"","date","WHF"
"1001","2016-11-25",11.77
"1002","2016-11-28",11.78
"1003","2016-11-29",11.85
"1004","2016-11-30",11.71
"1005","2016-12-01",11.67
"1006","2016-12-02",11.64
"1007","2016-12-05",11.7
"1008","2016-12-06",11.63
"1009","2016-12-07",11.7
"1010","2016-12-08",11.71
"1011","2016-12-09",11.99
"1012","2016-12-12",12
"1013","2016-12-13",12.17
"1014","2016-12-14",12.38
"1015","2016-12-15",12.61
"1016","2016-12-16",12.52
"1017","2016-12-19",12.37
"1018","2016-12-20",12.18
"1019","2016-12-21",12.11
"1020","2016-12-22",12.24
"1021","2016-12-23",12.11
"1022","2016-12-27",12.2
"1023","2016-12-28",12.24
"1024","2016-12-29",12.28
"1025","2016-12-30",12.17
"1026","2017-01-03",12.22
"1027","2017-01-04",12.65
"1028","2017-01-05",12.5
"1029","2017-01-06",12.45
"1030","2017-01-09",12.5
"1031","2017-01-10",12.49
"1032","2017-01-11",12.58
"1033","2017-01-12",12.32
"1034","2017-01-13",12.65
"1035","2017-01-17",12.68
"1036","2017-01-18",12.74
"1037","2017-01-19",12.57
"1038","2017-01-20",12.58
"1039","2017-01-23",12.75
"1040","2017-01-24",12.72
"1041","2017-01-25",12.8
"1042","2017-01-26",12.6
"1043","2017-01-27",12.85
"1044","2017-01-30",12.54
"1045","2017-01-31",12.48
"1046","2017-02-01",12.43
"1047","2017-02-02",12.66
"1048","2017-02-03",12.68
"1049","2017-02-06",12.72
"1050","2017-02-07",12.73
"1051","2017-02-08",12.77
"1052","2017-02-09",12.7
"1053","2017-02-10",12.75
"1054","2017-02-13",12.91
"1055","2017-02-14",12.86
"1056","2017-02-15",12.93
"1057","2017-02-16",12.94
"1058","2017-02-17",12.93
"1059","2017-02-21",12.83
"1060","2017-02-22",12.77
"1061","2017-02-23",12.93
"1062","2017-02-24",12.81
"1063","2017-02-27",13.04
"1064","2017-02-28",12.94
"1065","2017-03-01",12.91
"1066","2017-03-02",13.19
"1067","2017-03-03",13.15
"1068","2017-03-06",13.15
"1069","2017-03-07",13
"1070","2017-03-08",12.84
"1071","2017-03-09",12.81
"1072","2017-03-10",12.93
"1073","2017-03-13",12.98
"1074","2017-03-14",12.95
"1075","2017-03-15",13.04
"1076","2017-03-16",12.91
"1077","2017-03-17",13.49
"1078","2017-03-20",13.86
"1079","2017-03-21",13.83
"1080","2017-03-22",13.83
"1081","2017-03-23",13.52
"1082","2017-03-24",13.31
"1083","2017-03-27",13.44
"1084","2017-03-28",13.39
"1085","2017-03-29",13.58
"1086","2017-03-30",13.78
"1087","2017-03-31",13.8
"1088","2017-04-03",13.86
"1089","2017-04-04",13.76
"1090","2017-04-05",13.82
"1091","2017-04-06",13.76
"1092","2017-04-07",13.85
"1093","2017-04-10",13.82
"1094","2017-04-11",13.82
"1095","2017-04-12",13.99
"1096","2017-04-13",13.99
"1097","2017-04-17",14.35
"1098","2017-04-18",14.27
"1099","2017-04-19",14.36
"1100","2017-04-20",14.37
"1101","2017-04-21",14.45
"1102","2017-04-24",14.54
"1103","2017-04-25",14.38
"1104","2017-04-26",14.17
"1105","2017-04-27",14.05
"1106","2017-04-28",14.06
"1107","2017-05-01",14.17
"1108","2017-05-02",14.4
"1109","2017-05-03",14.25
"1110","2017-05-04",14.29
"1111","2017-05-05",13.98
"1112","2017-05-08",14.37
"1113","2017-05-09",14.65
"1114","2017-05-10",14.58
"1115","2017-05-11",14.48
"1116","2017-05-12",14.39
"1117","2017-05-15",14.56
"1118","2017-05-16",14.33
"1119","2017-05-17",14.25
"1120","2017-05-18",14.19
"1121","2017-05-19",14.1
"1122","2017-05-22",14.53
"1123","2017-05-23",14.55
"1124","2017-05-24",14.36
"1125","2017-05-25",14.21
"1126","2017-05-26",14.21
"1127","2017-05-30",14.2
"1128","2017-05-31",14.21
"1129","2017-06-01",14.45
"1130","2017-06-02",14.2
"1131","2017-06-05",14.37
"1132","2017-06-06",14.42
"1133","2017-06-07",14.45
"1134","2017-06-08",14.35
"1135","2017-06-09",14.52
"1136","2017-06-12",14.55
"1137","2017-06-13",14.58
"1138","2017-06-14",14.55
"1139","2017-06-15",14.43
"1140","2017-06-16",14.35
"1141","2017-06-19",14.04
"1142","2017-06-20",13.92
"1143","2017-06-21",14.12
"1144","2017-06-22",14.31
"1145","2017-06-23",14.46
"1146","2017-06-26",14.37
"1147","2017-06-27",13.33
"1148","2017-06-28",13.3
"1149","2017-06-29",13.36
"1150","2017-06-30",13.37
"1151","2017-07-03",13.44
"1152","2017-07-05",13.38
"1153","2017-07-06",13.28
"1154","2017-07-07",13.29
"1155","2017-07-10",13.25
"1156","2017-07-11",13.39
"1157","2017-07-12",13.34
"1158","2017-07-13",13.28
"1159","2017-07-14",13.4
"1160","2017-07-17",13.36
"1161","2017-07-18",13.27
"1162","2017-07-19",13.43
"1163","2017-07-20",13.39
"1164","2017-07-21",13.35
"1165","2017-07-24",13.32
"1166","2017-07-25",13.3
"1167","2017-07-26",13.31
"1168","2017-07-27",13.3
"1169","2017-07-28",13.29
"1170","2017-07-31",13.34
"1171","2017-08-01",13.21
"1172","2017-08-02",13.17
"1173","2017-08-03",13.17
"1174","2017-08-04",13.15
"1175","2017-08-07",13.57
"1176","2017-08-08",13.9
"1177","2017-08-09",14
"1178","2017-08-10",13.85
"1179","2017-08-11",13.99
"1180","2017-08-14",13.99
"1181","2017-08-15",14.1
"1182","2017-08-16",14.31
"1183","2017-08-17",14.32
"1184","2017-08-18",14.29
"1185","2017-08-21",14.27
"1186","2017-08-22",14.29
"1187","2017-08-23",14.39
"1188","2017-08-24",14.34
"1189","2017-08-25",14.44
"1190","2017-08-28",14.46
"1191","2017-08-29",14.39
"1192","2017-08-30",14.45
"1193","2017-08-31",14.08
"1194","2017-09-01",14.15
"1195","2017-09-05",14.2
"1196","2017-09-06",14.49
"1197","2017-09-07",14.44
"1198","2017-09-08",14.48
"1199","2017-09-11",14.5
"1200","2017-09-12",14.54
"1201","2017-09-13",14.55
"1202","2017-09-14",14.9
"1203","2017-09-15",14.5
"1204","2017-09-18",14.42
"1205","2017-09-19",14.36
"1206","2017-09-20",14.27
"1207","2017-09-21",14.19
"1208","2017-09-22",14.46
"1209","2017-09-25",14.37
"1210","2017-09-26",14.43
"1211","2017-09-27",14.52
"1212","2017-09-28",14.79
"1213","2017-09-29",14.75
"1214","2017-10-02",14.6
"1215","2017-10-03",14.76
"1216","2017-10-04",14.78
"1217","2017-10-05",14.85
"1218","2017-10-06",14.95
"1219","2017-10-09",14.94
"1220","2017-10-10",14.7
"1221","2017-10-11",14.72
"1222","2017-10-12",14.74
"1223","2017-10-13",14.84
"1224","2017-10-16",14.83
"1225","2017-10-17",14.75
"1226","2017-10-18",14.77
"1227","2017-10-19",14.94
"1228","2017-10-20",15.04
"1229","2017-10-23",14.67
"1230","2017-10-24",14.73
"1231","2017-10-25",14.44
"1232","2017-10-26",14.58
"1233","2017-10-27",14.38
"1234","2017-10-30",14.26
"1235","2017-10-31",14.32
"1236","2017-11-01",14.26
"1237","2017-11-02",14.32
"1238","2017-11-03",14.4
"1239","2017-11-06",14.21
"1240","2017-11-07",13.51
"1241","2017-11-08",13.43
"1242","2017-11-09",13.45
"1243","2017-11-10",13.44
"1244","2017-11-13",13.45
"1245","2017-11-14",13.81
"1246","2017-11-15",13.61
"1247","2017-11-16",13.57
"1248","2017-11-17",13.67
"1249","2017-11-20",13.72
"1250","2017-11-21",13.74
"1251","2017-11-22",13.82
"1252","2017-11-24",13.89
"1253","2017-11-27",13.75
"1254","2017-11-28",13.65
"1255","2017-11-29",13.96
"1256","2017-11-30",14.09
"1257","2017-12-01",14.03
"1258","2017-12-04",13.79
"1259","2017-12-05",13.64
"1260","2017-12-06",13.99
"1261","2017-12-07",13.84
"1262","2017-12-08",14.09
"1263","2017-12-11",14.29
"1264","2017-12-12",14.11
"1265","2017-12-13",14.25
"1266","2017-12-14",14.28
"1267","2017-12-15",14.05
"1268","2017-12-18",14.24
"1269","2017-12-19",13.87
"1270","2017-12-20",13.75
"1271","2017-12-21",13.82
"1272","2017-12-22",13.8
"1273","2017-12-26",13.66
"1274","2017-12-27",13.49
"1275","2017-12-28",13.59
"1276","2017-12-29",13.42
"1277","2018-01-02",13.18
"1278","2018-01-03",13.36
"1279","2018-01-04",13.21
"1280","2018-01-05",13.17
"1281","2018-01-08",13.14
"1282","2018-01-09",13.1
"1283","2018-01-10",13.19
"1284","2018-01-11",13.08
"1285","2018-01-12",13.17
"1286","2018-01-16",13.11
"1287","2018-01-17",13.11
"1288","2018-01-18",13.12
"1289","2018-01-19",13.06
"1290","2018-01-22",13.13
"1291","2018-01-23",13.18
"1292","2018-01-24",13.36
"1293","2018-01-25",13.34
"1294","2018-01-26",13.31
"1295","2018-01-29",13.05
"1296","2018-01-30",13.07
"1297","2018-01-31",12.99
"1298","2018-02-01",13.03
"1299","2018-02-02",12.97
"1300","2018-02-05",12.55
"1301","2018-02-06",12.45
"1302","2018-02-07",12.35
"1303","2018-02-08",12.15
"1304","2018-02-09",12.14
"1305","2018-02-12",12.08
"1306","2018-02-13",12.1
"1307","2018-02-14",12.07
"1308","2018-02-15",11.92
"1309","2018-02-16",11.99
"1310","2018-02-20",11.82
"1311","2018-02-21",11.67
"1312","2018-02-22",11.44
"1313","2018-02-23",11.53
"1314","2018-02-26",11.57
"1315","2018-02-27",11.26
"1316","2018-02-28",11.01
"1317","2018-03-01",10.99
"1318","2018-03-02",11.65
"1319","2018-03-05",11.97
"1320","2018-03-06",12.32
"1321","2018-03-07",12.54
"1322","2018-03-08",12.54
"1323","2018-03-09",12.78
"1324","2018-03-12",13.12
"1325","2018-03-13",12.94
"1326","2018-03-14",12.87
"1327","2018-03-15",12.65
"1328","2018-03-16",12.73
"1329","2018-03-19",12.81
"1330","2018-03-20",13.15
"1331","2018-03-21",13.01
"1332","2018-03-22",13.38
"1333","2018-03-23",12.8
"1334","2018-03-26",12.65
"1335","2018-03-27",12.33
"1336","2018-03-28",12.25
"1337","2018-03-29",12.42
"1338","2018-04-02",12.52
"1339","2018-04-03",12.67
"1340","2018-04-04",12.82
"1341","2018-04-05",12.95
"1342","2018-04-06",12.63
"1343","2018-04-09",12.66
"1344","2018-04-10",12.69
"1345","2018-04-11",12.81
"1346","2018-04-12",12.86
"1347","2018-04-13",12.9
"1348","2018-04-16",12.86
"1349","2018-04-17",12.98
"1350","2018-04-18",13.09
"1351","2018-04-19",12.96
"1352","2018-04-20",12.98
"1353","2018-04-23",12.96
"1354","2018-04-24",12.99
"1355","2018-04-25",12.96
"1356","2018-04-26",12.89
"1357","2018-04-27",12.95
"1358","2018-04-30",12.89
"1359","2018-05-01",12.84
"1360","2018-05-02",12.72
"1361","2018-05-03",12.97
"1362","2018-05-04",13.13
"1363","2018-05-07",13.11
"1364","2018-05-08",13.49
"1365","2018-05-09",13.53
"1366","2018-05-10",13.6
"1367","2018-05-11",13.86
"1368","2018-05-14",13.9
"1369","2018-05-15",13.99
"1370","2018-05-16",13.81
"1371","2018-05-17",14.02
"1372","2018-05-18",13.97
"1373","2018-05-21",14.14
"1374","2018-05-22",14.1
"1375","2018-05-23",14.24
"1376","2018-05-24",14.35
"1377","2018-05-25",14.2
"1378","2018-05-29",14.23
"1379","2018-05-30",14.25
"1380","2018-05-31",14.32
"1381","2018-06-01",14.35
"1382","2018-06-04",14.41
"1383","2018-06-05",14.49
"1384","2018-06-06",14.5
"1385","2018-06-07",14.82
"1386","2018-06-08",15.04
"1387","2018-06-11",15.09
"1388","2018-06-12",15.35
"1389","2018-06-13",15.42
"1390","2018-06-14",15.8
"1391","2018-06-15",15.15
"1392","2018-06-18",15.01
"1393","2018-06-19",14.91
"1394","2018-06-20",14.8
"1395","2018-06-21",14.67
"1396","2018-06-22",14.51
"1397","2018-06-25",14.43
"1398","2018-06-26",14.34
"1399","2018-06-27",14.62
"1400","2018-06-28",14.42
"1401","2018-06-29",14.51
"1402","2018-07-02",14.6
"1403","2018-07-03",14.68
"1404","2018-07-05",14.84
"1405","2018-07-06",14.51
"1406","2018-07-09",14.48
"1407","2018-07-10",14.54
"1408","2018-07-11",14.76
"1409","2018-07-12",14.56
"1410","2018-07-13",14.65
"1411","2018-07-16",14.87
"1412","2018-07-17",15.12
"1413","2018-07-18",15.29
"1414","2018-07-19",15.06
"1415","2018-07-20",14.92
"1416","2018-07-23",14.89
"1417","2018-07-24",15.08
"1418","2018-07-25",15.14
"1419","2018-07-26",14.76
"1420","2018-07-27",14.49
"1421","2018-07-30",14.65
"1422","2018-07-31",14.54
"1423","2018-08-01",14.56
"1424","2018-08-02",14.75
"1425","2018-08-03",14.75
"1426","2018-08-06",14.7
"1427","2018-08-07",14.69
"1428","2018-08-08",14.82
"1429","2018-08-09",14.75
"1430","2018-08-10",14.63
"1431","2018-08-13",14.15
"1432","2018-08-14",14.18
"1433","2018-08-15",14.23
"1434","2018-08-16",14.25
"1435","2018-08-17",14.43
"1436","2018-08-20",14.29
"1437","2018-08-21",14.12
"1438","2018-08-22",14.12
"1439","2018-08-23",14.14
"1440","2018-08-24",14.11
"1441","2018-08-27",14.07
"1442","2018-08-28",14.07
"1443","2018-08-29",14.02
"1444","2018-08-30",13.95
"1445","2018-08-31",13.86
"1446","2018-09-04",13.8
"1447","2018-09-05",13.91
"1448","2018-09-06",13.87
"1449","2018-09-07",13.85
"1450","2018-09-10",14.19
"1451","2018-09-11",14.02
"1452","2018-09-12",14.14
"1453","2018-09-13",14.4
"1454","2018-09-14",14.46
"1455","2018-09-17",14.07
"1456","2018-09-18",14.1
"1457","2018-09-19",13.94
"1458","2018-09-20",13.92
"1459","2018-09-21",13.89
"1460","2018-09-24",13.88
"1461","2018-09-25",13.9
"1462","2018-09-26",13.85
"1463","2018-09-27",13.93
"1464","2018-09-28",13.9
"1465","2018-10-01",13.85
"1466","2018-10-02",13.77
"1467","2018-10-03",13.9
"1468","2018-10-04",13.82
"1469","2018-10-05",13.69
"1470","2018-10-08",13.61
"1471","2018-10-09",13.82
"1472","2018-10-10",13.66
"1473","2018-10-11",13.55
"1474","2018-10-12",13.3
"1475","2018-10-15",13.3
"1476","2018-10-16",13.32
"1477","2018-10-17",13.26
"1478","2018-10-18",13.23
"1479","2018-10-19",13.05
"1480","2018-10-22",13.05
"1481","2018-10-23",13
"1482","2018-10-24",12.72
"1483","2018-10-25",12.85
"1484","2018-10-26",12.74
"1485","2018-10-29",12.41
"1486","2018-10-30",12.29
"1487","2018-10-31",12.44
"1488","2018-11-01",12.61
"1489","2018-11-02",12.24
"1490","2018-11-05",12.65
"1491","2018-11-06",13.46
"1492","2018-11-07",13.74
"1493","2018-11-08",13.83
"1494","2018-11-09",13.7
"1495","2018-11-12",13.47
"1496","2018-11-13",13.62
"1497","2018-11-14",13.75
"1498","2018-11-15",13.73
"1499","2018-11-16",13.72
"1500","2018-11-19",13.65
"1501","2018-11-20",13.5
"1502","2018-11-21",13.32
"1503","2018-11-23",13.26
"1504","2018-11-26",13.2
"1505","2018-11-27",13.08
"1506","2018-11-28",13.07
"1507","2018-11-29",12.97
"1508","2018-11-30",13.15
"1509","2018-12-03",13.34
"1510","2018-12-04",13.23
"1511","2018-12-06",13.18
"1512","2018-12-07",13.26
"1513","2018-12-10",13.57
"1514","2018-12-11",13.76
"1515","2018-12-12",14.18
"1516","2018-12-13",13.97
"1517","2018-12-14",13.85
"1518","2018-12-17",13.11
"1519","2018-12-18",13.1
"1520","2018-12-19",13.02
"1521","2018-12-20",12.59
"1522","2018-12-21",12.35
"1523","2018-12-24",12.29
"1524","2018-12-26",12.79
"1525","2018-12-27",12.92
"1526","2018-12-28",12.91
"1527","2018-12-31",12.72
"1528","2019-01-02",12.91
"1529","2019-01-03",12.9
"1530","2019-01-04",13.49
"1531","2019-01-07",13.73
"1532","2019-01-08",14
"1533","2019-01-09",13.75
"1534","2019-01-10",13.66
"1535","2019-01-11",13.66
"1536","2019-01-14",13.78
"1537","2019-01-15",13.81
"1538","2019-01-16",13.85
"1539","2019-01-17",13.81
"1540","2019-01-18",13.6
"1541","2019-01-22",13.51
"1542","2019-01-23",13.44
"1543","2019-01-24",13.54
"1544","2019-01-25",13.46
"1545","2019-01-28",13.85
"1546","2019-01-29",13.74
"1547","2019-01-30",13.95
"1548","2019-01-31",14.1
"1549","2019-02-01",14.1
"1550","2019-02-04",14.06
"1551","2019-02-05",14.22
"1552","2019-02-06",14.04
"1553","2019-02-07",14
"1554","2019-02-08",14.09
"1555","2019-02-11",14.1
"1556","2019-02-12",13.96
"1557","2019-02-13",13.98
"1558","2019-02-14",14.05
"1559","2019-02-15",13.9
"1560","2019-02-19",13.95
"1561","2019-02-20",13.88
"1562","2019-02-21",13.92
"1563","2019-02-22",14.5
"1564","2019-02-25",14.66
"1565","2019-02-26",14.5
"1566","2019-02-27",14.3
"1567","2019-02-28",13.5
"1568","2019-03-01",13.64
"1569","2019-03-04",13.64
"1570","2019-03-05",13.7
"1571","2019-03-06",13.99
"1572","2019-03-07",14.11
"1573","2019-03-08",14.23
"1574","2019-03-11",14.27
"1575","2019-03-12",14.25
"1576","2019-03-13",14.27
"1577","2019-03-14",14.25
"1578","2019-03-15",14.19
"1579","2019-03-18",14.22
"1580","2019-03-19",14.21
"1581","2019-03-20",14.24
"1582","2019-03-21",14.36
"1583","2019-03-22",14.33
"1584","2019-03-25",14.12
"1585","2019-03-26",14.15
"1586","2019-03-27",14.28
"1587","2019-03-28",14.2
"1588","2019-03-29",14.2
"1589","2019-04-01",14.01
"1590","2019-04-02",14.05
"1591","2019-04-03",14.03
"1592","2019-04-04",13.99
"1593","2019-04-05",13.96
"1594","2019-04-08",14
"1595","2019-04-09",14.06
"1596","2019-04-10",14.04
"1597","2019-04-11",14.09
"1598","2019-04-12",14.05
"1599","2019-04-15",14.11
"1600","2019-04-16",14.27
"1601","2019-04-17",14.33
"1602","2019-04-18",14.43
"1603","2019-04-22",14.51
"1604","2019-04-23",14.38
"1605","2019-04-24",14.33
"1606","2019-04-25",14.38
"1607","2019-04-26",14.44
"1608","2019-04-29",14.46
"1609","2019-04-30",14.56
"1610","2019-05-01",14.47
"1611","2019-05-02",14.51
"1612","2019-05-03",14.63
"1613","2019-05-06",14.68
"1614","2019-05-07",14.53
"1615","2019-05-08",14.41
"1616","2019-05-09",14.17
"1617","2019-05-10",14.19
"1618","2019-05-13",14.14
"1619","2019-05-14",14.22
"1620","2019-05-15",14.11
"1621","2019-05-16",14.07
"1622","2019-05-17",14.07
"1623","2019-05-20",14.07
"1624","2019-05-21",14.11
"1625","2019-05-22",14.2
"1626","2019-05-23",14.27
"1627","2019-05-24",14.38
"1628","2019-05-28",14.59
"1629","2019-05-29",14.42
"1630","2019-05-30",14.57
"1631","2019-05-31",14.55
"1632","2019-06-03",14.45
"1633","2019-06-04",14.5
"1634","2019-06-05",14.47
"1635","2019-06-06",14.49
"1636","2019-06-07",14.47
"1637","2019-06-10",14.5
"1638","2019-06-11",14.53
"1639","2019-06-12",14.5
"1640","2019-06-13",14.5
"1641","2019-06-14",13.97
"1642","2019-06-17",14.03
"1643","2019-06-18",14.12
"1644","2019-06-19",13.96
"1645","2019-06-20",13.82
"1646","2019-06-21",13.85
"1647","2019-06-24",13.77
"1648","2019-06-25",13.78
"1649","2019-06-26",13.81
"1650","2019-06-27",13.82
"1651","2019-06-28",13.75
"1652","2019-07-01",13.73
"1653","2019-07-02",13.73
"1654","2019-07-03",13.82
"1655","2019-07-05",13.95
"1656","2019-07-08",13.99
"1657","2019-07-09",13.99
"1658","2019-07-10",14.03
"1659","2019-07-11",14.09
"1660","2019-07-12",14.03
"1661","2019-07-15",14.04
"1662","2019-07-16",14.1
"1663","2019-07-17",14.12
"1664","2019-07-18",14.2
"1665","2019-07-19",14.27
"1666","2019-07-22",14.16
"1667","2019-07-23",14.16
"1668","2019-07-24",14.1
"1669","2019-07-25",13.91
"1670","2019-07-26",13.95
"1671","2019-07-29",13.92
"1672","2019-07-30",14.06
"1673","2019-07-31",14.02
"1674","2019-08-01",13.9
"1675","2019-08-02",13.93
"1676","2019-08-05",13.43
"1677","2019-08-06",13.57
"1678","2019-08-07",13.68
"1679","2019-08-08",13.27
"1680","2019-08-09",13.25
"1681","2019-08-12",13.14
"1682","2019-08-13",13.16
"1683","2019-08-14",12.98
"1684","2019-08-15",12.77
"1685","2019-08-16",13.1
"1686","2019-08-19",13.08
"1687","2019-08-20",13.13
"1688","2019-08-21",13.01
"1689","2019-08-22",13.07
"1690","2019-08-23",12.98
"1691","2019-08-26",13.04
"1692","2019-08-27",13.03
"1693","2019-08-28",13.13
"1694","2019-08-29",13.18
"1695","2019-08-30",13.3
"1696","2019-09-03",13.33
"1697","2019-09-04",13.39
"1698","2019-09-05",13.43
"1699","2019-09-06",13.38
"1700","2019-09-09",13.42
"1701","2019-09-10",13.53
"1702","2019-09-11",13.84
"1703","2019-09-12",13.6
"1704","2019-09-13",13.88
"1705","2019-09-16",13.98
"1706","2019-09-17",14.1
"1707","2019-09-18",14.09
"1708","2019-09-19",14.23
"1709","2019-09-20",14
"1710","2019-09-23",13.96
"1711","2019-09-24",13.71
"1712","2019-09-25",13.78
"1713","2019-09-26",13.87
"1714","2019-09-27",13.89
"1715","2019-09-30",13.93
"1716","2019-10-01",13.83
"1717","2019-10-02",13.51
"1718","2019-10-03",13.5
"1719","2019-10-04",13.57
"1720","2019-10-07",13.6
"1721","2019-10-08",13.6
"1722","2019-10-09",13.66
"1723","2019-10-10",13.61
"1724","2019-10-11",13.76
"1725","2019-10-14",13.61
"1726","2019-10-15",13.85
"1727","2019-10-16",13.84
"1728","2019-10-17",13.9
"1729","2019-10-18",13.82
"1730","2019-10-21",13.85
"1731","2019-10-22",13.97
"1732","2019-10-23",14.13
"1733","2019-10-24",14.1
"1734","2019-10-25",14.06
"1735","2019-10-28",14.26
"1736","2019-10-29",14.28
"1737","2019-10-30",13.97
"1738","2019-10-31",13.95
"1739","2019-11-01",13.94
"1740","2019-11-04",13.96
"1741","2019-11-05",13.96
"1742","2019-11-06",14.02
"1743","2019-11-07",13.94
"1744","2019-11-08",14.03
"1745","2019-11-11",14.34
"1746","2019-11-12",14.14
"1747","2019-11-13",14.35
"1748","2019-11-14",14.2
"1749","2019-11-15",14.33
"1750","2019-11-18",14.33
"1751","2019-11-19",14.35
"1752","2019-11-20",14.32
"1753","2019-11-21",14.25
"1754","2019-11-22",14.19
"1755","2019-11-25",14.28
"1756","2019-11-26",14.25
"1757","2019-11-27",14.33
"1758","2019-11-29",14.34
"1759","2019-12-02",14.27
"1760","2019-12-03",14.26
"1761","2019-12-04",14.25
"1762","2019-12-05",13.83
"1763","2019-12-06",14
"1764","2019-12-09",14.05
"1765","2019-12-10",14.08
"1766","2019-12-11",14.17
"1767","2019-12-12",14.2
"1768","2019-12-13",14.14
"1769","2019-12-16",14.14
"1770","2019-12-17",14.14
"1771","2019-12-18",13.8
"1772","2019-12-19",13.74
"1773","2019-12-20",13.49
"1774","2019-12-23",13.37
"1775","2019-12-24",13.58
"1776","2019-12-26",13.71
"1777","2019-12-27",13.64
"1778","2019-12-30",13.73
"1779","2019-12-31",13.7
"1780","2020-01-02",13.73
"1781","2020-01-03",13.68
"1782","2020-01-06",13.7
"1783","2020-01-07",13.77
"1784","2020-01-08",13.84
"1785","2020-01-09",13.67
"1786","2020-01-10",13.74
"1787","2020-01-13",13.81
"1788","2020-01-14",13.89
"1789","2020-01-15",13.96
"1790","2020-01-16",13.99
"1791","2020-01-17",14.02
"1792","2020-01-21",13.85
"1793","2020-01-22",13.92
"1794","2020-01-23",13.93
"1795","2020-01-24",13.88
"1796","2020-01-27",13.96
"1797","2020-01-28",13.93
"1798","2020-01-29",13.96
"1799","2020-01-30",13.95
"1800","2020-01-31",13.89
"1801","2020-02-03",13.98
"1802","2020-02-04",13.94
"1803","2020-02-05",14.04
"1804","2020-02-06",14
"1805","2020-02-07",14.02
"1806","2020-02-10",14
"1807","2020-02-11",14.01
"1808","2020-02-12",14.02
"1809","2020-02-13",14.06
"1810","2020-02-14",14.15
"1811","2020-02-18",14.19
"1812","2020-02-19",14.3
"1813","2020-02-20",14.3
"1814","2020-02-21",14.25
"1815","2020-02-24",14.04
"1816","2020-02-25",13.46
"1817","2020-02-26",13.77
"1818","2020-02-27",13.73
"1819","2020-02-28",12.57
"1820","2020-03-02",13.56
"1821","2020-03-03",13.74
"1822","2020-03-04",13.87
"1823","2020-03-05",13.68
"1824","2020-03-06",13.43
"1825","2020-03-09",12.58
"1826","2020-03-10",13.15
"1827","2020-03-11",12.8
"1828","2020-03-12",11.56
"1829","2020-03-13",11.2
"1830","2020-03-16",7.05
"1831","2020-03-17",8
"1832","2020-03-18",6.08
"1833","2020-03-19",7.7
"1834","2020-03-20",7.64
"1835","2020-03-23",6.37
"1836","2020-03-24",6.76
"1837","2020-03-25",7.94
"1838","2020-03-26",8.41
"1839","2020-03-27",7.96
"1840","2020-03-30",7
"1841","2020-03-31",7.08
"1842","2020-04-01",6.73
"1843","2020-04-02",6.59
"1844","2020-04-03",6.15
"1845","2020-04-06",6.65
"1846","2020-04-07",6.77
"1847","2020-04-08",7.02
"1848","2020-04-09",7.24
"1849","2020-04-13",7.55
"1850","2020-04-14",7.95
"1851","2020-04-15",7.45
"1852","2020-04-16",7.2
"1853","2020-04-17",7.56
"1854","2020-04-20",7.61
"1855","2020-04-21",8.14
"1856","2020-04-22",9.15
"1857","2020-04-23",9.79
"1858","2020-04-24",10.18
"1859","2020-04-27",9.73
"1860","2020-04-28",8.94
"1861","2020-04-29",9.57
"1862","2020-04-30",9.43
"1863","2020-05-01",9.05
"1864","2020-05-04",8.83
"1865","2020-05-05",8.43
"1866","2020-05-06",9.06
"1867","2020-05-07",9.02
"1868","2020-05-08",9.39
"1869","2020-05-11",8.56
"1870","2020-05-12",8.61
"1871","2020-05-13",8.18
"1872","2020-05-14",8.27
"1873","2020-05-15",8.21
"1874","2020-05-18",8.37
"1875","2020-05-19",8.48
"1876","2020-05-20",8.66
"1877","2020-05-21",9.01
"1878","2020-05-22",9.21
"1879","2020-05-26",9.62
"1880","2020-05-27",10.15
"1881","2020-05-28",10.11
"1882","2020-05-29",9.76
"1883","2020-06-01",10.16
"1884","2020-06-02",10.27
"1885","2020-06-03",11.04
"1886","2020-06-04",11.25
"1887","2020-06-05",11.47
"1888","2020-06-08",11.63
"1889","2020-06-09",11.63
"1890","2020-06-10",11.32
"1891","2020-06-11",10.37
"1892","2020-06-12",10.97
"1893","2020-06-15",11.2
"1894","2020-06-16",11.54
"1895","2020-06-17",11.69
"1896","2020-06-18",11.1
"1897","2020-06-19",10.95
"1898","2020-06-22",10.78
"1899","2020-06-23",10.51
"1900","2020-06-24",10.21
"1901","2020-06-25",10.32
"1902","2020-06-26",10.14
"1903","2020-06-29",10.16
"1904","2020-06-30",10.3
"1905","2020-07-01",10.27
"1906","2020-07-02",10.27
"1907","2020-07-06",10.2
"1908","2020-07-07",10.21
"1909","2020-07-08",10.18
"1910","2020-07-09",10
"1911","2020-07-10",10.12
"1912","2020-07-13",10.27
"1913","2020-07-14",10.24
"1914","2020-07-15",10.35
"1915","2020-07-16",10.33
"1916","2020-07-17",10.3
"1917","2020-07-20",10.09
"1918","2020-07-21",10.29
"1919","2020-07-22",10.26
"1920","2020-07-23",10.18
"1921","2020-07-24",9.94
"1922","2020-07-27",10.04
"1923","2020-07-28",9.84
"1924","2020-07-29",9.92
"1925","2020-07-30",9.81
"1926","2020-07-31",9.68
"1927","2020-08-03",9.77
"1928","2020-08-04",9.82
"1929","2020-08-05",10.03
"1930","2020-08-06",9.74
"1931","2020-08-07",9.97
"1932","2020-08-10",10.45
"1933","2020-08-11",10.86
"1934","2020-08-12",10.97
