"","date","TANH"
"999","2019-03-12",1.56
"1000","2019-03-13",1.61
"1001","2019-03-14",1.6
"1002","2019-03-15",1.61
"1003","2019-03-18",1.59
"1004","2019-03-19",1.6
"1005","2019-03-20",1.63
"1006","2019-03-21",1.64
"1007","2019-03-22",1.52
"1008","2019-03-25",1.53
"1009","2019-03-26",1.52
"1010","2019-03-27",1.52
"1011","2019-03-28",1.5
"1012","2019-03-29",1.5
"1013","2019-04-01",1.51
"1014","2019-04-02",1.53
"1015","2019-04-03",1.53
"1016","2019-04-04",1.53
"1017","2019-04-05",1.52
"1018","2019-04-08",1.52
"1019","2019-04-09",1.52
"1020","2019-04-10",1.54
"1021","2019-04-11",1.51
"1022","2019-04-12",1.52
"1023","2019-04-15",1.53
"1024","2019-04-16",1.51
"1025","2019-04-17",1.51
"1026","2019-04-18",1.51
"1027","2019-04-22",1.51
"1028","2019-04-23",1.54
"1029","2019-04-24",1.55
"1030","2019-04-25",1.55
"1031","2019-04-26",1.56
"1032","2019-04-29",1.55
"1033","2019-04-30",1.56
"1034","2019-05-01",1.54
"1035","2019-05-02",1.55
"1036","2019-05-03",1.54
"1037","2019-05-06",1.53
"1038","2019-05-07",1.53
"1039","2019-05-08",1.5
"1040","2019-05-09",1.52
"1041","2019-05-10",1.5
"1042","2019-05-13",1.52
"1043","2019-05-14",1.49
"1044","2019-05-15",1.51
"1045","2019-05-16",1.5
"1046","2019-05-17",1.51
"1047","2019-05-20",1.51
"1048","2019-05-21",1.48
"1049","2019-05-22",1.51
"1050","2019-05-23",1.495
"1051","2019-05-24",1.5
"1052","2019-05-28",1.5
"1053","2019-05-29",1.49
"1054","2019-05-30",1.51
"1055","2019-05-31",1.5
"1056","2019-06-03",1.49
"1057","2019-06-04",1.46
"1058","2019-06-05",1.47
"1059","2019-06-06",1.46
"1060","2019-06-07",1.47
"1061","2019-06-10",1.45
"1062","2019-06-11",1.5
"1063","2019-06-12",1.49
"1064","2019-06-13",1.5
"1065","2019-06-14",1.49
"1066","2019-06-17",1.48
"1067","2019-06-18",1.5
"1068","2019-06-19",1.57
"1069","2019-06-20",1.51
"1070","2019-06-21",1.5
"1071","2019-06-24",1.48
"1072","2019-06-25",1.48
"1073","2019-06-26",1.47
"1074","2019-06-27",1.46
"1075","2019-06-28",1.48
"1076","2019-07-01",1.48
"1077","2019-07-02",1.47
"1078","2019-07-03",1.49
"1079","2019-07-05",1.49
"1080","2019-07-08",1.47
"1081","2019-07-09",1.47
"1082","2019-07-10",1.465
"1083","2019-07-11",1.46
"1084","2019-07-12",1.46
"1085","2019-07-15",1.46
"1086","2019-07-16",1.47
"1087","2019-07-17",1.45
"1088","2019-07-18",1.47
"1089","2019-07-19",1.47
"1090","2019-07-22",1.45
"1091","2019-07-23",1.46
"1092","2019-07-24",1.46
"1093","2019-07-25",1.46
"1094","2019-07-26",1.47
"1095","2019-07-29",1.42
"1096","2019-07-30",1.4
"1097","2019-07-31",1.4
"1098","2019-08-01",1.43
"1099","2019-08-02",1.405
"1100","2019-08-05",1.4
"1101","2019-08-06",1.4
"1102","2019-08-07",1.4
"1103","2019-08-08",1.47
"1104","2019-08-09",1.45
"1105","2019-08-12",1.48
"1106","2019-08-13",1.46
"1107","2019-08-14",1.46
"1108","2019-08-15",1.46
"1109","2019-08-16",1.49
"1110","2019-08-19",1.5
"1111","2019-08-20",1.5
"1112","2019-08-21",1.53
"1113","2019-08-22",1.58
"1114","2019-08-23",1.57
"1115","2019-08-26",1.54
"1116","2019-08-27",1.55
"1117","2019-08-28",1.52
"1118","2019-08-29",1.47
"1119","2019-08-30",1.49
"1120","2019-09-03",1.49
"1121","2019-09-04",1.49
"1122","2019-09-05",1.49
"1123","2019-09-06",1.48
"1124","2019-09-09",1.54
"1125","2019-09-10",1.57
"1126","2019-09-11",1.55
"1127","2019-09-12",1.54
"1128","2019-09-13",1.55
"1129","2019-09-16",1.57
"1130","2019-09-17",1.58
"1131","2019-09-18",1.5
"1132","2019-09-19",1.54
"1133","2019-09-20",1.56
"1134","2019-09-23",1.56
"1135","2019-09-24",1.54
"1136","2019-09-25",1.53
"1137","2019-09-26",1.52
"1138","2019-09-27",1.52
"1139","2019-09-30",1.56
"1140","2019-10-01",1.51
"1141","2019-10-02",1.5
"1142","2019-10-03",1.48
"1143","2019-10-04",1.49
"1144","2019-10-07",1.48
"1145","2019-10-08",1.47
"1146","2019-10-09",1.49
"1147","2019-10-10",1.52
"1148","2019-10-11",1.54
"1149","2019-10-14",1.54
"1150","2019-10-15",1.53
"1151","2019-10-16",1.54
"1152","2019-10-17",1.54
"1153","2019-10-18",1.56
"1154","2019-10-21",1.53
"1155","2019-10-22",1.53
"1156","2019-10-23",1.55
"1157","2019-10-24",1.55
"1158","2019-10-25",1.48
"1159","2019-10-28",1.49
"1160","2019-10-29",1.48
"1161","2019-10-30",1.5
"1162","2019-10-31",1.48
"1163","2019-11-01",1.47
"1164","2019-11-04",1.48
"1165","2019-11-05",1.48
"1166","2019-11-06",1.48
"1167","2019-11-07",1.49
"1168","2019-11-08",1.47
"1169","2019-11-11",1.47
"1170","2019-11-12",1.47
"1171","2019-11-13",1.52
"1172","2019-11-14",1.5
"1173","2019-11-15",1.55
"1174","2019-11-18",1.57
"1175","2019-11-19",1.67
"1176","2019-11-20",1.74
"1177","2019-11-21",1.84
"1178","2019-11-22",1.9
"1179","2019-11-25",1.91
"1180","2019-11-26",2.08
"1181","2019-11-27",2.09
"1182","2019-11-29",2.05
"1183","2019-12-02",2.04
"1184","2019-12-03",2.02
"1185","2019-12-04",2.05
"1186","2019-12-05",2.03
"1187","2019-12-06",2.35
"1188","2019-12-09",2.3
"1189","2019-12-10",2.14
"1190","2019-12-11",2.09
"1191","2019-12-12",2.01
"1192","2019-12-13",1.86
"1193","2019-12-16",1.83
"1194","2019-12-17",1.81
"1195","2019-12-18",1.7
"1196","2019-12-19",1.72
"1197","2019-12-20",1.78
"1198","2019-12-23",1.81
"1199","2019-12-24",1.84
"1200","2019-12-26",1.87
"1201","2019-12-27",1.8
"1202","2019-12-30",1.8
"1203","2019-12-31",1.81
"1204","2020-01-02",1.65
"1205","2020-01-03",1.64
"1206","2020-01-06",1.6
"1207","2020-01-07",1.51
"1208","2020-01-08",1.5
"1209","2020-01-09",1.56
"1210","2020-01-10",1.53
"1211","2020-01-13",1.53
"1212","2020-01-14",1.52
"1213","2020-01-15",1.51
"1214","2020-01-16",1.64
"1215","2020-01-17",1.6
"1216","2020-01-21",1.47
"1217","2020-01-22",1.5
"1218","2020-01-23",1.51
"1219","2020-01-24",1.54
"1220","2020-01-27",1.49
"1221","2020-01-28",1.49
"1222","2020-01-29",1.47
"1223","2020-01-30",1.43
"1224","2020-01-31",1.44
"1225","2020-02-03",1.49
"1226","2020-02-04",1.46
"1227","2020-02-05",1.49
"1228","2020-02-06",1.47
"1229","2020-02-07",1.455
"1230","2020-02-10",1.44
"1231","2020-02-11",1.41
"1232","2020-02-12",1.36
"1233","2020-02-13",1.37
"1234","2020-02-14",1.34
"1235","2020-02-18",1.36
"1236","2020-02-19",1.33
"1237","2020-02-20",1.38
"1238","2020-02-21",1.36
"1239","2020-02-24",1.11
"1240","2020-02-25",1.13
"1241","2020-02-26",1.04
"1242","2020-02-27",1.03
"1243","2020-02-28",1.01
"1244","2020-03-02",1.12
"1245","2020-03-03",1.12
"1246","2020-03-04",1.11
"1247","2020-03-05",1.116
"1248","2020-03-06",1.08
"1249","2020-03-09",1.07
"1250","2020-03-10",1.083
"1251","2020-03-11",1.02
"1252","2020-03-12",1
"1253","2020-03-13",1.017
"1254","2020-03-16",0.96
"1255","2020-03-17",0.98
"1256","2020-03-18",0.93
"1257","2020-03-19",1
"1258","2020-03-20",1.04
"1259","2020-03-23",0.95
"1260","2020-03-24",1
"1261","2020-03-25",1
"1262","2020-03-26",0.95
"1263","2020-03-27",0.998
"1264","2020-03-30",0.996
"1265","2020-03-31",1.05
"1266","2020-04-01",1.05
"1267","2020-04-02",0.94
"1268","2020-04-03",0.95
"1269","2020-04-06",0.96
"1270","2020-04-07",0.99
"1271","2020-04-08",1.005
"1272","2020-04-09",1.04
"1273","2020-04-13",1.04
"1274","2020-04-14",1.02
"1275","2020-04-15",1.04
"1276","2020-04-16",1.025
"1277","2020-04-17",0.99
"1278","2020-04-20",1
"1279","2020-04-21",1
"1280","2020-04-22",1
"1281","2020-04-23",1.02
"1282","2020-04-24",1.13
"1283","2020-04-27",1.02
"1284","2020-04-28",0.99
"1285","2020-04-29",1
"1286","2020-04-30",1.037
"1287","2020-05-01",1.036
"1288","2020-05-04",1
"1289","2020-05-05",1
"1290","2020-05-06",1.01
"1291","2020-05-07",0.99
"1292","2020-05-08",1.02
"1293","2020-05-11",1
"1294","2020-05-12",1
"1295","2020-05-13",1.03
"1296","2020-05-14",1.02
"1297","2020-05-15",1.02
"1298","2020-05-18",1.01
"1299","2020-05-19",1.03
"1300","2020-05-20",1.077
"1301","2020-05-21",1.03
"1302","2020-05-22",1.02
"1303","2020-05-26",1
"1304","2020-05-27",1
"1305","2020-05-28",0.99
"1306","2020-05-29",0.98
"1307","2020-06-01",1
"1308","2020-06-02",1
"1309","2020-06-03",1.08
"1310","2020-06-04",1.09
"1311","2020-06-05",1.18
"1312","2020-06-08",1.18
"1313","2020-06-09",1.18
"1314","2020-06-10",1.18
"1315","2020-06-11",1.09
"1316","2020-06-12",1.08
"1317","2020-06-15",1.08
"1318","2020-06-16",1.09
"1319","2020-06-17",1.08
"1320","2020-06-18",1.05
"1321","2020-06-19",1.04
"1322","2020-06-22",1.07
"1323","2020-06-23",1.14
"1324","2020-06-24",1.19
"1325","2020-06-25",1.14
"1326","2020-06-26",1.09
"1327","2020-06-29",1.38
"1328","2020-06-30",1.22
"1329","2020-07-01",1.17
"1330","2020-07-02",1.226
"1331","2020-07-06",1.46
"1332","2020-07-07",1.31
"1333","2020-07-08",1.7
"1334","2020-07-09",1.68
"1335","2020-07-10",1.61
"1336","2020-07-13",1.63
"1337","2020-07-14",1.58
"1338","2020-07-15",1.6
"1339","2020-07-16",1.57
"1340","2020-07-17",1.65
"1341","2020-07-20",1.62
"1342","2020-07-21",1.67
"1343","2020-07-22",1.64
"1344","2020-07-23",1.64
"1345","2020-07-24",1.67
"1346","2020-07-27",1.661
"1347","2020-07-28",1.67
"1348","2020-07-29",1.75
"1349","2020-07-30",1.76
"1350","2020-07-31",1.775
"1351","2020-08-03",1.8
"1352","2020-08-04",1.78
"1353","2020-08-05",1.78
"1354","2020-08-06",1.87
"1355","2020-08-07",1.83
"1356","2020-08-10",1.85
"1357","2020-08-11",1.8
"1358","2020-08-12",1.82
"1359","2020-08-13",1.79
"1360","2020-08-14",1.81
"1361","2020-08-17",1.83
"1362","2020-08-18",1.83
"1363","2020-08-19",1.825
"1364","2020-08-20",1.78
"1365","2020-08-21",1.82
"1366","2020-08-24",1.88
"1367","2020-08-25",1.875
"1368","2020-08-26",1.89
"1369","2020-08-27",2.02
"1370","2020-08-28",2
"1371","2020-08-31",2.02
"1372","2020-09-01",2.112
"1373","2020-09-02",2.11
"1374","2020-09-03",2.02
"1375","2020-09-04",2.11
"1376","2020-09-08",2.12
"1377","2020-09-09",2.14
"1378","2020-09-10",2.18
"1379","2020-09-11",2.12
"1380","2020-09-14",2.26
"1381","2020-09-15",2.21
"1382","2020-09-16",2.32
"1383","2020-09-17",2.17
"1384","2020-09-18",2.1
"1385","2020-09-21",2.07
"1386","2020-09-22",2.1
"1387","2020-09-23",2.24
"1388","2020-09-24",2.33
"1389","2020-09-25",2.35
"1390","2020-09-28",2.39
"1391","2020-09-29",2.44
"1392","2020-09-30",2.49
"1393","2020-10-01",2.33
"1394","2020-10-02",2.31
"1395","2020-10-05",2.47
"1396","2020-10-06",2.49
"1397","2020-10-07",2.7
"1398","2020-10-08",2.71
"1399","2020-10-09",2.64
"1400","2020-10-12",2.47
"1401","2020-10-13",2.51
"1402","2020-10-14",2.34
"1403","2020-10-15",2.57
"1404","2020-10-16",2.5
"1405","2020-10-19",2.4
"1406","2020-10-20",2.43
"1407","2020-10-21",2.61
"1408","2020-10-22",2.59
"1409","2020-10-23",2.65
"1410","2020-10-26",2.7
"1411","2020-10-27",2.98
"1412","2020-10-28",2.8
"1413","2020-10-29",2.65
"1414","2020-10-30",2.65
"1415","2020-11-02",2.53
"1416","2020-11-03",2.6
"1417","2020-11-04",2.69
"1418","2020-11-05",2.76
"1419","2020-11-06",2.67
"1420","2020-11-09",2.81
"1421","2020-11-10",2.98
"1422","2020-11-11",2.93
"1423","2020-11-12",3.17
"1424","2020-11-13",3.28
"1425","2020-11-16",3.63
"1426","2020-11-17",3.44
"1427","2020-11-18",3.53
"1428","2020-11-19",2.76
"1429","2020-11-20",1.3
"1430","2020-11-23",2.14
"1431","2020-11-24",2.19
"1432","2020-11-25",1.99
"1433","2020-11-27",2.08
