"","date","HEAR"
"994","2014-10-27",22.559999
"995","2014-10-28",22.92
"996","2014-10-29",22.76
"997","2014-10-30",22.799999
"998","2014-10-31",23.120001
"999","2014-11-03",22.719999
"1000","2014-11-04",22.280001
"1001","2014-11-05",21.959999
"1002","2014-11-06",22.559999
"1003","2014-11-07",22.48
"1004","2014-11-10",20.799999
"1005","2014-11-11",15.88
"1006","2014-11-12",16.040001
"1007","2014-11-13",16.120001
"1008","2014-11-14",15.84
"1009","2014-11-17",15.92
"1010","2014-11-18",16.799999
"1011","2014-11-19",16.5
"1012","2014-11-20",16.700001
"1013","2014-11-21",16.639999
"1014","2014-11-24",16.559999
"1015","2014-11-25",15.88
"1016","2014-11-26",15.96
"1017","2014-11-28",15.28
"1018","2014-12-01",14.96
"1019","2014-12-02",16.040001
"1020","2014-12-03",15.96
"1021","2014-12-04",15.92
"1022","2014-12-05",15.52
"1023","2014-12-08",14.8
"1024","2014-12-09",15.28
"1025","2014-12-10",14.4
"1026","2014-12-11",14.4
"1027","2014-12-12",15.28
"1028","2014-12-15",14.36
"1029","2014-12-16",13.92
"1030","2014-12-17",14.52
"1031","2014-12-18",13.52
"1032","2014-12-19",12.96
"1033","2014-12-22",12.96
"1034","2014-12-23",11.88
"1035","2014-12-24",11.92
"1036","2014-12-26",11.4
"1037","2014-12-29",12.36
"1038","2014-12-30",12.2
"1039","2014-12-31",12.76
"1040","2015-01-02",12.88
"1041","2015-01-05",12.76
"1042","2015-01-06",12.48
"1043","2015-01-07",12.36
"1044","2015-01-08",12.2
"1045","2015-01-09",11.64
"1046","2015-01-12",11.4
"1047","2015-01-13",11.72
"1048","2015-01-14",12
"1049","2015-01-15",11.88
"1050","2015-01-16",11.88
"1051","2015-01-20",11.44
"1052","2015-01-21",10.8
"1053","2015-01-22",10.36
"1054","2015-01-23",10.28
"1055","2015-01-26",9.68
"1056","2015-01-27",9
"1057","2015-01-28",8.76
"1058","2015-01-29",9.08
"1059","2015-01-30",8.88
"1060","2015-02-02",9.04
"1061","2015-02-03",9.76
"1062","2015-02-04",9.72
"1063","2015-02-05",10.24
"1064","2015-02-06",10.24
"1065","2015-02-09",10.88
"1066","2015-02-10",10.88
"1067","2015-02-11",10.56
"1068","2015-02-12",10.72
"1069","2015-02-13",10.16
"1070","2015-02-17",10.64
"1071","2015-02-18",10.4
"1072","2015-02-19",10.52
"1073","2015-02-20",10.28
"1074","2015-02-23",10.32
"1075","2015-02-24",10.2
"1076","2015-02-25",10.28
"1077","2015-02-26",9.92
"1078","2015-02-27",9.44
"1079","2015-03-02",9.52
"1080","2015-03-03",9.12
"1081","2015-03-04",9.12
"1082","2015-03-05",9.36
"1083","2015-03-06",10.04
"1084","2015-03-09",9.84
"1085","2015-03-10",9.64
"1086","2015-03-11",9.2
"1087","2015-03-12",9.52
"1088","2015-03-13",9.52
"1089","2015-03-16",9.64
"1090","2015-03-17",8.92
"1091","2015-03-18",9.12
"1092","2015-03-19",8.8
"1093","2015-03-20",8.48
"1094","2015-03-23",8.32
"1095","2015-03-24",8.44
"1096","2015-03-25",7.88
"1097","2015-03-26",7.88
"1098","2015-03-27",8.16
"1099","2015-03-30",7.96
"1100","2015-03-31",7.44
"1101","2015-04-01",7.44
"1102","2015-04-02",7.92
"1103","2015-04-06",8.32
"1104","2015-04-07",8.08
"1105","2015-04-08",8.12
"1106","2015-04-09",9.16
"1107","2015-04-10",10
"1108","2015-04-13",10.28
"1109","2015-04-14",10
"1110","2015-04-15",10.24
"1111","2015-04-16",10.44
"1112","2015-04-17",10.16
"1113","2015-04-20",11.68
"1114","2015-04-21",12.4
"1115","2015-04-22",11.84
"1116","2015-04-23",12.08
"1117","2015-04-24",11.12
"1118","2015-04-27",10.32
"1119","2015-04-28",9.44
"1120","2015-04-29",9
"1121","2015-04-30",8.8
"1122","2015-05-01",8.56
"1123","2015-05-04",8.84
"1124","2015-05-05",8.84
"1125","2015-05-06",8.56
"1126","2015-05-07",8.48
"1127","2015-05-08",7.96
"1128","2015-05-11",7.92
"1129","2015-05-12",7.72
"1130","2015-05-13",7.88
"1131","2015-05-14",7.8
"1132","2015-05-15",7.76
"1133","2015-05-18",7.88
"1134","2015-05-19",7.8
"1135","2015-05-20",7.72
"1136","2015-05-21",7.68
"1137","2015-05-22",7.56
"1138","2015-05-26",7.2
"1139","2015-05-27",7.2
"1140","2015-05-28",7.08
"1141","2015-05-29",7.24
"1142","2015-06-01",7.28
"1143","2015-06-02",7.04
"1144","2015-06-03",7.24
"1145","2015-06-04",7.4
"1146","2015-06-05",8
"1147","2015-06-08",8.52
"1148","2015-06-09",8.32
"1149","2015-06-10",8
"1150","2015-06-11",7.84
"1151","2015-06-12",7.88
"1152","2015-06-15",7.76
"1153","2015-06-16",7.68
"1154","2015-06-17",7.74
"1155","2015-06-18",7.8
"1156","2015-06-19",7.56
"1157","2015-06-22",7.76
"1158","2015-06-23",8.32
"1159","2015-06-24",11.2
"1160","2015-06-25",10.84
"1161","2015-06-26",9.88
"1162","2015-06-29",9.04
"1163","2015-06-30",9.12
"1164","2015-07-01",8.88
"1165","2015-07-02",8.92
"1166","2015-07-06",8.52
"1167","2015-07-07",8.32
"1168","2015-07-08",8.12
"1169","2015-07-09",8.2
"1170","2015-07-10",8.18
"1171","2015-07-13",9.44
"1172","2015-07-14",8.8
"1173","2015-07-15",8.8
"1174","2015-07-16",8.76
"1175","2015-07-17",8.92
"1176","2015-07-20",8.36
"1177","2015-07-21",8.48
"1178","2015-07-22",8.4
"1179","2015-07-23",9.12
"1180","2015-07-24",8.4
"1181","2015-07-27",8.4
"1182","2015-07-28",8.76
"1183","2015-07-29",8.64
"1184","2015-07-30",8.76
"1185","2015-07-31",8.68
"1186","2015-08-03",8.48
"1187","2015-08-04",8.36
"1188","2015-08-05",8.56
"1189","2015-08-06",9.08
"1190","2015-08-07",8.6
"1191","2015-08-10",8.44
"1192","2015-08-11",8.92
"1193","2015-08-12",8.8
"1194","2015-08-13",8.84
"1195","2015-08-14",9
"1196","2015-08-17",8.72
"1197","2015-08-18",8.84
"1198","2015-08-19",8.612
"1199","2015-08-20",8.88
"1200","2015-08-21",9
"1201","2015-08-24",8.6
"1202","2015-08-25",8.84
"1203","2015-08-26",9.56
"1204","2015-08-27",9.28
"1205","2015-08-28",8.68
"1206","2015-08-31",9.28
"1207","2015-09-01",8.92
"1208","2015-09-02",8.72
"1209","2015-09-03",8.84
"1210","2015-09-04",8.88
"1211","2015-09-08",8.8
"1212","2015-09-09",8.8
"1213","2015-09-10",8.8
"1214","2015-09-11",8.28
"1215","2015-09-14",8.24
"1216","2015-09-15",8.16
"1217","2015-09-16",8.36
"1218","2015-09-17",8.32
"1219","2015-09-18",8
"1220","2015-09-21",8.2
"1221","2015-09-22",8.2
"1222","2015-09-23",8.12
"1223","2015-09-24",8.28
"1224","2015-09-25",8.56
"1225","2015-09-28",11
"1226","2015-09-29",9.88
"1227","2015-09-30",9.72
"1228","2015-10-01",9.36
"1229","2015-10-02",9.92
"1230","2015-10-05",10.04
"1231","2015-10-06",10.08
"1232","2015-10-07",10.28
"1233","2015-10-08",11
"1234","2015-10-09",12.08
"1235","2015-10-12",11.72
"1236","2015-10-13",11.12
"1237","2015-10-14",11.88
"1238","2015-10-15",11.68
"1239","2015-10-16",12.84
"1240","2015-10-19",14.44
"1241","2015-10-20",13.8
"1242","2015-10-21",14
"1243","2015-10-22",13.32
"1244","2015-10-23",13.56
"1245","2015-10-26",12.24
"1246","2015-10-27",10.68
"1247","2015-10-28",10.84
"1248","2015-10-29",10
"1249","2015-10-30",9.4
"1250","2015-11-02",9.84
"1251","2015-11-03",9.76
"1252","2015-11-04",9.72
"1253","2015-11-05",9.48
"1254","2015-11-06",9.44
"1255","2015-11-09",10.28
"1256","2015-11-10",8.72
"1257","2015-11-11",8.28
"1258","2015-11-12",8.04
"1259","2015-11-13",8
"1260","2015-11-16",7.72
"1261","2015-11-17",7.76
"1262","2015-11-18",7.52
"1263","2015-11-19",7.88
"1264","2015-11-20",8.28
"1265","2015-11-23",8.6
"1266","2015-11-24",8.68
"1267","2015-11-25",8.84
"1268","2015-11-27",8.84
"1269","2015-11-30",9.36
"1270","2015-12-01",9.2
"1271","2015-12-02",8.72
"1272","2015-12-03",8.48
"1273","2015-12-04",8.24
"1274","2015-12-07",8.16
"1275","2015-12-08",7.92
"1276","2015-12-09",7.92
"1277","2015-12-10",8.36
"1278","2015-12-11",8.32
"1279","2015-12-14",8.08
"1280","2015-12-15",7.76
"1281","2015-12-16",8
"1282","2015-12-17",8.16
"1283","2015-12-18",7.84
"1284","2015-12-21",7.88
"1285","2015-12-22",8.08
"1286","2015-12-23",8.36
"1287","2015-12-24",8.28
"1288","2015-12-28",8.2
"1289","2015-12-29",8.12
"1290","2015-12-30",7.96
"1291","2015-12-31",8.04
"1292","2016-01-04",8.04
"1293","2016-01-05",8.04
"1294","2016-01-06",7.8
"1295","2016-01-07",7.32
"1296","2016-01-08",7.52
"1297","2016-01-11",7.4
"1298","2016-01-12",6.76
"1299","2016-01-13",6.16
"1300","2016-01-14",6.36
"1301","2016-01-15",5.8
"1302","2016-01-19",5.92
"1303","2016-01-20",5.88
"1304","2016-01-21",6
"1305","2016-01-22",6.24
"1306","2016-01-25",5.64
"1307","2016-01-26",5.4
"1308","2016-01-27",5.32
"1309","2016-01-28",5.4
"1310","2016-01-29",5.32
"1311","2016-02-01",4.92
"1312","2016-02-02",3.8
"1313","2016-02-03",4.16
"1314","2016-02-04",4.28
"1315","2016-02-05",4.04
"1316","2016-02-08",3.8
"1317","2016-02-09",4.08
"1318","2016-02-10",3.84
"1319","2016-02-11",3.92
"1320","2016-02-12",3.76
"1321","2016-02-16",4
"1322","2016-02-17",4.16
"1323","2016-02-18",3.86
"1324","2016-02-19",3.84
"1325","2016-02-22",3.84
"1326","2016-02-23",3.84
"1327","2016-02-24",4
"1328","2016-02-25",4
"1329","2016-02-26",4
"1330","2016-02-29",4.04
"1331","2016-03-01",4.12
"1332","2016-03-02",4.6
"1333","2016-03-03",4.4
"1334","2016-03-04",4.48
"1335","2016-03-07",4.56
"1336","2016-03-08",4.64
"1337","2016-03-09",4.88
"1338","2016-03-10",4.68
"1339","2016-03-11",4.48
"1340","2016-03-14",4.84
"1341","2016-03-15",5.14
"1342","2016-03-16",4.92
"1343","2016-03-17",4.84
"1344","2016-03-18",5.08
"1345","2016-03-21",5.2
"1346","2016-03-22",4.84
"1347","2016-03-23",4.36
"1348","2016-03-24",4.68
"1349","2016-03-28",4.4
"1350","2016-03-29",4.44
"1351","2016-03-30",4.52
"1352","2016-03-31",4.56
"1353","2016-04-01",4.52
"1354","2016-04-04",4.64
"1355","2016-04-05",4.48
"1356","2016-04-06",4.48
"1357","2016-04-07",4.32
"1358","2016-04-08",4.2
"1359","2016-04-11",4.6
"1360","2016-04-12",4.44
"1361","2016-04-13",4.52
"1362","2016-04-14",4.44
"1363","2016-04-15",4.32
"1364","2016-04-18",4.32
"1365","2016-04-19",4.32
"1366","2016-04-20",4.4
"1367","2016-04-21",4.36
"1368","2016-04-22",4.32
"1369","2016-04-25",4.44
"1370","2016-04-26",4.32
"1371","2016-04-27",4.36
"1372","2016-04-28",4.52
"1373","2016-04-29",4.372
"1374","2016-05-02",4.52
"1375","2016-05-03",4.32
"1376","2016-05-04",4.28
"1377","2016-05-05",3.96
"1378","2016-05-06",3.8
"1379","2016-05-09",3.56
"1380","2016-05-10",3.672
"1381","2016-05-11",5.28
"1382","2016-05-12",4.32
"1383","2016-05-13",4.44
"1384","2016-05-16",4.4
"1385","2016-05-17",4.2
"1386","2016-05-18",4.08
"1387","2016-05-19",4.4
"1388","2016-05-20",4.24
"1389","2016-05-23",4.36
"1390","2016-05-24",4.2
"1391","2016-05-25",3.96
"1392","2016-05-26",3.92
"1393","2016-05-27",3.92
"1394","2016-05-31",3.9
"1395","2016-06-01",3.88
"1396","2016-06-02",3.6
"1397","2016-06-03",3.6
"1398","2016-06-06",3.816
"1399","2016-06-07",3.8
"1400","2016-06-08",3.6
"1401","2016-06-09",3.48
"1402","2016-06-10",3.712
"1403","2016-06-13",3.64
"1404","2016-06-14",3.6
"1405","2016-06-15",3.72
"1406","2016-06-16",3.72
"1407","2016-06-17",3.76
"1408","2016-06-20",3.8
"1409","2016-06-21",3.72
"1410","2016-06-22",3.72
"1411","2016-06-23",3.72
"1412","2016-06-24",3.88
"1413","2016-06-27",3.88
"1414","2016-06-28",3.96
"1415","2016-06-29",4
"1416","2016-06-30",3.88
"1417","2016-07-01",4.04
"1418","2016-07-05",4
"1419","2016-07-06",4.108
"1420","2016-07-07",3.92
"1421","2016-07-08",4.036
"1422","2016-07-11",4.04
"1423","2016-07-12",3.924
"1424","2016-07-13",4.08
"1425","2016-07-14",4.04
"1426","2016-07-15",4
"1427","2016-07-18",4.04
"1428","2016-07-19",4.08
"1429","2016-07-20",3.96
"1430","2016-07-21",4
"1431","2016-07-22",4.04
"1432","2016-07-25",4
"1433","2016-07-26",3.88
"1434","2016-07-27",3.84
"1435","2016-07-28",3.76
"1436","2016-07-29",3.8
"1437","2016-08-01",4
"1438","2016-08-02",3.84
"1439","2016-08-03",3.88
"1440","2016-08-04",3.72
"1441","2016-08-05",3.88
"1442","2016-08-08",3.98
"1443","2016-08-09",4.268
"1444","2016-08-10",4.32
"1445","2016-08-11",4.36
"1446","2016-08-12",4.32
"1447","2016-08-15",4.08
"1448","2016-08-16",4.2
"1449","2016-08-17",4.16
"1450","2016-08-18",4.24
"1451","2016-08-19",4.28
"1452","2016-08-22",4.32
"1453","2016-08-23",4.24
"1454","2016-08-24",4.12
"1455","2016-08-25",4.2
"1456","2016-08-26",4.08
"1457","2016-08-29",4.16
"1458","2016-08-30",4.32
"1459","2016-08-31",4.12
"1460","2016-09-01",4.32
"1461","2016-09-02",4.28
"1462","2016-09-06",4.04
"1463","2016-09-07",4.12
"1464","2016-09-08",4.24
"1465","2016-09-09",3.96
"1466","2016-09-12",4.04
"1467","2016-09-13",4.04
"1468","2016-09-14",4.04
"1469","2016-09-15",4
"1470","2016-09-16",3.9
"1471","2016-09-19",3.92
"1472","2016-09-20",4.12
"1473","2016-09-21",4.8
"1474","2016-09-22",5.2
"1475","2016-09-23",5.76
"1476","2016-09-26",5.56
"1477","2016-09-27",5.68
"1478","2016-09-28",4.96
"1479","2016-09-29",5.12
"1480","2016-09-30",5.24
"1481","2016-10-03",5.32
"1482","2016-10-04",5.52
"1483","2016-10-05",5.52
"1484","2016-10-06",5.48
"1485","2016-10-07",5.12
"1486","2016-10-10",5.12
"1487","2016-10-11",4.88
"1488","2016-10-12",5.08
"1489","2016-10-13",5
"1490","2016-10-14",5.08
"1491","2016-10-17",5.28
"1492","2016-10-18",5.12
"1493","2016-10-19",5.24
"1494","2016-10-20",5.16
"1495","2016-10-21",5.28
"1496","2016-10-24",5.4
"1497","2016-10-25",5.32
"1498","2016-10-26",5.28
"1499","2016-10-27",5
"1500","2016-10-28",5.56
"1501","2016-10-31",5.48
"1502","2016-11-01",5.2
"1503","2016-11-02",5.28
"1504","2016-11-03",5.32
"1505","2016-11-04",5.16
"1506","2016-11-07",5.2
"1507","2016-11-08",5.2
"1508","2016-11-09",5.4
"1509","2016-11-10",5.68
"1510","2016-11-11",7.76
"1511","2016-11-14",6.32
"1512","2016-11-15",5.96
"1513","2016-11-16",6.04
"1514","2016-11-17",6.44
"1515","2016-11-18",6.52
"1516","2016-11-21",6.64
"1517","2016-11-22",6.36
"1518","2016-11-23",6
"1519","2016-11-25",5.96
"1520","2016-11-28",6.08
"1521","2016-11-29",5.8
"1522","2016-11-30",5.64
"1523","2016-12-01",5.56
"1524","2016-12-02",5.56
"1525","2016-12-05",6.12
"1526","2016-12-06",6.16
"1527","2016-12-07",6.64
"1528","2016-12-08",6.64
"1529","2016-12-09",6.52
"1530","2016-12-12",6.08
"1531","2016-12-13",5.84
"1532","2016-12-14",5.8
"1533","2016-12-15",5.8
"1534","2016-12-16",5.72
"1535","2016-12-19",5.76
"1536","2016-12-20",5.44
"1537","2016-12-21",5.64
"1538","2016-12-22",5.6
"1539","2016-12-23",5.68
"1540","2016-12-27",5.6
"1541","2016-12-28",5.48
"1542","2016-12-29",5.52
"1543","2016-12-30",5.24
"1544","2017-01-03",5.2
"1545","2017-01-04",5.44
"1546","2017-01-05",6.84
"1547","2017-01-06",5.96
"1548","2017-01-09",6
"1549","2017-01-10",6.28
"1550","2017-01-11",6.2
"1551","2017-01-12",6.14
"1552","2017-01-13",5.84
"1553","2017-01-17",5.4
"1554","2017-01-18",5.56
"1555","2017-01-19",5.2
"1556","2017-01-20",5.32
"1557","2017-01-23",4.96
"1558","2017-01-24",4.52
"1559","2017-01-25",4.76
"1560","2017-01-26",4.872
"1561","2017-01-27",4.88
"1562","2017-01-30",4.676
"1563","2017-01-31",4.636
"1564","2017-02-01",4.32
"1565","2017-02-02",4.28
"1566","2017-02-03",5.12
"1567","2017-02-06",5.16
"1568","2017-02-07",5.04
"1569","2017-02-08",4.72
"1570","2017-02-09",4.84
"1571","2017-02-10",4.56
"1572","2017-02-13",4.44
"1573","2017-02-14",4.44
"1574","2017-02-15",4.52
"1575","2017-02-16",4.44
"1576","2017-02-17",4.56
"1577","2017-02-21",4.44
"1578","2017-02-22",4.4
"1579","2017-02-23",4.32
"1580","2017-02-24",4.32
"1581","2017-02-27",4.52
"1582","2017-02-28",4.24
"1583","2017-03-01",4.32
"1584","2017-03-02",4.36
"1585","2017-03-03",4.4
"1586","2017-03-06",4.16
"1587","2017-03-07",5.56
"1588","2017-03-08",5.64
"1589","2017-03-09",4.28
"1590","2017-03-10",4.24
"1591","2017-03-13",4.32
"1592","2017-03-14",4.096
"1593","2017-03-15",3.876
"1594","2017-03-16",4.028
"1595","2017-03-17",4.08
"1596","2017-03-20",4.04
"1597","2017-03-21",3.952
"1598","2017-03-22",4.04
"1599","2017-03-23",3.96
"1600","2017-03-24",3.904
"1601","2017-03-27",3.84
"1602","2017-03-28",3.68
"1603","2017-03-29",3.5
"1604","2017-03-30",3.64
"1605","2017-03-31",3.62
"1606","2017-04-03",3.4
"1607","2017-04-04",3.34
"1608","2017-04-05",3.24
"1609","2017-04-06",3.272
"1610","2017-04-07",3.24
"1611","2017-04-10",3.28
"1612","2017-04-11",3.384
"1613","2017-04-12",3.308
"1614","2017-04-13",3.48
"1615","2017-04-17",3.576
"1616","2017-04-18",3.48
"1617","2017-04-19",3.588
"1618","2017-04-20",3.72
"1619","2017-04-21",3.6
"1620","2017-04-24",3.64
"1621","2017-04-25",3.52
"1622","2017-04-26",3.6
"1623","2017-04-27",3.52
"1624","2017-04-28",3.56
"1625","2017-05-01",3.62
"1626","2017-05-02",3.64
"1627","2017-05-03",3.48
"1628","2017-05-04",3.54
"1629","2017-05-05",3.52
"1630","2017-05-08",3.604
"1631","2017-05-09",3.64
"1632","2017-05-10",3.324
"1633","2017-05-11",3.36
"1634","2017-05-12",3.48
"1635","2017-05-15",3.164
"1636","2017-05-16",3.204
"1637","2017-05-17",3.264
"1638","2017-05-18",3.2
"1639","2017-05-19",3.2
"1640","2017-05-22",3.2
"1641","2017-05-23",3.2
"1642","2017-05-24",3.26
"1643","2017-05-25",3.2
"1644","2017-05-26",3.16
"1645","2017-05-30",3.052
"1646","2017-05-31",3.076
"1647","2017-06-01",3.04
"1648","2017-06-02",3.08
"1649","2017-06-05",3
"1650","2017-06-06",3
"1651","2017-06-07",3.08
"1652","2017-06-08",3
"1653","2017-06-09",3.196
"1654","2017-06-12",3.02
"1655","2017-06-13",2.968
"1656","2017-06-14",3.08
"1657","2017-06-15",2.98
"1658","2017-06-16",3
"1659","2017-06-19",2.92
"1660","2017-06-20",2.88
"1661","2017-06-21",2.78
"1662","2017-06-22",2.92
"1663","2017-06-23",2.76
"1664","2017-06-26",2.908
"1665","2017-06-27",2.8
"1666","2017-06-28",2.84
"1667","2017-06-29",2.764
"1668","2017-06-30",2.8
"1669","2017-07-03",2.8
"1670","2017-07-05",2.72
"1671","2017-07-06",2.724
"1672","2017-07-07",2.752
"1673","2017-07-10",2.7
"1674","2017-07-11",3.12
"1675","2017-07-12",2.88
"1676","2017-07-13",2.888
"1677","2017-07-14",2.964
"1678","2017-07-17",3.32
"1679","2017-07-18",3.2
"1680","2017-07-19",3.12
"1681","2017-07-20",3.112
"1682","2017-07-21",3.24
"1683","2017-07-24",3.16
"1684","2017-07-25",3.22
"1685","2017-07-26",3.12
"1686","2017-07-27",2.96
"1687","2017-07-28",3.02
"1688","2017-07-31",2.88
"1689","2017-08-01",2.84
"1690","2017-08-02",2.78
"1691","2017-08-03",2.864
"1692","2017-08-04",2.68
"1693","2017-08-07",2.664
"1694","2017-08-08",2.68
"1695","2017-08-09",2.8
"1696","2017-08-10",2.68
"1697","2017-08-11",2.74
"1698","2017-08-14",2.68
"1699","2017-08-15",2.648
"1700","2017-08-16",2.68
"1701","2017-08-17",2.44
"1702","2017-08-18",2.54
"1703","2017-08-21",2.48
"1704","2017-08-22",2.3
"1705","2017-08-23",2.36
"1706","2017-08-24",2.44
"1707","2017-08-25",2.48
"1708","2017-08-28",2.44
"1709","2017-08-29",2.48
"1710","2017-08-30",2.728
"1711","2017-08-31",2.8
"1712","2017-09-01",2.924
"1713","2017-09-05",2.96
"1714","2017-09-06",2.96
"1715","2017-09-07",2.864
"1716","2017-09-08",2.96
"1717","2017-09-11",2.88
"1718","2017-09-12",2.96
"1719","2017-09-13",3.156
"1720","2017-09-14",3.16
"1721","2017-09-15",3.04
"1722","2017-09-18",3.36
"1723","2017-09-19",3.364
"1724","2017-09-20",3.36
"1725","2017-09-21",3.4
"1726","2017-09-22",3.476
"1727","2017-09-25",3.36
"1728","2017-09-26",3.584
"1729","2017-09-27",3.6
"1730","2017-09-28",3.392
"1731","2017-09-29",3.32
"1732","2017-10-02",3.28
"1733","2017-10-03",3.16
"1734","2017-10-04",3.2
"1735","2017-10-05",3.336
"1736","2017-10-06",3.2
"1737","2017-10-09",3.092
"1738","2017-10-10",3.2
"1739","2017-10-11",3.2
"1740","2017-10-12",3.052
"1741","2017-10-13",3.2
"1742","2017-10-16",2.98
"1743","2017-10-17",2.84
"1744","2017-10-18",2.92
"1745","2017-10-19",2.956
"1746","2017-10-20",2.86
"1747","2017-10-23",2.92
"1748","2017-10-24",2.804
"1749","2017-10-25",2.76
"1750","2017-10-26",2.868
"1751","2017-10-27",2.828
"1752","2017-10-30",2.84
"1753","2017-10-31",2.76
"1754","2017-11-01",2.852
"1755","2017-11-02",2.92
"1756","2017-11-03",2.68
"1757","2017-11-06",2.64
"1758","2017-11-07",2.688
"1759","2017-11-08",2.56
"1760","2017-11-09",2.356
"1761","2017-11-10",2.28
"1762","2017-11-13",2.04
"1763","2017-11-14",2.04
"1764","2017-11-15",2.08
"1765","2017-11-16",2.16
"1766","2017-11-17",2.36
"1767","2017-11-20",2.36
"1768","2017-11-21",2.36
"1769","2017-11-22",2.24
"1770","2017-11-24",2.26
"1771","2017-11-27",2.256
"1772","2017-11-28",2.28
"1773","2017-11-29",2.08
"1774","2017-11-30",2.08
"1775","2017-12-01",2.18
"1776","2017-12-04",2.16
"1777","2017-12-05",2.092
"1778","2017-12-06",2.036
"1779","2017-12-07",1.98
"1780","2017-12-08",1.984
"1781","2017-12-11",2.02
"1782","2017-12-12",1.884
"1783","2017-12-13",1.88
"1784","2017-12-14",1.8
"1785","2017-12-15",1.98
"1786","2017-12-18",1.88
"1787","2017-12-19",1.88
"1788","2017-12-20",1.992
"1789","2017-12-21",1.96
"1790","2017-12-22",2.04
"1791","2017-12-26",1.764
"1792","2017-12-27",1.816
"1793","2017-12-28",1.82
"1794","2017-12-29",1.812
"1795","2018-01-02",1.78
"1796","2018-01-03",1.728
"1797","2018-01-04",1.78
"1798","2018-01-05",1.82
"1799","2018-01-08",1.832
"1800","2018-01-09",1.78
"1801","2018-01-10",1.756
"1802","2018-01-11",1.756
"1803","2018-01-12",2.48
"1804","2018-01-16",1.976
"1805","2018-01-17",1.928
"1806","2018-01-18",1.92
"1807","2018-01-19",2
"1808","2018-01-22",2.1
"1809","2018-01-23",1.964
"1810","2018-01-24",1.984
"1811","2018-01-25",1.96
"1812","2018-01-26",1.972
"1813","2018-01-29",2.2
"1814","2018-01-30",2.08
"1815","2018-01-31",1.976
"1816","2018-02-01",1.956
"1817","2018-02-02",1.896
"1818","2018-02-05",1.8
"1819","2018-02-06",1.84
"1820","2018-02-07",1.816
"1821","2018-02-08",1.8
"1822","2018-02-09",1.72
"1823","2018-02-12",1.744
"1824","2018-02-13",1.9
"1825","2018-02-14",1.816
"1826","2018-02-15",1.864
"1827","2018-02-16",1.864
"1828","2018-02-20",1.84
"1829","2018-02-21",1.808
"1830","2018-02-22",1.76
"1831","2018-02-23",1.8
"1832","2018-02-26",1.84
"1833","2018-02-27",1.8
"1834","2018-02-28",1.8
"1835","2018-03-01",1.8
"1836","2018-03-02",1.88
"1837","2018-03-05",2.24
"1838","2018-03-06",2.24
"1839","2018-03-07",2.04
"1840","2018-03-08",2.008
"1841","2018-03-09",1.92
"1842","2018-03-12",1.904
"1843","2018-03-13",1.944
"1844","2018-03-14",1.96
"1845","2018-03-15",1.976
"1846","2018-03-16",2
"1847","2018-03-19",2
"1848","2018-03-20",2
"1849","2018-03-21",2.12
"1850","2018-03-22",2.032
"1851","2018-03-23",2.112
"1852","2018-03-26",2.008
"1853","2018-03-27",2.236
"1854","2018-03-28",2.68
"1855","2018-03-29",2.4
"1856","2018-04-02",2.576
"1857","2018-04-03",2.78
"1858","2018-04-04",2.8
"1859","2018-04-05",2.9
"1860","2018-04-06",2.56
"1861","2018-04-09",3.29
"1862","2018-04-10",3.23
"1863","2018-04-11",3.12
"1864","2018-04-12",3.09
"1865","2018-04-13",3.91
"1866","2018-04-16",4.37
"1867","2018-04-17",4.2
"1868","2018-04-18",4.31
"1869","2018-04-19",4.21
"1870","2018-04-20",4.34
"1871","2018-04-23",4.65
"1872","2018-04-24",4.54
"1873","2018-04-25",4.68
"1874","2018-04-26",4.89
"1875","2018-04-27",4.84
"1876","2018-04-30",5.5
"1877","2018-05-01",5.26
"1878","2018-05-02",5.62
"1879","2018-05-03",6.2
"1880","2018-05-04",6.4
"1881","2018-05-07",7.33
"1882","2018-05-08",7.84
"1883","2018-05-09",6.94
"1884","2018-05-10",11.42
"1885","2018-05-11",16.030001
"1886","2018-05-14",15.15
"1887","2018-05-15",17.82
"1888","2018-05-16",18.57
"1889","2018-05-17",16.33
"1890","2018-05-18",15.97
"1891","2018-05-21",15.99
"1892","2018-05-22",15.31
"1893","2018-05-23",17.34
"1894","2018-05-24",16.799999
"1895","2018-05-25",17.02
"1896","2018-05-29",16.610001
"1897","2018-05-30",17.17
"1898","2018-05-31",17.4
"1899","2018-06-01",18.84
"1900","2018-06-04",17.825001
"1901","2018-06-05",16.75
"1902","2018-06-06",17.799999
"1903","2018-06-07",21.530001
"1904","2018-06-08",20.15
"1905","2018-06-11",20.76
"1906","2018-06-12",20.040001
"1907","2018-06-13",22.639999
"1908","2018-06-14",21.969999
"1909","2018-06-15",22.23
"1910","2018-06-18",22.809999
"1911","2018-06-19",22.33
"1912","2018-06-20",21.93
"1913","2018-06-21",21.059999
"1914","2018-06-22",21.58
"1915","2018-06-25",20.6
"1916","2018-06-26",21.23
"1917","2018-06-27",20.200001
"1918","2018-06-28",21
"1919","2018-06-29",20.32
"1920","2018-07-02",20.780001
"1921","2018-07-03",21.209999
"1922","2018-07-05",21.799999
"1923","2018-07-06",21.91
"1924","2018-07-09",23.52
"1925","2018-07-10",23.25
"1926","2018-07-11",23.08
"1927","2018-07-12",23.809999
"1928","2018-07-13",23.58
"1929","2018-07-16",24.780001
