"","date","ACGLP"
"970","2020-07-31",25.48
"971","2020-08-03",25.584999
"972","2020-08-04",25.549999
"973","2020-08-05",25.547001
"974","2020-08-06",25.4
"975","2020-08-07",25.5
"976","2020-08-10",25.58
"977","2020-08-11",25.549999
"978","2020-08-12",25.59
"979","2020-08-13",25.645
"980","2020-08-14",25.59
"981","2020-08-17",25.51
"982","2020-08-18",25.68
"983","2020-08-19",25.68
"984","2020-08-20",25.700001
"985","2020-08-21",25.620001
"986","2020-08-24",25.709999
"987","2020-08-25",25.66
"988","2020-08-26",25.559999
"989","2020-08-27",25.690001
"990","2020-08-28",25.549999
"991","2020-08-31",25.49
"992","2020-09-01",25.639999
"993","2020-09-02",25.67
"994","2020-09-03",25.639999
"995","2020-09-04",25.610001
"996","2020-09-08",25.639999
"997","2020-09-09",25.690001
"998","2020-09-10",25.75
"999","2020-09-11",25.700001
"1000","2020-09-14",25.43
"1001","2020-09-15",25.65
"1002","2020-09-16",25.5
"1003","2020-09-17",25.280001
"1004","2020-09-18",25.27
"1005","2020-09-21",25.24
"1006","2020-09-22",25.58
"1007","2020-09-23",25.129999
"1008","2020-09-24",25.17
"1009","2020-09-25",25.59
"1010","2020-09-28",25.559999
"1011","2020-09-29",25.59
"1012","2020-09-30",25.309999
"1013","2020-10-01",25.6
"1014","2020-10-02",25.549999
"1015","2020-10-05",25.49
"1016","2020-10-06",25.6
"1017","2020-10-07",25.530001
"1018","2020-10-08",25.65
"1019","2020-10-09",25.68
"1020","2020-10-12",25.68
"1021","2020-10-13",25.77
"1022","2020-10-14",25.68
"1023","2020-10-15",25.68
"1024","2020-10-16",25.57
"1025","2020-10-19",25.6
"1026","2020-10-20",25.66
"1027","2020-10-21",25.469999
"1028","2020-10-22",25.639999
"1029","2020-10-23",25.799999
"1030","2020-10-26",25.75
"1031","2020-10-27",25.73
"1032","2020-10-28",25.4
"1033","2020-10-29",25.219999
"1034","2020-10-30",25.49
"1035","2020-11-02",25.67
"1036","2020-11-03",25.559999
"1037","2020-11-04",25.709999
"1038","2020-11-05",25.76
"1039","2020-11-06",25.610001
"1040","2020-11-09",25.66
"1041","2020-11-10",25.690001
"1042","2020-11-11",25.639999
"1043","2020-11-12",25.665001
"1044","2020-11-13",25.719999
"1045","2020-11-16",26.129999
"1046","2020-11-17",25.98
"1047","2020-11-18",25.84
"1048","2020-11-19",25.809999
"1049","2020-11-20",25.950001
"1050","2020-11-23",25.83
"1051","2020-11-24",25.84
"1052","2020-11-25",25.719999
"1053","2020-11-27",25.65
