"","date","PRGX"
"1001","2010-12-21",6.02
"1002","2010-12-22",6.19
"1003","2010-12-23",6.18
"1004","2010-12-27",6.18
"1005","2010-12-28",6.33
"1006","2010-12-29",6.43
"1007","2010-12-30",6.53
"1008","2010-12-31",6.33
"1009","2011-01-03",6.5
"1010","2011-01-04",6.53
"1011","2011-01-05",6.5
"1012","2011-01-06",6.44
"1013","2011-01-07",6.37
"1014","2011-01-10",6.35
"1015","2011-01-11",6.16
"1016","2011-01-12",6.21
"1017","2011-01-13",6.13
"1018","2011-01-14",6.05
"1019","2011-01-18",5.91
"1020","2011-01-19",6.17
"1021","2011-01-20",6.14
"1022","2011-01-21",6.25
"1023","2011-01-24",6.21
"1024","2011-01-25",6.05
"1025","2011-01-26",6.2
"1026","2011-01-27",6.19
"1027","2011-01-28",6.13
"1028","2011-01-31",6.22
"1029","2011-02-01",6.11
"1030","2011-02-02",6.18
"1031","2011-02-03",6.35
"1032","2011-02-04",6.34
"1033","2011-02-07",6.22
"1034","2011-02-08",6.2
"1035","2011-02-09",6.23
"1036","2011-02-10",6.22
"1037","2011-02-11",6.49
"1038","2011-02-14",6.31
"1039","2011-02-15",6.33
"1040","2011-02-16",6.35
"1041","2011-02-17",6.09
"1042","2011-02-18",5.96
"1043","2011-02-22",5.83
"1044","2011-02-23",5.59
"1045","2011-02-24",5.51
"1046","2011-02-25",5.52
"1047","2011-02-28",5.69
"1048","2011-03-01",6.13
"1049","2011-03-02",6.05
"1050","2011-03-03",6.08
"1051","2011-03-04",6.02
"1052","2011-03-07",5.98
"1053","2011-03-08",6.11
"1054","2011-03-09",6.02
"1055","2011-03-10",5.97
"1056","2011-03-11",5.99
"1057","2011-03-14",5.99
"1058","2011-03-15",5.96
"1059","2011-03-16",5.97
"1060","2011-03-17",6.05
"1061","2011-03-18",6.13
"1062","2011-03-21",6.4
"1063","2011-03-22",6.28
"1064","2011-03-23",6.33
"1065","2011-03-24",6.28
"1066","2011-03-25",6.12
"1067","2011-03-28",6.01
"1068","2011-03-29",6.13
"1069","2011-03-30",6.13
"1070","2011-03-31",6.07
"1071","2011-04-01",6.09
"1072","2011-04-04",6
"1073","2011-04-05",6.29
"1074","2011-04-06",6.39
"1075","2011-04-07",6.4
"1076","2011-04-08",6.3
"1077","2011-04-11",6.41
"1078","2011-04-12",6.28
"1079","2011-04-13",6.39
"1080","2011-04-14",6.41
"1081","2011-04-15",6.47
"1082","2011-04-18",6.36
"1083","2011-04-19",6.5
"1084","2011-04-20",6.55
"1085","2011-04-21",6.52
"1086","2011-04-25",6.67
"1087","2011-04-26",7.69
"1088","2011-04-27",7.6
"1089","2011-04-28",7.88
"1090","2011-04-29",7.84
"1091","2011-05-02",7.44
"1092","2011-05-03",7.7
"1093","2011-05-04",7.68
"1094","2011-05-05",7.45
"1095","2011-05-06",7.82
"1096","2011-05-09",8
"1097","2011-05-10",8.21
"1098","2011-05-11",8.17
"1099","2011-05-12",8.08
"1100","2011-05-13",8.02
"1101","2011-05-16",7.85
"1102","2011-05-17",7.59
"1103","2011-05-18",7.84
"1104","2011-05-19",7.81
"1105","2011-05-20",7.59
"1106","2011-05-23",7.41
"1107","2011-05-24",7.72
"1108","2011-05-25",7.71
"1109","2011-05-26",7.76
"1110","2011-05-27",7.76
"1111","2011-05-31",7.87
"1112","2011-06-01",7.58
"1113","2011-06-02",7.25
"1114","2011-06-03",6.99
"1115","2011-06-06",6.95
"1116","2011-06-07",6.99
"1117","2011-06-08",6.98
"1118","2011-06-09",7.03
"1119","2011-06-10",7.11
"1120","2011-06-13",6.94
"1121","2011-06-14",7.07
"1122","2011-06-15",6.98
"1123","2011-06-16",6.98
"1124","2011-06-17",6.88
"1125","2011-06-20",6.91
"1126","2011-06-21",7
"1127","2011-06-22",7
"1128","2011-06-23",6.75
"1129","2011-06-24",6.9
"1130","2011-06-27",7.04
"1131","2011-06-28",7.07
"1132","2011-06-29",7.03
"1133","2011-06-30",7.15
"1134","2011-07-01",7.33
"1135","2011-07-05",7.26
"1136","2011-07-06",7.22
"1137","2011-07-07",7.4
"1138","2011-07-08",7.34
"1139","2011-07-11",7.25
"1140","2011-07-12",7.14
"1141","2011-07-13",7.15
"1142","2011-07-14",7.1
"1143","2011-07-15",7.23
"1144","2011-07-18",6.91
"1145","2011-07-19",7.22
"1146","2011-07-20",6.96
"1147","2011-07-21",7.14
"1148","2011-07-22",6.93
"1149","2011-07-25",6.74
"1150","2011-07-26",6.7
"1151","2011-07-27",6.5
"1152","2011-07-28",6.55
"1153","2011-07-29",6.52
"1154","2011-08-01",6.56
"1155","2011-08-02",6.35
"1156","2011-08-03",6.5
"1157","2011-08-04",6.4
"1158","2011-08-05",6.56
"1159","2011-08-08",6.11
"1160","2011-08-09",6.52
"1161","2011-08-10",6.11
"1162","2011-08-11",6.44
"1163","2011-08-12",6.17
"1164","2011-08-15",6.41
"1165","2011-08-16",6.37
"1166","2011-08-17",6.08
"1167","2011-08-18",5.68
"1168","2011-08-19",5.61
"1169","2011-08-22",5.69
"1170","2011-08-23",6.05
"1171","2011-08-24",6.15
"1172","2011-08-25",5.89
"1173","2011-08-26",5.99
"1174","2011-08-29",6.05
"1175","2011-08-30",5.99
"1176","2011-08-31",5.88
"1177","2011-09-01",5.63
"1178","2011-09-02",5.47
"1179","2011-09-06",5.43
"1180","2011-09-07",5.5
"1181","2011-09-08",5.4
"1182","2011-09-09",5.2
"1183","2011-09-12",5.11
"1184","2011-09-13",5.14
"1185","2011-09-14",5.05
"1186","2011-09-15",5.2
"1187","2011-09-16",5.24
"1188","2011-09-19",5.13
"1189","2011-09-20",5.01
"1190","2011-09-21",4.9
"1191","2011-09-22",4.61
"1192","2011-09-23",4.76
"1193","2011-09-26",4.89
"1194","2011-09-27",5
"1195","2011-09-28",4.62
"1196","2011-09-29",4.73
"1197","2011-09-30",4.72
"1198","2011-10-03",4.27
"1199","2011-10-04",4.67
"1200","2011-10-05",5.02
"1201","2011-10-06",5.22
"1202","2011-10-07",5.15
"1203","2011-10-10",5.45
"1204","2011-10-11",5.53
"1205","2011-10-12",5.56
"1206","2011-10-13",5.57
"1207","2011-10-14",5.68
"1208","2011-10-17",5.38
"1209","2011-10-18",5.67
"1210","2011-10-19",5.41
"1211","2011-10-20",5.42
"1212","2011-10-21",5.52
"1213","2011-10-24",5.89
"1214","2011-10-25",5.27
"1215","2011-10-26",5.46
"1216","2011-10-27",5.67
"1217","2011-10-28",5.56
"1218","2011-10-31",5.34
"1219","2011-11-01",4.92
"1220","2011-11-02",5.22
"1221","2011-11-03",5.47
"1222","2011-11-04",5.24
"1223","2011-11-07",5.4
"1224","2011-11-08",5.34
"1225","2011-11-09",5.22
"1226","2011-11-10",5.3
"1227","2011-11-11",5.53
"1228","2011-11-14",5.49
"1229","2011-11-15",5.52
"1230","2011-11-16",5.43
"1231","2011-11-17",5.52
"1232","2011-11-18",5.68
"1233","2011-11-21",5.5
"1234","2011-11-22",5.43
"1235","2011-11-23",5.4
"1236","2011-11-25",5.4
"1237","2011-11-28",5.64
"1238","2011-11-29",5.52
"1239","2011-11-30",6.02
"1240","2011-12-01",5.81
"1241","2011-12-02",5.73
"1242","2011-12-05",5.77
"1243","2011-12-06",5.98
"1244","2011-12-07",5.85
"1245","2011-12-08",5.63
"1246","2011-12-09",5.9
"1247","2011-12-12",5.87
"1248","2011-12-13",5.72
"1249","2011-12-14",5.9
"1250","2011-12-15",6
"1251","2011-12-16",5.97
"1252","2011-12-19",5.76
"1253","2011-12-20",6.14
"1254","2011-12-21",6.13
"1255","2011-12-22",6.06
"1256","2011-12-23",6.02
"1257","2011-12-27",6.07
"1258","2011-12-28",5.83
"1259","2011-12-29",6.1
"1260","2011-12-30",5.95
"1261","2012-01-03",6.21
"1262","2012-01-04",6
"1263","2012-01-05",6.2
"1264","2012-01-06",6.18
"1265","2012-01-09",6.05
"1266","2012-01-10",6.2
"1267","2012-01-11",6.2
"1268","2012-01-12",6.36
"1269","2012-01-13",6.27
"1270","2012-01-17",6.21
"1271","2012-01-18",6.46
"1272","2012-01-19",6.42
"1273","2012-01-20",6.3
"1274","2012-01-23",6.22
"1275","2012-01-24",6.16
"1276","2012-01-25",6.08
"1277","2012-01-26",6.09
"1278","2012-01-27",6.13
"1279","2012-01-30",6.09
"1280","2012-01-31",6.07
"1281","2012-02-01",6.24
"1282","2012-02-02",6.06
"1283","2012-02-03",6.15
"1284","2012-02-06",6.08
"1285","2012-02-07",6.03
"1286","2012-02-08",6.05
"1287","2012-02-09",5.97
"1288","2012-02-10",5.91
"1289","2012-02-13",6.01
"1290","2012-02-14",5.86
"1291","2012-02-15",5.74
"1292","2012-02-16",5.88
"1293","2012-02-17",5.88
"1294","2012-02-21",5.79
"1295","2012-02-22",5.74
"1296","2012-02-23",5.66
"1297","2012-02-24",5.69
"1298","2012-02-27",5.7
"1299","2012-02-28",5.6
"1300","2012-02-29",5.58
"1301","2012-03-01",5.6
"1302","2012-03-02",5.41
"1303","2012-03-05",5.54
"1304","2012-03-06",5.41
"1305","2012-03-07",5.31
"1306","2012-03-08",5.47
"1307","2012-03-09",5.76
"1308","2012-03-12",5.83
"1309","2012-03-13",6.04
"1310","2012-03-14",5.95
"1311","2012-03-15",6.11
"1312","2012-03-16",6.06
"1313","2012-03-19",6.05
"1314","2012-03-20",5.98
"1315","2012-03-21",6.04
"1316","2012-03-22",6.06
"1317","2012-03-23",6.09
"1318","2012-03-26",6.16
"1319","2012-03-27",6.14
"1320","2012-03-28",6.38
"1321","2012-03-29",6.44
"1322","2012-03-30",6.29
"1323","2012-04-02",6.64
"1324","2012-04-03",6.4
"1325","2012-04-04",6.27
"1326","2012-04-05",6.27
"1327","2012-04-09",6.22
"1328","2012-04-10",6.08
"1329","2012-04-11",6.27
"1330","2012-04-12",6.35
"1331","2012-04-13",6.2
"1332","2012-04-16",6.35
"1333","2012-04-17",6.35
"1334","2012-04-18",6.29
"1335","2012-04-19",6.3
"1336","2012-04-20",6.3
"1337","2012-04-23",6.27
"1338","2012-04-24",6.39
"1339","2012-04-25",6.47
"1340","2012-04-26",6.48
"1341","2012-04-27",6.47
"1342","2012-04-30",6.32
"1343","2012-05-01",6.57
"1344","2012-05-02",6.71
"1345","2012-05-03",6.65
"1346","2012-05-04",6.58
"1347","2012-05-07",6.61
"1348","2012-05-08",6.69
"1349","2012-05-09",6.6
"1350","2012-05-10",6.57
"1351","2012-05-11",6.49
"1352","2012-05-14",6.67
"1353","2012-05-15",6.88
"1354","2012-05-16",6.99
"1355","2012-05-17",7.08
"1356","2012-05-18",7.39
"1357","2012-05-21",7.4
"1358","2012-05-22",7.18
"1359","2012-05-23",7.01
"1360","2012-05-24",7.07
"1361","2012-05-25",6.99
"1362","2012-05-29",6.96
"1363","2012-05-30",6.72
"1364","2012-05-31",6.73
"1365","2012-06-01",6.59
"1366","2012-06-04",6.81
"1367","2012-06-05",6.84
"1368","2012-06-06",6.9
"1369","2012-06-07",6.89
"1370","2012-06-08",6.89
"1371","2012-06-11",6.84
"1372","2012-06-12",6.92
"1373","2012-06-13",7
"1374","2012-06-14",7.43
"1375","2012-06-15",7.68
"1376","2012-06-18",7.51
"1377","2012-06-19",7.53
"1378","2012-06-20",7.56
"1379","2012-06-21",7.38
"1380","2012-06-22",7.46
"1381","2012-06-25",7.51
"1382","2012-06-26",7.56
"1383","2012-06-27",7.98
"1384","2012-06-28",7.77
"1385","2012-06-29",7.95
"1386","2012-07-02",8
"1387","2012-07-03",8.03
"1388","2012-07-05",8.02
"1389","2012-07-06",8
"1390","2012-07-09",8
"1391","2012-07-10",7.82
"1392","2012-07-11",7.98
"1393","2012-07-12",7.97
"1394","2012-07-13",8.19
"1395","2012-07-16",8.01
"1396","2012-07-17",7.97
"1397","2012-07-18",7.85
"1398","2012-07-19",7.79
"1399","2012-07-20",7.75
"1400","2012-07-23",7.75
"1401","2012-07-24",7.55
"1402","2012-07-25",7.69
"1403","2012-07-26",7.58
"1404","2012-07-27",7.53
"1405","2012-07-30",7.5
"1406","2012-07-31",7.6
"1407","2012-08-01",7.53
"1408","2012-08-02",7.55
"1409","2012-08-03",7.95
"1410","2012-08-06",7.92
"1411","2012-08-07",7.96
"1412","2012-08-08",7.78
"1413","2012-08-09",7.86
"1414","2012-08-10",7.85
"1415","2012-08-13",8
"1416","2012-08-14",7.81
"1417","2012-08-15",7.84
"1418","2012-08-16",7.96
"1419","2012-08-17",7.92
"1420","2012-08-20",7.88
"1421","2012-08-21",7.75
"1422","2012-08-22",7.83
"1423","2012-08-23",7.9
"1424","2012-08-24",7.9
"1425","2012-08-27",7.91
"1426","2012-08-28",7.92
"1427","2012-08-29",8
"1428","2012-08-30",7.97
"1429","2012-08-31",8.12
"1430","2012-09-04",8.19
"1431","2012-09-05",8.09
"1432","2012-09-06",8.23
"1433","2012-09-07",8.33
"1434","2012-09-10",8.35
"1435","2012-09-11",8.26
"1436","2012-09-12",8.53
"1437","2012-09-13",8.68
"1438","2012-09-14",8.63
"1439","2012-09-17",8.68
"1440","2012-09-18",8.7
"1441","2012-09-19",8.65
"1442","2012-09-20",8.54
"1443","2012-09-21",8.7
"1444","2012-09-24",8.54
"1445","2012-09-25",8.52
"1446","2012-09-26",8.52
"1447","2012-09-27",8.65
"1448","2012-09-28",8.56
"1449","2012-10-01",8.55
"1450","2012-10-02",8.57
"1451","2012-10-03",8.59
"1452","2012-10-04",8.45
"1453","2012-10-05",8.27
"1454","2012-10-08",8.05
"1455","2012-10-09",8.14
"1456","2012-10-10",8.34
"1457","2012-10-11",8.42
"1458","2012-10-12",8.39
"1459","2012-10-15",8.29
"1460","2012-10-16",8.2
"1461","2012-10-17",8.22
"1462","2012-10-18",7.82
"1463","2012-10-19",7.45
"1464","2012-10-22",7.39
"1465","2012-10-23",7.41
"1466","2012-10-24",7.39
"1467","2012-10-25",7.49
"1468","2012-10-26",7.42
"1469","2012-10-31",7.82
"1470","2012-11-01",7.91
"1471","2012-11-02",7.83
"1472","2012-11-05",7.6
"1473","2012-11-06",7.63
"1474","2012-11-07",7.55
"1475","2012-11-08",7.57
"1476","2012-11-09",7.64
"1477","2012-11-12",7.72
"1478","2012-11-13",7.57
"1479","2012-11-14",7.6
"1480","2012-11-15",7.59
"1481","2012-11-16",7.39
"1482","2012-11-19",6.79
"1483","2012-11-20",6.65
"1484","2012-11-21",6.67
"1485","2012-11-23",6.78
"1486","2012-11-26",6.86
"1487","2012-11-27",6.79
"1488","2012-11-28",6.4
"1489","2012-11-29",6.44
"1490","2012-11-30",6.39
"1491","2012-12-03",6.43
"1492","2012-12-04",6.3
"1493","2012-12-05",6.39
"1494","2012-12-06",5.93
"1495","2012-12-07",6.21
"1496","2012-12-10",6.3
"1497","2012-12-11",6.38
"1498","2012-12-12",6.42
"1499","2012-12-13",6.39
"1500","2012-12-14",6.34
"1501","2012-12-17",6.55
"1502","2012-12-18",6.61
"1503","2012-12-19",6.53
"1504","2012-12-20",6.57
"1505","2012-12-21",6.54
"1506","2012-12-24",6.44
"1507","2012-12-26",6.5
"1508","2012-12-27",6.45
"1509","2012-12-28",6.4
"1510","2012-12-31",6.45
"1511","2013-01-02",6.41
"1512","2013-01-03",6.62
"1513","2013-01-04",6.62
"1514","2013-01-07",6.64
"1515","2013-01-08",6.72
"1516","2013-01-09",6.65
"1517","2013-01-10",6.73
"1518","2013-01-11",6.87
"1519","2013-01-14",6.83
"1520","2013-01-15",6.78
"1521","2013-01-16",6.76
"1522","2013-01-17",6.83
"1523","2013-01-18",6.75
"1524","2013-01-22",6.81
"1525","2013-01-23",6.82
"1526","2013-01-24",6.75
"1527","2013-01-25",6.83
"1528","2013-01-28",6.9
"1529","2013-01-29",6.86
"1530","2013-01-30",6.75
"1531","2013-01-31",6.75
"1532","2013-02-01",6.75
"1533","2013-02-04",6.67
"1534","2013-02-05",6.74
"1535","2013-02-06",6.81
"1536","2013-02-07",6.79
"1537","2013-02-08",6.96
"1538","2013-02-11",7
"1539","2013-02-12",6.98
"1540","2013-02-13",7
"1541","2013-02-14",6.97
"1542","2013-02-15",6.97
"1543","2013-02-19",6.92
"1544","2013-02-20",6.8
"1545","2013-02-21",6.75
"1546","2013-02-22",6.89
"1547","2013-02-25",6.64
"1548","2013-02-26",6.57
"1549","2013-02-27",6.54
"1550","2013-02-28",6.5
"1551","2013-03-01",6.52
"1552","2013-03-04",6.5
"1553","2013-03-05",6.53
"1554","2013-03-06",6.56
"1555","2013-03-07",6.72
"1556","2013-03-08",7.06
"1557","2013-03-11",7.1
"1558","2013-03-12",7.11
"1559","2013-03-13",7.14
"1560","2013-03-14",7.19
"1561","2013-03-15",7.11
"1562","2013-03-18",7.21
"1563","2013-03-19",7.19
"1564","2013-03-20",7.12
"1565","2013-03-21",7.16
"1566","2013-03-22",7.15
"1567","2013-03-25",7.14
"1568","2013-03-26",7.11
"1569","2013-03-27",7.02
"1570","2013-03-28",6.95
"1571","2013-04-01",6.75
"1572","2013-04-02",6.79
"1573","2013-04-03",6.64
"1574","2013-04-04",6.78
"1575","2013-04-05",6.69
"1576","2013-04-08",6.76
"1577","2013-04-09",6.77
"1578","2013-04-10",6.95
"1579","2013-04-11",6.51
"1580","2013-04-12",6.33
"1581","2013-04-15",6.19
"1582","2013-04-16",6.32
"1583","2013-04-17",6.2
"1584","2013-04-18",6.23
"1585","2013-04-19",5.24
"1586","2013-04-22",5.38
"1587","2013-04-23",5.55
"1588","2013-04-24",5.55
"1589","2013-04-25",5.5
"1590","2013-04-26",5.57
"1591","2013-04-29",5.59
"1592","2013-04-30",5.59
"1593","2013-05-01",5.38
"1594","2013-05-02",5.47
"1595","2013-05-03",5.37
"1596","2013-05-06",5.38
"1597","2013-05-07",5.46
"1598","2013-05-08",5.37
"1599","2013-05-09",5.42
"1600","2013-05-10",5.35
"1601","2013-05-13",5.38
"1602","2013-05-14",5.45
"1603","2013-05-15",5.39
"1604","2013-05-16",5.54
"1605","2013-05-17",5.5
"1606","2013-05-20",5.41
"1607","2013-05-21",5.55
"1608","2013-05-22",5.37
"1609","2013-05-23",5.46
"1610","2013-05-24",5.49
"1611","2013-05-28",5.68
"1612","2013-05-29",5.49
"1613","2013-05-30",5.48
"1614","2013-05-31",5.48
"1615","2013-06-03",5.6
"1616","2013-06-04",5.47
"1617","2013-06-05",5.4
"1618","2013-06-06",5.4
"1619","2013-06-07",5.47
"1620","2013-06-10",5.43
"1621","2013-06-11",5.36
"1622","2013-06-12",5.39
"1623","2013-06-13",5.48
"1624","2013-06-14",5.43
"1625","2013-06-17",5.55
"1626","2013-06-18",5.58
"1627","2013-06-19",5.57
"1628","2013-06-20",5.53
"1629","2013-06-21",5.58
"1630","2013-06-24",5.54
"1631","2013-06-25",5.48
"1632","2013-06-26",5.47
"1633","2013-06-27",5.48
"1634","2013-06-28",5.49
"1635","2013-07-01",5.49
"1636","2013-07-02",5.54
"1637","2013-07-03",5.53
"1638","2013-07-05",5.51
"1639","2013-07-08",5.43
"1640","2013-07-09",5.46
"1641","2013-07-10",5.49
"1642","2013-07-11",5.55
"1643","2013-07-12",5.59
"1644","2013-07-15",5.64
"1645","2013-07-16",5.69
"1646","2013-07-17",5.74
"1647","2013-07-18",5.81
"1648","2013-07-19",5.86
"1649","2013-07-22",6.01
"1650","2013-07-23",5.94
"1651","2013-07-24",5.82
"1652","2013-07-25",6.03
"1653","2013-07-26",6.02
"1654","2013-07-29",6
"1655","2013-07-30",6.17
"1656","2013-07-31",6.2
"1657","2013-08-01",6.16
"1658","2013-08-02",6.18
"1659","2013-08-05",6.19
"1660","2013-08-06",6.13
"1661","2013-08-07",6.08
"1662","2013-08-08",6.15
"1663","2013-08-09",6.1
"1664","2013-08-12",6.11
"1665","2013-08-13",6.09
"1666","2013-08-14",6.08
"1667","2013-08-15",6
"1668","2013-08-16",6.01
"1669","2013-08-19",6
"1670","2013-08-20",6
"1671","2013-08-21",5.99
"1672","2013-08-22",6.01
"1673","2013-08-23",6.01
"1674","2013-08-26",6.02
"1675","2013-08-27",5.95
"1676","2013-08-28",5.98
"1677","2013-08-29",6.18
"1678","2013-08-30",6.07
"1679","2013-09-03",6.08
"1680","2013-09-04",6.2
"1681","2013-09-05",6.21
"1682","2013-09-06",6.22
"1683","2013-09-09",6.37
"1684","2013-09-10",6.48
"1685","2013-09-11",6.5
"1686","2013-09-12",6.51
"1687","2013-09-13",6.51
"1688","2013-09-16",6.53
"1689","2013-09-17",6.58
"1690","2013-09-18",6.64
"1691","2013-09-19",6.55
"1692","2013-09-20",6.43
"1693","2013-09-23",6.39
"1694","2013-09-24",6.33
"1695","2013-09-25",6.33
"1696","2013-09-26",6.37
"1697","2013-09-27",6.37
"1698","2013-09-30",6.26
"1699","2013-10-01",6.23
"1700","2013-10-02",6.14
"1701","2013-10-03",6.06
"1702","2013-10-04",6.07
"1703","2013-10-07",6.04
"1704","2013-10-08",5.92
"1705","2013-10-09",6.01
"1706","2013-10-10",6.13
"1707","2013-10-11",6.25
"1708","2013-10-14",6.44
"1709","2013-10-15",6.45
"1710","2013-10-16",6.35
"1711","2013-10-17",6.46
"1712","2013-10-18",6.58
"1713","2013-10-21",6.52
"1714","2013-10-22",6.51
"1715","2013-10-23",6.5
"1716","2013-10-24",6.51
"1717","2013-10-25",6.51
"1718","2013-10-28",6.6
"1719","2013-10-29",7.45
"1720","2013-10-30",7.25
"1721","2013-10-31",7.18
"1722","2013-11-01",7.21
"1723","2013-11-04",7.5
"1724","2013-11-05",7.25
"1725","2013-11-06",7.24
"1726","2013-11-07",7.2
"1727","2013-11-08",7.21
"1728","2013-11-11",7.22
"1729","2013-11-12",7.27
"1730","2013-11-13",7.29
"1731","2013-11-14",7.16
"1732","2013-11-15",7.2
"1733","2013-11-18",6.37
"1734","2013-11-19",6.49
"1735","2013-11-20",6.52
"1736","2013-11-21",6.6
"1737","2013-11-22",6.54
"1738","2013-11-25",6.5
"1739","2013-11-26",6.54
"1740","2013-11-27",6.6
"1741","2013-11-29",6.58
"1742","2013-12-02",6.57
"1743","2013-12-03",6.52
"1744","2013-12-04",6.49
"1745","2013-12-05",6.48
"1746","2013-12-06",6.5
"1747","2013-12-09",6.43
"1748","2013-12-10",6.55
"1749","2013-12-11",6.49
"1750","2013-12-12",6.53
"1751","2013-12-13",6.54
"1752","2013-12-16",6.65
"1753","2013-12-17",6.59
"1754","2013-12-18",6.59
"1755","2013-12-19",6.49
"1756","2013-12-20",6.52
"1757","2013-12-23",6.59
"1758","2013-12-24",6.7
"1759","2013-12-26",6.63
"1760","2013-12-27",6.74
"1761","2013-12-30",6.75
"1762","2013-12-31",6.72
"1763","2014-01-02",6.63
"1764","2014-01-03",6.55
"1765","2014-01-06",7.1
"1766","2014-01-07",7.3
"1767","2014-01-08",7.24
"1768","2014-01-09",7.27
"1769","2014-01-10",7.31
"1770","2014-01-13",7.27
"1771","2014-01-14",7.27
"1772","2014-01-15",7.27
"1773","2014-01-16",7.24
"1774","2014-01-17",7.16
"1775","2014-01-21",7.08
"1776","2014-01-22",7.19
"1777","2014-01-23",7.21
"1778","2014-01-24",7.04
"1779","2014-01-27",6.77
"1780","2014-01-28",6.68
"1781","2014-01-29",6.62
"1782","2014-01-30",6.86
"1783","2014-01-31",6.66
"1784","2014-02-03",6.48
"1785","2014-02-04",6.46
"1786","2014-02-05",6.35
"1787","2014-02-06",6.42
"1788","2014-02-07",6.45
"1789","2014-02-10",6.48
"1790","2014-02-11",6.6
"1791","2014-02-12",6.58
"1792","2014-02-13",6.67
"1793","2014-02-14",6.68
"1794","2014-02-18",6.65
"1795","2014-02-19",6.46
"1796","2014-02-20",6.45
"1797","2014-02-21",6.46
"1798","2014-02-24",6.39
"1799","2014-02-25",6.19
"1800","2014-02-26",6.17
"1801","2014-02-27",6.04
"1802","2014-02-28",6.04
"1803","2014-03-03",6.11
"1804","2014-03-04",6.38
"1805","2014-03-05",6.4
"1806","2014-03-06",6.39
"1807","2014-03-07",6.88
"1808","2014-03-10",7.06
"1809","2014-03-11",7.01
"1810","2014-03-12",6.99
"1811","2014-03-13",6.85
"1812","2014-03-14",6.92
"1813","2014-03-17",6.95
"1814","2014-03-18",7.02
"1815","2014-03-19",7.01
"1816","2014-03-20",7.02
"1817","2014-03-21",7.11
"1818","2014-03-24",7.07
"1819","2014-03-25",7
"1820","2014-03-26",6.75
"1821","2014-03-27",6.62
"1822","2014-03-28",6.67
"1823","2014-03-31",6.93
"1824","2014-04-01",6.75
"1825","2014-04-02",6.7
"1826","2014-04-03",6.65
"1827","2014-04-04",6.63
"1828","2014-04-07",6.5
"1829","2014-04-08",6.47
"1830","2014-04-09",6.55
"1831","2014-04-10",6.36
"1832","2014-04-11",6.3
"1833","2014-04-14",6.32
"1834","2014-04-15",6.23
"1835","2014-04-16",6.41
"1836","2014-04-17",6.51
"1837","2014-04-21",6.61
"1838","2014-04-22",6.65
"1839","2014-04-23",6.56
"1840","2014-04-24",6.5
"1841","2014-04-25",6.41
"1842","2014-04-28",6.52
"1843","2014-04-29",6.3
"1844","2014-04-30",6.43
"1845","2014-05-01",6.36
"1846","2014-05-02",6.44
"1847","2014-05-05",6.48
"1848","2014-05-06",6.31
"1849","2014-05-07",6.34
"1850","2014-05-08",6.31
"1851","2014-05-09",6.37
"1852","2014-05-12",6.49
"1853","2014-05-13",6.34
"1854","2014-05-14",6.32
"1855","2014-05-15",6.34
"1856","2014-05-16",6.41
"1857","2014-05-19",6.43
"1858","2014-05-20",6.5
"1859","2014-05-21",6.44
"1860","2014-05-22",6.44
"1861","2014-05-23",6.43
"1862","2014-05-27",6.35
"1863","2014-05-28",6.36
"1864","2014-05-29",6.34
"1865","2014-05-30",6.38
"1866","2014-06-02",6.32
"1867","2014-06-03",6.26
"1868","2014-06-04",6.29
"1869","2014-06-05",6.39
"1870","2014-06-06",6.39
"1871","2014-06-09",6.4
"1872","2014-06-10",6.49
"1873","2014-06-11",6.6
"1874","2014-06-12",6.65
"1875","2014-06-13",6.49
"1876","2014-06-16",6.4
"1877","2014-06-17",6.45
"1878","2014-06-18",6.42
"1879","2014-06-19",6.4
"1880","2014-06-20",6.45
"1881","2014-06-23",6.45
"1882","2014-06-24",6.36
"1883","2014-06-25",6.43
"1884","2014-06-26",6.3
"1885","2014-06-27",6.36
"1886","2014-06-30",6.39
"1887","2014-07-01",6.67
"1888","2014-07-02",6.8
"1889","2014-07-03",6.85
"1890","2014-07-07",6.75
"1891","2014-07-08",6.74
"1892","2014-07-09",6.65
"1893","2014-07-10",6.5
"1894","2014-07-11",6.41
"1895","2014-07-14",6.58
"1896","2014-07-15",6.51
"1897","2014-07-16",6.43
"1898","2014-07-17",6.37
"1899","2014-07-18",6.66
"1900","2014-07-21",6.67
"1901","2014-07-22",6.75
"1902","2014-07-23",6.68
"1903","2014-07-24",6.58
"1904","2014-07-25",6.53
"1905","2014-07-28",6.42
"1906","2014-07-29",6.08
"1907","2014-07-30",6.14
"1908","2014-07-31",6.02
"1909","2014-08-01",5.99
"1910","2014-08-04",6.05
"1911","2014-08-05",6.06
"1912","2014-08-06",6.01
"1913","2014-08-07",6.16
"1914","2014-08-08",6.3
"1915","2014-08-11",6.46
"1916","2014-08-12",6.33
"1917","2014-08-13",6.54
"1918","2014-08-14",6.37
"1919","2014-08-15",6.34
"1920","2014-08-18",6.3
"1921","2014-08-19",6.17
"1922","2014-08-20",6.13
"1923","2014-08-21",6.11
"1924","2014-08-22",6.12
"1925","2014-08-25",6.14
"1926","2014-08-26",6.11
"1927","2014-08-27",6.11
"1928","2014-08-28",6.02
"1929","2014-08-29",6.22
"1930","2014-09-02",6.29
"1931","2014-09-03",6.22
"1932","2014-09-04",6.19
"1933","2014-09-05",6.05
"1934","2014-09-08",6.05
"1935","2014-09-09",5.97
