"","date","BRT"
"996","2010-12-14",7
"997","2010-12-15",7.1
"998","2010-12-16",7.29
"999","2010-12-17",7.38
"1000","2010-12-20",7.05
"1001","2010-12-21",7.11
"1002","2010-12-22",7.16
"1003","2010-12-23",7.18
"1004","2010-12-27",7.15
"1005","2010-12-28",7.15
"1006","2010-12-29",7.17
"1007","2010-12-30",7.15
"1008","2010-12-31",7.16
"1009","2011-01-03",7.18
"1010","2011-01-04",7.23
"1011","2011-01-05",7.25
"1012","2011-01-06",7.28
"1013","2011-01-07",7.28
"1014","2011-01-10",7.25
"1015","2011-01-11",7.25
"1016","2011-01-12",7.21
"1017","2011-01-13",7.13
"1018","2011-01-14",7.21
"1019","2011-01-18",7.16
"1020","2011-01-19",7
"1021","2011-01-20",7.09
"1022","2011-01-21",7.02
"1023","2011-01-24",7.02
"1024","2011-01-25",7.01
"1025","2011-01-26",7
"1026","2011-01-27",7
"1027","2011-01-28",7.04
"1028","2011-01-31",6.96
"1029","2011-02-01",6.93
"1030","2011-02-02",7
"1031","2011-02-03",7.05
"1032","2011-02-04",7.05
"1033","2011-02-07",7.06
"1034","2011-02-08",7
"1035","2011-02-09",6.95
"1036","2011-02-10",6.95
"1037","2011-02-11",6.95
"1038","2011-02-14",6.96
"1039","2011-02-15",6.81
"1040","2011-02-16",6.82
"1041","2011-02-17",6.64
"1042","2011-02-18",7.12
"1043","2011-02-22",6.71
"1044","2011-02-23",6.4
"1045","2011-02-24",6.43
"1046","2011-02-25",6.4
"1047","2011-02-28",6.46
"1048","2011-03-01",6.5
"1049","2011-03-02",6.5
"1050","2011-03-03",6.5
"1051","2011-03-04",6.4
"1052","2011-03-07",6.47
"1053","2011-03-08",6.53
"1054","2011-03-09",6.5
"1055","2011-03-10",6.45
"1056","2011-03-11",6.41
"1057","2011-03-14",6.41
"1058","2011-03-15",6.45
"1059","2011-03-16",6.4
"1060","2011-03-17",6.36
"1061","2011-03-18",6.45
"1062","2011-03-21",6.32
"1063","2011-03-22",6.39
"1064","2011-03-23",6.4
"1065","2011-03-24",6.4
"1066","2011-03-25",6.33
"1067","2011-03-28",6.39
"1068","2011-03-29",6.38
"1069","2011-03-30",6.38
"1070","2011-03-31",6.47
"1071","2011-04-01",6.4
"1072","2011-04-04",6.4
"1073","2011-04-05",6.4
"1074","2011-04-06",6.4
"1075","2011-04-07",6.5
"1076","2011-04-08",6.41
"1077","2011-04-11",6.44
"1078","2011-04-12",6.43
"1079","2011-04-13",6.4
"1080","2011-04-14",6.42
"1081","2011-04-15",6.41
"1082","2011-04-18",6.38
"1083","2011-04-19",6.44
"1084","2011-04-20",6.4
"1085","2011-04-21",6.41
"1086","2011-04-25",6.4
"1087","2011-04-26",6.4
"1088","2011-04-27",6.4
"1089","2011-04-28",6.4
"1090","2011-04-29",6.4
"1091","2011-05-02",6.4
"1092","2011-05-03",6.4
"1093","2011-05-04",6.41
"1094","2011-05-05",6.41
"1095","2011-05-06",6.42
"1096","2011-05-09",6.41
"1097","2011-05-10",6.67
"1098","2011-05-11",6.51
"1099","2011-05-12",6.55
"1100","2011-05-13",6.52
"1101","2011-05-16",6.62
"1102","2011-05-17",6.51
"1103","2011-05-18",6.47
"1104","2011-05-19",6.48
"1105","2011-05-20",6.5
"1106","2011-05-23",6.5
"1107","2011-05-24",6.5
"1108","2011-05-25",6.51
"1109","2011-05-26",6.55
"1110","2011-05-27",6.51
"1111","2011-05-31",6.45
"1112","2011-06-01",6.45
"1113","2011-06-02",6.35
"1114","2011-06-03",6.39
"1115","2011-06-06",6.47
"1116","2011-06-07",6.45
"1117","2011-06-08",6.49
"1118","2011-06-09",6.47
"1119","2011-06-10",6.27
"1120","2011-06-13",6.33
"1121","2011-06-14",6.36
"1122","2011-06-15",6.44
"1123","2011-06-16",6.45
"1124","2011-06-17",6.5
"1125","2011-06-20",6.45
"1126","2011-06-21",6.38
"1127","2011-06-22",6.37
"1128","2011-06-23",6.34
"1129","2011-06-24",6.5
"1130","2011-06-27",6.42
"1131","2011-06-28",6.39
"1132","2011-06-29",6.4
"1133","2011-06-30",6.31
"1134","2011-07-01",6.41
"1135","2011-07-05",6.43
"1136","2011-07-06",6.4
"1137","2011-07-07",6.4
"1138","2011-07-08",6.4
"1139","2011-07-11",6.39
"1140","2011-07-12",6.41
"1141","2011-07-13",6.34
"1142","2011-07-14",6.4
"1143","2011-07-15",6.43
"1144","2011-07-18",6.38
"1145","2011-07-19",6.4
"1146","2011-07-20",6.4
"1147","2011-07-21",6.45
"1148","2011-07-22",6.3
"1149","2011-07-25",6.3
"1150","2011-07-26",6.32
"1151","2011-07-27",6.38
"1152","2011-07-28",6.41
"1153","2011-07-29",6.34
"1154","2011-08-01",6.25
"1155","2011-08-02",6.28
"1156","2011-08-03",6.32
"1157","2011-08-04",6.24
"1158","2011-08-05",6.12
"1159","2011-08-08",6.13
"1160","2011-08-09",6.35
"1161","2011-08-10",6.34
"1162","2011-08-11",6.36
"1163","2011-08-12",6.45
"1164","2011-08-15",6.29
"1165","2011-08-16",6.28
"1166","2011-08-17",6.31
"1167","2011-08-18",6.3
"1168","2011-08-19",6.28
"1169","2011-08-22",6.28
"1170","2011-08-23",6.33
"1171","2011-08-24",6.3
"1172","2011-08-25",6.26
"1173","2011-08-26",6.3
"1174","2011-08-29",6.17
"1175","2011-08-30",6.25
"1176","2011-08-31",6.3
"1177","2011-09-01",6.25
"1178","2011-09-02",6.15
"1179","2011-09-06",6.3
"1180","2011-09-07",6.32
"1181","2011-09-08",6.32
"1182","2011-09-09",6.32
"1183","2011-09-12",6.29
"1184","2011-09-13",6.25
"1185","2011-09-14",6.23
"1186","2011-09-15",6.25
"1187","2011-09-16",6.33
"1188","2011-09-19",6.27
"1189","2011-09-20",6.27
"1190","2011-09-21",6.25
"1191","2011-09-22",6.3
"1192","2011-09-23",6.28
"1193","2011-09-26",6.25
"1194","2011-09-27",6.24
"1195","2011-09-28",6.24
"1196","2011-09-29",6.24
"1197","2011-09-30",6.22
"1198","2011-10-03",6.25
"1199","2011-10-04",6.25
"1200","2011-10-05",6.21
"1201","2011-10-06",6.22
"1202","2011-10-07",6
"1203","2011-10-10",6.03
"1204","2011-10-11",6.03
"1205","2011-10-12",6.01
"1206","2011-10-13",6
"1207","2011-10-14",5.99
"1208","2011-10-17",5.95
"1209","2011-10-18",6
"1210","2011-10-19",5.97
"1211","2011-10-20",5.9
"1212","2011-10-21",5.96
"1213","2011-10-24",6.16
"1214","2011-10-25",6.22
"1215","2011-10-26",6.24
"1216","2011-10-27",6.17
"1217","2011-10-28",6.16
"1218","2011-10-31",6.14
"1219","2011-11-01",6.25
"1220","2011-11-02",6.25
"1221","2011-11-03",6.29
"1222","2011-11-04",6.25
"1223","2011-11-07",6.3
"1224","2011-11-08",6.2
"1225","2011-11-09",6.18
"1226","2011-11-10",6.18
"1227","2011-11-11",6.19
"1228","2011-11-14",6.22
"1229","2011-11-15",6.24
"1230","2011-11-16",6.25
"1231","2011-11-17",6.25
"1232","2011-11-18",6.22
"1233","2011-11-21",6.25
"1234","2011-11-22",6.22
"1235","2011-11-23",6.25
"1236","2011-11-25",6.25
"1237","2011-11-28",6.2
"1238","2011-11-29",6.18
"1239","2011-11-30",6.28
"1240","2011-12-01",6.19
"1241","2011-12-02",6.25
"1242","2011-12-05",6.25
"1243","2011-12-06",6.21
"1244","2011-12-07",6.25
"1245","2011-12-08",6.18
"1246","2011-12-09",6.24
"1247","2011-12-12",6.2
"1248","2011-12-13",6.25
"1249","2011-12-14",6.25
"1250","2011-12-15",6.36
"1251","2011-12-16",6.4
"1252","2011-12-19",6.3
"1253","2011-12-20",6.25
"1254","2011-12-21",6.25
"1255","2011-12-22",6.35
"1256","2011-12-23",6.36
"1257","2011-12-27",6.32
"1258","2011-12-28",6.31
"1259","2011-12-29",6.28
"1260","2011-12-30",6.34
"1261","2012-01-03",6.38
"1262","2012-01-04",6.16
"1263","2012-01-05",6.11
"1264","2012-01-06",6.1
"1265","2012-01-09",6.12
"1266","2012-01-10",6.19
"1267","2012-01-11",6.35
"1268","2012-01-12",6.31
"1269","2012-01-13",6.31
"1270","2012-01-17",6.4
"1271","2012-01-18",6.46
"1272","2012-01-19",6.5
"1273","2012-01-20",6.5
"1274","2012-01-23",6.5
"1275","2012-01-24",6.45
"1276","2012-01-25",6.62
"1277","2012-01-26",6.63
"1278","2012-01-27",6.6
"1279","2012-01-30",6.56
"1280","2012-01-31",6.62
"1281","2012-02-01",6.56
"1282","2012-02-02",6.5
"1283","2012-02-03",6.52
"1284","2012-02-06",6.55
"1285","2012-02-07",6.58
"1286","2012-02-08",6.65
"1287","2012-02-09",6.89
"1288","2012-02-10",6.62
"1289","2012-02-13",6.63
"1290","2012-02-14",6.5
"1291","2012-02-15",6.5
"1292","2012-02-16",6.6
"1293","2012-02-17",6.6
"1294","2012-02-21",6.66
"1295","2012-02-22",6.61
"1296","2012-02-23",6.55
"1297","2012-02-24",6.52
"1298","2012-02-27",6.5
"1299","2012-02-28",6.48
"1300","2012-02-29",6.46
"1301","2012-03-01",6.5
"1302","2012-03-02",6.52
"1303","2012-03-05",6.56
"1304","2012-03-06",6.53
"1305","2012-03-07",6.55
"1306","2012-03-08",6.55
"1307","2012-03-09",6.61
"1308","2012-03-12",6.49
"1309","2012-03-13",6.5
"1310","2012-03-14",6.5
"1311","2012-03-15",6.5
"1312","2012-03-16",6.9
"1313","2012-03-19",6.87
"1314","2012-03-20",6.94
"1315","2012-03-21",6.92
"1316","2012-03-22",6.91
"1317","2012-03-23",6.78
"1318","2012-03-26",6.66
"1319","2012-03-27",6.71
"1320","2012-03-28",6.84
"1321","2012-03-29",7
"1322","2012-03-30",6.99
"1323","2012-04-02",7.01
"1324","2012-04-03",7.02
"1325","2012-04-04",6.75
"1326","2012-04-05",6.77
"1327","2012-04-09",7.13
"1328","2012-04-10",7.06
"1329","2012-04-11",7.25
"1330","2012-04-12",7.7
"1331","2012-04-13",7.79
"1332","2012-04-16",7.85
"1333","2012-04-17",7.92
"1334","2012-04-18",7.94
"1335","2012-04-19",7.95
"1336","2012-04-20",7.95
"1337","2012-04-23",8.05
"1338","2012-04-24",8.3
"1339","2012-04-25",8.5
"1340","2012-04-26",8.44
"1341","2012-04-27",8.49
"1342","2012-04-30",8.49
"1343","2012-05-01",8.47
"1344","2012-05-02",8.52
"1345","2012-05-03",8.49
"1346","2012-05-04",8.42
"1347","2012-05-07",8.47
"1348","2012-05-08",8.47
"1349","2012-05-09",8.4
"1350","2012-05-10",8.45
"1351","2012-05-11",8.44
"1352","2012-05-14",7.95
"1353","2012-05-15",7.33
"1354","2012-05-16",7.06
"1355","2012-05-17",7
"1356","2012-05-18",7.04
"1357","2012-05-21",7.11
"1358","2012-05-22",7.05
"1359","2012-05-23",7.03
"1360","2012-05-24",7.05
"1361","2012-05-25",7.05
"1362","2012-05-29",7.04
"1363","2012-05-30",7.04
"1364","2012-05-31",7.08
"1365","2012-06-01",7
"1366","2012-06-04",7.15
"1367","2012-06-05",7.01
"1368","2012-06-06",7.24
"1369","2012-06-07",7.09
"1370","2012-06-08",7.19
"1371","2012-06-11",6.61
"1372","2012-06-12",6.51
"1373","2012-06-13",6.47
"1374","2012-06-14",6.45
"1375","2012-06-15",6.6
"1376","2012-06-18",6.58
"1377","2012-06-19",6.46
"1378","2012-06-20",6.5
"1379","2012-06-21",6.45
"1380","2012-06-22",6.35
"1381","2012-06-25",6.46
"1382","2012-06-26",6.41
"1383","2012-06-27",6.61
"1384","2012-06-28",6.35
"1385","2012-06-29",6.5
"1386","2012-07-02",6.37
"1387","2012-07-03",6.37
"1388","2012-07-05",6.51
"1389","2012-07-06",6.48
"1390","2012-07-09",6.42
"1391","2012-07-10",6.35
"1392","2012-07-11",6.35
"1393","2012-07-12",6.39
"1394","2012-07-13",6.37
"1395","2012-07-16",6.37
"1396","2012-07-17",6.34
"1397","2012-07-18",6.38
"1398","2012-07-19",6.3
"1399","2012-07-20",6.27
"1400","2012-07-23",6.28
"1401","2012-07-24",6.25
"1402","2012-07-25",6.27
"1403","2012-07-26",6.25
"1404","2012-07-27",6.26
"1405","2012-07-30",6.24
"1406","2012-07-31",6.25
"1407","2012-08-01",6.37
"1408","2012-08-02",6.26
"1409","2012-08-03",6.24
"1410","2012-08-06",6.48
"1411","2012-08-07",6.52
"1412","2012-08-08",6.38
"1413","2012-08-09",6.35
"1414","2012-08-10",6.35
"1415","2012-08-13",6.35
"1416","2012-08-14",6.24
"1417","2012-08-15",6.23
"1418","2012-08-16",6.24
"1419","2012-08-17",6.29
"1420","2012-08-20",6.32
"1421","2012-08-21",6.28
"1422","2012-08-22",6.32
"1423","2012-08-23",6.28
"1424","2012-08-24",6.29
"1425","2012-08-27",6.24
"1426","2012-08-28",6.23
"1427","2012-08-29",6.3
"1428","2012-08-30",6.29
"1429","2012-08-31",6.3
"1430","2012-09-04",6.3
"1431","2012-09-05",6.29
"1432","2012-09-06",6.26
"1433","2012-09-07",6.26
"1434","2012-09-10",6.26
"1435","2012-09-11",6.27
"1436","2012-09-12",6.28
"1437","2012-09-13",6.42
"1438","2012-09-14",6.62
"1439","2012-09-17",6.54
"1440","2012-09-18",6.56
"1441","2012-09-19",6.33
"1442","2012-09-20",6.28
"1443","2012-09-21",6.73
"1444","2012-09-24",6.85
"1445","2012-09-25",6.66
"1446","2012-09-26",6.26
"1447","2012-09-27",6.3
"1448","2012-09-28",6.5
"1449","2012-10-01",6.45
"1450","2012-10-02",6.59
"1451","2012-10-03",6.61
"1452","2012-10-04",6.62
"1453","2012-10-05",6.6
"1454","2012-10-08",6.45
"1455","2012-10-09",6.6
"1456","2012-10-10",6.6
"1457","2012-10-11",6.63
"1458","2012-10-12",6.72
"1459","2012-10-15",6.73
"1460","2012-10-16",6.7
"1461","2012-10-17",6.72
"1462","2012-10-18",6.6
"1463","2012-10-19",6.6
"1464","2012-10-22",6.31
"1465","2012-10-23",6.25
"1466","2012-10-24",6.25
"1467","2012-10-25",6.25
"1468","2012-10-26",6.25
"1469","2012-10-31",6.25
"1470","2012-11-01",6.23
"1471","2012-11-02",6.23
"1472","2012-11-05",6.23
"1473","2012-11-06",6.24
"1474","2012-11-07",6.25
"1475","2012-11-08",6.25
"1476","2012-11-09",6.28
"1477","2012-11-12",6.25
"1478","2012-11-13",6.27
"1479","2012-11-14",6.25
"1480","2012-11-15",6.25
"1481","2012-11-16",6.26
"1482","2012-11-19",6.26
"1483","2012-11-20",6.25
"1484","2012-11-21",6.25
"1485","2012-11-23",6.22
"1486","2012-11-26",6.29
"1487","2012-11-27",6.5
"1488","2012-11-28",6.36
"1489","2012-11-29",6.3
"1490","2012-11-30",6.3
"1491","2012-12-03",6.3
"1492","2012-12-04",6.37
"1493","2012-12-05",6.3
"1494","2012-12-06",6.4
"1495","2012-12-07",6.36
"1496","2012-12-10",6.4
"1497","2012-12-11",6.4
"1498","2012-12-12",6.44
"1499","2012-12-13",6.42
"1500","2012-12-14",6.51
"1501","2012-12-17",6.5
"1502","2012-12-18",6.54
"1503","2012-12-19",6.54
"1504","2012-12-20",6.5
"1505","2012-12-21",6.55
"1506","2012-12-24",6.5
"1507","2012-12-26",6.51
"1508","2012-12-27",6.47
"1509","2012-12-28",6.5
"1510","2012-12-31",6.5
"1511","2013-01-02",6.5
"1512","2013-01-03",6.45
"1513","2013-01-04",6.3
"1514","2013-01-07",6.31
"1515","2013-01-08",6.3
"1516","2013-01-09",6.29
"1517","2013-01-10",6.3
"1518","2013-01-11",6.4
"1519","2013-01-14",6.32
"1520","2013-01-15",6.35
"1521","2013-01-16",6.39
"1522","2013-01-17",6.36
"1523","2013-01-18",6.35
"1524","2013-01-22",6.38
"1525","2013-01-23",6.36
"1526","2013-01-24",6.38
"1527","2013-01-25",6.4
"1528","2013-01-28",6.55
"1529","2013-01-29",6.59
"1530","2013-01-30",6.44
"1531","2013-01-31",6.52
"1532","2013-02-01",6.68
"1533","2013-02-04",6.92
"1534","2013-02-05",7.43
"1535","2013-02-06",6.88
"1536","2013-02-07",6.6
"1537","2013-02-08",6.5
"1538","2013-02-11",6.53
"1539","2013-02-12",6.63
"1540","2013-02-13",7
"1541","2013-02-14",7.15
"1542","2013-02-15",7.32
"1543","2013-02-19",7.3
"1544","2013-02-20",7.28
"1545","2013-02-21",7.36
"1546","2013-02-22",7.6
"1547","2013-02-25",7.6
"1548","2013-02-26",7.7
"1549","2013-02-27",7.59
"1550","2013-02-28",7.29
"1551","2013-03-01",7.3
"1552","2013-03-04",6.91
"1553","2013-03-05",7.34
"1554","2013-03-06",7.06
"1555","2013-03-07",7.15
"1556","2013-03-08",7.16
"1557","2013-03-11",7.04
"1558","2013-03-12",7.14
"1559","2013-03-13",6.97
"1560","2013-03-14",7.14
"1561","2013-03-15",7.01
"1562","2013-03-18",6.99
"1563","2013-03-19",7.1
"1564","2013-03-20",7.08
"1565","2013-03-21",7.02
"1566","2013-03-22",7.15
"1567","2013-03-25",7.1
"1568","2013-03-26",7.1
"1569","2013-03-27",7.16
"1570","2013-03-28",7.02
"1571","2013-04-01",7.25
"1572","2013-04-02",7.15
"1573","2013-04-03",7.04
"1574","2013-04-04",7.04
"1575","2013-04-05",7.11
"1576","2013-04-08",7.1
"1577","2013-04-09",7.25
"1578","2013-04-10",7.22
"1579","2013-04-11",7.3
"1580","2013-04-12",7.21
"1581","2013-04-15",7.34
"1582","2013-04-16",7.09
"1583","2013-04-17",7.05
"1584","2013-04-18",7.03
"1585","2013-04-19",7.33
"1586","2013-04-22",7.39
"1587","2013-04-23",7.5
"1588","2013-04-24",7.45
"1589","2013-04-25",7.33
"1590","2013-04-26",7.17
"1591","2013-04-29",7.22
"1592","2013-04-30",7.2
"1593","2013-05-01",7.2
"1594","2013-05-02",7.02
"1595","2013-05-03",7.15
"1596","2013-05-06",7.02
"1597","2013-05-07",7.21
"1598","2013-05-08",7.15
"1599","2013-05-09",7.6
"1600","2013-05-10",7.6
"1601","2013-05-13",7.37
"1602","2013-05-14",7.39
"1603","2013-05-15",7.33
"1604","2013-05-16",7.15
"1605","2013-05-17",7.12
"1606","2013-05-20",7.1
"1607","2013-05-21",7.08
"1608","2013-05-22",7.06
"1609","2013-05-23",7.26
"1610","2013-05-24",7.49
"1611","2013-05-28",7.5
"1612","2013-05-29",7.43
"1613","2013-05-30",7.53
"1614","2013-05-31",7.64
"1615","2013-06-03",7.63
"1616","2013-06-04",7.42
"1617","2013-06-05",7.22
"1618","2013-06-06",7.24
"1619","2013-06-07",7.12
"1620","2013-06-10",7.05
"1621","2013-06-11",7.08
"1622","2013-06-12",7.05
"1623","2013-06-13",7.1
"1624","2013-06-14",7.09
"1625","2013-06-17",7.1
"1626","2013-06-18",7.13
"1627","2013-06-19",7.09
"1628","2013-06-20",7.1
"1629","2013-06-21",7
"1630","2013-06-24",7.05
"1631","2013-06-25",7.09
"1632","2013-06-26",7.02
"1633","2013-06-27",7.2
"1634","2013-06-28",7
"1635","2013-07-01",7.15
"1636","2013-07-02",7.3
"1637","2013-07-03",7.33
"1638","2013-07-05",7.32
"1639","2013-07-08",7.25
"1640","2013-07-09",7.17
"1641","2013-07-10",7.27
"1642","2013-07-11",7.3
"1643","2013-07-12",7.27
"1644","2013-07-15",7.41
"1645","2013-07-16",7.31
"1646","2013-07-17",7.39
"1647","2013-07-18",7.17
"1648","2013-07-19",7.01
"1649","2013-07-22",7.1
"1650","2013-07-23",7.12
"1651","2013-07-24",7.13
"1652","2013-07-25",7.12
"1653","2013-07-26",7.16
"1654","2013-07-29",7.06
"1655","2013-07-30",7.15
"1656","2013-07-31",7.14
"1657","2013-08-01",7.15
"1658","2013-08-02",7.13
"1659","2013-08-05",6.8
"1660","2013-08-06",7.13
"1661","2013-08-07",7.16
"1662","2013-08-08",7.21
"1663","2013-08-09",7.25
"1664","2013-08-12",7.18
"1665","2013-08-13",7.2
"1666","2013-08-14",7.14
"1667","2013-08-15",7.03
"1668","2013-08-16",7.02
"1669","2013-08-19",7.05
"1670","2013-08-20",7.11
"1671","2013-08-21",7.11
"1672","2013-08-22",7.24
"1673","2013-08-23",7.2
"1674","2013-08-26",7.19
"1675","2013-08-27",7.34
"1676","2013-08-28",7.34
"1677","2013-08-29",7.34
"1678","2013-08-30",7.21
"1679","2013-09-03",7.1
"1680","2013-09-04",7.13
"1681","2013-09-05",7.11
"1682","2013-09-06",7.11
"1683","2013-09-09",7.15
"1684","2013-09-10",7.14
"1685","2013-09-11",7.12
"1686","2013-09-12",7.12
"1687","2013-09-13",7.13
"1688","2013-09-16",7.22
"1689","2013-09-17",7.17
"1690","2013-09-18",7.12
"1691","2013-09-19",7.16
"1692","2013-09-20",7.23
"1693","2013-09-23",7.16
"1694","2013-09-24",7.16
"1695","2013-09-25",7.16
"1696","2013-09-26",7.2
"1697","2013-09-27",7.18
"1698","2013-09-30",7.17
"1699","2013-10-01",7.19
"1700","2013-10-02",7.22
"1701","2013-10-03",7.17
"1702","2013-10-04",7.17
"1703","2013-10-07",7.04
"1704","2013-10-08",7.03
"1705","2013-10-09",7.05
"1706","2013-10-10",7.04
"1707","2013-10-11",7.04
"1708","2013-10-14",7.09
"1709","2013-10-15",7.07
"1710","2013-10-16",7.08
"1711","2013-10-17",7.08
"1712","2013-10-18",7.12
"1713","2013-10-21",7.24
"1714","2013-10-22",7.13
"1715","2013-10-23",7.11
"1716","2013-10-24",7.07
"1717","2013-10-25",7
"1718","2013-10-28",7.02
"1719","2013-10-29",7.03
"1720","2013-10-30",7.06
"1721","2013-10-31",7.1
"1722","2013-11-01",7.15
"1723","2013-11-04",7.15
"1724","2013-11-05",7.07
"1725","2013-11-06",7.08
"1726","2013-11-07",7
"1727","2013-11-08",7.05
"1728","2013-11-11",7.08
"1729","2013-11-12",7.1
"1730","2013-11-13",7.08
"1731","2013-11-14",7.12
"1732","2013-11-15",7.09
"1733","2013-11-18",7.12
"1734","2013-11-19",6.97
"1735","2013-11-20",7.07
"1736","2013-11-21",7.05
"1737","2013-11-22",6.95
"1738","2013-11-25",7.05
"1739","2013-11-26",7.14
"1740","2013-11-27",7.15
"1741","2013-11-29",7.11
"1742","2013-12-02",7.17
"1743","2013-12-03",7.05
"1744","2013-12-04",7.06
"1745","2013-12-05",7.01
"1746","2013-12-06",7
"1747","2013-12-09",7.03
"1748","2013-12-10",6.86
"1749","2013-12-11",7.1
"1750","2013-12-12",6.97
"1751","2013-12-13",6.97
"1752","2013-12-16",7
"1753","2013-12-17",6.95
"1754","2013-12-18",7.02
"1755","2013-12-19",6.95
"1756","2013-12-20",6.96
"1757","2013-12-23",7
"1758","2013-12-24",7.04
"1759","2013-12-26",7.02
"1760","2013-12-27",7.01
"1761","2013-12-30",7.06
"1762","2013-12-31",7.07
"1763","2014-01-02",7.05
"1764","2014-01-03",7.13
"1765","2014-01-06",7.12
"1766","2014-01-07",7.13
"1767","2014-01-08",7.04
"1768","2014-01-09",7.31
"1769","2014-01-10",7.04
"1770","2014-01-13",7.04
"1771","2014-01-14",7.01
"1772","2014-01-15",7.52
"1773","2014-01-16",7.59
"1774","2014-01-17",7.5
"1775","2014-01-21",7.48
"1776","2014-01-22",7.42
"1777","2014-01-23",7.43
"1778","2014-01-24",7.48
"1779","2014-01-27",7.44
"1780","2014-01-28",7.42
"1781","2014-01-29",7.37
"1782","2014-01-30",7.41
"1783","2014-01-31",7.4
"1784","2014-02-03",7.42
"1785","2014-02-04",7.41
"1786","2014-02-05",7.4
"1787","2014-02-06",7.41
"1788","2014-02-07",7.32
"1789","2014-02-10",7.34
"1790","2014-02-11",7.25
"1791","2014-02-12",7.29
"1792","2014-02-13",7.3
"1793","2014-02-14",7.24
"1794","2014-02-18",7.24
"1795","2014-02-19",7.28
"1796","2014-02-20",7.28
"1797","2014-02-21",7.31
"1798","2014-02-24",7.26
"1799","2014-02-25",7.3
"1800","2014-02-26",7.1
"1801","2014-02-27",7.14
"1802","2014-02-28",7.13
"1803","2014-03-03",7.15
"1804","2014-03-04",7.18
"1805","2014-03-05",7.21
"1806","2014-03-06",7.23
"1807","2014-03-07",7.11
"1808","2014-03-10",7.16
"1809","2014-03-11",7.19
"1810","2014-03-12",7.2
"1811","2014-03-13",7.28
"1812","2014-03-14",7.21
"1813","2014-03-17",7.19
"1814","2014-03-18",7.19
"1815","2014-03-19",7.08
"1816","2014-03-20",7.17
"1817","2014-03-21",7.06
"1818","2014-03-24",7.05
"1819","2014-03-25",7.13
"1820","2014-03-26",7.11
"1821","2014-03-27",7.08
"1822","2014-03-28",7.1
"1823","2014-03-31",7.13
"1824","2014-04-01",7.13
"1825","2014-04-02",7.1
"1826","2014-04-03",7.2
"1827","2014-04-04",7.13
"1828","2014-04-07",7.12
"1829","2014-04-08",7.12
"1830","2014-04-09",7.14
"1831","2014-04-10",7.22
"1832","2014-04-11",7.14
"1833","2014-04-14",7.18
"1834","2014-04-15",7.16
"1835","2014-04-16",7.22
"1836","2014-04-17",7.16
"1837","2014-04-21",7.29
"1838","2014-04-22",7.2
"1839","2014-04-23",7.14
"1840","2014-04-24",7.14
"1841","2014-04-25",7.18
"1842","2014-04-28",7.17
"1843","2014-04-29",7.15
"1844","2014-04-30",7.15
"1845","2014-05-01",7.2
"1846","2014-05-02",7.17
"1847","2014-05-05",7.15
"1848","2014-05-06",7.23
"1849","2014-05-07",7.15
"1850","2014-05-08",7.15
"1851","2014-05-09",7.35
"1852","2014-05-12",7.42
"1853","2014-05-13",7.18
"1854","2014-05-14",7.18
"1855","2014-05-15",7.18
"1856","2014-05-16",7.15
"1857","2014-05-19",7.17
"1858","2014-05-20",7.17
"1859","2014-05-21",7.07
"1860","2014-05-22",7.06
"1861","2014-05-23",7.08
"1862","2014-05-27",7.18
"1863","2014-05-28",7.23
"1864","2014-05-29",7.2
"1865","2014-05-30",7.17
"1866","2014-06-02",7.2
"1867","2014-06-03",7.15
"1868","2014-06-04",7.22
"1869","2014-06-05",7.19
"1870","2014-06-06",7.13
"1871","2014-06-09",7.13
"1872","2014-06-10",7.13
"1873","2014-06-11",7.13
"1874","2014-06-12",7.16
"1875","2014-06-13",7.14
"1876","2014-06-16",7.17
"1877","2014-06-17",7.2
"1878","2014-06-18",7.19
"1879","2014-06-19",7.2
"1880","2014-06-20",7.25
"1881","2014-06-23",7.22
"1882","2014-06-24",7.16
"1883","2014-06-25",7.22
"1884","2014-06-26",7.23
"1885","2014-06-27",7.42
"1886","2014-06-30",7.38
"1887","2014-07-01",7.3
"1888","2014-07-02",7.4
"1889","2014-07-03",7.37
"1890","2014-07-07",7.3
"1891","2014-07-08",7.36
"1892","2014-07-09",7.28
"1893","2014-07-10",7.24
"1894","2014-07-11",7.22
"1895","2014-07-14",7.23
"1896","2014-07-15",7.15
"1897","2014-07-16",7.16
"1898","2014-07-17",7.19
"1899","2014-07-18",7.16
"1900","2014-07-21",7.2
"1901","2014-07-22",7.21
"1902","2014-07-23",7.22
"1903","2014-07-24",7.24
"1904","2014-07-25",7.21
"1905","2014-07-28",7.23
"1906","2014-07-29",7.2
"1907","2014-07-30",7.22
"1908","2014-07-31",7.23
"1909","2014-08-01",7.21
"1910","2014-08-04",7.18
"1911","2014-08-05",7.22
"1912","2014-08-06",7.2
"1913","2014-08-07",7.23
"1914","2014-08-08",7.15
"1915","2014-08-11",7.13
"1916","2014-08-12",7.23
"1917","2014-08-13",7.21
"1918","2014-08-14",7.22
"1919","2014-08-15",7.24
"1920","2014-08-18",7.21
"1921","2014-08-19",7.21
"1922","2014-08-20",7.21
"1923","2014-08-21",7.19
"1924","2014-08-22",7.23
"1925","2014-08-25",7.19
"1926","2014-08-26",7.19
"1927","2014-08-27",7.22
"1928","2014-08-28",7.22
"1929","2014-08-29",7.2
"1930","2014-09-02",7.2
