"","date","ANIX"
"2008","2014-12-22",3
"2009","2014-12-23",3.25
"2010","2014-12-24",3.5
"2011","2014-12-26",3.25
"2012","2014-12-29",3
"2013","2014-12-30",2.5
"2014","2014-12-31",2.75
"2015","2015-01-02",2.75
"2016","2015-01-05",3
"2017","2015-01-06",2.75
"2018","2015-01-07",2.75
"2019","2015-01-08",3
"2020","2015-01-09",2.75
"2021","2015-01-12",2.75
"2022","2015-01-13",3
"2023","2015-01-14",2.75
"2024","2015-01-15",3
"2025","2015-01-16",3
"2026","2015-01-20",3
"2027","2015-01-21",3
"2028","2015-01-22",2.75
"2029","2015-01-23",2.75
"2030","2015-01-26",2.25
"2031","2015-01-27",2.5
"2032","2015-01-28",2.5
"2033","2015-01-29",2.25
"2034","2015-01-30",2.75
"2035","2015-02-02",2.75
"2036","2015-02-03",2.75
"2037","2015-02-04",2.75
"2038","2015-02-05",2.5
"2039","2015-02-06",2.5
"2040","2015-02-09",2.25
"2041","2015-02-10",2.25
"2042","2015-02-11",2.25
"2043","2015-02-12",2.5
"2044","2015-02-13",2.25
"2045","2015-02-17",2
"2046","2015-02-18",1.75
"2047","2015-02-19",2
"2048","2015-02-20",1.75
"2049","2015-02-23",2.5
"2050","2015-02-24",2.5
"2051","2015-02-25",2.75
"2052","2015-02-26",2.5
"2053","2015-02-27",2.5
"2054","2015-03-02",2.5
"2055","2015-03-03",2.5
"2056","2015-03-04",2.25
"2057","2015-03-05",2.25
"2058","2015-03-06",2
"2059","2015-03-09",2
"2060","2015-03-10",2
"2061","2015-03-11",1.75
"2062","2015-03-12",2
"2063","2015-03-13",2
"2064","2015-03-16",2
"2065","2015-03-17",2
"2066","2015-03-18",2.25
"2067","2015-03-19",2
"2068","2015-03-20",2.75
"2069","2015-03-23",3
"2070","2015-03-24",2.75
"2071","2015-03-25",3.5
"2072","2015-03-26",3.25
"2073","2015-03-27",3.25
"2074","2015-03-30",3.25
"2075","2015-03-31",3.25
"2076","2015-04-01",4
"2077","2015-04-02",4
"2078","2015-04-06",4
"2079","2015-04-07",3.5
"2080","2015-04-08",3.25
"2081","2015-04-09",3.5
"2082","2015-04-10",3.75
"2083","2015-04-13",3.75
"2084","2015-04-14",3.25
"2085","2015-04-15",3.25
"2086","2015-04-16",3.75
"2087","2015-04-17",3.5
"2088","2015-04-20",3.25
"2089","2015-04-21",3.75
"2090","2015-04-22",3.75
"2091","2015-04-23",3.5
"2092","2015-04-24",3.5
"2093","2015-04-27",3
"2094","2015-04-28",3.25
"2095","2015-04-29",3.25
"2096","2015-04-30",3
"2097","2015-05-01",3
"2098","2015-05-04",2.75
"2099","2015-05-05",2.5
"2100","2015-05-06",3
"2101","2015-05-07",2.75
"2102","2015-05-08",2.5
"2103","2015-05-11",2.5
"2104","2015-05-12",2.25
"2105","2015-05-13",2.25
"2106","2015-05-14",2.5
"2107","2015-05-15",2.5
"2108","2015-05-18",2.5
"2109","2015-05-19",2.5
"2110","2015-05-20",2.75
"2111","2015-05-21",3.25
"2112","2015-05-22",3.25
"2113","2015-05-26",3.25
"2114","2015-05-27",3.5
"2115","2015-05-28",3.25
"2116","2015-05-29",3.25
"2117","2015-06-01",3.75
"2118","2015-06-02",3.75
"2119","2015-06-03",4
"2120","2015-06-04",4
"2121","2015-06-05",4
"2122","2015-06-08",3.5
"2123","2015-06-09",3.5
"2124","2015-06-10",3.75
"2125","2015-06-11",3.5
"2126","2015-06-12",3.75
"2127","2015-06-15",3.5
"2128","2015-06-16",3.5
"2129","2015-06-17",3.25
"2130","2015-06-18",3.25
"2131","2015-06-19",3.5
"2132","2015-06-22",3.75
"2133","2015-06-23",3.75
"2134","2015-06-24",3.5
"2135","2015-06-25",3.5
"2136","2015-06-26",3.5
"2137","2015-06-29",4
"2138","2015-06-30",4
"2139","2015-07-01",4
"2140","2015-07-02",3.97
"2141","2015-07-06",3.75
"2142","2015-07-07",3.55
"2143","2015-07-08",3.54
"2144","2015-07-09",3.1
"2145","2015-07-10",3.8
"2146","2015-07-13",3.67
"2147","2015-07-14",3.48
"2148","2015-07-15",4.75
"2149","2015-07-16",5.35
"2150","2015-07-17",5.51
"2151","2015-07-20",5.5
"2152","2015-07-21",5.85
"2153","2015-07-22",5.85
"2154","2015-07-23",5.47
"2155","2015-07-24",5.87
"2156","2015-07-27",5.85
"2157","2015-07-28",5.5
"2158","2015-07-29",5.3
"2159","2015-07-30",5.2
"2160","2015-07-31",4.89
"2161","2015-08-03",4.55
"2162","2015-08-04",5
"2163","2015-08-05",4.27
"2164","2015-08-06",4.38
"2165","2015-08-07",4.58
"2166","2015-08-10",4.44
"2167","2015-08-11",4.16
"2168","2015-08-12",4.22
"2169","2015-08-13",4
"2170","2015-08-14",3.99
"2171","2015-08-17",4.2
"2172","2015-08-18",4.31
"2173","2015-08-19",4.33
"2174","2015-08-20",4.4
"2175","2015-08-21",4.16
"2176","2015-08-24",4.12
"2177","2015-08-25",3.96
"2178","2015-08-26",4.09
"2179","2015-08-27",4.08
"2180","2015-08-28",4.03
"2181","2015-08-31",4.19
"2182","2015-09-01",3.98
"2183","2015-09-02",3.97
"2184","2015-09-03",4.05
"2185","2015-09-04",3.99
"2186","2015-09-08",4.17
"2187","2015-09-09",4.2
"2188","2015-09-10",4.35
"2189","2015-09-11",4.75
"2190","2015-09-14",5.22
"2191","2015-09-15",5.24
"2192","2015-09-16",5.75
"2193","2015-09-17",5.9
"2194","2015-09-18",4.85
"2195","2015-09-21",4.83
"2196","2015-09-22",4.63
"2197","2015-09-23",4.99
"2198","2015-09-24",4.77
"2199","2015-09-25",4.8
"2200","2015-09-28",4.57
"2201","2015-09-29",4.46
"2202","2015-09-30",4.75
"2203","2015-10-01",4.67
"2204","2015-10-02",4.93
"2205","2015-10-05",5.09
"2206","2015-10-06",4.95
"2207","2015-10-07",4.79
"2208","2015-10-08",4.63
"2209","2015-10-09",4.49
"2210","2015-10-12",4.9
"2211","2015-10-13",4.69
"2212","2015-10-14",4.42
"2213","2015-10-15",4.7
"2214","2015-10-16",4.6
"2215","2015-10-19",4.01
"2216","2015-10-20",4.34
"2217","2015-10-21",3.99
"2218","2015-10-22",3.98
"2219","2015-10-23",3.86
"2220","2015-10-26",3.75
"2221","2015-10-27",3.69
"2222","2015-10-28",3.85
"2223","2015-10-29",3.76
"2224","2015-10-30",3.72
"2225","2015-11-02",3.45
"2226","2015-11-03",3.26
"2227","2015-11-04",3.42
"2228","2015-11-05",3.41
"2229","2015-11-06",3.18
"2230","2015-11-09",3.09
"2231","2015-11-10",3.09
"2232","2015-11-11",2.94
"2233","2015-11-12",3.2
"2234","2015-11-13",2.99
"2235","2015-11-16",3.18
"2236","2015-11-17",3.18
"2237","2015-11-18",3.3
"2238","2015-11-19",3.3
"2239","2015-11-20",3.02
"2240","2015-11-23",3.29
"2241","2015-11-24",3.12
"2242","2015-11-25",3.01
"2243","2015-11-27",3.01
"2244","2015-11-30",2.81
"2245","2015-12-01",2.87
"2246","2015-12-02",2.87
"2247","2015-12-03",2.87
"2248","2015-12-04",2.7
"2249","2015-12-07",2.68
"2250","2015-12-08",2.6
"2251","2015-12-09",2.5
"2252","2015-12-10",2.4
"2253","2015-12-11",2.37
"2254","2015-12-14",2.53
"2255","2015-12-15",2.58
"2256","2015-12-16",2.45
"2257","2015-12-17",2.49
"2258","2015-12-18",2.66
"2259","2015-12-21",3.64
"2260","2015-12-22",3.71
"2261","2015-12-23",3.8
"2262","2015-12-24",3.89
"2263","2015-12-28",3.04
"2264","2015-12-29",2.55
"2265","2015-12-30",3.01
"2266","2015-12-31",3.01
"2267","2016-01-04",3.04
"2268","2016-01-05",2.96
"2269","2016-01-06",3.01
"2270","2016-01-07",2.97
"2271","2016-01-08",2.95
"2272","2016-01-11",2.95
"2273","2016-01-12",2.95
"2274","2016-01-13",2.99
"2275","2016-01-14",3.11
"2276","2016-01-15",3
"2277","2016-01-19",3
"2278","2016-01-20",2.9
"2279","2016-01-21",2.9
"2280","2016-01-22",2.72
"2281","2016-01-25",2.95
"2282","2016-01-26",2.82
"2283","2016-01-27",2.6
"2284","2016-01-28",2.73
"2285","2016-01-29",2.94
"2286","2016-02-01",2.71
"2287","2016-02-02",2.81
"2288","2016-02-03",2.84
"2289","2016-02-04",3
"2290","2016-02-05",2.83
"2291","2016-02-08",2.75
"2292","2016-02-09",2.77
"2293","2016-02-10",2.95
"2294","2016-02-11",2.95
"2295","2016-02-12",2.95
"2296","2016-02-16",2.88
"2297","2016-02-17",2.92
"2298","2016-02-18",2.92
"2299","2016-02-19",2.92
"2300","2016-02-22",2.92
"2301","2016-02-23",2.61
"2302","2016-02-24",2.53
"2303","2016-02-25",2.43
"2304","2016-02-26",1.88
"2305","2016-02-29",2.32
"2306","2016-03-01",2.43
"2307","2016-03-02",3.08
"2308","2016-03-03",3.28
"2309","2016-03-04",3.16
"2310","2016-03-07",3.18
"2311","2016-03-08",3.02
"2312","2016-03-09",2.95
"2313","2016-03-10",2.94
"2314","2016-03-11",2.95
"2315","2016-03-14",2.88
"2316","2016-03-15",2.98
"2317","2016-03-16",2.94
"2318","2016-03-17",2.94
"2319","2016-03-18",2.85
"2320","2016-03-21",2.83
"2321","2016-03-22",2.83
"2322","2016-03-23",2.99
"2323","2016-03-24",2.95
"2324","2016-03-28",3
"2325","2016-03-29",2.92
"2326","2016-03-30",2.93
"2327","2016-03-31",3.01
"2328","2016-04-01",2.95
"2329","2016-04-04",2.75
"2330","2016-04-05",2.84
"2331","2016-04-06",2.84
"2332","2016-04-07",2.82
"2333","2016-04-08",2.71
"2334","2016-04-11",2.62
"2335","2016-04-12",2.62
"2336","2016-04-13",2.61
"2337","2016-04-14",2.81
"2338","2016-04-15",2.74
"2339","2016-04-18",2.87
"2340","2016-04-19",2.89
"2341","2016-04-20",2.94
"2342","2016-04-21",2.91
"2343","2016-04-22",2.9
"2344","2016-04-25",2.82
"2345","2016-04-26",2.71
"2346","2016-04-27",2.73
"2347","2016-04-28",2.78
"2348","2016-04-29",2.82
"2349","2016-05-02",2.81
"2350","2016-05-03",2.72
"2351","2016-05-04",2.83
"2352","2016-05-05",2.85
"2353","2016-05-06",2.89
"2354","2016-05-09",2.89
"2355","2016-05-10",2.93
"2356","2016-05-11",3.02
"2357","2016-05-12",3.19
"2358","2016-05-13",3.06
"2359","2016-05-16",3.2
"2360","2016-05-17",3.12
"2361","2016-05-18",3.19
"2362","2016-05-19",3.06
"2363","2016-05-20",3.09
"2364","2016-05-23",3.06
"2365","2016-05-24",3.08
"2366","2016-05-25",3.16
"2367","2016-05-26",3.14
"2368","2016-05-27",3.17
"2369","2016-05-31",3.24
"2370","2016-06-01",3.28
"2371","2016-06-02",3.24
"2372","2016-06-03",3.26
"2373","2016-06-06",3.34
"2374","2016-06-07",3.34
"2375","2016-06-08",3.3
"2376","2016-06-09",3.33
"2377","2016-06-10",3.32
"2378","2016-06-13",3.31
"2379","2016-06-14",3.3
"2380","2016-06-15",3.33
"2381","2016-06-16",3.36
"2382","2016-06-17",3.34
"2383","2016-06-20",3.37
"2384","2016-06-21",3.33
"2385","2016-06-22",3.26
"2386","2016-06-23",3.34
"2387","2016-06-24",3.16
"2388","2016-06-27",3.17
"2389","2016-06-28",3.01
"2390","2016-06-29",3.04
"2391","2016-06-30",3.14
"2392","2016-07-01",3.18
"2393","2016-07-05",3.07
"2394","2016-07-06",3.2
"2395","2016-07-07",3.2
"2396","2016-07-08",3.2
"2397","2016-07-11",3.19
"2398","2016-07-12",3.44
"2399","2016-07-13",3.47
"2400","2016-07-14",3.37
"2401","2016-07-15",3.37
"2402","2016-07-18",3.26
"2403","2016-07-19",3.41
"2404","2016-07-20",3.48
"2405","2016-07-21",3.4
"2406","2016-07-22",3.45
"2407","2016-07-25",3.42
"2408","2016-07-26",3.39
"2409","2016-07-27",3.45
"2410","2016-07-28",3.27
"2411","2016-07-29",3.18
"2412","2016-08-01",3.18
"2413","2016-08-02",3.14
"2414","2016-08-03",3.1
"2415","2016-08-04",3.2
"2416","2016-08-05",3.18
"2417","2016-08-08",3.1
"2418","2016-08-09",3.19
"2419","2016-08-10",3.3
"2420","2016-08-11",3.26
"2421","2016-08-12",3.23
"2422","2016-08-15",3.26
"2423","2016-08-16",3.23
"2424","2016-08-17",3.19
"2425","2016-08-18",3.19
"2426","2016-08-19",3.15
"2427","2016-08-22",3.28
"2428","2016-08-23",3.13
"2429","2016-08-24",3.03
"2430","2016-08-25",3.5
"2431","2016-08-26",3.9
"2432","2016-08-29",4.39
"2433","2016-08-30",4.21
"2434","2016-08-31",4.06
"2435","2016-09-01",3.86
"2436","2016-09-02",4.19
"2437","2016-09-06",3.83
"2438","2016-09-07",3.55
"2439","2016-09-08",3.51
"2440","2016-09-09",3.42
"2441","2016-09-12",3.42
"2442","2016-09-13",3.05
"2443","2016-09-14",3.15
"2444","2016-09-15",2.91
"2445","2016-09-16",3.15
"2446","2016-09-19",2.91
"2447","2016-09-20",2.85
"2448","2016-09-21",3.01
"2449","2016-09-22",2.95
"2450","2016-09-23",3.02
"2451","2016-09-26",3.22
"2452","2016-09-27",3.13
"2453","2016-09-28",3.15
"2454","2016-09-29",3.27
"2455","2016-09-30",3.89
"2456","2016-10-03",4.9
"2457","2016-10-04",4.86
"2458","2016-10-05",4.75
"2459","2016-10-06",4.57
"2460","2016-10-07",4.8
"2461","2016-10-10",5.02
"2462","2016-10-11",5.04
"2463","2016-10-12",5.6
"2464","2016-10-13",5.68
"2465","2016-10-14",5.6
"2466","2016-10-17",5.8
"2467","2016-10-18",6.2
"2468","2016-10-19",6.35
"2469","2016-10-20",6.4
"2470","2016-10-21",5.7
"2471","2016-10-24",5.35
"2472","2016-10-25",5.7
"2473","2016-10-26",6.2
"2474","2016-10-27",6.5
"2475","2016-10-28",6.75
"2476","2016-10-31",6.35
"2477","2016-11-01",6.16
"2478","2016-11-02",6.1
"2479","2016-11-03",6.2
"2480","2016-11-04",6
"2481","2016-11-07",5.4
"2482","2016-11-08",5.65
"2483","2016-11-09",5.75
"2484","2016-11-10",5.85
"2485","2016-11-11",5.8
"2486","2016-11-14",5.3
"2487","2016-11-15",4.85
"2488","2016-11-16",4.9
"2489","2016-11-17",5.05
"2490","2016-11-18",5.1
"2491","2016-11-21",5.15
"2492","2016-11-22",4.95
"2493","2016-11-23",4.85
"2494","2016-11-25",5.15
"2495","2016-11-28",5.35
"2496","2016-11-29",5.9
"2497","2016-11-30",5.7
"2498","2016-12-01",5.49
"2499","2016-12-02",5.5
"2500","2016-12-05",5.4
"2501","2016-12-06",5.4
"2502","2016-12-07",5.4
"2503","2016-12-08",5.95
"2504","2016-12-09",5.8
"2505","2016-12-12",6.1
"2506","2016-12-13",5.85
"2507","2016-12-14",5.8
"2508","2016-12-15",5.75
"2509","2016-12-16",5.75
"2510","2016-12-19",5.61
"2511","2016-12-20",5.6
"2512","2016-12-21",5.5
"2513","2016-12-22",5.1
"2514","2016-12-23",5.21
"2515","2016-12-27",5.4
"2516","2016-12-28",5.3
"2517","2016-12-29",5.25
"2518","2016-12-30",5.4
"2519","2017-01-03",5.3
"2520","2017-01-04",5.25
"2521","2017-01-05",5.35
"2522","2017-01-06",5.35
"2523","2017-01-09",5.3
"2524","2017-01-10",5.25
"2525","2017-01-11",5.25
"2526","2017-01-12",5.25
"2527","2017-01-13",5.32
"2528","2017-01-17",5.3
"2529","2017-01-18",5.25
"2530","2017-01-19",4.6
"2531","2017-01-20",4.6
"2532","2017-01-23",4.55
"2533","2017-01-24",4.85
"2534","2017-01-25",4.85
"2535","2017-01-26",5.05
"2536","2017-01-27",5.1
"2537","2017-01-30",5.05
"2538","2017-01-31",4.9
"2539","2017-02-01",4.9
"2540","2017-02-02",4.95
"2541","2017-02-03",4.9
"2542","2017-02-06",4.9
"2543","2017-02-07",5.05
"2544","2017-02-08",4.83
"2545","2017-02-09",4.65
"2546","2017-02-10",5.2
"2547","2017-02-13",4.95
"2548","2017-02-14",4.85
"2549","2017-02-15",4.95
"2550","2017-02-16",4.9
"2551","2017-02-17",4.95
"2552","2017-02-21",4.9
"2553","2017-02-22",4.75
"2554","2017-02-23",4.78
"2555","2017-02-24",4.8
"2556","2017-02-27",3.8
"2557","2017-02-28",3.95
"2558","2017-03-01",3.85
"2559","2017-03-02",3.65
"2560","2017-03-03",3.55
"2561","2017-03-06",3.55
"2562","2017-03-07",3.6
"2563","2017-03-08",3.8
"2564","2017-03-09",3.55
"2565","2017-03-10",3.4
"2566","2017-03-13",3.2
"2567","2017-03-14",3.13
"2568","2017-03-15",3.1
"2569","2017-03-16",3.1
"2570","2017-03-17",3.1
"2571","2017-03-20",3.05
"2572","2017-03-21",3
"2573","2017-03-22",2.8
"2574","2017-03-23",2.85
"2575","2017-03-24",2.43
"2576","2017-03-27",3.01
"2577","2017-03-28",3.2
"2578","2017-03-29",3.08
"2579","2017-03-30",2.9
"2580","2017-03-31",3
"2581","2017-04-03",2.95
"2582","2017-04-04",2.7
"2583","2017-04-05",2.38
"2584","2017-04-06",2.23
"2585","2017-04-07",2.33
"2586","2017-04-10",2.25
"2587","2017-04-11",2.3
"2588","2017-04-12",2.25
"2589","2017-04-13",2.15
"2590","2017-04-17",2.05
"2591","2017-04-18",1.9
"2592","2017-04-19",1.95
"2593","2017-04-20",2
"2594","2017-04-21",2.05
"2595","2017-04-24",2.1
"2596","2017-04-25",2.05
"2597","2017-04-26",2.05
"2598","2017-04-27",2.1
"2599","2017-04-28",1.95
"2600","2017-05-01",1.85
"2601","2017-05-02",1.8
"2602","2017-05-03",1.13
"2603","2017-05-04",1.2
"2604","2017-05-05",1.1
"2605","2017-05-08",1.1
"2606","2017-05-09",1.15
"2607","2017-05-10",1.7
"2608","2017-05-11",1.13
"2609","2017-05-12",1.15
"2610","2017-05-15",1.1
"2611","2017-05-16",1.1
"2612","2017-05-17",1
"2613","2017-05-18",1
"2614","2017-05-19",1
"2615","2017-05-22",1
"2616","2017-05-23",0.9
"2617","2017-05-24",0.89
"2618","2017-05-25",0.85
"2619","2017-05-26",0.95
"2620","2017-05-30",0.92
"2621","2017-05-31",0.84
"2622","2017-06-01",0.83
"2623","2017-06-02",0.83
"2624","2017-06-05",1.14
"2625","2017-06-06",0.95
"2626","2017-06-07",0.97
"2627","2017-06-08",0.93
"2628","2017-06-09",0.91
"2629","2017-06-12",0.88
"2630","2017-06-13",0.93
"2631","2017-06-14",0.93
"2632","2017-06-15",0.95
"2633","2017-06-16",0.95
"2634","2017-06-19",0.86
"2635","2017-06-20",0.88
"2636","2017-06-21",0.86
"2637","2017-06-22",0.78
"2638","2017-06-23",0.74
"2639","2017-06-26",1.04
"2640","2017-06-27",0.96
"2641","2017-06-28",1.15
"2642","2017-06-29",1.13
"2643","2017-06-30",1.15
"2644","2017-07-03",1.17
"2645","2017-07-05",1.02
"2646","2017-07-06",0.96
"2647","2017-07-07",0.95
"2648","2017-07-10",0.91
"2649","2017-07-11",0.8
"2650","2017-07-12",0.77
"2651","2017-07-13",0.83
"2652","2017-07-14",0.86
"2653","2017-07-17",0.82
"2654","2017-07-18",0.83
"2655","2017-07-19",0.87
"2656","2017-07-20",0.9
"2657","2017-07-21",0.88
"2658","2017-07-24",0.86
"2659","2017-07-25",0.87
"2660","2017-07-26",0.85
"2661","2017-07-27",0.84
"2662","2017-07-28",0.81
"2663","2017-07-31",0.79
"2664","2017-08-01",0.75
"2665","2017-08-02",0.75
"2666","2017-08-03",0.8
"2667","2017-08-04",0.77
"2668","2017-08-07",0.76
"2669","2017-08-08",0.79
"2670","2017-08-09",0.71
"2671","2017-08-10",0.68
"2672","2017-08-11",0.69
"2673","2017-08-14",0.72
"2674","2017-08-15",0.6
"2675","2017-08-16",0.66
"2676","2017-08-17",0.66
"2677","2017-08-18",0.63
"2678","2017-08-21",0.63
"2679","2017-08-22",0.67
"2680","2017-08-23",0.67
"2681","2017-08-24",0.75
"2682","2017-08-25",0.73
"2683","2017-08-28",0.65
"2684","2017-08-29",0.68
"2685","2017-08-30",0.69
"2686","2017-08-31",0.67
"2687","2017-09-01",0.7
"2688","2017-09-05",0.69
"2689","2017-09-06",0.67
"2690","2017-09-07",0.67
"2691","2017-09-08",0.66
"2692","2017-09-11",0.68
"2693","2017-09-12",0.67
"2694","2017-09-13",0.68
"2695","2017-09-14",0.73
"2696","2017-09-15",0.69
"2697","2017-09-18",1.28
"2698","2017-09-19",1.92
"2699","2017-09-20",1.93
"2700","2017-09-21",2.05
"2701","2017-09-22",2.27
"2702","2017-09-25",3.85
"2703","2017-09-26",4.99
"2704","2017-09-27",4.35
"2705","2017-09-28",3.5
"2706","2017-09-29",2.63
"2707","2017-10-02",2.9
"2708","2017-10-03",2.78
"2709","2017-10-04",2.85
"2710","2017-10-05",2.74
"2711","2017-10-06",2.77
"2712","2017-10-09",2.72
"2713","2017-10-10",2.81
"2714","2017-10-11",3.15
"2715","2017-10-12",3.41
"2716","2017-10-13",3.19
"2717","2017-10-16",2.99
"2718","2017-10-17",2.71
"2719","2017-10-18",2.66
"2720","2017-10-19",2.58
"2721","2017-10-20",2.44
"2722","2017-10-23",2.3
"2723","2017-10-24",2.19
"2724","2017-10-25",2.03
"2725","2017-10-26",1.92
"2726","2017-10-27",1.98
"2727","2017-10-30",2.08
"2728","2017-10-31",2.05
"2729","2017-11-01",1.96
"2730","2017-11-02",2.09
"2731","2017-11-03",2.3
"2732","2017-11-06",2.48
"2733","2017-11-07",2.82
"2734","2017-11-08",2.35
"2735","2017-11-09",2.27
"2736","2017-11-10",2.41
"2737","2017-11-13",2.53
"2738","2017-11-14",2.63
"2739","2017-11-15",2.61
"2740","2017-11-16",2.83
"2741","2017-11-17",2.91
"2742","2017-11-20",3.16
"2743","2017-11-21",3.04
"2744","2017-11-22",2.98
"2745","2017-11-24",2.86
"2746","2017-11-27",2.68
"2747","2017-11-28",2.75
"2748","2017-11-29",2.6
"2749","2017-11-30",2.5
"2750","2017-12-01",2.45
"2751","2017-12-04",2.42
"2752","2017-12-05",2.58
"2753","2017-12-06",2.51
"2754","2017-12-07",2.59
"2755","2017-12-08",2.73
"2756","2017-12-11",2.77
"2757","2017-12-12",2.69
"2758","2017-12-13",2.59
"2759","2017-12-14",2.54
"2760","2017-12-15",2.69
"2761","2017-12-18",2.66
"2762","2017-12-19",2.63
"2763","2017-12-20",2.53
"2764","2017-12-21",2.55
"2765","2017-12-22",2.56
"2766","2017-12-26",2.51
"2767","2017-12-27",2.53
"2768","2017-12-28",2.45
"2769","2017-12-29",2.36
"2770","2018-01-02",2.34
"2771","2018-01-03",2.41
"2772","2018-01-04",2.4
"2773","2018-01-05",2.67
"2774","2018-01-08",2.99
"2775","2018-01-09",3.54
"2776","2018-01-10",3.64
"2777","2018-01-11",3.64
"2778","2018-01-12",4.05
"2779","2018-01-16",4.41
"2780","2018-01-17",4.49
"2781","2018-01-18",4.5
"2782","2018-01-19",4.25
"2783","2018-01-22",4.65
"2784","2018-01-23",4.52
"2785","2018-01-24",5.52
"2786","2018-01-25",6.1
"2787","2018-01-26",6.05
"2788","2018-01-29",4.14
"2789","2018-01-30",4.05
"2790","2018-01-31",3.73
"2791","2018-02-01",3.67
"2792","2018-02-02",3.18
"2793","2018-02-05",3.06
"2794","2018-02-06",3.19
"2795","2018-02-07",2.98
"2796","2018-02-08",2.9
"2797","2018-02-09",2.89
"2798","2018-02-12",2.84
"2799","2018-02-13",3.28
"2800","2018-02-14",3.6
"2801","2018-02-15",3.42
"2802","2018-02-16",3.16
"2803","2018-02-20",3.01
"2804","2018-02-21",3.2
"2805","2018-02-22",3.33
"2806","2018-02-23",3.36
"2807","2018-02-26",3.35
"2808","2018-02-27",3.35
"2809","2018-02-28",3.29
"2810","2018-03-01",3.15
"2811","2018-03-02",3.26
"2812","2018-03-05",3.84
"2813","2018-03-06",4.21
"2814","2018-03-07",4.38
"2815","2018-03-08",4.42
"2816","2018-03-09",4.58
"2817","2018-03-12",5.04
"2818","2018-03-13",5.22
"2819","2018-03-14",4.78
"2820","2018-03-15",5.05
"2821","2018-03-16",4.95
"2822","2018-03-19",4.48
"2823","2018-03-20",4.14
"2824","2018-03-21",4.47
"2825","2018-03-22",4.25
"2826","2018-03-23",4.15
"2827","2018-03-26",4.26
"2828","2018-03-27",3.35
"2829","2018-03-28",3.79
"2830","2018-03-29",3.84
"2831","2018-04-02",3.96
"2832","2018-04-03",4.4
"2833","2018-04-04",4.54
"2834","2018-04-05",4.69
"2835","2018-04-06",4.54
"2836","2018-04-09",4.57
"2837","2018-04-10",4.58
"2838","2018-04-11",4.43
"2839","2018-04-12",4.59
"2840","2018-04-13",4.6
"2841","2018-04-16",4.34
"2842","2018-04-17",4.04
"2843","2018-04-18",4.2
"2844","2018-04-19",4.1
"2845","2018-04-20",4.03
"2846","2018-04-23",3.98
"2847","2018-04-24",3.87
"2848","2018-04-25",3.67
"2849","2018-04-26",3.8
"2850","2018-04-27",3.83
"2851","2018-04-30",3.73
"2852","2018-05-01",3.61
"2853","2018-05-02",3.65
"2854","2018-05-03",3.56
"2855","2018-05-04",3.69
"2856","2018-05-07",3.71
"2857","2018-05-08",3.7
"2858","2018-05-09",3.61
"2859","2018-05-10",3.52
"2860","2018-05-11",3.39
"2861","2018-05-14",3.41
"2862","2018-05-15",3.39
"2863","2018-05-16",3.41
"2864","2018-05-17",3.6
"2865","2018-05-18",3.7
"2866","2018-05-21",3.65
"2867","2018-05-22",3.55
"2868","2018-05-23",3.55
"2869","2018-05-24",3.57
"2870","2018-05-25",3.6
"2871","2018-05-29",3.63
"2872","2018-05-30",3.65
"2873","2018-05-31",3.52
"2874","2018-06-01",3.69
"2875","2018-06-04",3.65
"2876","2018-06-05",3.64
"2877","2018-06-06",3.68
"2878","2018-06-07",3.61
"2879","2018-06-08",3.6
"2880","2018-06-11",3.32
"2881","2018-06-12",3.26
"2882","2018-06-13",3.52
"2883","2018-06-14",3.48
"2884","2018-06-15",3.33
"2885","2018-06-18",3.31
"2886","2018-06-19",3.14
"2887","2018-06-20",3.07
"2888","2018-06-21",3.05
"2889","2018-06-22",3.18
"2890","2018-06-25",3.02
"2891","2018-06-26",3.14
"2892","2018-06-27",3.15
"2893","2018-06-28",3.1
"2894","2018-06-29",3.03
"2895","2018-07-02",3.2
"2896","2018-07-03",3.2
"2897","2018-07-05",3.27
"2898","2018-07-06",3.33
"2899","2018-07-09",3.43
"2900","2018-07-10",3.34
"2901","2018-07-11",3.27
"2902","2018-07-12",3.24
"2903","2018-07-13",3.2
"2904","2018-07-16",3.14
"2905","2018-07-17",3.17
"2906","2018-07-18",3.24
"2907","2018-07-19",3.37
"2908","2018-07-20",3.45
"2909","2018-07-23",3.43
"2910","2018-07-24",3.4
"2911","2018-07-25",3.42
"2912","2018-07-26",3.46
"2913","2018-07-27",3.23
"2914","2018-07-30",3.32
"2915","2018-07-31",3.29
"2916","2018-08-01",3.31
"2917","2018-08-02",3.31
"2918","2018-08-03",3.29
"2919","2018-08-06",3.3
"2920","2018-08-07",3.3
"2921","2018-08-08",3.29
"2922","2018-08-09",3.35
"2923","2018-08-10",3.9
"2924","2018-08-13",4.55
"2925","2018-08-14",4.12
"2926","2018-08-15",3.58
"2927","2018-08-16",3.92
"2928","2018-08-17",3.86
"2929","2018-08-20",3.75
"2930","2018-08-21",3.88
"2931","2018-08-22",3.94
"2932","2018-08-23",3.98
"2933","2018-08-24",4.01
"2934","2018-08-27",3.98
"2935","2018-08-28",3.99
"2936","2018-08-29",4
"2937","2018-08-30",3.42
"2938","2018-08-31",3.81
"2939","2018-09-04",3.79
"2940","2018-09-05",4
"2941","2018-09-06",3.78
"2942","2018-09-07",3.88
"2943","2018-09-10",3.99
"2944","2018-09-11",3.95
"2945","2018-09-12",3.99
"2946","2018-09-13",3.78
