"","date","VERU"
"1004","2010-12-27",5.8
"1005","2010-12-28",5.75
"1006","2010-12-29",5.76
"1007","2010-12-30",5.72
"1008","2010-12-31",5.69
"1009","2011-01-03",5.72
"1010","2011-01-04",5.7
"1011","2011-01-05",5.81
"1012","2011-01-06",5.86
"1013","2011-01-07",5.81
"1014","2011-01-10",5.72
"1015","2011-01-11",5.8
"1016","2011-01-12",5.73
"1017","2011-01-13",5.71
"1018","2011-01-14",5.73
"1019","2011-01-18",5.54
"1020","2011-01-19",5.43
"1021","2011-01-20",5.37
"1022","2011-01-21",5.35
"1023","2011-01-24",5.38
"1024","2011-01-25",5.61
"1025","2011-01-26",5.59
"1026","2011-01-27",5.41
"1027","2011-01-28",5.11
"1028","2011-01-31",5.15
"1029","2011-02-01",5.43
"1030","2011-02-02",5.44
"1031","2011-02-03",5.36
"1032","2011-02-04",5.08
"1033","2011-02-07",5.19
"1034","2011-02-08",5.09
"1035","2011-02-09",5
"1036","2011-02-10",5
"1037","2011-02-11",5
"1038","2011-02-14",5
"1039","2011-02-15",4.99
"1040","2011-02-16",5
"1041","2011-02-17",5.01
"1042","2011-02-18",5.02
"1043","2011-02-22",4.97
"1044","2011-02-23",4.99
"1045","2011-02-24",5.07
"1046","2011-02-25",5.27
"1047","2011-02-28",5.1
"1048","2011-03-01",4.84
"1049","2011-03-02",4.8
"1050","2011-03-03",4.8
"1051","2011-03-04",4.74
"1052","2011-03-07",4.7
"1053","2011-03-08",4.75
"1054","2011-03-09",4.75
"1055","2011-03-10",4.69
"1056","2011-03-11",4.57
"1057","2011-03-14",4.46
"1058","2011-03-15",4.36
"1059","2011-03-16",4.31
"1060","2011-03-17",4.49
"1061","2011-03-18",4.76
"1062","2011-03-21",4.79
"1063","2011-03-22",4.87
"1064","2011-03-23",4.92
"1065","2011-03-24",4.99
"1066","2011-03-25",5.05
"1067","2011-03-28",4.93
"1068","2011-03-29",5.05
"1069","2011-03-30",5.07
"1070","2011-03-31",4.99
"1071","2011-04-01",5.02
"1072","2011-04-04",5.11
"1073","2011-04-05",5.29
"1074","2011-04-06",5.16
"1075","2011-04-07",5.07
"1076","2011-04-08",4.93
"1077","2011-04-11",4.57
"1078","2011-04-12",4.47
"1079","2011-04-13",4.65
"1080","2011-04-14",4.71
"1081","2011-04-15",4.88
"1082","2011-04-18",4.68
"1083","2011-04-19",4.74
"1084","2011-04-20",4.8
"1085","2011-04-21",4.79
"1086","2011-04-25",4.73
"1087","2011-04-26",4.88
"1088","2011-04-27",4.85
"1089","2011-04-28",4.81
"1090","2011-04-29",4.73
"1091","2011-05-02",4.65
"1092","2011-05-03",4.68
"1093","2011-05-04",4.57
"1094","2011-05-05",4.47
"1095","2011-05-06",4.78
"1096","2011-05-09",4.83
"1097","2011-05-10",5.07
"1098","2011-05-11",5.03
"1099","2011-05-12",5.01
"1100","2011-05-13",4.95
"1101","2011-05-16",4.95
"1102","2011-05-17",5.04
"1103","2011-05-18",5.01
"1104","2011-05-19",5.06
"1105","2011-05-20",5.01
"1106","2011-05-23",4.96
"1107","2011-05-24",5
"1108","2011-05-25",5.01
"1109","2011-05-26",5.03
"1110","2011-05-27",5.01
"1111","2011-05-31",5.06
"1112","2011-06-01",5
"1113","2011-06-02",4.96
"1114","2011-06-03",4.86
"1115","2011-06-06",4.97
"1116","2011-06-07",4.99
"1117","2011-06-08",4.99
"1118","2011-06-09",5.06
"1119","2011-06-10",5
"1120","2011-06-13",5.03
"1121","2011-06-14",5.11
"1122","2011-06-15",5
"1123","2011-06-16",5.09
"1124","2011-06-17",5
"1125","2011-06-20",4.94
"1126","2011-06-21",4.95
"1127","2011-06-22",4.87
"1128","2011-06-23",4.95
"1129","2011-06-24",4.96
"1130","2011-06-27",4.96
"1131","2011-06-28",5.05
"1132","2011-06-29",5.03
"1133","2011-06-30",5
"1134","2011-07-01",5.02
"1135","2011-07-05",5.03
"1136","2011-07-06",4.99
"1137","2011-07-07",5
"1138","2011-07-08",4.93
"1139","2011-07-11",4.95
"1140","2011-07-12",4.99
"1141","2011-07-13",5.01
"1142","2011-07-14",4.98
"1143","2011-07-15",4.95
"1144","2011-07-18",4.88
"1145","2011-07-19",4.89
"1146","2011-07-20",4.9
"1147","2011-07-21",4.94
"1148","2011-07-22",4.86
"1149","2011-07-25",4.77
"1150","2011-07-26",4.73
"1151","2011-07-27",4.7
"1152","2011-07-28",4.66
"1153","2011-07-29",4.61
"1154","2011-08-01",4.56
"1155","2011-08-02",4.47
"1156","2011-08-03",4.54
"1157","2011-08-04",4.48
"1158","2011-08-05",4.49
"1159","2011-08-08",4.24
"1160","2011-08-09",4.57
"1161","2011-08-10",4.26
"1162","2011-08-11",4.35
"1163","2011-08-12",4.31
"1164","2011-08-15",4.41
"1165","2011-08-16",4.2
"1166","2011-08-17",4.22
"1167","2011-08-18",4.18
"1168","2011-08-19",4.2
"1169","2011-08-22",4.22
"1170","2011-08-23",4.45
"1171","2011-08-24",4.57
"1172","2011-08-25",4.3
"1173","2011-08-26",4.34
"1174","2011-08-29",4.54
"1175","2011-08-30",4.51
"1176","2011-08-31",4.31
"1177","2011-09-01",4.21
"1178","2011-09-02",4.1
"1179","2011-09-06",4.13
"1180","2011-09-07",4.1
"1181","2011-09-08",4.07
"1182","2011-09-09",3.99
"1183","2011-09-12",4.02
"1184","2011-09-13",4.05
"1185","2011-09-14",4.16
"1186","2011-09-15",4.02
"1187","2011-09-16",4.1
"1188","2011-09-19",4.05
"1189","2011-09-20",3.99
"1190","2011-09-21",3.99
"1191","2011-09-22",3.99
"1192","2011-09-23",4.07
"1193","2011-09-26",4.1
"1194","2011-09-27",4.34
"1195","2011-09-28",4.02
"1196","2011-09-29",4.11
"1197","2011-09-30",4.08
"1198","2011-10-03",3.94
"1199","2011-10-04",4.14
"1200","2011-10-05",4.22
"1201","2011-10-06",4.27
"1202","2011-10-07",4.27
"1203","2011-10-10",4.44
"1204","2011-10-11",4.46
"1205","2011-10-12",4.56
"1206","2011-10-13",4.4
"1207","2011-10-14",4.55
"1208","2011-10-17",4.36
"1209","2011-10-18",4.56
"1210","2011-10-19",4.44
"1211","2011-10-20",4.3
"1212","2011-10-21",4.44
"1213","2011-10-24",4.6
"1214","2011-10-25",4.38
"1215","2011-10-26",4.52
"1216","2011-10-27",4.73
"1217","2011-10-28",4.85
"1218","2011-10-31",4.55
"1219","2011-11-01",4.17
"1220","2011-11-02",4.34
"1221","2011-11-03",4.65
"1222","2011-11-04",4.52
"1223","2011-11-07",4.37
"1224","2011-11-08",4.54
"1225","2011-11-09",4.3
"1226","2011-11-10",4.39
"1227","2011-11-11",4.59
"1228","2011-11-14",4.49
"1229","2011-11-15",4.46
"1230","2011-11-16",4.33
"1231","2011-11-17",4.37
"1232","2011-11-18",4.41
"1233","2011-11-21",4.23
"1234","2011-11-22",4.18
"1235","2011-11-23",3.92
"1236","2011-11-25",3.81
"1237","2011-11-28",4.04
"1238","2011-11-29",4.08
"1239","2011-11-30",4.5
"1240","2011-12-01",4.35
"1241","2011-12-02",4.4
"1242","2011-12-05",4.59
"1243","2011-12-06",4.68
"1244","2011-12-07",4.66
"1245","2011-12-08",4.49
"1246","2011-12-09",4.53
"1247","2011-12-12",4.54
"1248","2011-12-13",4.5
"1249","2011-12-14",4.78
"1250","2011-12-15",4.69
"1251","2011-12-16",4.69
"1252","2011-12-19",4.63
"1253","2011-12-20",4.84
"1254","2011-12-21",4.73
"1255","2011-12-22",4.73
"1256","2011-12-23",4.65
"1257","2011-12-27",4.55
"1258","2011-12-28",4.5
"1259","2011-12-29",4.53
"1260","2011-12-30",4.51
"1261","2012-01-03",4.72
"1262","2012-01-04",4.73
"1263","2012-01-05",4.87
"1264","2012-01-06",4.94
"1265","2012-01-09",4.9
"1266","2012-01-10",4.74
"1267","2012-01-11",4.76
"1268","2012-01-12",4.92
"1269","2012-01-13",4.96
"1270","2012-01-17",4.87
"1271","2012-01-18",4.98
"1272","2012-01-19",5
"1273","2012-01-20",5.17
"1274","2012-01-23",5.13
"1275","2012-01-24",5.11
"1276","2012-01-25",5.15
"1277","2012-01-26",5.13
"1278","2012-01-27",5.24
"1279","2012-01-30",5.21
"1280","2012-01-31",5.17
"1281","2012-02-01",5.29
"1282","2012-02-02",5.27
"1283","2012-02-03",5.36
"1284","2012-02-06",5.36
"1285","2012-02-07",5.34
"1286","2012-02-08",5.43
"1287","2012-02-09",5.35
"1288","2012-02-10",5.25
"1289","2012-02-13",5.24
"1290","2012-02-14",5.04
"1291","2012-02-15",4.89
"1292","2012-02-16",5.15
"1293","2012-02-17",5.36
"1294","2012-02-21",5.3
"1295","2012-02-22",5.31
"1296","2012-02-23",5.49
"1297","2012-02-24",5.44
"1298","2012-02-27",5.33
"1299","2012-02-28",5.2
"1300","2012-02-29",4.92
"1301","2012-03-01",5.06
"1302","2012-03-02",4.88
"1303","2012-03-05",4.92
"1304","2012-03-06",4.85
"1305","2012-03-07",5.02
"1306","2012-03-08",5.12
"1307","2012-03-09",5.23
"1308","2012-03-12",5.09
"1309","2012-03-13",5.25
"1310","2012-03-14",5.16
"1311","2012-03-15",5.34
"1312","2012-03-16",5.3
"1313","2012-03-19",5.47
"1314","2012-03-20",5.47
"1315","2012-03-21",5.35
"1316","2012-03-22",5.25
"1317","2012-03-23",5.42
"1318","2012-03-26",5.54
"1319","2012-03-27",5.61
"1320","2012-03-28",5.42
"1321","2012-03-29",5.4
"1322","2012-03-30",5.42
"1323","2012-04-02",5.57
"1324","2012-04-03",5.52
"1325","2012-04-04",5.4
"1326","2012-04-05",5.44
"1327","2012-04-09",5.4
"1328","2012-04-10",5.34
"1329","2012-04-11",5.37
"1330","2012-04-12",5.42
"1331","2012-04-13",5.25
"1332","2012-04-16",5.42
"1333","2012-04-17",5.55
"1334","2012-04-18",5.31
"1335","2012-04-19",5.26
"1336","2012-04-20",5.32
"1337","2012-04-23",5.18
"1338","2012-04-24",5.46
"1339","2012-04-25",5.55
"1340","2012-04-26",5.56
"1341","2012-04-27",5.61
"1342","2012-04-30",6.01
"1343","2012-05-01",5.74
"1344","2012-05-02",5.46
"1345","2012-05-03",5.38
"1346","2012-05-04",5.33
"1347","2012-05-07",5.45
"1348","2012-05-08",5.68
"1349","2012-05-09",5.56
"1350","2012-05-10",5.61
"1351","2012-05-11",5.63
"1352","2012-05-14",5.87
"1353","2012-05-15",5.59
"1354","2012-05-16",5.69
"1355","2012-05-17",5.51
"1356","2012-05-18",5.54
"1357","2012-05-21",5.51
"1358","2012-05-22",5.77
"1359","2012-05-23",5.86
"1360","2012-05-24",5.85
"1361","2012-05-25",5.9
"1362","2012-05-29",5.86
"1363","2012-05-30",5.63
"1364","2012-05-31",5.62
"1365","2012-06-01",5.36
"1366","2012-06-04",5.41
"1367","2012-06-05",5.4
"1368","2012-06-06",5.41
"1369","2012-06-07",5.31
"1370","2012-06-08",5.4
"1371","2012-06-11",5.31
"1372","2012-06-12",5.35
"1373","2012-06-13",5.25
"1374","2012-06-14",5.5
"1375","2012-06-15",5.6
"1376","2012-06-18",5.56
"1377","2012-06-19",5.8
"1378","2012-06-20",5.89
"1379","2012-06-21",5.72
"1380","2012-06-22",5.89
"1381","2012-06-25",5.84
"1382","2012-06-26",5.8
"1383","2012-06-27",5.85
"1384","2012-06-28",5.63
"1385","2012-06-29",5.87
"1386","2012-07-02",6.15
"1387","2012-07-03",6.03
"1388","2012-07-05",6.1
"1389","2012-07-06",6.39
"1390","2012-07-09",6.47
"1391","2012-07-10",6.09
"1392","2012-07-11",6.12
"1393","2012-07-12",6.07
"1394","2012-07-13",6.1
"1395","2012-07-16",5.93
"1396","2012-07-17",5.8
"1397","2012-07-18",5.88
"1398","2012-07-19",5.92
"1399","2012-07-20",5.77
"1400","2012-07-23",5.65
"1401","2012-07-24",5.7
"1402","2012-07-25",5.71
"1403","2012-07-26",5.68
"1404","2012-07-27",5.9
"1405","2012-07-30",5.77
"1406","2012-07-31",6.15
"1407","2012-08-01",6.04
"1408","2012-08-02",5.98
"1409","2012-08-03",6.11
"1410","2012-08-06",6.02
"1411","2012-08-07",6.03
"1412","2012-08-08",5.97
"1413","2012-08-09",5.83
"1414","2012-08-10",5.79
"1415","2012-08-13",5.75
"1416","2012-08-14",5.83
"1417","2012-08-15",5.86
"1418","2012-08-16",6.19
"1419","2012-08-17",6.25
"1420","2012-08-20",6.22
"1421","2012-08-21",5.99
"1422","2012-08-22",5.86
"1423","2012-08-23",5.74
"1424","2012-08-24",5.98
"1425","2012-08-27",6.05
"1426","2012-08-28",6.07
"1427","2012-08-29",6.44
"1428","2012-08-30",6.47
"1429","2012-08-31",6.75
"1430","2012-09-04",6.75
"1431","2012-09-05",6.69
"1432","2012-09-06",6.79
"1433","2012-09-07",6.93
"1434","2012-09-10",6.99
"1435","2012-09-11",6.88
"1436","2012-09-12",6.95
"1437","2012-09-13",7.03
"1438","2012-09-14",7.02
"1439","2012-09-17",6.88
"1440","2012-09-18",6.91
"1441","2012-09-19",6.89
"1442","2012-09-20",6.89
"1443","2012-09-21",7.06
"1444","2012-09-24",6.99
"1445","2012-09-25",6.95
"1446","2012-09-26",6.94
"1447","2012-09-27",7.3
"1448","2012-09-28",7.15
"1449","2012-10-01",7.11
"1450","2012-10-02",7.19
"1451","2012-10-03",7.58
"1452","2012-10-04",7.88
"1453","2012-10-05",7.92
"1454","2012-10-08",7.94
"1455","2012-10-09",7.89
"1456","2012-10-10",8.12
"1457","2012-10-11",8.27
"1458","2012-10-12",8.09
"1459","2012-10-15",8
"1460","2012-10-16",8
"1461","2012-10-17",8
"1462","2012-10-18",7.95
"1463","2012-10-19",7.65
"1464","2012-10-22",7.79
"1465","2012-10-23",7.47
"1466","2012-10-24",7
"1467","2012-10-25",7.02
"1468","2012-10-26",7.25
"1469","2012-10-31",7
"1470","2012-11-01",6.98
"1471","2012-11-02",6.66
"1472","2012-11-05",7.11
"1473","2012-11-06",7.21
"1474","2012-11-07",6.88
"1475","2012-11-08",6.87
"1476","2012-11-09",6.9
"1477","2012-11-12",6.78
"1478","2012-11-13",6.46
"1479","2012-11-14",6.68
"1480","2012-11-15",6.53
"1481","2012-11-16",6.35
"1482","2012-11-19",6.6
"1483","2012-11-20",7.06
"1484","2012-11-21",7.16
"1485","2012-11-23",7.15
"1486","2012-11-26",7.04
"1487","2012-11-27",7.47
"1488","2012-11-28",7.12
"1489","2012-11-29",7.1
"1490","2012-11-30",7.2
"1491","2012-12-03",6.98
"1492","2012-12-04",7.2
"1493","2012-12-05",6.93
"1494","2012-12-06",6.8
"1495","2012-12-07",6.82
"1496","2012-12-10",6.94
"1497","2012-12-11",7.12
"1498","2012-12-12",7.1
"1499","2012-12-13",6.99
"1500","2012-12-14",6.98
"1501","2012-12-17",7.12
"1502","2012-12-18",7.22
"1503","2012-12-19",7.11
"1504","2012-12-20",7.01
"1505","2012-12-21",6.82
"1506","2012-12-24",6.8
"1507","2012-12-26",6.87
"1508","2012-12-27",6.93
"1509","2012-12-28",7
"1510","2012-12-31",7.18
"1511","2013-01-02",7.32
"1512","2013-01-03",7.14
"1513","2013-01-04",7.38
"1514","2013-01-07",7.43
"1515","2013-01-08",7.39
"1516","2013-01-09",7.23
"1517","2013-01-10",7.33
"1518","2013-01-11",7.49
"1519","2013-01-14",7.7
"1520","2013-01-15",7.6
"1521","2013-01-16",7.58
"1522","2013-01-17",7.52
"1523","2013-01-18",7.6
"1524","2013-01-22",7.59
"1525","2013-01-23",7.57
"1526","2013-01-24",7.61
"1527","2013-01-25",7.59
"1528","2013-01-28",7.75
"1529","2013-01-29",8
"1530","2013-01-30",7.75
"1531","2013-01-31",7.66
"1532","2013-02-01",7.62
"1533","2013-02-04",7.66
"1534","2013-02-05",7.74
"1535","2013-02-06",7.45
"1536","2013-02-07",7.16
"1537","2013-02-08",7.43
"1538","2013-02-11",7.23
"1539","2013-02-12",7.22
"1540","2013-02-13",7.29
"1541","2013-02-14",7.19
"1542","2013-02-15",7.01
"1543","2013-02-19",6.94
"1544","2013-02-20",7
"1545","2013-02-21",7.02
"1546","2013-02-22",7.06
"1547","2013-02-25",7.01
"1548","2013-02-26",7.11
"1549","2013-02-27",7.12
"1550","2013-02-28",7.1
"1551","2013-03-01",7.19
"1552","2013-03-04",7.24
"1553","2013-03-05",6.96
"1554","2013-03-06",7.02
"1555","2013-03-07",6.86
"1556","2013-03-08",6.99
"1557","2013-03-11",6.87
"1558","2013-03-12",6.87
"1559","2013-03-13",6.9
"1560","2013-03-14",6.84
"1561","2013-03-15",6.84
"1562","2013-03-18",6.81
"1563","2013-03-19",6.78
"1564","2013-03-20",6.73
"1565","2013-03-21",6.7
"1566","2013-03-22",6.75
"1567","2013-03-25",6.75
"1568","2013-03-26",6.78
"1569","2013-03-27",7.05
"1570","2013-03-28",7.24
"1571","2013-04-01",7.73
"1572","2013-04-02",7.68
"1573","2013-04-03",7.36
"1574","2013-04-04",7.73
"1575","2013-04-05",7.92
"1576","2013-04-08",7.92
"1577","2013-04-09",7.65
"1578","2013-04-10",7.87
"1579","2013-04-11",7.73
"1580","2013-04-12",7.58
"1581","2013-04-15",7.39
"1582","2013-04-16",7.54
"1583","2013-04-17",7.26
"1584","2013-04-18",7.27
"1585","2013-04-19",7.4
"1586","2013-04-22",7.39
"1587","2013-04-23",7.55
"1588","2013-04-24",7.58
"1589","2013-04-25",7.72
"1590","2013-04-26",7.76
"1591","2013-04-29",7.74
"1592","2013-04-30",7.67
"1593","2013-05-01",7.45
"1594","2013-05-02",7.84
"1595","2013-05-03",7.88
"1596","2013-05-06",7.97
"1597","2013-05-07",8.08
"1598","2013-05-08",8.07
"1599","2013-05-09",8.15
"1600","2013-05-10",8.09
"1601","2013-05-13",8.16
"1602","2013-05-14",8.29
"1603","2013-05-15",8.27
"1604","2013-05-16",8.5
"1605","2013-05-17",8.78
"1606","2013-05-20",8.94
"1607","2013-05-21",8.76
"1608","2013-05-22",8.84
"1609","2013-05-23",8.86
"1610","2013-05-24",8.94
"1611","2013-05-28",9.38
"1612","2013-05-29",9.17
"1613","2013-05-30",9.32
"1614","2013-05-31",9.31
"1615","2013-06-03",9.71
"1616","2013-06-04",9.82
"1617","2013-06-05",9.72
"1618","2013-06-06",9.85
"1619","2013-06-07",9.84
"1620","2013-06-10",9.88
"1621","2013-06-11",9.86
"1622","2013-06-12",9.83
"1623","2013-06-13",9.87
"1624","2013-06-14",9.86
"1625","2013-06-17",9.89
"1626","2013-06-18",10.01
"1627","2013-06-19",9.94
"1628","2013-06-20",9.62
"1629","2013-06-21",9.97
"1630","2013-06-24",9.9
"1631","2013-06-25",9.8
"1632","2013-06-26",9.8
"1633","2013-06-27",9.84
"1634","2013-06-28",9.86
"1635","2013-07-01",9.58
"1636","2013-07-02",9.47
"1637","2013-07-03",9.65
"1638","2013-07-05",9.67
"1639","2013-07-08",9.69
"1640","2013-07-09",9.66
"1641","2013-07-10",9.68
"1642","2013-07-11",9.95
"1643","2013-07-12",9.95
"1644","2013-07-15",9.26
"1645","2013-07-16",9.36
"1646","2013-07-17",8.81
"1647","2013-07-18",9.11
"1648","2013-07-19",9.16
"1649","2013-07-22",9.17
"1650","2013-07-23",9.15
"1651","2013-07-24",9.1
"1652","2013-07-25",9.4
"1653","2013-07-26",9.49
"1654","2013-07-29",9.12
"1655","2013-07-30",9.15
"1656","2013-07-31",9.18
"1657","2013-08-01",8.87
"1658","2013-08-02",8.88
"1659","2013-08-05",8.62
"1660","2013-08-06",8.88
"1661","2013-08-07",9.22
"1662","2013-08-08",9.37
"1663","2013-08-09",9.19
"1664","2013-08-12",9.24
"1665","2013-08-13",9.4
"1666","2013-08-14",9.27
"1667","2013-08-15",9.19
"1668","2013-08-16",9.16
"1669","2013-08-19",9.1
"1670","2013-08-20",9.02
"1671","2013-08-21",8.96
"1672","2013-08-22",9.02
"1673","2013-08-23",8.9
"1674","2013-08-26",8.63
"1675","2013-08-27",8.59
"1676","2013-08-28",8.68
"1677","2013-08-29",8.9
"1678","2013-08-30",8.6
"1679","2013-09-03",8.81
"1680","2013-09-04",8.88
"1681","2013-09-05",8.9
"1682","2013-09-06",8.85
"1683","2013-09-09",9.06
"1684","2013-09-10",9.07
"1685","2013-09-11",9.5
"1686","2013-09-12",9.39
"1687","2013-09-13",9.35
"1688","2013-09-16",9.34
"1689","2013-09-17",9.33
"1690","2013-09-18",9.1
"1691","2013-09-19",9.47
"1692","2013-09-20",9.4
"1693","2013-09-23",9.53
"1694","2013-09-24",9.65
"1695","2013-09-25",9.63
"1696","2013-09-26",9.67
"1697","2013-09-27",9.73
"1698","2013-09-30",9.86
"1699","2013-10-01",9.68
"1700","2013-10-02",9.94
"1701","2013-10-03",9.75
"1702","2013-10-04",9.85
"1703","2013-10-07",9.76
"1704","2013-10-08",9.75
"1705","2013-10-09",9.86
"1706","2013-10-10",9.89
"1707","2013-10-11",9.79
"1708","2013-10-14",9.82
"1709","2013-10-15",9.78
"1710","2013-10-16",9.75
"1711","2013-10-17",9.82
"1712","2013-10-18",9.85
"1713","2013-10-21",9.83
"1714","2013-10-22",9.85
"1715","2013-10-23",9.84
"1716","2013-10-24",9.94
"1717","2013-10-25",9.91
"1718","2013-10-28",9.92
"1719","2013-10-29",9.8
"1720","2013-10-30",9.74
"1721","2013-10-31",9.52
"1722","2013-11-01",9.24
"1723","2013-11-04",9.29
"1724","2013-11-05",9.28
"1725","2013-11-06",9.28
"1726","2013-11-07",9.2
"1727","2013-11-08",9.04
"1728","2013-11-11",8.72
"1729","2013-11-12",8.87
"1730","2013-11-13",8.81
"1731","2013-11-14",9.05
"1732","2013-11-15",9.07
"1733","2013-11-18",9.19
"1734","2013-11-19",9.2
"1735","2013-11-20",9.09
"1736","2013-11-21",9.15
"1737","2013-11-22",9.29
"1738","2013-11-25",9.11
"1739","2013-11-26",9.1
"1740","2013-11-27",9.12
"1741","2013-11-29",9.16
"1742","2013-12-02",8.8
"1743","2013-12-03",8.9
"1744","2013-12-04",9.1
"1745","2013-12-05",9.14
"1746","2013-12-06",9.03
"1747","2013-12-09",8.82
"1748","2013-12-10",8.63
"1749","2013-12-11",8.51
"1750","2013-12-12",8.47
"1751","2013-12-13",8
"1752","2013-12-16",8
"1753","2013-12-17",7.87
"1754","2013-12-18",8.21
"1755","2013-12-19",8.02
"1756","2013-12-20",8.17
"1757","2013-12-23",8.42
"1758","2013-12-24",8.39
"1759","2013-12-26",8.54
"1760","2013-12-27",8.54
"1761","2013-12-30",8.5
"1762","2013-12-31",8.5
"1763","2014-01-02",8.38
"1764","2014-01-03",8.42
"1765","2014-01-06",8.14
"1766","2014-01-07",8.21
"1767","2014-01-08",8.04
"1768","2014-01-09",7.99
"1769","2014-01-10",8.04
"1770","2014-01-13",8.11
"1771","2014-01-14",8.09
"1772","2014-01-15",8.06
"1773","2014-01-16",8.06
"1774","2014-01-17",8.03
"1775","2014-01-21",8.03
"1776","2014-01-22",8.04
"1777","2014-01-23",8.05
"1778","2014-01-24",8.05
"1779","2014-01-27",7.98
"1780","2014-01-28",8.02
"1781","2014-01-29",7.94
"1782","2014-01-30",7.86
"1783","2014-01-31",7.54
"1784","2014-02-03",7.39
"1785","2014-02-04",7.23
"1786","2014-02-05",7
"1787","2014-02-06",7.06
"1788","2014-02-07",7
"1789","2014-02-10",6.83
"1790","2014-02-11",6.75
"1791","2014-02-12",6.79
"1792","2014-02-13",6.86
"1793","2014-02-14",6.88
"1794","2014-02-18",6.93
"1795","2014-02-19",7.02
"1796","2014-02-20",6.92
"1797","2014-02-21",6.9
"1798","2014-02-24",6.91
"1799","2014-02-25",6.82
"1800","2014-02-26",6.77
"1801","2014-02-27",6.84
"1802","2014-02-28",6.91
"1803","2014-03-03",6.91
"1804","2014-03-04",7
"1805","2014-03-05",7.1
"1806","2014-03-06",7.24
"1807","2014-03-07",7.08
"1808","2014-03-10",7.04
"1809","2014-03-11",6.96
"1810","2014-03-12",6.96
"1811","2014-03-13",6.7
"1812","2014-03-14",6.72
"1813","2014-03-17",6.76
"1814","2014-03-18",6.91
"1815","2014-03-19",6.97
"1816","2014-03-20",7.03
"1817","2014-03-21",7.02
"1818","2014-03-24",7.03
"1819","2014-03-25",7.29
"1820","2014-03-26",7.22
"1821","2014-03-27",7.32
"1822","2014-03-28",7.58
"1823","2014-03-31",7.76
"1824","2014-04-01",7.73
"1825","2014-04-02",7.76
"1826","2014-04-03",7.7
"1827","2014-04-04",7.56
"1828","2014-04-07",7.55
"1829","2014-04-08",7.61
"1830","2014-04-09",7.63
"1831","2014-04-10",7.5
"1832","2014-04-11",7.42
"1833","2014-04-14",7.53
"1834","2014-04-15",7.51
"1835","2014-04-16",7.56
"1836","2014-04-17",7.57
"1837","2014-04-21",7.57
"1838","2014-04-22",7.64
"1839","2014-04-23",7.57
"1840","2014-04-24",7.7
"1841","2014-04-25",7.58
"1842","2014-04-28",7.51
"1843","2014-04-29",7.47
"1844","2014-04-30",7.56
"1845","2014-05-01",7.26
"1846","2014-05-02",7.28
"1847","2014-05-05",7.26
"1848","2014-05-06",6.99
"1849","2014-05-07",6.89
"1850","2014-05-08",6.81
"1851","2014-05-09",6.79
"1852","2014-05-12",6.6
"1853","2014-05-13",6.31
"1854","2014-05-14",6.17
"1855","2014-05-15",6.09
"1856","2014-05-16",5.9
"1857","2014-05-19",5.91
"1858","2014-05-20",5.88
"1859","2014-05-21",5.97
"1860","2014-05-22",5.93
"1861","2014-05-23",5.95
"1862","2014-05-27",5.95
"1863","2014-05-28",5.9
"1864","2014-05-29",5.95
"1865","2014-05-30",5.88
"1866","2014-06-02",5.83
"1867","2014-06-03",5.72
"1868","2014-06-04",5.55
"1869","2014-06-05",5.68
"1870","2014-06-06",5.78
"1871","2014-06-09",5.81
"1872","2014-06-10",5.75
"1873","2014-06-11",5.69
"1874","2014-06-12",5.68
"1875","2014-06-13",5.49
"1876","2014-06-16",5.53
"1877","2014-06-17",5.55
"1878","2014-06-18",5.5
"1879","2014-06-19",5.5
"1880","2014-06-20",5.49
"1881","2014-06-23",5.5
"1882","2014-06-24",5.55
"1883","2014-06-25",5.59
"1884","2014-06-26",5.58
"1885","2014-06-27",5.56
"1886","2014-06-30",5.51
"1887","2014-07-01",5.84
"1888","2014-07-02",5.8
"1889","2014-07-03",5.8
"1890","2014-07-07",5.75
"1891","2014-07-08",5.67
"1892","2014-07-09",5.68
"1893","2014-07-10",5.69
"1894","2014-07-11",5.58
"1895","2014-07-14",4.79
"1896","2014-07-15",4.19
"1897","2014-07-16",4.19
"1898","2014-07-17",4.08
"1899","2014-07-18",4.19
"1900","2014-07-21",4.15
"1901","2014-07-22",4.2
"1902","2014-07-23",4.19
"1903","2014-07-24",4.19
"1904","2014-07-25",4.17
"1905","2014-07-28",4.14
"1906","2014-07-29",4.15
"1907","2014-07-30",4.14
"1908","2014-07-31",3.91
"1909","2014-08-01",3.9
"1910","2014-08-04",3.99
"1911","2014-08-05",3.89
"1912","2014-08-06",3.78
"1913","2014-08-07",3.95
"1914","2014-08-08",3.95
"1915","2014-08-11",4.08
"1916","2014-08-12",4.02
"1917","2014-08-13",4
"1918","2014-08-14",3.99
"1919","2014-08-15",3.95
"1920","2014-08-18",3.93
"1921","2014-08-19",3.91
"1922","2014-08-20",3.82
"1923","2014-08-21",3.78
"1924","2014-08-22",3.76
"1925","2014-08-25",3.85
"1926","2014-08-26",3.88
"1927","2014-08-27",3.88
"1928","2014-08-28",3.81
"1929","2014-08-29",3.86
"1930","2014-09-02",3.78
"1931","2014-09-03",3.76
"1932","2014-09-04",3.74
"1933","2014-09-05",3.72
"1934","2014-09-08",3.68
"1935","2014-09-09",3.68
"1936","2014-09-10",3.7
"1937","2014-09-11",3.66
"1938","2014-09-12",3.72
"1939","2014-09-15",4
