"","date","ACRX"
"1004","2015-02-09",7.11
"1005","2015-02-10",7.17
"1006","2015-02-11",7.24
"1007","2015-02-12",7.35
"1008","2015-02-13",7.29
"1009","2015-02-17",8.06
"1010","2015-02-18",8.05
"1011","2015-02-19",8.09
"1012","2015-02-20",8.13
"1013","2015-02-23",8.19
"1014","2015-02-24",8.45
"1015","2015-02-25",8.77
"1016","2015-02-26",8.96
"1017","2015-02-27",8.86
"1018","2015-03-02",9.13
"1019","2015-03-03",8.93
"1020","2015-03-04",9.11
"1021","2015-03-05",9.01
"1022","2015-03-06",8.74
"1023","2015-03-09",5.51
"1024","2015-03-10",4.64
"1025","2015-03-11",4.68
"1026","2015-03-12",4.15
"1027","2015-03-13",4.06
"1028","2015-03-16",3.92
"1029","2015-03-17",3.96
"1030","2015-03-18",4.23
"1031","2015-03-19",4.24
"1032","2015-03-20",4.15
"1033","2015-03-23",3.98
"1034","2015-03-24",4.01
"1035","2015-03-25",3.79
"1036","2015-03-26",3.87
"1037","2015-03-27",3.74
"1038","2015-03-30",3.67
"1039","2015-03-31",3.86
"1040","2015-04-01",3.92
"1041","2015-04-02",4.01
"1042","2015-04-06",4.07
"1043","2015-04-07",3.96
"1044","2015-04-08",3.93
"1045","2015-04-09",3.95
"1046","2015-04-10",4.06
"1047","2015-04-13",4.13
"1048","2015-04-14",4.15
"1049","2015-04-15",4.29
"1050","2015-04-16",4.62
"1051","2015-04-17",4.74
"1052","2015-04-20",4.6
"1053","2015-04-21",4.57
"1054","2015-04-22",4.5
"1055","2015-04-23",4.74
"1056","2015-04-24",4.58
"1057","2015-04-27",4.38
"1058","2015-04-28",4.43
"1059","2015-04-29",4.24
"1060","2015-04-30",3.99
"1061","2015-05-01",4.03
"1062","2015-05-04",4.2
"1063","2015-05-05",3.04
"1064","2015-05-06",3.08
"1065","2015-05-07",3.09
"1066","2015-05-08",3.24
"1067","2015-05-11",3.11
"1068","2015-05-12",3.02
"1069","2015-05-13",3.01
"1070","2015-05-14",3.25
"1071","2015-05-15",3.16
"1072","2015-05-18",3.14
"1073","2015-05-19",3.46
"1074","2015-05-20",3.41
"1075","2015-05-21",3.45
"1076","2015-05-22",3.47
"1077","2015-05-26",3.43
"1078","2015-05-27",3.48
"1079","2015-05-28",3.45
"1080","2015-05-29",3.5
"1081","2015-06-01",3.63
"1082","2015-06-02",3.67
"1083","2015-06-03",4.15
"1084","2015-06-04",4.37
"1085","2015-06-05",4.22
"1086","2015-06-08",4.2
"1087","2015-06-09",4.07
"1088","2015-06-10",4.14
"1089","2015-06-11",4.12
"1090","2015-06-12",4.04
"1091","2015-06-15",4.09
"1092","2015-06-16",4.08
"1093","2015-06-17",4.01
"1094","2015-06-18",4.14
"1095","2015-06-19",4.04
"1096","2015-06-22",4.06
"1097","2015-06-23",4.08
"1098","2015-06-24",4
"1099","2015-06-25",4.08
"1100","2015-06-26",4.05
"1101","2015-06-29",4
"1102","2015-06-30",4.24
"1103","2015-07-01",4.11
"1104","2015-07-02",4.14
"1105","2015-07-06",4.07
"1106","2015-07-07",4.06
"1107","2015-07-08",4.05
"1108","2015-07-09",4.18
"1109","2015-07-10",4.2
"1110","2015-07-13",4.12
"1111","2015-07-14",4.38
"1112","2015-07-15",4.22
"1113","2015-07-16",4.11
"1114","2015-07-17",4.25
"1115","2015-07-20",4.2
"1116","2015-07-21",4.2
"1117","2015-07-22",4.25
"1118","2015-07-23",4.42
"1119","2015-07-24",4.42
"1120","2015-07-27",4.08
"1121","2015-07-28",4
"1122","2015-07-29",4.01
"1123","2015-07-30",4.12
"1124","2015-07-31",4.12
"1125","2015-08-03",4.05
"1126","2015-08-04",4.45
"1127","2015-08-05",4.7
"1128","2015-08-06",4.37
"1129","2015-08-07",4.5
"1130","2015-08-10",4.53
"1131","2015-08-11",4.46
"1132","2015-08-12",4.55
"1133","2015-08-13",4.38
"1134","2015-08-14",4.47
"1135","2015-08-17",4.43
"1136","2015-08-18",4.35
"1137","2015-08-19",4.25
"1138","2015-08-20",4.12
"1139","2015-08-21",4.05
"1140","2015-08-24",3.83
"1141","2015-08-25",4.02
"1142","2015-08-26",4.21
"1143","2015-08-27",4.31
"1144","2015-08-28",4.24
"1145","2015-08-31",4.28
"1146","2015-09-01",4.37
"1147","2015-09-02",4.48
"1148","2015-09-03",4.12
"1149","2015-09-04",4.29
"1150","2015-09-08",4.09
"1151","2015-09-09",3.93
"1152","2015-09-10",3.96
"1153","2015-09-11",3.85
"1154","2015-09-14",3.94
"1155","2015-09-15",3.85
"1156","2015-09-16",3.89
"1157","2015-09-17",3.95
"1158","2015-09-18",3.97
"1159","2015-09-21",3.89
"1160","2015-09-22",3.9
"1161","2015-09-23",3.92
"1162","2015-09-24",3.8
"1163","2015-09-25",3.4
"1164","2015-09-28",3.11
"1165","2015-09-29",3
"1166","2015-09-30",3.05
"1167","2015-10-01",3.09
"1168","2015-10-02",3.37
"1169","2015-10-05",3.34
"1170","2015-10-06",3.48
"1171","2015-10-07",3.67
"1172","2015-10-08",3.47
"1173","2015-10-09",3.64
"1174","2015-10-12",3.63
"1175","2015-10-13",3.5
"1176","2015-10-14",3.51
"1177","2015-10-15",3.72
"1178","2015-10-16",3.72
"1179","2015-10-19",3.65
"1180","2015-10-20",3.43
"1181","2015-10-21",3.31
"1182","2015-10-22",3.26
"1183","2015-10-23",3.34
"1184","2015-10-26",3.3
"1185","2015-10-27",3.29
"1186","2015-10-28",3.47
"1187","2015-10-29",3.35
"1188","2015-10-30",3.94
"1189","2015-11-02",4.38
"1190","2015-11-03",4.52
"1191","2015-11-04",4.84
"1192","2015-11-05",4.55
"1193","2015-11-06",4.6
"1194","2015-11-09",4.86
"1195","2015-11-10",4.78
"1196","2015-11-11",4.69
"1197","2015-11-12",4.89
"1198","2015-11-13",5.11
"1199","2015-11-16",5.22
"1200","2015-11-17",5.3
"1201","2015-11-18",5.25
"1202","2015-11-19",5.34
"1203","2015-11-20",5.38
"1204","2015-11-23",5.76
"1205","2015-11-24",5.65
"1206","2015-11-25",5.62
"1207","2015-11-27",5.62
"1208","2015-11-30",5.72
"1209","2015-12-01",5.4
"1210","2015-12-02",4.93
"1211","2015-12-03",4.85
"1212","2015-12-04",4.98
"1213","2015-12-07",4.64
"1214","2015-12-08",4.73
"1215","2015-12-09",4.74
"1216","2015-12-10",4.73
"1217","2015-12-11",4.66
"1218","2015-12-14",3.71
"1219","2015-12-15",3.9
"1220","2015-12-16",3.96
"1221","2015-12-17",4.18
"1222","2015-12-18",4.49
"1223","2015-12-21",4.34
"1224","2015-12-22",4.08
"1225","2015-12-23",4.2
"1226","2015-12-24",4.07
"1227","2015-12-28",3.83
"1228","2015-12-29",3.79
"1229","2015-12-30",3.93
"1230","2015-12-31",3.85
"1231","2016-01-04",3.8
"1232","2016-01-05",3.82
"1233","2016-01-06",3.69
"1234","2016-01-07",3.4
"1235","2016-01-08",3.44
"1236","2016-01-11",3.14
"1237","2016-01-12",3.21
"1238","2016-01-13",2.98
"1239","2016-01-14",2.99
"1240","2016-01-15",3.18
"1241","2016-01-19",2.81
"1242","2016-01-20",2.77
"1243","2016-01-21",2.98
"1244","2016-01-22",3.08
"1245","2016-01-25",3.13
"1246","2016-01-26",3.69
"1247","2016-01-27",3.5
"1248","2016-01-28",3.5
"1249","2016-01-29",3.61
"1250","2016-02-01",3.7
"1251","2016-02-02",3.56
"1252","2016-02-03",3.61
"1253","2016-02-04",3.59
"1254","2016-02-05",3.52
"1255","2016-02-08",3.36
"1256","2016-02-09",3.47
"1257","2016-02-10",3.4
"1258","2016-02-11",3.32
"1259","2016-02-12",3.49
"1260","2016-02-16",3.54
"1261","2016-02-17",3.65
"1262","2016-02-18",3.62
"1263","2016-02-19",3.86
"1264","2016-02-22",3.85
"1265","2016-02-23",3.73
"1266","2016-02-24",3.73
"1267","2016-02-25",3.66
"1268","2016-02-26",3.64
"1269","2016-02-29",3.71
"1270","2016-03-01",3.83
"1271","2016-03-02",4.31
"1272","2016-03-03",4.06
"1273","2016-03-04",3.89
"1274","2016-03-07",4
"1275","2016-03-08",3.55
"1276","2016-03-09",3.6
"1277","2016-03-10",3.58
"1278","2016-03-11",3.62
"1279","2016-03-14",3.7
"1280","2016-03-15",3.58
"1281","2016-03-16",3.4
"1282","2016-03-17",3.27
"1283","2016-03-18",3.08
"1284","2016-03-21",3.26
"1285","2016-03-22",3.37
"1286","2016-03-23",3.12
"1287","2016-03-24",3.2
"1288","2016-03-28",3.1
"1289","2016-03-29",3.16
"1290","2016-03-30",3.07
"1291","2016-03-31",3.08
"1292","2016-04-01",3.18
"1293","2016-04-04",3.39
"1294","2016-04-05",3.36
"1295","2016-04-06",3.64
"1296","2016-04-07",3.57
"1297","2016-04-08",3.61
"1298","2016-04-11",3.59
"1299","2016-04-12",3.67
"1300","2016-04-13",3.62
"1301","2016-04-14",3.79
"1302","2016-04-15",3.81
"1303","2016-04-18",3.8
"1304","2016-04-19",3.72
"1305","2016-04-20",3.69
"1306","2016-04-21",3.72
"1307","2016-04-22",3.77
"1308","2016-04-25",3.54
"1309","2016-04-26",3.54
"1310","2016-04-27",3.37
"1311","2016-04-28",3.32
"1312","2016-04-29",3.38
"1313","2016-05-02",3.25
"1314","2016-05-03",3.17
"1315","2016-05-04",3.13
"1316","2016-05-05",3.1
"1317","2016-05-06",3.23
"1318","2016-05-09",3.25
"1319","2016-05-10",3.18
"1320","2016-05-11",3.13
"1321","2016-05-12",3.05
"1322","2016-05-13",3.21
"1323","2016-05-16",3.21
"1324","2016-05-17",3.21
"1325","2016-05-18",3.2
"1326","2016-05-19",3.09
"1327","2016-05-20",3.21
"1328","2016-05-23",3.31
"1329","2016-05-24",3.39
"1330","2016-05-25",3.39
"1331","2016-05-26",3.42
"1332","2016-05-27",3.48
"1333","2016-05-31",3.46
"1334","2016-06-01",3.45
"1335","2016-06-02",3.48
"1336","2016-06-03",3.5
"1337","2016-06-06",3.49
"1338","2016-06-07",3.45
"1339","2016-06-08",3.47
"1340","2016-06-09",3.35
"1341","2016-06-10",3.19
"1342","2016-06-13",3.07
"1343","2016-06-14",3.03
"1344","2016-06-15",3
"1345","2016-06-16",3.05
"1346","2016-06-17",2.86
"1347","2016-06-20",2.87
"1348","2016-06-21",2.87
"1349","2016-06-22",2.72
"1350","2016-06-23",2.73
"1351","2016-06-24",2.57
"1352","2016-06-27",2.48
"1353","2016-06-28",2.5
"1354","2016-06-29",2.7
"1355","2016-06-30",2.69
"1356","2016-07-01",2.69
"1357","2016-07-05",2.77
"1358","2016-07-06",2.85
"1359","2016-07-07",2.84
"1360","2016-07-08",2.98
"1361","2016-07-11",2.96
"1362","2016-07-12",3.08
"1363","2016-07-13",3.04
"1364","2016-07-14",3.04
"1365","2016-07-15",3.02
"1366","2016-07-18",2.99
"1367","2016-07-19",2.95
"1368","2016-07-20",2.98
"1369","2016-07-21",2.94
"1370","2016-07-22",2.98
"1371","2016-07-25",2.99
"1372","2016-07-26",3
"1373","2016-07-27",3.03
"1374","2016-07-28",3.08
"1375","2016-07-29",3.63
"1376","2016-08-01",3.48
"1377","2016-08-02",3.57
"1378","2016-08-03",3.76
"1379","2016-08-04",3.56
"1380","2016-08-05",3.59
"1381","2016-08-08",3.59
"1382","2016-08-09",3.56
"1383","2016-08-10",3.59
"1384","2016-08-11",3.55
"1385","2016-08-12",3.73
"1386","2016-08-15",3.67
"1387","2016-08-16",3.57
"1388","2016-08-17",3.52
"1389","2016-08-18",3.51
"1390","2016-08-19",3.38
"1391","2016-08-22",3.45
"1392","2016-08-23",3.5
"1393","2016-08-24",3.33
"1394","2016-08-25",3.24
"1395","2016-08-26",3.21
"1396","2016-08-29",3.29
"1397","2016-08-30",3.23
"1398","2016-08-31",3.15
"1399","2016-09-01",3.05
"1400","2016-09-02",3.09
"1401","2016-09-06",3.1
"1402","2016-09-07",3.31
"1403","2016-09-08",3.32
"1404","2016-09-09",3.18
"1405","2016-09-12",3.32
"1406","2016-09-13",3.22
"1407","2016-09-14",3.28
"1408","2016-09-15",3.6
"1409","2016-09-16",3.55
"1410","2016-09-19",3.47
"1411","2016-09-20",3.42
"1412","2016-09-21",3.6
"1413","2016-09-22",3.58
"1414","2016-09-23",3.68
"1415","2016-09-26",3.62
"1416","2016-09-27",3.85
"1417","2016-09-28",3.9
"1418","2016-09-29",3.72
"1419","2016-09-30",3.89
"1420","2016-10-03",3.8
"1421","2016-10-04",3.83
"1422","2016-10-05",3.83
"1423","2016-10-06",3.76
"1424","2016-10-07",3.71
"1425","2016-10-10",3.81
"1426","2016-10-11",3.53
"1427","2016-10-12",3.42
"1428","2016-10-13",3.39
"1429","2016-10-14",3.35
"1430","2016-10-17",3.35
"1431","2016-10-18",3.3
"1432","2016-10-19",3.1
"1433","2016-10-20",3.2
"1434","2016-10-21",3.2
"1435","2016-10-24",3.15
"1436","2016-10-25",3.1
"1437","2016-10-26",3.05
"1438","2016-10-27",3
"1439","2016-10-28",2.95
"1440","2016-10-31",2.8
"1441","2016-11-01",2.8
"1442","2016-11-02",2.7
"1443","2016-11-03",2.55
"1444","2016-11-04",2.6
"1445","2016-11-07",2.75
"1446","2016-11-08",2.75
"1447","2016-11-09",3.05
"1448","2016-11-10",3.2
"1449","2016-11-11",3.25
"1450","2016-11-14",3.15
"1451","2016-11-15",3.1
"1452","2016-11-16",3.1
"1453","2016-11-17",3.1
"1454","2016-11-18",3.15
"1455","2016-11-21",3.1
"1456","2016-11-22",3.15
"1457","2016-11-23",3.15
"1458","2016-11-25",3.05
"1459","2016-11-28",3
"1460","2016-11-29",3
"1461","2016-11-30",3.1
"1462","2016-12-01",2.85
"1463","2016-12-02",2.75
"1464","2016-12-05",2.9
"1465","2016-12-06",2.9
"1466","2016-12-07",3.05
"1467","2016-12-08",3.15
"1468","2016-12-09",3.25
"1469","2016-12-12",2.95
"1470","2016-12-13",3
"1471","2016-12-14",2.85
"1472","2016-12-15",2.75
"1473","2016-12-16",2.85
"1474","2016-12-19",2.8
"1475","2016-12-20",2.85
"1476","2016-12-21",2.75
"1477","2016-12-22",2.8
"1478","2016-12-23",2.85
"1479","2016-12-27",2.85
"1480","2016-12-28",2.8
"1481","2016-12-29",2.7
"1482","2016-12-30",2.6
"1483","2017-01-03",2.55
"1484","2017-01-04",2.65
"1485","2017-01-05",2.65
"1486","2017-01-06",2.6
"1487","2017-01-09",2.55
"1488","2017-01-10",2.65
"1489","2017-01-11",2.7
"1490","2017-01-12",2.8
"1491","2017-01-13",2.85
"1492","2017-01-17",2.75
"1493","2017-01-18",2.75
"1494","2017-01-19",2.7
"1495","2017-01-20",2.65
"1496","2017-01-23",2.6
"1497","2017-01-24",2.6
"1498","2017-01-25",2.65
"1499","2017-01-26",2.55
"1500","2017-01-27",2.6
"1501","2017-01-30",2.6
"1502","2017-01-31",2.65
"1503","2017-02-01",2.65
"1504","2017-02-02",2.85
"1505","2017-02-03",3
"1506","2017-02-06",3.1
"1507","2017-02-07",3
"1508","2017-02-08",2.9
"1509","2017-02-09",3.1
"1510","2017-02-10",3.15
"1511","2017-02-13",3.1
"1512","2017-02-14",3
"1513","2017-02-15",3.1
"1514","2017-02-16",3.1
"1515","2017-02-17",3.1
"1516","2017-02-21",3.15
"1517","2017-02-22",3.1
"1518","2017-02-23",3.1
"1519","2017-02-24",3
"1520","2017-02-27",3.2
"1521","2017-02-28",3.05
"1522","2017-03-01",3.05
"1523","2017-03-02",3.2
"1524","2017-03-03",3.4
"1525","2017-03-06",3.3
"1526","2017-03-07",3.15
"1527","2017-03-08",3.1
"1528","2017-03-09",3.15
"1529","2017-03-10",3.2
"1530","2017-03-13",3.2
"1531","2017-03-14",3.1
"1532","2017-03-15",3.05
"1533","2017-03-16",3.05
"1534","2017-03-17",3
"1535","2017-03-20",3.05
"1536","2017-03-21",2.95
"1537","2017-03-22",3.05
"1538","2017-03-23",3
"1539","2017-03-24",3.08
"1540","2017-03-27",3.05
"1541","2017-03-28",3.1
"1542","2017-03-29",3.1
"1543","2017-03-30",3.1
"1544","2017-03-31",3.15
"1545","2017-04-03",3.03
"1546","2017-04-04",3.05
"1547","2017-04-05",2.95
"1548","2017-04-06",2.85
"1549","2017-04-07",2.75
"1550","2017-04-10",2.75
"1551","2017-04-11",2.75
"1552","2017-04-12",2.65
"1553","2017-04-13",2.75
"1554","2017-04-17",2.75
"1555","2017-04-18",2.7
"1556","2017-04-19",2.65
"1557","2017-04-20",2.7
"1558","2017-04-21",2.55
"1559","2017-04-24",2.6
"1560","2017-04-25",2.55
"1561","2017-04-26",2.6
"1562","2017-04-27",2.6
"1563","2017-04-28",2.6
"1564","2017-05-01",2.65
"1565","2017-05-02",2.65
"1566","2017-05-03",2.65
"1567","2017-05-04",2.6
"1568","2017-05-05",2.7
"1569","2017-05-08",2.85
"1570","2017-05-09",2.6
"1571","2017-05-10",2.58
"1572","2017-05-11",2.53
"1573","2017-05-12",2.5
"1574","2017-05-15",2.6
"1575","2017-05-16",2.5
"1576","2017-05-17",2.45
"1577","2017-05-18",2.35
"1578","2017-05-19",2.65
"1579","2017-05-22",2.6
"1580","2017-05-23",2.65
"1581","2017-05-24",2.65
"1582","2017-05-25",2.55
"1583","2017-05-26",2.55
"1584","2017-05-30",2.5
"1585","2017-05-31",2.5
"1586","2017-06-01",2.5
"1587","2017-06-02",2.65
"1588","2017-06-05",2.53
"1589","2017-06-06",2.45
"1590","2017-06-07",2.25
"1591","2017-06-08",2.3
"1592","2017-06-09",2.23
"1593","2017-06-12",2.2
"1594","2017-06-13",2.38
"1595","2017-06-14",2.4
"1596","2017-06-15",2.3
"1597","2017-06-16",2.4
"1598","2017-06-19",2.5
"1599","2017-06-20",2.5
"1600","2017-06-21",2.5
"1601","2017-06-22",2.4
"1602","2017-06-23",2.15
"1603","2017-06-26",2.25
"1604","2017-06-27",2.05
"1605","2017-06-28",2.1
"1606","2017-06-29",2.15
"1607","2017-06-30",2.15
"1608","2017-07-03",2.1
"1609","2017-07-05",2.05
"1610","2017-07-06",2.05
"1611","2017-07-07",2.1
"1612","2017-07-10",2.17
"1613","2017-07-11",2.25
"1614","2017-07-12",2.25
"1615","2017-07-13",2.15
"1616","2017-07-14",2.4
"1617","2017-07-17",3.15
"1618","2017-07-18",3.1
"1619","2017-07-19",3
"1620","2017-07-20",3.1
"1621","2017-07-21",3.15
"1622","2017-07-24",3.65
"1623","2017-07-25",3.8
"1624","2017-07-26",3.7
"1625","2017-07-27",3.45
"1626","2017-07-28",3.65
"1627","2017-07-31",3.9
"1628","2017-08-01",3.4
"1629","2017-08-02",2.95
"1630","2017-08-03",2.78
"1631","2017-08-04",2.9
"1632","2017-08-07",2.95
"1633","2017-08-08",2.9
"1634","2017-08-09",3
"1635","2017-08-10",2.95
"1636","2017-08-11",2.95
"1637","2017-08-14",3.05
"1638","2017-08-15",2.98
"1639","2017-08-16",3
"1640","2017-08-17",3
"1641","2017-08-18",2.95
"1642","2017-08-21",2.95
"1643","2017-08-22",2.95
"1644","2017-08-23",3
"1645","2017-08-24",2.98
"1646","2017-08-25",2.95
"1647","2017-08-28",3.05
"1648","2017-08-29",3.2
"1649","2017-08-30",3.35
"1650","2017-08-31",3.3
"1651","2017-09-01",3.25
"1652","2017-09-05",3.3
"1653","2017-09-06",3.25
"1654","2017-09-07",3.25
"1655","2017-09-08",3.3
"1656","2017-09-11",3.2
"1657","2017-09-12",3.25
"1658","2017-09-13",3.15
"1659","2017-09-14",3
"1660","2017-09-15",3.1
"1661","2017-09-18",3.2
"1662","2017-09-19",3.2
"1663","2017-09-20",3.2
"1664","2017-09-21",3.2
"1665","2017-09-22",3.35
"1666","2017-09-25",3.9
"1667","2017-09-26",4.25
"1668","2017-09-27",4.4
"1669","2017-09-28",4.35
"1670","2017-09-29",4.6
"1671","2017-10-02",5.5
"1672","2017-10-03",5.5
"1673","2017-10-04",5.23
"1674","2017-10-05",5.05
"1675","2017-10-06",5.1
"1676","2017-10-09",5.2
"1677","2017-10-10",5.5
"1678","2017-10-11",5.35
"1679","2017-10-12",2.15
"1680","2017-10-13",2.13
"1681","2017-10-16",1.95
"1682","2017-10-17",1.75
"1683","2017-10-18",1.75
"1684","2017-10-19",1.75
"1685","2017-10-20",2
"1686","2017-10-23",2.03
"1687","2017-10-24",2
"1688","2017-10-25",1.93
"1689","2017-10-26",1.8
"1690","2017-10-27",1.85
"1691","2017-10-30",1.85
"1692","2017-10-31",1.9
"1693","2017-11-01",2
"1694","2017-11-02",2
"1695","2017-11-03",1.98
"1696","2017-11-06",1.93
"1697","2017-11-07",1.9
"1698","2017-11-08",1.95
"1699","2017-11-09",1.95
"1700","2017-11-10",1.98
"1701","2017-11-13",1.9
"1702","2017-11-14",1.85
"1703","2017-11-15",1.9
"1704","2017-11-16",2.05
"1705","2017-11-17",2.08
"1706","2017-11-20",2.15
"1707","2017-11-21",2.08
"1708","2017-11-22",2.13
"1709","2017-11-24",2.25
"1710","2017-11-27",2.2
"1711","2017-11-28",2.2
"1712","2017-11-29",2.15
"1713","2017-11-30",2.17
"1714","2017-12-01",2.25
"1715","2017-12-04",2.2
"1716","2017-12-05",2.2
"1717","2017-12-06",2.25
"1718","2017-12-07",2.15
"1719","2017-12-08",2.1
"1720","2017-12-11",2.13
"1721","2017-12-12",1.96
"1722","2017-12-13",2
"1723","2017-12-14",1.95
"1724","2017-12-15",2.05
"1725","2017-12-18",2.08
"1726","2017-12-19",2.1
"1727","2017-12-20",2.1
"1728","2017-12-21",2.1
"1729","2017-12-22",2.08
"1730","2017-12-26",2.03
"1731","2017-12-27",2
"1732","2017-12-28",1.95
"1733","2017-12-29",2.03
"1734","2018-01-02",2.05
"1735","2018-01-03",2.1
"1736","2018-01-04",2.05
"1737","2018-01-05",2.17
"1738","2018-01-08",2.13
"1739","2018-01-09",2.2
"1740","2018-01-10",2.15
"1741","2018-01-11",2.15
"1742","2018-01-12",2.15
"1743","2018-01-16",2.08
"1744","2018-01-17",2.05
"1745","2018-01-18",2.03
"1746","2018-01-19",2.05
"1747","2018-01-22",2
"1748","2018-01-23",2.05
"1749","2018-01-24",2.03
"1750","2018-01-25",2.05
"1751","2018-01-26",2.05
"1752","2018-01-29",2.03
"1753","2018-01-30",1.95
"1754","2018-01-31",1.9
"1755","2018-02-01",1.95
"1756","2018-02-02",1.9
"1757","2018-02-05",1.9
"1758","2018-02-06",1.8
"1759","2018-02-07",1.85
"1760","2018-02-08",1.85
"1761","2018-02-09",1.7
"1762","2018-02-12",1.7
"1763","2018-02-13",1.73
"1764","2018-02-14",1.75
"1765","2018-02-15",1.75
"1766","2018-02-16",1.9
"1767","2018-02-20",1.88
"1768","2018-02-21",1.88
"1769","2018-02-22",1.85
"1770","2018-02-23",1.8
"1771","2018-02-26",1.9
"1772","2018-02-27",1.9
"1773","2018-02-28",1.8
"1774","2018-03-01",1.75
"1775","2018-03-02",1.73
"1776","2018-03-05",1.7
"1777","2018-03-06",1.7
"1778","2018-03-07",1.7
"1779","2018-03-08",1.9
"1780","2018-03-09",2.1
"1781","2018-03-12",2.13
"1782","2018-03-13",2.15
"1783","2018-03-14",2.1
"1784","2018-03-15",2.08
"1785","2018-03-16",2.08
"1786","2018-03-19",2
"1787","2018-03-20",2
"1788","2018-03-21",2.08
"1789","2018-03-22",2.03
"1790","2018-03-23",2.08
"1791","2018-03-26",2.35
"1792","2018-03-27",2.2
"1793","2018-03-28",2.15
"1794","2018-03-29",2.1
"1795","2018-04-02",2.13
"1796","2018-04-03",2.13
"1797","2018-04-04",2.15
"1798","2018-04-05",2.17
"1799","2018-04-06",2.2
"1800","2018-04-09",2.23
"1801","2018-04-10",2.25
"1802","2018-04-11",2.3
"1803","2018-04-12",2.2
"1804","2018-04-13",2.25
"1805","2018-04-16",2.4
"1806","2018-04-17",2.4
"1807","2018-04-18",2.4
"1808","2018-04-19",2.42
"1809","2018-04-20",2.35
"1810","2018-04-23",2.3
"1811","2018-04-24",2.35
"1812","2018-04-25",2.35
"1813","2018-04-26",2.3
"1814","2018-04-27",2.45
"1815","2018-04-30",2.4
"1816","2018-05-01",2.45
"1817","2018-05-02",2.5
"1818","2018-05-03",2.42
"1819","2018-05-04",2.5
"1820","2018-05-07",2.5
"1821","2018-05-08",2.5
"1822","2018-05-09",2.5
"1823","2018-05-10",2.5
"1824","2018-05-11",2.5
"1825","2018-05-14",2.55
"1826","2018-05-15",2.8
"1827","2018-05-16",3.05
"1828","2018-05-17",3
"1829","2018-05-18",2.95
"1830","2018-05-21",2.9
"1831","2018-05-22",2.9
"1832","2018-05-23",3.15
"1833","2018-05-24",3.4
"1834","2018-05-25",3.2
"1835","2018-05-29",3.35
"1836","2018-05-30",3.4
"1837","2018-05-31",3.4
"1838","2018-06-01",3.4
"1839","2018-06-04",3.35
"1840","2018-06-05",3.5
"1841","2018-06-06",3.6
"1842","2018-06-07",3.7
"1843","2018-06-08",3.7
"1844","2018-06-11",3.65
"1845","2018-06-12",3.8
"1846","2018-06-13",3.9
"1847","2018-06-14",4.13
"1848","2018-06-15",4.2
"1849","2018-06-18",4.1
"1850","2018-06-19",4.18
"1851","2018-06-20",4
"1852","2018-06-21",4.05
"1853","2018-06-22",4
"1854","2018-06-25",3.9
"1855","2018-06-26",3.85
"1856","2018-06-27",3.7
"1857","2018-06-28",3.5
"1858","2018-06-29",3.38
"1859","2018-07-02",3.43
"1860","2018-07-03",3.55
"1861","2018-07-05",3.7
"1862","2018-07-06",3.55
"1863","2018-07-09",3.6
"1864","2018-07-10",3.45
"1865","2018-07-11",3.4
"1866","2018-07-12",2.95
"1867","2018-07-13",3.2
"1868","2018-07-16",3.1
"1869","2018-07-17",3
"1870","2018-07-18",2.9
"1871","2018-07-19",2.95
"1872","2018-07-20",2.95
"1873","2018-07-23",2.85
"1874","2018-07-24",2.95
"1875","2018-07-25",2.9
"1876","2018-07-26",2.83
"1877","2018-07-27",2.75
"1878","2018-07-30",2.8
"1879","2018-07-31",2.8
"1880","2018-08-01",2.65
"1881","2018-08-02",2.6
"1882","2018-08-03",2.8
"1883","2018-08-06",2.75
"1884","2018-08-07",2.85
"1885","2018-08-08",3.05
"1886","2018-08-09",3.1
"1887","2018-08-10",3.1
"1888","2018-08-13",3.05
"1889","2018-08-14",3.05
"1890","2018-08-15",2.95
"1891","2018-08-16",3.1
"1892","2018-08-17",3.05
"1893","2018-08-20",3
"1894","2018-08-21",2.9
"1895","2018-08-22",3
"1896","2018-08-23",2.95
"1897","2018-08-24",2.9
"1898","2018-08-27",2.95
"1899","2018-08-28",3
"1900","2018-08-29",3
"1901","2018-08-30",3.05
"1902","2018-08-31",3.1
"1903","2018-09-04",3.3
"1904","2018-09-05",3.25
"1905","2018-09-06",3.2
"1906","2018-09-07",3.25
"1907","2018-09-10",3.25
"1908","2018-09-11",3.25
"1909","2018-09-12",3.3
"1910","2018-09-13",3.4
"1911","2018-09-14",3.4
"1912","2018-09-17",3.45
"1913","2018-09-18",3.75
"1914","2018-09-19",3.7
"1915","2018-09-20",3.7
"1916","2018-09-21",3.95
"1917","2018-09-24",4.6
"1918","2018-09-25",4.15
"1919","2018-09-26",4.05
"1920","2018-09-27",4.05
"1921","2018-09-28",3.85
"1922","2018-10-01",3.82
"1923","2018-10-02",3.38
"1924","2018-10-03",3.31
"1925","2018-10-04",3.09
"1926","2018-10-05",2.91
"1927","2018-10-08",2.99
"1928","2018-10-09",2.65
"1929","2018-10-10",3.6
"1930","2018-10-11",3.98
"1931","2018-10-12",3.98
"1932","2018-10-15",4.29
"1933","2018-10-16",3.97
"1934","2018-10-17",4.18
"1935","2018-10-18",4.15
"1936","2018-10-19",3.63
"1937","2018-10-22",3.75
"1938","2018-10-23",4.15
"1939","2018-10-24",4.31
"1940","2018-10-25",3.95
"1941","2018-10-26",4.01
