"","date","MGNI"
"995","2018-03-14",1.72
"996","2018-03-15",1.97
"997","2018-03-16",2
"998","2018-03-19",2.07
"999","2018-03-20",1.99
"1000","2018-03-21",1.9
"1001","2018-03-22",1.91
"1002","2018-03-23",1.92
"1003","2018-03-26",1.9
"1004","2018-03-27",1.84
"1005","2018-03-28",1.81
"1006","2018-03-29",1.8
"1007","2018-04-02",1.7
"1008","2018-04-03",1.72
"1009","2018-04-04",1.78
"1010","2018-04-05",1.9
"1011","2018-04-06",1.9
"1012","2018-04-09",1.96
"1013","2018-04-10",2.09
"1014","2018-04-11",2.16
"1015","2018-04-12",2.19
"1016","2018-04-13",2.17
"1017","2018-04-16",2.38
"1018","2018-04-17",2.26
"1019","2018-04-18",2.33
"1020","2018-04-19",2.31
"1021","2018-04-20",2.23
"1022","2018-04-23",2.16
"1023","2018-04-24",2.15
"1024","2018-04-25",2.2
"1025","2018-04-26",2.2
"1026","2018-04-27",2.21
"1027","2018-04-30",2.18
"1028","2018-05-01",2.27
"1029","2018-05-02",2.43
"1030","2018-05-03",2.31
"1031","2018-05-04",2.2
"1032","2018-05-07",2.24
"1033","2018-05-08",2.2
"1034","2018-05-09",2.21
"1035","2018-05-10",2.02
"1036","2018-05-11",2.09
"1037","2018-05-14",2.12
"1038","2018-05-15",2.14
"1039","2018-05-16",2.38
"1040","2018-05-17",2.46
"1041","2018-05-18",2.49
"1042","2018-05-21",2.47
"1043","2018-05-22",2.34
"1044","2018-05-23",2.21
"1045","2018-05-24",2.34
"1046","2018-05-25",2.3
"1047","2018-05-29",2.35
"1048","2018-05-30",2.38
"1049","2018-05-31",2.35
"1050","2018-06-01",2.4
"1051","2018-06-04",2.34
"1052","2018-06-05",2.37
"1053","2018-06-06",2.41
"1054","2018-06-07",2.43
"1055","2018-06-08",2.56
"1056","2018-06-11",2.62
"1057","2018-06-12",2.69
"1058","2018-06-13",2.89
"1059","2018-06-14",2.79
"1060","2018-06-15",2.9
"1061","2018-06-18",2.91
"1062","2018-06-19",2.9
"1063","2018-06-20",3.22
"1064","2018-06-21",3.19
"1065","2018-06-22",2.99
"1066","2018-06-25",2.7
"1067","2018-06-26",2.89
"1068","2018-06-27",2.92
"1069","2018-06-28",2.91
"1070","2018-06-29",2.85
"1071","2018-07-02",2.95
"1072","2018-07-03",2.99
"1073","2018-07-05",2.9
"1074","2018-07-06",2.89
"1075","2018-07-09",2.86
"1076","2018-07-10",3
"1077","2018-07-11",2.99
"1078","2018-07-12",3.06
"1079","2018-07-13",3.33
"1080","2018-07-16",3.38
"1081","2018-07-17",3.45
"1082","2018-07-18",3.42
"1083","2018-07-19",3.47
"1084","2018-07-20",3.46
"1085","2018-07-23",3.29
"1086","2018-07-24",3.1
"1087","2018-07-25",3.2
"1088","2018-07-26",3.14
"1089","2018-07-27",3.03
"1090","2018-07-30",2.92
"1091","2018-07-31",2.88
"1092","2018-08-01",2.78
"1093","2018-08-02",3.28
"1094","2018-08-03",3.58
"1095","2018-08-06",3.36
"1096","2018-08-07",3.43
"1097","2018-08-08",3.32
"1098","2018-08-09",3.57
"1099","2018-08-10",3.59
"1100","2018-08-13",4.03
"1101","2018-08-14",3.96
"1102","2018-08-15",3.81
"1103","2018-08-16",3.91
"1104","2018-08-17",3.83
"1105","2018-08-20",3.9
"1106","2018-08-21",3.85
"1107","2018-08-22",3.98
"1108","2018-08-23",3.98
"1109","2018-08-24",4.06
"1110","2018-08-27",4.03
"1111","2018-08-28",3.96
"1112","2018-08-29",3.98
"1113","2018-08-30",4.01
"1114","2018-08-31",3.98
"1115","2018-09-04",3.76
"1116","2018-09-05",3.62
"1117","2018-09-06",3.68
"1118","2018-09-07",3.68
"1119","2018-09-10",3.73
"1120","2018-09-11",3.7
"1121","2018-09-12",3.67
"1122","2018-09-13",3.67
"1123","2018-09-14",3.84
"1124","2018-09-17",3.81
"1125","2018-09-18",3.91
"1126","2018-09-19",3.86
"1127","2018-09-20",3.92
"1128","2018-09-21",3.8
"1129","2018-09-24",3.71
"1130","2018-09-25",3.57
"1131","2018-09-26",3.66
"1132","2018-09-27",3.61
"1133","2018-09-28",3.6
"1134","2018-10-01",3.56
"1135","2018-10-02",3.45
"1136","2018-10-03",3.56
"1137","2018-10-04",3.54
"1138","2018-10-05",3.47
"1139","2018-10-08",3.36
"1140","2018-10-09",3.28
"1141","2018-10-10",3.12
"1142","2018-10-11",3.06
"1143","2018-10-12",3.31
"1144","2018-10-15",3.47
"1145","2018-10-16",3.82
"1146","2018-10-17",3.76
"1147","2018-10-18",3.63
"1148","2018-10-19",3.51
"1149","2018-10-22",3.51
"1150","2018-10-23",3.51
"1151","2018-10-24",3.3
"1152","2018-10-25",3.46
"1153","2018-10-26",3.35
"1154","2018-10-29",3.21
"1155","2018-10-30",3.3
"1156","2018-10-31",3.41
"1157","2018-11-01",3.5
"1158","2018-11-02",3.4
"1159","2018-11-05",3.19
"1160","2018-11-06",3.22
"1161","2018-11-07",3.48
"1162","2018-11-08",3.99
"1163","2018-11-09",4.36
"1164","2018-11-12",4.41
"1165","2018-11-13",4.57
"1166","2018-11-14",4.62
"1167","2018-11-15",4.62
"1168","2018-11-16",4.76
"1169","2018-11-19",4.67
"1170","2018-11-20",4.46
"1171","2018-11-21",4.53
"1172","2018-11-23",4.45
"1173","2018-11-26",4.57
"1174","2018-11-27",4.39
"1175","2018-11-28",4.59
"1176","2018-11-29",4.48
"1177","2018-11-30",4.45
"1178","2018-12-03",4.7
"1179","2018-12-04",4.42
"1180","2018-12-06",4.25
"1181","2018-12-07",4.12
"1182","2018-12-10",4.2
"1183","2018-12-11",4.06
"1184","2018-12-12",4.17
"1185","2018-12-13",4.12
"1186","2018-12-14",3.89
"1187","2018-12-17",3.66
"1188","2018-12-18",3.67
"1189","2018-12-19",3.67
"1190","2018-12-20",3.31
"1191","2018-12-21",3.12
"1192","2018-12-24",3.2
"1193","2018-12-26",3.47
"1194","2018-12-27",3.52
"1195","2018-12-28",3.68
"1196","2018-12-31",3.73
"1197","2019-01-02",3.77
"1198","2019-01-03",3.62
"1199","2019-01-04",3.77
"1200","2019-01-07",3.98
"1201","2019-01-08",4.09
"1202","2019-01-09",4.08
"1203","2019-01-10",4.13
"1204","2019-01-11",4.03
"1205","2019-01-14",3.94
"1206","2019-01-15",4.02
"1207","2019-01-16",3.98
"1208","2019-01-17",4.09
"1209","2019-01-18",4.15
"1210","2019-01-22",4.23
"1211","2019-01-23",4.2
"1212","2019-01-24",4.22
"1213","2019-01-25",4.32
"1214","2019-01-28",4.35
"1215","2019-01-29",4.29
"1216","2019-01-30",4.32
"1217","2019-01-31",4.46
"1218","2019-02-01",4.5
"1219","2019-02-04",4.58
"1220","2019-02-05",4.65
"1221","2019-02-06",4.62
"1222","2019-02-07",4.79
"1223","2019-02-08",4.64
"1224","2019-02-11",4.6
"1225","2019-02-12",4.66
"1226","2019-02-13",4.78
"1227","2019-02-14",4.75
"1228","2019-02-15",4.92
"1229","2019-02-19",4.88
"1230","2019-02-20",4.92
"1231","2019-02-21",4.9
"1232","2019-02-22",5.14
"1233","2019-02-25",5.35
"1234","2019-02-26",5.19
"1235","2019-02-27",5.19
"1236","2019-02-28",5.87
"1237","2019-03-01",6.01
"1238","2019-03-04",6.06
"1239","2019-03-05",6.03
"1240","2019-03-06",6.09
"1241","2019-03-07",6.16
"1242","2019-03-08",6.19
"1243","2019-03-11",6.63
"1244","2019-03-12",6.9
"1245","2019-03-13",6.88
"1246","2019-03-14",6.64
"1247","2019-03-15",6.9
"1248","2019-03-18",6.83
"1249","2019-03-19",6.59
"1250","2019-03-20",6.9
"1251","2019-03-21",6.9
"1252","2019-03-22",6.56
"1253","2019-03-25",6.64
"1254","2019-03-26",6.13
"1255","2019-03-27",5.89
"1256","2019-03-28",6.04
"1257","2019-03-29",6.08
"1258","2019-04-01",6.21
"1259","2019-04-02",6.24
"1260","2019-04-03",6.32
"1261","2019-04-04",6.19
"1262","2019-04-05",6.15
"1263","2019-04-08",6.18
"1264","2019-04-09",6.07
"1265","2019-04-10",6.17
"1266","2019-04-11",6.12
"1267","2019-04-12",5.99
"1268","2019-04-15",5.94
"1269","2019-04-16",6.01
"1270","2019-04-17",6.21
"1271","2019-04-18",6.09
"1272","2019-04-22",6.1
"1273","2019-04-23",6.38
"1274","2019-04-24",6.39
"1275","2019-04-25",6.26
"1276","2019-04-26",6.46
"1277","2019-04-29",6.81
"1278","2019-04-30",6.39
"1279","2019-05-01",6.24
"1280","2019-05-02",6.6
"1281","2019-05-03",7.32
"1282","2019-05-06",7.26
"1283","2019-05-07",6.72
"1284","2019-05-08",6.72
"1285","2019-05-09",6.8
"1286","2019-05-10",6.75
"1287","2019-05-13",6.26
"1288","2019-05-14",6.38
"1289","2019-05-15",6.39
"1290","2019-05-16",6.2
"1291","2019-05-17",6.24
"1292","2019-05-20",5.98
"1293","2019-05-21",5.91
"1294","2019-05-22",5.99
"1295","2019-05-23",5.83
"1296","2019-05-24",5.79
"1297","2019-05-28",5.76
"1298","2019-05-29",5.43
"1299","2019-05-30",5.52
"1300","2019-05-31",5.5
"1301","2019-06-03",5.45
"1302","2019-06-04",5.66
"1303","2019-06-05",5.55
"1304","2019-06-06",5.53
"1305","2019-06-07",5.49
"1306","2019-06-10",5.52
"1307","2019-06-11",5.62
"1308","2019-06-12",5.74
"1309","2019-06-13",5.84
"1310","2019-06-14",5.82
"1311","2019-06-17",5.91
"1312","2019-06-18",6.05
"1313","2019-06-19",6.29
"1314","2019-06-20",6.32
"1315","2019-06-21",6.35
"1316","2019-06-24",6.59
"1317","2019-06-25",6.3
"1318","2019-06-26",6.16
"1319","2019-06-27",6.09
"1320","2019-06-28",6.36
"1321","2019-07-01",6.62
"1322","2019-07-02",6.52
"1323","2019-07-03",6.48
"1324","2019-07-05",6.42
"1325","2019-07-08",6.41
"1326","2019-07-09",6.51
"1327","2019-07-10",6.66
"1328","2019-07-11",6.91
"1329","2019-07-12",6.86
"1330","2019-07-15",6.87
"1331","2019-07-16",7.08
"1332","2019-07-17",7.15
"1333","2019-07-18",7.11
"1334","2019-07-19",7.18
"1335","2019-07-22",7.36
"1336","2019-07-23",7.28
"1337","2019-07-24",7.39
"1338","2019-07-25",7.23
"1339","2019-07-26",7.72
"1340","2019-07-29",7.6
"1341","2019-07-30",7.72
"1342","2019-07-31",7.61
"1343","2019-08-01",10.33
"1344","2019-08-02",9.98
"1345","2019-08-05",9.84
"1346","2019-08-06",9.14
"1347","2019-08-07",9.46
"1348","2019-08-08",9.61
"1349","2019-08-09",9.64
"1350","2019-08-12",9.52
"1351","2019-08-13",10.17
"1352","2019-08-14",9.49
"1353","2019-08-15",9.45
"1354","2019-08-16",9.8
"1355","2019-08-19",9.78
"1356","2019-08-20",10.47
"1357","2019-08-21",10.73
"1358","2019-08-22",10.48
"1359","2019-08-23",10.11
"1360","2019-08-26",10.17
"1361","2019-08-27",9.94
"1362","2019-08-28",10.25
"1363","2019-08-29",10.46
"1364","2019-08-30",10.23
"1365","2019-09-03",9.72
"1366","2019-09-04",9.81
"1367","2019-09-05",10.13
"1368","2019-09-06",10.04
"1369","2019-09-09",9.58
"1370","2019-09-10",9.43
"1371","2019-09-11",9.55
"1372","2019-09-12",9.39
"1373","2019-09-13",9.07
"1374","2019-09-16",9.17
"1375","2019-09-17",9.41
"1376","2019-09-18",9.46
"1377","2019-09-19",9.6
"1378","2019-09-20",9.39
"1379","2019-09-23",9.19
"1380","2019-09-24",8.88
"1381","2019-09-25",9.23
"1382","2019-09-26",8.86
"1383","2019-09-27",8.65
"1384","2019-09-30",8.71
"1385","2019-10-01",8.35
"1386","2019-10-02",8.25
"1387","2019-10-03",8.48
"1388","2019-10-04",8.58
"1389","2019-10-07",8.55
"1390","2019-10-08",8.46
"1391","2019-10-09",8.49
"1392","2019-10-10",8.25
"1393","2019-10-11",8.4
"1394","2019-10-14",8.26
"1395","2019-10-15",8.7
"1396","2019-10-16",8.84
"1397","2019-10-17",9
"1398","2019-10-18",8.8
"1399","2019-10-21",8.84
"1400","2019-10-22",8.61
"1401","2019-10-23",8.37
"1402","2019-10-24",8.7
"1403","2019-10-25",8.8
"1404","2019-10-28",8.78
"1405","2019-10-29",8.9
"1406","2019-10-30",8.86
"1407","2019-10-31",8.5
"1408","2019-11-01",8.51
"1409","2019-11-04",8.44
"1410","2019-11-05",8.84
"1411","2019-11-06",8.5
"1412","2019-11-07",7.98
"1413","2019-11-08",7.93
"1414","2019-11-11",7.77
"1415","2019-11-12",8.25
"1416","2019-11-13",8.04
"1417","2019-11-14",8.09
"1418","2019-11-15",8.09
"1419","2019-11-18",7.84
"1420","2019-11-19",7.75
"1421","2019-11-20",7.66
"1422","2019-11-21",8.02
"1423","2019-11-22",8.32
"1424","2019-11-25",8.67
"1425","2019-11-26",8.52
"1426","2019-11-27",8.28
"1427","2019-11-29",8.08
"1428","2019-12-02",7.74
"1429","2019-12-03",7.72
"1430","2019-12-04",7.61
"1431","2019-12-05",7.59
"1432","2019-12-06",7.87
"1433","2019-12-09",7.91
"1434","2019-12-10",7.99
"1435","2019-12-11",7.77
"1436","2019-12-12",7.3
"1437","2019-12-13",7.32
"1438","2019-12-16",7.28
"1439","2019-12-17",6.94
"1440","2019-12-18",7.22
"1441","2019-12-19",7.72
"1442","2019-12-20",8.47
"1443","2019-12-23",8.6
"1444","2019-12-24",8.64
"1445","2019-12-26",8.6
"1446","2019-12-27",8.38
"1447","2019-12-30",7.93
"1448","2019-12-31",8.16
"1449","2020-01-02",9.04
"1450","2020-01-03",9.4
"1451","2020-01-06",9.73
"1452","2020-01-07",10.51
"1453","2020-01-08",10.52
"1454","2020-01-09",10.49
"1455","2020-01-10",10.39
"1456","2020-01-13",10.65
"1457","2020-01-14",10.76
"1458","2020-01-15",10.45
"1459","2020-01-16",10.31
"1460","2020-01-17",10.13
"1461","2020-01-21",9.97
"1462","2020-01-22",9.48
"1463","2020-01-23",9.56
"1464","2020-01-24",8.96
"1465","2020-01-27",9.03
"1466","2020-01-28",9.7
"1467","2020-01-29",10
"1468","2020-01-30",10.11
"1469","2020-01-31",9.36
"1470","2020-02-03",9.22
"1471","2020-02-04",9.66
"1472","2020-02-05",9.9
"1473","2020-02-06",10.13
"1474","2020-02-07",10.32
"1475","2020-02-10",10.43
"1476","2020-02-11",10.15
"1477","2020-02-12",10.24
"1478","2020-02-13",10.38
"1479","2020-02-14",10.87
"1480","2020-02-18",11.84
"1481","2020-02-19",12.75
"1482","2020-02-20",13.06
"1483","2020-02-21",12.61
"1484","2020-02-24",12.08
"1485","2020-02-25",11.64
"1486","2020-02-26",11.04
"1487","2020-02-27",10.67
"1488","2020-02-28",11.35
"1489","2020-03-02",11.03
"1490","2020-03-03",10.6
"1491","2020-03-04",10.75
"1492","2020-03-05",10.35
"1493","2020-03-06",9.17
"1494","2020-03-09",7.9
"1495","2020-03-10",7.74
"1496","2020-03-11",7.11
"1497","2020-03-12",6.09
"1498","2020-03-13",6.02
"1499","2020-03-16",4.89
"1500","2020-03-17",5.88
"1501","2020-03-18",5.01
"1502","2020-03-19",5.6
"1503","2020-03-20",5.01
"1504","2020-03-23",4.99
"1505","2020-03-24",5.63
"1506","2020-03-25",5.75
"1507","2020-03-26",6.06
"1508","2020-03-27",6
"1509","2020-03-30",5.82
"1510","2020-03-31",5.55
"1511","2020-04-01",5.28
"1512","2020-04-02",4.7
"1513","2020-04-03",4.15
"1514","2020-04-06",4.86
"1515","2020-04-07",5.24
"1516","2020-04-08",5.43
"1517","2020-04-09",5.69
"1518","2020-04-13",5.76
"1519","2020-04-14",6.02
"1520","2020-04-15",5.66
"1521","2020-04-16",5.38
"1522","2020-04-17",5.64
"1523","2020-04-20",5.55
"1524","2020-04-21",5.31
"1525","2020-04-22",5.44
"1526","2020-04-23",6.07
"1527","2020-04-24",6.03
"1528","2020-04-27",6.62
"1529","2020-04-28",6.59
"1530","2020-04-29",7.36
"1531","2020-04-30",7.17
"1532","2020-05-01",6.42
"1533","2020-05-04",6.4
"1534","2020-05-05",6.52
"1535","2020-05-06",6.62
"1536","2020-05-07",5.92
"1537","2020-05-08",6.34
"1538","2020-05-11",6.02
"1539","2020-05-12",5.99
"1540","2020-05-13",5.05
"1541","2020-05-14",4.92
"1542","2020-05-15",5.12
"1543","2020-05-18",5.44
"1544","2020-05-19",5.08
"1545","2020-05-20",5.21
"1546","2020-05-21",5.25
"1547","2020-05-22",5.17
"1548","2020-05-26",6.13
"1549","2020-05-27",6.46
"1550","2020-05-28",6.23
"1551","2020-05-29",6.27
"1552","2020-06-01",6.59
"1553","2020-06-02",6.6
"1554","2020-06-03",7.65
"1555","2020-06-04",7.16
"1556","2020-06-05",8.28
"1557","2020-06-08",8.25
"1558","2020-06-09",7.81
"1559","2020-06-10",7.47
"1560","2020-06-11",6.73
"1561","2020-06-12",6.98
"1562","2020-06-15",7.11
"1563","2020-06-16",7.32
"1564","2020-06-17",7.31
"1565","2020-06-18",7.25
"1566","2020-06-19",7.18
"1567","2020-06-22",7.36
"1568","2020-06-23",7.2
"1569","2020-06-24",6.59
"1570","2020-06-25",6.75
"1571","2020-06-26",6.22
"1572","2020-06-29",6.63
"1573","2020-06-30",6.67
"1574","2020-07-01",6.65
"1575","2020-07-02",6.81
"1576","2020-07-06",7.64
"1577","2020-07-07",7.02
"1578","2020-07-08",6.78
"1579","2020-07-09",6.56
"1580","2020-07-10",6.67
"1581","2020-07-13",6.21
"1582","2020-07-14",6.27
"1583","2020-07-15",6.42
"1584","2020-07-16",6.33
"1585","2020-07-17",6.22
"1586","2020-07-20",6.42
"1587","2020-07-21",6.52
"1588","2020-07-22",6.34
"1589","2020-07-23",6.06
"1590","2020-07-24",5.96
"1591","2020-07-27",6.05
"1592","2020-07-28",5.8
"1593","2020-07-29",6.01
"1594","2020-07-30",5.69
"1595","2020-07-31",6.01
"1596","2020-08-03",6.29
"1597","2020-08-04",6.15
"1598","2020-08-05",6.4
"1599","2020-08-06",6.27
"1600","2020-08-07",7.11
"1601","2020-08-10",7.11
"1602","2020-08-11",7.74
"1603","2020-08-12",7.14
"1604","2020-08-13",7.33
"1605","2020-08-14",7.54
"1606","2020-08-17",7.53
"1607","2020-08-18",7.44
"1608","2020-08-19",7.54
"1609","2020-08-20",7.46
"1610","2020-08-21",7.37
"1611","2020-08-24",7.63
"1612","2020-08-25",7.88
"1613","2020-08-26",7.68
"1614","2020-08-27",7.39
"1615","2020-08-28",7.19
"1616","2020-08-31",7.35
"1617","2020-09-01",7.5
"1618","2020-09-02",7.55
"1619","2020-09-03",7.18
"1620","2020-09-04",6.75
"1621","2020-09-08",6.4
"1622","2020-09-09",6.4
"1623","2020-09-10",5.9
"1624","2020-09-11",5.68
"1625","2020-09-14",5.67
"1626","2020-09-15",5.88
"1627","2020-09-16",6.42
"1628","2020-09-17",6.25
"1629","2020-09-18",6.24
"1630","2020-09-21",6.13
"1631","2020-09-22",6.48
"1632","2020-09-23",6.3
"1633","2020-09-24",6.21
"1634","2020-09-25",6.46
"1635","2020-09-28",6.66
"1636","2020-09-29",6.67
"1637","2020-09-30",6.95
"1638","2020-10-01",7.23
"1639","2020-10-02",7.53
"1640","2020-10-05",8.31
"1641","2020-10-06",7.99
"1642","2020-10-07",8.29
"1643","2020-10-08",8.2
"1644","2020-10-09",8.11
"1645","2020-10-12",8.29
"1646","2020-10-13",9.11
"1647","2020-10-14",9.31
"1648","2020-10-15",8.63
"1649","2020-10-16",8.74
"1650","2020-10-19",9.31
"1651","2020-10-20",9.1
"1652","2020-10-21",9.51
"1653","2020-10-22",9.61
"1654","2020-10-23",9.81
"1655","2020-10-26",9.41
"1656","2020-10-27",9.62
"1657","2020-10-28",9.15
"1658","2020-10-29",9.69
"1659","2020-10-30",9.03
"1660","2020-11-02",9.24
"1661","2020-11-03",9.38
"1662","2020-11-04",10.08
"1663","2020-11-05",10.59
"1664","2020-11-06",11.35
"1665","2020-11-09",11.03
"1666","2020-11-10",10.18
"1667","2020-11-11",10.07
"1668","2020-11-12",9.67
"1669","2020-11-13",10.57
"1670","2020-11-16",11.21
"1671","2020-11-17",10.94
"1672","2020-11-18",12.06
"1673","2020-11-19",14.17
"1674","2020-11-20",14.72
"1675","2020-11-23",16.690001
"1676","2020-11-24",17.73
"1677","2020-11-25",18.98
"1678","2020-11-27",19.469999
