"","date","DAR"
"1001","2010-12-21",13.42
"1002","2010-12-22",13.59
"1003","2010-12-23",13.49
"1004","2010-12-27",13.47
"1005","2010-12-28",13.57
"1006","2010-12-29",13.29
"1007","2010-12-30",13.49
"1008","2010-12-31",13.28
"1009","2011-01-03",13.3
"1010","2011-01-04",12.09
"1011","2011-01-05",12.86
"1012","2011-01-06",12.55
"1013","2011-01-07",12.56
"1014","2011-01-10",12.49
"1015","2011-01-11",12.66
"1016","2011-01-12",12.98
"1017","2011-01-13",12.97
"1018","2011-01-14",12.78
"1019","2011-01-18",12.86
"1020","2011-01-19",12.4
"1021","2011-01-20",12.93
"1022","2011-01-21",13.61
"1023","2011-01-24",12.69
"1024","2011-01-25",12.65
"1025","2011-01-26",12.93
"1026","2011-01-27",12.96
"1027","2011-01-28",13.7
"1028","2011-01-31",13.55
"1029","2011-02-01",13.84
"1030","2011-02-02",13.53
"1031","2011-02-03",13.55
"1032","2011-02-04",13.98
"1033","2011-02-07",14.26
"1034","2011-02-08",14.52
"1035","2011-02-09",14.51
"1036","2011-02-10",14.7
"1037","2011-02-11",14.89
"1038","2011-02-14",15.06
"1039","2011-02-15",14.74
"1040","2011-02-16",14.75
"1041","2011-02-17",14.67
"1042","2011-02-18",14.51
"1043","2011-02-22",13.99
"1044","2011-02-23",13.91
"1045","2011-02-24",14.09
"1046","2011-02-25",14.12
"1047","2011-02-28",13.89
"1048","2011-03-01",13.8
"1049","2011-03-02",14
"1050","2011-03-03",14.17
"1051","2011-03-04",14.79
"1052","2011-03-07",14.5
"1053","2011-03-08",14.54
"1054","2011-03-09",14.46
"1055","2011-03-10",13.85
"1056","2011-03-11",13.75
"1057","2011-03-14",13.88
"1058","2011-03-15",13.66
"1059","2011-03-16",13.44
"1060","2011-03-17",13.69
"1061","2011-03-18",13.85
"1062","2011-03-21",14.4
"1063","2011-03-22",14.34
"1064","2011-03-23",14.5
"1065","2011-03-24",14.55
"1066","2011-03-25",14.64
"1067","2011-03-28",14.68
"1068","2011-03-29",14.87
"1069","2011-03-30",15.15
"1070","2011-03-31",15.37
"1071","2011-04-01",15.89
"1072","2011-04-04",15.84
"1073","2011-04-05",16.040001
"1074","2011-04-06",15.7
"1075","2011-04-07",15.53
"1076","2011-04-08",15.38
"1077","2011-04-11",15.23
"1078","2011-04-12",15.23
"1079","2011-04-13",15.15
"1080","2011-04-14",15.38
"1081","2011-04-15",15.17
"1082","2011-04-18",15.08
"1083","2011-04-19",15.33
"1084","2011-04-20",15.48
"1085","2011-04-21",15.4
"1086","2011-04-25",15.3
"1087","2011-04-26",15.6
"1088","2011-04-27",16
"1089","2011-04-28",16.190001
"1090","2011-04-29",16.17
"1091","2011-05-02",15.63
"1092","2011-05-03",15.07
"1093","2011-05-04",14.76
"1094","2011-05-05",14.83
"1095","2011-05-06",15.25
"1096","2011-05-09",15.68
"1097","2011-05-10",15.93
"1098","2011-05-11",15.67
"1099","2011-05-12",15.77
"1100","2011-05-13",17.23
"1101","2011-05-16",17.58
"1102","2011-05-17",17.200001
"1103","2011-05-18",17.6
"1104","2011-05-19",17.549999
"1105","2011-05-20",18.07
"1106","2011-05-23",17.58
"1107","2011-05-24",17.540001
"1108","2011-05-25",17.950001
"1109","2011-05-26",18.32
"1110","2011-05-27",19.02
"1111","2011-05-31",19.15
"1112","2011-06-01",18.790001
"1113","2011-06-02",18.99
"1114","2011-06-03",18.42
"1115","2011-06-06",18.02
"1116","2011-06-07",17.969999
"1117","2011-06-08",17.719999
"1118","2011-06-09",18.1
"1119","2011-06-10",18.200001
"1120","2011-06-13",18.08
"1121","2011-06-14",18.82
"1122","2011-06-15",18.639999
"1123","2011-06-16",17.07
"1124","2011-06-17",17.309999
"1125","2011-06-20",16.950001
"1126","2011-06-21",17.77
"1127","2011-06-22",17.58
"1128","2011-06-23",17.690001
"1129","2011-06-24",17.790001
"1130","2011-06-27",17.639999
"1131","2011-06-28",17.950001
"1132","2011-06-29",18.5
"1133","2011-06-30",17.700001
"1134","2011-07-01",16.969999
"1135","2011-07-05",17.219999
"1136","2011-07-06",16.68
"1137","2011-07-07",17
"1138","2011-07-08",17.48
"1139","2011-07-11",17.4
"1140","2011-07-12",17.65
"1141","2011-07-13",17.809999
"1142","2011-07-14",16.799999
"1143","2011-07-15",17.33
"1144","2011-07-18",17.09
"1145","2011-07-19",18
"1146","2011-07-20",17.93
"1147","2011-07-21",18.51
"1148","2011-07-22",18.370001
"1149","2011-07-25",18.120001
"1150","2011-07-26",17.879999
"1151","2011-07-27",17.200001
"1152","2011-07-28",16.93
"1153","2011-07-29",16.879999
"1154","2011-08-01",16.85
"1155","2011-08-02",16.43
"1156","2011-08-03",16.780001
"1157","2011-08-04",15.16
"1158","2011-08-05",15.53
"1159","2011-08-08",13.75
"1160","2011-08-09",14.78
"1161","2011-08-10",14.16
"1162","2011-08-11",15.66
"1163","2011-08-12",15.18
"1164","2011-08-15",15.94
"1165","2011-08-16",15.6
"1166","2011-08-17",15.84
"1167","2011-08-18",14.79
"1168","2011-08-19",14.46
"1169","2011-08-22",14.34
"1170","2011-08-23",15.28
"1171","2011-08-24",15.48
"1172","2011-08-25",15.07
"1173","2011-08-26",15.39
"1174","2011-08-29",16.09
"1175","2011-08-30",16.879999
"1176","2011-08-31",16.85
"1177","2011-09-01",16.59
"1178","2011-09-02",16.129999
"1179","2011-09-06",16.040001
"1180","2011-09-07",16.57
"1181","2011-09-08",16.17
"1182","2011-09-09",15.55
"1183","2011-09-12",15.15
"1184","2011-09-13",15.86
"1185","2011-09-14",15.85
"1186","2011-09-15",15.55
"1187","2011-09-16",15.62
"1188","2011-09-19",15.52
"1189","2011-09-20",14.94
"1190","2011-09-21",14.13
"1191","2011-09-22",12.98
"1192","2011-09-23",12.88
"1193","2011-09-26",13.01
"1194","2011-09-27",13.55
"1195","2011-09-28",12.73
"1196","2011-09-29",13.01
"1197","2011-09-30",12.59
"1198","2011-10-03",11.69
"1199","2011-10-04",11.95
"1200","2011-10-05",12.38
"1201","2011-10-06",12.94
"1202","2011-10-07",12.35
"1203","2011-10-10",12.9
"1204","2011-10-11",13
"1205","2011-10-12",12.87
"1206","2011-10-13",12.97
"1207","2011-10-14",13.15
"1208","2011-10-17",12.77
"1209","2011-10-18",12.96
"1210","2011-10-19",12.67
"1211","2011-10-20",12.93
"1212","2011-10-21",13.3
"1213","2011-10-24",13.82
"1214","2011-10-25",13.33
"1215","2011-10-26",13.88
"1216","2011-10-27",14.75
"1217","2011-10-28",14.35
"1218","2011-10-31",14.02
"1219","2011-11-01",13.8
"1220","2011-11-02",13.87
"1221","2011-11-03",14.27
"1222","2011-11-04",14.12
"1223","2011-11-07",14.17
"1224","2011-11-08",14.39
"1225","2011-11-09",13.41
"1226","2011-11-10",13.21
"1227","2011-11-11",13.45
"1228","2011-11-14",13.99
"1229","2011-11-15",14.54
"1230","2011-11-16",14.27
"1231","2011-11-17",13.98
"1232","2011-11-18",13.91
"1233","2011-11-21",13.68
"1234","2011-11-22",13.63
"1235","2011-11-23",13.17
"1236","2011-11-25",12.79
"1237","2011-11-28",13.32
"1238","2011-11-29",13.26
"1239","2011-11-30",14.37
"1240","2011-12-01",14.17
"1241","2011-12-02",14.24
"1242","2011-12-05",14.08
"1243","2011-12-06",13.93
"1244","2011-12-07",14.09
"1245","2011-12-08",13.51
"1246","2011-12-09",13.98
"1247","2011-12-12",13.26
"1248","2011-12-13",12.55
"1249","2011-12-14",12.1
"1250","2011-12-15",12.32
"1251","2011-12-16",12.54
"1252","2011-12-19",12.29
"1253","2011-12-20",12.87
"1254","2011-12-21",13.24
"1255","2011-12-22",13.25
"1256","2011-12-23",13.31
"1257","2011-12-27",13.32
"1258","2011-12-28",12.9
"1259","2011-12-29",13.19
"1260","2011-12-30",13.29
"1261","2012-01-03",13.43
"1262","2012-01-04",13.27
"1263","2012-01-05",13.38
"1264","2012-01-06",13.38
"1265","2012-01-09",13.42
"1266","2012-01-10",13.71
"1267","2012-01-11",13.88
"1268","2012-01-12",13.85
"1269","2012-01-13",13.85
"1270","2012-01-17",13.54
"1271","2012-01-18",13.98
"1272","2012-01-19",14.13
"1273","2012-01-20",14.1
"1274","2012-01-23",14.14
"1275","2012-01-24",14.15
"1276","2012-01-25",14.63
"1277","2012-01-26",14.96
"1278","2012-01-27",15.03
"1279","2012-01-30",15.11
"1280","2012-01-31",15.28
"1281","2012-02-01",15.57
"1282","2012-02-02",15.68
"1283","2012-02-03",16
"1284","2012-02-06",16.040001
"1285","2012-02-07",15.9
"1286","2012-02-08",16.07
"1287","2012-02-09",16.07
"1288","2012-02-10",15.88
"1289","2012-02-13",15.95
"1290","2012-02-14",15.95
"1291","2012-02-15",15.46
"1292","2012-02-16",15.78
"1293","2012-02-17",15.84
"1294","2012-02-21",15.93
"1295","2012-02-22",15.95
"1296","2012-02-23",16.280001
"1297","2012-02-24",16.459999
"1298","2012-02-27",16.440001
"1299","2012-02-28",16.360001
"1300","2012-02-29",15.99
"1301","2012-03-01",17.18
"1302","2012-03-02",16.91
"1303","2012-03-05",16.98
"1304","2012-03-06",16.6
"1305","2012-03-07",17.049999
"1306","2012-03-08",16.99
"1307","2012-03-09",17.18
"1308","2012-03-12",17.280001
"1309","2012-03-13",17.9
"1310","2012-03-14",17.440001
"1311","2012-03-15",17.790001
"1312","2012-03-16",17.620001
"1313","2012-03-19",17.690001
"1314","2012-03-20",17.6
"1315","2012-03-21",17.629999
"1316","2012-03-22",17.559999
"1317","2012-03-23",17.77
"1318","2012-03-26",17.82
"1319","2012-03-27",17.68
"1320","2012-03-28",17.49
"1321","2012-03-29",17.52
"1322","2012-03-30",17.42
"1323","2012-04-02",17.629999
"1324","2012-04-03",17.5
"1325","2012-04-04",17.4
"1326","2012-04-05",17.440001
"1327","2012-04-09",16.98
"1328","2012-04-10",16.73
"1329","2012-04-11",16.530001
"1330","2012-04-12",16.540001
"1331","2012-04-13",16.309999
"1332","2012-04-16",16.110001
"1333","2012-04-17",16.4
"1334","2012-04-18",16.309999
"1335","2012-04-19",16.200001
"1336","2012-04-20",16.35
"1337","2012-04-23",16.190001
"1338","2012-04-24",15.98
"1339","2012-04-25",16.15
"1340","2012-04-26",16.43
"1341","2012-04-27",16.610001
"1342","2012-04-30",16.379999
"1343","2012-05-01",16.42
"1344","2012-05-02",16.6
"1345","2012-05-03",16.299999
"1346","2012-05-04",15.79
"1347","2012-05-07",15.95
"1348","2012-05-08",16.07
"1349","2012-05-09",15.96
"1350","2012-05-10",16
"1351","2012-05-11",15.31
"1352","2012-05-14",15.01
"1353","2012-05-15",14.83
"1354","2012-05-16",14.77
"1355","2012-05-17",14.2
"1356","2012-05-18",14.04
"1357","2012-05-21",14.65
"1358","2012-05-22",14.28
"1359","2012-05-23",14.37
"1360","2012-05-24",14.3
"1361","2012-05-25",14.26
"1362","2012-05-29",14.37
"1363","2012-05-30",14.16
"1364","2012-05-31",14.01
"1365","2012-06-01",14.06
"1366","2012-06-04",13.94
"1367","2012-06-05",13.98
"1368","2012-06-06",14.26
"1369","2012-06-07",14.08
"1370","2012-06-08",14.06
"1371","2012-06-11",13.96
"1372","2012-06-12",14.2
"1373","2012-06-13",14.38
"1374","2012-06-14",14.37
"1375","2012-06-15",14.64
"1376","2012-06-18",14.6
"1377","2012-06-19",15.17
"1378","2012-06-20",15.32
"1379","2012-06-21",15.11
"1380","2012-06-22",15.39
"1381","2012-06-25",15.55
"1382","2012-06-26",15.6
"1383","2012-06-27",16
"1384","2012-06-28",16.110001
"1385","2012-06-29",16.49
"1386","2012-07-02",16.49
"1387","2012-07-03",16.84
"1388","2012-07-05",16.940001
"1389","2012-07-06",16.51
"1390","2012-07-09",16.18
"1391","2012-07-10",16.049999
"1392","2012-07-11",16.299999
"1393","2012-07-12",16.290001
"1394","2012-07-13",16.52
"1395","2012-07-16",16.280001
"1396","2012-07-17",16.4
"1397","2012-07-18",16.530001
"1398","2012-07-19",16.790001
"1399","2012-07-20",16.66
"1400","2012-07-23",16.440001
"1401","2012-07-24",16.139999
"1402","2012-07-25",16.17
"1403","2012-07-26",16.24
"1404","2012-07-27",16.58
"1405","2012-07-30",16.719999
"1406","2012-07-31",16.52
"1407","2012-08-01",16.379999
"1408","2012-08-02",16.530001
"1409","2012-08-03",16.790001
"1410","2012-08-06",16.870001
"1411","2012-08-07",16.690001
"1412","2012-08-08",16.48
"1413","2012-08-09",16.75
"1414","2012-08-10",16.889999
"1415","2012-08-13",16.93
"1416","2012-08-14",16.85
"1417","2012-08-15",17.07
"1418","2012-08-16",17.23
"1419","2012-08-17",17.08
"1420","2012-08-20",17
"1421","2012-08-21",17.07
"1422","2012-08-22",16.75
"1423","2012-08-23",16.66
"1424","2012-08-24",16.629999
"1425","2012-08-27",16.610001
"1426","2012-08-28",16.65
"1427","2012-08-29",16.73
"1428","2012-08-30",16.610001
"1429","2012-08-31",16.620001
"1430","2012-09-04",17.01
"1431","2012-09-05",17.09
"1432","2012-09-06",17.08
"1433","2012-09-07",17.41
"1434","2012-09-10",17.4
"1435","2012-09-11",17.42
"1436","2012-09-12",17.35
"1437","2012-09-13",17.32
"1438","2012-09-14",17.540001
"1439","2012-09-17",17.58
"1440","2012-09-18",17.780001
"1441","2012-09-19",17.860001
"1442","2012-09-20",17.629999
"1443","2012-09-21",18.139999
"1444","2012-09-24",18.25
"1445","2012-09-25",18.09
"1446","2012-09-26",18.360001
"1447","2012-09-27",18.43
"1448","2012-09-28",18.290001
"1449","2012-10-01",18.5
"1450","2012-10-02",18.450001
"1451","2012-10-03",17.99
"1452","2012-10-04",18.309999
"1453","2012-10-05",18.120001
"1454","2012-10-08",17.950001
"1455","2012-10-09",17.549999
"1456","2012-10-10",16.77
"1457","2012-10-11",16.9
"1458","2012-10-12",17.190001
"1459","2012-10-15",17.32
"1460","2012-10-16",17.299999
"1461","2012-10-17",17.440001
"1462","2012-10-18",17.4
"1463","2012-10-19",16.99
"1464","2012-10-22",16.889999
"1465","2012-10-23",16.65
"1466","2012-10-24",16.620001
"1467","2012-10-25",16.639999
"1468","2012-10-26",16.549999
"1469","2012-10-31",16.530001
"1470","2012-11-01",16.58
"1471","2012-11-02",16.17
"1472","2012-11-05",15.9
"1473","2012-11-06",15.7
"1474","2012-11-07",15.32
"1475","2012-11-08",15.22
"1476","2012-11-09",15.85
"1477","2012-11-12",15.62
"1478","2012-11-13",15.43
"1479","2012-11-14",15.3
"1480","2012-11-15",15.44
"1481","2012-11-16",15.67
"1482","2012-11-19",15.94
"1483","2012-11-20",16.120001
"1484","2012-11-21",16.16
"1485","2012-11-23",16.190001
"1486","2012-11-26",16.66
"1487","2012-11-27",16.49
"1488","2012-11-28",16.5
"1489","2012-11-29",16.809999
"1490","2012-11-30",16.870001
"1491","2012-12-03",16.9
"1492","2012-12-04",17.09
"1493","2012-12-05",17.09
"1494","2012-12-06",17.01
"1495","2012-12-07",16.959999
"1496","2012-12-10",16.940001
"1497","2012-12-11",17.049999
"1498","2012-12-12",16.860001
"1499","2012-12-13",16.790001
"1500","2012-12-14",16.6
"1501","2012-12-17",16.92
"1502","2012-12-18",16.99
"1503","2012-12-19",17
"1504","2012-12-20",17
"1505","2012-12-21",15.99
"1506","2012-12-24",15.69
"1507","2012-12-26",15.61
"1508","2012-12-27",15.71
"1509","2012-12-28",15.54
"1510","2012-12-31",16.040001
"1511","2013-01-02",16.549999
"1512","2013-01-03",16.16
"1513","2013-01-04",16.469999
"1514","2013-01-07",16.5
"1515","2013-01-08",16.35
"1516","2013-01-09",16.57
"1517","2013-01-10",16.530001
"1518","2013-01-11",16.68
"1519","2013-01-14",16.870001
"1520","2013-01-15",17
"1521","2013-01-16",16.639999
"1522","2013-01-17",16.93
"1523","2013-01-18",17.01
"1524","2013-01-22",17.110001
"1525","2013-01-23",16.99
"1526","2013-01-24",16.82
"1527","2013-01-25",16.98
"1528","2013-01-28",16.950001
"1529","2013-01-29",17.26
"1530","2013-01-30",16.83
"1531","2013-01-31",16.870001
"1532","2013-02-01",16.99
"1533","2013-02-04",16.629999
"1534","2013-02-05",16.889999
"1535","2013-02-06",17.01
"1536","2013-02-07",16.91
"1537","2013-02-08",17.049999
"1538","2013-02-11",16.959999
"1539","2013-02-12",16.799999
"1540","2013-02-13",16.959999
"1541","2013-02-14",16.790001
"1542","2013-02-15",16.75
"1543","2013-02-19",17
"1544","2013-02-20",16.870001
"1545","2013-02-21",16.67
"1546","2013-02-22",16.940001
"1547","2013-02-25",16.450001
"1548","2013-02-26",16.57
"1549","2013-02-27",16.65
"1550","2013-02-28",16.690001
"1551","2013-03-01",16.83
"1552","2013-03-04",16.530001
"1553","2013-03-05",16.68
"1554","2013-03-06",16.84
"1555","2013-03-07",16.780001
"1556","2013-03-08",16.93
"1557","2013-03-11",16.940001
"1558","2013-03-12",17.82
"1559","2013-03-13",17.75
"1560","2013-03-14",18.370001
"1561","2013-03-15",18.73
"1562","2013-03-18",18.34
"1563","2013-03-19",18.139999
"1564","2013-03-20",18.18
"1565","2013-03-21",17.93
"1566","2013-03-22",18.09
"1567","2013-03-25",18.1
"1568","2013-03-26",18.24
"1569","2013-03-27",18.27
"1570","2013-03-28",17.959999
"1571","2013-04-01",17.65
"1572","2013-04-02",17.620001
"1573","2013-04-03",17.25
"1574","2013-04-04",17.450001
"1575","2013-04-05",17.4
"1576","2013-04-08",17.440001
"1577","2013-04-09",17.42
"1578","2013-04-10",17.809999
"1579","2013-04-11",17.65
"1580","2013-04-12",17.450001
"1581","2013-04-15",16.93
"1582","2013-04-16",17.1
"1583","2013-04-17",16.67
"1584","2013-04-18",16.530001
"1585","2013-04-19",16.77
"1586","2013-04-22",16.719999
"1587","2013-04-23",16.950001
"1588","2013-04-24",16.940001
"1589","2013-04-25",17.629999
"1590","2013-04-26",18.139999
"1591","2013-04-29",18.280001
"1592","2013-04-30",18.51
"1593","2013-05-01",17.99
"1594","2013-05-02",18.200001
"1595","2013-05-03",18.540001
"1596","2013-05-06",18.35
"1597","2013-05-07",18.549999
"1598","2013-05-08",18.77
"1599","2013-05-09",18.790001
"1600","2013-05-10",19.440001
"1601","2013-05-13",19.02
"1602","2013-05-14",18.6
"1603","2013-05-15",18.75
"1604","2013-05-16",18.719999
"1605","2013-05-17",18.99
"1606","2013-05-20",18.93
"1607","2013-05-21",19.059999
"1608","2013-05-22",18.92
"1609","2013-05-23",19.209999
"1610","2013-05-24",19.290001
"1611","2013-05-28",19.65
"1612","2013-05-29",19.51
"1613","2013-05-30",19.85
"1614","2013-05-31",19.610001
"1615","2013-06-03",19.799999
"1616","2013-06-04",19.780001
"1617","2013-06-05",19.34
"1618","2013-06-06",19.52
"1619","2013-06-07",19.389999
"1620","2013-06-10",19.540001
"1621","2013-06-11",19.389999
"1622","2013-06-12",19.48
"1623","2013-06-13",19.67
"1624","2013-06-14",19.33
"1625","2013-06-17",19.309999
"1626","2013-06-18",19.620001
"1627","2013-06-19",19.65
"1628","2013-06-20",18.889999
"1629","2013-06-21",18.709999
"1630","2013-06-24",18.610001
"1631","2013-06-25",18.700001
"1632","2013-06-26",18.5
"1633","2013-06-27",18.959999
"1634","2013-06-28",18.66
"1635","2013-07-01",19.059999
"1636","2013-07-02",19.07
"1637","2013-07-03",19.24
"1638","2013-07-05",19.41
"1639","2013-07-08",19.68
"1640","2013-07-09",19.879999
"1641","2013-07-10",19.93
"1642","2013-07-11",20.23
"1643","2013-07-12",20.35
"1644","2013-07-15",20.370001
"1645","2013-07-16",20.41
"1646","2013-07-17",20.35
"1647","2013-07-18",20.48
"1648","2013-07-19",20.48
"1649","2013-07-22",20.68
"1650","2013-07-23",20.469999
"1651","2013-07-24",20.200001
"1652","2013-07-25",20.690001
"1653","2013-07-26",20.6
"1654","2013-07-29",20.43
"1655","2013-07-30",20.26
"1656","2013-07-31",20.299999
"1657","2013-08-01",20.639999
"1658","2013-08-02",20.68
"1659","2013-08-05",21.23
"1660","2013-08-06",20.889999
"1661","2013-08-07",20.65
"1662","2013-08-08",20.91
"1663","2013-08-09",20.51
"1664","2013-08-12",20.52
"1665","2013-08-13",20.280001
"1666","2013-08-14",20.299999
"1667","2013-08-15",19.799999
"1668","2013-08-16",19.6
"1669","2013-08-19",19.4
"1670","2013-08-20",19.49
"1671","2013-08-21",19.17
"1672","2013-08-22",19.32
"1673","2013-08-23",20.75
"1674","2013-08-26",21.25
"1675","2013-08-27",20.700001
"1676","2013-08-28",20.450001
"1677","2013-08-29",20.42
"1678","2013-08-30",20.23
"1679","2013-09-03",19.889999
"1680","2013-09-04",19.950001
"1681","2013-09-05",20.059999
"1682","2013-09-06",20.33
"1683","2013-09-09",20.5
"1684","2013-09-10",20.75
"1685","2013-09-11",20.809999
"1686","2013-09-12",20.85
"1687","2013-09-13",20.860001
"1688","2013-09-16",20.84
"1689","2013-09-17",21.200001
"1690","2013-09-18",21.200001
"1691","2013-09-19",21.209999
"1692","2013-09-20",21.280001
"1693","2013-09-23",21.459999
"1694","2013-09-24",20.73
"1695","2013-09-25",20.6
"1696","2013-09-26",20.629999
"1697","2013-09-27",20.48
"1698","2013-09-30",21.16
"1699","2013-10-01",20.950001
"1700","2013-10-02",20.799999
"1701","2013-10-03",20.379999
"1702","2013-10-04",20.33
"1703","2013-10-07",20.799999
"1704","2013-10-08",20.77
"1705","2013-10-09",20.629999
"1706","2013-10-10",21.700001
"1707","2013-10-11",20.9
"1708","2013-10-14",21.389999
"1709","2013-10-15",21.440001
"1710","2013-10-16",21.59
"1711","2013-10-17",22.08
"1712","2013-10-18",22.290001
"1713","2013-10-21",22.5
"1714","2013-10-22",22.799999
"1715","2013-10-23",22.65
"1716","2013-10-24",23.84
"1717","2013-10-25",23.66
"1718","2013-10-28",23.530001
"1719","2013-10-29",23.690001
"1720","2013-10-30",23.459999
"1721","2013-10-31",23.27
"1722","2013-11-01",23.219999
"1723","2013-11-04",23.549999
"1724","2013-11-05",23.139999
"1725","2013-11-06",22.790001
"1726","2013-11-07",22.68
"1727","2013-11-08",22.200001
"1728","2013-11-11",21.91
"1729","2013-11-12",21.809999
"1730","2013-11-13",21.700001
"1731","2013-11-14",21.51
"1732","2013-11-15",21.469999
"1733","2013-11-18",21.459999
"1734","2013-11-19",20.540001
"1735","2013-11-20",20.26
"1736","2013-11-21",20.35
"1737","2013-11-22",20.629999
"1738","2013-11-25",20.32
"1739","2013-11-26",20.58
"1740","2013-11-27",20.450001
"1741","2013-11-29",20.73
"1742","2013-12-02",20.42
"1743","2013-12-03",20.5
"1744","2013-12-04",20.84
"1745","2013-12-05",20.9
"1746","2013-12-06",21.27
"1747","2013-12-09",21.700001
"1748","2013-12-10",20.719999
"1749","2013-12-11",20.76
"1750","2013-12-12",20
"1751","2013-12-13",19.290001
"1752","2013-12-16",19.290001
"1753","2013-12-17",19.549999
"1754","2013-12-18",19.93
"1755","2013-12-19",20.309999
"1756","2013-12-20",20.540001
"1757","2013-12-23",21
"1758","2013-12-24",20.969999
"1759","2013-12-26",21
"1760","2013-12-27",20.77
"1761","2013-12-30",20.83
"1762","2013-12-31",20.879999
"1763","2014-01-02",21.129999
"1764","2014-01-03",20.959999
"1765","2014-01-06",20.77
"1766","2014-01-07",20.9
"1767","2014-01-08",20.780001
"1768","2014-01-09",20.540001
"1769","2014-01-10",20.629999
"1770","2014-01-13",20.549999
"1771","2014-01-14",20.57
"1772","2014-01-15",20.690001
"1773","2014-01-16",20.59
"1774","2014-01-17",20.360001
"1775","2014-01-21",20.75
"1776","2014-01-22",20.84
"1777","2014-01-23",20.65
"1778","2014-01-24",20.110001
"1779","2014-01-27",19.58
"1780","2014-01-28",20.030001
"1781","2014-01-29",19.49
"1782","2014-01-30",19.639999
"1783","2014-01-31",19.559999
"1784","2014-02-03",19.15
"1785","2014-02-04",19.360001
"1786","2014-02-05",19.17
"1787","2014-02-06",19.379999
"1788","2014-02-07",19.43
"1789","2014-02-10",19.49
"1790","2014-02-11",19.610001
"1791","2014-02-12",19.6
"1792","2014-02-13",19.719999
"1793","2014-02-14",19.9
"1794","2014-02-18",20.049999
"1795","2014-02-19",19.9
"1796","2014-02-20",19.959999
"1797","2014-02-21",20.120001
"1798","2014-02-24",20.15
"1799","2014-02-25",20.059999
"1800","2014-02-26",20.290001
"1801","2014-02-27",20.219999
"1802","2014-02-28",20.18
"1803","2014-03-03",19.940001
"1804","2014-03-04",20.41
"1805","2014-03-05",20.360001
"1806","2014-03-06",20.469999
"1807","2014-03-07",20.49
"1808","2014-03-10",20.27
"1809","2014-03-11",19.99
"1810","2014-03-12",19.99
"1811","2014-03-13",19.700001
"1812","2014-03-14",19.83
"1813","2014-03-17",19.92
"1814","2014-03-18",20.02
"1815","2014-03-19",19.67
"1816","2014-03-20",19.77
"1817","2014-03-21",19.67
"1818","2014-03-24",19.51
"1819","2014-03-25",19.559999
"1820","2014-03-26",19.42
"1821","2014-03-27",19.360001
"1822","2014-03-28",19.5
"1823","2014-03-31",20.02
"1824","2014-04-01",20.01
"1825","2014-04-02",20.65
"1826","2014-04-03",20.75
"1827","2014-04-04",20.950001
"1828","2014-04-07",20.639999
"1829","2014-04-08",20.91
"1830","2014-04-09",21.27
"1831","2014-04-10",20.799999
"1832","2014-04-11",20.76
"1833","2014-04-14",20.85
"1834","2014-04-15",20.84
"1835","2014-04-16",21.01
"1836","2014-04-17",20.83
"1837","2014-04-21",20.83
"1838","2014-04-22",20.719999
"1839","2014-04-23",20.58
"1840","2014-04-24",20.389999
"1841","2014-04-25",20.110001
"1842","2014-04-28",20.1
"1843","2014-04-29",19.98
"1844","2014-04-30",20.01
"1845","2014-05-01",19.799999
"1846","2014-05-02",20.01
"1847","2014-05-05",19.870001
"1848","2014-05-06",19.84
"1849","2014-05-07",19.85
"1850","2014-05-08",19.91
"1851","2014-05-09",20.559999
"1852","2014-05-12",20.24
"1853","2014-05-13",19.940001
"1854","2014-05-14",19.530001
"1855","2014-05-15",19.469999
"1856","2014-05-16",19.74
"1857","2014-05-19",19.68
"1858","2014-05-20",19.42
"1859","2014-05-21",19.610001
"1860","2014-05-22",19.59
"1861","2014-05-23",19.43
"1862","2014-05-27",19.67
"1863","2014-05-28",19.389999
"1864","2014-05-29",20.120001
"1865","2014-05-30",19.99
"1866","2014-06-02",19.34
"1867","2014-06-03",19.190001
"1868","2014-06-04",19.299999
"1869","2014-06-05",19.549999
"1870","2014-06-06",19.67
"1871","2014-06-09",19.85
"1872","2014-06-10",19.75
"1873","2014-06-11",19.52
"1874","2014-06-12",19.76
"1875","2014-06-13",19.959999
"1876","2014-06-16",19.950001
"1877","2014-06-17",20.190001
"1878","2014-06-18",20.290001
"1879","2014-06-19",20.48
"1880","2014-06-20",20.66
"1881","2014-06-23",20.719999
"1882","2014-06-24",20.73
"1883","2014-06-25",20.6
"1884","2014-06-26",20.66
"1885","2014-06-27",20.92
"1886","2014-06-30",20.9
"1887","2014-07-01",20.870001
"1888","2014-07-02",20.870001
"1889","2014-07-03",20.99
"1890","2014-07-07",20.879999
"1891","2014-07-08",20.559999
"1892","2014-07-09",20.469999
"1893","2014-07-10",20
"1894","2014-07-11",19.9
"1895","2014-07-14",19.870001
"1896","2014-07-15",19.65
"1897","2014-07-16",19.59
"1898","2014-07-17",19.35
"1899","2014-07-18",19.85
"1900","2014-07-21",19.389999
"1901","2014-07-22",19.65
"1902","2014-07-23",19.370001
"1903","2014-07-24",19.23
"1904","2014-07-25",19.290001
"1905","2014-07-28",19.24
"1906","2014-07-29",18.870001
"1907","2014-07-30",18.82
"1908","2014-07-31",18.719999
"1909","2014-08-01",18.92
"1910","2014-08-04",18.73
"1911","2014-08-05",18.6
"1912","2014-08-06",18.85
"1913","2014-08-07",18.6
"1914","2014-08-08",19.059999
"1915","2014-08-11",19.68
