"","date","CRNT"
"2869","2018-05-24",3.17
"2870","2018-05-25",3.16
"2871","2018-05-29",3.24
"2872","2018-05-30",3.27
"2873","2018-05-31",3.45
"2874","2018-06-01",3.47
"2875","2018-06-04",3.52
"2876","2018-06-05",3.38
"2877","2018-06-06",3.35
"2878","2018-06-07",3.35
"2879","2018-06-08",3.49
"2880","2018-06-11",3.7
"2881","2018-06-12",4
"2882","2018-06-13",3.78
"2883","2018-06-14",3.92
"2884","2018-06-15",3.88
"2885","2018-06-18",3.85
"2886","2018-06-19",3.84
"2887","2018-06-20",3.8
"2888","2018-06-21",3.7
"2889","2018-06-22",3.72
"2890","2018-06-25",3.61
"2891","2018-06-26",3.8
"2892","2018-06-27",3.69
"2893","2018-06-28",3.59
"2894","2018-06-29",3.57
"2895","2018-07-02",3.57
"2896","2018-07-03",3.51
"2897","2018-07-05",3.42
"2898","2018-07-06",3.69
"2899","2018-07-09",3.64
"2900","2018-07-10",3.58
"2901","2018-07-11",3.54
"2902","2018-07-12",3.57
"2903","2018-07-13",3.52
"2904","2018-07-16",3.54
"2905","2018-07-17",3.64
"2906","2018-07-18",3.79
"2907","2018-07-19",3.76
"2908","2018-07-20",3.79
"2909","2018-07-23",3.82
"2910","2018-07-24",3.82
"2911","2018-07-25",3.89
"2912","2018-07-26",4.02
"2913","2018-07-27",4.01
"2914","2018-07-30",4.02
"2915","2018-07-31",4.01
"2916","2018-08-01",4.04
"2917","2018-08-02",4.02
"2918","2018-08-03",4.03
"2919","2018-08-06",3.62
"2920","2018-08-07",3.47
"2921","2018-08-08",3.44
"2922","2018-08-09",3.41
"2923","2018-08-10",3.28
"2924","2018-08-13",3.33
"2925","2018-08-14",3.38
"2926","2018-08-15",3.39
"2927","2018-08-16",3.45
"2928","2018-08-17",3.37
"2929","2018-08-20",3.26
"2930","2018-08-21",3.34
"2931","2018-08-22",3.28
"2932","2018-08-23",3.29
"2933","2018-08-24",3.33
"2934","2018-08-27",3.31
"2935","2018-08-28",3.3
"2936","2018-08-29",3.3
"2937","2018-08-30",3.29
"2938","2018-08-31",3.23
"2939","2018-09-04",3.13
"2940","2018-09-05",3.14
"2941","2018-09-06",3.07
"2942","2018-09-07",3
"2943","2018-09-10",3.04
"2944","2018-09-11",2.95
"2945","2018-09-12",2.91
"2946","2018-09-13",2.94
"2947","2018-09-14",2.92
"2948","2018-09-17",2.74
"2949","2018-09-18",2.8
"2950","2018-09-19",3.17
"2951","2018-09-20",3.09
"2952","2018-09-21",2.95
"2953","2018-09-24",2.91
"2954","2018-09-25",2.89
"2955","2018-09-26",2.88
"2956","2018-09-27",3.04
"2957","2018-09-28",3.37
"2958","2018-10-01",3.26
"2959","2018-10-02",3.4
"2960","2018-10-03",3.44
"2961","2018-10-04",3.33
"2962","2018-10-05",3.21
"2963","2018-10-08",3.1
"2964","2018-10-09",3.06
"2965","2018-10-10",3.22
"2966","2018-10-11",3.13
"2967","2018-10-12",3.21
"2968","2018-10-15",3.19
"2969","2018-10-16",3.38
"2970","2018-10-17",3.72
"2971","2018-10-18",3.44
"2972","2018-10-19",3.44
"2973","2018-10-22",3.74
"2974","2018-10-23",3.48
"2975","2018-10-24",3.37
"2976","2018-10-25",3.43
"2977","2018-10-26",3.3
"2978","2018-10-29",3.25
"2979","2018-10-30",3.3
"2980","2018-10-31",3.33
"2981","2018-11-01",3.4
"2982","2018-11-02",3.46
"2983","2018-11-05",3.67
"2984","2018-11-06",3.93
"2985","2018-11-07",3.96
"2986","2018-11-08",4.52
"2987","2018-11-09",4.35
"2988","2018-11-12",4.65
"2989","2018-11-13",4.65
"2990","2018-11-14",4.25
"2991","2018-11-15",4.39
"2992","2018-11-16",4.24
"2993","2018-11-19",4.3
"2994","2018-11-20",4.25
"2995","2018-11-21",4.54
"2996","2018-11-23",4.36
"2997","2018-11-26",4.4
"2998","2018-11-27",4.36
"2999","2018-11-28",4.3
"3000","2018-11-29",4.31
"3001","2018-11-30",4.25
"3002","2018-12-03",4.38
"3003","2018-12-04",4.24
"3004","2018-12-06",4.24
"3005","2018-12-07",4.12
"3006","2018-12-10",4.2
"3007","2018-12-11",4.13
"3008","2018-12-12",4.11
"3009","2018-12-13",4.03
"3010","2018-12-14",3.89
"3011","2018-12-17",3.59
"3012","2018-12-18",3.62
"3013","2018-12-19",3.61
"3014","2018-12-20",3.66
"3015","2018-12-21",3.57
"3016","2018-12-24",3.47
"3017","2018-12-26",3.57
"3018","2018-12-27",3.54
"3019","2018-12-28",3.6
"3020","2018-12-31",3.78
"3021","2019-01-02",3.85
"3022","2019-01-03",3.65
"3023","2019-01-04",3.76
"3024","2019-01-07",3.83
"3025","2019-01-08",3.98
"3026","2019-01-09",4
"3027","2019-01-10",3.96
"3028","2019-01-11",3.88
"3029","2019-01-14",3.9
"3030","2019-01-15",4.04
"3031","2019-01-16",3.94
"3032","2019-01-17",3.9
"3033","2019-01-18",3.76
"3034","2019-01-22",3.7
"3035","2019-01-23",3.74
"3036","2019-01-24",3.81
"3037","2019-01-25",3.92
"3038","2019-01-28",4
"3039","2019-01-29",4.16
"3040","2019-01-30",4.44
"3041","2019-01-31",4.43
"3042","2019-02-01",4.6
"3043","2019-02-04",4.65
"3044","2019-02-05",4.45
"3045","2019-02-06",4.52
"3046","2019-02-07",4.44
"3047","2019-02-08",4.4
"3048","2019-02-11",4.46
"3049","2019-02-12",4.42
"3050","2019-02-13",4.52
"3051","2019-02-14",4.83
"3052","2019-02-15",4.73
"3053","2019-02-19",4.91
"3054","2019-02-20",4.12
"3055","2019-02-21",4.16
"3056","2019-02-22",4.06
"3057","2019-02-25",3.98
"3058","2019-02-26",3.76
"3059","2019-02-27",3.79
"3060","2019-02-28",3.82
"3061","2019-03-01",3.84
"3062","2019-03-04",3.82
"3063","2019-03-05",3.69
"3064","2019-03-06",3.7
"3065","2019-03-07",3.72
"3066","2019-03-08",3.73
"3067","2019-03-11",3.9
"3068","2019-03-12",3.76
"3069","2019-03-13",3.72
"3070","2019-03-14",3.54
"3071","2019-03-15",3.54
"3072","2019-03-18",3.62
"3073","2019-03-19",3.64
"3074","2019-03-20",3.58
"3075","2019-03-21",3.73
"3076","2019-03-22",3.56
"3077","2019-03-25",3.56
"3078","2019-03-26",3.57
"3079","2019-03-27",3.56
"3080","2019-03-28",3.57
"3081","2019-03-29",3.59
"3082","2019-04-01",3.68
"3083","2019-04-02",3.72
"3084","2019-04-03",3.61
"3085","2019-04-04",3.51
"3086","2019-04-05",3.52
"3087","2019-04-08",3.5
"3088","2019-04-09",3.55
"3089","2019-04-10",3.62
"3090","2019-04-11",3.68
"3091","2019-04-12",3.67
"3092","2019-04-15",3.64
"3093","2019-04-16",3.73
"3094","2019-04-17",3.75
"3095","2019-04-18",3.76
"3096","2019-04-22",4.23
"3097","2019-04-23",4.18
"3098","2019-04-24",4.18
"3099","2019-04-25",4.1
"3100","2019-04-26",4.03
"3101","2019-04-29",4.02
"3102","2019-04-30",3.83
"3103","2019-05-01",3.72
"3104","2019-05-02",3.78
"3105","2019-05-03",3.71
"3106","2019-05-06",3.56
"3107","2019-05-07",3.23
"3108","2019-05-08",3.32
"3109","2019-05-09",3.13
"3110","2019-05-10",3.16
"3111","2019-05-13",3.03
"3112","2019-05-14",3.07
"3113","2019-05-15",2.99
"3114","2019-05-16",2.91
"3115","2019-05-17",2.82
"3116","2019-05-20",2.92
"3117","2019-05-21",2.94
"3118","2019-05-22",2.94
"3119","2019-05-23",2.83
"3120","2019-05-24",2.81
"3121","2019-05-28",2.9
"3122","2019-05-29",2.81
"3123","2019-05-30",2.87
"3124","2019-05-31",2.77
"3125","2019-06-03",2.84
"3126","2019-06-04",2.98
"3127","2019-06-05",2.94
"3128","2019-06-06",2.87
"3129","2019-06-07",2.9
"3130","2019-06-10",2.93
"3131","2019-06-11",2.85
"3132","2019-06-12",2.82
"3133","2019-06-13",2.86
"3134","2019-06-14",2.82
"3135","2019-06-17",2.85
"3136","2019-06-18",2.9
"3137","2019-06-19",2.89
"3138","2019-06-20",2.99
"3139","2019-06-21",3.13
"3140","2019-06-24",2.99
"3141","2019-06-25",2.93
"3142","2019-06-26",2.98
"3143","2019-06-27",2.99
"3144","2019-06-28",2.93
"3145","2019-07-01",3.05
"3146","2019-07-02",2.75
"3147","2019-07-03",2.7
"3148","2019-07-05",2.57
"3149","2019-07-08",2.61
"3150","2019-07-09",2.67
"3151","2019-07-10",2.68
"3152","2019-07-11",2.56
"3153","2019-07-12",2.57
"3154","2019-07-15",2.52
"3155","2019-07-16",2.54
"3156","2019-07-17",2.78
"3157","2019-07-18",2.86
"3158","2019-07-19",2.75
"3159","2019-07-22",2.89
"3160","2019-07-23",2.79
"3161","2019-07-24",2.8
"3162","2019-07-25",2.88
"3163","2019-07-26",2.94
"3164","2019-07-29",2.98
"3165","2019-07-30",2.96
"3166","2019-07-31",3.04
"3167","2019-08-01",3.05
"3168","2019-08-02",3.04
"3169","2019-08-05",2.92
"3170","2019-08-06",2.81
"3171","2019-08-07",2.82
"3172","2019-08-08",2.87
"3173","2019-08-09",2.83
"3174","2019-08-12",2.59
"3175","2019-08-13",2.45
"3176","2019-08-14",2.34
"3177","2019-08-15",2.25
"3178","2019-08-16",2.41
"3179","2019-08-19",2.37
"3180","2019-08-20",2.29
"3181","2019-08-21",2.37
"3182","2019-08-22",2.37
"3183","2019-08-23",2.28
"3184","2019-08-26",2.29
"3185","2019-08-27",2.25
"3186","2019-08-28",2.31
"3187","2019-08-29",2.23
"3188","2019-08-30",2.24
"3189","2019-09-03",2.21
"3190","2019-09-04",2.3
"3191","2019-09-05",2.36
"3192","2019-09-06",2.38
"3193","2019-09-09",2.4
"3194","2019-09-10",2.55
"3195","2019-09-11",2.61
"3196","2019-09-12",2.65
"3197","2019-09-13",2.73
"3198","2019-09-16",2.62
"3199","2019-09-17",2.69
"3200","2019-09-18",2.93
"3201","2019-09-19",2.83
"3202","2019-09-20",2.76
"3203","2019-09-23",2.68
"3204","2019-09-24",2.59
"3205","2019-09-25",2.69
"3206","2019-09-26",2.63
"3207","2019-09-27",2.69
"3208","2019-09-30",2.69
"3209","2019-10-01",2.59
"3210","2019-10-02",2.56
"3211","2019-10-03",2.66
"3212","2019-10-04",2.68
"3213","2019-10-07",2.74
"3214","2019-10-08",2.68
"3215","2019-10-09",2.7
"3216","2019-10-10",2.7
"3217","2019-10-11",2.72
"3218","2019-10-14",2.76
"3219","2019-10-15",2.77
"3220","2019-10-16",2.7
"3221","2019-10-17",2.77
"3222","2019-10-18",2.78
"3223","2019-10-21",2.89
"3224","2019-10-22",2.91
"3225","2019-10-23",3.09
"3226","2019-10-24",2.98
"3227","2019-10-25",2.95
"3228","2019-10-28",3
"3229","2019-10-29",2.96
"3230","2019-10-30",2.91
"3231","2019-10-31",2.98
"3232","2019-11-01",2.96
"3233","2019-11-04",1.91
"3234","2019-11-05",1.92
"3235","2019-11-06",1.8
"3236","2019-11-07",1.81
"3237","2019-11-08",1.82
"3238","2019-11-11",1.85
"3239","2019-11-12",1.83
"3240","2019-11-13",1.79
"3241","2019-11-14",1.77
"3242","2019-11-15",1.76
"3243","2019-11-18",1.79
"3244","2019-11-19",1.81
"3245","2019-11-20",1.78
"3246","2019-11-21",1.88
"3247","2019-11-22",1.98
"3248","2019-11-25",1.9
"3249","2019-11-26",1.93
"3250","2019-11-27",1.93
"3251","2019-11-29",1.96
"3252","2019-12-02",1.88
"3253","2019-12-03",1.84
"3254","2019-12-04",1.89
"3255","2019-12-05",1.87
"3256","2019-12-06",1.92
"3257","2019-12-09",1.89
"3258","2019-12-10",1.87
"3259","2019-12-11",1.82
"3260","2019-12-12",1.88
"3261","2019-12-13",1.84
"3262","2019-12-16",1.87
"3263","2019-12-17",1.84
"3264","2019-12-18",2.06
"3265","2019-12-19",2.1
"3266","2019-12-20",2.03
"3267","2019-12-23",2.07
"3268","2019-12-24",2.01
"3269","2019-12-26",2.06
"3270","2019-12-27",2.06
"3271","2019-12-30",2.05
"3272","2019-12-31",2.1
"3273","2020-01-02",2.21
"3274","2020-01-03",2.08
"3275","2020-01-06",2.21
"3276","2020-01-07",2.2
"3277","2020-01-08",2.25
"3278","2020-01-09",2.23
"3279","2020-01-10",2.21
"3280","2020-01-13",2.15
"3281","2020-01-14",2.11
"3282","2020-01-15",2.19
"3283","2020-01-16",2.24
"3284","2020-01-17",2.2
"3285","2020-01-21",2.25
"3286","2020-01-22",2.23
"3287","2020-01-23",2.31
"3288","2020-01-24",2.27
"3289","2020-01-27",2.16
"3290","2020-01-28",2.22
"3291","2020-01-29",2.16
"3292","2020-01-30",2.12
"3293","2020-01-31",2.06
"3294","2020-02-03",2.02
"3295","2020-02-04",2.1
"3296","2020-02-05",2.18
"3297","2020-02-06",2.12
"3298","2020-02-07",2.08
"3299","2020-02-10",1.84
"3300","2020-02-11",1.96
"3301","2020-02-12",1.95
"3302","2020-02-13",1.9
"3303","2020-02-14",1.92
"3304","2020-02-18",1.99
"3305","2020-02-19",1.94
"3306","2020-02-20",1.99
"3307","2020-02-21",1.92
"3308","2020-02-24",1.95
"3309","2020-02-25",1.89
"3310","2020-02-26",1.86
"3311","2020-02-27",1.78
"3312","2020-02-28",1.69
"3313","2020-03-02",1.71
"3314","2020-03-03",1.66
"3315","2020-03-04",1.75
"3316","2020-03-05",1.67
"3317","2020-03-06",1.63
"3318","2020-03-09",1.48
"3319","2020-03-10",1.51
"3320","2020-03-11",1.47
"3321","2020-03-12",1.23
"3322","2020-03-13",1.21
"3323","2020-03-16",0.99
"3324","2020-03-17",1.18
"3325","2020-03-18",1.16
"3326","2020-03-19",1.32
"3327","2020-03-20",1.32
"3328","2020-03-23",1.25
"3329","2020-03-24",1.25
"3330","2020-03-25",1.28
"3331","2020-03-26",1.46
"3332","2020-03-27",1.33
"3333","2020-03-30",1.27
"3334","2020-03-31",1.26
"3335","2020-04-01",1.18
"3336","2020-04-02",1.22
"3337","2020-04-03",1.2
"3338","2020-04-06",1.55
"3339","2020-04-07",1.56
"3340","2020-04-08",1.65
"3341","2020-04-09",1.77
"3342","2020-04-13",1.96
"3343","2020-04-14",1.94
"3344","2020-04-15",1.95
"3345","2020-04-16",1.99
"3346","2020-04-17",2.04
"3347","2020-04-20",2.25
"3348","2020-04-21",2.08
"3349","2020-04-22",2.1
"3350","2020-04-23",2.26
"3351","2020-04-24",2.36
"3352","2020-04-27",2.42
"3353","2020-04-28",2.32
"3354","2020-04-29",2.27
"3355","2020-04-30",2.32
"3356","2020-05-01",2.2
"3357","2020-05-04",2.21
"3358","2020-05-05",2.2
"3359","2020-05-06",2.06
"3360","2020-05-07",2.12
"3361","2020-05-08",2.18
"3362","2020-05-11",2.27
"3363","2020-05-12",2.29
"3364","2020-05-13",2.17
"3365","2020-05-14",2.19
"3366","2020-05-15",2.21
"3367","2020-05-18",2.15
"3368","2020-05-19",2.24
"3369","2020-05-20",2.34
"3370","2020-05-21",2.31
"3371","2020-05-22",2.32
"3372","2020-05-26",2.32
"3373","2020-05-27",2.34
"3374","2020-05-28",2.29
"3375","2020-05-29",2.35
"3376","2020-06-01",2.37
"3377","2020-06-02",2.29
"3378","2020-06-03",2.3
"3379","2020-06-04",2.25
"3380","2020-06-05",2.19
"3381","2020-06-08",2.3
"3382","2020-06-09",2.27
"3383","2020-06-10",2.15
"3384","2020-06-11",2.04
"3385","2020-06-12",2.03
"3386","2020-06-15",2.08
"3387","2020-06-16",2.09
"3388","2020-06-17",2.06
"3389","2020-06-18",1.98
"3390","2020-06-19",2.08
"3391","2020-06-22",2.09
"3392","2020-06-23",2.1
"3393","2020-06-24",2.12
"3394","2020-06-25",2.11
"3395","2020-06-26",2.09
"3396","2020-06-29",2.09
"3397","2020-06-30",2.15
"3398","2020-07-01",2.14
"3399","2020-07-02",2.17
"3400","2020-07-06",2.29
"3401","2020-07-07",2.19
"3402","2020-07-08",2.15
"3403","2020-07-09",2.13
"3404","2020-07-10",2.06
"3405","2020-07-13",2.17
"3406","2020-07-14",2.21
"3407","2020-07-15",2.3
"3408","2020-07-16",2.38
"3409","2020-07-17",2.42
"3410","2020-07-20",2.67
"3411","2020-07-21",2.68
"3412","2020-07-22",2.59
"3413","2020-07-23",2.63
"3414","2020-07-24",2.57
"3415","2020-07-27",2.65
"3416","2020-07-28",2.63
"3417","2020-07-29",2.66
"3418","2020-07-30",2.72
"3419","2020-07-31",2.62
"3420","2020-08-03",2.75
"3421","2020-08-04",2.8
"3422","2020-08-05",2.72
"3423","2020-08-06",2.73
"3424","2020-08-07",2.65
"3425","2020-08-10",2.6
"3426","2020-08-11",2.48
"3427","2020-08-12",2.56
"3428","2020-08-13",2.57
"3429","2020-08-14",2.51
"3430","2020-08-17",2.5
"3431","2020-08-18",2.47
"3432","2020-08-19",2.51
"3433","2020-08-20",2.5
"3434","2020-08-21",2.44
"3435","2020-08-24",2.32
"3436","2020-08-25",2.34
"3437","2020-08-26",2.29
"3438","2020-08-27",2.27
"3439","2020-08-28",2.29
"3440","2020-08-31",2.3
"3441","2020-09-01",2.15
"3442","2020-09-02",2.38
"3443","2020-09-03",2.2
"3444","2020-09-04",2.19
"3445","2020-09-08",2.15
"3446","2020-09-09",2.17
"3447","2020-09-10",2.15
"3448","2020-09-11",2.12
"3449","2020-09-14",2.14
"3450","2020-09-15",2.25
"3451","2020-09-16",2.4
"3452","2020-09-17",2.41
"3453","2020-09-18",2.42
"3454","2020-09-21",2.44
"3455","2020-09-22",2.36
"3456","2020-09-23",2.31
"3457","2020-09-24",2.27
"3458","2020-09-25",2.37
"3459","2020-09-28",2.46
"3460","2020-09-29",2.49
"3461","2020-09-30",2.49
"3462","2020-10-01",2.42
"3463","2020-10-02",2.44
"3464","2020-10-05",2.49
"3465","2020-10-06",2.47
"3466","2020-10-07",2.42
"3467","2020-10-08",2.51
"3468","2020-10-09",2.47
"3469","2020-10-12",2.65
"3470","2020-10-13",2.61
"3471","2020-10-14",2.57
"3472","2020-10-15",2.56
"3473","2020-10-16",2.54
"3474","2020-10-19",2.54
"3475","2020-10-20",2.54
"3476","2020-10-21",2.56
"3477","2020-10-22",2.55
"3478","2020-10-23",2.52
"3479","2020-10-26",2.48
"3480","2020-10-27",2.4
"3481","2020-10-28",2.26
"3482","2020-10-29",2.26
"3483","2020-10-30",2.21
"3484","2020-11-02",2.14
"3485","2020-11-03",2.12
"3486","2020-11-04",2.18
"3487","2020-11-05",2.23
"3488","2020-11-06",2.22
"3489","2020-11-09",2.23
"3490","2020-11-10",2.26
"3491","2020-11-11",2.25
"3492","2020-11-12",2.31
"3493","2020-11-13",2.32
"3494","2020-11-16",2.38
"3495","2020-11-17",2.41
"3496","2020-11-18",2.41
"3497","2020-11-19",2.37
"3498","2020-11-20",2.35
"3499","2020-11-23",2.41
"3500","2020-11-24",2.48
"3501","2020-11-25",2.59
"3502","2020-11-27",2.52
