"","date","NVIV"
"1","2010-11-15",7500
"2","2010-11-16",6240
"3","2010-11-17",6300
"4","2010-11-18",6750
"5","2010-11-19",6600
"6","2010-11-22",6270
"7","2010-11-23",3900
"8","2010-11-24",4950
"9","2010-11-26",6270
"10","2010-11-29",6000
"11","2010-11-30",6150
"12","2010-12-01",6450
"13","2010-12-02",6510
"14","2010-12-03",6660
"15","2010-12-06",6660
"16","2010-12-07",6750
"17","2010-12-08",6600
"18","2010-12-09",6630
"19","2010-12-10",6780
"20","2010-12-13",6360
"21","2010-12-14",6300
"22","2010-12-15",6060
"23","2010-12-16",6030
"24","2010-12-17",6150
"25","2010-12-20",6240
"26","2010-12-21",6600
"27","2010-12-22",6660
"28","2010-12-23",6660
"29","2010-12-27",6660
"30","2010-12-28",6660
"31","2010-12-29",6660
"32","2010-12-30",6660
"33","2010-12-31",6750
"34","2011-01-03",5880
"35","2011-01-04",6000
"36","2011-01-05",5700
"37","2011-01-06",5850
"38","2011-01-07",5850
"39","2011-01-10",6000
"40","2011-01-11",5850
"41","2011-01-12",6000
"42","2011-01-13",5850
"43","2011-01-14",6150
"44","2011-01-18",5850
"45","2011-01-19",5700
"46","2011-01-20",4830
"47","2011-01-21",5250
"48","2011-01-24",5250
"49","2011-01-25",6030
"50","2011-01-26",4800
"51","2011-01-27",4800
"52","2011-01-28",4800
"53","2011-01-31",5280
"54","2011-02-01",5280
"55","2011-02-02",5400
"56","2011-02-03",5550
"57","2011-02-04",5250
"58","2011-02-07",5250
"59","2011-02-08",4950
"60","2011-02-09",4950
"61","2011-02-10",4950
"62","2011-02-11",4950
"63","2011-02-14",5100
"64","2011-02-15",5550
"65","2011-02-16",5820
"66","2011-02-17",5550
"67","2011-02-18",5700
"68","2011-02-22",5640
"69","2011-02-23",5550
"70","2011-02-24",5550
"71","2011-02-25",5550
"72","2011-02-28",5760
"73","2011-03-01",5760
"74","2011-03-02",5610
"75","2011-03-03",5700
"76","2011-03-04",5610
"77","2011-03-07",5550
"78","2011-03-08",5700
"79","2011-03-09",5310
"80","2011-03-10",4800
"81","2011-03-11",4800
"82","2011-03-14",4500
"83","2011-03-15",3600
"84","2011-03-16",3900
"85","2011-03-17",3750
"86","2011-03-18",3450
"87","2011-03-21",3750
"88","2011-03-22",3300
"89","2011-03-23",3300
"90","2011-03-24",3030
"91","2011-03-25",2310
"92","2011-03-28",2490
"93","2011-03-29",2340
"94","2011-03-30",2550
"95","2011-03-31",2550
"96","2011-04-01",2400
"97","2011-04-04",2400
"98","2011-04-05",2520
"99","2011-04-06",2460
"100","2011-04-07",2550
"101","2011-04-08",2550
"102","2011-04-11",2400
"103","2011-04-12",2400
"104","2011-04-13",2610
"105","2011-04-14",2460
"106","2011-04-15",2430
"107","2011-04-18",2460
"108","2011-04-19",2490
"109","2011-04-20",2520
"110","2011-04-21",2520
"111","2011-04-25",2400
"112","2011-04-26",2460
"113","2011-04-27",1800
"114","2011-04-28",2670
"115","2011-04-29",2490
"116","2011-05-02",2580
"117","2011-05-03",2460
"118","2011-05-04",2460
"119","2011-05-05",2250
"120","2011-05-06",2250
"121","2011-05-09",2400
"122","2011-05-10",2700
"123","2011-05-11",2250
"124","2011-05-12",2370
"125","2011-05-13",2370
"126","2011-05-16",2370
"127","2011-05-17",2370
"128","2011-05-18",2700
"129","2011-05-19",2250
"130","2011-05-20",2100
"131","2011-05-23",2550
"132","2011-05-24",2250
"133","2011-05-25",2250
"134","2011-05-26",2250
"135","2011-05-27",2250
"136","2011-05-31",2100
"137","2011-06-01",2100
"138","2011-06-02",2100
"139","2011-06-03",2250
"140","2011-06-06",2100
"141","2011-06-07",3000
"142","2011-06-08",3000
"143","2011-06-09",2550
"144","2011-06-10",2400
"145","2011-06-13",2550
"146","2011-06-14",2400
"147","2011-06-15",2550
"148","2011-06-16",2550
"149","2011-06-17",2550
"150","2011-06-20",2550
"151","2011-06-21",2130
"152","2011-06-22",2550
"153","2011-06-23",3000
"154","2011-06-24",1980
"155","2011-06-27",2550
"156","2011-06-28",2550
"157","2011-06-29",3000
"158","2011-06-30",2970
"159","2011-07-01",2700
"160","2011-07-05",2700
"161","2011-07-06",2700
"162","2011-07-07",2700
"163","2011-07-08",2700
"164","2011-07-11",3030
"165","2011-07-12",3150
"166","2011-07-13",3600
"167","2011-07-14",3300
"168","2011-07-15",3060
"169","2011-07-18",2700
"170","2011-07-19",2730
"171","2011-07-20",2850
"172","2011-07-21",2850
"173","2011-07-22",2700
"174","2011-07-25",2850
"175","2011-07-26",2880
"176","2011-07-27",3300
"177","2011-07-28",2700
"178","2011-07-29",2970
"179","2011-08-01",3000
"180","2011-08-02",3300
"181","2011-08-03",3000
"182","2011-08-04",2970
"183","2011-08-05",2850
"184","2011-08-08",2730
"185","2011-08-09",2700
"186","2011-08-10",2700
"187","2011-08-11",2460
"188","2011-08-12",2550
"189","2011-08-15",2910
"190","2011-08-16",2700
"191","2011-08-17",2580
"192","2011-08-18",2400
"193","2011-08-19",2550
"194","2011-08-22",2640
"195","2011-08-23",2400
"196","2011-08-24",2370
"197","2011-08-25",2250
"198","2011-08-26",2340
"199","2011-08-29",2400
"200","2011-08-30",2340
"201","2011-08-31",2490
"202","2011-09-01",2340
"203","2011-09-02",2400
"204","2011-09-06",2400
"205","2011-09-07",2400
"206","2011-09-08",2340
"207","2011-09-09",2340
"208","2011-09-12",2280
"209","2011-09-13",2400
"210","2011-09-14",2340
"211","2011-09-15",2250
"212","2011-09-16",2250
"213","2011-09-19",2220
"214","2011-09-20",2100
"215","2011-09-21",1950
"216","2011-09-22",2040
"217","2011-09-23",2340
"218","2011-09-26",1950
"219","2011-09-27",2250
"220","2011-09-28",2190
"221","2011-09-29",2100
"222","2011-09-30",1980
"223","2011-10-03",2040
"224","2011-10-04",1830
"225","2011-10-05",2040
"226","2011-10-06",1800
"227","2011-10-07",1830
"228","2011-10-10",1830
"229","2011-10-11",1860
"230","2011-10-12",2100
"231","2011-10-13",1800
"232","2011-10-14",1920
"233","2011-10-17",1950
"234","2011-10-18",1950
"235","2011-10-19",1950
"236","2011-10-20",2100
"237","2011-10-21",2040
"238","2011-10-24",2100
"239","2011-10-25",2100
"240","2011-10-26",2100
"241","2011-10-27",2070
"242","2011-10-28",2070
"243","2011-10-31",2280
"244","2011-11-01",3570
"245","2011-11-02",3300
"246","2011-11-03",2760
"247","2011-11-04",2940
"248","2011-11-07",3360
"249","2011-11-08",3510
"250","2011-11-09",3570
"251","2011-11-10",3150
"252","2011-11-11",3240
"253","2011-11-14",3330
"254","2011-11-15",3930
"255","2011-11-16",5580
"256","2011-11-17",5250
"257","2011-11-18",4680
"258","2011-11-21",5280
"259","2011-11-22",6240
"260","2011-11-23",7710
"261","2011-11-25",8490
"262","2011-11-28",7440
"263","2011-11-29",6810
"264","2011-11-30",7320
"265","2011-12-01",6930
"266","2011-12-02",6510
"267","2011-12-05",5610
"268","2011-12-06",5760
"269","2011-12-07",6480
"270","2011-12-08",5880
"271","2011-12-09",5940
"272","2011-12-12",5730
"273","2011-12-13",6240
"274","2011-12-14",5940
"275","2011-12-15",6120
"276","2011-12-16",6240
"277","2011-12-19",6180
"278","2011-12-20",7050
"279","2011-12-21",7350
"280","2011-12-22",8100
"281","2011-12-23",9300
"282","2011-12-27",8670
"283","2011-12-28",8070
"284","2011-12-29",7380
"285","2011-12-30",8250
"286","2012-01-03",8370
"287","2012-01-04",7800
"288","2012-01-05",7740
"289","2012-01-06",8010
"290","2012-01-09",8280
"291","2012-01-10",8160
"292","2012-01-11",7500
"293","2012-01-12",7500
"294","2012-01-13",7350
"295","2012-01-17",7590
"296","2012-01-18",7200
"297","2012-01-19",7230
"298","2012-01-20",7140
"299","2012-01-23",6720
"300","2012-01-24",6240
"301","2012-01-25",6180
"302","2012-01-26",6180
"303","2012-01-27",6270
"304","2012-01-30",6180
"305","2012-01-31",6750
"306","2012-02-01",6360
"307","2012-02-02",6180
"308","2012-02-03",6270
"309","2012-02-06",6240
"310","2012-02-07",6600
"311","2012-02-08",6690
"312","2012-02-09",6930
"313","2012-02-10",7080
"314","2012-02-13",7350
"315","2012-02-14",7920
"316","2012-02-15",8520
"317","2012-02-16",7260
"318","2012-02-17",6540
"319","2012-02-21",6420
"320","2012-02-22",6780
"321","2012-02-23",6990
"322","2012-02-24",6930
"323","2012-02-27",6870
"324","2012-02-28",7110
"325","2012-02-29",7170
"326","2012-03-01",7110
"327","2012-03-02",7260
"328","2012-03-05",8040
"329","2012-03-06",7740
"330","2012-03-07",7680
"331","2012-03-08",7650
"332","2012-03-09",7590
"333","2012-03-12",7440
"334","2012-03-13",7470
"335","2012-03-14",7200
"336","2012-03-15",7380
"337","2012-03-16",7650
"338","2012-03-19",7620
"339","2012-03-20",7740
"340","2012-03-21",7680
"341","2012-03-22",7770
"342","2012-03-23",7950
"343","2012-03-26",7770
"344","2012-03-27",7470
"345","2012-03-28",7500
"346","2012-03-29",7320
"347","2012-03-30",7440
"348","2012-04-02",7470
"349","2012-04-03",7350
"350","2012-04-04",7440
"351","2012-04-05",7170
"352","2012-04-09",7080
"353","2012-04-10",6750
"354","2012-04-11",6660
"355","2012-04-12",6480
"356","2012-04-13",7080
"357","2012-04-16",7110
"358","2012-04-17",7470
"359","2012-04-18",7290
"360","2012-04-19",7140
"361","2012-04-20",7170
"362","2012-04-23",7200
"363","2012-04-24",7080
"364","2012-04-25",7080
"365","2012-04-26",7050
"366","2012-04-27",7110
"367","2012-04-30",7110
"368","2012-05-01",6900
"369","2012-05-02",6750
"370","2012-05-03",6780
"371","2012-05-04",6720
"372","2012-05-07",6510
"373","2012-05-08",6450
"374","2012-05-09",6600
"375","2012-05-10",6540
"376","2012-05-11",6630
"377","2012-05-14",6930
"378","2012-05-15",7140
"379","2012-05-16",6900
"380","2012-05-17",6660
"381","2012-05-18",6840
"382","2012-05-21",6630
"383","2012-05-22",6600
"384","2012-05-23",6630
"385","2012-05-24",6630
"386","2012-05-25",6600
"387","2012-05-29",6600
"388","2012-05-30",6600
"389","2012-05-31",6570
"390","2012-06-01",6600
"391","2012-06-04",6600
"392","2012-06-05",6480
"393","2012-06-06",6600
"394","2012-06-07",6480
"395","2012-06-08",6450
"396","2012-06-11",6270
"397","2012-06-12",6210
"398","2012-06-13",6570
"399","2012-06-14",6300
"400","2012-06-15",6120
"401","2012-06-18",6330
"402","2012-06-19",6150
"403","2012-06-20",6150
"404","2012-06-21",6300
"405","2012-06-22",6330
"406","2012-06-25",7140
"407","2012-06-26",7200
"408","2012-06-27",6780
"409","2012-06-28",6720
"410","2012-06-29",6870
"411","2012-07-02",7050
"412","2012-07-03",7440
"413","2012-07-05",7680
"414","2012-07-06",7740
"415","2012-07-09",7560
"416","2012-07-10",7500
"417","2012-07-11",7590
"418","2012-07-12",7650
"419","2012-07-13",7710
"420","2012-07-16",7770
"421","2012-07-17",7650
"422","2012-07-18",7140
"423","2012-07-19",7200
"424","2012-07-20",7380
"425","2012-07-23",7320
"426","2012-07-24",6900
"427","2012-07-25",7110
"428","2012-07-26",7260
"429","2012-07-27",7320
"430","2012-07-30",7410
"431","2012-07-31",7410
"432","2012-08-01",7140
"433","2012-08-02",7650
"434","2012-08-03",7470
"435","2012-08-06",7470
"436","2012-08-07",7470
"437","2012-08-08",7380
"438","2012-08-09",7260
"439","2012-08-10",7290
"440","2012-08-13",7380
"441","2012-08-14",7530
"442","2012-08-15",7410
"443","2012-08-16",7440
"444","2012-08-17",7470
"445","2012-08-20",7470
"446","2012-08-21",7260
"447","2012-08-22",7440
"448","2012-08-23",7290
"449","2012-08-24",7230
"450","2012-08-27",6630
"451","2012-08-28",6600
"452","2012-08-29",6240
"453","2012-08-30",5760
"454","2012-08-31",6330
"455","2012-09-04",6300
"456","2012-09-05",6060
"457","2012-09-06",5760
"458","2012-09-07",5850
"459","2012-09-10",5820
"460","2012-09-11",5820
"461","2012-09-12",5640
"462","2012-09-13",5340
"463","2012-09-14",5160
"464","2012-09-17",5160
"465","2012-09-18",4500
"466","2012-09-19",4560
"467","2012-09-20",4800
"468","2012-09-21",4980
"469","2012-09-24",5100
"470","2012-09-25",5160
"471","2012-09-26",5040
"472","2012-09-27",4890
"473","2012-09-28",4650
"474","2012-10-01",4260
"475","2012-10-02",4500
"476","2012-10-03",4290
"477","2012-10-04",4200
"478","2012-10-05",4110
"479","2012-10-08",4050
"480","2012-10-09",3840
"481","2012-10-10",3930
"482","2012-10-11",4350
"483","2012-10-12",5370
"484","2012-10-15",5250
"485","2012-10-16",5100
"486","2012-10-17",5370
"487","2012-10-18",5490
"488","2012-10-19",5310
"489","2012-10-22",5640
"490","2012-10-23",5430
"491","2012-10-24",5430
"492","2012-10-25",5130
"493","2012-10-26",5070
"494","2012-10-31",5070
"495","2012-11-01",4950
"496","2012-11-02",4770
"497","2012-11-05",4860
"498","2012-11-06",4800
"499","2012-11-07",4650
"500","2012-11-08",4440
"501","2012-11-09",4290
"502","2012-11-12",4410
"503","2012-11-13",4950
"504","2012-11-14",4950
"505","2012-11-15",4680
"506","2012-11-16",4620
"507","2012-11-19",4680
"508","2012-11-20",4590
"509","2012-11-21",4740
"510","2012-11-23",4650
"511","2012-11-26",4890
"512","2012-11-27",4650
"513","2012-11-28",4530
"514","2012-11-29",4500
"515","2012-11-30",4710
"516","2012-12-03",4920
"517","2012-12-04",5190
"518","2012-12-05",5190
"519","2012-12-06",5100
"520","2012-12-07",5040
"521","2012-12-10",5190
"522","2012-12-11",5100
"523","2012-12-12",4890
"524","2012-12-13",4800
"525","2012-12-14",4950
"526","2012-12-17",4560
"527","2012-12-18",4950
"528","2012-12-19",5100
"529","2012-12-20",4890
"530","2012-12-21",5100
"531","2012-12-24",5070
"532","2012-12-26",5220
"533","2012-12-27",5610
"534","2012-12-28",5460
"535","2012-12-31",5220
"536","2013-01-02",5250
"537","2013-01-03",5340
"538","2013-01-04",5640
"539","2013-01-07",6120
"540","2013-01-08",6390
"541","2013-01-09",7050
"542","2013-01-10",7020
"543","2013-01-11",6990
"544","2013-01-14",7080
"545","2013-01-15",7200
"546","2013-01-16",7500
"547","2013-01-17",7290
"548","2013-01-18",7500
"549","2013-01-22",7500
"550","2013-01-23",7620
"551","2013-01-24",7410
"552","2013-01-25",7350
"553","2013-01-28",7290
"554","2013-01-29",7170
"555","2013-01-30",6270
"556","2013-01-31",6180
"557","2013-02-01",5910
"558","2013-02-04",6000
"559","2013-02-05",6150
"560","2013-02-06",6090
"561","2013-02-07",6120
"562","2013-02-08",6150
"563","2013-02-11",5850
"564","2013-02-12",5580
"565","2013-02-13",4980
"566","2013-02-14",5460
"567","2013-02-15",5400
"568","2013-02-19",5400
"569","2013-02-20",5190
"570","2013-02-21",4860
"571","2013-02-22",5250
"572","2013-02-25",5250
"573","2013-02-26",5430
"574","2013-02-27",5760
"575","2013-02-28",6210
"576","2013-03-01",6300
"577","2013-03-04",6990
"578","2013-03-05",6870
"579","2013-03-06",6960
"580","2013-03-07",6750
"581","2013-03-08",6600
"582","2013-03-11",6540
"583","2013-03-12",6720
"584","2013-03-13",6690
"585","2013-03-14",7500
"586","2013-03-15",7320
"587","2013-03-18",7140
"588","2013-03-19",7290
"589","2013-03-20",7260
"590","2013-03-21",7350
"591","2013-03-22",7440
"592","2013-03-25",7470
"593","2013-03-26",7470
"594","2013-03-27",7290
"595","2013-03-28",7170
"596","2013-04-01",6930
"597","2013-04-02",6780
"598","2013-04-03",7080
"599","2013-04-04",8250
"600","2013-04-05",8400
"601","2013-04-08",9570
"602","2013-04-09",9300
"603","2013-04-10",9330
"604","2013-04-11",9480
"605","2013-04-12",9900
"606","2013-04-15",9540
"607","2013-04-16",9720
"608","2013-04-17",9870
"609","2013-04-18",9360
"610","2013-04-19",9510
"611","2013-04-22",8940
"612","2013-04-23",8850
"613","2013-04-24",8790
"614","2013-04-25",8520
"615","2013-04-26",8970
"616","2013-04-29",9270
"617","2013-04-30",9300
"618","2013-05-01",8940
"619","2013-05-02",8970
"620","2013-05-03",9000
"621","2013-05-06",9000
"622","2013-05-07",8700
"623","2013-05-08",8700
"624","2013-05-09",8970
"625","2013-05-10",9000
"626","2013-05-13",8850
"627","2013-05-14",8700
"628","2013-05-15",8610
"629","2013-05-16",8610
"630","2013-05-17",8670
"631","2013-05-20",8670
"632","2013-05-21",8700
"633","2013-05-22",8700
"634","2013-05-23",8820
"635","2013-05-24",9030
"636","2013-05-28",9210
"637","2013-05-29",9510
"638","2013-05-30",10020
"639","2013-05-31",9750
"640","2013-06-03",10860
"641","2013-06-04",11700
"642","2013-06-05",11850
"643","2013-06-06",11820
"644","2013-06-07",12570
"645","2013-06-10",13530
"646","2013-06-11",12780
"647","2013-06-12",12510
"648","2013-06-13",11580
"649","2013-06-14",12000
"650","2013-06-17",12000
"651","2013-06-18",11670
"652","2013-06-19",11580
"653","2013-06-20",11310
"654","2013-06-21",11370
"655","2013-06-24",11490
"656","2013-06-25",11550
"657","2013-06-26",12660
"658","2013-06-27",12900
"659","2013-06-28",12390
"660","2013-07-01",12390
"661","2013-07-02",12270
"662","2013-07-03",12120
"663","2013-07-05",12150
"664","2013-07-08",12000
"665","2013-07-09",11880
"666","2013-07-10",12510
"667","2013-07-11",13260
"668","2013-07-12",14190
"669","2013-07-15",15060
"670","2013-07-16",15660
"671","2013-07-17",16020
"672","2013-07-18",15450
"673","2013-07-19",16470
"674","2013-07-22",17010
"675","2013-07-23",16650
"676","2013-07-24",16800
"677","2013-07-25",16470
"678","2013-07-26",15300
"679","2013-07-29",15420
"680","2013-07-30",15330
"681","2013-07-31",13230
"682","2013-08-01",14250
"683","2013-08-02",13530
"684","2013-08-05",12630
"685","2013-08-06",13200
"686","2013-08-07",13500
"687","2013-08-08",13350
"688","2013-08-09",12660
"689","2013-08-12",13200
"690","2013-08-13",12750
"691","2013-08-14",13050
"692","2013-08-15",12540
"693","2013-08-16",12600
"694","2013-08-19",12240
"695","2013-08-20",12330
"696","2013-08-21",12660
"697","2013-08-22",12390
"698","2013-08-23",8940
"699","2013-08-26",10350
"700","2013-08-27",6210
"701","2013-08-28",5130
"702","2013-08-29",4410
"703","2013-08-30",3570
"704","2013-09-03",4230
"705","2013-09-04",4710
"706","2013-09-05",4740
"707","2013-09-06",5370
"708","2013-09-09",6150
"709","2013-09-10",4710
"710","2013-09-11",4200
"711","2013-09-12",4740
"712","2013-09-13",4500
"713","2013-09-16",4230
"714","2013-09-17",4200
"715","2013-09-18",4230
"716","2013-09-19",4260
"717","2013-09-20",4140
"718","2013-09-23",4200
"719","2013-09-24",4560
"720","2013-09-25",4740
"721","2013-09-26",4770
"722","2013-09-27",4620
"723","2013-09-30",4290
"724","2013-10-01",4170
"725","2013-10-02",4380
"726","2013-10-03",4290
"727","2013-10-04",4200
"728","2013-10-07",4170
"729","2013-10-08",4320
"730","2013-10-09",4590
"731","2013-10-10",4650
"732","2013-10-11",4680
"733","2013-10-14",4560
"734","2013-10-15",4500
"735","2013-10-16",4470
"736","2013-10-17",4350
"737","2013-10-18",4350
"738","2013-10-21",4410
"739","2013-10-22",4230
"740","2013-10-23",4200
"741","2013-10-24",4140
"742","2013-10-25",3990
"743","2013-10-28",3870
"744","2013-10-29",3750
"745","2013-10-30",3600
"746","2013-10-31",3570
"747","2013-11-01",3420
"748","2013-11-04",3540
"749","2013-11-05",3450
"750","2013-11-06",3390
"751","2013-11-07",3390
"752","2013-11-08",3300
"753","2013-11-11",3450
"754","2013-11-12",3510
"755","2013-11-13",3450
"756","2013-11-14",3450
"757","2013-11-15",5370
"758","2013-11-18",6150
"759","2013-11-19",5610
"760","2013-11-20",5550
"761","2013-11-21",5850
"762","2013-11-22",6000
"763","2013-11-25",6000
"764","2013-11-26",6150
"765","2013-11-27",5880
"766","2013-11-29",5940
"767","2013-12-02",6030
"768","2013-12-03",5220
"769","2013-12-04",5190
"770","2013-12-05",4680
"771","2013-12-06",4620
"772","2013-12-09",4770
"773","2013-12-10",5340
"774","2013-12-11",5340
"775","2013-12-12",5400
"776","2013-12-13",5400
"777","2013-12-16",5550
"778","2013-12-17",5790
"779","2013-12-18",5940
"780","2013-12-19",5850
"781","2013-12-20",6000
"782","2013-12-23",5940
"783","2013-12-24",6000
"784","2013-12-26",6480
"785","2013-12-27",7230
"786","2013-12-30",6420
"787","2013-12-31",6900
"788","2014-01-02",6720
"789","2014-01-03",7020
"790","2014-01-06",7050
"791","2014-01-07",7350
"792","2014-01-08",7500
"793","2014-01-09",7110
"794","2014-01-10",6840
"795","2014-01-13",6450
"796","2014-01-14",6600
"797","2014-01-15",6840
"798","2014-01-16",6960
"799","2014-01-17",7230
"800","2014-01-21",6900
"801","2014-01-22",6900
"802","2014-01-23",6750
"803","2014-01-24",6900
"804","2014-01-27",6900
"805","2014-01-28",6690
"806","2014-01-29",6570
"807","2014-01-30",6570
"808","2014-01-31",6600
"809","2014-02-03",6900
"810","2014-02-04",6900
"811","2014-02-05",6750
"812","2014-02-06",6630
"813","2014-02-07",6870
"814","2014-02-10",6870
"815","2014-02-11",6720
"816","2014-02-12",6750
"817","2014-02-13",6660
"818","2014-02-14",6870
"819","2014-02-18",6780
"820","2014-02-19",6720
"821","2014-02-20",6750
"822","2014-02-21",6690
"823","2014-02-24",6990
"824","2014-02-25",7050
"825","2014-02-26",6930
"826","2014-02-27",7800
"827","2014-02-28",7800
"828","2014-03-03",7650
"829","2014-03-04",7590
"830","2014-03-05",7530
"831","2014-03-06",7500
"832","2014-03-07",7380
"833","2014-03-10",7170
"834","2014-03-11",6930
"835","2014-03-12",6990
"836","2014-03-13",7560
"837","2014-03-14",7500
"838","2014-03-17",7440
"839","2014-03-18",6900
"840","2014-03-19",6270
"841","2014-03-20",6060
"842","2014-03-21",4920
"843","2014-03-24",5640
"844","2014-03-25",5310
"845","2014-03-26",5070
"846","2014-03-27",5250
"847","2014-03-28",5190
"848","2014-03-31",5280
"849","2014-04-01",5100
"850","2014-04-02",5340
"851","2014-04-03",5160
"852","2014-04-04",5010
"853","2014-04-07",4920
"854","2014-04-08",4740
"855","2014-04-09",4710
"856","2014-04-10",4770
"857","2014-04-11",4920
"858","2014-04-14",4770
"859","2014-04-15",4650
"860","2014-04-16",4740
"861","2014-04-17",4800
"862","2014-04-21",4620
"863","2014-04-22",4650
"864","2014-04-23",4590
"865","2014-04-24",4620
"866","2014-04-25",4500
"867","2014-04-28",5520
"868","2014-04-29",5400
"869","2014-04-30",5520
"870","2014-05-01",6570
"871","2014-05-02",5760
"872","2014-05-05",5250
"873","2014-05-06",3450
"874","2014-05-07",3660
"875","2014-05-08",3600
"876","2014-05-09",3600
"877","2014-05-12",3510
"878","2014-05-13",3540
"879","2014-05-14",3570
"880","2014-05-15",3600
"881","2014-05-16",3630
"882","2014-05-19",3690
"883","2014-05-20",3570
"884","2014-05-21",3540
"885","2014-05-22",3540
"886","2014-05-23",3570
"887","2014-05-27",3600
"888","2014-05-28",3540
"889","2014-05-29",3540
"890","2014-05-30",3570
"891","2014-06-02",3540
"892","2014-06-03",3540
"893","2014-06-04",3450
"894","2014-06-05",3450
"895","2014-06-06",3480
"896","2014-06-09",3420
"897","2014-06-10",3420
"898","2014-06-11",3420
"899","2014-06-12",3390
"900","2014-06-13",3420
"901","2014-06-16",3390
"902","2014-06-17",3390
"903","2014-06-18",3360
"904","2014-06-19",3390
"905","2014-06-20",3450
"906","2014-06-23",3390
"907","2014-06-24",3030
"908","2014-06-25",3030
"909","2014-06-26",3150
"910","2014-06-27",3210
"911","2014-06-30",3120
"912","2014-07-01",3210
"913","2014-07-02",3330
"914","2014-07-03",3450
"915","2014-07-07",3510
"916","2014-07-08",3450
"917","2014-07-09",3330
"918","2014-07-10",3420
"919","2014-07-11",3420
"920","2014-07-14",3240
"921","2014-07-15",3210
"922","2014-07-16",3210
"923","2014-07-17",3000
"924","2014-07-18",3030
"925","2014-07-21",3090
"926","2014-07-22",3030
"927","2014-07-23",3030
"928","2014-07-24",2880
"929","2014-07-25",2850
"930","2014-07-28",2910
"931","2014-07-29",2910
"932","2014-07-30",2790
"933","2014-07-31",2760
"934","2014-08-01",2790
"935","2014-08-04",2760
"936","2014-08-05",2430
"937","2014-08-06",2460
"938","2014-08-07",2400
"939","2014-08-08",2460
"940","2014-08-11",2370
"941","2014-08-12",2310
"942","2014-08-13",2130
"943","2014-08-14",2040
"944","2014-08-15",1980
"945","2014-08-18",2040
"946","2014-08-19",2100
"947","2014-08-20",2010
"948","2014-08-21",2070
"949","2014-08-22",2010
"950","2014-08-25",1980
"951","2014-08-26",1950
"952","2014-08-27",1890
"953","2014-08-28",1860
"954","2014-08-29",1860
"955","2014-09-02",1800
"956","2014-09-03",1710
"957","2014-09-04",1650
"958","2014-09-05",1500
"959","2014-09-08",1530
"960","2014-09-09",1530
"961","2014-09-10",2040
"962","2014-09-11",1980
"963","2014-09-12",1920
"964","2014-09-15",1710
"965","2014-09-16",1560
"966","2014-09-17",1560
"967","2014-09-18",1500
"968","2014-09-19",1620
"969","2014-09-22",1590
"970","2014-09-23",1560
"971","2014-09-24",1740
"972","2014-09-25",1860
"973","2014-09-26",1830
"974","2014-09-29",1770
"975","2014-09-30",1680
"976","2014-10-01",1740
"977","2014-10-02",1830
"978","2014-10-03",1830
"979","2014-10-06",1770
"980","2014-10-07",1770
"981","2014-10-08",1650
"982","2014-10-09",1590
"983","2014-10-10",1590
"984","2014-10-13",1500
"985","2014-10-14",1500
"986","2014-10-15",2130
"987","2014-10-16",2070
"988","2014-10-17",2220
"989","2014-10-20",2700
"990","2014-10-21",2880
"991","2014-10-22",2700
"992","2014-10-23",2910
"993","2014-10-24",2730
"994","2014-10-27",2700
"995","2014-10-28",2670
"996","2014-10-29",3000
"997","2014-10-30",3060
"998","2014-10-31",3030
"999","2014-11-03",3000
"1000","2014-11-04",3030
"1001","2014-11-05",3030
"1002","2014-11-06",3000
"1003","2014-11-07",3000
"1004","2014-11-10",3000
"1005","2014-11-11",3120
"1006","2014-11-12",4290
"1007","2014-11-13",4080
"1008","2014-11-14",3960
"1009","2014-11-17",3840
"1010","2014-11-18",4020
"1011","2014-11-19",3930
"1012","2014-11-20",3810
"1013","2014-11-21",3930
"1014","2014-11-24",3900
"1015","2014-11-25",3750
"1016","2014-11-26",3600
"1017","2014-11-28",3480
"1018","2014-12-01",3030
"1019","2014-12-02",2940
"1020","2014-12-03",3300
"1021","2014-12-04",3270
"1022","2014-12-05",3240
"1023","2014-12-08",3180
"1024","2014-12-09",3090
"1025","2014-12-10",3150
"1026","2014-12-11",3120
"1027","2014-12-12",3030
"1028","2014-12-15",2910
"1029","2014-12-16",3210
"1030","2014-12-17",3240
"1031","2014-12-18",3780
"1032","2014-12-19",4260
"1033","2014-12-22",4050
"1034","2014-12-23",3930
"1035","2014-12-24",4170
"1036","2014-12-26",4320
"1037","2014-12-29",4110
"1038","2014-12-30",3960
"1039","2014-12-31",3960
"1040","2015-01-02",3900
"1041","2015-01-05",3990
"1042","2015-01-06",4350
"1043","2015-01-07",4380
"1044","2015-01-08",4320
"1045","2015-01-09",4290
"1046","2015-01-12",4290
"1047","2015-01-13",4410
"1048","2015-01-14",4590
"1049","2015-01-15",4410
"1050","2015-01-16",4410
"1051","2015-01-20",4410
"1052","2015-01-21",5040
"1053","2015-01-22",5160
"1054","2015-01-23",5310
"1055","2015-01-26",6270
"1056","2015-01-27",6510
"1057","2015-01-28",6570
"1058","2015-01-29",5970
"1059","2015-01-30",5880
"1060","2015-02-02",5940
"1061","2015-02-03",5880
"1062","2015-02-04",6000
"1063","2015-02-05",6090
"1064","2015-02-06",6030
"1065","2015-02-09",6450
"1066","2015-02-10",6630
"1067","2015-02-11",6480
"1068","2015-02-12",6450
"1069","2015-02-13",6480
"1070","2015-02-17",6630
