"","date","NSA"
"973","2019-03-04",28.120001
"974","2019-03-05",28.549999
"975","2019-03-06",28.32
"976","2019-03-07",27.99
"977","2019-03-08",27.719999
"978","2019-03-11",28.389999
"979","2019-03-12",28.450001
"980","2019-03-13",28.459999
"981","2019-03-14",28.129999
"982","2019-03-15",27.84
"983","2019-03-18",27.66
"984","2019-03-19",27.52
"985","2019-03-20",27.75
"986","2019-03-21",28.08
"987","2019-03-22",27.9
"988","2019-03-25",28.120001
"989","2019-03-26",28.120001
"990","2019-03-27",28.299999
"991","2019-03-28",28.91
"992","2019-03-29",28.51
"993","2019-04-01",28.209999
"994","2019-04-02",28.690001
"995","2019-04-03",28.73
"996","2019-04-04",28.35
"997","2019-04-05",28.33
"998","2019-04-08",28.02
"999","2019-04-09",28.4
"1000","2019-04-10",28.959999
"1001","2019-04-11",28.5
"1002","2019-04-12",28.57
"1003","2019-04-15",28.610001
"1004","2019-04-16",28.110001
"1005","2019-04-17",28.09
"1006","2019-04-18",28.18
"1007","2019-04-22",27.51
"1008","2019-04-23",28.059999
"1009","2019-04-24",28.57
"1010","2019-04-25",28.639999
"1011","2019-04-26",29.059999
"1012","2019-04-29",28.860001
"1013","2019-04-30",29.26
"1014","2019-05-01",29.610001
"1015","2019-05-02",30.08
"1016","2019-05-03",30.129999
"1017","2019-05-06",29.99
"1018","2019-05-07",29.65
"1019","2019-05-08",29.26
"1020","2019-05-09",29.52
"1021","2019-05-10",29.84
"1022","2019-05-13",29.879999
"1023","2019-05-14",29.93
"1024","2019-05-15",30.059999
"1025","2019-05-16",30.01
"1026","2019-05-17",29.950001
"1027","2019-05-20",29.67
"1028","2019-05-21",29.959999
"1029","2019-05-22",29.950001
"1030","2019-05-23",29.809999
"1031","2019-05-24",29.969999
"1032","2019-05-28",29.469999
"1033","2019-05-29",29.290001
"1034","2019-05-30",29.629999
"1035","2019-05-31",29.790001
"1036","2019-06-03",29.91
"1037","2019-06-04",30.030001
"1038","2019-06-05",30.290001
"1039","2019-06-06",29.98
"1040","2019-06-07",30.059999
"1041","2019-06-10",29.82
"1042","2019-06-11",29.620001
"1043","2019-06-12",29.57
"1044","2019-06-13",29.809999
"1045","2019-06-14",29.860001
"1046","2019-06-17",29.959999
"1047","2019-06-18",29.76
"1048","2019-06-19",29.58
"1049","2019-06-20",29.82
"1050","2019-06-21",29.610001
"1051","2019-06-24",29.26
"1052","2019-06-25",28.690001
"1053","2019-06-26",27.92
"1054","2019-06-27",28.389999
"1055","2019-06-28",28.940001
"1056","2019-07-01",28.559999
"1057","2019-07-02",29.07
"1058","2019-07-03",29.34
"1059","2019-07-05",29.129999
"1060","2019-07-08",29.15
"1061","2019-07-09",29.67
"1062","2019-07-10",29.709999
"1063","2019-07-11",29.700001
"1064","2019-07-12",29.780001
"1065","2019-07-15",29.969999
"1066","2019-07-16",30.01
"1067","2019-07-17",30.200001
"1068","2019-07-18",29.700001
"1069","2019-07-19",29.02
"1070","2019-07-22",28.799999
"1071","2019-07-23",29.18
"1072","2019-07-24",29.17
"1073","2019-07-25",29.620001
"1074","2019-07-26",29.530001
"1075","2019-07-29",29.809999
"1076","2019-07-30",29.99
"1077","2019-07-31",30.290001
"1078","2019-08-01",30.59
"1079","2019-08-02",30.48
"1080","2019-08-05",30.07
"1081","2019-08-06",30.6
"1082","2019-08-07",30.719999
"1083","2019-08-08",31.719999
"1084","2019-08-09",32.119999
"1085","2019-08-12",32.189999
"1086","2019-08-13",31.91
"1087","2019-08-14",31.35
"1088","2019-08-15",32.07
"1089","2019-08-16",32.43
"1090","2019-08-19",32.82
"1091","2019-08-20",33.040001
"1092","2019-08-21",33.330002
"1093","2019-08-22",33.57
"1094","2019-08-23",33.349998
"1095","2019-08-26",33.68
"1096","2019-08-27",33.599998
"1097","2019-08-28",33.560001
"1098","2019-08-29",33.709999
"1099","2019-08-30",33.459999
"1100","2019-09-03",34.049999
"1101","2019-09-04",34.68
"1102","2019-09-05",34.139999
"1103","2019-09-06",33.849998
"1104","2019-09-09",33.290001
"1105","2019-09-10",32.389999
"1106","2019-09-11",32.77
"1107","2019-09-12",32.43
"1108","2019-09-13",32.130001
"1109","2019-09-16",32.720001
"1110","2019-09-17",33.580002
"1111","2019-09-18",33.32
"1112","2019-09-19",33.209999
"1113","2019-09-20",33.09
"1114","2019-09-23",33.209999
"1115","2019-09-24",33.07
"1116","2019-09-25",33.09
"1117","2019-09-26",33.41
"1118","2019-09-27",33.360001
"1119","2019-09-30",33.369999
"1120","2019-10-01",32.869999
"1121","2019-10-02",32.860001
"1122","2019-10-03",34.040001
"1123","2019-10-04",34.16
"1124","2019-10-07",34.040001
"1125","2019-10-08",34.09
"1126","2019-10-09",34.049999
"1127","2019-10-10",33.91
"1128","2019-10-11",34.07
"1129","2019-10-14",34.220001
"1130","2019-10-15",34.32
"1131","2019-10-16",34.52
"1132","2019-10-17",34.470001
"1133","2019-10-18",34.599998
"1134","2019-10-21",35.43
"1135","2019-10-22",35.220001
"1136","2019-10-23",35.41
"1137","2019-10-24",35.57
"1138","2019-10-25",34.759998
"1139","2019-10-28",34.779999
"1140","2019-10-29",35.16
"1141","2019-10-30",34.82
"1142","2019-10-31",34.169998
"1143","2019-11-01",33.84
"1144","2019-11-04",33.119999
"1145","2019-11-05",32.639999
"1146","2019-11-06",32.830002
"1147","2019-11-07",32.669998
"1148","2019-11-08",32.32
"1149","2019-11-11",32.639999
"1150","2019-11-12",31.950001
"1151","2019-11-13",32.5
"1152","2019-11-14",32.740002
"1153","2019-11-15",32.57
"1154","2019-11-18",32.610001
"1155","2019-11-19",32.529999
"1156","2019-11-20",32.990002
"1157","2019-11-21",32.84
"1158","2019-11-22",32.650002
"1159","2019-11-25",33.099998
"1160","2019-11-26",33.700001
"1161","2019-11-27",33.810001
"1162","2019-11-29",33.5
"1163","2019-12-02",33.040001
"1164","2019-12-03",34.02
"1165","2019-12-04",34.139999
"1166","2019-12-05",34.43
"1167","2019-12-06",34.240002
"1168","2019-12-09",34.919998
"1169","2019-12-10",34.110001
"1170","2019-12-11",33.439999
"1171","2019-12-12",32.43
"1172","2019-12-13",31.950001
"1173","2019-12-16",32.09
"1174","2019-12-17",32.59
"1175","2019-12-18",32.689999
"1176","2019-12-19",32.580002
"1177","2019-12-20",32.66
"1178","2019-12-23",32.549999
"1179","2019-12-24",32.740002
"1180","2019-12-26",32.93
"1181","2019-12-27",32.959999
"1182","2019-12-30",32.990002
"1183","2019-12-31",33.619999
"1184","2020-01-02",33.369999
"1185","2020-01-03",34.18
"1186","2020-01-06",34.209999
"1187","2020-01-07",34.139999
"1188","2020-01-08",34.330002
"1189","2020-01-09",34.189999
"1190","2020-01-10",34.049999
"1191","2020-01-13",34.689999
"1192","2020-01-14",34.580002
"1193","2020-01-15",35.060001
"1194","2020-01-16",35.040001
"1195","2020-01-17",34.950001
"1196","2020-01-21",35.060001
"1197","2020-01-22",34.849998
"1198","2020-01-23",35
"1199","2020-01-24",34.950001
"1200","2020-01-27",34.93
"1201","2020-01-28",34.91
"1202","2020-01-29",34.619999
"1203","2020-01-30",34.720001
"1204","2020-01-31",34.150002
"1205","2020-02-03",34.450001
"1206","2020-02-04",34.889999
"1207","2020-02-05",34.880001
"1208","2020-02-06",35.200001
"1209","2020-02-07",35.779999
"1210","2020-02-10",35.959999
"1211","2020-02-11",36.459999
"1212","2020-02-12",36.709999
"1213","2020-02-13",37.130001
"1214","2020-02-14",37.860001
"1215","2020-02-18",38.110001
"1216","2020-02-19",36.189999
"1217","2020-02-20",36.16
"1218","2020-02-21",36.650002
"1219","2020-02-24",36.84
"1220","2020-02-25",36.869999
"1221","2020-02-26",37.529999
"1222","2020-02-27",35.360001
"1223","2020-02-28",33.740002
"1224","2020-03-02",35.450001
"1225","2020-03-03",35.59
"1226","2020-03-04",36.310001
"1227","2020-03-05",36.040001
"1228","2020-03-06",36.18
"1229","2020-03-09",34.419998
"1230","2020-03-10",35.43
"1231","2020-03-11",33.959999
"1232","2020-03-12",29.93
"1233","2020-03-13",30.370001
"1234","2020-03-16",23.549999
"1235","2020-03-17",23.719999
"1236","2020-03-18",22.84
"1237","2020-03-19",25.42
"1238","2020-03-20",23.98
"1239","2020-03-23",22.82
"1240","2020-03-24",24.200001
"1241","2020-03-25",23.77
"1242","2020-03-26",25.51
"1243","2020-03-27",26.51
"1244","2020-03-30",28.459999
"1245","2020-03-31",29.6
"1246","2020-04-01",27.33
"1247","2020-04-02",28.73
"1248","2020-04-03",28.290001
"1249","2020-04-06",30.42
"1250","2020-04-07",30.74
"1251","2020-04-08",30.02
"1252","2020-04-09",31.01
"1253","2020-04-13",30
"1254","2020-04-14",29.08
"1255","2020-04-15",27.120001
"1256","2020-04-16",26.16
"1257","2020-04-17",26.549999
"1258","2020-04-20",27.280001
"1259","2020-04-21",27.629999
"1260","2020-04-22",28.32
"1261","2020-04-23",27.530001
"1262","2020-04-24",27.5
"1263","2020-04-27",28.690001
"1264","2020-04-28",29.110001
"1265","2020-04-29",28.83
"1266","2020-04-30",28.48
"1267","2020-05-01",27.01
"1268","2020-05-04",25.98
"1269","2020-05-05",27.110001
"1270","2020-05-06",26.49
"1271","2020-05-07",27.74
"1272","2020-05-08",29.639999
"1273","2020-05-11",29.200001
"1274","2020-05-12",26.440001
"1275","2020-05-13",25.389999
"1276","2020-05-14",25.049999
"1277","2020-05-15",24.49
"1278","2020-05-18",25.879999
"1279","2020-05-19",25.74
"1280","2020-05-20",25.709999
"1281","2020-05-21",26.450001
"1282","2020-05-22",26.91
"1283","2020-05-26",28.15
"1284","2020-05-27",29.5
"1285","2020-05-28",30.040001
"1286","2020-05-29",30.01
"1287","2020-06-01",30.629999
"1288","2020-06-02",31.030001
"1289","2020-06-03",31.889999
"1290","2020-06-04",31.77
"1291","2020-06-05",32.759998
"1292","2020-06-08",32.790001
"1293","2020-06-09",32.560001
"1294","2020-06-10",31.809999
"1295","2020-06-11",29.59
"1296","2020-06-12",30.120001
"1297","2020-06-15",31.49
"1298","2020-06-16",32.220001
"1299","2020-06-17",30.959999
"1300","2020-06-18",30.83
"1301","2020-06-19",28.27
"1302","2020-06-22",28.709999
"1303","2020-06-23",27.82
"1304","2020-06-24",27.540001
"1305","2020-06-25",27.879999
"1306","2020-06-26",26.91
"1307","2020-06-29",28.389999
"1308","2020-06-30",28.66
"1309","2020-07-01",29.959999
"1310","2020-07-02",30.049999
"1311","2020-07-06",28.83
"1312","2020-07-07",28.58
"1313","2020-07-08",28.780001
"1314","2020-07-09",28.67
"1315","2020-07-10",28.700001
"1316","2020-07-13",28.530001
"1317","2020-07-14",29.120001
"1318","2020-07-15",29.459999
"1319","2020-07-16",29.120001
"1320","2020-07-17",29.99
"1321","2020-07-20",29.4
"1322","2020-07-21",29.790001
"1323","2020-07-22",30.01
"1324","2020-07-23",29.74
"1325","2020-07-24",29.209999
"1326","2020-07-27",29.33
"1327","2020-07-28",30.34
"1328","2020-07-29",30.469999
"1329","2020-07-30",30.59
"1330","2020-07-31",30.82
"1331","2020-08-03",30.950001
"1332","2020-08-04",31.559999
"1333","2020-08-05",31.73
"1334","2020-08-06",31.51
"1335","2020-08-07",33.189999
"1336","2020-08-10",33.919998
"1337","2020-08-11",32.939999
"1338","2020-08-12",32.830002
"1339","2020-08-13",32.560001
"1340","2020-08-14",32.799999
"1341","2020-08-17",33.200001
"1342","2020-08-18",33.110001
"1343","2020-08-19",32.02
"1344","2020-08-20",33.060001
"1345","2020-08-21",33.889999
"1346","2020-08-24",33.84
"1347","2020-08-25",34.150002
"1348","2020-08-26",33.91
"1349","2020-08-27",34.290001
"1350","2020-08-28",34.41
"1351","2020-08-31",34.310001
"1352","2020-09-01",34.150002
"1353","2020-09-02",34.580002
"1354","2020-09-03",34.23
"1355","2020-09-04",34.16
"1356","2020-09-08",33.82
"1357","2020-09-09",34.349998
"1358","2020-09-10",34.139999
"1359","2020-09-11",34.490002
"1360","2020-09-14",35.110001
"1361","2020-09-15",34.560001
"1362","2020-09-16",34.98
"1363","2020-09-17",34.619999
"1364","2020-09-18",34.360001
"1365","2020-09-21",33.970001
"1366","2020-09-22",34.200001
"1367","2020-09-23",31.91
"1368","2020-09-24",32.09
"1369","2020-09-25",32.610001
"1370","2020-09-28",33.330002
"1371","2020-09-29",33.240002
"1372","2020-09-30",32.709999
"1373","2020-10-01",33.450001
"1374","2020-10-02",34.299999
"1375","2020-10-05",34.779999
"1376","2020-10-06",34.080002
"1377","2020-10-07",34.349998
"1378","2020-10-08",34.369999
"1379","2020-10-09",34.240002
"1380","2020-10-12",34.400002
"1381","2020-10-13",34.139999
"1382","2020-10-14",33.759998
"1383","2020-10-15",33.91
"1384","2020-10-16",33.380001
"1385","2020-10-19",32.59
"1386","2020-10-20",33.330002
"1387","2020-10-21",33.02
"1388","2020-10-22",33.560001
"1389","2020-10-23",34.099998
"1390","2020-10-26",34.59
"1391","2020-10-27",34.209999
"1392","2020-10-28",33.830002
"1393","2020-10-29",34.220001
"1394","2020-10-30",33.889999
"1395","2020-11-02",34.290001
"1396","2020-11-03",34.93
"1397","2020-11-04",35.18
"1398","2020-11-05",34.369999
"1399","2020-11-06",34.48
"1400","2020-11-09",32.970001
"1401","2020-11-10",35.59
"1402","2020-11-11",36.200001
"1403","2020-11-12",35.740002
"1404","2020-11-13",36.419998
"1405","2020-11-16",36.66
"1406","2020-11-17",36.880001
"1407","2020-11-18",35.57
"1408","2020-11-19",35.540001
"1409","2020-11-20",34.73
"1410","2020-11-23",33.869999
"1411","2020-11-24",34.099998
"1412","2020-11-25",34.099998
"1413","2020-11-27",33.709999
