"","date","SRGA"
"1002","2010-12-22",2.65
"1003","2010-12-23",2.59
"1004","2010-12-27",2.6
"1005","2010-12-28",2.58
"1006","2010-12-29",2.7
"1007","2010-12-30",2.71
"1008","2010-12-31",2.67
"1009","2011-01-03",2.82
"1010","2011-01-04",2.76
"1011","2011-01-05",2.76
"1012","2011-01-06",2.71
"1013","2011-01-07",2.72
"1014","2011-01-10",2.75
"1015","2011-01-11",2.85
"1016","2011-01-12",2.81
"1017","2011-01-13",2.79
"1018","2011-01-14",2.74
"1019","2011-01-18",2.67
"1020","2011-01-19",2.45
"1021","2011-01-20",2.45
"1022","2011-01-21",2.44
"1023","2011-01-24",2.65
"1024","2011-01-25",2.8
"1025","2011-01-26",2.74
"1026","2011-01-27",2.7
"1027","2011-01-28",2.59
"1028","2011-01-31",2.68
"1029","2011-02-01",2.71
"1030","2011-02-02",2.62
"1031","2011-02-03",2.61
"1032","2011-02-04",2.62
"1033","2011-02-07",2.65
"1034","2011-02-08",2.65
"1035","2011-02-09",2.59
"1036","2011-02-10",2.57
"1037","2011-02-11",2.59
"1038","2011-02-14",2.55
"1039","2011-02-15",2.56
"1040","2011-02-16",2.63
"1041","2011-02-17",2.7
"1042","2011-02-18",2.71
"1043","2011-02-22",2.58
"1044","2011-02-23",2.6
"1045","2011-02-24",2.62
"1046","2011-02-25",2.65
"1047","2011-02-28",2.69
"1048","2011-03-01",2.67
"1049","2011-03-02",2.67
"1050","2011-03-03",2.69
"1051","2011-03-04",2.58
"1052","2011-03-07",2.62
"1053","2011-03-08",2.69
"1054","2011-03-09",2.8
"1055","2011-03-10",2.7
"1056","2011-03-11",2.68
"1057","2011-03-14",2.61
"1058","2011-03-15",2.55
"1059","2011-03-16",2.63
"1060","2011-03-17",2.73
"1061","2011-03-18",2.73
"1062","2011-03-21",2.76
"1063","2011-03-22",2.83
"1064","2011-03-23",2.82
"1065","2011-03-24",2.89
"1066","2011-03-25",2.86
"1067","2011-03-28",2.72
"1068","2011-03-29",2.8
"1069","2011-03-30",2.84
"1070","2011-03-31",2.86
"1071","2011-04-01",2.8
"1072","2011-04-04",2.84
"1073","2011-04-05",2.85
"1074","2011-04-06",2.86
"1075","2011-04-07",2.83
"1076","2011-04-08",2.74
"1077","2011-04-11",2.79
"1078","2011-04-12",2.75
"1079","2011-04-13",2.76
"1080","2011-04-14",2.76
"1081","2011-04-15",2.78
"1082","2011-04-18",2.77
"1083","2011-04-19",2.78
"1084","2011-04-20",2.81
"1085","2011-04-21",2.8
"1086","2011-04-25",2.78
"1087","2011-04-26",2.86
"1088","2011-04-27",2.95
"1089","2011-04-28",3.02
"1090","2011-04-29",2.9
"1091","2011-05-02",2.76
"1092","2011-05-03",2.67
"1093","2011-05-04",2.64
"1094","2011-05-05",2.74
"1095","2011-05-06",2.71
"1096","2011-05-09",2.65
"1097","2011-05-10",2.62
"1098","2011-05-11",2.58
"1099","2011-05-12",2.63
"1100","2011-05-13",2.6
"1101","2011-05-16",2.63
"1102","2011-05-17",2.81
"1103","2011-05-18",2.93
"1104","2011-05-19",2.94
"1105","2011-05-20",2.84
"1106","2011-05-23",2.87
"1107","2011-05-24",2.86
"1108","2011-05-25",2.91
"1109","2011-05-26",2.98
"1110","2011-05-27",3.01
"1111","2011-05-31",3.05
"1112","2011-06-01",2.91
"1113","2011-06-02",2.95
"1114","2011-06-03",2.9
"1115","2011-06-06",2.9
"1116","2011-06-07",2.9
"1117","2011-06-08",2.86
"1118","2011-06-09",2.9
"1119","2011-06-10",2.83
"1120","2011-06-13",2.79
"1121","2011-06-14",2.8
"1122","2011-06-15",2.66
"1123","2011-06-16",2.65
"1124","2011-06-17",2.67
"1125","2011-06-20",2.69
"1126","2011-06-21",2.84
"1127","2011-06-22",2.84
"1128","2011-06-23",2.89
"1129","2011-06-24",2.87
"1130","2011-06-27",2.88
"1131","2011-06-28",2.82
"1132","2011-06-29",2.75
"1133","2011-06-30",2.71
"1134","2011-07-01",2.84
"1135","2011-07-05",2.9
"1136","2011-07-06",2.88
"1137","2011-07-07",2.99
"1138","2011-07-08",3.07
"1139","2011-07-11",3.08
"1140","2011-07-12",3.13
"1141","2011-07-13",3.15
"1142","2011-07-14",3.1
"1143","2011-07-15",3.09
"1144","2011-07-18",3.08
"1145","2011-07-19",3.07
"1146","2011-07-20",3.09
"1147","2011-07-21",3.11
"1148","2011-07-22",3.14
"1149","2011-07-25",3.14
"1150","2011-07-26",3.11
"1151","2011-07-27",2.98
"1152","2011-07-28",3.24
"1153","2011-07-29",3.29
"1154","2011-08-01",3.33
"1155","2011-08-02",3.45
"1156","2011-08-03",3.5
"1157","2011-08-04",3.34
"1158","2011-08-05",3.43
"1159","2011-08-08",3.16
"1160","2011-08-09",3.4
"1161","2011-08-10",3.12
"1162","2011-08-11",3.16
"1163","2011-08-12",3.36
"1164","2011-08-15",3.46
"1165","2011-08-16",3.38
"1166","2011-08-17",3.53
"1167","2011-08-18",3.57
"1168","2011-08-19",3.65
"1169","2011-08-22",3.26
"1170","2011-08-23",3.44
"1171","2011-08-24",3.39
"1172","2011-08-25",3.21
"1173","2011-08-26",3.31
"1174","2011-08-29",3.48
"1175","2011-08-30",3.49
"1176","2011-08-31",3.36
"1177","2011-09-01",3.32
"1178","2011-09-02",3.22
"1179","2011-09-06",3.24
"1180","2011-09-07",3.38
"1181","2011-09-08",3.34
"1182","2011-09-09",3.17
"1183","2011-09-12",3.09
"1184","2011-09-13",3.15
"1185","2011-09-14",3.32
"1186","2011-09-15",3.4
"1187","2011-09-16",3.49
"1188","2011-09-19",3.45
"1189","2011-09-20",3.51
"1190","2011-09-21",3.57
"1191","2011-09-22",3.49
"1192","2011-09-23",3.64
"1193","2011-09-26",3.59
"1194","2011-09-27",3.64
"1195","2011-09-28",3.4
"1196","2011-09-29",3.45
"1197","2011-09-30",3.29
"1198","2011-10-03",3.21
"1199","2011-10-04",3.45
"1200","2011-10-05",3.43
"1201","2011-10-06",3.45
"1202","2011-10-07",3.32
"1203","2011-10-10",3.45
"1204","2011-10-11",3.44
"1205","2011-10-12",3.56
"1206","2011-10-13",3.69
"1207","2011-10-14",3.74
"1208","2011-10-17",3.62
"1209","2011-10-18",3.75
"1210","2011-10-19",3.74
"1211","2011-10-20",3.67
"1212","2011-10-21",3.82
"1213","2011-10-24",3.77
"1214","2011-10-25",3.66
"1215","2011-10-26",3.76
"1216","2011-10-27",4.2
"1217","2011-10-28",4.22
"1218","2011-10-31",4.49
"1219","2011-11-01",4.48
"1220","2011-11-02",4.67
"1221","2011-11-03",4.7
"1222","2011-11-04",4.51
"1223","2011-11-07",4.58
"1224","2011-11-08",4.52
"1225","2011-11-09",4.48
"1226","2011-11-10",4.46
"1227","2011-11-11",4.49
"1228","2011-11-14",4.41
"1229","2011-11-15",4.32
"1230","2011-11-16",4.4
"1231","2011-11-17",4.21
"1232","2011-11-18",4.3
"1233","2011-11-21",4.14
"1234","2011-11-22",4.25
"1235","2011-11-23",4
"1236","2011-11-25",3.9
"1237","2011-11-28",4.11
"1238","2011-11-29",4.34
"1239","2011-11-30",4.27
"1240","2011-12-01",4.37
"1241","2011-12-02",4.27
"1242","2011-12-05",4.42
"1243","2011-12-06",4.38
"1244","2011-12-07",4.36
"1245","2011-12-08",4.37
"1246","2011-12-09",4.67
"1247","2011-12-12",4.5
"1248","2011-12-13",4.54
"1249","2011-12-14",4.58
"1250","2011-12-15",4.58
"1251","2011-12-16",4.68
"1252","2011-12-19",4.4
"1253","2011-12-20",4.62
"1254","2011-12-21",4.64
"1255","2011-12-22",4.68
"1256","2011-12-23",4.64
"1257","2011-12-27",4.63
"1258","2011-12-28",4.52
"1259","2011-12-29",4.49
"1260","2011-12-30",4.44
"1261","2012-01-03",4.13
"1262","2012-01-04",4.25
"1263","2012-01-05",4.47
"1264","2012-01-06",4.41
"1265","2012-01-09",4.25
"1266","2012-01-10",4.35
"1267","2012-01-11",4.24
"1268","2012-01-12",4.2
"1269","2012-01-13",4.19
"1270","2012-01-17",4.22
"1271","2012-01-18",4.28
"1272","2012-01-19",4.23
"1273","2012-01-20",4.18
"1274","2012-01-23",4.03
"1275","2012-01-24",3.78
"1276","2012-01-25",3.93
"1277","2012-01-26",4.08
"1278","2012-01-27",4
"1279","2012-01-30",3.99
"1280","2012-01-31",3.45
"1281","2012-02-01",3.68
"1282","2012-02-02",3.79
"1283","2012-02-03",4.04
"1284","2012-02-06",3.85
"1285","2012-02-07",4
"1286","2012-02-08",4.09
"1287","2012-02-09",4.02
"1288","2012-02-10",4.01
"1289","2012-02-13",4.08
"1290","2012-02-14",3.95
"1291","2012-02-15",3.87
"1292","2012-02-16",4.05
"1293","2012-02-17",4.06
"1294","2012-02-21",3.95
"1295","2012-02-22",3.85
"1296","2012-02-23",3.83
"1297","2012-02-24",3.82
"1298","2012-02-27",3.79
"1299","2012-02-28",3.76
"1300","2012-02-29",3.7
"1301","2012-03-01",3.8
"1302","2012-03-02",3.8
"1303","2012-03-05",3.8
"1304","2012-03-06",3.71
"1305","2012-03-07",3.72
"1306","2012-03-08",3.8
"1307","2012-03-09",3.73
"1308","2012-03-12",3.73
"1309","2012-03-13",3.82
"1310","2012-03-14",3.71
"1311","2012-03-15",3.71
"1312","2012-03-16",3.72
"1313","2012-03-19",3.77
"1314","2012-03-20",3.7
"1315","2012-03-21",3.69
"1316","2012-03-22",3.63
"1317","2012-03-23",3.71
"1318","2012-03-26",3.76
"1319","2012-03-27",3.69
"1320","2012-03-28",3.71
"1321","2012-03-29",3.73
"1322","2012-03-30",3.7
"1323","2012-04-02",3.69
"1324","2012-04-03",3.69
"1325","2012-04-04",3.58
"1326","2012-04-05",3.52
"1327","2012-04-09",3.5
"1328","2012-04-10",3.5
"1329","2012-04-11",3.5
"1330","2012-04-12",3.69
"1331","2012-04-13",3.65
"1332","2012-04-16",3.6
"1333","2012-04-17",3.58
"1334","2012-04-18",3.54
"1335","2012-04-19",3.52
"1336","2012-04-20",3.56
"1337","2012-04-23",3.48
"1338","2012-04-24",3.5
"1339","2012-04-25",3.64
"1340","2012-04-26",3.69
"1341","2012-04-27",3.62
"1342","2012-04-30",3.5
"1343","2012-05-01",3.68
"1344","2012-05-02",3.73
"1345","2012-05-03",3.78
"1346","2012-05-04",3.7
"1347","2012-05-07",3.71
"1348","2012-05-08",3.76
"1349","2012-05-09",3.79
"1350","2012-05-10",3.89
"1351","2012-05-11",3.72
"1352","2012-05-14",3.65
"1353","2012-05-15",3.68
"1354","2012-05-16",3.6
"1355","2012-05-17",3.56
"1356","2012-05-18",3.56
"1357","2012-05-21",3.57
"1358","2012-05-22",3.51
"1359","2012-05-23",3.6
"1360","2012-05-24",3.59
"1361","2012-05-25",3.58
"1362","2012-05-29",3.55
"1363","2012-05-30",3.57
"1364","2012-05-31",3.59
"1365","2012-06-01",3.43
"1366","2012-06-04",3.51
"1367","2012-06-05",3.53
"1368","2012-06-06",3.63
"1369","2012-06-07",3.56
"1370","2012-06-08",3.61
"1371","2012-06-11",3.54
"1372","2012-06-12",3.57
"1373","2012-06-13",3.53
"1374","2012-06-14",3.64
"1375","2012-06-15",3.76
"1376","2012-06-18",3.71
"1377","2012-06-19",3.72
"1378","2012-06-20",3.64
"1379","2012-06-21",3.54
"1380","2012-06-22",3.56
"1381","2012-06-25",3.51
"1382","2012-06-26",3.55
"1383","2012-06-27",3.71
"1384","2012-06-28",3.71
"1385","2012-06-29",3.76
"1386","2012-07-02",3.7
"1387","2012-07-03",3.7
"1388","2012-07-05",3.69
"1389","2012-07-06",3.65
"1390","2012-07-09",3.67
"1391","2012-07-10",3.62
"1392","2012-07-11",3.6
"1393","2012-07-12",3.56
"1394","2012-07-13",3.57
"1395","2012-07-16",3.5
"1396","2012-07-17",3.52
"1397","2012-07-18",3.47
"1398","2012-07-19",3.5
"1399","2012-07-20",3.5
"1400","2012-07-23",3.48
"1401","2012-07-24",3.43
"1402","2012-07-25",3.38
"1403","2012-07-26",3.43
"1404","2012-07-27",3.39
"1405","2012-07-30",3.42
"1406","2012-07-31",3.56
"1407","2012-08-01",3.69
"1408","2012-08-02",3.6
"1409","2012-08-03",3.69
"1410","2012-08-06",3.78
"1411","2012-08-07",3.83
"1412","2012-08-08",3.82
"1413","2012-08-09",3.79
"1414","2012-08-10",3.73
"1415","2012-08-13",3.69
"1416","2012-08-14",3.68
"1417","2012-08-15",3.76
"1418","2012-08-16",3.75
"1419","2012-08-17",3.82
"1420","2012-08-20",3.77
"1421","2012-08-21",3.83
"1422","2012-08-22",3.82
"1423","2012-08-23",3.79
"1424","2012-08-24",3.85
"1425","2012-08-27",4
"1426","2012-08-28",3.94
"1427","2012-08-29",3.91
"1428","2012-08-30",3.78
"1429","2012-08-31",3.82
"1430","2012-09-04",3.9
"1431","2012-09-05",3.99
"1432","2012-09-06",4.13
"1433","2012-09-07",4.14
"1434","2012-09-10",4.08
"1435","2012-09-11",4
"1436","2012-09-12",4.01
"1437","2012-09-13",4.01
"1438","2012-09-14",4
"1439","2012-09-17",4.03
"1440","2012-09-18",4.1
"1441","2012-09-19",4.1
"1442","2012-09-20",4.21
"1443","2012-09-21",4.23
"1444","2012-09-24",4.19
"1445","2012-09-25",4.11
"1446","2012-09-26",4.17
"1447","2012-09-27",4.23
"1448","2012-09-28",4.18
"1449","2012-10-01",4.36
"1450","2012-10-02",4.33
"1451","2012-10-03",4.61
"1452","2012-10-04",4.45
"1453","2012-10-05",4.54
"1454","2012-10-08",4.42
"1455","2012-10-09",4.25
"1456","2012-10-10",4.29
"1457","2012-10-11",4.45
"1458","2012-10-12",4.56
"1459","2012-10-15",4.42
"1460","2012-10-16",4.45
"1461","2012-10-17",4.34
"1462","2012-10-18",4.22
"1463","2012-10-19",4.1
"1464","2012-10-22",4.08
"1465","2012-10-23",4.14
"1466","2012-10-24",4.27
"1467","2012-10-25",4.23
"1468","2012-10-26",4.15
"1469","2012-10-31",4.06
"1470","2012-11-01",4.1
"1471","2012-11-02",4.1
"1472","2012-11-05",4.36
"1473","2012-11-06",4.38
"1474","2012-11-07",4.23
"1475","2012-11-08",4.1
"1476","2012-11-09",4.18
"1477","2012-11-12",4.34
"1478","2012-11-13",4.33
"1479","2012-11-14",4.25
"1480","2012-11-15",4.24
"1481","2012-11-16",4.27
"1482","2012-11-19",4.31
"1483","2012-11-20",4.31
"1484","2012-11-21",4.39
"1485","2012-11-23",4.47
"1486","2012-11-26",4.36
"1487","2012-11-27",4.34
"1488","2012-11-28",4.38
"1489","2012-11-29",4.57
"1490","2012-11-30",4.47
"1491","2012-12-03",4.4
"1492","2012-12-04",4.35
"1493","2012-12-05",4.15
"1494","2012-12-06",4.2
"1495","2012-12-07",4.17
"1496","2012-12-10",4.19
"1497","2012-12-11",4.29
"1498","2012-12-12",4.15
"1499","2012-12-13",4.1
"1500","2012-12-14",4.26
"1501","2012-12-17",4.21
"1502","2012-12-18",4.42
"1503","2012-12-19",4.44
"1504","2012-12-20",4.36
"1505","2012-12-21",4.39
"1506","2012-12-24",4.35
"1507","2012-12-26",4.26
"1508","2012-12-27",4.19
"1509","2012-12-28",4.1
"1510","2012-12-31",4.27
"1511","2013-01-02",4.4
"1512","2013-01-03",4.19
"1513","2013-01-04",4.21
"1514","2013-01-07",4.12
"1515","2013-01-08",4.05
"1516","2013-01-09",4.13
"1517","2013-01-10",4.08
"1518","2013-01-11",4.1
"1519","2013-01-14",4.08
"1520","2013-01-15",4.15
"1521","2013-01-16",4.15
"1522","2013-01-17",4.15
"1523","2013-01-18",4.09
"1524","2013-01-22",4.1
"1525","2013-01-23",4.16
"1526","2013-01-24",4.14
"1527","2013-01-25",4.12
"1528","2013-01-28",4.36
"1529","2013-01-29",4.45
"1530","2013-01-30",4.49
"1531","2013-01-31",4.92
"1532","2013-02-01",4.95
"1533","2013-02-04",4.88
"1534","2013-02-05",4.74
"1535","2013-02-06",4.74
"1536","2013-02-07",4.03
"1537","2013-02-08",4.03
"1538","2013-02-11",3.95
"1539","2013-02-12",3.94
"1540","2013-02-13",3.91
"1541","2013-02-14",3.84
"1542","2013-02-15",3.84
"1543","2013-02-19",3.77
"1544","2013-02-20",3.67
"1545","2013-02-21",3.68
"1546","2013-02-22",3.65
"1547","2013-02-25",3.6
"1548","2013-02-26",3.6
"1549","2013-02-27",3.64
"1550","2013-02-28",3.63
"1551","2013-03-01",3.65
"1552","2013-03-04",3.61
"1553","2013-03-05",3.61
"1554","2013-03-06",3.59
"1555","2013-03-07",3.62
"1556","2013-03-08",3.62
"1557","2013-03-11",3.64
"1558","2013-03-12",3.79
"1559","2013-03-13",3.84
"1560","2013-03-14",3.92
"1561","2013-03-15",3.89
"1562","2013-03-18",3.89
"1563","2013-03-19",3.98
"1564","2013-03-20",4.05
"1565","2013-03-21",4.09
"1566","2013-03-22",3.98
"1567","2013-03-25",3.94
"1568","2013-03-26",3.96
"1569","2013-03-27",3.92
"1570","2013-03-28",3.93
"1571","2013-04-01",3.91
"1572","2013-04-02",3.89
"1573","2013-04-03",3.83
"1574","2013-04-04",3.79
"1575","2013-04-05",3.9
"1576","2013-04-08",3.83
"1577","2013-04-09",3.81
"1578","2013-04-10",3.86
"1579","2013-04-11",3.8
"1580","2013-04-12",3.81
"1581","2013-04-15",3.76
"1582","2013-04-16",3.78
"1583","2013-04-17",3.74
"1584","2013-04-18",3.87
"1585","2013-04-19",3.76
"1586","2013-04-22",3.76
"1587","2013-04-23",3.74
"1588","2013-04-24",3.64
"1589","2013-04-25",3.85
"1590","2013-04-26",3.75
"1591","2013-04-29",3.84
"1592","2013-04-30",3.98
"1593","2013-05-01",3.85
"1594","2013-05-02",4.01
"1595","2013-05-03",4.1
"1596","2013-05-06",4.14
"1597","2013-05-07",4.31
"1598","2013-05-08",4.31
"1599","2013-05-09",4.35
"1600","2013-05-10",4.18
"1601","2013-05-13",4.19
"1602","2013-05-14",4.18
"1603","2013-05-15",4.3
"1604","2013-05-16",4.38
"1605","2013-05-17",4.33
"1606","2013-05-20",4.37
"1607","2013-05-21",4.3
"1608","2013-05-22",4.06
"1609","2013-05-23",4.11
"1610","2013-05-24",4.06
"1611","2013-05-28",4.04
"1612","2013-05-29",4.01
"1613","2013-05-30",4
"1614","2013-05-31",4.05
"1615","2013-06-03",4.27
"1616","2013-06-04",4.35
"1617","2013-06-05",4.3
"1618","2013-06-06",4.45
"1619","2013-06-07",4.39
"1620","2013-06-10",4.48
"1621","2013-06-11",4.4
"1622","2013-06-12",4.37
"1623","2013-06-13",4.33
"1624","2013-06-14",4.25
"1625","2013-06-17",4.33
"1626","2013-06-18",4.4
"1627","2013-06-19",4.27
"1628","2013-06-20",4.25
"1629","2013-06-21",4.32
"1630","2013-06-24",4.26
"1631","2013-06-25",4.07
"1632","2013-06-26",4.06
"1633","2013-06-27",4.04
"1634","2013-06-28",3.76
"1635","2013-07-01",3.82
"1636","2013-07-02",3.77
"1637","2013-07-03",3.76
"1638","2013-07-05",3.95
"1639","2013-07-08",3.94
"1640","2013-07-09",3.92
"1641","2013-07-10",4
"1642","2013-07-11",4.06
"1643","2013-07-12",4.11
"1644","2013-07-15",4.17
"1645","2013-07-16",4.19
"1646","2013-07-17",4.25
"1647","2013-07-18",4.16
"1648","2013-07-19",4.19
"1649","2013-07-22",4.21
"1650","2013-07-23",4.2
"1651","2013-07-24",4.2
"1652","2013-07-25",4.28
"1653","2013-07-26",4.23
"1654","2013-07-29",4.1
"1655","2013-07-30",4.05
"1656","2013-07-31",3.92
"1657","2013-08-01",4.07
"1658","2013-08-02",4.1
"1659","2013-08-05",4.12
"1660","2013-08-06",4.04
"1661","2013-08-07",3.86
"1662","2013-08-08",3.73
"1663","2013-08-09",3.65
"1664","2013-08-12",3.68
"1665","2013-08-13",3.65
"1666","2013-08-14",3.53
"1667","2013-08-15",3.52
"1668","2013-08-16",3.45
"1669","2013-08-19",3.47
"1670","2013-08-20",3.52
"1671","2013-08-21",3.47
"1672","2013-08-22",3.5
"1673","2013-08-23",3.53
"1674","2013-08-26",3.46
"1675","2013-08-27",3.4
"1676","2013-08-28",3.4
"1677","2013-08-29",3.42
"1678","2013-08-30",3.33
"1679","2013-09-03",3.41
"1680","2013-09-04",3.4
"1681","2013-09-05",3.46
"1682","2013-09-06",3.39
"1683","2013-09-09",3.51
"1684","2013-09-10",3.51
"1685","2013-09-11",3.93
"1686","2013-09-12",3.82
"1687","2013-09-13",3.58
"1688","2013-09-16",3.65
"1689","2013-09-17",3.75
"1690","2013-09-18",3.7
"1691","2013-09-19",3.65
"1692","2013-09-20",3.7
"1693","2013-09-23",3.72
"1694","2013-09-24",3.71
"1695","2013-09-25",3.69
"1696","2013-09-26",3.74
"1697","2013-09-27",3.62
"1698","2013-09-30",3.74
"1699","2013-10-01",3.75
"1700","2013-10-02",3.84
"1701","2013-10-03",3.81
"1702","2013-10-04",3.85
"1703","2013-10-07",3.9
"1704","2013-10-08",3.96
"1705","2013-10-09",3.9
"1706","2013-10-10",3.86
"1707","2013-10-11",3.93
"1708","2013-10-14",3.96
"1709","2013-10-15",3.9
"1710","2013-10-16",3.57
"1711","2013-10-17",3.6
"1712","2013-10-18",3.58
"1713","2013-10-21",3.43
"1714","2013-10-22",3.37
"1715","2013-10-23",3.29
"1716","2013-10-24",3.27
"1717","2013-10-25",3.17
"1718","2013-10-28",3.15
"1719","2013-10-29",3.27
"1720","2013-10-30",2.96
"1721","2013-10-31",2.79
"1722","2013-11-01",2.84
"1723","2013-11-04",2.89
"1724","2013-11-05",2.88
"1725","2013-11-06",2.86
"1726","2013-11-07",2.83
"1727","2013-11-08",2.92
"1728","2013-11-11",2.97
"1729","2013-11-12",3
"1730","2013-11-13",3.02
"1731","2013-11-14",2.99
"1732","2013-11-15",2.98
"1733","2013-11-18",2.86
"1734","2013-11-19",2.99
"1735","2013-11-20",2.96
"1736","2013-11-21",3.01
"1737","2013-11-22",2.99
"1738","2013-11-25",3.01
"1739","2013-11-26",3.03
"1740","2013-11-27",2.96
"1741","2013-11-29",3.08
"1742","2013-12-02",2.94
"1743","2013-12-03",3
"1744","2013-12-04",3.04
"1745","2013-12-05",3.13
"1746","2013-12-06",3.1
"1747","2013-12-09",3.01
"1748","2013-12-10",3.08
"1749","2013-12-11",3.01
"1750","2013-12-12",2.91
"1751","2013-12-13",2.91
"1752","2013-12-16",3
"1753","2013-12-17",3.04
"1754","2013-12-18",3.15
"1755","2013-12-19",3.04
"1756","2013-12-20",3.14
"1757","2013-12-23",3.26
"1758","2013-12-24",3.44
"1759","2013-12-26",3.32
"1760","2013-12-27",3.37
"1761","2013-12-30",3.39
"1762","2013-12-31",3.54
"1763","2014-01-02",3.5
"1764","2014-01-03",3.45
"1765","2014-01-06",3.46
"1766","2014-01-07",3.5
"1767","2014-01-08",3.42
"1768","2014-01-09",3.38
"1769","2014-01-10",3.33
"1770","2014-01-13",3.27
"1771","2014-01-14",3.25
"1772","2014-01-15",3.35
"1773","2014-01-16",3.26
"1774","2014-01-17",3.26
"1775","2014-01-21",3.32
"1776","2014-01-22",3.31
"1777","2014-01-23",3.42
"1778","2014-01-24",3.3
"1779","2014-01-27",3.21
"1780","2014-01-28",3.19
"1781","2014-01-29",3.12
"1782","2014-01-30",3.15
"1783","2014-01-31",3.1
"1784","2014-02-03",3.12
"1785","2014-02-04",3.07
"1786","2014-02-05",3
"1787","2014-02-06",3.04
"1788","2014-02-07",3.12
"1789","2014-02-10",3.27
"1790","2014-02-11",3.21
"1791","2014-02-12",3.26
"1792","2014-02-13",3.55
"1793","2014-02-14",3.57
"1794","2014-02-18",3.74
"1795","2014-02-19",3.85
"1796","2014-02-20",3.81
"1797","2014-02-21",3.84
"1798","2014-02-24",3.72
"1799","2014-02-25",3.78
"1800","2014-02-26",3.79
"1801","2014-02-27",3.8
"1802","2014-02-28",3.76
"1803","2014-03-03",3.85
"1804","2014-03-04",3.97
"1805","2014-03-05",4.01
"1806","2014-03-06",4
"1807","2014-03-07",3.9
"1808","2014-03-10",3.94
"1809","2014-03-11",3.95
"1810","2014-03-12",3.98
"1811","2014-03-13",4.03
"1812","2014-03-14",4.04
"1813","2014-03-17",4.07
"1814","2014-03-18",4.2
"1815","2014-03-19",4.16
"1816","2014-03-20",4.18
"1817","2014-03-21",4.2
"1818","2014-03-24",4.08
"1819","2014-03-25",4.08
"1820","2014-03-26",3.91
"1821","2014-03-27",3.89
"1822","2014-03-28",3.9
"1823","2014-03-31",4.08
"1824","2014-04-01",3.99
"1825","2014-04-02",3.98
"1826","2014-04-03",3.9
"1827","2014-04-04",3.79
"1828","2014-04-07",3.82
"1829","2014-04-08",3.91
"1830","2014-04-09",4.03
"1831","2014-04-10",3.87
"1832","2014-04-11",3.8
"1833","2014-04-14",3.79
"1834","2014-04-15",3.82
"1835","2014-04-16",3.76
"1836","2014-04-17",3.74
"1837","2014-04-21",3.81
"1838","2014-04-22",3.87
"1839","2014-04-23",3.77
"1840","2014-04-24",3.93
"1841","2014-04-25",4.04
"1842","2014-04-28",4.1
"1843","2014-04-29",4.21
"1844","2014-04-30",4.3
"1845","2014-05-01",4.4
"1846","2014-05-02",4.62
"1847","2014-05-05",4.77
"1848","2014-05-06",4.81
"1849","2014-05-07",4.59
"1850","2014-05-08",4.32
"1851","2014-05-09",4.38
"1852","2014-05-12",4.52
"1853","2014-05-13",4.46
"1854","2014-05-14",4.37
"1855","2014-05-15",4.32
"1856","2014-05-16",4.31
"1857","2014-05-19",4.28
"1858","2014-05-20",4.1
"1859","2014-05-21",4.15
"1860","2014-05-22",4.16
"1861","2014-05-23",4.16
"1862","2014-05-27",4.39
"1863","2014-05-28",4.3
"1864","2014-05-29",4.23
"1865","2014-05-30",4.35
"1866","2014-06-02",4.21
"1867","2014-06-03",4.12
"1868","2014-06-04",4.13
"1869","2014-06-05",4.25
"1870","2014-06-06",4.26
"1871","2014-06-09",4.44
"1872","2014-06-10",4.47
"1873","2014-06-11",4.46
"1874","2014-06-12",4.52
"1875","2014-06-13",4.53
"1876","2014-06-16",4.56
"1877","2014-06-17",4.51
"1878","2014-06-18",4.59
"1879","2014-06-19",4.61
"1880","2014-06-20",4.6
"1881","2014-06-23",4.5
"1882","2014-06-24",4.4
"1883","2014-06-25",4.34
"1884","2014-06-26",4.27
"1885","2014-06-27",4.37
"1886","2014-06-30",4.35
"1887","2014-07-01",4.47
"1888","2014-07-02",4.54
"1889","2014-07-03",4.66
"1890","2014-07-07",4.51
"1891","2014-07-08",4.33
"1892","2014-07-09",4.35
"1893","2014-07-10",4.27
"1894","2014-07-11",4.27
"1895","2014-07-14",4.26
"1896","2014-07-15",4.26
"1897","2014-07-16",4.26
"1898","2014-07-17",4.11
"1899","2014-07-18",4.24
"1900","2014-07-21",4.15
"1901","2014-07-22",4.13
"1902","2014-07-23",4.29
"1903","2014-07-24",4.41
"1904","2014-07-25",4.58
"1905","2014-07-28",4.57
"1906","2014-07-29",4.7
"1907","2014-07-30",4.71
"1908","2014-07-31",4.57
"1909","2014-08-01",4.52
"1910","2014-08-04",4.6
"1911","2014-08-05",4.74
"1912","2014-08-06",4.93
"1913","2014-08-07",4.79
"1914","2014-08-08",4.87
"1915","2014-08-11",4.87
"1916","2014-08-12",4.64
"1917","2014-08-13",4.79
"1918","2014-08-14",4.71
"1919","2014-08-15",4.73
"1920","2014-08-18",4.85
"1921","2014-08-19",4.86
"1922","2014-08-20",4.72
"1923","2014-08-21",4.83
"1924","2014-08-22",4.86
"1925","2014-08-25",5.27
"1926","2014-08-26",5.23
"1927","2014-08-27",5.25
"1928","2014-08-28",5.24
"1929","2014-08-29",5.31
"1930","2014-09-02",5.5
"1931","2014-09-03",5.37
"1932","2014-09-04",5.43
"1933","2014-09-05",5.43
"1934","2014-09-08",5.45
"1935","2014-09-09",5.41
