"","date","SEM"
"1002","2013-09-18",8.22
"1003","2013-09-19",8.24
"1004","2013-09-20",8.13
"1005","2013-09-23",8.18
"1006","2013-09-24",8.17
"1007","2013-09-25",7.98
"1008","2013-09-26",8.04
"1009","2013-09-27",8.03
"1010","2013-09-30",8.07
"1011","2013-10-01",8.22
"1012","2013-10-02",8.21
"1013","2013-10-03",8.21
"1014","2013-10-04",8.23
"1015","2013-10-07",8.25
"1016","2013-10-08",8.42
"1017","2013-10-09",8.53
"1018","2013-10-10",8.68
"1019","2013-10-11",8.83
"1020","2013-10-14",8.84
"1021","2013-10-15",8.82
"1022","2013-10-16",8.72
"1023","2013-10-17",8.97
"1024","2013-10-18",8.96
"1025","2013-10-21",8.96
"1026","2013-10-22",8.95
"1027","2013-10-23",8.91
"1028","2013-10-24",8.8
"1029","2013-10-25",8.75
"1030","2013-10-28",8.8
"1031","2013-10-29",8.71
"1032","2013-10-30",8.5
"1033","2013-10-31",8.48
"1034","2013-11-01",8.6
"1035","2013-11-04",8.7
"1036","2013-11-05",8.42
"1037","2013-11-06",8.37
"1038","2013-11-07",8.28
"1039","2013-11-08",8.39
"1040","2013-11-11",8.41
"1041","2013-11-12",8.41
"1042","2013-11-13",8.57
"1043","2013-11-14",8.58
"1044","2013-11-15",8.6
"1045","2013-11-18",8.6
"1046","2013-11-19",8.52
"1047","2013-11-20",8.54
"1048","2013-11-21",8.57
"1049","2013-11-22",8.58
"1050","2013-11-25",8.6
"1051","2013-11-26",8.61
"1052","2013-11-27",8.57
"1053","2013-11-29",8.66
"1054","2013-12-02",8.5
"1055","2013-12-03",8.52
"1056","2013-12-04",8.58
"1057","2013-12-05",8.51
"1058","2013-12-06",8.61
"1059","2013-12-09",8.64
"1060","2013-12-10",8.86
"1061","2013-12-11",10.46
"1062","2013-12-12",9.81
"1063","2013-12-13",9.73
"1064","2013-12-16",10.02
"1065","2013-12-17",9.99
"1066","2013-12-18",10.37
"1067","2013-12-19",10.44
"1068","2013-12-20",11.01
"1069","2013-12-23",11.12
"1070","2013-12-24",11.12
"1071","2013-12-26",11.4
"1072","2013-12-27",11.68
"1073","2013-12-30",11.69
"1074","2013-12-31",11.61
"1075","2014-01-02",11.24
"1076","2014-01-03",11.13
"1077","2014-01-06",10.97
"1078","2014-01-07",11.09
"1079","2014-01-08",11.26
"1080","2014-01-09",11.4
"1081","2014-01-10",10.56
"1082","2014-01-13",11.09
"1083","2014-01-14",11.31
"1084","2014-01-15",11.38
"1085","2014-01-16",11.48
"1086","2014-01-17",11.44
"1087","2014-01-21",11.15
"1088","2014-01-22",11.15
"1089","2014-01-23",11.09
"1090","2014-01-24",11.1
"1091","2014-01-27",10.94
"1092","2014-01-28",10.9
"1093","2014-01-29",10.95
"1094","2014-01-30",10.99
"1095","2014-01-31",10.8
"1096","2014-02-03",10.45
"1097","2014-02-04",10.44
"1098","2014-02-05",10.21
"1099","2014-02-06",10.32
"1100","2014-02-07",10.27
"1101","2014-02-10",10.69
"1102","2014-02-11",10.93
"1103","2014-02-12",10.71
"1104","2014-02-13",10.73
"1105","2014-02-14",10.69
"1106","2014-02-18",11.08
"1107","2014-02-19",11.16
"1108","2014-02-20",11.05
"1109","2014-02-21",11.34
"1110","2014-02-24",11.09
"1111","2014-02-25",10.95
"1112","2014-02-26",11.12
"1113","2014-02-27",11.1
"1114","2014-02-28",11.21
"1115","2014-03-03",11.19
"1116","2014-03-04",11.49
"1117","2014-03-05",12.01
"1118","2014-03-06",12.06
"1119","2014-03-07",11.78
"1120","2014-03-10",11.69
"1121","2014-03-11",11.71
"1122","2014-03-12",11.81
"1123","2014-03-13",11.76
"1124","2014-03-14",11.78
"1125","2014-03-17",11.86
"1126","2014-03-18",11.96
"1127","2014-03-19",11.76
"1128","2014-03-20",11.76
"1129","2014-03-21",11.65
"1130","2014-03-24",11.44
"1131","2014-03-25",11.53
"1132","2014-03-26",11.92
"1133","2014-03-27",11.88
"1134","2014-03-28",11.93
"1135","2014-03-31",12.45
"1136","2014-04-01",12.65
"1137","2014-04-02",12.69
"1138","2014-04-03",12.82
"1139","2014-04-04",12.59
"1140","2014-04-07",13.13
"1141","2014-04-08",13.62
"1142","2014-04-09",13.88
"1143","2014-04-10",13.44
"1144","2014-04-11",13.53
"1145","2014-04-14",13.78
"1146","2014-04-15",13.9
"1147","2014-04-16",13.75
"1148","2014-04-17",13.72
"1149","2014-04-21",13.94
"1150","2014-04-22",13.96
"1151","2014-04-23",13.95
"1152","2014-04-24",13.88
"1153","2014-04-25",13.95
"1154","2014-04-28",14.02
"1155","2014-04-29",13.94
"1156","2014-04-30",13.96
"1157","2014-05-01",14.17
"1158","2014-05-02",14.03
"1159","2014-05-05",14
"1160","2014-05-06",13.99
"1161","2014-05-07",14
"1162","2014-05-08",13.95
"1163","2014-05-09",14.01
"1164","2014-05-12",14
"1165","2014-05-13",13.92
"1166","2014-05-14",13.94
"1167","2014-05-15",13.99
"1168","2014-05-16",13.99
"1169","2014-05-19",14
"1170","2014-05-20",14
"1171","2014-05-21",13.99
"1172","2014-05-22",14.02
"1173","2014-05-23",14.55
"1174","2014-05-27",15.04
"1175","2014-05-28",15.13
"1176","2014-05-29",15
"1177","2014-05-30",15.15
"1178","2014-06-02",14.94
"1179","2014-06-03",15
"1180","2014-06-04",14.88
"1181","2014-06-05",15.19
"1182","2014-06-06",15.47
"1183","2014-06-09",15.47
"1184","2014-06-10",15.38
"1185","2014-06-11",15.16
"1186","2014-06-12",15.08
"1187","2014-06-13",15.03
"1188","2014-06-16",15.57
"1189","2014-06-17",15.25
"1190","2014-06-18",15.41
"1191","2014-06-19",15.76
"1192","2014-06-20",15.69
"1193","2014-06-23",15.7
"1194","2014-06-24",15.57
"1195","2014-06-25",15.61
"1196","2014-06-26",15.39
"1197","2014-06-27",15.41
"1198","2014-06-30",15.6
"1199","2014-07-01",15.56
"1200","2014-07-02",15.64
"1201","2014-07-03",15.72
"1202","2014-07-07",15.2
"1203","2014-07-08",15.24
"1204","2014-07-09",15.58
"1205","2014-07-10",15.6
"1206","2014-07-11",15.48
"1207","2014-07-14",15.43
"1208","2014-07-15",15.4
"1209","2014-07-16",15.53
"1210","2014-07-17",15.39
"1211","2014-07-18",15.62
"1212","2014-07-21",15.56
"1213","2014-07-22",15.74
"1214","2014-07-23",15.61
"1215","2014-07-24",15.56
"1216","2014-07-25",15.59
"1217","2014-07-28",15.75
"1218","2014-07-29",16.049999
"1219","2014-07-30",16.030001
"1220","2014-07-31",15.54
"1221","2014-08-01",15.4
"1222","2014-08-04",15.47
"1223","2014-08-05",15.56
"1224","2014-08-06",15.75
"1225","2014-08-07",15.76
"1226","2014-08-08",13.79
"1227","2014-08-11",14
"1228","2014-08-12",13.87
"1229","2014-08-13",14
"1230","2014-08-14",14.12
"1231","2014-08-15",13.91
"1232","2014-08-18",13.8
"1233","2014-08-19",13.96
"1234","2014-08-20",13.96
"1235","2014-08-21",13.89
"1236","2014-08-22",13.99
"1237","2014-08-25",13.76
"1238","2014-08-26",14.07
"1239","2014-08-27",14.09
"1240","2014-08-28",14.02
"1241","2014-08-29",14.02
"1242","2014-09-02",13.98
"1243","2014-09-03",13.5
"1244","2014-09-04",12.98
"1245","2014-09-05",13.18
"1246","2014-09-08",13.57
"1247","2014-09-09",13.47
"1248","2014-09-10",13.38
"1249","2014-09-11",13.5
"1250","2014-09-12",13.31
"1251","2014-09-15",13.06
"1252","2014-09-16",13.04
"1253","2014-09-17",12.99
"1254","2014-09-18",13.02
"1255","2014-09-19",12.99
"1256","2014-09-22",12.73
"1257","2014-09-23",12.74
"1258","2014-09-24",12.77
"1259","2014-09-25",12.32
"1260","2014-09-26",12.48
"1261","2014-09-29",12.37
"1262","2014-09-30",12.03
"1263","2014-10-01",11.84
"1264","2014-10-02",12.11
"1265","2014-10-03",12.21
"1266","2014-10-06",11.9
"1267","2014-10-07",11.87
"1268","2014-10-08",12.2
"1269","2014-10-09",11.92
"1270","2014-10-10",12.01
"1271","2014-10-13",11.9
"1272","2014-10-14",11.78
"1273","2014-10-15",11.93
"1274","2014-10-16",12.11
"1275","2014-10-17",12.06
"1276","2014-10-20",12.35
"1277","2014-10-21",12.87
"1278","2014-10-22",12.65
"1279","2014-10-23",12.82
"1280","2014-10-24",12.74
"1281","2014-10-27",12.73
"1282","2014-10-28",12.86
"1283","2014-10-29",12.97
"1284","2014-10-30",13.1
"1285","2014-10-31",14.42
"1286","2014-11-03",13.59
"1287","2014-11-04",13.49
"1288","2014-11-05",13.62
"1289","2014-11-06",13.99
"1290","2014-11-07",13.62
"1291","2014-11-10",13.54
"1292","2014-11-11",13.54
"1293","2014-11-12",13.64
"1294","2014-11-13",13.79
"1295","2014-11-14",13.79
"1296","2014-11-17",13.61
"1297","2014-11-18",13.84
"1298","2014-11-19",13.6
"1299","2014-11-20",13.86
"1300","2014-11-21",14.08
"1301","2014-11-24",14.07
"1302","2014-11-25",14.13
"1303","2014-11-26",14.19
"1304","2014-11-28",14.43
"1305","2014-12-01",14.21
"1306","2014-12-02",14.51
"1307","2014-12-03",14.48
"1308","2014-12-04",14.5
"1309","2014-12-05",14.67
"1310","2014-12-08",14.69
"1311","2014-12-09",14.83
"1312","2014-12-10",14.29
"1313","2014-12-11",14.23
"1314","2014-12-12",13.95
"1315","2014-12-15",14.38
"1316","2014-12-16",14.51
"1317","2014-12-17",14.19
"1318","2014-12-18",14.3
"1319","2014-12-19",14.48
"1320","2014-12-22",14.57
"1321","2014-12-23",14.4
"1322","2014-12-24",14.67
"1323","2014-12-26",14.93
"1324","2014-12-29",14.81
"1325","2014-12-30",14.69
"1326","2014-12-31",14.4
"1327","2015-01-02",14.06
"1328","2015-01-05",13.49
"1329","2015-01-06",13.35
"1330","2015-01-07",13.61
"1331","2015-01-08",13.33
"1332","2015-01-09",14.35
"1333","2015-01-12",14.01
"1334","2015-01-13",14.41
"1335","2015-01-14",13.64
"1336","2015-01-15",13.55
"1337","2015-01-16",13.96
"1338","2015-01-20",13.85
"1339","2015-01-21",13.94
"1340","2015-01-22",14.16
"1341","2015-01-23",13.77
"1342","2015-01-26",13.95
"1343","2015-01-27",14.12
"1344","2015-01-28",13.65
"1345","2015-01-29",13.85
"1346","2015-01-30",13.52
"1347","2015-02-02",13.68
"1348","2015-02-03",13.88
"1349","2015-02-04",13.77
"1350","2015-02-05",14
"1351","2015-02-06",13.94
"1352","2015-02-09",13.79
"1353","2015-02-10",14.04
"1354","2015-02-11",14.21
"1355","2015-02-12",14.21
"1356","2015-02-13",14.32
"1357","2015-02-17",14.25
"1358","2015-02-18",14.2
"1359","2015-02-19",14.01
"1360","2015-02-20",13.47
"1361","2015-02-23",13.01
"1362","2015-02-24",12.32
"1363","2015-02-25",12.82
"1364","2015-02-26",13.15
"1365","2015-02-27",13.56
"1366","2015-03-02",13.63
"1367","2015-03-03",13.68
"1368","2015-03-04",13.49
"1369","2015-03-05",13.35
"1370","2015-03-06",13.38
"1371","2015-03-09",13.39
"1372","2015-03-10",13.01
"1373","2015-03-11",13.17
"1374","2015-03-12",13.36
"1375","2015-03-13",13.49
"1376","2015-03-16",13.57
"1377","2015-03-17",13.68
"1378","2015-03-18",14.01
"1379","2015-03-19",14.61
"1380","2015-03-20",14.63
"1381","2015-03-23",15.65
"1382","2015-03-24",14.98
"1383","2015-03-25",14.73
"1384","2015-03-26",14.64
"1385","2015-03-27",14.75
"1386","2015-03-30",14.64
"1387","2015-03-31",14.83
"1388","2015-04-01",14.52
"1389","2015-04-02",14.72
"1390","2015-04-06",14.7
"1391","2015-04-07",14.61
"1392","2015-04-08",14.56
"1393","2015-04-09",14.58
"1394","2015-04-10",14.65
"1395","2015-04-13",14.68
"1396","2015-04-14",14.77
"1397","2015-04-15",14.62
"1398","2015-04-16",14.72
"1399","2015-04-17",14.6
"1400","2015-04-20",14.77
"1401","2015-04-21",15.02
"1402","2015-04-22",15.29
"1403","2015-04-23",15.3
"1404","2015-04-24",15.52
"1405","2015-04-27",15.03
"1406","2015-04-28",15.14
"1407","2015-04-29",15.12
"1408","2015-04-30",14.55
"1409","2015-05-01",15.12
"1410","2015-05-04",15.33
"1411","2015-05-05",14.92
"1412","2015-05-06",14.66
"1413","2015-05-07",15.1
"1414","2015-05-08",15.33
"1415","2015-05-11",15.29
"1416","2015-05-12",14.8
"1417","2015-05-13",14.48
"1418","2015-05-14",14.49
"1419","2015-05-15",15.04
"1420","2015-05-18",15.5
"1421","2015-05-19",15.88
"1422","2015-05-20",16.34
"1423","2015-05-21",16.4
"1424","2015-05-22",16.6
"1425","2015-05-26",16.559999
"1426","2015-05-27",16.6
"1427","2015-05-28",16.35
"1428","2015-05-29",16.35
"1429","2015-06-01",16.32
"1430","2015-06-02",16.4
"1431","2015-06-03",16.43
"1432","2015-06-04",16.129999
"1433","2015-06-05",16.209999
"1434","2015-06-08",16.16
"1435","2015-06-09",16.09
"1436","2015-06-10",16.219999
"1437","2015-06-11",16.25
"1438","2015-06-12",16.139999
"1439","2015-06-15",16.280001
"1440","2015-06-16",16.190001
"1441","2015-06-17",16.18
"1442","2015-06-18",16.48
"1443","2015-06-19",16.389999
"1444","2015-06-22",16.690001
"1445","2015-06-23",16.690001
"1446","2015-06-24",16.42
"1447","2015-06-25",16.959999
"1448","2015-06-26",16.48
"1449","2015-06-29",16.09
"1450","2015-06-30",16.200001
"1451","2015-07-01",16.43
"1452","2015-07-02",16.07
"1453","2015-07-06",16.27
"1454","2015-07-07",16.139999
"1455","2015-07-08",15.73
"1456","2015-07-09",15.82
"1457","2015-07-10",16.110001
"1458","2015-07-13",15.85
"1459","2015-07-14",16.02
"1460","2015-07-15",15.81
"1461","2015-07-16",15.73
"1462","2015-07-17",15.63
"1463","2015-07-20",15.66
"1464","2015-07-21",15.54
"1465","2015-07-22",15.63
"1466","2015-07-23",15.62
"1467","2015-07-24",15.15
"1468","2015-07-27",14.8
"1469","2015-07-28",14.86
"1470","2015-07-29",14.84
"1471","2015-07-30",14.65
"1472","2015-07-31",14.43
"1473","2015-08-03",14.63
"1474","2015-08-04",14.5
"1475","2015-08-05",14.45
"1476","2015-08-06",14.29
"1477","2015-08-07",14.47
"1478","2015-08-10",14.69
"1479","2015-08-11",13.75
"1480","2015-08-12",13.76
"1481","2015-08-13",13.72
"1482","2015-08-14",13.7
"1483","2015-08-17",13.81
"1484","2015-08-18",13.62
"1485","2015-08-19",13.72
"1486","2015-08-20",13.4
"1487","2015-08-21",13.34
"1488","2015-08-24",12.44
"1489","2015-08-25",12.31
"1490","2015-08-26",12.43
"1491","2015-08-27",12.8
"1492","2015-08-28",12.99
"1493","2015-08-31",12.9
"1494","2015-09-01",12.41
"1495","2015-09-02",12.42
"1496","2015-09-03",12.4
"1497","2015-09-04",12.25
"1498","2015-09-08",12.47
"1499","2015-09-09",12.17
"1500","2015-09-10",12.18
"1501","2015-09-11",12.24
"1502","2015-09-14",12.18
"1503","2015-09-15",12.43
"1504","2015-09-16",12.36
"1505","2015-09-17",12.64
"1506","2015-09-18",12.58
"1507","2015-09-21",12.29
"1508","2015-09-22",11.99
"1509","2015-09-23",11.89
"1510","2015-09-24",11.74
"1511","2015-09-25",11.48
"1512","2015-09-28",10.88
"1513","2015-09-29",10.62
"1514","2015-09-30",10.79
"1515","2015-10-01",10.21
"1516","2015-10-02",10.46
"1517","2015-10-05",10.61
"1518","2015-10-06",11.17
"1519","2015-10-07",11.21
"1520","2015-10-08",10.91
"1521","2015-10-09",10.98
"1522","2015-10-12",11.01
"1523","2015-10-13",10.8
"1524","2015-10-14",10.7
"1525","2015-10-15",10.91
"1526","2015-10-16",10.9
"1527","2015-10-19",10.78
"1528","2015-10-20",11.22
"1529","2015-10-21",11
"1530","2015-10-22",10.39
"1531","2015-10-23",10.69
"1532","2015-10-26",10.7
"1533","2015-10-27",10.59
"1534","2015-10-28",10.77
"1535","2015-10-29",10.75
"1536","2015-10-30",11.3
"1537","2015-11-02",11.73
"1538","2015-11-03",11.87
"1539","2015-11-04",12.16
"1540","2015-11-05",12.16
"1541","2015-11-06",12.57
"1542","2015-11-09",12.2
"1543","2015-11-10",12.12
"1544","2015-11-11",11.77
"1545","2015-11-12",11.2
"1546","2015-11-13",11.46
"1547","2015-11-16",11.4
"1548","2015-11-17",11.69
"1549","2015-11-18",11.85
"1550","2015-11-19",11.53
"1551","2015-11-20",11.81
"1552","2015-11-23",11.9
"1553","2015-11-24",11.89
"1554","2015-11-25",11.97
"1555","2015-11-27",12.08
"1556","2015-11-30",12.07
"1557","2015-12-01",12.01
"1558","2015-12-02",11.73
"1559","2015-12-03",11.9
"1560","2015-12-04",12.26
"1561","2015-12-07",11.96
"1562","2015-12-08",11.81
"1563","2015-12-09",12.07
"1564","2015-12-10",12.57
"1565","2015-12-11",12.35
"1566","2015-12-14",11.71
"1567","2015-12-15",12.06
"1568","2015-12-16",12.15
"1569","2015-12-17",12.37
"1570","2015-12-18",12.01
"1571","2015-12-21",12
"1572","2015-12-22",12.25
"1573","2015-12-23",12.5
"1574","2015-12-24",12.47
"1575","2015-12-28",12.28
"1576","2015-12-29",12.42
"1577","2015-12-30",12.34
"1578","2015-12-31",11.91
"1579","2016-01-04",11.91
"1580","2016-01-05",12
"1581","2016-01-06",11.57
"1582","2016-01-07",10.75
"1583","2016-01-08",10.49
"1584","2016-01-11",11.23
"1585","2016-01-12",11.05
"1586","2016-01-13",10.28
"1587","2016-01-14",10.15
"1588","2016-01-15",10.19
"1589","2016-01-19",9.58
"1590","2016-01-20",9.63
"1591","2016-01-21",9.51
"1592","2016-01-22",9.54
"1593","2016-01-25",9.11
"1594","2016-01-26",9.3
"1595","2016-01-27",9.24
"1596","2016-01-28",8.85
"1597","2016-01-29",9.53
"1598","2016-02-01",9.63
"1599","2016-02-02",9.07
"1600","2016-02-03",8.95
"1601","2016-02-04",9.1
"1602","2016-02-05",8.62
"1603","2016-02-08",8
"1604","2016-02-09",7.82
"1605","2016-02-10",7.89
"1606","2016-02-11",7.54
"1607","2016-02-12",7.5
"1608","2016-02-16",8.2
"1609","2016-02-17",8.35
"1610","2016-02-18",8.41
"1611","2016-02-19",8.29
"1612","2016-02-22",8.57
"1613","2016-02-23",8.46
"1614","2016-02-24",8.72
"1615","2016-02-25",8.76
"1616","2016-02-26",9.67
"1617","2016-02-29",9.79
"1618","2016-03-01",10.41
"1619","2016-03-02",10.55
"1620","2016-03-03",11.13
"1621","2016-03-04",10.87
"1622","2016-03-07",11.18
"1623","2016-03-08",10.53
"1624","2016-03-09",10.56
"1625","2016-03-10",10.37
"1626","2016-03-11",10.93
"1627","2016-03-14",10.82
"1628","2016-03-15",10.37
"1629","2016-03-16",10.67
"1630","2016-03-17",10.88
"1631","2016-03-18",11.42
"1632","2016-03-21",11.14
"1633","2016-03-22",11.2
"1634","2016-03-23",11.33
"1635","2016-03-24",11.13
"1636","2016-03-28",11.35
"1637","2016-03-29",11.88
"1638","2016-03-30",11.65
"1639","2016-03-31",11.81
"1640","2016-04-01",11.89
"1641","2016-04-04",11.75
"1642","2016-04-05",11.49
"1643","2016-04-06",11.98
"1644","2016-04-07",11.79
"1645","2016-04-08",11.75
"1646","2016-04-11",11.64
"1647","2016-04-12",11.96
"1648","2016-04-13",12.27
"1649","2016-04-14",12.41
"1650","2016-04-15",12.54
"1651","2016-04-18",12.84
"1652","2016-04-19",12.95
"1653","2016-04-20",13.33
"1654","2016-04-21",13.1
"1655","2016-04-22",13.58
"1656","2016-04-25",13.15
"1657","2016-04-26",13.38
"1658","2016-04-27",14
"1659","2016-04-28",13.59
"1660","2016-04-29",13.38
"1661","2016-05-02",13.24
"1662","2016-05-03",13.33
"1663","2016-05-04",13.13
"1664","2016-05-05",13.09
"1665","2016-05-06",12.54
"1666","2016-05-09",12.76
"1667","2016-05-10",12.75
"1668","2016-05-11",12.6
"1669","2016-05-12",12.04
"1670","2016-05-13",12.13
"1671","2016-05-16",12.29
"1672","2016-05-17",12.19
"1673","2016-05-18",12.36
"1674","2016-05-19",12.4
"1675","2016-05-20",12.47
"1676","2016-05-23",12.33
"1677","2016-05-24",12.83
"1678","2016-05-25",12.85
"1679","2016-05-26",12.5
"1680","2016-05-27",12.41
"1681","2016-05-31",12.67
"1682","2016-06-01",12.87
"1683","2016-06-02",12.88
"1684","2016-06-03",12.59
"1685","2016-06-06",12.84
"1686","2016-06-07",12.86
"1687","2016-06-08",12.86
"1688","2016-06-09",12.62
"1689","2016-06-10",11.76
"1690","2016-06-13",11.51
"1691","2016-06-14",11.49
"1692","2016-06-15",11.56
"1693","2016-06-16",11.5
"1694","2016-06-17",10.94
"1695","2016-06-20",11.06
"1696","2016-06-21",11.2
"1697","2016-06-22",11.23
"1698","2016-06-23",11.33
"1699","2016-06-24",11.04
"1700","2016-06-27",10.44
"1701","2016-06-28",10.72
"1702","2016-06-29",11.11
"1703","2016-06-30",10.87
"1704","2016-07-01",10.81
"1705","2016-07-05",10.36
"1706","2016-07-06",10.39
"1707","2016-07-07",10.5
"1708","2016-07-08",10.98
"1709","2016-07-11",11.19
"1710","2016-07-12",11.32
"1711","2016-07-13",11.44
"1712","2016-07-14",11.46
"1713","2016-07-15",11.44
"1714","2016-07-18",11.56
"1715","2016-07-19",11.57
"1716","2016-07-20",11.58
"1717","2016-07-21",11.69
"1718","2016-07-22",11.61
"1719","2016-07-25",11.52
"1720","2016-07-26",11.59
"1721","2016-07-27",11.46
"1722","2016-07-28",11.38
"1723","2016-07-29",11.5
"1724","2016-08-01",11.27
"1725","2016-08-02",10.89
"1726","2016-08-03",11.09
"1727","2016-08-04",10.8
"1728","2016-08-05",12.25
"1729","2016-08-08",11.84
"1730","2016-08-09",11.79
"1731","2016-08-10",11.64
"1732","2016-08-11",11.49
"1733","2016-08-12",11.68
"1734","2016-08-15",11.73
"1735","2016-08-16",11.34
"1736","2016-08-17",11.27
"1737","2016-08-18",11.53
"1738","2016-08-19",11.51
"1739","2016-08-22",11.55
"1740","2016-08-23",11.79
"1741","2016-08-24",11.31
"1742","2016-08-25",11.37
"1743","2016-08-26",11.51
"1744","2016-08-29",11.76
"1745","2016-08-30",11.94
"1746","2016-08-31",11.88
"1747","2016-09-01",11.75
"1748","2016-09-02",12.12
"1749","2016-09-06",12.03
"1750","2016-09-07",12.35
"1751","2016-09-08",12.33
"1752","2016-09-09",11.97
"1753","2016-09-12",12.21
"1754","2016-09-13",12.26
"1755","2016-09-14",12.33
"1756","2016-09-15",12.41
"1757","2016-09-16",12.78
"1758","2016-09-19",12.53
"1759","2016-09-20",12.55
"1760","2016-09-21",12.73
"1761","2016-09-22",13.27
"1762","2016-09-23",13.08
"1763","2016-09-26",12.76
"1764","2016-09-27",13.14
"1765","2016-09-28",13.17
"1766","2016-09-29",13.21
"1767","2016-09-30",13.5
"1768","2016-10-03",13.53
"1769","2016-10-04",13.82
"1770","2016-10-05",14.05
"1771","2016-10-06",13.88
"1772","2016-10-07",13.94
"1773","2016-10-10",14.04
"1774","2016-10-11",13.9
"1775","2016-10-12",13.77
"1776","2016-10-13",13.89
"1777","2016-10-14",13.75
"1778","2016-10-17",13.35
"1779","2016-10-18",13.4
"1780","2016-10-19",13.6
"1781","2016-10-20",13.1
"1782","2016-10-21",12.97
"1783","2016-10-24",13
"1784","2016-10-25",12.8
"1785","2016-10-26",12.7
"1786","2016-10-27",12.7
"1787","2016-10-28",12.8
"1788","2016-10-31",13
"1789","2016-11-01",12.5
"1790","2016-11-02",12.2
"1791","2016-11-03",11.95
"1792","2016-11-04",11.2
"1793","2016-11-07",11.5
"1794","2016-11-08",11.45
"1795","2016-11-09",11.55
"1796","2016-11-10",11.7
"1797","2016-11-11",11.85
"1798","2016-11-14",12.35
"1799","2016-11-15",12.55
"1800","2016-11-16",12.55
"1801","2016-11-17",12.45
"1802","2016-11-18",12.85
"1803","2016-11-21",12.85
"1804","2016-11-22",12.7
"1805","2016-11-23",12.8
"1806","2016-11-25",12.9
"1807","2016-11-28",12.7
"1808","2016-11-29",12.75
"1809","2016-11-30",12.15
"1810","2016-12-01",12.2
"1811","2016-12-02",12.05
"1812","2016-12-05",12.25
"1813","2016-12-06",12.15
"1814","2016-12-07",12.25
"1815","2016-12-08",12.6
"1816","2016-12-09",12.95
"1817","2016-12-12",13.1
"1818","2016-12-13",13.3
"1819","2016-12-14",12.95
"1820","2016-12-15",13.6
"1821","2016-12-16",13.7
"1822","2016-12-19",13.45
"1823","2016-12-20",13.6
"1824","2016-12-21",13.5
"1825","2016-12-22",13.5
"1826","2016-12-23",13.53
"1827","2016-12-27",13.6
"1828","2016-12-28",13.45
"1829","2016-12-29",13.4
"1830","2016-12-30",13.25
"1831","2017-01-03",13.55
"1832","2017-01-04",13.9
"1833","2017-01-05",13.7
"1834","2017-01-06",13.85
"1835","2017-01-09",14.7
"1836","2017-01-10",15
"1837","2017-01-11",14.9
"1838","2017-01-12",14.75
"1839","2017-01-13",14.9
"1840","2017-01-17",14.8
"1841","2017-01-18",14.7
"1842","2017-01-19",14.65
"1843","2017-01-20",14.8
"1844","2017-01-23",14.55
"1845","2017-01-24",14.65
"1846","2017-01-25",14.75
"1847","2017-01-26",14.5
"1848","2017-01-27",13.8
"1849","2017-01-30",12.45
"1850","2017-01-31",12.45
"1851","2017-02-01",12.3
"1852","2017-02-02",12.25
"1853","2017-02-03",12.8
"1854","2017-02-06",12.65
"1855","2017-02-07",12.45
"1856","2017-02-08",12.6
"1857","2017-02-09",12.8
"1858","2017-02-10",12.8
"1859","2017-02-13",12.85
"1860","2017-02-14",13.15
"1861","2017-02-15",13.35
"1862","2017-02-16",12.85
"1863","2017-02-17",12.7
"1864","2017-02-21",13
"1865","2017-02-22",12.9
"1866","2017-02-23",13
"1867","2017-02-24",14.15
"1868","2017-02-27",14.6
"1869","2017-02-28",14.4
"1870","2017-03-01",14.3
"1871","2017-03-02",14.3
"1872","2017-03-03",14.45
"1873","2017-03-06",14.05
"1874","2017-03-07",13.5
"1875","2017-03-08",13.35
"1876","2017-03-09",13.45
"1877","2017-03-10",13.05
"1878","2017-03-13",12.95
"1879","2017-03-14",12.7
"1880","2017-03-15",12.75
"1881","2017-03-16",12.55
"1882","2017-03-17",12.7
"1883","2017-03-20",12.5
"1884","2017-03-21",12.2
"1885","2017-03-22",12.15
"1886","2017-03-23",12.2
"1887","2017-03-24",12.5
"1888","2017-03-27",13
"1889","2017-03-28",12.96
"1890","2017-03-29",13.1
"1891","2017-03-30",13.2
"1892","2017-03-31",13.35
"1893","2017-04-03",13.16
"1894","2017-04-04",13.2
"1895","2017-04-05",13.2
"1896","2017-04-06",13.2
"1897","2017-04-07",13.1
"1898","2017-04-10",13.3
"1899","2017-04-11",13.35
"1900","2017-04-12",13.27
"1901","2017-04-13",13.2
"1902","2017-04-17",13.3
"1903","2017-04-18",13.35
"1904","2017-04-19",13.55
"1905","2017-04-20",13.55
"1906","2017-04-21",13.65
"1907","2017-04-24",13.65
"1908","2017-04-25",13.85
"1909","2017-04-26",13.85
"1910","2017-04-27",13.7
"1911","2017-04-28",13.75
"1912","2017-05-01",13.7
"1913","2017-05-02",14
"1914","2017-05-03",13.65
"1915","2017-05-04",13.7
"1916","2017-05-05",14.45
"1917","2017-05-08",14
"1918","2017-05-09",13.8
"1919","2017-05-10",14.1
"1920","2017-05-11",14.1
"1921","2017-05-12",14.05
"1922","2017-05-15",13.9
"1923","2017-05-16",13.65
"1924","2017-05-17",13.4
"1925","2017-05-18",13.4
"1926","2017-05-19",13.95
"1927","2017-05-22",13.95
"1928","2017-05-23",14
"1929","2017-05-24",13.8
"1930","2017-05-25",13.9
"1931","2017-05-26",13.8
"1932","2017-05-30",13.8
"1933","2017-05-31",13.4
"1934","2017-06-01",13.95
"1935","2017-06-02",14.15
"1936","2017-06-05",14
