"","date","MEI"
"1001","2010-12-21",13.5
"1002","2010-12-22",13.33
"1003","2010-12-23",13.4
"1004","2010-12-27",13.55
"1005","2010-12-28",13.46
"1006","2010-12-29",13.41
"1007","2010-12-30",13.13
"1008","2010-12-31",12.97
"1009","2011-01-03",13.56
"1010","2011-01-04",13.04
"1011","2011-01-05",12.95
"1012","2011-01-06",12.67
"1013","2011-01-07",12.55
"1014","2011-01-10",12.63
"1015","2011-01-11",12.49
"1016","2011-01-12",12.37
"1017","2011-01-13",12.66
"1018","2011-01-14",12.75
"1019","2011-01-18",12.67
"1020","2011-01-19",12.06
"1021","2011-01-20",11.69
"1022","2011-01-21",11.78
"1023","2011-01-24",12.11
"1024","2011-01-25",11.84
"1025","2011-01-26",12.43
"1026","2011-01-27",12.4
"1027","2011-01-28",11.73
"1028","2011-01-31",11.82
"1029","2011-02-01",12.11
"1030","2011-02-02",11.87
"1031","2011-02-03",11.64
"1032","2011-02-04",11.64
"1033","2011-02-07",11.83
"1034","2011-02-08",12.02
"1035","2011-02-09",12.07
"1036","2011-02-10",12.11
"1037","2011-02-11",12.3
"1038","2011-02-14",12.34
"1039","2011-02-15",12.22
"1040","2011-02-16",12.28
"1041","2011-02-17",12.24
"1042","2011-02-18",12.3
"1043","2011-02-22",12
"1044","2011-02-23",11.38
"1045","2011-02-24",11.53
"1046","2011-02-25",11.85
"1047","2011-02-28",11.7
"1048","2011-03-01",11.41
"1049","2011-03-02",11.65
"1050","2011-03-03",12.56
"1051","2011-03-04",12.71
"1052","2011-03-07",12.23
"1053","2011-03-08",12.36
"1054","2011-03-09",12.17
"1055","2011-03-10",11.71
"1056","2011-03-11",11.72
"1057","2011-03-14",11.76
"1058","2011-03-15",11.77
"1059","2011-03-16",11.53
"1060","2011-03-17",11.5
"1061","2011-03-18",11.89
"1062","2011-03-21",12.21
"1063","2011-03-22",12.05
"1064","2011-03-23",11.94
"1065","2011-03-24",11.82
"1066","2011-03-25",12.02
"1067","2011-03-28",12.01
"1068","2011-03-29",11.96
"1069","2011-03-30",12.02
"1070","2011-03-31",12.08
"1071","2011-04-01",12.06
"1072","2011-04-04",12.2
"1073","2011-04-05",12.37
"1074","2011-04-06",12.5
"1075","2011-04-07",12.37
"1076","2011-04-08",12.23
"1077","2011-04-11",12.06
"1078","2011-04-12",11.46
"1079","2011-04-13",11.59
"1080","2011-04-14",11.7
"1081","2011-04-15",11.72
"1082","2011-04-18",11.76
"1083","2011-04-19",11.71
"1084","2011-04-20",11.95
"1085","2011-04-21",12.04
"1086","2011-04-25",11.91
"1087","2011-04-26",12.13
"1088","2011-04-27",12.15
"1089","2011-04-28",12.37
"1090","2011-04-29",12.36
"1091","2011-05-02",12.26
"1092","2011-05-03",12.11
"1093","2011-05-04",11.73
"1094","2011-05-05",11.62
"1095","2011-05-06",11.78
"1096","2011-05-09",11.83
"1097","2011-05-10",12.14
"1098","2011-05-11",12
"1099","2011-05-12",12.26
"1100","2011-05-13",12
"1101","2011-05-16",11.9
"1102","2011-05-17",11.65
"1103","2011-05-18",11.95
"1104","2011-05-19",11.99
"1105","2011-05-20",11.69
"1106","2011-05-23",11.4
"1107","2011-05-24",11.16
"1108","2011-05-25",11.44
"1109","2011-05-26",11.77
"1110","2011-05-27",11.71
"1111","2011-05-31",11.96
"1112","2011-06-01",11.11
"1113","2011-06-02",11.3
"1114","2011-06-03",10.76
"1115","2011-06-06",10.55
"1116","2011-06-07",10.57
"1117","2011-06-08",10.46
"1118","2011-06-09",10.53
"1119","2011-06-10",10
"1120","2011-06-13",9.98
"1121","2011-06-14",10.32
"1122","2011-06-15",9.99
"1123","2011-06-16",10.13
"1124","2011-06-17",10
"1125","2011-06-20",9.97
"1126","2011-06-21",10.33
"1127","2011-06-22",10.27
"1128","2011-06-23",10.26
"1129","2011-06-24",10.22
"1130","2011-06-27",10.36
"1131","2011-06-28",10.58
"1132","2011-06-29",10.6
"1133","2011-06-30",11.61
"1134","2011-07-01",11.37
"1135","2011-07-05",10.92
"1136","2011-07-06",10.95
"1137","2011-07-07",11.01
"1138","2011-07-08",11.03
"1139","2011-07-11",10.75
"1140","2011-07-12",10.7
"1141","2011-07-13",10.88
"1142","2011-07-14",10.63
"1143","2011-07-15",10.58
"1144","2011-07-18",10.45
"1145","2011-07-19",10.89
"1146","2011-07-20",10.64
"1147","2011-07-21",10.87
"1148","2011-07-22",11.21
"1149","2011-07-25",11.17
"1150","2011-07-26",11.16
"1151","2011-07-27",10.71
"1152","2011-07-28",10.69
"1153","2011-07-29",10.58
"1154","2011-08-01",10.44
"1155","2011-08-02",9.96
"1156","2011-08-03",10.14
"1157","2011-08-04",9.61
"1158","2011-08-05",9.61
"1159","2011-08-08",8.88
"1160","2011-08-09",9.47
"1161","2011-08-10",9.04
"1162","2011-08-11",9.31
"1163","2011-08-12",9.5
"1164","2011-08-15",9.75
"1165","2011-08-16",9.47
"1166","2011-08-17",9.44
"1167","2011-08-18",8.74
"1168","2011-08-19",8.36
"1169","2011-08-22",8.64
"1170","2011-08-23",9.19
"1171","2011-08-24",9.2
"1172","2011-08-25",8.97
"1173","2011-08-26",9.38
"1174","2011-08-29",9.78
"1175","2011-08-30",9.68
"1176","2011-08-31",9.77
"1177","2011-09-01",8.45
"1178","2011-09-02",7.98
"1179","2011-09-06",7.83
"1180","2011-09-07",8.03
"1181","2011-09-08",7.91
"1182","2011-09-09",7.69
"1183","2011-09-12",7.69
"1184","2011-09-13",7.88
"1185","2011-09-14",8.1
"1186","2011-09-15",8.29
"1187","2011-09-16",8.17
"1188","2011-09-19",7.92
"1189","2011-09-20",7.63
"1190","2011-09-21",7.4
"1191","2011-09-22",7.18
"1192","2011-09-23",7.39
"1193","2011-09-26",7.6
"1194","2011-09-27",7.89
"1195","2011-09-28",7.46
"1196","2011-09-29",7.8
"1197","2011-09-30",7.43
"1198","2011-10-03",7.14
"1199","2011-10-04",8.09
"1200","2011-10-05",8.12
"1201","2011-10-06",8.34
"1202","2011-10-07",7.91
"1203","2011-10-10",8.36
"1204","2011-10-11",8.37
"1205","2011-10-12",8.61
"1206","2011-10-13",8.48
"1207","2011-10-14",8.73
"1208","2011-10-17",8.23
"1209","2011-10-18",8.57
"1210","2011-10-19",8.48
"1211","2011-10-20",8.4
"1212","2011-10-21",8.82
"1213","2011-10-24",9.36
"1214","2011-10-25",8.78
"1215","2011-10-26",9.06
"1216","2011-10-27",9.78
"1217","2011-10-28",9.67
"1218","2011-10-31",9.29
"1219","2011-11-01",8.8
"1220","2011-11-02",9.21
"1221","2011-11-03",9.59
"1222","2011-11-04",9.42
"1223","2011-11-07",9.34
"1224","2011-11-08",9.29
"1225","2011-11-09",8.81
"1226","2011-11-10",8.83
"1227","2011-11-11",9.2
"1228","2011-11-14",8.96
"1229","2011-11-15",9.14
"1230","2011-11-16",8.78
"1231","2011-11-17",8.92
"1232","2011-11-18",9.07
"1233","2011-11-21",8.62
"1234","2011-11-22",8.5
"1235","2011-11-23",7.94
"1236","2011-11-25",7.68
"1237","2011-11-28",8.1
"1238","2011-11-29",8.03
"1239","2011-11-30",8.88
"1240","2011-12-01",8.43
"1241","2011-12-02",8.7
"1242","2011-12-05",8.66
"1243","2011-12-06",8.74
"1244","2011-12-07",8.87
"1245","2011-12-08",8.19
"1246","2011-12-09",8.26
"1247","2011-12-12",8.09
"1248","2011-12-13",7.95
"1249","2011-12-14",8.26
"1250","2011-12-15",8.23
"1251","2011-12-16",8.14
"1252","2011-12-19",8.03
"1253","2011-12-20",8.39
"1254","2011-12-21",8.4
"1255","2011-12-22",8.41
"1256","2011-12-23",8.44
"1257","2011-12-27",8.59
"1258","2011-12-28",8.52
"1259","2011-12-29",8.61
"1260","2011-12-30",8.29
"1261","2012-01-03",8.54
"1262","2012-01-04",8.47
"1263","2012-01-05",8.7
"1264","2012-01-06",8.74
"1265","2012-01-09",8.88
"1266","2012-01-10",9.35
"1267","2012-01-11",9.43
"1268","2012-01-12",9.75
"1269","2012-01-13",9.57
"1270","2012-01-17",9.74
"1271","2012-01-18",10.16
"1272","2012-01-19",10.24
"1273","2012-01-20",10.44
"1274","2012-01-23",10.42
"1275","2012-01-24",10.28
"1276","2012-01-25",10.14
"1277","2012-01-26",10.11
"1278","2012-01-27",10.05
"1279","2012-01-30",9.84
"1280","2012-01-31",9.93
"1281","2012-02-01",10.21
"1282","2012-02-02",10.28
"1283","2012-02-03",10.69
"1284","2012-02-06",10.37
"1285","2012-02-07",10.16
"1286","2012-02-08",10.01
"1287","2012-02-09",9.89
"1288","2012-02-10",9.77
"1289","2012-02-13",9.9
"1290","2012-02-14",9.74
"1291","2012-02-15",9.56
"1292","2012-02-16",9.84
"1293","2012-02-17",9.82
"1294","2012-02-21",9.77
"1295","2012-02-22",9.61
"1296","2012-02-23",9.8
"1297","2012-02-24",9.74
"1298","2012-02-27",9.7
"1299","2012-02-28",9.61
"1300","2012-02-29",9.15
"1301","2012-03-01",9.36
"1302","2012-03-02",8.91
"1303","2012-03-05",8.98
"1304","2012-03-06",8.84
"1305","2012-03-07",8.87
"1306","2012-03-08",8.97
"1307","2012-03-09",8.97
"1308","2012-03-12",8.97
"1309","2012-03-13",9.01
"1310","2012-03-14",8.92
"1311","2012-03-15",8.92
"1312","2012-03-16",9
"1313","2012-03-19",9.27
"1314","2012-03-20",9.12
"1315","2012-03-21",9.24
"1316","2012-03-22",9.13
"1317","2012-03-23",9.35
"1318","2012-03-26",9.64
"1319","2012-03-27",9.39
"1320","2012-03-28",9.24
"1321","2012-03-29",9.28
"1322","2012-03-30",9.28
"1323","2012-04-02",9.41
"1324","2012-04-03",9.28
"1325","2012-04-04",9.02
"1326","2012-04-05",8.86
"1327","2012-04-09",8.67
"1328","2012-04-10",8.59
"1329","2012-04-11",8.56
"1330","2012-04-12",8.53
"1331","2012-04-13",8.51
"1332","2012-04-16",8.69
"1333","2012-04-17",8.78
"1334","2012-04-18",8.51
"1335","2012-04-19",8.41
"1336","2012-04-20",8.52
"1337","2012-04-23",8.29
"1338","2012-04-24",8.33
"1339","2012-04-25",8.51
"1340","2012-04-26",8.51
"1341","2012-04-27",8.63
"1342","2012-04-30",8.45
"1343","2012-05-01",8.38
"1344","2012-05-02",8.31
"1345","2012-05-03",8.21
"1346","2012-05-04",8.1
"1347","2012-05-07",8.02
"1348","2012-05-08",7.95
"1349","2012-05-09",7.72
"1350","2012-05-10",7.6
"1351","2012-05-11",7.4
"1352","2012-05-14",7.22
"1353","2012-05-15",7.2
"1354","2012-05-16",7.06
"1355","2012-05-17",7.05
"1356","2012-05-18",7.14
"1357","2012-05-21",7.24
"1358","2012-05-22",7.09
"1359","2012-05-23",7.2
"1360","2012-05-24",7.31
"1361","2012-05-25",7.36
"1362","2012-05-29",7.58
"1363","2012-05-30",7.45
"1364","2012-05-31",7.51
"1365","2012-06-01",7.3
"1366","2012-06-04",7.4
"1367","2012-06-05",7.47
"1368","2012-06-06",7.76
"1369","2012-06-07",7.76
"1370","2012-06-08",7.78
"1371","2012-06-11",7.36
"1372","2012-06-12",7.6
"1373","2012-06-13",7.79
"1374","2012-06-14",7.98
"1375","2012-06-15",7.97
"1376","2012-06-18",7.82
"1377","2012-06-19",8.12
"1378","2012-06-20",7.98
"1379","2012-06-21",7.55
"1380","2012-06-22",7.94
"1381","2012-06-25",7.79
"1382","2012-06-26",7.69
"1383","2012-06-27",7.91
"1384","2012-06-28",8.5
"1385","2012-06-29",8.51
"1386","2012-07-02",8.64
"1387","2012-07-03",8.68
"1388","2012-07-05",8.7
"1389","2012-07-06",8.5
"1390","2012-07-09",8.51
"1391","2012-07-10",8.59
"1392","2012-07-11",8.54
"1393","2012-07-12",8.6
"1394","2012-07-13",8.92
"1395","2012-07-16",8.83
"1396","2012-07-17",8.85
"1397","2012-07-18",9.22
"1398","2012-07-19",8.77
"1399","2012-07-20",8.6
"1400","2012-07-23",8.55
"1401","2012-07-24",8.57
"1402","2012-07-25",8.72
"1403","2012-07-26",8.86
"1404","2012-07-27",9.51
"1405","2012-07-30",8.98
"1406","2012-07-31",8.8
"1407","2012-08-01",8.8
"1408","2012-08-02",8.72
"1409","2012-08-03",9.1
"1410","2012-08-06",9.05
"1411","2012-08-07",9.29
"1412","2012-08-08",8.97
"1413","2012-08-09",9.06
"1414","2012-08-10",8.91
"1415","2012-08-13",9.05
"1416","2012-08-14",9
"1417","2012-08-15",9.02
"1418","2012-08-16",9
"1419","2012-08-17",9.03
"1420","2012-08-20",9.16
"1421","2012-08-21",9.09
"1422","2012-08-22",8.97
"1423","2012-08-23",9
"1424","2012-08-24",8.95
"1425","2012-08-27",9.01
"1426","2012-08-28",9.01
"1427","2012-08-29",8.95
"1428","2012-08-30",9.38
"1429","2012-08-31",9.39
"1430","2012-09-04",9.52
"1431","2012-09-05",9.44
"1432","2012-09-06",9.84
"1433","2012-09-07",9.71
"1434","2012-09-10",9.77
"1435","2012-09-11",9.89
"1436","2012-09-12",10.01
"1437","2012-09-13",10.21
"1438","2012-09-14",10.49
"1439","2012-09-17",10.38
"1440","2012-09-18",10.33
"1441","2012-09-19",10.1
"1442","2012-09-20",10.09
"1443","2012-09-21",10.36
"1444","2012-09-24",10.4
"1445","2012-09-25",10.07
"1446","2012-09-26",9.92
"1447","2012-09-27",10.16
"1448","2012-09-28",9.71
"1449","2012-10-01",9.66
"1450","2012-10-02",9.61
"1451","2012-10-03",9.56
"1452","2012-10-04",9.64
"1453","2012-10-05",9.61
"1454","2012-10-08",9.58
"1455","2012-10-09",9.5
"1456","2012-10-10",9.58
"1457","2012-10-11",9.55
"1458","2012-10-12",9.5
"1459","2012-10-15",9.47
"1460","2012-10-16",9.57
"1461","2012-10-17",9.59
"1462","2012-10-18",9.49
"1463","2012-10-19",9.51
"1464","2012-10-22",9.54
"1465","2012-10-23",9.63
"1466","2012-10-24",9.55
"1467","2012-10-25",9.87
"1468","2012-10-26",10.06
"1469","2012-10-31",10.12
"1470","2012-11-01",9.98
"1471","2012-11-02",9.65
"1472","2012-11-05",9.65
"1473","2012-11-06",9.53
"1474","2012-11-07",9.25
"1475","2012-11-08",9.02
"1476","2012-11-09",9.05
"1477","2012-11-12",9
"1478","2012-11-13",8.95
"1479","2012-11-14",8.87
"1480","2012-11-15",8.78
"1481","2012-11-16",8.79
"1482","2012-11-19",8.98
"1483","2012-11-20",8.87
"1484","2012-11-21",8.89
"1485","2012-11-23",9.17
"1486","2012-11-26",9.28
"1487","2012-11-27",9.22
"1488","2012-11-28",9.31
"1489","2012-11-29",9.24
"1490","2012-11-30",9.03
"1491","2012-12-03",9.41
"1492","2012-12-04",9.57
"1493","2012-12-05",9.47
"1494","2012-12-06",9.17
"1495","2012-12-07",8.84
"1496","2012-12-10",8.77
"1497","2012-12-11",8.97
"1498","2012-12-12",9.02
"1499","2012-12-13",8.9
"1500","2012-12-14",8.84
"1501","2012-12-17",9.25
"1502","2012-12-18",9.35
"1503","2012-12-19",9.54
"1504","2012-12-20",9.83
"1505","2012-12-21",10.01
"1506","2012-12-24",9.69
"1507","2012-12-26",9.7
"1508","2012-12-27",9.82
"1509","2012-12-28",9.72
"1510","2012-12-31",10.03
"1511","2013-01-02",10.25
"1512","2013-01-03",10.35
"1513","2013-01-04",10.19
"1514","2013-01-07",10.13
"1515","2013-01-08",10.2
"1516","2013-01-09",10.02
"1517","2013-01-10",10
"1518","2013-01-11",9.99
"1519","2013-01-14",9.95
"1520","2013-01-15",9.86
"1521","2013-01-16",9.72
"1522","2013-01-17",9.75
"1523","2013-01-18",9.77
"1524","2013-01-22",9.98
"1525","2013-01-23",9.76
"1526","2013-01-24",9.84
"1527","2013-01-25",9.74
"1528","2013-01-28",9.79
"1529","2013-01-29",9.85
"1530","2013-01-30",9.7
"1531","2013-01-31",9.62
"1532","2013-02-01",9.86
"1533","2013-02-04",10.68
"1534","2013-02-05",11.71
"1535","2013-02-06",12.08
"1536","2013-02-07",11.42
"1537","2013-02-08",11.46
"1538","2013-02-11",11.52
"1539","2013-02-12",11.82
"1540","2013-02-13",12.27
"1541","2013-02-14",12.24
"1542","2013-02-15",12.19
"1543","2013-02-19",12.49
"1544","2013-02-20",12.55
"1545","2013-02-21",12.39
"1546","2013-02-22",12.45
"1547","2013-02-25",12.33
"1548","2013-02-26",12.56
"1549","2013-02-27",12.75
"1550","2013-02-28",13.11
"1551","2013-03-01",13.41
"1552","2013-03-04",13.38
"1553","2013-03-05",13.58
"1554","2013-03-06",13.62
"1555","2013-03-07",13.6
"1556","2013-03-08",13.6
"1557","2013-03-11",13.5
"1558","2013-03-12",13.43
"1559","2013-03-13",13.54
"1560","2013-03-14",13.5
"1561","2013-03-15",13.26
"1562","2013-03-18",13.61
"1563","2013-03-19",13.23
"1564","2013-03-20",13.49
"1565","2013-03-21",13.21
"1566","2013-03-22",13.13
"1567","2013-03-25",12.97
"1568","2013-03-26",12.74
"1569","2013-03-27",13.04
"1570","2013-03-28",12.88
"1571","2013-04-01",12.59
"1572","2013-04-02",12.76
"1573","2013-04-03",12.9
"1574","2013-04-04",12.92
"1575","2013-04-05",12.89
"1576","2013-04-08",13.19
"1577","2013-04-09",13.35
"1578","2013-04-10",13.47
"1579","2013-04-11",13.76
"1580","2013-04-12",13.76
"1581","2013-04-15",12.82
"1582","2013-04-16",13.29
"1583","2013-04-17",13.05
"1584","2013-04-18",13.06
"1585","2013-04-19",13.2
"1586","2013-04-22",13.25
"1587","2013-04-23",13.69
"1588","2013-04-24",13.98
"1589","2013-04-25",14.19
"1590","2013-04-26",14.05
"1591","2013-04-29",14.36
"1592","2013-04-30",14.38
"1593","2013-05-01",13.58
"1594","2013-05-02",14.12
"1595","2013-05-03",14.48
"1596","2013-05-06",15.02
"1597","2013-05-07",14.99
"1598","2013-05-08",14.66
"1599","2013-05-09",14.47
"1600","2013-05-10",14.39
"1601","2013-05-13",14.49
"1602","2013-05-14",14.84
"1603","2013-05-15",14.91
"1604","2013-05-16",14.7
"1605","2013-05-17",15.05
"1606","2013-05-20",14.95
"1607","2013-05-21",15.21
"1608","2013-05-22",15.19
"1609","2013-05-23",15.1
"1610","2013-05-24",15.24
"1611","2013-05-28",15.7
"1612","2013-05-29",15.53
"1613","2013-05-30",15.97
"1614","2013-05-31",15.73
"1615","2013-06-03",15.93
"1616","2013-06-04",15.6
"1617","2013-06-05",15.1
"1618","2013-06-06",15.12
"1619","2013-06-07",15.21
"1620","2013-06-10",15.41
"1621","2013-06-11",15.27
"1622","2013-06-12",14.97
"1623","2013-06-13",15.14
"1624","2013-06-14",14.85
"1625","2013-06-17",14.49
"1626","2013-06-18",14.51
"1627","2013-06-19",14.54
"1628","2013-06-20",14.76
"1629","2013-06-21",16.01
"1630","2013-06-24",15.93
"1631","2013-06-25",15.95
"1632","2013-06-26",16.200001
"1633","2013-06-27",16.99
"1634","2013-06-28",17.01
"1635","2013-07-01",17.27
"1636","2013-07-02",17.5
"1637","2013-07-03",17.889999
"1638","2013-07-05",18.49
"1639","2013-07-08",18.08
"1640","2013-07-09",18.059999
"1641","2013-07-10",17.93
"1642","2013-07-11",18.719999
"1643","2013-07-12",18.940001
"1644","2013-07-15",19.360001
"1645","2013-07-16",19.02
"1646","2013-07-17",19.07
"1647","2013-07-18",19.290001
"1648","2013-07-19",19.290001
"1649","2013-07-22",19.83
"1650","2013-07-23",19.66
"1651","2013-07-24",19.09
"1652","2013-07-25",19.030001
"1653","2013-07-26",19
"1654","2013-07-29",18.790001
"1655","2013-07-30",18.75
"1656","2013-07-31",18.889999
"1657","2013-08-01",18.469999
"1658","2013-08-02",18.620001
"1659","2013-08-05",18.530001
"1660","2013-08-06",18.24
"1661","2013-08-07",18.190001
"1662","2013-08-08",18.07
"1663","2013-08-09",17.93
"1664","2013-08-12",18.469999
"1665","2013-08-13",18.889999
"1666","2013-08-14",18.76
"1667","2013-08-15",18.280001
"1668","2013-08-16",18.09
"1669","2013-08-19",17.6
"1670","2013-08-20",17.91
"1671","2013-08-21",17.57
"1672","2013-08-22",17.889999
"1673","2013-08-23",17.73
"1674","2013-08-26",17.82
"1675","2013-08-27",17.059999
"1676","2013-08-28",17.629999
"1677","2013-08-29",23.360001
"1678","2013-08-30",23.889999
"1679","2013-09-03",24.780001
"1680","2013-09-04",25.83
"1681","2013-09-05",26.15
"1682","2013-09-06",25.9
"1683","2013-09-09",26
"1684","2013-09-10",25.959999
"1685","2013-09-11",25.73
"1686","2013-09-12",25.530001
"1687","2013-09-13",26
"1688","2013-09-16",25.26
"1689","2013-09-17",26.25
"1690","2013-09-18",26.75
"1691","2013-09-19",26.74
"1692","2013-09-20",27.629999
"1693","2013-09-23",27.559999
"1694","2013-09-24",27.85
"1695","2013-09-25",27.940001
"1696","2013-09-26",27.57
"1697","2013-09-27",27.690001
"1698","2013-09-30",28
"1699","2013-10-01",28.379999
"1700","2013-10-02",28.4
"1701","2013-10-03",28.889999
"1702","2013-10-04",28.98
"1703","2013-10-07",28.34
"1704","2013-10-08",26
"1705","2013-10-09",26.219999
"1706","2013-10-10",26.59
"1707","2013-10-11",26.9
"1708","2013-10-14",26.889999
"1709","2013-10-15",26.91
"1710","2013-10-16",26.950001
"1711","2013-10-17",27.52
"1712","2013-10-18",27.790001
"1713","2013-10-21",27.360001
"1714","2013-10-22",28.1
"1715","2013-10-23",27.83
"1716","2013-10-24",28.290001
"1717","2013-10-25",29.610001
"1718","2013-10-28",27.690001
"1719","2013-10-29",27
"1720","2013-10-30",25.690001
"1721","2013-10-31",25.58
"1722","2013-11-01",25.049999
"1723","2013-11-04",26.99
"1724","2013-11-05",27.049999
"1725","2013-11-06",25.24
"1726","2013-11-07",23.799999
"1727","2013-11-08",25.440001
"1728","2013-11-11",25.17
"1729","2013-11-12",25.08
"1730","2013-11-13",25.309999
"1731","2013-11-14",25.719999
"1732","2013-11-15",26.09
"1733","2013-11-18",26.370001
"1734","2013-11-19",26.389999
"1735","2013-11-20",25.34
"1736","2013-11-21",26.65
"1737","2013-11-22",27.110001
"1738","2013-11-25",27.85
"1739","2013-11-26",28.370001
"1740","2013-11-27",28.68
"1741","2013-11-29",28.93
"1742","2013-12-02",27.15
"1743","2013-12-03",27.559999
"1744","2013-12-04",24.66
"1745","2013-12-05",35.279999
"1746","2013-12-06",35.369999
"1747","2013-12-09",37.27
"1748","2013-12-10",34.959999
"1749","2013-12-11",34.150002
"1750","2013-12-12",33.68
"1751","2013-12-13",33.889999
"1752","2013-12-16",34
"1753","2013-12-17",33.950001
"1754","2013-12-18",33.560001
"1755","2013-12-19",32.880001
"1756","2013-12-20",33.41
"1757","2013-12-23",33.700001
"1758","2013-12-24",33.77
"1759","2013-12-26",34.040001
"1760","2013-12-27",33.880001
"1761","2013-12-30",33.849998
"1762","2013-12-31",34.189999
"1763","2014-01-02",34.419998
"1764","2014-01-03",34.52
"1765","2014-01-06",34.849998
"1766","2014-01-07",35.52
"1767","2014-01-08",35.73
"1768","2014-01-09",35.029999
"1769","2014-01-10",34.869999
"1770","2014-01-13",33.18
"1771","2014-01-14",34.560001
"1772","2014-01-15",34.830002
"1773","2014-01-16",34.740002
"1774","2014-01-17",34.279999
"1775","2014-01-21",34.209999
"1776","2014-01-22",35.279999
"1777","2014-01-23",34.389999
"1778","2014-01-24",33.16
"1779","2014-01-27",32.950001
"1780","2014-01-28",33.43
"1781","2014-01-29",33.389999
"1782","2014-01-30",34.07
"1783","2014-01-31",33.66
"1784","2014-02-03",31.52
"1785","2014-02-04",31.610001
"1786","2014-02-05",30.780001
"1787","2014-02-06",30.940001
"1788","2014-02-07",31.58
"1789","2014-02-10",30.870001
"1790","2014-02-11",30.889999
"1791","2014-02-12",31.26
"1792","2014-02-13",31.35
"1793","2014-02-14",30.91
"1794","2014-02-18",32.619999
"1795","2014-02-19",34.009998
"1796","2014-02-20",33.959999
"1797","2014-02-21",33.369999
"1798","2014-02-24",33.77
"1799","2014-02-25",33.259998
"1800","2014-02-26",33.810001
"1801","2014-02-27",33.889999
"1802","2014-02-28",33.900002
"1803","2014-03-03",33.5
"1804","2014-03-04",35.02
"1805","2014-03-05",35.130001
"1806","2014-03-06",34.740002
"1807","2014-03-07",34.169998
"1808","2014-03-10",33.98
"1809","2014-03-11",33.720001
"1810","2014-03-12",35.41
"1811","2014-03-13",31.059999
"1812","2014-03-14",30.129999
"1813","2014-03-17",30.23
"1814","2014-03-18",31.5
"1815","2014-03-19",31.75
"1816","2014-03-20",32.060001
"1817","2014-03-21",32.509998
"1818","2014-03-24",31.790001
"1819","2014-03-25",31.65
"1820","2014-03-26",30.209999
"1821","2014-03-27",30.209999
"1822","2014-03-28",30.32
"1823","2014-03-31",30.66
"1824","2014-04-01",30.99
"1825","2014-04-02",31.66
"1826","2014-04-03",31.299999
"1827","2014-04-04",29.959999
"1828","2014-04-07",28.52
"1829","2014-04-08",28.389999
"1830","2014-04-09",30.299999
"1831","2014-04-10",28.969999
"1832","2014-04-11",27.620001
"1833","2014-04-14",27.92
"1834","2014-04-15",27.690001
"1835","2014-04-16",28.42
"1836","2014-04-17",28.940001
"1837","2014-04-21",29.030001
"1838","2014-04-22",30.23
"1839","2014-04-23",30.120001
"1840","2014-04-24",29.57
"1841","2014-04-25",28.02
"1842","2014-04-28",27.209999
"1843","2014-04-29",28.01
"1844","2014-04-30",27.74
"1845","2014-05-01",28.23
"1846","2014-05-02",29.200001
"1847","2014-05-05",28.889999
"1848","2014-05-06",28.26
"1849","2014-05-07",27.799999
"1850","2014-05-08",27.799999
"1851","2014-05-09",27.959999
"1852","2014-05-12",29.67
"1853","2014-05-13",28.92
"1854","2014-05-14",28.07
"1855","2014-05-15",28.059999
"1856","2014-05-16",28.77
"1857","2014-05-19",29.559999
"1858","2014-05-20",28.83
"1859","2014-05-21",29.059999
"1860","2014-05-22",29.299999
"1861","2014-05-23",29.870001
"1862","2014-05-27",30.309999
"1863","2014-05-28",30.17
"1864","2014-05-29",31.200001
"1865","2014-05-30",31.15
"1866","2014-06-02",31.33
"1867","2014-06-03",31.34
"1868","2014-06-04",32.529999
"1869","2014-06-05",32.189999
"1870","2014-06-06",33.209999
"1871","2014-06-09",33.16
"1872","2014-06-10",33
"1873","2014-06-11",32.790001
"1874","2014-06-12",32.919998
"1875","2014-06-13",32.959999
"1876","2014-06-16",32.970001
"1877","2014-06-17",33.16
"1878","2014-06-18",33.259998
"1879","2014-06-19",33.299999
"1880","2014-06-20",33.59
"1881","2014-06-23",34.18
"1882","2014-06-24",33.23
"1883","2014-06-25",33.02
"1884","2014-06-26",37.68
"1885","2014-06-27",36.790001
"1886","2014-06-30",38.209999
"1887","2014-07-01",37.990002
"1888","2014-07-02",37.240002
"1889","2014-07-03",38.529999
"1890","2014-07-07",37.009998
"1891","2014-07-08",35.759998
"1892","2014-07-09",35.349998
"1893","2014-07-10",34.889999
"1894","2014-07-11",35.080002
"1895","2014-07-14",34.959999
"1896","2014-07-15",34.27
"1897","2014-07-16",33.970001
"1898","2014-07-17",33.029999
"1899","2014-07-18",33.919998
"1900","2014-07-21",33.580002
"1901","2014-07-22",33.82
"1902","2014-07-23",33.32
"1903","2014-07-24",33.43
"1904","2014-07-25",32.639999
"1905","2014-07-28",32.560001
"1906","2014-07-29",32.880001
"1907","2014-07-30",32.900002
"1908","2014-07-31",31.98
"1909","2014-08-01",31.299999
"1910","2014-08-04",31.51
"1911","2014-08-05",31.6
"1912","2014-08-06",32.049999
"1913","2014-08-07",31.93
"1914","2014-08-08",32.639999
"1915","2014-08-11",32.59
"1916","2014-08-12",31.98
"1917","2014-08-13",32.540001
"1918","2014-08-14",32.490002
"1919","2014-08-15",32.73
"1920","2014-08-18",33.279999
"1921","2014-08-19",33.330002
"1922","2014-08-20",32.970001
"1923","2014-08-21",33.330002
"1924","2014-08-22",33.32
