"","date","NTLA"
"981","2020-03-30",12.68
"982","2020-03-31",12.23
"983","2020-04-01",11.14
"984","2020-04-02",11.9
"985","2020-04-03",11.99
"986","2020-04-06",12.71
"987","2020-04-07",11.9
"988","2020-04-08",12.47
"989","2020-04-09",13.05
"990","2020-04-13",12.63
"991","2020-04-14",13.2
"992","2020-04-15",12.86
"993","2020-04-16",13.36
"994","2020-04-17",13.78
"995","2020-04-20",14.32
"996","2020-04-21",13.25
"997","2020-04-22",14.08
"998","2020-04-23",14.2
"999","2020-04-24",14.58
"1000","2020-04-27",14.98
"1001","2020-04-28",13.81
"1002","2020-04-29",14.33
"1003","2020-04-30",13.47
"1004","2020-05-01",12.62
"1005","2020-05-04",13.89
"1006","2020-05-05",13.82
"1007","2020-05-06",13.85
"1008","2020-05-07",13.65
"1009","2020-05-08",13.64
"1010","2020-05-11",15.59
"1011","2020-05-12",15.89
"1012","2020-05-13",15.75
"1013","2020-05-14",16.35
"1014","2020-05-15",17.66
"1015","2020-05-18",18.700001
"1016","2020-05-19",19.440001
"1017","2020-05-20",19.799999
"1018","2020-05-21",20.57
"1019","2020-05-22",20.99
"1020","2020-05-26",19.1
"1021","2020-05-27",17.85
"1022","2020-05-28",17.52
"1023","2020-05-29",17.51
"1024","2020-06-01",20.92
"1025","2020-06-02",20.26
"1026","2020-06-03",22.33
"1027","2020-06-04",20.639999
"1028","2020-06-05",20.35
"1029","2020-06-08",20
"1030","2020-06-09",20.23
"1031","2020-06-10",20.610001
"1032","2020-06-11",19.049999
"1033","2020-06-12",19.34
"1034","2020-06-15",20.27
"1035","2020-06-16",21.1
"1036","2020-06-17",20.799999
"1037","2020-06-18",20.719999
"1038","2020-06-19",21.17
"1039","2020-06-22",22.870001
"1040","2020-06-23",22.379999
"1041","2020-06-24",21.59
"1042","2020-06-25",21.49
"1043","2020-06-26",20.51
"1044","2020-06-29",20.42
"1045","2020-06-30",21.02
"1046","2020-07-01",22
"1047","2020-07-02",22.299999
"1048","2020-07-06",22.49
"1049","2020-07-07",24.030001
"1050","2020-07-08",24.93
"1051","2020-07-09",24.57
"1052","2020-07-10",23.809999
"1053","2020-07-13",21.450001
"1054","2020-07-14",22.280001
"1055","2020-07-15",22.610001
"1056","2020-07-16",21.440001
"1057","2020-07-17",21.6
"1058","2020-07-20",22.23
"1059","2020-07-21",20.959999
"1060","2020-07-22",20.25
"1061","2020-07-23",19.65
"1062","2020-07-24",19.15
"1063","2020-07-27",20.030001
"1064","2020-07-28",19.049999
"1065","2020-07-29",18.35
"1066","2020-07-30",18.709999
"1067","2020-07-31",17.809999
"1068","2020-08-03",19.25
"1069","2020-08-04",19.59
"1070","2020-08-05",19.65
"1071","2020-08-06",19.99
"1072","2020-08-07",19.83
"1073","2020-08-10",20.42
"1074","2020-08-11",19.57
"1075","2020-08-12",20.42
"1076","2020-08-13",20.51
"1077","2020-08-14",19.889999
"1078","2020-08-17",20.85
"1079","2020-08-18",21.200001
"1080","2020-08-19",21.209999
"1081","2020-08-20",20.610001
"1082","2020-08-21",20.280001
"1083","2020-08-24",20.200001
"1084","2020-08-25",20.82
"1085","2020-08-26",20.75
"1086","2020-08-27",20.469999
"1087","2020-08-28",21.34
"1088","2020-08-31",21.58
"1089","2020-09-01",21.219999
"1090","2020-09-02",21.26
"1091","2020-09-03",18.405001
"1092","2020-09-04",18.120001
"1093","2020-09-08",17.469999
"1094","2020-09-09",18.82
"1095","2020-09-10",18.940001
"1096","2020-09-11",19.26
"1097","2020-09-14",20.915001
"1098","2020-09-15",22.27
"1099","2020-09-16",22.969999
"1100","2020-09-17",22.450001
"1101","2020-09-18",23.51
"1102","2020-09-21",22.25
"1103","2020-09-22",22.58
"1104","2020-09-23",21.08
"1105","2020-09-24",20.82
"1106","2020-09-25",21.280001
"1107","2020-09-28",21.219999
"1108","2020-09-29",21.610001
"1109","2020-09-30",19.879999
"1110","2020-10-01",20.09
"1111","2020-10-02",18.83
"1112","2020-10-05",20.77
"1113","2020-10-06",21.01
"1114","2020-10-07",23.780001
"1115","2020-10-08",22.940001
"1116","2020-10-09",26.309999
"1117","2020-10-12",23.91
"1118","2020-10-13",24.610001
"1119","2020-10-14",24.709999
"1120","2020-10-15",24.25
"1121","2020-10-16",26.110001
"1122","2020-10-19",25.77
"1123","2020-10-20",24.35
"1124","2020-10-21",23.49
"1125","2020-10-22",24.809999
"1126","2020-10-23",24.879999
"1127","2020-10-26",24.5
"1128","2020-10-27",25.440001
"1129","2020-10-28",24.4
"1130","2020-10-29",24.950001
"1131","2020-10-30",23.940001
"1132","2020-11-02",24.32
"1133","2020-11-03",25.27
"1134","2020-11-04",27.17
"1135","2020-11-05",28.48
"1136","2020-11-06",28.059999
"1137","2020-11-09",28.73
"1138","2020-11-10",29.51
"1139","2020-11-11",29.629999
"1140","2020-11-12",29.709999
"1141","2020-11-13",33.23
"1142","2020-11-16",34.349998
"1143","2020-11-17",34.84
"1144","2020-11-18",34.23
"1145","2020-11-19",32.259998
"1146","2020-11-20",32.34
"1147","2020-11-23",34.279999
"1148","2020-11-24",34.810001
"1149","2020-11-25",35.860001
"1150","2020-11-27",39.380001
