"","date","ABEO"
"1077","2011-04-11",109.5
"1078","2011-04-12",107.5
"1079","2011-04-13",107.5
"1080","2011-04-14",107.5
"1081","2011-04-15",112.5
"1082","2011-04-18",115
"1083","2011-04-19",115
"1084","2011-04-20",115
"1085","2011-04-21",115
"1086","2011-04-25",112.5
"1087","2011-04-26",110
"1088","2011-04-27",109
"1089","2011-04-28",115
"1090","2011-04-29",115
"1091","2011-05-02",115
"1092","2011-05-03",115
"1093","2011-05-04",115
"1094","2011-05-05",115
"1095","2011-05-06",115
"1096","2011-05-09",107.5
"1097","2011-05-10",107
"1098","2011-05-11",106
"1099","2011-05-12",102.5
"1100","2011-05-13",112.5
"1101","2011-05-16",112.5
"1102","2011-05-17",112.5
"1103","2011-05-18",112.5
"1104","2011-05-19",112.5
"1105","2011-05-20",110
"1106","2011-05-23",107
"1107","2011-05-24",112.5
"1108","2011-05-25",114.5
"1109","2011-05-26",113.5
"1110","2011-05-27",113.5
"1111","2011-05-31",112.5
"1112","2011-06-01",112
"1113","2011-06-02",113.5
"1114","2011-06-03",112
"1115","2011-06-06",110
"1116","2011-06-07",111.5
"1117","2011-06-08",110
"1118","2011-06-09",108.5
"1119","2011-06-10",107.5
"1120","2011-06-13",105
"1121","2011-06-14",101
"1122","2011-06-15",89.5
"1123","2011-06-16",93.5
"1124","2011-06-17",89.5
"1125","2011-06-20",87.5
"1126","2011-06-21",96.5
"1127","2011-06-22",94
"1128","2011-06-23",90
"1129","2011-06-24",87.5
"1130","2011-06-27",89
"1131","2011-06-28",94
"1132","2011-06-29",93.5
"1133","2011-06-30",102.5
"1134","2011-07-01",100
"1135","2011-07-05",95
"1136","2011-07-06",90
"1137","2011-07-07",87.5
"1138","2011-07-08",87
"1139","2011-07-11",97
"1140","2011-07-12",97.5
"1141","2011-07-13",99
"1142","2011-07-14",104.5
"1143","2011-07-15",102.5
"1144","2011-07-18",102.5
"1145","2011-07-19",112
"1146","2011-07-20",120
"1147","2011-07-21",122.5
"1148","2011-07-22",122
"1149","2011-07-25",119
"1150","2011-07-26",112.5
"1151","2011-07-27",112.5
"1152","2011-07-28",115
"1153","2011-07-29",114.5
"1154","2011-08-01",115
"1155","2011-08-02",112.5
"1156","2011-08-03",112
"1157","2011-08-04",110
"1158","2011-08-05",112.5
"1159","2011-08-08",97.5
"1160","2011-08-09",102
"1161","2011-08-10",105
"1162","2011-08-11",107.5
"1163","2011-08-12",112.5
"1164","2011-08-15",107.5
"1165","2011-08-16",107.5
"1166","2011-08-17",107.5
"1167","2011-08-18",107.5
"1168","2011-08-19",107.5
"1169","2011-08-22",107
"1170","2011-08-23",104.5
"1171","2011-08-24",100
"1172","2011-08-25",102.5
"1173","2011-08-26",99.5
"1174","2011-08-29",99.5
"1175","2011-08-30",99
"1176","2011-08-31",99
"1177","2011-09-01",98.5
"1178","2011-09-02",100
"1179","2011-09-06",100
"1180","2011-09-07",100
"1181","2011-09-08",102.5
"1182","2011-09-09",105
"1183","2011-09-12",105
"1184","2011-09-13",104
"1185","2011-09-14",105
"1186","2011-09-15",100
"1187","2011-09-16",105
"1188","2011-09-19",102.5
"1189","2011-09-20",102.5
"1190","2011-09-21",100
"1191","2011-09-22",95
"1192","2011-09-23",95
"1193","2011-09-26",97.5
"1194","2011-09-27",102
"1195","2011-09-28",102.5
"1196","2011-09-29",96
"1197","2011-09-30",102.5
"1198","2011-10-03",95
"1199","2011-10-04",94
"1200","2011-10-05",93
"1201","2011-10-06",87.5
"1202","2011-10-07",87.5
"1203","2011-10-10",87.5
"1204","2011-10-11",85.5
"1205","2011-10-12",91.5
"1206","2011-10-13",90
"1207","2011-10-14",90
"1208","2011-10-17",87
"1209","2011-10-18",87.5
"1210","2011-10-19",87
"1211","2011-10-20",86
"1212","2011-10-21",86.5
"1213","2011-10-24",86.5
"1214","2011-10-25",87.5
"1215","2011-10-26",87
"1216","2011-10-27",87.5
"1217","2011-10-28",87
"1218","2011-10-31",88.5
"1219","2011-11-01",85.5
"1220","2011-11-02",66
"1221","2011-11-03",68
"1222","2011-11-04",67
"1223","2011-11-07",67.5
"1224","2011-11-08",67
"1225","2011-11-09",67
"1226","2011-11-10",66
"1227","2011-11-11",66
"1228","2011-11-14",66
"1229","2011-11-15",67
"1230","2011-11-16",67.5
"1231","2011-11-17",67
"1232","2011-11-18",66
"1233","2011-11-21",67
"1234","2011-11-22",66
"1235","2011-11-23",67.5
"1236","2011-11-25",67.5
"1237","2011-11-28",66.5
"1238","2011-11-29",66.5
"1239","2011-11-30",66.5
"1240","2011-12-01",73.5
"1241","2011-12-02",72
"1242","2011-12-05",71.5
"1243","2011-12-06",71.5
"1244","2011-12-07",70
"1245","2011-12-08",69.5
"1246","2011-12-09",72
"1247","2011-12-12",72
"1248","2011-12-13",72
"1249","2011-12-14",70.5
"1250","2011-12-15",72.5
"1251","2011-12-16",71
"1252","2011-12-19",69
"1253","2011-12-20",69.5
"1254","2011-12-21",69.5
"1255","2011-12-22",68
"1256","2011-12-23",69
"1257","2011-12-27",67.5
"1258","2011-12-28",66.5
"1259","2011-12-29",67.5
"1260","2011-12-30",72
"1261","2012-01-03",70
"1262","2012-01-04",70
"1263","2012-01-05",70
"1264","2012-01-06",68
"1265","2012-01-09",68
"1266","2012-01-10",69
"1267","2012-01-11",69
"1268","2012-01-12",69
"1269","2012-01-13",67.5
"1270","2012-01-17",66.5
"1271","2012-01-18",69
"1272","2012-01-19",68.5
"1273","2012-01-20",68
"1274","2012-01-23",62.5
"1275","2012-01-24",65
"1276","2012-01-25",65
"1277","2012-01-26",65
"1278","2012-01-27",66
"1279","2012-01-30",67.5
"1280","2012-01-31",68.5
"1281","2012-02-01",68.5
"1282","2012-02-02",72
"1283","2012-02-03",72
"1284","2012-02-06",70.5
"1285","2012-02-07",70
"1286","2012-02-08",70
"1287","2012-02-09",70
"1288","2012-02-10",70
"1289","2012-02-13",70
"1290","2012-02-14",69.5
"1291","2012-02-15",68
"1292","2012-02-16",68.5
"1293","2012-02-17",68.5
"1294","2012-02-21",66
"1295","2012-02-22",64
"1296","2012-02-23",65
"1297","2012-02-24",65
"1298","2012-02-27",66.5
"1299","2012-02-28",68.5
"1300","2012-02-29",69
"1301","2012-03-01",67.5
"1302","2012-03-02",62.5
"1303","2012-03-05",61.5
"1304","2012-03-06",57.5
"1305","2012-03-07",58
"1306","2012-03-08",57.5
"1307","2012-03-09",57.5
"1308","2012-03-12",56.5
"1309","2012-03-13",57.5
"1310","2012-03-14",56
"1311","2012-03-15",57
"1312","2012-03-16",54.5
"1313","2012-03-19",53
"1314","2012-03-20",49
"1315","2012-03-21",50.5
"1316","2012-03-22",50.5
"1317","2012-03-23",54.5
"1318","2012-03-26",57.5
"1319","2012-03-27",56.5
"1320","2012-03-28",56
"1321","2012-03-29",56.5
"1322","2012-03-30",56.5
"1323","2012-04-02",56.5
"1324","2012-04-03",57.5
"1325","2012-04-04",59.5
"1326","2012-04-05",58.5
"1327","2012-04-09",61.5
"1328","2012-04-10",57.5
"1329","2012-04-11",59
"1330","2012-04-12",57
"1331","2012-04-13",57.5
"1332","2012-04-16",57
"1333","2012-04-17",59
"1334","2012-04-18",59
"1335","2012-04-19",58.5
"1336","2012-04-20",58.5
"1337","2012-04-23",57.5
"1338","2012-04-24",56
"1339","2012-04-25",54.5
"1340","2012-04-26",51
"1341","2012-04-27",57
"1342","2012-04-30",54.5
"1343","2012-05-01",54
"1344","2012-05-02",51
"1345","2012-05-03",49
"1346","2012-05-04",47.5
"1347","2012-05-07",47.5
"1348","2012-05-08",47.5
"1349","2012-05-09",45
"1350","2012-05-10",44
"1351","2012-05-11",44
"1352","2012-05-14",45
"1353","2012-05-15",44
"1354","2012-05-16",32
"1355","2012-05-17",22.5
"1356","2012-05-18",27
"1357","2012-05-21",27
"1358","2012-05-22",28
"1359","2012-05-23",30.5
"1360","2012-05-24",32.5
"1361","2012-05-25",38.5
"1362","2012-05-29",44
"1363","2012-05-30",46
"1364","2012-05-31",49
"1365","2012-06-01",44
"1366","2012-06-04",40
"1367","2012-06-05",39
"1368","2012-06-06",38.5
"1369","2012-06-07",35.5
"1370","2012-06-08",35.5
"1371","2012-06-11",37.5
"1372","2012-06-12",37.5
"1373","2012-06-13",37.5
"1374","2012-06-14",38
"1375","2012-06-15",37
"1376","2012-06-18",34
"1377","2012-06-19",34
"1378","2012-06-20",34
"1379","2012-06-21",35
"1380","2012-06-22",33.5
"1381","2012-06-25",32.5
"1382","2012-06-26",35
"1383","2012-06-27",35
"1384","2012-06-28",33.5
"1385","2012-06-29",32.5
"1386","2012-07-02",32.5
"1387","2012-07-03",32.5
"1388","2012-07-05",32.5
"1389","2012-07-06",30
"1390","2012-07-09",30
"1391","2012-07-10",28
"1392","2012-07-11",30
"1393","2012-07-12",28
"1394","2012-07-13",28
"1395","2012-07-16",26
"1396","2012-07-17",28
"1397","2012-07-18",22.5
"1398","2012-07-19",23
"1399","2012-07-20",17
"1400","2012-07-23",16
"1401","2012-07-24",18.5
"1402","2012-07-25",24.5
"1403","2012-07-26",31
"1404","2012-07-27",31
"1405","2012-07-30",28
"1406","2012-07-31",36.5
"1407","2012-08-01",36.5
"1408","2012-08-02",34
"1409","2012-08-03",35
"1410","2012-08-06",24.5
"1411","2012-08-07",23.5
"1412","2012-08-08",24.5
"1413","2012-08-09",24.5
"1414","2012-08-10",25
"1415","2012-08-13",23
"1416","2012-08-14",24.5
"1417","2012-08-15",24.5
"1418","2012-08-16",22.5
"1419","2012-08-17",23.5
"1420","2012-08-20",25
"1421","2012-08-21",24.5
"1422","2012-08-22",22.5
"1423","2012-08-23",23.5
"1424","2012-08-24",32
"1425","2012-08-27",30.5
"1426","2012-08-28",30
"1427","2012-08-29",30
"1428","2012-08-30",29.5
"1429","2012-08-31",33
"1430","2012-09-04",29.5
"1431","2012-09-05",28.5
"1432","2012-09-06",26.5
"1433","2012-09-07",28.5
"1434","2012-09-10",26.5
"1435","2012-09-11",26.5
"1436","2012-09-12",33
"1437","2012-09-13",30
"1438","2012-09-14",26
"1439","2012-09-17",25.5
"1440","2012-09-18",21.5
"1441","2012-09-19",22
"1442","2012-09-20",22.5
"1443","2012-09-21",22.5
"1444","2012-09-24",23
"1445","2012-09-25",22.5
"1446","2012-09-26",22.5
"1447","2012-09-27",23
"1448","2012-09-28",22.5
"1449","2012-10-01",22.5
"1450","2012-10-02",22.5
"1451","2012-10-03",21
"1452","2012-10-04",21
"1453","2012-10-05",19
"1454","2012-10-08",19.5
"1455","2012-10-09",21
"1456","2012-10-10",20
"1457","2012-10-11",19.5
"1458","2012-10-12",20
"1459","2012-10-15",19
"1460","2012-10-16",18
"1461","2012-10-17",15
"1462","2012-10-18",14.5
"1463","2012-10-19",12.5
"1464","2012-10-22",13.5
"1465","2012-10-23",13.5
"1466","2012-10-24",13
"1467","2012-10-25",18
"1468","2012-10-26",19
"1469","2012-10-31",17.5
"1470","2012-11-01",17.5
"1471","2012-11-02",16.5
"1472","2012-11-05",15.5
"1473","2012-11-06",17.5
"1474","2012-11-07",15.5
"1475","2012-11-08",15
"1476","2012-11-09",15
"1477","2012-11-12",13.5
"1478","2012-11-13",13.5
"1479","2012-11-14",13
"1480","2012-11-15",12.5
"1481","2012-11-16",12.5
"1482","2012-11-19",12.5
"1483","2012-11-20",12
"1484","2012-11-21",12.5
"1485","2012-11-23",12.5
"1486","2012-11-26",13
"1487","2012-11-27",18.5
"1488","2012-11-28",17.5
"1489","2012-11-29",15.5
"1490","2012-11-30",16
"1491","2012-12-03",15
"1492","2012-12-04",13.5
"1493","2012-12-05",13
"1494","2012-12-06",13
"1495","2012-12-07",13.5
"1496","2012-12-10",12
"1497","2012-12-11",11.5
"1498","2012-12-12",12.5
"1499","2012-12-13",12
"1500","2012-12-14",11.5
"1501","2012-12-17",12
"1502","2012-12-18",12
"1503","2012-12-19",11.5
"1504","2012-12-20",11.5
"1505","2012-12-21",12.5
"1506","2012-12-24",11
"1507","2012-12-26",12.5
"1508","2012-12-27",12
"1509","2012-12-28",12.5
"1510","2012-12-31",12
"1511","2013-01-02",13.5
"1512","2013-01-03",13
"1513","2013-01-04",12.5
"1514","2013-01-07",12.5
"1515","2013-01-08",12.5
"1516","2013-01-09",12.5
"1517","2013-01-10",14
"1518","2013-01-11",13.5
"1519","2013-01-14",14
"1520","2013-01-15",14
"1521","2013-01-16",14
"1522","2013-01-17",14
"1523","2013-01-18",17
"1524","2013-01-22",19
"1525","2013-01-23",19
"1526","2013-01-24",19
"1527","2013-01-25",18
"1528","2013-01-28",18
"1529","2013-01-29",20.5
"1530","2013-01-30",23.5
"1531","2013-01-31",24.5
"1532","2013-02-01",24
"1533","2013-02-04",22
"1534","2013-02-05",23.5
"1535","2013-02-06",24.5
"1536","2013-02-07",25.5
"1537","2013-02-08",25
"1538","2013-02-11",25
"1539","2013-02-12",25.5
"1540","2013-02-13",27.5
"1541","2013-02-14",27.5
"1542","2013-02-15",24.5
"1543","2013-02-19",25
"1544","2013-02-20",25
"1545","2013-02-21",24.5
"1546","2013-02-22",24.5
"1547","2013-02-25",25
"1548","2013-02-26",22.5
"1549","2013-02-27",25
"1550","2013-02-28",24.5
"1551","2013-03-01",24.5
"1552","2013-03-04",24.5
"1553","2013-03-05",24.5
"1554","2013-03-06",22.5
"1555","2013-03-07",24.5
"1556","2013-03-08",23
"1557","2013-03-11",26
"1558","2013-03-12",30
"1559","2013-03-13",29
"1560","2013-03-14",28
"1561","2013-03-15",30
"1562","2013-03-18",30
"1563","2013-03-19",30
"1564","2013-03-20",30
"1565","2013-03-21",27.5
"1566","2013-03-22",26.5
"1567","2013-03-25",25
"1568","2013-03-26",22.5
"1569","2013-03-27",22
"1570","2013-03-28",24.5
"1571","2013-04-01",25.5
"1572","2013-04-02",22
"1573","2013-04-03",25.5
"1574","2013-04-04",25.5
"1575","2013-04-05",25
"1576","2013-04-08",24
"1577","2013-04-09",23
"1578","2013-04-10",23
"1579","2013-04-11",22.5
"1580","2013-04-12",22.5
"1581","2013-04-15",22
"1582","2013-04-16",22
"1583","2013-04-17",22
"1584","2013-04-18",21.5
"1585","2013-04-19",20
"1586","2013-04-22",19.5
"1587","2013-04-23",19.5
"1588","2013-04-24",19.5
"1589","2013-04-25",19.5
"1590","2013-04-26",19
"1591","2013-04-29",21
"1592","2013-04-30",25
"1593","2013-05-01",24
"1594","2013-05-02",24
"1595","2013-05-03",23
"1596","2013-05-06",23
"1597","2013-05-07",23
"1598","2013-05-08",23
"1599","2013-05-09",22.5
"1600","2013-05-10",23
"1601","2013-05-13",23
"1602","2013-05-14",23
"1603","2013-05-15",22.5
"1604","2013-05-16",23.5
"1605","2013-05-17",26
"1606","2013-05-20",26
"1607","2013-05-21",22.5
"1608","2013-05-22",25
"1609","2013-05-23",26
"1610","2013-05-24",26.5
"1611","2013-05-28",26.5
"1612","2013-05-29",23
"1613","2013-05-30",25
"1614","2013-05-31",25
"1615","2013-06-03",24.5
"1616","2013-06-04",27
"1617","2013-06-05",26
"1618","2013-06-06",27
"1619","2013-06-07",26
"1620","2013-06-10",26.5
"1621","2013-06-11",26.5
"1622","2013-06-12",25.5
"1623","2013-06-13",23.5
"1624","2013-06-14",25
"1625","2013-06-17",25
"1626","2013-06-18",25
"1627","2013-06-19",25
"1628","2013-06-20",24
"1629","2013-06-21",24
"1630","2013-06-24",21.5
"1631","2013-06-25",24
"1632","2013-06-26",24
"1633","2013-06-27",24
"1634","2013-06-28",24
"1635","2013-07-01",24
"1636","2013-07-02",25
"1637","2013-07-03",22
"1638","2013-07-05",25
"1639","2013-07-08",25
"1640","2013-07-09",22.5
"1641","2013-07-10",22.5
"1642","2013-07-11",21.5
"1643","2013-07-12",22.5
"1644","2013-07-15",22.5
"1645","2013-07-16",20.5
"1646","2013-07-17",21.5
"1647","2013-07-18",22
"1648","2013-07-19",21
"1649","2013-07-22",20
"1650","2013-07-23",20
"1651","2013-07-24",19
"1652","2013-07-25",23
"1653","2013-07-26",20
"1654","2013-07-29",19
"1655","2013-07-30",18.5
"1656","2013-07-31",20
"1657","2013-08-01",21.5
"1658","2013-08-02",21.5
"1659","2013-08-05",23
"1660","2013-08-06",23
"1661","2013-08-07",21
"1662","2013-08-08",21.5
"1663","2013-08-09",22
"1664","2013-08-12",21
"1665","2013-08-13",20.5
"1666","2013-08-14",20.5
"1667","2013-08-15",19.5
"1668","2013-08-16",18.5
"1669","2013-08-19",18
"1670","2013-08-20",16.5
"1671","2013-08-21",17
"1672","2013-08-22",17
"1673","2013-08-23",16.5
"1674","2013-08-26",16.5
"1675","2013-08-27",17
"1676","2013-08-28",17
"1677","2013-08-29",17
"1678","2013-08-30",16
"1679","2013-09-03",18
"1680","2013-09-04",18.5
"1681","2013-09-05",19.5
"1682","2013-09-06",20
"1683","2013-09-09",18.5
"1684","2013-09-10",19
"1685","2013-09-11",18.5
"1686","2013-09-12",19
"1687","2013-09-13",18
"1688","2013-09-16",16.5
"1689","2013-09-17",17.5
"1690","2013-09-18",20
"1691","2013-09-19",20.5
"1692","2013-09-20",20.5
"1693","2013-09-23",19.5
"1694","2013-09-24",20
"1695","2013-09-25",19
"1696","2013-09-26",22.5
"1697","2013-09-27",18
"1698","2013-09-30",22.5
"1699","2013-10-01",21
"1700","2013-10-02",18
"1701","2013-10-03",19.5
"1702","2013-10-04",20
"1703","2013-10-07",19
"1704","2013-10-08",19.5
"1705","2013-10-09",18
"1706","2013-10-10",19.5
"1707","2013-10-11",19.5
"1708","2013-10-14",19.5
"1709","2013-10-15",19
"1710","2013-10-16",19.5
"1711","2013-10-17",19
"1712","2013-10-18",17.5
"1713","2013-10-21",17
"1714","2013-10-22",17.5
"1715","2013-10-23",17
"1716","2013-10-24",17
"1717","2013-10-25",16.5
"1718","2013-10-28",16.5
"1719","2013-10-29",17.5
"1720","2013-10-30",17.5
"1721","2013-10-31",16
"1722","2013-11-01",17
"1723","2013-11-04",16.5
"1724","2013-11-05",17
"1725","2013-11-06",16.5
"1726","2013-11-07",16
"1727","2013-11-08",16.5
"1728","2013-11-11",16.5
"1729","2013-11-12",16
"1730","2013-11-13",16
"1731","2013-11-14",16
"1732","2013-11-15",15
"1733","2013-11-18",16
"1734","2013-11-19",15
"1735","2013-11-20",15
"1736","2013-11-21",15
"1737","2013-11-22",15
"1738","2013-11-25",15
"1739","2013-11-26",15
"1740","2013-11-27",14.5
"1741","2013-11-29",15
"1742","2013-12-02",15
"1743","2013-12-03",13.5
"1744","2013-12-04",13.5
"1745","2013-12-05",13.5
"1746","2013-12-06",13
"1747","2013-12-09",14.5
"1748","2013-12-10",14
"1749","2013-12-11",13
"1750","2013-12-12",14.5
"1751","2013-12-13",13.5
"1752","2013-12-16",14
"1753","2013-12-17",13.5
"1754","2013-12-18",13.5
"1755","2013-12-19",13.5
"1756","2013-12-20",12.5
"1757","2013-12-23",13
"1758","2013-12-24",12
"1759","2013-12-26",11.5
"1760","2013-12-27",13
"1761","2013-12-30",12.5
"1762","2013-12-31",12.5
"1763","2014-01-02",12.5
"1764","2014-01-03",13
"1765","2014-01-06",13.5
"1766","2014-01-07",15.5
"1767","2014-01-08",15
"1768","2014-01-09",15
"1769","2014-01-10",14
"1770","2014-01-13",14
"1771","2014-01-14",15
"1772","2014-01-15",14.5
"1773","2014-01-16",14.5
"1774","2014-01-17",15.5
"1775","2014-01-21",17.5
"1776","2014-01-22",18.5
"1777","2014-01-23",19
"1778","2014-01-24",19
"1779","2014-01-27",19
"1780","2014-01-28",19
"1781","2014-01-29",19
"1782","2014-01-30",18
"1783","2014-01-31",18
"1784","2014-02-03",16.5
"1785","2014-02-04",16
"1786","2014-02-05",15.5
"1787","2014-02-06",16.5
"1788","2014-02-07",16.5
"1789","2014-02-10",17
"1790","2014-02-11",16
"1791","2014-02-12",15.5
"1792","2014-02-13",16.5
"1793","2014-02-14",16.5
"1794","2014-02-18",19
"1795","2014-02-19",16.5
"1796","2014-02-20",18.5
"1797","2014-02-21",18
"1798","2014-02-24",19.5
"1799","2014-02-25",19
"1800","2014-02-26",19.5
"1801","2014-02-27",19.5
"1802","2014-02-28",19.5
"1803","2014-03-03",18.5
"1804","2014-03-04",19
"1805","2014-03-05",19
"1806","2014-03-06",19.5
"1807","2014-03-07",18.5
"1808","2014-03-10",18.5
"1809","2014-03-11",22
"1810","2014-03-12",22
"1811","2014-03-13",21
"1812","2014-03-14",22
"1813","2014-03-17",23.5
"1814","2014-03-18",24.5
"1815","2014-03-19",24
"1816","2014-03-20",25
"1817","2014-03-21",29.5
"1818","2014-03-24",28
"1819","2014-03-25",29
"1820","2014-03-26",28.5
"1821","2014-03-27",26
"1822","2014-03-28",26
"1823","2014-03-31",27.5
"1824","2014-04-01",27
"1825","2014-04-02",26
"1826","2014-04-03",26
"1827","2014-04-04",25.5
"1828","2014-04-07",25
"1829","2014-04-08",25
"1830","2014-04-09",25
"1831","2014-04-10",25.5
"1832","2014-04-11",24
"1833","2014-04-14",23
"1834","2014-04-15",23
"1835","2014-04-16",23
"1836","2014-04-17",22.5
"1837","2014-04-21",23
"1838","2014-04-22",22.5
"1839","2014-04-23",22
"1840","2014-04-24",26
"1841","2014-04-25",24
"1842","2014-04-28",26
"1843","2014-04-29",24.5
"1844","2014-04-30",23.5
"1845","2014-05-01",25
"1846","2014-05-02",24.5
"1847","2014-05-05",23.5
"1848","2014-05-06",22.5
"1849","2014-05-07",22.5
"1850","2014-05-08",22
"1851","2014-05-09",22
"1852","2014-05-12",24
"1853","2014-05-13",25
"1854","2014-05-14",25.5
"1855","2014-05-15",24
"1856","2014-05-16",22
"1857","2014-05-19",22
"1858","2014-05-20",22.5
"1859","2014-05-21",23.5
"1860","2014-05-22",23.5
"1861","2014-05-23",23.5
"1862","2014-05-27",23
"1863","2014-05-28",23
"1864","2014-05-29",23
"1865","2014-05-30",21.5
"1866","2014-06-02",23
"1867","2014-06-03",20.5
"1868","2014-06-04",17
"1869","2014-06-05",17
"1870","2014-06-06",17.5
"1871","2014-06-09",17
"1872","2014-06-10",16
"1873","2014-06-11",16
"1874","2014-06-12",16
"1875","2014-06-13",16.5
"1876","2014-06-16",16
"1877","2014-06-17",16
"1878","2014-06-18",16.5
"1879","2014-06-19",16
"1880","2014-06-20",16
"1881","2014-06-23",16
"1882","2014-06-24",16
"1883","2014-06-25",15.5
"1884","2014-06-26",14
"1885","2014-06-27",15
"1886","2014-06-30",15
"1887","2014-07-01",15
"1888","2014-07-02",15
"1889","2014-07-03",14
"1890","2014-07-07",14.5
"1891","2014-07-08",13.5
"1892","2014-07-09",14
"1893","2014-07-10",14
"1894","2014-07-11",13.5
"1895","2014-07-14",13
"1896","2014-07-15",13
"1897","2014-07-16",13
"1898","2014-07-17",13
"1899","2014-07-18",11.5
"1900","2014-07-21",13.5
"1901","2014-07-22",15
"1902","2014-07-23",15
"1903","2014-07-24",15
"1904","2014-07-25",15
"1905","2014-07-28",14.5
"1906","2014-07-29",14
"1907","2014-07-30",12.5
"1908","2014-07-31",13
"1909","2014-08-01",13
"1910","2014-08-04",13.5
"1911","2014-08-05",13.5
"1912","2014-08-06",13.5
"1913","2014-08-07",13.5
"1914","2014-08-08",13.5
"1915","2014-08-11",14
"1916","2014-08-12",15
"1917","2014-08-13",16
"1918","2014-08-14",16.5
"1919","2014-08-15",16.5
"1920","2014-08-18",17.5
"1921","2014-08-19",17.5
"1922","2014-08-20",16.5
"1923","2014-08-21",16.5
"1924","2014-08-22",17.5
"1925","2014-08-25",17.5
"1926","2014-08-26",15.5
"1927","2014-08-27",15
"1928","2014-08-28",16
"1929","2014-08-29",16.5
"1930","2014-09-02",16.5
"1931","2014-09-03",15
"1932","2014-09-04",16.5
"1933","2014-09-05",16.5
"1934","2014-09-08",16.5
"1935","2014-09-09",16
"1936","2014-09-10",16
"1937","2014-09-11",15.5
"1938","2014-09-12",15.5
"1939","2014-09-15",15.5
"1940","2014-09-16",15.5
"1941","2014-09-17",15.5
"1942","2014-09-18",13
"1943","2014-09-19",13.5
"1944","2014-09-22",13.5
"1945","2014-09-23",15
"1946","2014-09-24",15.5
"1947","2014-09-25",15.5
"1948","2014-09-26",15.5
"1949","2014-09-29",15
"1950","2014-09-30",14
"1951","2014-10-01",13.5
"1952","2014-10-02",13.5
"1953","2014-10-03",13.5
"1954","2014-10-06",13
"1955","2014-10-07",13
"1956","2014-10-08",13
"1957","2014-10-09",12
"1958","2014-10-10",12
"1959","2014-10-13",11.5
"1960","2014-10-14",11
"1961","2014-10-15",11
"1962","2014-10-16",11.5
"1963","2014-10-17",11
"1964","2014-10-20",10
"1965","2014-10-21",11
"1966","2014-10-22",12
"1967","2014-10-23",11
"1968","2014-10-24",10
"1969","2014-10-27",8.5
"1970","2014-10-28",8.85
"1971","2014-10-29",8.9
"1972","2014-10-30",9.5
"1973","2014-10-31",10
"1974","2014-11-03",10.5
"1975","2014-11-04",11.55
"1976","2014-11-05",11.45
"1977","2014-11-06",9.75
"1978","2014-11-07",9.65
"1979","2014-11-10",8.5
"1980","2014-11-11",7.06
"1981","2014-11-12",7.65
"1982","2014-11-13",7.49
"1983","2014-11-14",7
"1984","2014-11-17",6.85
"1985","2014-11-18",6.9
"1986","2014-11-19",7.1
"1987","2014-11-20",7.5
"1988","2014-11-21",7.19
"1989","2014-11-24",7.12
"1990","2014-11-25",7.07
"1991","2014-11-26",7.05
"1992","2014-11-28",7.01
"1993","2014-12-01",7.01
"1994","2014-12-02",7.03
"1995","2014-12-03",7
"1996","2014-12-04",7
"1997","2014-12-05",6.99
"1998","2014-12-08",6.99
"1999","2014-12-09",7
"2000","2014-12-10",6.9
"2001","2014-12-11",6
"2002","2014-12-12",6
"2003","2014-12-15",6.55
"2004","2014-12-16",6.15
"2005","2014-12-17",6
"2006","2014-12-18",5.83
"2007","2014-12-19",3.75
"2008","2014-12-22",3.7
"2009","2014-12-23",3.65
"2010","2014-12-24",3.44
"2011","2014-12-26",3.64
"2012","2014-12-29",3.5
"2013","2014-12-30",3.56
"2014","2014-12-31",3.45
"2015","2015-01-02",3.4
"2016","2015-01-05",3.21
"2017","2015-01-06",3.25
"2018","2015-01-07",3.34
"2019","2015-01-08",3.3
"2020","2015-01-09",3.24
"2021","2015-01-12",3.5
"2022","2015-01-13",3.27
"2023","2015-01-14",3.1
"2024","2015-01-15",3.1
"2025","2015-01-16",3.25
"2026","2015-01-20",3.14
"2027","2015-01-21",3.19
"2028","2015-01-22",3.1
"2029","2015-01-23",3.14
"2030","2015-01-26",3.2
"2031","2015-01-27",3.23
"2032","2015-01-28",3.35
"2033","2015-01-29",3.25
"2034","2015-01-30",3.14
"2035","2015-02-02",3.19
"2036","2015-02-03",3.15
"2037","2015-02-04",3.1
"2038","2015-02-05",3.1
"2039","2015-02-06",3.09
"2040","2015-02-09",3
"2041","2015-02-10",3
"2042","2015-02-11",3.13
"2043","2015-02-12",3.1
"2044","2015-02-13",3.1
"2045","2015-02-17",3.1
"2046","2015-02-18",3.1
"2047","2015-02-19",3.1
"2048","2015-02-20",3.1
"2049","2015-02-23",3.1
"2050","2015-02-24",3.12
"2051","2015-02-25",3.2
"2052","2015-02-26",3.12
"2053","2015-02-27",3.3
"2054","2015-03-02",3.33
"2055","2015-03-03",3.49
"2056","2015-03-04",3.5
"2057","2015-03-05",3.55
"2058","2015-03-06",3.5
"2059","2015-03-09",3.49
"2060","2015-03-10",3.47
"2061","2015-03-11",3.48
"2062","2015-03-12",3.48
"2063","2015-03-13",3.4
"2064","2015-03-16",3.49
"2065","2015-03-17",3.28
"2066","2015-03-18",3.33
"2067","2015-03-19",3.31
"2068","2015-03-20",2.91
"2069","2015-03-23",3.1
"2070","2015-03-24",3.11
"2071","2015-03-25",3.04
"2072","2015-03-26",3
"2073","2015-03-27",3.04
