"","date","STAA"
"1002","2010-12-22",5.86
"1003","2010-12-23",5.84
"1004","2010-12-27",6.01
"1005","2010-12-28",6.12
"1006","2010-12-29",6.23
"1007","2010-12-30",6.11
"1008","2010-12-31",6.1
"1009","2011-01-03",6.3
"1010","2011-01-04",6.31
"1011","2011-01-05",6.38
"1012","2011-01-06",6.34
"1013","2011-01-07",6.24
"1014","2011-01-10",6.17
"1015","2011-01-11",6.35
"1016","2011-01-12",6.41
"1017","2011-01-13",6.35
"1018","2011-01-14",6.24
"1019","2011-01-18",6.24
"1020","2011-01-19",5.81
"1021","2011-01-20",5.53
"1022","2011-01-21",5.45
"1023","2011-01-24",5.46
"1024","2011-01-25",5.41
"1025","2011-01-26",5.64
"1026","2011-01-27",5.65
"1027","2011-01-28",5.36
"1028","2011-01-31",5.23
"1029","2011-02-01",5.43
"1030","2011-02-02",5.34
"1031","2011-02-03",5.23
"1032","2011-02-04",5.08
"1033","2011-02-07",5.31
"1034","2011-02-08",5.54
"1035","2011-02-09",5.52
"1036","2011-02-10",5.58
"1037","2011-02-11",5.67
"1038","2011-02-14",5.61
"1039","2011-02-15",5.67
"1040","2011-02-16",5.76
"1041","2011-02-17",5.8
"1042","2011-02-18",5.79
"1043","2011-02-22",5.71
"1044","2011-02-23",5.68
"1045","2011-02-24",5.74
"1046","2011-02-25",5.92
"1047","2011-02-28",6
"1048","2011-03-01",5.75
"1049","2011-03-02",5.5
"1050","2011-03-03",5.79
"1051","2011-03-04",5.79
"1052","2011-03-07",5.75
"1053","2011-03-08",5.82
"1054","2011-03-09",5.85
"1055","2011-03-10",5.74
"1056","2011-03-11",5.76
"1057","2011-03-14",5.63
"1058","2011-03-15",5.49
"1059","2011-03-16",5.05
"1060","2011-03-17",5.16
"1061","2011-03-18",5.4
"1062","2011-03-21",5.5
"1063","2011-03-22",5.48
"1064","2011-03-23",5.49
"1065","2011-03-24",5.44
"1066","2011-03-25",5.38
"1067","2011-03-28",5.36
"1068","2011-03-29",5.45
"1069","2011-03-30",5.64
"1070","2011-03-31",5.57
"1071","2011-04-01",5.5
"1072","2011-04-04",5.5
"1073","2011-04-05",5.46
"1074","2011-04-06",5.55
"1075","2011-04-07",5.42
"1076","2011-04-08",5.12
"1077","2011-04-11",5.08
"1078","2011-04-12",5.05
"1079","2011-04-13",4.94
"1080","2011-04-14",4.99
"1081","2011-04-15",5.1
"1082","2011-04-18",4.93
"1083","2011-04-19",4.56
"1084","2011-04-20",4.78
"1085","2011-04-21",4.83
"1086","2011-04-25",5.41
"1087","2011-04-26",5.46
"1088","2011-04-27",5.5
"1089","2011-04-28",5.51
"1090","2011-04-29",5.55
"1091","2011-05-02",5.45
"1092","2011-05-03",5.48
"1093","2011-05-04",5.52
"1094","2011-05-05",5.37
"1095","2011-05-06",5.41
"1096","2011-05-09",5.46
"1097","2011-05-10",5.66
"1098","2011-05-11",5.5
"1099","2011-05-12",5.71
"1100","2011-05-13",5.75
"1101","2011-05-16",5.4
"1102","2011-05-17",5.37
"1103","2011-05-18",5.53
"1104","2011-05-19",5.63
"1105","2011-05-20",5.63
"1106","2011-05-23",5.51
"1107","2011-05-24",5.17
"1108","2011-05-25",5.32
"1109","2011-05-26",5.62
"1110","2011-05-27",5.81
"1111","2011-05-31",5.92
"1112","2011-06-01",5.71
"1113","2011-06-02",5.7
"1114","2011-06-03",5.45
"1115","2011-06-06",5.36
"1116","2011-06-07",5.44
"1117","2011-06-08",5.24
"1118","2011-06-09",5.23
"1119","2011-06-10",5.06
"1120","2011-06-13",5.23
"1121","2011-06-14",5.4
"1122","2011-06-15",5.13
"1123","2011-06-16",5.38
"1124","2011-06-17",5.12
"1125","2011-06-20",5.24
"1126","2011-06-21",5.34
"1127","2011-06-22",5.08
"1128","2011-06-23",5.07
"1129","2011-06-24",5.04
"1130","2011-06-27",5.28
"1131","2011-06-28",5.36
"1132","2011-06-29",5.17
"1133","2011-06-30",5.3
"1134","2011-07-01",5.32
"1135","2011-07-05",5.4
"1136","2011-07-06",5.4
"1137","2011-07-07",5.35
"1138","2011-07-08",5.37
"1139","2011-07-11",5.38
"1140","2011-07-12",5.29
"1141","2011-07-13",5.43
"1142","2011-07-14",5.33
"1143","2011-07-15",5.43
"1144","2011-07-18",5.26
"1145","2011-07-19",5.45
"1146","2011-07-20",5.42
"1147","2011-07-21",5.44
"1148","2011-07-22",5.3
"1149","2011-07-25",5.15
"1150","2011-07-26",5.08
"1151","2011-07-27",4.86
"1152","2011-07-28",4.75
"1153","2011-07-29",4.55
"1154","2011-08-01",4.62
"1155","2011-08-02",4.48
"1156","2011-08-03",5.71
"1157","2011-08-04",5.42
"1158","2011-08-05",5.33
"1159","2011-08-08",5.18
"1160","2011-08-09",5.79
"1161","2011-08-10",5.55
"1162","2011-08-11",6.73
"1163","2011-08-12",6.74
"1164","2011-08-15",6.89
"1165","2011-08-16",6.71
"1166","2011-08-17",6.71
"1167","2011-08-18",6.71
"1168","2011-08-19",6.95
"1169","2011-08-22",6.98
"1170","2011-08-23",7.2
"1171","2011-08-24",7.78
"1172","2011-08-25",7.72
"1173","2011-08-26",8.25
"1174","2011-08-29",8.37
"1175","2011-08-30",8.11
"1176","2011-08-31",8.19
"1177","2011-09-01",8.01
"1178","2011-09-02",7.82
"1179","2011-09-06",8.04
"1180","2011-09-07",8.09
"1181","2011-09-08",7.96
"1182","2011-09-09",7.77
"1183","2011-09-12",7.77
"1184","2011-09-13",7.95
"1185","2011-09-14",8.34
"1186","2011-09-15",8.5
"1187","2011-09-16",8.36
"1188","2011-09-19",8.13
"1189","2011-09-20",8.31
"1190","2011-09-21",7.92
"1191","2011-09-22",8.03
"1192","2011-09-23",7.98
"1193","2011-09-26",8.12
"1194","2011-09-27",8.16
"1195","2011-09-28",7.93
"1196","2011-09-29",7.88
"1197","2011-09-30",7.8
"1198","2011-10-03",7.2
"1199","2011-10-04",7.77
"1200","2011-10-05",7.91
"1201","2011-10-06",7.99
"1202","2011-10-07",7.81
"1203","2011-10-10",8.1
"1204","2011-10-11",7.92
"1205","2011-10-12",8.84
"1206","2011-10-13",9.21
"1207","2011-10-14",9.12
"1208","2011-10-17",9
"1209","2011-10-18",8.94
"1210","2011-10-19",9.25
"1211","2011-10-20",9.41
"1212","2011-10-21",9.68
"1213","2011-10-24",9.95
"1214","2011-10-25",8.69
"1215","2011-10-26",8.76
"1216","2011-10-27",9.17
"1217","2011-10-28",9.37
"1218","2011-10-31",9
"1219","2011-11-01",8.71
"1220","2011-11-02",9.25
"1221","2011-11-03",9.38
"1222","2011-11-04",9.32
"1223","2011-11-07",9.17
"1224","2011-11-08",9.38
"1225","2011-11-09",8.63
"1226","2011-11-10",8.66
"1227","2011-11-11",8.74
"1228","2011-11-14",8.61
"1229","2011-11-15",8.64
"1230","2011-11-16",8.98
"1231","2011-11-17",8.88
"1232","2011-11-18",9.15
"1233","2011-11-21",8.79
"1234","2011-11-22",8.83
"1235","2011-11-23",8.51
"1236","2011-11-25",8.45
"1237","2011-11-28",8.94
"1238","2011-11-29",9.58
"1239","2011-11-30",9.83
"1240","2011-12-01",9.85
"1241","2011-12-02",9.82
"1242","2011-12-05",10.77
"1243","2011-12-06",11.08
"1244","2011-12-07",10.97
"1245","2011-12-08",10.52
"1246","2011-12-09",11.04
"1247","2011-12-12",10.98
"1248","2011-12-13",11.34
"1249","2011-12-14",11.5
"1250","2011-12-15",11.38
"1251","2011-12-16",11.35
"1252","2011-12-19",10.61
"1253","2011-12-20",10.91
"1254","2011-12-21",10.93
"1255","2011-12-22",10.94
"1256","2011-12-23",10.73
"1257","2011-12-27",10.83
"1258","2011-12-28",10.47
"1259","2011-12-29",10.69
"1260","2011-12-30",10.49
"1261","2012-01-03",10.57
"1262","2012-01-04",10.67
"1263","2012-01-05",10.29
"1264","2012-01-06",10.32
"1265","2012-01-09",10.19
"1266","2012-01-10",10.45
"1267","2012-01-11",10.4
"1268","2012-01-12",10.6
"1269","2012-01-13",10.64
"1270","2012-01-17",11.36
"1271","2012-01-18",11.33
"1272","2012-01-19",10.9
"1273","2012-01-20",10.96
"1274","2012-01-23",10.6
"1275","2012-01-24",10.78
"1276","2012-01-25",11.1
"1277","2012-01-26",11.12
"1278","2012-01-27",11.28
"1279","2012-01-30",11.03
"1280","2012-01-31",10.89
"1281","2012-02-01",11.37
"1282","2012-02-02",11.22
"1283","2012-02-03",11.36
"1284","2012-02-06",11.08
"1285","2012-02-07",11.06
"1286","2012-02-08",10.97
"1287","2012-02-09",10.9
"1288","2012-02-10",10.46
"1289","2012-02-13",11.05
"1290","2012-02-14",10.4
"1291","2012-02-15",10.27
"1292","2012-02-16",10.51
"1293","2012-02-17",10.38
"1294","2012-02-21",9.99
"1295","2012-02-22",9.65
"1296","2012-02-23",10.42
"1297","2012-02-24",10.41
"1298","2012-02-27",10.56
"1299","2012-02-28",10.38
"1300","2012-02-29",10.43
"1301","2012-03-01",11
"1302","2012-03-02",11
"1303","2012-03-05",11
"1304","2012-03-06",10.65
"1305","2012-03-07",10.22
"1306","2012-03-08",10.4
"1307","2012-03-09",10.14
"1308","2012-03-12",10.04
"1309","2012-03-13",10.28
"1310","2012-03-14",10.23
"1311","2012-03-15",10.27
"1312","2012-03-16",10.06
"1313","2012-03-19",10.51
"1314","2012-03-20",10.57
"1315","2012-03-21",10.64
"1316","2012-03-22",10.58
"1317","2012-03-23",10.83
"1318","2012-03-26",11.36
"1319","2012-03-27",11.36
"1320","2012-03-28",11.24
"1321","2012-03-29",11.1
"1322","2012-03-30",10.83
"1323","2012-04-02",11.02
"1324","2012-04-03",11.21
"1325","2012-04-04",10.97
"1326","2012-04-05",10.95
"1327","2012-04-09",10.8
"1328","2012-04-10",10.79
"1329","2012-04-11",10.94
"1330","2012-04-12",11.01
"1331","2012-04-13",11.16
"1332","2012-04-16",10.96
"1333","2012-04-17",11.15
"1334","2012-04-18",10.86
"1335","2012-04-19",10.72
"1336","2012-04-20",11
"1337","2012-04-23",10.8
"1338","2012-04-24",10.84
"1339","2012-04-25",11.07
"1340","2012-04-26",10.87
"1341","2012-04-27",11.18
"1342","2012-04-30",10.97
"1343","2012-05-01",10.96
"1344","2012-05-02",11.17
"1345","2012-05-03",10.52
"1346","2012-05-04",10.04
"1347","2012-05-07",10.26
"1348","2012-05-08",10.39
"1349","2012-05-09",10.35
"1350","2012-05-10",10.68
"1351","2012-05-11",10.54
"1352","2012-05-14",10.31
"1353","2012-05-15",10.26
"1354","2012-05-16",10.26
"1355","2012-05-17",10.17
"1356","2012-05-18",9.7
"1357","2012-05-21",9.74
"1358","2012-05-22",9.57
"1359","2012-05-23",8.94
"1360","2012-05-24",8.8
"1361","2012-05-25",8.86
"1362","2012-05-29",8.74
"1363","2012-05-30",8.55
"1364","2012-05-31",8.49
"1365","2012-06-01",8.15
"1366","2012-06-04",8.27
"1367","2012-06-05",8.27
"1368","2012-06-06",8.56
"1369","2012-06-07",8.35
"1370","2012-06-08",8.21
"1371","2012-06-11",7.85
"1372","2012-06-12",8.1
"1373","2012-06-13",7.99
"1374","2012-06-14",8.05
"1375","2012-06-15",8.02
"1376","2012-06-18",7.89
"1377","2012-06-19",7.82
"1378","2012-06-20",7.94
"1379","2012-06-21",7.86
"1380","2012-06-22",8.01
"1381","2012-06-25",7.74
"1382","2012-06-26",7.58
"1383","2012-06-27",7.44
"1384","2012-06-28",7.38
"1385","2012-06-29",7.77
"1386","2012-07-02",8.22
"1387","2012-07-03",8.43
"1388","2012-07-05",8.19
"1389","2012-07-06",8.33
"1390","2012-07-09",8.37
"1391","2012-07-10",8.07
"1392","2012-07-11",8.3
"1393","2012-07-12",8.21
"1394","2012-07-13",8.34
"1395","2012-07-16",8.2
"1396","2012-07-17",8.21
"1397","2012-07-18",8.23
"1398","2012-07-19",8.08
"1399","2012-07-20",6
"1400","2012-07-23",5.84
"1401","2012-07-24",5.59
"1402","2012-07-25",5.71
"1403","2012-07-26",5.64
"1404","2012-07-27",5.72
"1405","2012-07-30",5.4
"1406","2012-07-31",5.14
"1407","2012-08-01",5.14
"1408","2012-08-02",6.49
"1409","2012-08-03",6.4
"1410","2012-08-06",6.36
"1411","2012-08-07",6.32
"1412","2012-08-08",6.37
"1413","2012-08-09",6.61
"1414","2012-08-10",6.64
"1415","2012-08-13",6.47
"1416","2012-08-14",6.68
"1417","2012-08-15",6.66
"1418","2012-08-16",6.76
"1419","2012-08-17",6.8
"1420","2012-08-20",7.02
"1421","2012-08-21",6.8
"1422","2012-08-22",6.71
"1423","2012-08-23",6.69
"1424","2012-08-24",6.7
"1425","2012-08-27",6.68
"1426","2012-08-28",6.68
"1427","2012-08-29",6.78
"1428","2012-08-30",6.65
"1429","2012-08-31",6.55
"1430","2012-09-04",6.71
"1431","2012-09-05",6.83
"1432","2012-09-06",6.76
"1433","2012-09-07",6.77
"1434","2012-09-10",6.7
"1435","2012-09-11",6.65
"1436","2012-09-12",6.55
"1437","2012-09-13",6.83
"1438","2012-09-14",7.12
"1439","2012-09-17",7.25
"1440","2012-09-18",7.49
"1441","2012-09-19",7.41
"1442","2012-09-20",7.31
"1443","2012-09-21",7.53
"1444","2012-09-24",7.43
"1445","2012-09-25",7.42
"1446","2012-09-26",7.45
"1447","2012-09-27",7.51
"1448","2012-09-28",7.56
"1449","2012-10-01",7.62
"1450","2012-10-02",7.6
"1451","2012-10-03",7.65
"1452","2012-10-04",7.71
"1453","2012-10-05",7.53
"1454","2012-10-08",7.23
"1455","2012-10-09",6.88
"1456","2012-10-10",6.92
"1457","2012-10-11",6.86
"1458","2012-10-12",6.76
"1459","2012-10-15",6.6
"1460","2012-10-16",6.59
"1461","2012-10-17",6.61
"1462","2012-10-18",6.65
"1463","2012-10-19",6.54
"1464","2012-10-22",6.39
"1465","2012-10-23",6.24
"1466","2012-10-24",6.23
"1467","2012-10-25",6.31
"1468","2012-10-26",6.53
"1469","2012-10-31",6.44
"1470","2012-11-01",5.28
"1471","2012-11-02",5.09
"1472","2012-11-05",5.41
"1473","2012-11-06",5.47
"1474","2012-11-07",5.19
"1475","2012-11-08",5.28
"1476","2012-11-09",5.21
"1477","2012-11-12",5.24
"1478","2012-11-13",5.11
"1479","2012-11-14",5.05
"1480","2012-11-15",5.08
"1481","2012-11-16",5.32
"1482","2012-11-19",5.27
"1483","2012-11-20",5.36
"1484","2012-11-21",5.37
"1485","2012-11-23",5.36
"1486","2012-11-26",5.38
"1487","2012-11-27",5.56
"1488","2012-11-28",5.58
"1489","2012-11-29",5.88
"1490","2012-11-30",5.78
"1491","2012-12-03",5.62
"1492","2012-12-04",5.59
"1493","2012-12-05",5.51
"1494","2012-12-06",5.41
"1495","2012-12-07",5.53
"1496","2012-12-10",5.43
"1497","2012-12-11",5.44
"1498","2012-12-12",5.53
"1499","2012-12-13",5.68
"1500","2012-12-14",5.7
"1501","2012-12-17",5.76
"1502","2012-12-18",5.97
"1503","2012-12-19",6.12
"1504","2012-12-20",6.22
"1505","2012-12-21",6
"1506","2012-12-24",6.03
"1507","2012-12-26",5.91
"1508","2012-12-27",6.03
"1509","2012-12-28",5.82
"1510","2012-12-31",6.1
"1511","2013-01-02",6.19
"1512","2013-01-03",6.25
"1513","2013-01-04",6.2
"1514","2013-01-07",6.06
"1515","2013-01-08",6.22
"1516","2013-01-09",6.19
"1517","2013-01-10",5.65
"1518","2013-01-11",5.98
"1519","2013-01-14",5.6
"1520","2013-01-15",5.34
"1521","2013-01-16",5.29
"1522","2013-01-17",5.29
"1523","2013-01-18",5.35
"1524","2013-01-22",5.29
"1525","2013-01-23",5.23
"1526","2013-01-24",5.2
"1527","2013-01-25",5.25
"1528","2013-01-28",5.54
"1529","2013-01-29",5.69
"1530","2013-01-30",5.52
"1531","2013-01-31",5.66
"1532","2013-02-01",5.57
"1533","2013-02-04",5.36
"1534","2013-02-05",5.56
"1535","2013-02-06",5.52
"1536","2013-02-07",5.28
"1537","2013-02-08",5.28
"1538","2013-02-11",5.38
"1539","2013-02-12",5.37
"1540","2013-02-13",5.29
"1541","2013-02-14",5.35
"1542","2013-02-15",5.3
"1543","2013-02-19",5.81
"1544","2013-02-20",5.8
"1545","2013-02-21",5.6
"1546","2013-02-22",5.65
"1547","2013-02-25",5.54
"1548","2013-02-26",5.71
"1549","2013-02-27",5.8
"1550","2013-02-28",5.39
"1551","2013-03-01",5.35
"1552","2013-03-04",5.34
"1553","2013-03-05",5.6
"1554","2013-03-06",5.63
"1555","2013-03-07",5.68
"1556","2013-03-08",5.65
"1557","2013-03-11",5.56
"1558","2013-03-12",5.53
"1559","2013-03-13",5.67
"1560","2013-03-14",5.65
"1561","2013-03-15",5.69
"1562","2013-03-18",5.62
"1563","2013-03-19",5.69
"1564","2013-03-20",5.8
"1565","2013-03-21",5.75
"1566","2013-03-22",5.72
"1567","2013-03-25",5.57
"1568","2013-03-26",5.51
"1569","2013-03-27",5.44
"1570","2013-03-28",5.63
"1571","2013-04-01",5.34
"1572","2013-04-02",5.4
"1573","2013-04-03",5.31
"1574","2013-04-04",5.39
"1575","2013-04-05",5.32
"1576","2013-04-08",5.51
"1577","2013-04-09",6.11
"1578","2013-04-10",6.41
"1579","2013-04-11",6.44
"1580","2013-04-12",6.41
"1581","2013-04-15",5.81
"1582","2013-04-16",6.15
"1583","2013-04-17",6.3
"1584","2013-04-18",6.27
"1585","2013-04-19",6.43
"1586","2013-04-22",6.36
"1587","2013-04-23",6.62
"1588","2013-04-24",6.59
"1589","2013-04-25",6.65
"1590","2013-04-26",6.64
"1591","2013-04-29",6.83
"1592","2013-04-30",6.98
"1593","2013-05-01",6.55
"1594","2013-05-02",8.43
"1595","2013-05-03",8.6
"1596","2013-05-06",8.59
"1597","2013-05-07",8.88
"1598","2013-05-08",8.98
"1599","2013-05-09",8.96
"1600","2013-05-10",9.06
"1601","2013-05-13",9.25
"1602","2013-05-14",9.19
"1603","2013-05-15",8.87
"1604","2013-05-16",8.6
"1605","2013-05-17",8.64
"1606","2013-05-20",8.81
"1607","2013-05-21",8.78
"1608","2013-05-22",8.58
"1609","2013-05-23",8.79
"1610","2013-05-24",8.78
"1611","2013-05-28",9.02
"1612","2013-05-29",8.98
"1613","2013-05-30",8.99
"1614","2013-05-31",8.9
"1615","2013-06-03",8.89
"1616","2013-06-04",8.95
"1617","2013-06-05",8.82
"1618","2013-06-06",8.89
"1619","2013-06-07",8.87
"1620","2013-06-10",8.83
"1621","2013-06-11",8.99
"1622","2013-06-12",8.97
"1623","2013-06-13",8.98
"1624","2013-06-14",8.92
"1625","2013-06-17",9.47
"1626","2013-06-18",10.51
"1627","2013-06-19",10.32
"1628","2013-06-20",10.01
"1629","2013-06-21",10.24
"1630","2013-06-24",10.04
"1631","2013-06-25",10.19
"1632","2013-06-26",10.22
"1633","2013-06-27",10.34
"1634","2013-06-28",10.15
"1635","2013-07-01",10.51
"1636","2013-07-02",10.48
"1637","2013-07-03",10.78
"1638","2013-07-05",10.95
"1639","2013-07-08",10.9
"1640","2013-07-09",10.91
"1641","2013-07-10",10.55
"1642","2013-07-11",10.54
"1643","2013-07-12",10.61
"1644","2013-07-15",10.92
"1645","2013-07-16",10.76
"1646","2013-07-17",10.81
"1647","2013-07-18",10.82
"1648","2013-07-19",10.78
"1649","2013-07-22",10.75
"1650","2013-07-23",10.68
"1651","2013-07-24",10.41
"1652","2013-07-25",10.85
"1653","2013-07-26",10.65
"1654","2013-07-29",10.42
"1655","2013-07-30",10.46
"1656","2013-07-31",10.51
"1657","2013-08-01",12.41
"1658","2013-08-02",12.32
"1659","2013-08-05",11.91
"1660","2013-08-06",11.69
"1661","2013-08-07",11.5
"1662","2013-08-08",11.57
"1663","2013-08-09",11.59
"1664","2013-08-12",11.63
"1665","2013-08-13",11.25
"1666","2013-08-14",11.42
"1667","2013-08-15",11.37
"1668","2013-08-16",11.27
"1669","2013-08-19",11.36
"1670","2013-08-20",11.84
"1671","2013-08-21",11.93
"1672","2013-08-22",12.23
"1673","2013-08-23",12.26
"1674","2013-08-26",12.16
"1675","2013-08-27",12.15
"1676","2013-08-28",12.25
"1677","2013-08-29",12.43
"1678","2013-08-30",12.69
"1679","2013-09-03",12.58
"1680","2013-09-04",12.63
"1681","2013-09-05",12.15
"1682","2013-09-06",12.22
"1683","2013-09-09",12.16
"1684","2013-09-10",12.62
"1685","2013-09-11",12.87
"1686","2013-09-12",12.99
"1687","2013-09-13",12.71
"1688","2013-09-16",12.77
"1689","2013-09-17",12.97
"1690","2013-09-18",12.98
"1691","2013-09-19",13.23
"1692","2013-09-20",13.01
"1693","2013-09-23",12.8
"1694","2013-09-24",12.79
"1695","2013-09-25",12.94
"1696","2013-09-26",13.04
"1697","2013-09-27",13.15
"1698","2013-09-30",13.54
"1699","2013-10-01",13.71
"1700","2013-10-02",13.7
"1701","2013-10-03",13.28
"1702","2013-10-04",13.12
"1703","2013-10-07",12.85
"1704","2013-10-08",12.65
"1705","2013-10-09",12.58
"1706","2013-10-10",12.75
"1707","2013-10-11",12.72
"1708","2013-10-14",13.05
"1709","2013-10-15",12.96
"1710","2013-10-16",13.04
"1711","2013-10-17",13.06
"1712","2013-10-18",13.23
"1713","2013-10-21",13.24
"1714","2013-10-22",13.14
"1715","2013-10-23",13.35
"1716","2013-10-24",13.54
"1717","2013-10-25",13.55
"1718","2013-10-28",13.69
"1719","2013-10-29",13.74
"1720","2013-10-30",13.02
"1721","2013-10-31",13.24
"1722","2013-11-01",13.03
"1723","2013-11-04",12.99
"1724","2013-11-05",13.02
"1725","2013-11-06",12.76
"1726","2013-11-07",12.41
"1727","2013-11-08",12.88
"1728","2013-11-11",12.86
"1729","2013-11-12",12.89
"1730","2013-11-13",13.34
"1731","2013-11-14",13.42
"1732","2013-11-15",13.65
"1733","2013-11-18",13.45
"1734","2013-11-19",13.03
"1735","2013-11-20",13.31
"1736","2013-11-21",13.18
"1737","2013-11-22",12.97
"1738","2013-11-25",13.17
"1739","2013-11-26",12.79
"1740","2013-11-27",12.7
"1741","2013-11-29",12.62
"1742","2013-12-02",12.64
"1743","2013-12-03",13.02
"1744","2013-12-04",12.89
"1745","2013-12-05",12.91
"1746","2013-12-06",13.05
"1747","2013-12-09",12.97
"1748","2013-12-10",13.06
"1749","2013-12-11",13
"1750","2013-12-12",12.9
"1751","2013-12-13",13
"1752","2013-12-16",13.1
"1753","2013-12-17",13.26
"1754","2013-12-18",13.65
"1755","2013-12-19",13.31
"1756","2013-12-20",13.82
"1757","2013-12-23",15.3
"1758","2013-12-24",15.88
"1759","2013-12-26",16.1
"1760","2013-12-27",16.1
"1761","2013-12-30",16.23
"1762","2013-12-31",16.190001
"1763","2014-01-02",15.87
"1764","2014-01-03",16.1
"1765","2014-01-06",15.8
"1766","2014-01-07",16.23
"1767","2014-01-08",16.549999
"1768","2014-01-09",16.790001
"1769","2014-01-10",16.860001
"1770","2014-01-13",16.98
"1771","2014-01-14",17.98
"1772","2014-01-15",17.9
"1773","2014-01-16",18
"1774","2014-01-17",17.5
"1775","2014-01-21",17.139999
"1776","2014-01-22",16.98
"1777","2014-01-23",16.280001
"1778","2014-01-24",16.24
"1779","2014-01-27",15.81
"1780","2014-01-28",16.25
"1781","2014-01-29",15.87
"1782","2014-01-30",16.59
"1783","2014-01-31",16.42
"1784","2014-02-03",15.52
"1785","2014-02-04",15.26
"1786","2014-02-05",15.62
"1787","2014-02-06",15.41
"1788","2014-02-07",15.9
"1789","2014-02-10",15.84
"1790","2014-02-11",15.69
"1791","2014-02-12",14.7
"1792","2014-02-13",14.88
"1793","2014-02-14",14.66
"1794","2014-02-18",14.74
"1795","2014-02-19",14.44
"1796","2014-02-20",14.68
"1797","2014-02-21",14.64
"1798","2014-02-24",14.62
"1799","2014-02-25",14.63
"1800","2014-02-26",14.72
"1801","2014-02-27",14.86
"1802","2014-02-28",14.16
"1803","2014-03-03",14.3
"1804","2014-03-04",15.44
"1805","2014-03-05",16.139999
"1806","2014-03-06",15.68
"1807","2014-03-07",15.54
"1808","2014-03-10",14.84
"1809","2014-03-11",14.14
"1810","2014-03-12",14.63
"1811","2014-03-13",15.09
"1812","2014-03-14",15.37
"1813","2014-03-17",17.700001
"1814","2014-03-18",17.120001
"1815","2014-03-19",17.27
"1816","2014-03-20",17.059999
"1817","2014-03-21",16.610001
"1818","2014-03-24",17.59
"1819","2014-03-25",18.639999
"1820","2014-03-26",18.66
"1821","2014-03-27",18.6
"1822","2014-03-28",18.370001
"1823","2014-03-31",18.799999
"1824","2014-04-01",18.969999
"1825","2014-04-02",19.049999
"1826","2014-04-03",18.83
"1827","2014-04-04",17.709999
"1828","2014-04-07",17.67
"1829","2014-04-08",17.18
"1830","2014-04-09",17.620001
"1831","2014-04-10",16.99
"1832","2014-04-11",16.83
"1833","2014-04-14",17.1
"1834","2014-04-15",16.9
"1835","2014-04-16",17.52
"1836","2014-04-17",17.5
"1837","2014-04-21",19.15
"1838","2014-04-22",19.35
"1839","2014-04-23",18.860001
"1840","2014-04-24",19.299999
"1841","2014-04-25",19.120001
"1842","2014-04-28",18.780001
"1843","2014-04-29",18.76
"1844","2014-04-30",17.01
"1845","2014-05-01",16.719999
"1846","2014-05-02",17.040001
"1847","2014-05-05",16.530001
"1848","2014-05-06",15.96
"1849","2014-05-07",15.42
"1850","2014-05-08",14.58
"1851","2014-05-09",14.56
"1852","2014-05-12",15.57
"1853","2014-05-13",15.07
"1854","2014-05-14",14.9
"1855","2014-05-15",14.86
"1856","2014-05-16",14.19
"1857","2014-05-19",14.53
"1858","2014-05-20",14.52
"1859","2014-05-21",14.19
"1860","2014-05-22",14.57
"1861","2014-05-23",14.43
"1862","2014-05-27",15.21
"1863","2014-05-28",15.01
"1864","2014-05-29",15.53
"1865","2014-05-30",15.43
"1866","2014-06-02",14.94
"1867","2014-06-03",14.79
"1868","2014-06-04",14.73
"1869","2014-06-05",15.43
"1870","2014-06-06",15.5
"1871","2014-06-09",15.73
"1872","2014-06-10",16
"1873","2014-06-11",16.389999
"1874","2014-06-12",16.129999
"1875","2014-06-13",15.79
"1876","2014-06-16",16.219999
"1877","2014-06-17",16.16
"1878","2014-06-18",16.540001
"1879","2014-06-19",17.15
"1880","2014-06-20",16.870001
"1881","2014-06-23",16.530001
"1882","2014-06-24",16.25
"1883","2014-06-25",16.34
"1884","2014-06-26",16.450001
"1885","2014-06-27",16.690001
"1886","2014-06-30",16.799999
"1887","2014-07-01",14.91
"1888","2014-07-02",13.85
"1889","2014-07-03",14.15
"1890","2014-07-07",13.77
"1891","2014-07-08",12.7
"1892","2014-07-09",13
"1893","2014-07-10",12.28
"1894","2014-07-11",12.67
"1895","2014-07-14",12.79
"1896","2014-07-15",12.52
"1897","2014-07-16",12.69
"1898","2014-07-17",12.68
"1899","2014-07-18",13
"1900","2014-07-21",13.06
"1901","2014-07-22",13.06
"1902","2014-07-23",12.83
"1903","2014-07-24",12.63
"1904","2014-07-25",12.77
"1905","2014-07-28",12.58
"1906","2014-07-29",13.08
"1907","2014-07-30",13.54
"1908","2014-07-31",12.87
"1909","2014-08-01",10.86
"1910","2014-08-04",11.02
"1911","2014-08-05",11.1
"1912","2014-08-06",10.71
"1913","2014-08-07",10.47
"1914","2014-08-08",10.74
"1915","2014-08-11",11.04
"1916","2014-08-12",10.86
"1917","2014-08-13",10.98
"1918","2014-08-14",11.22
"1919","2014-08-15",11.61
"1920","2014-08-18",11.51
"1921","2014-08-19",11.54
"1922","2014-08-20",11.42
"1923","2014-08-21",11.46
"1924","2014-08-22",11.42
"1925","2014-08-25",11.23
"1926","2014-08-26",11.51
"1927","2014-08-27",11.42
"1928","2014-08-28",11.22
"1929","2014-08-29",11.51
"1930","2014-09-02",11.69
"1931","2014-09-03",11.46
"1932","2014-09-04",11.28
"1933","2014-09-05",11.43
