"","date","PACB"
"1001","2014-10-17",5.43
"1002","2014-10-20",5.56
"1003","2014-10-21",5.56
"1004","2014-10-22",5.43
"1005","2014-10-23",5.66
"1006","2014-10-24",6.07
"1007","2014-10-27",6.07
"1008","2014-10-28",6.12
"1009","2014-10-29",6.13
"1010","2014-10-30",6.62
"1011","2014-10-31",6.56
"1012","2014-11-03",6.56
"1013","2014-11-04",6.57
"1014","2014-11-05",6.34
"1015","2014-11-06",6.53
"1016","2014-11-07",6.52
"1017","2014-11-10",6.64
"1018","2014-11-11",6.76
"1019","2014-11-12",6.75
"1020","2014-11-13",6.93
"1021","2014-11-14",6.8
"1022","2014-11-17",6.98
"1023","2014-11-18",6.97
"1024","2014-11-19",6.56
"1025","2014-11-20",6.82
"1026","2014-11-21",6.85
"1027","2014-11-24",6.97
"1028","2014-11-25",7.01
"1029","2014-11-26",7.06
"1030","2014-11-28",6.76
"1031","2014-12-01",6.63
"1032","2014-12-02",6.76
"1033","2014-12-03",6.74
"1034","2014-12-04",6.69
"1035","2014-12-05",6.7
"1036","2014-12-08",6.54
"1037","2014-12-09",6.8
"1038","2014-12-10",6.71
"1039","2014-12-11",6.77
"1040","2014-12-12",6.81
"1041","2014-12-15",6.56
"1042","2014-12-16",6.62
"1043","2014-12-17",6.98
"1044","2014-12-18",7.27
"1045","2014-12-19",7.5
"1046","2014-12-22",7.7
"1047","2014-12-23",7.45
"1048","2014-12-24",7.46
"1049","2014-12-26",7.83
"1050","2014-12-29",7.77
"1051","2014-12-30",7.57
"1052","2014-12-31",7.84
"1053","2015-01-02",7.81
"1054","2015-01-05",7.74
"1055","2015-01-06",7.6
"1056","2015-01-07",7.68
"1057","2015-01-08",7.73
"1058","2015-01-09",7.56
"1059","2015-01-12",8.3
"1060","2015-01-13",8.07
"1061","2015-01-14",8.16
"1062","2015-01-15",7.59
"1063","2015-01-16",7.86
"1064","2015-01-20",8.12
"1065","2015-01-21",7.81
"1066","2015-01-22",7.9
"1067","2015-01-23",7.88
"1068","2015-01-26",8.03
"1069","2015-01-27",8.26
"1070","2015-01-28",7.99
"1071","2015-01-29",8.17
"1072","2015-01-30",8.04
"1073","2015-02-02",8.15
"1074","2015-02-03",8.33
"1075","2015-02-04",6.81
"1076","2015-02-05",7.05
"1077","2015-02-06",6.8
"1078","2015-02-09",6.82
"1079","2015-02-10",6.93
"1080","2015-02-11",7.07
"1081","2015-02-12",7.02
"1082","2015-02-13",6.96
"1083","2015-02-17",6.91
"1084","2015-02-18",6.97
"1085","2015-02-19",6.75
"1086","2015-02-20",6.85
"1087","2015-02-23",6.87
"1088","2015-02-24",6.81
"1089","2015-02-25",6.79
"1090","2015-02-26",6.75
"1091","2015-02-27",6.3
"1092","2015-03-02",6.32
"1093","2015-03-03",6.31
"1094","2015-03-04",6.36
"1095","2015-03-05",6.39
"1096","2015-03-06",6.17
"1097","2015-03-09",5.92
"1098","2015-03-10",5.9
"1099","2015-03-11",5.81
"1100","2015-03-12",5.87
"1101","2015-03-13",5.86
"1102","2015-03-16",5.72
"1103","2015-03-17",5.69
"1104","2015-03-18",5.71
"1105","2015-03-19",5.71
"1106","2015-03-20",5.63
"1107","2015-03-23",5.72
"1108","2015-03-24",5.73
"1109","2015-03-25",5.51
"1110","2015-03-26",5.42
"1111","2015-03-27",5.59
"1112","2015-03-30",6.2
"1113","2015-03-31",5.84
"1114","2015-04-01",5.94
"1115","2015-04-02",5.78
"1116","2015-04-06",5.85
"1117","2015-04-07",5.87
"1118","2015-04-08",5.89
"1119","2015-04-09",6
"1120","2015-04-10",5.95
"1121","2015-04-13",6.02
"1122","2015-04-14",6
"1123","2015-04-15",6.44
"1124","2015-04-16",6.43
"1125","2015-04-17",6.15
"1126","2015-04-20",6.21
"1127","2015-04-21",5.97
"1128","2015-04-22",5.9
"1129","2015-04-23",5.9
"1130","2015-04-24",5.76
"1131","2015-04-27",5.59
"1132","2015-04-28",5.59
"1133","2015-04-29",5.47
"1134","2015-04-30",5.16
"1135","2015-05-01",5.67
"1136","2015-05-04",6.01
"1137","2015-05-05",5.83
"1138","2015-05-06",5.98
"1139","2015-05-07",5.97
"1140","2015-05-08",6.09
"1141","2015-05-11",6.17
"1142","2015-05-12",6.12
"1143","2015-05-13",6.1
"1144","2015-05-14",6.08
"1145","2015-05-15",5.9
"1146","2015-05-18",5.95
"1147","2015-05-19",5.83
"1148","2015-05-20",5.79
"1149","2015-05-21",5.82
"1150","2015-05-22",5.74
"1151","2015-05-26",5.55
"1152","2015-05-27",5.59
"1153","2015-05-28",5.46
"1154","2015-05-29",5.64
"1155","2015-06-01",5.6
"1156","2015-06-02",5.75
"1157","2015-06-03",5.89
"1158","2015-06-04",5.96
"1159","2015-06-05",6
"1160","2015-06-08",5.96
"1161","2015-06-09",5.9
"1162","2015-06-10",5.83
"1163","2015-06-11",5.85
"1164","2015-06-12",5.58
"1165","2015-06-15",5.43
"1166","2015-06-16",5.38
"1167","2015-06-17",5.32
"1168","2015-06-18",5.46
"1169","2015-06-19",5.38
"1170","2015-06-22",5.36
"1171","2015-06-23",5.24
"1172","2015-06-24",5.15
"1173","2015-06-25",5.23
"1174","2015-06-26",5.61
"1175","2015-06-29",5.71
"1176","2015-06-30",5.76
"1177","2015-07-01",5.41
"1178","2015-07-02",5.2
"1179","2015-07-06",5.37
"1180","2015-07-07",5.31
"1181","2015-07-08",5.02
"1182","2015-07-09",5.08
"1183","2015-07-10",5.28
"1184","2015-07-13",5.47
"1185","2015-07-14",5.57
"1186","2015-07-15",5.3
"1187","2015-07-16",5.36
"1188","2015-07-17",5.38
"1189","2015-07-20",5.1
"1190","2015-07-21",5.26
"1191","2015-07-22",5.39
"1192","2015-07-23",5.69
"1193","2015-07-24",5.65
"1194","2015-07-27",5.51
"1195","2015-07-28",5.59
"1196","2015-07-29",5.42
"1197","2015-07-30",5.54
"1198","2015-07-31",5.69
"1199","2015-08-03",5.55
"1200","2015-08-04",5.8
"1201","2015-08-05",5.72
"1202","2015-08-06",4.8
"1203","2015-08-07",4.54
"1204","2015-08-10",4.64
"1205","2015-08-11",4.46
"1206","2015-08-12",4.52
"1207","2015-08-13",4.5
"1208","2015-08-14",4.52
"1209","2015-08-17",4.68
"1210","2015-08-18",4.69
"1211","2015-08-19",4.58
"1212","2015-08-20",4.5
"1213","2015-08-21",4.6
"1214","2015-08-24",4.44
"1215","2015-08-25",4.46
"1216","2015-08-26",4.58
"1217","2015-08-27",4.86
"1218","2015-08-28",5.07
"1219","2015-08-31",4.98
"1220","2015-09-01",4.79
"1221","2015-09-02",4.94
"1222","2015-09-03",4.7
"1223","2015-09-04",4.71
"1224","2015-09-08",4.9
"1225","2015-09-09",4.76
"1226","2015-09-10",4.89
"1227","2015-09-11",4.88
"1228","2015-09-14",4.78
"1229","2015-09-15",4.55
"1230","2015-09-16",4.47
"1231","2015-09-17",4.44
"1232","2015-09-18",4.45
"1233","2015-09-21",4.32
"1234","2015-09-22",4.31
"1235","2015-09-23",4.32
"1236","2015-09-24",4.27
"1237","2015-09-25",4
"1238","2015-09-28",4
"1239","2015-09-29",3.68
"1240","2015-09-30",3.66
"1241","2015-10-01",5.45
"1242","2015-10-02",6.13
"1243","2015-10-05",6.18
"1244","2015-10-06",6.37
"1245","2015-10-07",7.8
"1246","2015-10-08",7.51
"1247","2015-10-09",8.07
"1248","2015-10-12",7.3
"1249","2015-10-13",7.42
"1250","2015-10-14",7.7
"1251","2015-10-15",7.98
"1252","2015-10-16",7.69
"1253","2015-10-19",7.6
"1254","2015-10-20",7.49
"1255","2015-10-21",7.13
"1256","2015-10-22",7.13
"1257","2015-10-23",7.82
"1258","2015-10-26",6.98
"1259","2015-10-27",7.01
"1260","2015-10-28",7.27
"1261","2015-10-29",7.18
"1262","2015-10-30",7.1
"1263","2015-11-02",7.28
"1264","2015-11-03",7.21
"1265","2015-11-04",7.28
"1266","2015-11-05",7.21
"1267","2015-11-06",7.35
"1268","2015-11-09",7.71
"1269","2015-11-10",7.73
"1270","2015-11-11",7.76
"1271","2015-11-12",7.66
"1272","2015-11-13",7.92
"1273","2015-11-16",7.77
"1274","2015-11-17",8
"1275","2015-11-18",8.69
"1276","2015-11-19",10
"1277","2015-11-20",10.18
"1278","2015-11-23",10.12
"1279","2015-11-24",10.13
"1280","2015-11-25",10.41
"1281","2015-11-27",10.42
"1282","2015-11-30",10.23
"1283","2015-12-01",9.97
"1284","2015-12-02",9.8
"1285","2015-12-03",9.68
"1286","2015-12-04",9.9
"1287","2015-12-07",9.57
"1288","2015-12-08",9.71
"1289","2015-12-09",9.79
"1290","2015-12-10",9.93
"1291","2015-12-11",9.68
"1292","2015-12-14",10
"1293","2015-12-15",10.07
"1294","2015-12-16",10.12
"1295","2015-12-17",10.77
"1296","2015-12-18",12.2
"1297","2015-12-21",11.93
"1298","2015-12-22",12.1
"1299","2015-12-23",13.45
"1300","2015-12-24",13.24
"1301","2015-12-28",13.28
"1302","2015-12-29",13.35
"1303","2015-12-30",13.1
"1304","2015-12-31",13.13
"1305","2016-01-04",13.19
"1306","2016-01-05",12.44
"1307","2016-01-06",12.13
"1308","2016-01-07",12.26
"1309","2016-01-08",12.61
"1310","2016-01-11",11.42
"1311","2016-01-12",12.14
"1312","2016-01-13",12.65
"1313","2016-01-14",12.6
"1314","2016-01-15",12.85
"1315","2016-01-19",12.74
"1316","2016-01-20",12.29
"1317","2016-01-21",12.99
"1318","2016-01-22",12.76
"1319","2016-01-25",12.45
"1320","2016-01-26",11.88
"1321","2016-01-27",11.06
"1322","2016-01-28",10.26
"1323","2016-01-29",10.69
"1324","2016-02-01",10.19
"1325","2016-02-02",12.67
"1326","2016-02-03",12.37
"1327","2016-02-04",9.63
"1328","2016-02-05",9.21
"1329","2016-02-08",9.01
"1330","2016-02-09",9.45
"1331","2016-02-10",8.78
"1332","2016-02-11",8.94
"1333","2016-02-12",8.81
"1334","2016-02-16",8.9
"1335","2016-02-17",9.14
"1336","2016-02-18",8.27
"1337","2016-02-19",8.06
"1338","2016-02-22",8.82
"1339","2016-02-23",8.69
"1340","2016-02-24",8.69
"1341","2016-02-25",8.6
"1342","2016-02-26",8.69
"1343","2016-02-29",8.29
"1344","2016-03-01",8.47
"1345","2016-03-02",8.81
"1346","2016-03-03",8.72
"1347","2016-03-04",8.71
"1348","2016-03-07",8.72
"1349","2016-03-08",8.54
"1350","2016-03-09",8.43
"1351","2016-03-10",7.87
"1352","2016-03-11",7.83
"1353","2016-03-14",8.15
"1354","2016-03-15",7.87
"1355","2016-03-16",8.22
"1356","2016-03-17",8.24
"1357","2016-03-18",8.35
"1358","2016-03-21",8.53
"1359","2016-03-22",8.06
"1360","2016-03-23",7.74
"1361","2016-03-24",8.21
"1362","2016-03-28",7.97
"1363","2016-03-29",8.65
"1364","2016-03-30",8.72
"1365","2016-03-31",8.5
"1366","2016-04-01",9.35
"1367","2016-04-04",9.25
"1368","2016-04-05",9.31
"1369","2016-04-06",10
"1370","2016-04-07",9.2
"1371","2016-04-08",8.85
"1372","2016-04-11",8.89
"1373","2016-04-12",8.75
"1374","2016-04-13",8.86
"1375","2016-04-14",8.74
"1376","2016-04-15",8.73
"1377","2016-04-18",9.1
"1378","2016-04-19",8.68
"1379","2016-04-20",9.07
"1380","2016-04-21",8.99
"1381","2016-04-22",10.72
"1382","2016-04-25",10.4
"1383","2016-04-26",10.37
"1384","2016-04-27",10.55
"1385","2016-04-28",10.32
"1386","2016-04-29",9.65
"1387","2016-05-02",9.72
"1388","2016-05-03",8.87
"1389","2016-05-04",8.47
"1390","2016-05-05",8.61
"1391","2016-05-06",8.7
"1392","2016-05-09",8.83
"1393","2016-05-10",8.85
"1394","2016-05-11",9.08
"1395","2016-05-12",8.74
"1396","2016-05-13",8.81
"1397","2016-05-16",9.13
"1398","2016-05-17",8.98
"1399","2016-05-18",9.57
"1400","2016-05-19",9.72
"1401","2016-05-20",9.64
"1402","2016-05-23",9.66
"1403","2016-05-24",9.43
"1404","2016-05-25",9.33
"1405","2016-05-26",8.86
"1406","2016-05-27",9.16
"1407","2016-05-31",9.64
"1408","2016-06-01",9.73
"1409","2016-06-02",9.63
"1410","2016-06-03",9.41
"1411","2016-06-06",9.28
"1412","2016-06-07",9.2
"1413","2016-06-08",9.65
"1414","2016-06-09",9.8
"1415","2016-06-10",9.56
"1416","2016-06-13",9.8
"1417","2016-06-14",9
"1418","2016-06-15",9.22
"1419","2016-06-16",9.15
"1420","2016-06-17",8.64
"1421","2016-06-20",8.94
"1422","2016-06-21",8.81
"1423","2016-06-22",8.79
"1424","2016-06-23",8.6
"1425","2016-06-24",8.13
"1426","2016-06-27",7.76
"1427","2016-06-28",7.57
"1428","2016-06-29",7.36
"1429","2016-06-30",7.04
"1430","2016-07-01",7.03
"1431","2016-07-05",7.1
"1432","2016-07-06",7.42
"1433","2016-07-07",7.33
"1434","2016-07-08",7.53
"1435","2016-07-11",7.51
"1436","2016-07-12",7.78
"1437","2016-07-13",7.75
"1438","2016-07-14",7.93
"1439","2016-07-15",8.02
"1440","2016-07-18",8.01
"1441","2016-07-19",7.76
"1442","2016-07-20",7.91
"1443","2016-07-21",7.91
"1444","2016-07-22",7.95
"1445","2016-07-25",7.86
"1446","2016-07-26",7.83
"1447","2016-07-27",8.1
"1448","2016-07-28",8.6
"1449","2016-07-29",8.55
"1450","2016-08-01",8.62
"1451","2016-08-02",8.43
"1452","2016-08-03",7.75
"1453","2016-08-04",7.75
"1454","2016-08-05",8.88
"1455","2016-08-08",8.65
"1456","2016-08-09",8.55
"1457","2016-08-10",8.33
"1458","2016-08-11",8.39
"1459","2016-08-12",8.27
"1460","2016-08-15",8.61
"1461","2016-08-16",8.46
"1462","2016-08-17",8.86
"1463","2016-08-18",9.11
"1464","2016-08-19",8.88
"1465","2016-08-22",8.86
"1466","2016-08-23",8.85
"1467","2016-08-24",8.56
"1468","2016-08-25",8.46
"1469","2016-08-26",8.46
"1470","2016-08-29",8.4
"1471","2016-08-30",8.43
"1472","2016-08-31",8.33
"1473","2016-09-01",8.3
"1474","2016-09-02",8.28
"1475","2016-09-06",8.47
"1476","2016-09-07",8.85
"1477","2016-09-08",8.73
"1478","2016-09-09",8.4
"1479","2016-09-12",8.58
"1480","2016-09-13",8.31
"1481","2016-09-14",8.3
"1482","2016-09-15",8.45
"1483","2016-09-16",8.42
"1484","2016-09-19",8.5
"1485","2016-09-20",8.8
"1486","2016-09-21",9.29
"1487","2016-09-22",9.3
"1488","2016-09-23",9.13
"1489","2016-09-26",9.22
"1490","2016-09-27",9.06
"1491","2016-09-28",9.02
"1492","2016-09-29",8.82
"1493","2016-09-30",8.96
"1494","2016-10-03",8.91
"1495","2016-10-04",8.81
"1496","2016-10-05",9
"1497","2016-10-06",9.01
"1498","2016-10-07",8.87
"1499","2016-10-10",9.05
"1500","2016-10-11",8.39
"1501","2016-10-12",8.4
"1502","2016-10-13",8.53
"1503","2016-10-14",8.53
"1504","2016-10-17",8.5
"1505","2016-10-18",8.69
"1506","2016-10-19",8.65
"1507","2016-10-20",8.85
"1508","2016-10-21",9.01
"1509","2016-10-24",8.99
"1510","2016-10-25",8.75
"1511","2016-10-26",8.6
"1512","2016-10-27",8.5
"1513","2016-10-28",8.52
"1514","2016-10-31",8.5
"1515","2016-11-01",8.35
"1516","2016-11-02",8.28
"1517","2016-11-03",6.65
"1518","2016-11-04",6.89
"1519","2016-11-07",7.29
"1520","2016-11-08",7.37
"1521","2016-11-09",7.6
"1522","2016-11-10",7.78
"1523","2016-11-11",7.96
"1524","2016-11-14",8.26
"1525","2016-11-15",8.08
"1526","2016-11-16",7.7
"1527","2016-11-17",7.65
"1528","2016-11-18",7.61
"1529","2016-11-21",7.87
"1530","2016-11-22",7.94
"1531","2016-11-23",8
"1532","2016-11-25",7.95
"1533","2016-11-28",7.71
"1534","2016-11-29",7.7
"1535","2016-11-30",7.61
"1536","2016-12-01",7.1
"1537","2016-12-02",6.9
"1538","2016-12-05",6.94
"1539","2016-12-06",6.98
"1540","2016-12-07",6.88
"1541","2016-12-08",7.02
"1542","2016-12-09",6.95
"1543","2016-12-12",6.84
"1544","2016-12-13",6.97
"1545","2016-12-14",6.9
"1546","2016-12-15",3.89
"1547","2016-12-16",3.95
"1548","2016-12-19",4.05
"1549","2016-12-20",4
"1550","2016-12-21",3.83
"1551","2016-12-22",3.88
"1552","2016-12-23",4.03
"1553","2016-12-27",3.9
"1554","2016-12-28",3.84
"1555","2016-12-29",3.82
"1556","2016-12-30",3.8
"1557","2017-01-03",4.36
"1558","2017-01-04",4.59
"1559","2017-01-05",4.81
"1560","2017-01-06",4.85
"1561","2017-01-09",4.84
"1562","2017-01-10",5.01
"1563","2017-01-11",4.69
"1564","2017-01-12",4.69
"1565","2017-01-13",4.8
"1566","2017-01-17",4.78
"1567","2017-01-18",4.81
"1568","2017-01-19",4.55
"1569","2017-01-20",4.56
"1570","2017-01-23",4.75
"1571","2017-01-24",4.53
"1572","2017-01-25",4.93
"1573","2017-01-26",4.78
"1574","2017-01-27",4.91
"1575","2017-01-30",4.78
"1576","2017-01-31",4.82
"1577","2017-02-01",4.84
"1578","2017-02-02",4.87
"1579","2017-02-03",4.78
"1580","2017-02-06",4.62
"1581","2017-02-07",4.76
"1582","2017-02-08",4.84
"1583","2017-02-09",4.86
"1584","2017-02-10",5.01
"1585","2017-02-13",5.08
"1586","2017-02-14",5.21
"1587","2017-02-15",5.27
"1588","2017-02-16",5.56
"1589","2017-02-17",5.33
"1590","2017-02-21",5.17
"1591","2017-02-22",5.09
"1592","2017-02-23",5.08
"1593","2017-02-24",5.12
"1594","2017-02-27",5.16
"1595","2017-02-28",5.05
"1596","2017-03-01",5.29
"1597","2017-03-02",5.2
"1598","2017-03-03",5.14
"1599","2017-03-06",5.02
"1600","2017-03-07",4.83
"1601","2017-03-08",4.81
"1602","2017-03-09",4.71
"1603","2017-03-10",4.8
"1604","2017-03-13",4.68
"1605","2017-03-14",4.64
"1606","2017-03-15",4.79
"1607","2017-03-16",4.69
"1608","2017-03-17",4.59
"1609","2017-03-20",4.71
"1610","2017-03-21",4.66
"1611","2017-03-22",4.73
"1612","2017-03-23",5
"1613","2017-03-24",5.05
"1614","2017-03-27",5.03
"1615","2017-03-28",4.85
"1616","2017-03-29",5.38
"1617","2017-03-30",5.17
"1618","2017-03-31",5.17
"1619","2017-04-03",5.17
"1620","2017-04-04",5.18
"1621","2017-04-05",4.91
"1622","2017-04-06",4.97
"1623","2017-04-07",5.1
"1624","2017-04-10",5.02
"1625","2017-04-11",5.07
"1626","2017-04-12",4.89
"1627","2017-04-13",4.85
"1628","2017-04-17",4.8
"1629","2017-04-18",4.88
"1630","2017-04-19",4.75
"1631","2017-04-20",4.72
"1632","2017-04-21",5.05
"1633","2017-04-24",5.04
"1634","2017-04-25",5.03
"1635","2017-04-26",5.18
"1636","2017-04-27",4.06
"1637","2017-04-28",3.94
"1638","2017-05-01",4.01
"1639","2017-05-02",3.99
"1640","2017-05-03",4.02
"1641","2017-05-04",3.89
"1642","2017-05-05",3.94
"1643","2017-05-08",3.93
"1644","2017-05-09",3.97
"1645","2017-05-10",3.97
"1646","2017-05-11",3.97
"1647","2017-05-12",3.92
"1648","2017-05-15",4.11
"1649","2017-05-16",4.13
"1650","2017-05-17",3.92
"1651","2017-05-18",3.97
"1652","2017-05-19",3.9
"1653","2017-05-22",3.83
"1654","2017-05-23",3.83
"1655","2017-05-24",3.81
"1656","2017-05-25",3.75
"1657","2017-05-26",3.66
"1658","2017-05-30",3.46
"1659","2017-05-31",3.3
"1660","2017-06-01",3.5
"1661","2017-06-02",3.55
"1662","2017-06-05",3.48
"1663","2017-06-06",3.43
"1664","2017-06-07",3.37
"1665","2017-06-08",3.43
"1666","2017-06-09",3.35
"1667","2017-06-12",3.26
"1668","2017-06-13",3.45
"1669","2017-06-14",3.34
"1670","2017-06-15",3.3
"1671","2017-06-16",3.38
"1672","2017-06-19",3.23
"1673","2017-06-20",3.31
"1674","2017-06-21",3.45
"1675","2017-06-22",3.47
"1676","2017-06-23",3.71
"1677","2017-06-26",3.62
"1678","2017-06-27",3.58
"1679","2017-06-28",3.65
"1680","2017-06-29",3.72
"1681","2017-06-30",3.56
"1682","2017-07-03",3.67
"1683","2017-07-05",3.58
"1684","2017-07-06",3.48
"1685","2017-07-07",3.44
"1686","2017-07-10",3.42
"1687","2017-07-11",3.46
"1688","2017-07-12",3.5
"1689","2017-07-13",3.52
"1690","2017-07-14",3.44
"1691","2017-07-17",3.47
"1692","2017-07-18",3.59
"1693","2017-07-19",3.34
"1694","2017-07-20",3.2
"1695","2017-07-21",3.18
"1696","2017-07-24",3.24
"1697","2017-07-25",3.23
"1698","2017-07-26",3.33
"1699","2017-07-27",3.25
"1700","2017-07-28",3.23
"1701","2017-07-31",3.26
"1702","2017-08-01",3.22
"1703","2017-08-02",3.2
"1704","2017-08-03",3.66
"1705","2017-08-04",4.01
"1706","2017-08-07",4.47
"1707","2017-08-08",4.14
"1708","2017-08-09",3.97
"1709","2017-08-10",4.1
"1710","2017-08-11",4.3
"1711","2017-08-14",4.34
"1712","2017-08-15",4.25
"1713","2017-08-16",4.23
"1714","2017-08-17",4.15
"1715","2017-08-18",4.13
"1716","2017-08-21",4.11
"1717","2017-08-22",4.18
"1718","2017-08-23",4.29
"1719","2017-08-24",4.49
"1720","2017-08-25",4.53
"1721","2017-08-28",4.89
"1722","2017-08-29",4.87
"1723","2017-08-30",4.81
"1724","2017-08-31",4.95
"1725","2017-09-01",5.06
"1726","2017-09-05",5.11
"1727","2017-09-06",5.22
"1728","2017-09-07",5.36
"1729","2017-09-08",5.39
"1730","2017-09-11",5.57
"1731","2017-09-12",5.44
"1732","2017-09-13",5.39
"1733","2017-09-14",5.37
"1734","2017-09-15",5.37
"1735","2017-09-18",5.36
"1736","2017-09-19",5.44
"1737","2017-09-20",5.39
"1738","2017-09-21",5.27
"1739","2017-09-22",5.12
"1740","2017-09-25",5.11
"1741","2017-09-26",5.18
"1742","2017-09-27",5.25
"1743","2017-09-28",5.01
"1744","2017-09-29",5.25
"1745","2017-10-02",5.36
"1746","2017-10-03",5.44
"1747","2017-10-04",5.17
"1748","2017-10-05",4.88
"1749","2017-10-06",4.88
"1750","2017-10-09",4.79
"1751","2017-10-10",4.64
"1752","2017-10-11",4.5
"1753","2017-10-12",4.45
"1754","2017-10-13",4.47
"1755","2017-10-16",4.58
"1756","2017-10-17",4.5
"1757","2017-10-18",4.52
"1758","2017-10-19",4.33
"1759","2017-10-20",4.4
"1760","2017-10-23",4.29
"1761","2017-10-24",4.28
"1762","2017-10-25",4.2
"1763","2017-10-26",4.15
"1764","2017-10-27",4.25
"1765","2017-10-30",4.21
"1766","2017-10-31",4.23
"1767","2017-11-01",4.16
"1768","2017-11-02",4.03
"1769","2017-11-03",3.03
"1770","2017-11-06",2.88
"1771","2017-11-07",2.75
"1772","2017-11-08",2.95
"1773","2017-11-09",2.88
"1774","2017-11-10",2.92
"1775","2017-11-13",2.88
"1776","2017-11-14",2.88
"1777","2017-11-15",2.9
"1778","2017-11-16",3
"1779","2017-11-17",2.98
"1780","2017-11-20",3.06
"1781","2017-11-21",3.06
"1782","2017-11-22",2.98
"1783","2017-11-24",3.01
"1784","2017-11-27",2.96
"1785","2017-11-28",3
"1786","2017-11-29",3.12
"1787","2017-11-30",3.19
"1788","2017-12-01",3.03
"1789","2017-12-04",2.99
"1790","2017-12-05",2.88
"1791","2017-12-06",2.81
"1792","2017-12-07",2.77
"1793","2017-12-08",2.77
"1794","2017-12-11",2.74
"1795","2017-12-12",2.77
"1796","2017-12-13",2.74
"1797","2017-12-14",2.74
"1798","2017-12-15",2.66
"1799","2017-12-18",2.74
"1800","2017-12-19",2.84
"1801","2017-12-20",2.9
"1802","2017-12-21",2.86
"1803","2017-12-22",2.67
"1804","2017-12-26",2.61
"1805","2017-12-27",2.59
"1806","2017-12-28",2.7
"1807","2017-12-29",2.64
"1808","2018-01-02",2.79
"1809","2018-01-03",2.69
"1810","2018-01-04",2.71
"1811","2018-01-05",2.77
"1812","2018-01-08",2.72
"1813","2018-01-09",2.73
"1814","2018-01-10",2.63
"1815","2018-01-11",2.52
"1816","2018-01-12",2.72
"1817","2018-01-16",2.65
"1818","2018-01-17",2.73
"1819","2018-01-18",2.7
"1820","2018-01-19",2.65
"1821","2018-01-22",2.68
"1822","2018-01-23",2.79
"1823","2018-01-24",2.7
"1824","2018-01-25",3.23
"1825","2018-01-26",2.94
"1826","2018-01-29",3.04
"1827","2018-01-30",2.89
"1828","2018-01-31",2.84
"1829","2018-02-01",2.82
"1830","2018-02-02",2.7
"1831","2018-02-05",2.57
"1832","2018-02-06",2.6
"1833","2018-02-07",2.61
"1834","2018-02-08",2.53
"1835","2018-02-09",2.43
"1836","2018-02-12",2.54
"1837","2018-02-13",2.47
"1838","2018-02-14",2.47
"1839","2018-02-15",2.54
"1840","2018-02-16",2.57
"1841","2018-02-20",2.48
"1842","2018-02-21",2.56
"1843","2018-02-22",2.48
"1844","2018-02-23",2.46
"1845","2018-02-26",2.54
"1846","2018-02-27",2.46
"1847","2018-02-28",2.38
"1848","2018-03-01",2.36
"1849","2018-03-02",2.38
"1850","2018-03-05",2.31
"1851","2018-03-06",2.43
"1852","2018-03-07",2.67
"1853","2018-03-08",2.64
"1854","2018-03-09",2.78
"1855","2018-03-12",2.73
"1856","2018-03-13",2.79
"1857","2018-03-14",2.68
"1858","2018-03-15",2.63
"1859","2018-03-16",2.59
"1860","2018-03-19",2.55
"1861","2018-03-20",2.48
"1862","2018-03-21",2.46
"1863","2018-03-22",2.43
"1864","2018-03-23",2.32
"1865","2018-03-26",2.3
"1866","2018-03-27",2.3
"1867","2018-03-28",2.18
"1868","2018-03-29",2.05
"1869","2018-04-02",2.11
"1870","2018-04-03",2.24
"1871","2018-04-04",2.32
"1872","2018-04-05",2.42
"1873","2018-04-06",2.45
"1874","2018-04-09",2.39
"1875","2018-04-10",2.46
"1876","2018-04-11",2.58
"1877","2018-04-12",2.59
"1878","2018-04-13",2.52
"1879","2018-04-16",2.59
"1880","2018-04-17",2.6
"1881","2018-04-18",2.61
"1882","2018-04-19",2.56
"1883","2018-04-20",2.59
"1884","2018-04-23",2.56
"1885","2018-04-24",2.55
"1886","2018-04-25",2.47
"1887","2018-04-26",2.56
"1888","2018-04-27",2.62
"1889","2018-04-30",2.58
"1890","2018-05-01",2.59
"1891","2018-05-02",2.68
"1892","2018-05-03",2.37
"1893","2018-05-04",2.31
"1894","2018-05-07",2.41
"1895","2018-05-08",2.41
"1896","2018-05-09",2.45
"1897","2018-05-10",2.45
"1898","2018-05-11",2.45
"1899","2018-05-14",2.42
"1900","2018-05-15",2.47
"1901","2018-05-16",2.48
"1902","2018-05-17",2.69
"1903","2018-05-18",2.61
"1904","2018-05-21",2.63
"1905","2018-05-22",2.61
"1906","2018-05-23",2.63
"1907","2018-05-24",2.58
"1908","2018-05-25",2.53
"1909","2018-05-29",2.54
"1910","2018-05-30",2.5
"1911","2018-05-31",2.53
"1912","2018-06-01",2.61
"1913","2018-06-04",2.54
"1914","2018-06-05",2.7
"1915","2018-06-06",2.72
"1916","2018-06-07",3.02
"1917","2018-06-08",2.98
"1918","2018-06-11",3.17
"1919","2018-06-12",3.28
"1920","2018-06-13",3.29
"1921","2018-06-14",3.33
"1922","2018-06-15",3.4
"1923","2018-06-18",3.56
"1924","2018-06-19",3.84
"1925","2018-06-20",3.91
"1926","2018-06-21",3.92
"1927","2018-06-22",3.83
"1928","2018-06-25",3.61
"1929","2018-06-26",3.64
"1930","2018-06-27",3.45
"1931","2018-06-28",3.49
"1932","2018-06-29",3.55
"1933","2018-07-02",3.59
"1934","2018-07-03",3.52
