"","date","CEVA"
"1001","2010-12-21",21.08
"1002","2010-12-22",20.59
"1003","2010-12-23",20.57
"1004","2010-12-27",20.559999
"1005","2010-12-28",20.4
"1006","2010-12-29",20.450001
"1007","2010-12-30",20.559999
"1008","2010-12-31",20.5
"1009","2011-01-03",21.17
"1010","2011-01-04",21.290001
"1011","2011-01-05",22.799999
"1012","2011-01-06",22.780001
"1013","2011-01-07",22.84
"1014","2011-01-10",24.200001
"1015","2011-01-11",24.42
"1016","2011-01-12",24.440001
"1017","2011-01-13",24.48
"1018","2011-01-14",25.02
"1019","2011-01-18",24.68
"1020","2011-01-19",23.58
"1021","2011-01-20",23.219999
"1022","2011-01-21",22.98
"1023","2011-01-24",23.02
"1024","2011-01-25",23.620001
"1025","2011-01-26",23.860001
"1026","2011-01-27",24.200001
"1027","2011-01-28",23.16
"1028","2011-01-31",24.17
"1029","2011-02-01",24.559999
"1030","2011-02-02",25.530001
"1031","2011-02-03",25.709999
"1032","2011-02-04",25.309999
"1033","2011-02-07",25.780001
"1034","2011-02-08",25.73
"1035","2011-02-09",25.059999
"1036","2011-02-10",25.1
"1037","2011-02-11",25.450001
"1038","2011-02-14",25.870001
"1039","2011-02-15",24.540001
"1040","2011-02-16",25.030001
"1041","2011-02-17",25.59
"1042","2011-02-18",25.02
"1043","2011-02-22",23.01
"1044","2011-02-23",21.719999
"1045","2011-02-24",21.870001
"1046","2011-02-25",23.68
"1047","2011-02-28",22.799999
"1048","2011-03-01",23.6
"1049","2011-03-02",23.290001
"1050","2011-03-03",24.290001
"1051","2011-03-04",23.709999
"1052","2011-03-07",22.85
"1053","2011-03-08",23.110001
"1054","2011-03-09",22.4
"1055","2011-03-10",21.74
"1056","2011-03-11",22.25
"1057","2011-03-14",22.43
"1058","2011-03-15",22.07
"1059","2011-03-16",21.780001
"1060","2011-03-17",22.24
"1061","2011-03-18",22.85
"1062","2011-03-21",24.01
"1063","2011-03-22",24.4
"1064","2011-03-23",25.299999
"1065","2011-03-24",25.389999
"1066","2011-03-25",25.540001
"1067","2011-03-28",25.83
"1068","2011-03-29",26.27
"1069","2011-03-30",26.84
"1070","2011-03-31",26.73
"1071","2011-04-01",26.93
"1072","2011-04-04",27.16
"1073","2011-04-05",27.27
"1074","2011-04-06",27.469999
"1075","2011-04-07",26.610001
"1076","2011-04-08",26.59
"1077","2011-04-11",25.68
"1078","2011-04-12",25.93
"1079","2011-04-13",28.67
"1080","2011-04-14",29.790001
"1081","2011-04-15",29.959999
"1082","2011-04-18",29.26
"1083","2011-04-19",29.57
"1084","2011-04-20",30.75
"1085","2011-04-21",30.809999
"1086","2011-04-25",29.33
"1087","2011-04-26",30.26
"1088","2011-04-27",31.49
"1089","2011-04-28",30.940001
"1090","2011-04-29",30.58
"1091","2011-05-02",29.959999
"1092","2011-05-03",29.530001
"1093","2011-05-04",29.41
"1094","2011-05-05",28.719999
"1095","2011-05-06",29.469999
"1096","2011-05-09",29.5
"1097","2011-05-10",31
"1098","2011-05-11",31.200001
"1099","2011-05-12",31.620001
"1100","2011-05-13",30.77
"1101","2011-05-16",28.780001
"1102","2011-05-17",28.969999
"1103","2011-05-18",29.280001
"1104","2011-05-19",30.780001
"1105","2011-05-20",30.99
"1106","2011-05-23",31.299999
"1107","2011-05-24",31.030001
"1108","2011-05-25",33.009998
"1109","2011-05-26",33.349998
"1110","2011-05-27",34.23
"1111","2011-05-31",34.330002
"1112","2011-06-01",33.209999
"1113","2011-06-02",32.75
"1114","2011-06-03",31.9
"1115","2011-06-06",30.700001
"1116","2011-06-07",31.280001
"1117","2011-06-08",30.809999
"1118","2011-06-09",31
"1119","2011-06-10",30.370001
"1120","2011-06-13",29.77
"1121","2011-06-14",31.24
"1122","2011-06-15",30.059999
"1123","2011-06-16",29.299999
"1124","2011-06-17",27.43
"1125","2011-06-20",27.1
"1126","2011-06-21",27.93
"1127","2011-06-22",29.860001
"1128","2011-06-23",29.950001
"1129","2011-06-24",29.610001
"1130","2011-06-27",30.120001
"1131","2011-06-28",29.75
"1132","2011-06-29",29.629999
"1133","2011-06-30",30.459999
"1134","2011-07-01",30.719999
"1135","2011-07-05",31.68
"1136","2011-07-06",32.25
"1137","2011-07-07",32.939999
"1138","2011-07-08",31.9
"1139","2011-07-11",30.02
"1140","2011-07-12",28.1
"1141","2011-07-13",29.41
"1142","2011-07-14",28.9
"1143","2011-07-15",29.540001
"1144","2011-07-18",28.52
"1145","2011-07-19",29.41
"1146","2011-07-20",29.889999
"1147","2011-07-21",30.17
"1148","2011-07-22",30.629999
"1149","2011-07-25",30.08
"1150","2011-07-26",32.34
"1151","2011-07-27",30.75
"1152","2011-07-28",31.040001
"1153","2011-07-29",30.219999
"1154","2011-08-01",29.18
"1155","2011-08-02",27.059999
"1156","2011-08-03",28.139999
"1157","2011-08-04",25.620001
"1158","2011-08-05",24.950001
"1159","2011-08-08",23.25
"1160","2011-08-09",25.07
"1161","2011-08-10",25.43
"1162","2011-08-11",27.23
"1163","2011-08-12",26.33
"1164","2011-08-15",27.41
"1165","2011-08-16",26.51
"1166","2011-08-17",26.4
"1167","2011-08-18",24.360001
"1168","2011-08-19",23.93
"1169","2011-08-22",24.389999
"1170","2011-08-23",26.34
"1171","2011-08-24",26.59
"1172","2011-08-25",26.02
"1173","2011-08-26",27.41
"1174","2011-08-29",28.389999
"1175","2011-08-30",27.35
"1176","2011-08-31",26.620001
"1177","2011-09-01",25.549999
"1178","2011-09-02",24.700001
"1179","2011-09-06",25.860001
"1180","2011-09-07",26.440001
"1181","2011-09-08",26.43
"1182","2011-09-09",26.030001
"1183","2011-09-12",26.59
"1184","2011-09-13",27.120001
"1185","2011-09-14",28.299999
"1186","2011-09-15",28.530001
"1187","2011-09-16",29.15
"1188","2011-09-19",28.440001
"1189","2011-09-20",27.690001
"1190","2011-09-21",26.26
"1191","2011-09-22",25.68
"1192","2011-09-23",25.790001
"1193","2011-09-26",25.450001
"1194","2011-09-27",25.700001
"1195","2011-09-28",24.629999
"1196","2011-09-29",23.629999
"1197","2011-09-30",24.309999
"1198","2011-10-03",22.809999
"1199","2011-10-04",24.200001
"1200","2011-10-05",25.110001
"1201","2011-10-06",25.110001
"1202","2011-10-07",25.24
"1203","2011-10-10",26.6
"1204","2011-10-11",25.84
"1205","2011-10-12",26.82
"1206","2011-10-13",27.41
"1207","2011-10-14",27.34
"1208","2011-10-17",26.219999
"1209","2011-10-18",26.68
"1210","2011-10-19",24.9
"1211","2011-10-20",25.92
"1212","2011-10-21",26.309999
"1213","2011-10-24",28.34
"1214","2011-10-25",27.059999
"1215","2011-10-26",28.049999
"1216","2011-10-27",31.51
"1217","2011-10-28",33.02
"1218","2011-10-31",31.07
"1219","2011-11-01",30
"1220","2011-11-02",30.07
"1221","2011-11-03",31.700001
"1222","2011-11-04",31.780001
"1223","2011-11-07",31.65
"1224","2011-11-08",31.700001
"1225","2011-11-09",29.77
"1226","2011-11-10",29.389999
"1227","2011-11-11",30.209999
"1228","2011-11-14",29.67
"1229","2011-11-15",30.860001
"1230","2011-11-16",30.59
"1231","2011-11-17",30.51
"1232","2011-11-18",30.52
"1233","2011-11-21",28.879999
"1234","2011-11-22",28.139999
"1235","2011-11-23",27
"1236","2011-11-25",26.549999
"1237","2011-11-28",27.98
"1238","2011-11-29",26.33
"1239","2011-11-30",28.809999
"1240","2011-12-01",28.040001
"1241","2011-12-02",28.190001
"1242","2011-12-05",28.959999
"1243","2011-12-06",28.110001
"1244","2011-12-07",27.76
"1245","2011-12-08",27.059999
"1246","2011-12-09",28.51
"1247","2011-12-12",27.440001
"1248","2011-12-13",27.09
"1249","2011-12-14",26.33
"1250","2011-12-15",27.17
"1251","2011-12-16",28.139999
"1252","2011-12-19",27.57
"1253","2011-12-20",29.08
"1254","2011-12-21",27.98
"1255","2011-12-22",29.08
"1256","2011-12-23",29.49
"1257","2011-12-27",29.41
"1258","2011-12-28",29.629999
"1259","2011-12-29",30.030001
"1260","2011-12-30",30.26
"1261","2012-01-03",29.799999
"1262","2012-01-04",29.48
"1263","2012-01-05",30.48
"1264","2012-01-06",28.91
"1265","2012-01-09",29.58
"1266","2012-01-10",28.959999
"1267","2012-01-11",28.67
"1268","2012-01-12",28.16
"1269","2012-01-13",27.450001
"1270","2012-01-17",26.9
"1271","2012-01-18",28.049999
"1272","2012-01-19",29.049999
"1273","2012-01-20",28.129999
"1274","2012-01-23",27.719999
"1275","2012-01-24",28.5
"1276","2012-01-25",28.629999
"1277","2012-01-26",28.02
"1278","2012-01-27",27.99
"1279","2012-01-30",28.09
"1280","2012-01-31",27.01
"1281","2012-02-01",27.030001
"1282","2012-02-02",27.139999
"1283","2012-02-03",28.540001
"1284","2012-02-06",27
"1285","2012-02-07",27.120001
"1286","2012-02-08",26.860001
"1287","2012-02-09",27.02
"1288","2012-02-10",26
"1289","2012-02-13",26.66
"1290","2012-02-14",26.190001
"1291","2012-02-15",26.030001
"1292","2012-02-16",26.790001
"1293","2012-02-17",26.27
"1294","2012-02-21",25.85
"1295","2012-02-22",25.299999
"1296","2012-02-23",26.139999
"1297","2012-02-24",25.719999
"1298","2012-02-27",25.58
"1299","2012-02-28",25.639999
"1300","2012-02-29",24.65
"1301","2012-03-01",24.780001
"1302","2012-03-02",24.17
"1303","2012-03-05",22.549999
"1304","2012-03-06",21.91
"1305","2012-03-07",22.34
"1306","2012-03-08",23.549999
"1307","2012-03-09",23.6
"1308","2012-03-12",23.15
"1309","2012-03-13",23.299999
"1310","2012-03-14",22.690001
"1311","2012-03-15",22.76
"1312","2012-03-16",23.01
"1313","2012-03-19",22.620001
"1314","2012-03-20",22.440001
"1315","2012-03-21",22.030001
"1316","2012-03-22",22.17
"1317","2012-03-23",22.25
"1318","2012-03-26",23.1
"1319","2012-03-27",23.219999
"1320","2012-03-28",23.25
"1321","2012-03-29",23.17
"1322","2012-03-30",22.709999
"1323","2012-04-02",22.93
"1324","2012-04-03",22.48
"1325","2012-04-04",22.219999
"1326","2012-04-05",22.09
"1327","2012-04-09",21.58
"1328","2012-04-10",21.66
"1329","2012-04-11",21.969999
"1330","2012-04-12",22.940001
"1331","2012-04-13",22.389999
"1332","2012-04-16",22.049999
"1333","2012-04-17",22.82
"1334","2012-04-18",22.370001
"1335","2012-04-19",21.76
"1336","2012-04-20",21.139999
"1337","2012-04-23",20.559999
"1338","2012-04-24",20.200001
"1339","2012-04-25",20.639999
"1340","2012-04-26",21.129999
"1341","2012-04-27",21.459999
"1342","2012-04-30",22.09
"1343","2012-05-01",22.58
"1344","2012-05-02",17.549999
"1345","2012-05-03",17.33
"1346","2012-05-04",17
"1347","2012-05-07",16.98
"1348","2012-05-08",16.969999
"1349","2012-05-09",16.99
"1350","2012-05-10",17.24
"1351","2012-05-11",16.950001
"1352","2012-05-14",16.440001
"1353","2012-05-15",16.16
"1354","2012-05-16",16.18
"1355","2012-05-17",15.88
"1356","2012-05-18",15.47
"1357","2012-05-21",15.89
"1358","2012-05-22",15.62
"1359","2012-05-23",15.6
"1360","2012-05-24",15.59
"1361","2012-05-25",15.98
"1362","2012-05-29",16.58
"1363","2012-05-30",16.9
"1364","2012-05-31",17.379999
"1365","2012-06-01",17.049999
"1366","2012-06-04",17.139999
"1367","2012-06-05",17.379999
"1368","2012-06-06",18.459999
"1369","2012-06-07",17.879999
"1370","2012-06-08",18.190001
"1371","2012-06-11",17.4
"1372","2012-06-12",17.92
"1373","2012-06-13",17.6
"1374","2012-06-14",17.040001
"1375","2012-06-15",17.84
"1376","2012-06-18",17.639999
"1377","2012-06-19",18.129999
"1378","2012-06-20",18.17
"1379","2012-06-21",17.190001
"1380","2012-06-22",17.32
"1381","2012-06-25",16.98
"1382","2012-06-26",16.93
"1383","2012-06-27",17.24
"1384","2012-06-28",17.43
"1385","2012-06-29",17.610001
"1386","2012-07-02",17.48
"1387","2012-07-03",17.34
"1388","2012-07-05",17.799999
"1389","2012-07-06",17.01
"1390","2012-07-09",16.379999
"1391","2012-07-10",15.5
"1392","2012-07-11",15.39
"1393","2012-07-12",15.33
"1394","2012-07-13",15.45
"1395","2012-07-16",15.05
"1396","2012-07-17",15
"1397","2012-07-18",15.24
"1398","2012-07-19",16.5
"1399","2012-07-20",15.93
"1400","2012-07-23",15.78
"1401","2012-07-24",15.31
"1402","2012-07-25",15.62
"1403","2012-07-26",16
"1404","2012-07-27",16.049999
"1405","2012-07-30",15.56
"1406","2012-07-31",15.54
"1407","2012-08-01",14.93
"1408","2012-08-02",14.62
"1409","2012-08-03",15.1
"1410","2012-08-06",15.99
"1411","2012-08-07",16.32
"1412","2012-08-08",16.26
"1413","2012-08-09",16.440001
"1414","2012-08-10",16.43
"1415","2012-08-13",16.450001
"1416","2012-08-14",16.27
"1417","2012-08-15",16.370001
"1418","2012-08-16",16.860001
"1419","2012-08-17",17.25
"1420","2012-08-20",17.27
"1421","2012-08-21",17.360001
"1422","2012-08-22",17.34
"1423","2012-08-23",17.16
"1424","2012-08-24",17.059999
"1425","2012-08-27",16.559999
"1426","2012-08-28",16.35
"1427","2012-08-29",16.35
"1428","2012-08-30",16.139999
"1429","2012-08-31",16.120001
"1430","2012-09-04",16.200001
"1431","2012-09-05",15.93
"1432","2012-09-06",16.459999
"1433","2012-09-07",16.860001
"1434","2012-09-10",16.790001
"1435","2012-09-11",16.67
"1436","2012-09-12",16.780001
"1437","2012-09-13",17.09
"1438","2012-09-14",17.33
"1439","2012-09-17",17.32
"1440","2012-09-18",16.92
"1441","2012-09-19",16.32
"1442","2012-09-20",15.7
"1443","2012-09-21",15.65
"1444","2012-09-24",15.59
"1445","2012-09-25",14.56
"1446","2012-09-26",14.17
"1447","2012-09-27",14.72
"1448","2012-09-28",14.38
"1449","2012-10-01",14.18
"1450","2012-10-02",14.49
"1451","2012-10-03",14.01
"1452","2012-10-04",13.47
"1453","2012-10-05",13.31
"1454","2012-10-08",13.15
"1455","2012-10-09",13.34
"1456","2012-10-10",13.7
"1457","2012-10-11",13.63
"1458","2012-10-12",14.23
"1459","2012-10-15",14.44
"1460","2012-10-16",14.86
"1461","2012-10-17",14.97
"1462","2012-10-18",15.02
"1463","2012-10-19",14.44
"1464","2012-10-22",14.36
"1465","2012-10-23",14.69
"1466","2012-10-24",14.86
"1467","2012-10-25",15.1
"1468","2012-10-26",15.12
"1469","2012-10-31",15.15
"1470","2012-11-01",16.08
"1471","2012-11-02",15.23
"1472","2012-11-05",15.33
"1473","2012-11-06",15.31
"1474","2012-11-07",14.98
"1475","2012-11-08",14.7
"1476","2012-11-09",14.76
"1477","2012-11-12",14.6
"1478","2012-11-13",14.42
"1479","2012-11-14",14.04
"1480","2012-11-15",13.92
"1481","2012-11-16",13.82
"1482","2012-11-19",14.56
"1483","2012-11-20",14.53
"1484","2012-11-21",14.03
"1485","2012-11-23",14.53
"1486","2012-11-26",14.72
"1487","2012-11-27",14.58
"1488","2012-11-28",14.99
"1489","2012-11-29",15.59
"1490","2012-11-30",15.11
"1491","2012-12-03",14.96
"1492","2012-12-04",15.17
"1493","2012-12-05",15.22
"1494","2012-12-06",15.3
"1495","2012-12-07",15.09
"1496","2012-12-10",15.06
"1497","2012-12-11",15.11
"1498","2012-12-12",15.09
"1499","2012-12-13",15.1
"1500","2012-12-14",14.94
"1501","2012-12-17",15.22
"1502","2012-12-18",15.84
"1503","2012-12-19",16.18
"1504","2012-12-20",16.24
"1505","2012-12-21",16.299999
"1506","2012-12-24",15.98
"1507","2012-12-26",15.85
"1508","2012-12-27",15.75
"1509","2012-12-28",15.46
"1510","2012-12-31",15.75
"1511","2013-01-02",16.27
"1512","2013-01-03",16.889999
"1513","2013-01-04",17.26
"1514","2013-01-07",16.82
"1515","2013-01-08",16.299999
"1516","2013-01-09",17
"1517","2013-01-10",17.07
"1518","2013-01-11",17.51
"1519","2013-01-14",16.9
"1520","2013-01-15",16.959999
"1521","2013-01-16",16.67
"1522","2013-01-17",17.07
"1523","2013-01-18",17.16
"1524","2013-01-22",17.450001
"1525","2013-01-23",17.51
"1526","2013-01-24",17.58
"1527","2013-01-25",17.5
"1528","2013-01-28",17.77
"1529","2013-01-29",17.709999
"1530","2013-01-30",15.35
"1531","2013-01-31",15.18
"1532","2013-02-01",15.15
"1533","2013-02-04",14.99
"1534","2013-02-05",15.14
"1535","2013-02-06",15.23
"1536","2013-02-07",14.98
"1537","2013-02-08",14.94
"1538","2013-02-11",15.1
"1539","2013-02-12",15.49
"1540","2013-02-13",15.3
"1541","2013-02-14",15.5
"1542","2013-02-15",15.44
"1543","2013-02-19",15.75
"1544","2013-02-20",15.25
"1545","2013-02-21",14.97
"1546","2013-02-22",15.27
"1547","2013-02-25",14.82
"1548","2013-02-26",15.02
"1549","2013-02-27",15.08
"1550","2013-02-28",15.13
"1551","2013-03-01",14.96
"1552","2013-03-04",14.93
"1553","2013-03-05",15.05
"1554","2013-03-06",15.02
"1555","2013-03-07",15.32
"1556","2013-03-08",15.56
"1557","2013-03-11",15.59
"1558","2013-03-12",15.84
"1559","2013-03-13",15.75
"1560","2013-03-14",15.87
"1561","2013-03-15",16.09
"1562","2013-03-18",15.8
"1563","2013-03-19",15.75
"1564","2013-03-20",15.76
"1565","2013-03-21",15.65
"1566","2013-03-22",15.71
"1567","2013-03-25",15.79
"1568","2013-03-26",15.55
"1569","2013-03-27",15.63
"1570","2013-03-28",15.6
"1571","2013-04-01",15.36
"1572","2013-04-02",15.44
"1573","2013-04-03",15.24
"1574","2013-04-04",15.21
"1575","2013-04-05",15.17
"1576","2013-04-08",15.25
"1577","2013-04-09",15.16
"1578","2013-04-10",15.43
"1579","2013-04-11",15.4
"1580","2013-04-12",15.19
"1581","2013-04-15",14.81
"1582","2013-04-16",14.99
"1583","2013-04-17",14.72
"1584","2013-04-18",14.59
"1585","2013-04-19",14.38
"1586","2013-04-22",14.3
"1587","2013-04-23",14.68
"1588","2013-04-24",15.02
"1589","2013-04-25",15.22
"1590","2013-04-26",14.97
"1591","2013-04-29",15.05
"1592","2013-04-30",15.26
"1593","2013-05-01",14.88
"1594","2013-05-02",14.97
"1595","2013-05-03",15.05
"1596","2013-05-06",15.51
"1597","2013-05-07",15.86
"1598","2013-05-08",15.9
"1599","2013-05-09",15.8
"1600","2013-05-10",15.77
"1601","2013-05-13",15.89
"1602","2013-05-14",15.84
"1603","2013-05-15",16.09
"1604","2013-05-16",15.98
"1605","2013-05-17",15.99
"1606","2013-05-20",16.209999
"1607","2013-05-21",16.129999
"1608","2013-05-22",16.030001
"1609","2013-05-23",16.379999
"1610","2013-05-24",16.200001
"1611","2013-05-28",16.299999
"1612","2013-05-29",16.24
"1613","2013-05-30",16.66
"1614","2013-05-31",16.77
"1615","2013-06-03",16.639999
"1616","2013-06-04",16.540001
"1617","2013-06-05",16.4
"1618","2013-06-06",16.379999
"1619","2013-06-07",16.290001
"1620","2013-06-10",16.360001
"1621","2013-06-11",16.200001
"1622","2013-06-12",16.01
"1623","2013-06-13",17.440001
"1624","2013-06-14",17.91
"1625","2013-06-17",18.25
"1626","2013-06-18",18.51
"1627","2013-06-19",18.23
"1628","2013-06-20",18
"1629","2013-06-21",18.280001
"1630","2013-06-24",18.35
"1631","2013-06-25",18.709999
"1632","2013-06-26",18.4
"1633","2013-06-27",18.65
"1634","2013-06-28",19.360001
"1635","2013-07-01",20.110001
"1636","2013-07-02",20.09
"1637","2013-07-03",20.450001
"1638","2013-07-05",20.700001
"1639","2013-07-08",20.379999
"1640","2013-07-09",20.26
"1641","2013-07-10",20.18
"1642","2013-07-11",20.4
"1643","2013-07-12",20.82
"1644","2013-07-15",20.93
"1645","2013-07-16",20.950001
"1646","2013-07-17",20.870001
"1647","2013-07-18",20.35
"1648","2013-07-19",20.42
"1649","2013-07-22",20.43
"1650","2013-07-23",20.530001
"1651","2013-07-24",17.959999
"1652","2013-07-25",17.959999
"1653","2013-07-26",17.59
"1654","2013-07-29",17.48
"1655","2013-07-30",17.6
"1656","2013-07-31",18.23
"1657","2013-08-01",17.9
"1658","2013-08-02",18
"1659","2013-08-05",17.92
"1660","2013-08-06",17.85
"1661","2013-08-07",17.870001
"1662","2013-08-08",17.77
"1663","2013-08-09",17.540001
"1664","2013-08-12",17.780001
"1665","2013-08-13",18
"1666","2013-08-14",17.85
"1667","2013-08-15",17.73
"1668","2013-08-16",17.75
"1669","2013-08-19",17.5
"1670","2013-08-20",18.030001
"1671","2013-08-21",18
"1672","2013-08-22",18.190001
"1673","2013-08-23",18.459999
"1674","2013-08-26",18.610001
"1675","2013-08-27",18.209999
"1676","2013-08-28",18.26
"1677","2013-08-29",18.639999
"1678","2013-08-30",18.129999
"1679","2013-09-03",18.02
"1680","2013-09-04",17.52
"1681","2013-09-05",16.82
"1682","2013-09-06",16.42
"1683","2013-09-09",17.370001
"1684","2013-09-10",17.059999
"1685","2013-09-11",17.190001
"1686","2013-09-12",17.18
"1687","2013-09-13",17.440001
"1688","2013-09-16",17.59
"1689","2013-09-17",17.379999
"1690","2013-09-18",17.629999
"1691","2013-09-19",17.85
"1692","2013-09-20",17.799999
"1693","2013-09-23",17.93
"1694","2013-09-24",18.049999
"1695","2013-09-25",17.780001
"1696","2013-09-26",17.66
"1697","2013-09-27",17.459999
"1698","2013-09-30",17.25
"1699","2013-10-01",17.280001
"1700","2013-10-02",17.1
"1701","2013-10-03",14.32
"1702","2013-10-04",13.97
"1703","2013-10-07",14.12
"1704","2013-10-08",13.71
"1705","2013-10-09",13.74
"1706","2013-10-10",13.97
"1707","2013-10-11",13.95
"1708","2013-10-14",13.91
"1709","2013-10-15",13.91
"1710","2013-10-16",14.15
"1711","2013-10-17",13.86
"1712","2013-10-18",14.02
"1713","2013-10-21",14.1
"1714","2013-10-22",14.18
"1715","2013-10-23",13.74
"1716","2013-10-24",13.99
"1717","2013-10-25",13.9
"1718","2013-10-28",13.94
"1719","2013-10-29",13.88
"1720","2013-10-30",14.16
"1721","2013-10-31",14.33
"1722","2013-11-01",14.36
"1723","2013-11-04",15
"1724","2013-11-05",14.89
"1725","2013-11-06",15.11
"1726","2013-11-07",15.14
"1727","2013-11-08",15.26
"1728","2013-11-11",15.31
"1729","2013-11-12",15.16
"1730","2013-11-13",15.2
"1731","2013-11-14",15.2
"1732","2013-11-15",15.36
"1733","2013-11-18",15.46
"1734","2013-11-19",15.4
"1735","2013-11-20",15.6
"1736","2013-11-21",15.67
"1737","2013-11-22",15.71
"1738","2013-11-25",15.81
"1739","2013-11-26",15.9
"1740","2013-11-27",16.07
"1741","2013-11-29",15.99
"1742","2013-12-02",15.97
"1743","2013-12-03",15.75
"1744","2013-12-04",15.69
"1745","2013-12-05",15.85
"1746","2013-12-06",16.120001
"1747","2013-12-09",16.07
"1748","2013-12-10",16.1
"1749","2013-12-11",15.97
"1750","2013-12-12",15.63
"1751","2013-12-13",15.86
"1752","2013-12-16",16.129999
"1753","2013-12-17",15.75
"1754","2013-12-18",15.74
"1755","2013-12-19",15.25
"1756","2013-12-20",15.31
"1757","2013-12-23",15.22
"1758","2013-12-24",15.25
"1759","2013-12-26",15.1
"1760","2013-12-27",15.21
"1761","2013-12-30",14.98
"1762","2013-12-31",15.22
"1763","2014-01-02",15.11
"1764","2014-01-03",15.08
"1765","2014-01-06",15.51
"1766","2014-01-07",15.83
"1767","2014-01-08",15.7
"1768","2014-01-09",15.74
"1769","2014-01-10",15.5
"1770","2014-01-13",15.59
"1771","2014-01-14",16.41
"1772","2014-01-15",16.719999
"1773","2014-01-16",16.549999
"1774","2014-01-17",16.43
"1775","2014-01-21",16.66
"1776","2014-01-22",16.59
"1777","2014-01-23",16.540001
"1778","2014-01-24",16.16
"1779","2014-01-27",16.059999
"1780","2014-01-28",15.86
"1781","2014-01-29",15.84
"1782","2014-01-30",16.99
"1783","2014-01-31",17.389999
"1784","2014-02-03",16.790001
"1785","2014-02-04",16.620001
"1786","2014-02-05",16.49
"1787","2014-02-06",16.58
"1788","2014-02-07",16.6
"1789","2014-02-10",16.66
"1790","2014-02-11",16.85
"1791","2014-02-12",17.02
"1792","2014-02-13",17.27
"1793","2014-02-14",17.209999
"1794","2014-02-18",17.469999
"1795","2014-02-19",17.219999
"1796","2014-02-20",17.459999
"1797","2014-02-21",17.790001
"1798","2014-02-24",17.950001
"1799","2014-02-25",17.68
"1800","2014-02-26",17.65
"1801","2014-02-27",18.1
"1802","2014-02-28",18.08
"1803","2014-03-03",18.15
"1804","2014-03-04",18.540001
"1805","2014-03-05",18.75
"1806","2014-03-06",18.65
"1807","2014-03-07",18.629999
"1808","2014-03-10",18.209999
"1809","2014-03-11",18.059999
"1810","2014-03-12",18.07
"1811","2014-03-13",18.15
"1812","2014-03-14",18.24
"1813","2014-03-17",18.51
"1814","2014-03-18",18.77
"1815","2014-03-19",18.469999
"1816","2014-03-20",18.43
"1817","2014-03-21",18.15
"1818","2014-03-24",18.049999
"1819","2014-03-25",17.98
"1820","2014-03-26",17.32
"1821","2014-03-27",17.360001
"1822","2014-03-28",17.280001
"1823","2014-03-31",17.559999
"1824","2014-04-01",18.059999
"1825","2014-04-02",18.09
"1826","2014-04-03",18.18
"1827","2014-04-04",17.48
"1828","2014-04-07",17.65
"1829","2014-04-08",18.120001
"1830","2014-04-09",18.299999
"1831","2014-04-10",17.559999
"1832","2014-04-11",17.1
"1833","2014-04-14",16.959999
"1834","2014-04-15",16.93
"1835","2014-04-16",17.34
"1836","2014-04-17",17.4
"1837","2014-04-21",17.290001
"1838","2014-04-22",17.799999
"1839","2014-04-23",17.139999
"1840","2014-04-24",17.290001
"1841","2014-04-25",16.780001
"1842","2014-04-28",16.709999
"1843","2014-04-29",16.23
"1844","2014-04-30",16.23
"1845","2014-05-01",14.79
"1846","2014-05-02",14.6
"1847","2014-05-05",14.59
"1848","2014-05-06",14.01
"1849","2014-05-07",13.88
"1850","2014-05-08",14
"1851","2014-05-09",14.13
"1852","2014-05-12",14.57
"1853","2014-05-13",14.18
"1854","2014-05-14",13.9
"1855","2014-05-15",14.14
"1856","2014-05-16",14.31
"1857","2014-05-19",14.56
"1858","2014-05-20",14.43
"1859","2014-05-21",14.8
"1860","2014-05-22",14.88
"1861","2014-05-23",15.13
"1862","2014-05-27",15.55
"1863","2014-05-28",15.56
"1864","2014-05-29",15.71
"1865","2014-05-30",15.65
"1866","2014-06-02",14.99
"1867","2014-06-03",14.71
"1868","2014-06-04",14.84
"1869","2014-06-05",15.05
"1870","2014-06-06",15.16
"1871","2014-06-09",15.11
"1872","2014-06-10",15.08
"1873","2014-06-11",15.39
"1874","2014-06-12",14.38
"1875","2014-06-13",15.03
"1876","2014-06-16",14.66
"1877","2014-06-17",15.23
"1878","2014-06-18",15.04
"1879","2014-06-19",15.06
"1880","2014-06-20",14.99
"1881","2014-06-23",14.84
"1882","2014-06-24",14.59
"1883","2014-06-25",14.74
"1884","2014-06-26",14.67
"1885","2014-06-27",14.78
"1886","2014-06-30",14.77
"1887","2014-07-01",15.31
"1888","2014-07-02",15.35
"1889","2014-07-03",15.49
"1890","2014-07-07",15.17
"1891","2014-07-08",14.88
"1892","2014-07-09",15.21
"1893","2014-07-10",15.43
"1894","2014-07-11",15.25
"1895","2014-07-14",15.43
"1896","2014-07-15",15.03
"1897","2014-07-16",15.19
"1898","2014-07-17",15
"1899","2014-07-18",15.1
"1900","2014-07-21",14.93
"1901","2014-07-22",14.94
"1902","2014-07-23",14.54
"1903","2014-07-24",14.57
"1904","2014-07-25",14.23
"1905","2014-07-28",14.08
"1906","2014-07-29",14.43
"1907","2014-07-30",14.29
"1908","2014-07-31",14.23
"1909","2014-08-01",14.03
"1910","2014-08-04",14.24
"1911","2014-08-05",14.41
"1912","2014-08-06",14.4
"1913","2014-08-07",14.24
"1914","2014-08-08",14.4
"1915","2014-08-11",14.67
