"","date","CAE"
"1001","2010-12-21",11.4
"1002","2010-12-22",11.28
"1003","2010-12-23",11.32
"1004","2010-12-27",11.48
"1005","2010-12-28",11.51
"1006","2010-12-29",11.44
"1007","2010-12-30",11.37
"1008","2010-12-31",11.53
"1009","2011-01-03",11.48
"1010","2011-01-04",11.4
"1011","2011-01-05",11.43
"1012","2011-01-06",11.76
"1013","2011-01-07",11.92
"1014","2011-01-10",12.25
"1015","2011-01-11",12.39
"1016","2011-01-12",12.45
"1017","2011-01-13",12.15
"1018","2011-01-14",12.22
"1019","2011-01-18",12.44
"1020","2011-01-19",12.48
"1021","2011-01-20",12.41
"1022","2011-01-21",12.47
"1023","2011-01-24",12.42
"1024","2011-01-25",12.47
"1025","2011-01-26",12.77
"1026","2011-01-27",12.8
"1027","2011-01-28",12.65
"1028","2011-01-31",12.75
"1029","2011-02-01",13.14
"1030","2011-02-02",13.15
"1031","2011-02-03",13.24
"1032","2011-02-04",13.25
"1033","2011-02-07",13.22
"1034","2011-02-08",13.35
"1035","2011-02-09",13.21
"1036","2011-02-10",12.81
"1037","2011-02-11",12.88
"1038","2011-02-14",12.82
"1039","2011-02-15",12.9
"1040","2011-02-16",12.99
"1041","2011-02-17",13.29
"1042","2011-02-18",13.13
"1043","2011-02-22",12.95
"1044","2011-02-23",12.74
"1045","2011-02-24",12.59
"1046","2011-02-25",12.79
"1047","2011-02-28",12.8
"1048","2011-03-01",12.77
"1049","2011-03-02",12.8
"1050","2011-03-03",13.12
"1051","2011-03-04",13.14
"1052","2011-03-07",12.97
"1053","2011-03-08",13.05
"1054","2011-03-09",13.14
"1055","2011-03-10",12.99
"1056","2011-03-11",13.13
"1057","2011-03-14",13.14
"1058","2011-03-15",12.81
"1059","2011-03-16",12.6
"1060","2011-03-17",12.81
"1061","2011-03-18",12.79
"1062","2011-03-21",12.81
"1063","2011-03-22",12.72
"1064","2011-03-23",12.65
"1065","2011-03-24",12.91
"1066","2011-03-25",12.79
"1067","2011-03-28",12.63
"1068","2011-03-29",12.62
"1069","2011-03-30",13.16
"1070","2011-03-31",13.3
"1071","2011-04-01",13.43
"1072","2011-04-04",13.33
"1073","2011-04-05",13.31
"1074","2011-04-06",13.3
"1075","2011-04-07",13.19
"1076","2011-04-08",13.13
"1077","2011-04-11",12.94
"1078","2011-04-12",12.82
"1079","2011-04-13",12.95
"1080","2011-04-14",13
"1081","2011-04-15",12.97
"1082","2011-04-18",12.88
"1083","2011-04-19",12.99
"1084","2011-04-20",13.09
"1085","2011-04-21",13.05
"1086","2011-04-25",13.04
"1087","2011-04-26",13.21
"1088","2011-04-27",13.5
"1089","2011-04-28",13.51
"1090","2011-04-29",13.37
"1091","2011-05-02",13.42
"1092","2011-05-03",13.23
"1093","2011-05-04",13.03
"1094","2011-05-05",12.87
"1095","2011-05-06",12.99
"1096","2011-05-09",13.16
"1097","2011-05-10",13.24
"1098","2011-05-11",13.35
"1099","2011-05-12",13.54
"1100","2011-05-13",13.31
"1101","2011-05-16",13.12
"1102","2011-05-17",13.07
"1103","2011-05-18",13.01
"1104","2011-05-19",12.99
"1105","2011-05-20",13.05
"1106","2011-05-23",12.78
"1107","2011-05-24",12.78
"1108","2011-05-25",12.81
"1109","2011-05-26",12.8
"1110","2011-05-27",12.76
"1111","2011-05-31",12.84
"1112","2011-06-01",12.76
"1113","2011-06-02",12.7
"1114","2011-06-03",12.62
"1115","2011-06-06",12.5
"1116","2011-06-07",12.59
"1117","2011-06-08",12.5
"1118","2011-06-09",12.59
"1119","2011-06-10",12.41
"1120","2011-06-13",12.41
"1121","2011-06-14",12.56
"1122","2011-06-15",12.48
"1123","2011-06-16",12.33
"1124","2011-06-17",12.3
"1125","2011-06-20",12.76
"1126","2011-06-21",13.35
"1127","2011-06-22",13.08
"1128","2011-06-23",13
"1129","2011-06-24",12.9
"1130","2011-06-27",12.93
"1131","2011-06-28",13.28
"1132","2011-06-29",13.3
"1133","2011-06-30",13.46
"1134","2011-07-01",13.59
"1135","2011-07-05",13.34
"1136","2011-07-06",13.34
"1137","2011-07-07",13.42
"1138","2011-07-08",13.25
"1139","2011-07-11",12.91
"1140","2011-07-12",12.69
"1141","2011-07-13",12.85
"1142","2011-07-14",12.9
"1143","2011-07-15",13.13
"1144","2011-07-18",12.95
"1145","2011-07-19",13.12
"1146","2011-07-20",13.17
"1147","2011-07-21",13.21
"1148","2011-07-22",13.24
"1149","2011-07-25",13.23
"1150","2011-07-26",13.07
"1151","2011-07-27",12.79
"1152","2011-07-28",12.85
"1153","2011-07-29",13.2
"1154","2011-08-01",13.12
"1155","2011-08-02",12.81
"1156","2011-08-03",12.79
"1157","2011-08-04",12.25
"1158","2011-08-05",11.85
"1159","2011-08-08",11.09
"1160","2011-08-09",11.97
"1161","2011-08-10",11.55
"1162","2011-08-11",11.06
"1163","2011-08-12",10.79
"1164","2011-08-15",10.83
"1165","2011-08-16",10.67
"1166","2011-08-17",10.59
"1167","2011-08-18",10.12
"1168","2011-08-19",10.09
"1169","2011-08-22",9.99
"1170","2011-08-23",10.32
"1171","2011-08-24",10.24
"1172","2011-08-25",10.28
"1173","2011-08-26",10.36
"1174","2011-08-29",10.54
"1175","2011-08-30",10.73
"1176","2011-08-31",10.93
"1177","2011-09-01",10.9
"1178","2011-09-02",10.42
"1179","2011-09-06",10.15
"1180","2011-09-07",10.26
"1181","2011-09-08",10.14
"1182","2011-09-09",9.66
"1183","2011-09-12",9.59
"1184","2011-09-13",9.86
"1185","2011-09-14",10.25
"1186","2011-09-15",10.27
"1187","2011-09-16",10.3
"1188","2011-09-19",10.32
"1189","2011-09-20",10.21
"1190","2011-09-21",9.99
"1191","2011-09-22",9.78
"1192","2011-09-23",9.63
"1193","2011-09-26",9.95
"1194","2011-09-27",9.95
"1195","2011-09-28",9.84
"1196","2011-09-29",9.75
"1197","2011-09-30",9.31
"1198","2011-10-03",8.84
"1199","2011-10-04",8.79
"1200","2011-10-05",9.04
"1201","2011-10-06",9.3
"1202","2011-10-07",9.16
"1203","2011-10-10",9.57
"1204","2011-10-11",9.26
"1205","2011-10-12",9.58
"1206","2011-10-13",9.58
"1207","2011-10-14",9.75
"1208","2011-10-17",9.79
"1209","2011-10-18",10.04
"1210","2011-10-19",10.31
"1211","2011-10-20",10.28
"1212","2011-10-21",10.46
"1213","2011-10-24",10.69
"1214","2011-10-25",10.48
"1215","2011-10-26",10.5
"1216","2011-10-27",10.84
"1217","2011-10-28",10.79
"1218","2011-10-31",10.69
"1219","2011-11-01",10.17
"1220","2011-11-02",10.39
"1221","2011-11-03",10.48
"1222","2011-11-04",10.34
"1223","2011-11-07",10.36
"1224","2011-11-08",10.41
"1225","2011-11-09",10.2
"1226","2011-11-10",9.93
"1227","2011-11-11",9.84
"1228","2011-11-14",9.94
"1229","2011-11-15",9.73
"1230","2011-11-16",9.73
"1231","2011-11-17",9.46
"1232","2011-11-18",9.34
"1233","2011-11-21",9.13
"1234","2011-11-22",9.13
"1235","2011-11-23",8.86
"1236","2011-11-25",8.91
"1237","2011-11-28",9.4
"1238","2011-11-29",9.33
"1239","2011-11-30",9.94
"1240","2011-12-01",9.68
"1241","2011-12-02",9.87
"1242","2011-12-05",10.18
"1243","2011-12-06",10.12
"1244","2011-12-07",10.08
"1245","2011-12-08",9.79
"1246","2011-12-09",9.88
"1247","2011-12-12",9.79
"1248","2011-12-13",9.59
"1249","2011-12-14",9.3
"1250","2011-12-15",9.3
"1251","2011-12-16",9.29
"1252","2011-12-19",9.31
"1253","2011-12-20",9.43
"1254","2011-12-21",9.25
"1255","2011-12-22",9.51
"1256","2011-12-23",9.59
"1257","2011-12-27",9.66
"1258","2011-12-28",9.5
"1259","2011-12-29",9.47
"1260","2011-12-30",9.7
"1261","2012-01-03",9.87
"1262","2012-01-04",10.15
"1263","2012-01-05",10.2
"1264","2012-01-06",10.14
"1265","2012-01-09",9.95
"1266","2012-01-10",9.95
"1267","2012-01-11",9.94
"1268","2012-01-12",10.2
"1269","2012-01-13",10.39
"1270","2012-01-17",10.53
"1271","2012-01-18",10.65
"1272","2012-01-19",10.84
"1273","2012-01-20",10.81
"1274","2012-01-23",10.94
"1275","2012-01-24",10.96
"1276","2012-01-25",10.9
"1277","2012-01-26",10.97
"1278","2012-01-27",11.02
"1279","2012-01-30",10.9
"1280","2012-01-31",10.96
"1281","2012-02-01",10.88
"1282","2012-02-02",10.92
"1283","2012-02-03",11.16
"1284","2012-02-06",11.08
"1285","2012-02-07",11.06
"1286","2012-02-08",11.07
"1287","2012-02-09",10.95
"1288","2012-02-10",10.67
"1289","2012-02-13",10.75
"1290","2012-02-14",10.68
"1291","2012-02-15",10.56
"1292","2012-02-16",10.66
"1293","2012-02-17",10.53
"1294","2012-02-21",10.72
"1295","2012-02-22",10.6
"1296","2012-02-23",10.7
"1297","2012-02-24",10.76
"1298","2012-02-27",10.7
"1299","2012-02-28",10.8
"1300","2012-02-29",10.79
"1301","2012-03-01",10.89
"1302","2012-03-02",11.01
"1303","2012-03-05",10.92
"1304","2012-03-06",10.69
"1305","2012-03-07",10.66
"1306","2012-03-08",10.84
"1307","2012-03-09",10.96
"1308","2012-03-12",10.59
"1309","2012-03-13",10.57
"1310","2012-03-14",10.52
"1311","2012-03-15",10.5
"1312","2012-03-16",10.26
"1313","2012-03-19",10.28
"1314","2012-03-20",10.15
"1315","2012-03-21",9.99
"1316","2012-03-22",9.94
"1317","2012-03-23",10.01
"1318","2012-03-26",10.3
"1319","2012-03-27",10.14
"1320","2012-03-28",10.15
"1321","2012-03-29",10.12
"1322","2012-03-30",10.23
"1323","2012-04-02",10.23
"1324","2012-04-03",10.7
"1325","2012-04-04",10.37
"1326","2012-04-05",10.37
"1327","2012-04-09",10.21
"1328","2012-04-10",10
"1329","2012-04-11",10.31
"1330","2012-04-12",10.37
"1331","2012-04-13",10.02
"1332","2012-04-16",10.25
"1333","2012-04-17",10.73
"1334","2012-04-18",10.83
"1335","2012-04-19",10.63
"1336","2012-04-20",10.73
"1337","2012-04-23",10.74
"1338","2012-04-24",10.69
"1339","2012-04-25",10.69
"1340","2012-04-26",10.83
"1341","2012-04-27",10.89
"1342","2012-04-30",10.93
"1343","2012-05-01",10.91
"1344","2012-05-02",10.92
"1345","2012-05-03",10.61
"1346","2012-05-04",10.37
"1347","2012-05-07",10.38
"1348","2012-05-08",10.11
"1349","2012-05-09",10.13
"1350","2012-05-10",10.09
"1351","2012-05-11",10.1
"1352","2012-05-14",10.14
"1353","2012-05-15",9.96
"1354","2012-05-16",9.87
"1355","2012-05-17",9.93
"1356","2012-05-18",10.05
"1357","2012-05-21",10.12
"1358","2012-05-22",10.04
"1359","2012-05-23",9.89
"1360","2012-05-24",9.87
"1361","2012-05-25",9.85
"1362","2012-05-29",9.8
"1363","2012-05-30",9.77
"1364","2012-05-31",9.74
"1365","2012-06-01",9.65
"1366","2012-06-04",9.36
"1367","2012-06-05",9.36
"1368","2012-06-06",9.54
"1369","2012-06-07",9.38
"1370","2012-06-08",9.53
"1371","2012-06-11",9.49
"1372","2012-06-12",9.71
"1373","2012-06-13",9.59
"1374","2012-06-14",9.5
"1375","2012-06-15",9.48
"1376","2012-06-18",9.51
"1377","2012-06-19",9.77
"1378","2012-06-20",9.8
"1379","2012-06-21",9.63
"1380","2012-06-22",9.53
"1381","2012-06-25",9.27
"1382","2012-06-26",9.29
"1383","2012-06-27",9.43
"1384","2012-06-28",9.36
"1385","2012-06-29",9.68
"1386","2012-07-02",9.73
"1387","2012-07-03",9.81
"1388","2012-07-05",10.01
"1389","2012-07-06",9.87
"1390","2012-07-09",9.72
"1391","2012-07-10",9.77
"1392","2012-07-11",9.87
"1393","2012-07-12",9.81
"1394","2012-07-13",9.92
"1395","2012-07-16",9.92
"1396","2012-07-17",9.96
"1397","2012-07-18",9.94
"1398","2012-07-19",10.08
"1399","2012-07-20",10
"1400","2012-07-23",9.92
"1401","2012-07-24",9.79
"1402","2012-07-25",10.04
"1403","2012-07-26",10.1
"1404","2012-07-27",10.15
"1405","2012-07-30",10.1
"1406","2012-07-31",10.11
"1407","2012-08-01",9.94
"1408","2012-08-02",9.88
"1409","2012-08-03",9.97
"1410","2012-08-06",10
"1411","2012-08-07",10.09
"1412","2012-08-08",10.15
"1413","2012-08-09",10.26
"1414","2012-08-10",10.28
"1415","2012-08-13",10.12
"1416","2012-08-14",10.08
"1417","2012-08-15",10.12
"1418","2012-08-16",10.13
"1419","2012-08-17",10.16
"1420","2012-08-20",10.21
"1421","2012-08-21",10.29
"1422","2012-08-22",10.21
"1423","2012-08-23",10.18
"1424","2012-08-24",10.19
"1425","2012-08-27",10.13
"1426","2012-08-28",10.17
"1427","2012-08-29",10.35
"1428","2012-08-30",10.2
"1429","2012-08-31",10.25
"1430","2012-09-04",10.26
"1431","2012-09-05",10.19
"1432","2012-09-06",10.36
"1433","2012-09-07",10.63
"1434","2012-09-10",10.55
"1435","2012-09-11",10.63
"1436","2012-09-12",10.46
"1437","2012-09-13",10.69
"1438","2012-09-14",10.81
"1439","2012-09-17",10.63
"1440","2012-09-18",10.65
"1441","2012-09-19",10.86
"1442","2012-09-20",10.89
"1443","2012-09-21",10.74
"1444","2012-09-24",10.71
"1445","2012-09-25",10.68
"1446","2012-09-26",10.53
"1447","2012-09-27",10.66
"1448","2012-09-28",10.69
"1449","2012-10-01",10.54
"1450","2012-10-02",10.75
"1451","2012-10-03",10.65
"1452","2012-10-04",10.68
"1453","2012-10-05",10.75
"1454","2012-10-08",10.63
"1455","2012-10-09",10.58
"1456","2012-10-10",10.4
"1457","2012-10-11",10.54
"1458","2012-10-12",10.53
"1459","2012-10-15",10.88
"1460","2012-10-16",10.82
"1461","2012-10-17",10.88
"1462","2012-10-18",10.8
"1463","2012-10-19",10.81
"1464","2012-10-22",10.51
"1465","2012-10-23",10.48
"1466","2012-10-24",10.5
"1467","2012-10-25",10.63
"1468","2012-10-26",10.86
"1469","2012-10-31",10.91
"1470","2012-11-01",10.89
"1471","2012-11-02",10.71
"1472","2012-11-05",10.7
"1473","2012-11-06",10.67
"1474","2012-11-07",10.46
"1475","2012-11-08",10.29
"1476","2012-11-09",9.9
"1477","2012-11-12",9.89
"1478","2012-11-13",9.93
"1479","2012-11-14",9.69
"1480","2012-11-15",9.38
"1481","2012-11-16",9.5
"1482","2012-11-19",9.65
"1483","2012-11-20",9.54
"1484","2012-11-21",9.59
"1485","2012-11-23",9.78
"1486","2012-11-26",9.52
"1487","2012-11-27",9.58
"1488","2012-11-28",9.66
"1489","2012-11-29",9.67
"1490","2012-11-30",9.93
"1491","2012-12-03",9.81
"1492","2012-12-04",9.81
"1493","2012-12-05",9.86
"1494","2012-12-06",10.17
"1495","2012-12-07",10.04
"1496","2012-12-10",10.13
"1497","2012-12-11",10.18
"1498","2012-12-12",10.16
"1499","2012-12-13",10.17
"1500","2012-12-14",10.03
"1501","2012-12-17",10.21
"1502","2012-12-18",10.39
"1503","2012-12-19",10.31
"1504","2012-12-20",10.28
"1505","2012-12-21",10.35
"1506","2012-12-24",10.25
"1507","2012-12-26",10.27
"1508","2012-12-27",10.28
"1509","2012-12-28",10.04
"1510","2012-12-31",10.15
"1511","2013-01-02",10.3
"1512","2013-01-03",10.34
"1513","2013-01-04",10.39
"1514","2013-01-07",10.38
"1515","2013-01-08",10.29
"1516","2013-01-09",10.42
"1517","2013-01-10",10.7
"1518","2013-01-11",10.73
"1519","2013-01-14",10.68
"1520","2013-01-15",10.62
"1521","2013-01-16",10.56
"1522","2013-01-17",10.68
"1523","2013-01-18",10.85
"1524","2013-01-22",10.86
"1525","2013-01-23",10.69
"1526","2013-01-24",10.82
"1527","2013-01-25",10.78
"1528","2013-01-28",10.78
"1529","2013-01-29",10.91
"1530","2013-01-30",10.79
"1531","2013-01-31",10.78
"1532","2013-02-01",10.82
"1533","2013-02-04",10.78
"1534","2013-02-05",10.89
"1535","2013-02-06",10.83
"1536","2013-02-07",10.84
"1537","2013-02-08",10.86
"1538","2013-02-11",10.79
"1539","2013-02-12",10.75
"1540","2013-02-13",10.53
"1541","2013-02-14",10.47
"1542","2013-02-15",10.47
"1543","2013-02-19",10.4
"1544","2013-02-20",10.26
"1545","2013-02-21",10.09
"1546","2013-02-22",10.05
"1547","2013-02-25",10
"1548","2013-02-26",9.96
"1549","2013-02-27",9.9
"1550","2013-02-28",9.8
"1551","2013-03-01",9.94
"1552","2013-03-04",9.83
"1553","2013-03-05",9.82
"1554","2013-03-06",9.86
"1555","2013-03-07",10
"1556","2013-03-08",9.99
"1557","2013-03-11",9.9
"1558","2013-03-12",10.03
"1559","2013-03-13",9.95
"1560","2013-03-14",10.05
"1561","2013-03-15",10.08
"1562","2013-03-18",9.97
"1563","2013-03-19",9.91
"1564","2013-03-20",9.94
"1565","2013-03-21",9.95
"1566","2013-03-22",9.93
"1567","2013-03-25",9.86
"1568","2013-03-26",9.83
"1569","2013-03-27",9.84
"1570","2013-03-28",9.77
"1571","2013-04-01",9.76
"1572","2013-04-02",9.72
"1573","2013-04-03",9.81
"1574","2013-04-04",9.7
"1575","2013-04-05",9.74
"1576","2013-04-08",9.67
"1577","2013-04-09",9.84
"1578","2013-04-10",9.99
"1579","2013-04-11",10.08
"1580","2013-04-12",10.22
"1581","2013-04-15",9.96
"1582","2013-04-16",10.1
"1583","2013-04-17",9.87
"1584","2013-04-18",10.07
"1585","2013-04-19",10.27
"1586","2013-04-22",10.28
"1587","2013-04-23",10.37
"1588","2013-04-24",10.39
"1589","2013-04-25",10.46
"1590","2013-04-26",10.71
"1591","2013-04-29",10.73
"1592","2013-04-30",10.83
"1593","2013-05-01",10.62
"1594","2013-05-02",10.51
"1595","2013-05-03",10.77
"1596","2013-05-06",10.79
"1597","2013-05-07",10.94
"1598","2013-05-08",10.95
"1599","2013-05-09",10.9
"1600","2013-05-10",10.93
"1601","2013-05-13",10.77
"1602","2013-05-14",10.78
"1603","2013-05-15",10.43
"1604","2013-05-16",11.05
"1605","2013-05-17",10.64
"1606","2013-05-20",10.72
"1607","2013-05-21",10.65
"1608","2013-05-22",10.35
"1609","2013-05-23",10.65
"1610","2013-05-24",10.51
"1611","2013-05-28",10.35
"1612","2013-05-29",10.53
"1613","2013-05-30",10.54
"1614","2013-05-31",10.3
"1615","2013-06-03",10.38
"1616","2013-06-04",10.57
"1617","2013-06-05",10.23
"1618","2013-06-06",10.36
"1619","2013-06-07",10.43
"1620","2013-06-10",10.37
"1621","2013-06-11",10.35
"1622","2013-06-12",10.18
"1623","2013-06-13",10.36
"1624","2013-06-14",10.28
"1625","2013-06-17",10.34
"1626","2013-06-18",10.49
"1627","2013-06-19",10.38
"1628","2013-06-20",10.03
"1629","2013-06-21",9.96
"1630","2013-06-24",9.85
"1631","2013-06-25",9.98
"1632","2013-06-26",10.15
"1633","2013-06-27",10.3
"1634","2013-06-28",10.36
"1635","2013-07-01",10.42
"1636","2013-07-02",10.47
"1637","2013-07-03",10.51
"1638","2013-07-05",10.66
"1639","2013-07-08",10.8
"1640","2013-07-09",10.8
"1641","2013-07-10",10.83
"1642","2013-07-11",11.33
"1643","2013-07-12",11.29
"1644","2013-07-15",11.45
"1645","2013-07-16",11.38
"1646","2013-07-17",11.36
"1647","2013-07-18",11.4
"1648","2013-07-19",11.39
"1649","2013-07-22",11.41
"1650","2013-07-23",11.18
"1651","2013-07-24",11.11
"1652","2013-07-25",11.08
"1653","2013-07-26",11
"1654","2013-07-29",11.13
"1655","2013-07-30",11.24
"1656","2013-07-31",11.37
"1657","2013-08-01",11.46
"1658","2013-08-02",11.4
"1659","2013-08-05",11.38
"1660","2013-08-06",11.37
"1661","2013-08-07",11.29
"1662","2013-08-08",11.47
"1663","2013-08-09",11.05
"1664","2013-08-12",10.99
"1665","2013-08-13",10.96
"1666","2013-08-14",10.91
"1667","2013-08-15",10.81
"1668","2013-08-16",10.87
"1669","2013-08-19",10.79
"1670","2013-08-20",10.84
"1671","2013-08-21",10.71
"1672","2013-08-22",10.75
"1673","2013-08-23",10.87
"1674","2013-08-26",10.82
"1675","2013-08-27",10.51
"1676","2013-08-28",10.59
"1677","2013-08-29",10.64
"1678","2013-08-30",10.67
"1679","2013-09-03",10.71
"1680","2013-09-04",10.8
"1681","2013-09-05",10.77
"1682","2013-09-06",10.99
"1683","2013-09-09",11.13
"1684","2013-09-10",11.18
"1685","2013-09-11",11.25
"1686","2013-09-12",11.2
"1687","2013-09-13",11.05
"1688","2013-09-16",11.05
"1689","2013-09-17",11.08
"1690","2013-09-18",11.16
"1691","2013-09-19",11.11
"1692","2013-09-20",10.89
"1693","2013-09-23",10.9
"1694","2013-09-24",10.88
"1695","2013-09-25",10.7
"1696","2013-09-26",10.88
"1697","2013-09-27",10.93
"1698","2013-09-30",10.94
"1699","2013-10-01",10.83
"1700","2013-10-02",10.95
"1701","2013-10-03",10.79
"1702","2013-10-04",10.82
"1703","2013-10-07",10.64
"1704","2013-10-08",10.62
"1705","2013-10-09",10.6
"1706","2013-10-10",10.84
"1707","2013-10-11",10.88
"1708","2013-10-14",10.96
"1709","2013-10-15",10.77
"1710","2013-10-16",10.81
"1711","2013-10-17",10.86
"1712","2013-10-18",10.9
"1713","2013-10-21",10.87
"1714","2013-10-22",10.99
"1715","2013-10-23",11.01
"1716","2013-10-24",11.1
"1717","2013-10-25",11.35
"1718","2013-10-28",11.26
"1719","2013-10-29",11.52
"1720","2013-10-30",11.48
"1721","2013-10-31",11.52
"1722","2013-11-01",11.59
"1723","2013-11-04",11.56
"1724","2013-11-05",11.58
"1725","2013-11-06",11.63
"1726","2013-11-07",11.48
"1727","2013-11-08",11.57
"1728","2013-11-11",11.64
"1729","2013-11-12",11.5
"1730","2013-11-13",11.43
"1731","2013-11-14",11.68
"1732","2013-11-15",11.66
"1733","2013-11-18",11.62
"1734","2013-11-19",11.59
"1735","2013-11-20",11.61
"1736","2013-11-21",11.55
"1737","2013-11-22",11.35
"1738","2013-11-25",11.42
"1739","2013-11-26",11.31
"1740","2013-11-27",11.35
"1741","2013-11-29",11.36
"1742","2013-12-02",11.28
"1743","2013-12-03",11.17
"1744","2013-12-04",11.3
"1745","2013-12-05",11.38
"1746","2013-12-06",11.4
"1747","2013-12-09",11.49
"1748","2013-12-10",11.92
"1749","2013-12-11",11.79
"1750","2013-12-12",11.71
"1751","2013-12-13",11.85
"1752","2013-12-16",12.03
"1753","2013-12-17",12.18
"1754","2013-12-18",12.3
"1755","2013-12-19",12.61
"1756","2013-12-20",12.82
"1757","2013-12-23",12.78
"1758","2013-12-24",12.79
"1759","2013-12-26",12.74
"1760","2013-12-27",12.85
"1761","2013-12-30",12.71
"1762","2013-12-31",12.74
"1763","2014-01-02",12.61
"1764","2014-01-03",12.66
"1765","2014-01-06",12.7
"1766","2014-01-07",12.73
"1767","2014-01-08",12.64
"1768","2014-01-09",12.71
"1769","2014-01-10",12.7
"1770","2014-01-13",12.91
"1771","2014-01-14",12.82
"1772","2014-01-15",12.92
"1773","2014-01-16",12.97
"1774","2014-01-17",12.87
"1775","2014-01-21",13.28
"1776","2014-01-22",12.84
"1777","2014-01-23",12.98
"1778","2014-01-24",12.83
"1779","2014-01-27",12.7
"1780","2014-01-28",12.87
"1781","2014-01-29",12.7
"1782","2014-01-30",12.7
"1783","2014-01-31",12.66
"1784","2014-02-03",12.51
"1785","2014-02-04",12.61
"1786","2014-02-05",12.72
"1787","2014-02-06",12.71
"1788","2014-02-07",12.64
"1789","2014-02-10",12.58
"1790","2014-02-11",13.07
"1791","2014-02-12",13.19
"1792","2014-02-13",13.1
"1793","2014-02-14",13.03
"1794","2014-02-18",13.16
"1795","2014-02-19",12.97
"1796","2014-02-20",13.42
"1797","2014-02-21",13.43
"1798","2014-02-24",13.72
"1799","2014-02-25",13.6
"1800","2014-02-26",13.44
"1801","2014-02-27",13.4
"1802","2014-02-28",13.45
"1803","2014-03-03",13.83
"1804","2014-03-04",13.9
"1805","2014-03-05",13.86
"1806","2014-03-06",13.82
"1807","2014-03-07",13.75
"1808","2014-03-10",13.74
"1809","2014-03-11",13.61
"1810","2014-03-12",13.59
"1811","2014-03-13",13.48
"1812","2014-03-14",13.38
"1813","2014-03-17",13.35
"1814","2014-03-18",13.53
"1815","2014-03-19",13.35
"1816","2014-03-20",13.3
"1817","2014-03-21",13.18
"1818","2014-03-24",13.21
"1819","2014-03-25",13.32
"1820","2014-03-26",13.4
"1821","2014-03-27",13.44
"1822","2014-03-28",13.11
"1823","2014-03-31",13.18
"1824","2014-04-01",13.49
"1825","2014-04-02",13.88
"1826","2014-04-03",13.55
"1827","2014-04-04",13.76
"1828","2014-04-07",13.43
"1829","2014-04-08",13.34
"1830","2014-04-09",13.46
"1831","2014-04-10",13.4
"1832","2014-04-11",13.25
"1833","2014-04-14",13.26
"1834","2014-04-15",13.17
"1835","2014-04-16",13.25
"1836","2014-04-17",13.5
"1837","2014-04-21",13.57
"1838","2014-04-22",13.48
"1839","2014-04-23",13.37
"1840","2014-04-24",13.31
"1841","2014-04-25",13.23
"1842","2014-04-28",13.2
"1843","2014-04-29",13.32
"1844","2014-04-30",13.19
"1845","2014-05-01",13.15
"1846","2014-05-02",13.31
"1847","2014-05-05",13.18
"1848","2014-05-06",13.29
"1849","2014-05-07",13.2
"1850","2014-05-08",13.32
"1851","2014-05-09",13.2
"1852","2014-05-12",13.32
"1853","2014-05-13",13.4
"1854","2014-05-14",13.1
"1855","2014-05-15",13.6
"1856","2014-05-16",13.41
"1857","2014-05-19",13.42
"1858","2014-05-20",13.42
"1859","2014-05-21",13.47
"1860","2014-05-22",13.7
"1861","2014-05-23",13.49
"1862","2014-05-27",13.45
"1863","2014-05-28",13.45
"1864","2014-05-29",13.38
"1865","2014-05-30",13.46
"1866","2014-06-02",13.32
"1867","2014-06-03",13.32
"1868","2014-06-04",13.44
"1869","2014-06-05",13.55
"1870","2014-06-06",13.73
"1871","2014-06-09",13.7
"1872","2014-06-10",13.77
"1873","2014-06-11",13.51
"1874","2014-06-12",13.35
"1875","2014-06-13",13.23
"1876","2014-06-16",13.37
"1877","2014-06-17",13.22
"1878","2014-06-18",13.23
"1879","2014-06-19",13.27
"1880","2014-06-20",13.21
"1881","2014-06-23",13.29
"1882","2014-06-24",13.02
"1883","2014-06-25",13.01
"1884","2014-06-26",13
"1885","2014-06-27",13.05
"1886","2014-06-30",13.13
"1887","2014-07-01",13.18
"1888","2014-07-02",13.25
"1889","2014-07-03",13.33
"1890","2014-07-07",13.29
"1891","2014-07-08",13.13
"1892","2014-07-09",13.18
"1893","2014-07-10",13.02
"1894","2014-07-11",12.98
"1895","2014-07-14",13.16
"1896","2014-07-15",12.94
"1897","2014-07-16",12.92
"1898","2014-07-17",12.93
"1899","2014-07-18",12.96
"1900","2014-07-21",13.04
"1901","2014-07-22",13.31
"1902","2014-07-23",13.28
"1903","2014-07-24",13.36
"1904","2014-07-25",13.11
"1905","2014-07-28",13.06
"1906","2014-07-29",13.04
"1907","2014-07-30",13.07
"1908","2014-07-31",12.78
"1909","2014-08-01",12.71
"1910","2014-08-04",12.77
"1911","2014-08-05",12.64
"1912","2014-08-06",12.74
"1913","2014-08-07",12.68
"1914","2014-08-08",12.62
"1915","2014-08-11",12.85
"1916","2014-08-12",12.68
"1917","2014-08-13",12.45
"1918","2014-08-14",12.46
"1919","2014-08-15",12.34
"1920","2014-08-18",12.33
"1921","2014-08-19",12.23
"1922","2014-08-20",12.28
"1923","2014-08-21",12.37
"1924","2014-08-22",12.25
"1925","2014-08-25",12.12
"1926","2014-08-26",12.15
"1927","2014-08-27",12.24
"1928","2014-08-28",12.25
"1929","2014-08-29",12.34
"1930","2014-09-02",12.32
"1931","2014-09-03",12.28
"1932","2014-09-04",12.36
"1933","2014-09-05",12.49
