"","date","OPRX"
"1023","2011-12-16",3
"1024","2011-12-19",2.07
"1025","2011-12-20",2.97
"1026","2011-12-21",2.97
"1027","2011-12-22",2.67
"1028","2011-12-23",2.67
"1029","2011-12-27",2.7
"1030","2011-12-28",2.34
"1031","2011-12-29",2.34
"1032","2011-12-30",2.67
"1033","2012-01-03",2.67
"1034","2012-01-04",2.67
"1035","2012-01-05",2.25
"1036","2012-01-06",2.25
"1037","2012-01-09",2.25
"1038","2012-01-10",2.7
"1039","2012-01-11",2.25
"1040","2012-01-12",2.25
"1041","2012-01-13",2.25
"1042","2012-01-17",2.7
"1043","2012-01-18",2.7
"1044","2012-01-19",2.7
"1045","2012-01-20",2.7
"1046","2012-01-23",2.4
"1047","2012-01-24",2.4
"1048","2012-01-25",2.4
"1049","2012-01-26",2.4
"1050","2012-01-27",2.4
"1051","2012-01-30",2.4
"1052","2012-01-31",2.4
"1053","2012-02-01",2.4
"1054","2012-02-02",2.4
"1055","2012-02-03",2.37
"1056","2012-02-06",2.1
"1057","2012-02-07",2.1
"1058","2012-02-08",2.37
"1059","2012-02-09",2.37
"1060","2012-02-10",2.1
"1061","2012-02-13",2.1
"1062","2012-02-14",2.1
"1063","2012-02-15",2.1
"1064","2012-02-16",2.1
"1065","2012-02-17",2.22
"1066","2012-02-21",2.25
"1067","2012-02-22",2.25
"1068","2012-02-23",2.4
"1069","2012-02-24",2.97
"1070","2012-02-27",4.02
"1071","2012-02-28",3.6
"1072","2012-02-29",3.69
"1073","2012-03-01",3.6
"1074","2012-03-02",3.3
"1075","2012-03-05",4.05
"1076","2012-03-06",3.45
"1077","2012-03-07",3.66
"1078","2012-03-08",3.3
"1079","2012-03-09",3.24
"1080","2012-03-12",3.24
"1081","2012-03-13",3.03
"1082","2012-03-14",2.97
"1083","2012-03-15",2.97
"1084","2012-03-16",3.18
"1085","2012-03-19",3.18
"1086","2012-03-20",2.97
"1087","2012-03-21",3.15
"1088","2012-03-22",3.12
"1089","2012-03-23",3
"1090","2012-03-26",3
"1091","2012-03-27",3
"1092","2012-03-28",3
"1093","2012-03-29",2.76
"1094","2012-03-30",2.76
"1095","2012-04-02",2.76
"1096","2012-04-03",3.21
"1097","2012-04-04",2.52
"1098","2012-04-05",3.06
"1099","2012-04-09",3.09
"1100","2012-04-10",2.7
"1101","2012-04-11",2.7
"1102","2012-04-12",2.7
"1103","2012-04-13",3.03
"1104","2012-04-16",3
"1105","2012-04-17",3
"1106","2012-04-18",3
"1107","2012-04-19",2.7
"1108","2012-04-20",2.7
"1109","2012-04-23",3
"1110","2012-04-24",3
"1111","2012-04-25",2.7
"1112","2012-04-26",2.7
"1113","2012-04-27",3.45
"1114","2012-04-30",3.09
"1115","2012-05-01",5.1
"1116","2012-05-02",4.14
"1117","2012-05-03",5.1
"1118","2012-05-04",4.5
"1119","2012-05-07",4.05
"1120","2012-05-08",4.05
"1121","2012-05-09",3.6
"1122","2012-05-10",3.75
"1123","2012-05-11",3.45
"1124","2012-05-14",3.45
"1125","2012-05-15",3.09
"1126","2012-05-16",3.09
"1127","2012-05-17",3.54
"1128","2012-05-18",3.72
"1129","2012-05-21",3.72
"1130","2012-05-22",3.72
"1131","2012-05-23",4.29
"1132","2012-05-24",3.36
"1133","2012-05-25",4.11
"1134","2012-05-29",3.48
"1135","2012-05-30",3.48
"1136","2012-05-31",3.3
"1137","2012-06-01",3.36
"1138","2012-06-04",3.51
"1139","2012-06-05",3.66
"1140","2012-06-06",3.36
"1141","2012-06-07",3.36
"1142","2012-06-08",3.36
"1143","2012-06-11",3.6
"1144","2012-06-12",3.36
"1145","2012-06-13",3.36
"1146","2012-06-14",3.36
"1147","2012-06-15",3.36
"1148","2012-06-18",3.36
"1149","2012-06-19",2.91
"1150","2012-06-20",2.91
"1151","2012-06-21",3.15
"1152","2012-06-22",3.06
"1153","2012-06-25",2.85
"1154","2012-06-26",3.15
"1155","2012-06-27",3.15
"1156","2012-06-28",3.15
"1157","2012-06-29",3.12
"1158","2012-07-02",3.3
"1159","2012-07-03",3.15
"1160","2012-07-05",3.15
"1161","2012-07-06",3.3
"1162","2012-07-09",3.36
"1163","2012-07-10",3.09
"1164","2012-07-11",3.06
"1165","2012-07-12",3.06
"1166","2012-07-13",3.06
"1167","2012-07-16",3.06
"1168","2012-07-17",3.09
"1169","2012-07-18",3.09
"1170","2012-07-19",3.09
"1171","2012-07-20",3.09
"1172","2012-07-23",2.85
"1173","2012-07-24",2.7
"1174","2012-07-25",3.03
"1175","2012-07-26",3.03
"1176","2012-07-27",3.15
"1177","2012-07-30",3.3
"1178","2012-07-31",3.3
"1179","2012-08-01",3.3
"1180","2012-08-02",3.36
"1181","2012-08-03",3.51
"1182","2012-08-06",3.51
"1183","2012-08-07",3.36
"1184","2012-08-08",3
"1185","2012-08-09",3.51
"1186","2012-08-10",3.42
"1187","2012-08-13",3.36
"1188","2012-08-14",3.48
"1189","2012-08-15",3.54
"1190","2012-08-16",3.84
"1191","2012-08-17",3.63
"1192","2012-08-20",3.6
"1193","2012-08-21",3.9
"1194","2012-08-22",3.84
"1195","2012-08-23",4.5
"1196","2012-08-24",4.05
"1197","2012-08-27",4.05
"1198","2012-08-28",4.65
"1199","2012-08-29",4.5
"1200","2012-08-30",4.77
"1201","2012-08-31",5.55
"1202","2012-09-04",5.25
"1203","2012-09-05",5.52
"1204","2012-09-06",5.73
"1205","2012-09-07",5.55
"1206","2012-09-10",5.1
"1207","2012-09-11",5.28
"1208","2012-09-12",5.22
"1209","2012-09-13",5.22
"1210","2012-09-14",5.16
"1211","2012-09-17",5.16
"1212","2012-09-18",5.01
"1213","2012-09-19",5.01
"1214","2012-09-20",4.5
"1215","2012-09-21",4.8
"1216","2012-09-24",4.8
"1217","2012-09-25",4.8
"1218","2012-09-26",4.53
"1219","2012-09-27",4.44
"1220","2012-09-28",4.44
"1221","2012-10-01",4.35
"1222","2012-10-02",4.71
"1223","2012-10-03",4.62
"1224","2012-10-04",4.47
"1225","2012-10-05",5.52
"1226","2012-10-08",4.47
"1227","2012-10-09",4.35
"1228","2012-10-10",5.25
"1229","2012-10-11",5.25
"1230","2012-10-12",4.92
"1231","2012-10-15",4.65
"1232","2012-10-16",4.5
"1233","2012-10-17",4.38
"1234","2012-10-18",4.08
"1235","2012-10-19",3.75
"1236","2012-10-22",4.02
"1237","2012-10-23",3.75
"1238","2012-10-24",3.84
"1239","2012-10-25",3.45
"1240","2012-10-26",3.6
"1241","2012-10-31",3.48
"1242","2012-11-01",3.45
"1243","2012-11-02",3.81
"1244","2012-11-05",3.3
"1245","2012-11-06",3.15
"1246","2012-11-07",3.27
"1247","2012-11-08",3.12
"1248","2012-11-09",3.12
"1249","2012-11-12",3.12
"1250","2012-11-13",2.73
"1251","2012-11-14",2.7
"1252","2012-11-15",2.7
"1253","2012-11-16",3.09
"1254","2012-11-19",3.03
"1255","2012-11-20",2.67
"1256","2012-11-21",2.7
"1257","2012-11-23",2.7
"1258","2012-11-26",2.85
"1259","2012-11-27",2.85
"1260","2012-11-28",3.12
"1261","2012-11-29",3.03
"1262","2012-11-30",3.09
"1263","2012-12-03",3.12
"1264","2012-12-04",3.09
"1265","2012-12-05",3.15
"1266","2012-12-06",3.06
"1267","2012-12-07",3.54
"1268","2012-12-10",3.81
"1269","2012-12-11",3.18
"1270","2012-12-12",3.15
"1271","2012-12-13",3.15
"1272","2012-12-14",3.18
"1273","2012-12-17",3.21
"1274","2012-12-18",3.15
"1275","2012-12-19",3.3
"1276","2012-12-20",3.3
"1277","2012-12-21",3.15
"1278","2012-12-24",3.06
"1279","2012-12-26",3.15
"1280","2012-12-27",2.85
"1281","2012-12-28",3
"1282","2012-12-31",3.18
"1283","2013-01-02",3.06
"1284","2013-01-03",3.27
"1285","2013-01-04",3.15
"1286","2013-01-07",3.03
"1287","2013-01-08",3.21
"1288","2013-01-09",3.27
"1289","2013-01-10",3.51
"1290","2013-01-11",3.51
"1291","2013-01-14",3.27
"1292","2013-01-15",3.54
"1293","2013-01-16",3.63
"1294","2013-01-17",3.6
"1295","2013-01-18",3.45
"1296","2013-01-22",3.3
"1297","2013-01-23",3.36
"1298","2013-01-24",3.3
"1299","2013-01-25",3.27
"1300","2013-01-28",3.27
"1301","2013-01-29",3.18
"1302","2013-01-30",3.15
"1303","2013-01-31",3.15
"1304","2013-02-01",3.15
"1305","2013-02-04",3.24
"1306","2013-02-05",3.12
"1307","2013-02-06",3.3
"1308","2013-02-07",3.3
"1309","2013-02-08",3.3
"1310","2013-02-11",3.15
"1311","2013-02-12",3.15
"1312","2013-02-13",3.15
"1313","2013-02-14",3.33
"1314","2013-02-15",3.18
"1315","2013-02-19",3.36
"1316","2013-02-20",3.45
"1317","2013-02-21",3.21
"1318","2013-02-22",3.18
"1319","2013-02-25",3.24
"1320","2013-02-26",3.18
"1321","2013-02-27",3.18
"1322","2013-02-28",3
"1323","2013-03-01",3.21
"1324","2013-03-04",2.97
"1325","2013-03-05",2.94
"1326","2013-03-06",3
"1327","2013-03-07",3
"1328","2013-03-08",3.6
"1329","2013-03-11",3.75
"1330","2013-03-12",3.9
"1331","2013-03-13",4.17
"1332","2013-03-14",4.26
"1333","2013-03-15",4.2
"1334","2013-03-18",4.14
"1335","2013-03-19",4.05
"1336","2013-03-20",4.14
"1337","2013-03-21",4.05
"1338","2013-03-22",4.05
"1339","2013-03-25",3.96
"1340","2013-03-26",3.9
"1341","2013-03-27",3.78
"1342","2013-03-28",4.11
"1343","2013-04-01",4.14
"1344","2013-04-02",4.23
"1345","2013-04-03",4.32
"1346","2013-04-04",4.11
"1347","2013-04-05",4.05
"1348","2013-04-08",3.75
"1349","2013-04-09",3.75
"1350","2013-04-10",3.36
"1351","2013-04-11",3.45
"1352","2013-04-12",3.45
"1353","2013-04-15",3.54
"1354","2013-04-16",3.42
"1355","2013-04-17",3.48
"1356","2013-04-18",3.9
"1357","2013-04-19",3.48
"1358","2013-04-22",3.39
"1359","2013-04-23",3.39
"1360","2013-04-24",3.39
"1361","2013-04-25",3.42
"1362","2013-04-26",3.72
"1363","2013-04-29",3.69
"1364","2013-04-30",3.69
"1365","2013-05-01",3.45
"1366","2013-05-02",3.45
"1367","2013-05-03",4.11
"1368","2013-05-06",4.14
"1369","2013-05-07",4.14
"1370","2013-05-08",4.05
"1371","2013-05-09",3.48
"1372","2013-05-10",4.05
"1373","2013-05-13",4.02
"1374","2013-05-14",4.14
"1375","2013-05-15",4.2
"1376","2013-05-16",4.17
"1377","2013-05-17",5.1
"1378","2013-05-20",4.26
"1379","2013-05-21",4.92
"1380","2013-05-22",4.92
"1381","2013-05-23",4.92
"1382","2013-05-24",4.89
"1383","2013-05-28",5.4
"1384","2013-05-29",5.88
"1385","2013-05-30",5.55
"1386","2013-05-31",5.94
"1387","2013-06-03",5.4
"1388","2013-06-04",5.28
"1389","2013-06-05",4.68
"1390","2013-06-06",5.1
"1391","2013-06-07",4.98
"1392","2013-06-10",4.98
"1393","2013-06-11",5.1
"1394","2013-06-12",4.83
"1395","2013-06-13",4.86
"1396","2013-06-14",4.65
"1397","2013-06-17",4.92
"1398","2013-06-18",4.86
"1399","2013-06-19",4.86
"1400","2013-06-20",4.86
"1401","2013-06-21",4.89
"1402","2013-06-24",4.8
"1403","2013-06-25",4.8
"1404","2013-06-26",4.74
"1405","2013-06-27",4.65
"1406","2013-06-28",4.68
"1407","2013-07-01",4.68
"1408","2013-07-02",4.56
"1409","2013-07-03",4.56
"1410","2013-07-05",5.1
"1411","2013-07-08",5.1
"1412","2013-07-09",5.1
"1413","2013-07-10",4.8
"1414","2013-07-11",5.1
"1415","2013-07-12",4.8
"1416","2013-07-15",4.8
"1417","2013-07-16",5.37
"1418","2013-07-17",5.22
"1419","2013-07-18",5.55
"1420","2013-07-19",5.49
"1421","2013-07-22",5.49
"1422","2013-07-23",5.61
"1423","2013-07-24",5.55
"1424","2013-07-25",5.25
"1425","2013-07-26",5.16
"1426","2013-07-29",5.52
"1427","2013-07-30",5.25
"1428","2013-07-31",5.64
"1429","2013-08-01",5.55
"1430","2013-08-02",5.55
"1431","2013-08-05",5.37
"1432","2013-08-06",5.25
"1433","2013-08-07",5.1
"1434","2013-08-08",5.1
"1435","2013-08-09",5.4
"1436","2013-08-12",5.37
"1437","2013-08-13",5.37
"1438","2013-08-14",5.55
"1439","2013-08-15",5.04
"1440","2013-08-16",5.19
"1441","2013-08-19",5.1
"1442","2013-08-20",4.89
"1443","2013-08-21",4.77
"1444","2013-08-22",4.98
"1445","2013-08-23",5.34
"1446","2013-08-26",5.1
"1447","2013-08-27",4.8
"1448","2013-08-28",4.8
"1449","2013-08-29",5.1
"1450","2013-08-30",5.1
"1451","2013-09-03",4.89
"1452","2013-09-04",4.86
"1453","2013-09-05",4.86
"1454","2013-09-06",4.68
"1455","2013-09-09",4.2
"1456","2013-09-10",4.2
"1457","2013-09-11",4.32
"1458","2013-09-12",4.02
"1459","2013-09-13",4.44
"1460","2013-09-16",4.02
"1461","2013-09-17",4.35
"1462","2013-09-18",4.14
"1463","2013-09-19",3.3
"1464","2013-09-20",3.03
"1465","2013-09-23",2.73
"1466","2013-09-24",3.39
"1467","2013-09-25",3.51
"1468","2013-09-26",3.66
"1469","2013-09-27",3.75
"1470","2013-09-30",3.54
"1471","2013-10-01",3.3
"1472","2013-10-02",3.3
"1473","2013-10-03",3.15
"1474","2013-10-04",3.27
"1475","2013-10-07",3.27
"1476","2013-10-08",3.27
"1477","2013-10-09",3.3
"1478","2013-10-10",3.33
"1479","2013-10-11",3.3
"1480","2013-10-14",3.15
"1481","2013-10-15",3.15
"1482","2013-10-16",3.15
"1483","2013-10-17",3
"1484","2013-10-18",3
"1485","2013-10-21",3
"1486","2013-10-22",3
"1487","2013-10-23",3
"1488","2013-10-24",2.94
"1489","2013-10-25",3
"1490","2013-10-28",2.94
"1491","2013-10-29",2.85
"1492","2013-10-30",2.94
"1493","2013-10-31",3.03
"1494","2013-11-01",3
"1495","2013-11-04",3.09
"1496","2013-11-05",3.15
"1497","2013-11-06",3
"1498","2013-11-07",3
"1499","2013-11-08",3
"1500","2013-11-11",2.91
"1501","2013-11-12",2.88
"1502","2013-11-13",3
"1503","2013-11-14",2.73
"1504","2013-11-15",2.97
"1505","2013-11-18",2.85
"1506","2013-11-19",2.91
"1507","2013-11-20",3.3
"1508","2013-11-21",3.87
"1509","2013-11-22",3.66
"1510","2013-11-25",3.96
"1511","2013-11-26",4.5
"1512","2013-11-27",4.77
"1513","2013-11-29",4.5
"1514","2013-12-02",4.62
"1515","2013-12-03",4.5
"1516","2013-12-04",4.41
"1517","2013-12-05",4.8
"1518","2013-12-06",4.26
"1519","2013-12-09",4.8
"1520","2013-12-10",4.65
"1521","2013-12-11",4.23
"1522","2013-12-12",4.44
"1523","2013-12-13",4.41
"1524","2013-12-16",4.5
"1525","2013-12-17",4.5
"1526","2013-12-18",4.38
"1527","2013-12-19",3.9
"1528","2013-12-20",4.53
"1529","2013-12-23",4.5
"1530","2013-12-24",4.86
"1531","2013-12-26",5.07
"1532","2013-12-27",5.04
"1533","2013-12-30",4.92
"1534","2013-12-31",5.1
"1535","2014-01-02",5.04
"1536","2014-01-03",5.07
"1537","2014-01-06",5.43
"1538","2014-01-07",5.49
"1539","2014-01-08",5.4
"1540","2014-01-09",5.67
"1541","2014-01-10",5.46
"1542","2014-01-13",5.55
"1543","2014-01-14",5.49
"1544","2014-01-15",5.4
"1545","2014-01-16",5.04
"1546","2014-01-17",5.16
"1547","2014-01-21",5.97
"1548","2014-01-22",6.15
"1549","2014-01-23",5.76
"1550","2014-01-24",5.73
"1551","2014-01-27",5.67
"1552","2014-01-28",5.4
"1553","2014-01-29",5.37
"1554","2014-01-30",5.61
"1555","2014-01-31",5.61
"1556","2014-02-03",5.61
"1557","2014-02-04",5.34
"1558","2014-02-05",5.37
"1559","2014-02-06",5.37
"1560","2014-02-07",5.25
"1561","2014-02-10",5.31
"1562","2014-02-11",5.16
"1563","2014-02-12",5.16
"1564","2014-02-13",5.07
"1565","2014-02-14",5.07
"1566","2014-02-18",5.04
"1567","2014-02-19",5.04
"1568","2014-02-20",4.8
"1569","2014-02-21",4.95
"1570","2014-02-24",5.07
"1571","2014-02-25",5.04
"1572","2014-02-26",5.97
"1573","2014-02-27",5.55
"1574","2014-02-28",5.55
"1575","2014-03-03",5.25
"1576","2014-03-04",5.01
"1577","2014-03-05",5.01
"1578","2014-03-06",4.92
"1579","2014-03-07",4.5
"1580","2014-03-10",4.65
"1581","2014-03-11",4.53
"1582","2014-03-12",4.68
"1583","2014-03-13",4.86
"1584","2014-03-14",4.65
"1585","2014-03-17",4.35
"1586","2014-03-18",5.34
"1587","2014-03-19",5.31
"1588","2014-03-20",4.95
"1589","2014-03-21",5.01
"1590","2014-03-24",5.07
"1591","2014-03-25",5.1
"1592","2014-03-26",4.65
"1593","2014-03-27",4.89
"1594","2014-03-28",5.01
"1595","2014-03-31",4.83
"1596","2014-04-01",5.1
"1597","2014-04-02",5.1
"1598","2014-04-03",5.1
"1599","2014-04-04",5.4
"1600","2014-04-07",5.4
"1601","2014-04-08",5.76
"1602","2014-04-09",5.4
"1603","2014-04-10",5.4
"1604","2014-04-11",5.28
"1605","2014-04-14",5.31
"1606","2014-04-15",4.98
"1607","2014-04-16",4.8
"1608","2014-04-17",4.8
"1609","2014-04-21",4.8
"1610","2014-04-22",4.92
"1611","2014-04-23",5.25
"1612","2014-04-24",5.1
"1613","2014-04-25",5.19
"1614","2014-04-28",5.1
"1615","2014-04-29",4.86
"1616","2014-04-30",4.86
"1617","2014-05-01",5.07
"1618","2014-05-02",4.95
"1619","2014-05-05",5.04
"1620","2014-05-06",5.13
"1621","2014-05-07",5.04
"1622","2014-05-08",4.95
"1623","2014-05-09",5.1
"1624","2014-05-12",5.13
"1625","2014-05-13",4.95
"1626","2014-05-14",5.01
"1627","2014-05-15",4.8
"1628","2014-05-16",4.95
"1629","2014-05-19",5.16
"1630","2014-05-20",5.1
"1631","2014-05-21",5.1
"1632","2014-05-22",5.1
"1633","2014-05-23",4.8
"1634","2014-05-27",4.56
"1635","2014-05-28",4.5
"1636","2014-05-29",4.56
"1637","2014-05-30",4.56
"1638","2014-06-02",4.95
"1639","2014-06-03",4.68
"1640","2014-06-04",4.65
"1641","2014-06-05",4.5
"1642","2014-06-06",4.44
"1643","2014-06-09",4.68
"1644","2014-06-10",4.5
"1645","2014-06-11",4.5
"1646","2014-06-12",4.5
"1647","2014-06-13",4.35
"1648","2014-06-16",4.77
"1649","2014-06-17",4.77
"1650","2014-06-18",4.77
"1651","2014-06-19",4.74
"1652","2014-06-20",4.74
"1653","2014-06-23",4.32
"1654","2014-06-24",4.74
"1655","2014-06-25",4.5
"1656","2014-06-26",4.56
"1657","2014-06-27",4.68
"1658","2014-06-30",4.77
"1659","2014-07-01",4.71
"1660","2014-07-02",4.5
"1661","2014-07-03",4.44
"1662","2014-07-07",4.11
"1663","2014-07-08",3.9
"1664","2014-07-09",3.9
"1665","2014-07-10",3.96
"1666","2014-07-11",3.9
"1667","2014-07-14",4.2
"1668","2014-07-15",4.23
"1669","2014-07-16",4.53
"1670","2014-07-17",4.56
"1671","2014-07-18",4.62
"1672","2014-07-21",4.5
"1673","2014-07-22",4.56
"1674","2014-07-23",4.56
"1675","2014-07-24",4.5
"1676","2014-07-25",4.53
"1677","2014-07-28",4.2
"1678","2014-07-29",4.2
"1679","2014-07-30",4.35
"1680","2014-07-31",4.05
"1681","2014-08-01",4.05
"1682","2014-08-04",4.14
"1683","2014-08-05",4.05
"1684","2014-08-06",4.08
"1685","2014-08-07",3.96
"1686","2014-08-08",3.9
"1687","2014-08-11",3.87
"1688","2014-08-12",3.6
"1689","2014-08-13",3.6
"1690","2014-08-14",3.57
"1691","2014-08-15",3.9
"1692","2014-08-18",3.84
"1693","2014-08-19",3.9
"1694","2014-08-20",3.96
"1695","2014-08-21",4.17
"1696","2014-08-22",3.96
"1697","2014-08-25",4.17
"1698","2014-08-26",3.9
"1699","2014-08-27",3.87
"1700","2014-08-28",4.02
"1701","2014-08-29",3.96
"1702","2014-09-02",3.6
"1703","2014-09-03",3.75
"1704","2014-09-04",3.75
"1705","2014-09-05",3.81
"1706","2014-09-08",3.45
"1707","2014-09-09",3.6
"1708","2014-09-10",3.6
"1709","2014-09-11",3.51
"1710","2014-09-12",3.6
"1711","2014-09-15",3.6
"1712","2014-09-16",3.6
"1713","2014-09-17",3.6
"1714","2014-09-18",3.57
"1715","2014-09-19",3.6
"1716","2014-09-22",3.6
"1717","2014-09-23",3.51
"1718","2014-09-24",3.6
"1719","2014-09-25",3.6
"1720","2014-09-26",3.6
"1721","2014-09-29",3.6
"1722","2014-09-30",3.6
"1723","2014-10-01",3.6
"1724","2014-10-02",3.6
"1725","2014-10-03",3.54
"1726","2014-10-06",3.6
"1727","2014-10-07",3.6
"1728","2014-10-08",3.45
"1729","2014-10-09",3.45
"1730","2014-10-10",3.45
"1731","2014-10-13",3.09
"1732","2014-10-14",3
"1733","2014-10-15",2.88
"1734","2014-10-16",2.97
"1735","2014-10-17",2.88
"1736","2014-10-20",2.7
"1737","2014-10-21",2.85
"1738","2014-10-22",2.7
"1739","2014-10-23",2.7
"1740","2014-10-24",2.67
"1741","2014-10-27",2.7
"1742","2014-10-28",2.7
"1743","2014-10-29",2.79
"1744","2014-10-30",2.7
"1745","2014-10-31",2.82
"1746","2014-11-03",2.97
"1747","2014-11-04",2.97
"1748","2014-11-05",3
"1749","2014-11-06",3
"1750","2014-11-07",2.85
"1751","2014-11-10",2.76
"1752","2014-11-11",2.85
"1753","2014-11-12",2.76
"1754","2014-11-13",2.61
"1755","2014-11-14",2.64
"1756","2014-11-17",2.64
"1757","2014-11-18",2.61
"1758","2014-11-19",2.58
"1759","2014-11-20",2.64
"1760","2014-11-21",2.58
"1761","2014-11-24",2.61
"1762","2014-11-25",2.61
"1763","2014-11-26",2.64
"1764","2014-11-28",2.67
"1765","2014-12-01",2.67
"1766","2014-12-02",2.61
"1767","2014-12-03",2.64
"1768","2014-12-04",2.67
"1769","2014-12-05",2.58
"1770","2014-12-08",2.49
"1771","2014-12-09",2.58
"1772","2014-12-10",2.85
"1773","2014-12-11",2.58
"1774","2014-12-12",2.97
"1775","2014-12-15",2.7
"1776","2014-12-16",3.15
"1777","2014-12-17",2.79
"1778","2014-12-18",3.15
"1779","2014-12-19",2.85
"1780","2014-12-22",3.18
"1781","2014-12-23",3
"1782","2014-12-24",3.15
"1783","2014-12-26",3.12
"1784","2014-12-29",3.21
"1785","2014-12-30",3.24
"1786","2014-12-31",3.54
"1787","2015-01-02",3.33
"1788","2015-01-05",3.42
"1789","2015-01-06",3.42
"1790","2015-01-07",3.39
"1791","2015-01-08",3.3
"1792","2015-01-09",3.36
"1793","2015-01-12",3.3
"1794","2015-01-13",3.15
"1795","2015-01-14",3.15
"1796","2015-01-15",3.3
"1797","2015-01-16",3
"1798","2015-01-20",3
"1799","2015-01-21",3.03
"1800","2015-01-22",3.06
"1801","2015-01-23",3.27
"1802","2015-01-26",3.09
"1803","2015-01-27",3.3
"1804","2015-01-28",3.21
"1805","2015-01-29",3.27
"1806","2015-01-30",3.18
"1807","2015-02-02",3.12
"1808","2015-02-03",3.15
"1809","2015-02-04",3.15
"1810","2015-02-05",3.6
"1811","2015-02-06",3.6
"1812","2015-02-09",3.75
"1813","2015-02-10",3.75
"1814","2015-02-11",3.69
"1815","2015-02-12",3.75
"1816","2015-02-13",3.72
"1817","2015-02-17",3.48
"1818","2015-02-18",3.48
"1819","2015-02-19",3.72
"1820","2015-02-20",3.81
"1821","2015-02-23",3.75
"1822","2015-02-24",3.69
"1823","2015-02-25",3.75
"1824","2015-02-26",4.2
"1825","2015-02-27",4.2
"1826","2015-03-02",4.02
"1827","2015-03-03",4.05
"1828","2015-03-04",3.9
"1829","2015-03-05",3.9
"1830","2015-03-06",3.81
"1831","2015-03-09",3.87
"1832","2015-03-10",4.05
"1833","2015-03-11",3.75
"1834","2015-03-12",3.75
"1835","2015-03-13",3.9
"1836","2015-03-16",4.2
"1837","2015-03-17",4.2
"1838","2015-03-18",4.2
"1839","2015-03-19",4.05
"1840","2015-03-20",4.08
"1841","2015-03-23",4.11
"1842","2015-03-24",4.05
"1843","2015-03-25",4.17
"1844","2015-03-26",4.11
"1845","2015-03-27",3.93
"1846","2015-03-30",3.96
"1847","2015-03-31",3.93
"1848","2015-04-01",4.05
"1849","2015-04-02",3.99
"1850","2015-04-06",3.72
"1851","2015-04-07",3.75
"1852","2015-04-08",3.75
"1853","2015-04-09",3.75
"1854","2015-04-10",3.57
"1855","2015-04-13",3.6
"1856","2015-04-14",3.48
"1857","2015-04-15",3.57
"1858","2015-04-16",3.6
"1859","2015-04-17",3.6
"1860","2015-04-20",3.63
"1861","2015-04-21",3.63
"1862","2015-04-22",3.6
"1863","2015-04-23",3.57
"1864","2015-04-24",3.51
"1865","2015-04-27",3.6
"1866","2015-04-28",3.45
"1867","2015-04-29",3.75
"1868","2015-04-30",3.75
"1869","2015-05-01",3.75
"1870","2015-05-04",3.72
"1871","2015-05-05",3.72
"1872","2015-05-06",3.48
"1873","2015-05-07",3.48
"1874","2015-05-08",3.45
"1875","2015-05-11",3.15
"1876","2015-05-12",3.06
"1877","2015-05-13",3.15
"1878","2015-05-14",3.24
"1879","2015-05-15",3.18
"1880","2015-05-18",3.21
"1881","2015-05-19",3.15
"1882","2015-05-20",3.06
"1883","2015-05-21",3.15
"1884","2015-05-22",3.15
"1885","2015-05-26",3.09
"1886","2015-05-27",3.15
"1887","2015-05-28",3.09
"1888","2015-05-29",3.06
"1889","2015-06-01",3.06
"1890","2015-06-02",3.06
"1891","2015-06-03",3.06
"1892","2015-06-04",3
"1893","2015-06-05",2.97
"1894","2015-06-08",2.97
"1895","2015-06-09",2.85
"1896","2015-06-10",2.82
"1897","2015-06-11",2.85
"1898","2015-06-12",2.76
"1899","2015-06-15",2.64
"1900","2015-06-16",2.64
"1901","2015-06-17",2.76
"1902","2015-06-18",2.97
"1903","2015-06-19",3
"1904","2015-06-22",3.06
"1905","2015-06-23",3.06
"1906","2015-06-24",2.79
"1907","2015-06-25",3.09
"1908","2015-06-26",3.09
"1909","2015-06-29",3.09
"1910","2015-06-30",3.21
"1911","2015-07-01",3.21
"1912","2015-07-02",3.6
"1913","2015-07-06",3.42
"1914","2015-07-07",3.15
"1915","2015-07-08",3.3
"1916","2015-07-09",3.3
"1917","2015-07-10",3.15
"1918","2015-07-13",3.24
"1919","2015-07-14",3.24
"1920","2015-07-15",3.06
"1921","2015-07-16",3.06
"1922","2015-07-17",3
"1923","2015-07-20",2.79
"1924","2015-07-21",3
"1925","2015-07-22",3
"1926","2015-07-23",3
"1927","2015-07-24",2.88
"1928","2015-07-27",2.88
"1929","2015-07-28",2.82
"1930","2015-07-29",2.79
"1931","2015-07-30",3
"1932","2015-07-31",3
"1933","2015-08-03",3.06
"1934","2015-08-04",3
"1935","2015-08-05",2.85
"1936","2015-08-06",2.91
"1937","2015-08-07",2.85
"1938","2015-08-10",2.85
"1939","2015-08-11",2.7
"1940","2015-08-12",2.76
"1941","2015-08-13",2.85
"1942","2015-08-14",2.97
"1943","2015-08-17",3
"1944","2015-08-18",2.85
"1945","2015-08-19",2.85
"1946","2015-08-20",2.79
"1947","2015-08-21",2.73
"1948","2015-08-24",2.61
"1949","2015-08-25",2.7
"1950","2015-08-26",2.7
"1951","2015-08-27",2.7
"1952","2015-08-28",2.55
"1953","2015-08-31",2.76
"1954","2015-09-01",2.7
"1955","2015-09-02",2.7
"1956","2015-09-03",2.7
"1957","2015-09-04",2.64
"1958","2015-09-08",2.55
"1959","2015-09-09",2.55
"1960","2015-09-10",2.61
