"","date","COOP"
"1918","2019-11-08",12.53
"1919","2019-11-11",12.55
"1920","2019-11-12",12.65
"1921","2019-11-13",12.73
"1922","2019-11-14",12.48
"1923","2019-11-15",12.33
"1924","2019-11-18",12.55
"1925","2019-11-19",12.68
"1926","2019-11-20",12.66
"1927","2019-11-21",12.5
"1928","2019-11-22",13.02
"1929","2019-11-25",13.4
"1930","2019-11-26",13.27
"1931","2019-11-27",13.38
"1932","2019-11-29",13.44
"1933","2019-12-02",13.47
"1934","2019-12-03",13.16
"1935","2019-12-04",13.3
"1936","2019-12-05",13.11
"1937","2019-12-06",13.35
"1938","2019-12-09",13.23
"1939","2019-12-10",12.98
"1940","2019-12-11",12.72
"1941","2019-12-12",12.81
"1942","2019-12-13",12.64
"1943","2019-12-16",12.71
"1944","2019-12-17",12.81
"1945","2019-12-18",12.65
"1946","2019-12-19",12.67
"1947","2019-12-20",12.74
"1948","2019-12-23",12.45
"1949","2019-12-24",12.47
"1950","2019-12-26",12.51
"1951","2019-12-27",12.83
"1952","2019-12-30",12.51
"1953","2019-12-31",12.51
"1954","2020-01-02",12.22
"1955","2020-01-03",12.16
"1956","2020-01-06",12.3
"1957","2020-01-07",12.35
"1958","2020-01-08",12.34
"1959","2020-01-09",13.37
"1960","2020-01-10",13.36
"1961","2020-01-13",13.77
"1962","2020-01-14",13.09
"1963","2020-01-15",12.77
"1964","2020-01-16",13.38
"1965","2020-01-17",13.63
"1966","2020-01-21",13.75
"1967","2020-01-22",13.32
"1968","2020-01-23",13.12
"1969","2020-01-24",12.86
"1970","2020-01-27",12.84
"1971","2020-01-28",12.79
"1972","2020-01-29",12.57
"1973","2020-01-30",12.84
"1974","2020-01-31",12.38
"1975","2020-02-03",12.68
"1976","2020-02-04",12.75
"1977","2020-02-05",12.99
"1978","2020-02-06",13.18
"1979","2020-02-07",13.78
"1980","2020-02-10",14.11
"1981","2020-02-11",14.15
"1982","2020-02-12",14.1
"1983","2020-02-13",14.13
"1984","2020-02-14",13.94
"1985","2020-02-18",14.43
"1986","2020-02-19",14.43
"1987","2020-02-20",14.34
"1988","2020-02-21",14.54
"1989","2020-02-24",13.65
"1990","2020-02-25",13.4
"1991","2020-02-26",13.51
"1992","2020-02-27",12.7
"1993","2020-02-28",12.83
"1994","2020-03-02",13.4
"1995","2020-03-03",12.87
"1996","2020-03-04",13.12
"1997","2020-03-05",12.22
"1998","2020-03-06",11.43
"1999","2020-03-09",9.79
"2000","2020-03-10",10.2
"2001","2020-03-11",9.17
"2002","2020-03-12",7.99
"2003","2020-03-13",8.08
"2004","2020-03-16",5.82
"2005","2020-03-17",6.54
"2006","2020-03-18",5.81
"2007","2020-03-19",6.8
"2008","2020-03-20",6.2
"2009","2020-03-23",5.5
"2010","2020-03-24",6.1
"2011","2020-03-25",6.95
"2012","2020-03-26",8.04
"2013","2020-03-27",6.76
"2014","2020-03-30",7.24
"2015","2020-03-31",7.33
"2016","2020-04-01",6.89
"2017","2020-04-02",6.77
"2018","2020-04-03",5.41
"2019","2020-04-06",5.86
"2020","2020-04-07",5.97
"2021","2020-04-08",7.16
"2022","2020-04-09",8.34
"2023","2020-04-13",8.61
"2024","2020-04-14",8.11
"2025","2020-04-15",7.71
"2026","2020-04-16",7.44
"2027","2020-04-17",8.24
"2028","2020-04-20",7.75
"2029","2020-04-21",8.48
"2030","2020-04-22",8.43
"2031","2020-04-23",8.29
"2032","2020-04-24",8.14
"2033","2020-04-27",8.48
"2034","2020-04-28",8.37
"2035","2020-04-29",9.39
"2036","2020-04-30",9.58
"2037","2020-05-01",8.8
"2038","2020-05-04",8.98
"2039","2020-05-05",9.01
"2040","2020-05-06",8.87
"2041","2020-05-07",9.04
"2042","2020-05-08",9.66
"2043","2020-05-11",9.46
"2044","2020-05-12",8.99
"2045","2020-05-13",8.28
"2046","2020-05-14",8.41
"2047","2020-05-15",9.22
"2048","2020-05-18",9.71
"2049","2020-05-19",9.57
"2050","2020-05-20",10.21
"2051","2020-05-21",10.22
"2052","2020-05-22",9.89
"2053","2020-05-26",10.96
"2054","2020-05-27",12.02
"2055","2020-05-28",11.3
"2056","2020-05-29",11.15
"2057","2020-06-01",11.27
"2058","2020-06-02",11.77
"2059","2020-06-03",11.92
"2060","2020-06-04",12.01
"2061","2020-06-05",12.33
"2062","2020-06-08",12.81
"2063","2020-06-09",12.53
"2064","2020-06-10",11.98
"2065","2020-06-11",11.37
"2066","2020-06-12",11.72
"2067","2020-06-15",13.11
"2068","2020-06-16",13.46
"2069","2020-06-17",13.4
"2070","2020-06-18",13.21
"2071","2020-06-19",13.08
"2072","2020-06-22",13.21
"2073","2020-06-23",13.14
"2074","2020-06-24",12.18
"2075","2020-06-25",12.75
"2076","2020-06-26",12.06
"2077","2020-06-29",12.33
"2078","2020-06-30",12.44
"2079","2020-07-01",11.95
"2080","2020-07-02",11.78
"2081","2020-07-06",11.84
"2082","2020-07-07",11.57
"2083","2020-07-08",12.06
"2084","2020-07-09",11.88
"2085","2020-07-10",12.04
"2086","2020-07-13",11.92
"2087","2020-07-14",12.18
"2088","2020-07-15",12.89
"2089","2020-07-16",12.73
"2090","2020-07-17",13.23
"2091","2020-07-20",13.01
"2092","2020-07-21",13.09
"2093","2020-07-22",13.4
"2094","2020-07-23",13.33
"2095","2020-07-24",13.21
"2096","2020-07-27",13.48
"2097","2020-07-28",14.03
"2098","2020-07-29",14.45
"2099","2020-07-30",15.98
"2100","2020-07-31",16.33
"2101","2020-08-03",17.879999
"2102","2020-08-04",18.129999
"2103","2020-08-05",18.59
"2104","2020-08-06",18.25
"2105","2020-08-07",17.98
"2106","2020-08-10",18.76
"2107","2020-08-11",18.940001
"2108","2020-08-12",18.9
"2109","2020-08-13",18.24
"2110","2020-08-14",18.27
"2111","2020-08-17",17.9
"2112","2020-08-18",17.1
"2113","2020-08-19",17.68
"2114","2020-08-20",17.209999
"2115","2020-08-21",17.16
"2116","2020-08-24",18.5
"2117","2020-08-25",18.530001
"2118","2020-08-26",18.4
"2119","2020-08-27",17.91
"2120","2020-08-28",18.25
"2121","2020-08-31",18.33
"2122","2020-09-01",19.190001
"2123","2020-09-02",19.610001
"2124","2020-09-03",18.700001
"2125","2020-09-04",18.360001
"2126","2020-09-08",19.870001
"2127","2020-09-09",20.559999
"2128","2020-09-10",20.33
"2129","2020-09-11",20.440001
"2130","2020-09-14",21.379999
"2131","2020-09-15",21.469999
"2132","2020-09-16",21.84
"2133","2020-09-17",21.379999
"2134","2020-09-18",21.719999
"2135","2020-09-21",21.15
"2136","2020-09-22",20.5
"2137","2020-09-23",21
"2138","2020-09-24",20.809999
"2139","2020-09-25",20.93
"2140","2020-09-28",22.4
"2141","2020-09-29",22.24
"2142","2020-09-30",22.32
"2143","2020-10-01",23.16
"2144","2020-10-02",23.879999
"2145","2020-10-05",23.950001
"2146","2020-10-06",23.5
"2147","2020-10-07",23.379999
"2148","2020-10-08",23.73
"2149","2020-10-09",24.200001
"2150","2020-10-12",23.68
"2151","2020-10-13",23.940001
"2152","2020-10-14",23.99
"2153","2020-10-15",24.48
"2154","2020-10-16",24.190001
"2155","2020-10-19",23.73
"2156","2020-10-20",24.25
"2157","2020-10-21",22.92
"2158","2020-10-22",22.120001
"2159","2020-10-23",23.200001
"2160","2020-10-26",22.290001
"2161","2020-10-27",22.040001
"2162","2020-10-28",22.32
"2163","2020-10-29",21.120001
"2164","2020-10-30",21.08
"2165","2020-11-02",21.780001
"2166","2020-11-03",22.09
"2167","2020-11-04",22.82
"2168","2020-11-05",23.43
"2169","2020-11-06",23.879999
"2170","2020-11-09",23
"2171","2020-11-10",24.110001
"2172","2020-11-11",24.25
"2173","2020-11-12",24.07
"2174","2020-11-13",24.52
"2175","2020-11-16",25.5
"2176","2020-11-17",25.530001
"2177","2020-11-18",25.530001
"2178","2020-11-19",25.450001
"2179","2020-11-20",25.049999
"2180","2020-11-23",25.870001
"2181","2020-11-24",26.879999
"2182","2020-11-25",27.190001
"2183","2020-11-27",27.02
