"","date","AUY"
"1000","2010-12-20",12.31
"1001","2010-12-21",12.47
"1002","2010-12-22",12.31
"1003","2010-12-23",12.44
"1004","2010-12-27",12.37
"1005","2010-12-28",12.75
"1006","2010-12-29",12.75
"1007","2010-12-30",12.69
"1008","2010-12-31",12.8
"1009","2011-01-03",12.51
"1010","2011-01-04",12.22
"1011","2011-01-05",12.05
"1012","2011-01-06",11.78
"1013","2011-01-07",11.86
"1014","2011-01-10",11.89
"1015","2011-01-11",12.29
"1016","2011-01-12",12.33
"1017","2011-01-13",11.95
"1018","2011-01-14",11.52
"1019","2011-01-18",11.56
"1020","2011-01-19",11.43
"1021","2011-01-20",11.33
"1022","2011-01-21",11.04
"1023","2011-01-24",11.12
"1024","2011-01-25",11.13
"1025","2011-01-26",11.56
"1026","2011-01-27",11.31
"1027","2011-01-28",11.25
"1028","2011-01-31",11.3
"1029","2011-02-01",11.59
"1030","2011-02-02",11.54
"1031","2011-02-03",11.85
"1032","2011-02-04",11.84
"1033","2011-02-07",11.75
"1034","2011-02-08",12.01
"1035","2011-02-09",11.93
"1036","2011-02-10",11.94
"1037","2011-02-11",11.77
"1038","2011-02-14",12.03
"1039","2011-02-15",12.17
"1040","2011-02-16",12.29
"1041","2011-02-17",12.36
"1042","2011-02-18",12.37
"1043","2011-02-22",12.24
"1044","2011-02-23",12.44
"1045","2011-02-24",12.24
"1046","2011-02-25",12.6
"1047","2011-02-28",12.73
"1048","2011-03-01",12.91
"1049","2011-03-02",12.94
"1050","2011-03-03",12.86
"1051","2011-03-04",12.79
"1052","2011-03-07",12.58
"1053","2011-03-08",12.99
"1054","2011-03-09",12.92
"1055","2011-03-10",12.47
"1056","2011-03-11",12.73
"1057","2011-03-14",12.52
"1058","2011-03-15",12.25
"1059","2011-03-16",11.87
"1060","2011-03-17",12.04
"1061","2011-03-18",12.1
"1062","2011-03-21",12.48
"1063","2011-03-22",12.58
"1064","2011-03-23",12.68
"1065","2011-03-24",12.61
"1066","2011-03-25",12.32
"1067","2011-03-28",12.12
"1068","2011-03-29",12.14
"1069","2011-03-30",12.34
"1070","2011-03-31",12.31
"1071","2011-04-01",12.48
"1072","2011-04-04",12.33
"1073","2011-04-05",12.96
"1074","2011-04-06",12.98
"1075","2011-04-07",12.9
"1076","2011-04-08",13.3
"1077","2011-04-11",12.89
"1078","2011-04-12",12.6
"1079","2011-04-13",12.48
"1080","2011-04-14",12.75
"1081","2011-04-15",12.8
"1082","2011-04-18",12.54
"1083","2011-04-19",12.93
"1084","2011-04-20",12.8
"1085","2011-04-21",12.77
"1086","2011-04-25",12.59
"1087","2011-04-26",12.29
"1088","2011-04-27",12.62
"1089","2011-04-28",12.57
"1090","2011-04-29",12.71
"1091","2011-05-02",12.37
"1092","2011-05-03",12.01
"1093","2011-05-04",12.3
"1094","2011-05-05",11.91
"1095","2011-05-06",11.8
"1096","2011-05-09",11.94
"1097","2011-05-10",11.89
"1098","2011-05-11",11.84
"1099","2011-05-12",11.98
"1100","2011-05-13",11.8
"1101","2011-05-16",11.89
"1102","2011-05-17",11.95
"1103","2011-05-18",12.03
"1104","2011-05-19",12.28
"1105","2011-05-20",12.07
"1106","2011-05-23",11.97
"1107","2011-05-24",12.35
"1108","2011-05-25",12.6
"1109","2011-05-26",12.68
"1110","2011-05-27",12.8
"1111","2011-05-31",12.85
"1112","2011-06-01",12.66
"1113","2011-06-02",12.51
"1114","2011-06-03",12.63
"1115","2011-06-06",12.15
"1116","2011-06-07",12.02
"1117","2011-06-08",11.76
"1118","2011-06-09",11.9
"1119","2011-06-10",11.5
"1120","2011-06-13",11.45
"1121","2011-06-14",11.57
"1122","2011-06-15",11.57
"1123","2011-06-16",11.24
"1124","2011-06-17",11.3
"1125","2011-06-20",11.32
"1126","2011-06-21",11.67
"1127","2011-06-22",11.6
"1128","2011-06-23",11.47
"1129","2011-06-24",11.37
"1130","2011-06-27",11.33
"1131","2011-06-28",11.32
"1132","2011-06-29",11.66
"1133","2011-06-30",11.63
"1134","2011-07-01",11.42
"1135","2011-07-05",12.17
"1136","2011-07-06",12.52
"1137","2011-07-07",12.39
"1138","2011-07-08",12.4
"1139","2011-07-11",12.46
"1140","2011-07-12",12.85
"1141","2011-07-13",13.15
"1142","2011-07-14",12.98
"1143","2011-07-15",13.1
"1144","2011-07-18",13.28
"1145","2011-07-19",12.89
"1146","2011-07-20",13.21
"1147","2011-07-21",13.34
"1148","2011-07-22",13.42
"1149","2011-07-25",13.46
"1150","2011-07-26",13.6
"1151","2011-07-27",13.22
"1152","2011-07-28",13.29
"1153","2011-07-29",12.98
"1154","2011-08-01",13.09
"1155","2011-08-02",13.48
"1156","2011-08-03",13.77
"1157","2011-08-04",13.11
"1158","2011-08-05",13.22
"1159","2011-08-08",13.45
"1160","2011-08-09",14.14
"1161","2011-08-10",14.87
"1162","2011-08-11",15
"1163","2011-08-12",14.83
"1164","2011-08-15",15.28
"1165","2011-08-16",15.24
"1166","2011-08-17",15.52
"1167","2011-08-18",15.29
"1168","2011-08-19",15.51
"1169","2011-08-22",16.09
"1170","2011-08-23",15.31
"1171","2011-08-24",15.03
"1172","2011-08-25",15.53
"1173","2011-08-26",15.99
"1174","2011-08-29",15.74
"1175","2011-08-30",15.98
"1176","2011-08-31",15.81
"1177","2011-09-01",16.08
"1178","2011-09-02",16.83
"1179","2011-09-06",16.91
"1180","2011-09-07",16.67
"1181","2011-09-08",17.389999
"1182","2011-09-09",16.98
"1183","2011-09-12",16.540001
"1184","2011-09-13",16.65
"1185","2011-09-14",16.129999
"1186","2011-09-15",15.82
"1187","2011-09-16",16.139999
"1188","2011-09-19",15.99
"1189","2011-09-20",16.74
"1190","2011-09-21",16.4
"1191","2011-09-22",14.74
"1192","2011-09-23",13.72
"1193","2011-09-26",14.16
"1194","2011-09-27",14.02
"1195","2011-09-28",13.46
"1196","2011-09-29",13.53
"1197","2011-09-30",13.66
"1198","2011-10-03",13.4
"1199","2011-10-04",12.8
"1200","2011-10-05",13.73
"1201","2011-10-06",14.19
"1202","2011-10-07",14.04
"1203","2011-10-10",14.37
"1204","2011-10-11",14.74
"1205","2011-10-12",14.95
"1206","2011-10-13",14.67
"1207","2011-10-14",15.2
"1208","2011-10-17",14.89
"1209","2011-10-18",15.07
"1210","2011-10-19",14.25
"1211","2011-10-20",14.04
"1212","2011-10-21",14.35
"1213","2011-10-24",15.06
"1214","2011-10-25",15.52
"1215","2011-10-26",14.99
"1216","2011-10-27",15.55
"1217","2011-10-28",15.55
"1218","2011-10-31",14.97
"1219","2011-11-01",14.97
"1220","2011-11-02",15.31
"1221","2011-11-03",16.17
"1222","2011-11-04",16.26
"1223","2011-11-07",16.43
"1224","2011-11-08",16.309999
"1225","2011-11-09",16
"1226","2011-11-10",16.030001
"1227","2011-11-11",16.469999
"1228","2011-11-14",16.219999
"1229","2011-11-15",16.200001
"1230","2011-11-16",15.92
"1231","2011-11-17",15.5
"1232","2011-11-18",15.42
"1233","2011-11-21",15.08
"1234","2011-11-22",15.39
"1235","2011-11-23",15.01
"1236","2011-11-25",14.65
"1237","2011-11-28",15.2
"1238","2011-11-29",15.6
"1239","2011-11-30",16.83
"1240","2011-12-01",16.809999
"1241","2011-12-02",16.139999
"1242","2011-12-05",16.030001
"1243","2011-12-06",16.370001
"1244","2011-12-07",16.290001
"1245","2011-12-08",15.99
"1246","2011-12-09",16.07
"1247","2011-12-12",15.49
"1248","2011-12-13",14.85
"1249","2011-12-14",13.98
"1250","2011-12-15",13.91
"1251","2011-12-16",14.2
"1252","2011-12-19",14.03
"1253","2011-12-20",14.73
"1254","2011-12-21",15.17
"1255","2011-12-22",14.86
"1256","2011-12-23",15.08
"1257","2011-12-27",14.83
"1258","2011-12-28",14.22
"1259","2011-12-29",14.62
"1260","2011-12-30",14.69
"1261","2012-01-03",15.32
"1262","2012-01-04",15.24
"1263","2012-01-05",15.26
"1264","2012-01-06",15.02
"1265","2012-01-09",14.92
"1266","2012-01-10",15.31
"1267","2012-01-11",15.26
"1268","2012-01-12",15.8
"1269","2012-01-13",15.68
"1270","2012-01-17",15.49
"1271","2012-01-18",15.53
"1272","2012-01-19",15.31
"1273","2012-01-20",15.34
"1274","2012-01-23",15.74
"1275","2012-01-24",15.41
"1276","2012-01-25",16.92
"1277","2012-01-26",17.059999
"1278","2012-01-27",17.33
"1279","2012-01-30",17.309999
"1280","2012-01-31",17.27
"1281","2012-02-01",17.280001
"1282","2012-02-02",17.690001
"1283","2012-02-03",17.15
"1284","2012-02-06",16.969999
"1285","2012-02-07",16.83
"1286","2012-02-08",16.620001
"1287","2012-02-09",16.459999
"1288","2012-02-10",16.299999
"1289","2012-02-13",16.25
"1290","2012-02-14",16.1
"1291","2012-02-15",16.209999
"1292","2012-02-16",16.639999
"1293","2012-02-17",16.49
"1294","2012-02-21",17.139999
"1295","2012-02-22",17.379999
"1296","2012-02-23",17.93
"1297","2012-02-24",17.719999
"1298","2012-02-27",17.639999
"1299","2012-02-28",17.969999
"1300","2012-02-29",17.360001
"1301","2012-03-01",17.5
"1302","2012-03-02",17
"1303","2012-03-05",16.799999
"1304","2012-03-06",16.360001
"1305","2012-03-07",16.58
"1306","2012-03-08",17.120001
"1307","2012-03-09",16.82
"1308","2012-03-12",16.32
"1309","2012-03-13",16.26
"1310","2012-03-14",15.46
"1311","2012-03-15",15.69
"1312","2012-03-16",15.53
"1313","2012-03-19",15.32
"1314","2012-03-20",15.57
"1315","2012-03-21",15.62
"1316","2012-03-22",15.38
"1317","2012-03-23",15.92
"1318","2012-03-26",16.280001
"1319","2012-03-27",15.85
"1320","2012-03-28",15.49
"1321","2012-03-29",15.43
"1322","2012-03-30",15.62
"1323","2012-04-02",15.94
"1324","2012-04-03",15.48
"1325","2012-04-04",15
"1326","2012-04-05",14.82
"1327","2012-04-09",14.89
"1328","2012-04-10",15.36
"1329","2012-04-11",15.16
"1330","2012-04-12",15.47
"1331","2012-04-13",15.16
"1332","2012-04-16",14.83
"1333","2012-04-17",14.76
"1334","2012-04-18",14.48
"1335","2012-04-19",14.29
"1336","2012-04-20",14.23
"1337","2012-04-23",14.09
"1338","2012-04-24",13.99
"1339","2012-04-25",14.55
"1340","2012-04-26",14.59
"1341","2012-04-27",14.79
"1342","2012-04-30",14.7
"1343","2012-05-01",14.73
"1344","2012-05-02",14.34
"1345","2012-05-03",13.85
"1346","2012-05-04",14.12
"1347","2012-05-07",13.84
"1348","2012-05-08",13.44
"1349","2012-05-09",13.77
"1350","2012-05-10",13.76
"1351","2012-05-11",13.57
"1352","2012-05-14",13.11
"1353","2012-05-15",12.76
"1354","2012-05-16",13.01
"1355","2012-05-17",13.5
"1356","2012-05-18",13.68
"1357","2012-05-21",14.26
"1358","2012-05-22",13.87
"1359","2012-05-23",14.49
"1360","2012-05-24",14.46
"1361","2012-05-25",14.88
"1362","2012-05-29",14.62
"1363","2012-05-30",14.69
"1364","2012-05-31",14.57
"1365","2012-06-01",15.59
"1366","2012-06-04",15.86
"1367","2012-06-05",16.09
"1368","2012-06-06",16.08
"1369","2012-06-07",15.69
"1370","2012-06-08",15.88
"1371","2012-06-11",15.67
"1372","2012-06-12",16.120001
"1373","2012-06-13",16.299999
"1374","2012-06-14",16.309999
"1375","2012-06-15",16.02
"1376","2012-06-18",16.35
"1377","2012-06-19",16.459999
"1378","2012-06-20",16.02
"1379","2012-06-21",15.18
"1380","2012-06-22",15.15
"1381","2012-06-25",15.41
"1382","2012-06-26",15.3
"1383","2012-06-27",15.2
"1384","2012-06-28",14.98
"1385","2012-06-29",15.4
"1386","2012-07-02",15.47
"1387","2012-07-03",16.24
"1388","2012-07-05",16
"1389","2012-07-06",15.44
"1390","2012-07-09",15.29
"1391","2012-07-10",14.94
"1392","2012-07-11",14.73
"1393","2012-07-12",14.75
"1394","2012-07-13",14.86
"1395","2012-07-16",15.04
"1396","2012-07-17",14.81
"1397","2012-07-18",14.36
"1398","2012-07-19",14.18
"1399","2012-07-20",14.39
"1400","2012-07-23",14.07
"1401","2012-07-24",14
"1402","2012-07-25",14.54
"1403","2012-07-26",15.26
"1404","2012-07-27",15.24
"1405","2012-07-30",15.16
"1406","2012-07-31",14.81
"1407","2012-08-01",14.72
"1408","2012-08-02",14.53
"1409","2012-08-03",14.78
"1410","2012-08-06",15.12
"1411","2012-08-07",15.03
"1412","2012-08-08",14.99
"1413","2012-08-09",15.31
"1414","2012-08-10",15.36
"1415","2012-08-13",15.08
"1416","2012-08-14",15.06
"1417","2012-08-15",15.09
"1418","2012-08-16",15.54
"1419","2012-08-17",15.43
"1420","2012-08-20",15.47
"1421","2012-08-21",15.95
"1422","2012-08-22",16.559999
"1423","2012-08-23",16.66
"1424","2012-08-24",16.809999
"1425","2012-08-27",16.559999
"1426","2012-08-28",16.469999
"1427","2012-08-29",16.43
"1428","2012-08-30",16.32
"1429","2012-08-31",17.129999
"1430","2012-09-04",17.16
"1431","2012-09-05",17.18
"1432","2012-09-06",17.52
"1433","2012-09-07",17.83
"1434","2012-09-10",17.48
"1435","2012-09-11",17.110001
"1436","2012-09-12",17.41
"1437","2012-09-13",18.459999
"1438","2012-09-14",18.77
"1439","2012-09-17",18.870001
"1440","2012-09-18",19.049999
"1441","2012-09-19",19.389999
"1442","2012-09-20",19.15
"1443","2012-09-21",19.34
"1444","2012-09-24",18.700001
"1445","2012-09-25",18.540001
"1446","2012-09-26",18.559999
"1447","2012-09-27",19.16
"1448","2012-09-28",19.110001
"1449","2012-10-01",19.190001
"1450","2012-10-02",18.98
"1451","2012-10-03",18.67
"1452","2012-10-04",19.58
"1453","2012-10-05",19
"1454","2012-10-08",18.959999
"1455","2012-10-09",18.459999
"1456","2012-10-10",18.77
"1457","2012-10-11",19.16
"1458","2012-10-12",18.690001
"1459","2012-10-15",18.93
"1460","2012-10-16",19.33
"1461","2012-10-17",19.75
"1462","2012-10-18",19.24
"1463","2012-10-19",19.33
"1464","2012-10-22",19.5
"1465","2012-10-23",18.75
"1466","2012-10-24",18.389999
"1467","2012-10-25",18.860001
"1468","2012-10-26",18.68
"1469","2012-10-31",20.209999
"1470","2012-11-01",20.08
"1471","2012-11-02",19.07
"1472","2012-11-05",19.1
"1473","2012-11-06",19.74
"1474","2012-11-07",20.129999
"1475","2012-11-08",20.389999
"1476","2012-11-09",20.129999
"1477","2012-11-12",19.719999
"1478","2012-11-13",19.610001
"1479","2012-11-14",18.809999
"1480","2012-11-15",18.25
"1481","2012-11-16",18.610001
"1482","2012-11-19",18.870001
"1483","2012-11-20",18.74
"1484","2012-11-21",19.299999
"1485","2012-11-23",19.549999
"1486","2012-11-26",19.57
"1487","2012-11-27",19.32
"1488","2012-11-28",19.57
"1489","2012-11-29",18.98
"1490","2012-11-30",18.799999
"1491","2012-12-03",18.360001
"1492","2012-12-04",18.26
"1493","2012-12-05",17.719999
"1494","2012-12-06",17.73
"1495","2012-12-07",17.860001
"1496","2012-12-10",17.790001
"1497","2012-12-11",17.59
"1498","2012-12-12",17.879999
"1499","2012-12-13",17.49
"1500","2012-12-14",17.389999
"1501","2012-12-17",17.24
"1502","2012-12-18",16.99
"1503","2012-12-19",16.950001
"1504","2012-12-20",16.629999
"1505","2012-12-21",16.91
"1506","2012-12-24",16.83
"1507","2012-12-26",16.83
"1508","2012-12-27",16.879999
"1509","2012-12-28",16.74
"1510","2012-12-31",17.209999
"1511","2013-01-02",17.33
"1512","2013-01-03",16.530001
"1513","2013-01-04",16.57
"1514","2013-01-07",16.35
"1515","2013-01-08",16.549999
"1516","2013-01-09",16.51
"1517","2013-01-10",17.49
"1518","2013-01-11",17.41
"1519","2013-01-14",17.290001
"1520","2013-01-15",17.370001
"1521","2013-01-16",17.4
"1522","2013-01-17",17.280001
"1523","2013-01-18",17.34
"1524","2013-01-22",18.110001
"1525","2013-01-23",17.620001
"1526","2013-01-24",16.799999
"1527","2013-01-25",16.290001
"1528","2013-01-28",16.08
"1529","2013-01-29",16.620001
"1530","2013-01-30",16.48
"1531","2013-01-31",16.35
"1532","2013-02-01",16.51
"1533","2013-02-04",16.43
"1534","2013-02-05",16.48
"1535","2013-02-06",16.530001
"1536","2013-02-07",16.76
"1537","2013-02-08",16.530001
"1538","2013-02-11",15.73
"1539","2013-02-12",15.92
"1540","2013-02-13",15.78
"1541","2013-02-14",15.65
"1542","2013-02-15",15.11
"1543","2013-02-19",15.05
"1544","2013-02-20",14.4
"1545","2013-02-21",15.15
"1546","2013-02-22",14.96
"1547","2013-02-25",15.32
"1548","2013-02-26",15.42
"1549","2013-02-27",15.05
"1550","2013-02-28",14.71
"1551","2013-03-01",14.78
"1552","2013-03-04",13.86
"1553","2013-03-05",13.78
"1554","2013-03-06",14.38
"1555","2013-03-07",14.24
"1556","2013-03-08",14.28
"1557","2013-03-11",14.2
"1558","2013-03-12",14.65
"1559","2013-03-13",14.22
"1560","2013-03-14",14.55
"1561","2013-03-15",14.53
"1562","2013-03-18",14.71
"1563","2013-03-19",15.11
"1564","2013-03-20",15.06
"1565","2013-03-21",15.51
"1566","2013-03-22",15.64
"1567","2013-03-25",15.18
"1568","2013-03-26",14.99
"1569","2013-03-27",15.33
"1570","2013-03-28",15.35
"1571","2013-04-01",15.11
"1572","2013-04-02",14.38
"1573","2013-04-03",13.75
"1574","2013-04-04",14.24
"1575","2013-04-05",14.28
"1576","2013-04-08",14.2
"1577","2013-04-09",14.82
"1578","2013-04-10",14.22
"1579","2013-04-11",14.1
"1580","2013-04-12",13.09
"1581","2013-04-15",11.87
"1582","2013-04-16",11.65
"1583","2013-04-17",11.1
"1584","2013-04-18",11.48
"1585","2013-04-19",11.52
"1586","2013-04-22",11.84
"1587","2013-04-23",11.57
"1588","2013-04-24",12.33
"1589","2013-04-25",12.43
"1590","2013-04-26",12.07
"1591","2013-04-29",12
"1592","2013-04-30",12.3
"1593","2013-05-01",11.59
"1594","2013-05-02",11.91
"1595","2013-05-03",12.05
"1596","2013-05-06",12.05
"1597","2013-05-07",11.72
"1598","2013-05-08",12.39
"1599","2013-05-09",12.12
"1600","2013-05-10",12.02
"1601","2013-05-13",11.66
"1602","2013-05-14",11.71
"1603","2013-05-15",11.09
"1604","2013-05-16",11.04
"1605","2013-05-17",10.41
"1606","2013-05-20",11.15
"1607","2013-05-21",10.62
"1608","2013-05-22",10.71
"1609","2013-05-23",10.82
"1610","2013-05-24",10.82
"1611","2013-05-28",10.82
"1612","2013-05-29",11.24
"1613","2013-05-30",11.72
"1614","2013-05-31",11.54
"1615","2013-06-03",11.96
"1616","2013-06-04",11.8
"1617","2013-06-05",11.81
"1618","2013-06-06",12.03
"1619","2013-06-07",11.49
"1620","2013-06-10",11.5
"1621","2013-06-11",10.89
"1622","2013-06-12",11.21
"1623","2013-06-13",11.33
"1624","2013-06-14",11.25
"1625","2013-06-17",11.3
"1626","2013-06-18",10.69
"1627","2013-06-19",10.35
"1628","2013-06-20",9.33
"1629","2013-06-21",9.49
"1630","2013-06-24",9.03
"1631","2013-06-25",9.08
"1632","2013-06-26",8.6
"1633","2013-06-27",8.8
"1634","2013-06-28",9.51
"1635","2013-07-01",9.79
"1636","2013-07-02",9.39
"1637","2013-07-03",9.73
"1638","2013-07-05",9.28
"1639","2013-07-08",9.13
"1640","2013-07-09",9.11
"1641","2013-07-10",9.19
"1642","2013-07-11",9.88
"1643","2013-07-12",9.67
"1644","2013-07-15",9.7
"1645","2013-07-16",10.4
"1646","2013-07-17",10.02
"1647","2013-07-18",10.11
"1648","2013-07-19",10.5
"1649","2013-07-22",11.24
"1650","2013-07-23",11.39
"1651","2013-07-24",10.77
"1652","2013-07-25",10.79
"1653","2013-07-26",10.86
"1654","2013-07-29",10.65
"1655","2013-07-30",10.59
"1656","2013-07-31",10.5
"1657","2013-08-01",9.67
"1658","2013-08-02",9.6
"1659","2013-08-05",9.67
"1660","2013-08-06",8.97
"1661","2013-08-07",8.93
"1662","2013-08-08",9.74
"1663","2013-08-09",9.81
"1664","2013-08-12",10.53
"1665","2013-08-13",10.35
"1666","2013-08-14",10.82
"1667","2013-08-15",11.47
"1668","2013-08-16",11.26
"1669","2013-08-19",11.33
"1670","2013-08-20",11.68
"1671","2013-08-21",11.29
"1672","2013-08-22",11.62
"1673","2013-08-23",11.98
"1674","2013-08-26",12.06
"1675","2013-08-27",11.52
"1676","2013-08-28",11.27
"1677","2013-08-29",11.51
"1678","2013-08-30",11.38
"1679","2013-09-03",11.5
"1680","2013-09-04",11.51
"1681","2013-09-05",11.02
"1682","2013-09-06",11.25
"1683","2013-09-09",11.11
"1684","2013-09-10",10.6
"1685","2013-09-11",10.73
"1686","2013-09-12",10.24
"1687","2013-09-13",10.48
"1688","2013-09-16",10.35
"1689","2013-09-17",10.67
"1690","2013-09-18",11.61
"1691","2013-09-19",11.33
"1692","2013-09-20",10.56
"1693","2013-09-23",10.37
"1694","2013-09-24",10.36
"1695","2013-09-25",10.68
"1696","2013-09-26",10.34
"1697","2013-09-27",10.37
"1698","2013-09-30",10.4
"1699","2013-10-01",10.08
"1700","2013-10-02",10.05
"1701","2013-10-03",9.84
"1702","2013-10-04",9.75
"1703","2013-10-07",9.95
"1704","2013-10-08",9.63
"1705","2013-10-09",9.75
"1706","2013-10-10",9.46
"1707","2013-10-11",9.18
"1708","2013-10-14",9.13
"1709","2013-10-15",9.48
"1710","2013-10-16",9.31
"1711","2013-10-17",9.56
"1712","2013-10-18",9.37
"1713","2013-10-21",9.67
"1714","2013-10-22",10.13
"1715","2013-10-23",9.87
"1716","2013-10-24",10.19
"1717","2013-10-25",10.26
"1718","2013-10-28",10.22
"1719","2013-10-29",9.75
"1720","2013-10-30",10.21
"1721","2013-10-31",9.93
"1722","2013-11-01",9.33
"1723","2013-11-04",9.8
"1724","2013-11-05",9.58
"1725","2013-11-06",9.71
"1726","2013-11-07",9.39
"1727","2013-11-08",9.34
"1728","2013-11-11",9.43
"1729","2013-11-12",9.26
"1730","2013-11-13",9.3
"1731","2013-11-14",9.5
"1732","2013-11-15",9.32
"1733","2013-11-18",9.17
"1734","2013-11-19",9.24
"1735","2013-11-20",9.03
"1736","2013-11-21",8.93
"1737","2013-11-22",8.87
"1738","2013-11-25",8.89
"1739","2013-11-26",8.76
"1740","2013-11-27",8.82
"1741","2013-11-29",9.09
"1742","2013-12-02",8.57
"1743","2013-12-03",8.41
"1744","2013-12-04",8.8
"1745","2013-12-05",8.61
"1746","2013-12-06",8.51
"1747","2013-12-09",8.77
"1748","2013-12-10",9
"1749","2013-12-11",8.66
"1750","2013-12-12",8.66
"1751","2013-12-13",8.69
"1752","2013-12-16",8.78
"1753","2013-12-17",8.63
"1754","2013-12-18",8.58
"1755","2013-12-19",8.45
"1756","2013-12-20",8.46
"1757","2013-12-23",8.47
"1758","2013-12-24",8.74
"1759","2013-12-26",8.8
"1760","2013-12-27",8.72
"1761","2013-12-30",8.48
"1762","2013-12-31",8.62
"1763","2014-01-02",8.98
"1764","2014-01-03",8.85
"1765","2014-01-06",8.92
"1766","2014-01-07",9.03
"1767","2014-01-08",9.12
"1768","2014-01-09",8.84
"1769","2014-01-10",9.1
"1770","2014-01-13",9.34
"1771","2014-01-14",9.41
"1772","2014-01-15",9.24
"1773","2014-01-16",9.32
"1774","2014-01-17",9.61
"1775","2014-01-21",9.82
"1776","2014-01-22",9.55
"1777","2014-01-23",9.63
"1778","2014-01-24",9.56
"1779","2014-01-27",9.23
"1780","2014-01-28",9.37
"1781","2014-01-29",9.64
"1782","2014-01-30",9.58
"1783","2014-01-31",9.37
"1784","2014-02-03",9.25
"1785","2014-02-04",9.35
"1786","2014-02-05",9.03
"1787","2014-02-06",8.89
"1788","2014-02-07",9.17
"1789","2014-02-10",9.75
"1790","2014-02-11",10.26
"1791","2014-02-12",9.95
"1792","2014-02-13",10.27
"1793","2014-02-14",10.57
"1794","2014-02-18",10.53
"1795","2014-02-19",10.22
"1796","2014-02-20",10.51
"1797","2014-02-21",10.44
"1798","2014-02-24",10.38
"1799","2014-02-25",10.31
"1800","2014-02-26",10.26
"1801","2014-02-27",10.15
"1802","2014-02-28",10.04
"1803","2014-03-03",10.16
"1804","2014-03-04",10.14
"1805","2014-03-05",10.24
"1806","2014-03-06",10.33
"1807","2014-03-07",10.1
"1808","2014-03-10",10.03
"1809","2014-03-11",10.01
"1810","2014-03-12",10.25
"1811","2014-03-13",10.48
"1812","2014-03-14",10.57
"1813","2014-03-17",10.18
"1814","2014-03-18",9.99
"1815","2014-03-19",9.58
"1816","2014-03-20",9.54
"1817","2014-03-21",9.38
"1818","2014-03-24",9.08
"1819","2014-03-25",9.23
"1820","2014-03-26",8.87
"1821","2014-03-27",8.91
"1822","2014-03-28",8.98
"1823","2014-03-31",8.78
"1824","2014-04-01",8.81
"1825","2014-04-02",8.61
"1826","2014-04-03",8.55
"1827","2014-04-04",8.66
"1828","2014-04-07",8.62
"1829","2014-04-08",8.72
"1830","2014-04-09",8.83
"1831","2014-04-10",8.67
"1832","2014-04-11",8.53
"1833","2014-04-14",8.57
"1834","2014-04-15",8.38
"1835","2014-04-16",8.02
"1836","2014-04-17",7.96
"1837","2014-04-21",7.77
"1838","2014-04-22",7.76
"1839","2014-04-23",7.82
"1840","2014-04-24",7.57
"1841","2014-04-25",7.59
"1842","2014-04-28",7.42
"1843","2014-04-29",7.64
"1844","2014-04-30",7.48
"1845","2014-05-01",7.4
"1846","2014-05-02",7.46
"1847","2014-05-05",7.42
"1848","2014-05-06",7.38
"1849","2014-05-07",7.29
"1850","2014-05-08",7.23
"1851","2014-05-09",7.22
"1852","2014-05-12",7.2
"1853","2014-05-13",7.16
"1854","2014-05-14",7.55
"1855","2014-05-15",7.36
"1856","2014-05-16",7.42
"1857","2014-05-19",7.53
"1858","2014-05-20",7.53
"1859","2014-05-21",7.61
"1860","2014-05-22",7.56
"1861","2014-05-23",7.56
"1862","2014-05-27",7.25
"1863","2014-05-28",7.12
"1864","2014-05-29",7.13
"1865","2014-05-30",7.36
"1866","2014-06-02",7.47
"1867","2014-06-03",7.45
"1868","2014-06-04",7.35
"1869","2014-06-05",7.41
"1870","2014-06-06",7.44
"1871","2014-06-09",7.4
"1872","2014-06-10",7.6
"1873","2014-06-11",7.79
"1874","2014-06-12",8.06
"1875","2014-06-13",8.26
"1876","2014-06-16",8.2
"1877","2014-06-17",8.1
"1878","2014-06-18",8.3
"1879","2014-06-19",8.8
"1880","2014-06-20",8.58
"1881","2014-06-23",8.65
"1882","2014-06-24",8.17
"1883","2014-06-25",8.29
"1884","2014-06-26",8.11
"1885","2014-06-27",8.05
"1886","2014-06-30",8.22
"1887","2014-07-01",8.14
"1888","2014-07-02",8.29
"1889","2014-07-03",8.22
"1890","2014-07-07",8.1
"1891","2014-07-08",8.14
"1892","2014-07-09",8.32
"1893","2014-07-10",8.23
"1894","2014-07-11",8.42
"1895","2014-07-14",8.17
"1896","2014-07-15",8.04
"1897","2014-07-16",8.21
"1898","2014-07-17",8.4
"1899","2014-07-18",8.3
"1900","2014-07-21",8.35
"1901","2014-07-22",8.27
"1902","2014-07-23",8.17
"1903","2014-07-24",8.11
"1904","2014-07-25",8.31
"1905","2014-07-28",8.39
"1906","2014-07-29",8.41
"1907","2014-07-30",8.33
"1908","2014-07-31",8.52
"1909","2014-08-01",8.66
"1910","2014-08-04",8.5
"1911","2014-08-05",8.52
"1912","2014-08-06",8.66
"1913","2014-08-07",8.71
"1914","2014-08-08",8.63
"1915","2014-08-11",8.79
"1916","2014-08-12",8.92
"1917","2014-08-13",8.8
"1918","2014-08-14",8.76
"1919","2014-08-15",8.7
"1920","2014-08-18",8.73
"1921","2014-08-19",8.61
"1922","2014-08-20",8.64
"1923","2014-08-21",8.38
"1924","2014-08-22",8.38
"1925","2014-08-25",8.19
"1926","2014-08-26",8.36
