"","date","NTRA"
"996","2019-06-14",24.76
"997","2019-06-17",25.34
"998","2019-06-18",26.309999
"999","2019-06-19",26.059999
"1000","2019-06-20",25.4
"1001","2019-06-21",25.32
"1002","2019-06-24",24.67
"1003","2019-06-25",26.08
"1004","2019-06-26",25.33
"1005","2019-06-27",27.01
"1006","2019-06-28",27.58
"1007","2019-07-01",27
"1008","2019-07-02",27.25
"1009","2019-07-03",26.709999
"1010","2019-07-05",26.32
"1011","2019-07-08",26
"1012","2019-07-09",26.719999
"1013","2019-07-10",26.459999
"1014","2019-07-11",25.780001
"1015","2019-07-12",25.639999
"1016","2019-07-15",25.66
"1017","2019-07-16",25.379999
"1018","2019-07-17",25.530001
"1019","2019-07-18",26.33
"1020","2019-07-19",26.1
"1021","2019-07-22",26.18
"1022","2019-07-23",26.15
"1023","2019-07-24",26.93
"1024","2019-07-25",26.530001
"1025","2019-07-26",27.030001
"1026","2019-07-29",27.280001
"1027","2019-07-30",28.120001
"1028","2019-07-31",27.58
"1029","2019-08-01",28.08
"1030","2019-08-02",27.690001
"1031","2019-08-05",25.950001
"1032","2019-08-06",26.74
"1033","2019-08-07",27.09
"1034","2019-08-08",31.889999
"1035","2019-08-09",32.380001
"1036","2019-08-12",29.309999
"1037","2019-08-13",29.68
"1038","2019-08-14",27.4
"1039","2019-08-15",27.719999
"1040","2019-08-16",28.26
"1041","2019-08-19",28.860001
"1042","2019-08-20",29.57
"1043","2019-08-21",30.41
"1044","2019-08-22",30.99
"1045","2019-08-23",32.32
"1046","2019-08-26",32.099998
"1047","2019-08-27",31.879999
"1048","2019-08-28",32.189999
"1049","2019-08-29",32.740002
"1050","2019-08-30",32.950001
"1051","2019-09-03",31.950001
"1052","2019-09-04",32.619999
"1053","2019-09-05",32.450001
"1054","2019-09-06",32.040001
"1055","2019-09-09",29.620001
"1056","2019-09-10",30
"1057","2019-09-11",30.549999
"1058","2019-09-12",32.52
"1059","2019-09-13",32.759998
"1060","2019-09-16",33.77
"1061","2019-09-17",33.860001
"1062","2019-09-18",33.459999
"1063","2019-09-19",33.5
"1064","2019-09-20",33.720001
"1065","2019-09-23",34.009998
"1066","2019-09-24",34.889999
"1067","2019-09-25",34.09
"1068","2019-09-26",32.68
"1069","2019-09-27",32.150002
"1070","2019-09-30",32.799999
"1071","2019-10-01",32.099998
"1072","2019-10-02",32.700001
"1073","2019-10-03",33.560001
"1074","2019-10-04",35.470001
"1075","2019-10-07",37.009998
"1076","2019-10-08",34.759998
"1077","2019-10-09",34.040001
"1078","2019-10-10",35.59
"1079","2019-10-11",37.060001
"1080","2019-10-14",38.189999
"1081","2019-10-15",39.220001
"1082","2019-10-16",36.299999
"1083","2019-10-17",37.990002
"1084","2019-10-18",38.509998
"1085","2019-10-21",39.860001
"1086","2019-10-22",37.560001
"1087","2019-10-23",37.310001
"1088","2019-10-24",37.150002
"1089","2019-10-25",38.619999
"1090","2019-10-28",38.970001
"1091","2019-10-29",38.580002
"1092","2019-10-30",37.860001
"1093","2019-10-31",38.52
"1094","2019-11-01",38.939999
"1095","2019-11-04",38.380001
"1096","2019-11-05",37.220001
"1097","2019-11-06",36.619999
"1098","2019-11-07",35.860001
"1099","2019-11-08",36.880001
"1100","2019-11-11",37.34
"1101","2019-11-12",39.009998
"1102","2019-11-13",39.52
"1103","2019-11-14",38.310001
"1104","2019-11-15",39.830002
"1105","2019-11-18",39.52
"1106","2019-11-19",40.400002
"1107","2019-11-20",39.02
"1108","2019-11-21",38.360001
"1109","2019-11-22",39.080002
"1110","2019-11-25",39.450001
"1111","2019-11-26",38.48
"1112","2019-11-27",37.75
"1113","2019-11-29",36.490002
"1114","2019-12-02",35.450001
"1115","2019-12-03",34.119999
"1116","2019-12-04",34.639999
"1117","2019-12-05",36.16
"1118","2019-12-06",36.720001
"1119","2019-12-09",36.380001
"1120","2019-12-10",37.439999
"1121","2019-12-11",37.16
"1122","2019-12-12",35.169998
"1123","2019-12-13",36.580002
"1124","2019-12-16",37.880001
"1125","2019-12-17",36.73
"1126","2019-12-18",34.290001
"1127","2019-12-19",36.23
"1128","2019-12-20",37.02
"1129","2019-12-23",34.18
"1130","2019-12-24",34.759998
"1131","2019-12-26",33.724998
"1132","2019-12-27",33.650002
"1133","2019-12-30",33.529999
"1134","2019-12-31",33.689999
"1135","2020-01-02",33.290001
"1136","2020-01-03",32.860001
"1137","2020-01-06",33.77
"1138","2020-01-07",34.98
"1139","2020-01-08",34.369999
"1140","2020-01-09",33.654999
"1141","2020-01-10",33.5
"1142","2020-01-13",33.450001
"1143","2020-01-14",33.869999
"1144","2020-01-15",34.84
"1145","2020-01-16",37.34
"1146","2020-01-17",37.639999
"1147","2020-01-21",37.150002
"1148","2020-01-22",37.150002
"1149","2020-01-23",36.830002
"1150","2020-01-24",35.709999
"1151","2020-01-27",35.349998
"1152","2020-01-28",35.450001
"1153","2020-01-29",36.040001
"1154","2020-01-30",35.439999
"1155","2020-01-31",35.009998
"1156","2020-02-03",36.110001
"1157","2020-02-04",37.389999
"1158","2020-02-05",37.48
"1159","2020-02-06",37.330002
"1160","2020-02-07",35.560001
"1161","2020-02-10",35.400002
"1162","2020-02-11",34.950001
"1163","2020-02-12",36.509998
"1164","2020-02-13",35.009998
"1165","2020-02-14",35.639999
"1166","2020-02-18",36.009998
"1167","2020-02-19",37.130001
"1168","2020-02-20",37.91
"1169","2020-02-21",37.110001
"1170","2020-02-24",36.880001
"1171","2020-02-25",35.009998
"1172","2020-02-26",34.77
"1173","2020-02-27",37.25
"1174","2020-02-28",37.904999
"1175","2020-03-02",36.959999
"1176","2020-03-03",36.560001
"1177","2020-03-04",40.169998
"1178","2020-03-05",39.43
"1179","2020-03-06",38.290001
"1180","2020-03-09",33.27
"1181","2020-03-10",31.07
"1182","2020-03-11",31.02
"1183","2020-03-12",28.309999
"1184","2020-03-13",30.799999
"1185","2020-03-16",22.190001
"1186","2020-03-17",22.709999
"1187","2020-03-18",17.27
"1188","2020-03-19",24.17
"1189","2020-03-20",25.1
"1190","2020-03-23",23.24
"1191","2020-03-24",26.389999
"1192","2020-03-25",26.09
"1193","2020-03-26",25.9
"1194","2020-03-27",25.459999
"1195","2020-03-30",28.790001
"1196","2020-03-31",29.860001
"1197","2020-04-01",26.360001
"1198","2020-04-02",27.709999
"1199","2020-04-03",27.209999
"1200","2020-04-06",29.92
"1201","2020-04-07",29.780001
"1202","2020-04-08",31.299999
"1203","2020-04-09",32.169998
"1204","2020-04-13",29.84
"1205","2020-04-14",31.190001
"1206","2020-04-15",32.130001
"1207","2020-04-16",33.560001
"1208","2020-04-17",33.66
"1209","2020-04-20",34.98
"1210","2020-04-21",35.09
"1211","2020-04-22",36.07
"1212","2020-04-23",36.099998
"1213","2020-04-24",36.849998
"1214","2020-04-27",37.439999
"1215","2020-04-28",36.389999
"1216","2020-04-29",36.57
"1217","2020-04-30",37.040001
"1218","2020-05-01",35.07
"1219","2020-05-04",36.07
"1220","2020-05-05",36.310001
"1221","2020-05-06",35.849998
"1222","2020-05-07",43.509998
"1223","2020-05-08",43.57
"1224","2020-05-11",46.57
"1225","2020-05-12",46.07
"1226","2020-05-13",46.950001
"1227","2020-05-14",45.119999
"1228","2020-05-15",45.23
"1229","2020-05-18",45.93
"1230","2020-05-19",45.950001
"1231","2020-05-20",46.529999
"1232","2020-05-21",45.5
"1233","2020-05-22",45.470001
"1234","2020-05-26",43.264999
"1235","2020-05-27",43.27
"1236","2020-05-28",43.439999
"1237","2020-05-29",43.849998
"1238","2020-06-01",43.48
"1239","2020-06-02",45.009998
"1240","2020-06-03",43.349998
"1241","2020-06-04",41.200001
"1242","2020-06-05",40.540001
"1243","2020-06-08",41.23
"1244","2020-06-09",41.900002
"1245","2020-06-10",42.380001
"1246","2020-06-11",39.52
"1247","2020-06-12",40.93
"1248","2020-06-15",43.290001
"1249","2020-06-16",44.59
"1250","2020-06-17",45.43
"1251","2020-06-18",45.990002
"1252","2020-06-19",46.470001
"1253","2020-06-22",46.32
"1254","2020-06-23",46.630001
"1255","2020-06-24",45.049999
"1256","2020-06-25",47.529999
"1257","2020-06-26",45.900002
"1258","2020-06-29",47.700001
"1259","2020-06-30",49.860001
"1260","2020-07-01",49.560001
"1261","2020-07-02",48.080002
"1262","2020-07-06",46.59
"1263","2020-07-07",47.139999
"1264","2020-07-08",48.450001
"1265","2020-07-09",49.189999
"1266","2020-07-10",46.919998
"1267","2020-07-13",45.889999
"1268","2020-07-14",48.290001
"1269","2020-07-15",48.73
"1270","2020-07-16",46.970001
"1271","2020-07-17",48.099998
"1272","2020-07-20",49.810001
"1273","2020-07-21",49.23
"1274","2020-07-22",49.5
"1275","2020-07-23",48.41
"1276","2020-07-24",46.52
"1277","2020-07-27",47.540001
"1278","2020-07-28",46.09
"1279","2020-07-29",46.68
"1280","2020-07-30",47.549999
"1281","2020-07-31",48.02
"1282","2020-08-03",49.779999
"1283","2020-08-04",49.349998
"1284","2020-08-05",51.200001
"1285","2020-08-06",55.169998
"1286","2020-08-07",52.869999
"1287","2020-08-10",51.330002
"1288","2020-08-11",50.369999
"1289","2020-08-12",53.490002
"1290","2020-08-13",56.380001
"1291","2020-08-14",54.630001
"1292","2020-08-17",62.779999
"1293","2020-08-18",65.279999
"1294","2020-08-19",65.949997
"1295","2020-08-20",66.010002
"1296","2020-08-21",65.879997
"1297","2020-08-24",65.489998
"1298","2020-08-25",65.459999
"1299","2020-08-26",64.830002
"1300","2020-08-27",64.339996
"1301","2020-08-28",64.389999
"1302","2020-08-31",63.709999
"1303","2020-09-01",64.120003
"1304","2020-09-02",64.32
"1305","2020-09-03",64.07
"1306","2020-09-04",64.730003
"1307","2020-09-08",61.790001
"1308","2020-09-09",63.119999
"1309","2020-09-10",61.740002
"1310","2020-09-11",59.610001
"1311","2020-09-14",61.700001
"1312","2020-09-15",61.330002
"1313","2020-09-16",61.150002
"1314","2020-09-17",60.939999
"1315","2020-09-18",60.52
"1316","2020-09-21",62.759998
"1317","2020-09-22",64.010002
"1318","2020-09-23",62.330002
"1319","2020-09-24",64.879997
"1320","2020-09-25",68.620003
"1321","2020-09-28",70.050003
"1322","2020-09-29",72.669998
"1323","2020-09-30",72.239998
"1324","2020-10-01",72.889999
"1325","2020-10-02",70.779999
"1326","2020-10-05",70.720001
"1327","2020-10-06",71.410004
"1328","2020-10-07",72.559998
"1329","2020-10-08",71.400002
"1330","2020-10-09",73.580002
"1331","2020-10-12",73.599998
"1332","2020-10-13",73
"1333","2020-10-14",71.910004
"1334","2020-10-15",71.699997
"1335","2020-10-16",71.080002
"1336","2020-10-19",72.550003
"1337","2020-10-20",70.349998
"1338","2020-10-21",67.989998
"1339","2020-10-22",71.389999
"1340","2020-10-23",71.190002
"1341","2020-10-26",68.870003
"1342","2020-10-27",70.639999
"1343","2020-10-28",66.660004
"1344","2020-10-29",68.330002
"1345","2020-10-30",67.260002
"1346","2020-11-02",67.519997
"1347","2020-11-03",71.5
"1348","2020-11-04",75.07
"1349","2020-11-05",76.389999
"1350","2020-11-06",82.080002
"1351","2020-11-09",78.540001
"1352","2020-11-10",76.800003
"1353","2020-11-11",78.970001
"1354","2020-11-12",83.480003
"1355","2020-11-13",82.809998
"1356","2020-11-16",81.839996
"1357","2020-11-17",83.080002
"1358","2020-11-18",80.830002
"1359","2020-11-19",82.860001
"1360","2020-11-20",85.400002
"1361","2020-11-23",85.989998
"1362","2020-11-24",83.019997
"1363","2020-11-25",84.550003
"1364","2020-11-27",88.129997
