"","date","PACD"
"1048","2016-01-13",44000
"1049","2016-01-14",42000
"1050","2016-01-15",35000
"1051","2016-01-19",33000
"1052","2016-01-20",31000
"1053","2016-01-21",41000
"1054","2016-01-22",43000
"1055","2016-01-25",33000
"1056","2016-01-26",35000
"1057","2016-01-27",38000
"1058","2016-01-28",40000
"1059","2016-01-29",40000
"1060","2016-02-01",39000
"1061","2016-02-02",35000
"1062","2016-02-03",36000
"1063","2016-02-04",37000
"1064","2016-02-05",36000
"1065","2016-02-08",35000
"1066","2016-02-09",34000
"1067","2016-02-10",34000
"1068","2016-02-11",31000
"1069","2016-02-12",33000
"1070","2016-02-16",35000
"1071","2016-02-17",34000
"1072","2016-02-18",31000
"1073","2016-02-19",30000
"1074","2016-02-22",36000
"1075","2016-02-23",36000
"1076","2016-02-24",39000
"1077","2016-02-25",38000
"1078","2016-02-26",43000
"1079","2016-02-29",51000
"1080","2016-03-01",50000
"1081","2016-03-02",54000
"1082","2016-03-03",83000
"1083","2016-03-04",82000
"1084","2016-03-07",77000
"1085","2016-03-08",56000
"1086","2016-03-09",61000
"1087","2016-03-10",60000
"1088","2016-03-11",58000
"1089","2016-03-14",55000
"1090","2016-03-15",50000
"1091","2016-03-16",56000
"1092","2016-03-17",58000
"1093","2016-03-18",60000
"1094","2016-03-21",58000
"1095","2016-03-22",57000
"1096","2016-03-23",50000
"1097","2016-03-24",48000
"1098","2016-03-28",47000
"1099","2016-03-29",48000
"1100","2016-03-30",47000
"1101","2016-03-31",49000
"1102","2016-04-01",46000
"1103","2016-04-04",44000
"1104","2016-04-05",40000
"1105","2016-04-06",40000
"1106","2016-04-07",41000
"1107","2016-04-08",43000
"1108","2016-04-11",46000
"1109","2016-04-12",47000
"1110","2016-04-13",47000
"1111","2016-04-14",46000
"1112","2016-04-15",45000
"1113","2016-04-18",45000
"1114","2016-04-19",49000
"1115","2016-04-20",50000
"1116","2016-04-21",45000
"1117","2016-04-22",46000
"1118","2016-04-25",47000
"1119","2016-04-26",49000
"1120","2016-04-27",71000
"1121","2016-04-28",70000
"1122","2016-04-29",67000
"1123","2016-05-02",71000
"1124","2016-05-03",55000
"1125","2016-05-04",53000
"1126","2016-05-05",58000
"1127","2016-05-06",61000
"1128","2016-05-09",53000
"1129","2016-05-10",53000
"1130","2016-05-11",49000
"1131","2016-05-12",48000
"1132","2016-05-13",45000
"1133","2016-05-16",42000
"1134","2016-05-17",45000
"1135","2016-05-18",48000
"1136","2016-05-19",45000
"1137","2016-05-20",44000
"1138","2016-05-23",44000
"1139","2016-05-24",41000
"1140","2016-05-25",41000
"1141","2016-05-26",40900
"1142","2016-05-27",40700
"1143","2016-05-31",56200
"1144","2016-06-01",54700
"1145","2016-06-02",52900
"1146","2016-06-03",52300
"1147","2016-06-06",60900
"1148","2016-06-07",79000
"1149","2016-06-08",79300
"1150","2016-06-09",77000
"1151","2016-06-10",73400
"1152","2016-06-13",80000
"1153","2016-06-14",79800
"1154","2016-06-15",77400
"1155","2016-06-16",81000
"1156","2016-06-17",85000
"1157","2016-06-20",81900
"1158","2016-06-21",81300
"1159","2016-06-22",79800
"1160","2016-06-23",83500
"1161","2016-06-24",78700
"1162","2016-06-27",70100
"1163","2016-06-28",72300
"1164","2016-06-29",73500
"1165","2016-06-30",72200
"1166","2016-07-01",72900
"1167","2016-07-05",68000
"1168","2016-07-06",63300
"1169","2016-07-07",63500
"1170","2016-07-08",63500
"1171","2016-07-11",63300
"1172","2016-07-12",68800
"1173","2016-07-13",65500
"1174","2016-07-14",66900
"1175","2016-07-15",64900
"1176","2016-07-18",63300
"1177","2016-07-19",59800
"1178","2016-07-20",58000
"1179","2016-07-21",57800
"1180","2016-07-22",55800
"1181","2016-07-25",53900
"1182","2016-07-26",53500
"1183","2016-07-27",50000
"1184","2016-07-28",48600
"1185","2016-07-29",47800
"1186","2016-08-01",46400
"1187","2016-08-02",43000
"1188","2016-08-03",45600
"1189","2016-08-04",46300
"1190","2016-08-05",46800
"1191","2016-08-08",60200
"1192","2016-08-09",53800
"1193","2016-08-10",49500
"1194","2016-08-11",51200
"1195","2016-08-12",45400
"1196","2016-08-15",47400
"1197","2016-08-16",47400
"1198","2016-08-17",44200
"1199","2016-08-18",45300
"1200","2016-08-19",43900
"1201","2016-08-22",41300
"1202","2016-08-23",41900
"1203","2016-08-24",40300
"1204","2016-08-25",38900
"1205","2016-08-26",37200
"1206","2016-08-29",35400
"1207","2016-08-30",32600
"1208","2016-08-31",31400
"1209","2016-09-01",30500
"1210","2016-09-02",32600
"1211","2016-09-06",33500
"1212","2016-09-07",33500
"1213","2016-09-08",37500
"1214","2016-09-09",33800
"1215","2016-09-12",34800
"1216","2016-09-13",32600
"1217","2016-09-14",32500
"1218","2016-09-15",33100
"1219","2016-09-16",32500
"1220","2016-09-19",33100
"1221","2016-09-20",32900
"1222","2016-09-21",34300
"1223","2016-09-22",36500
"1224","2016-09-23",35600
"1225","2016-09-26",35600
"1226","2016-09-27",34500
"1227","2016-09-28",37000
"1228","2016-09-29",39900
"1229","2016-09-30",40600
"1230","2016-10-03",38800
"1231","2016-10-04",37800
"1232","2016-10-05",40800
"1233","2016-10-06",41500
"1234","2016-10-07",40200
"1235","2016-10-10",41800
"1236","2016-10-11",40000
"1237","2016-10-12",36300
"1238","2016-10-13",36800
"1239","2016-10-14",37700
"1240","2016-10-17",36300
"1241","2016-10-18",36500
"1242","2016-10-19",37900
"1243","2016-10-20",38100
"1244","2016-10-21",37300
"1245","2016-10-24",36400
"1246","2016-10-25",35300
"1247","2016-10-26",36500
"1248","2016-10-27",36600
"1249","2016-10-28",36800
"1250","2016-10-31",35200
"1251","2016-11-01",32100
"1252","2016-11-02",32200
"1253","2016-11-03",29800
"1254","2016-11-04",30500
"1255","2016-11-07",29500
"1256","2016-11-08",29000
"1257","2016-11-09",31900
"1258","2016-11-10",31300
"1259","2016-11-11",31300
"1260","2016-11-14",32000
"1261","2016-11-15",35100
"1262","2016-11-16",37700
"1263","2016-11-17",38500
"1264","2016-11-18",38100
"1265","2016-11-21",41300
"1266","2016-11-22",40100
"1267","2016-11-23",40900
"1268","2016-11-25",38300
"1269","2016-11-28",37100
"1270","2016-11-29",35100
"1271","2016-11-30",38600
"1272","2016-12-01",41700
"1273","2016-12-02",41000
"1274","2016-12-05",43200
"1275","2016-12-06",44300
"1276","2016-12-07",43300
"1277","2016-12-08",45400
"1278","2016-12-09",53300
"1279","2016-12-12",57200
"1280","2016-12-13",56500
"1281","2016-12-14",52100
"1282","2016-12-15",48200
"1283","2016-12-16",49300
"1284","2016-12-19",48500
"1285","2016-12-20",50300
"1286","2016-12-21",47400
"1287","2016-12-22",44300
"1288","2016-12-23",42800
"1289","2016-12-27",43000
"1290","2016-12-28",41700
"1291","2016-12-29",41300
"1292","2016-12-30",40600
"1293","2017-01-03",42600
"1294","2017-01-04",45400
"1295","2017-01-05",48400
"1296","2017-01-06",48800
"1297","2017-01-09",47800
"1298","2017-01-10",45900
"1299","2017-01-11",48000
"1300","2017-01-12",46900
"1301","2017-01-13",43600
"1302","2017-01-17",43100
"1303","2017-01-18",41100
"1304","2017-01-19",40500
"1305","2017-01-20",40300
"1306","2017-01-23",38500
"1307","2017-01-24",37600
"1308","2017-01-25",38100
"1309","2017-01-26",39100
"1310","2017-01-27",37000
"1311","2017-01-30",33800
"1312","2017-01-31",33000
"1313","2017-02-01",31700
"1314","2017-02-02",31200
"1315","2017-02-03",34000
"1316","2017-02-06",32200
"1317","2017-02-07",31400
"1318","2017-02-08",32500
"1319","2017-02-09",32500
"1320","2017-02-10",33000
"1321","2017-02-13",32800
"1322","2017-02-14",33800
"1323","2017-02-15",32700
"1324","2017-02-16",31900
"1325","2017-02-17",31400
"1326","2017-02-21",28800
"1327","2017-02-22",28600
"1328","2017-02-23",29100
"1329","2017-02-24",27600
"1330","2017-02-27",27800
"1331","2017-02-28",26500
"1332","2017-03-01",25400
"1333","2017-03-02",24500
"1334","2017-03-03",24200
"1335","2017-03-06",22000
"1336","2017-03-07",22000
"1337","2017-03-08",20400
"1338","2017-03-09",22600
"1339","2017-03-10",21100
"1340","2017-03-13",20200
"1341","2017-03-14",19800
"1342","2017-03-15",21300
"1343","2017-03-16",22600
"1344","2017-03-17",25000
"1345","2017-03-20",23000
"1346","2017-03-21",23200
"1347","2017-03-22",22400
"1348","2017-03-23",22100
"1349","2017-03-24",23300
"1350","2017-03-27",22500
"1351","2017-03-28",22300
"1352","2017-03-29",22800
"1353","2017-03-30",22500
"1354","2017-03-31",22200
"1355","2017-04-03",21300
"1356","2017-04-04",19400
"1357","2017-04-05",19200
"1358","2017-04-06",18600
"1359","2017-04-07",18200
"1360","2017-04-10",18900
"1361","2017-04-11",18000
"1362","2017-04-12",17900
"1363","2017-04-13",17900
"1364","2017-04-17",18600
"1365","2017-04-18",17900
"1366","2017-04-19",18000
"1367","2017-04-20",18100
"1368","2017-04-21",17300
"1369","2017-04-24",17400
"1370","2017-04-25",17200
"1371","2017-04-26",17800
"1372","2017-04-27",17700
"1373","2017-04-28",17000
"1374","2017-05-01",16100
"1375","2017-05-02",16000
"1376","2017-05-03",16300
"1377","2017-05-04",16600
"1378","2017-05-05",17700
"1379","2017-05-08",17200
"1380","2017-05-09",17700
"1381","2017-05-10",18800
"1382","2017-05-11",18900
"1383","2017-05-12",18800
"1384","2017-05-15",18900
"1385","2017-05-16",18600
"1386","2017-05-17",20400
"1387","2017-05-18",20700
"1388","2017-05-19",21100
"1389","2017-05-22",21100
"1390","2017-05-23",20200
"1391","2017-05-24",18600
"1392","2017-05-25",19800
"1393","2017-05-26",19300
"1394","2017-05-30",18700
"1395","2017-05-31",18600
"1396","2017-06-01",19200
"1397","2017-06-02",20400
"1398","2017-06-05",21000
"1399","2017-06-06",20900
"1400","2017-06-07",19700
"1401","2017-06-08",19500
"1402","2017-06-09",19000
"1403","2017-06-12",18800
"1404","2017-06-13",18700
"1405","2017-06-14",18400
"1406","2017-06-15",17800
"1407","2017-06-16",17700
"1408","2017-06-19",18000
"1409","2017-06-20",17300
"1410","2017-06-21",16100
"1411","2017-06-22",17000
"1412","2017-06-23",16300
"1413","2017-06-26",16100
"1414","2017-06-27",16900
"1415","2017-06-28",16500
"1416","2017-06-29",17000
"1417","2017-06-30",17100
"1418","2017-07-03",17200
"1419","2017-07-05",16200
"1420","2017-07-06",15700
"1421","2017-07-07",15400
"1422","2017-07-10",15200
"1423","2017-07-11",14900
"1424","2017-07-12",14100
"1425","2017-07-13",14300
"1426","2017-07-14",14000
"1427","2017-07-17",14400
"1428","2017-07-18",14200
"1429","2017-07-19",15700
"1430","2017-07-20",15800
"1431","2017-07-21",15900
"1432","2017-07-24",14800
"1433","2017-07-25",16000
"1434","2017-07-26",15000
"1435","2017-07-27",15500
"1436","2017-07-28",15400
"1437","2017-07-31",15000
"1438","2017-08-01",14600
"1439","2017-08-02",14000
"1440","2017-08-03",13500
"1441","2017-08-04",9400
"1442","2017-08-07",9200
"1443","2017-08-08",8000
"1444","2017-08-09",8600
"1445","2017-08-10",8300
"1446","2017-08-11",8100
"1447","2017-08-14",8500
"1448","2017-08-15",7600
"1449","2017-08-16",6800
"1450","2017-08-17",7200
"1451","2017-08-18",7100
"1452","2017-08-21",6300
"1453","2017-08-22",5900
"1454","2017-08-23",5800
"1455","2017-08-24",5500
"1456","2017-08-25",5000
"1457","2017-08-28",4800
"1458","2017-08-29",4800
"1459","2017-08-30",4600
"1460","2017-08-31",4700
"1461","2017-09-01",4300
"1462","2017-09-05",4000
"1463","2017-09-06",4100
"1464","2017-09-07",4400
"1465","2017-09-08",4100
"1466","2017-09-11",4500
"1467","2017-09-12",3800
"1468","2017-09-13",3800
"1469","2017-09-14",3800
"1470","2017-09-15",3800
"1471","2017-09-18",3800
"1472","2017-09-19",3800
"1473","2017-09-20",3800
"1474","2017-09-21",3800
"1475","2017-09-22",3800
"1476","2017-09-25",3800
"1477","2017-09-26",3800
"1478","2017-09-27",3800
"1479","2017-09-28",3800
"1480","2017-09-29",2500
"1481","2017-10-02",2300
"1482","2017-10-03",2100
"1483","2017-10-04",2100
"1484","2017-10-05",3200
"1485","2017-10-06",3500
"1486","2017-10-09",3500
"1487","2017-10-10",2600
"1488","2017-10-11",3400
"1489","2017-10-12",2800
"1490","2017-10-13",3800
"1491","2017-10-16",7000
"1492","2017-10-17",8700
"1493","2017-10-18",7700
"1494","2017-10-19",8500
"1495","2017-10-20",8700
"1496","2017-10-23",8400
"1497","2017-10-24",7800
"1498","2017-10-25",7800
"1499","2017-10-26",8000
"1500","2017-10-27",7600
"1501","2017-10-30",8800
"1502","2017-10-31",9000
"1503","2017-11-01",8300
"1504","2017-11-02",8100
"1505","2017-11-03",8400
"1506","2017-11-06",8300
"1507","2017-11-07",8100
"1508","2017-11-08",8300
"1509","2017-11-09",8200
"1510","2017-11-10",8100
"1511","2017-11-13",6200
"1512","2017-11-14",5100
"1513","2017-11-15",5100
"1514","2017-11-16",6000
"1515","2017-11-17",7200
"1516","2017-11-20",6000
"1517","2017-11-21",6500
"1518","2017-11-22",6400
"1519","2017-11-24",7400
"1520","2017-11-27",7500
"1521","2017-11-28",7200
"1522","2017-11-29",7500
"1523","2017-11-30",6900
"1524","2017-12-01",7200
"1525","2017-12-04",7200
"1526","2017-12-05",7000
"1527","2017-12-06",6300
"1528","2017-12-07",6100
"1529","2017-12-08",6200
"1530","2017-12-11",6500
"1531","2017-12-12",6500
"1532","2017-12-13",6500
"1533","2017-12-14",6000
"1534","2017-12-15",6300
"1535","2017-12-18",5900
"1536","2017-12-19",5800
"1537","2017-12-20",5700
"1538","2017-12-21",5300
"1539","2017-12-22",5400
"1540","2017-12-26",5300
"1541","2017-12-27",5600
"1542","2017-12-28",5300
"1543","2017-12-29",5100
"1544","2018-01-02",5100
"1545","2018-01-03",5500
"1546","2018-01-04",7000
"1547","2018-01-05",8200
"1548","2018-01-08",9000
"1549","2018-01-09",8700
"1550","2018-01-10",9000
"1551","2018-01-11",9500
"1552","2018-01-12",9900
"1553","2018-01-16",9000
"1554","2018-01-17",9500
"1555","2018-01-18",8900
"1556","2018-01-19",9400
"1557","2018-01-22",8700
"1558","2018-01-23",9000
"1559","2018-01-24",8600
"1560","2018-01-25",9100
"1561","2018-01-26",10000
"1562","2018-01-29",9200
"1563","2018-01-30",9000
"1564","2018-01-31",8700
"1565","2018-02-01",8900
"1566","2018-02-02",9200
"1567","2018-02-05",8800
"1568","2018-02-06",8100
"1569","2018-02-07",8000
"1570","2018-02-08",7500
"1571","2018-02-09",7400
"1572","2018-02-12",8500
"1573","2018-02-13",8500
"1574","2018-02-14",7000
"1575","2018-02-15",6700
"1576","2018-02-16",6500
"1577","2018-02-20",6200
"1578","2018-02-21",6200
"1579","2018-02-22",6200
"1580","2018-02-23",8600
"1581","2018-02-26",8600
"1582","2018-02-27",5900
"1583","2018-02-28",6500
"1584","2018-03-01",5900
"1585","2018-03-02",5900
"1586","2018-03-05",6500
"1587","2018-03-06",6000
"1588","2018-03-07",6000
"1589","2018-03-08",6000
"1590","2018-03-09",6000
"1591","2018-03-12",6000
"1592","2018-03-13",6200
"1593","2018-03-14",6500
"1594","2018-03-15",6500
"1595","2018-03-16",6500
"1596","2018-03-19",6500
"1597","2018-03-20",6500
"1598","2018-03-21",6500
"1599","2018-03-22",6500
"1600","2018-03-23",6500
"1601","2018-03-26",5500
"1602","2018-03-27",5700
"1603","2018-03-28",5600
"1604","2018-03-29",5500
"1605","2018-04-02",5100
"1606","2018-04-03",3500
"1607","2018-04-04",2800
"1608","2018-04-05",3000
"1609","2018-04-06",2500
"1610","2018-04-09",3200
"1611","2018-04-10",3000
"1612","2018-04-11",3600
"1613","2018-04-12",4100
"1614","2018-04-13",4400
"1615","2018-04-16",5000
"1616","2018-04-17",5800
"1617","2018-04-18",6000
"1618","2018-04-19",5900
"1619","2018-04-20",5700
"1620","2018-04-23",6400
"1621","2018-04-24",5400
"1622","2018-04-25",5400
"1623","2018-04-26",5800
"1624","2018-04-27",5400
"1625","2018-04-30",5300
"1626","2018-05-01",5300
"1627","2018-05-02",5300
"1628","2018-05-03",6700
"1629","2018-05-04",6500
"1630","2018-05-07",6500
"1631","2018-05-08",6800
"1632","2018-05-09",7400
"1633","2018-05-10",7200
"1634","2018-05-11",8000
"1635","2018-05-14",8000
"1636","2018-05-15",7000
"1637","2018-05-16",6500
"1638","2018-05-17",6500
"1639","2018-05-18",7500
"1640","2018-05-21",8000
"1641","2018-05-22",7800
"1642","2018-05-23",7900
"1643","2018-05-24",7800
"1644","2018-05-25",8000
"1645","2018-05-29",7800
"1646","2018-05-30",8000
"1647","2018-05-31",7800
"1648","2018-06-01",8000
"1649","2018-06-04",7800
"1650","2018-06-05",7400
"1651","2018-06-06",6000
"1652","2018-06-07",7800
"1653","2018-06-08",7800
"1654","2018-06-11",8000
"1655","2018-06-12",7500
"1656","2018-06-13",7500
"1657","2018-06-14",7400
"1658","2018-06-15",7400
"1659","2018-06-18",3000
"1660","2018-06-19",2300
"1661","2018-06-20",1700
"1662","2018-06-21",2800
"1663","2018-06-22",2900
"1664","2018-06-25",2800
"1665","2018-06-26",2800
"1666","2018-06-27",2400
"1667","2018-06-28",1800
"1668","2018-06-29",2000
"1669","2018-07-02",1800
"1670","2018-07-03",1400
"1671","2018-07-05",1500
"1672","2018-07-06",1700
"1673","2018-07-09",1600
"1674","2018-07-10",1800
"1675","2018-07-11",1600
"1676","2018-07-12",1600
"1677","2018-07-13",1800
"1678","2018-07-16",2000
"1679","2018-07-17",1400
"1680","2018-07-18",1800
"1681","2018-07-19",1800
"1682","2018-07-20",1800
"1683","2018-07-23",1600
"1684","2018-07-24",1600
"1685","2018-07-25",1600
"1686","2018-07-26",1400
"1687","2018-07-27",1200
"1688","2018-07-30",1000
"1689","2018-07-31",1100
"1690","2018-08-01",700
"1691","2018-08-02",500
"1692","2018-08-03",600
"1693","2018-08-06",600
"1694","2018-08-07",500
"1695","2018-08-08",1000
"1696","2018-08-09",600
"1697","2018-08-10",800
"1698","2018-08-13",600
"1699","2018-08-14",700
"1700","2018-08-15",600
"1701","2018-08-16",700
"1702","2018-08-17",900
"1703","2018-08-20",700
"1704","2018-08-21",800
"1705","2018-08-22",700
"1706","2018-08-23",800
"1707","2018-08-24",700
"1708","2018-08-27",900
"1709","2018-08-28",700
"1710","2018-08-29",700
"1711","2018-08-30",700
"1712","2018-08-31",700
"1713","2018-09-04",700
"1714","2018-09-05",700
"1715","2018-09-06",700
"1716","2018-09-07",800
"1717","2018-09-10",700
"1718","2018-09-11",700
"1719","2018-09-12",800
"1720","2018-09-13",900
"1721","2018-09-14",700
"1722","2018-09-17",700
"1723","2018-09-18",700
"1724","2018-09-19",700
"1725","2018-09-20",700
"1726","2018-09-21",700
"1727","2018-09-24",700
"1728","2018-09-25",700
"1729","2018-09-26",800
"1730","2018-09-27",800
"1731","2018-09-28",1500
"1732","2018-10-01",2600
"1733","2018-10-02",3200
"1734","2018-10-03",5000
"1735","2018-10-04",4400
"1736","2018-10-05",4500
"1737","2018-10-08",5000
"1738","2018-10-09",3500
"1739","2018-10-10",3300
"1740","2018-10-11",1700
"1741","2018-10-12",2000
"1742","2018-10-15",2000
"1743","2018-10-16",1900
"1744","2018-10-17",2400
"1745","2018-10-18",2500
"1746","2018-10-19",2800
"1747","2018-10-22",2500
"1748","2018-10-23",1800
"1749","2018-10-24",1600
"1750","2018-10-25",1500
"1751","2018-10-26",1600
"1752","2018-10-29",1400
"1753","2018-10-30",2200
"1754","2018-10-31",1800
"1755","2018-11-01",1800
"1756","2018-11-02",2400
"1757","2018-11-05",2500
"1758","2018-11-06",1800
"1759","2018-11-07",1800
"1760","2018-11-08",2500
"1761","2018-11-09",2200
"1762","2018-11-12",1600
"1763","2018-11-13",1200
"1764","2018-11-14",1400
"1765","2018-11-15",1300
"1766","2018-11-16",800
"1767","2018-11-19",750
"1768","2018-11-20",750
"1769","2018-11-21",750
"1770","2018-11-23",750
"1771","2018-11-26",750
"1772","2018-11-27",750
"1773","2018-11-28",30
"1774","2018-11-29",15.1
"1775","2018-11-30",15.1
"1776","2018-12-03",15.1
"1777","2018-12-04",15.1
"1778","2018-12-06",15.11
"1779","2018-12-07",15.11
"1780","2018-12-10",15.11
"1781","2018-12-11",15.11
"1782","2018-12-12",15.11
"1783","2018-12-13",15.11
"1784","2018-12-14",15.11
"1785","2018-12-17",15
"1786","2018-12-18",13.65
"1787","2018-12-19",12.91
"1788","2018-12-20",13
"1789","2018-12-21",11
"1790","2018-12-24",11
"1791","2018-12-26",13.59
"1792","2018-12-27",13.25
"1793","2018-12-28",12.89
"1794","2018-12-31",13.35
"1795","2019-01-02",13.94
"1796","2019-01-03",13.5
"1797","2019-01-04",13.75
"1798","2019-01-07",15.25
"1799","2019-01-08",15.08
"1800","2019-01-09",15.76
"1801","2019-01-10",15.2
"1802","2019-01-11",15.01
"1803","2019-01-14",14.5
"1804","2019-01-15",14.94
"1805","2019-01-16",14.43
"1806","2019-01-17",14
"1807","2019-01-18",14.5
"1808","2019-01-22",13.56
"1809","2019-01-23",13.55
"1810","2019-01-24",14
"1811","2019-01-25",15.22
"1812","2019-01-28",15.22
"1813","2019-01-29",15.55
"1814","2019-01-30",15.55
"1815","2019-01-31",15.5
"1816","2019-02-01",15.51
"1817","2019-02-04",15.52
"1818","2019-02-05",15.51
"1819","2019-02-06",15.21
"1820","2019-02-07",15.5
"1821","2019-02-08",15.3
"1822","2019-02-11",15.58
"1823","2019-02-12",15.4
"1824","2019-02-13",15.24
"1825","2019-02-14",15.01
"1826","2019-02-15",15.27
"1827","2019-02-19",15.25
"1828","2019-02-20",15.29
"1829","2019-02-21",15.54
"1830","2019-02-22",15.66
"1831","2019-02-25",15.5
"1832","2019-02-26",15.2
"1833","2019-02-27",15.15
"1834","2019-02-28",15.3
"1835","2019-03-01",15.16
"1836","2019-03-04",15.31
"1837","2019-03-05",15.5
"1838","2019-03-06",15
"1839","2019-03-07",15
"1840","2019-03-08",14.76
"1841","2019-03-11",15.01
"1842","2019-03-12",15
"1843","2019-03-13",15
"1844","2019-03-14",15
"1845","2019-03-15",14.8
"1846","2019-03-18",15.1
"1847","2019-03-19",14.92
"1848","2019-03-20",14.41
"1849","2019-03-21",14.62
"1850","2019-03-22",14.43
"1851","2019-03-25",14.23
"1852","2019-03-26",14.18
"1853","2019-03-27",14.25
"1854","2019-03-28",14.24
"1855","2019-03-29",14.1
"1856","2019-04-01",14
"1857","2019-04-02",14.22
"1858","2019-04-03",13.99
"1859","2019-04-04",14
"1860","2019-04-05",14
"1861","2019-04-08",14.34
"1862","2019-04-09",14.7
"1863","2019-04-10",14.49
"1864","2019-04-11",14.5
"1865","2019-04-12",14.63
"1866","2019-04-15",14.63
"1867","2019-04-16",14.47
"1868","2019-04-17",14.75
"1869","2019-04-18",14.51
"1870","2019-04-22",14.5
"1871","2019-04-23",14.87
"1872","2019-04-24",15.23
"1873","2019-04-25",15.24
"1874","2019-04-26",15.15
"1875","2019-04-29",14.99
"1876","2019-04-30",14.85
"1877","2019-05-01",14.85
"1878","2019-05-02",14.66
"1879","2019-05-03",14.96
"1880","2019-05-06",15.1
"1881","2019-05-07",14.56
"1882","2019-05-08",14.33
"1883","2019-05-09",14.34
"1884","2019-05-10",14.91
"1885","2019-05-13",13.95
"1886","2019-05-14",13.63
"1887","2019-05-15",13.77
"1888","2019-05-16",13.73
"1889","2019-05-17",14.02
"1890","2019-05-20",13.88
"1891","2019-05-21",14.65
"1892","2019-05-22",14.85
"1893","2019-05-23",14.2
"1894","2019-05-24",14.74
"1895","2019-05-28",14.19
"1896","2019-05-29",13.9
"1897","2019-05-30",13.6
"1898","2019-05-31",13.68
"1899","2019-06-03",13.4
"1900","2019-06-04",13.76
"1901","2019-06-05",12.84
"1902","2019-06-06",12.36
"1903","2019-06-07",13.2
"1904","2019-06-10",12.91
"1905","2019-06-11",12.85
"1906","2019-06-12",12.96
"1907","2019-06-13",12.23
"1908","2019-06-14",12.23
"1909","2019-06-17",12.67
"1910","2019-06-18",12.96
"1911","2019-06-19",13.18
"1912","2019-06-20",13.59
"1913","2019-06-21",13.46
"1914","2019-06-24",13.12
"1915","2019-06-25",13.01
"1916","2019-06-26",12.88
"1917","2019-06-27",12.82
"1918","2019-06-28",12.6
"1919","2019-07-01",12.9
"1920","2019-07-02",12.26
"1921","2019-07-03",11.6
"1922","2019-07-05",11.24
"1923","2019-07-08",11.18
"1924","2019-07-09",10.99
"1925","2019-07-10",11.6
"1926","2019-07-11",11.48
"1927","2019-07-12",11.11
"1928","2019-07-15",10.7
"1929","2019-07-16",10.22
"1930","2019-07-17",9.51
"1931","2019-07-18",8.61
"1932","2019-07-19",8.28
"1933","2019-07-22",8.35
"1934","2019-07-23",7.87
"1935","2019-07-24",8.5
"1936","2019-07-25",8.23
"1937","2019-07-26",8.34
"1938","2019-07-29",8.56
"1939","2019-07-30",9.05
"1940","2019-07-31",9.4
"1941","2019-08-01",8.75
"1942","2019-08-02",8.04
"1943","2019-08-05",6.97
"1944","2019-08-06",6.82
"1945","2019-08-07",5.86
"1946","2019-08-08",5.6
"1947","2019-08-09",5.04
"1948","2019-08-12",4.69
"1949","2019-08-13",4.56
"1950","2019-08-14",4.08
"1951","2019-08-15",3.79
"1952","2019-08-16",4.57
"1953","2019-08-19",5.37
"1954","2019-08-20",5.6
"1955","2019-08-21",5.67
"1956","2019-08-22",5.85
"1957","2019-08-23",5.42
"1958","2019-08-26",5.52
"1959","2019-08-27",5.6
"1960","2019-08-28",6.02
"1961","2019-08-29",6.09
"1962","2019-08-30",6.08
"1963","2019-09-03",5.71
"1964","2019-09-04",6.15
"1965","2019-09-05",6.2
"1966","2019-09-06",6.16
"1967","2019-09-09",5.95
"1968","2019-09-10",6.25
"1969","2019-09-11",6.25
"1970","2019-09-12",5.88
"1971","2019-09-13",6.12
"1972","2019-09-16",6.16
"1973","2019-09-17",5.65
"1974","2019-09-18",4.45
"1975","2019-09-19",4.35
"1976","2019-09-20",4.5
"1977","2019-09-23",4.51
"1978","2019-09-24",4.16
"1979","2019-09-25",4.42
"1980","2019-09-26",4.16
"1981","2019-09-27",3.92
"1982","2019-09-30",3.91
"1983","2019-10-01",3.37
"1984","2019-10-02",3.19
"1985","2019-10-03",3.34
"1986","2019-10-04",3.41
"1987","2019-10-07",3.46
"1988","2019-10-08",3.4
"1989","2019-10-09",3.28
"1990","2019-10-10",3.34
"1991","2019-10-11",3.69
"1992","2019-10-14",3.3
"1993","2019-10-15",3.38
"1994","2019-10-16",3.18
"1995","2019-10-17",3.02
"1996","2019-10-18",2.83
"1997","2019-10-21",2.62
"1998","2019-10-22",2.77
"1999","2019-10-23",3.04
"2000","2019-10-24",2.84
"2001","2019-10-25",2.73
"2002","2019-10-28",2.8
"2003","2019-10-29",2.78
"2004","2019-10-30",2.63
"2005","2019-10-31",2.5
"2006","2019-11-01",2.77
"2007","2019-11-04",2.88
"2008","2019-11-05",2.77
"2009","2019-11-06",2.75
"2010","2019-11-07",2.77
"2011","2019-11-08",3.5
"2012","2019-11-11",3.14
"2013","2019-11-12",3.2
"2014","2019-11-13",3.01
"2015","2019-11-14",2.82
"2016","2019-11-15",3.14
"2017","2019-11-18",2.95
"2018","2019-11-19",2.98
"2019","2019-11-20",2.99
"2020","2019-11-21",3.27
"2021","2019-11-22",2.96
"2022","2019-11-25",2.98
"2023","2019-11-26",2.85
"2024","2019-11-27",2.91
"2025","2019-11-29",2.85
"2026","2019-12-02",2.75
"2027","2019-12-03",2.61
"2028","2019-12-04",3.05
"2029","2019-12-05",3.07
"2030","2019-12-06",3.16
"2031","2019-12-09",3.1
"2032","2019-12-10",3
"2033","2019-12-11",2.9
