"","date","CWH"
"979","2020-08-27",30.870001
"980","2020-08-28",31.620001
"981","2020-08-31",29.059999
"982","2020-09-01",32.27
"983","2020-09-02",32.040001
"984","2020-09-03",30.91
"985","2020-09-04",30.469999
"986","2020-09-08",33.540001
"987","2020-09-09",35.509998
"988","2020-09-10",35.25
"989","2020-09-11",34.439999
"990","2020-09-14",36.099998
"991","2020-09-15",33.080002
"992","2020-09-16",30.299999
"993","2020-09-17",30.969999
"994","2020-09-18",30.059999
"995","2020-09-21",30.99
"996","2020-09-22",31.200001
"997","2020-09-23",29.200001
"998","2020-09-24",28.27
"999","2020-09-25",28.219999
"1000","2020-09-28",28.459999
"1001","2020-09-29",28.85
"1002","2020-09-30",29.75
"1003","2020-10-01",31.209999
"1004","2020-10-02",31.200001
"1005","2020-10-05",32.450001
"1006","2020-10-06",31.639999
"1007","2020-10-07",32.400002
"1008","2020-10-08",31.059999
"1009","2020-10-09",30.969999
"1010","2020-10-12",30.559999
"1011","2020-10-13",32.18
"1012","2020-10-14",30.82
"1013","2020-10-15",32.450001
"1014","2020-10-16",31.889999
"1015","2020-10-19",31.129999
"1016","2020-10-20",31.129999
"1017","2020-10-21",28.110001
"1018","2020-10-22",28.07
"1019","2020-10-23",28.18
"1020","2020-10-26",27.309999
"1021","2020-10-27",27.75
"1022","2020-10-28",27.92
"1023","2020-10-29",26.85
"1024","2020-10-30",26.440001
"1025","2020-11-02",27.25
"1026","2020-11-03",29.35
"1027","2020-11-04",30.190001
"1028","2020-11-05",30.629999
"1029","2020-11-06",28.309999
"1030","2020-11-09",24.219999
"1031","2020-11-10",25.610001
"1032","2020-11-11",26.07
"1033","2020-11-12",26.32
"1034","2020-11-13",28
"1035","2020-11-16",28.549999
"1036","2020-11-17",28.870001
"1037","2020-11-18",28.75
"1038","2020-11-19",29.219999
"1039","2020-11-20",28.799999
"1040","2020-11-23",31.17
"1041","2020-11-24",31.200001
"1042","2020-11-25",30.450001
"1043","2020-11-27",31.27
