"","date","OZK"
"966","2010-11-01",9.385
"967","2010-11-02",9.535
"968","2010-11-03",9.6125
"969","2010-11-04",9.8975
"970","2010-11-05",9.8175
"971","2010-11-08",9.7825
"972","2010-11-09",9.67
"973","2010-11-10",9.7575
"974","2010-11-11",9.6925
"975","2010-11-12",9.595
"976","2010-11-15",9.6125
"977","2010-11-16",9.52
"978","2010-11-17",9.4375
"979","2010-11-18",9.5125
"980","2010-11-19",9.5
"981","2010-11-22",9.5375
"982","2010-11-23",9.4825
"983","2010-11-24",9.55
"984","2010-11-26",9.5175
"985","2010-11-29",9.475
"986","2010-11-30",9.4725
"987","2010-12-01",9.6975
"988","2010-12-02",9.745
"989","2010-12-03",9.845
"990","2010-12-06",9.8775
"991","2010-12-07",9.9475
"992","2010-12-08",10.0125
"993","2010-12-09",10.115
"994","2010-12-10",10.24
"995","2010-12-13",10.2025
"996","2010-12-14",10.19
"997","2010-12-15",10.17
"998","2010-12-16",10.2825
"999","2010-12-17",10.65
"1000","2010-12-20",10.84
"1001","2010-12-21",11.04
"1002","2010-12-22",11.105
"1003","2010-12-23",11.015
"1004","2010-12-27",11.145
"1005","2010-12-28",11.1125
"1006","2010-12-29",11.0975
"1007","2010-12-30",11.05
"1008","2010-12-31",10.8375
"1009","2011-01-03",11.115
"1010","2011-01-04",10.935
"1011","2011-01-05",10.9775
"1012","2011-01-06",10.9925
"1013","2011-01-07",10.7625
"1014","2011-01-10",10.75
"1015","2011-01-11",10.7525
"1016","2011-01-12",10.6125
"1017","2011-01-13",10.545
"1018","2011-01-14",10.775
"1019","2011-01-18",10.76
"1020","2011-01-19",10.5725
"1021","2011-01-20",10.4775
"1022","2011-01-21",10.5775
"1023","2011-01-24",10.565
"1024","2011-01-25",11.025
"1025","2011-01-26",10.9725
"1026","2011-01-27",10.9425
"1027","2011-01-28",10.73
"1028","2011-01-31",10.7825
"1029","2011-02-01",10.9975
"1030","2011-02-02",10.945
"1031","2011-02-03",10.975
"1032","2011-02-04",10.92
"1033","2011-02-07",10.9675
"1034","2011-02-08",10.875
"1035","2011-02-09",10.75
"1036","2011-02-10",10.6625
"1037","2011-02-11",10.9125
"1038","2011-02-14",10.86
"1039","2011-02-15",10.73
"1040","2011-02-16",10.715
"1041","2011-02-17",10.63
"1042","2011-02-18",10.7575
"1043","2011-02-22",10.565
"1044","2011-02-23",10.575
"1045","2011-02-24",10.525
"1046","2011-02-25",10.745
"1047","2011-02-28",10.7625
"1048","2011-03-01",10.69
"1049","2011-03-02",10.715
"1050","2011-03-03",10.9425
"1051","2011-03-04",10.93
"1052","2011-03-07",10.81
"1053","2011-03-08",11.065
"1054","2011-03-09",11.0625
"1055","2011-03-10",10.9175
"1056","2011-03-11",10.83
"1057","2011-03-14",10.8125
"1058","2011-03-15",10.7
"1059","2011-03-16",10.615
"1060","2011-03-17",10.6225
"1061","2011-03-18",10.77
"1062","2011-03-21",10.8625
"1063","2011-03-22",10.9225
"1064","2011-03-23",10.8425
"1065","2011-03-24",10.775
"1066","2011-03-25",10.8475
"1067","2011-03-28",10.8
"1068","2011-03-29",10.8125
"1069","2011-03-30",10.8575
"1070","2011-03-31",10.9275
"1071","2011-04-01",11.02
"1072","2011-04-04",11.1875
"1073","2011-04-05",11.185
"1074","2011-04-06",11.295
"1075","2011-04-07",11.2175
"1076","2011-04-08",11.175
"1077","2011-04-11",11.175
"1078","2011-04-12",11.1925
"1079","2011-04-13",11.04
"1080","2011-04-14",11.38
"1081","2011-04-15",11.485
"1082","2011-04-18",11.31
"1083","2011-04-19",11.1975
"1084","2011-04-20",11.24
"1085","2011-04-21",11.105
"1086","2011-04-25",11.0775
"1087","2011-04-26",11.2
"1088","2011-04-27",11.1675
"1089","2011-04-28",11.15
"1090","2011-04-29",11.1325
"1091","2011-05-02",11.55
"1092","2011-05-03",11.885
"1093","2011-05-04",11.8025
"1094","2011-05-05",11.7475
"1095","2011-05-06",11.8775
"1096","2011-05-09",11.8925
"1097","2011-05-10",12.115
"1098","2011-05-11",12.0925
"1099","2011-05-12",12.11
"1100","2011-05-13",12.035
"1101","2011-05-16",11.905
"1102","2011-05-17",11.99
"1103","2011-05-18",11.915
"1104","2011-05-19",11.8875
"1105","2011-05-20",11.855
"1106","2011-05-23",11.7825
"1107","2011-05-24",11.7575
"1108","2011-05-25",11.845
"1109","2011-05-26",11.88
"1110","2011-05-27",11.99
"1111","2011-05-31",12.1525
"1112","2011-06-01",11.94
"1113","2011-06-02",12.0075
"1114","2011-06-03",11.8925
"1115","2011-06-06",11.9175
"1116","2011-06-07",11.8925
"1117","2011-06-08",11.8475
"1118","2011-06-09",11.8325
"1119","2011-06-10",12.0275
"1120","2011-06-13",12.12
"1121","2011-06-14",12.23
"1122","2011-06-15",12.1525
"1123","2011-06-16",12.1775
"1124","2011-06-17",12.3125
"1125","2011-06-20",12.3075
"1126","2011-06-21",12.585
"1127","2011-06-22",12.5625
"1128","2011-06-23",12.615
"1129","2011-06-24",12.5475
"1130","2011-06-27",12.8025
"1131","2011-06-28",12.91
"1132","2011-06-29",12.9
"1133","2011-06-30",13.015
"1134","2011-07-01",13.2025
"1135","2011-07-05",13.3075
"1136","2011-07-06",13.4375
"1137","2011-07-07",13.4275
"1138","2011-07-08",13.3075
"1139","2011-07-11",12.9
"1140","2011-07-12",13.0425
"1141","2011-07-13",13.3
"1142","2011-07-14",13.0825
"1143","2011-07-15",13.1075
"1144","2011-07-18",13.0025
"1145","2011-07-19",13.2
"1146","2011-07-20",13.375
"1147","2011-07-21",13.47
"1148","2011-07-22",13.3925
"1149","2011-07-25",13.415
"1150","2011-07-26",13.165
"1151","2011-07-27",12.865
"1152","2011-07-28",12.81
"1153","2011-07-29",12.9875
"1154","2011-08-01",13.1775
"1155","2011-08-02",12.9075
"1156","2011-08-03",13.27
"1157","2011-08-04",12.6975
"1158","2011-08-05",12.74
"1159","2011-08-08",11.965
"1160","2011-08-09",12.32
"1161","2011-08-10",11.2725
"1162","2011-08-11",11.5
"1163","2011-08-12",11.3275
"1164","2011-08-15",11.6375
"1165","2011-08-16",11.2025
"1166","2011-08-17",11.375
"1167","2011-08-18",10.81
"1168","2011-08-19",10.55
"1169","2011-08-22",10.71
"1170","2011-08-23",11.025
"1171","2011-08-24",11.105
"1172","2011-08-25",10.745
"1173","2011-08-26",10.765
"1174","2011-08-29",11.055
"1175","2011-08-30",11.135
"1176","2011-08-31",11.36
"1177","2011-09-01",11.305
"1178","2011-09-02",10.765
"1179","2011-09-06",10.75
"1180","2011-09-07",11.13
"1181","2011-09-08",10.845
"1182","2011-09-09",10.56
"1183","2011-09-12",10.455
"1184","2011-09-13",10.53
"1185","2011-09-14",10.95
"1186","2011-09-15",11.095
"1187","2011-09-16",10.865
"1188","2011-09-19",10.605
"1189","2011-09-20",10.57
"1190","2011-09-21",10.12
"1191","2011-09-22",9.945
"1192","2011-09-23",10.12
"1193","2011-09-26",10.655
"1194","2011-09-27",10.865
"1195","2011-09-28",10.55
"1196","2011-09-29",10.59
"1197","2011-09-30",10.465
"1198","2011-10-03",10.32
"1199","2011-10-04",11.18
"1200","2011-10-05",10.9
"1201","2011-10-06",11.03
"1202","2011-10-07",10.69
"1203","2011-10-10",11.215
"1204","2011-10-11",11.39
"1205","2011-10-12",11.735
"1206","2011-10-13",12.075
"1207","2011-10-14",11.82
"1208","2011-10-17",11.7
"1209","2011-10-18",11.95
"1210","2011-10-19",11.965
"1211","2011-10-20",11.975
"1212","2011-10-21",12.15
"1213","2011-10-24",12.3
"1214","2011-10-25",11.93
"1215","2011-10-26",12.24
"1216","2011-10-27",12.625
"1217","2011-10-28",12.655
"1218","2011-10-31",12.435
"1219","2011-11-01",12.085
"1220","2011-11-02",12.49
"1221","2011-11-03",12.87
"1222","2011-11-04",12.535
"1223","2011-11-07",13.115
"1224","2011-11-08",13.22
"1225","2011-11-09",12.785
"1226","2011-11-10",12.965
"1227","2011-11-11",13.18
"1228","2011-11-14",13.18
"1229","2011-11-15",13.43
"1230","2011-11-16",13.27
"1231","2011-11-17",13.29
"1232","2011-11-18",13.33
"1233","2011-11-21",13.25
"1234","2011-11-22",13.25
"1235","2011-11-23",13.205
"1236","2011-11-25",13.125
"1237","2011-11-28",13.395
"1238","2011-11-29",13.37
"1239","2011-11-30",14.175
"1240","2011-12-01",13.78
"1241","2011-12-02",13.695
"1242","2011-12-05",13.955
"1243","2011-12-06",13.79
"1244","2011-12-07",13.935
"1245","2011-12-08",13.54
"1246","2011-12-09",13.92
"1247","2011-12-12",13.85
"1248","2011-12-13",13.89
"1249","2011-12-14",13.84
"1250","2011-12-15",14.035
"1251","2011-12-16",14.395
"1252","2011-12-19",14.205
"1253","2011-12-20",14.81
"1254","2011-12-21",14.775
"1255","2011-12-22",14.975
"1256","2011-12-23",15.05
"1257","2011-12-27",15.4
"1258","2011-12-28",15.26
"1259","2011-12-29",15.34
"1260","2011-12-30",14.815
"1261","2012-01-03",15
"1262","2012-01-04",15.02
"1263","2012-01-05",15.175
"1264","2012-01-06",15.19
"1265","2012-01-09",15.35
"1266","2012-01-10",15.375
"1267","2012-01-11",15.32
"1268","2012-01-12",15.62
"1269","2012-01-13",15.395
"1270","2012-01-17",15.085
"1271","2012-01-18",15
"1272","2012-01-19",14.995
"1273","2012-01-20",14.935
"1274","2012-01-23",14.72
"1275","2012-01-24",14.745
"1276","2012-01-25",14.68
"1277","2012-01-26",14.23
"1278","2012-01-27",14.07
"1279","2012-01-30",13.865
"1280","2012-01-31",13.995
"1281","2012-02-01",14.23
"1282","2012-02-02",14.25
"1283","2012-02-03",14.585
"1284","2012-02-06",14.615
"1285","2012-02-07",14.51
"1286","2012-02-08",14.525
"1287","2012-02-09",14.48
"1288","2012-02-10",14.44
"1289","2012-02-13",14.7
"1290","2012-02-14",14.565
"1291","2012-02-15",14.395
"1292","2012-02-16",14.805
"1293","2012-02-17",14.875
"1294","2012-02-21",14.8
"1295","2012-02-22",14.515
"1296","2012-02-23",14.8
"1297","2012-02-24",14.69
"1298","2012-02-27",14.74
"1299","2012-02-28",14.675
"1300","2012-02-29",14.675
"1301","2012-03-01",14.855
"1302","2012-03-02",14.705
"1303","2012-03-05",14.74
"1304","2012-03-06",14.375
"1305","2012-03-07",14.56
"1306","2012-03-08",14.74
"1307","2012-03-09",15.27
"1308","2012-03-12",15.3
"1309","2012-03-13",15.64
"1310","2012-03-14",15.565
"1311","2012-03-15",15.535
"1312","2012-03-16",15.62
"1313","2012-03-19",15.93
"1314","2012-03-20",15.865
"1315","2012-03-21",15.79
"1316","2012-03-22",15.54
"1317","2012-03-23",15.595
"1318","2012-03-26",15.84
"1319","2012-03-27",15.715
"1320","2012-03-28",15.795
"1321","2012-03-29",15.585
"1322","2012-03-30",15.63
"1323","2012-04-02",15.98
"1324","2012-04-03",16.014999
"1325","2012-04-04",15.8
"1326","2012-04-05",15.715
"1327","2012-04-09",15.485
"1328","2012-04-10",15.215
"1329","2012-04-11",15.415
"1330","2012-04-12",15.465
"1331","2012-04-13",15.02
"1332","2012-04-16",15.195
"1333","2012-04-17",15.375
"1334","2012-04-18",15.17
"1335","2012-04-19",15.23
"1336","2012-04-20",15.485
"1337","2012-04-23",15.545
"1338","2012-04-24",15.56
"1339","2012-04-25",15.69
"1340","2012-04-26",15.645
"1341","2012-04-27",15.715
"1342","2012-04-30",15.45
"1343","2012-05-01",15.35
"1344","2012-05-02",15.495
"1345","2012-05-03",15.485
"1346","2012-05-04",15.22
"1347","2012-05-07",15.245
"1348","2012-05-08",15.33
"1349","2012-05-09",15.145
"1350","2012-05-10",15.545
"1351","2012-05-11",15.29
"1352","2012-05-14",15.165
"1353","2012-05-15",15.115
"1354","2012-05-16",15.055
"1355","2012-05-17",14.875
"1356","2012-05-18",14.725
"1357","2012-05-21",14.66
"1358","2012-05-22",14.625
"1359","2012-05-23",14.5
"1360","2012-05-24",14.545
"1361","2012-05-25",14.49
"1362","2012-05-29",14.665
"1363","2012-05-30",14.265
"1364","2012-05-31",14.52
"1365","2012-06-01",14.055
"1366","2012-06-04",14.04
"1367","2012-06-05",14.13
"1368","2012-06-06",14.345
"1369","2012-06-07",14.555
"1370","2012-06-08",14.725
"1371","2012-06-11",14.195
"1372","2012-06-12",14.4
"1373","2012-06-13",14.195
"1374","2012-06-14",14.28
"1375","2012-06-15",14.385
"1376","2012-06-18",14.44
"1377","2012-06-19",14.655
"1378","2012-06-20",14.525
"1379","2012-06-21",14.235
"1380","2012-06-22",14.56
"1381","2012-06-25",14.42
"1382","2012-06-26",14.415
"1383","2012-06-27",14.705
"1384","2012-06-28",14.605
"1385","2012-06-29",15.04
"1386","2012-07-02",15.3
"1387","2012-07-03",15.445
"1388","2012-07-05",15.375
"1389","2012-07-06",15.145
"1390","2012-07-09",14.955
"1391","2012-07-10",15.015
"1392","2012-07-11",14.985
"1393","2012-07-12",15.195
"1394","2012-07-13",16.504999
"1395","2012-07-16",16.879999
"1396","2012-07-17",17.035
"1397","2012-07-18",17.049999
"1398","2012-07-19",16.535
"1399","2012-07-20",16.565001
"1400","2012-07-23",16.309999
"1401","2012-07-24",16.115
"1402","2012-07-25",16
"1403","2012-07-26",15.98
"1404","2012-07-27",16.15
"1405","2012-07-30",16.055
"1406","2012-07-31",16.094999
"1407","2012-08-01",15.865
"1408","2012-08-02",15.68
"1409","2012-08-03",16.27
"1410","2012-08-06",16.07
"1411","2012-08-07",16.120001
"1412","2012-08-08",16.02
"1413","2012-08-09",15.985
"1414","2012-08-10",15.96
"1415","2012-08-13",15.91
"1416","2012-08-14",15.81
"1417","2012-08-15",16.125
"1418","2012-08-16",16.1
"1419","2012-08-17",16.1
"1420","2012-08-20",16.25
"1421","2012-08-21",16.254999
"1422","2012-08-22",16
"1423","2012-08-23",15.705
"1424","2012-08-24",15.84
"1425","2012-08-27",16.1
"1426","2012-08-28",16.195
"1427","2012-08-29",16.344999
"1428","2012-08-30",16.084999
"1429","2012-08-31",16.049999
"1430","2012-09-04",16.434999
"1431","2012-09-05",16.465
"1432","2012-09-06",16.885
"1433","2012-09-07",16.82
"1434","2012-09-10",16.790001
"1435","2012-09-11",16.695
"1436","2012-09-12",16.92
"1437","2012-09-13",17.15
"1438","2012-09-14",17.275
"1439","2012-09-17",16.965
"1440","2012-09-18",17.315001
"1441","2012-09-19",17.15
"1442","2012-09-20",16.945
"1443","2012-09-21",16.860001
"1444","2012-09-24",17.049999
"1445","2012-09-25",16.965
"1446","2012-09-26",17.059999
"1447","2012-09-27",17.325001
"1448","2012-09-28",17.235001
"1449","2012-10-01",17.125
"1450","2012-10-02",17.055
"1451","2012-10-03",17.02
"1452","2012-10-04",17.094999
"1453","2012-10-05",17.235001
"1454","2012-10-08",17.025
"1455","2012-10-09",16.795
"1456","2012-10-10",16.77
"1457","2012-10-11",17.065001
"1458","2012-10-12",16.285
"1459","2012-10-15",16.219999
"1460","2012-10-16",16.094999
"1461","2012-10-17",16.325001
"1462","2012-10-18",16.459999
"1463","2012-10-19",16.355
"1464","2012-10-22",16.365
"1465","2012-10-23",16.295
"1466","2012-10-24",16.34
"1467","2012-10-25",16.485001
"1468","2012-10-26",16.15
"1469","2012-10-31",16.370001
"1470","2012-11-01",16.434999
"1471","2012-11-02",16.01
"1472","2012-11-05",16.025
"1473","2012-11-06",16.32
"1474","2012-11-07",15.53
"1475","2012-11-08",15.5
"1476","2012-11-09",15.905
"1477","2012-11-12",15.95
"1478","2012-11-13",15.7
"1479","2012-11-14",15.625
"1480","2012-11-15",15.615
"1481","2012-11-16",15.735
"1482","2012-11-19",15.995
"1483","2012-11-20",16.245001
"1484","2012-11-21",16.129999
"1485","2012-11-23",16.209999
"1486","2012-11-26",16.209999
"1487","2012-11-27",15.95
"1488","2012-11-28",15.9
"1489","2012-11-29",15.975
"1490","2012-11-30",15.89
"1491","2012-12-03",16.195
"1492","2012-12-04",16.190001
"1493","2012-12-05",16.165001
"1494","2012-12-06",16.299999
"1495","2012-12-07",16.24
"1496","2012-12-10",16.290001
"1497","2012-12-11",16.565001
"1498","2012-12-12",16.264999
"1499","2012-12-13",16.17
"1500","2012-12-14",16.254999
"1501","2012-12-17",16.459999
"1502","2012-12-18",16.545
"1503","2012-12-19",16.48
"1504","2012-12-20",16.825001
"1505","2012-12-21",16.684999
"1506","2012-12-24",16.74
"1507","2012-12-26",16.725
"1508","2012-12-27",17
"1509","2012-12-28",16.67
"1510","2012-12-31",16.735001
"1511","2013-01-02",17.184999
"1512","2013-01-03",17.25
"1513","2013-01-04",17.315001
"1514","2013-01-07",17.254999
"1515","2013-01-08",17.235001
"1516","2013-01-09",17.045
"1517","2013-01-10",17.120001
"1518","2013-01-11",17.105
"1519","2013-01-14",17.245001
"1520","2013-01-15",17.309999
"1521","2013-01-16",17.26
"1522","2013-01-17",17.68
"1523","2013-01-18",17.799999
"1524","2013-01-22",17.91
"1525","2013-01-23",17.775
"1526","2013-01-24",18.25
"1527","2013-01-25",18.51
"1528","2013-01-28",18.34
"1529","2013-01-29",18.495001
"1530","2013-01-30",18.305
"1531","2013-01-31",18.16
"1532","2013-02-01",18.5
"1533","2013-02-04",18.365
"1534","2013-02-05",18.790001
"1535","2013-02-06",18.950001
"1536","2013-02-07",18.799999
"1537","2013-02-08",18.795
"1538","2013-02-11",18.805
"1539","2013-02-12",18.945
"1540","2013-02-13",18.995001
"1541","2013-02-14",18.895
"1542","2013-02-15",19.16
"1543","2013-02-19",19.344999
"1544","2013-02-20",19.165001
"1545","2013-02-21",19.09
"1546","2013-02-22",19.32
"1547","2013-02-25",18.799999
"1548","2013-02-26",19.23
"1549","2013-02-27",19.280001
"1550","2013-02-28",19.195
"1551","2013-03-01",19.344999
"1552","2013-03-04",19.625
"1553","2013-03-05",20.105
"1554","2013-03-06",20.424999
"1555","2013-03-07",20.66
"1556","2013-03-08",20.85
"1557","2013-03-11",20.875
"1558","2013-03-12",20.684999
"1559","2013-03-13",20.969999
"1560","2013-03-14",21.205
"1561","2013-03-15",21.17
"1562","2013-03-18",21.025
"1563","2013-03-19",21.254999
"1564","2013-03-20",21.465
"1565","2013-03-21",21.440001
"1566","2013-03-22",21.700001
"1567","2013-03-25",21.975
"1568","2013-03-26",22.215
"1569","2013-03-27",22.290001
"1570","2013-03-28",22.174999
"1571","2013-04-01",22.254999
"1572","2013-04-02",22.18
"1573","2013-04-03",20.985001
"1574","2013-04-04",21.1
"1575","2013-04-05",20.9
"1576","2013-04-08",20.82
"1577","2013-04-09",20.77
"1578","2013-04-10",21.129999
"1579","2013-04-11",20.525
"1580","2013-04-12",20.17
"1581","2013-04-15",19.844999
"1582","2013-04-16",20.27
"1583","2013-04-17",20.084999
"1584","2013-04-18",19.940001
"1585","2013-04-19",20.200001
"1586","2013-04-22",20.205
"1587","2013-04-23",20.48
"1588","2013-04-24",20.645
"1589","2013-04-25",20.82
"1590","2013-04-26",20.475
"1591","2013-04-29",20.51
"1592","2013-04-30",20.465
"1593","2013-05-01",19.825001
"1594","2013-05-02",20.215
"1595","2013-05-03",20.535
"1596","2013-05-06",20.82
"1597","2013-05-07",21.09
"1598","2013-05-08",20.879999
"1599","2013-05-09",20.889999
"1600","2013-05-10",20.93
"1601","2013-05-13",21.18
"1602","2013-05-14",21.5
"1603","2013-05-15",21.77
"1604","2013-05-16",21.950001
"1605","2013-05-17",22.184999
"1606","2013-05-20",22.26
"1607","2013-05-21",22.34
"1608","2013-05-22",22.35
"1609","2013-05-23",21.99
"1610","2013-05-24",21.844999
"1611","2013-05-28",22.27
"1612","2013-05-29",22.059999
"1613","2013-05-30",22.254999
"1614","2013-05-31",21.825001
"1615","2013-06-03",21.834999
"1616","2013-06-04",21.65
"1617","2013-06-05",21.344999
"1618","2013-06-06",21.51
"1619","2013-06-07",21.754999
"1620","2013-06-10",22.055
"1621","2013-06-11",22.290001
"1622","2013-06-12",21.865
"1623","2013-06-13",21.950001
"1624","2013-06-14",21.525
"1625","2013-06-17",21.75
"1626","2013-06-18",21.725
"1627","2013-06-19",21.625
"1628","2013-06-20",21.725
"1629","2013-06-21",21.969999
"1630","2013-06-24",21.74
"1631","2013-06-25",21.889999
"1632","2013-06-26",21.745001
"1633","2013-06-27",21.700001
"1634","2013-06-28",21.665001
"1635","2013-07-01",21.875
"1636","2013-07-02",22.135
"1637","2013-07-03",22.295
"1638","2013-07-05",23.129999
"1639","2013-07-08",23.120001
"1640","2013-07-09",23.254999
"1641","2013-07-10",22.98
"1642","2013-07-11",22.645
"1643","2013-07-12",22.42
"1644","2013-07-15",22.950001
"1645","2013-07-16",22.950001
"1646","2013-07-17",22.83
"1647","2013-07-18",23.370001
"1648","2013-07-19",23.325001
"1649","2013-07-22",23.52
"1650","2013-07-23",23.709999
"1651","2013-07-24",23.950001
"1652","2013-07-25",23.75
"1653","2013-07-26",23.844999
"1654","2013-07-29",23.615
"1655","2013-07-30",23.805
"1656","2013-07-31",23.889999
"1657","2013-08-01",24.055
"1658","2013-08-02",23.93
"1659","2013-08-05",24.030001
"1660","2013-08-06",23.860001
"1661","2013-08-07",23.605
"1662","2013-08-08",23.735001
"1663","2013-08-09",23.73
"1664","2013-08-12",23.91
"1665","2013-08-13",24.145
"1666","2013-08-14",23.969999
"1667","2013-08-15",23.700001
"1668","2013-08-16",23.709999
"1669","2013-08-19",23.555
"1670","2013-08-20",23.985001
"1671","2013-08-21",23.719999
"1672","2013-08-22",24.15
"1673","2013-08-23",24.165001
"1674","2013-08-26",24.165001
"1675","2013-08-27",23.35
"1676","2013-08-28",23.305
"1677","2013-08-29",23.459999
"1678","2013-08-30",22.690001
"1679","2013-09-03",22.825001
"1680","2013-09-04",22.85
"1681","2013-09-05",23.004999
"1682","2013-09-06",23.205
"1683","2013-09-09",23.43
"1684","2013-09-10",23.59
"1685","2013-09-11",23.809999
"1686","2013-09-12",23.665001
"1687","2013-09-13",23.365
"1688","2013-09-16",23.245001
"1689","2013-09-17",23.629999
"1690","2013-09-18",23.385
"1691","2013-09-19",23.450001
"1692","2013-09-20",23.985001
"1693","2013-09-23",24.014999
"1694","2013-09-24",24.209999
"1695","2013-09-25",24.045
"1696","2013-09-26",23.795
"1697","2013-09-27",23.719999
"1698","2013-09-30",23.969999
"1699","2013-10-01",24.4
"1700","2013-10-02",24.004999
"1701","2013-10-03",23.785
"1702","2013-10-04",23.799999
"1703","2013-10-07",23.245001
"1704","2013-10-08",23.084999
"1705","2013-10-09",22.780001
"1706","2013-10-10",22.985001
"1707","2013-10-11",23.665001
"1708","2013-10-14",24.465
"1709","2013-10-15",24.254999
"1710","2013-10-16",24.4
"1711","2013-10-17",24.48
"1712","2013-10-18",24.49
"1713","2013-10-21",24.445
"1714","2013-10-22",24.525
"1715","2013-10-23",24.629999
"1716","2013-10-24",24.665001
"1717","2013-10-25",24.915001
"1718","2013-10-28",25.264999
"1719","2013-10-29",25.225
"1720","2013-10-30",25.105
"1721","2013-10-31",24.74
"1722","2013-11-01",24.674999
"1723","2013-11-04",25.004999
"1724","2013-11-05",24.91
"1725","2013-11-06",24.92
"1726","2013-11-07",24.620001
"1727","2013-11-08",25.674999
"1728","2013-11-11",25.440001
"1729","2013-11-12",25.165001
"1730","2013-11-13",25.395
"1731","2013-11-14",25.594999
"1732","2013-11-15",25.51
"1733","2013-11-18",25.665001
"1734","2013-11-19",25.575001
"1735","2013-11-20",25.67
"1736","2013-11-21",26.215
"1737","2013-11-22",26.764999
"1738","2013-11-25",27.120001
"1739","2013-11-26",27.67
"1740","2013-11-27",27.99
"1741","2013-11-29",28.075001
"1742","2013-12-02",28.07
"1743","2013-12-03",27.665001
"1744","2013-12-04",27.5
"1745","2013-12-05",27.545
"1746","2013-12-06",27.844999
"1747","2013-12-09",27.889999
"1748","2013-12-10",27.639999
"1749","2013-12-11",27.129999
"1750","2013-12-12",27.094999
"1751","2013-12-13",27.059999
"1752","2013-12-16",27.200001
"1753","2013-12-17",26.98
"1754","2013-12-18",27.34
"1755","2013-12-19",27.23
"1756","2013-12-20",27.775
"1757","2013-12-23",28.815001
"1758","2013-12-24",28.690001
"1759","2013-12-26",28.725
"1760","2013-12-27",28.51
"1761","2013-12-30",28.365
"1762","2013-12-31",28.295
"1763","2014-01-02",28.16
"1764","2014-01-03",28.305
"1765","2014-01-06",28.24
"1766","2014-01-07",28.450001
"1767","2014-01-08",28.315001
"1768","2014-01-09",28.705
"1769","2014-01-10",28.495001
"1770","2014-01-13",28.145
"1771","2014-01-14",28.43
"1772","2014-01-15",28.475
"1773","2014-01-16",28.285
"1774","2014-01-17",28.875
"1775","2014-01-21",29.725
"1776","2014-01-22",30.02
"1777","2014-01-23",29.895
"1778","2014-01-24",29.83
"1779","2014-01-27",29.415001
"1780","2014-01-28",29.514999
"1781","2014-01-29",29.049999
"1782","2014-01-30",31.155001
"1783","2014-01-31",31.700001
"1784","2014-02-03",30.49
"1785","2014-02-04",30.51
"1786","2014-02-05",29.665001
"1787","2014-02-06",29.93
"1788","2014-02-07",29.985001
"1789","2014-02-10",29.955
"1790","2014-02-11",30.76
"1791","2014-02-12",31.014999
"1792","2014-02-13",30.875
"1793","2014-02-14",30.98
"1794","2014-02-18",31.594999
"1795","2014-02-19",30.174999
"1796","2014-02-20",29.934999
"1797","2014-02-21",30.02
"1798","2014-02-24",30.33
"1799","2014-02-25",30.225
"1800","2014-02-26",30.42
"1801","2014-02-27",31.41
"1802","2014-02-28",31.709999
"1803","2014-03-03",31.455
"1804","2014-03-04",32.880001
"1805","2014-03-05",32.845001
"1806","2014-03-06",33.345001
"1807","2014-03-07",33.220001
"1808","2014-03-10",33.279999
"1809","2014-03-11",33.445
"1810","2014-03-12",33.689999
"1811","2014-03-13",33.755001
"1812","2014-03-14",34.165001
"1813","2014-03-17",34.445
"1814","2014-03-18",34.66
"1815","2014-03-19",34.66
"1816","2014-03-20",34.994999
"1817","2014-03-21",34
"1818","2014-03-24",33.404999
"1819","2014-03-25",33.57
"1820","2014-03-26",33.709999
"1821","2014-03-27",33.130001
"1822","2014-03-28",32.959999
"1823","2014-03-31",34.029999
"1824","2014-04-01",34.540001
"1825","2014-04-02",34.544998
"1826","2014-04-03",34.275002
"1827","2014-04-04",33.43
"1828","2014-04-07",33.099998
"1829","2014-04-08",32.73
"1830","2014-04-09",32.825001
"1831","2014-04-10",31.645
"1832","2014-04-11",31.290001
"1833","2014-04-14",31.424999
"1834","2014-04-15",30.424999
"1835","2014-04-16",30.955
"1836","2014-04-17",31.495001
"1837","2014-04-21",31.18
"1838","2014-04-22",31.52
"1839","2014-04-23",31.129999
"1840","2014-04-24",30.735001
"1841","2014-04-25",30.530001
"1842","2014-04-28",30.25
"1843","2014-04-29",29.745001
"1844","2014-04-30",29.950001
"1845","2014-05-01",29.370001
"1846","2014-05-02",29.42
"1847","2014-05-05",29.514999
"1848","2014-05-06",29
"1849","2014-05-07",29.165001
"1850","2014-05-08",28.855
"1851","2014-05-09",29.135
"1852","2014-05-12",29.844999
"1853","2014-05-13",29.08
"1854","2014-05-14",28.475
"1855","2014-05-15",28.48
"1856","2014-05-16",28.860001
"1857","2014-05-19",29.110001
"1858","2014-05-20",28.450001
"1859","2014-05-21",28.610001
"1860","2014-05-22",29.125
"1861","2014-05-23",29.59
"1862","2014-05-27",30.195
"1863","2014-05-28",30.065001
"1864","2014-05-29",29.719999
"1865","2014-05-30",29.52
"1866","2014-06-02",30.33
"1867","2014-06-03",30.325001
"1868","2014-06-04",30.360001
"1869","2014-06-05",31.334999
"1870","2014-06-06",31.535
"1871","2014-06-09",31.969999
"1872","2014-06-10",31.469999
"1873","2014-06-11",31.129999
"1874","2014-06-12",31.18
"1875","2014-06-13",31.155001
"1876","2014-06-16",31.785
"1877","2014-06-17",32.509998
"1878","2014-06-18",32.615002
"1879","2014-06-19",32.845001
