"","date","GVP"
"1005","2010-12-28",3.44
"1006","2010-12-29",3.48
"1007","2010-12-30",3.62
"1008","2010-12-31",3.62
"1009","2011-01-03",3.63
"1010","2011-01-04",3.71
"1011","2011-01-05",3.86
"1012","2011-01-06",3.86
"1013","2011-01-07",3.77
"1014","2011-01-10",3.72
"1015","2011-01-11",3.78
"1016","2011-01-12",3.83
"1017","2011-01-13",3.66
"1018","2011-01-14",3.54
"1019","2011-01-18",3.44
"1020","2011-01-19",3.31
"1021","2011-01-20",3.31
"1022","2011-01-21",3.2
"1023","2011-01-24",3.24
"1024","2011-01-25",3.22
"1025","2011-01-26",3.24
"1026","2011-01-27",3.22
"1027","2011-01-28",3.21
"1028","2011-01-31",3.26
"1029","2011-02-01",3.27
"1030","2011-02-02",3.27
"1031","2011-02-03",3.26
"1032","2011-02-04",3.52
"1033","2011-02-07",3.59
"1034","2011-02-08",3.62
"1035","2011-02-09",3.64
"1036","2011-02-10",3.65
"1037","2011-02-11",3.55
"1038","2011-02-14",3.64
"1039","2011-02-15",3.59
"1040","2011-02-16",3.41
"1041","2011-02-17",3.42
"1042","2011-02-18",3.52
"1043","2011-02-22",3.48
"1044","2011-02-23",3.46
"1045","2011-02-24",3.34
"1046","2011-02-25",3.5
"1047","2011-02-28",3.46
"1048","2011-03-01",3.4
"1049","2011-03-02",3.33
"1050","2011-03-03",3.25
"1051","2011-03-04",3.2
"1052","2011-03-07",3.18
"1053","2011-03-08",3.18
"1054","2011-03-09",3.17
"1055","2011-03-10",3.08
"1056","2011-03-11",3.14
"1057","2011-03-14",2.38
"1058","2011-03-15",1.9
"1059","2011-03-16",1.9
"1060","2011-03-17",1.93
"1061","2011-03-18",2.05
"1062","2011-03-21",2.1
"1063","2011-03-22",2.33
"1064","2011-03-23",2.38
"1065","2011-03-24",2.36
"1066","2011-03-25",2.25
"1067","2011-03-28",2.19
"1068","2011-03-29",2.16
"1069","2011-03-30",2.32
"1070","2011-03-31",2.26
"1071","2011-04-01",2.29
"1072","2011-04-04",2.27
"1073","2011-04-05",2.28
"1074","2011-04-06",2.32
"1075","2011-04-07",2.33
"1076","2011-04-08",2.37
"1077","2011-04-11",2.36
"1078","2011-04-12",2.36
"1079","2011-04-13",2.38
"1080","2011-04-14",2.4
"1081","2011-04-15",2.4
"1082","2011-04-18",2.35
"1083","2011-04-19",2.24
"1084","2011-04-20",2.33
"1085","2011-04-21",2.36
"1086","2011-04-25",2.24
"1087","2011-04-26",2.19
"1088","2011-04-27",2.23
"1089","2011-04-28",2.29
"1090","2011-04-29",2.22
"1091","2011-05-02",2.26
"1092","2011-05-03",2.32
"1093","2011-05-04",2.25
"1094","2011-05-05",2.23
"1095","2011-05-06",2.25
"1096","2011-05-09",2.2
"1097","2011-05-10",2.15
"1098","2011-05-11",2.32
"1099","2011-05-12",2.3
"1100","2011-05-13",2.28
"1101","2011-05-16",2.15
"1102","2011-05-17",2.21
"1103","2011-05-18",2.26
"1104","2011-05-19",2.31
"1105","2011-05-20",2.34
"1106","2011-05-23",2.27
"1107","2011-05-24",2.32
"1108","2011-05-25",2.31
"1109","2011-05-26",2.35
"1110","2011-05-27",2.37
"1111","2011-05-31",2.33
"1112","2011-06-01",2.34
"1113","2011-06-02",2.3
"1114","2011-06-03",2.33
"1115","2011-06-06",2.3
"1116","2011-06-07",2.26
"1117","2011-06-08",2.21
"1118","2011-06-09",2.2
"1119","2011-06-10",2.16
"1120","2011-06-13",2.12
"1121","2011-06-14",2.15
"1122","2011-06-15",2.2
"1123","2011-06-16",2.18
"1124","2011-06-17",2.18
"1125","2011-06-20",2.17
"1126","2011-06-21",2.18
"1127","2011-06-22",2.19
"1128","2011-06-23",2.19
"1129","2011-06-24",2.2
"1130","2011-06-27",2.16
"1131","2011-06-28",2.2
"1132","2011-06-29",2.19
"1133","2011-06-30",2.16
"1134","2011-07-01",2.15
"1135","2011-07-05",2.14
"1136","2011-07-06",2.14
"1137","2011-07-07",2.15
"1138","2011-07-08",2.36
"1139","2011-07-11",2.36
"1140","2011-07-12",2.22
"1141","2011-07-13",2.25
"1142","2011-07-14",2.26
"1143","2011-07-15",2.21
"1144","2011-07-18",2.2
"1145","2011-07-19",2.19
"1146","2011-07-20",2.18
"1147","2011-07-21",2.18
"1148","2011-07-22",2.21
"1149","2011-07-25",2.23
"1150","2011-07-26",2.22
"1151","2011-07-27",2.2
"1152","2011-07-28",2.24
"1153","2011-07-29",2.2
"1154","2011-08-01",2.25
"1155","2011-08-02",2.25
"1156","2011-08-03",2.22
"1157","2011-08-04",2.25
"1158","2011-08-05",2.21
"1159","2011-08-08",2.17
"1160","2011-08-09",2.15
"1161","2011-08-10",1.87
"1162","2011-08-11",1.98
"1163","2011-08-12",2.01
"1164","2011-08-15",2.11
"1165","2011-08-16",2.14
"1166","2011-08-17",2.13
"1167","2011-08-18",2.06
"1168","2011-08-19",2.06
"1169","2011-08-22",2.11
"1170","2011-08-23",2.13
"1171","2011-08-24",2.09
"1172","2011-08-25",2.1
"1173","2011-08-26",2.08
"1174","2011-08-29",2.1
"1175","2011-08-30",2.1
"1176","2011-08-31",2.09
"1177","2011-09-01",2.1
"1178","2011-09-02",2.09
"1179","2011-09-06",2.1
"1180","2011-09-07",2.06
"1181","2011-09-08",2.07
"1182","2011-09-09",2.01
"1183","2011-09-12",1.94
"1184","2011-09-13",1.95
"1185","2011-09-14",1.91
"1186","2011-09-15",1.94
"1187","2011-09-16",2.04
"1188","2011-09-19",1.87
"1189","2011-09-20",1.87
"1190","2011-09-21",1.83
"1191","2011-09-22",1.68
"1192","2011-09-23",1.69
"1193","2011-09-26",1.62
"1194","2011-09-27",1.73
"1195","2011-09-28",1.73
"1196","2011-09-29",1.75
"1197","2011-09-30",1.76
"1198","2011-10-03",1.65
"1199","2011-10-04",1.6
"1200","2011-10-05",1.58
"1201","2011-10-06",1.58
"1202","2011-10-07",1.57
"1203","2011-10-10",1.55
"1204","2011-10-11",1.55
"1205","2011-10-12",1.64
"1206","2011-10-13",1.6
"1207","2011-10-14",1.6
"1208","2011-10-17",1.63
"1209","2011-10-18",1.63
"1210","2011-10-19",1.62
"1211","2011-10-20",1.64
"1212","2011-10-21",1.64
"1213","2011-10-24",1.69
"1214","2011-10-25",1.62
"1215","2011-10-26",1.55
"1216","2011-10-27",1.62
"1217","2011-10-28",1.62
"1218","2011-10-31",1.72
"1219","2011-11-01",1.73
"1220","2011-11-02",1.73
"1221","2011-11-03",1.75
"1222","2011-11-04",1.73
"1223","2011-11-07",1.78
"1224","2011-11-08",1.82
"1225","2011-11-09",1.7
"1226","2011-11-10",1.78
"1227","2011-11-11",1.85
"1228","2011-11-14",1.85
"1229","2011-11-15",1.86
"1230","2011-11-16",1.9
"1231","2011-11-17",1.79
"1232","2011-11-18",1.86
"1233","2011-11-21",1.93
"1234","2011-11-22",1.95
"1235","2011-11-23",2
"1236","2011-11-25",2.06
"1237","2011-11-28",2.09
"1238","2011-11-29",2.03
"1239","2011-11-30",1.98
"1240","2011-12-01",2.05
"1241","2011-12-02",2.07
"1242","2011-12-05",2.1
"1243","2011-12-06",2.09
"1244","2011-12-07",2.06
"1245","2011-12-08",2.1
"1246","2011-12-09",2.08
"1247","2011-12-12",2.09
"1248","2011-12-13",2.08
"1249","2011-12-14",2.04
"1250","2011-12-15",2.01
"1251","2011-12-16",2.08
"1252","2011-12-19",1.94
"1253","2011-12-20",1.93
"1254","2011-12-21",1.98
"1255","2011-12-22",1.98
"1256","2011-12-23",1.96
"1257","2011-12-27",1.84
"1258","2011-12-28",1.87
"1259","2011-12-29",1.92
"1260","2011-12-30",1.95
"1261","2012-01-03",1.9
"1262","2012-01-04",1.89
"1263","2012-01-05",1.8
"1264","2012-01-06",1.82
"1265","2012-01-09",1.82
"1266","2012-01-10",1.92
"1267","2012-01-11",1.9
"1268","2012-01-12",1.9
"1269","2012-01-13",1.83
"1270","2012-01-17",1.79
"1271","2012-01-18",1.83
"1272","2012-01-19",1.8
"1273","2012-01-20",1.79
"1274","2012-01-23",1.82
"1275","2012-01-24",1.79
"1276","2012-01-25",1.78
"1277","2012-01-26",1.77
"1278","2012-01-27",1.79
"1279","2012-01-30",1.8
"1280","2012-01-31",1.75
"1281","2012-02-01",1.81
"1282","2012-02-02",1.74
"1283","2012-02-03",1.81
"1284","2012-02-06",1.75
"1285","2012-02-07",1.85
"1286","2012-02-08",1.83
"1287","2012-02-09",1.92
"1288","2012-02-10",1.95
"1289","2012-02-13",1.96
"1290","2012-02-14",1.94
"1291","2012-02-15",1.97
"1292","2012-02-16",2.03
"1293","2012-02-17",1.96
"1294","2012-02-21",1.86
"1295","2012-02-22",1.95
"1296","2012-02-23",1.97
"1297","2012-02-24",2
"1298","2012-02-27",1.82
"1299","2012-02-28",1.74
"1300","2012-02-29",1.88
"1301","2012-03-01",1.89
"1302","2012-03-02",1.71
"1303","2012-03-05",1.81
"1304","2012-03-06",1.77
"1305","2012-03-07",1.8
"1306","2012-03-08",1.83
"1307","2012-03-09",2.24
"1308","2012-03-12",2.16
"1309","2012-03-13",2.25
"1310","2012-03-14",2.25
"1311","2012-03-15",2.27
"1312","2012-03-16",2.4
"1313","2012-03-19",2.42
"1314","2012-03-20",2.4
"1315","2012-03-21",2.43
"1316","2012-03-22",2.31
"1317","2012-03-23",2.28
"1318","2012-03-26",2.25
"1319","2012-03-27",2.33
"1320","2012-03-28",2.4
"1321","2012-03-29",2.37
"1322","2012-03-30",2.38
"1323","2012-04-02",2.37
"1324","2012-04-03",2.4
"1325","2012-04-04",2.36
"1326","2012-04-05",2.4
"1327","2012-04-09",2.41
"1328","2012-04-10",2.26
"1329","2012-04-11",2.23
"1330","2012-04-12",2.2
"1331","2012-04-13",2.21
"1332","2012-04-16",2.25
"1333","2012-04-17",2.32
"1334","2012-04-18",2.35
"1335","2012-04-19",2.5
"1336","2012-04-20",2.79
"1337","2012-04-23",2.79
"1338","2012-04-24",2.76
"1339","2012-04-25",2.85
"1340","2012-04-26",2.83
"1341","2012-04-27",2.87
"1342","2012-04-30",2.88
"1343","2012-05-01",2.86
"1344","2012-05-02",2.77
"1345","2012-05-03",2.8
"1346","2012-05-04",2.67
"1347","2012-05-07",2.72
"1348","2012-05-08",2.67
"1349","2012-05-09",2.58
"1350","2012-05-10",2.53
"1351","2012-05-11",2.56
"1352","2012-05-14",2.6
"1353","2012-05-15",2.45
"1354","2012-05-16",2.5
"1355","2012-05-17",2.45
"1356","2012-05-18",2.36
"1357","2012-05-21",2.39
"1358","2012-05-22",2.46
"1359","2012-05-23",2.4
"1360","2012-05-24",2.42
"1361","2012-05-25",2.36
"1362","2012-05-29",2.28
"1363","2012-05-30",2.28
"1364","2012-05-31",2.24
"1365","2012-06-01",2.08
"1366","2012-06-04",2.14
"1367","2012-06-05",2.22
"1368","2012-06-06",2.2
"1369","2012-06-07",2.21
"1370","2012-06-08",2.21
"1371","2012-06-11",2.22
"1372","2012-06-12",2.2
"1373","2012-06-13",2.2
"1374","2012-06-14",2.2
"1375","2012-06-15",2.27
"1376","2012-06-18",2.18
"1377","2012-06-19",2.07
"1378","2012-06-20",2.18
"1379","2012-06-21",2.17
"1380","2012-06-22",2.18
"1381","2012-06-25",2.17
"1382","2012-06-26",2.13
"1383","2012-06-27",2.26
"1384","2012-06-28",2.3
"1385","2012-06-29",2.3
"1386","2012-07-02",2.25
"1387","2012-07-03",2.31
"1388","2012-07-05",2.26
"1389","2012-07-06",2.36
"1390","2012-07-09",2.29
"1391","2012-07-10",2.3
"1392","2012-07-11",2.32
"1393","2012-07-12",2.33
"1394","2012-07-13",2.38
"1395","2012-07-16",2.36
"1396","2012-07-17",2.34
"1397","2012-07-18",2.31
"1398","2012-07-19",2.33
"1399","2012-07-20",2.38
"1400","2012-07-23",2.26
"1401","2012-07-24",2.28
"1402","2012-07-25",2.34
"1403","2012-07-26",2.35
"1404","2012-07-27",2.38
"1405","2012-07-30",2.3
"1406","2012-07-31",2.35
"1407","2012-08-01",2.3
"1408","2012-08-02",2.35
"1409","2012-08-03",2.37
"1410","2012-08-06",2.31
"1411","2012-08-07",2.3
"1412","2012-08-08",2.25
"1413","2012-08-09",2.3
"1414","2012-08-10",2.29
"1415","2012-08-13",2.31
"1416","2012-08-14",2.1
"1417","2012-08-15",1.95
"1418","2012-08-16",2
"1419","2012-08-17",2
"1420","2012-08-20",1.99
"1421","2012-08-21",1.95
"1422","2012-08-22",2
"1423","2012-08-23",1.94
"1424","2012-08-24",1.95
"1425","2012-08-27",1.93
"1426","2012-08-28",1.88
"1427","2012-08-29",1.86
"1428","2012-08-30",1.9
"1429","2012-08-31",1.9
"1430","2012-09-04",1.92
"1431","2012-09-05",1.93
"1432","2012-09-06",1.91
"1433","2012-09-07",1.9
"1434","2012-09-10",1.91
"1435","2012-09-11",1.93
"1436","2012-09-12",1.93
"1437","2012-09-13",1.92
"1438","2012-09-14",1.95
"1439","2012-09-17",1.96
"1440","2012-09-18",2.02
"1441","2012-09-19",2
"1442","2012-09-20",2
"1443","2012-09-21",1.89
"1444","2012-09-24",1.92
"1445","2012-09-25",1.88
"1446","2012-09-26",1.89
"1447","2012-09-27",1.93
"1448","2012-09-28",2.03
"1449","2012-10-01",2.05
"1450","2012-10-02",2.06
"1451","2012-10-03",2.05
"1452","2012-10-04",2.1
"1453","2012-10-05",2.07
"1454","2012-10-08",2.09
"1455","2012-10-09",2.04
"1456","2012-10-10",2.07
"1457","2012-10-11",2.07
"1458","2012-10-12",2
"1459","2012-10-15",2.01
"1460","2012-10-16",1.99
"1461","2012-10-17",2
"1462","2012-10-18",1.94
"1463","2012-10-19",1.93
"1464","2012-10-22",1.95
"1465","2012-10-23",1.93
"1466","2012-10-24",1.95
"1467","2012-10-25",1.88
"1468","2012-10-26",1.92
"1469","2012-10-31",1.78
"1470","2012-11-01",1.76
"1471","2012-11-02",1.83
"1472","2012-11-05",1.86
"1473","2012-11-06",1.84
"1474","2012-11-07",1.8
"1475","2012-11-08",1.87
"1476","2012-11-09",1.86
"1477","2012-11-12",1.85
"1478","2012-11-13",1.84
"1479","2012-11-14",1.86
"1480","2012-11-15",1.78
"1481","2012-11-16",1.77
"1482","2012-11-19",1.92
"1483","2012-11-20",1.9
"1484","2012-11-21",1.9
"1485","2012-11-23",1.9
"1486","2012-11-26",1.92
"1487","2012-11-27",1.92
"1488","2012-11-28",1.88
"1489","2012-11-29",1.95
"1490","2012-11-30",1.91
"1491","2012-12-03",1.88
"1492","2012-12-04",1.95
"1493","2012-12-05",2.02
"1494","2012-12-06",2.09
"1495","2012-12-07",2.05
"1496","2012-12-10",2.08
"1497","2012-12-11",2
"1498","2012-12-12",1.99
"1499","2012-12-13",1.9
"1500","2012-12-14",1.89
"1501","2012-12-17",2.01
"1502","2012-12-18",2.01
"1503","2012-12-19",1.95
"1504","2012-12-20",1.94
"1505","2012-12-21",2.2
"1506","2012-12-24",2.08
"1507","2012-12-26",2.11
"1508","2012-12-27",2.12
"1509","2012-12-28",2.14
"1510","2012-12-31",2.16
"1511","2013-01-02",2.19
"1512","2013-01-03",2.18
"1513","2013-01-04",2.22
"1514","2013-01-07",2.25
"1515","2013-01-08",2.2
"1516","2013-01-09",2.17
"1517","2013-01-10",2.13
"1518","2013-01-11",2.17
"1519","2013-01-14",2.16
"1520","2013-01-15",2.16
"1521","2013-01-16",2.14
"1522","2013-01-17",2.1
"1523","2013-01-18",2.1
"1524","2013-01-22",2.55
"1525","2013-01-23",2.22
"1526","2013-01-24",2.17
"1527","2013-01-25",2.25
"1528","2013-01-28",2.2
"1529","2013-01-29",2.16
"1530","2013-01-30",2.14
"1531","2013-01-31",2.02
"1532","2013-02-01",2.17
"1533","2013-02-04",2.2
"1534","2013-02-05",2.2
"1535","2013-02-06",2.2
"1536","2013-02-07",2.17
"1537","2013-02-08",2.22
"1538","2013-02-11",2.29
"1539","2013-02-12",2.29
"1540","2013-02-13",2.3
"1541","2013-02-14",2.22
"1542","2013-02-15",2.25
"1543","2013-02-19",2.33
"1544","2013-02-20",2.33
"1545","2013-02-21",2.32
"1546","2013-02-22",2.36
"1547","2013-02-25",2.3
"1548","2013-02-26",2.33
"1549","2013-02-27",2.23
"1550","2013-02-28",2.26
"1551","2013-03-01",2.28
"1552","2013-03-04",2.26
"1553","2013-03-05",2.21
"1554","2013-03-06",2.22
"1555","2013-03-07",2.15
"1556","2013-03-08",2.18
"1557","2013-03-11",2.19
"1558","2013-03-12",2
"1559","2013-03-13",1.97
"1560","2013-03-14",2.01
"1561","2013-03-15",2.03
"1562","2013-03-18",2.01
"1563","2013-03-19",2.02
"1564","2013-03-20",2
"1565","2013-03-21",2.08
"1566","2013-03-22",2.04
"1567","2013-03-25",2.05
"1568","2013-03-26",2.05
"1569","2013-03-27",2.04
"1570","2013-03-28",2
"1571","2013-04-01",1.98
"1572","2013-04-02",1.96
"1573","2013-04-03",1.91
"1574","2013-04-04",1.95
"1575","2013-04-05",1.93
"1576","2013-04-08",1.93
"1577","2013-04-09",1.96
"1578","2013-04-10",2
"1579","2013-04-11",1.98
"1580","2013-04-12",1.94
"1581","2013-04-15",1.91
"1582","2013-04-16",1.9
"1583","2013-04-17",1.91
"1584","2013-04-18",1.93
"1585","2013-04-19",1.91
"1586","2013-04-22",1.92
"1587","2013-04-23",1.9
"1588","2013-04-24",1.88
"1589","2013-04-25",1.87
"1590","2013-04-26",1.94
"1591","2013-04-29",1.9
"1592","2013-04-30",1.88
"1593","2013-05-01",1.9
"1594","2013-05-02",1.97
"1595","2013-05-03",1.88
"1596","2013-05-06",1.9
"1597","2013-05-07",1.87
"1598","2013-05-08",1.85
"1599","2013-05-09",1.86
"1600","2013-05-10",1.91
"1601","2013-05-13",1.89
"1602","2013-05-14",1.83
"1603","2013-05-15",1.75
"1604","2013-05-16",1.71
"1605","2013-05-17",1.68
"1606","2013-05-20",1.65
"1607","2013-05-21",1.63
"1608","2013-05-22",1.6
"1609","2013-05-23",1.56
"1610","2013-05-24",1.6
"1611","2013-05-28",1.59
"1612","2013-05-29",1.6
"1613","2013-05-30",1.6
"1614","2013-05-31",1.63
"1615","2013-06-03",1.56
"1616","2013-06-04",1.66
"1617","2013-06-05",1.61
"1618","2013-06-06",1.61
"1619","2013-06-07",1.6
"1620","2013-06-10",1.55
"1621","2013-06-11",1.59
"1622","2013-06-12",1.55
"1623","2013-06-13",1.59
"1624","2013-06-14",1.56
"1625","2013-06-17",1.6
"1626","2013-06-18",1.57
"1627","2013-06-19",1.55
"1628","2013-06-20",1.49
"1629","2013-06-21",1.56
"1630","2013-06-24",1.54
"1631","2013-06-25",1.51
"1632","2013-06-26",1.49
"1633","2013-06-27",1.52
"1634","2013-06-28",1.51
"1635","2013-07-01",1.51
"1636","2013-07-02",1.52
"1637","2013-07-03",1.51
"1638","2013-07-05",1.51
"1639","2013-07-08",1.53
"1640","2013-07-09",1.48
"1641","2013-07-10",1.55
"1642","2013-07-11",1.5
"1643","2013-07-12",1.51
"1644","2013-07-15",1.55
"1645","2013-07-16",1.54
"1646","2013-07-17",1.55
"1647","2013-07-18",1.59
"1648","2013-07-19",1.6
"1649","2013-07-22",1.64
"1650","2013-07-23",1.64
"1651","2013-07-24",1.59
"1652","2013-07-25",1.58
"1653","2013-07-26",1.68
"1654","2013-07-29",1.67
"1655","2013-07-30",1.8
"1656","2013-07-31",1.79
"1657","2013-08-01",1.85
"1658","2013-08-02",1.75
"1659","2013-08-05",1.73
"1660","2013-08-06",1.66
"1661","2013-08-07",1.61
"1662","2013-08-08",1.63
"1663","2013-08-09",1.67
"1664","2013-08-12",1.65
"1665","2013-08-13",1.65
"1666","2013-08-14",1.62
"1667","2013-08-15",1.49
"1668","2013-08-16",1.4
"1669","2013-08-19",1.43
"1670","2013-08-20",1.45
"1671","2013-08-21",1.46
"1672","2013-08-22",1.44
"1673","2013-08-23",1.47
"1674","2013-08-26",1.49
"1675","2013-08-27",1.56
"1676","2013-08-28",1.57
"1677","2013-08-29",1.52
"1678","2013-08-30",1.55
"1679","2013-09-03",1.51
"1680","2013-09-04",1.53
"1681","2013-09-05",1.53
"1682","2013-09-06",1.51
"1683","2013-09-09",1.55
"1684","2013-09-10",1.51
"1685","2013-09-11",1.52
"1686","2013-09-12",1.56
"1687","2013-09-13",1.52
"1688","2013-09-16",1.52
"1689","2013-09-17",1.52
"1690","2013-09-18",1.5
"1691","2013-09-19",1.56
"1692","2013-09-20",1.59
"1693","2013-09-23",1.6
"1694","2013-09-24",1.53
"1695","2013-09-25",1.6
"1696","2013-09-26",1.6
"1697","2013-09-27",1.55
"1698","2013-09-30",1.57
"1699","2013-10-01",1.55
"1700","2013-10-02",1.65
"1701","2013-10-03",1.62
"1702","2013-10-04",1.58
"1703","2013-10-07",1.63
"1704","2013-10-08",1.59
"1705","2013-10-09",1.61
"1706","2013-10-10",1.56
"1707","2013-10-11",1.61
"1708","2013-10-14",1.63
"1709","2013-10-15",1.6
"1710","2013-10-16",1.65
"1711","2013-10-17",1.68
"1712","2013-10-18",1.65
"1713","2013-10-21",1.67
"1714","2013-10-22",1.68
"1715","2013-10-23",1.7
"1716","2013-10-24",1.7
"1717","2013-10-25",1.73
"1718","2013-10-28",1.67
"1719","2013-10-29",1.7
"1720","2013-10-30",1.73
"1721","2013-10-31",1.68
"1722","2013-11-01",1.68
"1723","2013-11-04",1.71
"1724","2013-11-05",1.66
"1725","2013-11-06",1.66
"1726","2013-11-07",1.62
"1727","2013-11-08",1.63
"1728","2013-11-11",1.66
"1729","2013-11-12",1.65
"1730","2013-11-13",1.67
"1731","2013-11-14",1.63
"1732","2013-11-15",1.67
"1733","2013-11-18",1.69
"1734","2013-11-19",1.58
"1735","2013-11-20",1.6
"1736","2013-11-21",1.62
"1737","2013-11-22",1.62
"1738","2013-11-25",1.6
"1739","2013-11-26",1.64
"1740","2013-11-27",1.64
"1741","2013-11-29",1.64
"1742","2013-12-02",1.68
"1743","2013-12-03",1.7
"1744","2013-12-04",1.68
"1745","2013-12-05",1.64
"1746","2013-12-06",1.71
"1747","2013-12-09",1.67
"1748","2013-12-10",1.69
"1749","2013-12-11",1.63
"1750","2013-12-12",1.68
"1751","2013-12-13",1.69
"1752","2013-12-16",1.65
"1753","2013-12-17",1.57
"1754","2013-12-18",1.54
"1755","2013-12-19",1.6
"1756","2013-12-20",1.6
"1757","2013-12-23",1.6
"1758","2013-12-24",1.58
"1759","2013-12-26",1.6
"1760","2013-12-27",1.62
"1761","2013-12-30",1.61
"1762","2013-12-31",1.6
"1763","2014-01-02",1.62
"1764","2014-01-03",1.63
"1765","2014-01-06",1.63
"1766","2014-01-07",1.64
"1767","2014-01-08",1.62
"1768","2014-01-09",1.62
"1769","2014-01-10",1.67
"1770","2014-01-13",1.7
"1771","2014-01-14",1.71
"1772","2014-01-15",1.72
"1773","2014-01-16",1.7
"1774","2014-01-17",1.7
"1775","2014-01-21",1.71
"1776","2014-01-22",1.74
"1777","2014-01-23",1.75
"1778","2014-01-24",1.76
"1779","2014-01-27",1.74
"1780","2014-01-28",1.73
"1781","2014-01-29",1.75
"1782","2014-01-30",1.78
"1783","2014-01-31",1.77
"1784","2014-02-03",1.8
"1785","2014-02-04",1.74
"1786","2014-02-05",1.79
"1787","2014-02-06",1.9
"1788","2014-02-07",1.81
"1789","2014-02-10",1.79
"1790","2014-02-11",1.79
"1791","2014-02-12",1.84
"1792","2014-02-13",1.83
"1793","2014-02-14",1.79
"1794","2014-02-18",1.81
"1795","2014-02-19",1.79
"1796","2014-02-20",1.76
"1797","2014-02-21",1.76
"1798","2014-02-24",1.75
"1799","2014-02-25",1.76
"1800","2014-02-26",1.81
"1801","2014-02-27",1.82
"1802","2014-02-28",1.8
"1803","2014-03-03",1.75
"1804","2014-03-04",1.8
"1805","2014-03-05",1.78
"1806","2014-03-06",1.79
"1807","2014-03-07",1.79
"1808","2014-03-10",1.73
"1809","2014-03-11",1.74
"1810","2014-03-12",1.7
"1811","2014-03-13",1.74
"1812","2014-03-14",1.79
"1813","2014-03-17",1.74
"1814","2014-03-18",1.78
"1815","2014-03-19",1.71
"1816","2014-03-20",1.69
"1817","2014-03-21",1.82
"1818","2014-03-24",1.75
"1819","2014-03-25",1.77
"1820","2014-03-26",1.71
"1821","2014-03-27",1.7
"1822","2014-03-28",1.65
"1823","2014-03-31",1.74
"1824","2014-04-01",1.65
"1825","2014-04-02",1.71
"1826","2014-04-03",1.75
"1827","2014-04-04",1.8
"1828","2014-04-07",1.8
"1829","2014-04-08",1.81
"1830","2014-04-09",1.77
"1831","2014-04-10",1.77
"1832","2014-04-11",1.77
"1833","2014-04-14",1.75
"1834","2014-04-15",1.76
"1835","2014-04-16",1.76
"1836","2014-04-17",1.76
"1837","2014-04-21",1.77
"1838","2014-04-22",1.75
"1839","2014-04-23",1.77
"1840","2014-04-24",1.76
"1841","2014-04-25",1.75
"1842","2014-04-28",1.75
"1843","2014-04-29",1.75
"1844","2014-04-30",1.75
"1845","2014-05-01",1.76
"1846","2014-05-02",1.75
"1847","2014-05-05",1.71
"1848","2014-05-06",1.67
"1849","2014-05-07",1.7
"1850","2014-05-08",1.72
"1851","2014-05-09",1.73
"1852","2014-05-12",1.75
"1853","2014-05-13",1.74
"1854","2014-05-14",1.72
"1855","2014-05-15",1.71
"1856","2014-05-16",1.66
"1857","2014-05-19",1.69
"1858","2014-05-20",1.75
"1859","2014-05-21",1.74
"1860","2014-05-22",1.72
"1861","2014-05-23",1.68
"1862","2014-05-27",1.7
"1863","2014-05-28",1.71
"1864","2014-05-29",1.71
"1865","2014-05-30",1.71
"1866","2014-06-02",1.71
"1867","2014-06-03",1.71
"1868","2014-06-04",1.7
"1869","2014-06-05",1.78
"1870","2014-06-06",1.76
"1871","2014-06-09",1.78
"1872","2014-06-10",1.75
"1873","2014-06-11",1.74
"1874","2014-06-12",1.74
"1875","2014-06-13",1.77
"1876","2014-06-16",1.69
"1877","2014-06-17",1.75
"1878","2014-06-18",1.72
"1879","2014-06-19",1.71
"1880","2014-06-20",1.75
"1881","2014-06-23",1.7
"1882","2014-06-24",1.7
"1883","2014-06-25",1.71
"1884","2014-06-26",1.72
"1885","2014-06-27",1.74
"1886","2014-06-30",1.66
"1887","2014-07-01",1.65
"1888","2014-07-02",1.71
"1889","2014-07-03",1.68
"1890","2014-07-07",1.7
"1891","2014-07-08",1.72
"1892","2014-07-09",1.69
"1893","2014-07-10",1.66
"1894","2014-07-11",1.65
"1895","2014-07-14",1.64
"1896","2014-07-15",1.62
"1897","2014-07-16",1.6
"1898","2014-07-17",1.6
"1899","2014-07-18",1.6
"1900","2014-07-21",1.54
"1901","2014-07-22",1.58
"1902","2014-07-23",1.6
"1903","2014-07-24",1.59
"1904","2014-07-25",1.63
"1905","2014-07-28",1.59
"1906","2014-07-29",1.61
"1907","2014-07-30",1.64
"1908","2014-07-31",1.65
"1909","2014-08-01",1.63
"1910","2014-08-04",1.64
"1911","2014-08-05",1.65
"1912","2014-08-06",1.63
"1913","2014-08-07",1.64
"1914","2014-08-08",1.64
"1915","2014-08-11",1.62
"1916","2014-08-12",1.61
"1917","2014-08-13",1.66
"1918","2014-08-14",1.67
"1919","2014-08-15",1.62
"1920","2014-08-18",1.58
"1921","2014-08-19",1.58
"1922","2014-08-20",1.68
"1923","2014-08-21",1.59
"1924","2014-08-22",1.63
"1925","2014-08-25",1.6
"1926","2014-08-26",1.57
"1927","2014-08-27",1.62
"1928","2014-08-28",1.65
"1929","2014-08-29",1.68
"1930","2014-09-02",1.7
"1931","2014-09-03",1.64
"1932","2014-09-04",1.6
"1933","2014-09-05",1.69
"1934","2014-09-08",1.63
"1935","2014-09-09",1.65
"1936","2014-09-10",1.65
"1937","2014-09-11",1.65
"1938","2014-09-12",1.65
