"","date","NBRV"
"1003","2019-09-12",2.54
"1004","2019-09-13",2.58
"1005","2019-09-16",2.54
"1006","2019-09-17",2.35
"1007","2019-09-18",2.26
"1008","2019-09-19",2.21
"1009","2019-09-20",2.2
"1010","2019-09-23",2.22
"1011","2019-09-24",2.16
"1012","2019-09-25",2.09
"1013","2019-09-26",2.045
"1014","2019-09-27",2.02
"1015","2019-09-30",2
"1016","2019-10-01",1.91
"1017","2019-10-02",1.89
"1018","2019-10-03",1.87
"1019","2019-10-04",1.89
"1020","2019-10-07",1.85
"1021","2019-10-08",1.85
"1022","2019-10-09",1.75
"1023","2019-10-10",1.74
"1024","2019-10-11",1.78
"1025","2019-10-14",1.91
"1026","2019-10-15",1.95
"1027","2019-10-16",2.01
"1028","2019-10-17",2.05
"1029","2019-10-18",1.99
"1030","2019-10-21",1.91
"1031","2019-10-22",1.91
"1032","2019-10-23",1.91
"1033","2019-10-24",1.88
"1034","2019-10-25",1.86
"1035","2019-10-28",1.79
"1036","2019-10-29",1.81
"1037","2019-10-30",1.85
"1038","2019-10-31",1.93
"1039","2019-11-01",2.02
"1040","2019-11-04",2
"1041","2019-11-05",1.99
"1042","2019-11-06",1.96
"1043","2019-11-07",1.96
"1044","2019-11-08",2.07
"1045","2019-11-11",2
"1046","2019-11-12",1.98
"1047","2019-11-13",2.13
"1048","2019-11-14",1.99
"1049","2019-11-15",1.9
"1050","2019-11-18",1.84
"1051","2019-11-19",1.81
"1052","2019-11-20",1.83
"1053","2019-11-21",1.89
"1054","2019-11-22",1.91
"1055","2019-11-25",2.07
"1056","2019-11-26",1.98
"1057","2019-11-27",2
"1058","2019-11-29",2.02
"1059","2019-12-02",1.97
"1060","2019-12-03",1.94
"1061","2019-12-04",1.94
"1062","2019-12-05",1.87
"1063","2019-12-06",1.79
"1064","2019-12-09",1.83
"1065","2019-12-10",1.8
"1066","2019-12-11",1.77
"1067","2019-12-12",1.78
"1068","2019-12-13",1.75
"1069","2019-12-16",1.77
"1070","2019-12-17",1.77
"1071","2019-12-18",1.78
"1072","2019-12-19",1.72
"1073","2019-12-20",1.28
"1074","2019-12-23",1.36
"1075","2019-12-24",1.37
"1076","2019-12-26",1.33
"1077","2019-12-27",1.32
"1078","2019-12-30",1.32
"1079","2019-12-31",1.32
"1080","2020-01-02",1.32
"1081","2020-01-03",1.27
"1082","2020-01-06",1.21
"1083","2020-01-07",1.24
"1084","2020-01-08",1.23
"1085","2020-01-09",1.29
"1086","2020-01-10",1.26
"1087","2020-01-13",1.29
"1088","2020-01-14",1.39
"1089","2020-01-15",1.43
"1090","2020-01-16",1.49
"1091","2020-01-17",1.47
"1092","2020-01-21",1.62
"1093","2020-01-22",1.55
"1094","2020-01-23",1.43
"1095","2020-01-24",1.35
"1096","2020-01-27",1.37
"1097","2020-01-28",1.36
"1098","2020-01-29",1.44
"1099","2020-01-30",1.4
"1100","2020-01-31",1.35
"1101","2020-02-03",1.39
"1102","2020-02-04",1.34
"1103","2020-02-05",1.36
"1104","2020-02-06",1.35
"1105","2020-02-07",1.33
"1106","2020-02-10",1.38
"1107","2020-02-11",1.44
"1108","2020-02-12",1.47
"1109","2020-02-13",1.5
"1110","2020-02-14",1.55
"1111","2020-02-18",1.56
"1112","2020-02-19",1.59
"1113","2020-02-20",1.56
"1114","2020-02-21",1.56
"1115","2020-02-24",1.48
"1116","2020-02-25",1.41
"1117","2020-02-26",1.37
"1118","2020-02-27",1.29
"1119","2020-02-28",1.35
"1120","2020-03-02",1.35
"1121","2020-03-03",1.35
"1122","2020-03-04",1.38
"1123","2020-03-05",1.54
"1124","2020-03-06",1.53
"1125","2020-03-09",1.34
"1126","2020-03-10",1.31
"1127","2020-03-11",1.21
"1128","2020-03-12",1.02
"1129","2020-03-13",0.581
"1130","2020-03-16",0.626
"1131","2020-03-17",0.602
"1132","2020-03-18",0.5
"1133","2020-03-19",0.57
"1134","2020-03-20",0.58
"1135","2020-03-23",0.547
"1136","2020-03-24",0.59
"1137","2020-03-25",0.74
"1138","2020-03-26",0.66
"1139","2020-03-27",0.615
"1140","2020-03-30",0.598
"1141","2020-03-31",0.575
"1142","2020-04-01",0.608
"1143","2020-04-02",0.529
"1144","2020-04-03",0.515
"1145","2020-04-06",0.526
"1146","2020-04-07",0.56
"1147","2020-04-08",0.54
"1148","2020-04-09",0.534
"1149","2020-04-13",0.52
"1150","2020-04-14",0.54
"1151","2020-04-15",0.523
"1152","2020-04-16",0.507
"1153","2020-04-17",0.522
"1154","2020-04-20",0.51
"1155","2020-04-21",0.499
"1156","2020-04-22",0.502
"1157","2020-04-23",0.511
"1158","2020-04-24",0.516
"1159","2020-04-27",0.553
"1160","2020-04-28",0.54
"1161","2020-04-29",0.58
"1162","2020-04-30",0.548
"1163","2020-05-01",0.531
"1164","2020-05-04",0.556
"1165","2020-05-05",0.558
"1166","2020-05-06",0.552
"1167","2020-05-07",0.57
"1168","2020-05-08",0.61
"1169","2020-05-11",0.73
"1170","2020-05-12",0.62
"1171","2020-05-13",0.548
"1172","2020-05-14",0.539
"1173","2020-05-15",0.552
"1174","2020-05-18",0.61
"1175","2020-05-19",0.645
"1176","2020-05-20",0.654
"1177","2020-05-21",0.67
"1178","2020-05-22",0.74
"1179","2020-05-26",0.85
"1180","2020-05-27",0.848
"1181","2020-05-28",0.851
"1182","2020-05-29",1.14
"1183","2020-06-01",0.781
"1184","2020-06-02",0.753
"1185","2020-06-03",0.749
"1186","2020-06-04",0.793
"1187","2020-06-05",0.789
"1188","2020-06-08",0.789
"1189","2020-06-09",0.878
"1190","2020-06-10",0.866
"1191","2020-06-11",0.78
"1192","2020-06-12",0.81
"1193","2020-06-15",0.899
"1194","2020-06-16",0.968
"1195","2020-06-17",0.906
"1196","2020-06-18",0.87
"1197","2020-06-19",0.826
"1198","2020-06-22",0.79
"1199","2020-06-23",0.735
"1200","2020-06-24",0.7
"1201","2020-06-25",0.721
"1202","2020-06-26",0.7
"1203","2020-06-29",0.693
"1204","2020-06-30",0.675
"1205","2020-07-01",0.679
"1206","2020-07-02",0.678
"1207","2020-07-06",0.67
"1208","2020-07-07",0.699
"1209","2020-07-08",0.69
"1210","2020-07-09",0.691
"1211","2020-07-10",0.689
"1212","2020-07-13",0.662
"1213","2020-07-14",0.637
"1214","2020-07-15",0.665
"1215","2020-07-16",0.84
"1216","2020-07-17",0.912
"1217","2020-07-20",0.841
"1218","2020-07-21",0.833
"1219","2020-07-22",0.812
"1220","2020-07-23",0.838
"1221","2020-07-24",0.83
"1222","2020-07-27",0.81
"1223","2020-07-28",0.82
"1224","2020-07-29",0.788
"1225","2020-07-30",0.769
"1226","2020-07-31",0.76
"1227","2020-08-03",0.776
"1228","2020-08-04",0.809
"1229","2020-08-05",0.826
"1230","2020-08-06",0.81
"1231","2020-08-07",0.735
"1232","2020-08-10",0.725
"1233","2020-08-11",0.72
"1234","2020-08-12",0.683
"1235","2020-08-13",0.65
"1236","2020-08-14",0.671
"1237","2020-08-17",0.666
"1238","2020-08-18",0.655
"1239","2020-08-19",0.657
"1240","2020-08-20",0.648
"1241","2020-08-21",0.64
"1242","2020-08-24",0.59
"1243","2020-08-25",0.618
"1244","2020-08-26",0.635
"1245","2020-08-27",0.61
"1246","2020-08-28",0.62
"1247","2020-08-31",0.619
"1248","2020-09-01",0.594
"1249","2020-09-02",0.584
"1250","2020-09-03",0.578
"1251","2020-09-04",0.577
"1252","2020-09-08",0.538
"1253","2020-09-09",0.561
"1254","2020-09-10",0.583
"1255","2020-09-11",0.554
"1256","2020-09-14",0.591
"1257","2020-09-15",0.57
"1258","2020-09-16",0.58
"1259","2020-09-17",0.585
"1260","2020-09-18",0.582
"1261","2020-09-21",0.568
"1262","2020-09-22",0.558
"1263","2020-09-23",0.56
"1264","2020-09-24",0.53
"1265","2020-09-25",0.527
"1266","2020-09-28",0.522
"1267","2020-09-29",0.54
"1268","2020-09-30",0.533
"1269","2020-10-01",0.53
"1270","2020-10-02",0.536
"1271","2020-10-05",0.56
"1272","2020-10-06",0.542
"1273","2020-10-07",0.57
"1274","2020-10-08",0.585
"1275","2020-10-09",0.6
"1276","2020-10-12",0.576
"1277","2020-10-13",0.606
"1278","2020-10-14",0.61
"1279","2020-10-15",0.591
"1280","2020-10-16",0.575
"1281","2020-10-19",0.577
"1282","2020-10-20",0.586
"1283","2020-10-21",0.57
"1284","2020-10-22",0.569
"1285","2020-10-23",0.559
"1286","2020-10-26",0.541
"1287","2020-10-27",0.534
"1288","2020-10-28",0.512
"1289","2020-10-29",0.51
"1290","2020-10-30",0.496
"1291","2020-11-02",0.489
"1292","2020-11-03",0.478
"1293","2020-11-04",0.47
"1294","2020-11-05",0.488
"1295","2020-11-06",0.441
"1296","2020-11-09",0.416
"1297","2020-11-10",0.39
"1298","2020-11-11",0.422
"1299","2020-11-12",0.423
"1300","2020-11-13",0.47
"1301","2020-11-16",0.47
"1302","2020-11-17",0.465
"1303","2020-11-18",0.448
"1304","2020-11-19",0.44
"1305","2020-11-20",0.417
"1306","2020-11-23",0.43
"1307","2020-11-24",0.45
"1308","2020-11-25",0.421
"1309","2020-11-27",0.433
