"","date","MIK"
"970","2018-05-03",18.51
"971","2018-05-04",18.68
"972","2018-05-07",18.25
"973","2018-05-08",18.4
"974","2018-05-09",18.57
"975","2018-05-10",18.65
"976","2018-05-11",18.75
"977","2018-05-14",18.85
"978","2018-05-15",18.860001
"979","2018-05-16",18.950001
"980","2018-05-17",18.860001
"981","2018-05-18",18.959999
"982","2018-05-21",19.030001
"983","2018-05-22",18.809999
"984","2018-05-23",18.83
"985","2018-05-24",18.91
"986","2018-05-25",18.940001
"987","2018-05-29",18.73
"988","2018-05-30",19.200001
"989","2018-05-31",18.360001
"990","2018-06-01",18.67
"991","2018-06-04",19.02
"992","2018-06-05",19.389999
"993","2018-06-06",19.4
"994","2018-06-07",20.17
"995","2018-06-08",20.43
"996","2018-06-11",21.049999
"997","2018-06-12",21.74
"998","2018-06-13",21.93
"999","2018-06-14",18.860001
"1000","2018-06-15",18
"1001","2018-06-18",17.83
"1002","2018-06-19",18.219999
"1003","2018-06-20",18.75
"1004","2018-06-21",19.17
"1005","2018-06-22",19.74
"1006","2018-06-25",18.799999
"1007","2018-06-26",18.799999
"1008","2018-06-27",18.950001
"1009","2018-06-28",18.610001
"1010","2018-06-29",19.17
"1011","2018-07-02",19.280001
"1012","2018-07-03",19.26
"1013","2018-07-05",20.120001
"1014","2018-07-06",20.49
"1015","2018-07-09",20.67
"1016","2018-07-10",20.51
"1017","2018-07-11",19.91
"1018","2018-07-12",19.67
"1019","2018-07-13",19.77
"1020","2018-07-16",19.59
"1021","2018-07-17",19.76
"1022","2018-07-18",19.91
"1023","2018-07-19",20.200001
"1024","2018-07-20",19.91
"1025","2018-07-23",20.25
"1026","2018-07-24",20.17
"1027","2018-07-25",20.440001
"1028","2018-07-26",20.559999
"1029","2018-07-27",20.290001
"1030","2018-07-30",20.389999
"1031","2018-07-31",20.41
"1032","2018-08-01",20.01
"1033","2018-08-02",20.110001
"1034","2018-08-03",20.24
"1035","2018-08-06",20.27
"1036","2018-08-07",20.389999
"1037","2018-08-08",20.219999
"1038","2018-08-09",20.379999
"1039","2018-08-10",20.25
"1040","2018-08-13",20.16
"1041","2018-08-14",20.35
"1042","2018-08-15",20.030001
"1043","2018-08-16",20.1
"1044","2018-08-17",20.34
"1045","2018-08-20",20.540001
"1046","2018-08-21",20.49
"1047","2018-08-22",20.620001
"1048","2018-08-23",20.629999
"1049","2018-08-24",20.67
"1050","2018-08-27",20.549999
"1051","2018-08-28",20.5
"1052","2018-08-29",19.969999
"1053","2018-08-30",17.01
"1054","2018-08-31",16.99
"1055","2018-09-04",16.209999
"1056","2018-09-05",15.99
"1057","2018-09-06",16.030001
"1058","2018-09-07",16.690001
"1059","2018-09-10",17.379999
"1060","2018-09-11",17.23
"1061","2018-09-12",17.42
"1062","2018-09-13",17.110001
"1063","2018-09-14",17.26
"1064","2018-09-17",16.809999
"1065","2018-09-18",16.66
"1066","2018-09-19",16.290001
"1067","2018-09-20",16.440001
"1068","2018-09-21",16.59
"1069","2018-09-24",16.82
"1070","2018-09-25",16.709999
"1071","2018-09-26",16.6
"1072","2018-09-27",16.34
"1073","2018-09-28",16.23
"1074","2018-10-01",16.299999
"1075","2018-10-02",15.75
"1076","2018-10-03",15.61
"1077","2018-10-04",15.04
"1078","2018-10-05",14.96
"1079","2018-10-08",15.49
"1080","2018-10-09",15.63
"1081","2018-10-10",15.55
"1082","2018-10-11",15.53
"1083","2018-10-12",16.09
"1084","2018-10-15",16.360001
"1085","2018-10-16",16.889999
"1086","2018-10-17",16.68
"1087","2018-10-18",16.459999
"1088","2018-10-19",16.23
"1089","2018-10-22",15.96
"1090","2018-10-23",16.139999
"1091","2018-10-24",15.72
"1092","2018-10-25",15.58
"1093","2018-10-26",15.19
"1094","2018-10-29",15.64
"1095","2018-10-30",16
"1096","2018-10-31",15.85
"1097","2018-11-01",16.25
"1098","2018-11-02",16.469999
"1099","2018-11-05",16.84
"1100","2018-11-06",17.190001
"1101","2018-11-07",17.459999
"1102","2018-11-08",17.77
"1103","2018-11-09",17.719999
"1104","2018-11-12",17.76
"1105","2018-11-13",17.65
"1106","2018-11-14",17.309999
"1107","2018-11-15",17.5
"1108","2018-11-16",17.459999
"1109","2018-11-19",17.389999
"1110","2018-11-20",16.540001
"1111","2018-11-21",16.65
"1112","2018-11-23",16.77
"1113","2018-11-26",16.84
"1114","2018-11-27",16.59
"1115","2018-11-28",17.17
"1116","2018-11-29",17.09
"1117","2018-11-30",16.969999
"1118","2018-12-03",17.43
"1119","2018-12-04",16.42
"1120","2018-12-06",16.32
"1121","2018-12-07",15.65
"1122","2018-12-10",15.55
"1123","2018-12-11",15.39
"1124","2018-12-12",15.06
"1125","2018-12-13",15.1
"1126","2018-12-14",14.69
"1127","2018-12-17",14.04
"1128","2018-12-18",14.05
"1129","2018-12-19",13.74
"1130","2018-12-20",13.32
"1131","2018-12-21",12.69
"1132","2018-12-24",12.68
"1133","2018-12-26",13.58
"1134","2018-12-27",13.03
"1135","2018-12-28",13.4
"1136","2018-12-31",13.54
"1137","2019-01-02",14.09
"1138","2019-01-03",14.16
"1139","2019-01-04",15
"1140","2019-01-07",15.38
"1141","2019-01-08",15.68
"1142","2019-01-09",16.08
"1143","2019-01-10",15.55
"1144","2019-01-11",15.98
"1145","2019-01-14",15.85
"1146","2019-01-15",16.049999
"1147","2019-01-16",15.78
"1148","2019-01-17",15.85
"1149","2019-01-18",16.209999
"1150","2019-01-22",15.47
"1151","2019-01-23",15.34
"1152","2019-01-24",15.41
"1153","2019-01-25",14.95
"1154","2019-01-28",15.46
"1155","2019-01-29",14.72
"1156","2019-01-30",13.28
"1157","2019-01-31",13.86
"1158","2019-02-01",13.61
"1159","2019-02-04",13.58
"1160","2019-02-05",13.84
"1161","2019-02-06",13.69
"1162","2019-02-07",13.44
"1163","2019-02-08",12.83
"1164","2019-02-11",12.97
"1165","2019-02-12",13.11
"1166","2019-02-13",13.06
"1167","2019-02-14",13.05
"1168","2019-02-15",13.45
"1169","2019-02-19",13.39
"1170","2019-02-20",13.69
"1171","2019-02-21",13.45
"1172","2019-02-22",13.58
"1173","2019-02-25",13.7
"1174","2019-02-26",13.98
"1175","2019-02-27",14.32
"1176","2019-02-28",14.14
"1177","2019-03-01",13.31
"1178","2019-03-04",13.46
"1179","2019-03-05",13.49
"1180","2019-03-06",13.13
"1181","2019-03-07",13.03
"1182","2019-03-08",12.63
"1183","2019-03-11",12.61
"1184","2019-03-12",12.57
"1185","2019-03-13",12.86
"1186","2019-03-14",12.11
"1187","2019-03-15",11.68
"1188","2019-03-18",11.79
"1189","2019-03-19",12.79
"1190","2019-03-20",11.99
"1191","2019-03-21",11.92
"1192","2019-03-22",11.26
"1193","2019-03-25",11.11
"1194","2019-03-26",11.45
"1195","2019-03-27",12
"1196","2019-03-28",11.9
"1197","2019-03-29",11.42
"1198","2019-04-01",11.51
"1199","2019-04-02",11.34
"1200","2019-04-03",11.77
"1201","2019-04-04",12.42
"1202","2019-04-05",12.47
"1203","2019-04-08",12.74
"1204","2019-04-09",12.6
"1205","2019-04-10",12.85
"1206","2019-04-11",12.69
"1207","2019-04-12",12.71
"1208","2019-04-15",12.8
"1209","2019-04-16",12.91
"1210","2019-04-17",12.83
"1211","2019-04-18",12.91
"1212","2019-04-22",12.4
"1213","2019-04-23",12.62
"1214","2019-04-24",12.84
"1215","2019-04-25",12.19
"1216","2019-04-26",12.35
"1217","2019-04-29",11.59
"1218","2019-04-30",11.24
"1219","2019-05-01",10.81
"1220","2019-05-02",10.78
"1221","2019-05-03",11.27
"1222","2019-05-06",11.25
"1223","2019-05-07",11.29
"1224","2019-05-08",11.39
"1225","2019-05-09",11.93
"1226","2019-05-10",11.53
"1227","2019-05-13",10.86
"1228","2019-05-14",11.06
"1229","2019-05-15",10.96
"1230","2019-05-16",10.64
"1231","2019-05-17",10.45
"1232","2019-05-20",10.05
"1233","2019-05-21",10.2
"1234","2019-05-22",9.81
"1235","2019-05-23",9.49
"1236","2019-05-24",9.62
"1237","2019-05-28",9.29
"1238","2019-05-29",9.38
"1239","2019-05-30",9.15
"1240","2019-05-31",9.11
"1241","2019-06-03",9.3
"1242","2019-06-04",9.75
"1243","2019-06-05",9.34
"1244","2019-06-06",8.18
"1245","2019-06-07",8.17
"1246","2019-06-10",8.39
"1247","2019-06-11",8.52
"1248","2019-06-12",8.24
"1249","2019-06-13",8.8
"1250","2019-06-14",8.9
"1251","2019-06-17",8.84
"1252","2019-06-18",8.79
"1253","2019-06-19",8.9
"1254","2019-06-20",8.84
"1255","2019-06-21",9.11
"1256","2019-06-24",8.49
"1257","2019-06-25",8.63
"1258","2019-06-26",8.85
"1259","2019-06-27",8.72
"1260","2019-06-28",8.7
"1261","2019-07-01",8.04
"1262","2019-07-02",7.57
"1263","2019-07-03",7.8
"1264","2019-07-05",7.97
"1265","2019-07-08",8.21
"1266","2019-07-09",7.94
"1267","2019-07-10",8.18
"1268","2019-07-11",8.26
"1269","2019-07-12",8.48
"1270","2019-07-15",8.6
"1271","2019-07-16",9.14
"1272","2019-07-17",8.89
"1273","2019-07-18",8.37
"1274","2019-07-19",7.81
"1275","2019-07-22",7.42
"1276","2019-07-23",7.29
"1277","2019-07-24",7.68
"1278","2019-07-25",7.38
"1279","2019-07-26",7.2
"1280","2019-07-29",7.22
"1281","2019-07-30",6.95
"1282","2019-07-31",6.87
"1283","2019-08-01",6.53
"1284","2019-08-02",6.76
"1285","2019-08-05",6.78
"1286","2019-08-06",6.71
"1287","2019-08-07",6.26
"1288","2019-08-08",6.38
"1289","2019-08-09",5.95
"1290","2019-08-12",6.03
"1291","2019-08-13",5.77
"1292","2019-08-14",5.45
"1293","2019-08-15",5.23
"1294","2019-08-16",5.18
"1295","2019-08-19",5.42
"1296","2019-08-20",5.32
"1297","2019-08-21",5.44
"1298","2019-08-22",5.6
"1299","2019-08-23",5.25
"1300","2019-08-26",5.56
"1301","2019-08-27",5.03
"1302","2019-08-28",5.42
"1303","2019-08-29",5.73
"1304","2019-08-30",5.67
"1305","2019-09-03",5.6
"1306","2019-09-04",6.26
"1307","2019-09-05",7.15
"1308","2019-09-06",7.76
"1309","2019-09-09",9.04
"1310","2019-09-10",10.07
"1311","2019-09-11",9.74
"1312","2019-09-12",9.24
"1313","2019-09-13",9.57
"1314","2019-09-16",9.45
"1315","2019-09-17",8.92
"1316","2019-09-18",8.98
"1317","2019-09-19",9.26
"1318","2019-09-20",8.66
"1319","2019-09-23",9.09
"1320","2019-09-24",9.69
"1321","2019-09-25",9.76
"1322","2019-09-26",9.64
"1323","2019-09-27",9.69
"1324","2019-09-30",9.79
"1325","2019-10-01",9.72
"1326","2019-10-02",8.685
"1327","2019-10-03",8.9
"1328","2019-10-04",9.12
"1329","2019-10-07",9.51
"1330","2019-10-08",9.3
"1331","2019-10-09",9.35
"1332","2019-10-10",9.665
"1333","2019-10-11",9.565
"1334","2019-10-14",9.57
"1335","2019-10-15",9.575
"1336","2019-10-16",9.61
"1337","2019-10-17",9.75
"1338","2019-10-18",9.635
"1339","2019-10-21",9.87
"1340","2019-10-22",10.66
"1341","2019-10-23",10.35
"1342","2019-10-24",10.47
"1343","2019-10-25",10.84
"1344","2019-10-28",10.3
"1345","2019-10-29",9.63
"1346","2019-10-30",9.08
"1347","2019-10-31",8.73
"1348","2019-11-01",8.69
"1349","2019-11-04",9.24
"1350","2019-11-05",9.57
"1351","2019-11-06",9.6
"1352","2019-11-07",9.285
"1353","2019-11-08",9.08
"1354","2019-11-11",9.16
"1355","2019-11-12",9.15
"1356","2019-11-13",8.94
"1357","2019-11-14",8.64
"1358","2019-11-15",8.72
"1359","2019-11-18",8.43
"1360","2019-11-19",8
"1361","2019-11-20",7.8
"1362","2019-11-21",7.85
"1363","2019-11-22",7.84
"1364","2019-11-25",8.38
"1365","2019-11-26",8.18
"1366","2019-11-27",8.2
"1367","2019-11-29",8.18
"1368","2019-12-02",7.84
"1369","2019-12-03",7.23
"1370","2019-12-04",7.215
"1371","2019-12-05",6.08
"1372","2019-12-06",6.69
"1373","2019-12-09",6.78
"1374","2019-12-10",6.75
"1375","2019-12-11",6.59
"1376","2019-12-12",6.97
"1377","2019-12-13",6.42
"1378","2019-12-16",6.455
"1379","2019-12-17",6.64
"1380","2019-12-18",6.73
"1381","2019-12-19",6.7
"1382","2019-12-20",6.17
"1383","2019-12-23",6.07
"1384","2019-12-24",5.97
"1385","2019-12-26",6.02
"1386","2019-12-27",8
"1387","2019-12-30",7.48
"1388","2019-12-31",8.09
"1389","2020-01-02",8.47
"1390","2020-01-03",8.1
"1391","2020-01-06",8.725
"1392","2020-01-07",8.47
"1393","2020-01-08",8.04
"1394","2020-01-09",7.76
"1395","2020-01-10",7.58
"1396","2020-01-13",7.34
"1397","2020-01-14",7.24
"1398","2020-01-15",6.995
"1399","2020-01-16",6.49
"1400","2020-01-17",6.4
"1401","2020-01-21",6.27
"1402","2020-01-22",6.255
"1403","2020-01-23",6.37
"1404","2020-01-24",6.18
"1405","2020-01-27",5.66
"1406","2020-01-28",5.43
"1407","2020-01-29",5.45
"1408","2020-01-30",5.15
"1409","2020-01-31",4.93
"1410","2020-02-03",5
"1411","2020-02-04",5.16
"1412","2020-02-05",5.34
"1413","2020-02-06",5.25
"1414","2020-02-07",5.19
"1415","2020-02-10",5.1
"1416","2020-02-11",4.85
"1417","2020-02-12",4.98
"1418","2020-02-13",4.81
"1419","2020-02-14",4.54
"1420","2020-02-18",4.9
"1421","2020-02-19",4.955
"1422","2020-02-20",5.2
"1423","2020-02-21",5.225
"1424","2020-02-24",4.64
"1425","2020-02-25",4.35
"1426","2020-02-26",4.21
"1427","2020-02-27",4
"1428","2020-02-28",4.29
"1429","2020-03-02",4.04
"1430","2020-03-03",3.865
"1431","2020-03-04",3.955
"1432","2020-03-05",3.7
"1433","2020-03-06",3.65
"1434","2020-03-09",3.37
"1435","2020-03-10",3.59
"1436","2020-03-11",3.09
"1437","2020-03-12",2.39
"1438","2020-03-13",2.65
"1439","2020-03-16",2.66
"1440","2020-03-17",2.25
"1441","2020-03-18",1.46
"1442","2020-03-19",1.73
"1443","2020-03-20",1.56
"1444","2020-03-23",1.56
"1445","2020-03-24",2.19
"1446","2020-03-25",2.28
"1447","2020-03-26",2.78
"1448","2020-03-27",2.02
"1449","2020-03-30",1.64
"1450","2020-03-31",1.62
"1451","2020-04-01",1.58
"1452","2020-04-02",1.55
"1453","2020-04-03",1.74
"1454","2020-04-06",2.02
"1455","2020-04-07",1.96
"1456","2020-04-08",2.47
"1457","2020-04-09",2.48
"1458","2020-04-13",2.48
"1459","2020-04-14",2.9
"1460","2020-04-15",2.44
"1461","2020-04-16",2.23
"1462","2020-04-17",2.42
"1463","2020-04-20",2.18
"1464","2020-04-21",2
"1465","2020-04-22",2.18
"1466","2020-04-23",2.25
"1467","2020-04-24",2.36
"1468","2020-04-27",2.8
"1469","2020-04-28",3.03
"1470","2020-04-29",3.55
"1471","2020-04-30",3.04
"1472","2020-05-01",2.82
"1473","2020-05-04",3.13
"1474","2020-05-05",2.865
"1475","2020-05-06",2.9
"1476","2020-05-07",2.74
"1477","2020-05-08",3.17
"1478","2020-05-11",2.98
"1479","2020-05-12",2.93
"1480","2020-05-13",2.74
"1481","2020-05-14",2.81
"1482","2020-05-15",2.89
"1483","2020-05-18",3.07
"1484","2020-05-19",2.96
"1485","2020-05-20",2.98
"1486","2020-05-21",2.94
"1487","2020-05-22",2.93
"1488","2020-05-26",3.19
"1489","2020-05-27",3.94
"1490","2020-05-28",3.585
"1491","2020-05-29",3.86
"1492","2020-06-01",4.13
"1493","2020-06-02",4.31
"1494","2020-06-03",4.58
"1495","2020-06-04",4.99
"1496","2020-06-05",5.51
"1497","2020-06-08",8.74
"1498","2020-06-09",6.75
"1499","2020-06-10",6.085
"1500","2020-06-11",5.54
"1501","2020-06-12",5.54
"1502","2020-06-15",5.61
"1503","2020-06-16",6.17
"1504","2020-06-17",6.48
"1505","2020-06-18",6.85
"1506","2020-06-19",6.84
"1507","2020-06-22",6.94
"1508","2020-06-23",7.01
"1509","2020-06-24",6.62
"1510","2020-06-25",6.75
"1511","2020-06-26",6.5
"1512","2020-06-29",7.03
"1513","2020-06-30",7.07
"1514","2020-07-01",6.97
"1515","2020-07-02",6.85
"1516","2020-07-06",6.88
"1517","2020-07-07",6.9
"1518","2020-07-08",6.85
"1519","2020-07-09",6.24
"1520","2020-07-10",6.42
"1521","2020-07-13",6.35
"1522","2020-07-14",6.67
"1523","2020-07-15",6.97
"1524","2020-07-16",6.93
"1525","2020-07-17",6.645
"1526","2020-07-20",6.62
"1527","2020-07-21",6.735
"1528","2020-07-22",6.8
"1529","2020-07-23",7
"1530","2020-07-24",7.1
"1531","2020-07-27",6.75
"1532","2020-07-28",7.03
"1533","2020-07-29",7.59
"1534","2020-07-30",7.42
"1535","2020-07-31",7.18
"1536","2020-08-03",7.11
"1537","2020-08-04",7.53
"1538","2020-08-05",7.935
"1539","2020-08-06",7.72
"1540","2020-08-07",8
"1541","2020-08-10",8.29
"1542","2020-08-11",8.08
"1543","2020-08-12",8.36
"1544","2020-08-13",8.165
"1545","2020-08-14",8.36
"1546","2020-08-17",8.93
"1547","2020-08-18",8.89
"1548","2020-08-19",9.45
"1549","2020-08-20",9.39
"1550","2020-08-21",9.72
"1551","2020-08-24",10.44
"1552","2020-08-25",10.46
"1553","2020-08-26",11.09
"1554","2020-08-27",10.8
"1555","2020-08-28",11.13
"1556","2020-08-31",11.25
"1557","2020-09-01",11.5
"1558","2020-09-02",11.23
"1559","2020-09-03",9.7
"1560","2020-09-04",10.5
"1561","2020-09-08",10.43
"1562","2020-09-09",10.16
"1563","2020-09-10",10.19
"1564","2020-09-11",10.41
"1565","2020-09-14",10.33
"1566","2020-09-15",9.93
"1567","2020-09-16",10.18
"1568","2020-09-17",10.095
"1569","2020-09-18",10.07
"1570","2020-09-21",9.88
"1571","2020-09-22",10.73
"1572","2020-09-23",10.345
"1573","2020-09-24",9.76
"1574","2020-09-25",9.42
"1575","2020-09-28",9.58
"1576","2020-09-29",9.36
"1577","2020-09-30",9.655
"1578","2020-10-01",10.46
"1579","2020-10-02",9.71
"1580","2020-10-05",10.01
"1581","2020-10-06",9.78
"1582","2020-10-07",10.16
"1583","2020-10-08",10.24
"1584","2020-10-09",10.04
"1585","2020-10-12",9.94
"1586","2020-10-13",10.57
"1587","2020-10-14",10.745
"1588","2020-10-15",10.7
"1589","2020-10-16",10.41
"1590","2020-10-19",10.01
"1591","2020-10-20",9.65
"1592","2020-10-21",9.44
"1593","2020-10-22",9.65
"1594","2020-10-23",9.44
"1595","2020-10-26",9.03
"1596","2020-10-27",8.69
"1597","2020-10-28",8.845
"1598","2020-10-29",8.51
"1599","2020-10-30",8.11
"1600","2020-11-02",8.12
"1601","2020-11-03",8.56
"1602","2020-11-04",8.35
"1603","2020-11-05",8.435
"1604","2020-11-06",8.12
"1605","2020-11-09",7.65
"1606","2020-11-10",7.74
"1607","2020-11-11",7.685
"1608","2020-11-12",7.43
"1609","2020-11-13",7.67
"1610","2020-11-16",8.24
"1611","2020-11-17",8.68
"1612","2020-11-18",8.83
"1613","2020-11-19",9.39
"1614","2020-11-20",8.96
"1615","2020-11-23",9.6
"1616","2020-11-24",9.9
"1617","2020-11-25",9.96
"1618","2020-11-27",10.24
