"","date","WD"
"1893","2018-06-22",58.66
"1894","2018-06-25",57.5
"1895","2018-06-26",57.950001
"1896","2018-06-27",55.41
"1897","2018-06-28",55.869999
"1898","2018-06-29",55.650002
"1899","2018-07-02",56.119999
"1900","2018-07-03",56.639999
"1901","2018-07-05",58.139999
"1902","2018-07-06",56.759998
"1903","2018-07-09",57.689999
"1904","2018-07-10",57.290001
"1905","2018-07-11",56.84
"1906","2018-07-12",57
"1907","2018-07-13",57.330002
"1908","2018-07-16",57.369999
"1909","2018-07-17",57.450001
"1910","2018-07-18",58.27
"1911","2018-07-19",59.349998
"1912","2018-07-20",59.540001
"1913","2018-07-23",59.540001
"1914","2018-07-24",59.529999
"1915","2018-07-25",58.25
"1916","2018-07-26",59.759998
"1917","2018-07-27",57.599998
"1918","2018-07-30",58.450001
"1919","2018-07-31",59.259998
"1920","2018-08-01",56.18
"1921","2018-08-02",55.18
"1922","2018-08-03",53.43
"1923","2018-08-06",53.220001
"1924","2018-08-07",53.869999
"1925","2018-08-08",54.23
"1926","2018-08-09",54.509998
"1927","2018-08-10",55.110001
"1928","2018-08-13",55.779999
"1929","2018-08-14",55.360001
"1930","2018-08-15",53.889999
"1931","2018-08-16",53.950001
"1932","2018-08-17",54.630001
"1933","2018-08-20",54.82
"1934","2018-08-21",55.23
"1935","2018-08-22",55.52
"1936","2018-08-23",55.349998
"1937","2018-08-24",54.900002
"1938","2018-08-27",55.209999
"1939","2018-08-28",55.169998
"1940","2018-08-29",53.610001
"1941","2018-08-30",54.130001
"1942","2018-08-31",54.5
"1943","2018-09-04",54.560001
"1944","2018-09-05",54.580002
"1945","2018-09-06",53.830002
"1946","2018-09-07",53.200001
"1947","2018-09-10",54.349998
"1948","2018-09-11",54.009998
"1949","2018-09-12",53.459999
"1950","2018-09-13",53.549999
"1951","2018-09-14",53.529999
"1952","2018-09-17",54.240002
"1953","2018-09-18",54.59
"1954","2018-09-19",54.310001
"1955","2018-09-20",54.200001
"1956","2018-09-21",54.130001
"1957","2018-09-24",53.490002
"1958","2018-09-25",53.669998
"1959","2018-09-26",53.5
"1960","2018-09-27",53.130001
"1961","2018-09-28",52.880001
"1962","2018-10-01",52.560001
"1963","2018-10-02",52.32
"1964","2018-10-03",52.169998
"1965","2018-10-04",51.529999
"1966","2018-10-05",50.73
"1967","2018-10-08",50.66
"1968","2018-10-09",49.52
"1969","2018-10-10",48.950001
"1970","2018-10-11",47.810001
"1971","2018-10-12",47.779999
"1972","2018-10-15",47.68
"1973","2018-10-16",48.799999
"1974","2018-10-17",49.720001
"1975","2018-10-18",48.369999
"1976","2018-10-19",47.68
"1977","2018-10-22",48.43
"1978","2018-10-23",48.400002
"1979","2018-10-24",46.470001
"1980","2018-10-25",47.369999
"1981","2018-10-26",47.650002
"1982","2018-10-29",47.73
"1983","2018-10-30",48.959999
"1984","2018-10-31",41.959999
"1985","2018-11-01",45.799999
"1986","2018-11-02",45.619999
"1987","2018-11-05",45.189999
"1988","2018-11-06",47.619999
"1989","2018-11-07",48.560001
"1990","2018-11-08",48.880001
"1991","2018-11-09",46.689999
"1992","2018-11-12",46.59
"1993","2018-11-13",46.720001
"1994","2018-11-14",46.150002
"1995","2018-11-15",46.720001
"1996","2018-11-16",46.799999
"1997","2018-11-19",45.720001
"1998","2018-11-20",43.669998
"1999","2018-11-21",44.330002
"2000","2018-11-23",44.98
"2001","2018-11-26",45.099998
"2002","2018-11-27",44.84
"2003","2018-11-28",47.279999
"2004","2018-11-29",46.59
"2005","2018-11-30",47.23
"2006","2018-12-03",47.5
"2007","2018-12-04",44.240002
"2008","2018-12-06",44.509998
"2009","2018-12-07",42.630001
"2010","2018-12-10",41.669998
"2011","2018-12-11",42.349998
"2012","2018-12-12",43.549999
"2013","2018-12-13",43.830002
"2014","2018-12-14",42.18
"2015","2018-12-17",40.740002
"2016","2018-12-18",42.009998
"2017","2018-12-19",41.049999
"2018","2018-12-20",39.330002
"2019","2018-12-21",38.639999
"2020","2018-12-24",38.369999
"2021","2018-12-26",40.220001
"2022","2018-12-27",41.740002
"2023","2018-12-28",43.09
"2024","2018-12-31",43.25
"2025","2019-01-02",43.330002
"2026","2019-01-03",42.84
"2027","2019-01-04",44.290001
"2028","2019-01-07",44.439999
"2029","2019-01-08",45.619999
"2030","2019-01-09",45.91
"2031","2019-01-10",46.57
"2032","2019-01-11",47.439999
"2033","2019-01-14",47.220001
"2034","2019-01-15",47.779999
"2035","2019-01-16",47.889999
"2036","2019-01-17",48.880001
"2037","2019-01-18",48.639999
"2038","2019-01-22",49.439999
"2039","2019-01-23",48.669998
"2040","2019-01-24",48.150002
"2041","2019-01-25",48.240002
"2042","2019-01-28",48.080002
"2043","2019-01-29",47.990002
"2044","2019-01-30",47.990002
"2045","2019-01-31",48.07
"2046","2019-02-01",48.32
"2047","2019-02-04",48.580002
"2048","2019-02-05",48.540001
"2049","2019-02-06",51.869999
"2050","2019-02-07",51.209999
"2051","2019-02-08",50.790001
"2052","2019-02-11",51.880001
"2053","2019-02-12",52.349998
"2054","2019-02-13",52.41
"2055","2019-02-14",52.450001
"2056","2019-02-15",54.490002
"2057","2019-02-19",54.779999
"2058","2019-02-20",55.990002
"2059","2019-02-21",56.939999
"2060","2019-02-22",57.580002
"2061","2019-02-25",56.959999
"2062","2019-02-26",55.919998
"2063","2019-02-27",55.540001
"2064","2019-02-28",55.799999
"2065","2019-03-01",55.150002
"2066","2019-03-04",54.720001
"2067","2019-03-05",54.889999
"2068","2019-03-06",53.450001
"2069","2019-03-07",53.25
"2070","2019-03-08",52.91
"2071","2019-03-11",52.439999
"2072","2019-03-12",51.84
"2073","2019-03-13",51.490002
"2074","2019-03-14",52.619999
"2075","2019-03-15",52.52
"2076","2019-03-18",53.200001
"2077","2019-03-19",52.970001
"2078","2019-03-20",50.950001
"2079","2019-03-21",51.43
"2080","2019-03-22",50.299999
"2081","2019-03-25",50.400002
"2082","2019-03-26",50.790001
"2083","2019-03-27",50.419998
"2084","2019-03-28",50.880001
"2085","2019-03-29",50.91
"2086","2019-04-01",51.32
"2087","2019-04-02",50.779999
"2088","2019-04-03",51.209999
"2089","2019-04-04",51.259998
"2090","2019-04-05",51.360001
"2091","2019-04-08",51.459999
"2092","2019-04-09",50.529999
"2093","2019-04-10",51.080002
"2094","2019-04-11",51.360001
"2095","2019-04-12",52.060001
"2096","2019-04-15",52.490002
"2097","2019-04-16",53.389999
"2098","2019-04-17",53.439999
"2099","2019-04-18",53.139999
"2100","2019-04-22",53.529999
"2101","2019-04-23",54.689999
"2102","2019-04-24",53.32
"2103","2019-04-25",53.43
"2104","2019-04-26",54.369999
"2105","2019-04-29",54.970001
"2106","2019-04-30",54.950001
"2107","2019-05-01",57.349998
"2108","2019-05-02",55.450001
"2109","2019-05-03",55.959999
"2110","2019-05-06",55.290001
"2111","2019-05-07",54.740002
"2112","2019-05-08",54.18
"2113","2019-05-09",54.580002
"2114","2019-05-10",54.950001
"2115","2019-05-13",53.779999
"2116","2019-05-14",54.09
"2117","2019-05-15",54.049999
"2118","2019-05-16",53.740002
"2119","2019-05-17",53.119999
"2120","2019-05-20",52.509998
"2121","2019-05-21",53.5
"2122","2019-05-22",52.509998
"2123","2019-05-23",51.580002
"2124","2019-05-24",52.009998
"2125","2019-05-28",52.049999
"2126","2019-05-29",52.07
"2127","2019-05-30",50.529999
"2128","2019-05-31",50.27
"2129","2019-06-03",50.23
"2130","2019-06-04",51.59
"2131","2019-06-05",51.900002
"2132","2019-06-06",52.150002
"2133","2019-06-07",52.540001
"2134","2019-06-10",53.380001
"2135","2019-06-11",52.939999
"2136","2019-06-12",52.68
"2137","2019-06-13",53.18
"2138","2019-06-14",53.43
"2139","2019-06-17",53.25
"2140","2019-06-18",53.73
"2141","2019-06-19",54.220001
"2142","2019-06-20",54.240002
"2143","2019-06-21",52.75
"2144","2019-06-24",51.830002
"2145","2019-06-25",51.389999
"2146","2019-06-26",51.75
"2147","2019-06-27",52.77
"2148","2019-06-28",53.209999
"2149","2019-07-01",53.889999
"2150","2019-07-02",53.68
"2151","2019-07-03",54.959999
"2152","2019-07-05",55.66
"2153","2019-07-08",55.25
"2154","2019-07-09",55.41
"2155","2019-07-10",54.950001
"2156","2019-07-11",55.529999
"2157","2019-07-12",56.57
"2158","2019-07-15",56.150002
"2159","2019-07-16",56.25
"2160","2019-07-17",55.849998
"2161","2019-07-18",56.869999
"2162","2019-07-19",55.849998
"2163","2019-07-22",55.450001
"2164","2019-07-23",56.650002
"2165","2019-07-24",57.970001
"2166","2019-07-25",57.82
"2167","2019-07-26",58.669998
"2168","2019-07-29",58.450001
"2169","2019-07-30",58.799999
"2170","2019-07-31",58.34
"2171","2019-08-01",57.310001
"2172","2019-08-02",56.709999
"2173","2019-08-05",54.950001
"2174","2019-08-06",56.02
"2175","2019-08-07",55.380001
"2176","2019-08-08",57.360001
"2177","2019-08-09",57.630001
"2178","2019-08-12",57.59
"2179","2019-08-13",57.080002
"2180","2019-08-14",54.5
"2181","2019-08-15",54.32
"2182","2019-08-16",55.52
"2183","2019-08-19",56.459999
"2184","2019-08-20",55.900002
"2185","2019-08-21",56.470001
"2186","2019-08-22",56.5
"2187","2019-08-23",54.369999
"2188","2019-08-26",55.290001
"2189","2019-08-27",54.18
"2190","2019-08-28",54.830002
"2191","2019-08-29",55.599998
"2192","2019-08-30",55.860001
"2193","2019-09-03",55.610001
"2194","2019-09-04",55.970001
"2195","2019-09-05",57.330002
"2196","2019-09-06",50.880001
"2197","2019-09-09",52.27
"2198","2019-09-10",54.77
"2199","2019-09-11",57.080002
"2200","2019-09-12",56.689999
"2201","2019-09-13",56.849998
"2202","2019-09-16",56.720001
"2203","2019-09-17",57.68
"2204","2019-09-18",57.200001
"2205","2019-09-19",56.68
"2206","2019-09-20",56.490002
"2207","2019-09-23",56.75
"2208","2019-09-24",56.84
"2209","2019-09-25",57.470001
"2210","2019-09-26",57.209999
"2211","2019-09-27",56.490002
"2212","2019-09-30",55.93
"2213","2019-10-01",55.16
"2214","2019-10-02",55.349998
"2215","2019-10-03",55.18
"2216","2019-10-04",55.529999
"2217","2019-10-07",56.48
"2218","2019-10-08",56.650002
"2219","2019-10-09",57.75
"2220","2019-10-10",58.099998
"2221","2019-10-11",59.029999
"2222","2019-10-14",59.139999
"2223","2019-10-15",60.77
"2224","2019-10-16",60.240002
"2225","2019-10-17",61.02
"2226","2019-10-18",60.189999
"2227","2019-10-21",61.07
"2228","2019-10-22",60.91
"2229","2019-10-23",61.400002
"2230","2019-10-24",61.380001
"2231","2019-10-25",62.560001
"2232","2019-10-28",62.939999
"2233","2019-10-29",62.98
"2234","2019-10-30",62.830002
"2235","2019-10-31",62.990002
"2236","2019-11-01",63.049999
"2237","2019-11-04",63.169998
"2238","2019-11-05",63.400002
"2239","2019-11-06",63.889999
"2240","2019-11-07",63.709999
"2241","2019-11-08",64.389999
"2242","2019-11-11",65.400002
"2243","2019-11-12",66.059998
"2244","2019-11-13",64.900002
"2245","2019-11-14",65.300003
"2246","2019-11-15",65.720001
"2247","2019-11-18",66.040001
"2248","2019-11-19",65.889999
"2249","2019-11-20",65.150002
"2250","2019-11-21",64.5
"2251","2019-11-22",64.089996
"2252","2019-11-25",64.889999
"2253","2019-11-26",65.349998
"2254","2019-11-27",65.410004
"2255","2019-11-29",65.639999
"2256","2019-12-02",65.389999
"2257","2019-12-03",64.169998
"2258","2019-12-04",64.739998
"2259","2019-12-05",64.919998
"2260","2019-12-06",65.849998
"2261","2019-12-09",65.949997
"2262","2019-12-10",66.540001
"2263","2019-12-11",66.629997
"2264","2019-12-12",67.550003
"2265","2019-12-13",66.309998
"2266","2019-12-16",66.540001
"2267","2019-12-17",66.730003
"2268","2019-12-18",67.129997
"2269","2019-12-19",67.139999
"2270","2019-12-20",65.720001
"2271","2019-12-23",65.839996
"2272","2019-12-24",65.68
"2273","2019-12-26",65.599998
"2274","2019-12-27",65.019997
"2275","2019-12-30",65.150002
"2276","2019-12-31",64.68
"2277","2020-01-02",64.669998
"2278","2020-01-03",64.870003
"2279","2020-01-06",63.540001
"2280","2020-01-07",63.689999
"2281","2020-01-08",65.470001
"2282","2020-01-09",65.739998
"2283","2020-01-10",65.239998
"2284","2020-01-13",66.440002
"2285","2020-01-14",67.07
"2286","2020-01-15",67.099998
"2287","2020-01-16",68.650002
"2288","2020-01-17",67.629997
"2289","2020-01-21",66.830002
"2290","2020-01-22",67.540001
"2291","2020-01-23",67.379997
"2292","2020-01-24",66.849998
"2293","2020-01-27",66.029999
"2294","2020-01-28",66.389999
"2295","2020-01-29",66.209999
"2296","2020-01-30",66.510002
"2297","2020-01-31",66.370003
"2298","2020-02-03",66.660004
"2299","2020-02-04",68.330002
"2300","2020-02-05",74.980003
"2301","2020-02-06",76
"2302","2020-02-07",76.610001
"2303","2020-02-10",77.860001
"2304","2020-02-11",79.25
"2305","2020-02-12",78.830002
"2306","2020-02-13",78.769997
"2307","2020-02-14",78.790001
"2308","2020-02-18",76.5
"2309","2020-02-19",75.260002
"2310","2020-02-20",74.93
"2311","2020-02-21",73.620003
"2312","2020-02-24",70.720001
"2313","2020-02-25",68.699997
"2314","2020-02-26",69.010002
"2315","2020-02-27",66.379997
"2316","2020-02-28",64.849998
"2317","2020-03-02",69.900002
"2318","2020-03-03",67.480003
"2319","2020-03-04",69.830002
"2320","2020-03-05",66.779999
"2321","2020-03-06",65.650002
"2322","2020-03-09",58.200001
"2323","2020-03-10",60.439999
"2324","2020-03-11",56.43
"2325","2020-03-12",51.720001
"2326","2020-03-13",53.25
"2327","2020-03-16",47.310001
"2328","2020-03-17",48.630001
"2329","2020-03-18",41.049999
"2330","2020-03-19",42.209999
"2331","2020-03-20",38.880001
"2332","2020-03-23",34.66
"2333","2020-03-24",38.900002
"2334","2020-03-25",38.529999
"2335","2020-03-26",45.060001
"2336","2020-03-27",42.57
"2337","2020-03-30",41.18
"2338","2020-03-31",40.27
"2339","2020-04-01",33.439999
"2340","2020-04-02",31.059999
"2341","2020-04-03",24.85
"2342","2020-04-06",27.950001
"2343","2020-04-07",33.099998
"2344","2020-04-08",36.259998
"2345","2020-04-09",40.77
"2346","2020-04-13",37.380001
"2347","2020-04-14",37.419998
"2348","2020-04-15",34.439999
"2349","2020-04-16",34.779999
"2350","2020-04-17",36.509998
"2351","2020-04-20",33.959999
"2352","2020-04-21",32.689999
"2353","2020-04-22",32.75
"2354","2020-04-23",33.330002
"2355","2020-04-24",33.290001
"2356","2020-04-27",34.529999
"2357","2020-04-28",35.810001
"2358","2020-04-29",39.59
"2359","2020-04-30",38.43
"2360","2020-05-01",37.209999
"2361","2020-05-04",37.060001
"2362","2020-05-05",36.900002
"2363","2020-05-06",38.59
"2364","2020-05-07",39.950001
"2365","2020-05-08",40.009998
"2366","2020-05-11",38.18
"2367","2020-05-12",35.84
"2368","2020-05-13",33.619999
"2369","2020-05-14",36.09
"2370","2020-05-15",36.02
"2371","2020-05-18",40.259998
"2372","2020-05-19",38.459999
"2373","2020-05-20",40
"2374","2020-05-21",39.560001
"2375","2020-05-22",39.060001
"2376","2020-05-26",40.459999
"2377","2020-05-27",45.32
"2378","2020-05-28",42.200001
"2379","2020-05-29",40.5
"2380","2020-06-01",41.169998
"2381","2020-06-02",41.66
"2382","2020-06-03",45.060001
"2383","2020-06-04",47.869999
"2384","2020-06-05",50.73
"2385","2020-06-08",51.759998
"2386","2020-06-09",52.200001
"2387","2020-06-10",50.459999
"2388","2020-06-11",45.77
"2389","2020-06-12",48.650002
"2390","2020-06-15",49.77
"2391","2020-06-16",51.77
"2392","2020-06-17",51.09
"2393","2020-06-18",50.18
"2394","2020-06-19",49.439999
"2395","2020-06-22",49.650002
"2396","2020-06-23",52.09
"2397","2020-06-24",49.349998
"2398","2020-06-25",51.139999
"2399","2020-06-26",47.639999
"2400","2020-06-29",50.139999
"2401","2020-06-30",50.810001
"2402","2020-07-01",48.849998
"2403","2020-07-02",49.080002
"2404","2020-07-06",49.779999
"2405","2020-07-07",47.509998
"2406","2020-07-08",47.700001
"2407","2020-07-09",45.919998
"2408","2020-07-10",48.23
"2409","2020-07-13",48.049999
"2410","2020-07-14",47.709999
"2411","2020-07-15",50.130001
"2412","2020-07-16",50.5
"2413","2020-07-17",50.259998
"2414","2020-07-20",49.639999
"2415","2020-07-21",50.509998
"2416","2020-07-22",51.639999
"2417","2020-07-23",51.689999
"2418","2020-07-24",50.23
"2419","2020-07-27",49.66
"2420","2020-07-28",49.830002
"2421","2020-07-29",51.049999
"2422","2020-07-30",50.18
"2423","2020-07-31",50.41
"2424","2020-08-03",50.919998
"2425","2020-08-04",51.299999
"2426","2020-08-05",55.5
"2427","2020-08-06",55.950001
"2428","2020-08-07",57.700001
"2429","2020-08-10",58.68
"2430","2020-08-11",60.919998
"2431","2020-08-12",58.560001
"2432","2020-08-13",57.02
"2433","2020-08-14",57.5
"2434","2020-08-17",56.209999
"2435","2020-08-18",55.32
"2436","2020-08-19",54.549999
"2437","2020-08-20",53.82
"2438","2020-08-21",53.150002
"2439","2020-08-24",54.740002
"2440","2020-08-25",54.689999
"2441","2020-08-26",54.619999
"2442","2020-08-27",55.32
"2443","2020-08-28",56.580002
"2444","2020-08-31",54.779999
"2445","2020-09-01",55.599998
"2446","2020-09-02",56.02
"2447","2020-09-03",54.93
"2448","2020-09-04",55.279999
"2449","2020-09-08",54.43
"2450","2020-09-09",55.240002
"2451","2020-09-10",53.48
"2452","2020-09-11",52.02
"2453","2020-09-14",53.59
"2454","2020-09-15",54.02
"2455","2020-09-16",53.060001
"2456","2020-09-17",53.52
"2457","2020-09-18",52.779999
"2458","2020-09-21",49.009998
"2459","2020-09-22",49.209999
"2460","2020-09-23",47.48
"2461","2020-09-24",47.900002
"2462","2020-09-25",49.279999
"2463","2020-09-28",51
"2464","2020-09-29",51.130001
"2465","2020-09-30",53
"2466","2020-10-01",54.779999
"2467","2020-10-02",57.700001
"2468","2020-10-05",58.549999
"2469","2020-10-06",58.880001
"2470","2020-10-07",58.639999
"2471","2020-10-08",59.5
"2472","2020-10-09",59.150002
"2473","2020-10-12",59.799999
"2474","2020-10-13",58.919998
"2475","2020-10-14",58.959999
"2476","2020-10-15",59.549999
"2477","2020-10-16",59.330002
"2478","2020-10-19",59.130001
"2479","2020-10-20",59.720001
"2480","2020-10-21",59.75
"2481","2020-10-22",61.139999
"2482","2020-10-23",62.209999
"2483","2020-10-26",60.68
"2484","2020-10-27",60.139999
"2485","2020-10-28",58.799999
"2486","2020-10-29",67.129997
"2487","2020-10-30",62.880001
"2488","2020-11-02",65.220001
"2489","2020-11-03",68.110001
"2490","2020-11-04",66.050003
"2491","2020-11-05",67.980003
"2492","2020-11-06",66
"2493","2020-11-09",73.050003
"2494","2020-11-10",75.239998
"2495","2020-11-11",75.860001
"2496","2020-11-12",75.160004
"2497","2020-11-13",79.760002
"2498","2020-11-16",80.970001
"2499","2020-11-17",77.300003
"2500","2020-11-18",77
"2501","2020-11-19",77.970001
"2502","2020-11-20",78.290001
"2503","2020-11-23",81.169998
"2504","2020-11-24",83.349998
"2505","2020-11-25",82.059998
"2506","2020-11-27",81.07
