"","date","SOHOB"
"973","2020-07-20",7.178
"974","2020-07-21",7.66
"975","2020-07-22",7.78
"976","2020-07-23",7.133
"977","2020-07-24",7.18
"978","2020-07-27",6.656
"979","2020-07-28",6.78
"980","2020-07-29",6.87
"981","2020-07-30",6.63
"982","2020-07-31",6.14
"983","2020-08-03",5.84
"984","2020-08-04",6.15
"985","2020-08-05",6.284
"986","2020-08-06",6.231
"987","2020-08-07",6.31
"988","2020-08-10",6.74
"989","2020-08-11",7.53
"990","2020-08-12",7.75
"991","2020-08-13",7.24
"992","2020-08-14",7.41
"993","2020-08-17",7.48
"994","2020-08-18",7.145
"995","2020-08-19",7.071
"996","2020-08-20",6.9
"997","2020-08-21",6.7
"998","2020-08-24",7.5
"999","2020-08-25",7.27
"1000","2020-08-26",6.98
"1001","2020-08-27",6.95
"1002","2020-08-28",7.09
"1003","2020-08-31",6.76
"1004","2020-09-01",6.77
"1005","2020-09-02",6.65
"1006","2020-09-03",6.67
"1007","2020-09-04",6.49
"1008","2020-09-08",6.05
"1009","2020-09-09",5.94
"1010","2020-09-10",6.06
"1011","2020-09-11",5.94
"1012","2020-09-14",5.93
"1013","2020-09-15",5.98
"1014","2020-09-16",6
"1015","2020-09-17",6.34
"1016","2020-09-18",6.05
"1017","2020-09-21",5.915
"1018","2020-09-22",5.71
"1019","2020-09-23",4.96
"1020","2020-09-24",4.933
"1021","2020-09-25",5.09
"1022","2020-09-28",5.505
"1023","2020-09-29",5.28
"1024","2020-09-30",5.36
"1025","2020-10-01",5.49
"1026","2020-10-02",5.4
"1027","2020-10-05",5.53
"1028","2020-10-06",5.1
"1029","2020-10-07",5.29
"1030","2020-10-08",5.21
"1031","2020-10-09",5.45
"1032","2020-10-12",5.33
"1033","2020-10-13",5.364
"1034","2020-10-14",5.3
"1035","2020-10-15",5.24
"1036","2020-10-16",5.5
"1037","2020-10-19",5.54
"1038","2020-10-20",5.8
"1039","2020-10-21",5.97
"1040","2020-10-22",6.25
"1041","2020-10-23",6
"1042","2020-10-26",6.025
"1043","2020-10-27",6.01
"1044","2020-10-28",5.9
"1045","2020-10-29",5.96
"1046","2020-10-30",6
"1047","2020-11-02",5.98
"1048","2020-11-03",6
"1049","2020-11-04",6
"1050","2020-11-05",6.06
"1051","2020-11-06",6.045
"1052","2020-11-09",8.875
"1053","2020-11-10",8.61
"1054","2020-11-11",9
"1055","2020-11-12",8
"1056","2020-11-13",7.95
"1057","2020-11-16",8.395
"1058","2020-11-17",8.415
"1059","2020-11-18",8.76
"1060","2020-11-19",8.679
"1061","2020-11-20",9.1
"1062","2020-11-23",9.96
"1063","2020-11-24",11.31
"1064","2020-11-25",11.58
"1065","2020-11-27",11.6
