"","date","STL"
"1002","2010-12-22",10.49
"1003","2010-12-23",10.46
"1004","2010-12-27",10.57
"1005","2010-12-28",10.64
"1006","2010-12-29",10.58
"1007","2010-12-30",10.51
"1008","2010-12-31",10.49
"1009","2011-01-03",10.93
"1010","2011-01-04",10.58
"1011","2011-01-05",10.48
"1012","2011-01-06",10.25
"1013","2011-01-07",10.12
"1014","2011-01-10",9.92
"1015","2011-01-11",9.94
"1016","2011-01-12",10.04
"1017","2011-01-13",9.93
"1018","2011-01-14",10.08
"1019","2011-01-18",10.05
"1020","2011-01-19",9.29
"1021","2011-01-20",9.11
"1022","2011-01-21",9.58
"1023","2011-01-24",9.63
"1024","2011-01-25",9.81
"1025","2011-01-26",9.78
"1026","2011-01-27",9.66
"1027","2011-01-28",9.29
"1028","2011-01-31",9.33
"1029","2011-02-01",9.63
"1030","2011-02-02",9.43
"1031","2011-02-03",9.45
"1032","2011-02-04",9.29
"1033","2011-02-07",9.5
"1034","2011-02-08",9.61
"1035","2011-02-09",9.62
"1036","2011-02-10",9.65
"1037","2011-02-11",9.84
"1038","2011-02-14",9.95
"1039","2011-02-15",9.89
"1040","2011-02-16",9.78
"1041","2011-02-17",9.59
"1042","2011-02-18",9.57
"1043","2011-02-22",9.34
"1044","2011-02-23",9.12
"1045","2011-02-24",9.19
"1046","2011-02-25",9.39
"1047","2011-02-28",9.48
"1048","2011-03-01",9.26
"1049","2011-03-02",9.25
"1050","2011-03-03",9.37
"1051","2011-03-04",9.28
"1052","2011-03-07",9.23
"1053","2011-03-08",9.47
"1054","2011-03-09",9.52
"1055","2011-03-10",9.28
"1056","2011-03-11",9.3
"1057","2011-03-14",9.29
"1058","2011-03-15",9.54
"1059","2011-03-16",9.29
"1060","2011-03-17",9.38
"1061","2011-03-18",9.65
"1062","2011-03-21",9.83
"1063","2011-03-22",9.95
"1064","2011-03-23",10.13
"1065","2011-03-24",10.21
"1066","2011-03-25",10.15
"1067","2011-03-28",10.13
"1068","2011-03-29",10.18
"1069","2011-03-30",10.25
"1070","2011-03-31",10.32
"1071","2011-04-01",10.15
"1072","2011-04-04",10.14
"1073","2011-04-05",9.94
"1074","2011-04-06",10.14
"1075","2011-04-07",9.98
"1076","2011-04-08",9.71
"1077","2011-04-11",9.59
"1078","2011-04-12",9.38
"1079","2011-04-13",9.4
"1080","2011-04-14",9.43
"1081","2011-04-15",9.5
"1082","2011-04-18",9.39
"1083","2011-04-19",9.44
"1084","2011-04-20",9.48
"1085","2011-04-21",9.42
"1086","2011-04-25",9.44
"1087","2011-04-26",9.46
"1088","2011-04-27",9.2
"1089","2011-04-28",9.31
"1090","2011-04-29",9.38
"1091","2011-05-02",9.1
"1092","2011-05-03",9.27
"1093","2011-05-04",9.21
"1094","2011-05-05",9.16
"1095","2011-05-06",9.18
"1096","2011-05-09",9.17
"1097","2011-05-10",9.35
"1098","2011-05-11",9.08
"1099","2011-05-12",9.42
"1100","2011-05-13",9.02
"1101","2011-05-16",8.97
"1102","2011-05-17",9.1
"1103","2011-05-18",9.12
"1104","2011-05-19",9.14
"1105","2011-05-20",9.01
"1106","2011-05-23",8.8
"1107","2011-05-24",8.68
"1108","2011-05-25",8.94
"1109","2011-05-26",8.97
"1110","2011-05-27",9.05
"1111","2011-05-31",9.21
"1112","2011-06-01",8.66
"1113","2011-06-02",8.65
"1114","2011-06-03",8.43
"1115","2011-06-06",8.42
"1116","2011-06-07",8.5
"1117","2011-06-08",8.53
"1118","2011-06-09",8.52
"1119","2011-06-10",8.4
"1120","2011-06-13",8.36
"1121","2011-06-14",8.41
"1122","2011-06-15",8.29
"1123","2011-06-16",8.58
"1124","2011-06-17",8.67
"1125","2011-06-20",8.63
"1126","2011-06-21",8.5
"1127","2011-06-22",8.33
"1128","2011-06-23",8.26
"1129","2011-06-24",8.34
"1130","2011-06-27",8.37
"1131","2011-06-28",8.45
"1132","2011-06-29",8.38
"1133","2011-06-30",8.36
"1134","2011-07-01",8.45
"1135","2011-07-05",8.43
"1136","2011-07-06",8.46
"1137","2011-07-07",8.45
"1138","2011-07-08",8.4
"1139","2011-07-11",8.38
"1140","2011-07-12",8.4
"1141","2011-07-13",8.49
"1142","2011-07-14",8.36
"1143","2011-07-15",8.45
"1144","2011-07-18",8.24
"1145","2011-07-19",8.46
"1146","2011-07-20",8.42
"1147","2011-07-21",8.45
"1148","2011-07-22",8.39
"1149","2011-07-25",8.26
"1150","2011-07-26",7.81
"1151","2011-07-27",7.59
"1152","2011-07-28",7.61
"1153","2011-07-29",7.54
"1154","2011-08-01",7.56
"1155","2011-08-02",7.41
"1156","2011-08-03",7.52
"1157","2011-08-04",7.23
"1158","2011-08-05",7.14
"1159","2011-08-08",6.65
"1160","2011-08-09",6.99
"1161","2011-08-10",6.27
"1162","2011-08-11",6.62
"1163","2011-08-12",6.62
"1164","2011-08-15",6.86
"1165","2011-08-16",6.68
"1166","2011-08-17",6.73
"1167","2011-08-18",6.51
"1168","2011-08-19",6.32
"1169","2011-08-22",6.32
"1170","2011-08-23",6.43
"1171","2011-08-24",6.48
"1172","2011-08-25",6.3
"1173","2011-08-26",6.33
"1174","2011-08-29",6.51
"1175","2011-08-30",6.49
"1176","2011-08-31",6.44
"1177","2011-09-01",6.23
"1178","2011-09-02",6.03
"1179","2011-09-06",6.06
"1180","2011-09-07",6.24
"1181","2011-09-08",6.07
"1182","2011-09-09",6.03
"1183","2011-09-12",6.23
"1184","2011-09-13",6.27
"1185","2011-09-14",6.34
"1186","2011-09-15",6.52
"1187","2011-09-16",6.54
"1188","2011-09-19",6.31
"1189","2011-09-20",6.24
"1190","2011-09-21",5.96
"1191","2011-09-22",5.88
"1192","2011-09-23",5.98
"1193","2011-09-26",6.05
"1194","2011-09-27",6.11
"1195","2011-09-28",5.85
"1196","2011-09-29",5.92
"1197","2011-09-30",5.82
"1198","2011-10-03",5.51
"1199","2011-10-04",5.92
"1200","2011-10-05",5.89
"1201","2011-10-06",5.97
"1202","2011-10-07",5.75
"1203","2011-10-10",6.07
"1204","2011-10-11",6.36
"1205","2011-10-12",6.77
"1206","2011-10-13",6.78
"1207","2011-10-14",6.88
"1208","2011-10-17",6.75
"1209","2011-10-18",7.09
"1210","2011-10-19",6.86
"1211","2011-10-20",6.85
"1212","2011-10-21",7
"1213","2011-10-24",7.24
"1214","2011-10-25",6.94
"1215","2011-10-26",7.19
"1216","2011-10-27",7.63
"1217","2011-10-28",7.41
"1218","2011-10-31",6.95
"1219","2011-11-01",6.53
"1220","2011-11-02",6.94
"1221","2011-11-03",7
"1222","2011-11-04",6.77
"1223","2011-11-07",6.65
"1224","2011-11-08",6.68
"1225","2011-11-09",6.38
"1226","2011-11-10",6.42
"1227","2011-11-11",6.52
"1228","2011-11-14",6.21
"1229","2011-11-15",6.52
"1230","2011-11-16",6.5
"1231","2011-11-17",6.57
"1232","2011-11-18",6.74
"1233","2011-11-21",6.52
"1234","2011-11-22",6.49
"1235","2011-11-23",6.18
"1236","2011-11-25",6.1
"1237","2011-11-28",6.49
"1238","2011-11-29",6.34
"1239","2011-11-30",6.97
"1240","2011-12-01",6.75
"1241","2011-12-02",6.82
"1242","2011-12-05",6.92
"1243","2011-12-06",6.95
"1244","2011-12-07",6.93
"1245","2011-12-08",6.62
"1246","2011-12-09",6.93
"1247","2011-12-12",6.76
"1248","2011-12-13",6.5
"1249","2011-12-14",6.69
"1250","2011-12-15",6.79
"1251","2011-12-16",6.37
"1252","2011-12-19",6.33
"1253","2011-12-20",6.64
"1254","2011-12-21",6.75
"1255","2011-12-22",6.83
"1256","2011-12-23",6.77
"1257","2011-12-27",6.67
"1258","2011-12-28",6.6
"1259","2011-12-29",6.69
"1260","2011-12-30",6.64
"1261","2012-01-03",6.74
"1262","2012-01-04",6.7
"1263","2012-01-05",6.82
"1264","2012-01-06",6.81
"1265","2012-01-09",6.71
"1266","2012-01-10",6.94
"1267","2012-01-11",6.96
"1268","2012-01-12",6.96
"1269","2012-01-13",6.85
"1270","2012-01-17",6.88
"1271","2012-01-18",7.17
"1272","2012-01-19",7.39
"1273","2012-01-20",7.73
"1274","2012-01-23",7.71
"1275","2012-01-24",8.11
"1276","2012-01-25",8.18
"1277","2012-01-26",8.3
"1278","2012-01-27",8.36
"1279","2012-01-30",8.37
"1280","2012-01-31",8.26
"1281","2012-02-01",8.48
"1282","2012-02-02",8.5
"1283","2012-02-03",8.88
"1284","2012-02-06",8.89
"1285","2012-02-07",8.85
"1286","2012-02-08",8.75
"1287","2012-02-09",8.62
"1288","2012-02-10",8.43
"1289","2012-02-13",8.72
"1290","2012-02-14",8.69
"1291","2012-02-15",8.77
"1292","2012-02-16",9.11
"1293","2012-02-17",9.1
"1294","2012-02-21",8.97
"1295","2012-02-22",8.86
"1296","2012-02-23",9.21
"1297","2012-02-24",9.03
"1298","2012-02-27",8.87
"1299","2012-02-28",8.79
"1300","2012-02-29",8.53
"1301","2012-03-01",8.42
"1302","2012-03-02",7.97
"1303","2012-03-05",8.11
"1304","2012-03-06",7.82
"1305","2012-03-07",8.01
"1306","2012-03-08",8.05
"1307","2012-03-09",8.43
"1308","2012-03-12",8.47
"1309","2012-03-13",8.78
"1310","2012-03-14",8.61
"1311","2012-03-15",8.61
"1312","2012-03-16",8.67
"1313","2012-03-19",8.79
"1314","2012-03-20",8.63
"1315","2012-03-21",8.53
"1316","2012-03-22",8.33
"1317","2012-03-23",8.57
"1318","2012-03-26",8.86
"1319","2012-03-27",8.73
"1320","2012-03-28",8.74
"1321","2012-03-29",8.78
"1322","2012-03-30",8.46
"1323","2012-04-02",8.72
"1324","2012-04-03",8.49
"1325","2012-04-04",8.18
"1326","2012-04-05",8.07
"1327","2012-04-09",7.95
"1328","2012-04-10",7.78
"1329","2012-04-11",7.99
"1330","2012-04-12",8.1
"1331","2012-04-13",7.91
"1332","2012-04-16",7.97
"1333","2012-04-17",8.29
"1334","2012-04-18",7.94
"1335","2012-04-19",7.82
"1336","2012-04-20",8
"1337","2012-04-23",7.84
"1338","2012-04-24",7.85
"1339","2012-04-25",8.32
"1340","2012-04-26",8.33
"1341","2012-04-27",8.68
"1342","2012-04-30",8.44
"1343","2012-05-01",8.12
"1344","2012-05-02",8.11
"1345","2012-05-03",8.12
"1346","2012-05-04",7.95
"1347","2012-05-07",8.03
"1348","2012-05-08",8.1
"1349","2012-05-09",8.01
"1350","2012-05-10",8
"1351","2012-05-11",7.84
"1352","2012-05-14",7.74
"1353","2012-05-15",7.69
"1354","2012-05-16",7.86
"1355","2012-05-17",7.83
"1356","2012-05-18",8.15
"1357","2012-05-21",8.29
"1358","2012-05-22",8.02
"1359","2012-05-23",8.18
"1360","2012-05-24",8.04
"1361","2012-05-25",7.93
"1362","2012-05-29",7.86
"1363","2012-05-30",7.72
"1364","2012-05-31",7.72
"1365","2012-06-01",7.55
"1366","2012-06-04",7.55
"1367","2012-06-05",7.52
"1368","2012-06-06",7.6
"1369","2012-06-07",7.64
"1370","2012-06-08",7.85
"1371","2012-06-11",7.53
"1372","2012-06-12",7.49
"1373","2012-06-13",7.45
"1374","2012-06-14",7.55
"1375","2012-06-15",7.76
"1376","2012-06-18",7.58
"1377","2012-06-19",7.7
"1378","2012-06-20",7.4
"1379","2012-06-21",7.24
"1380","2012-06-22",7.51
"1381","2012-06-25",7.44
"1382","2012-06-26",7.5
"1383","2012-06-27",7.64
"1384","2012-06-28",7.44
"1385","2012-06-29",7.59
"1386","2012-07-02",7.75
"1387","2012-07-03",7.97
"1388","2012-07-05",7.94
"1389","2012-07-06",7.77
"1390","2012-07-09",7.65
"1391","2012-07-10",7.65
"1392","2012-07-11",7.52
"1393","2012-07-12",7.72
"1394","2012-07-13",7.94
"1395","2012-07-16",7.78
"1396","2012-07-17",7.74
"1397","2012-07-18",7.72
"1398","2012-07-19",7.56
"1399","2012-07-20",7.44
"1400","2012-07-23",7.49
"1401","2012-07-24",7.94
"1402","2012-07-25",8.05
"1403","2012-07-26",8.23
"1404","2012-07-27",8.36
"1405","2012-07-30",8.13
"1406","2012-07-31",8.26
"1407","2012-08-01",8.1
"1408","2012-08-02",8.01
"1409","2012-08-03",8.13
"1410","2012-08-06",8.13
"1411","2012-08-07",8.21
"1412","2012-08-08",8.22
"1413","2012-08-09",8.24
"1414","2012-08-10",8.25
"1415","2012-08-13",8.26
"1416","2012-08-14",8.12
"1417","2012-08-15",8.29
"1418","2012-08-16",8.36
"1419","2012-08-17",8.66
"1420","2012-08-20",8.48
"1421","2012-08-21",8.75
"1422","2012-08-22",8.67
"1423","2012-08-23",8.59
"1424","2012-08-24",8.56
"1425","2012-08-27",8.64
"1426","2012-08-28",8.82
"1427","2012-08-29",8.93
"1428","2012-08-30",8.79
"1429","2012-08-31",8.58
"1430","2012-09-04",8.68
"1431","2012-09-05",8.57
"1432","2012-09-06",8.86
"1433","2012-09-07",8.85
"1434","2012-09-10",8.64
"1435","2012-09-11",8.8
"1436","2012-09-12",8.78
"1437","2012-09-13",9
"1438","2012-09-14",9.19
"1439","2012-09-17",9.25
"1440","2012-09-18",9.24
"1441","2012-09-19",9.2
"1442","2012-09-20",9.04
"1443","2012-09-21",9.5
"1444","2012-09-24",9.65
"1445","2012-09-25",9.57
"1446","2012-09-26",9.45
"1447","2012-09-27",9.45
"1448","2012-09-28",9.41
"1449","2012-10-01",9.45
"1450","2012-10-02",9.53
"1451","2012-10-03",9.49
"1452","2012-10-04",9.5
"1453","2012-10-05",9.66
"1454","2012-10-08",9.55
"1455","2012-10-09",9.42
"1456","2012-10-10",9.44
"1457","2012-10-11",9.35
"1458","2012-10-12",9.26
"1459","2012-10-15",9.29
"1460","2012-10-16",9.29
"1461","2012-10-17",9.43
"1462","2012-10-18",9
"1463","2012-10-19",8.77
"1464","2012-10-22",8.7
"1465","2012-10-23",8.83
"1466","2012-10-24",8.75
"1467","2012-10-25",9.21
"1468","2012-10-26",9.19
"1469","2012-10-31",9.13
"1470","2012-11-01",9.24
"1471","2012-11-02",9.13
"1472","2012-11-05",9.15
"1473","2012-11-06",9.25
"1474","2012-11-07",8.81
"1475","2012-11-08",8.69
"1476","2012-11-09",8.69
"1477","2012-11-12",8.75
"1478","2012-11-13",8.72
"1479","2012-11-14",8.67
"1480","2012-11-15",8.9
"1481","2012-11-16",8.73
"1482","2012-11-19",9.01
"1483","2012-11-20",9
"1484","2012-11-21",9.09
"1485","2012-11-23",9.1
"1486","2012-11-26",9.22
"1487","2012-11-27",9.22
"1488","2012-11-28",9.05
"1489","2012-11-29",9.02
"1490","2012-11-30",9.06
"1491","2012-12-03",9.31
"1492","2012-12-04",9.36
"1493","2012-12-05",9.28
"1494","2012-12-06",9.2
"1495","2012-12-07",9.25
"1496","2012-12-10",9.26
"1497","2012-12-11",9.37
"1498","2012-12-12",9.16
"1499","2012-12-13",9.13
"1500","2012-12-14",9.17
"1501","2012-12-17",9.21
"1502","2012-12-18",9.27
"1503","2012-12-19",9.22
"1504","2012-12-20",9.38
"1505","2012-12-21",9.4
"1506","2012-12-24",9.28
"1507","2012-12-26",9.35
"1508","2012-12-27",9.22
"1509","2012-12-28",9.17
"1510","2012-12-31",9.31
"1511","2013-01-02",9.54
"1512","2013-01-03",9.52
"1513","2013-01-04",9.5
"1514","2013-01-07",9.4
"1515","2013-01-08",9.36
"1516","2013-01-09",9.39
"1517","2013-01-10",9.34
"1518","2013-01-11",9.28
"1519","2013-01-14",9.24
"1520","2013-01-15",9.17
"1521","2013-01-16",9.06
"1522","2013-01-17",9.09
"1523","2013-01-18",9.01
"1524","2013-01-22",9.09
"1525","2013-01-23",8.95
"1526","2013-01-24",8.78
"1527","2013-01-25",8.7
"1528","2013-01-28",8.83
"1529","2013-01-29",9.07
"1530","2013-01-30",8.86
"1531","2013-01-31",8.93
"1532","2013-02-01",8.99
"1533","2013-02-04",8.72
"1534","2013-02-05",8.93
"1535","2013-02-06",8.93
"1536","2013-02-07",8.91
"1537","2013-02-08",8.86
"1538","2013-02-11",8.78
"1539","2013-02-12",8.88
"1540","2013-02-13",8.97
"1541","2013-02-14",9.05
"1542","2013-02-15",9.02
"1543","2013-02-19",9.05
"1544","2013-02-20",8.91
"1545","2013-02-21",9.07
"1546","2013-02-22",9.15
"1547","2013-02-25",8.9
"1548","2013-02-26",8.95
"1549","2013-02-27",9.02
"1550","2013-02-28",8.98
"1551","2013-03-01",9.15
"1552","2013-03-04",9.21
"1553","2013-03-05",9.24
"1554","2013-03-06",9.22
"1555","2013-03-07",9.24
"1556","2013-03-08",9.23
"1557","2013-03-11",9.03
"1558","2013-03-12",9
"1559","2013-03-13",9.01
"1560","2013-03-14",9.24
"1561","2013-03-15",9.42
"1562","2013-03-18",9.24
"1563","2013-03-19",9.12
"1564","2013-03-20",9.14
"1565","2013-03-21",9.1
"1566","2013-03-22",9.15
"1567","2013-03-25",9.11
"1568","2013-03-26",9.1
"1569","2013-03-27",9.03
"1570","2013-03-28",9.07
"1571","2013-04-01",8.83
"1572","2013-04-02",8.78
"1573","2013-04-03",8.81
"1574","2013-04-04",9.08
"1575","2013-04-05",8.85
"1576","2013-04-08",8.84
"1577","2013-04-09",8.81
"1578","2013-04-10",8.9
"1579","2013-04-11",9.16
"1580","2013-04-12",9.11
"1581","2013-04-15",8.97
"1582","2013-04-16",8.93
"1583","2013-04-17",8.88
"1584","2013-04-18",8.83
"1585","2013-04-19",8.98
"1586","2013-04-22",8.98
"1587","2013-04-23",8.92
"1588","2013-04-24",8.88
"1589","2013-04-25",8.85
"1590","2013-04-26",8.8
"1591","2013-04-29",8.86
"1592","2013-04-30",9.04
"1593","2013-05-01",8.71
"1594","2013-05-02",8.84
"1595","2013-05-03",8.99
"1596","2013-05-06",9.14
"1597","2013-05-07",9.29
"1598","2013-05-08",9.32
"1599","2013-05-09",9.31
"1600","2013-05-10",9.34
"1601","2013-05-13",9.24
"1602","2013-05-14",9.25
"1603","2013-05-15",9.24
"1604","2013-05-16",9.24
"1605","2013-05-17",9.35
"1606","2013-05-20",9.28
"1607","2013-05-21",9.33
"1608","2013-05-22",9.13
"1609","2013-05-23",9.21
"1610","2013-05-24",9.34
"1611","2013-05-28",9.41
"1612","2013-05-29",9.15
"1613","2013-05-30",9.26
"1614","2013-05-31",9.2
"1615","2013-06-03",9.38
"1616","2013-06-04",9.36
"1617","2013-06-05",9.35
"1618","2013-06-06",9.43
"1619","2013-06-07",9.42
"1620","2013-06-10",9.4
"1621","2013-06-11",9.28
"1622","2013-06-12",9.22
"1623","2013-06-13",9.19
"1624","2013-06-14",8.97
"1625","2013-06-17",9.2
"1626","2013-06-18",9.26
"1627","2013-06-19",9.23
"1628","2013-06-20",9.19
"1629","2013-06-21",9.34
"1630","2013-06-24",9.25
"1631","2013-06-25",9.38
"1632","2013-06-26",9.29
"1633","2013-06-27",9.29
"1634","2013-06-28",9.34
"1635","2013-07-01",9.66
"1636","2013-07-02",9.76
"1637","2013-07-03",9.86
"1638","2013-07-05",10.13
"1639","2013-07-08",10.1
"1640","2013-07-09",10.19
"1641","2013-07-10",10.15
"1642","2013-07-11",10.11
"1643","2013-07-12",10.15
"1644","2013-07-15",10.23
"1645","2013-07-16",10.29
"1646","2013-07-17",10.28
"1647","2013-07-18",10.36
"1648","2013-07-19",10.46
"1649","2013-07-22",10.53
"1650","2013-07-23",10.61
"1651","2013-07-24",10.9
"1652","2013-07-25",10.95
"1653","2013-07-26",10.85
"1654","2013-07-29",10.82
"1655","2013-07-30",10.77
"1656","2013-07-31",10.85
"1657","2013-08-01",11.1
"1658","2013-08-02",11.11
"1659","2013-08-05",11.2
"1660","2013-08-06",11.12
"1661","2013-08-07",11
"1662","2013-08-08",11.31
"1663","2013-08-09",11.25
"1664","2013-08-12",11.22
"1665","2013-08-13",11.26
"1666","2013-08-14",11.21
"1667","2013-08-15",10.99
"1668","2013-08-16",11.06
"1669","2013-08-19",10.83
"1670","2013-08-20",11.04
"1671","2013-08-21",10.84
"1672","2013-08-22",10.99
"1673","2013-08-23",10.94
"1674","2013-08-26",10.82
"1675","2013-08-27",10.38
"1676","2013-08-28",10.41
"1677","2013-08-29",10.4
"1678","2013-08-30",10.18
"1679","2013-09-03",10.21
"1680","2013-09-04",10.2
"1681","2013-09-05",10.26
"1682","2013-09-06",10.23
"1683","2013-09-09",10.35
"1684","2013-09-10",10.44
"1685","2013-09-11",10.5
"1686","2013-09-12",10.34
"1687","2013-09-13",10.39
"1688","2013-09-16",10.45
"1689","2013-09-17",10.59
"1690","2013-09-18",10.55
"1691","2013-09-19",10.56
"1692","2013-09-20",10.63
"1693","2013-09-23",10.8
"1694","2013-09-24",10.89
"1695","2013-09-25",10.95
"1696","2013-09-26",10.89
"1697","2013-09-27",10.8
"1698","2013-09-30",10.89
"1699","2013-10-01",10.95
"1700","2013-10-02",10.8
"1701","2013-10-03",10.8
"1702","2013-10-04",10.95
"1703","2013-10-07",10.81
"1704","2013-10-08",10.8
"1705","2013-10-09",10.82
"1706","2013-10-10",10.98
"1707","2013-10-11",11.08
"1708","2013-10-14",11.13
"1709","2013-10-15",11.05
"1710","2013-10-16",11.02
"1711","2013-10-17",11.04
"1712","2013-10-18",11.13
"1713","2013-10-21",11.21
"1714","2013-10-22",11.32
"1715","2013-10-23",11.33
"1716","2013-10-24",11.36
"1717","2013-10-25",11.52
"1718","2013-10-28",11.54
"1719","2013-10-29",11.47
"1720","2013-10-30",11.56
"1721","2013-10-31",11.72
"1722","2013-11-01",11.77
"1723","2013-11-04",11.8
"1724","2013-11-05",11.87
"1725","2013-11-06",11.97
"1726","2013-11-07",12.04
"1727","2013-11-08",12.42
"1728","2013-11-11",12.21
"1729","2013-11-12",12.24
"1730","2013-11-13",12.44
"1731","2013-11-14",12.36
"1732","2013-11-15",12.32
"1733","2013-11-18",12.38
"1734","2013-11-19",12.32
"1735","2013-11-20",12.34
"1736","2013-11-21",12.46
"1737","2013-11-22",12.57
"1738","2013-11-25",12.71
"1739","2013-11-26",12.94
"1740","2013-11-27",13.18
"1741","2013-11-29",13.14
"1742","2013-12-02",13.05
"1743","2013-12-03",12.96
"1744","2013-12-04",12.87
"1745","2013-12-05",12.75
"1746","2013-12-06",13.13
"1747","2013-12-09",13
"1748","2013-12-10",12.74
"1749","2013-12-11",12.57
"1750","2013-12-12",12.7
"1751","2013-12-13",12.73
"1752","2013-12-16",12.94
"1753","2013-12-17",12.91
"1754","2013-12-18",13.19
"1755","2013-12-19",13.08
"1756","2013-12-20",13.27
"1757","2013-12-23",13.32
"1758","2013-12-24",13.47
"1759","2013-12-26",13.44
"1760","2013-12-27",13.39
"1761","2013-12-30",13.38
"1762","2013-12-31",13.37
"1763","2014-01-02",13.15
"1764","2014-01-03",13.09
"1765","2014-01-06",13.04
"1766","2014-01-07",13.18
"1767","2014-01-08",13.19
"1768","2014-01-09",13.26
"1769","2014-01-10",13.07
"1770","2014-01-13",12.87
"1771","2014-01-14",13.16
"1772","2014-01-15",13.11
"1773","2014-01-16",13.03
"1774","2014-01-17",13.14
"1775","2014-01-21",13.16
"1776","2014-01-22",13.16
"1777","2014-01-23",13.09
"1778","2014-01-24",12.94
"1779","2014-01-27",12.77
"1780","2014-01-28",12.8
"1781","2014-01-29",12.67
"1782","2014-01-30",12.78
"1783","2014-01-31",12.6
"1784","2014-02-03",12.15
"1785","2014-02-04",12.25
"1786","2014-02-05",12.12
"1787","2014-02-06",12.16
"1788","2014-02-07",12.06
"1789","2014-02-10",12
"1790","2014-02-11",12.04
"1791","2014-02-12",12.06
"1792","2014-02-13",12.09
"1793","2014-02-14",12.15
"1794","2014-02-18",12.21
"1795","2014-02-19",12.02
"1796","2014-02-20",12.29
"1797","2014-02-21",12.51
"1798","2014-02-24",12.68
"1799","2014-02-25",12.63
"1800","2014-02-26",12.65
"1801","2014-02-27",12.64
"1802","2014-02-28",12.84
"1803","2014-03-03",12.61
"1804","2014-03-04",12.9
"1805","2014-03-05",12.84
"1806","2014-03-06",12.95
"1807","2014-03-07",12.85
"1808","2014-03-10",12.94
"1809","2014-03-11",12.72
"1810","2014-03-12",12.76
"1811","2014-03-13",12.56
"1812","2014-03-14",12.57
"1813","2014-03-17",12.76
"1814","2014-03-18",12.91
"1815","2014-03-19",12.89
"1816","2014-03-20",13
"1817","2014-03-21",12.74
"1818","2014-03-24",12.81
"1819","2014-03-25",12.82
"1820","2014-03-26",12.62
"1821","2014-03-27",12.39
"1822","2014-03-28",12.42
"1823","2014-03-31",12.66
"1824","2014-04-01",12.91
"1825","2014-04-02",12.92
"1826","2014-04-03",12.9
"1827","2014-04-04",12.5
"1828","2014-04-07",12.5
"1829","2014-04-08",12.68
"1830","2014-04-09",12.68
"1831","2014-04-10",12.45
"1832","2014-04-11",12.32
"1833","2014-04-14",12.33
"1834","2014-04-15",12.28
"1835","2014-04-16",12.32
"1836","2014-04-17",12.44
"1837","2014-04-21",12.37
"1838","2014-04-22",12.51
"1839","2014-04-23",12.49
"1840","2014-04-24",12.24
"1841","2014-04-25",12.11
"1842","2014-04-28",12.03
"1843","2014-04-29",11.88
"1844","2014-04-30",11.96
"1845","2014-05-01",11.52
"1846","2014-05-02",11.6
"1847","2014-05-05",11.43
"1848","2014-05-06",11.11
"1849","2014-05-07",11.27
"1850","2014-05-08",11.16
"1851","2014-05-09",11.31
"1852","2014-05-12",11.57
"1853","2014-05-13",11.5
"1854","2014-05-14",11.13
"1855","2014-05-15",11.06
"1856","2014-05-16",11.05
"1857","2014-05-19",11.26
"1858","2014-05-20",11.14
"1859","2014-05-21",11.18
"1860","2014-05-22",11.28
"1861","2014-05-23",11.43
"1862","2014-05-27",11.53
"1863","2014-05-28",11.29
"1864","2014-05-29",11.34
"1865","2014-05-30",11.33
"1866","2014-06-02",11.32
"1867","2014-06-03",11.41
"1868","2014-06-04",11.35
"1869","2014-06-05",11.62
"1870","2014-06-06",11.91
"1871","2014-06-09",12
"1872","2014-06-10",12
"1873","2014-06-11",11.9
"1874","2014-06-12",11.79
"1875","2014-06-13",11.74
"1876","2014-06-16",11.62
"1877","2014-06-17",11.87
"1878","2014-06-18",11.99
"1879","2014-06-19",11.92
"1880","2014-06-20",12.01
"1881","2014-06-23",12
"1882","2014-06-24",11.94
"1883","2014-06-25",11.97
"1884","2014-06-26",11.99
"1885","2014-06-27",11.96
"1886","2014-06-30",12
"1887","2014-07-01",12.35
"1888","2014-07-02",12.23
"1889","2014-07-03",12.47
"1890","2014-07-07",12.17
"1891","2014-07-08",12.14
"1892","2014-07-09",12.23
"1893","2014-07-10",12.11
"1894","2014-07-11",12.3
"1895","2014-07-14",12.38
"1896","2014-07-15",12.43
"1897","2014-07-16",12.2
"1898","2014-07-17",11.8
"1899","2014-07-18",12.02
"1900","2014-07-21",11.89
"1901","2014-07-22",11.87
"1902","2014-07-23",11.91
"1903","2014-07-24",11.89
"1904","2014-07-25",11.81
"1905","2014-07-28",11.71
"1906","2014-07-29",11.93
"1907","2014-07-30",12.15
"1908","2014-07-31",11.9
"1909","2014-08-01",11.83
"1910","2014-08-04",11.79
"1911","2014-08-05",11.96
"1912","2014-08-06",11.97
"1913","2014-08-07",11.79
"1914","2014-08-08",11.77
"1915","2014-08-11",12.09
"1916","2014-08-12",12.05
"1917","2014-08-13",12.2
"1918","2014-08-14",12.31
"1919","2014-08-15",12.18
"1920","2014-08-18",12.38
"1921","2014-08-19",12.41
"1922","2014-08-20",12.34
"1923","2014-08-21",12.55
"1924","2014-08-22",12.58
"1925","2014-08-25",12.56
"1926","2014-08-26",12.69
"1927","2014-08-27",12.74
"1928","2014-08-28",12.58
"1929","2014-08-29",12.67
"1930","2014-09-02",12.86
"1931","2014-09-03",12.83
"1932","2014-09-04",12.8
"1933","2014-09-05",12.71
"1934","2014-09-08",12.87
"1935","2014-09-09",12.76
