"","date","TYL"
"991","2010-12-07",21.5
"992","2010-12-08",21.469999
"993","2010-12-09",21.48
"994","2010-12-10",21.530001
"995","2010-12-13",21.309999
"996","2010-12-14",21.299999
"997","2010-12-15",21.110001
"998","2010-12-16",21.35
"999","2010-12-17",21.52
"1000","2010-12-20",21.34
"1001","2010-12-21",21.370001
"1002","2010-12-22",21.290001
"1003","2010-12-23",21.280001
"1004","2010-12-27",21.35
"1005","2010-12-28",21.35
"1006","2010-12-29",21.25
"1007","2010-12-30",21.200001
"1008","2010-12-31",20.76
"1009","2011-01-03",20.719999
"1010","2011-01-04",20.459999
"1011","2011-01-05",20.440001
"1012","2011-01-06",20.35
"1013","2011-01-07",20.360001
"1014","2011-01-10",20.450001
"1015","2011-01-11",20.610001
"1016","2011-01-12",20.799999
"1017","2011-01-13",20.799999
"1018","2011-01-14",21.219999
"1019","2011-01-18",20.93
"1020","2011-01-19",20.6
"1021","2011-01-20",20.280001
"1022","2011-01-21",20.33
"1023","2011-01-24",20.34
"1024","2011-01-25",20.42
"1025","2011-01-26",20.889999
"1026","2011-01-27",21.08
"1027","2011-01-28",20.690001
"1028","2011-01-31",20.75
"1029","2011-02-01",21.23
"1030","2011-02-02",21.360001
"1031","2011-02-03",21.32
"1032","2011-02-04",21.25
"1033","2011-02-07",21.4
"1034","2011-02-08",21.440001
"1035","2011-02-09",21.040001
"1036","2011-02-10",20.99
"1037","2011-02-11",21.200001
"1038","2011-02-14",21.23
"1039","2011-02-15",21.110001
"1040","2011-02-16",21.25
"1041","2011-02-17",21.26
"1042","2011-02-18",21.25
"1043","2011-02-22",21.110001
"1044","2011-02-23",20.719999
"1045","2011-02-24",22.01
"1046","2011-02-25",21.969999
"1047","2011-02-28",22.120001
"1048","2011-03-01",22.200001
"1049","2011-03-02",22.17
"1050","2011-03-03",22.85
"1051","2011-03-04",23.030001
"1052","2011-03-07",22.68
"1053","2011-03-08",22.969999
"1054","2011-03-09",23.059999
"1055","2011-03-10",22.35
"1056","2011-03-11",22.530001
"1057","2011-03-14",22.5
"1058","2011-03-15",22.299999
"1059","2011-03-16",22.129999
"1060","2011-03-17",22.07
"1061","2011-03-18",22.459999
"1062","2011-03-21",22.969999
"1063","2011-03-22",22.98
"1064","2011-03-23",23.15
"1065","2011-03-24",23.370001
"1066","2011-03-25",23.59
"1067","2011-03-28",23.549999
"1068","2011-03-29",23.549999
"1069","2011-03-30",23.65
"1070","2011-03-31",23.709999
"1071","2011-04-01",24.040001
"1072","2011-04-04",24.379999
"1073","2011-04-05",24.209999
"1074","2011-04-06",24.33
"1075","2011-04-07",24.120001
"1076","2011-04-08",23.92
"1077","2011-04-11",23.73
"1078","2011-04-12",23.26
"1079","2011-04-13",23.34
"1080","2011-04-14",23.65
"1081","2011-04-15",23.85
"1082","2011-04-18",23.450001
"1083","2011-04-19",23.290001
"1084","2011-04-20",23.77
"1085","2011-04-21",23.82
"1086","2011-04-25",23.700001
"1087","2011-04-26",23.85
"1088","2011-04-27",24.15
"1089","2011-04-28",24.549999
"1090","2011-04-29",24.790001
"1091","2011-05-02",24.629999
"1092","2011-05-03",24.450001
"1093","2011-05-04",24.27
"1094","2011-05-05",24.16
"1095","2011-05-06",23.99
"1096","2011-05-09",24.23
"1097","2011-05-10",24.700001
"1098","2011-05-11",24.469999
"1099","2011-05-12",24.9
"1100","2011-05-13",24.66
"1101","2011-05-16",24.129999
"1102","2011-05-17",24.200001
"1103","2011-05-18",24.43
"1104","2011-05-19",24.75
"1105","2011-05-20",24.719999
"1106","2011-05-23",24.01
"1107","2011-05-24",24.09
"1108","2011-05-25",24.41
"1109","2011-05-26",24.540001
"1110","2011-05-27",24.6
"1111","2011-05-31",25.41
"1112","2011-06-01",25.32
"1113","2011-06-02",25.41
"1114","2011-06-03",25.02
"1115","2011-06-06",24.780001
"1116","2011-06-07",24.700001
"1117","2011-06-08",24.459999
"1118","2011-06-09",24.459999
"1119","2011-06-10",24.17
"1120","2011-06-13",24.15
"1121","2011-06-14",24.5
"1122","2011-06-15",24.08
"1123","2011-06-16",24.040001
"1124","2011-06-17",24.15
"1125","2011-06-20",24.6
"1126","2011-06-21",25.42
"1127","2011-06-22",25.59
"1128","2011-06-23",26.25
"1129","2011-06-24",26.15
"1130","2011-06-27",26.700001
"1131","2011-06-28",27.01
"1132","2011-06-29",26.91
"1133","2011-06-30",26.780001
"1134","2011-07-01",27.040001
"1135","2011-07-05",27.200001
"1136","2011-07-06",27.129999
"1137","2011-07-07",27.360001
"1138","2011-07-08",27.01
"1139","2011-07-11",26.66
"1140","2011-07-12",26.58
"1141","2011-07-13",26.780001
"1142","2011-07-14",26.35
"1143","2011-07-15",26.440001
"1144","2011-07-18",26.27
"1145","2011-07-19",27
"1146","2011-07-20",26.549999
"1147","2011-07-21",26.549999
"1148","2011-07-22",26.459999
"1149","2011-07-25",25.969999
"1150","2011-07-26",25.780001
"1151","2011-07-27",25.379999
"1152","2011-07-28",25.459999
"1153","2011-07-29",25.49
"1154","2011-08-01",26.32
"1155","2011-08-02",25.549999
"1156","2011-08-03",25.780001
"1157","2011-08-04",24.709999
"1158","2011-08-05",25.17
"1159","2011-08-08",23.17
"1160","2011-08-09",24.18
"1161","2011-08-10",23.040001
"1162","2011-08-11",23.629999
"1163","2011-08-12",24.280001
"1164","2011-08-15",24.969999
"1165","2011-08-16",24.66
"1166","2011-08-17",25.049999
"1167","2011-08-18",23.15
"1168","2011-08-19",22.620001
"1169","2011-08-22",22.91
"1170","2011-08-23",23.5
"1171","2011-08-24",23.6
"1172","2011-08-25",23.209999
"1173","2011-08-26",23.5
"1174","2011-08-29",24.190001
"1175","2011-08-30",24.85
"1176","2011-08-31",25.23
"1177","2011-09-01",25.379999
"1178","2011-09-02",24.34
"1179","2011-09-06",23.690001
"1180","2011-09-07",24.34
"1181","2011-09-08",24.33
"1182","2011-09-09",24.209999
"1183","2011-09-12",24.58
"1184","2011-09-13",24.76
"1185","2011-09-14",25.1
"1186","2011-09-15",25.389999
"1187","2011-09-16",25.5
"1188","2011-09-19",25.23
"1189","2011-09-20",25.09
"1190","2011-09-21",24.5
"1191","2011-09-22",23.860001
"1192","2011-09-23",24.15
"1193","2011-09-26",24.77
"1194","2011-09-27",25.58
"1195","2011-09-28",25.16
"1196","2011-09-29",25.809999
"1197","2011-09-30",25.280001
"1198","2011-10-03",24.309999
"1199","2011-10-04",26.24
"1200","2011-10-05",26.75
"1201","2011-10-06",26.610001
"1202","2011-10-07",26.08
"1203","2011-10-10",26.75
"1204","2011-10-11",27.27
"1205","2011-10-12",27.700001
"1206","2011-10-13",27.77
"1207","2011-10-14",28.33
"1208","2011-10-17",27.93
"1209","2011-10-18",28.709999
"1210","2011-10-19",28.09
"1211","2011-10-20",27.959999
"1212","2011-10-21",28.59
"1213","2011-10-24",29.120001
"1214","2011-10-25",28.35
"1215","2011-10-26",28.48
"1216","2011-10-27",32.060001
"1217","2011-10-28",32.209999
"1218","2011-10-31",31.57
"1219","2011-11-01",31.01
"1220","2011-11-02",31.84
"1221","2011-11-03",32.650002
"1222","2011-11-04",31.85
"1223","2011-11-07",31.530001
"1224","2011-11-08",32
"1225","2011-11-09",30.83
"1226","2011-11-10",31.700001
"1227","2011-11-11",32.509998
"1228","2011-11-14",32.380001
"1229","2011-11-15",32.439999
"1230","2011-11-16",31.559999
"1231","2011-11-17",31.24
"1232","2011-11-18",31.190001
"1233","2011-11-21",30.4
"1234","2011-11-22",30.26
"1235","2011-11-23",29.17
"1236","2011-11-25",28.75
"1237","2011-11-28",30
"1238","2011-11-29",29.969999
"1239","2011-11-30",32.049999
"1240","2011-12-01",31.049999
"1241","2011-12-02",30.83
"1242","2011-12-05",31.18
"1243","2011-12-06",31.26
"1244","2011-12-07",30.870001
"1245","2011-12-08",30.469999
"1246","2011-12-09",32.02
"1247","2011-12-12",31.120001
"1248","2011-12-13",30.52
"1249","2011-12-14",29.52
"1250","2011-12-15",29.719999
"1251","2011-12-16",29.76
"1252","2011-12-19",29.24
"1253","2011-12-20",30.629999
"1254","2011-12-21",29.889999
"1255","2011-12-22",30.030001
"1256","2011-12-23",30.360001
"1257","2011-12-27",30.610001
"1258","2011-12-28",29.92
"1259","2011-12-29",30.48
"1260","2011-12-30",30.110001
"1261","2012-01-03",30.34
"1262","2012-01-04",30.360001
"1263","2012-01-05",31.09
"1264","2012-01-06",31.809999
"1265","2012-01-09",31.559999
"1266","2012-01-10",31.860001
"1267","2012-01-11",32.450001
"1268","2012-01-12",33.049999
"1269","2012-01-13",33.400002
"1270","2012-01-17",33.73
"1271","2012-01-18",33.799999
"1272","2012-01-19",34.610001
"1273","2012-01-20",34.66
"1274","2012-01-23",34.380001
"1275","2012-01-24",34.439999
"1276","2012-01-25",34.810001
"1277","2012-01-26",35.380001
"1278","2012-01-27",35.299999
"1279","2012-01-30",35.119999
"1280","2012-01-31",35.130001
"1281","2012-02-01",35.799999
"1282","2012-02-02",36.009998
"1283","2012-02-03",36.700001
"1284","2012-02-06",36.610001
"1285","2012-02-07",36.380001
"1286","2012-02-08",37.240002
"1287","2012-02-09",37.849998
"1288","2012-02-10",36.68
"1289","2012-02-13",37.23
"1290","2012-02-14",36.939999
"1291","2012-02-15",36.360001
"1292","2012-02-16",36.59
"1293","2012-02-17",36.610001
"1294","2012-02-21",36.57
"1295","2012-02-22",36.580002
"1296","2012-02-23",38.990002
"1297","2012-02-24",38.689999
"1298","2012-02-27",38.880001
"1299","2012-02-28",38.25
"1300","2012-02-29",37.77
"1301","2012-03-01",37.939999
"1302","2012-03-02",37.259998
"1303","2012-03-05",37.529999
"1304","2012-03-06",37.290001
"1305","2012-03-07",37.32
"1306","2012-03-08",37.279999
"1307","2012-03-09",37.919998
"1308","2012-03-12",37.82
"1309","2012-03-13",37.689999
"1310","2012-03-14",37.380001
"1311","2012-03-15",37.68
"1312","2012-03-16",37.380001
"1313","2012-03-19",37.73
"1314","2012-03-20",37.349998
"1315","2012-03-21",37.700001
"1316","2012-03-22",37.630001
"1317","2012-03-23",37.860001
"1318","2012-03-26",38.799999
"1319","2012-03-27",38.48
"1320","2012-03-28",38.700001
"1321","2012-03-29",38.669998
"1322","2012-03-30",38.41
"1323","2012-04-02",39.139999
"1324","2012-04-03",39.59
"1325","2012-04-04",39.220001
"1326","2012-04-05",39.560001
"1327","2012-04-09",38.580002
"1328","2012-04-10",38.549999
"1329","2012-04-11",38.68
"1330","2012-04-12",39.029999
"1331","2012-04-13",38.529999
"1332","2012-04-16",38.810001
"1333","2012-04-17",39.59
"1334","2012-04-18",38.990002
"1335","2012-04-19",39.360001
"1336","2012-04-20",40.259998
"1337","2012-04-23",39.490002
"1338","2012-04-24",39.57
"1339","2012-04-25",40.810001
"1340","2012-04-26",40.610001
"1341","2012-04-27",41.060001
"1342","2012-04-30",39.950001
"1343","2012-05-01",39.48
"1344","2012-05-02",39.900002
"1345","2012-05-03",38.990002
"1346","2012-05-04",38.150002
"1347","2012-05-07",37.759998
"1348","2012-05-08",37.43
"1349","2012-05-09",37.509998
"1350","2012-05-10",37.439999
"1351","2012-05-11",37.290001
"1352","2012-05-14",36.650002
"1353","2012-05-15",37.060001
"1354","2012-05-16",36.970001
"1355","2012-05-17",37.029999
"1356","2012-05-18",36.73
"1357","2012-05-21",37.189999
"1358","2012-05-22",36.990002
"1359","2012-05-23",37.150002
"1360","2012-05-24",37.139999
"1361","2012-05-25",37.200001
"1362","2012-05-29",37.470001
"1363","2012-05-30",37.119999
"1364","2012-05-31",37.299999
"1365","2012-06-01",37.09
"1366","2012-06-04",37.709999
"1367","2012-06-05",37.689999
"1368","2012-06-06",38.360001
"1369","2012-06-07",38.110001
"1370","2012-06-08",38.73
"1371","2012-06-11",37.810001
"1372","2012-06-12",39.099998
"1373","2012-06-13",38.720001
"1374","2012-06-14",38.970001
"1375","2012-06-15",39.360001
"1376","2012-06-18",39.369999
"1377","2012-06-19",40.720001
"1378","2012-06-20",40.5
"1379","2012-06-21",39.220001
"1380","2012-06-22",39.950001
"1381","2012-06-25",39.09
"1382","2012-06-26",38.93
"1383","2012-06-27",38.959999
"1384","2012-06-28",38.82
"1385","2012-06-29",40.349998
"1386","2012-07-02",40.849998
"1387","2012-07-03",41.549999
"1388","2012-07-05",41.700001
"1389","2012-07-06",40.759998
"1390","2012-07-09",40.790001
"1391","2012-07-10",40.779999
"1392","2012-07-11",40.639999
"1393","2012-07-12",40.740002
"1394","2012-07-13",41.439999
"1395","2012-07-16",41.07
"1396","2012-07-17",40.900002
"1397","2012-07-18",41.580002
"1398","2012-07-19",41.349998
"1399","2012-07-20",40.59
"1400","2012-07-23",39.889999
"1401","2012-07-24",39.150002
"1402","2012-07-25",39.689999
"1403","2012-07-26",37.75
"1404","2012-07-27",39.849998
"1405","2012-07-30",39.41
"1406","2012-07-31",39.02
"1407","2012-08-01",38
"1408","2012-08-02",38.240002
"1409","2012-08-03",39.189999
"1410","2012-08-06",39.400002
"1411","2012-08-07",39.5
"1412","2012-08-08",39.630001
"1413","2012-08-09",39.84
"1414","2012-08-10",39.509998
"1415","2012-08-13",39.349998
"1416","2012-08-14",39.02
"1417","2012-08-15",39.169998
"1418","2012-08-16",40.110001
"1419","2012-08-17",40.349998
"1420","2012-08-20",39.98
"1421","2012-08-21",40.130001
"1422","2012-08-22",40.220001
"1423","2012-08-23",40.139999
"1424","2012-08-24",40.290001
"1425","2012-08-27",40.57
"1426","2012-08-28",40.669998
"1427","2012-08-29",40.66
"1428","2012-08-30",40.18
"1429","2012-08-31",40.259998
"1430","2012-09-04",40.799999
"1431","2012-09-05",40.73
"1432","2012-09-06",41.860001
"1433","2012-09-07",41.549999
"1434","2012-09-10",41.220001
"1435","2012-09-11",41.419998
"1436","2012-09-12",41.349998
"1437","2012-09-13",41.5
"1438","2012-09-14",41.509998
"1439","2012-09-17",41.549999
"1440","2012-09-18",41.869999
"1441","2012-09-19",41.900002
"1442","2012-09-20",41.869999
"1443","2012-09-21",42.450001
"1444","2012-09-24",42.349998
"1445","2012-09-25",42.349998
"1446","2012-09-26",42.310001
"1447","2012-09-27",43.849998
"1448","2012-09-28",44.02
"1449","2012-10-01",44.360001
"1450","2012-10-02",44.75
"1451","2012-10-03",44.529999
"1452","2012-10-04",44.91
"1453","2012-10-05",44.43
"1454","2012-10-08",44.560001
"1455","2012-10-09",43.709999
"1456","2012-10-10",43.720001
"1457","2012-10-11",43.48
"1458","2012-10-12",43.470001
"1459","2012-10-15",44.049999
"1460","2012-10-16",44.080002
"1461","2012-10-17",43.09
"1462","2012-10-18",42.950001
"1463","2012-10-19",42.290001
"1464","2012-10-22",42.299999
"1465","2012-10-23",42.740002
"1466","2012-10-24",43.470001
"1467","2012-10-25",47.740002
"1468","2012-10-26",48.439999
"1469","2012-10-31",47.810001
"1470","2012-11-01",48.900002
"1471","2012-11-02",47.73
"1472","2012-11-05",48.290001
"1473","2012-11-06",49
"1474","2012-11-07",47.790001
"1475","2012-11-08",46.93
"1476","2012-11-09",46.82
"1477","2012-11-12",47.709999
"1478","2012-11-13",47.52
"1479","2012-11-14",46.16
"1480","2012-11-15",46.080002
"1481","2012-11-16",46.02
"1482","2012-11-19",47.139999
"1483","2012-11-20",46.200001
"1484","2012-11-21",46.869999
"1485","2012-11-23",47.25
"1486","2012-11-26",47.349998
"1487","2012-11-27",46.709999
"1488","2012-11-28",47.009998
"1489","2012-11-29",47.27
"1490","2012-11-30",46.919998
"1491","2012-12-03",47.07
"1492","2012-12-04",46.75
"1493","2012-12-05",46.470001
"1494","2012-12-06",46.34
"1495","2012-12-07",46.32
"1496","2012-12-10",46.82
"1497","2012-12-11",46.919998
"1498","2012-12-12",47.259998
"1499","2012-12-13",46.939999
"1500","2012-12-14",47.200001
"1501","2012-12-17",47.75
"1502","2012-12-18",48.52
"1503","2012-12-19",48.599998
"1504","2012-12-20",48.509998
"1505","2012-12-21",48.07
"1506","2012-12-24",48.209999
"1507","2012-12-26",47.650002
"1508","2012-12-27",47.84
"1509","2012-12-28",47.84
"1510","2012-12-31",48.439999
"1511","2013-01-02",50
"1512","2013-01-03",49.060001
"1513","2013-01-04",50.009998
"1514","2013-01-07",49.849998
"1515","2013-01-08",49.639999
"1516","2013-01-09",50.619999
"1517","2013-01-10",51.139999
"1518","2013-01-11",51.720001
"1519","2013-01-14",51.990002
"1520","2013-01-15",51.82
"1521","2013-01-16",51.91
"1522","2013-01-17",51.740002
"1523","2013-01-18",51.77
"1524","2013-01-22",52.07
"1525","2013-01-23",53.080002
"1526","2013-01-24",53.18
"1527","2013-01-25",54.419998
"1528","2013-01-28",53.959999
"1529","2013-01-29",53.689999
"1530","2013-01-30",53.880001
"1531","2013-01-31",54.049999
"1532","2013-02-01",53.900002
"1533","2013-02-04",53.119999
"1534","2013-02-05",53.75
"1535","2013-02-06",54.220001
"1536","2013-02-07",54.860001
"1537","2013-02-08",54.799999
"1538","2013-02-11",54.450001
"1539","2013-02-12",54.32
"1540","2013-02-13",55.23
"1541","2013-02-14",55.07
"1542","2013-02-15",55.389999
"1543","2013-02-19",55.700001
"1544","2013-02-20",55.5
"1545","2013-02-21",55.02
"1546","2013-02-22",56.32
"1547","2013-02-25",55.68
"1548","2013-02-26",56.029999
"1549","2013-02-27",56.529999
"1550","2013-02-28",56.400002
"1551","2013-03-01",57.549999
"1552","2013-03-04",58.119999
"1553","2013-03-05",58.57
"1554","2013-03-06",58.34
"1555","2013-03-07",59.02
"1556","2013-03-08",59.84
"1557","2013-03-11",58.619999
"1558","2013-03-12",58.540001
"1559","2013-03-13",58.419998
"1560","2013-03-14",58.389999
"1561","2013-03-15",58.299999
"1562","2013-03-18",58.490002
"1563","2013-03-19",58.41
"1564","2013-03-20",58.189999
"1565","2013-03-21",57.950001
"1566","2013-03-22",58.549999
"1567","2013-03-25",59.419998
"1568","2013-03-26",59.950001
"1569","2013-03-27",60.369999
"1570","2013-03-28",61.259998
"1571","2013-04-01",60.16
"1572","2013-04-02",60.380001
"1573","2013-04-03",59.75
"1574","2013-04-04",59.869999
"1575","2013-04-05",58.889999
"1576","2013-04-08",59.52
"1577","2013-04-09",58.16
"1578","2013-04-10",60.009998
"1579","2013-04-11",59.639999
"1580","2013-04-12",59.459999
"1581","2013-04-15",57.259998
"1582","2013-04-16",58.970001
"1583","2013-04-17",57.330002
"1584","2013-04-18",57.490002
"1585","2013-04-19",58.5
"1586","2013-04-22",58.16
"1587","2013-04-23",59.060001
"1588","2013-04-24",58.869999
"1589","2013-04-25",62.630001
"1590","2013-04-26",62.049999
"1591","2013-04-29",63.790001
"1592","2013-04-30",63.240002
"1593","2013-05-01",62.459999
"1594","2013-05-02",63.580002
"1595","2013-05-03",64.010002
"1596","2013-05-06",63.709999
"1597","2013-05-07",65.389999
"1598","2013-05-08",65.43
"1599","2013-05-09",64.949997
"1600","2013-05-10",65
"1601","2013-05-13",64.940002
"1602","2013-05-14",65.830002
"1603","2013-05-15",67.169998
"1604","2013-05-16",68.029999
"1605","2013-05-17",68.629997
"1606","2013-05-20",67.650002
"1607","2013-05-21",67.559998
"1608","2013-05-22",66.830002
"1609","2013-05-23",66.849998
"1610","2013-05-24",67.190002
"1611","2013-05-28",68.120003
"1612","2013-05-29",67.690002
"1613","2013-05-30",69.910004
"1614","2013-05-31",69.010002
"1615","2013-06-03",69.620003
"1616","2013-06-04",70.150002
"1617","2013-06-05",69.059998
"1618","2013-06-06",69.349998
"1619","2013-06-07",69.720001
"1620","2013-06-10",69.290001
"1621","2013-06-11",68.419998
"1622","2013-06-12",67.599998
"1623","2013-06-13",67.82
"1624","2013-06-14",68.169998
"1625","2013-06-17",69.889999
"1626","2013-06-18",70.040001
"1627","2013-06-19",69.279999
"1628","2013-06-20",68.019997
"1629","2013-06-21",68.139999
"1630","2013-06-24",67.690002
"1631","2013-06-25",67.919998
"1632","2013-06-26",68.290001
"1633","2013-06-27",69.110001
"1634","2013-06-28",68.550003
"1635","2013-07-01",69.959999
"1636","2013-07-02",69.970001
"1637","2013-07-03",70.410004
"1638","2013-07-05",71.099998
"1639","2013-07-08",72.019997
"1640","2013-07-09",72.25
"1641","2013-07-10",72.790001
"1642","2013-07-11",75.389999
"1643","2013-07-12",75.779999
"1644","2013-07-15",75.199997
"1645","2013-07-16",74.779999
"1646","2013-07-17",75.32
"1647","2013-07-18",76.360001
"1648","2013-07-19",77.080002
"1649","2013-07-22",77.790001
"1650","2013-07-23",76.800003
"1651","2013-07-24",76.550003
"1652","2013-07-25",78.739998
"1653","2013-07-26",77.510002
"1654","2013-07-29",75.160004
"1655","2013-07-30",75.010002
"1656","2013-07-31",74.620003
"1657","2013-08-01",75.639999
"1658","2013-08-02",75.68
"1659","2013-08-05",75.800003
"1660","2013-08-06",75.160004
"1661","2013-08-07",74.68
"1662","2013-08-08",75.459999
"1663","2013-08-09",75.269997
"1664","2013-08-12",75.790001
"1665","2013-08-13",75.260002
"1666","2013-08-14",75.169998
"1667","2013-08-15",73.25
"1668","2013-08-16",73.230003
"1669","2013-08-19",72.760002
"1670","2013-08-20",74.18
"1671","2013-08-21",74.410004
"1672","2013-08-22",75.389999
"1673","2013-08-23",75.309998
"1674","2013-08-26",75.209999
"1675","2013-08-27",73.330002
"1676","2013-08-28",73.620003
"1677","2013-08-29",74.559998
"1678","2013-08-30",73.889999
"1679","2013-09-03",75.989998
"1680","2013-09-04",77
"1681","2013-09-05",77.800003
"1682","2013-09-06",77.129997
"1683","2013-09-09",78.629997
"1684","2013-09-10",79.970001
"1685","2013-09-11",80.459999
"1686","2013-09-12",79.870003
"1687","2013-09-13",79.5
"1688","2013-09-16",80.040001
"1689","2013-09-17",80.300003
"1690","2013-09-18",81.510002
"1691","2013-09-19",84.489998
"1692","2013-09-20",85.099998
"1693","2013-09-23",86.690002
"1694","2013-09-24",87.870003
"1695","2013-09-25",87.25
"1696","2013-09-26",87.790001
"1697","2013-09-27",87.419998
"1698","2013-09-30",87.470001
"1699","2013-10-01",89.400002
"1700","2013-10-02",88.470001
"1701","2013-10-03",87.230003
"1702","2013-10-04",88.389999
"1703","2013-10-07",87.099998
"1704","2013-10-08",84.68
"1705","2013-10-09",84.139999
"1706","2013-10-10",86.57
"1707","2013-10-11",89.279999
"1708","2013-10-14",90.599998
"1709","2013-10-15",89.220001
"1710","2013-10-16",90.32
"1711","2013-10-17",91.949997
"1712","2013-10-18",93.550003
"1713","2013-10-21",92.68
"1714","2013-10-22",92.779999
"1715","2013-10-23",91.830002
"1716","2013-10-24",100.879997
"1717","2013-10-25",99.18
"1718","2013-10-28",99.040001
"1719","2013-10-29",98.860001
"1720","2013-10-30",97.349998
"1721","2013-10-31",96.709999
"1722","2013-11-01",94.510002
"1723","2013-11-04",98.019997
"1724","2013-11-05",96.529999
"1725","2013-11-06",95.82
"1726","2013-11-07",92.32
"1727","2013-11-08",95.260002
"1728","2013-11-11",95.220001
"1729","2013-11-12",96.120003
"1730","2013-11-13",97.790001
"1731","2013-11-14",97.739998
"1732","2013-11-15",98.019997
"1733","2013-11-18",97.709999
"1734","2013-11-19",99.510002
"1735","2013-11-20",99.510002
"1736","2013-11-21",101.160004
"1737","2013-11-22",102.019997
"1738","2013-11-25",101.370003
"1739","2013-11-26",102
"1740","2013-11-27",102.75
"1741","2013-11-29",102.610001
"1742","2013-12-02",101.040001
"1743","2013-12-03",101.800003
"1744","2013-12-04",100.199997
"1745","2013-12-05",100.940002
"1746","2013-12-06",101.720001
"1747","2013-12-09",100.449997
"1748","2013-12-10",99.839996
"1749","2013-12-11",99.5
"1750","2013-12-12",99.879997
"1751","2013-12-13",100.43
"1752","2013-12-16",102.199997
"1753","2013-12-17",101.949997
"1754","2013-12-18",103.650002
"1755","2013-12-19",101.519997
"1756","2013-12-20",104.620003
"1757","2013-12-23",103.82
"1758","2013-12-24",104.379997
"1759","2013-12-26",104.150002
"1760","2013-12-27",104.120003
"1761","2013-12-30",101.949997
"1762","2013-12-31",102.129997
"1763","2014-01-02",101.290001
"1764","2014-01-03",102.290001
"1765","2014-01-06",101.730003
"1766","2014-01-07",102.389999
"1767","2014-01-08",101.480003
"1768","2014-01-09",102.050003
"1769","2014-01-10",102.650002
"1770","2014-01-13",100.550003
"1771","2014-01-14",104.019997
"1772","2014-01-15",107.610001
"1773","2014-01-16",106.07
"1774","2014-01-17",104.690002
"1775","2014-01-21",104.139999
"1776","2014-01-22",105.32
"1777","2014-01-23",104.860001
"1778","2014-01-24",102.260002
"1779","2014-01-27",103.800003
"1780","2014-01-28",106.07
"1781","2014-01-29",104.190002
"1782","2014-01-30",106.040001
"1783","2014-01-31",105.449997
"1784","2014-02-03",102.239998
"1785","2014-02-04",101.889999
"1786","2014-02-05",102.550003
"1787","2014-02-06",93.110001
"1788","2014-02-07",92.010002
"1789","2014-02-10",90.190002
"1790","2014-02-11",90.050003
"1791","2014-02-12",91.940002
"1792","2014-02-13",94.57
"1793","2014-02-14",94.199997
"1794","2014-02-18",95.75
"1795","2014-02-19",95.599998
"1796","2014-02-20",97.410004
"1797","2014-02-21",98.040001
"1798","2014-02-24",97.800003
"1799","2014-02-25",94.57
"1800","2014-02-26",94.480003
"1801","2014-02-27",94.5
"1802","2014-02-28",93.779999
"1803","2014-03-03",92.830002
"1804","2014-03-04",94.809998
"1805","2014-03-05",94.260002
"1806","2014-03-06",93.190002
"1807","2014-03-07",92.5
"1808","2014-03-10",91.919998
"1809","2014-03-11",90.190002
"1810","2014-03-12",90.07
"1811","2014-03-13",89.660004
"1812","2014-03-14",89.870003
"1813","2014-03-17",91.010002
"1814","2014-03-18",92.169998
"1815","2014-03-19",90.830002
"1816","2014-03-20",91.629997
"1817","2014-03-21",91.150002
"1818","2014-03-24",88.690002
"1819","2014-03-25",88.809998
"1820","2014-03-26",87.370003
"1821","2014-03-27",86.239998
"1822","2014-03-28",82.769997
"1823","2014-03-31",83.68
"1824","2014-04-01",86.349998
"1825","2014-04-02",85.629997
"1826","2014-04-03",84.260002
"1827","2014-04-04",80
"1828","2014-04-07",78.900002
"1829","2014-04-08",81.360001
"1830","2014-04-09",81.449997
"1831","2014-04-10",76.120003
"1832","2014-04-11",76
"1833","2014-04-14",76.25
"1834","2014-04-15",77.019997
"1835","2014-04-16",78.199997
"1836","2014-04-17",79.019997
"1837","2014-04-21",78.260002
"1838","2014-04-22",80.019997
"1839","2014-04-23",78.43
"1840","2014-04-24",77.169998
"1841","2014-04-25",77.230003
"1842","2014-04-28",77.529999
"1843","2014-04-29",79.690002
"1844","2014-04-30",81.650002
"1845","2014-05-01",81.629997
"1846","2014-05-02",81.580002
"1847","2014-05-05",81.220001
"1848","2014-05-06",78.489998
"1849","2014-05-07",76.910004
"1850","2014-05-08",76.120003
"1851","2014-05-09",77.400002
"1852","2014-05-12",80.360001
"1853","2014-05-13",78.019997
"1854","2014-05-14",77.190002
"1855","2014-05-15",76.809998
"1856","2014-05-16",78.129997
"1857","2014-05-19",78.82
"1858","2014-05-20",78.120003
"1859","2014-05-21",78.68
"1860","2014-05-22",80.010002
"1861","2014-05-23",80.620003
"1862","2014-05-27",81.559998
"1863","2014-05-28",79.980003
"1864","2014-05-29",80.300003
"1865","2014-05-30",78.129997
"1866","2014-06-02",78
"1867","2014-06-03",77.919998
"1868","2014-06-04",78.080002
"1869","2014-06-05",79.870003
"1870","2014-06-06",82.599998
"1871","2014-06-09",83
"1872","2014-06-10",81.68
"1873","2014-06-11",81.57
"1874","2014-06-12",80.610001
"1875","2014-06-13",81.209999
"1876","2014-06-16",82.400002
"1877","2014-06-17",83.650002
"1878","2014-06-18",86.650002
"1879","2014-06-19",89.760002
"1880","2014-06-20",89.099998
"1881","2014-06-23",89.699997
"1882","2014-06-24",90.269997
"1883","2014-06-25",90.019997
"1884","2014-06-26",90.599998
