"","date","SHSP"
"1014","2015-05-12",5.74
"1015","2015-05-13",5.63
"1016","2015-05-14",5.6
"1017","2015-05-15",5.8
"1018","2015-05-18",6.13
"1019","2015-05-19",6.19
"1020","2015-05-20",6.23
"1021","2015-05-21",6.22
"1022","2015-05-22",6.29
"1023","2015-05-26",6.23
"1024","2015-05-27",6.35
"1025","2015-05-28",6.44
"1026","2015-05-29",6.35
"1027","2015-06-01",6.21
"1028","2015-06-02",6.2
"1029","2015-06-03",6.18
"1030","2015-06-04",5.9
"1031","2015-06-05",5.9
"1032","2015-06-08",5.98
"1033","2015-06-09",5.77
"1034","2015-06-10",5.91
"1035","2015-06-11",5.62
"1036","2015-06-12",5.66
"1037","2015-06-15",5.37
"1038","2015-06-16",5.41
"1039","2015-06-17",5.4
"1040","2015-06-18",5.47
"1041","2015-06-19",5.67
"1042","2015-06-22",5.78
"1043","2015-06-23",5.73
"1044","2015-06-24",5.68
"1045","2015-06-25",5.73
"1046","2015-06-26",5.95
"1047","2015-06-29",5.95
"1048","2015-06-30",5.83
"1049","2015-07-01",5.9
"1050","2015-07-02",5.9
"1051","2015-07-06",5.96
"1052","2015-07-07",5.94
"1053","2015-07-08",5.95
"1054","2015-07-09",6.01
"1055","2015-07-10",5.94
"1056","2015-07-13",6
"1057","2015-07-14",6
"1058","2015-07-15",6.14
"1059","2015-07-16",6.33
"1060","2015-07-17",6.25
"1061","2015-07-20",6.38
"1062","2015-07-21",6.5
"1063","2015-07-22",6.41
"1064","2015-07-23",6.46
"1065","2015-07-24",6.2
"1066","2015-07-27",6.03
"1067","2015-07-28",5.93
"1068","2015-07-29",6.08
"1069","2015-07-30",5.95
"1070","2015-07-31",6.56
"1071","2015-08-03",5.7
"1072","2015-08-04",5.66
"1073","2015-08-05",5.51
"1074","2015-08-06",5.45
"1075","2015-08-07",5.48
"1076","2015-08-10",5.46
"1077","2015-08-11",5.45
"1078","2015-08-12",5.41
"1079","2015-08-13",5.48
"1080","2015-08-14",5.4
"1081","2015-08-17",5.38
"1082","2015-08-18",5.41
"1083","2015-08-19",5.22
"1084","2015-08-20",5.19
"1085","2015-08-21",5
"1086","2015-08-24",4.68
"1087","2015-08-25",4.6
"1088","2015-08-26",4.88
"1089","2015-08-27",5.03
"1090","2015-08-28",5.01
"1091","2015-08-31",4.68
"1092","2015-09-01",4.85
"1093","2015-09-02",4.72
"1094","2015-09-03",4.76
"1095","2015-09-04",4.7
"1096","2015-09-08",4.83
"1097","2015-09-09",4.83
"1098","2015-09-10",4.8
"1099","2015-09-11",4.82
"1100","2015-09-14",4.74
"1101","2015-09-15",4.69
"1102","2015-09-16",4.74
"1103","2015-09-17",4.79
"1104","2015-09-18",4.82
"1105","2015-09-21",4.99
"1106","2015-09-22",4.88
"1107","2015-09-23",4.8
"1108","2015-09-24",4.77
"1109","2015-09-25",4.81
"1110","2015-09-28",4.7
"1111","2015-09-29",4.62
"1112","2015-09-30",4.68
"1113","2015-10-01",4.8
"1114","2015-10-02",4.8
"1115","2015-10-05",4.9
"1116","2015-10-06",4.89
"1117","2015-10-07",4.93
"1118","2015-10-08",4.9
"1119","2015-10-09",5
"1120","2015-10-12",5.1
"1121","2015-10-13",5.2
"1122","2015-10-14",5.05
"1123","2015-10-15",5.22
"1124","2015-10-16",5.25
"1125","2015-10-19",5.2
"1126","2015-10-20",5.2
"1127","2015-10-21",5.18
"1128","2015-10-22",5.14
"1129","2015-10-23",5.07
"1130","2015-10-26",5.14
"1131","2015-10-27",5.03
"1132","2015-10-28",4.98
"1133","2015-10-29",4.73
"1134","2015-10-30",4.75
"1135","2015-11-02",4.85
"1136","2015-11-03",4.73
"1137","2015-11-04",4.8
"1138","2015-11-05",4.84
"1139","2015-11-06",4.85
"1140","2015-11-09",4.83
"1141","2015-11-10",4.77
"1142","2015-11-11",4.87
"1143","2015-11-12",4.81
"1144","2015-11-13",4.52
"1145","2015-11-16",4.67
"1146","2015-11-17",4.55
"1147","2015-11-18",4.67
"1148","2015-11-19",4.65
"1149","2015-11-20",4.58
"1150","2015-11-23",4.5
"1151","2015-11-24",4.35
"1152","2015-11-25",4.3
"1153","2015-11-27",4.3
"1154","2015-11-30",4.25
"1155","2015-12-01",4.25
"1156","2015-12-02",4.09
"1157","2015-12-03",4.04
"1158","2015-12-04",4.06
"1159","2015-12-07",4
"1160","2015-12-08",3.7
"1161","2015-12-09",3.84
"1162","2015-12-10",3.77
"1163","2015-12-11",3.95
"1164","2015-12-14",3.45
"1165","2015-12-15",3.53
"1166","2015-12-16",3.66
"1167","2015-12-17",3.45
"1168","2015-12-18",3.39
"1169","2015-12-21",3.31
"1170","2015-12-22",3.41
"1171","2015-12-23",3.3
"1172","2015-12-24",3.3
"1173","2015-12-28",3.26
"1174","2015-12-29",3.22
"1175","2015-12-30",3.18
"1176","2015-12-31",3.16
"1177","2016-01-04",3
"1178","2016-01-05",3.12
"1179","2016-01-06",3.25
"1180","2016-01-07",3
"1181","2016-01-08",3.02
"1182","2016-01-11",3.05
"1183","2016-01-12",3.16
"1184","2016-01-13",3.15
"1185","2016-01-14",3.24
"1186","2016-01-15",3.01
"1187","2016-01-19",3.31
"1188","2016-01-20",3.31
"1189","2016-01-21",3.2
"1190","2016-01-22",3.45
"1191","2016-01-25",3.65
"1192","2016-01-26",3.68
"1193","2016-01-27",4.01
"1194","2016-01-28",3.88
"1195","2016-01-29",3.77
"1196","2016-02-01",3.95
"1197","2016-02-02",3.85
"1198","2016-02-03",3.83
"1199","2016-02-04",3.8
"1200","2016-02-05",3.66
"1201","2016-02-08",3.63
"1202","2016-02-09",3.61
"1203","2016-02-10",3.58
"1204","2016-02-11",3.47
"1205","2016-02-12",3.4
"1206","2016-02-16",3.34
"1207","2016-02-17",3.34
"1208","2016-02-18",3.3
"1209","2016-02-19",3.22
"1210","2016-02-22",3.03
"1211","2016-02-23",3.13
"1212","2016-02-24",3.31
"1213","2016-02-25",3.3
"1214","2016-02-26",3.76
"1215","2016-02-29",3.35
"1216","2016-03-01",3.43
"1217","2016-03-02",3.72
"1218","2016-03-03",3.7
"1219","2016-03-04",3.56
"1220","2016-03-07",4.05
"1221","2016-03-08",4.03
"1222","2016-03-09",4.08
"1223","2016-03-10",3.99
"1224","2016-03-11",3.8
"1225","2016-03-14",4.2
"1226","2016-03-15",4.1
"1227","2016-03-16",4
"1228","2016-03-17",4.1
"1229","2016-03-18",4.18
"1230","2016-03-21",4.08
"1231","2016-03-22",4
"1232","2016-03-23",3.86
"1233","2016-03-24",3.79
"1234","2016-03-28",3.83
"1235","2016-03-29",3.76
"1236","2016-03-30",3.61
"1237","2016-03-31",3.5
"1238","2016-04-01",3.43
"1239","2016-04-04",3.3
"1240","2016-04-05",3.31
"1241","2016-04-06",3.25
"1242","2016-04-07",3.16
"1243","2016-04-08",3.33
"1244","2016-04-11",3.33
"1245","2016-04-12",3.35
"1246","2016-04-13",3.6
"1247","2016-04-14",3.51
"1248","2016-04-15",3.75
"1249","2016-04-18",3.62
"1250","2016-04-19",3.88
"1251","2016-04-20",3.81
"1252","2016-04-21",3.75
"1253","2016-04-22",3.84
"1254","2016-04-25",3.76
"1255","2016-04-26",3.75
"1256","2016-04-27",3.7
"1257","2016-04-28",3.78
"1258","2016-04-29",4.45
"1259","2016-05-02",4.78
"1260","2016-05-03",4.59
"1261","2016-05-04",4.55
"1262","2016-05-05",4.58
"1263","2016-05-06",4.28
"1264","2016-05-09",4.36
"1265","2016-05-10",4.5
"1266","2016-05-11",4.35
"1267","2016-05-12",4.36
"1268","2016-05-13",4.14
"1269","2016-05-16",4.26
"1270","2016-05-17",4.32
"1271","2016-05-18",4.22
"1272","2016-05-19",4.18
"1273","2016-05-20",4.13
"1274","2016-05-23",3.86
"1275","2016-05-24",3.84
"1276","2016-05-25",3.83
"1277","2016-05-26",3.75
"1278","2016-05-27",3.96
"1279","2016-05-31",3.86
"1280","2016-06-01",3.79
"1281","2016-06-02",3.8
"1282","2016-06-03",3.95
"1283","2016-06-06",4.11
"1284","2016-06-07",4.13
"1285","2016-06-08",4.2
"1286","2016-06-09",4.5
"1287","2016-06-10",4.5
"1288","2016-06-13",4.5
"1289","2016-06-14",4.6
"1290","2016-06-15",4.6
"1291","2016-06-16",4.69
"1292","2016-06-17",4.51
"1293","2016-06-20",4.36
"1294","2016-06-21",4.54
"1295","2016-06-22",4.54
"1296","2016-06-23",4.47
"1297","2016-06-24",4.7
"1298","2016-06-27",4.72
"1299","2016-06-28",5.34
"1300","2016-06-29",5.16
"1301","2016-06-30",5.23
"1302","2016-07-01",5.16
"1303","2016-07-05",5.2
"1304","2016-07-06",5.28
"1305","2016-07-07",5.16
"1306","2016-07-08",5.18
"1307","2016-07-11",5.29
"1308","2016-07-12",5.15
"1309","2016-07-13",5.15
"1310","2016-07-14",5.24
"1311","2016-07-15",5.22
"1312","2016-07-18",5.54
"1313","2016-07-19",5.52
"1314","2016-07-20",5.6
"1315","2016-07-21",5.37
"1316","2016-07-22",5.53
"1317","2016-07-25",5.73
"1318","2016-07-26",5.66
"1319","2016-07-27",5.64
"1320","2016-07-28",5.55
"1321","2016-07-29",5.51
"1322","2016-08-01",5.55
"1323","2016-08-02",5.34
"1324","2016-08-03",5.55
"1325","2016-08-04",5.42
"1326","2016-08-05",5.27
"1327","2016-08-08",5.28
"1328","2016-08-09",5.6
"1329","2016-08-10",5.5
"1330","2016-08-11",5.1
"1331","2016-08-12",5.09
"1332","2016-08-15",5.06
"1333","2016-08-16",5.12
"1334","2016-08-17",5.24
"1335","2016-08-18",5.2
"1336","2016-08-19",5.11
"1337","2016-08-22",5.17
"1338","2016-08-23",5.19
"1339","2016-08-24",5.18
"1340","2016-08-25",5.18
"1341","2016-08-26",5.08
"1342","2016-08-29",5.18
"1343","2016-08-30",4.71
"1344","2016-08-31",4.83
"1345","2016-09-01",4.67
"1346","2016-09-02",4.88
"1347","2016-09-06",5.05
"1348","2016-09-07",4.6
"1349","2016-09-08",4.94
"1350","2016-09-09",4.84
"1351","2016-09-12",4.75
"1352","2016-09-13",4.7
"1353","2016-09-14",4.86
"1354","2016-09-15",5
"1355","2016-09-16",5.02
"1356","2016-09-19",5.18
"1357","2016-09-20",4.92
"1358","2016-09-21",4.94
"1359","2016-09-22",4.89
"1360","2016-09-23",5.09
"1361","2016-09-26",4.98
"1362","2016-09-27",5
"1363","2016-09-28",5.05
"1364","2016-09-29",5.07
"1365","2016-09-30",5.15
"1366","2016-10-03",5.35
"1367","2016-10-04",5.32
"1368","2016-10-05",5.75
"1369","2016-10-06",5.33
"1370","2016-10-07",5.19
"1371","2016-10-10",5.32
"1372","2016-10-11",5.2
"1373","2016-10-12",5.31
"1374","2016-10-13",5.22
"1375","2016-10-14",5.24
"1376","2016-10-17",5.24
"1377","2016-10-18",5.26
"1378","2016-10-19",5.29
"1379","2016-10-20",5.21
"1380","2016-10-21",5.25
"1381","2016-10-24",5.32
"1382","2016-10-25",5.38
"1383","2016-10-26",5.21
"1384","2016-10-27",5.38
"1385","2016-10-28",5.54
"1386","2016-10-31",5.34
"1387","2016-11-01",5.33
"1388","2016-11-02",5.27
"1389","2016-11-03",5.34
"1390","2016-11-04",5.26
"1391","2016-11-07",5.46
"1392","2016-11-08",5.61
"1393","2016-11-09",5.24
"1394","2016-11-10",5.26
"1395","2016-11-11",5.22
"1396","2016-11-14",5.3
"1397","2016-11-15",5.21
"1398","2016-11-16",5.06
"1399","2016-11-17",5.08
"1400","2016-11-18",5.13
"1401","2016-11-21",5.16
"1402","2016-11-22",5.25
"1403","2016-11-23",5.25
"1404","2016-11-25",5.2
"1405","2016-11-28",5.24
"1406","2016-11-29",5.25
"1407","2016-11-30",5.32
"1408","2016-12-01",5.2
"1409","2016-12-02",5.26
"1410","2016-12-05",5.21
"1411","2016-12-06",5.21
"1412","2016-12-07",5.23
"1413","2016-12-08",5.28
"1414","2016-12-09",5.26
"1415","2016-12-12",5.28
"1416","2016-12-13",5.3
"1417","2016-12-14",5.3
"1418","2016-12-15",5.31
"1419","2016-12-16",5.43
"1420","2016-12-19",5.26
"1421","2016-12-20",5.26
"1422","2016-12-21",5.26
"1423","2016-12-22",5.29
"1424","2016-12-23",5.3
"1425","2016-12-27",5.23
"1426","2016-12-28",5.26
"1427","2016-12-29",5.29
"1428","2016-12-30",5.27
"1429","2017-01-03",5.3
"1430","2017-01-04",5.4
"1431","2017-01-05",5.44
"1432","2017-01-06",5.39
"1433","2017-01-09",5.42
"1434","2017-01-10",5.46
"1435","2017-01-11",5.64
"1436","2017-01-12",5.57
"1437","2017-01-13",5.5
"1438","2017-01-17",5.34
"1439","2017-01-18",5.49
"1440","2017-01-19",5.49
"1441","2017-01-20",5.3
"1442","2017-01-23",5.27
"1443","2017-01-24",5.26
"1444","2017-01-25",5.29
"1445","2017-01-26",5.1
"1446","2017-01-27",5.12
"1447","2017-01-30",5.11
"1448","2017-01-31",5.18
"1449","2017-02-01",5.03
"1450","2017-02-02",5.13
"1451","2017-02-03",5.07
"1452","2017-02-06",4.92
"1453","2017-02-07",4.81
"1454","2017-02-08",4.9
"1455","2017-02-09",4.93
"1456","2017-02-10",5.05
"1457","2017-02-13",5.07
"1458","2017-02-14",5.25
"1459","2017-02-15",5.23
"1460","2017-02-16",5
"1461","2017-02-17",5.08
"1462","2017-02-21",5.12
"1463","2017-02-22",5.24
"1464","2017-02-23",5.1
"1465","2017-02-24",5.44
"1466","2017-02-27",5.33
"1467","2017-02-28",5.17
"1468","2017-03-01",5.27
"1469","2017-03-02",5.14
"1470","2017-03-03",5.35
"1471","2017-03-06",5.2
"1472","2017-03-07",5.19
"1473","2017-03-08",5.23
"1474","2017-03-09",5.12
"1475","2017-03-10",5.25
"1476","2017-03-13",5.31
"1477","2017-03-14",5.29
"1478","2017-03-15",5.41
"1479","2017-03-16",4.9
"1480","2017-03-17",4.74
"1481","2017-03-20",4.47
"1482","2017-03-21",4.49
"1483","2017-03-22",4.46
"1484","2017-03-23",4.54
"1485","2017-03-24",4.45
"1486","2017-03-27",4.45
"1487","2017-03-28",4.45
"1488","2017-03-29",4.51
"1489","2017-03-30",4.55
"1490","2017-03-31",4.61
"1491","2017-04-03",4.44
"1492","2017-04-04",4.34
"1493","2017-04-05",4.41
"1494","2017-04-06",4.45
"1495","2017-04-07",4.45
"1496","2017-04-10",4.39
"1497","2017-04-11",4.41
"1498","2017-04-12",4.41
"1499","2017-04-13",4.4
"1500","2017-04-17",4.34
"1501","2017-04-18",4.36
"1502","2017-04-19",4.42
"1503","2017-04-20",4.44
"1504","2017-04-21",4.4
"1505","2017-04-24",4.45
"1506","2017-04-25",4.47
"1507","2017-04-26",4.44
"1508","2017-04-27",4.33
"1509","2017-04-28",4.4
"1510","2017-05-01",4.32
"1511","2017-05-02",4.36
"1512","2017-05-03",4.36
"1513","2017-05-04",4.36
"1514","2017-05-05",4.25
"1515","2017-05-08",3.82
"1516","2017-05-09",3.9
"1517","2017-05-10",3.84
"1518","2017-05-11",3.84
"1519","2017-05-12",3.88
"1520","2017-05-15",3.84
"1521","2017-05-16",3.84
"1522","2017-05-17",3.87
"1523","2017-05-18",3.81
"1524","2017-05-19",3.91
"1525","2017-05-22",4.5
"1526","2017-05-23",4.89
"1527","2017-05-24",4.62
"1528","2017-05-25",4.25
"1529","2017-05-26",4.24
"1530","2017-05-30",4.51
"1531","2017-05-31",4.35
"1532","2017-06-01",4.22
"1533","2017-06-02",4.5
"1534","2017-06-05",4.46
"1535","2017-06-06",4.58
"1536","2017-06-07",4.59
"1537","2017-06-08",4.57
"1538","2017-06-09",4.46
"1539","2017-06-12",4.35
"1540","2017-06-13",4.45
"1541","2017-06-14",4.45
"1542","2017-06-15",4.53
"1543","2017-06-16",4.49
"1544","2017-06-19",4.39
"1545","2017-06-20",4.35
"1546","2017-06-21",4.36
"1547","2017-06-22",4.55
"1548","2017-06-23",4.6
"1549","2017-06-26",4.7
"1550","2017-06-27",4.45
"1551","2017-06-28",4.47
"1552","2017-06-29",4.47
"1553","2017-06-30",4.53
"1554","2017-07-03",4.75
"1555","2017-07-05",4.75
"1556","2017-07-06",4.74
"1557","2017-07-07",4.7
"1558","2017-07-10",4.47
"1559","2017-07-11",4.45
"1560","2017-07-12",4.58
"1561","2017-07-13",4.53
"1562","2017-07-14",4.38
"1563","2017-07-17",4.4
"1564","2017-07-18",4.22
"1565","2017-07-19",4.17
"1566","2017-07-20",4.23
"1567","2017-07-21",4.12
"1568","2017-07-24",4.28
"1569","2017-07-25",4.17
"1570","2017-07-26",4.2
"1571","2017-07-27",4.23
"1572","2017-07-28",4.28
"1573","2017-07-31",4.2
"1574","2017-08-01",3.99
"1575","2017-08-02",3.91
"1576","2017-08-03",3.82
"1577","2017-08-04",3.64
"1578","2017-08-07",3.56
"1579","2017-08-08",3.45
"1580","2017-08-09",3.35
"1581","2017-08-10",3.41
"1582","2017-08-11",3.44
"1583","2017-08-14",3.49
"1584","2017-08-15",3.52
"1585","2017-08-16",3.71
"1586","2017-08-17",3.66
"1587","2017-08-18",3.65
"1588","2017-08-21",3.61
"1589","2017-08-22",3.61
"1590","2017-08-23",3.69
"1591","2017-08-24",3.7
"1592","2017-08-25",3.7
"1593","2017-08-28",3.61
"1594","2017-08-29",3.7
"1595","2017-08-30",3.69
"1596","2017-08-31",3.65
"1597","2017-09-01",3.71
"1598","2017-09-05",3.75
"1599","2017-09-06",3.54
"1600","2017-09-07",3.35
"1601","2017-09-08",3.45
"1602","2017-09-11",3.56
"1603","2017-09-12",3.5
"1604","2017-09-13",3.71
"1605","2017-09-14",3.65
"1606","2017-09-15",3.51
"1607","2017-09-18",3.55
"1608","2017-09-19",3.45
"1609","2017-09-20",3.48
"1610","2017-09-21",3.42
"1611","2017-09-22",3.5
"1612","2017-09-25",3.39
"1613","2017-09-26",3.41
"1614","2017-09-27",3.43
"1615","2017-09-28",3.44
"1616","2017-09-29",3.25
"1617","2017-10-02",3.33
"1618","2017-10-03",3.34
"1619","2017-10-04",3.49
"1620","2017-10-05",3.81
"1621","2017-10-06",4.2
"1622","2017-10-09",4.39
"1623","2017-10-10",4.25
"1624","2017-10-11",4.24
"1625","2017-10-12",4.25
"1626","2017-10-13",4.25
"1627","2017-10-16",4.25
"1628","2017-10-17",4.26
"1629","2017-10-18",4.29
"1630","2017-10-19",4.39
"1631","2017-10-20",4.5
"1632","2017-10-23",4.5
"1633","2017-10-24",4.56
"1634","2017-10-25",4.48
"1635","2017-10-26",4.5
"1636","2017-10-27",4.5
"1637","2017-10-30",4.5
"1638","2017-10-31",4.5
"1639","2017-11-01",4.5
"1640","2017-11-02",4.5
"1641","2017-11-03",4.64
"1642","2017-11-06",4.56
"1643","2017-11-07",4.6
"1644","2017-11-08",4.34
"1645","2017-11-09",4.6
"1646","2017-11-10",4.46
"1647","2017-11-13",4.33
"1648","2017-11-14",4
"1649","2017-11-15",3.97
"1650","2017-11-16",4.09
"1651","2017-11-17",4
"1652","2017-11-20",3.97
"1653","2017-11-21",4.19
"1654","2017-11-22",4.2
"1655","2017-11-24",4.38
"1656","2017-11-27",4.25
"1657","2017-11-28",4.3
"1658","2017-11-29",4.36
"1659","2017-11-30",4.36
"1660","2017-12-01",4.14
"1661","2017-12-04",4.15
"1662","2017-12-05",4.21
"1663","2017-12-06",4.15
"1664","2017-12-07",4.2
"1665","2017-12-08",4.17
"1666","2017-12-11",4.09
"1667","2017-12-12",3.96
"1668","2017-12-13",4.02
"1669","2017-12-14",4.02
"1670","2017-12-15",4.11
"1671","2017-12-18",4
"1672","2017-12-19",4.06
"1673","2017-12-20",4.12
"1674","2017-12-21",4
"1675","2017-12-22",4.29
"1676","2017-12-26",4.3
"1677","2017-12-27",4.3
"1678","2017-12-28",4.29
"1679","2017-12-29",4.4
"1680","2018-01-02",4.25
"1681","2018-01-03",4.38
"1682","2018-01-04",4.29
"1683","2018-01-05",4.28
"1684","2018-01-08",4.24
"1685","2018-01-09",4.25
"1686","2018-01-10",4.36
"1687","2018-01-11",4.83
"1688","2018-01-12",4.94
"1689","2018-01-16",4.94
"1690","2018-01-17",4.89
"1691","2018-01-18",4.79
"1692","2018-01-19",4.9
"1693","2018-01-22",4.84
"1694","2018-01-23",4.84
"1695","2018-01-24",4.88
"1696","2018-01-25",4.88
"1697","2018-01-26",4.78
"1698","2018-01-29",4.82
"1699","2018-01-30",4.65
"1700","2018-01-31",4.7
"1701","2018-02-01",4.78
"1702","2018-02-02",4.8
"1703","2018-02-05",4.63
"1704","2018-02-06",4.71
"1705","2018-02-07",4.7
"1706","2018-02-08",4.65
"1707","2018-02-09",4.7
"1708","2018-02-12",4.84
"1709","2018-02-13",5
"1710","2018-02-14",4.97
"1711","2018-02-15",5
"1712","2018-02-16",4.97
"1713","2018-02-20",5.09
"1714","2018-02-21",5
"1715","2018-02-22",5.08
"1716","2018-02-23",5.14
"1717","2018-02-26",5.01
"1718","2018-02-27",4.9
"1719","2018-02-28",4.96
"1720","2018-03-01",4.9
"1721","2018-03-02",5.02
"1722","2018-03-05",5.17
"1723","2018-03-06",5.13
"1724","2018-03-07",4.96
"1725","2018-03-08",5.05
"1726","2018-03-09",4.87
"1727","2018-03-12",4.93
"1728","2018-03-13",5.1
"1729","2018-03-14",5.18
"1730","2018-03-15",5.39
"1731","2018-03-16",5.14
"1732","2018-03-19",5.39
"1733","2018-03-20",5.29
"1734","2018-03-21",5.3
"1735","2018-03-22",5.31
"1736","2018-03-23",5.34
"1737","2018-03-26",5.35
"1738","2018-03-27",5.24
"1739","2018-03-28",5.52
"1740","2018-03-29",6.37
"1741","2018-04-02",6.49
"1742","2018-04-03",6.81
"1743","2018-04-04",6.6
"1744","2018-04-05",6.29
"1745","2018-04-06",6.45
"1746","2018-04-09",6.18
"1747","2018-04-10",6.17
"1748","2018-04-11",6.3
"1749","2018-04-12",6.62
"1750","2018-04-13",6.73
"1751","2018-04-16",6.35
"1752","2018-04-17",6.37
"1753","2018-04-18",6.78
"1754","2018-04-19",6.36
"1755","2018-04-20",6.25
"1756","2018-04-23",6.22
"1757","2018-04-24",6.07
"1758","2018-04-25",6.17
"1759","2018-04-26",6.3
"1760","2018-04-27",6.38
"1761","2018-04-30",6.47
"1762","2018-05-01",6.59
"1763","2018-05-02",6.74
"1764","2018-05-03",6.66
"1765","2018-05-04",6.98
"1766","2018-05-07",6.83
"1767","2018-05-08",6.75
"1768","2018-05-09",7.23
"1769","2018-05-10",7.97
"1770","2018-05-11",8.22
"1771","2018-05-14",8.18
"1772","2018-05-15",8.16
"1773","2018-05-16",8.1
"1774","2018-05-17",8.02
"1775","2018-05-18",8.13
"1776","2018-05-21",8.13
"1777","2018-05-22",8.01
"1778","2018-05-23",8.18
"1779","2018-05-24",8.14
"1780","2018-05-25",8.04
"1781","2018-05-29",7.95
"1782","2018-05-30",8.05
"1783","2018-05-31",8.05
"1784","2018-06-01",8.1
"1785","2018-06-04",8.1
"1786","2018-06-05",8.1
"1787","2018-06-06",8.01
"1788","2018-06-07",8.01
"1789","2018-06-08",8.01
"1790","2018-06-11",7.95
"1791","2018-06-12",7.9
"1792","2018-06-13",7.85
"1793","2018-06-14",8
"1794","2018-06-15",8.05
"1795","2018-06-18",8.12
"1796","2018-06-19",8.1
"1797","2018-06-20",8.46
"1798","2018-06-21",9.2
"1799","2018-06-22",8.99
"1800","2018-06-25",8.77
"1801","2018-06-26",8.87
"1802","2018-06-27",8.9
"1803","2018-06-28",8.7
"1804","2018-06-29",8.74
"1805","2018-07-02",8.76
"1806","2018-07-03",8.83
"1807","2018-07-05",8.8
"1808","2018-07-06",8.84
"1809","2018-07-09",9.56
"1810","2018-07-10",9.71
"1811","2018-07-11",10.67
"1812","2018-07-12",11.05
"1813","2018-07-13",11.78
"1814","2018-07-16",11.59
"1815","2018-07-17",11.6
"1816","2018-07-18",11.12
"1817","2018-07-19",11.36
"1818","2018-07-20",11.09
"1819","2018-07-23",10.94
"1820","2018-07-24",10.96
"1821","2018-07-25",10.88
"1822","2018-07-26",10.95
"1823","2018-07-27",10.74
"1824","2018-07-30",10.23
"1825","2018-07-31",10.45
"1826","2018-08-01",10.45
"1827","2018-08-02",10.01
"1828","2018-08-03",10.34
"1829","2018-08-06",11.49
"1830","2018-08-07",10.95
"1831","2018-08-08",11.62
"1832","2018-08-09",12.33
"1833","2018-08-10",12.14
"1834","2018-08-13",12.05
"1835","2018-08-14",12.61
"1836","2018-08-15",12.47
"1837","2018-08-16",12.79
"1838","2018-08-17",12.73
"1839","2018-08-20",13.46
"1840","2018-08-21",13.42
"1841","2018-08-22",13.21
"1842","2018-08-23",13.7
"1843","2018-08-24",14.32
"1844","2018-08-27",13.79
"1845","2018-08-28",14.1
"1846","2018-08-29",14.14
"1847","2018-08-30",14.02
"1848","2018-08-31",14.19
"1849","2018-09-04",14.49
"1850","2018-09-05",13.73
"1851","2018-09-06",13.45
"1852","2018-09-07",13.16
"1853","2018-09-10",13.4
"1854","2018-09-11",13.51
"1855","2018-09-12",13.37
"1856","2018-09-13",13.24
"1857","2018-09-14",12.67
"1858","2018-09-17",12
"1859","2018-09-18",13.1
"1860","2018-09-19",13.19
"1861","2018-09-20",13.29
"1862","2018-09-21",13.11
"1863","2018-09-24",13.46
"1864","2018-09-25",13.6
"1865","2018-09-26",13.54
"1866","2018-09-27",14.24
"1867","2018-09-28",14.02
"1868","2018-10-01",13.84
"1869","2018-10-02",13.65
"1870","2018-10-03",13.7
"1871","2018-10-04",13.31
"1872","2018-10-05",12.47
"1873","2018-10-08",12.3
"1874","2018-10-09",12.1
"1875","2018-10-10",12.05
"1876","2018-10-11",11.6
"1877","2018-10-12",11.68
"1878","2018-10-15",11.34
"1879","2018-10-16",11.37
"1880","2018-10-17",12.11
"1881","2018-10-18",12.03
"1882","2018-10-19",11
"1883","2018-10-22",11.02
"1884","2018-10-23",11.39
"1885","2018-10-24",11.42
"1886","2018-10-25",11.06
"1887","2018-10-26",11
"1888","2018-10-29",11.04
"1889","2018-10-30",11.13
"1890","2018-10-31",11.99
"1891","2018-11-01",12.34
"1892","2018-11-02",12.18
"1893","2018-11-05",12.39
"1894","2018-11-06",12.3
"1895","2018-11-07",12.83
"1896","2018-11-08",13.23
"1897","2018-11-09",13.24
"1898","2018-11-12",13.04
"1899","2018-11-13",13.27
"1900","2018-11-14",13.25
"1901","2018-11-15",13.9
"1902","2018-11-16",13.76
"1903","2018-11-19",13.29
"1904","2018-11-20",12.75
"1905","2018-11-21",12.3
"1906","2018-11-23",12.48
"1907","2018-11-26",12.58
"1908","2018-11-27",12.23
"1909","2018-11-28",12.3
"1910","2018-11-29",12.5
"1911","2018-11-30",12.56
"1912","2018-12-03",13.28
"1913","2018-12-04",12.84
"1914","2018-12-06",12.84
"1915","2018-12-07",12.55
"1916","2018-12-10",12.4
"1917","2018-12-11",12.41
"1918","2018-12-12",13.07
"1919","2018-12-13",13.05
"1920","2018-12-14",12.79
"1921","2018-12-17",12.4
"1922","2018-12-18",12.46
"1923","2018-12-19",12.49
"1924","2018-12-20",12.07
"1925","2018-12-21",11.79
"1926","2018-12-24",11.88
"1927","2018-12-26",13.3
"1928","2018-12-27",12.85
"1929","2018-12-28",12.95
"1930","2018-12-31",12.63
"1931","2019-01-02",13.1
"1932","2019-01-03",12.81
"1933","2019-01-04",14.1
"1934","2019-01-07",14
"1935","2019-01-08",13.9
"1936","2019-01-09",13.95
"1937","2019-01-10",14
"1938","2019-01-11",13.7
"1939","2019-01-14",13.41
"1940","2019-01-15",14.48
"1941","2019-01-16",14.03
"1942","2019-01-17",13.6
"1943","2019-01-18",14.34
"1944","2019-01-22",13.71
"1945","2019-01-23",13.19
"1946","2019-01-24",13.47
"1947","2019-01-25",13.91
"1948","2019-01-28",13.53
"1949","2019-01-29",13.52
