"","date","DCOM"
"997","2010-12-15",14.88
"998","2010-12-16",14.73
"999","2010-12-17",14.75
"1000","2010-12-20",14.81
"1001","2010-12-21",14.95
"1002","2010-12-22",14.96
"1003","2010-12-23",15.03
"1004","2010-12-27",15.35
"1005","2010-12-28",15.03
"1006","2010-12-29",15.12
"1007","2010-12-30",14.9
"1008","2010-12-31",14.59
"1009","2011-01-03",15.17
"1010","2011-01-04",14.79
"1011","2011-01-05",14.82
"1012","2011-01-06",14.83
"1013","2011-01-07",14.45
"1014","2011-01-10",14.6
"1015","2011-01-11",14.71
"1016","2011-01-12",14.86
"1017","2011-01-13",14.92
"1018","2011-01-14",15.12
"1019","2011-01-18",15.01
"1020","2011-01-19",14.61
"1021","2011-01-20",14.58
"1022","2011-01-21",14.57
"1023","2011-01-24",14.75
"1024","2011-01-25",14.79
"1025","2011-01-26",14.87
"1026","2011-01-27",15.1
"1027","2011-01-28",15.17
"1028","2011-01-31",15.08
"1029","2011-02-01",15.55
"1030","2011-02-02",15.8
"1031","2011-02-03",15.7
"1032","2011-02-04",15.54
"1033","2011-02-07",15.66
"1034","2011-02-08",15.56
"1035","2011-02-09",15.59
"1036","2011-02-10",15.51
"1037","2011-02-11",15.53
"1038","2011-02-14",15.47
"1039","2011-02-15",15.25
"1040","2011-02-16",15.28
"1041","2011-02-17",15.37
"1042","2011-02-18",15.57
"1043","2011-02-22",15.25
"1044","2011-02-23",15.13
"1045","2011-02-24",15.17
"1046","2011-02-25",15.55
"1047","2011-02-28",15.52
"1048","2011-03-01",15.45
"1049","2011-03-02",15.27
"1050","2011-03-03",15.62
"1051","2011-03-04",15.51
"1052","2011-03-07",15.14
"1053","2011-03-08",15.31
"1054","2011-03-09",15.4
"1055","2011-03-10",14.66
"1056","2011-03-11",14.58
"1057","2011-03-14",14.54
"1058","2011-03-15",14.47
"1059","2011-03-16",14.33
"1060","2011-03-17",14.33
"1061","2011-03-18",14.4
"1062","2011-03-21",14.4
"1063","2011-03-22",14.21
"1064","2011-03-23",14.14
"1065","2011-03-24",14.12
"1066","2011-03-25",14.52
"1067","2011-03-28",14.31
"1068","2011-03-29",14.4
"1069","2011-03-30",14.59
"1070","2011-03-31",14.76
"1071","2011-04-01",14.79
"1072","2011-04-04",14.94
"1073","2011-04-05",15.17
"1074","2011-04-06",15.37
"1075","2011-04-07",15.31
"1076","2011-04-08",15.21
"1077","2011-04-11",15.17
"1078","2011-04-12",14.93
"1079","2011-04-13",14.91
"1080","2011-04-14",14.9
"1081","2011-04-15",15.11
"1082","2011-04-18",14.97
"1083","2011-04-19",14.88
"1084","2011-04-20",14.91
"1085","2011-04-21",14.86
"1086","2011-04-25",14.73
"1087","2011-04-26",15.03
"1088","2011-04-27",15.05
"1089","2011-04-28",15.3
"1090","2011-04-29",15.46
"1091","2011-05-02",15.23
"1092","2011-05-03",15.16
"1093","2011-05-04",15.02
"1094","2011-05-05",14.75
"1095","2011-05-06",14.71
"1096","2011-05-09",14.54
"1097","2011-05-10",14.84
"1098","2011-05-11",14.52
"1099","2011-05-12",14.59
"1100","2011-05-13",14.19
"1101","2011-05-16",13.95
"1102","2011-05-17",13.89
"1103","2011-05-18",13.85
"1104","2011-05-19",13.95
"1105","2011-05-20",13.82
"1106","2011-05-23",13.72
"1107","2011-05-24",13.37
"1108","2011-05-25",13.51
"1109","2011-05-26",13.55
"1110","2011-05-27",13.83
"1111","2011-05-31",14.02
"1112","2011-06-01",13.79
"1113","2011-06-02",13.82
"1114","2011-06-03",13.65
"1115","2011-06-06",13.6
"1116","2011-06-07",13.59
"1117","2011-06-08",13.41
"1118","2011-06-09",13.28
"1119","2011-06-10",13.17
"1120","2011-06-13",13.25
"1121","2011-06-14",13.41
"1122","2011-06-15",13.26
"1123","2011-06-16",13.53
"1124","2011-06-17",13.55
"1125","2011-06-20",13.66
"1126","2011-06-21",13.93
"1127","2011-06-22",14.01
"1128","2011-06-23",14.24
"1129","2011-06-24",14.23
"1130","2011-06-27",14.43
"1131","2011-06-28",14.46
"1132","2011-06-29",14.45
"1133","2011-06-30",14.54
"1134","2011-07-01",15
"1135","2011-07-05",14.77
"1136","2011-07-06",14.91
"1137","2011-07-07",15.12
"1138","2011-07-08",14.91
"1139","2011-07-11",14.62
"1140","2011-07-12",14.63
"1141","2011-07-13",14.76
"1142","2011-07-14",14.64
"1143","2011-07-15",14.47
"1144","2011-07-18",14.32
"1145","2011-07-19",15.01
"1146","2011-07-20",14.96
"1147","2011-07-21",14.7
"1148","2011-07-22",14.54
"1149","2011-07-25",14.31
"1150","2011-07-26",14.07
"1151","2011-07-27",13.71
"1152","2011-07-28",13.71
"1153","2011-07-29",14.05
"1154","2011-08-01",14.2
"1155","2011-08-02",13.96
"1156","2011-08-03",14
"1157","2011-08-04",13.37
"1158","2011-08-05",13.12
"1159","2011-08-08",11.47
"1160","2011-08-09",12.08
"1161","2011-08-10",10.8
"1162","2011-08-11",11.34
"1163","2011-08-12",11.28
"1164","2011-08-15",11.7
"1165","2011-08-16",11.49
"1166","2011-08-17",11.56
"1167","2011-08-18",10.84
"1168","2011-08-19",10.46
"1169","2011-08-22",10.63
"1170","2011-08-23",11.3
"1171","2011-08-24",11.65
"1172","2011-08-25",11.46
"1173","2011-08-26",11.51
"1174","2011-08-29",12.18
"1175","2011-08-30",12.08
"1176","2011-08-31",12.06
"1177","2011-09-01",11.61
"1178","2011-09-02",11
"1179","2011-09-06",10.93
"1180","2011-09-07",11.35
"1181","2011-09-08",11.1
"1182","2011-09-09",10.74
"1183","2011-09-12",10.9
"1184","2011-09-13",10.84
"1185","2011-09-14",11.05
"1186","2011-09-15",11.23
"1187","2011-09-16",10.97
"1188","2011-09-19",10.56
"1189","2011-09-20",10.5
"1190","2011-09-21",9.89
"1191","2011-09-22",9.99
"1192","2011-09-23",10.11
"1193","2011-09-26",10.32
"1194","2011-09-27",10.43
"1195","2011-09-28",9.99
"1196","2011-09-29",10.6
"1197","2011-09-30",10.13
"1198","2011-10-03",9.78
"1199","2011-10-04",10.59
"1200","2011-10-05",10.81
"1201","2011-10-06",11.07
"1202","2011-10-07",10.74
"1203","2011-10-10",11.21
"1204","2011-10-11",11.4
"1205","2011-10-12",11.68
"1206","2011-10-13",11.67
"1207","2011-10-14",11.87
"1208","2011-10-17",11.13
"1209","2011-10-18",12.03
"1210","2011-10-19",11.71
"1211","2011-10-20",11.91
"1212","2011-10-21",12.04
"1213","2011-10-24",12.24
"1214","2011-10-25",11.89
"1215","2011-10-26",12.32
"1216","2011-10-27",12.87
"1217","2011-10-28",12.23
"1218","2011-10-31",11.92
"1219","2011-11-01",10.97
"1220","2011-11-02",11.47
"1221","2011-11-03",11.7
"1222","2011-11-04",11.68
"1223","2011-11-07",11.89
"1224","2011-11-08",11.91
"1225","2011-11-09",11.43
"1226","2011-11-10",11.64
"1227","2011-11-11",11.87
"1228","2011-11-14",11.57
"1229","2011-11-15",11.92
"1230","2011-11-16",11.64
"1231","2011-11-17",11.53
"1232","2011-11-18",11.51
"1233","2011-11-21",11.18
"1234","2011-11-22",11.18
"1235","2011-11-23",10.96
"1236","2011-11-25",10.81
"1237","2011-11-28",11.18
"1238","2011-11-29",10.99
"1239","2011-11-30",11.84
"1240","2011-12-01",11.64
"1241","2011-12-02",11.78
"1242","2011-12-05",11.84
"1243","2011-12-06",11.72
"1244","2011-12-07",11.85
"1245","2011-12-08",11.39
"1246","2011-12-09",11.75
"1247","2011-12-12",11.78
"1248","2011-12-13",11.6
"1249","2011-12-14",11.52
"1250","2011-12-15",11.64
"1251","2011-12-16",11.55
"1252","2011-12-19",11.36
"1253","2011-12-20",11.96
"1254","2011-12-21",12.25
"1255","2011-12-22",12.36
"1256","2011-12-23",12.52
"1257","2011-12-27",12.59
"1258","2011-12-28",12.51
"1259","2011-12-29",12.66
"1260","2011-12-30",12.6
"1261","2012-01-03",13.03
"1262","2012-01-04",13.08
"1263","2012-01-05",13.52
"1264","2012-01-06",13.29
"1265","2012-01-09",13.24
"1266","2012-01-10",13.33
"1267","2012-01-11",13.52
"1268","2012-01-12",13.78
"1269","2012-01-13",13.74
"1270","2012-01-17",13.63
"1271","2012-01-18",13.83
"1272","2012-01-19",13.68
"1273","2012-01-20",13.85
"1274","2012-01-23",13.85
"1275","2012-01-24",13.99
"1276","2012-01-25",13.79
"1277","2012-01-26",13.69
"1278","2012-01-27",14
"1279","2012-01-30",13.89
"1280","2012-01-31",13.78
"1281","2012-02-01",14.37
"1282","2012-02-02",13.93
"1283","2012-02-03",14.29
"1284","2012-02-06",14.23
"1285","2012-02-07",14.26
"1286","2012-02-08",14.38
"1287","2012-02-09",14.21
"1288","2012-02-10",13.92
"1289","2012-02-13",14.1
"1290","2012-02-14",13.94
"1291","2012-02-15",14.01
"1292","2012-02-16",14.21
"1293","2012-02-17",14.16
"1294","2012-02-21",14.17
"1295","2012-02-22",13.89
"1296","2012-02-23",14.39
"1297","2012-02-24",14.28
"1298","2012-02-27",14.41
"1299","2012-02-28",14.36
"1300","2012-02-29",13.92
"1301","2012-03-01",13.84
"1302","2012-03-02",13.57
"1303","2012-03-05",13.64
"1304","2012-03-06",13.38
"1305","2012-03-07",13.51
"1306","2012-03-08",13.85
"1307","2012-03-09",14.17
"1308","2012-03-12",14.4
"1309","2012-03-13",14.69
"1310","2012-03-14",14.51
"1311","2012-03-15",14.63
"1312","2012-03-16",14.58
"1313","2012-03-19",14.95
"1314","2012-03-20",14.81
"1315","2012-03-21",14.66
"1316","2012-03-22",14.55
"1317","2012-03-23",14.79
"1318","2012-03-26",14.95
"1319","2012-03-27",14.63
"1320","2012-03-28",14.97
"1321","2012-03-29",14.77
"1322","2012-03-30",14.61
"1323","2012-04-02",14.9
"1324","2012-04-03",14.62
"1325","2012-04-04",14.31
"1326","2012-04-05",14.16
"1327","2012-04-09",13.87
"1328","2012-04-10",13.57
"1329","2012-04-11",13.84
"1330","2012-04-12",13.94
"1331","2012-04-13",13.47
"1332","2012-04-16",13.79
"1333","2012-04-17",13.98
"1334","2012-04-18",13.65
"1335","2012-04-19",13.56
"1336","2012-04-20",13.91
"1337","2012-04-23",13.76
"1338","2012-04-24",14.07
"1339","2012-04-25",14.23
"1340","2012-04-26",14.33
"1341","2012-04-27",14.65
"1342","2012-04-30",13.86
"1343","2012-05-01",13.55
"1344","2012-05-02",13.57
"1345","2012-05-03",13.37
"1346","2012-05-04",13.16
"1347","2012-05-07",13.41
"1348","2012-05-08",13.66
"1349","2012-05-09",13.65
"1350","2012-05-10",13.85
"1351","2012-05-11",13.74
"1352","2012-05-14",13.56
"1353","2012-05-15",13.6
"1354","2012-05-16",13.54
"1355","2012-05-17",13.55
"1356","2012-05-18",13.5
"1357","2012-05-21",13.5
"1358","2012-05-22",13.22
"1359","2012-05-23",13.2
"1360","2012-05-24",13.3
"1361","2012-05-25",13.34
"1362","2012-05-29",13.36
"1363","2012-05-30",13.12
"1364","2012-05-31",13.06
"1365","2012-06-01",12.61
"1366","2012-06-04",12.74
"1367","2012-06-05",12.68
"1368","2012-06-06",13.01
"1369","2012-06-07",12.93
"1370","2012-06-08",13.14
"1371","2012-06-11",12.8
"1372","2012-06-12",12.98
"1373","2012-06-13",13.1
"1374","2012-06-14",13.37
"1375","2012-06-15",13.7
"1376","2012-06-18",13.67
"1377","2012-06-19",13.94
"1378","2012-06-20",13.88
"1379","2012-06-21",13.44
"1380","2012-06-22",13.78
"1381","2012-06-25",13.67
"1382","2012-06-26",13.41
"1383","2012-06-27",13.61
"1384","2012-06-28",13.31
"1385","2012-06-29",13.29
"1386","2012-07-02",13.86
"1387","2012-07-03",14
"1388","2012-07-05",14.12
"1389","2012-07-06",14.25
"1390","2012-07-09",13.9
"1391","2012-07-10",14.25
"1392","2012-07-11",14.26
"1393","2012-07-12",14.42
"1394","2012-07-13",14.7
"1395","2012-07-16",14.53
"1396","2012-07-17",14.57
"1397","2012-07-18",14.72
"1398","2012-07-19",14.63
"1399","2012-07-20",14.46
"1400","2012-07-23",14.19
"1401","2012-07-24",14.08
"1402","2012-07-25",14.34
"1403","2012-07-26",14.11
"1404","2012-07-27",14.72
"1405","2012-07-30",14.63
"1406","2012-07-31",14.5
"1407","2012-08-01",14.22
"1408","2012-08-02",14.12
"1409","2012-08-03",14.25
"1410","2012-08-06",14.18
"1411","2012-08-07",14.2
"1412","2012-08-08",14.17
"1413","2012-08-09",14.18
"1414","2012-08-10",13.98
"1415","2012-08-13",13.96
"1416","2012-08-14",14.1
"1417","2012-08-15",14.1
"1418","2012-08-16",14.01
"1419","2012-08-17",14
"1420","2012-08-20",13.98
"1421","2012-08-21",13.99
"1422","2012-08-22",13.82
"1423","2012-08-23",13.56
"1424","2012-08-24",13.65
"1425","2012-08-27",13.93
"1426","2012-08-28",14
"1427","2012-08-29",14.1
"1428","2012-08-30",14.01
"1429","2012-08-31",13.98
"1430","2012-09-04",14
"1431","2012-09-05",13.96
"1432","2012-09-06",14.2
"1433","2012-09-07",14.4
"1434","2012-09-10",14.37
"1435","2012-09-11",14.38
"1436","2012-09-12",14.39
"1437","2012-09-13",14.54
"1438","2012-09-14",14.73
"1439","2012-09-17",14.45
"1440","2012-09-18",14.51
"1441","2012-09-19",14.52
"1442","2012-09-20",14.28
"1443","2012-09-21",14.62
"1444","2012-09-24",14.75
"1445","2012-09-25",14.54
"1446","2012-09-26",14.48
"1447","2012-09-27",14.56
"1448","2012-09-28",14.44
"1449","2012-10-01",14.53
"1450","2012-10-02",14.66
"1451","2012-10-03",14.46
"1452","2012-10-04",14.62
"1453","2012-10-05",14.59
"1454","2012-10-08",14.46
"1455","2012-10-09",14.22
"1456","2012-10-10",14.28
"1457","2012-10-11",14.21
"1458","2012-10-12",13.97
"1459","2012-10-15",14.02
"1460","2012-10-16",13.94
"1461","2012-10-17",14.09
"1462","2012-10-18",13.81
"1463","2012-10-19",13.83
"1464","2012-10-22",14.08
"1465","2012-10-23",14.06
"1466","2012-10-24",14.02
"1467","2012-10-25",14.05
"1468","2012-10-26",14.51
"1469","2012-10-31",14.5
"1470","2012-11-01",14.63
"1471","2012-11-02",14.16
"1472","2012-11-05",14.06
"1473","2012-11-06",14.39
"1474","2012-11-07",13.79
"1475","2012-11-08",13.55
"1476","2012-11-09",13.43
"1477","2012-11-12",13.52
"1478","2012-11-13",13.32
"1479","2012-11-14",13.13
"1480","2012-11-15",13
"1481","2012-11-16",13.01
"1482","2012-11-19",13.41
"1483","2012-11-20",13.5
"1484","2012-11-21",13.48
"1485","2012-11-23",13.48
"1486","2012-11-26",13.54
"1487","2012-11-27",13.44
"1488","2012-11-28",13.5
"1489","2012-11-29",13.75
"1490","2012-11-30",13.95
"1491","2012-12-03",13.9
"1492","2012-12-04",13.85
"1493","2012-12-05",13.76
"1494","2012-12-06",13.82
"1495","2012-12-07",13.71
"1496","2012-12-10",13.78
"1497","2012-12-11",13.8
"1498","2012-12-12",13.69
"1499","2012-12-13",13.63
"1500","2012-12-14",13.66
"1501","2012-12-17",13.72
"1502","2012-12-18",13.89
"1503","2012-12-19",13.98
"1504","2012-12-20",14.19
"1505","2012-12-21",14.07
"1506","2012-12-24",13.96
"1507","2012-12-26",13.84
"1508","2012-12-27",13.8
"1509","2012-12-28",13.7
"1510","2012-12-31",13.89
"1511","2013-01-02",14.24
"1512","2013-01-03",14.31
"1513","2013-01-04",14.28
"1514","2013-01-07",14.08
"1515","2013-01-08",14.18
"1516","2013-01-09",14.24
"1517","2013-01-10",14.34
"1518","2013-01-11",14.36
"1519","2013-01-14",14.33
"1520","2013-01-15",14.25
"1521","2013-01-16",14.11
"1522","2013-01-17",14.21
"1523","2013-01-18",14.17
"1524","2013-01-22",14.22
"1525","2013-01-23",14
"1526","2013-01-24",14.4
"1527","2013-01-25",13.87
"1528","2013-01-28",13.6
"1529","2013-01-29",13.83
"1530","2013-01-30",13.68
"1531","2013-01-31",13.81
"1532","2013-02-01",13.94
"1533","2013-02-04",13.42
"1534","2013-02-05",13.56
"1535","2013-02-06",13.59
"1536","2013-02-07",13.73
"1537","2013-02-08",13.73
"1538","2013-02-11",13.82
"1539","2013-02-12",13.91
"1540","2013-02-13",14.06
"1541","2013-02-14",14
"1542","2013-02-15",14.02
"1543","2013-02-19",14.32
"1544","2013-02-20",14.19
"1545","2013-02-21",14.16
"1546","2013-02-22",14.33
"1547","2013-02-25",14.09
"1548","2013-02-26",14.25
"1549","2013-02-27",14.2
"1550","2013-02-28",14.21
"1551","2013-03-01",14.2
"1552","2013-03-04",14.14
"1553","2013-03-05",14.27
"1554","2013-03-06",14.32
"1555","2013-03-07",14.24
"1556","2013-03-08",14.23
"1557","2013-03-11",14.12
"1558","2013-03-12",14.2
"1559","2013-03-13",14.25
"1560","2013-03-14",14.45
"1561","2013-03-15",14.55
"1562","2013-03-18",14.48
"1563","2013-03-19",14.62
"1564","2013-03-20",14.74
"1565","2013-03-21",14.59
"1566","2013-03-22",14.4
"1567","2013-03-25",14.17
"1568","2013-03-26",14.43
"1569","2013-03-27",14.26
"1570","2013-03-28",14.36
"1571","2013-04-01",14.07
"1572","2013-04-02",13.97
"1573","2013-04-03",14.1
"1574","2013-04-04",14.31
"1575","2013-04-05",14.29
"1576","2013-04-08",14.34
"1577","2013-04-09",14.24
"1578","2013-04-10",14.52
"1579","2013-04-11",14.35
"1580","2013-04-12",14.31
"1581","2013-04-15",14
"1582","2013-04-16",14.16
"1583","2013-04-17",14.01
"1584","2013-04-18",14.07
"1585","2013-04-19",14.37
"1586","2013-04-22",14.31
"1587","2013-04-23",14.4
"1588","2013-04-24",14.4
"1589","2013-04-25",14.38
"1590","2013-04-26",14.06
"1591","2013-04-29",14.14
"1592","2013-04-30",14.27
"1593","2013-05-01",13.91
"1594","2013-05-02",13.92
"1595","2013-05-03",14.2
"1596","2013-05-06",14.33
"1597","2013-05-07",14.55
"1598","2013-05-08",14.5
"1599","2013-05-09",14.48
"1600","2013-05-10",14.49
"1601","2013-05-13",14.43
"1602","2013-05-14",14.38
"1603","2013-05-15",14.51
"1604","2013-05-16",14.56
"1605","2013-05-17",14.7
"1606","2013-05-20",14.7
"1607","2013-05-21",14.69
"1608","2013-05-22",14.37
"1609","2013-05-23",14.47
"1610","2013-05-24",14.54
"1611","2013-05-28",14.59
"1612","2013-05-29",14.47
"1613","2013-05-30",14.55
"1614","2013-05-31",14.41
"1615","2013-06-03",14.65
"1616","2013-06-04",14.42
"1617","2013-06-05",14.32
"1618","2013-06-06",14.6
"1619","2013-06-07",14.78
"1620","2013-06-10",14.87
"1621","2013-06-11",14.72
"1622","2013-06-12",14.64
"1623","2013-06-13",14.93
"1624","2013-06-14",14.56
"1625","2013-06-17",14.59
"1626","2013-06-18",14.74
"1627","2013-06-19",14.58
"1628","2013-06-20",14.56
"1629","2013-06-21",14.7
"1630","2013-06-24",14.65
"1631","2013-06-25",14.88
"1632","2013-06-26",15.11
"1633","2013-06-27",15.4
"1634","2013-06-28",15.32
"1635","2013-07-01",15.67
"1636","2013-07-02",15.8
"1637","2013-07-03",15.89
"1638","2013-07-05",16.370001
"1639","2013-07-08",16.41
"1640","2013-07-09",16.75
"1641","2013-07-10",16.75
"1642","2013-07-11",16.76
"1643","2013-07-12",16.950001
"1644","2013-07-15",17.200001
"1645","2013-07-16",17.129999
"1646","2013-07-17",17.190001
"1647","2013-07-18",17.51
"1648","2013-07-19",17.67
"1649","2013-07-22",17.77
"1650","2013-07-23",17.639999
"1651","2013-07-24",17.58
"1652","2013-07-25",17.74
"1653","2013-07-26",17.9
"1654","2013-07-29",17.85
"1655","2013-07-30",17.5
"1656","2013-07-31",17.549999
"1657","2013-08-01",17.780001
"1658","2013-08-02",17.75
"1659","2013-08-05",17.6
"1660","2013-08-06",17.49
"1661","2013-08-07",17.459999
"1662","2013-08-08",17.299999
"1663","2013-08-09",17.27
"1664","2013-08-12",17.299999
"1665","2013-08-13",17.16
"1666","2013-08-14",17.049999
"1667","2013-08-15",16.790001
"1668","2013-08-16",16.75
"1669","2013-08-19",16.530001
"1670","2013-08-20",16.76
"1671","2013-08-21",16.52
"1672","2013-08-22",16.700001
"1673","2013-08-23",16.76
"1674","2013-08-26",16.51
"1675","2013-08-27",16.059999
"1676","2013-08-28",16.09
"1677","2013-08-29",16.139999
"1678","2013-08-30",15.92
"1679","2013-09-03",16.1
"1680","2013-09-04",16.129999
"1681","2013-09-05",16.42
"1682","2013-09-06",16.25
"1683","2013-09-09",16.459999
"1684","2013-09-10",16.5
"1685","2013-09-11",16.370001
"1686","2013-09-12",16.15
"1687","2013-09-13",16.459999
"1688","2013-09-16",16.559999
"1689","2013-09-17",16.73
"1690","2013-09-18",16.73
"1691","2013-09-19",16.57
"1692","2013-09-20",16.77
"1693","2013-09-23",16.52
"1694","2013-09-24",16.66
"1695","2013-09-25",16.549999
"1696","2013-09-26",16.5
"1697","2013-09-27",16.41
"1698","2013-09-30",16.65
"1699","2013-10-01",16.83
"1700","2013-10-02",16.559999
"1701","2013-10-03",16.440001
"1702","2013-10-04",16.379999
"1703","2013-10-07",16.15
"1704","2013-10-08",16.09
"1705","2013-10-09",16.16
"1706","2013-10-10",16.450001
"1707","2013-10-11",16.67
"1708","2013-10-14",16.83
"1709","2013-10-15",16.809999
"1710","2013-10-16",16.969999
"1711","2013-10-17",17.09
"1712","2013-10-18",17.299999
"1713","2013-10-21",17.139999
"1714","2013-10-22",16.99
"1715","2013-10-23",16.99
"1716","2013-10-24",17.01
"1717","2013-10-25",17.120001
"1718","2013-10-28",16.6
"1719","2013-10-29",16.360001
"1720","2013-10-30",16.51
"1721","2013-10-31",16.379999
"1722","2013-11-01",16.16
"1723","2013-11-04",16.34
"1724","2013-11-05",16.309999
"1725","2013-11-06",16.389999
"1726","2013-11-07",16.15
"1727","2013-11-08",16.6
"1728","2013-11-11",16.379999
"1729","2013-11-12",16.34
"1730","2013-11-13",16.35
"1731","2013-11-14",16.280001
"1732","2013-11-15",16.25
"1733","2013-11-18",16.24
"1734","2013-11-19",16.24
"1735","2013-11-20",16.26
"1736","2013-11-21",16.49
"1737","2013-11-22",16.49
"1738","2013-11-25",16.719999
"1739","2013-11-26",16.549999
"1740","2013-11-27",16.780001
"1741","2013-11-29",16.82
"1742","2013-12-02",16.549999
"1743","2013-12-03",16.379999
"1744","2013-12-04",16.24
"1745","2013-12-05",16.370001
"1746","2013-12-06",16.620001
"1747","2013-12-09",16.469999
"1748","2013-12-10",16.24
"1749","2013-12-11",16.24
"1750","2013-12-12",16.280001
"1751","2013-12-13",16.219999
"1752","2013-12-16",16.530001
"1753","2013-12-17",16.48
"1754","2013-12-18",16.719999
"1755","2013-12-19",16.620001
"1756","2013-12-20",16.799999
"1757","2013-12-23",17.059999
"1758","2013-12-24",17.08
"1759","2013-12-26",16.99
"1760","2013-12-27",17.07
"1761","2013-12-30",16.940001
"1762","2013-12-31",16.92
"1763","2014-01-02",16.68
"1764","2014-01-03",16.700001
"1765","2014-01-06",16.75
"1766","2014-01-07",16.84
"1767","2014-01-08",16.719999
"1768","2014-01-09",16.57
"1769","2014-01-10",16.879999
"1770","2014-01-13",16.9
"1771","2014-01-14",16.91
"1772","2014-01-15",17.15
"1773","2014-01-16",16.879999
"1774","2014-01-17",16.889999
"1775","2014-01-21",17.190001
"1776","2014-01-22",17.25
"1777","2014-01-23",17.15
"1778","2014-01-24",16.92
"1779","2014-01-27",16.629999
"1780","2014-01-28",16.809999
"1781","2014-01-29",16.57
"1782","2014-01-30",16.719999
"1783","2014-01-31",16.34
"1784","2014-02-03",16
"1785","2014-02-04",15.88
"1786","2014-02-05",15.62
"1787","2014-02-06",15.51
"1788","2014-02-07",15.67
"1789","2014-02-10",15.65
"1790","2014-02-11",15.86
"1791","2014-02-12",15.88
"1792","2014-02-13",16.030001
"1793","2014-02-14",16.139999
"1794","2014-02-18",16.299999
"1795","2014-02-19",15.86
"1796","2014-02-20",15.96
"1797","2014-02-21",16.110001
"1798","2014-02-24",16.379999
"1799","2014-02-25",16.360001
"1800","2014-02-26",16.530001
"1801","2014-02-27",16.59
"1802","2014-02-28",16.799999
"1803","2014-03-03",16.59
"1804","2014-03-04",17.16
"1805","2014-03-05",17.110001
"1806","2014-03-06",17.15
"1807","2014-03-07",17.26
"1808","2014-03-10",17.309999
"1809","2014-03-11",17.15
"1810","2014-03-12",17.190001
"1811","2014-03-13",17.030001
"1812","2014-03-14",17.139999
"1813","2014-03-17",17.32
"1814","2014-03-18",17.559999
"1815","2014-03-19",17.540001
"1816","2014-03-20",17.67
"1817","2014-03-21",17.48
"1818","2014-03-24",17.360001
"1819","2014-03-25",17.280001
"1820","2014-03-26",16.93
"1821","2014-03-27",16.690001
"1822","2014-03-28",16.709999
"1823","2014-03-31",16.98
"1824","2014-04-01",17.469999
"1825","2014-04-02",17.48
"1826","2014-04-03",17.33
"1827","2014-04-04",16.959999
"1828","2014-04-07",16.85
"1829","2014-04-08",16.950001
"1830","2014-04-09",16.950001
"1831","2014-04-10",16.52
"1832","2014-04-11",16.51
"1833","2014-04-14",16.59
"1834","2014-04-15",16.530001
"1835","2014-04-16",16.59
"1836","2014-04-17",16.68
"1837","2014-04-21",16.530001
"1838","2014-04-22",16.719999
"1839","2014-04-23",16.709999
"1840","2014-04-24",16.48
"1841","2014-04-25",16.280001
"1842","2014-04-28",16.18
"1843","2014-04-29",16.209999
"1844","2014-04-30",16.299999
"1845","2014-05-01",16.030001
"1846","2014-05-02",15.91
"1847","2014-05-05",15.77
"1848","2014-05-06",15.63
"1849","2014-05-07",15.62
"1850","2014-05-08",15.5
"1851","2014-05-09",15.8
"1852","2014-05-12",16.040001
"1853","2014-05-13",15.74
"1854","2014-05-14",15.27
"1855","2014-05-15",15
"1856","2014-05-16",15.03
"1857","2014-05-19",15.18
"1858","2014-05-20",15.05
"1859","2014-05-21",15.05
"1860","2014-05-22",15.03
"1861","2014-05-23",15.05
"1862","2014-05-27",15.09
"1863","2014-05-28",15.19
"1864","2014-05-29",15.28
"1865","2014-05-30",15.12
"1866","2014-06-02",15.07
"1867","2014-06-03",14.96
"1868","2014-06-04",15.06
"1869","2014-06-05",15.46
"1870","2014-06-06",15.66
"1871","2014-06-09",15.72
"1872","2014-06-10",15.54
"1873","2014-06-11",15.42
"1874","2014-06-12",15.3
"1875","2014-06-13",15.4
"1876","2014-06-16",15.35
"1877","2014-06-17",15.51
"1878","2014-06-18",15.48
"1879","2014-06-19",15.32
"1880","2014-06-20",15.63
"1881","2014-06-23",15.71
"1882","2014-06-24",15.69
"1883","2014-06-25",15.75
"1884","2014-06-26",15.75
"1885","2014-06-27",15.98
"1886","2014-06-30",15.79
"1887","2014-07-01",15.88
"1888","2014-07-02",15.7
"1889","2014-07-03",15.89
"1890","2014-07-07",15.81
"1891","2014-07-08",15.68
"1892","2014-07-09",15.54
"1893","2014-07-10",15.55
"1894","2014-07-11",15.56
"1895","2014-07-14",15.66
"1896","2014-07-15",15.64
"1897","2014-07-16",15.6
"1898","2014-07-17",15.21
"1899","2014-07-18",15.36
"1900","2014-07-21",15.25
"1901","2014-07-22",15.25
"1902","2014-07-23",15.36
"1903","2014-07-24",15.49
"1904","2014-07-25",15.42
"1905","2014-07-28",15.36
"1906","2014-07-29",15.37
"1907","2014-07-30",15.45
"1908","2014-07-31",15.12
"1909","2014-08-01",15.01
"1910","2014-08-04",14.97
"1911","2014-08-05",14.99
"1912","2014-08-06",15.09
"1913","2014-08-07",14.97
"1914","2014-08-08",15.03
"1915","2014-08-11",15.11
"1916","2014-08-12",15.05
"1917","2014-08-13",15.13
"1918","2014-08-14",15.06
"1919","2014-08-15",14.98
"1920","2014-08-18",15.12
"1921","2014-08-19",15.28
"1922","2014-08-20",15.25
"1923","2014-08-21",15.38
"1924","2014-08-22",15.34
