"","date","XTLB"
"2026","2015-01-20",9.7
"2027","2015-01-21",9.8
"2028","2015-01-22",9.9
"2029","2015-01-23",9.6
"2030","2015-01-26",10.1
"2031","2015-01-27",10.15
"2032","2015-01-28",9.85
"2033","2015-01-29",10
"2034","2015-01-30",10
"2035","2015-02-02",10.1
"2036","2015-02-03",10.1
"2037","2015-02-04",10.25
"2038","2015-02-05",10.5
"2039","2015-02-06",10.1
"2040","2015-02-09",10.6
"2041","2015-02-10",10.4
"2042","2015-02-11",10.4
"2043","2015-02-12",10.4
"2044","2015-02-13",10.4
"2045","2015-02-17",10.1
"2046","2015-02-18",10.35
"2047","2015-02-19",11.5
"2048","2015-02-20",11.05
"2049","2015-02-23",10.95
"2050","2015-02-24",11.25
"2051","2015-02-25",13
"2052","2015-02-26",12
"2053","2015-02-27",11.75
"2054","2015-03-02",11.65
"2055","2015-03-03",12.25
"2056","2015-03-04",12.05
"2057","2015-03-05",12.2
"2058","2015-03-06",11.8
"2059","2015-03-09",11.7
"2060","2015-03-10",11.55
"2061","2015-03-11",12.2
"2062","2015-03-12",12.85
"2063","2015-03-13",12.3
"2064","2015-03-16",11.8
"2065","2015-03-17",11.8
"2066","2015-03-18",11.6
"2067","2015-03-19",11.6
"2068","2015-03-20",11.75
"2069","2015-03-23",10.15
"2070","2015-03-24",10.8
"2071","2015-03-25",11.15
"2072","2015-03-26",11.2
"2073","2015-03-27",12.75
"2074","2015-03-30",12
"2075","2015-03-31",11.5
"2076","2015-04-01",11.75
"2077","2015-04-02",12.2
"2078","2015-04-06",11.25
"2079","2015-04-07",11.75
"2080","2015-04-08",11.3
"2081","2015-04-09",11.85
"2082","2015-04-10",11.75
"2083","2015-04-13",11.25
"2084","2015-04-14",10.95
"2085","2015-04-15",11
"2086","2015-04-16",11.5
"2087","2015-04-17",11.5
"2088","2015-04-20",11.5
"2089","2015-04-21",11.5
"2090","2015-04-22",11.5
"2091","2015-04-23",11.3
"2092","2015-04-24",11
"2093","2015-04-27",11.1
"2094","2015-04-28",11
"2095","2015-04-29",11.05
"2096","2015-04-30",10.95
"2097","2015-05-01",10.95
"2098","2015-05-04",10.55
"2099","2015-05-05",10.6
"2100","2015-05-06",10.35
"2101","2015-05-07",10.1
"2102","2015-05-08",11.25
"2103","2015-05-11",11.1
"2104","2015-05-12",10.8
"2105","2015-05-13",10.75
"2106","2015-05-14",10.7
"2107","2015-05-15",10.6
"2108","2015-05-18",10.3
"2109","2015-05-19",10.3
"2110","2015-05-20",10.05
"2111","2015-05-21",10.15
"2112","2015-05-22",10.15
"2113","2015-05-26",10
"2114","2015-05-27",10.25
"2115","2015-05-28",10.25
"2116","2015-05-29",10.05
"2117","2015-06-01",9.85
"2118","2015-06-02",10.5
"2119","2015-06-03",10.5
"2120","2015-06-04",10.4
"2121","2015-06-05",10.5
"2122","2015-06-08",10.45
"2123","2015-06-09",10.3
"2124","2015-06-10",10.3
"2125","2015-06-11",10
"2126","2015-06-12",10.15
"2127","2015-06-15",10
"2128","2015-06-16",10
"2129","2015-06-17",9.5
"2130","2015-06-18",9.95
"2131","2015-06-19",9.9
"2132","2015-06-22",9.85
"2133","2015-06-23",9.7
"2134","2015-06-24",9.75
"2135","2015-06-25",9.75
"2136","2015-06-26",9.75
"2137","2015-06-29",9.75
"2138","2015-06-30",9.75
"2139","2015-07-01",9.5
"2140","2015-07-02",9.5
"2141","2015-07-06",9.45
"2142","2015-07-07",9.45
"2143","2015-07-08",9.45
"2144","2015-07-09",9.5
"2145","2015-07-10",9.5
"2146","2015-07-13",9.35
"2147","2015-07-14",9.5
"2148","2015-07-15",9.3
"2149","2015-07-16",9.8
"2150","2015-07-17",10
"2151","2015-07-20",9.3
"2152","2015-07-21",9.3
"2153","2015-07-22",9.8
"2154","2015-07-23",9.8
"2155","2015-07-24",9.65
"2156","2015-07-27",9.5
"2157","2015-07-28",9.5
"2158","2015-07-29",9.5
"2159","2015-07-30",9.45
"2160","2015-07-31",9.45
"2161","2015-08-03",9.85
"2162","2015-08-04",9.35
"2163","2015-08-05",9.35
"2164","2015-08-06",9.35
"2165","2015-08-07",9.35
"2166","2015-08-10",9.35
"2167","2015-08-11",9.35
"2168","2015-08-12",9.35
"2169","2015-08-13",9
"2170","2015-08-14",8.95
"2171","2015-08-17",9.25
"2172","2015-08-18",9.25
"2173","2015-08-19",9.25
"2174","2015-08-20",9.3
"2175","2015-08-21",9.1
"2176","2015-08-24",9.1
"2177","2015-08-25",9.25
"2178","2015-08-26",8.95
"2179","2015-08-27",8.95
"2180","2015-08-28",8.5
"2181","2015-08-31",8.3
"2182","2015-09-01",8.25
"2183","2015-09-02",8.5
"2184","2015-09-03",9.25
"2185","2015-09-04",9.25
"2186","2015-09-08",9.25
"2187","2015-09-09",9.25
"2188","2015-09-10",9.15
"2189","2015-09-11",9.15
"2190","2015-09-14",9.15
"2191","2015-09-15",9.15
"2192","2015-09-16",9.15
"2193","2015-09-17",9.15
"2194","2015-09-18",9.15
"2195","2015-09-21",8.8
"2196","2015-09-22",9.1
"2197","2015-09-23",8.75
"2198","2015-09-24",8
"2199","2015-09-25",8
"2200","2015-09-28",8
"2201","2015-09-29",8
"2202","2015-09-30",8
"2203","2015-10-01",8
"2204","2015-10-02",7.25
"2205","2015-10-05",8.4
"2206","2015-10-06",8.3
"2207","2015-10-07",8.5
"2208","2015-10-08",8.5
"2209","2015-10-09",9.1
"2210","2015-10-12",9.25
"2211","2015-10-13",9.35
"2212","2015-10-14",9.35
"2213","2015-10-15",9.25
"2214","2015-10-16",9.25
"2215","2015-10-19",9.5
"2216","2015-10-20",9.5
"2217","2015-10-21",9.8
"2218","2015-10-22",9.2
"2219","2015-10-23",8.05
"2220","2015-10-26",9.15
"2221","2015-10-27",9.05
"2222","2015-10-28",9.15
"2223","2015-10-29",9.15
"2224","2015-10-30",8.65
"2225","2015-11-02",9
"2226","2015-11-03",9
"2227","2015-11-04",9.1
"2228","2015-11-05",9.2
"2229","2015-11-06",9.2
"2230","2015-11-09",8.75
"2231","2015-11-10",8.75
"2232","2015-11-11",8.55
"2233","2015-11-12",8.55
"2234","2015-11-13",8.55
"2235","2015-11-16",8.55
"2236","2015-11-17",8
"2237","2015-11-18",8
"2238","2015-11-19",8
"2239","2015-11-20",8
"2240","2015-11-23",8
"2241","2015-11-24",7.75
"2242","2015-11-25",8
"2243","2015-11-27",8
"2244","2015-11-30",7.75
"2245","2015-12-01",8.35
"2246","2015-12-02",7.75
"2247","2015-12-03",8.15
"2248","2015-12-04",8.25
"2249","2015-12-07",8.5
"2250","2015-12-08",8.05
"2251","2015-12-09",7.8
"2252","2015-12-10",7.8
"2253","2015-12-11",8.35
"2254","2015-12-14",7.85
"2255","2015-12-15",8
"2256","2015-12-16",8.4
"2257","2015-12-17",8
"2258","2015-12-18",8.15
"2259","2015-12-21",8.1
"2260","2015-12-22",7.3
"2261","2015-12-23",7.3
"2262","2015-12-24",7.65
"2263","2015-12-28",7.65
"2264","2015-12-29",7.65
"2265","2015-12-30",7.25
"2266","2015-12-31",7.05
"2267","2016-01-04",7.45
"2268","2016-01-05",7.5
"2269","2016-01-06",7.4
"2270","2016-01-07",7.15
"2271","2016-01-08",7.15
"2272","2016-01-11",6.55
"2273","2016-01-12",6.75
"2274","2016-01-13",6.5
"2275","2016-01-14",6.5
"2276","2016-01-15",6.3
"2277","2016-01-19",6.8
"2278","2016-01-20",6.8
"2279","2016-01-21",6.95
"2280","2016-01-22",6.8
"2281","2016-01-25",6.95
"2282","2016-01-26",6.75
"2283","2016-01-27",6.75
"2284","2016-01-28",6.75
"2285","2016-01-29",6.6
"2286","2016-02-01",6.3
"2287","2016-02-02",6.3
"2288","2016-02-03",6.3
"2289","2016-02-04",6.55
"2290","2016-02-05",6.55
"2291","2016-02-08",6.55
"2292","2016-02-09",6.4
"2293","2016-02-10",6.55
"2294","2016-02-11",6.3
"2295","2016-02-12",6.3
"2296","2016-02-16",6
"2297","2016-02-17",6
"2298","2016-02-18",6
"2299","2016-02-19",6
"2300","2016-02-22",6.35
"2301","2016-02-23",6.35
"2302","2016-02-24",6.5
"2303","2016-02-25",6.5
"2304","2016-02-26",6.5
"2305","2016-02-29",6.8
"2306","2016-03-01",6.8
"2307","2016-03-02",6.8
"2308","2016-03-03",6.8
"2309","2016-03-04",6.7
"2310","2016-03-07",6.7
"2311","2016-03-08",6.75
"2312","2016-03-09",6.8
"2313","2016-03-10",6.8
"2314","2016-03-11",6.8
"2315","2016-03-14",6.8
"2316","2016-03-15",5.5
"2317","2016-03-16",6
"2318","2016-03-17",5.9
"2319","2016-03-18",5.5
"2320","2016-03-21",5.6
"2321","2016-03-22",6
"2322","2016-03-23",6
"2323","2016-03-24",5.75
"2324","2016-03-28",5.65
"2325","2016-03-29",5.5
"2326","2016-03-30",5.5
"2327","2016-03-31",5.15
"2328","2016-04-01",5.7
"2329","2016-04-04",5.7
"2330","2016-04-05",5.7
"2331","2016-04-06",5.45
"2332","2016-04-07",5.45
"2333","2016-04-08",5.65
"2334","2016-04-11",5.65
"2335","2016-04-12",5.65
"2336","2016-04-13",5.75
"2337","2016-04-14",5.75
"2338","2016-04-15",5.75
"2339","2016-04-18",5.45
"2340","2016-04-19",5.45
"2341","2016-04-20",5.45
"2342","2016-04-21",5.55
"2343","2016-04-22",5.3
"2344","2016-04-25",5.3
"2345","2016-04-26",5.3
"2346","2016-04-27",5.05
"2347","2016-04-28",5.05
"2348","2016-04-29",5.3
"2349","2016-05-02",5.3
"2350","2016-05-03",5.15
"2351","2016-05-04",5.15
"2352","2016-05-05",5.25
"2353","2016-05-06",5.25
"2354","2016-05-09",5.25
"2355","2016-05-10",5.25
"2356","2016-05-11",4.6
"2357","2016-05-12",4.6
"2358","2016-05-13",4.35
"2359","2016-05-16",4.35
"2360","2016-05-17",4.8
"2361","2016-05-18",4.7
"2362","2016-05-19",4.85
"2363","2016-05-20",4.85
"2364","2016-05-23",4.85
"2365","2016-05-24",4.85
"2366","2016-05-25",5.1
"2367","2016-05-26",5.1
"2368","2016-05-27",5.15
"2369","2016-05-31",5.15
"2370","2016-06-01",5.5
"2371","2016-06-02",5.4
"2372","2016-06-03",5.35
"2373","2016-06-06",5
"2374","2016-06-07",5.3
"2375","2016-06-08",5.6
"2376","2016-06-09",5.55
"2377","2016-06-10",5.15
"2378","2016-06-13",5.45
"2379","2016-06-14",5.9
"2380","2016-06-15",5.9
"2381","2016-06-16",5.5
"2382","2016-06-17",5.55
"2383","2016-06-20",5.55
"2384","2016-06-21",5.55
"2385","2016-06-22",5.8
"2386","2016-06-23",5.8
"2387","2016-06-24",6.4
"2388","2016-06-27",5.85
"2389","2016-06-28",5.7
"2390","2016-06-29",5.65
"2391","2016-06-30",5.8
"2392","2016-07-01",5.75
"2393","2016-07-05",5.75
"2394","2016-07-06",5.75
"2395","2016-07-07",5.85
"2396","2016-07-08",5.25
"2397","2016-07-11",5.7
"2398","2016-07-12",5.7
"2399","2016-07-13",5.55
"2400","2016-07-14",5.55
"2401","2016-07-15",5.45
"2402","2016-07-18",5.45
"2403","2016-07-19",5.45
"2404","2016-07-20",5.45
"2405","2016-07-21",5.45
"2406","2016-07-22",5.35
"2407","2016-07-25",5.55
"2408","2016-07-26",5.5
"2409","2016-07-27",6.05
"2410","2016-07-28",5.85
"2411","2016-07-29",5.95
"2412","2016-08-01",6.2
"2413","2016-08-02",6.35
"2414","2016-08-03",6.25
"2415","2016-08-04",5.8
"2416","2016-08-05",5.65
"2417","2016-08-08",5.95
"2418","2016-08-09",6.15
"2419","2016-08-10",6.05
"2420","2016-08-11",6.15
"2421","2016-08-12",5.6
"2422","2016-08-15",5.5
"2423","2016-08-16",5.55
"2424","2016-08-17",5.4
"2425","2016-08-18",5.55
"2426","2016-08-19",5.15
"2427","2016-08-22",5.4
"2428","2016-08-23",5.2
"2429","2016-08-24",5.45
"2430","2016-08-25",5.35
"2431","2016-08-26",5.35
"2432","2016-08-29",5.3
"2433","2016-08-30",5.2
"2434","2016-08-31",4.85
"2435","2016-09-01",4.85
"2436","2016-09-02",5
"2437","2016-09-06",4.55
"2438","2016-09-07",5.05
"2439","2016-09-08",4.75
"2440","2016-09-09",4.7
"2441","2016-09-12",4.95
"2442","2016-09-13",4.9
"2443","2016-09-14",5
"2444","2016-09-15",5.2
"2445","2016-09-16",5.2
"2446","2016-09-19",5.2
"2447","2016-09-20",5.1
"2448","2016-09-21",5.2
"2449","2016-09-22",5.2
"2450","2016-09-23",5.15
"2451","2016-09-26",5.15
"2452","2016-09-27",5.15
"2453","2016-09-28",4.8
"2454","2016-09-29",4.7
"2455","2016-09-30",4.75
"2456","2016-10-03",4.65
"2457","2016-10-04",4.7
"2458","2016-10-05",4.85
"2459","2016-10-06",4.6
"2460","2016-10-07",4.55
"2461","2016-10-10",4.55
"2462","2016-10-11",4.55
"2463","2016-10-12",4.35
"2464","2016-10-13",4.35
"2465","2016-10-14",4.45
"2466","2016-10-17",4.85
"2467","2016-10-18",4.7
"2468","2016-10-19",4.7
"2469","2016-10-20",4.7
"2470","2016-10-21",4.7
"2471","2016-10-24",4.35
"2472","2016-10-25",4.35
"2473","2016-10-26",4.35
"2474","2016-10-27",4.35
"2475","2016-10-28",4.35
"2476","2016-10-31",4.1
"2477","2016-11-01",3.75
"2478","2016-11-02",4
"2479","2016-11-03",4
"2480","2016-11-04",4.05
"2481","2016-11-07",4.05
"2482","2016-11-08",4.1
"2483","2016-11-09",3.8
"2484","2016-11-10",3.8
"2485","2016-11-11",4
"2486","2016-11-14",3.45
"2487","2016-11-15",3.45
"2488","2016-11-16",3.05
"2489","2016-11-17",3.55
"2490","2016-11-18",4.05
"2491","2016-11-21",3.5
"2492","2016-11-22",3.45
"2493","2016-11-23",3.7
"2494","2016-11-25",3.75
"2495","2016-11-28",3.85
"2496","2016-11-29",3.9
"2497","2016-11-30",3.65
"2498","2016-12-01",3.9
"2499","2016-12-02",3.85
"2500","2016-12-05",3.7
"2501","2016-12-06",3.6
"2502","2016-12-07",3.75
"2503","2016-12-08",3.8
"2504","2016-12-09",3.4
"2505","2016-12-12",3.55
"2506","2016-12-13",3.4
"2507","2016-12-14",3.25
"2508","2016-12-15",3.25
"2509","2016-12-16",3.4
"2510","2016-12-19",2.75
"2511","2016-12-20",2.95
"2512","2016-12-21",3.45
"2513","2016-12-22",3.05
"2514","2016-12-23",3.35
"2515","2016-12-27",3.05
"2516","2016-12-28",2.85
"2517","2016-12-29",3.45
"2518","2016-12-30",3.15
"2519","2017-01-03",3.25
"2520","2017-01-04",2.95
"2521","2017-01-05",3.3
"2522","2017-01-06",3
"2523","2017-01-09",2.85
"2524","2017-01-10",3
"2525","2017-01-11",3.1
"2526","2017-01-12",3.65
"2527","2017-01-13",3.65
"2528","2017-01-17",3.45
"2529","2017-01-18",3.3
"2530","2017-01-19",3.8
"2531","2017-01-20",3.5
"2532","2017-01-23",3.15
"2533","2017-01-24",3.5
"2534","2017-01-25",3.6
"2535","2017-01-26",3.5
"2536","2017-01-27",3.25
"2537","2017-01-30",3
"2538","2017-01-31",3.25
"2539","2017-02-01",3.25
"2540","2017-02-02",3.15
"2541","2017-02-03",3.15
"2542","2017-02-06",3.15
"2543","2017-02-07",3.05
"2544","2017-02-08",3
"2545","2017-02-09",3.05
"2546","2017-02-10",2.94
"2547","2017-02-13",2.7
"2548","2017-02-14",2.66
"2549","2017-02-15",3.07
"2550","2017-02-16",3.58
"2551","2017-02-17",2.33
"2552","2017-02-21",2.25
"2553","2017-02-22",2.2
"2554","2017-02-23",2.08
"2555","2017-02-24",2.04
"2556","2017-02-27",2.03
"2557","2017-02-28",2
"2558","2017-03-01",2.03
"2559","2017-03-02",2.15
"2560","2017-03-03",2.19
"2561","2017-03-06",2.01
"2562","2017-03-07",2.15
"2563","2017-03-08",2.27
"2564","2017-03-09",2.52
"2565","2017-03-10",2.6
"2566","2017-03-13",2.68
"2567","2017-03-14",2.65
"2568","2017-03-15",2.56
"2569","2017-03-16",2.55
"2570","2017-03-17",2.57
"2571","2017-03-20",2.51
"2572","2017-03-21",2.42
"2573","2017-03-22",2.46
"2574","2017-03-23",2.42
"2575","2017-03-24",2.57
"2576","2017-03-27",2.55
"2577","2017-03-28",2.47
"2578","2017-03-29",2.57
"2579","2017-03-30",2.73
"2580","2017-03-31",2.63
"2581","2017-04-03",2.67
"2582","2017-04-04",2.54
"2583","2017-04-05",2.51
"2584","2017-04-06",2.38
"2585","2017-04-07",2.38
"2586","2017-04-10",2.39
"2587","2017-04-11",2.39
"2588","2017-04-12",2.62
"2589","2017-04-13",2.61
"2590","2017-04-17",2.58
"2591","2017-04-18",2.62
"2592","2017-04-19",2.56
"2593","2017-04-20",2.56
"2594","2017-04-21",2.63
"2595","2017-04-24",2.59
"2596","2017-04-25",2.61
"2597","2017-04-26",2.61
"2598","2017-04-27",2.73
"2599","2017-04-28",2.69
"2600","2017-05-01",2.67
"2601","2017-05-02",2.65
"2602","2017-05-03",2.7
"2603","2017-05-04",2.65
"2604","2017-05-05",2.59
"2605","2017-05-08",2.62
"2606","2017-05-09",2.64
"2607","2017-05-10",2.48
"2608","2017-05-11",2.52
"2609","2017-05-12",2.52
"2610","2017-05-15",2.64
"2611","2017-05-16",2.57
"2612","2017-05-17",2.48
"2613","2017-05-18",2.4
"2614","2017-05-19",2.5
"2615","2017-05-22",2.61
"2616","2017-05-23",2.54
"2617","2017-05-24",2.56
"2618","2017-05-25",2.56
"2619","2017-05-26",2.56
"2620","2017-05-30",2.66
"2621","2017-05-31",2.64
"2622","2017-06-01",2.59
"2623","2017-06-02",2.59
"2624","2017-06-05",2.66
"2625","2017-06-06",2.65
"2626","2017-06-07",2.58
"2627","2017-06-08",2.54
"2628","2017-06-09",2.58
"2629","2017-06-12",2.6
"2630","2017-06-13",2.56
"2631","2017-06-14",2.82
"2632","2017-06-15",2.76
"2633","2017-06-16",2.68
"2634","2017-06-19",2.81
"2635","2017-06-20",2.8
"2636","2017-06-21",2.83
"2637","2017-06-22",2.99
"2638","2017-06-23",2.87
"2639","2017-06-26",2.94
"2640","2017-06-27",3
"2641","2017-06-28",3.06
"2642","2017-06-29",3.28
"2643","2017-06-30",3.16
"2644","2017-07-03",3.39
"2645","2017-07-05",3.48
"2646","2017-07-06",3.56
"2647","2017-07-07",3.38
"2648","2017-07-10",3.37
"2649","2017-07-11",3.5
"2650","2017-07-12",3.39
"2651","2017-07-13",3.34
"2652","2017-07-14",3.24
"2653","2017-07-17",3.25
"2654","2017-07-18",3.3
"2655","2017-07-19",3.32
"2656","2017-07-20",3.4
"2657","2017-07-21",3.38
"2658","2017-07-24",3.3
"2659","2017-07-25",3.3
"2660","2017-07-26",3.36
"2661","2017-07-27",3.25
"2662","2017-07-28",3.25
"2663","2017-07-31",3.4
"2664","2017-08-01",3.5
"2665","2017-08-02",3.31
"2666","2017-08-03",3.31
"2667","2017-08-04",3.31
"2668","2017-08-07",3.29
"2669","2017-08-08",3.09
"2670","2017-08-09",2.99
"2671","2017-08-10",2.63
"2672","2017-08-11",2.63
"2673","2017-08-14",2.77
"2674","2017-08-15",2.86
"2675","2017-08-16",2.72
"2676","2017-08-17",2.71
"2677","2017-08-18",2.75
"2678","2017-08-21",2.84
"2679","2017-08-22",2.78
"2680","2017-08-23",2.76
"2681","2017-08-24",2.82
"2682","2017-08-25",2.82
"2683","2017-08-28",2.82
"2684","2017-08-29",2.68
"2685","2017-08-30",2.6
"2686","2017-08-31",2.67
"2687","2017-09-01",2.63
"2688","2017-09-05",2.56
"2689","2017-09-06",2.54
"2690","2017-09-07",2.52
"2691","2017-09-08",2.51
"2692","2017-09-11",2.51
"2693","2017-09-12",2.6
"2694","2017-09-13",2.54
"2695","2017-09-14",2.53
"2696","2017-09-15",2.58
"2697","2017-09-18",2.63
"2698","2017-09-19",2.66
"2699","2017-09-20",2.67
"2700","2017-09-21",2.67
"2701","2017-09-22",2.54
"2702","2017-09-25",2.59
"2703","2017-09-26",2.56
"2704","2017-09-27",2.65
"2705","2017-09-28",2.4
"2706","2017-09-29",2.4
"2707","2017-10-02",2.5
"2708","2017-10-03",2.46
"2709","2017-10-04",2.54
"2710","2017-10-05",2.54
"2711","2017-10-06",2.54
"2712","2017-10-09",2.63
"2713","2017-10-10",2.69
"2714","2017-10-11",2.48
"2715","2017-10-12",2.64
"2716","2017-10-13",2.59
"2717","2017-10-16",2.5
"2718","2017-10-17",2.49
"2719","2017-10-18",2.46
"2720","2017-10-19",2.37
"2721","2017-10-20",2.35
"2722","2017-10-23",2.48
"2723","2017-10-24",2.42
"2724","2017-10-25",2.41
"2725","2017-10-26",2.16
"2726","2017-10-27",2.29
"2727","2017-10-30",2.29
"2728","2017-10-31",2.26
"2729","2017-11-01",2.35
"2730","2017-11-02",2.2
"2731","2017-11-03",2.21
"2732","2017-11-06",2.4
"2733","2017-11-07",2.4
"2734","2017-11-08",2.4
"2735","2017-11-09",2.22
"2736","2017-11-10",2.44
"2737","2017-11-13",2.25
"2738","2017-11-14",2.32
"2739","2017-11-15",2.52
"2740","2017-11-16",2.56
"2741","2017-11-17",2.6
"2742","2017-11-20",2.56
"2743","2017-11-21",2.45
"2744","2017-11-22",2.42
"2745","2017-11-24",2.42
"2746","2017-11-27",2.36
"2747","2017-11-28",2.28
"2748","2017-11-29",2.37
"2749","2017-11-30",2.38
"2750","2017-12-01",2.41
"2751","2017-12-04",2.39
"2752","2017-12-05",2.32
"2753","2017-12-06",2.33
"2754","2017-12-07",2.3
"2755","2017-12-08",2.4
"2756","2017-12-11",2.4
"2757","2017-12-12",2.31
"2758","2017-12-13",2.3
"2759","2017-12-14",2.34
"2760","2017-12-15",2.34
"2761","2017-12-18",2.18
"2762","2017-12-19",2.35
"2763","2017-12-20",2.3
"2764","2017-12-21",2.33
"2765","2017-12-22",2.4
"2766","2017-12-26",2.48
"2767","2017-12-27",2.35
"2768","2017-12-28",2.4
"2769","2017-12-29",2.29
"2770","2018-01-02",2.44
"2771","2018-01-03",2.43
"2772","2018-01-04",2.45
"2773","2018-01-05",2.45
"2774","2018-01-08",2.46
"2775","2018-01-09",2.43
"2776","2018-01-10",2.4
"2777","2018-01-11",2.37
"2778","2018-01-12",2.55
"2779","2018-01-16",2.32
"2780","2018-01-17",2.44
"2781","2018-01-18",2.38
"2782","2018-01-19",2.4
"2783","2018-01-22",2.3
"2784","2018-01-23",2.28
"2785","2018-01-24",2.33
"2786","2018-01-25",2.25
"2787","2018-01-26",2.25
"2788","2018-01-29",2.22
"2789","2018-01-30",2.29
"2790","2018-01-31",2.22
"2791","2018-02-01",2.22
"2792","2018-02-02",2.22
"2793","2018-02-05",2.1
"2794","2018-02-06",2.04
"2795","2018-02-07",1.98
"2796","2018-02-08",2.09
"2797","2018-02-09",1.87
"2798","2018-02-12",2.05
"2799","2018-02-13",2.05
"2800","2018-02-14",2.05
"2801","2018-02-15",2.05
"2802","2018-02-16",2.05
"2803","2018-02-20",1.99
"2804","2018-02-21",1.92
"2805","2018-02-22",1.85
"2806","2018-02-23",1.85
"2807","2018-02-26",1.8
"2808","2018-02-27",1.73
"2809","2018-02-28",1.79
"2810","2018-03-01",1.79
"2811","2018-03-02",1.79
"2812","2018-03-05",1.75
"2813","2018-03-06",1.7
"2814","2018-03-07",1.7
"2815","2018-03-08",1.64
"2816","2018-03-09",1.7
"2817","2018-03-12",1.7
"2818","2018-03-13",1.67
"2819","2018-03-14",1.67
"2820","2018-03-15",1.71
"2821","2018-03-16",1.8
"2822","2018-03-19",1.87
"2823","2018-03-20",1.88
"2824","2018-03-21",1.8
"2825","2018-03-22",1.74
"2826","2018-03-23",1.74
"2827","2018-03-26",1.86
"2828","2018-03-27",1.68
"2829","2018-03-28",1.7
"2830","2018-03-29",1.73
"2831","2018-04-02",1.85
"2832","2018-04-03",1.73
"2833","2018-04-04",1.72
"2834","2018-04-05",1.8
"2835","2018-04-06",1.75
"2836","2018-04-09",1.8
"2837","2018-04-10",1.72
"2838","2018-04-11",1.72
"2839","2018-04-12",1.72
"2840","2018-04-13",1.72
"2841","2018-04-16",1.72
"2842","2018-04-17",1.72
"2843","2018-04-18",1.72
"2844","2018-04-19",1.72
"2845","2018-04-20",1.68
"2846","2018-04-23",1.64
"2847","2018-04-24",1.68
"2848","2018-04-25",1.7
"2849","2018-04-26",1.7
"2850","2018-04-27",1.7
"2851","2018-04-30",1.55
"2852","2018-05-01",1.63
"2853","2018-05-02",1.63
"2854","2018-05-03",1.63
"2855","2018-05-04",1.69
"2856","2018-05-07",2.41
"2857","2018-05-08",1.96
"2858","2018-05-09",2
"2859","2018-05-10",2.08
"2860","2018-05-11",1.88
"2861","2018-05-14",1.82
"2862","2018-05-15",2.15
"2863","2018-05-16",1.95
"2864","2018-05-17",2.02
"2865","2018-05-18",1.96
"2866","2018-05-21",2.11
"2867","2018-05-22",1.96
"2868","2018-05-23",2.03
"2869","2018-05-24",1.95
"2870","2018-05-25",1.95
"2871","2018-05-29",1.96
"2872","2018-05-30",1.96
"2873","2018-05-31",1.88
"2874","2018-06-01",1.9
"2875","2018-06-04",1.95
"2876","2018-06-05",1.95
"2877","2018-06-06",1.87
"2878","2018-06-07",1.94
"2879","2018-06-08",1.92
"2880","2018-06-11",1.86
"2881","2018-06-12",1.94
"2882","2018-06-13",1.89
"2883","2018-06-14",1.9
"2884","2018-06-15",1.96
"2885","2018-06-18",2.13
"2886","2018-06-19",1.8
"2887","2018-06-20",1.82
"2888","2018-06-21",1.74
"2889","2018-06-22",1.76
"2890","2018-06-25",2.08
"2891","2018-06-26",2.04
"2892","2018-06-27",1.85
"2893","2018-06-28",1.91
"2894","2018-06-29",1.91
"2895","2018-07-02",1.87
"2896","2018-07-03",1.82
"2897","2018-07-05",1.83
"2898","2018-07-06",1.99
"2899","2018-07-09",1.9
"2900","2018-07-10",1.84
"2901","2018-07-11",1.98
"2902","2018-07-12",1.84
"2903","2018-07-13",1.84
"2904","2018-07-16",1.81
"2905","2018-07-17",1.87
"2906","2018-07-18",1.81
"2907","2018-07-19",1.82
"2908","2018-07-20",1.83
"2909","2018-07-23",1.78
"2910","2018-07-24",1.75
"2911","2018-07-25",1.8
"2912","2018-07-26",1.8
"2913","2018-07-27",1.83
"2914","2018-07-30",1.7
"2915","2018-07-31",1.75
"2916","2018-08-01",1.77
"2917","2018-08-02",1.82
"2918","2018-08-03",1.73
"2919","2018-08-06",1.7
"2920","2018-08-07",1.76
"2921","2018-08-08",1.82
"2922","2018-08-09",1.77
"2923","2018-08-10",1.77
"2924","2018-08-13",1.79
"2925","2018-08-14",1.79
"2926","2018-08-15",1.7
"2927","2018-08-16",1.7
"2928","2018-08-17",1.7
"2929","2018-08-20",1.7
"2930","2018-08-21",1.83
"2931","2018-08-22",1.81
"2932","2018-08-23",1.81
"2933","2018-08-24",1.77
"2934","2018-08-27",1.77
"2935","2018-08-28",1.82
"2936","2018-08-29",1.82
"2937","2018-08-30",1.85
"2938","2018-08-31",1.84
"2939","2018-09-04",1.76
"2940","2018-09-05",1.76
"2941","2018-09-06",1.85
"2942","2018-09-07",1.85
"2943","2018-09-10",1.73
"2944","2018-09-11",1.73
"2945","2018-09-12",1.73
"2946","2018-09-13",1.73
"2947","2018-09-14",1.73
"2948","2018-09-17",1.75
"2949","2018-09-18",1.84
"2950","2018-09-19",1.76
"2951","2018-09-20",1.78
"2952","2018-09-21",1.78
"2953","2018-09-24",1.79
"2954","2018-09-25",1.89
"2955","2018-09-26",2.15
"2956","2018-09-27",2.03
"2957","2018-09-28",2.21
"2958","2018-10-01",2.25
"2959","2018-10-02",2.15
"2960","2018-10-03",2.1
"2961","2018-10-04",2.28
"2962","2018-10-05",2.18
"2963","2018-10-08",2.18
"2964","2018-10-09",2.3
