"","date","MYT"
"1001","2019-05-24",1.13
"1002","2019-05-28",0.95
"1003","2019-05-29",0.84
"1004","2019-05-30",0.92
"1005","2019-05-31",0.9
"1006","2019-06-03",0.8
"1007","2019-06-04",0.787
"1008","2019-06-05",0.718
"1009","2019-06-06",0.685
"1010","2019-06-07",0.729
"1011","2019-06-10",0.711
"1012","2019-06-11",0.733
"1013","2019-06-12",0.65
"1014","2019-06-13",0.655
"1015","2019-06-14",0.632
"1016","2019-06-17",0.66
"1017","2019-06-18",0.69
"1018","2019-06-19",0.689
"1019","2019-06-20",0.62
"1020","2019-06-21",0.624
"1021","2019-06-24",0.61
"1022","2019-06-25",0.59
"1023","2019-06-26",0.532
"1024","2019-06-27",0.568
"1025","2019-06-28",0.635
"1026","2019-07-01",0.61
"1027","2019-07-02",0.625
"1028","2019-07-03",0.625
"1029","2019-07-05",0.61
"1030","2019-07-08",0.581
"1031","2019-07-09",0.592
"1032","2019-07-10",0.578
"1033","2019-07-11",0.575
"1034","2019-07-12",0.58
"1035","2019-07-15",0.57
"1036","2019-07-16",0.583
"1037","2019-07-17",0.563
"1038","2019-07-18",0.552
"1039","2019-07-19",0.57
"1040","2019-07-22",0.57
"1041","2019-07-23",0.52
"1042","2019-07-24",0.503
"1043","2019-07-25",0.515
"1044","2019-07-26",0.509
"1045","2019-07-29",0.48
"1046","2019-07-30",0.46
"1047","2019-07-31",0.43
"1048","2019-08-01",0.405
"1049","2019-08-02",0.327
"1050","2019-08-05",0.325
"1051","2019-08-06",0.31
"1052","2019-08-07",0.295
"1053","2019-08-08",0.302
"1054","2019-08-09",0.291
"1055","2019-08-12",0.284
"1056","2019-08-13",0.35
"1057","2019-08-14",0.305
"1058","2019-08-15",0.303
"1059","2019-08-16",0.285
"1060","2019-08-19",0.292
"1061","2019-08-20",0.28
"1062","2019-08-21",0.305
"1063","2019-08-22",0.327
"1064","2019-08-23",0.3
"1065","2019-08-26",0.335
"1066","2019-08-27",0.316
"1067","2019-08-28",0.302
"1068","2019-08-29",0.31
"1069","2019-08-30",0.296
"1070","2019-09-03",0.29
"1071","2019-09-04",0.281
"1072","2019-09-05",0.281
"1073","2019-09-06",0.272
"1074","2019-09-09",0.281
"1075","2019-09-10",0.298
"1076","2019-09-11",0.289
"1077","2019-09-12",0.308
"1078","2019-09-13",0.298
"1079","2019-09-16",0.294
"1080","2019-09-17",0.305
"1081","2019-09-18",0.32
"1082","2019-09-19",0.35
"1083","2019-09-20",0.34
"1084","2019-09-23",0.326
"1085","2019-09-24",0.302
"1086","2019-09-25",0.315
"1087","2019-09-26",0.32
"1088","2019-09-27",0.304
"1089","2019-09-30",0.317
"1090","2019-10-01",0.308
"1091","2019-10-02",0.289
"1092","2019-10-03",0.283
"1093","2019-10-04",0.303
"1094","2019-10-07",0.304
"1095","2019-10-08",0.301
"1096","2019-10-09",0.288
"1097","2019-10-10",0.285
"1098","2019-10-11",0.295
"1099","2019-10-14",0.372
"1100","2019-10-15",0.324
"1101","2019-10-16",0.332
"1102","2019-10-17",0.344
"1103","2019-10-18",0.34
"1104","2019-10-21",0.32
"1105","2019-10-22",0.38
"1106","2019-10-23",0.402
"1107","2019-10-24",0.5
"1108","2019-10-25",0.52
"1109","2019-10-28",0.57
"1110","2019-10-29",0.55
"1111","2019-10-30",0.51
"1112","2019-10-31",0.483
"1113","2019-11-01",0.45
"1114","2019-11-04",0.415
"1115","2019-11-05",0.43
"1116","2019-11-06",0.49
"1117","2019-11-07",0.68
"1118","2019-11-08",0.78
"1119","2019-11-11",0.763
"1120","2019-11-12",0.852
"1121","2019-11-13",1.035
"1122","2019-11-14",1
"1123","2019-11-15",0.986
"1124","2019-11-18",0.689
"1125","2019-11-19",0.635
"1126","2019-11-20",0.64
"1127","2019-11-21",0.747
"1128","2019-11-22",0.761
"1129","2019-11-25",0.67
"1130","2019-11-26",0.623
"1131","2019-11-27",0.622
"1132","2019-11-29",0.604
"1133","2019-12-02",0.678
"1134","2019-12-03",0.643
"1135","2019-12-04",0.665
"1136","2019-12-05",0.63
"1137","2019-12-06",0.618
"1138","2019-12-09",0.58
"1139","2019-12-10",0.58
"1140","2019-12-11",0.553
"1141","2019-12-12",0.558
"1142","2019-12-13",0.58
"1143","2019-12-16",0.568
"1144","2019-12-17",0.573
"1145","2019-12-18",0.577
"1146","2019-12-19",0.54
"1147","2019-12-20",0.55
"1148","2019-12-23",0.56
"1149","2019-12-24",0.555
"1150","2019-12-26",0.561
"1151","2019-12-27",0.62
"1152","2019-12-30",0.67
"1153","2019-12-31",0.645
"1154","2020-01-02",0.622
"1155","2020-01-03",0.612
"1156","2020-01-06",0.6
"1157","2020-01-07",0.572
"1158","2020-01-08",0.61
"1159","2020-01-09",0.61
"1160","2020-01-10",0.589
"1161","2020-01-13",0.59
"1162","2020-01-14",0.583
"1163","2020-01-15",0.587
"1164","2020-01-16",0.59
"1165","2020-01-17",0.567
"1166","2020-01-21",0.54
"1167","2020-01-22",0.563
"1168","2020-01-23",0.555
"1169","2020-01-24",0.551
"1170","2020-01-27",0.529
"1171","2020-01-28",0.488
"1172","2020-01-29",0.488
"1173","2020-01-30",0.485
"1174","2020-01-31",0.48
"1175","2020-02-03",0.54
"1176","2020-02-04",0.529
"1177","2020-02-05",0.54
"1178","2020-02-06",0.533
"1179","2020-02-07",0.535
"1180","2020-02-10",0.52
"1181","2020-02-11",0.49
"1182","2020-02-12",0.49
"1183","2020-02-13",0.5
"1184","2020-02-14",0.49
"1185","2020-02-18",0.493
"1186","2020-02-19",0.494
"1187","2020-02-20",0.54
"1188","2020-02-21",0.52
"1189","2020-02-24",0.508
"1190","2020-02-25",0.47
"1191","2020-02-26",0.478
"1192","2020-02-27",0.489
"1193","2020-02-28",0.48
"1194","2020-03-02",0.482
"1195","2020-03-03",0.42
"1196","2020-03-04",0.458
"1197","2020-03-05",0.42
"1198","2020-03-06",0.409
"1199","2020-03-09",0.37
"1200","2020-03-10",0.402
"1201","2020-03-11",0.408
"1202","2020-03-12",0.34
"1203","2020-03-13",0.326
"1204","2020-03-16",0.3
"1205","2020-03-17",0.31
"1206","2020-03-18",0.29
"1207","2020-03-19",0.301
"1208","2020-03-20",0.3
"1209","2020-03-23",0.295
"1210","2020-03-24",0.302
"1211","2020-03-25",0.32
"1212","2020-03-26",0.33
"1213","2020-03-27",0.346
"1214","2020-03-30",0.358
"1215","2020-03-31",0.369
"1216","2020-04-01",0.385
"1217","2020-04-02",0.4
"1218","2020-04-03",0.421
"1219","2020-04-06",0.39
"1220","2020-04-07",0.41
"1221","2020-04-08",0.41
"1222","2020-04-09",0.42
"1223","2020-04-13",0.44
"1224","2020-04-14",0.455
"1225","2020-04-15",0.479
"1226","2020-04-16",0.47
"1227","2020-04-17",0.49
"1228","2020-04-20",0.5
"1229","2020-04-21",0.48
"1230","2020-04-22",0.5
"1231","2020-04-23",0.51
"1232","2020-04-24",0.5
"1233","2020-04-27",0.49
"1234","2020-04-28",0.5
"1235","2020-04-29",0.49
"1236","2020-04-30",0.475
"1237","2020-05-01",0.46
"1238","2020-05-04",0.425
"1239","2020-05-05",0.455
"1240","2020-05-06",0.46
"1241","2020-05-07",0.46
"1242","2020-05-08",0.449
"1243","2020-05-11",0.452
"1244","2020-05-12",0.469
"1245","2020-05-13",0.455
"1246","2020-05-14",0.451
"1247","2020-05-15",0.463
"1248","2020-05-18",0.47
"1249","2020-05-19",0.461
"1250","2020-05-20",0.47
"1251","2020-05-21",0.47
"1252","2020-05-22",0.452
"1253","2020-05-26",0.507
"1254","2020-05-27",0.504
"1255","2020-05-28",0.51
"1256","2020-05-29",0.589
"1257","2020-06-01",0.61
"1258","2020-06-02",0.59
"1259","2020-06-03",0.55
"1260","2020-06-04",0.564
"1261","2020-06-05",0.53
"1262","2020-06-08",0.571
"1263","2020-06-09",0.61
"1264","2020-06-10",0.675
"1265","2020-06-11",0.865
"1266","2020-06-12",0.715
"1267","2020-06-15",1.19
"1268","2020-06-16",1.1
"1269","2020-06-17",1.01
"1270","2020-06-18",1.04
"1271","2020-06-19",1.01
"1272","2020-06-22",0.971
"1273","2020-06-23",0.995
"1274","2020-06-24",1.1
"1275","2020-06-25",0.7
"1276","2020-06-26",0.579
"1277","2020-06-29",0.596
"1278","2020-06-30",0.542
"1279","2020-07-01",0.5
"1280","2020-07-02",0.429
"1281","2020-07-06",0.504
"1282","2020-07-07",0.51
"1283","2020-07-08",0.7
"1284","2020-07-09",0.67
"1285","2020-07-10",0.68
"1286","2020-07-13",0.69
"1287","2020-07-14",0.65
"1288","2020-07-15",0.574
"1289","2020-07-16",0.558
"1290","2020-07-17",0.566
"1291","2020-07-20",0.545
"1292","2020-07-21",0.54
"1293","2020-07-22",0.528
"1294","2020-07-23",0.51
"1295","2020-07-24",0.505
"1296","2020-07-27",0.499
"1297","2020-07-28",0.502
"1298","2020-07-29",0.595
"1299","2020-07-30",0.445
"1300","2020-07-31",0.435
"1301","2020-08-03",0.43
"1302","2020-08-04",0.43
"1303","2020-08-05",0.435
"1304","2020-08-06",0.435
"1305","2020-08-07",0.43
"1306","2020-08-10",0.444
"1307","2020-08-11",0.433
"1308","2020-08-12",0.417
"1309","2020-08-13",0.44
"1310","2020-08-14",0.333
"1311","2020-08-17",0.327
"1312","2020-08-18",0.332
"1313","2020-08-19",0.312
"1314","2020-08-20",0.294
"1315","2020-08-21",0.3
"1316","2020-08-24",0.283
"1317","2020-08-25",0.2
"1318","2020-08-26",0.2
"1319","2020-08-27",2.04
"1320","2020-08-28",1.89
"1321","2020-08-31",1.81
"1322","2020-09-01",1.67
"1323","2020-09-02",1.77
"1324","2020-09-03",1.81
"1325","2020-09-04",1.72
"1326","2020-09-08",1.69
"1327","2020-09-09",1.79
"1328","2020-09-10",1.64
"1329","2020-09-11",1.7
"1330","2020-09-14",1.81
"1331","2020-09-15",1.79
"1332","2020-09-16",1.79
"1333","2020-09-17",1.73
"1334","2020-09-18",1.76
"1335","2020-09-21",1.69
"1336","2020-09-22",1.69
"1337","2020-09-23",1.66
"1338","2020-09-24",1.56
"1339","2020-09-25",1.57
"1340","2020-09-28",1.56
"1341","2020-09-29",1.65
"1342","2020-09-30",1.67
"1343","2020-10-01",1.76
"1344","2020-10-02",1.7
"1345","2020-10-05",1.72
"1346","2020-10-06",1.75
"1347","2020-10-07",1.91
"1348","2020-10-08",1.9
"1349","2020-10-09",1.89
"1350","2020-10-12",1.91
"1351","2020-10-13",1.9
"1352","2020-10-14",1.86
"1353","2020-10-15",1.85
"1354","2020-10-16",1.87
"1355","2020-10-19",1.96
"1356","2020-10-20",1.86
"1357","2020-10-21",1.79
"1358","2020-10-22",1.84
"1359","2020-10-23",1.83
"1360","2020-10-26",1.77
"1361","2020-10-27",1.68
"1362","2020-10-28",1.61
"1363","2020-10-29",1.68
"1364","2020-10-30",1.62
"1365","2020-11-02",1.62
"1366","2020-11-03",1.615
"1367","2020-11-04",1.67
"1368","2020-11-05",1.69
"1369","2020-11-06",1.63
"1370","2020-11-09",1.67
"1371","2020-11-10",1.67
"1372","2020-11-11",1.7
"1373","2020-11-12",1.72
"1374","2020-11-13",1.69
"1375","2020-11-16",1.66
"1376","2020-11-17",1.75
"1377","2020-11-18",1.73
"1378","2020-11-19",1.74
"1379","2020-11-20",1.74
"1380","2020-11-23",1.72
"1381","2020-11-24",1.86
"1382","2020-11-25",1.86
"1383","2020-11-27",1.8
