"","date","EVOK"
"1002","2017-09-15",3.31
"1003","2017-09-18",3.33
"1004","2017-09-19",3.4
"1005","2017-09-20",3.36
"1006","2017-09-21",3.41
"1007","2017-09-22",3.49
"1008","2017-09-25",3.61
"1009","2017-09-26",3.2
"1010","2017-09-27",3.38
"1011","2017-09-28",3.4
"1012","2017-09-29",3.34
"1013","2017-10-02",3.32
"1014","2017-10-03",3.31
"1015","2017-10-04",3.46
"1016","2017-10-05",3.61
"1017","2017-10-06",3.62
"1018","2017-10-09",3.77
"1019","2017-10-10",3.84
"1020","2017-10-11",3.88
"1021","2017-10-12",3.73
"1022","2017-10-13",3.81
"1023","2017-10-16",3.72
"1024","2017-10-17",3.53
"1025","2017-10-18",3.4
"1026","2017-10-19",3.37
"1027","2017-10-20",3.44
"1028","2017-10-23",3.2
"1029","2017-10-24",3.1
"1030","2017-10-25",3.09
"1031","2017-10-26",2.87
"1032","2017-10-27",2.94
"1033","2017-10-30",2.93
"1034","2017-10-31",3.05
"1035","2017-11-01",2.95
"1036","2017-11-02",2.85
"1037","2017-11-03",2.81
"1038","2017-11-06",2.73
"1039","2017-11-07",2.67
"1040","2017-11-08",2.75
"1041","2017-11-09",2.79
"1042","2017-11-10",2.8
"1043","2017-11-13",2.81
"1044","2017-11-14",2.84
"1045","2017-11-15",2.67
"1046","2017-11-16",2.63
"1047","2017-11-17",2.79
"1048","2017-11-20",2.74
"1049","2017-11-21",2.72
"1050","2017-11-22",2.77
"1051","2017-11-24",2.74
"1052","2017-11-27",2.72
"1053","2017-11-28",2.67
"1054","2017-11-29",2.59
"1055","2017-11-30",2.67
"1056","2017-12-01",2.67
"1057","2017-12-04",2.65
"1058","2017-12-05",2.57
"1059","2017-12-06",2.58
"1060","2017-12-07",2.64
"1061","2017-12-08",2.65
"1062","2017-12-11",2.69
"1063","2017-12-12",2.68
"1064","2017-12-13",2.41
"1065","2017-12-14",2.31
"1066","2017-12-15",2.3
"1067","2017-12-18",2.3
"1068","2017-12-19",2.29
"1069","2017-12-20",2.22
"1070","2017-12-21",2.25
"1071","2017-12-22",2.31
"1072","2017-12-26",2.285
"1073","2017-12-27",2.3
"1074","2017-12-28",2.281
"1075","2017-12-29",2.26
"1076","2018-01-02",2.35
"1077","2018-01-03",2.48
"1078","2018-01-04",2.43
"1079","2018-01-05",2.4
"1080","2018-01-08",2.36
"1081","2018-01-09",2.31
"1082","2018-01-10",2.38
"1083","2018-01-11",2.62
"1084","2018-01-12",2.578
"1085","2018-01-16",2.59
"1086","2018-01-17",2.53
"1087","2018-01-18",2.71
"1088","2018-01-19",2.66
"1089","2018-01-22",2.69
"1090","2018-01-23",2.75
"1091","2018-01-24",2.71
"1092","2018-01-25",2.62
"1093","2018-01-26",2.67
"1094","2018-01-29",2.79
"1095","2018-01-30",2.73
"1096","2018-01-31",2.68
"1097","2018-02-01",2.67
"1098","2018-02-02",2.56
"1099","2018-02-05",2.46
"1100","2018-02-06",2.4
"1101","2018-02-07",2.43
"1102","2018-02-08",2.45
"1103","2018-02-09",2.39
"1104","2018-02-12",2.41
"1105","2018-02-13",2.44
"1106","2018-02-14",2.43
"1107","2018-02-15",2.07
"1108","2018-02-16",2.09
"1109","2018-02-20",2.09
"1110","2018-02-21",2.01
"1111","2018-02-22",2.02
"1112","2018-02-23",2.04
"1113","2018-02-26",1.97
"1114","2018-02-27",1.92
"1115","2018-02-28",1.95
"1116","2018-03-01",1.91
"1117","2018-03-02",1.9
"1118","2018-03-05",1.91
"1119","2018-03-06",1.93
"1120","2018-03-07",1.99
"1121","2018-03-08",2.08
"1122","2018-03-09",1.98
"1123","2018-03-12",2
"1124","2018-03-13",2.1
"1125","2018-03-14",2.09
"1126","2018-03-15",1.97
"1127","2018-03-16",2.06
"1128","2018-03-19",2.06
"1129","2018-03-20",1.98
"1130","2018-03-21",2.07
"1131","2018-03-22",2.07
"1132","2018-03-23",2.07
"1133","2018-03-26",2.05
"1134","2018-03-27",2.15
"1135","2018-03-28",2.05
"1136","2018-03-29",2.08
"1137","2018-04-02",2.15
"1138","2018-04-03",2.14
"1139","2018-04-04",2.2
"1140","2018-04-05",2.2
"1141","2018-04-06",2.14
"1142","2018-04-09",2.06
"1143","2018-04-10",2.12
"1144","2018-04-11",2.2
"1145","2018-04-12",2.4
"1146","2018-04-13",2.41
"1147","2018-04-16",2.455
"1148","2018-04-17",2.46
"1149","2018-04-18",2.42
"1150","2018-04-19",2.39
"1151","2018-04-20",2.39
"1152","2018-04-23",2.34
"1153","2018-04-24",2.34
"1154","2018-04-25",2.37
"1155","2018-04-26",2.36
"1156","2018-04-27",2.43
"1157","2018-04-30",2.48
"1158","2018-05-01",2.43
"1159","2018-05-02",2.45
"1160","2018-05-03",2.46
"1161","2018-05-04",2.51
"1162","2018-05-07",2.72
"1163","2018-05-08",2.61
"1164","2018-05-09",2.69
"1165","2018-05-10",2.7
"1166","2018-05-11",2.7
"1167","2018-05-14",2.81
"1168","2018-05-15",2.88
"1169","2018-05-16",2.97
"1170","2018-05-17",3
"1171","2018-05-18",3.05
"1172","2018-05-21",3.05
"1173","2018-05-22",3.05
"1174","2018-05-23",3.02
"1175","2018-05-24",3.01
"1176","2018-05-25",2.97
"1177","2018-05-29",2.82
"1178","2018-05-30",2.94
"1179","2018-05-31",2.94
"1180","2018-06-01",2.85
"1181","2018-06-04",2.81
"1182","2018-06-05",2.87
"1183","2018-06-06",2.75
"1184","2018-06-07",2.7
"1185","2018-06-08",2.68
"1186","2018-06-11",2.71
"1187","2018-06-12",2.72
"1188","2018-06-13",2.75
"1189","2018-06-14",2.76
"1190","2018-06-15",2.71
"1191","2018-06-18",2.77
"1192","2018-06-19",2.73
"1193","2018-06-20",2.71
"1194","2018-06-21",2.65
"1195","2018-06-22",2.59
"1196","2018-06-25",2.56
"1197","2018-06-26",2.55
"1198","2018-06-27",2.53
"1199","2018-06-28",2.47
"1200","2018-06-29",2.5
"1201","2018-07-02",2.48
"1202","2018-07-03",2.56
"1203","2018-07-05",2.55
"1204","2018-07-06",2.621
"1205","2018-07-09",2.64
"1206","2018-07-10",2.66
"1207","2018-07-11",2.61
"1208","2018-07-12",2.64
"1209","2018-07-13",2.67
"1210","2018-07-16",2.639
"1211","2018-07-17",2.6
"1212","2018-07-18",2.5
"1213","2018-07-19",2.69
"1214","2018-07-20",2.69
"1215","2018-07-23",2.65
"1216","2018-07-24",2.6
"1217","2018-07-25",2.64
"1218","2018-07-26",2.64
"1219","2018-07-27",2.58
"1220","2018-07-30",2.65
"1221","2018-07-31",2.77
"1222","2018-08-01",2.82
"1223","2018-08-02",2.77
"1224","2018-08-03",2.78
"1225","2018-08-06",2.76
"1226","2018-08-07",2.69
"1227","2018-08-08",2.61
"1228","2018-08-09",2.64
"1229","2018-08-10",2.52
"1230","2018-08-13",2.38
"1231","2018-08-14",2.42
"1232","2018-08-15",2.31
"1233","2018-08-16",2.36
"1234","2018-08-17",2.44
"1235","2018-08-20",2.38
"1236","2018-08-21",2.43
"1237","2018-08-22",2.51
"1238","2018-08-23",2.46
"1239","2018-08-24",2.54
"1240","2018-08-27",2.53
"1241","2018-08-28",2.6
"1242","2018-08-29",2.65
"1243","2018-08-30",2.8
"1244","2018-08-31",2.89
"1245","2018-09-04",3.17
"1246","2018-09-05",3.16
"1247","2018-09-06",3.1
"1248","2018-09-07",3.12
"1249","2018-09-10",3.22
"1250","2018-09-11",3.27
"1251","2018-09-12",3.18
"1252","2018-09-13",3.25
"1253","2018-09-14",3.24
"1254","2018-09-17",3.33
"1255","2018-09-18",3.32
"1256","2018-09-19",3.18
"1257","2018-09-20",3.16
"1258","2018-09-21",3.18
"1259","2018-09-24",3.205
"1260","2018-09-25",3.15
"1261","2018-09-26",3.076
"1262","2018-09-27",2.95
"1263","2018-09-28",2.98
"1264","2018-10-01",3
"1265","2018-10-02",3.01
"1266","2018-10-03",2.99
"1267","2018-10-04",2.91
"1268","2018-10-05",2.65
"1269","2018-10-08",2.58
"1270","2018-10-09",2.68
"1271","2018-10-10",2.72
"1272","2018-10-11",2.64
"1273","2018-10-12",2.65
"1274","2018-10-15",2.58
"1275","2018-10-16",2.64
"1276","2018-10-17",2.645
"1277","2018-10-18",2.57
"1278","2018-10-19",2.59
"1279","2018-10-22",2.57
"1280","2018-10-23",2.49
"1281","2018-10-24",2.43
"1282","2018-10-25",2.35
"1283","2018-10-26",2.32
"1284","2018-10-29",2.43
"1285","2018-10-30",2.41
"1286","2018-10-31",2.44
"1287","2018-11-01",2.585
"1288","2018-11-02",2.76
"1289","2018-11-05",2.73
"1290","2018-11-06",2.9
"1291","2018-11-07",2.94
"1292","2018-11-08",2.92
"1293","2018-11-09",2.76
"1294","2018-11-12",2.75
"1295","2018-11-13",2.74
"1296","2018-11-14",2.65
"1297","2018-11-15",2.54
"1298","2018-11-16",2.42
"1299","2018-11-19",2.47
"1300","2018-11-20",2.42
"1301","2018-11-21",2.42
"1302","2018-11-23",2.42
"1303","2018-11-26",2.56
"1304","2018-11-27",2.565
"1305","2018-11-28",2.57
"1306","2018-11-29",2.585
"1307","2018-11-30",2.55
"1308","2018-12-03",2.625
"1309","2018-12-04",2.68
"1310","2018-12-06",2.78
"1311","2018-12-07",2.65
"1312","2018-12-10",2.52
"1313","2018-12-11",2.56
"1314","2018-12-12",2.63
"1315","2018-12-13",2.55
"1316","2018-12-14",2.48
"1317","2018-12-17",2.43
"1318","2018-12-18",2.36
"1319","2018-12-19",2.38
"1320","2018-12-20",2.2
"1321","2018-12-21",2.11
"1322","2018-12-24",2.12
"1323","2018-12-26",2.19
"1324","2018-12-27",2.2
"1325","2018-12-28",2.3
"1326","2018-12-31",2.48
"1327","2019-01-02",2.55
"1328","2019-01-03",2.45
"1329","2019-01-04",2.51
"1330","2019-01-07",2.6
"1331","2019-01-08",2.64
"1332","2019-01-09",2.64
"1333","2019-01-10",2.55
"1334","2019-01-11",2.73
"1335","2019-01-14",2.82
"1336","2019-01-15",2.86
"1337","2019-01-16",2.71
"1338","2019-01-17",2.79
"1339","2019-01-18",2.8
"1340","2019-01-22",2.795
"1341","2019-01-23",2.76
"1342","2019-01-24",2.83
"1343","2019-01-25",2.8
"1344","2019-01-28",2.87
"1345","2019-01-29",2.8
"1346","2019-01-30",2.82
"1347","2019-01-31",2.89
"1348","2019-02-01",2.95
"1349","2019-02-04",2.93
"1350","2019-02-05",2.94
"1351","2019-02-06",2.94
"1352","2019-02-07",2.905
"1353","2019-02-08",2.88
"1354","2019-02-11",2.93
"1355","2019-02-12",2.95
"1356","2019-02-13",2.97
"1357","2019-02-14",2.94
"1358","2019-02-15",3.04
"1359","2019-02-19",3.2
"1360","2019-02-20",3.12
"1361","2019-02-21",3.03
"1362","2019-02-22",3.11
"1363","2019-02-25",3.1
"1364","2019-02-26",3.02
"1365","2019-02-27",3.063
"1366","2019-02-28",3.08
"1367","2019-03-01",3.04
"1368","2019-03-04",1.3
"1369","2019-03-05",1.23
"1370","2019-03-06",1.18
"1371","2019-03-07",1.27
"1372","2019-03-08",1.27
"1373","2019-03-11",1.27
"1374","2019-03-12",1.2
"1375","2019-03-13",1.2
"1376","2019-03-14",1.41
"1377","2019-03-15",1.33
"1378","2019-03-18",1.43
"1379","2019-03-19",1.51
"1380","2019-03-20",1.53
"1381","2019-03-21",1.5
"1382","2019-03-22",1.42
"1383","2019-03-25",1.45
"1384","2019-03-26",1.38
"1385","2019-03-27",1.4
"1386","2019-03-28",1.37
"1387","2019-03-29",1.5
"1388","2019-04-01",1.7
"1389","2019-04-02",0.9
"1390","2019-04-03",0.865
"1391","2019-04-04",0.772
"1392","2019-04-05",0.78
"1393","2019-04-08",0.762
"1394","2019-04-09",0.73
"1395","2019-04-10",0.715
"1396","2019-04-11",0.73
"1397","2019-04-12",0.768
"1398","2019-04-15",0.79
"1399","2019-04-16",0.748
"1400","2019-04-17",0.735
"1401","2019-04-18",0.728
"1402","2019-04-22",0.728
"1403","2019-04-23",0.711
"1404","2019-04-24",0.716
"1405","2019-04-25",0.702
"1406","2019-04-26",0.75
"1407","2019-04-29",0.73
"1408","2019-04-30",0.72
"1409","2019-05-01",0.73
"1410","2019-05-02",0.715
"1411","2019-05-03",0.706
"1412","2019-05-06",0.71
"1413","2019-05-07",0.72
"1414","2019-05-08",0.72
"1415","2019-05-09",0.67
"1416","2019-05-10",0.655
"1417","2019-05-13",0.594
"1418","2019-05-14",0.59
"1419","2019-05-15",0.61
"1420","2019-05-16",0.605
"1421","2019-05-17",0.595
"1422","2019-05-20",0.599
"1423","2019-05-21",0.605
"1424","2019-05-22",0.607
"1425","2019-05-23",0.6
"1426","2019-05-24",0.568
"1427","2019-05-28",0.611
"1428","2019-05-29",0.603
"1429","2019-05-30",0.619
"1430","2019-05-31",0.633
"1431","2019-06-03",0.67
"1432","2019-06-04",0.695
"1433","2019-06-05",0.68
"1434","2019-06-06",0.665
"1435","2019-06-07",0.66
"1436","2019-06-10",0.659
"1437","2019-06-11",0.65
"1438","2019-06-12",0.62
"1439","2019-06-13",0.62
"1440","2019-06-14",0.64
"1441","2019-06-17",0.62
"1442","2019-06-18",0.61
"1443","2019-06-19",0.604
"1444","2019-06-20",0.627
"1445","2019-06-21",0.62
"1446","2019-06-24",0.59
"1447","2019-06-25",0.561
"1448","2019-06-26",0.53
"1449","2019-06-27",0.573
"1450","2019-06-28",0.625
"1451","2019-07-01",0.628
"1452","2019-07-02",0.625
"1453","2019-07-03",0.66
"1454","2019-07-05",0.685
"1455","2019-07-08",0.8
"1456","2019-07-09",0.904
"1457","2019-07-10",0.875
"1458","2019-07-11",0.895
"1459","2019-07-12",0.88
"1460","2019-07-15",1.12
"1461","2019-07-16",1.08
"1462","2019-07-17",1.02
"1463","2019-07-18",1.04
"1464","2019-07-19",1.09
"1465","2019-07-22",1.23
"1466","2019-07-23",1.21
"1467","2019-07-24",1.14
"1468","2019-07-25",1.05
"1469","2019-07-26",0.984
"1470","2019-07-29",1.03
"1471","2019-07-30",1.005
"1472","2019-07-31",0.974
"1473","2019-08-01",0.921
"1474","2019-08-02",0.9
"1475","2019-08-05",0.879
"1476","2019-08-06",0.886
"1477","2019-08-07",0.982
"1478","2019-08-08",0.903
"1479","2019-08-09",0.885
"1480","2019-08-12",0.89
"1481","2019-08-13",0.875
"1482","2019-08-14",0.843
"1483","2019-08-15",0.86
"1484","2019-08-16",0.88
"1485","2019-08-19",0.888
"1486","2019-08-20",0.885
"1487","2019-08-21",0.933
"1488","2019-08-22",0.911
"1489","2019-08-23",0.92
"1490","2019-08-26",0.916
"1491","2019-08-27",0.897
"1492","2019-08-28",0.91
"1493","2019-08-29",0.95
"1494","2019-08-30",0.994
"1495","2019-09-03",0.96
"1496","2019-09-04",0.959
"1497","2019-09-05",0.96
"1498","2019-09-06",0.961
"1499","2019-09-09",0.943
"1500","2019-09-10",0.984
"1501","2019-09-11",0.968
"1502","2019-09-12",0.95
"1503","2019-09-13",0.955
"1504","2019-09-16",0.97
"1505","2019-09-17",0.99
"1506","2019-09-18",0.945
"1507","2019-09-19",0.95
"1508","2019-09-20",0.951
"1509","2019-09-23",0.92
"1510","2019-09-24",0.89
"1511","2019-09-25",0.868
"1512","2019-09-26",0.868
"1513","2019-09-27",0.875
"1514","2019-09-30",0.86
"1515","2019-10-01",0.887
"1516","2019-10-02",0.814
"1517","2019-10-03",0.852
"1518","2019-10-04",0.83
"1519","2019-10-07",0.821
"1520","2019-10-08",0.81
"1521","2019-10-09",0.808
"1522","2019-10-10",0.775
"1523","2019-10-11",0.8
"1524","2019-10-14",0.798
"1525","2019-10-15",0.803
"1526","2019-10-16",0.85
"1527","2019-10-17",0.848
"1528","2019-10-18",0.811
"1529","2019-10-21",0.82
"1530","2019-10-22",0.85
"1531","2019-10-23",0.833
"1532","2019-10-24",0.832
"1533","2019-10-25",0.84
"1534","2019-10-28",0.83
"1535","2019-10-29",0.848
"1536","2019-10-30",0.859
"1537","2019-10-31",0.875
"1538","2019-11-01",0.9
"1539","2019-11-04",0.905
"1540","2019-11-05",0.89
"1541","2019-11-06",0.87
"1542","2019-11-07",0.87
"1543","2019-11-08",0.9
"1544","2019-11-11",0.88
"1545","2019-11-12",0.919
"1546","2019-11-13",0.95
"1547","2019-11-14",1.02
"1548","2019-11-15",1.1
"1549","2019-11-18",1.48
"1550","2019-11-19",1.33
"1551","2019-11-20",1.3
"1552","2019-11-21",1.23
"1553","2019-11-22",1.4
"1554","2019-11-25",1.51
"1555","2019-11-26",1.62
"1556","2019-11-27",1.65
"1557","2019-11-29",1.66
"1558","2019-12-02",1.59
"1559","2019-12-03",1.62
"1560","2019-12-04",1.59
"1561","2019-12-05",1.61
"1562","2019-12-06",1.66
"1563","2019-12-09",1.69
"1564","2019-12-10",1.65
"1565","2019-12-11",1.64
"1566","2019-12-12",1.6
"1567","2019-12-13",1.62
"1568","2019-12-16",1.61
"1569","2019-12-17",1.55
"1570","2019-12-18",1.57
"1571","2019-12-19",1.57
"1572","2019-12-20",1.51
"1573","2019-12-23",1.5
"1574","2019-12-24",1.56
"1575","2019-12-26",1.67
"1576","2019-12-27",1.61
"1577","2019-12-30",1.61
"1578","2019-12-31",1.62
"1579","2020-01-02",1.6
"1580","2020-01-03",1.56
"1581","2020-01-06",1.53
"1582","2020-01-07",1.53
"1583","2020-01-08",1.47
"1584","2020-01-09",1.5
"1585","2020-01-10",1.47
"1586","2020-01-13",1.45
"1587","2020-01-14",1.47
"1588","2020-01-15",1.6
"1589","2020-01-16",1.6
"1590","2020-01-17",1.575
"1591","2020-01-21",1.52
"1592","2020-01-22",1.46
"1593","2020-01-23",1.54
"1594","2020-01-24",1.49
"1595","2020-01-27",1.43
"1596","2020-01-28",1.48
"1597","2020-01-29",1.5
"1598","2020-01-30",1.46
"1599","2020-01-31",1.39
"1600","2020-02-03",1.38
"1601","2020-02-04",1.46
"1602","2020-02-05",1.43
"1603","2020-02-06",1.41
"1604","2020-02-07",1.41
"1605","2020-02-10",1.44
"1606","2020-02-11",1.42
"1607","2020-02-12",1.43
"1608","2020-02-13",1.45
"1609","2020-02-14",1.48
"1610","2020-02-18",1.48
"1611","2020-02-19",1.52
"1612","2020-02-20",1.525
"1613","2020-02-21",1.51
"1614","2020-02-24",1.48
"1615","2020-02-25",1.39
"1616","2020-02-26",1.37
"1617","2020-02-27",1.311
"1618","2020-02-28",1.23
"1619","2020-03-02",1.29
"1620","2020-03-03",1.38
"1621","2020-03-04",1.42
"1622","2020-03-05",1.35
"1623","2020-03-06",1.34
"1624","2020-03-09",1.203
"1625","2020-03-10",1.2
"1626","2020-03-11",1.11
"1627","2020-03-12",0.91
"1628","2020-03-13",0.95
"1629","2020-03-16",0.9
"1630","2020-03-17",0.922
"1631","2020-03-18",0.82
"1632","2020-03-19",0.905
"1633","2020-03-20",0.896
"1634","2020-03-23",0.876
"1635","2020-03-24",0.92
"1636","2020-03-25",1.01
"1637","2020-03-26",1.15
"1638","2020-03-27",1.11
"1639","2020-03-30",1.12
"1640","2020-03-31",1.16
"1641","2020-04-01",1.07
"1642","2020-04-02",1.03
"1643","2020-04-03",1.05
"1644","2020-04-06",1.08
"1645","2020-04-07",1.06
"1646","2020-04-08",1.08
"1647","2020-04-09",1.1
"1648","2020-04-13",1.12
"1649","2020-04-14",1.25
"1650","2020-04-15",1.24
"1651","2020-04-16",1.36
"1652","2020-04-17",1.35
"1653","2020-04-20",1.32
"1654","2020-04-21",1.28
"1655","2020-04-22",1.24
"1656","2020-04-23",1.17
"1657","2020-04-24",1.17
"1658","2020-04-27",1.3
"1659","2020-04-28",1.26
"1660","2020-04-29",1.28
"1661","2020-04-30",1.33
"1662","2020-05-01",1.36
"1663","2020-05-04",1.37
"1664","2020-05-05",1.37
"1665","2020-05-06",1.37
"1666","2020-05-07",1.35
"1667","2020-05-08",1.3
"1668","2020-05-11",1.4
"1669","2020-05-12",1.37
"1670","2020-05-13",1.43
"1671","2020-05-14",1.41
"1672","2020-05-15",1.47
"1673","2020-05-18",1.68
"1674","2020-05-19",1.75
"1675","2020-05-20",2.01
"1676","2020-05-21",2.04
"1677","2020-05-22",2.38
"1678","2020-05-26",2.61
"1679","2020-05-27",2.6
"1680","2020-05-28",2.52
"1681","2020-05-29",2.47
"1682","2020-06-01",2.34
"1683","2020-06-02",2.37
"1684","2020-06-03",2.32
"1685","2020-06-04",2.32
"1686","2020-06-05",2.54
"1687","2020-06-08",2.6
"1688","2020-06-09",2.48
"1689","2020-06-10",2.45
"1690","2020-06-11",2.21
"1691","2020-06-12",2.39
"1692","2020-06-15",2.62
"1693","2020-06-16",2.47
"1694","2020-06-17",2.39
"1695","2020-06-18",2.29
"1696","2020-06-19",2.35
"1697","2020-06-22",3.8
"1698","2020-06-23",3.57
"1699","2020-06-24",3.5
"1700","2020-06-25",3.73
"1701","2020-06-26",3.54
"1702","2020-06-29",3.48
"1703","2020-06-30",3.54
"1704","2020-07-01",3.58
"1705","2020-07-02",3.72
"1706","2020-07-06",3.61
"1707","2020-07-07",3.63
"1708","2020-07-08",3.62
"1709","2020-07-09",3.58
"1710","2020-07-10",3.47
"1711","2020-07-13",3.43
"1712","2020-07-14",3.63
"1713","2020-07-15",3.56
"1714","2020-07-16",3.84
"1715","2020-07-17",3.815
"1716","2020-07-20",3.75
"1717","2020-07-21",3.7
"1718","2020-07-22",3.64
"1719","2020-07-23",3.53
"1720","2020-07-24",3.47
"1721","2020-07-27",3.48
"1722","2020-07-28",3.47
"1723","2020-07-29",3.53
"1724","2020-07-30",3.67
"1725","2020-07-31",3.69
"1726","2020-08-03",3.78
"1727","2020-08-04",3.92
"1728","2020-08-05",4.3
"1729","2020-08-06",4.1
"1730","2020-08-07",4.2
"1731","2020-08-10",4.87
"1732","2020-08-11",5.37
"1733","2020-08-12",5.16
"1734","2020-08-13",5.54
"1735","2020-08-14",5.7
"1736","2020-08-17",5.69
"1737","2020-08-18",5.54
"1738","2020-08-19",5.46
"1739","2020-08-20",5.27
"1740","2020-08-21",4.72
"1741","2020-08-24",4.51
"1742","2020-08-25",4.61
"1743","2020-08-26",4.6
"1744","2020-08-27",4.43
"1745","2020-08-28",4.4
"1746","2020-08-31",4.47
"1747","2020-09-01",4.89
"1748","2020-09-02",5.3
"1749","2020-09-03",5.26
"1750","2020-09-04",5.48
"1751","2020-09-08",5.4
"1752","2020-09-09",5.24
"1753","2020-09-10",5.06
"1754","2020-09-11",4.99
"1755","2020-09-14",5.05
"1756","2020-09-15",4.891
"1757","2020-09-16",4.8
"1758","2020-09-17",4.81
"1759","2020-09-18",4.92
"1760","2020-09-21",4.69
"1761","2020-09-22",4.73
"1762","2020-09-23",4.43
"1763","2020-09-24",4.57
"1764","2020-09-25",4.75
"1765","2020-09-28",4.73
"1766","2020-09-29",4.73
"1767","2020-09-30",4.69
"1768","2020-10-01",4.54
"1769","2020-10-02",4.39
"1770","2020-10-05",4.49
"1771","2020-10-06",4.41
"1772","2020-10-07",4.56
"1773","2020-10-08",4.38
"1774","2020-10-09",4.39
"1775","2020-10-12",4.33
"1776","2020-10-13",4.88
"1777","2020-10-14",4.81
"1778","2020-10-15",4.7
"1779","2020-10-16",4.69
"1780","2020-10-19",4.5
"1781","2020-10-20",4.79
"1782","2020-10-21",4.63
"1783","2020-10-22",4.65
"1784","2020-10-23",4.53
"1785","2020-10-26",4.36
"1786","2020-10-27",4.3
"1787","2020-10-28",4.08
"1788","2020-10-29",3.99
"1789","2020-10-30",3.82
"1790","2020-11-02",3.8
"1791","2020-11-03",3.46
"1792","2020-11-04",3.67
"1793","2020-11-05",3.62
"1794","2020-11-06",3.69
"1795","2020-11-09",3.41
"1796","2020-11-10",3.27
"1797","2020-11-11",3.46
"1798","2020-11-12",3.55
"1799","2020-11-13",3.71
"1800","2020-11-16",3.52
"1801","2020-11-17",3.41
"1802","2020-11-18",3.24
"1803","2020-11-19",3.12
"1804","2020-11-20",3.12
"1805","2020-11-23",2.92
"1806","2020-11-24",2.99
"1807","2020-11-25",3.02
"1808","2020-11-27",3.04
