"","date","SESN"
"1001","2018-01-26",1.03
"1002","2018-01-29",1.1
"1003","2018-01-30",1.04
"1004","2018-01-31",1.04
"1005","2018-02-01",0.953
"1006","2018-02-02",0.88
"1007","2018-02-05",0.83
"1008","2018-02-06",0.856
"1009","2018-02-07",0.866
"1010","2018-02-08",0.838
"1011","2018-02-09",0.81
"1012","2018-02-12",0.86
"1013","2018-02-13",0.9
"1014","2018-02-14",0.9
"1015","2018-02-15",0.9
"1016","2018-02-16",0.925
"1017","2018-02-20",0.927
"1018","2018-02-21",0.94
"1019","2018-02-22",0.963
"1020","2018-02-23",0.94
"1021","2018-02-26",0.945
"1022","2018-02-27",0.935
"1023","2018-02-28",0.95
"1024","2018-03-01",0.926
"1025","2018-03-02",0.95
"1026","2018-03-05",1
"1027","2018-03-06",1.1
"1028","2018-03-07",1.08
"1029","2018-03-08",1.19
"1030","2018-03-09",1.25
"1031","2018-03-12",1.12
"1032","2018-03-13",1.11
"1033","2018-03-14",1.15
"1034","2018-03-15",1.11
"1035","2018-03-16",1.07
"1036","2018-03-19",1.05
"1037","2018-03-20",1.13
"1038","2018-03-21",1.06
"1039","2018-03-22",1.05
"1040","2018-03-23",1.05
"1041","2018-03-26",1.05
"1042","2018-03-27",1.02
"1043","2018-03-28",1.02
"1044","2018-03-29",1.05
"1045","2018-04-02",1.04
"1046","2018-04-03",1.25
"1047","2018-04-04",1.41
"1048","2018-04-05",1.39
"1049","2018-04-06",1.5
"1050","2018-04-09",1.5
"1051","2018-04-10",1.55
"1052","2018-04-11",1.47
"1053","2018-04-12",1.46
"1054","2018-04-13",1.39
"1055","2018-04-16",1.58
"1056","2018-04-17",1.5
"1057","2018-04-18",1.49
"1058","2018-04-19",1.62
"1059","2018-04-20",1.91
"1060","2018-04-23",2.09
"1061","2018-04-24",2.22
"1062","2018-04-25",2.37
"1063","2018-04-26",2.35
"1064","2018-04-27",2.51
"1065","2018-04-30",2.79
"1066","2018-05-01",2.91
"1067","2018-05-02",3.22
"1068","2018-05-03",3.29
"1069","2018-05-04",3.15
"1070","2018-05-07",2.96
"1071","2018-05-08",2.7
"1072","2018-05-09",2.83
"1073","2018-05-10",2.62
"1074","2018-05-11",2.81
"1075","2018-05-14",2.81
"1076","2018-05-15",2.65
"1077","2018-05-16",3.29
"1078","2018-05-17",3.15
"1079","2018-05-18",3
"1080","2018-05-21",2.31
"1081","2018-05-22",2.28
"1082","2018-05-23",2.03
"1083","2018-05-24",2.04
"1084","2018-05-25",1.74
"1085","2018-05-29",1.65
"1086","2018-05-30",1.8
"1087","2018-05-31",2.27
"1088","2018-06-01",2.52
"1089","2018-06-04",2.64
"1090","2018-06-05",2.8
"1091","2018-06-06",2.6
"1092","2018-06-07",2.52
"1093","2018-06-08",2.48
"1094","2018-06-11",2.51
"1095","2018-06-12",2.24
"1096","2018-06-13",2.13
"1097","2018-06-14",2.17
"1098","2018-06-15",2.11
"1099","2018-06-18",2.21
"1100","2018-06-19",2.1
"1101","2018-06-20",2.1
"1102","2018-06-21",2.07
"1103","2018-06-22",2.05
"1104","2018-06-25",2
"1105","2018-06-26",2.01
"1106","2018-06-27",1.89
"1107","2018-06-28",1.99
"1108","2018-06-29",1.95
"1109","2018-07-02",2.05
"1110","2018-07-03",1.98
"1111","2018-07-05",1.98
"1112","2018-07-06",1.94
"1113","2018-07-09",2.05
"1114","2018-07-10",2
"1115","2018-07-11",1.95
"1116","2018-07-12",2
"1117","2018-07-13",2
"1118","2018-07-16",1.99
"1119","2018-07-17",1.94
"1120","2018-07-18",1.94
"1121","2018-07-19",1.9
"1122","2018-07-20",1.85
"1123","2018-07-23",1.92
"1124","2018-07-24",1.84
"1125","2018-07-25",1.83
"1126","2018-07-26",1.78
"1127","2018-07-27",1.69
"1128","2018-07-30",1.72
"1129","2018-07-31",1.75
"1130","2018-08-01",1.82
"1131","2018-08-02",1.73
"1132","2018-08-03",1.71
"1133","2018-08-06",1.65
"1134","2018-08-07",1.6
"1135","2018-08-08",1.54
"1136","2018-08-09",1.73
"1137","2018-08-10",1.79
"1138","2018-08-13",1.88
"1139","2018-08-14",1.89
"1140","2018-08-15",1.92
"1141","2018-08-16",1.88
"1142","2018-08-17",1.78
"1143","2018-08-20",1.72
"1144","2018-08-21",1.81
"1145","2018-08-22",1.82
"1146","2018-08-23",1.78
"1147","2018-08-24",1.77
"1148","2018-08-27",1.73
"1149","2018-08-28",1.76
"1150","2018-08-29",1.91
"1151","2018-08-30",2.05
"1152","2018-08-31",2.24
"1153","2018-09-04",2.38
"1154","2018-09-05",2.29
"1155","2018-09-06",2.16
"1156","2018-09-07",2.2
"1157","2018-09-10",2.27
"1158","2018-09-11",2.25
"1159","2018-09-12",2.22
"1160","2018-09-13",2.31
"1161","2018-09-14",2.21
"1162","2018-09-17",2.1
"1163","2018-09-18",2.08
"1164","2018-09-19",2.1
"1165","2018-09-20",2.07
"1166","2018-09-21",2.09
"1167","2018-09-24",2.09
"1168","2018-09-25",2.04
"1169","2018-09-26",1.98
"1170","2018-09-27",2.14
"1171","2018-09-28",2.15
"1172","2018-10-01",2.04
"1173","2018-10-02",2.04
"1174","2018-10-03",1.98
"1175","2018-10-04",1.9
"1176","2018-10-05",1.87
"1177","2018-10-08",1.85
"1178","2018-10-09",1.81
"1179","2018-10-10",1.75
"1180","2018-10-11",1.77
"1181","2018-10-12",1.76
"1182","2018-10-15",1.73
"1183","2018-10-16",1.78
"1184","2018-10-17",1.71
"1185","2018-10-18",1.65
"1186","2018-10-19",1.62
"1187","2018-10-22",1.59
"1188","2018-10-23",1.55
"1189","2018-10-24",1.44
"1190","2018-10-25",1.56
"1191","2018-10-26",1.48
"1192","2018-10-29",1.45
"1193","2018-10-30",1.46
"1194","2018-10-31",1.48
"1195","2018-11-01",1.58
"1196","2018-11-02",1.6
"1197","2018-11-05",1.59
"1198","2018-11-06",1.56
"1199","2018-11-07",1.54
"1200","2018-11-08",1.86
"1201","2018-11-09",1.79
"1202","2018-11-12",1.73
"1203","2018-11-13",1.69
"1204","2018-11-14",1.6
"1205","2018-11-15",1.59
"1206","2018-11-16",1.7
"1207","2018-11-19",1.74
"1208","2018-11-20",1.7
"1209","2018-11-21",1.66
"1210","2018-11-23",1.83
"1211","2018-11-26",1.73
"1212","2018-11-27",1.66
"1213","2018-11-28",1.68
"1214","2018-11-29",1.74
"1215","2018-11-30",1.73
"1216","2018-12-03",1.7
"1217","2018-12-04",1.64
"1218","2018-12-06",1.6
"1219","2018-12-07",1.55
"1220","2018-12-10",1.58
"1221","2018-12-11",1.52
"1222","2018-12-12",1.53
"1223","2018-12-13",1.44
"1224","2018-12-14",1.4
"1225","2018-12-17",1.31
"1226","2018-12-18",1.13
"1227","2018-12-19",1.09
"1228","2018-12-20",1.03
"1229","2018-12-21",0.96
"1230","2018-12-24",1.04
"1231","2018-12-26",1.23
"1232","2018-12-27",1.31
"1233","2018-12-28",1.42
"1234","2018-12-31",1.42
"1235","2019-01-02",1.47
"1236","2019-01-03",0.93
"1237","2019-01-04",0.86
"1238","2019-01-07",0.852
"1239","2019-01-08",0.87
"1240","2019-01-09",0.82
"1241","2019-01-10",0.79
"1242","2019-01-11",0.763
"1243","2019-01-14",0.79
"1244","2019-01-15",0.783
"1245","2019-01-16",0.752
"1246","2019-01-17",0.689
"1247","2019-01-18",0.705
"1248","2019-01-22",0.736
"1249","2019-01-23",0.737
"1250","2019-01-24",0.758
"1251","2019-01-25",0.754
"1252","2019-01-28",0.714
"1253","2019-01-29",0.7
"1254","2019-01-30",0.711
"1255","2019-01-31",0.729
"1256","2019-02-01",0.75
"1257","2019-02-04",0.76
"1258","2019-02-05",0.82
"1259","2019-02-06",0.821
"1260","2019-02-07",0.766
"1261","2019-02-08",0.824
"1262","2019-02-11",0.795
"1263","2019-02-12",0.815
"1264","2019-02-13",0.815
"1265","2019-02-14",0.793
"1266","2019-02-15",0.84
"1267","2019-02-19",0.84
"1268","2019-02-20",0.812
"1269","2019-02-21",0.829
"1270","2019-02-22",0.812
"1271","2019-02-25",0.831
"1272","2019-02-26",1.05
"1273","2019-02-27",1
"1274","2019-02-28",0.95
"1275","2019-03-01",1.02
"1276","2019-03-04",0.95
"1277","2019-03-05",0.916
"1278","2019-03-06",0.87
"1279","2019-03-07",0.865
"1280","2019-03-08",0.929
"1281","2019-03-11",0.958
"1282","2019-03-12",1.01
"1283","2019-03-13",1.01
"1284","2019-03-14",0.983
"1285","2019-03-15",0.965
"1286","2019-03-18",0.959
"1287","2019-03-19",0.98
"1288","2019-03-20",0.964
"1289","2019-03-21",0.909
"1290","2019-03-22",0.88
"1291","2019-03-25",0.871
"1292","2019-03-26",0.9
"1293","2019-03-27",0.9
"1294","2019-03-28",0.96
"1295","2019-03-29",1.03
"1296","2019-04-01",1
"1297","2019-04-02",1.01
"1298","2019-04-03",1.03
"1299","2019-04-04",1.02
"1300","2019-04-05",1.01
"1301","2019-04-08",0.976
"1302","2019-04-09",0.952
"1303","2019-04-10",0.998
"1304","2019-04-11",0.97
"1305","2019-04-12",1.03
"1306","2019-04-15",1.13
"1307","2019-04-16",1.35
"1308","2019-04-17",1.18
"1309","2019-04-18",1.18
"1310","2019-04-22",1.025
"1311","2019-04-23",1.07
"1312","2019-04-24",1.08
"1313","2019-04-25",1.08
"1314","2019-04-26",1.1
"1315","2019-04-29",1.24
"1316","2019-04-30",1.24
"1317","2019-05-01",1.23
"1318","2019-05-02",1.23
"1319","2019-05-03",1.3
"1320","2019-05-06",1.34
"1321","2019-05-07",1.24
"1322","2019-05-08",1.3
"1323","2019-05-09",1.23
"1324","2019-05-10",1.16
"1325","2019-05-13",1.13
"1326","2019-05-14",1.19
"1327","2019-05-15",1.26
"1328","2019-05-16",1.37
"1329","2019-05-17",1.44
"1330","2019-05-20",1.75
"1331","2019-05-21",1.97
"1332","2019-05-22",2.06
"1333","2019-05-23",2.05
"1334","2019-05-24",2.02
"1335","2019-05-28",2.27
"1336","2019-05-29",2.46
"1337","2019-05-30",2.36
"1338","2019-05-31",2.22
"1339","2019-06-03",2.15
"1340","2019-06-04",2.23
"1341","2019-06-05",2.09
"1342","2019-06-06",2.14
"1343","2019-06-07",2.32
"1344","2019-06-10",1.9
"1345","2019-06-11",2.05
"1346","2019-06-12",1.91
"1347","2019-06-13",1.83
"1348","2019-06-14",1.7
"1349","2019-06-17",1.85
"1350","2019-06-18",1.84
"1351","2019-06-19",1.48
"1352","2019-06-20",1.4
"1353","2019-06-21",1.44
"1354","2019-06-24",1.47
"1355","2019-06-25",1.5
"1356","2019-06-26",1.66
"1357","2019-06-27",1.6
"1358","2019-06-28",1.5
"1359","2019-07-01",1.51
"1360","2019-07-02",1.39
"1361","2019-07-03",1.35
"1362","2019-07-05",1.23
"1363","2019-07-08",1.29
"1364","2019-07-09",1.23
"1365","2019-07-10",1.225
"1366","2019-07-11",1.22
"1367","2019-07-12",1.2
"1368","2019-07-15",1.22
"1369","2019-07-16",1.29
"1370","2019-07-17",1.31
"1371","2019-07-18",1.26
"1372","2019-07-19",1.26
"1373","2019-07-22",1.21
"1374","2019-07-23",1.235
"1375","2019-07-24",1.23
"1376","2019-07-25",1.2
"1377","2019-07-26",1.14
"1378","2019-07-29",1.08
"1379","2019-07-30",1.145
"1380","2019-07-31",1.23
"1381","2019-08-01",1.16
"1382","2019-08-02",1.2
"1383","2019-08-05",1.15
"1384","2019-08-06",1.13
"1385","2019-08-07",1.17
"1386","2019-08-08",1.17
"1387","2019-08-09",1.19
"1388","2019-08-12",1.18
"1389","2019-08-13",1.15
"1390","2019-08-14",1.11
"1391","2019-08-15",1.11
"1392","2019-08-16",1.12
"1393","2019-08-19",1.14
"1394","2019-08-20",1.17
"1395","2019-08-21",1.22
"1396","2019-08-22",1.18
"1397","2019-08-23",1.13
"1398","2019-08-26",1.13
"1399","2019-08-27",1.11
"1400","2019-08-28",1.12
"1401","2019-08-29",1.12
"1402","2019-08-30",1.09
"1403","2019-09-03",1.07
"1404","2019-09-04",1.06
"1405","2019-09-05",1.04
"1406","2019-09-06",1.115
"1407","2019-09-09",1.07
"1408","2019-09-10",1.08
"1409","2019-09-11",1.11
"1410","2019-09-12",1.075
"1411","2019-09-13",1.13
"1412","2019-09-16",1.185
"1413","2019-09-17",1.12
"1414","2019-09-18",1.1
"1415","2019-09-19",1.09
"1416","2019-09-20",1.14
"1417","2019-09-23",1.13
"1418","2019-09-24",1.12
"1419","2019-09-25",1.1
"1420","2019-09-26",1.1
"1421","2019-09-27",1.16
"1422","2019-09-30",1.17
"1423","2019-10-01",1.21
"1424","2019-10-02",1.25
"1425","2019-10-03",1.24
"1426","2019-10-04",1.22
"1427","2019-10-07",1.22
"1428","2019-10-08",1.18
"1429","2019-10-09",1.15
"1430","2019-10-10",1.13
"1431","2019-10-11",1.13
"1432","2019-10-14",1.16
"1433","2019-10-15",1.2
"1434","2019-10-16",1.22
"1435","2019-10-17",1.19
"1436","2019-10-18",1.18
"1437","2019-10-21",1.19
"1438","2019-10-22",1.21
"1439","2019-10-23",1.19
"1440","2019-10-24",1.38
"1441","2019-10-25",1.39
"1442","2019-10-28",1.5
"1443","2019-10-29",1.42
"1444","2019-10-30",1.2
"1445","2019-10-31",1.22
"1446","2019-11-01",1.2
"1447","2019-11-04",1.13
"1448","2019-11-05",1.1
"1449","2019-11-06",1.15
"1450","2019-11-07",1.155
"1451","2019-11-08",1.135
"1452","2019-11-11",1.12
"1453","2019-11-12",1.14
"1454","2019-11-13",1.13
"1455","2019-11-14",1.14
"1456","2019-11-15",1.15
"1457","2019-11-18",1.14
"1458","2019-11-19",1.14
"1459","2019-11-20",1.12
"1460","2019-11-21",1.145
"1461","2019-11-22",1.145
"1462","2019-11-25",1.13
"1463","2019-11-26",1.145
"1464","2019-11-27",1.305
"1465","2019-11-29",1.18
"1466","2019-12-02",1.18
"1467","2019-12-03",1.205
"1468","2019-12-04",1.2
"1469","2019-12-05",1.2
"1470","2019-12-06",1.18
"1471","2019-12-09",1.17
"1472","2019-12-10",1.135
"1473","2019-12-11",1.095
"1474","2019-12-12",1.09
"1475","2019-12-13",1.1
"1476","2019-12-16",0.92
"1477","2019-12-17",1
"1478","2019-12-18",0.925
"1479","2019-12-19",0.895
"1480","2019-12-20",0.886
"1481","2019-12-23",0.944
"1482","2019-12-24",0.925
"1483","2019-12-26",1
"1484","2019-12-27",0.994
"1485","2019-12-30",1.03
"1486","2019-12-31",1.04
"1487","2020-01-02",1.03
"1488","2020-01-03",1.025
"1489","2020-01-06",1.01
"1490","2020-01-07",1.025
"1491","2020-01-08",1
"1492","2020-01-09",0.966
"1493","2020-01-10",1.01
"1494","2020-01-13",1.01
"1495","2020-01-14",1.01
"1496","2020-01-15",0.99
"1497","2020-01-16",1
"1498","2020-01-17",0.97
"1499","2020-01-21",0.967
"1500","2020-01-22",0.942
"1501","2020-01-23",0.93
"1502","2020-01-24",0.89
"1503","2020-01-27",0.84
"1504","2020-01-28",0.981
"1505","2020-01-29",0.98
"1506","2020-01-30",0.936
"1507","2020-01-31",0.95
"1508","2020-02-03",0.931
"1509","2020-02-04",0.91
"1510","2020-02-05",0.943
"1511","2020-02-06",0.966
"1512","2020-02-07",0.937
"1513","2020-02-10",0.937
"1514","2020-02-11",0.921
"1515","2020-02-12",0.91
"1516","2020-02-13",0.891
"1517","2020-02-14",0.871
"1518","2020-02-18",0.861
"1519","2020-02-19",0.84
"1520","2020-02-20",0.85
"1521","2020-02-21",0.851
"1522","2020-02-24",0.822
"1523","2020-02-25",0.784
"1524","2020-02-26",0.79
"1525","2020-02-27",0.75
"1526","2020-02-28",0.76
"1527","2020-03-02",0.774
"1528","2020-03-03",0.789
"1529","2020-03-04",0.834
"1530","2020-03-05",0.858
"1531","2020-03-06",0.836
"1532","2020-03-09",0.76
"1533","2020-03-10",0.759
"1534","2020-03-11",0.72
"1535","2020-03-12",0.63
"1536","2020-03-13",0.632
"1537","2020-03-16",0.455
"1538","2020-03-17",0.448
"1539","2020-03-18",0.394
"1540","2020-03-19",0.453
"1541","2020-03-20",0.491
"1542","2020-03-23",0.529
"1543","2020-03-24",0.578
"1544","2020-03-25",0.57
"1545","2020-03-26",0.615
"1546","2020-03-27",0.566
"1547","2020-03-30",0.553
"1548","2020-03-31",0.561
"1549","2020-04-01",0.562
"1550","2020-04-02",0.53
"1551","2020-04-03",0.519
"1552","2020-04-06",0.54
"1553","2020-04-07",0.53
"1554","2020-04-08",0.542
"1555","2020-04-09",0.543
"1556","2020-04-13",0.599
"1557","2020-04-14",0.574
"1558","2020-04-15",0.553
"1559","2020-04-16",0.532
"1560","2020-04-17",0.54
"1561","2020-04-20",0.54
"1562","2020-04-21",0.521
"1563","2020-04-22",0.543
"1564","2020-04-23",0.54
"1565","2020-04-24",0.54
"1566","2020-04-27",0.55
"1567","2020-04-28",0.536
"1568","2020-04-29",0.55
"1569","2020-04-30",0.55
"1570","2020-05-01",0.541
"1571","2020-05-04",0.646
"1572","2020-05-05",0.646
"1573","2020-05-06",0.629
"1574","2020-05-07",0.715
"1575","2020-05-08",0.807
"1576","2020-05-11",0.706
"1577","2020-05-12",0.72
"1578","2020-05-13",0.692
"1579","2020-05-14",0.667
"1580","2020-05-15",0.676
"1581","2020-05-18",0.741
"1582","2020-05-19",0.74
"1583","2020-05-20",0.8
"1584","2020-05-21",0.802
"1585","2020-05-22",0.808
"1586","2020-05-26",0.87
"1587","2020-05-27",0.82
"1588","2020-05-28",0.8
"1589","2020-05-29",0.804
"1590","2020-06-01",0.802
"1591","2020-06-02",0.77
"1592","2020-06-03",0.755
"1593","2020-06-04",0.76
"1594","2020-06-05",0.784
"1595","2020-06-08",0.784
"1596","2020-06-09",0.79
"1597","2020-06-10",0.779
"1598","2020-06-11",0.746
"1599","2020-06-12",0.741
"1600","2020-06-15",0.751
"1601","2020-06-16",0.743
"1602","2020-06-17",0.736
"1603","2020-06-18",0.738
"1604","2020-06-19",0.728
"1605","2020-06-22",0.735
"1606","2020-06-23",0.73
"1607","2020-06-24",0.72
"1608","2020-06-25",0.717
"1609","2020-06-26",0.695
"1610","2020-06-29",0.7
"1611","2020-06-30",0.72
"1612","2020-07-01",0.714
"1613","2020-07-02",0.706
"1614","2020-07-06",0.705
"1615","2020-07-07",0.707
"1616","2020-07-08",0.713
"1617","2020-07-09",0.695
"1618","2020-07-10",0.702
"1619","2020-07-13",0.676
"1620","2020-07-14",0.671
"1621","2020-07-15",0.694
"1622","2020-07-16",0.72
"1623","2020-07-17",0.745
"1624","2020-07-20",0.781
"1625","2020-07-21",0.795
"1626","2020-07-22",0.832
"1627","2020-07-23",0.969
"1628","2020-07-24",0.99
"1629","2020-07-27",1.06
"1630","2020-07-28",1
"1631","2020-07-29",1
"1632","2020-07-30",1.01
"1633","2020-07-31",1.04
"1634","2020-08-03",1.06
"1635","2020-08-04",1.05
"1636","2020-08-05",1
"1637","2020-08-06",1
"1638","2020-08-07",1
"1639","2020-08-10",1.06
"1640","2020-08-11",1.07
"1641","2020-08-12",1.02
"1642","2020-08-13",1.05
"1643","2020-08-14",1.05
"1644","2020-08-17",1.08
"1645","2020-08-18",1.09
"1646","2020-08-19",1.1
"1647","2020-08-20",1.1
"1648","2020-08-21",1.1
"1649","2020-08-24",1.03
"1650","2020-08-25",0.986
"1651","2020-08-26",0.978
"1652","2020-08-27",0.963
"1653","2020-08-28",0.97
"1654","2020-08-31",1.03
"1655","2020-09-01",1.01
"1656","2020-09-02",1.03
"1657","2020-09-03",0.965
"1658","2020-09-04",0.999
"1659","2020-09-08",0.97
"1660","2020-09-09",1.02
"1661","2020-09-10",1.01
"1662","2020-09-11",1
"1663","2020-09-14",1.04
"1664","2020-09-15",1.08
"1665","2020-09-16",1.07
"1666","2020-09-17",1.13
"1667","2020-09-18",1.26
"1668","2020-09-21",1.39
"1669","2020-09-22",1.4
"1670","2020-09-23",1.29
"1671","2020-09-24",1.23
"1672","2020-09-25",1.3
"1673","2020-09-28",1.34
"1674","2020-09-29",1.36
"1675","2020-09-30",1.4
"1676","2020-10-01",1.38
"1677","2020-10-02",1.3
"1678","2020-10-05",1.27
"1679","2020-10-06",1.29
"1680","2020-10-07",1.35
"1681","2020-10-08",1.32
"1682","2020-10-09",1.3
"1683","2020-10-12",1.29
"1684","2020-10-13",1.24
"1685","2020-10-14",1.19
"1686","2020-10-15",1.14
"1687","2020-10-16",1.13
"1688","2020-10-19",1.12
"1689","2020-10-20",1.18
"1690","2020-10-21",1.19
"1691","2020-10-22",1.18
"1692","2020-10-23",1.18
"1693","2020-10-26",1.11
"1694","2020-10-27",1.11
"1695","2020-10-28",1.05
"1696","2020-10-29",1.08
"1697","2020-10-30",1.02
"1698","2020-11-02",1.02
"1699","2020-11-03",1.01
"1700","2020-11-04",1.03
"1701","2020-11-05",1.06
"1702","2020-11-06",1.03
"1703","2020-11-09",1.11
"1704","2020-11-10",1.07
"1705","2020-11-11",1.1
"1706","2020-11-12",1.08
"1707","2020-11-13",1.07
"1708","2020-11-16",1.09
"1709","2020-11-17",1.12
"1710","2020-11-18",1.22
"1711","2020-11-19",1.15
"1712","2020-11-20",1.18
"1713","2020-11-23",1.15
"1714","2020-11-24",1.14
"1715","2020-11-25",1.15
"1716","2020-11-27",1.21
