"","date","EGHT"
"1000","2010-12-20",2.26
"1001","2010-12-21",2.25
"1002","2010-12-22",2.25
"1003","2010-12-23",2.27
"1004","2010-12-27",2.22
"1005","2010-12-28",2.19
"1006","2010-12-29",2.13
"1007","2010-12-30",2.19
"1008","2010-12-31",2.38
"1009","2011-01-03",2.54
"1010","2011-01-04",2.65
"1011","2011-01-05",2.73
"1012","2011-01-06",2.79
"1013","2011-01-07",2.73
"1014","2011-01-10",2.61
"1015","2011-01-11",2.66
"1016","2011-01-12",2.73
"1017","2011-01-13",2.78
"1018","2011-01-14",2.78
"1019","2011-01-18",2.74
"1020","2011-01-19",2.62
"1021","2011-01-20",2.56
"1022","2011-01-21",2.7
"1023","2011-01-24",2.75
"1024","2011-01-25",2.8
"1025","2011-01-26",2.82
"1026","2011-01-27",2.69
"1027","2011-01-28",2.66
"1028","2011-01-31",2.61
"1029","2011-02-01",2.68
"1030","2011-02-02",2.8
"1031","2011-02-03",2.72
"1032","2011-02-04",2.74
"1033","2011-02-07",2.73
"1034","2011-02-08",2.73
"1035","2011-02-09",2.68
"1036","2011-02-10",2.66
"1037","2011-02-11",2.63
"1038","2011-02-14",2.56
"1039","2011-02-15",2.55
"1040","2011-02-16",2.59
"1041","2011-02-17",2.64
"1042","2011-02-18",2.61
"1043","2011-02-22",2.55
"1044","2011-02-23",2.46
"1045","2011-02-24",2.41
"1046","2011-02-25",2.61
"1047","2011-02-28",2.72
"1048","2011-03-01",2.65
"1049","2011-03-02",2.72
"1050","2011-03-03",2.76
"1051","2011-03-04",2.74
"1052","2011-03-07",2.74
"1053","2011-03-08",3.15
"1054","2011-03-09",2.92
"1055","2011-03-10",2.78
"1056","2011-03-11",2.85
"1057","2011-03-14",2.74
"1058","2011-03-15",2.58
"1059","2011-03-16",2.59
"1060","2011-03-17",2.57
"1061","2011-03-18",2.64
"1062","2011-03-21",2.67
"1063","2011-03-22",2.65
"1064","2011-03-23",2.65
"1065","2011-03-24",2.76
"1066","2011-03-25",2.85
"1067","2011-03-28",2.78
"1068","2011-03-29",2.78
"1069","2011-03-30",2.82
"1070","2011-03-31",2.81
"1071","2011-04-01",2.91
"1072","2011-04-04",2.92
"1073","2011-04-05",2.9
"1074","2011-04-06",2.84
"1075","2011-04-07",2.95
"1076","2011-04-08",2.93
"1077","2011-04-11",3.01
"1078","2011-04-12",2.91
"1079","2011-04-13",2.88
"1080","2011-04-14",2.84
"1081","2011-04-15",2.93
"1082","2011-04-18",2.89
"1083","2011-04-19",2.89
"1084","2011-04-20",3.03
"1085","2011-04-21",3.07
"1086","2011-04-25",3.02
"1087","2011-04-26",3.1
"1088","2011-04-27",3.12
"1089","2011-04-28",3.11
"1090","2011-04-29",3.11
"1091","2011-05-02",3.1
"1092","2011-05-03",3.05
"1093","2011-05-04",2.87
"1094","2011-05-05",2.96
"1095","2011-05-06",2.94
"1096","2011-05-09",3.04
"1097","2011-05-10",3.17
"1098","2011-05-11",2.99
"1099","2011-05-12",3.08
"1100","2011-05-13",3.01
"1101","2011-05-16",2.9
"1102","2011-05-17",2.85
"1103","2011-05-18",2.93
"1104","2011-05-19",2.93
"1105","2011-05-20",2.96
"1106","2011-05-23",2.93
"1107","2011-05-24",3.14
"1108","2011-05-25",3.2
"1109","2011-05-26",3.54
"1110","2011-05-27",3.46
"1111","2011-05-31",3.41
"1112","2011-06-01",3.37
"1113","2011-06-02",3.38
"1114","2011-06-03",3.36
"1115","2011-06-06",3.15
"1116","2011-06-07",3.77
"1117","2011-06-08",3.48
"1118","2011-06-09",3.45
"1119","2011-06-10",3.46
"1120","2011-06-13",3.78
"1121","2011-06-14",3.6
"1122","2011-06-15",3.51
"1123","2011-06-16",3.7
"1124","2011-06-17",3.68
"1125","2011-06-20",3.86
"1126","2011-06-21",4.13
"1127","2011-06-22",3.95
"1128","2011-06-23",4.16
"1129","2011-06-24",4.02
"1130","2011-06-27",4.33
"1131","2011-06-28",4.58
"1132","2011-06-29",4.45
"1133","2011-06-30",4.89
"1134","2011-07-01",4.86
"1135","2011-07-05",4.85
"1136","2011-07-06",4.86
"1137","2011-07-07",5.18
"1138","2011-07-08",5.21
"1139","2011-07-11",5.23
"1140","2011-07-12",4.63
"1141","2011-07-13",4.84
"1142","2011-07-14",4.53
"1143","2011-07-15",4.54
"1144","2011-07-18",4.67
"1145","2011-07-19",4.95
"1146","2011-07-20",5.16
"1147","2011-07-21",4.64
"1148","2011-07-22",4.59
"1149","2011-07-25",4.29
"1150","2011-07-26",4.07
"1151","2011-07-27",3.89
"1152","2011-07-28",3.94
"1153","2011-07-29",3.9
"1154","2011-08-01",3.96
"1155","2011-08-02",3.65
"1156","2011-08-03",3.92
"1157","2011-08-04",3.57
"1158","2011-08-05",3.42
"1159","2011-08-08",3.07
"1160","2011-08-09",3.59
"1161","2011-08-10",3.3
"1162","2011-08-11",3.55
"1163","2011-08-12",3.63
"1164","2011-08-15",3.72
"1165","2011-08-16",3.6
"1166","2011-08-17",3.57
"1167","2011-08-18",3.31
"1168","2011-08-19",3.14
"1169","2011-08-22",3.21
"1170","2011-08-23",3.46
"1171","2011-08-24",3.81
"1172","2011-08-25",3.8
"1173","2011-08-26",4.25
"1174","2011-08-29",4.54
"1175","2011-08-30",4.56
"1176","2011-08-31",4.33
"1177","2011-09-01",4.06
"1178","2011-09-02",4.11
"1179","2011-09-06",4.52
"1180","2011-09-07",4.46
"1181","2011-09-08",4.46
"1182","2011-09-09",4.24
"1183","2011-09-12",4.39
"1184","2011-09-13",4.69
"1185","2011-09-14",4.67
"1186","2011-09-15",4.72
"1187","2011-09-16",4.7
"1188","2011-09-19",4.8
"1189","2011-09-20",4.6
"1190","2011-09-21",4.46
"1191","2011-09-22",4.18
"1192","2011-09-23",4.27
"1193","2011-09-26",4.26
"1194","2011-09-27",4.33
"1195","2011-09-28",4.07
"1196","2011-09-29",4.2
"1197","2011-09-30",4.06
"1198","2011-10-03",3.8
"1199","2011-10-04",4.07
"1200","2011-10-05",4.17
"1201","2011-10-06",4.28
"1202","2011-10-07",4.11
"1203","2011-10-10",4.25
"1204","2011-10-11",4.24
"1205","2011-10-12",4.38
"1206","2011-10-13",4.47
"1207","2011-10-14",4.59
"1208","2011-10-17",4.37
"1209","2011-10-18",4.55
"1210","2011-10-19",4.44
"1211","2011-10-20",3.87
"1212","2011-10-21",3.83
"1213","2011-10-24",3.8
"1214","2011-10-25",3.55
"1215","2011-10-26",3.81
"1216","2011-10-27",3.88
"1217","2011-10-28",3.76
"1218","2011-10-31",3.75
"1219","2011-11-01",3.66
"1220","2011-11-02",3.76
"1221","2011-11-03",3.67
"1222","2011-11-04",3.67
"1223","2011-11-07",3.95
"1224","2011-11-08",4.23
"1225","2011-11-09",3.95
"1226","2011-11-10",3.87
"1227","2011-11-11",4
"1228","2011-11-14",3.93
"1229","2011-11-15",3.92
"1230","2011-11-16",3.84
"1231","2011-11-17",3.74
"1232","2011-11-18",3.67
"1233","2011-11-21",3.48
"1234","2011-11-22",3.56
"1235","2011-11-23",3.36
"1236","2011-11-25",3.4
"1237","2011-11-28",3.6
"1238","2011-11-29",3.47
"1239","2011-11-30",3.68
"1240","2011-12-01",3.57
"1241","2011-12-02",3.73
"1242","2011-12-05",3.93
"1243","2011-12-06",3.85
"1244","2011-12-07",3.79
"1245","2011-12-08",3.68
"1246","2011-12-09",3.87
"1247","2011-12-12",3.84
"1248","2011-12-13",3.7
"1249","2011-12-14",3.63
"1250","2011-12-15",3.64
"1251","2011-12-16",3.66
"1252","2011-12-19",3.55
"1253","2011-12-20",3.65
"1254","2011-12-21",3.55
"1255","2011-12-22",3.57
"1256","2011-12-23",3.69
"1257","2011-12-27",3.65
"1258","2011-12-28",3.47
"1259","2011-12-29",3.38
"1260","2011-12-30",3.17
"1261","2012-01-03",3.39
"1262","2012-01-04",3.36
"1263","2012-01-05",3.29
"1264","2012-01-06",3.23
"1265","2012-01-09",3.14
"1266","2012-01-10",3.33
"1267","2012-01-11",3.35
"1268","2012-01-12",3.43
"1269","2012-01-13",3.42
"1270","2012-01-17",3.45
"1271","2012-01-18",3.41
"1272","2012-01-19",4.26
"1273","2012-01-20",4.23
"1274","2012-01-23",4.2
"1275","2012-01-24",4.29
"1276","2012-01-25",4.39
"1277","2012-01-26",4.43
"1278","2012-01-27",4.48
"1279","2012-01-30",4.4
"1280","2012-01-31",4.44
"1281","2012-02-01",4.49
"1282","2012-02-02",4.43
"1283","2012-02-03",4.49
"1284","2012-02-06",4.48
"1285","2012-02-07",4.47
"1286","2012-02-08",4.56
"1287","2012-02-09",4.54
"1288","2012-02-10",4.41
"1289","2012-02-13",4.41
"1290","2012-02-14",4.45
"1291","2012-02-15",4.45
"1292","2012-02-16",4.55
"1293","2012-02-17",4.55
"1294","2012-02-21",4.45
"1295","2012-02-22",4.28
"1296","2012-02-23",4.32
"1297","2012-02-24",4.32
"1298","2012-02-27",4.37
"1299","2012-02-28",4.31
"1300","2012-02-29",4.29
"1301","2012-03-01",4.32
"1302","2012-03-02",4.33
"1303","2012-03-05",4.38
"1304","2012-03-06",4.32
"1305","2012-03-07",4.44
"1306","2012-03-08",4.63
"1307","2012-03-09",4.65
"1308","2012-03-12",4.15
"1309","2012-03-13",4
"1310","2012-03-14",3.86
"1311","2012-03-15",3.96
"1312","2012-03-16",3.9
"1313","2012-03-19",3.89
"1314","2012-03-20",3.89
"1315","2012-03-21",3.93
"1316","2012-03-22",3.76
"1317","2012-03-23",3.97
"1318","2012-03-26",4.03
"1319","2012-03-27",3.95
"1320","2012-03-28",4.03
"1321","2012-03-29",4.08
"1322","2012-03-30",4.2
"1323","2012-04-02",4.12
"1324","2012-04-03",4.08
"1325","2012-04-04",4.11
"1326","2012-04-05",4.08
"1327","2012-04-09",4.03
"1328","2012-04-10",3.97
"1329","2012-04-11",4.07
"1330","2012-04-12",4.05
"1331","2012-04-13",4.01
"1332","2012-04-16",3.98
"1333","2012-04-17",4.11
"1334","2012-04-18",4.23
"1335","2012-04-19",4.18
"1336","2012-04-20",4.11
"1337","2012-04-23",4.06
"1338","2012-04-24",4.05
"1339","2012-04-25",4.11
"1340","2012-04-26",4.1
"1341","2012-04-27",4.1
"1342","2012-04-30",4.13
"1343","2012-05-01",4.26
"1344","2012-05-02",4.27
"1345","2012-05-03",4.17
"1346","2012-05-04",4.1
"1347","2012-05-07",4.15
"1348","2012-05-08",4.2
"1349","2012-05-09",4.16
"1350","2012-05-10",4.2
"1351","2012-05-11",4.13
"1352","2012-05-14",4
"1353","2012-05-15",3.92
"1354","2012-05-16",3.86
"1355","2012-05-17",4.12
"1356","2012-05-18",4.04
"1357","2012-05-21",4.14
"1358","2012-05-22",4.06
"1359","2012-05-23",4.02
"1360","2012-05-24",4.04
"1361","2012-05-25",4
"1362","2012-05-29",4.15
"1363","2012-05-30",4.05
"1364","2012-05-31",4.04
"1365","2012-06-01",3.88
"1366","2012-06-04",3.92
"1367","2012-06-05",3.99
"1368","2012-06-06",4.1
"1369","2012-06-07",3.98
"1370","2012-06-08",4.03
"1371","2012-06-11",4.01
"1372","2012-06-12",4.05
"1373","2012-06-13",4.01
"1374","2012-06-14",4.01
"1375","2012-06-15",4.1
"1376","2012-06-18",4.2
"1377","2012-06-19",4.25
"1378","2012-06-20",4.33
"1379","2012-06-21",4.05
"1380","2012-06-22",4.15
"1381","2012-06-25",4.15
"1382","2012-06-26",4.14
"1383","2012-06-27",4.16
"1384","2012-06-28",4.1
"1385","2012-06-29",4.2
"1386","2012-07-02",4.21
"1387","2012-07-03",4.23
"1388","2012-07-05",4.26
"1389","2012-07-06",4.27
"1390","2012-07-09",4.39
"1391","2012-07-10",4.38
"1392","2012-07-11",4.39
"1393","2012-07-12",4.29
"1394","2012-07-13",4.4
"1395","2012-07-16",4.41
"1396","2012-07-17",4.43
"1397","2012-07-18",4.62
"1398","2012-07-19",5.06
"1399","2012-07-20",5.03
"1400","2012-07-23",5.07
"1401","2012-07-24",4.99
"1402","2012-07-25",5
"1403","2012-07-26",5.02
"1404","2012-07-27",5.22
"1405","2012-07-30",5.45
"1406","2012-07-31",5.47
"1407","2012-08-01",5.16
"1408","2012-08-02",5.48
"1409","2012-08-03",5.67
"1410","2012-08-06",5.89
"1411","2012-08-07",5.82
"1412","2012-08-08",5.84
"1413","2012-08-09",5.83
"1414","2012-08-10",5.76
"1415","2012-08-13",5.81
"1416","2012-08-14",5.74
"1417","2012-08-15",5.92
"1418","2012-08-16",5.94
"1419","2012-08-17",5.94
"1420","2012-08-20",5.94
"1421","2012-08-21",5.87
"1422","2012-08-22",6
"1423","2012-08-23",5.96
"1424","2012-08-24",6
"1425","2012-08-27",5.89
"1426","2012-08-28",5.88
"1427","2012-08-29",5.87
"1428","2012-08-30",5.84
"1429","2012-08-31",5.92
"1430","2012-09-04",5.95
"1431","2012-09-05",5.88
"1432","2012-09-06",5.98
"1433","2012-09-07",6.07
"1434","2012-09-10",6.06
"1435","2012-09-11",6.42
"1436","2012-09-12",6.43
"1437","2012-09-13",6.33
"1438","2012-09-14",6.39
"1439","2012-09-17",6.34
"1440","2012-09-18",6.4
"1441","2012-09-19",6.57
"1442","2012-09-20",6.61
"1443","2012-09-21",6.8
"1444","2012-09-24",6.74
"1445","2012-09-25",6.69
"1446","2012-09-26",6.45
"1447","2012-09-27",6.75
"1448","2012-09-28",6.56
"1449","2012-10-01",6.37
"1450","2012-10-02",6.33
"1451","2012-10-03",6.32
"1452","2012-10-04",6.41
"1453","2012-10-05",6.33
"1454","2012-10-08",6.13
"1455","2012-10-09",6.09
"1456","2012-10-10",6.24
"1457","2012-10-11",6.25
"1458","2012-10-12",6.19
"1459","2012-10-15",6.14
"1460","2012-10-16",6.36
"1461","2012-10-17",6.3
"1462","2012-10-18",6.25
"1463","2012-10-19",5.93
"1464","2012-10-22",5.86
"1465","2012-10-23",5.89
"1466","2012-10-24",6.08
"1467","2012-10-25",6.88
"1468","2012-10-26",6.67
"1469","2012-10-31",6.55
"1470","2012-11-01",6.53
"1471","2012-11-02",6.43
"1472","2012-11-05",6.8
"1473","2012-11-06",6.83
"1474","2012-11-07",6.55
"1475","2012-11-08",6.39
"1476","2012-11-09",6.52
"1477","2012-11-12",6.41
"1478","2012-11-13",6.36
"1479","2012-11-14",6.35
"1480","2012-11-15",6.06
"1481","2012-11-16",6.04
"1482","2012-11-19",6.44
"1483","2012-11-20",6.4
"1484","2012-11-21",6.27
"1485","2012-11-23",6.36
"1486","2012-11-26",6.45
"1487","2012-11-27",6.38
"1488","2012-11-28",6.42
"1489","2012-11-29",6.64
"1490","2012-11-30",6.6
"1491","2012-12-03",6.63
"1492","2012-12-04",6.84
"1493","2012-12-05",6.67
"1494","2012-12-06",6.69
"1495","2012-12-07",6.59
"1496","2012-12-10",6.67
"1497","2012-12-11",6.75
"1498","2012-12-12",6.62
"1499","2012-12-13",6.7
"1500","2012-12-14",7.27
"1501","2012-12-17",7.47
"1502","2012-12-18",7.4
"1503","2012-12-19",7.4
"1504","2012-12-20",7.43
"1505","2012-12-21",7.39
"1506","2012-12-24",7.3
"1507","2012-12-26",7.34
"1508","2012-12-27",7.3
"1509","2012-12-28",7.29
"1510","2012-12-31",7.38
"1511","2013-01-02",7.47
"1512","2013-01-03",7.46
"1513","2013-01-04",7.49
"1514","2013-01-07",7.67
"1515","2013-01-08",7.69
"1516","2013-01-09",7.68
"1517","2013-01-10",7.48
"1518","2013-01-11",7.59
"1519","2013-01-14",7.54
"1520","2013-01-15",7.88
"1521","2013-01-16",7.65
"1522","2013-01-17",7.72
"1523","2013-01-18",7.8
"1524","2013-01-22",7.84
"1525","2013-01-23",7.73
"1526","2013-01-24",7.94
"1527","2013-01-25",7.08
"1528","2013-01-28",6.51
"1529","2013-01-29",6.45
"1530","2013-01-30",6.47
"1531","2013-01-31",6.62
"1532","2013-02-01",7.02
"1533","2013-02-04",7
"1534","2013-02-05",7.11
"1535","2013-02-06",6.85
"1536","2013-02-07",6.88
"1537","2013-02-08",6.81
"1538","2013-02-11",6.73
"1539","2013-02-12",6.67
"1540","2013-02-13",6.8
"1541","2013-02-14",6.75
"1542","2013-02-15",6.73
"1543","2013-02-19",6.84
"1544","2013-02-20",6.66
"1545","2013-02-21",6.33
"1546","2013-02-22",6.37
"1547","2013-02-25",6.16
"1548","2013-02-26",6.2
"1549","2013-02-27",6.16
"1550","2013-02-28",6.05
"1551","2013-03-01",6.66
"1552","2013-03-04",6.78
"1553","2013-03-05",6.79
"1554","2013-03-06",6.82
"1555","2013-03-07",6.86
"1556","2013-03-08",6.85
"1557","2013-03-11",6.7
"1558","2013-03-12",6.56
"1559","2013-03-13",6.66
"1560","2013-03-14",6.89
"1561","2013-03-15",7.01
"1562","2013-03-18",6.9
"1563","2013-03-19",6.91
"1564","2013-03-20",7.03
"1565","2013-03-21",6.94
"1566","2013-03-22",6.97
"1567","2013-03-25",6.85
"1568","2013-03-26",6.73
"1569","2013-03-27",6.74
"1570","2013-03-28",6.85
"1571","2013-04-01",6.7
"1572","2013-04-02",6.66
"1573","2013-04-03",6.47
"1574","2013-04-04",6.53
"1575","2013-04-05",6.57
"1576","2013-04-08",6.61
"1577","2013-04-09",6.7
"1578","2013-04-10",6.75
"1579","2013-04-11",6.84
"1580","2013-04-12",7.27
"1581","2013-04-15",7.02
"1582","2013-04-16",7.3
"1583","2013-04-17",7.21
"1584","2013-04-18",7.11
"1585","2013-04-19",7.17
"1586","2013-04-22",7.24
"1587","2013-04-23",7.47
"1588","2013-04-24",7.34
"1589","2013-04-25",7.36
"1590","2013-04-26",7.23
"1591","2013-04-29",7.32
"1592","2013-04-30",7.23
"1593","2013-05-01",7.07
"1594","2013-05-02",7.36
"1595","2013-05-03",7.44
"1596","2013-05-06",7.43
"1597","2013-05-07",7.64
"1598","2013-05-08",7.66
"1599","2013-05-09",7.53
"1600","2013-05-10",7.58
"1601","2013-05-13",7.4
"1602","2013-05-14",7.49
"1603","2013-05-15",7.38
"1604","2013-05-16",7.37
"1605","2013-05-17",7.4
"1606","2013-05-20",7.52
"1607","2013-05-21",7.56
"1608","2013-05-22",7.37
"1609","2013-05-23",7.96
"1610","2013-05-24",7.82
"1611","2013-05-28",7.84
"1612","2013-05-29",7.78
"1613","2013-05-30",7.94
"1614","2013-05-31",8.27
"1615","2013-06-03",8.27
"1616","2013-06-04",8.09
"1617","2013-06-05",7.85
"1618","2013-06-06",8.08
"1619","2013-06-07",8.22
"1620","2013-06-10",8.04
"1621","2013-06-11",7.89
"1622","2013-06-12",7.76
"1623","2013-06-13",7.91
"1624","2013-06-14",7.72
"1625","2013-06-17",8.14
"1626","2013-06-18",8.24
"1627","2013-06-19",8.21
"1628","2013-06-20",8.23
"1629","2013-06-21",8.17
"1630","2013-06-24",8.12
"1631","2013-06-25",8.1
"1632","2013-06-26",8.24
"1633","2013-06-27",8.25
"1634","2013-06-28",8.24
"1635","2013-07-01",8.43
"1636","2013-07-02",8.41
"1637","2013-07-03",8.43
"1638","2013-07-05",8.53
"1639","2013-07-08",8.5
"1640","2013-07-09",8.37
"1641","2013-07-10",8.55
"1642","2013-07-11",8.74
"1643","2013-07-12",8.75
"1644","2013-07-15",8.75
"1645","2013-07-16",8.97
"1646","2013-07-17",8.77
"1647","2013-07-18",8.77
"1648","2013-07-19",8.71
"1649","2013-07-22",8.81
"1650","2013-07-23",8.64
"1651","2013-07-24",8.68
"1652","2013-07-25",9.44
"1653","2013-07-26",9.24
"1654","2013-07-29",9.18
"1655","2013-07-30",9.1
"1656","2013-07-31",9.06
"1657","2013-08-01",9.23
"1658","2013-08-02",9.45
"1659","2013-08-05",9.43
"1660","2013-08-06",9.41
"1661","2013-08-07",9.33
"1662","2013-08-08",9.28
"1663","2013-08-09",9.32
"1664","2013-08-12",9.56
"1665","2013-08-13",9.36
"1666","2013-08-14",9.38
"1667","2013-08-15",9.12
"1668","2013-08-16",9.09
"1669","2013-08-19",9.04
"1670","2013-08-20",9.21
"1671","2013-08-21",9.2
"1672","2013-08-22",9.32
"1673","2013-08-23",9.35
"1674","2013-08-26",9.34
"1675","2013-08-27",9.09
"1676","2013-08-28",9.2
"1677","2013-08-29",9.32
"1678","2013-08-30",9.25
"1679","2013-09-03",9.74
"1680","2013-09-04",9.66
"1681","2013-09-05",9.68
"1682","2013-09-06",9.51
"1683","2013-09-09",9.7
"1684","2013-09-10",9.8
"1685","2013-09-11",9.84
"1686","2013-09-12",9.64
"1687","2013-09-13",9.68
"1688","2013-09-16",9.7
"1689","2013-09-17",9.74
"1690","2013-09-18",10.62
"1691","2013-09-19",10.34
"1692","2013-09-20",10.23
"1693","2013-09-23",10.54
"1694","2013-09-24",10.4
"1695","2013-09-25",10.75
"1696","2013-09-26",10.84
"1697","2013-09-27",10.36
"1698","2013-09-30",10.07
"1699","2013-10-01",10.51
"1700","2013-10-02",10.47
"1701","2013-10-03",10.44
"1702","2013-10-04",10.42
"1703","2013-10-07",10.22
"1704","2013-10-08",10.2
"1705","2013-10-09",10.22
"1706","2013-10-10",10.44
"1707","2013-10-11",10.61
"1708","2013-10-14",10.71
"1709","2013-10-15",10.72
"1710","2013-10-16",10.93
"1711","2013-10-17",10.99
"1712","2013-10-18",11.95
"1713","2013-10-21",11.77
"1714","2013-10-22",11.45
"1715","2013-10-23",11.13
"1716","2013-10-24",11.15
"1717","2013-10-25",10.88
"1718","2013-10-28",10.97
"1719","2013-10-29",10.8
"1720","2013-10-30",10.8
"1721","2013-10-31",11.44
"1722","2013-11-01",11.21
"1723","2013-11-04",11.3
"1724","2013-11-05",11.26
"1725","2013-11-06",10.92
"1726","2013-11-07",10.4
"1727","2013-11-08",10.64
"1728","2013-11-11",9.86
"1729","2013-11-12",9.84
"1730","2013-11-13",9.63
"1731","2013-11-14",9.5
"1732","2013-11-15",9.48
"1733","2013-11-18",9.24
"1734","2013-11-19",9.11
"1735","2013-11-20",8.99
"1736","2013-11-21",9.37
"1737","2013-11-22",9.48
"1738","2013-11-25",10.14
"1739","2013-11-26",10.28
"1740","2013-11-27",10.43
"1741","2013-11-29",10.42
"1742","2013-12-02",9.87
"1743","2013-12-03",9.35
"1744","2013-12-04",9.43
"1745","2013-12-05",9.5
"1746","2013-12-06",9.54
"1747","2013-12-09",9.37
"1748","2013-12-10",9.22
"1749","2013-12-11",9.04
"1750","2013-12-12",9.01
"1751","2013-12-13",9.02
"1752","2013-12-16",8.95
"1753","2013-12-17",9.35
"1754","2013-12-18",9.87
"1755","2013-12-19",9.64
"1756","2013-12-20",9.95
"1757","2013-12-23",10.14
"1758","2013-12-24",10.34
"1759","2013-12-26",10.46
"1760","2013-12-27",10.34
"1761","2013-12-30",10.29
"1762","2013-12-31",10.15
"1763","2014-01-02",9.97
"1764","2014-01-03",10.09
"1765","2014-01-06",10.15
"1766","2014-01-07",10.45
"1767","2014-01-08",11.11
"1768","2014-01-09",10.82
"1769","2014-01-10",10.99
"1770","2014-01-13",10.79
"1771","2014-01-14",11.13
"1772","2014-01-15",11.18
"1773","2014-01-16",11.14
"1774","2014-01-17",11.28
"1775","2014-01-21",11.3
"1776","2014-01-22",11.47
"1777","2014-01-23",11.03
"1778","2014-01-24",10.84
"1779","2014-01-27",10.4
"1780","2014-01-28",10.31
"1781","2014-01-29",9.94
"1782","2014-01-30",10.1
"1783","2014-01-31",10.14
"1784","2014-02-03",9.87
"1785","2014-02-04",9.86
"1786","2014-02-05",9.83
"1787","2014-02-06",9.56
"1788","2014-02-07",9.88
"1789","2014-02-10",9.62
"1790","2014-02-11",9.63
"1791","2014-02-12",9.61
"1792","2014-02-13",10.27
"1793","2014-02-14",10
"1794","2014-02-18",10.08
"1795","2014-02-19",9.83
"1796","2014-02-20",9.97
"1797","2014-02-21",9.75
"1798","2014-02-24",9.92
"1799","2014-02-25",10.55
"1800","2014-02-26",10.39
"1801","2014-02-27",10.64
"1802","2014-02-28",10.58
"1803","2014-03-03",10.59
"1804","2014-03-04",10.81
"1805","2014-03-05",10.76
"1806","2014-03-06",10.83
"1807","2014-03-07",10.82
"1808","2014-03-10",10.88
"1809","2014-03-11",10.63
"1810","2014-03-12",10.62
"1811","2014-03-13",10.49
"1812","2014-03-14",10.69
"1813","2014-03-17",11.22
"1814","2014-03-18",11.43
"1815","2014-03-19",11.25
"1816","2014-03-20",11.26
"1817","2014-03-21",11.08
"1818","2014-03-24",10.98
"1819","2014-03-25",10.87
"1820","2014-03-26",10.53
"1821","2014-03-27",10.25
"1822","2014-03-28",10.55
"1823","2014-03-31",10.81
"1824","2014-04-01",11.07
"1825","2014-04-02",11.07
"1826","2014-04-03",10.99
"1827","2014-04-04",10.68
"1828","2014-04-07",10.36
"1829","2014-04-08",10.95
"1830","2014-04-09",10.99
"1831","2014-04-10",10.58
"1832","2014-04-11",10.23
"1833","2014-04-14",10.38
"1834","2014-04-15",10.28
"1835","2014-04-16",10.45
"1836","2014-04-17",10.71
"1837","2014-04-21",10.71
"1838","2014-04-22",10.97
"1839","2014-04-23",11.05
"1840","2014-04-24",10.61
"1841","2014-04-25",9.94
"1842","2014-04-28",9.81
"1843","2014-04-29",9.82
"1844","2014-04-30",9.7
"1845","2014-05-01",9.6
"1846","2014-05-02",9.74
"1847","2014-05-05",9.99
"1848","2014-05-06",9.51
"1849","2014-05-07",8.81
"1850","2014-05-08",8.48
"1851","2014-05-09",8.22
"1852","2014-05-12",8.73
"1853","2014-05-13",8.58
"1854","2014-05-14",8.43
"1855","2014-05-15",7.91
"1856","2014-05-16",8.25
"1857","2014-05-19",7.97
"1858","2014-05-20",7.88
"1859","2014-05-21",8.01
"1860","2014-05-22",7.33
"1861","2014-05-23",7.25
"1862","2014-05-27",7.52
"1863","2014-05-28",7.68
"1864","2014-05-29",7.67
"1865","2014-05-30",7.52
"1866","2014-06-02",7.27
"1867","2014-06-03",7.09
"1868","2014-06-04",6.8
"1869","2014-06-05",6.91
"1870","2014-06-06",6.97
"1871","2014-06-09",6.98
"1872","2014-06-10",6.85
"1873","2014-06-11",7.05
"1874","2014-06-12",6.93
"1875","2014-06-13",7.09
"1876","2014-06-16",7.15
"1877","2014-06-17",7.83
"1878","2014-06-18",7.93
"1879","2014-06-19",7.62
"1880","2014-06-20",7.63
"1881","2014-06-23",7.93
"1882","2014-06-24",7.72
"1883","2014-06-25",7.82
"1884","2014-06-26",7.78
"1885","2014-06-27",7.91
"1886","2014-06-30",8.08
"1887","2014-07-01",8.06
"1888","2014-07-02",7.9
"1889","2014-07-03",7.75
"1890","2014-07-07",7.64
"1891","2014-07-08",7.47
"1892","2014-07-09",7.64
"1893","2014-07-10",7.48
"1894","2014-07-11",7.44
"1895","2014-07-14",7.56
"1896","2014-07-15",7.45
"1897","2014-07-16",7.39
"1898","2014-07-17",7.38
"1899","2014-07-18",7.31
"1900","2014-07-21",7.36
"1901","2014-07-22",7.52
"1902","2014-07-23",7.59
"1903","2014-07-24",8.47
"1904","2014-07-25",8.18
"1905","2014-07-28",8.08
"1906","2014-07-29",8.07
"1907","2014-07-30",8.4
"1908","2014-07-31",8.08
"1909","2014-08-01",7.92
"1910","2014-08-04",7.97
"1911","2014-08-05",8.17
"1912","2014-08-06",8.04
"1913","2014-08-07",8.12
"1914","2014-08-08",8.09
"1915","2014-08-11",8.18
"1916","2014-08-12",8.05
"1917","2014-08-13",7.94
"1918","2014-08-14",7.97
"1919","2014-08-15",7.88
"1920","2014-08-18",7.98
"1921","2014-08-19",7.97
"1922","2014-08-20",7.89
"1923","2014-08-21",7.85
"1924","2014-08-22",7.84
"1925","2014-08-25",7.83
"1926","2014-08-26",7.91
"1927","2014-08-27",7.86
"1928","2014-08-28",7.77
"1929","2014-08-29",7.77
"1930","2014-09-02",7.83
"1931","2014-09-03",7.72
"1932","2014-09-04",7.59
