"","date","CNFR"
"1008","2019-08-14",3.73
"1009","2019-08-15",3.96
"1010","2019-08-16",3.96
"1011","2019-08-19",3.64
"1012","2019-08-20",3.64
"1013","2019-08-21",3.56
"1014","2019-08-22",3.5
"1015","2019-08-23",3.54
"1016","2019-08-26",3.53
"1017","2019-08-27",3.53
"1018","2019-08-28",3.5
"1019","2019-08-29",3.5
"1020","2019-08-30",3.5
"1021","2019-09-03",3.5
"1022","2019-09-04",3.5
"1023","2019-09-05",3.5
"1024","2019-09-06",3.5
"1025","2019-09-09",3.5
"1026","2019-09-10",3.5
"1027","2019-09-11",3.5
"1028","2019-09-12",3.75
"1029","2019-09-13",3.75
"1030","2019-09-16",3.75
"1031","2019-09-17",3.648
"1032","2019-09-18",3.75
"1033","2019-09-19",3.75
"1034","2019-09-20",3.88
"1035","2019-09-23",3.81
"1036","2019-09-24",3.81
"1037","2019-09-25",3.81
"1038","2019-09-26",3.81
"1039","2019-09-27",3.65
"1040","2019-09-30",3.66
"1041","2019-10-01",3.79
"1042","2019-10-02",3.79
"1043","2019-10-03",3.65
"1044","2019-10-04",3.65
"1045","2019-10-07",3.68
"1046","2019-10-08",3.68
"1047","2019-10-09",3.873
"1048","2019-10-10",3.873
"1049","2019-10-11",3.873
"1050","2019-10-14",3.873
"1051","2019-10-15",3.68
"1052","2019-10-16",3.748
"1053","2019-10-17",3.748
"1054","2019-10-18",3.748
"1055","2019-10-21",3.67
"1056","2019-10-22",3.67
"1057","2019-10-23",3.67
"1058","2019-10-24",3.67
"1059","2019-10-25",3.67
"1060","2019-10-28",3.66
"1061","2019-10-29",3.66
"1062","2019-10-30",3.66
"1063","2019-10-31",3.5
"1064","2019-11-01",3.68
"1065","2019-11-04",3.68
"1066","2019-11-05",3.68
"1067","2019-11-06",3.68
"1068","2019-11-07",3.63
"1069","2019-11-08",3.99
"1070","2019-11-11",4.5
"1071","2019-11-12",4.26
"1072","2019-11-13",3.95
"1073","2019-11-14",4.01
"1074","2019-11-15",4
"1075","2019-11-18",3.927
"1076","2019-11-19",3.82
"1077","2019-11-20",3.84
"1078","2019-11-21",3.705
"1079","2019-11-22",3.72
"1080","2019-11-25",3.68
"1081","2019-11-26",3.75
"1082","2019-11-27",3.666
"1083","2019-11-29",3.7
"1084","2019-12-02",3.7
"1085","2019-12-03",3.77
"1086","2019-12-04",3.975
"1087","2019-12-05",3.975
"1088","2019-12-06",3.86
"1089","2019-12-09",3.85
"1090","2019-12-10",3.85
"1091","2019-12-11",3.9
"1092","2019-12-12",3.86
"1093","2019-12-13",3.9
"1094","2019-12-16",3.96
"1095","2019-12-17",4.02
"1096","2019-12-18",4.14
"1097","2019-12-19",4.15
"1098","2019-12-20",4.15
"1099","2019-12-23",4.08
"1100","2019-12-24",4.11
"1101","2019-12-26",4.12
"1102","2019-12-27",4.12
"1103","2019-12-30",4
"1104","2019-12-31",4
"1105","2020-01-02",4.04
"1106","2020-01-03",4
"1107","2020-01-06",4.004
"1108","2020-01-07",4.03
"1109","2020-01-08",4.03
"1110","2020-01-09",4
"1111","2020-01-10",4.018
"1112","2020-01-13",4
"1113","2020-01-14",4
"1114","2020-01-15",4
"1115","2020-01-16",3.97
"1116","2020-01-17",3.99
"1117","2020-01-21",4.09
"1118","2020-01-22",4.09
"1119","2020-01-23",3.95
"1120","2020-01-24",3.99
"1121","2020-01-27",3.9
"1122","2020-01-28",3.9
"1123","2020-01-29",3.9
"1124","2020-01-30",3.8
"1125","2020-01-31",3.82
"1126","2020-02-03",3.98
"1127","2020-02-04",3.9
"1128","2020-02-05",3.9
"1129","2020-02-06",3.9
"1130","2020-02-07",3.849
"1131","2020-02-10",3.849
"1132","2020-02-11",3.856
"1133","2020-02-12",3.856
"1134","2020-02-13",3.856
"1135","2020-02-14",3.81
"1136","2020-02-18",3.81
"1137","2020-02-19",3.81
"1138","2020-02-20",3.81
"1139","2020-02-21",3.8
"1140","2020-02-24",3.22
"1141","2020-02-25",3.45
"1142","2020-02-26",3.3
"1143","2020-02-27",3.25
"1144","2020-02-28",3.6
"1145","2020-03-02",3.58
"1146","2020-03-03",3.58
"1147","2020-03-04",3.5
"1148","2020-03-05",3.5
"1149","2020-03-06",3.38
"1150","2020-03-09",3.13
"1151","2020-03-10",3.13
"1152","2020-03-11",3.069
"1153","2020-03-12",2.95
"1154","2020-03-13",2.9
"1155","2020-03-16",2.9
"1156","2020-03-17",2.9
"1157","2020-03-18",2.43
"1158","2020-03-19",2.353
"1159","2020-03-20",2.566
"1160","2020-03-23",2.566
"1161","2020-03-24",2.5
"1162","2020-03-25",2.72
"1163","2020-03-26",2.92
"1164","2020-03-27",3
"1165","2020-03-30",3
"1166","2020-03-31",3
"1167","2020-04-01",3.5
"1168","2020-04-02",3.5
"1169","2020-04-03",3.5
"1170","2020-04-06",3.55
"1171","2020-04-07",3.55
"1172","2020-04-08",3.64
"1173","2020-04-09",3.64
"1174","2020-04-13",3.61
"1175","2020-04-14",3.6
"1176","2020-04-15",3.31
"1177","2020-04-16",3.31
"1178","2020-04-17",3.31
"1179","2020-04-20",3.31
"1180","2020-04-21",3.72
"1181","2020-04-22",3.7
"1182","2020-04-23",3.72
"1183","2020-04-24",3.6
"1184","2020-04-27",3.6
"1185","2020-04-28",3.77
"1186","2020-04-29",3.77
"1187","2020-04-30",3.36
"1188","2020-05-01",3.36
"1189","2020-05-04",3.36
"1190","2020-05-05",3.32
"1191","2020-05-06",3.36
"1192","2020-05-07",3.36
"1193","2020-05-08",3.427
"1194","2020-05-11",3.25
"1195","2020-05-12",3.25
"1196","2020-05-13",3
"1197","2020-05-14",3
"1198","2020-05-15",2.74
"1199","2020-05-18",2.65
"1200","2020-05-19",2.675
"1201","2020-05-20",3
"1202","2020-05-21",2.73
"1203","2020-05-22",2.72
"1204","2020-05-26",2.73
"1205","2020-05-27",2.61
"1206","2020-05-28",2.6
"1207","2020-05-29",2.52
"1208","2020-06-01",2.52
"1209","2020-06-02",2.52
"1210","2020-06-03",2.64
"1211","2020-06-04",2.64
"1212","2020-06-05",2.64
"1213","2020-06-08",2.5
"1214","2020-06-09",2.56
"1215","2020-06-10",2.77
"1216","2020-06-11",2.553
"1217","2020-06-12",2.5
"1218","2020-06-15",2.7
"1219","2020-06-16",2.85
"1220","2020-06-17",2.89
"1221","2020-06-18",2.76
"1222","2020-06-19",3.17
"1223","2020-06-22",2.8
"1224","2020-06-23",2.79
"1225","2020-06-24",2.9
"1226","2020-06-25",2.98
"1227","2020-06-26",2.59
"1228","2020-06-29",2.5
"1229","2020-06-30",2.728
"1230","2020-07-01",2.594
"1231","2020-07-02",2.594
"1232","2020-07-06",2.42
"1233","2020-07-07",2.46
"1234","2020-07-08",2.46
"1235","2020-07-09",2.46
"1236","2020-07-10",2.63
"1237","2020-07-13",2.21
"1238","2020-07-14",2.35
"1239","2020-07-15",2.35
"1240","2020-07-16",2.455
"1241","2020-07-17",2.435
"1242","2020-07-20",2.435
"1243","2020-07-21",2.35
"1244","2020-07-22",2.35
"1245","2020-07-23",2.35
"1246","2020-07-24",2.35
"1247","2020-07-27",2.35
"1248","2020-07-28",2.45
"1249","2020-07-29",2.45
"1250","2020-07-30",2.31
"1251","2020-07-31",2.38
"1252","2020-08-03",2.38
"1253","2020-08-04",2.38
"1254","2020-08-05",2.34
"1255","2020-08-06",2.34
"1256","2020-08-07",2.29
"1257","2020-08-10",2.38
"1258","2020-08-11",2.4
"1259","2020-08-12",2.47
"1260","2020-08-13",3.4
"1261","2020-08-14",3.21
"1262","2020-08-17",3
"1263","2020-08-18",3.08
"1264","2020-08-19",3.01
"1265","2020-08-20",3.09
"1266","2020-08-21",3.08
"1267","2020-08-24",2.96
"1268","2020-08-25",2.695
"1269","2020-08-26",3.12
"1270","2020-08-27",2.925
"1271","2020-08-28",2.81
"1272","2020-08-31",2.865
"1273","2020-09-01",2.97
"1274","2020-09-02",2.8
"1275","2020-09-03",2.89
"1276","2020-09-04",2.89
"1277","2020-09-08",2.76
"1278","2020-09-09",2.8
"1279","2020-09-10",2.8
"1280","2020-09-11",2.7
"1281","2020-09-14",2.685
"1282","2020-09-15",2.68
"1283","2020-09-16",2.54
"1284","2020-09-17",2.51
"1285","2020-09-18",2.62
"1286","2020-09-21",2.95
"1287","2020-09-22",2.76
"1288","2020-09-23",2.96
"1289","2020-09-24",2.99
"1290","2020-09-25",3.025
"1291","2020-09-28",3.025
"1292","2020-09-29",2.87
"1293","2020-09-30",2.88
"1294","2020-10-01",2.88
"1295","2020-10-02",2.88
"1296","2020-10-05",2.79
"1297","2020-10-06",2.79
"1298","2020-10-07",2.625
"1299","2020-10-08",2.65
"1300","2020-10-09",2.79
"1301","2020-10-12",2.78
"1302","2020-10-13",2.653
"1303","2020-10-14",2.6
"1304","2020-10-15",2.6
"1305","2020-10-16",2.61
"1306","2020-10-19",2.61
"1307","2020-10-20",2.56
"1308","2020-10-21",2.6
"1309","2020-10-22",2.52
"1310","2020-10-23",2.566
"1311","2020-10-26",2.566
"1312","2020-10-27",2.679
"1313","2020-10-28",2.591
"1314","2020-10-29",2.58
"1315","2020-10-30",2.51
"1316","2020-11-02",2.5
"1317","2020-11-03",2.73
"1318","2020-11-04",2.73
"1319","2020-11-05",2.73
"1320","2020-11-06",2.682
"1321","2020-11-09",2.662
"1322","2020-11-10",2.695
"1323","2020-11-11",2.68
"1324","2020-11-12",2.75
"1325","2020-11-13",2.695
"1326","2020-11-16",2.695
"1327","2020-11-17",2.63
"1328","2020-11-18",2.585
"1329","2020-11-19",2.56
"1330","2020-11-20",2.39
"1331","2020-11-23",2.31
"1332","2020-11-24",2.351
"1333","2020-11-25",2.25
"1334","2020-11-27",2.18
