"","date","ATAX"
"1003","2010-12-23",5.4
"1004","2010-12-27",5.48
"1005","2010-12-28",5.38
"1006","2010-12-29",5.3
"1007","2010-12-30",5.21
"1008","2010-12-31",5.24
"1009","2011-01-03",5.26
"1010","2011-01-04",5.3
"1011","2011-01-05",5.31
"1012","2011-01-06",5.31
"1013","2011-01-07",5.38
"1014","2011-01-10",5.36
"1015","2011-01-11",5.38
"1016","2011-01-12",5.38
"1017","2011-01-13",5.34
"1018","2011-01-14",5.36
"1019","2011-01-18",5.38
"1020","2011-01-19",5.39
"1021","2011-01-20",5.42
"1022","2011-01-21",5.42
"1023","2011-01-24",5.46
"1024","2011-01-25",5.43
"1025","2011-01-26",5.49
"1026","2011-01-27",5.49
"1027","2011-01-28",5.49
"1028","2011-01-31",5.53
"1029","2011-02-01",5.49
"1030","2011-02-02",5.49
"1031","2011-02-03",5.49
"1032","2011-02-04",5.52
"1033","2011-02-07",5.51
"1034","2011-02-08",5.5
"1035","2011-02-09",5.56
"1036","2011-02-10",5.58
"1037","2011-02-11",5.58
"1038","2011-02-14",5.56
"1039","2011-02-15",5.55
"1040","2011-02-16",5.5
"1041","2011-02-17",5.5
"1042","2011-02-18",5.53
"1043","2011-02-22",5.52
"1044","2011-02-23",5.57
"1045","2011-02-24",5.52
"1046","2011-02-25",5.57
"1047","2011-02-28",5.54
"1048","2011-03-01",5.56
"1049","2011-03-02",5.62
"1050","2011-03-03",5.66
"1051","2011-03-04",5.74
"1052","2011-03-07",5.72
"1053","2011-03-08",5.65
"1054","2011-03-09",5.66
"1055","2011-03-10",5.75
"1056","2011-03-11",5.73
"1057","2011-03-14",5.76
"1058","2011-03-15",5.71
"1059","2011-03-16",5.69
"1060","2011-03-17",5.85
"1061","2011-03-18",5.77
"1062","2011-03-21",5.7
"1063","2011-03-22",5.74
"1064","2011-03-23",5.81
"1065","2011-03-24",5.84
"1066","2011-03-25",5.82
"1067","2011-03-28",5.77
"1068","2011-03-29",5.69
"1069","2011-03-30",5.63
"1070","2011-03-31",5.66
"1071","2011-04-01",5.6
"1072","2011-04-04",5.64
"1073","2011-04-05",5.63
"1074","2011-04-06",5.66
"1075","2011-04-07",5.66
"1076","2011-04-08",5.65
"1077","2011-04-11",5.51
"1078","2011-04-12",5.5
"1079","2011-04-13",5.51
"1080","2011-04-14",5.45
"1081","2011-04-15",5.46
"1082","2011-04-18",5.49
"1083","2011-04-19",5.52
"1084","2011-04-20",5.64
"1085","2011-04-21",5.67
"1086","2011-04-25",5.66
"1087","2011-04-26",5.67
"1088","2011-04-27",5.63
"1089","2011-04-28",5.68
"1090","2011-04-29",5.68
"1091","2011-05-02",5.72
"1092","2011-05-03",5.67
"1093","2011-05-04",5.7
"1094","2011-05-05",5.67
"1095","2011-05-06",5.63
"1096","2011-05-09",5.65
"1097","2011-05-10",5.69
"1098","2011-05-11",5.69
"1099","2011-05-12",5.67
"1100","2011-05-13",5.67
"1101","2011-05-16",5.71
"1102","2011-05-17",5.69
"1103","2011-05-18",5.65
"1104","2011-05-19",5.71
"1105","2011-05-20",5.66
"1106","2011-05-23",5.64
"1107","2011-05-24",5.65
"1108","2011-05-25",5.7
"1109","2011-05-26",5.65
"1110","2011-05-27",5.71
"1111","2011-05-31",5.69
"1112","2011-06-01",5.71
"1113","2011-06-02",5.65
"1114","2011-06-03",5.72
"1115","2011-06-06",5.79
"1116","2011-06-07",5.78
"1117","2011-06-08",5.76
"1118","2011-06-09",5.72
"1119","2011-06-10",5.73
"1120","2011-06-13",5.76
"1121","2011-06-14",5.64
"1122","2011-06-15",5.69
"1123","2011-06-16",5.67
"1124","2011-06-17",5.58
"1125","2011-06-20",5.42
"1126","2011-06-21",5.49
"1127","2011-06-22",5.58
"1128","2011-06-23",5.65
"1129","2011-06-24",5.71
"1130","2011-06-27",5.7
"1131","2011-06-28",5.53
"1132","2011-06-29",5.6
"1133","2011-06-30",5.51
"1134","2011-07-01",5.52
"1135","2011-07-05",5.52
"1136","2011-07-06",5.5
"1137","2011-07-07",5.52
"1138","2011-07-08",5.54
"1139","2011-07-11",5.47
"1140","2011-07-12",5.42
"1141","2011-07-13",5.45
"1142","2011-07-14",5.43
"1143","2011-07-15",5.51
"1144","2011-07-18",5.46
"1145","2011-07-19",5.53
"1146","2011-07-20",5.6
"1147","2011-07-21",5.67
"1148","2011-07-22",5.65
"1149","2011-07-25",5.65
"1150","2011-07-26",5.66
"1151","2011-07-27",5.52
"1152","2011-07-28",5.55
"1153","2011-07-29",5.57
"1154","2011-08-01",5.6
"1155","2011-08-02",5.59
"1156","2011-08-03",5.51
"1157","2011-08-04",5.47
"1158","2011-08-05",5.57
"1159","2011-08-08",5.31
"1160","2011-08-09",5.32
"1161","2011-08-10",5.28
"1162","2011-08-11",5.41
"1163","2011-08-12",5.45
"1164","2011-08-15",5.59
"1165","2011-08-16",5.55
"1166","2011-08-17",5.54
"1167","2011-08-18",5.48
"1168","2011-08-19",5.41
"1169","2011-08-22",5.39
"1170","2011-08-23",5.37
"1171","2011-08-24",5.36
"1172","2011-08-25",5.37
"1173","2011-08-26",5.38
"1174","2011-08-29",5.4
"1175","2011-08-30",5.43
"1176","2011-08-31",5.46
"1177","2011-09-01",5.41
"1178","2011-09-02",5.43
"1179","2011-09-06",5.38
"1180","2011-09-07",5.43
"1181","2011-09-08",5.42
"1182","2011-09-09",5.36
"1183","2011-09-12",5.31
"1184","2011-09-13",5.35
"1185","2011-09-14",5.34
"1186","2011-09-15",5.36
"1187","2011-09-16",5.38
"1188","2011-09-19",5.4
"1189","2011-09-20",5.38
"1190","2011-09-21",5.37
"1191","2011-09-22",5.43
"1192","2011-09-23",5.37
"1193","2011-09-26",5.3
"1194","2011-09-27",5.31
"1195","2011-09-28",5.29
"1196","2011-09-29",5.27
"1197","2011-09-30",5.17
"1198","2011-10-03",5.15
"1199","2011-10-04",5.06
"1200","2011-10-05",4.98
"1201","2011-10-06",5.07
"1202","2011-10-07",4.99
"1203","2011-10-10",5.07
"1204","2011-10-11",5.17
"1205","2011-10-12",5.13
"1206","2011-10-13",5.1
"1207","2011-10-14",5
"1208","2011-10-17",5.03
"1209","2011-10-18",5.11
"1210","2011-10-19",5.08
"1211","2011-10-20",5.07
"1212","2011-10-21",5.08
"1213","2011-10-24",5.12
"1214","2011-10-25",5.03
"1215","2011-10-26",5.06
"1216","2011-10-27",5.04
"1217","2011-10-28",5.12
"1218","2011-10-31",5.15
"1219","2011-11-01",5.08
"1220","2011-11-02",5
"1221","2011-11-03",5.05
"1222","2011-11-04",5.03
"1223","2011-11-07",4.95
"1224","2011-11-08",5.02
"1225","2011-11-09",4.98
"1226","2011-11-10",4.97
"1227","2011-11-11",5.11
"1228","2011-11-14",5.28
"1229","2011-11-15",5.13
"1230","2011-11-16",5.19
"1231","2011-11-17",5.19
"1232","2011-11-18",5.13
"1233","2011-11-21",5.2
"1234","2011-11-22",5.2
"1235","2011-11-23",5.08
"1236","2011-11-25",5.16
"1237","2011-11-28",5.27
"1238","2011-11-29",5.14
"1239","2011-11-30",5.15
"1240","2011-12-01",5.14
"1241","2011-12-02",5.1
"1242","2011-12-05",5.14
"1243","2011-12-06",5.16
"1244","2011-12-07",5.17
"1245","2011-12-08",5.09
"1246","2011-12-09",5.06
"1247","2011-12-12",5.1
"1248","2011-12-13",5.03
"1249","2011-12-14",5.02
"1250","2011-12-15",5
"1251","2011-12-16",5.01
"1252","2011-12-19",4.96
"1253","2011-12-20",5.02
"1254","2011-12-21",5.08
"1255","2011-12-22",5.11
"1256","2011-12-23",5.16
"1257","2011-12-27",5.2
"1258","2011-12-28",5.05
"1259","2011-12-29",4.96
"1260","2011-12-30",4.94
"1261","2012-01-03",4.99
"1262","2012-01-04",5.03
"1263","2012-01-05",5.04
"1264","2012-01-06",5.04
"1265","2012-01-09",5.04
"1266","2012-01-10",5.06
"1267","2012-01-11",5.1
"1268","2012-01-12",5.13
"1269","2012-01-13",5.14
"1270","2012-01-17",5.2
"1271","2012-01-18",5.16
"1272","2012-01-19",5.16
"1273","2012-01-20",5.15
"1274","2012-01-23",5.17
"1275","2012-01-24",5.19
"1276","2012-01-25",5.2
"1277","2012-01-26",5.23
"1278","2012-01-27",5.18
"1279","2012-01-30",5.22
"1280","2012-01-31",5.21
"1281","2012-02-01",5.25
"1282","2012-02-02",5.25
"1283","2012-02-03",5.3
"1284","2012-02-06",5.32
"1285","2012-02-07",5.3
"1286","2012-02-08",5.28
"1287","2012-02-09",5.26
"1288","2012-02-10",5.2
"1289","2012-02-13",5.24
"1290","2012-02-14",5.28
"1291","2012-02-15",5.26
"1292","2012-02-16",5.26
"1293","2012-02-17",5.26
"1294","2012-02-21",5.26
"1295","2012-02-22",5.26
"1296","2012-02-23",5.25
"1297","2012-02-24",5.3
"1298","2012-02-27",5.32
"1299","2012-02-28",5.36
"1300","2012-02-29",5.3
"1301","2012-03-01",5.33
"1302","2012-03-02",5.39
"1303","2012-03-05",5.4
"1304","2012-03-06",5.41
"1305","2012-03-07",5.43
"1306","2012-03-08",5.54
"1307","2012-03-09",5.47
"1308","2012-03-12",5.5
"1309","2012-03-13",5.45
"1310","2012-03-14",5.46
"1311","2012-03-15",5.44
"1312","2012-03-16",5.49
"1313","2012-03-19",5.51
"1314","2012-03-20",5.5
"1315","2012-03-21",5.41
"1316","2012-03-22",5.48
"1317","2012-03-23",5.48
"1318","2012-03-26",5.45
"1319","2012-03-27",5.5
"1320","2012-03-28",5.41
"1321","2012-03-29",5.45
"1322","2012-03-30",5.44
"1323","2012-04-02",5.49
"1324","2012-04-03",5.47
"1325","2012-04-04",5.49
"1326","2012-04-05",5.46
"1327","2012-04-09",5.51
"1328","2012-04-10",5.48
"1329","2012-04-11",5.54
"1330","2012-04-12",5.51
"1331","2012-04-13",5.55
"1332","2012-04-16",5.53
"1333","2012-04-17",5.53
"1334","2012-04-18",5.58
"1335","2012-04-19",5.62
"1336","2012-04-20",5.6
"1337","2012-04-23",5.6
"1338","2012-04-24",5.68
"1339","2012-04-25",5.71
"1340","2012-04-26",5.73
"1341","2012-04-27",5.8
"1342","2012-04-30",5.86
"1343","2012-05-01",5.75
"1344","2012-05-02",5.83
"1345","2012-05-03",5.8
"1346","2012-05-04",5.8
"1347","2012-05-07",5.88
"1348","2012-05-08",5.79
"1349","2012-05-09",5.8
"1350","2012-05-10",5.76
"1351","2012-05-11",5.85
"1352","2012-05-14",5.83
"1353","2012-05-15",5.81
"1354","2012-05-16",5.73
"1355","2012-05-17",5.63
"1356","2012-05-18",5.68
"1357","2012-05-21",5.55
"1358","2012-05-22",5.51
"1359","2012-05-23",5.52
"1360","2012-05-24",5.62
"1361","2012-05-25",5.56
"1362","2012-05-29",5.56
"1363","2012-05-30",5.06
"1364","2012-05-31",5.04
"1365","2012-06-01",5.05
"1366","2012-06-04",5.09
"1367","2012-06-05",5.1
"1368","2012-06-06",5.09
"1369","2012-06-07",5.14
"1370","2012-06-08",5.19
"1371","2012-06-11",5.19
"1372","2012-06-12",5.24
"1373","2012-06-13",5.32
"1374","2012-06-14",5.37
"1375","2012-06-15",5.33
"1376","2012-06-18",5.33
"1377","2012-06-19",5.29
"1378","2012-06-20",5.38
"1379","2012-06-21",5.34
"1380","2012-06-22",5.3
"1381","2012-06-25",5.29
"1382","2012-06-26",5.27
"1383","2012-06-27",5.27
"1384","2012-06-28",5.28
"1385","2012-06-29",5.28
"1386","2012-07-02",5.3
"1387","2012-07-03",5.33
"1388","2012-07-05",5.32
"1389","2012-07-06",5.31
"1390","2012-07-09",5.38
"1391","2012-07-10",5.35
"1392","2012-07-11",5.38
"1393","2012-07-12",5.38
"1394","2012-07-13",5.42
"1395","2012-07-16",5.41
"1396","2012-07-17",5.4
"1397","2012-07-18",5.44
"1398","2012-07-19",5.4
"1399","2012-07-20",5.49
"1400","2012-07-23",5.44
"1401","2012-07-24",5.4
"1402","2012-07-25",5.35
"1403","2012-07-26",5.4
"1404","2012-07-27",5.42
"1405","2012-07-30",5.4
"1406","2012-07-31",5.45
"1407","2012-08-01",5.49
"1408","2012-08-02",5.49
"1409","2012-08-03",5.69
"1410","2012-08-06",5.7
"1411","2012-08-07",5.73
"1412","2012-08-08",5.76
"1413","2012-08-09",5.72
"1414","2012-08-10",5.74
"1415","2012-08-13",5.74
"1416","2012-08-14",5.75
"1417","2012-08-15",5.75
"1418","2012-08-16",5.77
"1419","2012-08-17",5.78
"1420","2012-08-20",5.76
"1421","2012-08-21",5.82
"1422","2012-08-22",5.79
"1423","2012-08-23",5.77
"1424","2012-08-24",5.85
"1425","2012-08-27",5.86
"1426","2012-08-28",5.87
"1427","2012-08-29",5.81
"1428","2012-08-30",5.81
"1429","2012-08-31",5.83
"1430","2012-09-04",5.8
"1431","2012-09-05",5.86
"1432","2012-09-06",5.88
"1433","2012-09-07",5.87
"1434","2012-09-10",5.89
"1435","2012-09-11",5.86
"1436","2012-09-12",5.87
"1437","2012-09-13",5.93
"1438","2012-09-14",6.02
"1439","2012-09-17",5.98
"1440","2012-09-18",6
"1441","2012-09-19",5.97
"1442","2012-09-20",5.98
"1443","2012-09-21",6.06
"1444","2012-09-24",6.1
"1445","2012-09-25",6.06
"1446","2012-09-26",6.03
"1447","2012-09-27",6.01
"1448","2012-09-28",6
"1449","2012-10-01",6.01
"1450","2012-10-02",6.01
"1451","2012-10-03",5.97
"1452","2012-10-04",6.1
"1453","2012-10-05",6.1
"1454","2012-10-08",6.14
"1455","2012-10-09",6.15
"1456","2012-10-10",6.14
"1457","2012-10-11",6.15
"1458","2012-10-12",6.18
"1459","2012-10-15",6.05
"1460","2012-10-16",6.01
"1461","2012-10-17",6.03
"1462","2012-10-18",6.01
"1463","2012-10-19",5.99
"1464","2012-10-22",5.97
"1465","2012-10-23",6.06
"1466","2012-10-24",6.01
"1467","2012-10-25",5.94
"1468","2012-10-26",6
"1469","2012-10-31",6.09
"1470","2012-11-01",6.09
"1471","2012-11-02",6.12
"1472","2012-11-05",6.11
"1473","2012-11-06",6.11
"1474","2012-11-07",6.01
"1475","2012-11-08",6.15
"1476","2012-11-09",6.11
"1477","2012-11-12",6.06
"1478","2012-11-13",6.05
"1479","2012-11-14",6.01
"1480","2012-11-15",5.89
"1481","2012-11-16",6.01
"1482","2012-11-19",6.18
"1483","2012-11-20",6.27
"1484","2012-11-21",6.31
"1485","2012-11-23",6.33
"1486","2012-11-26",6.37
"1487","2012-11-27",6.34
"1488","2012-11-28",6.44
"1489","2012-11-29",6.88
"1490","2012-11-30",6.88
"1491","2012-12-03",6.68
"1492","2012-12-04",6.85
"1493","2012-12-05",6.84
"1494","2012-12-06",6.84
"1495","2012-12-07",6.98
"1496","2012-12-10",7
"1497","2012-12-11",6.97
"1498","2012-12-12",7.02
"1499","2012-12-13",7
"1500","2012-12-14",7.02
"1501","2012-12-17",7
"1502","2012-12-18",6.98
"1503","2012-12-19",6.95
"1504","2012-12-20",6.93
"1505","2012-12-21",6.91
"1506","2012-12-24",6.8
"1507","2012-12-26",6.7
"1508","2012-12-27",6.51
"1509","2012-12-28",6.72
"1510","2012-12-31",6.67
"1511","2013-01-02",6.94
"1512","2013-01-03",7.01
"1513","2013-01-04",7.1
"1514","2013-01-07",7.02
"1515","2013-01-08",6.95
"1516","2013-01-09",6.98
"1517","2013-01-10",7
"1518","2013-01-11",7.05
"1519","2013-01-14",7.06
"1520","2013-01-15",7.1
"1521","2013-01-16",7.05
"1522","2013-01-17",7.1
"1523","2013-01-18",7.16
"1524","2013-01-22",7.29
"1525","2013-01-23",7.17
"1526","2013-01-24",7.13
"1527","2013-01-25",7.1
"1528","2013-01-28",7.1
"1529","2013-01-29",7.14
"1530","2013-01-30",7.13
"1531","2013-01-31",7.1
"1532","2013-02-01",7.11
"1533","2013-02-04",7.08
"1534","2013-02-05",7.11
"1535","2013-02-06",7.21
"1536","2013-02-07",7.15
"1537","2013-02-08",7.2
"1538","2013-02-11",7.18
"1539","2013-02-12",7.22
"1540","2013-02-13",7.13
"1541","2013-02-14",7.16
"1542","2013-02-15",7.14
"1543","2013-02-19",7.13
"1544","2013-02-20",7.1
"1545","2013-02-21",7.1
"1546","2013-02-22",7.1
"1547","2013-02-25",7.11
"1548","2013-02-26",7.1
"1549","2013-02-27",7.09
"1550","2013-02-28",7.18
"1551","2013-03-01",7.14
"1552","2013-03-04",7.14
"1553","2013-03-05",7.32
"1554","2013-03-06",7.16
"1555","2013-03-07",7.21
"1556","2013-03-08",7.2
"1557","2013-03-11",7.23
"1558","2013-03-12",7.19
"1559","2013-03-13",7.11
"1560","2013-03-14",7.19
"1561","2013-03-15",7.2
"1562","2013-03-18",7.22
"1563","2013-03-19",7.15
"1564","2013-03-20",7.1
"1565","2013-03-21",7.16
"1566","2013-03-22",7.18
"1567","2013-03-25",7.19
"1568","2013-03-26",7.13
"1569","2013-03-27",7.12
"1570","2013-03-28",7.12
"1571","2013-04-01",7.16
"1572","2013-04-02",7.11
"1573","2013-04-03",7.01
"1574","2013-04-04",7
"1575","2013-04-05",7.03
"1576","2013-04-08",7.11
"1577","2013-04-09",7.02
"1578","2013-04-10",7.01
"1579","2013-04-11",7.01
"1580","2013-04-12",6.96
"1581","2013-04-15",6.75
"1582","2013-04-16",6.98
"1583","2013-04-17",6.91
"1584","2013-04-18",6.93
"1585","2013-04-19",7.04
"1586","2013-04-22",6.99
"1587","2013-04-23",7
"1588","2013-04-24",6.98
"1589","2013-04-25",6.99
"1590","2013-04-26",6.96
"1591","2013-04-29",7.01
"1592","2013-04-30",7.15
"1593","2013-05-01",7.11
"1594","2013-05-02",7.13
"1595","2013-05-03",7.23
"1596","2013-05-06",7.18
"1597","2013-05-07",7.05
"1598","2013-05-08",7.12
"1599","2013-05-09",7.1
"1600","2013-05-10",7.09
"1601","2013-05-13",6.66
"1602","2013-05-14",6.51
"1603","2013-05-15",6.69
"1604","2013-05-16",6.76
"1605","2013-05-17",6.82
"1606","2013-05-20",6.9
"1607","2013-05-21",6.93
"1608","2013-05-22",6.87
"1609","2013-05-23",6.86
"1610","2013-05-24",6.97
"1611","2013-05-28",6.96
"1612","2013-05-29",6.92
"1613","2013-05-30",7.01
"1614","2013-05-31",6.92
"1615","2013-06-03",6.77
"1616","2013-06-04",6.63
"1617","2013-06-05",6.66
"1618","2013-06-06",6.71
"1619","2013-06-07",6.69
"1620","2013-06-10",6.79
"1621","2013-06-11",6.85
"1622","2013-06-12",6.78
"1623","2013-06-13",6.84
"1624","2013-06-14",6.87
"1625","2013-06-17",6.85
"1626","2013-06-18",6.86
"1627","2013-06-19",6.83
"1628","2013-06-20",6.86
"1629","2013-06-21",6.85
"1630","2013-06-24",6.74
"1631","2013-06-25",6.61
"1632","2013-06-26",6.68
"1633","2013-06-27",6.68
"1634","2013-06-28",6.76
"1635","2013-07-01",6.68
"1636","2013-07-02",6.7
"1637","2013-07-03",6.74
"1638","2013-07-05",6.64
"1639","2013-07-08",6.69
"1640","2013-07-09",6.74
"1641","2013-07-10",6.7
"1642","2013-07-11",6.7
"1643","2013-07-12",6.73
"1644","2013-07-15",6.73
"1645","2013-07-16",6.67
"1646","2013-07-17",6.64
"1647","2013-07-18",6.61
"1648","2013-07-19",6.61
"1649","2013-07-22",6.64
"1650","2013-07-23",6.66
"1651","2013-07-24",6.6
"1652","2013-07-25",6.75
"1653","2013-07-26",6.74
"1654","2013-07-29",6.73
"1655","2013-07-30",6.84
"1656","2013-07-31",6.93
"1657","2013-08-01",6.94
"1658","2013-08-02",7.02
"1659","2013-08-05",7
"1660","2013-08-06",7.04
"1661","2013-08-07",6.97
"1662","2013-08-08",6.98
"1663","2013-08-09",7.08
"1664","2013-08-12",7
"1665","2013-08-13",6.93
"1666","2013-08-14",6.91
"1667","2013-08-15",6.9
"1668","2013-08-16",7
"1669","2013-08-19",7.02
"1670","2013-08-20",7.01
"1671","2013-08-21",6.94
"1672","2013-08-22",6.91
"1673","2013-08-23",6.99
"1674","2013-08-26",6.98
"1675","2013-08-27",6.96
"1676","2013-08-28",6.97
"1677","2013-08-29",6.96
"1678","2013-08-30",6.96
"1679","2013-09-03",6.99
"1680","2013-09-04",7.01
"1681","2013-09-05",7
"1682","2013-09-06",6.98
"1683","2013-09-09",6.91
"1684","2013-09-10",6.94
"1685","2013-09-11",6.95
"1686","2013-09-12",7.04
"1687","2013-09-13",7.01
"1688","2013-09-16",7.03
"1689","2013-09-17",7.06
"1690","2013-09-18",7.07
"1691","2013-09-19",7.05
"1692","2013-09-20",7
"1693","2013-09-23",6.98
"1694","2013-09-24",7.02
"1695","2013-09-25",7.04
"1696","2013-09-26",6.93
"1697","2013-09-27",6.86
"1698","2013-09-30",6.83
"1699","2013-10-01",6.82
"1700","2013-10-02",6.79
"1701","2013-10-03",6.79
"1702","2013-10-04",6.99
"1703","2013-10-07",7.03
"1704","2013-10-08",6.96
"1705","2013-10-09",6.95
"1706","2013-10-10",6.99
"1707","2013-10-11",6.98
"1708","2013-10-14",7
"1709","2013-10-15",6.9
"1710","2013-10-16",6.98
"1711","2013-10-17",6.97
"1712","2013-10-18",7
"1713","2013-10-21",7.02
"1714","2013-10-22",7.02
"1715","2013-10-23",7.01
"1716","2013-10-24",6.98
"1717","2013-10-25",6.94
"1718","2013-10-28",7.04
"1719","2013-10-29",7.11
"1720","2013-10-30",7.14
"1721","2013-10-31",7.18
"1722","2013-11-01",7.17
"1723","2013-11-04",7.2
"1724","2013-11-05",7.07
"1725","2013-11-06",7
"1726","2013-11-07",7.18
"1727","2013-11-08",7.08
"1728","2013-11-11",7.13
"1729","2013-11-12",7.1
"1730","2013-11-13",7.03
"1731","2013-11-14",7.09
"1732","2013-11-15",7.03
"1733","2013-11-18",7
"1734","2013-11-19",7.03
"1735","2013-11-20",6.85
"1736","2013-11-21",6.65
"1737","2013-11-22",6.65
"1738","2013-11-25",6.7
"1739","2013-11-26",6.39
"1740","2013-11-27",6.51
"1741","2013-11-29",6.63
"1742","2013-12-02",6.56
"1743","2013-12-03",6.51
"1744","2013-12-04",6.34
"1745","2013-12-05",6.36
"1746","2013-12-06",6.39
"1747","2013-12-09",6.39
"1748","2013-12-10",6.36
"1749","2013-12-11",6.4
"1750","2013-12-12",6.38
"1751","2013-12-13",6.35
"1752","2013-12-16",6.38
"1753","2013-12-17",6.4
"1754","2013-12-18",6.38
"1755","2013-12-19",6.36
"1756","2013-12-20",6.35
"1757","2013-12-23",6.36
"1758","2013-12-24",6.31
"1759","2013-12-26",6.37
"1760","2013-12-27",6.3
"1761","2013-12-30",6.32
"1762","2013-12-31",6.29
"1763","2014-01-02",6.31
"1764","2014-01-03",6.37
"1765","2014-01-06",6.37
"1766","2014-01-07",6.32
"1767","2014-01-08",6.3
"1768","2014-01-09",6.35
"1769","2014-01-10",6.37
"1770","2014-01-13",6.32
"1771","2014-01-14",6.3
"1772","2014-01-15",6.3
"1773","2014-01-16",6.31
"1774","2014-01-17",6.34
"1775","2014-01-21",6.38
"1776","2014-01-22",6.38
"1777","2014-01-23",6.36
"1778","2014-01-24",6.32
"1779","2014-01-27",6.34
"1780","2014-01-28",5.86
"1781","2014-01-29",5.87
"1782","2014-01-30",5.87
"1783","2014-01-31",5.86
"1784","2014-02-03",5.85
"1785","2014-02-04",5.85
"1786","2014-02-05",5.81
"1787","2014-02-06",5.85
"1788","2014-02-07",5.86
"1789","2014-02-10",5.88
"1790","2014-02-11",5.87
"1791","2014-02-12",5.93
"1792","2014-02-13",5.93
"1793","2014-02-14",5.95
"1794","2014-02-18",5.9
"1795","2014-02-19",5.87
"1796","2014-02-20",5.88
"1797","2014-02-21",5.89
"1798","2014-02-24",5.93
"1799","2014-02-25",5.84
"1800","2014-02-26",5.9
"1801","2014-02-27",5.91
"1802","2014-02-28",6
"1803","2014-03-03",5.96
"1804","2014-03-04",5.96
"1805","2014-03-05",6.02
"1806","2014-03-06",5.99
"1807","2014-03-07",5.93
"1808","2014-03-10",5.86
"1809","2014-03-11",5.94
"1810","2014-03-12",5.97
"1811","2014-03-13",5.95
"1812","2014-03-14",5.98
"1813","2014-03-17",5.99
"1814","2014-03-18",6.03
"1815","2014-03-19",6.05
"1816","2014-03-20",6.11
"1817","2014-03-21",6.07
"1818","2014-03-24",6.08
"1819","2014-03-25",6.05
"1820","2014-03-26",6.02
"1821","2014-03-27",6
"1822","2014-03-28",5.96
"1823","2014-03-31",6.04
"1824","2014-04-01",6.03
"1825","2014-04-02",6.02
"1826","2014-04-03",5.99
"1827","2014-04-04",5.96
"1828","2014-04-07",5.93
"1829","2014-04-08",5.97
"1830","2014-04-09",5.98
"1831","2014-04-10",5.96
"1832","2014-04-11",5.92
"1833","2014-04-14",5.93
"1834","2014-04-15",5.88
"1835","2014-04-16",5.86
"1836","2014-04-17",5.86
"1837","2014-04-21",5.91
"1838","2014-04-22",5.94
"1839","2014-04-23",5.91
"1840","2014-04-24",5.88
"1841","2014-04-25",5.86
"1842","2014-04-28",6
"1843","2014-04-29",6.07
"1844","2014-04-30",6.01
"1845","2014-05-01",6.01
"1846","2014-05-02",6.02
"1847","2014-05-05",6.01
"1848","2014-05-06",5.99
"1849","2014-05-07",6
"1850","2014-05-08",6.04
"1851","2014-05-09",6.01
"1852","2014-05-12",6.01
"1853","2014-05-13",5.96
"1854","2014-05-14",6.01
"1855","2014-05-15",5.96
"1856","2014-05-16",5.98
"1857","2014-05-19",6.03
"1858","2014-05-20",6
"1859","2014-05-21",5.94
"1860","2014-05-22",5.98
"1861","2014-05-23",6.01
"1862","2014-05-27",6
"1863","2014-05-28",6
"1864","2014-05-29",6
"1865","2014-05-30",6.03
"1866","2014-06-02",6.01
"1867","2014-06-03",6.01
"1868","2014-06-04",6.02
"1869","2014-06-05",6.03
"1870","2014-06-06",6.04
"1871","2014-06-09",6.03
"1872","2014-06-10",5.99
"1873","2014-06-11",6.03
"1874","2014-06-12",6.06
"1875","2014-06-13",6.07
"1876","2014-06-16",6.03
"1877","2014-06-17",6.04
"1878","2014-06-18",5.96
"1879","2014-06-19",5.99
"1880","2014-06-20",6.02
"1881","2014-06-23",6.05
"1882","2014-06-24",6.11
"1883","2014-06-25",6.09
"1884","2014-06-26",6.01
"1885","2014-06-27",6.01
"1886","2014-06-30",6.02
"1887","2014-07-01",6.06
"1888","2014-07-02",6.05
"1889","2014-07-03",6.05
"1890","2014-07-07",6.03
"1891","2014-07-08",6.07
"1892","2014-07-09",6.05
"1893","2014-07-10",6.05
"1894","2014-07-11",5.99
"1895","2014-07-14",5.97
"1896","2014-07-15",5.94
"1897","2014-07-16",5.98
"1898","2014-07-17",5.98
"1899","2014-07-18",6
"1900","2014-07-21",5.97
"1901","2014-07-22",5.98
"1902","2014-07-23",6
"1903","2014-07-24",5.99
"1904","2014-07-25",5.97
"1905","2014-07-28",5.99
"1906","2014-07-29",6
"1907","2014-07-30",6.03
"1908","2014-07-31",5.99
"1909","2014-08-01",5.97
"1910","2014-08-04",5.95
"1911","2014-08-05",5.88
"1912","2014-08-06",5.92
"1913","2014-08-07",5.93
"1914","2014-08-08",5.94
"1915","2014-08-11",5.96
"1916","2014-08-12",5.96
"1917","2014-08-13",5.96
"1918","2014-08-14",6.01
"1919","2014-08-15",6.04
"1920","2014-08-18",6.01
"1921","2014-08-19",6.02
"1922","2014-08-20",6.03
"1923","2014-08-21",6.05
"1924","2014-08-22",6.02
"1925","2014-08-25",5.98
"1926","2014-08-26",6.02
"1927","2014-08-27",6.08
"1928","2014-08-28",6.01
"1929","2014-08-29",6.03
"1930","2014-09-02",6.04
"1931","2014-09-03",5.99
"1932","2014-09-04",6
"1933","2014-09-05",6.04
"1934","2014-09-08",6.04
"1935","2014-09-09",6.01
"1936","2014-09-10",6.03
"1937","2014-09-11",6.02
"1938","2014-09-12",6.05
"1939","2014-09-15",6.03
