"","date","PFIS"
"1036","2011-02-10",26.5
"1037","2011-02-11",26.5
"1038","2011-02-14",26.5
"1039","2011-02-15",26.85
"1040","2011-02-16",28
"1041","2011-02-17",27.5
"1042","2011-02-18",27.5
"1043","2011-02-22",27.5
"1044","2011-02-23",27.5
"1045","2011-02-24",27.5
"1046","2011-02-25",26.9
"1047","2011-02-28",26.9
"1048","2011-03-01",27.93
"1049","2011-03-02",27.93
"1050","2011-03-03",27.9
"1051","2011-03-04",27.65
"1052","2011-03-07",27.65
"1053","2011-03-08",27.26
"1054","2011-03-09",27.26
"1055","2011-03-10",26.75
"1056","2011-03-11",26.75
"1057","2011-03-14",26.75
"1058","2011-03-15",26.75
"1059","2011-03-16",26.75
"1060","2011-03-17",26.75
"1061","2011-03-18",26.75
"1062","2011-03-21",26.75
"1063","2011-03-22",26.549999
"1064","2011-03-23",26.700001
"1065","2011-03-24",26.700001
"1066","2011-03-25",26.5
"1067","2011-03-28",26.5
"1068","2011-03-29",26.49
"1069","2011-03-30",26.49
"1070","2011-03-31",26.309999
"1071","2011-04-01",26.49
"1072","2011-04-04",26.299999
"1073","2011-04-05",26.299999
"1074","2011-04-06",26.299999
"1075","2011-04-07",26.35
"1076","2011-04-08",26.35
"1077","2011-04-11",26.5
"1078","2011-04-12",26.5
"1079","2011-04-13",26.5
"1080","2011-04-14",26.299999
"1081","2011-04-15",26.6
"1082","2011-04-18",26.6
"1083","2011-04-19",26.299999
"1084","2011-04-20",26.49
"1085","2011-04-21",26.700001
"1086","2011-04-25",25.5
"1087","2011-04-26",26.35
"1088","2011-04-27",25.6
"1089","2011-04-28",26
"1090","2011-04-29",27
"1091","2011-05-02",26.5
"1092","2011-05-03",26.5
"1093","2011-05-04",26.5
"1094","2011-05-05",27
"1095","2011-05-06",26.75
"1096","2011-05-09",26.450001
"1097","2011-05-10",26.5
"1098","2011-05-11",27
"1099","2011-05-12",26.75
"1100","2011-05-13",26.75
"1101","2011-05-16",26.799999
"1102","2011-05-17",27.15
"1103","2011-05-18",26.65
"1104","2011-05-19",26.65
"1105","2011-05-20",26.65
"1106","2011-05-23",27.15
"1107","2011-05-24",26.65
"1108","2011-05-25",26.85
"1109","2011-05-26",26.65
"1110","2011-05-27",26.700001
"1111","2011-05-31",26.700001
"1112","2011-06-01",26.700001
"1113","2011-06-02",26.700001
"1114","2011-06-03",27.15
"1115","2011-06-06",27.25
"1116","2011-06-07",27.049999
"1117","2011-06-08",27.049999
"1118","2011-06-09",27.25
"1119","2011-06-10",27.25
"1120","2011-06-13",27.25
"1121","2011-06-14",27.35
"1122","2011-06-15",27.5
"1123","2011-06-16",27.25
"1124","2011-06-17",27.35
"1125","2011-06-20",27.049999
"1126","2011-06-21",27.450001
"1127","2011-06-22",27.450001
"1128","2011-06-23",27.1
"1129","2011-06-24",27.25
"1130","2011-06-27",27.049999
"1131","2011-06-28",27.049999
"1132","2011-06-29",27.049999
"1133","2011-06-30",27.049999
"1134","2011-07-01",27.049999
"1135","2011-07-05",27.049999
"1136","2011-07-06",27.049999
"1137","2011-07-07",27.049999
"1138","2011-07-08",27.200001
"1139","2011-07-11",27.190001
"1140","2011-07-12",27.190001
"1141","2011-07-13",27.190001
"1142","2011-07-14",27.049999
"1143","2011-07-15",27.200001
"1144","2011-07-18",27.15
"1145","2011-07-19",27.75
"1146","2011-07-20",27.75
"1147","2011-07-21",27.889999
"1148","2011-07-22",27.25
"1149","2011-07-25",27.75
"1150","2011-07-26",27.75
"1151","2011-07-27",27.15
"1152","2011-07-28",27
"1153","2011-07-29",26.9
"1154","2011-08-01",27
"1155","2011-08-02",27
"1156","2011-08-03",27
"1157","2011-08-04",27
"1158","2011-08-05",27.75
"1159","2011-08-08",27.75
"1160","2011-08-09",27.75
"1161","2011-08-10",27.25
"1162","2011-08-11",27.25
"1163","2011-08-12",27.9
"1164","2011-08-15",28.25
"1165","2011-08-16",28.25
"1166","2011-08-17",28.25
"1167","2011-08-18",28.25
"1168","2011-08-19",28.25
"1169","2011-08-22",27.25
"1170","2011-08-23",27.25
"1171","2011-08-24",27.25
"1172","2011-08-25",27.5
"1173","2011-08-26",27.5
"1174","2011-08-29",27.5
"1175","2011-08-30",27.5
"1176","2011-08-31",27.75
"1177","2011-09-01",27.25
"1178","2011-09-02",27.25
"1179","2011-09-06",27.25
"1180","2011-09-07",27.4
"1181","2011-09-08",27.4
"1182","2011-09-09",27.4
"1183","2011-09-12",27.389999
"1184","2011-09-13",27.25
"1185","2011-09-14",27.25
"1186","2011-09-15",27.75
"1187","2011-09-16",27.75
"1188","2011-09-19",27.75
"1189","2011-09-20",27.85
"1190","2011-09-21",27.549999
"1191","2011-09-22",27.549999
"1192","2011-09-23",27.549999
"1193","2011-09-26",27.549999
"1194","2011-09-27",27.549999
"1195","2011-09-28",27.549999
"1196","2011-09-29",27.549999
"1197","2011-09-30",27.549999
"1198","2011-10-03",27.549999
"1199","2011-10-04",27.25
"1200","2011-10-05",27.25
"1201","2011-10-06",27.25
"1202","2011-10-07",27.25
"1203","2011-10-10",27.25
"1204","2011-10-11",27.25
"1205","2011-10-12",27.049999
"1206","2011-10-13",27.049999
"1207","2011-10-14",27.049999
"1208","2011-10-17",27.65
"1209","2011-10-18",27.049999
"1210","2011-10-19",27.549999
"1211","2011-10-20",27.1
"1212","2011-10-21",27.1
"1213","2011-10-24",27.65
"1214","2011-10-25",27.1
"1215","2011-10-26",27.35
"1216","2011-10-27",27.65
"1217","2011-10-28",27.65
"1218","2011-10-31",27.65
"1219","2011-11-01",27.65
"1220","2011-11-02",27.65
"1221","2011-11-03",27.65
"1222","2011-11-04",27.65
"1223","2011-11-07",27.41
"1224","2011-11-08",27.41
"1225","2011-11-09",27.4
"1226","2011-11-10",27.4
"1227","2011-11-11",27.4
"1228","2011-11-14",27.4
"1229","2011-11-15",27.75
"1230","2011-11-16",27.75
"1231","2011-11-17",27.5
"1232","2011-11-18",27.5
"1233","2011-11-21",27.75
"1234","2011-11-22",27.75
"1235","2011-11-23",28
"1236","2011-11-25",28
"1237","2011-11-28",28
"1238","2011-11-29",28
"1239","2011-11-30",28
"1240","2011-12-01",28
"1241","2011-12-02",28.25
"1242","2011-12-05",28.25
"1243","2011-12-06",28.25
"1244","2011-12-07",27.6
"1245","2011-12-08",27.5
"1246","2011-12-09",27.5
"1247","2011-12-12",27.5
"1248","2011-12-13",28
"1249","2011-12-14",28
"1250","2011-12-15",28
"1251","2011-12-16",27.5
"1252","2011-12-19",28.25
"1253","2011-12-20",27.549999
"1254","2011-12-21",27.5
"1255","2011-12-22",27.799999
"1256","2011-12-23",28.25
"1257","2011-12-27",28.25
"1258","2011-12-28",28.25
"1259","2011-12-29",28.25
"1260","2011-12-30",28.25
"1261","2012-01-03",28.25
"1262","2012-01-04",27.5
"1263","2012-01-05",27.5
"1264","2012-01-06",27.5
"1265","2012-01-09",27.5
"1266","2012-01-10",27.5
"1267","2012-01-11",27.5
"1268","2012-01-12",27.5
"1269","2012-01-13",27.5
"1270","2012-01-17",28.15
"1271","2012-01-18",27.5
"1272","2012-01-19",27.5
"1273","2012-01-20",27.5
"1274","2012-01-23",28
"1275","2012-01-24",27.5
"1276","2012-01-25",27.5
"1277","2012-01-26",27.5
"1278","2012-01-27",27.5
"1279","2012-01-30",28.49
"1280","2012-01-31",28.5
"1281","2012-02-01",28.5
"1282","2012-02-02",28.5
"1283","2012-02-03",28
"1284","2012-02-06",28
"1285","2012-02-07",28
"1286","2012-02-08",28
"1287","2012-02-09",28.25
"1288","2012-02-10",28.25
"1289","2012-02-13",28.25
"1290","2012-02-14",28.25
"1291","2012-02-15",28.280001
"1292","2012-02-16",28.280001
"1293","2012-02-17",28.280001
"1294","2012-02-21",27.799999
"1295","2012-02-22",27.799999
"1296","2012-02-23",27.799999
"1297","2012-02-24",27.799999
"1298","2012-02-27",27.799999
"1299","2012-02-28",28
"1300","2012-02-29",28
"1301","2012-03-01",28
"1302","2012-03-02",28
"1303","2012-03-05",27.799999
"1304","2012-03-06",28.5
"1305","2012-03-07",28.950001
"1306","2012-03-08",28.950001
"1307","2012-03-09",28.950001
"1308","2012-03-12",28.950001
"1309","2012-03-13",28.950001
"1310","2012-03-14",29
"1311","2012-03-15",29
"1312","2012-03-16",29
"1313","2012-03-19",29
"1314","2012-03-20",29
"1315","2012-03-21",29
"1316","2012-03-22",28.25
"1317","2012-03-23",29
"1318","2012-03-26",29
"1319","2012-03-27",29
"1320","2012-03-28",29
"1321","2012-03-29",28
"1322","2012-03-30",28
"1323","2012-04-02",28
"1324","2012-04-03",28
"1325","2012-04-04",28
"1326","2012-04-05",28
"1327","2012-04-09",28
"1328","2012-04-10",28
"1329","2012-04-11",28
"1330","2012-04-12",28.07
"1331","2012-04-13",28
"1332","2012-04-16",29
"1333","2012-04-17",29
"1334","2012-04-18",29
"1335","2012-04-19",29
"1336","2012-04-20",28.049999
"1337","2012-04-23",28.5
"1338","2012-04-24",28.5
"1339","2012-04-25",29.5
"1340","2012-04-26",28.290001
"1341","2012-04-27",28.5
"1342","2012-04-30",28.5
"1343","2012-05-01",28.5
"1344","2012-05-02",28.5
"1345","2012-05-03",29
"1346","2012-05-04",28.049999
"1347","2012-05-07",28.049999
"1348","2012-05-08",28.049999
"1349","2012-05-09",28.049999
"1350","2012-05-10",29
"1351","2012-05-11",29
"1352","2012-05-14",28.5
"1353","2012-05-15",28.5
"1354","2012-05-16",28.5
"1355","2012-05-17",28.049999
"1356","2012-05-18",28.049999
"1357","2012-05-21",28.049999
"1358","2012-05-22",28.25
"1359","2012-05-23",29.049999
"1360","2012-05-24",28.9
"1361","2012-05-25",28.9
"1362","2012-05-29",29
"1363","2012-05-30",29.049999
"1364","2012-05-31",29.1
"1365","2012-06-01",29.049999
"1366","2012-06-04",29.1
"1367","2012-06-05",29.15
"1368","2012-06-06",29.049999
"1369","2012-06-07",29.049999
"1370","2012-06-08",29.049999
"1371","2012-06-11",29.049999
"1372","2012-06-12",29.049999
"1373","2012-06-13",29.049999
"1374","2012-06-14",29.049999
"1375","2012-06-15",30
"1376","2012-06-18",29
"1377","2012-06-19",29
"1378","2012-06-20",30
"1379","2012-06-21",30
"1380","2012-06-22",29
"1381","2012-06-25",30
"1382","2012-06-26",30
"1383","2012-06-27",29
"1384","2012-06-28",29
"1385","2012-06-29",29
"1386","2012-07-02",29
"1387","2012-07-03",29
"1388","2012-07-05",29
"1389","2012-07-06",29
"1390","2012-07-09",29
"1391","2012-07-10",29
"1392","2012-07-11",29
"1393","2012-07-12",30.5
"1394","2012-07-13",30.5
"1395","2012-07-16",30.5
"1396","2012-07-17",29.1
"1397","2012-07-18",29.1
"1398","2012-07-19",29.1
"1399","2012-07-20",29.1
"1400","2012-07-23",29.1
"1401","2012-07-24",29.1
"1402","2012-07-25",29
"1403","2012-07-26",29
"1404","2012-07-27",29
"1405","2012-07-30",29
"1406","2012-07-31",29
"1407","2012-08-01",29
"1408","2012-08-02",29.25
"1409","2012-08-03",29.1
"1410","2012-08-06",29.25
"1411","2012-08-07",29.25
"1412","2012-08-08",29.25
"1413","2012-08-09",29.25
"1414","2012-08-10",28.98
"1415","2012-08-13",28.98
"1416","2012-08-14",28.799999
"1417","2012-08-15",30.99
"1418","2012-08-16",30.5
"1419","2012-08-17",30.5
"1420","2012-08-20",30.5
"1421","2012-08-21",30.5
"1422","2012-08-22",31
"1423","2012-08-23",31
"1424","2012-08-24",29.25
"1425","2012-08-27",29.25
"1426","2012-08-28",29.25
"1427","2012-08-29",29.25
"1428","2012-08-30",29.25
"1429","2012-08-31",29
"1430","2012-09-04",29
"1431","2012-09-05",29
"1432","2012-09-06",29
"1433","2012-09-07",29.1
"1434","2012-09-10",29.1
"1435","2012-09-11",29.1
"1436","2012-09-12",29.25
"1437","2012-09-13",29.25
"1438","2012-09-14",29.25
"1439","2012-09-17",29.25
"1440","2012-09-18",29.5
"1441","2012-09-19",29.5
"1442","2012-09-20",29.5
"1443","2012-09-21",29.5
"1444","2012-09-24",29.5
"1445","2012-09-25",29.85
"1446","2012-09-26",29.85
"1447","2012-09-27",29.85
"1448","2012-09-28",29.85
"1449","2012-10-01",29.85
"1450","2012-10-02",29.85
"1451","2012-10-03",29.85
"1452","2012-10-04",29.85
"1453","2012-10-05",29.85
"1454","2012-10-08",29.85
"1455","2012-10-09",30
"1456","2012-10-10",30
"1457","2012-10-11",30
"1458","2012-10-12",30
"1459","2012-10-15",30
"1460","2012-10-16",30
"1461","2012-10-17",30
"1462","2012-10-18",30
"1463","2012-10-19",30
"1464","2012-10-22",30
"1465","2012-10-23",30
"1466","2012-10-24",30
"1467","2012-10-25",30
"1468","2012-10-26",30
"1469","2012-10-31",31
"1470","2012-11-01",30
"1471","2012-11-02",30
"1472","2012-11-05",30
"1473","2012-11-06",30
"1474","2012-11-07",30
"1475","2012-11-08",30
"1476","2012-11-09",30
"1477","2012-11-12",30
"1478","2012-11-13",30
"1479","2012-11-14",30
"1480","2012-11-15",30
"1481","2012-11-16",30.25
"1482","2012-11-19",30.25
"1483","2012-11-20",30
"1484","2012-11-21",30
"1485","2012-11-23",30
"1486","2012-11-26",30
"1487","2012-11-27",30
"1488","2012-11-28",30
"1489","2012-11-29",30
"1490","2012-11-30",30.75
"1491","2012-12-03",30.75
"1492","2012-12-04",30.5
"1493","2012-12-05",30.5
"1494","2012-12-06",30.5
"1495","2012-12-07",30
"1496","2012-12-10",30
"1497","2012-12-11",29.5
"1498","2012-12-12",29.5
"1499","2012-12-13",29.799999
"1500","2012-12-14",29.799999
"1501","2012-12-17",31
"1502","2012-12-18",31
"1503","2012-12-19",31
"1504","2012-12-20",29.85
"1505","2012-12-21",30.4
"1506","2012-12-24",30
"1507","2012-12-26",31
"1508","2012-12-27",29.5
"1509","2012-12-28",30.440001
"1510","2012-12-31",30.5
"1511","2013-01-02",30.5
"1512","2013-01-03",30.5
"1513","2013-01-04",30.5
"1514","2013-01-07",30.5
"1515","2013-01-08",32
"1516","2013-01-09",32
"1517","2013-01-10",32
"1518","2013-01-11",31
"1519","2013-01-14",30.049999
"1520","2013-01-15",30.049999
"1521","2013-01-16",32
"1522","2013-01-17",32
"1523","2013-01-18",32
"1524","2013-01-22",34
"1525","2013-01-23",33
"1526","2013-01-24",33.099998
"1527","2013-01-25",30.549999
"1528","2013-01-28",30.549999
"1529","2013-01-29",30.549999
"1530","2013-01-30",30.549999
"1531","2013-01-31",30.549999
"1532","2013-02-01",30.549999
"1533","2013-02-04",30.549999
"1534","2013-02-05",30.549999
"1535","2013-02-06",30.549999
"1536","2013-02-07",31
"1537","2013-02-08",31
"1538","2013-02-11",31.5
"1539","2013-02-12",31.6
"1540","2013-02-13",31.6
"1541","2013-02-14",31.6
"1542","2013-02-15",31.6
"1543","2013-02-19",31.6
"1544","2013-02-20",34
"1545","2013-02-21",34
"1546","2013-02-22",34
"1547","2013-02-25",33
"1548","2013-02-26",33
"1549","2013-02-27",33
"1550","2013-02-28",33
"1551","2013-03-01",33
"1552","2013-03-04",33
"1553","2013-03-05",32
"1554","2013-03-06",32
"1555","2013-03-07",33
"1556","2013-03-08",33
"1557","2013-03-11",33
"1558","2013-03-12",33
"1559","2013-03-13",33
"1560","2013-03-14",33
"1561","2013-03-15",32
"1562","2013-03-18",33
"1563","2013-03-19",33
"1564","2013-03-20",33
"1565","2013-03-21",33
"1566","2013-03-22",33
"1567","2013-03-25",32.130001
"1568","2013-03-26",33
"1569","2013-03-27",33
"1570","2013-03-28",33
"1571","2013-04-01",33
"1572","2013-04-02",33
"1573","2013-04-03",33
"1574","2013-04-04",34
"1575","2013-04-05",33.599998
"1576","2013-04-08",33.799999
"1577","2013-04-09",33.799999
"1578","2013-04-10",33.799999
"1579","2013-04-11",33.900002
"1580","2013-04-12",34.25
"1581","2013-04-15",33.5
"1582","2013-04-16",33.5
"1583","2013-04-17",33.5
"1584","2013-04-18",33.549999
"1585","2013-04-19",34
"1586","2013-04-22",34
"1587","2013-04-23",34
"1588","2013-04-24",34
"1589","2013-04-25",34
"1590","2013-04-26",34
"1591","2013-04-29",35.25
"1592","2013-04-30",35.25
"1593","2013-05-01",35
"1594","2013-05-02",35
"1595","2013-05-03",35
"1596","2013-05-06",35
"1597","2013-05-07",34.049999
"1598","2013-05-08",34.049999
"1599","2013-05-09",35
"1600","2013-05-10",35.950001
"1601","2013-05-13",35.950001
"1602","2013-05-14",36
"1603","2013-05-15",36
"1604","2013-05-16",36
"1605","2013-05-17",35.049999
"1606","2013-05-20",35.049999
"1607","2013-05-21",35.049999
"1608","2013-05-22",35.049999
"1609","2013-05-23",35.75
"1610","2013-05-24",35.75
"1611","2013-05-28",35.75
"1612","2013-05-29",35.75
"1613","2013-05-30",35.549999
"1614","2013-05-31",36.5
"1615","2013-06-03",36.5
"1616","2013-06-04",39.900002
"1617","2013-06-05",39.900002
"1618","2013-06-06",39.900002
"1619","2013-06-07",39.900002
"1620","2013-06-10",39.900002
"1621","2013-06-11",39.900002
"1622","2013-06-12",39.900002
"1623","2013-06-13",39.900002
"1624","2013-06-14",39.900002
"1625","2013-06-17",37.5
"1626","2013-06-18",35.650002
"1627","2013-06-19",36
"1628","2013-06-20",36
"1629","2013-06-21",35.099998
"1630","2013-06-24",36
"1631","2013-06-25",34.75
"1632","2013-06-26",34.900002
"1633","2013-06-27",34.900002
"1634","2013-06-28",35.25
"1635","2013-07-01",35
"1636","2013-07-02",35
"1637","2013-07-03",34.25
"1638","2013-07-05",34.25
"1639","2013-07-08",34.25
"1640","2013-07-09",34.25
"1641","2013-07-10",34.25
"1642","2013-07-11",34
"1643","2013-07-12",33.5
"1644","2013-07-15",33.5
"1645","2013-07-16",34.25
"1646","2013-07-17",35.5
"1647","2013-07-18",35.5
"1648","2013-07-19",35.5
"1649","2013-07-22",35.5
"1650","2013-07-23",35.5
"1651","2013-07-24",34
"1652","2013-07-25",34
"1653","2013-07-26",34
"1654","2013-07-29",34
"1655","2013-07-30",35
"1656","2013-07-31",35
"1657","2013-08-01",35
"1658","2013-08-02",33.830002
"1659","2013-08-05",33.830002
"1660","2013-08-06",33.830002
"1661","2013-08-07",35.25
"1662","2013-08-08",35.25
"1663","2013-08-09",35.25
"1664","2013-08-12",35.25
"1665","2013-08-13",35.25
"1666","2013-08-14",35.25
"1667","2013-08-15",34
"1668","2013-08-16",34
"1669","2013-08-19",34
"1670","2013-08-20",34
"1671","2013-08-21",34
"1672","2013-08-22",34
"1673","2013-08-23",34
"1674","2013-08-26",34
"1675","2013-08-27",34
"1676","2013-08-28",34
"1677","2013-08-29",34
"1678","2013-08-30",35
"1679","2013-09-03",35
"1680","2013-09-04",34
"1681","2013-09-05",34
"1682","2013-09-06",35
"1683","2013-09-09",35
"1684","2013-09-10",34
"1685","2013-09-11",34
"1686","2013-09-12",33.650002
"1687","2013-09-13",34.5
"1688","2013-09-16",35
"1689","2013-09-17",35
"1690","2013-09-18",35.200001
"1691","2013-09-19",35.200001
"1692","2013-09-20",35.200001
"1693","2013-09-23",35.200001
"1694","2013-09-24",34.880001
"1695","2013-09-25",34.880001
"1696","2013-09-26",34.880001
"1697","2013-09-27",34
"1698","2013-09-30",34
"1699","2013-10-01",34
"1700","2013-10-02",34
"1701","2013-10-03",34
"1702","2013-10-04",35
"1703","2013-10-07",35
"1704","2013-10-08",35
"1705","2013-10-09",35
"1706","2013-10-10",35
"1707","2013-10-11",35
"1708","2013-10-14",35
"1709","2013-10-15",35
"1710","2013-10-16",35
"1711","2013-10-17",35
"1712","2013-10-18",35
"1713","2013-10-21",35
"1714","2013-10-22",35
"1715","2013-10-23",35
"1716","2013-10-24",35
"1717","2013-10-25",36
"1718","2013-10-28",36
"1719","2013-10-29",36
"1720","2013-10-30",36
"1721","2013-10-31",33.5
"1722","2013-11-01",33.5
"1723","2013-11-04",34
"1724","2013-11-05",35.75
"1725","2013-11-06",35.75
"1726","2013-11-07",35
"1727","2013-11-08",35
"1728","2013-11-11",35
"1729","2013-11-12",35
"1730","2013-11-13",35
"1731","2013-11-14",35
"1732","2013-11-15",35
"1733","2013-11-18",35
"1734","2013-11-19",35
"1735","2013-11-20",34.75
"1736","2013-11-21",34.75
"1737","2013-11-22",34.75
"1738","2013-11-25",34.75
"1739","2013-11-26",34.75
"1740","2013-11-27",34.5
"1741","2013-11-29",34.5
"1742","2013-12-02",34.5
"1743","2013-12-03",34.5
"1744","2013-12-04",34.5
"1745","2013-12-05",34.5
"1746","2013-12-06",34.5
"1747","2013-12-09",34.5
"1748","2013-12-10",34.150002
"1749","2013-12-11",34.5
"1750","2013-12-12",34.650002
"1751","2013-12-13",35.880001
"1752","2013-12-16",35.75
"1753","2013-12-17",36
"1754","2013-12-18",36
"1755","2013-12-19",36.5
"1756","2013-12-20",37
"1757","2013-12-23",36.509998
"1758","2013-12-24",39.5
"1759","2013-12-26",38.009998
"1760","2013-12-27",38
"1761","2013-12-30",37.349998
"1762","2013-12-31",38
"1763","2014-01-02",37.849998
"1764","2014-01-03",38.150002
"1765","2014-01-06",38.349998
"1766","2014-01-07",38.950001
"1767","2014-01-08",38.75
"1768","2014-01-09",38.75
"1769","2014-01-10",39
"1770","2014-01-13",38.75
"1771","2014-01-14",38.75
"1772","2014-01-15",38.75
"1773","2014-01-16",38.82
"1774","2014-01-17",38.849998
"1775","2014-01-21",38.849998
"1776","2014-01-22",39
"1777","2014-01-23",39.049999
"1778","2014-01-24",39.200001
"1779","2014-01-27",39
"1780","2014-01-28",39.049999
"1781","2014-01-29",39.200001
"1782","2014-01-30",39.099998
"1783","2014-01-31",39
"1784","2014-02-03",39
"1785","2014-02-04",39
"1786","2014-02-05",38.75
"1787","2014-02-06",38.599998
"1788","2014-02-07",38.75
"1789","2014-02-10",38.5
"1790","2014-02-11",38.5
"1791","2014-02-12",38.25
"1792","2014-02-13",38.400002
"1793","2014-02-14",38.5
"1794","2014-02-18",39
"1795","2014-02-19",39
"1796","2014-02-20",38.75
"1797","2014-02-21",39.099998
"1798","2014-02-24",39.259998
"1799","2014-02-25",39.150002
"1800","2014-02-26",39
"1801","2014-02-27",38.75
"1802","2014-02-28",39.200001
"1803","2014-03-03",39.200001
"1804","2014-03-04",39.099998
"1805","2014-03-05",39.009998
"1806","2014-03-06",39.400002
"1807","2014-03-07",39.900002
"1808","2014-03-10",39.099998
"1809","2014-03-11",40
"1810","2014-03-12",39.200001
"1811","2014-03-13",39.650002
"1812","2014-03-14",39.5
"1813","2014-03-17",42.259998
"1814","2014-03-18",41
"1815","2014-03-19",41.5
"1816","2014-03-20",41.5
"1817","2014-03-21",41.599998
"1818","2014-03-24",41.5
"1819","2014-03-25",41.5
"1820","2014-03-26",41.200001
"1821","2014-03-27",41
"1822","2014-03-28",41
"1823","2014-03-31",41.619999
"1824","2014-04-01",42.75
"1825","2014-04-02",42.5
"1826","2014-04-03",43
"1827","2014-04-04",43
"1828","2014-04-07",43.25
"1829","2014-04-08",43.150002
"1830","2014-04-09",43.25
"1831","2014-04-10",45
"1832","2014-04-11",43
"1833","2014-04-14",43.419998
"1834","2014-04-15",44.5
"1835","2014-04-16",44.5
"1836","2014-04-17",47.099998
"1837","2014-04-21",46.75
"1838","2014-04-22",47
"1839","2014-04-23",48.73
"1840","2014-04-24",48.43
"1841","2014-04-25",48.279999
"1842","2014-04-28",47.5
"1843","2014-04-29",45.91
"1844","2014-04-30",46.209999
"1845","2014-05-01",45.75
"1846","2014-05-02",45.650002
"1847","2014-05-05",46.400002
"1848","2014-05-06",46.34
"1849","2014-05-07",46
"1850","2014-05-08",46.099998
"1851","2014-05-09",47.299999
"1852","2014-05-12",47.290001
"1853","2014-05-13",47.200001
"1854","2014-05-14",47.220001
"1855","2014-05-15",48
"1856","2014-05-16",48.849998
"1857","2014-05-19",48.549999
"1858","2014-05-20",49.75
"1859","2014-05-21",51
"1860","2014-05-22",50.080002
"1861","2014-05-23",48.610001
"1862","2014-05-27",49.43
"1863","2014-05-28",49.049999
"1864","2014-05-29",48.790001
"1865","2014-05-30",49
"1866","2014-06-02",49.34
"1867","2014-06-03",49.560001
"1868","2014-06-04",49.849998
"1869","2014-06-05",50.610001
"1870","2014-06-06",48.630001
"1871","2014-06-09",50
"1872","2014-06-10",49.580002
"1873","2014-06-11",49.77
"1874","2014-06-12",52.009998
"1875","2014-06-13",52.389999
"1876","2014-06-16",52.669998
"1877","2014-06-17",51.080002
"1878","2014-06-18",52
"1879","2014-06-19",50.880001
"1880","2014-06-20",51.150002
"1881","2014-06-23",51.41
"1882","2014-06-24",51.889999
"1883","2014-06-25",53.049999
"1884","2014-06-26",50.59
"1885","2014-06-27",49.419998
"1886","2014-06-30",51.389999
"1887","2014-07-01",50.560001
"1888","2014-07-02",50.419998
"1889","2014-07-03",49.889999
"1890","2014-07-07",50.259998
"1891","2014-07-08",49.970001
"1892","2014-07-09",49.98
"1893","2014-07-10",48.939999
"1894","2014-07-11",47.119999
"1895","2014-07-14",47.310001
"1896","2014-07-15",47.740002
"1897","2014-07-16",48.450001
"1898","2014-07-17",47.759998
"1899","2014-07-18",48.77
"1900","2014-07-21",49.290001
"1901","2014-07-22",49.919998
"1902","2014-07-23",49.169998
"1903","2014-07-24",50.32
"1904","2014-07-25",49.110001
"1905","2014-07-28",48.970001
"1906","2014-07-29",48.290001
"1907","2014-07-30",48.490002
"1908","2014-07-31",46.779999
"1909","2014-08-01",46.939999
"1910","2014-08-04",47.110001
"1911","2014-08-05",47.200001
"1912","2014-08-06",47.73
"1913","2014-08-07",47.580002
"1914","2014-08-08",47.689999
"1915","2014-08-11",48.990002
"1916","2014-08-12",48.799999
"1917","2014-08-13",48.98
"1918","2014-08-14",48.990002
"1919","2014-08-15",49.060001
"1920","2014-08-18",49.25
"1921","2014-08-19",50.540001
"1922","2014-08-20",49.599998
"1923","2014-08-21",49.25
"1924","2014-08-22",49.5
"1925","2014-08-25",49.639999
"1926","2014-08-26",49.990002
"1927","2014-08-27",50.400002
"1928","2014-08-28",49.889999
"1929","2014-08-29",50.490002
"1930","2014-09-02",50.919998
"1931","2014-09-03",50.900002
"1932","2014-09-04",50.900002
"1933","2014-09-05",50.23
"1934","2014-09-08",50.450001
"1935","2014-09-09",50.470001
"1936","2014-09-10",52.52
"1937","2014-09-11",52
"1938","2014-09-12",51.400002
"1939","2014-09-15",51.939999
"1940","2014-09-16",51.439999
"1941","2014-09-17",50.700001
"1942","2014-09-18",50.889999
"1943","2014-09-19",51
"1944","2014-09-22",49.189999
"1945","2014-09-23",47.68
"1946","2014-09-24",48.830002
"1947","2014-09-25",47.02
"1948","2014-09-26",47.080002
"1949","2014-09-29",47.110001
"1950","2014-09-30",45.990002
"1951","2014-10-01",45.02
"1952","2014-10-02",44.169998
"1953","2014-10-03",45.330002
"1954","2014-10-06",45.41
"1955","2014-10-07",44.610001
"1956","2014-10-08",46.029999
"1957","2014-10-09",45.860001
"1958","2014-10-10",46.099998
"1959","2014-10-13",45.82
"1960","2014-10-14",48.889999
"1961","2014-10-15",49.380001
"1962","2014-10-16",49.5
"1963","2014-10-17",47.619999
"1964","2014-10-20",48.790001
"1965","2014-10-21",49.189999
"1966","2014-10-22",47.889999
"1967","2014-10-23",48.970001
"1968","2014-10-24",48.040001
"1969","2014-10-27",47.52
"1970","2014-10-28",49.75
"1971","2014-10-29",49.599998
"1972","2014-10-30",49.990002
"1973","2014-10-31",50.169998
"1974","2014-11-03",49.310001
"1975","2014-11-04",49.349998
"1976","2014-11-05",50.099998
"1977","2014-11-06",51
"1978","2014-11-07",51.27
"1979","2014-11-10",51.66
"1980","2014-11-11",50.990002
"1981","2014-11-12",51.700001
"1982","2014-11-13",50.009998
"1983","2014-11-14",49.709999
"1984","2014-11-17",49.5
"1985","2014-11-18",49.709999
"1986","2014-11-19",47.900002
