"","date","COR"
"975","2014-08-07",33.389999
"976","2014-08-08",33.900002
"977","2014-08-11",34.709999
"978","2014-08-12",34.240002
"979","2014-08-13",34.91
"980","2014-08-14",35.110001
"981","2014-08-15",35.34
"982","2014-08-18",35.889999
"983","2014-08-19",35.740002
"984","2014-08-20",35.639999
"985","2014-08-21",35.25
"986","2014-08-22",35.099998
"987","2014-08-25",34.990002
"988","2014-08-26",35.240002
"989","2014-08-27",35.099998
"990","2014-08-28",34.709999
"991","2014-08-29",35.07
"992","2014-09-02",35.810001
"993","2014-09-03",35.860001
"994","2014-09-04",35.950001
"995","2014-09-05",35.900002
"996","2014-09-08",36.330002
"997","2014-09-09",35.91
"998","2014-09-10",35.5
"999","2014-09-11",35.73
"1000","2014-09-12",34.66
"1001","2014-09-15",34.290001
"1002","2014-09-16",34.130001
"1003","2014-09-17",34.099998
"1004","2014-09-18",34.189999
"1005","2014-09-19",34.009998
"1006","2014-09-22",33.810001
"1007","2014-09-23",32.959999
"1008","2014-09-24",33.040001
"1009","2014-09-25",32.720001
"1010","2014-09-26",32.52
"1011","2014-09-29",32.849998
"1012","2014-09-30",32.869999
"1013","2014-10-01",32.82
"1014","2014-10-02",33.040001
"1015","2014-10-03",33.169998
"1016","2014-10-06",33.240002
"1017","2014-10-07",32.41
"1018","2014-10-08",33.459999
"1019","2014-10-09",33.25
"1020","2014-10-10",33.619999
"1021","2014-10-13",33.900002
"1022","2014-10-14",35.029999
"1023","2014-10-15",34.869999
"1024","2014-10-16",34.5
"1025","2014-10-17",34.380001
"1026","2014-10-20",35.080002
"1027","2014-10-21",34.799999
"1028","2014-10-22",34.48
"1029","2014-10-23",35.060001
"1030","2014-10-24",35.279999
"1031","2014-10-27",35.599998
"1032","2014-10-28",36.389999
"1033","2014-10-29",36.200001
"1034","2014-10-30",36.75
"1035","2014-10-31",37.02
"1036","2014-11-03",37.59
"1037","2014-11-04",38.060001
"1038","2014-11-05",37.93
"1039","2014-11-06",37.799999
"1040","2014-11-07",37.799999
"1041","2014-11-10",37.849998
"1042","2014-11-11",37.810001
"1043","2014-11-12",38.209999
"1044","2014-11-13",38.41
"1045","2014-11-14",37.93
"1046","2014-11-17",37.950001
"1047","2014-11-18",37.93
"1048","2014-11-19",37.360001
"1049","2014-11-20",37.349998
"1050","2014-11-21",37.25
"1051","2014-11-24",37.490002
"1052","2014-11-25",37.919998
"1053","2014-11-26",38.27
"1054","2014-11-28",38.060001
"1055","2014-12-01",37.830002
"1056","2014-12-02",38.240002
"1057","2014-12-03",38.389999
"1058","2014-12-04",38.310001
"1059","2014-12-05",38.599998
"1060","2014-12-08",38.43
"1061","2014-12-09",38.549999
"1062","2014-12-10",38.98
"1063","2014-12-11",38.900002
"1064","2014-12-12",38.360001
"1065","2014-12-15",37.759998
"1066","2014-12-16",37.59
"1067","2014-12-17",38.049999
"1068","2014-12-18",38.139999
"1069","2014-12-19",38.169998
"1070","2014-12-22",38.369999
"1071","2014-12-23",38.400002
"1072","2014-12-24",38.830002
"1073","2014-12-26",39.189999
"1074","2014-12-29",39.040001
"1075","2014-12-30",39.560001
"1076","2014-12-31",39.049999
"1077","2015-01-02",40.549999
"1078","2015-01-05",40.310001
"1079","2015-01-06",40.509998
"1080","2015-01-07",41.490002
"1081","2015-01-08",42.27
"1082","2015-01-09",41.509998
"1083","2015-01-12",41.779999
"1084","2015-01-13",42.240002
"1085","2015-01-14",43.419998
"1086","2015-01-15",43.32
"1087","2015-01-16",43.439999
"1088","2015-01-20",42.900002
"1089","2015-01-21",42.419998
"1090","2015-01-22",43.889999
"1091","2015-01-23",43.82
"1092","2015-01-26",44.400002
"1093","2015-01-27",44.080002
"1094","2015-01-28",43.82
"1095","2015-01-29",44.27
"1096","2015-01-30",43.810001
"1097","2015-02-02",43.450001
"1098","2015-02-03",44.360001
"1099","2015-02-04",44.41
"1100","2015-02-05",45.240002
"1101","2015-02-06",44.240002
"1102","2015-02-09",42.68
"1103","2015-02-10",44.91
"1104","2015-02-11",45.029999
"1105","2015-02-12",47
"1106","2015-02-13",48.080002
"1107","2015-02-17",48.150002
"1108","2015-02-18",48.52
"1109","2015-02-19",48.790001
"1110","2015-02-20",48.849998
"1111","2015-02-23",48.919998
"1112","2015-02-24",48.189999
"1113","2015-02-25",47.57
"1114","2015-02-26",46.889999
"1115","2015-02-27",47.439999
"1116","2015-03-02",48.349998
"1117","2015-03-03",47.689999
"1118","2015-03-04",48.150002
"1119","2015-03-05",47.68
"1120","2015-03-06",46.080002
"1121","2015-03-09",46.490002
"1122","2015-03-10",46.369999
"1123","2015-03-11",46.529999
"1124","2015-03-12",47.299999
"1125","2015-03-13",46.990002
"1126","2015-03-16",48.09
"1127","2015-03-17",48.630001
"1128","2015-03-18",49.07
"1129","2015-03-19",49.099998
"1130","2015-03-20",50.490002
"1131","2015-03-23",50.709999
"1132","2015-03-24",49.509998
"1133","2015-03-25",48.759998
"1134","2015-03-26",48.919998
"1135","2015-03-27",48.84
"1136","2015-03-30",48.93
"1137","2015-03-31",48.68
"1138","2015-04-01",49.689999
"1139","2015-04-02",50.41
"1140","2015-04-06",50.34
"1141","2015-04-07",49.040001
"1142","2015-04-08",50.34
"1143","2015-04-09",50.459999
"1144","2015-04-10",50.52
"1145","2015-04-13",50.740002
"1146","2015-04-14",50.110001
"1147","2015-04-15",49.689999
"1148","2015-04-16",49.349998
"1149","2015-04-17",48.459999
"1150","2015-04-20",49.23
"1151","2015-04-21",49.389999
"1152","2015-04-22",48.82
"1153","2015-04-23",49.830002
"1154","2015-04-24",50.349998
"1155","2015-04-27",50.060001
"1156","2015-04-28",48.080002
"1157","2015-04-29",47.959999
"1158","2015-04-30",48.080002
"1159","2015-05-01",47.880001
"1160","2015-05-04",48.07
"1161","2015-05-05",46.07
"1162","2015-05-06",45.970001
"1163","2015-05-07",46.369999
"1164","2015-05-08",46.75
"1165","2015-05-11",46.720001
"1166","2015-05-12",46.990002
"1167","2015-05-13",46.509998
"1168","2015-05-14",47
"1169","2015-05-15",47.400002
"1170","2015-05-18",47.630001
"1171","2015-05-19",47.959999
"1172","2015-05-20",47.439999
"1173","2015-05-21",47.349998
"1174","2015-05-22",47.259998
"1175","2015-05-26",47
"1176","2015-05-27",47.43
"1177","2015-05-28",47.290001
"1178","2015-05-29",47.200001
"1179","2015-06-01",47.41
"1180","2015-06-02",47.52
"1181","2015-06-03",47.279999
"1182","2015-06-04",47.189999
"1183","2015-06-05",46.540001
"1184","2015-06-08",46.439999
"1185","2015-06-09",46.02
"1186","2015-06-10",46.02
"1187","2015-06-11",46.509998
"1188","2015-06-12",47.209999
"1189","2015-06-15",46.73
"1190","2015-06-16",47.169998
"1191","2015-06-17",46.799999
"1192","2015-06-18",47.330002
"1193","2015-06-19",46.700001
"1194","2015-06-22",46.5
"1195","2015-06-23",45.900002
"1196","2015-06-24",45.450001
"1197","2015-06-25",45.279999
"1198","2015-06-26",45.400002
"1199","2015-06-29",44.98
"1200","2015-06-30",45.439999
"1201","2015-07-01",46.73
"1202","2015-07-02",47.080002
"1203","2015-07-06",47.380001
"1204","2015-07-07",47.830002
"1205","2015-07-08",47.82
"1206","2015-07-09",47.439999
"1207","2015-07-10",47.970001
"1208","2015-07-13",47.93
"1209","2015-07-14",48.080002
"1210","2015-07-15",47.919998
"1211","2015-07-16",48.290001
"1212","2015-07-17",48.25
"1213","2015-07-20",48.34
"1214","2015-07-21",48.240002
"1215","2015-07-22",48.259998
"1216","2015-07-23",49.540001
"1217","2015-07-24",49.810001
"1218","2015-07-27",49.740002
"1219","2015-07-28",49.549999
"1220","2015-07-29",49.779999
"1221","2015-07-30",49.889999
"1222","2015-07-31",50.200001
"1223","2015-08-03",50.169998
"1224","2015-08-04",49.189999
"1225","2015-08-05",49.18
"1226","2015-08-06",48.34
"1227","2015-08-07",48.509998
"1228","2015-08-10",48
"1229","2015-08-11",48.880001
"1230","2015-08-12",49.32
"1231","2015-08-13",50.040001
"1232","2015-08-14",50.66
"1233","2015-08-17",51.389999
"1234","2015-08-18",51.029999
"1235","2015-08-19",50.950001
"1236","2015-08-20",50
"1237","2015-08-21",49.34
"1238","2015-08-24",46.360001
"1239","2015-08-25",46.189999
"1240","2015-08-26",47.209999
"1241","2015-08-27",48.709999
"1242","2015-08-28",49.799999
"1243","2015-08-31",48.689999
"1244","2015-09-01",47.959999
"1245","2015-09-02",48.59
"1246","2015-09-03",49.759998
"1247","2015-09-04",49.119999
"1248","2015-09-08",50.740002
"1249","2015-09-09",48.970001
"1250","2015-09-10",48.720001
"1251","2015-09-11",49.169998
"1252","2015-09-14",49.98
"1253","2015-09-15",50.830002
"1254","2015-09-16",51.349998
"1255","2015-09-17",52.119999
"1256","2015-09-18",51.52
"1257","2015-09-21",52.279999
"1258","2015-09-22",51.580002
"1259","2015-09-23",51.200001
"1260","2015-09-24",50.849998
"1261","2015-09-25",51.27
"1262","2015-09-28",49.880001
"1263","2015-09-29",50.639999
"1264","2015-09-30",51.439999
"1265","2015-10-01",51.869999
"1266","2015-10-02",52.669998
"1267","2015-10-05",53.77
"1268","2015-10-06",53.950001
"1269","2015-10-07",54.150002
"1270","2015-10-08",54.150002
"1271","2015-10-09",53.970001
"1272","2015-10-12",54.720001
"1273","2015-10-13",54.540001
"1274","2015-10-14",54.099998
"1275","2015-10-15",55.119999
"1276","2015-10-16",56.799999
"1277","2015-10-19",57.48
"1278","2015-10-20",56.98
"1279","2015-10-21",56.119999
"1280","2015-10-22",56
"1281","2015-10-23",55.709999
"1282","2015-10-26",55.740002
"1283","2015-10-27",56.830002
"1284","2015-10-28",56.619999
"1285","2015-10-29",54.889999
"1286","2015-10-30",54.950001
"1287","2015-11-02",57.27
"1288","2015-11-03",57
"1289","2015-11-04",56.849998
"1290","2015-11-05",56.849998
"1291","2015-11-06",56.049999
"1292","2015-11-09",55.349998
"1293","2015-11-10",56.110001
"1294","2015-11-11",56.630001
"1295","2015-11-12",56.84
"1296","2015-11-13",57.200001
"1297","2015-11-16",57.73
"1298","2015-11-17",57.919998
"1299","2015-11-18",57.360001
"1300","2015-11-19",57.68
"1301","2015-11-20",59.57
"1302","2015-11-23",60.099998
"1303","2015-11-24",58.73
"1304","2015-11-25",59.009998
"1305","2015-11-27",59.400002
"1306","2015-11-30",58.57
"1307","2015-12-01",59.080002
"1308","2015-12-02",58.220001
"1309","2015-12-03",57.650002
"1310","2015-12-04",58.07
"1311","2015-12-07",57.68
"1312","2015-12-08",57.610001
"1313","2015-12-09",57.23
"1314","2015-12-10",57.169998
"1315","2015-12-11",55.91
"1316","2015-12-14",56.150002
"1317","2015-12-15",56.560001
"1318","2015-12-16",58.150002
"1319","2015-12-17",57.419998
"1320","2015-12-18",56.43
"1321","2015-12-21",57.790001
"1322","2015-12-22",57.700001
"1323","2015-12-23",57.259998
"1324","2015-12-24",57.220001
"1325","2015-12-28",57.360001
"1326","2015-12-29",57.25
"1327","2015-12-30",56.860001
"1328","2015-12-31",56.720001
"1329","2016-01-04",55.299999
"1330","2016-01-05",56.529999
"1331","2016-01-06",58.029999
"1332","2016-01-07",57.150002
"1333","2016-01-08",56.68
"1334","2016-01-11",56.869999
"1335","2016-01-12",57.209999
"1336","2016-01-13",56.32
"1337","2016-01-14",57.16
"1338","2016-01-15",57.18
"1339","2016-01-19",56.48
"1340","2016-01-20",56.630001
"1341","2016-01-21",57.799999
"1342","2016-01-22",60.450001
"1343","2016-01-25",61.290001
"1344","2016-01-26",62.849998
"1345","2016-01-27",61.619999
"1346","2016-01-28",61.98
"1347","2016-01-29",64.139999
"1348","2016-02-01",65.300003
"1349","2016-02-02",64.230003
"1350","2016-02-03",63.16
"1351","2016-02-04",63.25
"1352","2016-02-05",61.549999
"1353","2016-02-08",56.490002
"1354","2016-02-09",56.849998
"1355","2016-02-10",57.59
"1356","2016-02-11",60.799999
"1357","2016-02-12",60.66
"1358","2016-02-16",60.200001
"1359","2016-02-17",60.049999
"1360","2016-02-18",61.34
"1361","2016-02-19",62.830002
"1362","2016-02-22",64.029999
"1363","2016-02-23",63.990002
"1364","2016-02-24",65.110001
"1365","2016-02-25",66.160004
"1366","2016-02-26",66.629997
"1367","2016-02-29",64.459999
"1368","2016-03-01",65
"1369","2016-03-02",64.400002
"1370","2016-03-03",64.25
"1371","2016-03-04",64.760002
"1372","2016-03-07",64.650002
"1373","2016-03-08",64.57
"1374","2016-03-09",65.230003
"1375","2016-03-10",66.120003
"1376","2016-03-11",67.099998
"1377","2016-03-14",66.839996
"1378","2016-03-15",66.129997
"1379","2016-03-16",66.610001
"1380","2016-03-17",66.989998
"1381","2016-03-18",67.739998
"1382","2016-03-21",67.900002
"1383","2016-03-22",67.959999
"1384","2016-03-23",67.849998
"1385","2016-03-24",68.129997
"1386","2016-03-28",68.459999
"1387","2016-03-29",69.849998
"1388","2016-03-30",69.190002
"1389","2016-03-31",70.010002
"1390","2016-04-01",69.970001
"1391","2016-04-04",70.730003
"1392","2016-04-05",69.349998
"1393","2016-04-06",70.839996
"1394","2016-04-07",70.779999
"1395","2016-04-08",70.75
"1396","2016-04-11",70.839996
"1397","2016-04-12",70.739998
"1398","2016-04-13",70.07
"1399","2016-04-14",70.529999
"1400","2016-04-15",71.089996
"1401","2016-04-18",72.739998
"1402","2016-04-19",72.419998
"1403","2016-04-20",71.599998
"1404","2016-04-21",70.459999
"1405","2016-04-22",71.220001
"1406","2016-04-25",71.82
"1407","2016-04-26",72.220001
"1408","2016-04-27",72.300003
"1409","2016-04-28",75.330002
"1410","2016-04-29",74.93
"1411","2016-05-02",76.290001
"1412","2016-05-03",77.540001
"1413","2016-05-04",76.540001
"1414","2016-05-05",77.059998
"1415","2016-05-06",77.949997
"1416","2016-05-09",78.120003
"1417","2016-05-10",76.629997
"1418","2016-05-11",76.279999
"1419","2016-05-12",76.839996
"1420","2016-05-13",76.650002
"1421","2016-05-16",76.699997
"1422","2016-05-17",74.949997
"1423","2016-05-18",74.5
"1424","2016-05-19",73.879997
"1425","2016-05-20",74.589996
"1426","2016-05-23",74.870003
"1427","2016-05-24",75.470001
"1428","2016-05-25",75.32
"1429","2016-05-26",75.029999
"1430","2016-05-27",76
"1431","2016-05-31",75.849998
"1432","2016-06-01",76
"1433","2016-06-02",77.239998
"1434","2016-06-03",78.449997
"1435","2016-06-06",80.440002
"1436","2016-06-07",82.589996
"1437","2016-06-08",83.089996
"1438","2016-06-09",83.18
"1439","2016-06-10",83.099998
"1440","2016-06-13",82.599998
"1441","2016-06-14",82.309998
"1442","2016-06-15",82.660004
"1443","2016-06-16",83.889999
"1444","2016-06-17",84.169998
"1445","2016-06-20",84.610001
"1446","2016-06-21",84.690002
"1447","2016-06-22",84.330002
"1448","2016-06-23",85.209999
"1449","2016-06-24",84.860001
"1450","2016-06-27",85.940002
"1451","2016-06-28",87.629997
"1452","2016-06-29",87.269997
"1453","2016-06-30",88.690002
"1454","2016-07-01",87.559998
"1455","2016-07-05",89.57
"1456","2016-07-06",90.150002
"1457","2016-07-07",89.919998
"1458","2016-07-08",91.489998
"1459","2016-07-11",88.110001
"1460","2016-07-12",87.379997
"1461","2016-07-13",85.830002
"1462","2016-07-14",85.040001
"1463","2016-07-15",84.080002
"1464","2016-07-18",84.910004
"1465","2016-07-19",84.720001
"1466","2016-07-20",85.290001
"1467","2016-07-21",84.580002
"1468","2016-07-22",85.400002
"1469","2016-07-25",85.220001
"1470","2016-07-26",84.730003
"1471","2016-07-27",84.620003
"1472","2016-07-28",82.279999
"1473","2016-07-29",82.529999
"1474","2016-08-01",83.43
"1475","2016-08-02",80.610001
"1476","2016-08-03",80.080002
"1477","2016-08-04",80.389999
"1478","2016-08-05",79.660004
"1479","2016-08-08",78.160004
"1480","2016-08-09",78.089996
"1481","2016-08-10",79.260002
"1482","2016-08-11",79.769997
"1483","2016-08-12",82.029999
"1484","2016-08-15",81.309998
"1485","2016-08-16",81.220001
"1486","2016-08-17",81.07
"1487","2016-08-18",81.300003
"1488","2016-08-19",81.790001
"1489","2016-08-22",80.230003
"1490","2016-08-23",80
"1491","2016-08-24",78.910004
"1492","2016-08-25",77.949997
"1493","2016-08-26",77.760002
"1494","2016-08-29",78.580002
"1495","2016-08-30",77.690002
"1496","2016-08-31",78.019997
"1497","2016-09-01",78.75
"1498","2016-09-02",79.589996
"1499","2016-09-06",80.940002
"1500","2016-09-07",81.360001
"1501","2016-09-08",80.940002
"1502","2016-09-09",78.900002
"1503","2016-09-12",79.779999
"1504","2016-09-13",76.849998
"1505","2016-09-14",75.43
"1506","2016-09-15",75.589996
"1507","2016-09-16",76.18
"1508","2016-09-19",76.970001
"1509","2016-09-20",75.93
"1510","2016-09-21",76.5
"1511","2016-09-22",77.720001
"1512","2016-09-23",77.470001
"1513","2016-09-26",77.419998
"1514","2016-09-27",76.949997
"1515","2016-09-28",76.779999
"1516","2016-09-29",75.519997
"1517","2016-09-30",74.040001
"1518","2016-10-03",74
"1519","2016-10-04",74.410004
"1520","2016-10-05",72.150002
"1521","2016-10-06",71.949997
"1522","2016-10-07",72.120003
"1523","2016-10-10",73.510002
"1524","2016-10-11",73.959999
"1525","2016-10-12",75.550003
"1526","2016-10-13",77.190002
"1527","2016-10-14",77.5
"1528","2016-10-17",77.199997
"1529","2016-10-18",78.029999
"1530","2016-10-19",78.720001
"1531","2016-10-20",78
"1532","2016-10-21",78.010002
"1533","2016-10-24",78.809998
"1534","2016-10-25",78.379997
"1535","2016-10-26",76.949997
"1536","2016-10-27",72.010002
"1537","2016-10-28",72.839996
"1538","2016-10-31",73.739998
"1539","2016-11-01",72.209999
"1540","2016-11-02",71.199997
"1541","2016-11-03",70.690002
"1542","2016-11-04",70.559998
"1543","2016-11-07",71.860001
"1544","2016-11-08",72.089996
"1545","2016-11-09",70.239998
"1546","2016-11-10",67.269997
"1547","2016-11-11",66.800003
"1548","2016-11-14",67.300003
"1549","2016-11-15",66.730003
"1550","2016-11-16",66.769997
"1551","2016-11-17",65.040001
"1552","2016-11-18",68.669998
"1553","2016-11-21",68.860001
"1554","2016-11-22",70.25
"1555","2016-11-23",69.260002
"1556","2016-11-25",70.040001
"1557","2016-11-28",70.129997
"1558","2016-11-29",71.239998
"1559","2016-11-30",70.529999
"1560","2016-12-01",67.830002
"1561","2016-12-02",68.410004
"1562","2016-12-05",70.230003
"1563","2016-12-06",70.489998
"1564","2016-12-07",72.989998
"1565","2016-12-08",74.660004
"1566","2016-12-09",75.050003
"1567","2016-12-12",76.139999
"1568","2016-12-13",77.82
"1569","2016-12-14",75.660004
"1570","2016-12-15",76.760002
"1571","2016-12-16",77.449997
"1572","2016-12-19",78.650002
"1573","2016-12-20",78.440002
"1574","2016-12-21",77.959999
"1575","2016-12-22",78.959999
"1576","2016-12-23",79.809998
"1577","2016-12-27",79.169998
"1578","2016-12-28",77.589996
"1579","2016-12-29",79.470001
"1580","2016-12-30",79.370003
"1581","2017-01-03",80.610001
"1582","2017-01-04",82.949997
"1583","2017-01-05",83.57
"1584","2017-01-06",82.43
"1585","2017-01-09",81.889999
"1586","2017-01-10",82
"1587","2017-01-11",82.540001
"1588","2017-01-12",83.019997
"1589","2017-01-13",83.470001
"1590","2017-01-17",83.949997
"1591","2017-01-18",84.800003
"1592","2017-01-19",85.309998
"1593","2017-01-20",85.739998
"1594","2017-01-23",86.620003
"1595","2017-01-24",87.970001
"1596","2017-01-25",87.279999
"1597","2017-01-26",87.989998
"1598","2017-01-27",86.589996
"1599","2017-01-30",86.080002
"1600","2017-01-31",86.129997
"1601","2017-02-01",85.699997
"1602","2017-02-02",86.279999
"1603","2017-02-03",87.25
"1604","2017-02-06",86.839996
"1605","2017-02-07",86.93
"1606","2017-02-08",86.300003
"1607","2017-02-09",86.190002
"1608","2017-02-10",87.029999
"1609","2017-02-13",86.150002
"1610","2017-02-14",85.260002
"1611","2017-02-15",85.610001
"1612","2017-02-16",86.699997
"1613","2017-02-17",86.370003
"1614","2017-02-21",88.089996
"1615","2017-02-22",89.050003
"1616","2017-02-23",88.860001
"1617","2017-02-24",90.019997
"1618","2017-02-27",90.089996
"1619","2017-02-28",90.07
"1620","2017-03-01",90.139999
"1621","2017-03-02",90.290001
"1622","2017-03-03",89.529999
"1623","2017-03-06",89.110001
"1624","2017-03-07",88.510002
"1625","2017-03-08",85.860001
"1626","2017-03-09",86.510002
"1627","2017-03-10",87.050003
"1628","2017-03-13",88.360001
"1629","2017-03-14",87.440002
"1630","2017-03-15",88.989998
"1631","2017-03-16",88.120003
"1632","2017-03-17",89.080002
"1633","2017-03-20",88.239998
"1634","2017-03-21",88.019997
"1635","2017-03-22",88.43
"1636","2017-03-23",89.190002
"1637","2017-03-24",88.870003
"1638","2017-03-27",87.800003
"1639","2017-03-28",87.919998
"1640","2017-03-29",88.300003
"1641","2017-03-30",88.779999
"1642","2017-03-31",90.050003
"1643","2017-04-03",89.190002
"1644","2017-04-04",90.489998
"1645","2017-04-05",90.959999
"1646","2017-04-06",91.949997
"1647","2017-04-07",91.980003
"1648","2017-04-10",91.940002
"1649","2017-04-11",92.949997
"1650","2017-04-12",92.209999
"1651","2017-04-13",91.660004
"1652","2017-04-17",92.93
"1653","2017-04-18",92.75
"1654","2017-04-19",93.790001
"1655","2017-04-20",94.18
"1656","2017-04-21",93.010002
"1657","2017-04-24",92.639999
"1658","2017-04-25",92.809998
"1659","2017-04-26",92.889999
"1660","2017-04-27",97.300003
"1661","2017-04-28",97.849998
"1662","2017-05-01",99.610001
"1663","2017-05-02",98.290001
"1664","2017-05-03",96.550003
"1665","2017-05-04",97.330002
"1666","2017-05-05",98.980003
"1667","2017-05-08",98.550003
"1668","2017-05-09",98.330002
"1669","2017-05-10",98.07
"1670","2017-05-11",97.370003
"1671","2017-05-12",98.260002
"1672","2017-05-15",100.230003
"1673","2017-05-16",99.239998
"1674","2017-05-17",99.160004
"1675","2017-05-18",99.010002
"1676","2017-05-19",100.019997
"1677","2017-05-22",101.870003
"1678","2017-05-23",102.190002
"1679","2017-05-24",103.599998
"1680","2017-05-25",103.760002
"1681","2017-05-26",102.949997
"1682","2017-05-30",104.169998
"1683","2017-05-31",105.279999
"1684","2017-06-01",105.32
"1685","2017-06-02",106.620003
"1686","2017-06-05",105.279999
"1687","2017-06-06",104.839996
"1688","2017-06-07",105.080002
"1689","2017-06-08",105.309998
"1690","2017-06-09",106.419998
"1691","2017-06-12",104.949997
"1692","2017-06-13",106.07
"1693","2017-06-14",108.080002
"1694","2017-06-15",107.800003
"1695","2017-06-16",109.099998
"1696","2017-06-19",109.510002
"1697","2017-06-20",109.699997
"1698","2017-06-21",111.559998
"1699","2017-06-22",111.989998
"1700","2017-06-23",110.519997
"1701","2017-06-26",109.349998
"1702","2017-06-27",105.849998
"1703","2017-06-28",105.650002
"1704","2017-06-29",102.949997
"1705","2017-06-30",103.529999
"1706","2017-07-03",102.75
"1707","2017-07-05",102.580002
"1708","2017-07-06",99.709999
"1709","2017-07-07",103.07
"1710","2017-07-10",103.279999
"1711","2017-07-11",102.470001
"1712","2017-07-12",104.57
"1713","2017-07-13",104.57
"1714","2017-07-14",104.209999
"1715","2017-07-17",104.209999
"1716","2017-07-18",104.980003
"1717","2017-07-19",104.870003
"1718","2017-07-20",104.419998
"1719","2017-07-21",105.120003
"1720","2017-07-24",106.110001
"1721","2017-07-25",105.949997
"1722","2017-07-26",106.959999
"1723","2017-07-27",106.57
"1724","2017-07-28",107.919998
"1725","2017-07-31",108.580002
"1726","2017-08-01",110.480003
"1727","2017-08-02",110.480003
"1728","2017-08-03",109.059998
"1729","2017-08-04",108.019997
"1730","2017-08-07",107.949997
"1731","2017-08-08",107.730003
"1732","2017-08-09",106.269997
"1733","2017-08-10",105.870003
"1734","2017-08-11",106.660004
"1735","2017-08-14",109.809998
"1736","2017-08-15",110.32
"1737","2017-08-16",111.699997
"1738","2017-08-17",109.879997
"1739","2017-08-18",110.110001
"1740","2017-08-21",111.82
"1741","2017-08-22",114.489998
"1742","2017-08-23",115.470001
"1743","2017-08-24",115.230003
"1744","2017-08-25",115.739998
"1745","2017-08-28",116.480003
"1746","2017-08-29",117.860001
"1747","2017-08-30",118.550003
"1748","2017-08-31",118.760002
"1749","2017-09-01",118.120003
"1750","2017-09-05",118.959999
"1751","2017-09-06",116.790001
"1752","2017-09-07",117.169998
"1753","2017-09-08",117.43
"1754","2017-09-11",119.540001
"1755","2017-09-12",115.169998
"1756","2017-09-13",111.32
"1757","2017-09-14",110.910004
"1758","2017-09-15",110.589996
"1759","2017-09-18",112.349998
"1760","2017-09-19",113.080002
"1761","2017-09-20",110.419998
"1762","2017-09-21",110.349998
"1763","2017-09-22",108.489998
"1764","2017-09-25",108.57
"1765","2017-09-26",109.010002
"1766","2017-09-27",109.809998
"1767","2017-09-28",109.980003
"1768","2017-09-29",111.900002
"1769","2017-10-02",111.800003
"1770","2017-10-03",109.739998
"1771","2017-10-04",110.660004
"1772","2017-10-05",111.879997
"1773","2017-10-06",112.93
"1774","2017-10-09",112.110001
"1775","2017-10-10",113.410004
"1776","2017-10-11",113.339996
"1777","2017-10-12",113.779999
"1778","2017-10-13",112.290001
"1779","2017-10-16",111.760002
"1780","2017-10-17",114.18
"1781","2017-10-18",114.830002
"1782","2017-10-19",114.839996
"1783","2017-10-20",113.690002
"1784","2017-10-23",112.769997
"1785","2017-10-24",113.620003
"1786","2017-10-25",113.839996
"1787","2017-10-26",110.230003
"1788","2017-10-27",110.529999
"1789","2017-10-30",110.510002
"1790","2017-10-31",110.75
"1791","2017-11-01",108.25
"1792","2017-11-02",110.809998
"1793","2017-11-03",112.599998
"1794","2017-11-06",115.860001
"1795","2017-11-07",116.949997
"1796","2017-11-08",117.970001
"1797","2017-11-09",116.389999
"1798","2017-11-10",115.980003
"1799","2017-11-13",117.980003
"1800","2017-11-14",117.419998
"1801","2017-11-15",114.190002
"1802","2017-11-16",115.349998
"1803","2017-11-17",114.970001
"1804","2017-11-20",114.970001
"1805","2017-11-21",116.400002
"1806","2017-11-22",116.879997
"1807","2017-11-24",117.709999
"1808","2017-11-27",118.050003
"1809","2017-11-28",117.470001
"1810","2017-11-29",112.639999
"1811","2017-11-30",113.480003
"1812","2017-12-01",115.150002
"1813","2017-12-04",109.18
"1814","2017-12-05",111.349998
"1815","2017-12-06",112.110001
"1816","2017-12-07",115.080002
"1817","2017-12-08",115.459999
"1818","2017-12-11",115.93
"1819","2017-12-12",115.580002
"1820","2017-12-13",116.519997
"1821","2017-12-14",117.580002
"1822","2017-12-15",118.129997
"1823","2017-12-18",116.800003
"1824","2017-12-19",113.199997
"1825","2017-12-20",113.080002
"1826","2017-12-21",111.599998
"1827","2017-12-22",113.900002
"1828","2017-12-26",114.169998
"1829","2017-12-27",114.300003
"1830","2017-12-28",114.239998
"1831","2017-12-29",113.900002
"1832","2018-01-02",112.599998
"1833","2018-01-03",111.290001
"1834","2018-01-04",111.57
"1835","2018-01-05",111.800003
"1836","2018-01-08",113.720001
"1837","2018-01-09",112.760002
"1838","2018-01-10",109.800003
"1839","2018-01-11",108.699997
"1840","2018-01-12",105.669998
"1841","2018-01-16",107.300003
"1842","2018-01-17",106.790001
"1843","2018-01-18",107.589996
"1844","2018-01-19",107.529999
"1845","2018-01-22",107
"1846","2018-01-23",108.610001
"1847","2018-01-24",107.949997
"1848","2018-01-25",107.790001
"1849","2018-01-26",108.919998
"1850","2018-01-29",105.160004
"1851","2018-01-30",104.279999
"1852","2018-01-31",108.32
"1853","2018-02-01",104.879997
"1854","2018-02-02",104.440002
"1855","2018-02-05",102.25
"1856","2018-02-06",101.839996
"1857","2018-02-07",102.459999
"1858","2018-02-08",96.370003
"1859","2018-02-09",97.400002
"1860","2018-02-12",97.400002
"1861","2018-02-13",98.279999
"1862","2018-02-14",97.889999
