"","date","LMNL"
"999","2017-02-01",1579.699951
"1000","2017-02-02",1578.699951
"1001","2017-02-03",1610
"1002","2017-02-06",1658.199951
"1003","2017-02-07",1662
"1004","2017-02-08",1640.5
"1005","2017-02-09",1660
"1006","2017-02-10",1698.900024
"1007","2017-02-13",1731.599976
"1008","2017-02-14",1780
"1009","2017-02-15",1946
"1010","2017-02-16",1816.300049
"1011","2017-02-17",1810
"1012","2017-02-21",1920
"1013","2017-02-22",1889.5
"1014","2017-02-23",1840
"1015","2017-02-24",1728.199951
"1016","2017-02-27",1730
"1017","2017-02-28",1797
"1018","2017-03-01",1823.400024
"1019","2017-03-02",1752.199951
"1020","2017-03-03",1812.699951
"1021","2017-03-06",1760
"1022","2017-03-07",1730.5
"1023","2017-03-08",1687.300049
"1024","2017-03-09",1662.300049
"1025","2017-03-10",1750
"1026","2017-03-13",1789.300049
"1027","2017-03-14",1783.699951
"1028","2017-03-15",1807.599976
"1029","2017-03-16",1800
"1030","2017-03-17",1786
"1031","2017-03-20",1800
"1032","2017-03-21",1773.300049
"1033","2017-03-22",1658.599976
"1034","2017-03-23",1653.099976
"1035","2017-03-24",1654
"1036","2017-03-27",1663.199951
"1037","2017-03-28",1620
"1038","2017-03-29",1683.199951
"1039","2017-03-30",1758.199951
"1040","2017-03-31",1730.300049
"1041","2017-04-03",1680
"1042","2017-04-04",1627.400024
"1043","2017-04-05",1641.699951
"1044","2017-04-06",1649
"1045","2017-04-07",1622.900024
"1046","2017-04-10",1636
"1047","2017-04-11",1575.599976
"1048","2017-04-12",1582.699951
"1049","2017-04-13",1541.900024
"1050","2017-04-17",1543.48999
"1051","2017-04-18",1577.420044
"1052","2017-04-19",1544.400024
"1053","2017-04-20",1560
"1054","2017-04-21",1587.800049
"1055","2017-04-24",1600
"1056","2017-04-25",1600
"1057","2017-04-26",1575.5
"1058","2017-04-27",1580
"1059","2017-04-28",1594.300049
"1060","2017-05-01",1560
"1061","2017-05-02",1590
"1062","2017-05-03",1490
"1063","2017-05-04",1490
"1064","2017-05-05",1477.400024
"1065","2017-05-08",1477.800049
"1066","2017-05-09",1487.199951
"1067","2017-05-10",1487.199951
"1068","2017-05-11",1517.199951
"1069","2017-05-12",1456.400024
"1070","2017-05-15",1500
"1071","2017-05-16",1539.599976
"1072","2017-05-17",1530
"1073","2017-05-18",1530
"1074","2017-05-19",1490
"1075","2017-05-22",1500
"1076","2017-05-23",1550
"1077","2017-05-24",1540
"1078","2017-05-25",1516.599976
"1079","2017-05-26",1526.900024
"1080","2017-05-30",1480.099976
"1081","2017-05-31",1498.400024
"1082","2017-06-01",1520
"1083","2017-06-02",1520
"1084","2017-06-05",1501.900024
"1085","2017-06-06",1497
"1086","2017-06-07",1469.199951
"1087","2017-06-08",1494
"1088","2017-06-09",1490
"1089","2017-06-12",1499
"1090","2017-06-13",1507
"1091","2017-06-14",1503.099976
"1092","2017-06-15",1420
"1093","2017-06-16",1270
"1094","2017-06-19",1359.300049
"1095","2017-06-20",1385
"1096","2017-06-21",1290
"1097","2017-06-22",1357.800049
"1098","2017-06-23",1350
"1099","2017-06-26",1354
"1100","2017-06-27",1350
"1101","2017-06-28",1340
"1102","2017-06-29",1326.300049
"1103","2017-06-30",1288.400024
"1104","2017-07-03",1320
"1105","2017-07-05",1302
"1106","2017-07-06",1292.800049
"1107","2017-07-07",1240
"1108","2017-07-10",1250
"1109","2017-07-11",1204.800049
"1110","2017-07-12",1179
"1111","2017-07-13",1188.599976
"1112","2017-07-14",1213.199951
"1113","2017-07-17",1280
"1114","2017-07-18",1260.599976
"1115","2017-07-19",1280
"1116","2017-07-20",1277.199951
"1117","2017-07-21",1270.900024
"1118","2017-07-24",1290.300049
"1119","2017-07-25",1280
"1120","2017-07-26",1243.790039
"1121","2017-07-27",1250.699951
"1122","2017-07-28",1291.599976
"1123","2017-07-31",1291.599976
"1124","2017-08-01",1279
"1125","2017-08-02",1259.699951
"1126","2017-08-03",1252.400024
"1127","2017-08-04",1236.5
"1128","2017-08-07",1236.5
"1129","2017-08-08",1259
"1130","2017-08-09",1200
"1131","2017-08-10",1126.5
"1132","2017-08-11",1116.099976
"1133","2017-08-14",1060
"1134","2017-08-15",1092.599976
"1135","2017-08-16",963.5
"1136","2017-08-17",935.5
"1137","2017-08-18",998.900024
"1138","2017-08-21",1040
"1139","2017-08-22",997.200012
"1140","2017-08-23",935
"1141","2017-08-24",930
"1142","2017-08-25",992
"1143","2017-08-28",981.900024
"1144","2017-08-29",1200
"1145","2017-08-30",1311.699951
"1146","2017-08-31",1287.099976
"1147","2017-09-01",1251.599976
"1148","2017-09-05",1128
"1149","2017-09-06",1137.329956
"1150","2017-09-07",1213.699951
"1151","2017-09-08",1190
"1152","2017-09-11",1190
"1153","2017-09-12",1193.900024
"1154","2017-09-13",1200
"1155","2017-09-14",1190
"1156","2017-09-15",1170
"1157","2017-09-18",1180
"1158","2017-09-19",1190
"1159","2017-09-20",1199.900024
"1160","2017-09-21",1260
"1161","2017-09-22",1278.099976
"1162","2017-09-25",1330
"1163","2017-09-26",1278
"1164","2017-09-27",1280
"1165","2017-09-28",1270
"1166","2017-09-29",1272
"1167","2017-10-02",1280
"1168","2017-10-03",1286.599976
"1169","2017-10-04",1260
"1170","2017-10-05",1200
"1171","2017-10-06",1207
"1172","2017-10-09",1200
"1173","2017-10-10",1200
"1174","2017-10-11",1220
"1175","2017-10-12",1230
"1176","2017-10-13",1319.300049
"1177","2017-10-16",1293.900024
"1178","2017-10-17",1289.599976
"1179","2017-10-18",1290
"1180","2017-10-19",1290
"1181","2017-10-20",1270
"1182","2017-10-23",1268.300049
"1183","2017-10-24",1260
"1184","2017-10-25",1248
"1185","2017-10-26",1220
"1186","2017-10-27",1180
"1187","2017-10-30",1129
"1188","2017-10-31",1070
"1189","2017-11-01",1040
"1190","2017-11-02",1128
"1191","2017-11-03",1100
"1192","2017-11-06",1080
"1193","2017-11-07",1090
"1194","2017-11-08",1100
"1195","2017-11-09",1120
"1196","2017-11-10",1092.599976
"1197","2017-11-13",1071.099976
"1198","2017-11-14",1050
"1199","2017-11-15",1037.400024
"1200","2017-11-16",1089
"1201","2017-11-17",1090.98999
"1202","2017-11-20",1084
"1203","2017-11-21",1075.300049
"1204","2017-11-22",1120
"1205","2017-11-24",1120
"1206","2017-11-27",1076.5
"1207","2017-11-28",1059
"1208","2017-11-29",1021.900024
"1209","2017-11-30",1049.5
"1210","2017-12-01",1049
"1211","2017-12-04",1009
"1212","2017-12-05",978
"1213","2017-12-06",974.700012
"1214","2017-12-07",971.030029
"1215","2017-12-08",990
"1216","2017-12-11",1043
"1217","2017-12-12",1049
"1218","2017-12-13",1009
"1219","2017-12-14",1000
"1220","2017-12-15",975.799988
"1221","2017-12-18",1044
"1222","2017-12-19",1059
"1223","2017-12-20",1065.5
"1224","2017-12-21",1060
"1225","2017-12-22",1060
"1226","2017-12-26",1090
"1227","2017-12-27",1060.5
"1228","2017-12-28",1068.300049
"1229","2017-12-29",1039
"1230","2018-01-02",1080
"1231","2018-01-03",1137.400024
"1232","2018-01-04",1260
"1233","2018-01-05",1359
"1234","2018-01-08",1389
"1235","2018-01-09",1350
"1236","2018-01-10",1250
"1237","2018-01-11",1208.400024
"1238","2018-01-12",1279
"1239","2018-01-16",1280
"1240","2018-01-17",1270
"1241","2018-01-18",1250
"1242","2018-01-19",1250
"1243","2018-01-22",1340
"1244","2018-01-23",1310
"1245","2018-01-24",1330
"1246","2018-01-25",1377.800049
"1247","2018-01-26",1400.900024
"1248","2018-01-29",1430
"1249","2018-01-30",1420
"1250","2018-01-31",1400
"1251","2018-02-01",1469.900024
"1252","2018-02-02",1370
"1253","2018-02-05",1280
"1254","2018-02-06",1200
"1255","2018-02-07",1219
"1256","2018-02-08",1160
"1257","2018-02-09",1209
"1258","2018-02-12",1220
"1259","2018-02-13",1190
"1260","2018-02-14",1200
"1261","2018-02-15",1219
"1262","2018-02-16",1250
"1263","2018-02-20",1269
"1264","2018-02-21",1221.199951
"1265","2018-02-22",1160
"1266","2018-02-23",1179
"1267","2018-02-26",1180
"1268","2018-02-27",1149
"1269","2018-02-28",1100
"1270","2018-03-01",1067.900024
"1271","2018-03-02",1059
"1272","2018-03-05",1140
"1273","2018-03-06",1121.099976
"1274","2018-03-07",1131.199951
"1275","2018-03-08",1149
"1276","2018-03-09",1172.699951
"1277","2018-03-12",1180
"1278","2018-03-13",1173.099976
"1279","2018-03-14",1155.699951
"1280","2018-03-15",1130
"1281","2018-03-16",1062.5
"1282","2018-03-19",1080
"1283","2018-03-20",1080
"1284","2018-03-21",1095.900024
"1285","2018-03-22",1095.5
"1286","2018-03-23",1079.880005
"1287","2018-03-26",1060
"1288","2018-03-27",973
"1289","2018-03-28",969.200012
"1290","2018-03-29",675.140015
"1291","2018-04-02",569.900024
"1292","2018-04-03",568
"1293","2018-04-04",540
"1294","2018-04-05",653.200012
"1295","2018-04-06",650
"1296","2018-04-09",715
"1297","2018-04-10",688
"1298","2018-04-11",630
"1299","2018-04-12",654.200012
"1300","2018-04-13",634
"1301","2018-04-16",609.789978
"1302","2018-04-17",629.219971
"1303","2018-04-18",649.5
"1304","2018-04-19",645
"1305","2018-04-20",640
"1306","2018-04-23",622.880005
"1307","2018-04-24",607.299988
"1308","2018-04-25",607.119995
"1309","2018-04-26",608.77002
"1310","2018-04-27",598.700012
"1311","2018-04-30",615
"1312","2018-05-01",600
"1313","2018-05-02",595.599976
"1314","2018-05-03",597.900024
"1315","2018-05-04",596
"1316","2018-05-07",589.799988
"1317","2018-05-08",560.450012
"1318","2018-05-09",525
"1319","2018-05-10",550
"1320","2018-05-11",560
"1321","2018-05-14",565.299988
"1322","2018-05-15",580
"1323","2018-05-16",568
"1324","2018-05-17",574.880005
"1325","2018-05-18",572.5
"1326","2018-05-21",575
"1327","2018-05-22",630
"1328","2018-05-23",626.099976
"1329","2018-05-24",621.200012
"1330","2018-05-25",595
"1331","2018-05-29",575.200012
"1332","2018-05-30",596
"1333","2018-05-31",610
"1334","2018-06-01",616.900024
"1335","2018-06-04",622.200012
"1336","2018-06-05",607.599976
"1337","2018-06-06",600.820007
"1338","2018-06-07",575.900024
"1339","2018-06-08",562
"1340","2018-06-11",540
"1341","2018-06-12",523
"1342","2018-06-13",500
"1343","2018-06-14",475
"1344","2018-06-15",503.600006
"1345","2018-06-18",482
"1346","2018-06-19",470
"1347","2018-06-20",460
"1348","2018-06-21",440
"1349","2018-06-22",447.200012
"1350","2018-06-25",417.200012
"1351","2018-06-26",428
"1352","2018-06-27",364.899994
"1353","2018-06-28",365.700012
"1354","2018-06-29",390
"1355","2018-07-02",420
"1356","2018-07-03",385.799988
"1357","2018-07-05",376.600006
"1358","2018-07-06",392
"1359","2018-07-09",437
"1360","2018-07-10",514.190002
"1361","2018-07-11",706.340027
"1362","2018-07-12",620
"1363","2018-07-13",632.799988
"1364","2018-07-16",560.799988
"1365","2018-07-17",520
"1366","2018-07-18",571.799988
"1367","2018-07-19",582.400024
"1368","2018-07-20",581
"1369","2018-07-23",583.200012
"1370","2018-07-24",572.400024
"1371","2018-07-25",577.900024
"1372","2018-07-26",583.400024
"1373","2018-07-27",553.700012
"1374","2018-07-30",550
"1375","2018-07-31",525.599976
"1376","2018-08-01",519.5
"1377","2018-08-02",526.280029
"1378","2018-08-03",526.280029
"1379","2018-08-06",554.799988
"1380","2018-08-07",530
"1381","2018-08-08",530.700012
"1382","2018-08-09",517.900024
"1383","2018-08-10",505.899994
"1384","2018-08-13",484.589996
"1385","2018-08-14",499.200012
"1386","2018-08-15",489.5
"1387","2018-08-16",490
"1388","2018-08-17",480
"1389","2018-08-20",462.23999
"1390","2018-08-21",459.869995
"1391","2018-08-22",447.700012
"1392","2018-08-23",438.700012
"1393","2018-08-24",416.200012
"1394","2018-08-27",409.799988
"1395","2018-08-28",425.299988
"1396","2018-08-29",505.700012
"1397","2018-08-30",472.700012
"1398","2018-08-31",472.399994
"1399","2018-09-04",437.899994
"1400","2018-09-05",449.5
"1401","2018-09-06",431.700012
"1402","2018-09-07",438.200012
"1403","2018-09-10",439
"1404","2018-09-11",418.600006
"1405","2018-09-12",420
"1406","2018-09-13",415
"1407","2018-09-14",427.679993
"1408","2018-09-17",417
"1409","2018-09-18",472.799988
"1410","2018-09-19",452
"1411","2018-09-20",420
"1412","2018-09-21",394.899994
"1413","2018-09-24",399.809998
"1414","2018-09-25",375
"1415","2018-09-26",385.700012
"1416","2018-09-27",370
"1417","2018-09-28",363.700012
"1418","2018-10-01",361.700012
"1419","2018-10-02",348.5
"1420","2018-10-03",337.299988
"1421","2018-10-04",342.299988
"1422","2018-10-05",368.200012
"1423","2018-10-08",360
"1424","2018-10-09",360
"1425","2018-10-10",347
"1426","2018-10-11",351.200012
"1427","2018-10-12",366
"1428","2018-10-15",358.799988
"1429","2018-10-16",455
"1430","2018-10-17",410.5
"1431","2018-10-18",395
"1432","2018-10-19",382
"1433","2018-10-22",360.600006
"1434","2018-10-23",401.700012
"1435","2018-10-24",384.5
"1436","2018-10-25",365.100006
"1437","2018-10-26",346
"1438","2018-10-29",352.100006
"1439","2018-10-30",309.600006
"1440","2018-10-31",321
"1441","2018-11-01",332.100006
"1442","2018-11-02",320.5
"1443","2018-11-05",308
"1444","2018-11-06",323.399994
"1445","2018-11-07",316.600006
"1446","2018-11-08",326.700012
"1447","2018-11-09",300
"1448","2018-11-12",290
"1449","2018-11-13",292
"1450","2018-11-14",301
"1451","2018-11-15",309.799988
"1452","2018-11-16",303.200012
"1453","2018-11-19",291.390015
"1454","2018-11-20",291.399994
"1455","2018-11-21",310.899994
"1456","2018-11-23",323.200012
"1457","2018-11-26",315
"1458","2018-11-27",306
"1459","2018-11-28",352
"1460","2018-11-29",320
"1461","2018-11-30",317
"1462","2018-12-03",309
"1463","2018-12-04",297.200012
"1464","2018-12-06",291.700012
"1465","2018-12-07",306
"1466","2018-12-10",301.100006
"1467","2018-12-11",290.100006
"1468","2018-12-12",284.600006
"1469","2018-12-13",298.5
"1470","2018-12-14",292
"1471","2018-12-17",285
"1472","2018-12-18",268.25
"1473","2018-12-19",280
"1474","2018-12-20",250
"1475","2018-12-21",245
"1476","2018-12-24",237
"1477","2018-12-26",232
"1478","2018-12-27",233.899994
"1479","2018-12-28",211.300003
"1480","2018-12-31",194.5
"1481","2019-01-02",251
"1482","2019-01-03",250
"1483","2019-01-04",255.5
"1484","2019-01-07",305.899994
"1485","2019-01-08",295
"1486","2019-01-09",285.899994
"1487","2019-01-10",297.200012
"1488","2019-01-11",281
"1489","2019-01-14",285.880005
"1490","2019-01-15",235.399994
"1491","2019-01-16",248.5
"1492","2019-01-17",231.100006
"1493","2019-01-18",239
"1494","2019-01-22",220
"1495","2019-01-23",227.699997
"1496","2019-01-24",222
"1497","2019-01-25",222
"1498","2019-01-28",233.100006
"1499","2019-01-29",225.5
"1500","2019-01-30",219.100006
"1501","2019-01-31",216.800003
"1502","2019-02-01",218.399994
"1503","2019-02-04",217
"1504","2019-02-05",218.800003
"1505","2019-02-06",214.199997
"1506","2019-02-07",205
"1507","2019-02-08",206
"1508","2019-02-11",206
"1509","2019-02-12",217.979996
"1510","2019-02-13",201.779999
"1511","2019-02-14",251.399994
"1512","2019-02-15",223.800003
"1513","2019-02-19",248.699997
"1514","2019-02-20",230
"1515","2019-02-21",230
"1516","2019-02-22",225.600006
"1517","2019-02-25",241.399994
"1518","2019-02-26",262.700012
"1519","2019-02-27",301.799988
"1520","2019-02-28",298.5
"1521","2019-03-01",276.399994
"1522","2019-03-04",278.899994
"1523","2019-03-05",270
"1524","2019-03-06",250
"1525","2019-03-07",239.199997
"1526","2019-03-08",237.399994
"1527","2019-03-11",231.5
"1528","2019-03-12",249.5
"1529","2019-03-13",249.5
"1530","2019-03-14",230
"1531","2019-03-15",230
"1532","2019-03-18",223.839996
"1533","2019-03-19",235.699997
"1534","2019-03-20",235.699997
"1535","2019-03-21",237.860001
"1536","2019-03-22",221.089996
"1537","2019-03-25",221.089996
"1538","2019-03-26",235
"1539","2019-03-27",220
"1540","2019-03-28",220
"1541","2019-03-29",220
"1542","2019-04-01",225.199997
"1543","2019-04-02",181.899994
"1544","2019-04-03",160
"1545","2019-04-04",152
"1546","2019-04-05",137
"1547","2019-04-08",122.800003
"1548","2019-04-09",125.809998
"1549","2019-04-10",130
"1550","2019-04-11",118.5
"1551","2019-04-12",122.949997
"1552","2019-04-15",44.799999
"1553","2019-04-16",48.650002
"1554","2019-04-17",35.5
"1555","2019-04-18",34.41
"1556","2019-04-22",50
"1557","2019-04-23",51
"1558","2019-04-24",54.5
"1559","2019-04-25",45
"1560","2019-04-26",50
"1561","2019-04-29",45.799999
"1562","2019-04-30",44
"1563","2019-05-01",39
"1564","2019-05-02",36
"1565","2019-05-03",42.380001
"1566","2019-05-06",45.799999
"1567","2019-05-07",41
"1568","2019-05-08",36.299999
"1569","2019-05-09",40.900002
"1570","2019-05-10",36.5
"1571","2019-05-13",33.200001
"1572","2019-05-14",32
"1573","2019-05-15",35
"1574","2019-05-16",40
"1575","2019-05-17",35
"1576","2019-05-20",36
"1577","2019-05-21",33
"1578","2019-05-22",30
"1579","2019-05-23",39.099998
"1580","2019-05-24",38.700001
"1581","2019-05-28",34.150002
"1582","2019-05-29",33.75
"1583","2019-05-30",30
"1584","2019-05-31",31
"1585","2019-06-03",24.9
"1586","2019-06-04",25
"1587","2019-06-05",21.200001
"1588","2019-06-06",22.5
"1589","2019-06-07",24
"1590","2019-06-10",24.9
"1591","2019-06-11",24.9
"1592","2019-06-12",18.950001
"1593","2019-06-13",23.700001
"1594","2019-06-14",20.799999
"1595","2019-06-17",22
"1596","2019-06-18",23.4
"1597","2019-06-19",24
"1598","2019-06-20",16
"1599","2019-06-21",19
"1600","2019-06-24",18
"1601","2019-06-25",17
"1602","2019-06-26",17.4
"1603","2019-06-27",19.18
"1604","2019-06-28",16
"1605","2019-07-01",16
"1606","2019-07-02",16.299999
"1607","2019-07-03",14.53
"1608","2019-07-05",14.53
"1609","2019-07-08",14.91
"1610","2019-07-09",15.22
"1611","2019-07-10",15.22
"1612","2019-07-11",15.22
"1613","2019-07-12",15.22
"1614","2019-07-15",14.63
"1615","2019-07-16",14.93
"1616","2019-07-17",14.97
"1617","2019-07-18",14.37
"1618","2019-07-19",13.8262
"1619","2019-07-22",13.8262
"1620","2019-07-23",11.8
"1621","2019-07-24",12.175
"1622","2019-07-25",12.17
"1623","2019-07-26",12.17
"1624","2019-07-29",12.17
"1625","2019-07-30",12.17
"1626","2019-07-31",12.17
"1627","2019-08-01",12.17
"1628","2019-08-02",12.17
"1629","2019-08-05",12.17
"1630","2019-08-06",11.59
"1631","2019-08-07",11.3
"1632","2019-08-08",11.3
"1633","2019-08-09",11.3
"1634","2019-08-12",8.86
"1635","2019-08-13",7.07
"1636","2019-08-14",5.62
"1637","2019-08-15",5.57
"1638","2019-08-16",8.99
"1639","2019-08-19",9.87
"1640","2019-08-20",9.87
"1641","2019-08-21",8.12
"1642","2019-08-22",9.5064
"1643","2019-08-23",9.5064
"1644","2019-08-26",9.5064
"1645","2019-08-27",9.5064
"1646","2019-08-28",9.5064
"1647","2019-08-29",9.5064
"1648","2019-08-30",9.5064
"1649","2019-09-03",9.5064
"1650","2019-09-04",9.5064
"1651","2019-09-05",9.5064
"1652","2019-09-06",9.29
"1653","2019-09-09",9.29
"1654","2019-09-10",9.29
"1655","2019-09-11",9.5
"1656","2019-09-12",11.43
"1657","2019-09-13",12.48
"1658","2019-09-16",10.3745
"1659","2019-09-17",10.3745
"1660","2019-09-18",10.3745
"1661","2019-09-19",10.5607
"1662","2019-09-20",10.5607
"1663","2019-09-23",10.5607
"1664","2019-09-24",10.5607
"1665","2019-09-25",10.5607
"1666","2019-09-26",9.6011
"1667","2019-09-27",10
"1668","2019-09-30",10.72
"1669","2019-10-01",10.36
"1670","2019-10-02",10.08
"1671","2019-10-03",10.08
"1672","2019-10-04",10.08
"1673","2019-10-07",10.08
"1674","2019-10-08",10.08
"1675","2019-10-09",10.08
"1676","2019-10-10",10.08
"1677","2019-10-11",10.08
"1678","2019-10-14",10.08
"1679","2019-10-15",7.63
"1680","2019-10-16",7.6
"1681","2019-10-17",7.6
"1682","2019-10-18",7.48322
"1683","2019-10-21",7.48322
"1684","2019-10-22",7.48322
"1685","2019-10-23",7.48322
"1686","2019-10-24",6.71
"1687","2019-10-25",6.34
"1688","2019-10-28",6.5056
"1689","2019-10-29",6.5056
"1690","2019-10-30",6.5056
"1691","2019-10-31",6.52
"1692","2019-11-01",6.3199
"1693","2019-11-04",6.3199
"1694","2019-11-05",6.3199
"1695","2019-11-06",6.2699
"1696","2019-11-07",6.27
"1697","2019-11-08",6.27
"1698","2019-11-11",6.27
"1699","2019-11-12",6.27
"1700","2019-11-13",6.27
"1701","2019-11-14",5.67
"1702","2019-11-15",5.467
"1703","2019-11-18",6.35
"1704","2019-11-19",6.3309
"1705","2019-11-20",6.42
"1706","2019-11-21",6.02
"1707","2019-11-22",5.8
"1708","2019-11-25",6.05
"1709","2019-11-26",5.73
"1710","2019-11-27",5.7957
"1711","2019-11-29",5.7957
"1712","2019-12-02",5.7957
"1713","2019-12-03",5.87
"1714","2019-12-04",6.0083
"1715","2019-12-05",5.6
"1716","2019-12-06",5.61
"1717","2019-12-09",5.65
"1718","2019-12-10",5.65
"1719","2019-12-11",5.65
"1720","2019-12-12",5.65
"1721","2019-12-13",5.737
"1722","2019-12-16",6.22
"1723","2019-12-17",5.66
"1724","2019-12-18",5.6
"1725","2019-12-19",5.6
"1726","2019-12-20",6.2284
"1727","2019-12-23",11.3264
"1728","2019-12-24",9.59
"1729","2019-12-26",10.24
"1730","2019-12-27",9.34
"1731","2019-12-30",8.52
"1732","2019-12-31",8.38
"1733","2020-01-02",8.6
"1734","2020-01-03",8.44
"1735","2020-01-06",8.74
"1736","2020-01-07",9.41
"1737","2020-01-08",11.25
"1738","2020-01-09",12.54
"1739","2020-01-10",12.93
"1740","2020-01-13",11.44
"1741","2020-01-14",10.5801
"1742","2020-01-15",11.3903
"1743","2020-01-16",11.0001
"1744","2020-01-17",11.04
"1745","2020-01-21",11.1845
"1746","2020-01-22",11.25
"1747","2020-01-23",11.21
"1748","2020-01-24",10.5046
"1749","2020-01-27",9.69
"1750","2020-01-28",10.1243
"1751","2020-01-29",9.7
"1752","2020-01-30",9.5
"1753","2020-01-31",9.8
"1754","2020-02-03",9.9582
"1755","2020-02-04",10.33
"1756","2020-02-05",10.05
"1757","2020-02-06",10.157
"1758","2020-02-07",9.96
"1759","2020-02-10",9.7781
"1760","2020-02-11",9.68
"1761","2020-02-12",9.56
"1762","2020-02-13",9.75
"1763","2020-02-14",9.44
"1764","2020-02-18",9.1299
"1765","2020-02-19",9.01
"1766","2020-02-20",9.72
"1767","2020-02-21",10.28
"1768","2020-02-24",9.41
"1769","2020-02-25",9.04
"1770","2020-02-26",9.24
"1771","2020-02-27",8.58
"1772","2020-02-28",8.2506
"1773","2020-03-02",10.1916
"1774","2020-03-03",9.0729
"1775","2020-03-04",8.8638
"1776","2020-03-05",9.17
"1777","2020-03-06",9.13
"1778","2020-03-09",7.474
"1779","2020-03-10",7.88
"1780","2020-03-11",7.88
"1781","2020-03-12",5.67
"1782","2020-03-13",7.0668
"1783","2020-03-16",6
"1784","2020-03-17",5.8301
"1785","2020-03-18",5.4
"1786","2020-03-19",5.8394
"1787","2020-03-20",6.4
"1788","2020-03-23",6.0802
"1789","2020-03-24",5.43
"1790","2020-03-25",6.32
"1791","2020-03-26",6.395
"1792","2020-03-27",6.85
"1793","2020-03-30",6.66
"1794","2020-03-31",6.6863
"1795","2020-04-01",6.3
"1796","2020-04-02",6.4499
"1797","2020-04-03",6.6663
"1798","2020-04-06",7.8491
"1799","2020-04-07",7.5
"1800","2020-04-08",8.7937
"1801","2020-04-09",8.6832
"1802","2020-04-13",8.42
"1803","2020-04-14",8.365
"1804","2020-04-15",7.09
"1805","2020-04-16",7.2995
"1806","2020-04-17",7.8888
"1807","2020-04-20",7.815
"1808","2020-04-21",8.0201
"1809","2020-04-22",8.5
"1810","2020-04-23",7.76
"1811","2020-04-24",8.296
"1812","2020-04-27",8.29
"1813","2020-04-28",8.05
"1814","2020-04-29",8.4574
"1815","2020-04-30",8.11
"1816","2020-05-01",7.84
"1817","2020-05-04",8.0802
"1818","2020-05-05",7.5
"1819","2020-05-06",8.0504
"1820","2020-05-07",7.72
"1821","2020-05-08",8.13
"1822","2020-05-11",8.13
"1823","2020-05-12",7.64
"1824","2020-05-13",8.1
"1825","2020-05-14",7.68
"1826","2020-05-15",7.75
"1827","2020-05-18",8.65
"1828","2020-05-19",8
"1829","2020-05-20",8.63
"1830","2020-05-21",8.32
"1831","2020-05-22",8.32
"1832","2020-05-26",9.575
"1833","2020-05-27",10.3
"1834","2020-05-28",9.32
"1835","2020-05-29",10.34
"1836","2020-06-01",10.34
"1837","2020-06-02",10.49
"1838","2020-06-03",10.53
"1839","2020-06-04",10.32
"1840","2020-06-05",9.47
"1841","2020-06-08",9.7
"1842","2020-06-09",9.8899
"1843","2020-06-10",9.34
"1844","2020-06-11",8.526
"1845","2020-06-12",8.65
"1846","2020-06-15",8.85
"1847","2020-06-16",8.86
"1848","2020-06-17",10.39
"1849","2020-06-18",11.276
"1850","2020-06-19",10.3
"1851","2020-06-22",10.74
"1852","2020-06-23",11.35
"1853","2020-06-24",10.95
"1854","2020-06-25",10.8
"1855","2020-06-26",11.0599
"1856","2020-06-29",11.0599
"1857","2020-06-30",10.8
"1858","2020-07-01",22.790001
"1859","2020-07-02",16.75
"1860","2020-07-06",13.69
"1861","2020-07-07",13.19
"1862","2020-07-08",13.99
"1863","2020-07-09",12.87
"1864","2020-07-10",12.49
"1865","2020-07-13",11.81
"1866","2020-07-14",12.58
"1867","2020-07-15",12.75
"1868","2020-07-16",12.51
"1869","2020-07-17",12.52
"1870","2020-07-20",12.4
"1871","2020-07-21",12.15
"1872","2020-07-22",11.37
"1873","2020-07-23",11.29
"1874","2020-07-24",10.86
"1875","2020-07-27",10.8
"1876","2020-07-28",10.65
"1877","2020-07-29",10.64
"1878","2020-07-30",23.790001
"1879","2020-07-31",16.309999
"1880","2020-08-03",21.290001
"1881","2020-08-04",17.629999
"1882","2020-08-05",17.65
"1883","2020-08-06",18.09
"1884","2020-08-07",18.51
"1885","2020-08-10",18.599899
"1886","2020-08-11",17.809999
"1887","2020-08-12",17.52
"1888","2020-08-13",16.65
"1889","2020-08-14",16.91
"1890","2020-08-17",15.58
"1891","2020-08-18",15.74
"1892","2020-08-19",14.85
"1893","2020-08-20",14.73
"1894","2020-08-21",13.74
"1895","2020-08-24",13.59
"1896","2020-08-25",11.8
"1897","2020-08-26",12.15
"1898","2020-08-27",11.88
"1899","2020-08-28",11.74
"1900","2020-08-31",11.4
"1901","2020-09-01",10.93
"1902","2020-09-02",10.53
"1903","2020-09-03",10.85
"1904","2020-09-04",11.2
"1905","2020-09-08",10.69
"1906","2020-09-09",11.32
"1907","2020-09-10",11.57
"1908","2020-09-11",11.84
"1909","2020-09-14",12.81
"1910","2020-09-15",12.55
"1911","2020-09-16",12.59
"1912","2020-09-17",12.55
"1913","2020-09-18",NA
"1914","2020-09-21",11
"1915","2020-09-22",11.33
"1916","2020-09-23",10.53
"1917","2020-09-24",11.31
"1918","2020-09-25",11.05
"1919","2020-09-28",11
"1920","2020-09-29",10.51
"1921","2020-09-30",11.13
"1922","2020-10-01",10.93
"1923","2020-10-02",11.02
"1924","2020-10-05",10.13
"1925","2020-10-06",10.04
"1926","2020-10-07",9.87
"1927","2020-10-08",9.77
"1928","2020-10-09",9.53
"1929","2020-10-12",9.17
"1930","2020-10-13",8.74
