"","date","TWNK"
"1002","2019-12-06",14.09
"1003","2019-12-09",14.19
"1004","2019-12-10",13.96
"1005","2019-12-11",14.14
"1006","2019-12-12",13.96
"1007","2019-12-13",14.03
"1008","2019-12-16",14.07
"1009","2019-12-17",14.41
"1010","2019-12-18",14.6
"1011","2019-12-19",14.575
"1012","2019-12-20",14.57
"1013","2019-12-23",14.49
"1014","2019-12-24",14.52
"1015","2019-12-26",14.57
"1016","2019-12-27",14.61
"1017","2019-12-30",14.48
"1018","2019-12-31",14.54
"1019","2020-01-02",14.28
"1020","2020-01-03",14.26
"1021","2020-01-06",14.24
"1022","2020-01-07",14.205
"1023","2020-01-08",14.095
"1024","2020-01-09",14.12
"1025","2020-01-10",14.09
"1026","2020-01-13",14.06
"1027","2020-01-14",13.885
"1028","2020-01-15",13.94
"1029","2020-01-16",14
"1030","2020-01-17",14.02
"1031","2020-01-21",13.9
"1032","2020-01-22",13.82
"1033","2020-01-23",13.96
"1034","2020-01-24",14.09
"1035","2020-01-27",14.125
"1036","2020-01-28",14.04
"1037","2020-01-29",13.67
"1038","2020-01-30",13.615
"1039","2020-01-31",13.42
"1040","2020-02-03",13.4
"1041","2020-02-04",13.17
"1042","2020-02-05",13.29
"1043","2020-02-06",13.24
"1044","2020-02-07",13.13
"1045","2020-02-10",13.06
"1046","2020-02-11",12.89
"1047","2020-02-12",13.07
"1048","2020-02-13",13.37
"1049","2020-02-14",13.23
"1050","2020-02-18",13.18
"1051","2020-02-19",13.3
"1052","2020-02-20",13.19
"1053","2020-02-21",13.11
"1054","2020-02-24",13.18
"1055","2020-02-25",13.29
"1056","2020-02-26",12.99
"1057","2020-02-27",12.61
"1058","2020-02-28",12.71
"1059","2020-03-02",12.68
"1060","2020-03-03",12.79
"1061","2020-03-04",12.78
"1062","2020-03-05",12.74
"1063","2020-03-06",12.69
"1064","2020-03-09",12.13
"1065","2020-03-10",11.83
"1066","2020-03-11",11.6
"1067","2020-03-12",10.94
"1068","2020-03-13",11.18
"1069","2020-03-16",10.72
"1070","2020-03-17",11.15
"1071","2020-03-18",10.07
"1072","2020-03-19",10.25
"1073","2020-03-20",10.09
"1074","2020-03-23",9.73
"1075","2020-03-24",9.59
"1076","2020-03-25",9.44
"1077","2020-03-26",10.21
"1078","2020-03-27",10.15
"1079","2020-03-30",10.52
"1080","2020-03-31",10.66
"1081","2020-04-01",10.41
"1082","2020-04-02",10.38
"1083","2020-04-03",10.705
"1084","2020-04-06",11.15
"1085","2020-04-07",11.26
"1086","2020-04-08",11.33
"1087","2020-04-09",11.87
"1088","2020-04-13",11.86
"1089","2020-04-14",11.97
"1090","2020-04-15",11.51
"1091","2020-04-16",11.7
"1092","2020-04-17",11.69
"1093","2020-04-20",11.61
"1094","2020-04-21",11.38
"1095","2020-04-22",11.45
"1096","2020-04-23",11.53
"1097","2020-04-24",11.78
"1098","2020-04-27",12.01
"1099","2020-04-28",12.13
"1100","2020-04-29",12.35
"1101","2020-04-30",12.02
"1102","2020-05-01",11.62
"1103","2020-05-04",11.58
"1104","2020-05-05",11.515
"1105","2020-05-06",11.25
"1106","2020-05-07",11.32
"1107","2020-05-08",12.02
"1108","2020-05-11",11.57
"1109","2020-05-12",11.67
"1110","2020-05-13",11.54
"1111","2020-05-14",11.675
"1112","2020-05-15",11.7
"1113","2020-05-18",12.15
"1114","2020-05-19",12.09
"1115","2020-05-20",11.94
"1116","2020-05-21",11.8
"1117","2020-05-22",11.705
"1118","2020-05-26",12.03
"1119","2020-05-27",12.11
"1120","2020-05-28",12.195
"1121","2020-05-29",12.075
"1122","2020-06-01",12.26
"1123","2020-06-02",12.21
"1124","2020-06-03",12.19
"1125","2020-06-04",12.25
"1126","2020-06-05",12.47
"1127","2020-06-08",12.61
"1128","2020-06-09",12.425
"1129","2020-06-10",11.96
"1130","2020-06-11",11.5
"1131","2020-06-12",11.46
"1132","2020-06-15",11.73
"1133","2020-06-16",11.92
"1134","2020-06-17",12.03
"1135","2020-06-18",12.1
"1136","2020-06-19",12.31
"1137","2020-06-22",12.22
"1138","2020-06-23",12.25
"1139","2020-06-24",12.23
"1140","2020-06-25",12.38
"1141","2020-06-26",12.27
"1142","2020-06-29",12.25
"1143","2020-06-30",12.22
"1144","2020-07-01",12.29
"1145","2020-07-02",12.33
"1146","2020-07-06",12.24
"1147","2020-07-07",12.03
"1148","2020-07-08",11.96
"1149","2020-07-09",11.73
"1150","2020-07-10",11.91
"1151","2020-07-13",11.76
"1152","2020-07-14",11.86
"1153","2020-07-15",11.76
"1154","2020-07-16",12.05
"1155","2020-07-17",11.88
"1156","2020-07-20",11.92
"1157","2020-07-21",12.08
"1158","2020-07-22",12.26
"1159","2020-07-23",12.625
"1160","2020-07-24",12.47
"1161","2020-07-27",12.42
"1162","2020-07-28",12.43
"1163","2020-07-29",12.65
"1164","2020-07-30",12.63
"1165","2020-07-31",12.68
"1166","2020-08-03",12.92
"1167","2020-08-04",13.015
"1168","2020-08-05",13.005
"1169","2020-08-06",13.365
"1170","2020-08-07",13.22
"1171","2020-08-10",13.13
"1172","2020-08-11",13.1
"1173","2020-08-12",13.225
"1174","2020-08-13",13.18
"1175","2020-08-14",13.14
"1176","2020-08-17",13.19
"1177","2020-08-18",13.29
"1178","2020-08-19",13.02
"1179","2020-08-20",12.91
"1180","2020-08-21",12.78
"1181","2020-08-24",12.9
"1182","2020-08-25",12.65
"1183","2020-08-26",12.71
"1184","2020-08-27",12.9
"1185","2020-08-28",13.08
"1186","2020-08-31",12.84
"1187","2020-09-01",12.885
"1188","2020-09-02",12.98
"1189","2020-09-03",12.75
"1190","2020-09-04",12.66
"1191","2020-09-08",12.34
"1192","2020-09-09",12.32
"1193","2020-09-10",12.3
"1194","2020-09-11",12.22
"1195","2020-09-14",12.2
"1196","2020-09-15",12.29
"1197","2020-09-16",12.49
"1198","2020-09-17",12.62
"1199","2020-09-18",12.63
"1200","2020-09-21",12.585
"1201","2020-09-22",12.805
"1202","2020-09-23",12.41
"1203","2020-09-24",12.49
"1204","2020-09-25",12.45
"1205","2020-09-28",12.53
"1206","2020-09-29",12.32
"1207","2020-09-30",12.33
"1208","2020-10-01",12.33
"1209","2020-10-02",12.39
"1210","2020-10-05",12.47
"1211","2020-10-06",12.51
"1212","2020-10-07",12.6
"1213","2020-10-08",12.54
"1214","2020-10-09",12.75
"1215","2020-10-12",12.95
"1216","2020-10-13",12.925
"1217","2020-10-14",13.01
"1218","2020-10-15",13.335
"1219","2020-10-16",13.2
"1220","2020-10-19",13.22
"1221","2020-10-20",13.02
"1222","2020-10-21",12.91
"1223","2020-10-22",13.03
"1224","2020-10-23",13.2
"1225","2020-10-26",13.12
"1226","2020-10-27",13.16
"1227","2020-10-28",12.86
"1228","2020-10-29",12.85
"1229","2020-10-30",12.64
"1230","2020-11-02",12.94
"1231","2020-11-03",13.05
"1232","2020-11-04",13.05
"1233","2020-11-05",13.41
"1234","2020-11-06",13.53
"1235","2020-11-09",13.505
"1236","2020-11-10",13.69
"1237","2020-11-11",13.72
"1238","2020-11-12",13.56
"1239","2020-11-13",13.53
"1240","2020-11-16",13.64
"1241","2020-11-17",13.68
"1242","2020-11-18",13.38
"1243","2020-11-19",13.525
"1244","2020-11-20",13.685
"1245","2020-11-23",13.55
"1246","2020-11-24",13.79
"1247","2020-11-25",13.65
"1248","2020-11-27",13.63
