"","date","WHLM"
"1032","2011-02-04",3.8
"1033","2011-02-07",3.4
"1034","2011-02-08",3
"1035","2011-02-09",3.6
"1036","2011-02-10",3.6
"1037","2011-02-11",3.8
"1038","2011-02-14",3.8
"1039","2011-02-15",3.6
"1040","2011-02-16",3.6
"1041","2011-02-17",3.8
"1042","2011-02-18",3.8
"1043","2011-02-22",3.8
"1044","2011-02-23",4
"1045","2011-02-24",4
"1046","2011-02-25",4
"1047","2011-02-28",4
"1048","2011-03-01",4.2
"1049","2011-03-02",4.2
"1050","2011-03-03",4.2
"1051","2011-03-04",4.2
"1052","2011-03-07",4.2
"1053","2011-03-08",4
"1054","2011-03-09",4
"1055","2011-03-10",4
"1056","2011-03-11",4
"1057","2011-03-14",4
"1058","2011-03-15",4.4
"1059","2011-03-16",4.2
"1060","2011-03-17",4.2
"1061","2011-03-18",4.2
"1062","2011-03-21",4
"1063","2011-03-22",4
"1064","2011-03-23",4.2
"1065","2011-03-24",4.2
"1066","2011-03-25",4.2
"1067","2011-03-28",4.2
"1068","2011-03-29",4.2
"1069","2011-03-30",3.8
"1070","2011-03-31",4
"1071","2011-04-01",4.2
"1072","2011-04-04",4.8
"1073","2011-04-05",4.4
"1074","2011-04-06",4.6
"1075","2011-04-07",4.4
"1076","2011-04-08",4.4
"1077","2011-04-11",4.4
"1078","2011-04-12",4.4
"1079","2011-04-13",4.2
"1080","2011-04-14",4.2
"1081","2011-04-15",4.2
"1082","2011-04-18",4.4
"1083","2011-04-19",4.4
"1084","2011-04-20",4.4
"1085","2011-04-21",4.4
"1086","2011-04-25",4.4
"1087","2011-04-26",4.4
"1088","2011-04-27",4.4
"1089","2011-04-28",4.4
"1090","2011-04-29",4.4
"1091","2011-05-02",4.4
"1092","2011-05-03",4.4
"1093","2011-05-04",4.4
"1094","2011-05-05",4.4
"1095","2011-05-06",4.4
"1096","2011-05-09",4.4
"1097","2011-05-10",4.4
"1098","2011-05-11",4.4
"1099","2011-05-12",4.4
"1100","2011-05-13",4.4
"1101","2011-05-16",4.4
"1102","2011-05-17",4.4
"1103","2011-05-18",4.8
"1104","2011-05-19",4.8
"1105","2011-05-20",5
"1106","2011-05-23",4.8
"1107","2011-05-24",4.8
"1108","2011-05-25",4.8
"1109","2011-05-26",4.8
"1110","2011-05-27",4.8
"1111","2011-05-31",4.8
"1112","2011-06-01",4.8
"1113","2011-06-02",4.8
"1114","2011-06-03",4.6
"1115","2011-06-06",4.8
"1116","2011-06-07",4.8
"1117","2011-06-08",4.8
"1118","2011-06-09",4.8
"1119","2011-06-10",4.8
"1120","2011-06-13",4.6
"1121","2011-06-14",4.8
"1122","2011-06-15",4.8
"1123","2011-06-16",5
"1124","2011-06-17",5
"1125","2011-06-20",5
"1126","2011-06-21",5
"1127","2011-06-22",4.6
"1128","2011-06-23",4.8
"1129","2011-06-24",5
"1130","2011-06-27",5
"1131","2011-06-28",5
"1132","2011-06-29",4.8
"1133","2011-06-30",4.8
"1134","2011-07-01",4.8
"1135","2011-07-05",4.8
"1136","2011-07-06",4.8
"1137","2011-07-07",4.8
"1138","2011-07-08",4.8
"1139","2011-07-11",4.8
"1140","2011-07-12",4.8
"1141","2011-07-13",4.8
"1142","2011-07-14",4.8
"1143","2011-07-15",4.8
"1144","2011-07-18",4.8
"1145","2011-07-19",4.8
"1146","2011-07-20",4.8
"1147","2011-07-21",4.8
"1148","2011-07-22",4.8
"1149","2011-07-25",4.8
"1150","2011-07-26",4.8
"1151","2011-07-27",4.6
"1152","2011-07-28",4.8
"1153","2011-07-29",4.8
"1154","2011-08-01",4.8
"1155","2011-08-02",4.8
"1156","2011-08-03",4.8
"1157","2011-08-04",4.8
"1158","2011-08-05",4.8
"1159","2011-08-08",4.8
"1160","2011-08-09",4.6
"1161","2011-08-10",4.4
"1162","2011-08-11",4.6
"1163","2011-08-12",4.6
"1164","2011-08-15",4.6
"1165","2011-08-16",4.6
"1166","2011-08-17",4.6
"1167","2011-08-18",4.6
"1168","2011-08-19",4.6
"1169","2011-08-22",4.6
"1170","2011-08-23",4.6
"1171","2011-08-24",4.6
"1172","2011-08-25",4.6
"1173","2011-08-26",4.6
"1174","2011-08-29",4.8
"1175","2011-08-30",4.8
"1176","2011-08-31",4.8
"1177","2011-09-01",4.8
"1178","2011-09-02",4.8
"1179","2011-09-06",4.8
"1180","2011-09-07",4.8
"1181","2011-09-08",4.8
"1182","2011-09-09",4.8
"1183","2011-09-12",4.4
"1184","2011-09-13",4.2
"1185","2011-09-14",4.8
"1186","2011-09-15",4.8
"1187","2011-09-16",4.8
"1188","2011-09-19",4.8
"1189","2011-09-20",4.8
"1190","2011-09-21",4.8
"1191","2011-09-22",4.8
"1192","2011-09-23",4.6
"1193","2011-09-26",4.2
"1194","2011-09-27",4.2
"1195","2011-09-28",4.2
"1196","2011-09-29",4.2
"1197","2011-09-30",4.2
"1198","2011-10-03",4
"1199","2011-10-04",4
"1200","2011-10-05",3.6
"1201","2011-10-06",4
"1202","2011-10-07",4
"1203","2011-10-10",3.4
"1204","2011-10-11",3.4
"1205","2011-10-12",4
"1206","2011-10-13",4
"1207","2011-10-14",4
"1208","2011-10-17",4
"1209","2011-10-18",4
"1210","2011-10-19",4
"1211","2011-10-20",3.8
"1212","2011-10-21",4
"1213","2011-10-24",4
"1214","2011-10-25",4
"1215","2011-10-26",3.8
"1216","2011-10-27",4.4
"1217","2011-10-28",4
"1218","2011-10-31",4
"1219","2011-11-01",4.4
"1220","2011-11-02",3.8
"1221","2011-11-03",4
"1222","2011-11-04",3.8
"1223","2011-11-07",4
"1224","2011-11-08",4
"1225","2011-11-09",4
"1226","2011-11-10",4
"1227","2011-11-11",4.2
"1228","2011-11-14",4
"1229","2011-11-15",3.4
"1230","2011-11-16",3.8
"1231","2011-11-17",3.6
"1232","2011-11-18",3.6
"1233","2011-11-21",3.6
"1234","2011-11-22",3.8
"1235","2011-11-23",3.6
"1236","2011-11-25",3.6
"1237","2011-11-28",3.4
"1238","2011-11-29",3.6
"1239","2011-11-30",3.6
"1240","2011-12-01",3.6
"1241","2011-12-02",3.6
"1242","2011-12-05",3.6
"1243","2011-12-06",4.2
"1244","2011-12-07",4.2
"1245","2011-12-08",4
"1246","2011-12-09",3.8
"1247","2011-12-12",4.2
"1248","2011-12-13",4.2
"1249","2011-12-14",4.2
"1250","2011-12-15",4.2
"1251","2011-12-16",4
"1252","2011-12-19",4
"1253","2011-12-20",3.6
"1254","2011-12-21",4
"1255","2011-12-22",4
"1256","2011-12-23",4
"1257","2011-12-27",4
"1258","2011-12-28",4
"1259","2011-12-29",4
"1260","2011-12-30",4
"1261","2012-01-03",4
"1262","2012-01-04",4
"1263","2012-01-05",4
"1264","2012-01-06",4
"1265","2012-01-09",4
"1266","2012-01-10",3.8
"1267","2012-01-11",3.8
"1268","2012-01-12",3.8
"1269","2012-01-13",4
"1270","2012-01-17",4
"1271","2012-01-18",3.8
"1272","2012-01-19",4
"1273","2012-01-20",3.8
"1274","2012-01-23",4
"1275","2012-01-24",4
"1276","2012-01-25",4
"1277","2012-01-26",4
"1278","2012-01-27",4
"1279","2012-01-30",4
"1280","2012-01-31",4
"1281","2012-02-01",4
"1282","2012-02-02",4
"1283","2012-02-03",4
"1284","2012-02-06",4
"1285","2012-02-07",4
"1286","2012-02-08",4
"1287","2012-02-09",4
"1288","2012-02-10",4
"1289","2012-02-13",4
"1290","2012-02-14",4
"1291","2012-02-15",4
"1292","2012-02-16",4
"1293","2012-02-17",4
"1294","2012-02-21",4
"1295","2012-02-22",4
"1296","2012-02-23",4
"1297","2012-02-24",4
"1298","2012-02-27",3.6
"1299","2012-02-28",3.6
"1300","2012-02-29",3.6
"1301","2012-03-01",4
"1302","2012-03-02",4
"1303","2012-03-05",4
"1304","2012-03-06",4
"1305","2012-03-07",4
"1306","2012-03-08",3.8
"1307","2012-03-09",3.8
"1308","2012-03-12",3.6
"1309","2012-03-13",3.6
"1310","2012-03-14",3.6
"1311","2012-03-15",3.6
"1312","2012-03-16",3.6
"1313","2012-03-19",3.8
"1314","2012-03-20",3.6
"1315","2012-03-21",3.8
"1316","2012-03-22",3.6
"1317","2012-03-23",3.6
"1318","2012-03-26",3.8
"1319","2012-03-27",3.6
"1320","2012-03-28",3.6
"1321","2012-03-29",2.8
"1322","2012-03-30",3.6
"1323","2012-04-02",3.6
"1324","2012-04-03",3.6
"1325","2012-04-04",3.6
"1326","2012-04-05",3.6
"1327","2012-04-09",3.6
"1328","2012-04-10",3.2
"1329","2012-04-11",3.6
"1330","2012-04-12",3.6
"1331","2012-04-13",3.6
"1332","2012-04-16",3.6
"1333","2012-04-17",3.4
"1334","2012-04-18",3.4
"1335","2012-04-19",3.4
"1336","2012-04-20",3.4
"1337","2012-04-23",2.8
"1338","2012-04-24",2.8
"1339","2012-04-25",3.4
"1340","2012-04-26",3.4
"1341","2012-04-27",2.8
"1342","2012-04-30",3.4
"1343","2012-05-01",3.4
"1344","2012-05-02",3.4
"1345","2012-05-03",3.4
"1346","2012-05-04",2.6
"1347","2012-05-07",2.6
"1348","2012-05-08",2.8
"1349","2012-05-09",2.8
"1350","2012-05-10",2.8
"1351","2012-05-11",2.8
"1352","2012-05-14",2.8
"1353","2012-05-15",2.6
"1354","2012-05-16",2.4
"1355","2012-05-17",2.4
"1356","2012-05-18",3
"1357","2012-05-21",3
"1358","2012-05-22",2.4
"1359","2012-05-23",2.4
"1360","2012-05-24",2.4
"1361","2012-05-25",2.4
"1362","2012-05-29",2.4
"1363","2012-05-30",2.2
"1364","2012-05-31",2
"1365","2012-06-01",2
"1366","2012-06-04",2.6
"1367","2012-06-05",2.8
"1368","2012-06-06",3
"1369","2012-06-07",2.4
"1370","2012-06-08",2.4
"1371","2012-06-11",2.4
"1372","2012-06-12",2.8
"1373","2012-06-13",2.4
"1374","2012-06-14",2.4
"1375","2012-06-15",2.4
"1376","2012-06-18",3
"1377","2012-06-19",3
"1378","2012-06-20",3
"1379","2012-06-21",2.2
"1380","2012-06-22",2.6
"1381","2012-06-25",2.2
"1382","2012-06-26",2.6
"1383","2012-06-27",2.6
"1384","2012-06-28",2.6
"1385","2012-06-29",2.6
"1386","2012-07-02",2.4
"1387","2012-07-03",2.4
"1388","2012-07-05",2.4
"1389","2012-07-06",2.2
"1390","2012-07-09",3
"1391","2012-07-10",2.2
"1392","2012-07-11",2.2
"1393","2012-07-12",2.2
"1394","2012-07-13",2.8
"1395","2012-07-16",2.8
"1396","2012-07-17",2.8
"1397","2012-07-18",2.6
"1398","2012-07-19",2.6
"1399","2012-07-20",2.2
"1400","2012-07-23",2.2
"1401","2012-07-24",2.2
"1402","2012-07-25",2.2
"1403","2012-07-26",2.2
"1404","2012-07-27",2.2
"1405","2012-07-30",2.2
"1406","2012-07-31",2.6
"1407","2012-08-01",2.2
"1408","2012-08-02",2.6
"1409","2012-08-03",3
"1410","2012-08-06",2.6
"1411","2012-08-07",2.6
"1412","2012-08-08",2.8
"1413","2012-08-09",2.8
"1414","2012-08-10",2.4
"1415","2012-08-13",2.4
"1416","2012-08-14",2.4
"1417","2012-08-15",2.4
"1418","2012-08-16",2.6
"1419","2012-08-17",2.6
"1420","2012-08-20",2.4
"1421","2012-08-21",2.4
"1422","2012-08-22",2.4
"1423","2012-08-23",2.4
"1424","2012-08-24",2.4
"1425","2012-08-27",2.4
"1426","2012-08-28",2.4
"1427","2012-08-29",2.4
"1428","2012-08-30",2.4
"1429","2012-08-31",2.4
"1430","2012-09-04",2.2
"1431","2012-09-05",2.2
"1432","2012-09-06",2.6
"1433","2012-09-07",2.6
"1434","2012-09-10",2.4
"1435","2012-09-11",2.4
"1436","2012-09-12",2.4
"1437","2012-09-13",2.2
"1438","2012-09-14",2.2
"1439","2012-09-17",2.6
"1440","2012-09-18",2.2
"1441","2012-09-19",2.4
"1442","2012-09-20",2.4
"1443","2012-09-21",2.2
"1444","2012-09-24",2.2
"1445","2012-09-25",2.2
"1446","2012-09-26",2.2
"1447","2012-09-27",2.4
"1448","2012-09-28",2.2
"1449","2012-10-01",2.2
"1450","2012-10-02",2.4
"1451","2012-10-03",2
"1452","2012-10-04",2.2
"1453","2012-10-05",2.2
"1454","2012-10-08",2.2
"1455","2012-10-09",2.2
"1456","2012-10-10",2
"1457","2012-10-11",2.2
"1458","2012-10-12",2
"1459","2012-10-15",1.8
"1460","2012-10-16",1.8
"1461","2012-10-17",2
"1462","2012-10-18",2
"1463","2012-10-19",2
"1464","2012-10-22",1.8
"1465","2012-10-23",1.8
"1466","2012-10-24",2
"1467","2012-10-25",1.8
"1468","2012-10-26",2
"1469","2012-10-31",2
"1470","2012-11-01",2
"1471","2012-11-02",2
"1472","2012-11-05",2
"1473","2012-11-06",2.4
"1474","2012-11-07",2.4
"1475","2012-11-08",2.4
"1476","2012-11-09",2.4
"1477","2012-11-12",2.2
"1478","2012-11-13",2
"1479","2012-11-14",1.8
"1480","2012-11-15",1.8
"1481","2012-11-16",2.2
"1482","2012-11-19",2.2
"1483","2012-11-20",2
"1484","2012-11-21",1.8
"1485","2012-11-23",2.2
"1486","2012-11-26",2.2
"1487","2012-11-27",2.2
"1488","2012-11-28",2.2
"1489","2012-11-29",2.2
"1490","2012-11-30",2.4
"1491","2012-12-03",2.2
"1492","2012-12-04",2.2
"1493","2012-12-05",2.2
"1494","2012-12-06",2.6
"1495","2012-12-07",2.2
"1496","2012-12-10",2.2
"1497","2012-12-11",2.4
"1498","2012-12-12",2.4
"1499","2012-12-13",2.2
"1500","2012-12-14",2.2
"1501","2012-12-17",2.4
"1502","2012-12-18",2.4
"1503","2012-12-19",2.4
"1504","2012-12-20",2.4
"1505","2012-12-21",2.4
"1506","2012-12-24",2.4
"1507","2012-12-26",2.4
"1508","2012-12-27",2.4
"1509","2012-12-28",2.4
"1510","2012-12-31",2.4
"1511","2013-01-02",2.4
"1512","2013-01-03",2.6
"1513","2013-01-04",2.6
"1514","2013-01-07",2.6
"1515","2013-01-08",2.4
"1516","2013-01-09",2.4
"1517","2013-01-10",2.4
"1518","2013-01-11",2.4
"1519","2013-01-14",2.4
"1520","2013-01-15",2.4
"1521","2013-01-16",2.4
"1522","2013-01-17",2.4
"1523","2013-01-18",2.6
"1524","2013-01-22",2.4
"1525","2013-01-23",2.6
"1526","2013-01-24",2.6
"1527","2013-01-25",2.6
"1528","2013-01-28",2.6
"1529","2013-01-29",2.6
"1530","2013-01-30",2.6
"1531","2013-01-31",2.6
"1532","2013-02-01",2.6
"1533","2013-02-04",2.6
"1534","2013-02-05",2.8
"1535","2013-02-06",2.6
"1536","2013-02-07",2.8
"1537","2013-02-08",2.6
"1538","2013-02-11",2.6
"1539","2013-02-12",2.6
"1540","2013-02-13",3
"1541","2013-02-14",3
"1542","2013-02-15",3
"1543","2013-02-19",2.8
"1544","2013-02-20",2.6
"1545","2013-02-21",2.6
"1546","2013-02-22",2.6
"1547","2013-02-25",3
"1548","2013-02-26",3
"1549","2013-02-27",3
"1550","2013-02-28",2.6
"1551","2013-03-01",2.8
"1552","2013-03-04",2.8
"1553","2013-03-05",2.4
"1554","2013-03-06",2.4
"1555","2013-03-07",2.4
"1556","2013-03-08",2.8
"1557","2013-03-11",2.8
"1558","2013-03-12",2.8
"1559","2013-03-13",2.6
"1560","2013-03-14",2.6
"1561","2013-03-15",2.6
"1562","2013-03-18",2.8
"1563","2013-03-19",2.8
"1564","2013-03-20",3
"1565","2013-03-21",2.8
"1566","2013-03-22",3.2
"1567","2013-03-25",3.4
"1568","2013-03-26",3.4
"1569","2013-03-27",3.4
"1570","2013-03-28",3.4
"1571","2013-04-01",3.2
"1572","2013-04-02",3
"1573","2013-04-03",3
"1574","2013-04-04",3
"1575","2013-04-05",3.2
"1576","2013-04-08",3.2
"1577","2013-04-09",3.2
"1578","2013-04-10",3
"1579","2013-04-11",3
"1580","2013-04-12",3
"1581","2013-04-15",3
"1582","2013-04-16",3
"1583","2013-04-17",3
"1584","2013-04-18",3
"1585","2013-04-19",3
"1586","2013-04-22",3
"1587","2013-04-23",2.8
"1588","2013-04-24",2.8
"1589","2013-04-25",2.8
"1590","2013-04-26",2.8
"1591","2013-04-29",2.8
"1592","2013-04-30",2.8
"1593","2013-05-01",2.8
"1594","2013-05-02",2.8
"1595","2013-05-03",2.8
"1596","2013-05-06",3
"1597","2013-05-07",3
"1598","2013-05-08",3
"1599","2013-05-09",3
"1600","2013-05-10",3
"1601","2013-05-13",3
"1602","2013-05-14",3
"1603","2013-05-15",3
"1604","2013-05-16",3
"1605","2013-05-17",3
"1606","2013-05-20",3
"1607","2013-05-21",3
"1608","2013-05-22",3.2
"1609","2013-05-23",3.2
"1610","2013-05-24",3
"1611","2013-05-28",3
"1612","2013-05-29",3
"1613","2013-05-30",3
"1614","2013-05-31",3.2
"1615","2013-06-03",3.2
"1616","2013-06-04",3.2
"1617","2013-06-05",3.2
"1618","2013-06-06",3
"1619","2013-06-07",3
"1620","2013-06-10",3
"1621","2013-06-11",3
"1622","2013-06-12",3
"1623","2013-06-13",3
"1624","2013-06-14",3
"1625","2013-06-17",3
"1626","2013-06-18",3
"1627","2013-06-19",3
"1628","2013-06-20",3
"1629","2013-06-21",2.8
"1630","2013-06-24",3
"1631","2013-06-25",3
"1632","2013-06-26",2.8
"1633","2013-06-27",2.8
"1634","2013-06-28",2.8
"1635","2013-07-01",3
"1636","2013-07-02",3
"1637","2013-07-03",3
"1638","2013-07-05",3
"1639","2013-07-08",3
"1640","2013-07-09",3
"1641","2013-07-10",3.2
"1642","2013-07-11",3.8
"1643","2013-07-12",3.2
"1644","2013-07-15",3.2
"1645","2013-07-16",3.2
"1646","2013-07-17",3.4
"1647","2013-07-18",3.4
"1648","2013-07-19",3.2
"1649","2013-07-22",3.2
"1650","2013-07-23",3.2
"1651","2013-07-24",3.2
"1652","2013-07-25",3.2
"1653","2013-07-26",3.4
"1654","2013-07-29",3.2
"1655","2013-07-30",3.2
"1656","2013-07-31",3.2
"1657","2013-08-01",3.2
"1658","2013-08-02",3.2
"1659","2013-08-05",3.2
"1660","2013-08-06",3.2
"1661","2013-08-07",3.2
"1662","2013-08-08",3.2
"1663","2013-08-09",3.4
"1664","2013-08-12",3.4
"1665","2013-08-13",3.2
"1666","2013-08-14",3.2
"1667","2013-08-15",3.2
"1668","2013-08-16",3.4
"1669","2013-08-19",3.4
"1670","2013-08-20",3.2
"1671","2013-08-21",3.4
"1672","2013-08-22",3.2
"1673","2013-08-23",3
"1674","2013-08-26",3.2
"1675","2013-08-27",3.2
"1676","2013-08-28",3.2
"1677","2013-08-29",3.2
"1678","2013-08-30",3.2
"1679","2013-09-03",3.2
"1680","2013-09-04",3.2
"1681","2013-09-05",3.2
"1682","2013-09-06",3.4
"1683","2013-09-09",3.2
"1684","2013-09-10",3.4
"1685","2013-09-11",3.4
"1686","2013-09-12",3.4
"1687","2013-09-13",3.4
"1688","2013-09-16",3.4
"1689","2013-09-17",3.6
"1690","2013-09-18",3.6
"1691","2013-09-19",3.6
"1692","2013-09-20",4.2
"1693","2013-09-23",4.4
"1694","2013-09-24",3.8
"1695","2013-09-25",4
"1696","2013-09-26",3.6
"1697","2013-09-27",3.6
"1698","2013-09-30",4
"1699","2013-10-01",3.4
"1700","2013-10-02",3.8
"1701","2013-10-03",4
"1702","2013-10-04",4
"1703","2013-10-07",3.4
"1704","2013-10-08",3.4
"1705","2013-10-09",3.4
"1706","2013-10-10",3.4
"1707","2013-10-11",3.4
"1708","2013-10-14",3.4
"1709","2013-10-15",3.4
"1710","2013-10-16",3.4
"1711","2013-10-17",3.6
"1712","2013-10-18",3.6
"1713","2013-10-21",3.6
"1714","2013-10-22",3.4
"1715","2013-10-23",3.4
"1716","2013-10-24",3.4
"1717","2013-10-25",3.4
"1718","2013-10-28",3.4
"1719","2013-10-29",3.4
"1720","2013-10-30",3.4
"1721","2013-10-31",3.4
"1722","2013-11-01",3.4
"1723","2013-11-04",3.4
"1724","2013-11-05",3.4
"1725","2013-11-06",3.4
"1726","2013-11-07",3.4
"1727","2013-11-08",3.4
"1728","2013-11-11",3.4
"1729","2013-11-12",3.4
"1730","2013-11-13",3.4
"1731","2013-11-14",3.8
"1732","2013-11-15",3.8
"1733","2013-11-18",3.8
"1734","2013-11-19",3.4
"1735","2013-11-20",3.4
"1736","2013-11-21",3.4
"1737","2013-11-22",3.8
"1738","2013-11-25",3.8
"1739","2013-11-26",3.8
"1740","2013-11-27",3.8
"1741","2013-11-29",3.6
"1742","2013-12-02",4
"1743","2013-12-03",4
"1744","2013-12-04",4
"1745","2013-12-05",4
"1746","2013-12-06",4.2
"1747","2013-12-09",4.2
"1748","2013-12-10",4.4
"1749","2013-12-11",4.4
"1750","2013-12-12",4.4
"1751","2013-12-13",3.6
"1752","2013-12-16",4
"1753","2013-12-17",3.8
"1754","2013-12-18",3.8
"1755","2013-12-19",3.6
"1756","2013-12-20",4
"1757","2013-12-23",3.8
"1758","2013-12-24",4
"1759","2013-12-26",6.8
"1760","2013-12-27",6
"1761","2013-12-30",6.4
"1762","2013-12-31",6
"1763","2014-01-02",5.4
"1764","2014-01-03",6
"1765","2014-01-06",6
"1766","2014-01-07",6
"1767","2014-01-08",6
"1768","2014-01-09",6
"1769","2014-01-10",6
"1770","2014-01-13",6
"1771","2014-01-14",6
"1772","2014-01-15",6
"1773","2014-01-16",6.6
"1774","2014-01-17",5.6
"1775","2014-01-21",6.2
"1776","2014-01-22",6
"1777","2014-01-23",6
"1778","2014-01-24",6
"1779","2014-01-27",6
"1780","2014-01-28",6
"1781","2014-01-29",6
"1782","2014-01-30",6
"1783","2014-01-31",6
"1784","2014-02-03",6
"1785","2014-02-04",5.6
"1786","2014-02-05",5.6
"1787","2014-02-06",6
"1788","2014-02-07",6
"1789","2014-02-10",5
"1790","2014-02-11",5
"1791","2014-02-12",6
"1792","2014-02-13",6
"1793","2014-02-14",5.4
"1794","2014-02-18",5.6
"1795","2014-02-19",5.6
"1796","2014-02-20",5.6
"1797","2014-02-21",5.8
"1798","2014-02-24",5.6
"1799","2014-02-25",5.8
"1800","2014-02-26",5.6
"1801","2014-02-27",5.6
"1802","2014-02-28",5.6
"1803","2014-03-03",5.4
"1804","2014-03-04",5.6
"1805","2014-03-05",5.4
"1806","2014-03-06",5.4
"1807","2014-03-07",5.4
"1808","2014-03-10",4.8
"1809","2014-03-11",5
"1810","2014-03-12",4.8
"1811","2014-03-13",4.8
"1812","2014-03-14",5.2
"1813","2014-03-17",5.4
"1814","2014-03-18",5.2
"1815","2014-03-19",5.4
"1816","2014-03-20",5
"1817","2014-03-21",5.6
"1818","2014-03-24",5.6
"1819","2014-03-25",5.6
"1820","2014-03-26",5.6
"1821","2014-03-27",5.6
"1822","2014-03-28",5.6
"1823","2014-03-31",4.8
"1824","2014-04-01",5.2
"1825","2014-04-02",5.6
"1826","2014-04-03",5.4
"1827","2014-04-04",5.4
"1828","2014-04-07",5.4
"1829","2014-04-08",4.6
"1830","2014-04-09",5.4
"1831","2014-04-10",5.4
"1832","2014-04-11",5.4
"1833","2014-04-14",4.6
"1834","2014-04-15",4.6
"1835","2014-04-16",5.4
"1836","2014-04-17",5.4
"1837","2014-04-21",4.6
"1838","2014-04-22",5
"1839","2014-04-23",5.4
"1840","2014-04-24",5.4
"1841","2014-04-25",5
"1842","2014-04-28",5.4
"1843","2014-04-29",5.4
"1844","2014-04-30",5.4
"1845","2014-05-01",5.4
"1846","2014-05-02",5
"1847","2014-05-05",5.4
"1848","2014-05-06",5.4
"1849","2014-05-07",5
"1850","2014-05-08",5
"1851","2014-05-09",5.4
"1852","2014-05-12",5.4
"1853","2014-05-13",5.4
"1854","2014-05-14",5.4
"1855","2014-05-15",5
"1856","2014-05-16",5.4
"1857","2014-05-19",5.4
"1858","2014-05-20",4.6
"1859","2014-05-21",4.6
"1860","2014-05-22",5.2
"1861","2014-05-23",5.2
"1862","2014-05-27",5.2
"1863","2014-05-28",5.2
"1864","2014-05-29",5.4
"1865","2014-05-30",5.4
"1866","2014-06-02",5.2
"1867","2014-06-03",5.2
"1868","2014-06-04",4.8
"1869","2014-06-05",5.2
"1870","2014-06-06",4.8
"1871","2014-06-09",5
"1872","2014-06-10",4.8
"1873","2014-06-11",5.6
"1874","2014-06-12",5.6
"1875","2014-06-13",5.4
"1876","2014-06-16",5.6
"1877","2014-06-17",5.6
"1878","2014-06-18",5.8
"1879","2014-06-19",5.8
"1880","2014-06-20",5.8
"1881","2014-06-23",6
"1882","2014-06-24",6
"1883","2014-06-25",6
"1884","2014-06-26",5.6
"1885","2014-06-27",6
"1886","2014-06-30",5.6
"1887","2014-07-01",5.6
"1888","2014-07-02",5.6
"1889","2014-07-03",6
"1890","2014-07-07",6
"1891","2014-07-08",6
"1892","2014-07-09",6
"1893","2014-07-10",6
"1894","2014-07-11",6
"1895","2014-07-14",6
"1896","2014-07-15",6.45
"1897","2014-07-16",6.45
"1898","2014-07-17",7
"1899","2014-07-18",6.25
"1900","2014-07-21",6.25
"1901","2014-07-22",5.26
"1902","2014-07-23",5.26
"1903","2014-07-24",5.26
"1904","2014-07-25",6.5
"1905","2014-07-28",6.5
"1906","2014-07-29",5.7
"1907","2014-07-30",5.7
"1908","2014-07-31",5.7
"1909","2014-08-01",6.5
"1910","2014-08-04",6.5
"1911","2014-08-05",7
"1912","2014-08-06",7
"1913","2014-08-07",6.88
"1914","2014-08-08",6.88
"1915","2014-08-11",6.5
"1916","2014-08-12",6.5
"1917","2014-08-13",6.4
"1918","2014-08-14",6.4
"1919","2014-08-15",6.3
"1920","2014-08-18",6.4
"1921","2014-08-19",6.4
"1922","2014-08-20",6.04
"1923","2014-08-21",6.04
"1924","2014-08-22",6.04
"1925","2014-08-25",6.03
"1926","2014-08-26",6.02
"1927","2014-08-27",6.05
"1928","2014-08-28",6
"1929","2014-08-29",5.98
"1930","2014-09-02",6.04
"1931","2014-09-03",6.41
"1932","2014-09-04",6.14
"1933","2014-09-05",6.2
"1934","2014-09-08",6.44
"1935","2014-09-09",6.4
"1936","2014-09-10",6.15
"1937","2014-09-11",6.44
"1938","2014-09-12",6.44
"1939","2014-09-15",6.42
"1940","2014-09-16",6.05
"1941","2014-09-17",6.21
"1942","2014-09-18",6.4
"1943","2014-09-19",6.05
"1944","2014-09-22",6
"1945","2014-09-23",6.05
"1946","2014-09-24",6.05
"1947","2014-09-25",6.17
"1948","2014-09-26",6.17
"1949","2014-09-29",6.05
"1950","2014-09-30",6.1
"1951","2014-10-01",6.4
"1952","2014-10-02",6.4
"1953","2014-10-03",6.14
"1954","2014-10-06",6.14
"1955","2014-10-07",6.14
"1956","2014-10-08",6.38
"1957","2014-10-09",6
"1958","2014-10-10",6
"1959","2014-10-13",6
"1960","2014-10-14",5.9
"1961","2014-10-15",5.9
"1962","2014-10-16",5.9
"1963","2014-10-17",5.9
"1964","2014-10-20",6
"1965","2014-10-21",6
"1966","2014-10-22",5.66
"1967","2014-10-23",5.97
"1968","2014-10-24",5.97
"1969","2014-10-27",5.97
"1970","2014-10-28",5.97
"1971","2014-10-29",5.97
"1972","2014-10-30",5.6
"1973","2014-10-31",5.6
"1974","2014-11-03",5.6
"1975","2014-11-04",6
"1976","2014-11-05",6
"1977","2014-11-06",5.97
"1978","2014-11-07",5.97
"1979","2014-11-10",5.97
"1980","2014-11-11",5.72
"1981","2014-11-12",5.56
"1982","2014-11-13",5.56
"1983","2014-11-14",5.56
"1984","2014-11-17",5.56
"1985","2014-11-18",5.56
"1986","2014-11-19",5.69
"1987","2014-11-20",5.66
"1988","2014-11-21",5.7
"1989","2014-11-24",5.65
"1990","2014-11-25",5.64
"1991","2014-11-26",5.64
"1992","2014-11-28",5.79
"1993","2014-12-01",5.67
"1994","2014-12-02",5.75
"1995","2014-12-03",5.95
