"","date","ABEV"
"963","2010-10-27",4.54
"964","2010-10-28",4.54
"965","2010-10-29",4.53
"966","2010-11-01",4.6544
"967","2010-11-02",4.6436
"968","2010-11-03",4.674
"969","2010-11-04",4.7556
"970","2010-11-05",4.7768
"971","2010-11-08",4.7844
"972","2010-11-09",4.612
"973","2010-11-10",4.588
"974","2010-11-11",4.572
"975","2010-11-12",4.5368
"976","2010-11-15",4.6292
"977","2010-11-16",4.4548
"978","2010-11-17",4.644
"979","2010-11-18",4.764
"980","2010-11-19",4.8216
"981","2010-11-22",4.854
"982","2010-11-23",4.7316
"983","2010-11-24",4.794
"984","2010-11-26",4.732
"985","2010-11-29",4.686
"986","2010-11-30",4.64
"987","2010-12-01",4.7052
"988","2010-12-02",4.7552
"989","2010-12-03",4.8296
"990","2010-12-06",4.8532
"991","2010-12-07",4.7812
"992","2010-12-08",4.8
"993","2010-12-09",4.712
"994","2010-12-10",4.748
"995","2010-12-13",4.7992
"996","2010-12-14",4.8104
"997","2010-12-15",4.864
"998","2010-12-16",4.9
"999","2010-12-17",4.84
"1000","2010-12-20",4.9344
"1001","2010-12-21",5.16
"1002","2010-12-22",5.16
"1003","2010-12-23",5.14
"1004","2010-12-27",5.1624
"1005","2010-12-28",5.1
"1006","2010-12-29",5.202
"1007","2010-12-30",5.26
"1008","2010-12-31",5.242
"1009","2011-01-03",5.33
"1010","2011-01-04",5.244
"1011","2011-01-05",5.172
"1012","2011-01-06",5.096
"1013","2011-01-07",5.012
"1014","2011-01-10",5
"1015","2011-01-11",5.08
"1016","2011-01-12",4.922
"1017","2011-01-13",4.874
"1018","2011-01-14",4.64
"1019","2011-01-18",4.652
"1020","2011-01-19",4.69
"1021","2011-01-20",4.64
"1022","2011-01-21",4.568
"1023","2011-01-24",4.682
"1024","2011-01-25",4.74
"1025","2011-01-26",4.728
"1026","2011-01-27",4.69
"1027","2011-01-28",4.696
"1028","2011-01-31",4.42
"1029","2011-02-01",4.536
"1030","2011-02-02",4.568
"1031","2011-02-03",4.466
"1032","2011-02-04",4.458
"1033","2011-02-07",4.4
"1034","2011-02-08",4.518
"1035","2011-02-09",4.426
"1036","2011-02-10",4.328
"1037","2011-02-11",4.464
"1038","2011-02-14",4.442
"1039","2011-02-15",4.478
"1040","2011-02-16",4.586
"1041","2011-02-17",4.61
"1042","2011-02-18",4.684
"1043","2011-02-22",4.492
"1044","2011-02-23",4.44
"1045","2011-02-24",4.454
"1046","2011-02-25",4.454
"1047","2011-02-28",4.59
"1048","2011-03-01",4.602
"1049","2011-03-02",4.728
"1050","2011-03-03",4.78
"1051","2011-03-04",4.72
"1052","2011-03-07",4.586
"1053","2011-03-08",4.618
"1054","2011-03-09",4.616
"1055","2011-03-10",4.544
"1056","2011-03-11",4.584
"1057","2011-03-14",4.596
"1058","2011-03-15",4.49
"1059","2011-03-16",4.398
"1060","2011-03-17",4.33
"1061","2011-03-18",4.536
"1062","2011-03-21",4.582
"1063","2011-03-22",4.64
"1064","2011-03-23",4.68
"1065","2011-03-24",4.646
"1066","2011-03-25",4.638
"1067","2011-03-28",4.56
"1068","2011-03-29",4.672
"1069","2011-03-30",4.764
"1070","2011-03-31",4.79
"1071","2011-04-01",4.97
"1072","2011-04-04",4.944
"1073","2011-04-05",4.96
"1074","2011-04-06",4.882
"1075","2011-04-07",4.924
"1076","2011-04-08",4.948
"1077","2011-04-11",4.95
"1078","2011-04-12",4.862
"1079","2011-04-13",4.818
"1080","2011-04-14",4.992
"1081","2011-04-15",5.07
"1082","2011-04-18",5.03
"1083","2011-04-19",5.2
"1084","2011-04-20",5.216
"1085","2011-04-21",5.398
"1086","2011-04-25",5.31
"1087","2011-04-26",5.362
"1088","2011-04-27",5.358
"1089","2011-04-28",5.316
"1090","2011-04-29",5.26
"1091","2011-05-02",5.422
"1092","2011-05-03",5.288
"1093","2011-05-04",5.18
"1094","2011-05-05",5.284
"1095","2011-05-06",5.4
"1096","2011-05-09",5.37
"1097","2011-05-10",5.384
"1098","2011-05-11",5.252
"1099","2011-05-12",5.268
"1100","2011-05-13",5.21
"1101","2011-05-16",5.156
"1102","2011-05-17",5.23
"1103","2011-05-18",5.152
"1104","2011-05-19",5.196
"1105","2011-05-20",5.16
"1106","2011-05-23",5.086
"1107","2011-05-24",5.108
"1108","2011-05-25",5.1
"1109","2011-05-26",5.16
"1110","2011-05-27",5.256
"1111","2011-05-31",5.2
"1112","2011-06-01",5.166
"1113","2011-06-02",5.176
"1114","2011-06-03",5.33
"1115","2011-06-06",5.256
"1116","2011-06-07",5.278
"1117","2011-06-08",5.288
"1118","2011-06-09",5.396
"1119","2011-06-10",5.222
"1120","2011-06-13",5.202
"1121","2011-06-14",5.262
"1122","2011-06-15",5.2
"1123","2011-06-16",5.118
"1124","2011-06-17",5.44
"1125","2011-06-20",5.29
"1126","2011-06-21",5.4
"1127","2011-06-22",5.402
"1128","2011-06-23",5.34
"1129","2011-06-24",5.36
"1130","2011-06-27",5.434
"1131","2011-06-28",5.51
"1132","2011-06-29",5.574
"1133","2011-06-30",5.714
"1134","2011-07-01",5.726
"1135","2011-07-05",5.808
"1136","2011-07-06",5.762
"1137","2011-07-07",5.684
"1138","2011-07-08",5.56
"1139","2011-07-11",5.352
"1140","2011-07-12",5.31
"1141","2011-07-13",5.28
"1142","2011-07-14",5.306
"1143","2011-07-15",5.242
"1144","2011-07-18",5.18
"1145","2011-07-19",5.37
"1146","2011-07-20",5.256
"1147","2011-07-21",5.268
"1148","2011-07-22",5.306
"1149","2011-07-25",5.23
"1150","2011-07-26",5.112
"1151","2011-07-27",4.92
"1152","2011-07-28",5.022
"1153","2011-07-29",5.088
"1154","2011-08-01",4.994
"1155","2011-08-02",4.998
"1156","2011-08-03",5.01
"1157","2011-08-04",4.75
"1158","2011-08-05",4.886
"1159","2011-08-08",4.532
"1160","2011-08-09",4.868
"1161","2011-08-10",4.666
"1162","2011-08-11",4.938
"1163","2011-08-12",5.074
"1164","2011-08-15",5.276
"1165","2011-08-16",5.306
"1166","2011-08-17",5.344
"1167","2011-08-18",5.2
"1168","2011-08-19",5.362
"1169","2011-08-22",5.3
"1170","2011-08-23",5.474
"1171","2011-08-24",5.446
"1172","2011-08-25",5.402
"1173","2011-08-26",5.382
"1174","2011-08-29",5.56
"1175","2011-08-30",5.626
"1176","2011-08-31",5.762
"1177","2011-09-01",5.672
"1178","2011-09-02",5.486
"1179","2011-09-06",5.374
"1180","2011-09-07",5.448
"1181","2011-09-08",5.356
"1182","2011-09-09",5.206
"1183","2011-09-12",5.184
"1184","2011-09-13",5.224
"1185","2011-09-14",5.24
"1186","2011-09-15",5.292
"1187","2011-09-16",5.224
"1188","2011-09-19",5.182
"1189","2011-09-20",5.186
"1190","2011-09-21",4.992
"1191","2011-09-22",4.736
"1192","2011-09-23",4.942
"1193","2011-09-26",4.956
"1194","2011-09-27",5.002
"1195","2011-09-28",4.924
"1196","2011-09-29",4.978
"1197","2011-09-30",4.896
"1198","2011-10-03",4.718
"1199","2011-10-04",4.792
"1200","2011-10-05",5.008
"1201","2011-10-06",5.134
"1202","2011-10-07",5.136
"1203","2011-10-10",5.19
"1204","2011-10-11",5.216
"1205","2011-10-12",5.264
"1206","2011-10-13",5.236
"1207","2011-10-14",5.292
"1208","2011-10-17",5.166
"1209","2011-10-18",5.372
"1210","2011-10-19",5.366
"1211","2011-10-20",5.322
"1212","2011-10-21",5.398
"1213","2011-10-24",5.466
"1214","2011-10-25",5.44
"1215","2011-10-26",5.408
"1216","2011-10-27",5.462
"1217","2011-10-28",5.502
"1218","2011-10-31",5.386
"1219","2011-11-01",5.338
"1220","2011-11-02",5.4
"1221","2011-11-03",5.41
"1222","2011-11-04",5.272
"1223","2011-11-07",5.38
"1224","2011-11-08",5.398
"1225","2011-11-09",5.266
"1226","2011-11-10",5.312
"1227","2011-11-11",5.446
"1228","2011-11-14",5.32
"1229","2011-11-15",5.42
"1230","2011-11-16",5.338
"1231","2011-11-17",5.298
"1232","2011-11-18",5.236
"1233","2011-11-21",5.1
"1234","2011-11-22",5.086
"1235","2011-11-23",5.046
"1236","2011-11-25",5.042
"1237","2011-11-28",5.214
"1238","2011-11-29",5.276
"1239","2011-11-30",5.496
"1240","2011-12-01",5.624
"1241","2011-12-02",5.566
"1242","2011-12-05",5.616
"1243","2011-12-06",5.6
"1244","2011-12-07",5.768
"1245","2011-12-08",5.674
"1246","2011-12-09",5.796
"1247","2011-12-12",5.624
"1248","2011-12-13",5.572
"1249","2011-12-14",5.588
"1250","2011-12-15",5.686
"1251","2011-12-16",5.688
"1252","2011-12-19",5.66
"1253","2011-12-20",5.816
"1254","2011-12-21",5.776
"1255","2011-12-22",5.77
"1256","2011-12-23",5.676
"1257","2011-12-27",5.794
"1258","2011-12-28",5.702
"1259","2011-12-29",5.804
"1260","2011-12-30",5.774
"1261","2012-01-03",5.8
"1262","2012-01-04",5.59
"1263","2012-01-05",5.584
"1264","2012-01-06",5.504
"1265","2012-01-09",5.532
"1266","2012-01-10",5.642
"1267","2012-01-11",5.69
"1268","2012-01-12",5.744
"1269","2012-01-13",5.742
"1270","2012-01-17",5.81
"1271","2012-01-18",5.95
"1272","2012-01-19",5.904
"1273","2012-01-20",5.942
"1274","2012-01-23",5.89
"1275","2012-01-24",5.96
"1276","2012-01-25",5.988
"1277","2012-01-26",5.98
"1278","2012-01-27",5.868
"1279","2012-01-30",5.846
"1280","2012-01-31",5.854
"1281","2012-02-01",6.01
"1282","2012-02-02",6.076
"1283","2012-02-03",6.142
"1284","2012-02-06",6.044
"1285","2012-02-07",6.034
"1286","2012-02-08",6.004
"1287","2012-02-09",6.06
"1288","2012-02-10",5.998
"1289","2012-02-13",6.188
"1290","2012-02-14",6.144
"1291","2012-02-15",6.108
"1292","2012-02-16",6.31
"1293","2012-02-17",6.41
"1294","2012-02-21",6.284
"1295","2012-02-22",6.42
"1296","2012-02-23",6.414
"1297","2012-02-24",6.606
"1298","2012-02-27",6.662
"1299","2012-02-28",6.8
"1300","2012-02-29",6.76
"1301","2012-03-01",6.726
"1302","2012-03-02",6.712
"1303","2012-03-05",6.682
"1304","2012-03-06",6.498
"1305","2012-03-07",6.65
"1306","2012-03-08",6.81
"1307","2012-03-09",6.818
"1308","2012-03-12",6.864
"1309","2012-03-13",7
"1310","2012-03-14",7.12
"1311","2012-03-15",6.808
"1312","2012-03-16",6.812
"1313","2012-03-19",6.894
"1314","2012-03-20",6.918
"1315","2012-03-21",6.99
"1316","2012-03-22",7
"1317","2012-03-23",7.108
"1318","2012-03-26",7.308
"1319","2012-03-27",7.162
"1320","2012-03-28",6.76
"1321","2012-03-29",6.874
"1322","2012-03-30",6.92
"1323","2012-04-02",6.928
"1324","2012-04-03",6.976
"1325","2012-04-04",6.814
"1326","2012-04-05",6.806
"1327","2012-04-09",6.85
"1328","2012-04-10",6.854
"1329","2012-04-11",7.008
"1330","2012-04-12",7.1
"1331","2012-04-13",7.1
"1332","2012-04-16",7.056
"1333","2012-04-17",7.188
"1334","2012-04-18",7.174
"1335","2012-04-19",7.202
"1336","2012-04-20",7.366
"1337","2012-04-23",7.24
"1338","2012-04-24",7.15
"1339","2012-04-25",7.19
"1340","2012-04-26",7.174
"1341","2012-04-27",7.024
"1342","2012-04-30",7
"1343","2012-05-01",6.974
"1344","2012-05-02",6.948
"1345","2012-05-03",6.964
"1346","2012-05-04",6.76
"1347","2012-05-07",6.93
"1348","2012-05-08",6.8
"1349","2012-05-09",6.598
"1350","2012-05-10",6.596
"1351","2012-05-11",6.526
"1352","2012-05-14",6.356
"1353","2012-05-15",6.33
"1354","2012-05-16",6.346
"1355","2012-05-17",6.274
"1356","2012-05-18",6.286
"1357","2012-05-21",6.136
"1358","2012-05-22",6.126
"1359","2012-05-23",6.074
"1360","2012-05-24",6.084
"1361","2012-05-25",6.158
"1362","2012-05-29",6.238
"1363","2012-05-30",6.12
"1364","2012-05-31",6.174
"1365","2012-06-01",5.776
"1366","2012-06-04",5.78
"1367","2012-06-05",5.802
"1368","2012-06-06",6.05
"1369","2012-06-07",6.04
"1370","2012-06-08",6.006
"1371","2012-06-11",5.794
"1372","2012-06-12",5.918
"1373","2012-06-13",5.8
"1374","2012-06-14",5.932
"1375","2012-06-15",5.934
"1376","2012-06-18",6.02
"1377","2012-06-19",6.256
"1378","2012-06-20",6.22
"1379","2012-06-21",6.092
"1380","2012-06-22",5.936
"1381","2012-06-25",5.98
"1382","2012-06-26",5.984
"1383","2012-06-27",5.876
"1384","2012-06-28",5.906
"1385","2012-06-29",6.222
"1386","2012-07-02",6.214
"1387","2012-07-03",6.23
"1388","2012-07-05",6.204
"1389","2012-07-06",6.094
"1390","2012-07-09",6.078
"1391","2012-07-10",6.006
"1392","2012-07-11",5.998
"1393","2012-07-12",6.008
"1394","2012-07-13",5.948
"1395","2012-07-16",5.892
"1396","2012-07-17",5.976
"1397","2012-07-18",6.048
"1398","2012-07-19",6.012
"1399","2012-07-20",6.028
"1400","2012-07-23",5.928
"1401","2012-07-24",5.97
"1402","2012-07-25",5.822
"1403","2012-07-26",6.09
"1404","2012-07-27",6.28
"1405","2012-07-30",6.288
"1406","2012-07-31",6.196
"1407","2012-08-01",6.248
"1408","2012-08-02",6.112
"1409","2012-08-03",6.206
"1410","2012-08-06",6.304
"1411","2012-08-07",6.3
"1412","2012-08-08",6.212
"1413","2012-08-09",6.216
"1414","2012-08-10",6.226
"1415","2012-08-13",6.188
"1416","2012-08-14",6.208
"1417","2012-08-15",6.148
"1418","2012-08-16",6.196
"1419","2012-08-17",6.126
"1420","2012-08-20",6.126
"1421","2012-08-21",5.942
"1422","2012-08-22",6.07
"1423","2012-08-23",6.05
"1424","2012-08-24",6.074
"1425","2012-08-27",6.05
"1426","2012-08-28",6.048
"1427","2012-08-29",5.956
"1428","2012-08-30",6.03
"1429","2012-08-31",6.194
"1430","2012-09-04",6.03
"1431","2012-09-05",6.05
"1432","2012-09-06",6.238
"1433","2012-09-07",6.3
"1434","2012-09-10",6.156
"1435","2012-09-11",6.258
"1436","2012-09-12",6.222
"1437","2012-09-13",6.294
"1438","2012-09-14",6.27
"1439","2012-09-17",6.252
"1440","2012-09-18",6.214
"1441","2012-09-19",6.176
"1442","2012-09-20",6.14
"1443","2012-09-21",6.068
"1444","2012-09-24",6.3
"1445","2012-09-25",6.248
"1446","2012-09-26",6.232
"1447","2012-09-27",6.284
"1448","2012-09-28",6.246
"1449","2012-10-01",6.374
"1450","2012-10-02",6.542
"1451","2012-10-03",6.532
"1452","2012-10-04",6.57
"1453","2012-10-05",6.546
"1454","2012-10-08",6.766
"1455","2012-10-09",6.502
"1456","2012-10-10",6.532
"1457","2012-10-11",6.56
"1458","2012-10-12",6.508
"1459","2012-10-15",6.704
"1460","2012-10-16",6.72
"1461","2012-10-17",6.772
"1462","2012-10-18",6.826
"1463","2012-10-19",6.776
"1464","2012-10-22",6.858
"1465","2012-10-23",6.662
"1466","2012-10-24",6.678
"1467","2012-10-25",6.756
"1468","2012-10-26",6.82
"1469","2012-10-31",6.812
"1470","2012-11-01",6.774
"1471","2012-11-02",6.768
"1472","2012-11-05",6.782
"1473","2012-11-06",6.772
"1474","2012-11-07",6.7
"1475","2012-11-08",6.614
"1476","2012-11-09",6.54
"1477","2012-11-12",6.546
"1478","2012-11-13",6.54
"1479","2012-11-14",6.51
"1480","2012-11-15",6.812
"1481","2012-11-16",6.922
"1482","2012-11-19",7.108
"1483","2012-11-20",7.148
"1484","2012-11-21",7.114
"1485","2012-11-23",7.136
"1486","2012-11-26",7.212
"1487","2012-11-27",7.212
"1488","2012-11-28",7.168
"1489","2012-11-29",7.098
"1490","2012-11-30",7.274
"1491","2012-12-03",7.45
"1492","2012-12-04",7.32
"1493","2012-12-05",7.458
"1494","2012-12-06",7.47
"1495","2012-12-07",7.392
"1496","2012-12-10",8.264
"1497","2012-12-11",8.324
"1498","2012-12-12",8.326
"1499","2012-12-13",8.39
"1500","2012-12-14",8.32
"1501","2012-12-17",8.298
"1502","2012-12-18",8.404
"1503","2012-12-19",8.442
"1504","2012-12-20",8.3
"1505","2012-12-21",8.4
"1506","2012-12-24",8.378
"1507","2012-12-26",8.28
"1508","2012-12-27",8.332
"1509","2012-12-28",8.264
"1510","2012-12-31",8.336
"1511","2013-01-02",8.382
"1512","2013-01-03",8.44
"1513","2013-01-04",8.446
"1514","2013-01-07",8.38
"1515","2013-01-08",8.43
"1516","2013-01-09",8.49
"1517","2013-01-10",8.538
"1518","2013-01-11",8.444
"1519","2013-01-14",8.554
"1520","2013-01-15",8.66
"1521","2013-01-16",8.746
"1522","2013-01-17",8.856
"1523","2013-01-18",8.946
"1524","2013-01-22",8.93
"1525","2013-01-23",8.85
"1526","2013-01-24",8.938
"1527","2013-01-25",8.92
"1528","2013-01-28",8.98
"1529","2013-01-29",9.172
"1530","2013-01-30",9.208
"1531","2013-01-31",9.188
"1532","2013-02-01",9.1
"1533","2013-02-04",9.06
"1534","2013-02-05",9.062
"1535","2013-02-06",9.084
"1536","2013-02-07",9.082
"1537","2013-02-08",9.24
"1538","2013-02-11",9.122
"1539","2013-02-12",9.1
"1540","2013-02-13",9.238
"1541","2013-02-14",9.194
"1542","2013-02-15",9.15
"1543","2013-02-19",9.244
"1544","2013-02-20",9.244
"1545","2013-02-21",8.96
"1546","2013-02-22",9.126
"1547","2013-02-25",8.76
"1548","2013-02-26",8.86
"1549","2013-02-27",8.706
"1550","2013-02-28",8.85
"1551","2013-03-01",8.93
"1552","2013-03-04",8.92
"1553","2013-03-05",9.022
"1554","2013-03-06",9.128
"1555","2013-03-07",9.002
"1556","2013-03-08",9.038
"1557","2013-03-11",9.01
"1558","2013-03-12",8.816
"1559","2013-03-13",8.72
"1560","2013-03-14",8.748
"1561","2013-03-15",8.45
"1562","2013-03-18",8.546
"1563","2013-03-19",8.524
"1564","2013-03-20",8.506
"1565","2013-03-21",8.416
"1566","2013-03-22",8.37
"1567","2013-03-25",8.178
"1568","2013-03-26",8.236
"1569","2013-03-27",8.206
"1570","2013-03-28",8.284
"1571","2013-04-01",8.21
"1572","2013-04-02",8.158
"1573","2013-04-03",7.944
"1574","2013-04-04",7.97
"1575","2013-04-05",8.044
"1576","2013-04-08",8.052
"1577","2013-04-09",8.038
"1578","2013-04-10",8.186
"1579","2013-04-11",8.062
"1580","2013-04-12",7.978
"1581","2013-04-15",7.666
"1582","2013-04-16",7.804
"1583","2013-04-17",7.74
"1584","2013-04-18",7.724
"1585","2013-04-19",7.802
"1586","2013-04-22",7.724
"1587","2013-04-23",7.866
"1588","2013-04-24",7.816
"1589","2013-04-25",7.74
"1590","2013-04-26",7.658
"1591","2013-04-29",7.652
"1592","2013-04-30",8.116
"1593","2013-05-01",7.98
"1594","2013-05-02",7.976
"1595","2013-05-03",8.174
"1596","2013-05-06",8.094
"1597","2013-05-07",8.192
"1598","2013-05-08",8.15
"1599","2013-05-09",8.29
"1600","2013-05-10",8.358
"1601","2013-05-13",8.45
"1602","2013-05-14",8.516
"1603","2013-05-15",8.542
"1604","2013-05-16",8.492
"1605","2013-05-17",8.446
"1606","2013-05-20",8.372
"1607","2013-05-21",8.312
"1608","2013-05-22",8.16
"1609","2013-05-23",8.214
"1610","2013-05-24",8.192
"1611","2013-05-28",8.208
"1612","2013-05-29",7.942
"1613","2013-05-30",7.74
"1614","2013-05-31",7.51
"1615","2013-06-03",7.574
"1616","2013-06-04",7.428
"1617","2013-06-05",7.34
"1618","2013-06-06",7.45
"1619","2013-06-07",7.306
"1620","2013-06-10",7.274
"1621","2013-06-11",7.15
"1622","2013-06-12",7.086
"1623","2013-06-13",7.084
"1624","2013-06-14",7.26
"1625","2013-06-17",7.234
"1626","2013-06-18",7.09
"1627","2013-06-19",6.926
"1628","2013-06-20",6.68
"1629","2013-06-21",6.902
"1630","2013-06-24",6.866
"1631","2013-06-25",6.958
"1632","2013-06-26",7.2
"1633","2013-06-27",7.328
"1634","2013-06-28",7.37
"1635","2013-07-01",7.406
"1636","2013-07-02",7.204
"1637","2013-07-03",7.15
"1638","2013-07-05",7.18
"1639","2013-07-08",7.174
"1640","2013-07-09",7.3
"1641","2013-07-10",7.218
"1642","2013-07-11",7.318
"1643","2013-07-12",7.264
"1644","2013-07-15",7.416
"1645","2013-07-16",7.266
"1646","2013-07-17",7.31
"1647","2013-07-18",7.156
"1648","2013-07-19",7.138
"1649","2013-07-22",7.336
"1650","2013-07-23",7.41
"1651","2013-07-24",7.222
"1652","2013-07-25",7.264
"1653","2013-07-26",7.264
"1654","2013-07-29",7.18
"1655","2013-07-30",7.208
"1656","2013-07-31",7.5
"1657","2013-08-01",7.652
"1658","2013-08-02",7.658
"1659","2013-08-05",7.488
"1660","2013-08-06",7.438
"1661","2013-08-07",7.41
"1662","2013-08-08",7.55
"1663","2013-08-09",7.5
"1664","2013-08-12",7.414
"1665","2013-08-13",7.454
"1666","2013-08-14",7.41
"1667","2013-08-15",7.43
"1668","2013-08-16",7.306
"1669","2013-08-19",7.16
"1670","2013-08-20",6.95
"1671","2013-08-21",6.79
"1672","2013-08-22",6.806
"1673","2013-08-23",7.03
"1674","2013-08-26",6.776
"1675","2013-08-27",6.792
"1676","2013-08-28",6.84
"1677","2013-08-29",7.006
"1678","2013-08-30",6.94
"1679","2013-09-03",6.924
"1680","2013-09-04",6.86
"1681","2013-09-05",7.028
"1682","2013-09-06",7.12
"1683","2013-09-09",7.268
"1684","2013-09-10",7.422
"1685","2013-09-11",7.456
"1686","2013-09-12",7.41
"1687","2013-09-13",7.42
"1688","2013-09-16",7.41
"1689","2013-09-17",7.46
"1690","2013-09-18",7.8
"1691","2013-09-19",7.834
"1692","2013-09-20",7.9
"1693","2013-09-23",7.794
"1694","2013-09-24",7.812
"1695","2013-09-25",7.682
"1696","2013-09-26",7.824
"1697","2013-09-27",7.726
"1698","2013-09-30",7.74
"1699","2013-10-01",7.69
"1700","2013-10-02",7.724
"1701","2013-10-03",7.658
"1702","2013-10-04",7.74
"1703","2013-10-07",7.65
"1704","2013-10-08",7.532
"1705","2013-10-09",7.57
"1706","2013-10-10",7.71
"1707","2013-10-11",7.82
"1708","2013-10-14",7.854
"1709","2013-10-15",7.742
"1710","2013-10-16",7.764
"1711","2013-10-17",7.938
"1712","2013-10-18",7.916
"1713","2013-10-21",7.92
"1714","2013-10-22",8.028
"1715","2013-10-23",7.728
"1716","2013-10-24",7.738
"1717","2013-10-25",7.806
"1718","2013-10-28",7.82
"1719","2013-10-29",7.738
"1720","2013-10-30",7.646
"1721","2013-10-31",7.43
"1722","2013-11-01",7.46
"1723","2013-11-04",7.42
"1724","2013-11-05",7.2
"1725","2013-11-06",7.35
"1726","2013-11-07",7.354
"1727","2013-11-08",7.35
"1728","2013-11-11",7.22
"1729","2013-11-12",7.38
"1730","2013-11-13",7.29
"1731","2013-11-14",7.47
"1732","2013-11-15",7.52
"1733","2013-11-18",7.67
"1734","2013-11-19",7.59
"1735","2013-11-20",7.59
"1736","2013-11-21",7.41
"1737","2013-11-22",7.56
"1738","2013-11-25",7.49
"1739","2013-11-26",7.7
"1740","2013-11-27",7.53
"1741","2013-11-29",7.56
"1742","2013-12-02",7.32
"1743","2013-12-03",7.3
"1744","2013-12-04",7.09
"1745","2013-12-05",7.19
"1746","2013-12-06",7.16
"1747","2013-12-09",7.26
"1748","2013-12-10",7.27
"1749","2013-12-11",7.16
"1750","2013-12-12",7.08
"1751","2013-12-13",6.93
"1752","2013-12-16",7.04
"1753","2013-12-17",7.06
"1754","2013-12-18",7.24
"1755","2013-12-19",7.12
"1756","2013-12-20",7.12
"1757","2013-12-23",7.14
"1758","2013-12-24",7.15
"1759","2013-12-26",7.16
"1760","2013-12-27",7.37
"1761","2013-12-30",7.37
"1762","2013-12-31",7.35
"1763","2014-01-02",7.28
"1764","2014-01-03",7.14
"1765","2014-01-06",6.98
"1766","2014-01-07",7.25
"1767","2014-01-08",7.25
"1768","2014-01-09",7.08
"1769","2014-01-10",7.3
"1770","2014-01-13",7.24
"1771","2014-01-14",7.27
"1772","2014-01-15",7.15
"1773","2014-01-16",7.07
"1774","2014-01-17",7.08
"1775","2014-01-21",7.17
"1776","2014-01-22",7.18
"1777","2014-01-23",7
"1778","2014-01-24",6.72
"1779","2014-01-27",6.65
"1780","2014-01-28",6.68
"1781","2014-01-29",6.53
"1782","2014-01-30",6.56
"1783","2014-01-31",6.54
"1784","2014-02-03",6.23
"1785","2014-02-04",6.38
"1786","2014-02-05",6.41
"1787","2014-02-06",6.68
"1788","2014-02-07",6.8
"1789","2014-02-10",6.7
"1790","2014-02-11",6.87
"1791","2014-02-12",6.72
"1792","2014-02-13",6.83
"1793","2014-02-14",6.91
"1794","2014-02-18",6.72
"1795","2014-02-19",6.74
"1796","2014-02-20",6.97
"1797","2014-02-21",7.01
"1798","2014-02-24",7.03
"1799","2014-02-25",7.02
"1800","2014-02-26",7.08
"1801","2014-02-27",7.23
"1802","2014-02-28",7.2
"1803","2014-03-03",7.08
"1804","2014-03-04",7.18
"1805","2014-03-05",7.23
"1806","2014-03-06",7.25
"1807","2014-03-07",7.15
"1808","2014-03-10",7.05
"1809","2014-03-11",6.99
"1810","2014-03-12",7.07
"1811","2014-03-13",6.95
"1812","2014-03-14",6.93
"1813","2014-03-17",7.06
"1814","2014-03-18",7.12
"1815","2014-03-19",7.11
"1816","2014-03-20",7.16
"1817","2014-03-21",7.15
"1818","2014-03-24",7.16
"1819","2014-03-25",7.21
"1820","2014-03-26",7.18
"1821","2014-03-27",7.45
"1822","2014-03-28",7.46
"1823","2014-03-31",7.41
"1824","2014-04-01",7.5
"1825","2014-04-02",7.58
"1826","2014-04-03",7.5
"1827","2014-04-04",7.49
"1828","2014-04-07",7.54
"1829","2014-04-08",7.56
"1830","2014-04-09",7.59
"1831","2014-04-10",7.64
"1832","2014-04-11",7.8
"1833","2014-04-14",7.77
"1834","2014-04-15",7.7
"1835","2014-04-16",7.73
"1836","2014-04-17",7.77
"1837","2014-04-21",7.8
"1838","2014-04-22",7.9
"1839","2014-04-23",7.86
"1840","2014-04-24",7.81
"1841","2014-04-25",7.67
"1842","2014-04-28",7.7
"1843","2014-04-29",7.64
"1844","2014-04-30",7.25
"1845","2014-05-01",7.15
"1846","2014-05-02",7.24
"1847","2014-05-05",7.32
"1848","2014-05-06",7.41
"1849","2014-05-07",7.28
"1850","2014-05-08",7.34
"1851","2014-05-09",7.39
"1852","2014-05-12",7.49
"1853","2014-05-13",7.44
"1854","2014-05-14",7.48
"1855","2014-05-15",7.38
"1856","2014-05-16",7.4
"1857","2014-05-19",7.44
"1858","2014-05-20",7.31
"1859","2014-05-21",7.41
"1860","2014-05-22",7.5
"1861","2014-05-23",7.4
"1862","2014-05-27",7.11
"1863","2014-05-28",7.17
"1864","2014-05-29",7.2
"1865","2014-05-30",7.04
"1866","2014-06-02",7.09
"1867","2014-06-03",7.13
"1868","2014-06-04",7.02
"1869","2014-06-05",7.03
"1870","2014-06-06",7.18
"1871","2014-06-09",7.33
"1872","2014-06-10",7.25
"1873","2014-06-11",7.14
"1874","2014-06-12",7.14
"1875","2014-06-13",7.09
"1876","2014-06-16",7
"1877","2014-06-17",6.94
"1878","2014-06-18",7.09
"1879","2014-06-19",7.1
"1880","2014-06-20",7.13
"1881","2014-06-23",7.04
"1882","2014-06-24",7
"1883","2014-06-25",7.03
"1884","2014-06-26",7.09
"1885","2014-06-27",7.02
"1886","2014-06-30",7.04
"1887","2014-07-01",7.18
"1888","2014-07-02",7.14
"1889","2014-07-03",7.19
"1890","2014-07-07",7.18
"1891","2014-07-08",7.15
"1892","2014-07-09",7.12
"1893","2014-07-10",7.03
"1894","2014-07-11",7.02
"1895","2014-07-14",7.02
"1896","2014-07-15",7.02
