"","date","CDXC"
"1007","2012-06-21",1.8
"1008","2012-06-22",1.98
"1009","2012-06-25",1.98
"1010","2012-06-26",2.16
"1011","2012-06-27",2.07
"1012","2012-06-28",2.1
"1013","2012-06-29",2.07
"1014","2012-07-02",2.04
"1015","2012-07-03",2.01
"1016","2012-07-05",2.01
"1017","2012-07-06",1.98
"1018","2012-07-09",2.01
"1019","2012-07-10",1.92
"1020","2012-07-11",2.01
"1021","2012-07-12",2.04
"1022","2012-07-13",2.22
"1023","2012-07-16",2.37
"1024","2012-07-17",2.4
"1025","2012-07-18",2.28
"1026","2012-07-19",2.31
"1027","2012-07-20",2.22
"1028","2012-07-23",2.16
"1029","2012-07-24",2.16
"1030","2012-07-25",2.19
"1031","2012-07-26",2.13
"1032","2012-07-27",1.98
"1033","2012-07-30",1.92
"1034","2012-07-31",1.86
"1035","2012-08-01",1.77
"1036","2012-08-02",1.8
"1037","2012-08-03",1.8
"1038","2012-08-06",1.8
"1039","2012-08-07",1.68
"1040","2012-08-08",1.83
"1041","2012-08-09",1.89
"1042","2012-08-10",2.01
"1043","2012-08-13",1.98
"1044","2012-08-14",2.1
"1045","2012-08-15",2.25
"1046","2012-08-16",2.1
"1047","2012-08-17",2.01
"1048","2012-08-20",2.07
"1049","2012-08-21",1.98
"1050","2012-08-22",1.95
"1051","2012-08-23",1.89
"1052","2012-08-24",1.95
"1053","2012-08-27",1.95
"1054","2012-08-28",1.92
"1055","2012-08-29",1.95
"1056","2012-08-30",1.86
"1057","2012-08-31",2.04
"1058","2012-09-04",2.13
"1059","2012-09-05",2.1
"1060","2012-09-06",2.1
"1061","2012-09-07",2.16
"1062","2012-09-10",2.19
"1063","2012-09-11",2.34
"1064","2012-09-12",2.52
"1065","2012-09-13",2.64
"1066","2012-09-14",2.91
"1067","2012-09-17",3.51
"1068","2012-09-18",3.42
"1069","2012-09-19",3.12
"1070","2012-09-20",2.85
"1071","2012-09-21",2.67
"1072","2012-09-24",2.4
"1073","2012-09-25",2.61
"1074","2012-09-26",2.49
"1075","2012-09-27",2.34
"1076","2012-09-28",2.34
"1077","2012-10-01",2.4
"1078","2012-10-02",2.4
"1079","2012-10-03",2.7
"1080","2012-10-04",2.64
"1081","2012-10-05",2.61
"1082","2012-10-08",2.55
"1083","2012-10-09",2.43
"1084","2012-10-10",2.31
"1085","2012-10-11",2.31
"1086","2012-10-12",2.37
"1087","2012-10-15",2.31
"1088","2012-10-16",2.22
"1089","2012-10-17",2.46
"1090","2012-10-18",2.22
"1091","2012-10-19",2.22
"1092","2012-10-22",2.07
"1093","2012-10-23",2.1
"1094","2012-10-24",2.1
"1095","2012-10-25",2.01
"1096","2012-10-26",1.92
"1097","2012-10-31",1.95
"1098","2012-11-01",1.8
"1099","2012-11-02",1.92
"1100","2012-11-05",2.4
"1101","2012-11-06",2.1
"1102","2012-11-07",2.04
"1103","2012-11-08",2.07
"1104","2012-11-09",2.07
"1105","2012-11-12",2.04
"1106","2012-11-13",1.98
"1107","2012-11-14",1.92
"1108","2012-11-15",1.8
"1109","2012-11-16",1.83
"1110","2012-11-19",1.77
"1111","2012-11-20",1.8
"1112","2012-11-21",1.95
"1113","2012-11-23",2.04
"1114","2012-11-26",2.1
"1115","2012-11-27",2.04
"1116","2012-11-28",2.04
"1117","2012-11-29",1.95
"1118","2012-11-30",1.95
"1119","2012-12-03",2.01
"1120","2012-12-04",2.1
"1121","2012-12-05",2.1
"1122","2012-12-06",2.1
"1123","2012-12-07",1.98
"1124","2012-12-10",1.92
"1125","2012-12-11",1.95
"1126","2012-12-12",1.95
"1127","2012-12-13",1.86
"1128","2012-12-14",1.98
"1129","2012-12-17",1.95
"1130","2012-12-18",1.92
"1131","2012-12-19",1.86
"1132","2012-12-20",1.77
"1133","2012-12-21",1.74
"1134","2012-12-24",1.83
"1135","2012-12-26",1.65
"1136","2012-12-27",1.62
"1137","2012-12-28",1.68
"1138","2012-12-31",1.59
"1139","2013-01-02",1.62
"1140","2013-01-03",1.68
"1141","2013-01-04",1.77
"1142","2013-01-07",1.68
"1143","2013-01-08",1.71
"1144","2013-01-09",1.71
"1145","2013-01-10",1.68
"1146","2013-01-11",1.65
"1147","2013-01-14",1.59
"1148","2013-01-15",1.5
"1149","2013-01-16",1.68
"1150","2013-01-17",1.89
"1151","2013-01-18",1.95
"1152","2013-01-22",2.04
"1153","2013-01-23",1.92
"1154","2013-01-24",1.89
"1155","2013-01-25",1.92
"1156","2013-01-28",1.89
"1157","2013-01-29",1.86
"1158","2013-01-30",1.8
"1159","2013-01-31",1.77
"1160","2013-02-01",1.89
"1161","2013-02-04",1.8
"1162","2013-02-05",1.86
"1163","2013-02-06",1.89
"1164","2013-02-07",1.95
"1165","2013-02-08",2.01
"1166","2013-02-11",2.07
"1167","2013-02-12",2.13
"1168","2013-02-13",2.19
"1169","2013-02-14",2.07
"1170","2013-02-15",2.22
"1171","2013-02-19",2.34
"1172","2013-02-20",2.46
"1173","2013-02-21",2.4
"1174","2013-02-22",2.31
"1175","2013-02-25",2.31
"1176","2013-02-26",2.13
"1177","2013-02-27",2.01
"1178","2013-02-28",2.19
"1179","2013-03-01",2.19
"1180","2013-03-04",2.28
"1181","2013-03-05",2.25
"1182","2013-03-06",2.25
"1183","2013-03-07",2.25
"1184","2013-03-08",2.4
"1185","2013-03-11",2.28
"1186","2013-03-12",2.22
"1187","2013-03-13",2.16
"1188","2013-03-14",2.19
"1189","2013-03-15",2.4
"1190","2013-03-18",2.37
"1191","2013-03-19",2.22
"1192","2013-03-20",2.13
"1193","2013-03-21",2.1
"1194","2013-03-22",2.04
"1195","2013-03-25",2.04
"1196","2013-03-26",2.04
"1197","2013-03-27",2.04
"1198","2013-03-28",2.13
"1199","2013-04-01",2.07
"1200","2013-04-02",2.07
"1201","2013-04-03",1.92
"1202","2013-04-04",2.01
"1203","2013-04-05",1.95
"1204","2013-04-08",1.92
"1205","2013-04-09",2.04
"1206","2013-04-10",2.07
"1207","2013-04-11",2.07
"1208","2013-04-12",2.04
"1209","2013-04-15",1.95
"1210","2013-04-16",1.86
"1211","2013-04-17",1.92
"1212","2013-04-18",1.92
"1213","2013-04-19",1.86
"1214","2013-04-22",1.89
"1215","2013-04-23",1.83
"1216","2013-04-24",1.83
"1217","2013-04-25",1.86
"1218","2013-04-26",1.89
"1219","2013-04-29",1.89
"1220","2013-04-30",1.92
"1221","2013-05-01",2.07
"1222","2013-05-02",2.04
"1223","2013-05-03",2.01
"1224","2013-05-06",1.95
"1225","2013-05-07",1.98
"1226","2013-05-08",2.07
"1227","2013-05-09",2.04
"1228","2013-05-10",1.92
"1229","2013-05-13",2.01
"1230","2013-05-14",1.98
"1231","2013-05-15",2.1
"1232","2013-05-16",2.1
"1233","2013-05-17",2.07
"1234","2013-05-20",2.16
"1235","2013-05-21",2.13
"1236","2013-05-22",2.04
"1237","2013-05-23",2.13
"1238","2013-05-24",2.07
"1239","2013-05-28",2.01
"1240","2013-05-29",2.1
"1241","2013-05-30",2.1
"1242","2013-05-31",2.19
"1243","2013-06-03",2.13
"1244","2013-06-04",2.1
"1245","2013-06-05",2.28
"1246","2013-06-06",2.37
"1247","2013-06-07",2.49
"1248","2013-06-10",2.55
"1249","2013-06-11",2.49
"1250","2013-06-12",2.61
"1251","2013-06-13",2.49
"1252","2013-06-14",2.43
"1253","2013-06-17",2.37
"1254","2013-06-18",2.46
"1255","2013-06-19",2.49
"1256","2013-06-20",2.37
"1257","2013-06-21",2.49
"1258","2013-06-24",2.55
"1259","2013-06-25",2.49
"1260","2013-06-26",2.52
"1261","2013-06-27",2.28
"1262","2013-06-28",2.34
"1263","2013-07-01",2.4
"1264","2013-07-02",2.34
"1265","2013-07-03",2.46
"1266","2013-07-05",2.43
"1267","2013-07-08",2.46
"1268","2013-07-09",2.46
"1269","2013-07-10",2.37
"1270","2013-07-11",2.4
"1271","2013-07-12",2.4
"1272","2013-07-15",2.31
"1273","2013-07-16",2.37
"1274","2013-07-17",2.28
"1275","2013-07-18",2.25
"1276","2013-07-19",2.16
"1277","2013-07-22",2.13
"1278","2013-07-23",2.1
"1279","2013-07-24",2.04
"1280","2013-07-25",2.31
"1281","2013-07-26",2.31
"1282","2013-07-29",2.28
"1283","2013-07-30",2.31
"1284","2013-07-31",2.31
"1285","2013-08-01",2.34
"1286","2013-08-02",2.34
"1287","2013-08-05",2.34
"1288","2013-08-06",2.22
"1289","2013-08-07",2.22
"1290","2013-08-08",2.19
"1291","2013-08-09",2.25
"1292","2013-08-12",2.28
"1293","2013-08-13",2.25
"1294","2013-08-14",2.25
"1295","2013-08-15",2.19
"1296","2013-08-16",2.19
"1297","2013-08-19",2.22
"1298","2013-08-20",2.19
"1299","2013-08-21",2.16
"1300","2013-08-22",2.22
"1301","2013-08-23",2.31
"1302","2013-08-26",2.43
"1303","2013-08-27",2.52
"1304","2013-08-28",2.52
"1305","2013-08-29",2.52
"1306","2013-08-30",2.52
"1307","2013-09-03",2.61
"1308","2013-09-04",2.64
"1309","2013-09-05",2.76
"1310","2013-09-06",2.88
"1311","2013-09-09",2.73
"1312","2013-09-10",2.58
"1313","2013-09-11",2.55
"1314","2013-09-12",2.49
"1315","2013-09-13",2.49
"1316","2013-09-16",2.43
"1317","2013-09-17",2.52
"1318","2013-09-18",2.37
"1319","2013-09-19",2.49
"1320","2013-09-20",2.46
"1321","2013-09-23",2.52
"1322","2013-09-24",2.61
"1323","2013-09-25",2.58
"1324","2013-09-26",2.46
"1325","2013-09-27",2.43
"1326","2013-09-30",2.43
"1327","2013-10-01",2.49
"1328","2013-10-02",2.46
"1329","2013-10-03",2.4
"1330","2013-10-04",2.4
"1331","2013-10-07",2.4
"1332","2013-10-08",2.4
"1333","2013-10-09",2.52
"1334","2013-10-10",2.64
"1335","2013-10-11",2.7
"1336","2013-10-14",2.73
"1337","2013-10-15",2.67
"1338","2013-10-16",2.88
"1339","2013-10-17",3
"1340","2013-10-18",3.15
"1341","2013-10-21",3
"1342","2013-10-22",2.91
"1343","2013-10-23",2.88
"1344","2013-10-24",3.06
"1345","2013-10-25",2.94
"1346","2013-10-28",3
"1347","2013-10-29",2.97
"1348","2013-10-30",3.03
"1349","2013-10-31",3.21
"1350","2013-11-01",3.24
"1351","2013-11-04",3.15
"1352","2013-11-05",3.15
"1353","2013-11-06",3.3
"1354","2013-11-07",3.36
"1355","2013-11-08",3.51
"1356","2013-11-11",3.54
"1357","2013-11-12",3.69
"1358","2013-11-13",3.72
"1359","2013-11-14",3.72
"1360","2013-11-15",3.57
"1361","2013-11-18",2.97
"1362","2013-11-19",3.15
"1363","2013-11-20",3.03
"1364","2013-11-21",3
"1365","2013-11-22",3.03
"1366","2013-11-25",3.06
"1367","2013-11-26",3.09
"1368","2013-11-27",3.09
"1369","2013-11-29",3.18
"1370","2013-12-02",3
"1371","2013-12-03",3.03
"1372","2013-12-04",3.39
"1373","2013-12-05",3.57
"1374","2013-12-06",3.54
"1375","2013-12-09",3.66
"1376","2013-12-10",4.02
"1377","2013-12-11",3.96
"1378","2013-12-12",3.84
"1379","2013-12-13",3.66
"1380","2013-12-16",3.6
"1381","2013-12-17",3.66
"1382","2013-12-18",3.81
"1383","2013-12-19",3.9
"1384","2013-12-20",3.96
"1385","2013-12-23",4.38
"1386","2013-12-24",4.5
"1387","2013-12-26",4.74
"1388","2013-12-27",4.8
"1389","2013-12-30",4.71
"1390","2013-12-31",4.56
"1391","2014-01-02",4.23
"1392","2014-01-03",4.83
"1393","2014-01-06",5.1
"1394","2014-01-07",4.95
"1395","2014-01-08",4.68
"1396","2014-01-09",4.65
"1397","2014-01-10",4.65
"1398","2014-01-13",4.71
"1399","2014-01-14",5.34
"1400","2014-01-15",5.22
"1401","2014-01-16",5.28
"1402","2014-01-17",5.46
"1403","2014-01-21",5.37
"1404","2014-01-22",5.4
"1405","2014-01-23",5.37
"1406","2014-01-24",5.31
"1407","2014-01-27",4.92
"1408","2014-01-28",5.01
"1409","2014-01-29",4.98
"1410","2014-01-30",5.04
"1411","2014-01-31",5.04
"1412","2014-02-03",4.95
"1413","2014-02-04",4.44
"1414","2014-02-05",4.41
"1415","2014-02-06",4.53
"1416","2014-02-07",4.71
"1417","2014-02-10",4.83
"1418","2014-02-11",4.83
"1419","2014-02-12",5.04
"1420","2014-02-13",5.07
"1421","2014-02-14",5.28
"1422","2014-02-18",5.25
"1423","2014-02-19",5.07
"1424","2014-02-20",5.28
"1425","2014-02-21",5.37
"1426","2014-02-24",5.52
"1427","2014-02-25",5.34
"1428","2014-02-26",5.04
"1429","2014-02-27",5.31
"1430","2014-02-28",5.16
"1431","2014-03-03",5.28
"1432","2014-03-04",5.19
"1433","2014-03-05",5.25
"1434","2014-03-06",5.16
"1435","2014-03-07",5.28
"1436","2014-03-10",5.67
"1437","2014-03-11",5.64
"1438","2014-03-12",5.64
"1439","2014-03-13",5.76
"1440","2014-03-14",6.06
"1441","2014-03-17",6.12
"1442","2014-03-18",6.27
"1443","2014-03-19",6.15
"1444","2014-03-20",5.94
"1445","2014-03-21",6.15
"1446","2014-03-24",5.7
"1447","2014-03-25",5.94
"1448","2014-03-26",5.82
"1449","2014-03-27",5.52
"1450","2014-03-28",5.55
"1451","2014-03-31",5.49
"1452","2014-04-01",5.34
"1453","2014-04-02",5.58
"1454","2014-04-03",5.55
"1455","2014-04-04",5.7
"1456","2014-04-07",5.7
"1457","2014-04-08",5.55
"1458","2014-04-09",5.52
"1459","2014-04-10",5.4
"1460","2014-04-11",5.04
"1461","2014-04-14",5.01
"1462","2014-04-15",4.95
"1463","2014-04-16",4.53
"1464","2014-04-17",4.32
"1465","2014-04-21",3.93
"1466","2014-04-22",4.2
"1467","2014-04-23",4.44
"1468","2014-04-24",4.29
"1469","2014-04-25",4.38
"1470","2014-04-28",4.05
"1471","2014-04-29",4.41
"1472","2014-04-30",4.32
"1473","2014-05-01",4.32
"1474","2014-05-02",4.44
"1475","2014-05-05",4.5
"1476","2014-05-06",4.38
"1477","2014-05-07",4.2
"1478","2014-05-08",4.14
"1479","2014-05-09",3.87
"1480","2014-05-12",4.2
"1481","2014-05-13",4.32
"1482","2014-05-14",4.32
"1483","2014-05-15",4.41
"1484","2014-05-16",4.41
"1485","2014-05-19",4.35
"1486","2014-05-20",4.65
"1487","2014-05-21",4.5
"1488","2014-05-22",4.5
"1489","2014-05-23",4.53
"1490","2014-05-27",4.68
"1491","2014-05-28",4.5
"1492","2014-05-29",4.5
"1493","2014-05-30",4.56
"1494","2014-06-02",4.59
"1495","2014-06-03",4.5
"1496","2014-06-04",4.41
"1497","2014-06-05",4.5
"1498","2014-06-06",4.5
"1499","2014-06-09",4.44
"1500","2014-06-10",4.2
"1501","2014-06-11",4.05
"1502","2014-06-12",3.96
"1503","2014-06-13",3.96
"1504","2014-06-16",3.66
"1505","2014-06-17",3.66
"1506","2014-06-18",3.9
"1507","2014-06-19",3.84
"1508","2014-06-20",3.9
"1509","2014-06-23",3.96
"1510","2014-06-24",3.93
"1511","2014-06-25",3.9
"1512","2014-06-26",3.9
"1513","2014-06-27",3.9
"1514","2014-06-30",3.9
"1515","2014-07-01",3.87
"1516","2014-07-02",3.93
"1517","2014-07-03",4.05
"1518","2014-07-07",3.87
"1519","2014-07-08",4.08
"1520","2014-07-09",4.26
"1521","2014-07-10",4.32
"1522","2014-07-11",4.41
"1523","2014-07-14",4.32
"1524","2014-07-15",4.17
"1525","2014-07-16",4.2
"1526","2014-07-17",4.2
"1527","2014-07-18",4.14
"1528","2014-07-21",4.2
"1529","2014-07-22",4.17
"1530","2014-07-23",4.14
"1531","2014-07-24",4.11
"1532","2014-07-25",4.02
"1533","2014-07-28",4.02
"1534","2014-07-29",4.2
"1535","2014-07-30",4.14
"1536","2014-07-31",4.02
"1537","2014-08-01",3.87
"1538","2014-08-04",3.69
"1539","2014-08-05",3.87
"1540","2014-08-06",4.11
"1541","2014-08-07",4.2
"1542","2014-08-08",3.9
"1543","2014-08-11",3.99
"1544","2014-08-12",3.93
"1545","2014-08-13",4.14
"1546","2014-08-14",4.08
"1547","2014-08-15",3.87
"1548","2014-08-18",3.78
"1549","2014-08-19",3.48
"1550","2014-08-20",3.6
"1551","2014-08-21",3.6
"1552","2014-08-22",3.6
"1553","2014-08-25",3.15
"1554","2014-08-26",3.15
"1555","2014-08-27",3.12
"1556","2014-08-28",3.27
"1557","2014-08-29",3.51
"1558","2014-09-02",3.42
"1559","2014-09-03",3.21
"1560","2014-09-04",3.33
"1561","2014-09-05",3.48
"1562","2014-09-08",3.66
"1563","2014-09-09",3.63
"1564","2014-09-10",3.72
"1565","2014-09-11",3.84
"1566","2014-09-12",3.78
"1567","2014-09-15",3.72
"1568","2014-09-16",3.69
"1569","2014-09-17",3.6
"1570","2014-09-18",3.51
"1571","2014-09-19",3.21
"1572","2014-09-22",3.3
"1573","2014-09-23",3.24
"1574","2014-09-24",3.36
"1575","2014-09-25",3.27
"1576","2014-09-26",3.18
"1577","2014-09-29",3.24
"1578","2014-09-30",3.24
"1579","2014-10-01",3.39
"1580","2014-10-02",3.27
"1581","2014-10-03",3.27
"1582","2014-10-06",3.15
"1583","2014-10-07",3.09
"1584","2014-10-08",3.12
"1585","2014-10-09",3.03
"1586","2014-10-10",3.03
"1587","2014-10-13",2.85
"1588","2014-10-14",2.97
"1589","2014-10-15",3.03
"1590","2014-10-16",3.06
"1591","2014-10-17",3.06
"1592","2014-10-20",3.06
"1593","2014-10-21",3
"1594","2014-10-22",2.52
"1595","2014-10-23",2.7
"1596","2014-10-24",2.79
"1597","2014-10-27",2.88
"1598","2014-10-28",2.97
"1599","2014-10-29",2.94
"1600","2014-10-30",2.88
"1601","2014-10-31",3
"1602","2014-11-03",3.06
"1603","2014-11-04",3.12
"1604","2014-11-05",3.42
"1605","2014-11-06",3.57
"1606","2014-11-07",3.57
"1607","2014-11-10",3.57
"1608","2014-11-11",3.69
"1609","2014-11-12",3.75
"1610","2014-11-13",3.81
"1611","2014-11-14",3.63
"1612","2014-11-17",3.6
"1613","2014-11-18",3.6
"1614","2014-11-19",3.66
"1615","2014-11-20",3.6
"1616","2014-11-21",3.54
"1617","2014-11-24",3.51
"1618","2014-11-25",3.48
"1619","2014-11-26",3.3
"1620","2014-11-28",3.42
"1621","2014-12-01",3.21
"1622","2014-12-02",3.24
"1623","2014-12-03",3.18
"1624","2014-12-04",3.12
"1625","2014-12-05",3
"1626","2014-12-08",3
"1627","2014-12-09",3.09
"1628","2014-12-10",2.88
"1629","2014-12-11",2.79
"1630","2014-12-12",2.76
"1631","2014-12-15",2.7
"1632","2014-12-16",2.64
"1633","2014-12-17",2.73
"1634","2014-12-18",2.73
"1635","2014-12-19",2.82
"1636","2014-12-22",2.61
"1637","2014-12-23",2.7
"1638","2014-12-24",2.76
"1639","2014-12-26",2.76
"1640","2014-12-29",2.73
"1641","2014-12-30",2.58
"1642","2014-12-31",2.64
"1643","2015-01-02",2.7
"1644","2015-01-05",2.64
"1645","2015-01-06",2.7
"1646","2015-01-07",2.64
"1647","2015-01-08",2.79
"1648","2015-01-09",2.85
"1649","2015-01-12",2.85
"1650","2015-01-13",2.7
"1651","2015-01-14",2.82
"1652","2015-01-15",2.7
"1653","2015-01-16",2.7
"1654","2015-01-20",2.55
"1655","2015-01-21",2.61
"1656","2015-01-22",2.7
"1657","2015-01-23",2.55
"1658","2015-01-26",2.61
"1659","2015-01-27",2.61
"1660","2015-01-28",2.58
"1661","2015-01-29",2.7
"1662","2015-01-30",2.88
"1663","2015-02-02",3.03
"1664","2015-02-03",3.24
"1665","2015-02-04",3.12
"1666","2015-02-05",3.21
"1667","2015-02-06",3.15
"1668","2015-02-09",3.45
"1669","2015-02-10",3.66
"1670","2015-02-11",4.08
"1671","2015-02-12",3.96
"1672","2015-02-13",4.02
"1673","2015-02-17",4.26
"1674","2015-02-18",4.26
"1675","2015-02-19",4.08
"1676","2015-02-20",4.17
"1677","2015-02-23",4.11
"1678","2015-02-24",4.11
"1679","2015-02-25",4.14
"1680","2015-02-26",4.23
"1681","2015-02-27",4.14
"1682","2015-03-02",4.2
"1683","2015-03-03",4.14
"1684","2015-03-04",4.17
"1685","2015-03-05",4.05
"1686","2015-03-06",4.11
"1687","2015-03-09",4.05
"1688","2015-03-10",3.87
"1689","2015-03-11",3.9
"1690","2015-03-12",3.78
"1691","2015-03-13",4.11
"1692","2015-03-16",4.02
"1693","2015-03-17",4.08
"1694","2015-03-18",3.96
"1695","2015-03-19",4.05
"1696","2015-03-20",4.05
"1697","2015-03-23",3.96
"1698","2015-03-24",3.78
"1699","2015-03-25",3.78
"1700","2015-03-26",3.72
"1701","2015-03-27",3.72
"1702","2015-03-30",3.6
"1703","2015-03-31",3.93
"1704","2015-04-01",4.08
"1705","2015-04-02",4.65
"1706","2015-04-06",4.47
"1707","2015-04-07",4.5
"1708","2015-04-08",4.47
"1709","2015-04-09",4.32
"1710","2015-04-10",4.17
"1711","2015-04-13",3.96
"1712","2015-04-14",4.02
"1713","2015-04-15",3.93
"1714","2015-04-16",3.69
"1715","2015-04-17",3.6
"1716","2015-04-20",3.75
"1717","2015-04-21",3.9
"1718","2015-04-22",3.84
"1719","2015-04-23",3.78
"1720","2015-04-24",3.81
"1721","2015-04-27",3.75
"1722","2015-04-28",3.75
"1723","2015-04-29",3.69
"1724","2015-04-30",3.57
"1725","2015-05-01",3.51
"1726","2015-05-04",3.57
"1727","2015-05-05",3.45
"1728","2015-05-06",3.57
"1729","2015-05-07",3.51
"1730","2015-05-08",3.42
"1731","2015-05-11",3.51
"1732","2015-05-12",3.78
"1733","2015-05-13",3.93
"1734","2015-05-14",3.96
"1735","2015-05-15",4.2
"1736","2015-05-18",4.17
"1737","2015-05-19",4.05
"1738","2015-05-20",3.93
"1739","2015-05-21",3.66
"1740","2015-05-22",3.93
"1741","2015-05-26",3.81
"1742","2015-05-27",3.69
"1743","2015-05-28",3.63
"1744","2015-05-29",3.57
"1745","2015-06-01",3.6
"1746","2015-06-02",3.6
"1747","2015-06-03",3.84
"1748","2015-06-04",3.96
"1749","2015-06-05",4.02
"1750","2015-06-08",3.93
"1751","2015-06-09",4.02
"1752","2015-06-10",4.02
"1753","2015-06-11",3.9
"1754","2015-06-12",3.84
"1755","2015-06-15",3.63
"1756","2015-06-16",3.75
"1757","2015-06-17",3.72
"1758","2015-06-18",3.69
"1759","2015-06-19",3.69
"1760","2015-06-22",3.51
"1761","2015-06-23",3.36
"1762","2015-06-24",3.72
"1763","2015-06-25",3.78
"1764","2015-06-26",3.6
"1765","2015-06-29",3.6
"1766","2015-06-30",3.63
"1767","2015-07-01",3.66
"1768","2015-07-02",3.66
"1769","2015-07-06",3.48
"1770","2015-07-07",3.57
"1771","2015-07-08",3.42
"1772","2015-07-09",3.51
"1773","2015-07-10",3.36
"1774","2015-07-13",3.24
"1775","2015-07-14",3.33
"1776","2015-07-15",3.27
"1777","2015-07-16",3.3
"1778","2015-07-17",3.33
"1779","2015-07-20",3.21
"1780","2015-07-21",3.36
"1781","2015-07-22",3.15
"1782","2015-07-23",3.21
"1783","2015-07-24",3.36
"1784","2015-07-27",3.33
"1785","2015-07-28",3.33
"1786","2015-07-29",3.36
"1787","2015-07-30",3.27
"1788","2015-07-31",3.3
"1789","2015-08-03",3.57
"1790","2015-08-04",3.69
"1791","2015-08-05",3.72
"1792","2015-08-06",3.69
"1793","2015-08-07",3.72
"1794","2015-08-10",3.72
"1795","2015-08-11",3.69
"1796","2015-08-12",3.66
"1797","2015-08-13",3.42
"1798","2015-08-14",3.6
"1799","2015-08-17",3.75
"1800","2015-08-18",3.45
"1801","2015-08-19",3.63
"1802","2015-08-20",3.57
"1803","2015-08-21",3.57
"1804","2015-08-24",3.42
"1805","2015-08-25",3.48
"1806","2015-08-26",3.51
"1807","2015-08-27",3.48
"1808","2015-08-28",3.66
"1809","2015-08-31",3.81
"1810","2015-09-01",3.84
"1811","2015-09-02",3.87
"1812","2015-09-03",3.9
"1813","2015-09-04",3.96
"1814","2015-09-08",4.14
"1815","2015-09-09",4.2
"1816","2015-09-10",4.29
"1817","2015-09-11",4.2
"1818","2015-09-14",4.14
"1819","2015-09-15",4.11
"1820","2015-09-16",4.11
"1821","2015-09-17",4.11
"1822","2015-09-18",4.17
"1823","2015-09-21",3.96
"1824","2015-09-22",3.72
"1825","2015-09-23",3.81
"1826","2015-09-24",3.84
"1827","2015-09-25",3.9
"1828","2015-09-28",3.39
"1829","2015-09-29",3.3
"1830","2015-09-30",3.33
"1831","2015-10-01",3.54
"1832","2015-10-02",3.75
"1833","2015-10-05",3.81
"1834","2015-10-06",3.87
"1835","2015-10-07",3.72
"1836","2015-10-08",3.78
"1837","2015-10-09",3.9
"1838","2015-10-12",4.02
"1839","2015-10-13",4.02
"1840","2015-10-14",3.9
"1841","2015-10-15",3.84
"1842","2015-10-16",3.9
"1843","2015-10-19",3.9
"1844","2015-10-20",3.78
"1845","2015-10-21",3.81
"1846","2015-10-22",3.87
"1847","2015-10-23",3.81
"1848","2015-10-26",3.78
"1849","2015-10-27",3.78
"1850","2015-10-28",3.81
"1851","2015-10-29",4.17
"1852","2015-10-30",4.29
"1853","2015-11-02",4.32
"1854","2015-11-03",4.59
"1855","2015-11-04",4.38
"1856","2015-11-05",4.5
"1857","2015-11-06",4.5
"1858","2015-11-09",4.41
"1859","2015-11-10",4.23
"1860","2015-11-11",4.29
"1861","2015-11-12",4.47
"1862","2015-11-13",4.35
"1863","2015-11-16",4.32
"1864","2015-11-17",4.23
"1865","2015-11-18",4.17
"1866","2015-11-19",4.08
"1867","2015-11-20",4.05
"1868","2015-11-23",3.99
"1869","2015-11-24",3.99
"1870","2015-11-25",3.99
"1871","2015-11-27",3.99
"1872","2015-11-30",4.05
"1873","2015-12-01",3.87
"1874","2015-12-02",3.9
"1875","2015-12-03",3.93
"1876","2015-12-04",3.9
"1877","2015-12-07",3.81
"1878","2015-12-08",3.72
"1879","2015-12-09",3.63
"1880","2015-12-10",3.75
"1881","2015-12-11",3.75
"1882","2015-12-14",3.66
"1883","2015-12-15",3.66
"1884","2015-12-16",3.66
"1885","2015-12-17",3.69
"1886","2015-12-18",3.69
"1887","2015-12-21",3.69
"1888","2015-12-22",3.63
"1889","2015-12-23",3.6
"1890","2015-12-24",3.45
"1891","2015-12-28",3.42
"1892","2015-12-29",3.45
"1893","2015-12-30",3.45
"1894","2015-12-31",3.66
"1895","2016-01-04",3.66
"1896","2016-01-05",3.69
"1897","2016-01-06",4.2
"1898","2016-01-07",3.93
"1899","2016-01-08",4.2
"1900","2016-01-11",4.2
"1901","2016-01-12",4.02
"1902","2016-01-13",3.81
"1903","2016-01-14",3.72
"1904","2016-01-15",3.75
"1905","2016-01-19",3.72
"1906","2016-01-20",3.63
"1907","2016-01-21",3.84
"1908","2016-01-22",4.11
"1909","2016-01-25",4.05
"1910","2016-01-26",3.9
"1911","2016-01-27",3.9
"1912","2016-01-28",3.99
"1913","2016-01-29",3.99
"1914","2016-02-01",3.99
"1915","2016-02-02",3.93
"1916","2016-02-03",3.96
"1917","2016-02-04",4.02
"1918","2016-02-05",4.11
"1919","2016-02-08",3.96
"1920","2016-02-09",3.81
"1921","2016-02-10",3.81
"1922","2016-02-11",3.84
"1923","2016-02-12",3.81
"1924","2016-02-16",3.81
"1925","2016-02-17",3.87
"1926","2016-02-18",3.81
"1927","2016-02-19",3.87
"1928","2016-02-22",3.93
"1929","2016-02-23",3.93
"1930","2016-02-24",3.99
"1931","2016-02-25",3.9
"1932","2016-02-26",3.96
"1933","2016-02-29",4.02
"1934","2016-03-01",4.2
"1935","2016-03-02",4.17
"1936","2016-03-03",4.17
"1937","2016-03-04",4.38
"1938","2016-03-07",4.38
"1939","2016-03-08",4.38
