"","date","RMNI"
"1006","2019-08-27",4.76
"1007","2019-08-28",4.77
"1008","2019-08-29",4.75
"1009","2019-08-30",4.77
"1010","2019-09-03",4.7
"1011","2019-09-04",4.69
"1012","2019-09-05",4.71
"1013","2019-09-06",4.74
"1014","2019-09-09",4.61
"1015","2019-09-10",4.73
"1016","2019-09-11",4.83
"1017","2019-09-12",4.9
"1018","2019-09-13",4.98
"1019","2019-09-16",4.79
"1020","2019-09-17",4.79
"1021","2019-09-18",4.78
"1022","2019-09-19",4.82
"1023","2019-09-20",4.69
"1024","2019-09-23",4.62
"1025","2019-09-24",4.44
"1026","2019-09-25",4.41
"1027","2019-09-26",4.37
"1028","2019-09-27",4.34
"1029","2019-09-30",4.38
"1030","2019-10-01",4.15
"1031","2019-10-02",4.14
"1032","2019-10-03",4.11
"1033","2019-10-04",4.15
"1034","2019-10-07",4.2
"1035","2019-10-08",4.38
"1036","2019-10-09",4.33
"1037","2019-10-10",4.19
"1038","2019-10-11",4.1
"1039","2019-10-14",4.02
"1040","2019-10-15",3.99
"1041","2019-10-16",3.88
"1042","2019-10-17",3.87
"1043","2019-10-18",3.85
"1044","2019-10-21",4.15
"1045","2019-10-22",4.09
"1046","2019-10-23",4.03
"1047","2019-10-24",3.99
"1048","2019-10-25",3.99
"1049","2019-10-28",4.03
"1050","2019-10-29",3.99
"1051","2019-10-30",3.93
"1052","2019-10-31",3.91
"1053","2019-11-01",4.01
"1054","2019-11-04",4.01
"1055","2019-11-05",4.1
"1056","2019-11-06",3.96
"1057","2019-11-07",3.96
"1058","2019-11-08",4.14
"1059","2019-11-11",3.98
"1060","2019-11-12",3.87
"1061","2019-11-13",3.97
"1062","2019-11-14",4
"1063","2019-11-15",4.03
"1064","2019-11-18",3.91
"1065","2019-11-19",3.99
"1066","2019-11-20",3.93
"1067","2019-11-21",3.92
"1068","2019-11-22",3.96
"1069","2019-11-25",3.96
"1070","2019-11-26",3.99
"1071","2019-11-27",3.985
"1072","2019-11-29",3.97
"1073","2019-12-02",3.88
"1074","2019-12-03",3.89
"1075","2019-12-04",3.95
"1076","2019-12-05",3.89
"1077","2019-12-06",4.01
"1078","2019-12-09",3.96
"1079","2019-12-10",3.98
"1080","2019-12-11",4
"1081","2019-12-12",3.99
"1082","2019-12-13",4.02
"1083","2019-12-16",4
"1084","2019-12-17",3.97
"1085","2019-12-18",3.97
"1086","2019-12-19",3.99
"1087","2019-12-20",3.98
"1088","2019-12-23",3.92
"1089","2019-12-24",3.95
"1090","2019-12-26",3.87
"1091","2019-12-27",3.95
"1092","2019-12-30",4.05
"1093","2019-12-31",3.88
"1094","2020-01-02",3.93
"1095","2020-01-03",3.94
"1096","2020-01-06",4
"1097","2020-01-07",3.98
"1098","2020-01-08",3.98
"1099","2020-01-09",3.99
"1100","2020-01-10",3.94
"1101","2020-01-13",4.06
"1102","2020-01-14",4.08
"1103","2020-01-15",4.13
"1104","2020-01-16",4.23
"1105","2020-01-17",4.44
"1106","2020-01-21",4.65
"1107","2020-01-22",4.74
"1108","2020-01-23",5.31
"1109","2020-01-24",5.23
"1110","2020-01-27",5.16
"1111","2020-01-28",5.11
"1112","2020-01-29",5.12
"1113","2020-01-30",5.18
"1114","2020-01-31",5
"1115","2020-02-03",5.03
"1116","2020-02-04",5.06
"1117","2020-02-05",4.97
"1118","2020-02-06",4.97
"1119","2020-02-07",4.78
"1120","2020-02-10",4.33
"1121","2020-02-11",4.74
"1122","2020-02-12",4.92
"1123","2020-02-13",4.9
"1124","2020-02-14",4.99
"1125","2020-02-18",4.91
"1126","2020-02-19",4.8
"1127","2020-02-20",4.86
"1128","2020-02-21",4.9
"1129","2020-02-24",4.99
"1130","2020-02-25",4.85
"1131","2020-02-26",4.76
"1132","2020-02-27",4.775
"1133","2020-02-28",4.62
"1134","2020-03-02",4.51
"1135","2020-03-03",4.37
"1136","2020-03-04",4.29
"1137","2020-03-05",4.15
"1138","2020-03-06",4.15
"1139","2020-03-09",4.02
"1140","2020-03-10",4.24
"1141","2020-03-11",4.06
"1142","2020-03-12",3.66
"1143","2020-03-13",4.35
"1144","2020-03-16",3.54
"1145","2020-03-17",4.03
"1146","2020-03-18",3.87
"1147","2020-03-19",4.2
"1148","2020-03-20",3.87
"1149","2020-03-23",3.76
"1150","2020-03-24",3.97
"1151","2020-03-25",3.95
"1152","2020-03-26",4.37
"1153","2020-03-27",4.08
"1154","2020-03-30",4.08
"1155","2020-03-31",4.09
"1156","2020-04-01",3.86
"1157","2020-04-02",3.75
"1158","2020-04-03",3.45
"1159","2020-04-06",3.74
"1160","2020-04-07",3.66
"1161","2020-04-08",3.66
"1162","2020-04-09",3.94
"1163","2020-04-13",3.86
"1164","2020-04-14",3.88
"1165","2020-04-15",3.75
"1166","2020-04-16",3.68
"1167","2020-04-17",3.86
"1168","2020-04-20",3.9
"1169","2020-04-21",3.85
"1170","2020-04-22",3.97
"1171","2020-04-23",3.92
"1172","2020-04-24",3.95
"1173","2020-04-27",4.11
"1174","2020-04-28",4.23
"1175","2020-04-29",4.61
"1176","2020-04-30",4.62
"1177","2020-05-01",4.43
"1178","2020-05-04",4.34
"1179","2020-05-05",4.27
"1180","2020-05-06",4.14
"1181","2020-05-07",4.2
"1182","2020-05-08",4.49
"1183","2020-05-11",4.24
"1184","2020-05-12",4.31
"1185","2020-05-13",4.16
"1186","2020-05-14",4.09
"1187","2020-05-15",4.12
"1188","2020-05-18",4.24
"1189","2020-05-19",4.29
"1190","2020-05-20",4.49
"1191","2020-05-21",4.41
"1192","2020-05-22",4.32
"1193","2020-05-26",4.25
"1194","2020-05-27",4.38
"1195","2020-05-28",4.46
"1196","2020-05-29",4.61
"1197","2020-06-01",4.66
"1198","2020-06-02",4.61
"1199","2020-06-03",4.46
"1200","2020-06-04",4.39
"1201","2020-06-05",4.51
"1202","2020-06-08",4.485
"1203","2020-06-09",4.5
"1204","2020-06-10",4.52
"1205","2020-06-11",4.27
"1206","2020-06-12",4.26
"1207","2020-06-15",4.27
"1208","2020-06-16",4.4
"1209","2020-06-17",4.27
"1210","2020-06-18",4.4
"1211","2020-06-19",4.51
"1212","2020-06-22",4.51
"1213","2020-06-23",4.62
"1214","2020-06-24",4.55
"1215","2020-06-25",4.71
"1216","2020-06-26",4.57
"1217","2020-06-29",4.81
"1218","2020-06-30",5.15
"1219","2020-07-01",4.915
"1220","2020-07-02",4.93
"1221","2020-07-06",4.85
"1222","2020-07-07",4.79
"1223","2020-07-08",4.81
"1224","2020-07-09",4.82
"1225","2020-07-10",4.915
"1226","2020-07-13",5.07
"1227","2020-07-14",5.28
"1228","2020-07-15",5.37
"1229","2020-07-16",5.27
"1230","2020-07-17",5.28
"1231","2020-07-20",5.23
"1232","2020-07-21",5.27
"1233","2020-07-22",5.26
"1234","2020-07-23",5.25
"1235","2020-07-24",5.52
"1236","2020-07-27",5.47
"1237","2020-07-28",5.62
"1238","2020-07-29",5.56
"1239","2020-07-30",5.32
"1240","2020-07-31",5.29
"1241","2020-08-03",5.62
"1242","2020-08-04",5.78
"1243","2020-08-05",5.9
"1244","2020-08-06",5.38
"1245","2020-08-07",5.12
"1246","2020-08-10",5.47
"1247","2020-08-11",5.09
"1248","2020-08-12",5.17
"1249","2020-08-13",5.26
"1250","2020-08-14",4.5
"1251","2020-08-17",4.37
"1252","2020-08-18",4.26
"1253","2020-08-19",4.45
"1254","2020-08-20",4.33
"1255","2020-08-21",4.37
"1256","2020-08-24",4.3
"1257","2020-08-25",4.37
"1258","2020-08-26",4.29
"1259","2020-08-27",4.4
"1260","2020-08-28",4.41
"1261","2020-08-31",4.38
"1262","2020-09-01",4.41
"1263","2020-09-02",4.35
"1264","2020-09-03",4.25
"1265","2020-09-04",4.26
"1266","2020-09-08",4.1
"1267","2020-09-09",4.03
"1268","2020-09-10",4.08
"1269","2020-09-11",4.09
"1270","2020-09-14",4.13
"1271","2020-09-15",4.13
"1272","2020-09-16",3.79
"1273","2020-09-17",3.54
"1274","2020-09-18",3.28
"1275","2020-09-21",3.31
"1276","2020-09-22",3.43
"1277","2020-09-23",3.26
"1278","2020-09-24",3.27
"1279","2020-09-25",3.29
"1280","2020-09-28",3.27
"1281","2020-09-29",3.22
"1282","2020-09-30",3.22
"1283","2020-10-01",3.22
"1284","2020-10-02",3.22
"1285","2020-10-05",3.24
"1286","2020-10-06",3.18
"1287","2020-10-07",3.24
"1288","2020-10-08",3.38
"1289","2020-10-09",3.35
"1290","2020-10-12",3.3
"1291","2020-10-13",3.3
"1292","2020-10-14",3.3
"1293","2020-10-15",3.23
"1294","2020-10-16",3.22
"1295","2020-10-19",3.22
"1296","2020-10-20",3.19
"1297","2020-10-21",3.19
"1298","2020-10-22",3.19
"1299","2020-10-23",3.19
"1300","2020-10-26",3.11
"1301","2020-10-27",3.55
"1302","2020-10-28",3.3
"1303","2020-10-29",3.28
"1304","2020-10-30",3.17
"1305","2020-11-02",3.19
"1306","2020-11-03",3.23
"1307","2020-11-04",3.15
"1308","2020-11-05",3.23
"1309","2020-11-06",3.69
"1310","2020-11-09",3.92
"1311","2020-11-10",4
"1312","2020-11-11",4.23
"1313","2020-11-12",4
"1314","2020-11-13",3.99
"1315","2020-11-16",4.08
"1316","2020-11-17",3.99
"1317","2020-11-18",4.16
"1318","2020-11-19",4.29
"1319","2020-11-20",4.27
"1320","2020-11-23",4.27
"1321","2020-11-24",4.25
"1322","2020-11-25",4.17
"1323","2020-11-27",4.15
