"","date","CRY"
"1002","2010-12-22",5.33
"1003","2010-12-23",5.33
"1004","2010-12-27",5.32
"1005","2010-12-28",5.47
"1006","2010-12-29",5.37
"1007","2010-12-30",5.45
"1008","2010-12-31",5.42
"1009","2011-01-03",5.51
"1010","2011-01-04",5.38
"1011","2011-01-05",5.5
"1012","2011-01-06",5.4
"1013","2011-01-07",5.41
"1014","2011-01-10",5.43
"1015","2011-01-11",5.45
"1016","2011-01-12",5.45
"1017","2011-01-13",5.45
"1018","2011-01-14",5.44
"1019","2011-01-18",5.54
"1020","2011-01-19",5.37
"1021","2011-01-20",5.35
"1022","2011-01-21",5.37
"1023","2011-01-24",5.39
"1024","2011-01-25",5.44
"1025","2011-01-26",5.47
"1026","2011-01-27",5.36
"1027","2011-01-28",5.16
"1028","2011-01-31",5.07
"1029","2011-02-01",5.11
"1030","2011-02-02",5.16
"1031","2011-02-03",5.27
"1032","2011-02-04",5.31
"1033","2011-02-07",5.27
"1034","2011-02-08",5.23
"1035","2011-02-09",5.14
"1036","2011-02-10",5.13
"1037","2011-02-11",5.17
"1038","2011-02-14",5.18
"1039","2011-02-15",5.09
"1040","2011-02-16",5.09
"1041","2011-02-17",5.31
"1042","2011-02-18",5.37
"1043","2011-02-22",5.24
"1044","2011-02-23",5.12
"1045","2011-02-24",5.17
"1046","2011-02-25",5.32
"1047","2011-02-28",5.4
"1048","2011-03-01",5.27
"1049","2011-03-02",5.3
"1050","2011-03-03",5.4
"1051","2011-03-04",5.48
"1052","2011-03-07",5.51
"1053","2011-03-08",5.69
"1054","2011-03-09",5.81
"1055","2011-03-10",5.45
"1056","2011-03-11",5.65
"1057","2011-03-14",5.69
"1058","2011-03-15",5.59
"1059","2011-03-16",5.45
"1060","2011-03-17",5.48
"1061","2011-03-18",5.69
"1062","2011-03-21",5.75
"1063","2011-03-22",5.64
"1064","2011-03-23",5.71
"1065","2011-03-24",5.59
"1066","2011-03-25",5.71
"1067","2011-03-28",5.63
"1068","2011-03-29",5.84
"1069","2011-03-30",6.08
"1070","2011-03-31",6.1
"1071","2011-04-01",6.07
"1072","2011-04-04",5.99
"1073","2011-04-05",5.82
"1074","2011-04-06",5.9
"1075","2011-04-07",5.79
"1076","2011-04-08",5.63
"1077","2011-04-11",5.72
"1078","2011-04-12",5.56
"1079","2011-04-13",5.45
"1080","2011-04-14",5.59
"1081","2011-04-15",5.65
"1082","2011-04-18",5.49
"1083","2011-04-19",5.39
"1084","2011-04-20",5.47
"1085","2011-04-21",5.43
"1086","2011-04-25",5.4
"1087","2011-04-26",5.66
"1088","2011-04-27",5.78
"1089","2011-04-28",5.74
"1090","2011-04-29",5.84
"1091","2011-05-02",5.72
"1092","2011-05-03",5.49
"1093","2011-05-04",5.39
"1094","2011-05-05",5.32
"1095","2011-05-06",5.39
"1096","2011-05-09",5.46
"1097","2011-05-10",5.62
"1098","2011-05-11",5.69
"1099","2011-05-12",5.74
"1100","2011-05-13",5.47
"1101","2011-05-16",5.36
"1102","2011-05-17",5.34
"1103","2011-05-18",5.51
"1104","2011-05-19",5.4
"1105","2011-05-20",5.3
"1106","2011-05-23",5.2
"1107","2011-05-24",5.15
"1108","2011-05-25",5.47
"1109","2011-05-26",5.56
"1110","2011-05-27",5.71
"1111","2011-05-31",5.61
"1112","2011-06-01",5.31
"1113","2011-06-02",5.45
"1114","2011-06-03",5.31
"1115","2011-06-06",5.23
"1116","2011-06-07",5.38
"1117","2011-06-08",5.47
"1118","2011-06-09",5.59
"1119","2011-06-10",5.35
"1120","2011-06-13",5.29
"1121","2011-06-14",5.41
"1122","2011-06-15",5.26
"1123","2011-06-16",5.32
"1124","2011-06-17",5.18
"1125","2011-06-20",5.33
"1126","2011-06-21",5.41
"1127","2011-06-22",5.24
"1128","2011-06-23",5.33
"1129","2011-06-24",5.5
"1130","2011-06-27",5.5
"1131","2011-06-28",5.52
"1132","2011-06-29",5.55
"1133","2011-06-30",5.6
"1134","2011-07-01",5.6
"1135","2011-07-05",5.72
"1136","2011-07-06",5.85
"1137","2011-07-07",5.91
"1138","2011-07-08",5.83
"1139","2011-07-11",5.83
"1140","2011-07-12",5.85
"1141","2011-07-13",5.92
"1142","2011-07-14",5.95
"1143","2011-07-15",5.93
"1144","2011-07-18",5.77
"1145","2011-07-19",5.95
"1146","2011-07-20",5.79
"1147","2011-07-21",5.92
"1148","2011-07-22",5.78
"1149","2011-07-25",5.7
"1150","2011-07-26",5.67
"1151","2011-07-27",5.53
"1152","2011-07-28",5.42
"1153","2011-07-29",5.77
"1154","2011-08-01",5.71
"1155","2011-08-02",5.45
"1156","2011-08-03",5.59
"1157","2011-08-04",5.39
"1158","2011-08-05",5.26
"1159","2011-08-08",5.07
"1160","2011-08-09",5.44
"1161","2011-08-10",4.96
"1162","2011-08-11",5.17
"1163","2011-08-12",5.16
"1164","2011-08-15",5.33
"1165","2011-08-16",5.37
"1166","2011-08-17",5.52
"1167","2011-08-18",5.1
"1168","2011-08-19",4.97
"1169","2011-08-22",4.83
"1170","2011-08-23",5.11
"1171","2011-08-24",5.14
"1172","2011-08-25",4.89
"1173","2011-08-26",5.05
"1174","2011-08-29",5.3
"1175","2011-08-30",5.21
"1176","2011-08-31",5.11
"1177","2011-09-01",5.02
"1178","2011-09-02",4.85
"1179","2011-09-06",4.71
"1180","2011-09-07",4.97
"1181","2011-09-08",4.88
"1182","2011-09-09",4.83
"1183","2011-09-12",4.94
"1184","2011-09-13",4.89
"1185","2011-09-14",5.01
"1186","2011-09-15",4.98
"1187","2011-09-16",5.03
"1188","2011-09-19",4.84
"1189","2011-09-20",4.73
"1190","2011-09-21",4.58
"1191","2011-09-22",4.47
"1192","2011-09-23",4.53
"1193","2011-09-26",4.5
"1194","2011-09-27",4.59
"1195","2011-09-28",4.41
"1196","2011-09-29",4.56
"1197","2011-09-30",4.49
"1198","2011-10-03",4.26
"1199","2011-10-04",4.46
"1200","2011-10-05",4.37
"1201","2011-10-06",4.5
"1202","2011-10-07",4.26
"1203","2011-10-10",4.49
"1204","2011-10-11",4.45
"1205","2011-10-12",4.59
"1206","2011-10-13",4.52
"1207","2011-10-14",4.74
"1208","2011-10-17",4.61
"1209","2011-10-18",4.72
"1210","2011-10-19",4.53
"1211","2011-10-20",4.65
"1212","2011-10-21",4.65
"1213","2011-10-24",4.92
"1214","2011-10-25",4.69
"1215","2011-10-26",4.76
"1216","2011-10-27",4.88
"1217","2011-10-28",4.98
"1218","2011-10-31",4.61
"1219","2011-11-01",4.49
"1220","2011-11-02",4.67
"1221","2011-11-03",4.99
"1222","2011-11-04",4.69
"1223","2011-11-07",4.82
"1224","2011-11-08",4.95
"1225","2011-11-09",4.6
"1226","2011-11-10",4.7
"1227","2011-11-11",4.77
"1228","2011-11-14",4.7
"1229","2011-11-15",4.87
"1230","2011-11-16",4.67
"1231","2011-11-17",4.51
"1232","2011-11-18",4.35
"1233","2011-11-21",4.23
"1234","2011-11-22",4.27
"1235","2011-11-23",4.09
"1236","2011-11-25",4.06
"1237","2011-11-28",4.09
"1238","2011-11-29",4.01
"1239","2011-11-30",4.12
"1240","2011-12-01",4.31
"1241","2011-12-02",4.45
"1242","2011-12-05",4.47
"1243","2011-12-06",4.53
"1244","2011-12-07",4.54
"1245","2011-12-08",4.22
"1246","2011-12-09",4.41
"1247","2011-12-12",4.27
"1248","2011-12-13",4.13
"1249","2011-12-14",4.37
"1250","2011-12-15",4.46
"1251","2011-12-16",4.67
"1252","2011-12-19",4.61
"1253","2011-12-20",4.82
"1254","2011-12-21",4.81
"1255","2011-12-22",4.91
"1256","2011-12-23",4.91
"1257","2011-12-27",4.95
"1258","2011-12-28",4.73
"1259","2011-12-29",4.82
"1260","2011-12-30",4.8
"1261","2012-01-03",4.81
"1262","2012-01-04",4.91
"1263","2012-01-05",4.88
"1264","2012-01-06",4.9
"1265","2012-01-09",5.19
"1266","2012-01-10",5.21
"1267","2012-01-11",5.29
"1268","2012-01-12",5.37
"1269","2012-01-13",5.11
"1270","2012-01-17",5.08
"1271","2012-01-18",5.3
"1272","2012-01-19",5.3
"1273","2012-01-20",5.32
"1274","2012-01-23",5.29
"1275","2012-01-24",5.33
"1276","2012-01-25",5.5
"1277","2012-01-26",5.45
"1278","2012-01-27",5.3
"1279","2012-01-30",5.37
"1280","2012-01-31",5.34
"1281","2012-02-01",5.57
"1282","2012-02-02",5.84
"1283","2012-02-03",5.85
"1284","2012-02-06",5.71
"1285","2012-02-07",5.86
"1286","2012-02-08",5.88
"1287","2012-02-09",5.75
"1288","2012-02-10",5.66
"1289","2012-02-13",5.72
"1290","2012-02-14",5.56
"1291","2012-02-15",5.49
"1292","2012-02-16",5.98
"1293","2012-02-17",5.67
"1294","2012-02-21",5.29
"1295","2012-02-22",5.19
"1296","2012-02-23",5.4
"1297","2012-02-24",5.5
"1298","2012-02-27",5.54
"1299","2012-02-28",5.48
"1300","2012-02-29",5.45
"1301","2012-03-01",5.48
"1302","2012-03-02",5.26
"1303","2012-03-05",5.48
"1304","2012-03-06",5.28
"1305","2012-03-07",5.24
"1306","2012-03-08",5.26
"1307","2012-03-09",5.37
"1308","2012-03-12",5.35
"1309","2012-03-13",5.56
"1310","2012-03-14",5.44
"1311","2012-03-15",5.38
"1312","2012-03-16",5.23
"1313","2012-03-19",5.21
"1314","2012-03-20",5.14
"1315","2012-03-21",5.09
"1316","2012-03-22",5.1
"1317","2012-03-23",5.27
"1318","2012-03-26",5.33
"1319","2012-03-27",5.31
"1320","2012-03-28",5.3
"1321","2012-03-29",5.33
"1322","2012-03-30",5.27
"1323","2012-04-02",5.54
"1324","2012-04-03",5.5
"1325","2012-04-04",5.21
"1326","2012-04-05",5.2
"1327","2012-04-09",5.2
"1328","2012-04-10",4.99
"1329","2012-04-11",5.07
"1330","2012-04-12",5.14
"1331","2012-04-13",5
"1332","2012-04-16",5.33
"1333","2012-04-17",5.27
"1334","2012-04-18",5.21
"1335","2012-04-19",5.15
"1336","2012-04-20",5.29
"1337","2012-04-23",5.02
"1338","2012-04-24",5.25
"1339","2012-04-25",5.37
"1340","2012-04-26",5.2
"1341","2012-04-27",5.38
"1342","2012-04-30",5.29
"1343","2012-05-01",5.18
"1344","2012-05-02",5.21
"1345","2012-05-03",5.15
"1346","2012-05-04",5.06
"1347","2012-05-07",5.15
"1348","2012-05-08",5.19
"1349","2012-05-09",5.03
"1350","2012-05-10",5.09
"1351","2012-05-11",5.08
"1352","2012-05-14",4.92
"1353","2012-05-15",4.93
"1354","2012-05-16",4.77
"1355","2012-05-17",4.71
"1356","2012-05-18",4.69
"1357","2012-05-21",4.78
"1358","2012-05-22",4.58
"1359","2012-05-23",4.59
"1360","2012-05-24",4.63
"1361","2012-05-25",4.61
"1362","2012-05-29",4.57
"1363","2012-05-30",4.51
"1364","2012-05-31",4.62
"1365","2012-06-01",4.43
"1366","2012-06-04",4.42
"1367","2012-06-05",4.55
"1368","2012-06-06",4.76
"1369","2012-06-07",4.83
"1370","2012-06-08",4.92
"1371","2012-06-11",4.72
"1372","2012-06-12",4.61
"1373","2012-06-13",4.71
"1374","2012-06-14",4.78
"1375","2012-06-15",4.92
"1376","2012-06-18",4.82
"1377","2012-06-19",4.93
"1378","2012-06-20",4.84
"1379","2012-06-21",4.63
"1380","2012-06-22",5
"1381","2012-06-25",4.93
"1382","2012-06-26",4.85
"1383","2012-06-27",5.06
"1384","2012-06-28",5.01
"1385","2012-06-29",5.23
"1386","2012-07-02",5.32
"1387","2012-07-03",5.27
"1388","2012-07-05",5.13
"1389","2012-07-06",4.91
"1390","2012-07-09",4.94
"1391","2012-07-10",5
"1392","2012-07-11",5.04
"1393","2012-07-12",5.14
"1394","2012-07-13",5.4
"1395","2012-07-16",5.36
"1396","2012-07-17",5.33
"1397","2012-07-18",5.42
"1398","2012-07-19",5.44
"1399","2012-07-20",5.09
"1400","2012-07-23",4.97
"1401","2012-07-24",4.95
"1402","2012-07-25",4.99
"1403","2012-07-26",5.01
"1404","2012-07-27",5.4
"1405","2012-07-30",5.33
"1406","2012-07-31",5.56
"1407","2012-08-01",5.1
"1408","2012-08-02",4.96
"1409","2012-08-03",5.21
"1410","2012-08-06",5.32
"1411","2012-08-07",5.27
"1412","2012-08-08",5.31
"1413","2012-08-09",5.06
"1414","2012-08-10",5.06
"1415","2012-08-13",5.17
"1416","2012-08-14",5.24
"1417","2012-08-15",5.34
"1418","2012-08-16",5.2
"1419","2012-08-17",5.39
"1420","2012-08-20",5.35
"1421","2012-08-21",5.38
"1422","2012-08-22",5.3
"1423","2012-08-23",5.26
"1424","2012-08-24",5.31
"1425","2012-08-27",5.36
"1426","2012-08-28",5.36
"1427","2012-08-29",5.46
"1428","2012-08-30",5.41
"1429","2012-08-31",5.4
"1430","2012-09-04",5.49
"1431","2012-09-05",5.45
"1432","2012-09-06",5.54
"1433","2012-09-07",5.61
"1434","2012-09-10",5.49
"1435","2012-09-11",5.66
"1436","2012-09-12",5.58
"1437","2012-09-13",5.72
"1438","2012-09-14",5.9
"1439","2012-09-17",5.88
"1440","2012-09-18",5.83
"1441","2012-09-19",5.76
"1442","2012-09-20",5.89
"1443","2012-09-21",5.92
"1444","2012-09-24",6.3
"1445","2012-09-25",6.62
"1446","2012-09-26",7.05
"1447","2012-09-27",7.11
"1448","2012-09-28",6.72
"1449","2012-10-01",6.86
"1450","2012-10-02",6.74
"1451","2012-10-03",6.51
"1452","2012-10-04",6.5
"1453","2012-10-05",6.31
"1454","2012-10-08",6.43
"1455","2012-10-09",6.08
"1456","2012-10-10",6.03
"1457","2012-10-11",6.18
"1458","2012-10-12",6.12
"1459","2012-10-15",6.07
"1460","2012-10-16",6.11
"1461","2012-10-17",6.18
"1462","2012-10-18",5.9
"1463","2012-10-19",5.69
"1464","2012-10-22",5.83
"1465","2012-10-23",5.8
"1466","2012-10-24",5.82
"1467","2012-10-25",5.84
"1468","2012-10-26",6.16
"1469","2012-10-31",6.19
"1470","2012-11-01",6.22
"1471","2012-11-02",6.27
"1472","2012-11-05",6.33
"1473","2012-11-06",6.28
"1474","2012-11-07",5.83
"1475","2012-11-08",5.79
"1476","2012-11-09",5.81
"1477","2012-11-12",5.8
"1478","2012-11-13",5.79
"1479","2012-11-14",5.66
"1480","2012-11-15",5.67
"1481","2012-11-16",5.68
"1482","2012-11-19",5.79
"1483","2012-11-20",5.7
"1484","2012-11-21",5.74
"1485","2012-11-23",5.76
"1486","2012-11-26",5.93
"1487","2012-11-27",5.77
"1488","2012-11-28",6.08
"1489","2012-11-29",6.16
"1490","2012-11-30",5.94
"1491","2012-12-03",5.88
"1492","2012-12-04",6
"1493","2012-12-05",6.02
"1494","2012-12-06",5.96
"1495","2012-12-07",5.92
"1496","2012-12-10",5.98
"1497","2012-12-11",6.14
"1498","2012-12-12",6
"1499","2012-12-13",6.11
"1500","2012-12-14",6.08
"1501","2012-12-17",6.25
"1502","2012-12-18",6.4
"1503","2012-12-19",6.29
"1504","2012-12-20",6.31
"1505","2012-12-21",6.27
"1506","2012-12-24",6.27
"1507","2012-12-26",6.11
"1508","2012-12-27",6.19
"1509","2012-12-28",6.07
"1510","2012-12-31",6.23
"1511","2013-01-02",6.67
"1512","2013-01-03",6.66
"1513","2013-01-04",6.72
"1514","2013-01-07",6.52
"1515","2013-01-08",6.65
"1516","2013-01-09",6.68
"1517","2013-01-10",6.55
"1518","2013-01-11",6.3
"1519","2013-01-14",6.27
"1520","2013-01-15",6.3
"1521","2013-01-16",6.27
"1522","2013-01-17",6.3
"1523","2013-01-18",6.43
"1524","2013-01-22",6.54
"1525","2013-01-23",6.28
"1526","2013-01-24",6.42
"1527","2013-01-25",6.4
"1528","2013-01-28",6.55
"1529","2013-01-29",6.68
"1530","2013-01-30",6.45
"1531","2013-01-31",6.42
"1532","2013-02-01",6.56
"1533","2013-02-04",6.12
"1534","2013-02-05",6.07
"1535","2013-02-06",6.26
"1536","2013-02-07",6.18
"1537","2013-02-08",6.21
"1538","2013-02-11",5.99
"1539","2013-02-12",6.01
"1540","2013-02-13",6
"1541","2013-02-14",6.2
"1542","2013-02-15",6.12
"1543","2013-02-19",6.19
"1544","2013-02-20",5.99
"1545","2013-02-21",6.05
"1546","2013-02-22",6.12
"1547","2013-02-25",5.94
"1548","2013-02-26",6.09
"1549","2013-02-27",6.07
"1550","2013-02-28",6.13
"1551","2013-03-01",6.13
"1552","2013-03-04",6.05
"1553","2013-03-05",6.08
"1554","2013-03-06",6.1
"1555","2013-03-07",6.08
"1556","2013-03-08",6.1
"1557","2013-03-11",6.08
"1558","2013-03-12",6.13
"1559","2013-03-13",6.14
"1560","2013-03-14",6.11
"1561","2013-03-15",5.85
"1562","2013-03-18",5.95
"1563","2013-03-19",5.96
"1564","2013-03-20",6.11
"1565","2013-03-21",5.89
"1566","2013-03-22",5.91
"1567","2013-03-25",5.84
"1568","2013-03-26",5.95
"1569","2013-03-27",5.85
"1570","2013-03-28",6.01
"1571","2013-04-01",5.96
"1572","2013-04-02",5.91
"1573","2013-04-03",5.87
"1574","2013-04-04",6.06
"1575","2013-04-05",6.26
"1576","2013-04-08",6.11
"1577","2013-04-09",5.98
"1578","2013-04-10",6.1
"1579","2013-04-11",6.05
"1580","2013-04-12",5.92
"1581","2013-04-15",5.68
"1582","2013-04-16",5.87
"1583","2013-04-17",5.62
"1584","2013-04-18",5.68
"1585","2013-04-19",5.71
"1586","2013-04-22",5.91
"1587","2013-04-23",6.01
"1588","2013-04-24",5.88
"1589","2013-04-25",5.8
"1590","2013-04-26",5.78
"1591","2013-04-29",5.97
"1592","2013-04-30",6
"1593","2013-05-01",5.65
"1594","2013-05-02",5.78
"1595","2013-05-03",5.85
"1596","2013-05-06",6.05
"1597","2013-05-07",6.23
"1598","2013-05-08",6.31
"1599","2013-05-09",6.21
"1600","2013-05-10",6.23
"1601","2013-05-13",6.3
"1602","2013-05-14",6.46
"1603","2013-05-15",6.44
"1604","2013-05-16",6.31
"1605","2013-05-17",6.34
"1606","2013-05-20",6.42
"1607","2013-05-21",6.49
"1608","2013-05-22",6.31
"1609","2013-05-23",6.34
"1610","2013-05-24",6.25
"1611","2013-05-28",6.4
"1612","2013-05-29",6.29
"1613","2013-05-30",6.24
"1614","2013-05-31",6.19
"1615","2013-06-03",6.38
"1616","2013-06-04",6.23
"1617","2013-06-05",6.13
"1618","2013-06-06",6.19
"1619","2013-06-07",6.29
"1620","2013-06-10",6.37
"1621","2013-06-11",6.24
"1622","2013-06-12",6.15
"1623","2013-06-13",6.25
"1624","2013-06-14",6.09
"1625","2013-06-17",6.08
"1626","2013-06-18",6.21
"1627","2013-06-19",6.11
"1628","2013-06-20",5.96
"1629","2013-06-21",6.21
"1630","2013-06-24",6.09
"1631","2013-06-25",6.05
"1632","2013-06-26",6.02
"1633","2013-06-27",6.15
"1634","2013-06-28",6.26
"1635","2013-07-01",6.32
"1636","2013-07-02",6.36
"1637","2013-07-03",6.29
"1638","2013-07-05",6.41
"1639","2013-07-08",6.42
"1640","2013-07-09",6.5
"1641","2013-07-10",6.58
"1642","2013-07-11",6.74
"1643","2013-07-12",7.28
"1644","2013-07-15",7.6
"1645","2013-07-16",7.29
"1646","2013-07-17",7.47
"1647","2013-07-18",7.54
"1648","2013-07-19",7.6
"1649","2013-07-22",7.7
"1650","2013-07-23",7.62
"1651","2013-07-24",7.64
"1652","2013-07-25",7.23
"1653","2013-07-26",7.23
"1654","2013-07-29",6.96
"1655","2013-07-30",7.01
"1656","2013-07-31",7.08
"1657","2013-08-01",7.11
"1658","2013-08-02",7.05
"1659","2013-08-05",7.15
"1660","2013-08-06",7.06
"1661","2013-08-07",7.06
"1662","2013-08-08",7.05
"1663","2013-08-09",6.97
"1664","2013-08-12",6.87
"1665","2013-08-13",6.86
"1666","2013-08-14",6.91
"1667","2013-08-15",6.78
"1668","2013-08-16",6.75
"1669","2013-08-19",6.56
"1670","2013-08-20",6.45
"1671","2013-08-21",6.33
"1672","2013-08-22",6.39
"1673","2013-08-23",6.41
"1674","2013-08-26",6.41
"1675","2013-08-27",6.32
"1676","2013-08-28",6.21
"1677","2013-08-29",6.23
"1678","2013-08-30",6.07
"1679","2013-09-03",6.08
"1680","2013-09-04",6.09
"1681","2013-09-05",6.15
"1682","2013-09-06",6.18
"1683","2013-09-09",6.31
"1684","2013-09-10",6.44
"1685","2013-09-11",6.4
"1686","2013-09-12",6.32
"1687","2013-09-13",6.54
"1688","2013-09-16",6.44
"1689","2013-09-17",6.57
"1690","2013-09-18",6.67
"1691","2013-09-19",6.7
"1692","2013-09-20",6.95
"1693","2013-09-23",6.87
"1694","2013-09-24",6.95
"1695","2013-09-25",6.94
"1696","2013-09-26",7
"1697","2013-09-27",6.9
"1698","2013-09-30",7
"1699","2013-10-01",7
"1700","2013-10-02",7.01
"1701","2013-10-03",6.84
"1702","2013-10-04",6.78
"1703","2013-10-07",7.05
"1704","2013-10-08",7.1
"1705","2013-10-09",7.24
"1706","2013-10-10",7.43
"1707","2013-10-11",7.49
"1708","2013-10-14",7.7
"1709","2013-10-15",7.77
"1710","2013-10-16",7.9
"1711","2013-10-17",7.97
"1712","2013-10-18",7.98
"1713","2013-10-21",8.1
"1714","2013-10-22",7.9
"1715","2013-10-23",8.07
"1716","2013-10-24",8.06
"1717","2013-10-25",8.09
"1718","2013-10-28",8.13
"1719","2013-10-29",9
"1720","2013-10-30",8.99
"1721","2013-10-31",8.99
"1722","2013-11-01",9.46
"1723","2013-11-04",9.5
"1724","2013-11-05",9.31
"1725","2013-11-06",9.32
"1726","2013-11-07",9.74
"1727","2013-11-08",9.9
"1728","2013-11-11",9.98
"1729","2013-11-12",10
"1730","2013-11-13",10.28
"1731","2013-11-14",10.14
"1732","2013-11-15",10.01
"1733","2013-11-18",9.94
"1734","2013-11-19",9.7
"1735","2013-11-20",10.01
"1736","2013-11-21",10.19
"1737","2013-11-22",10.43
"1738","2013-11-25",10.46
"1739","2013-11-26",10.72
"1740","2013-11-27",10.89
"1741","2013-11-29",11.05
"1742","2013-12-02",11.01
"1743","2013-12-03",10.51
"1744","2013-12-04",10.71
"1745","2013-12-05",10.65
"1746","2013-12-06",10.7
"1747","2013-12-09",10.54
"1748","2013-12-10",10.5
"1749","2013-12-11",10.13
"1750","2013-12-12",10.14
"1751","2013-12-13",10.12
"1752","2013-12-16",10.35
"1753","2013-12-17",10.32
"1754","2013-12-18",10.5
"1755","2013-12-19",10.28
"1756","2013-12-20",10.66
"1757","2013-12-23",10.86
"1758","2013-12-24",10.96
"1759","2013-12-26",11.1
"1760","2013-12-27",10.82
"1761","2013-12-30",10.94
"1762","2013-12-31",11.09
"1763","2014-01-02",11.04
"1764","2014-01-03",11.07
"1765","2014-01-06",10.87
"1766","2014-01-07",10.97
"1767","2014-01-08",10.82
"1768","2014-01-09",11.01
"1769","2014-01-10",11
"1770","2014-01-13",10.76
"1771","2014-01-14",10.95
"1772","2014-01-15",11.07
"1773","2014-01-16",11.24
"1774","2014-01-17",11.73
"1775","2014-01-21",11.93
"1776","2014-01-22",11.7
"1777","2014-01-23",11.64
"1778","2014-01-24",10.94
"1779","2014-01-27",10.72
"1780","2014-01-28",10.78
"1781","2014-01-29",10.67
"1782","2014-01-30",10.84
"1783","2014-01-31",10.79
"1784","2014-02-03",10
"1785","2014-02-04",10.11
"1786","2014-02-05",9.96
"1787","2014-02-06",9.69
"1788","2014-02-07",9.61
"1789","2014-02-10",9.75
"1790","2014-02-11",9.78
"1791","2014-02-12",9.89
"1792","2014-02-13",10.07
"1793","2014-02-14",10.19
"1794","2014-02-18",10.71
"1795","2014-02-19",10.77
"1796","2014-02-20",9.41
"1797","2014-02-21",9.79
"1798","2014-02-24",9.79
"1799","2014-02-25",9.62
"1800","2014-02-26",9.97
"1801","2014-02-27",9.99
"1802","2014-02-28",9.96
"1803","2014-03-03",9.75
"1804","2014-03-04",10.01
"1805","2014-03-05",9.91
"1806","2014-03-06",9.95
"1807","2014-03-07",9.87
"1808","2014-03-10",9.98
"1809","2014-03-11",9.76
"1810","2014-03-12",9.52
"1811","2014-03-13",9.49
"1812","2014-03-14",9.54
"1813","2014-03-17",9.74
"1814","2014-03-18",9.93
"1815","2014-03-19",9.73
"1816","2014-03-20",9.67
"1817","2014-03-21",9.65
"1818","2014-03-24",9.41
"1819","2014-03-25",9.41
"1820","2014-03-26",9.25
"1821","2014-03-27",9.52
"1822","2014-03-28",9.63
"1823","2014-03-31",9.96
"1824","2014-04-01",10.31
"1825","2014-04-02",10.56
"1826","2014-04-03",10.49
"1827","2014-04-04",10.15
"1828","2014-04-07",9.92
"1829","2014-04-08",10.25
"1830","2014-04-09",10.16
"1831","2014-04-10",9.73
"1832","2014-04-11",9.63
"1833","2014-04-14",9.49
"1834","2014-04-15",9.75
"1835","2014-04-16",9.81
"1836","2014-04-17",9.89
"1837","2014-04-21",9.98
"1838","2014-04-22",10
"1839","2014-04-23",9.85
"1840","2014-04-24",9.7
"1841","2014-04-25",9.48
"1842","2014-04-28",9.66
"1843","2014-04-29",9.28
"1844","2014-04-30",9.08
"1845","2014-05-01",9
"1846","2014-05-02",9.03
"1847","2014-05-05",9.03
"1848","2014-05-06",8.66
"1849","2014-05-07",8.88
"1850","2014-05-08",8.7
"1851","2014-05-09",8.92
"1852","2014-05-12",8.96
"1853","2014-05-13",8.89
"1854","2014-05-14",8.67
"1855","2014-05-15",8.68
"1856","2014-05-16",8.72
"1857","2014-05-19",8.75
"1858","2014-05-20",8.55
"1859","2014-05-21",8.57
"1860","2014-05-22",8.61
"1861","2014-05-23",8.71
"1862","2014-05-27",9.03
"1863","2014-05-28",8.82
"1864","2014-05-29",8.89
"1865","2014-05-30",8.83
"1866","2014-06-02",8.61
"1867","2014-06-03",8.59
"1868","2014-06-04",8.7
"1869","2014-06-05",9
"1870","2014-06-06",9.13
"1871","2014-06-09",9.23
"1872","2014-06-10",9.14
"1873","2014-06-11",9.01
"1874","2014-06-12",8.83
"1875","2014-06-13",8.71
"1876","2014-06-16",8.72
"1877","2014-06-17",8.86
"1878","2014-06-18",8.96
"1879","2014-06-19",8.87
"1880","2014-06-20",9.07
"1881","2014-06-23",8.97
"1882","2014-06-24",8.88
"1883","2014-06-25",9.02
"1884","2014-06-26",9.05
"1885","2014-06-27",9.02
"1886","2014-06-30",8.95
"1887","2014-07-01",9.26
"1888","2014-07-02",9.12
"1889","2014-07-03",8.99
"1890","2014-07-07",8.78
"1891","2014-07-08",8.59
"1892","2014-07-09",8.7
"1893","2014-07-10",9.19
"1894","2014-07-11",9.25
"1895","2014-07-14",9.2
"1896","2014-07-15",9.15
"1897","2014-07-16",9.04
"1898","2014-07-17",8.84
"1899","2014-07-18",9.01
"1900","2014-07-21",8.97
"1901","2014-07-22",9.07
"1902","2014-07-23",9.16
"1903","2014-07-24",10.03
"1904","2014-07-25",9.75
"1905","2014-07-28",9.7
"1906","2014-07-29",9.85
"1907","2014-07-30",9.95
"1908","2014-07-31",9.85
"1909","2014-08-01",9.82
"1910","2014-08-04",9.97
"1911","2014-08-05",9.9
"1912","2014-08-06",10.06
"1913","2014-08-07",9.96
"1914","2014-08-08",10.39
"1915","2014-08-11",10.28
"1916","2014-08-12",10.16
"1917","2014-08-13",10.49
"1918","2014-08-14",10.35
"1919","2014-08-15",10.43
"1920","2014-08-18",10.6
"1921","2014-08-19",10.49
"1922","2014-08-20",10.47
"1923","2014-08-21",10.28
"1924","2014-08-22",10.23
"1925","2014-08-25",10.08
"1926","2014-08-26",10.11
"1927","2014-08-27",10.19
"1928","2014-08-28",10.03
"1929","2014-08-29",10.04
"1930","2014-09-02",10.18
"1931","2014-09-03",10.15
"1932","2014-09-04",10.17
"1933","2014-09-05",10.17
"1934","2014-09-08",10.13
"1935","2014-09-09",9.99
"1936","2014-09-10",10.02
