"","date","CCXI"
"1002","2016-02-02",3.75
"1003","2016-02-03",3.65
"1004","2016-02-04",3.7
"1005","2016-02-05",3.6
"1006","2016-02-08",3.29
"1007","2016-02-09",3.56
"1008","2016-02-10",3.62
"1009","2016-02-11",3.52
"1010","2016-02-12",3.67
"1011","2016-02-16",3.7
"1012","2016-02-17",3.66
"1013","2016-02-18",3.54
"1014","2016-02-19",3.71
"1015","2016-02-22",3.57
"1016","2016-02-23",3.31
"1017","2016-02-24",3.4
"1018","2016-02-25",3.32
"1019","2016-02-26",3.3
"1020","2016-02-29",3.29
"1021","2016-03-01",3.46
"1022","2016-03-02",3.48
"1023","2016-03-03",3.47
"1024","2016-03-04",3.44
"1025","2016-03-07",3.57
"1026","2016-03-08",3.34
"1027","2016-03-09",3.21
"1028","2016-03-10",3.27
"1029","2016-03-11",3.48
"1030","2016-03-14",3.48
"1031","2016-03-15",3.01
"1032","2016-03-16",2.7
"1033","2016-03-17",2.7
"1034","2016-03-18",2.62
"1035","2016-03-21",2.68
"1036","2016-03-22",2.55
"1037","2016-03-23",2.36
"1038","2016-03-24",2.36
"1039","2016-03-28",2.24
"1040","2016-03-29",2.4
"1041","2016-03-30",2.34
"1042","2016-03-31",2.49
"1043","2016-04-01",2.61
"1044","2016-04-04",2.7
"1045","2016-04-05",2.71
"1046","2016-04-06",3.08
"1047","2016-04-07",2.8
"1048","2016-04-08",2.59
"1049","2016-04-11",2.58
"1050","2016-04-12",2.56
"1051","2016-04-13",2.6
"1052","2016-04-14",2.52
"1053","2016-04-15",2.46
"1054","2016-04-18",2.45
"1055","2016-04-19",2.31
"1056","2016-04-20",2.57
"1057","2016-04-21",2.62
"1058","2016-04-22",2.72
"1059","2016-04-25",2.5
"1060","2016-04-26",2.47
"1061","2016-04-27",2.4
"1062","2016-04-28",2.44
"1063","2016-04-29",2.4
"1064","2016-05-02",2.38
"1065","2016-05-03",2.23
"1066","2016-05-04",2.04
"1067","2016-05-05",2.05
"1068","2016-05-06",2.03
"1069","2016-05-09",2.1
"1070","2016-05-10",2.99
"1071","2016-05-11",4.6
"1072","2016-05-12",3.98
"1073","2016-05-13",3.82
"1074","2016-05-16",4.03
"1075","2016-05-17",3.85
"1076","2016-05-18",4.77
"1077","2016-05-19",4.37
"1078","2016-05-20",4.28
"1079","2016-05-23",4.37
"1080","2016-05-24",4.37
"1081","2016-05-25",4.48
"1082","2016-05-26",4.42
"1083","2016-05-27",5.2
"1084","2016-05-31",5.39
"1085","2016-06-01",4.96
"1086","2016-06-02",5.17
"1087","2016-06-03",5.08
"1088","2016-06-06",5.4
"1089","2016-06-07",5.48
"1090","2016-06-08",5.5
"1091","2016-06-09",5.37
"1092","2016-06-10",5.39
"1093","2016-06-13",5.32
"1094","2016-06-14",5.28
"1095","2016-06-15",5.33
"1096","2016-06-16",4.8
"1097","2016-06-17",4.75
"1098","2016-06-20",4.57
"1099","2016-06-21",4.48
"1100","2016-06-22",4.43
"1101","2016-06-23",4.68
"1102","2016-06-24",4.49
"1103","2016-06-27",4.36
"1104","2016-06-28",4.52
"1105","2016-06-29",4.47
"1106","2016-06-30",4.49
"1107","2016-07-01",4.74
"1108","2016-07-05",4.63
"1109","2016-07-06",4.74
"1110","2016-07-07",4.82
"1111","2016-07-08",4.8
"1112","2016-07-11",4.77
"1113","2016-07-12",4.76
"1114","2016-07-13",4.65
"1115","2016-07-14",4.52
"1116","2016-07-15",4.54
"1117","2016-07-18",4.76
"1118","2016-07-19",4.52
"1119","2016-07-20",4.64
"1120","2016-07-21",4.68
"1121","2016-07-22",4.63
"1122","2016-07-25",4.45
"1123","2016-07-26",4.55
"1124","2016-07-27",4.7
"1125","2016-07-28",4.69
"1126","2016-07-29",4.7
"1127","2016-08-01",4.67
"1128","2016-08-02",4.63
"1129","2016-08-03",4.47
"1130","2016-08-04",4.42
"1131","2016-08-05",4.49
"1132","2016-08-08",4.37
"1133","2016-08-09",4.24
"1134","2016-08-10",4.12
"1135","2016-08-11",4.11
"1136","2016-08-12",4.32
"1137","2016-08-15",4.37
"1138","2016-08-16",4.45
"1139","2016-08-17",4.6
"1140","2016-08-18",4.71
"1141","2016-08-19",4.66
"1142","2016-08-22",4.64
"1143","2016-08-23",4.61
"1144","2016-08-24",4.64
"1145","2016-08-25",4.84
"1146","2016-08-26",5
"1147","2016-08-29",4.92
"1148","2016-08-30",5.26
"1149","2016-08-31",5
"1150","2016-09-01",5.29
"1151","2016-09-02",4.22
"1152","2016-09-06",4.44
"1153","2016-09-07",4.48
"1154","2016-09-08",4.68
"1155","2016-09-09",4.32
"1156","2016-09-12",4.45
"1157","2016-09-13",4.31
"1158","2016-09-14",4.47
"1159","2016-09-15",4.61
"1160","2016-09-16",4.64
"1161","2016-09-19",4.63
"1162","2016-09-20",5.14
"1163","2016-09-21",5.16
"1164","2016-09-22",5.2
"1165","2016-09-23",5.21
"1166","2016-09-26",5.25
"1167","2016-09-27",5.87
"1168","2016-09-28",5.64
"1169","2016-09-29",5.54
"1170","2016-09-30",6.04
"1171","2016-10-03",6.18
"1172","2016-10-04",6.05
"1173","2016-10-05",6.3
"1174","2016-10-06",6.21
"1175","2016-10-07",6.18
"1176","2016-10-10",6.36
"1177","2016-10-11",6.19
"1178","2016-10-12",5.85
"1179","2016-10-13",5.79
"1180","2016-10-14",5.8
"1181","2016-10-17",5.81
"1182","2016-10-18",6.16
"1183","2016-10-19",5.98
"1184","2016-10-20",6.28
"1185","2016-10-21",6.25
"1186","2016-10-24",6.23
"1187","2016-10-25",6.22
"1188","2016-10-26",6.2
"1189","2016-10-27",6.37
"1190","2016-10-28",6.28
"1191","2016-10-31",5.98
"1192","2016-11-01",6.17
"1193","2016-11-02",6.07
"1194","2016-11-03",5.59
"1195","2016-11-04",6.19
"1196","2016-11-07",6.72
"1197","2016-11-08",6.83
"1198","2016-11-09",7.92
"1199","2016-11-10",7.74
"1200","2016-11-11",8.05
"1201","2016-11-14",7.66
"1202","2016-11-15",7.78
"1203","2016-11-16",7.89
"1204","2016-11-17",7.94
"1205","2016-11-18",7.98
"1206","2016-11-21",8.13
"1207","2016-11-22",8.1
"1208","2016-11-23",8.13
"1209","2016-11-25",8.14
"1210","2016-11-28",8.03
"1211","2016-11-29",7.94
"1212","2016-11-30",7.84
"1213","2016-12-01",7.85
"1214","2016-12-02",8.16
"1215","2016-12-05",8.08
"1216","2016-12-06",8.12
"1217","2016-12-07",7.73
"1218","2016-12-08",7.6
"1219","2016-12-09",7.91
"1220","2016-12-12",8.03
"1221","2016-12-13",7.75
"1222","2016-12-14",7.93
"1223","2016-12-15",8.22
"1224","2016-12-16",9
"1225","2016-12-19",8.57
"1226","2016-12-20",8.49
"1227","2016-12-21",8.02
"1228","2016-12-22",7.56
"1229","2016-12-23",8.15
"1230","2016-12-27",7.99
"1231","2016-12-28",7.79
"1232","2016-12-29",7.77
"1233","2016-12-30",7.4
"1234","2017-01-03",7.82
"1235","2017-01-04",8.19
"1236","2017-01-05",7.7
"1237","2017-01-06",8.03
"1238","2017-01-09",8.2
"1239","2017-01-10",8.41
"1240","2017-01-11",8
"1241","2017-01-12",7.96
"1242","2017-01-13",7.94
"1243","2017-01-17",7.77
"1244","2017-01-18",7.98
"1245","2017-01-19",7.88
"1246","2017-01-20",7.56
"1247","2017-01-23",7.35
"1248","2017-01-24",7.28
"1249","2017-01-25",7.38
"1250","2017-01-26",7.16
"1251","2017-01-27",7.26
"1252","2017-01-30",7.16
"1253","2017-01-31",7.27
"1254","2017-02-01",7.32
"1255","2017-02-02",7.16
"1256","2017-02-03",7.23
"1257","2017-02-06",7.14
"1258","2017-02-07",6.67
"1259","2017-02-08",6.47
"1260","2017-02-09",6.75
"1261","2017-02-10",6.68
"1262","2017-02-13",6.59
"1263","2017-02-14",6.75
"1264","2017-02-15",6.74
"1265","2017-02-16",6.83
"1266","2017-02-17",7.04
"1267","2017-02-21",7.17
"1268","2017-02-22",6.55
"1269","2017-02-23",6.33
"1270","2017-02-24",6.26
"1271","2017-02-27",6.44
"1272","2017-02-28",6.62
"1273","2017-03-01",6.82
"1274","2017-03-02",6.99
"1275","2017-03-03",6.95
"1276","2017-03-06",6.85
"1277","2017-03-07",6.62
"1278","2017-03-08",6.69
"1279","2017-03-09",6.72
"1280","2017-03-10",6.67
"1281","2017-03-13",6.74
"1282","2017-03-14",6.69
"1283","2017-03-15",7.31
"1284","2017-03-16",7.64
"1285","2017-03-17",7.68
"1286","2017-03-20",7.66
"1287","2017-03-21",7.3
"1288","2017-03-22",7.16
"1289","2017-03-23",7.08
"1290","2017-03-24",7.4
"1291","2017-03-27",7.7
"1292","2017-03-28",7.21
"1293","2017-03-29",7.14
"1294","2017-03-30",7.08
"1295","2017-03-31",7.28
"1296","2017-04-03",7.18
"1297","2017-04-04",7.07
"1298","2017-04-05",6.94
"1299","2017-04-06",7.02
"1300","2017-04-07",7.01
"1301","2017-04-10",6.99
"1302","2017-04-11",7.02
"1303","2017-04-12",6.99
"1304","2017-04-13",7.02
"1305","2017-04-17",7.42
"1306","2017-04-18",7.15
"1307","2017-04-19",7.08
"1308","2017-04-20",7.18
"1309","2017-04-21",7.1
"1310","2017-04-24",7.1
"1311","2017-04-25",7.1
"1312","2017-04-26",7.35
"1313","2017-04-27",7.22
"1314","2017-04-28",7.24
"1315","2017-05-01",7.39
"1316","2017-05-02",7.1
"1317","2017-05-03",7.09
"1318","2017-05-04",7.07
"1319","2017-05-05",7.01
"1320","2017-05-08",7
"1321","2017-05-09",7.06
"1322","2017-05-10",7.08
"1323","2017-05-11",7.52
"1324","2017-05-12",7.37
"1325","2017-05-15",7.21
"1326","2017-05-16",7.27
"1327","2017-05-17",7.01
"1328","2017-05-18",7.05
"1329","2017-05-19",7.02
"1330","2017-05-22",7.08
"1331","2017-05-23",7.07
"1332","2017-05-24",6.95
"1333","2017-05-25",6.97
"1334","2017-05-26",6.9
"1335","2017-05-30",6.75
"1336","2017-05-31",6.64
"1337","2017-06-01",6.78
"1338","2017-06-02",6.97
"1339","2017-06-05",6.96
"1340","2017-06-06",6.93
"1341","2017-06-07",7.11
"1342","2017-06-08",7.4
"1343","2017-06-09",7.42
"1344","2017-06-12",7.31
"1345","2017-06-13",7.28
"1346","2017-06-14",7.29
"1347","2017-06-15",7.28
"1348","2017-06-16",7.3
"1349","2017-06-19",7.69
"1350","2017-06-20",7.87
"1351","2017-06-21",8.15
"1352","2017-06-22",8.21
"1353","2017-06-23",8.42
"1354","2017-06-26",8.78
"1355","2017-06-27",8.83
"1356","2017-06-28",9.25
"1357","2017-06-29",9.09
"1358","2017-06-30",9.36
"1359","2017-07-03",9.08
"1360","2017-07-05",9.25
"1361","2017-07-06",9.23
"1362","2017-07-07",9.22
"1363","2017-07-10",9.26
"1364","2017-07-11",9.85
"1365","2017-07-12",10.36
"1366","2017-07-13",10.42
"1367","2017-07-14",10.49
"1368","2017-07-17",9.98
"1369","2017-07-18",9.82
"1370","2017-07-19",9.94
"1371","2017-07-20",10.02
"1372","2017-07-21",10.05
"1373","2017-07-24",10.25
"1374","2017-07-25",10.09
"1375","2017-07-26",10.17
"1376","2017-07-27",9.96
"1377","2017-07-28",9.96
"1378","2017-07-31",10.14
"1379","2017-08-01",9.99
"1380","2017-08-02",10.69
"1381","2017-08-03",10.06
"1382","2017-08-04",10.39
"1383","2017-08-07",10.39
"1384","2017-08-08",10.14
"1385","2017-08-09",7.85
"1386","2017-08-10",7.41
"1387","2017-08-11",7.2
"1388","2017-08-14",7.26
"1389","2017-08-15",7.06
"1390","2017-08-16",7.25
"1391","2017-08-17",6.99
"1392","2017-08-18",6.87
"1393","2017-08-21",6.82
"1394","2017-08-22",6.84
"1395","2017-08-23",6.77
"1396","2017-08-24",6.5
"1397","2017-08-25",6.81
"1398","2017-08-28",6.85
"1399","2017-08-29",6.96
"1400","2017-08-30",6.92
"1401","2017-08-31",6.94
"1402","2017-09-01",6.95
"1403","2017-09-05",6.98
"1404","2017-09-06",7.02
"1405","2017-09-07",7.37
"1406","2017-09-08",7.32
"1407","2017-09-11",7.32
"1408","2017-09-12",7.33
"1409","2017-09-13",7.38
"1410","2017-09-14",7.31
"1411","2017-09-15",7.21
"1412","2017-09-18",7.32
"1413","2017-09-19",7.29
"1414","2017-09-20",7.29
"1415","2017-09-21",7.2
"1416","2017-09-22",7.21
"1417","2017-09-25",7.28
"1418","2017-09-26",7.2
"1419","2017-09-27",7.3
"1420","2017-09-28",7.52
"1421","2017-09-29",7.42
"1422","2017-10-02",7.93
"1423","2017-10-03",8.17
"1424","2017-10-04",8.41
"1425","2017-10-05",8.42
"1426","2017-10-06",8.3
"1427","2017-10-09",8.07
"1428","2017-10-10",7.73
"1429","2017-10-11",7.78
"1430","2017-10-12",7.81
"1431","2017-10-13",7.89
"1432","2017-10-16",7.72
"1433","2017-10-17",7.57
"1434","2017-10-18",7.44
"1435","2017-10-19",7.17
"1436","2017-10-20",7.03
"1437","2017-10-23",6.75
"1438","2017-10-24",6.82
"1439","2017-10-25",6.76
"1440","2017-10-26",6.71
"1441","2017-10-27",7
"1442","2017-10-30",6.64
"1443","2017-10-31",6.57
"1444","2017-11-01",6.65
"1445","2017-11-02",7.09
"1446","2017-11-03",7.19
"1447","2017-11-06",7.03
"1448","2017-11-07",7.09
"1449","2017-11-08",7.77
"1450","2017-11-09",7.41
"1451","2017-11-10",7.49
"1452","2017-11-13",7.31
"1453","2017-11-14",7.21
"1454","2017-11-15",7.26
"1455","2017-11-16",7.35
"1456","2017-11-17",7.32
"1457","2017-11-20",7.21
"1458","2017-11-21",7.02
"1459","2017-11-22",7
"1460","2017-11-24",6.96
"1461","2017-11-27",6.96
"1462","2017-11-28",6.78
"1463","2017-11-29",6.83
"1464","2017-11-30",6.5
"1465","2017-12-01",6.85
"1466","2017-12-04",6.47
"1467","2017-12-05",6.29
"1468","2017-12-06",5.96
"1469","2017-12-07",5.92
"1470","2017-12-08",5.84
"1471","2017-12-11",5.78
"1472","2017-12-12",5.73
"1473","2017-12-13",5.99
"1474","2017-12-14",5.67
"1475","2017-12-15",5.87
"1476","2017-12-18",5.84
"1477","2017-12-19",5.63
"1478","2017-12-20",5.53
"1479","2017-12-21",5.87
"1480","2017-12-22",5.76
"1481","2017-12-26",5.66
"1482","2017-12-27",5.55
"1483","2017-12-28",5.91
"1484","2017-12-29",5.95
"1485","2018-01-02",5.9
"1486","2018-01-03",6.19
"1487","2018-01-04",8.63
"1488","2018-01-05",8.45
"1489","2018-01-08",8.76
"1490","2018-01-09",8.35
"1491","2018-01-10",8.42
"1492","2018-01-11",9
"1493","2018-01-12",8.38
"1494","2018-01-16",8.18
"1495","2018-01-17",8.34
"1496","2018-01-18",8.16
"1497","2018-01-19",8.35
"1498","2018-01-22",8.31
"1499","2018-01-23",8.75
"1500","2018-01-24",8.69
"1501","2018-01-25",9.34
"1502","2018-01-26",9.62
"1503","2018-01-29",9.41
"1504","2018-01-30",9.63
"1505","2018-01-31",9.35
"1506","2018-02-01",9.49
"1507","2018-02-02",9.66
"1508","2018-02-05",8.84
"1509","2018-02-06",9.31
"1510","2018-02-07",9.28
"1511","2018-02-08",9.24
"1512","2018-02-09",9.14
"1513","2018-02-12",8.97
"1514","2018-02-13",9.15
"1515","2018-02-14",9.63
"1516","2018-02-15",9.4
"1517","2018-02-16",9.47
"1518","2018-02-20",9.3
"1519","2018-02-21",9.7
"1520","2018-02-22",10.27
"1521","2018-02-23",9.56
"1522","2018-02-26",9.67
"1523","2018-02-27",9.75
"1524","2018-02-28",9.72
"1525","2018-03-01",9.82
"1526","2018-03-02",10.81
"1527","2018-03-05",10.86
"1528","2018-03-06",11.02
"1529","2018-03-07",10.99
"1530","2018-03-08",10.89
"1531","2018-03-09",12.19
"1532","2018-03-12",12.19
"1533","2018-03-13",12.79
"1534","2018-03-14",14.02
"1535","2018-03-15",13.85
"1536","2018-03-16",14.14
"1537","2018-03-19",14.14
"1538","2018-03-20",14.26
"1539","2018-03-21",14.99
"1540","2018-03-22",14.55
"1541","2018-03-23",14.12
"1542","2018-03-26",14.41
"1543","2018-03-27",13.95
"1544","2018-03-28",14.01
"1545","2018-03-29",13.6
"1546","2018-04-02",12.33
"1547","2018-04-03",12.08
"1548","2018-04-04",12.8
"1549","2018-04-05",12.66
"1550","2018-04-06",12.33
"1551","2018-04-09",12.35
"1552","2018-04-10",12.35
"1553","2018-04-11",12.13
"1554","2018-04-12",11.86
"1555","2018-04-13",11.7
"1556","2018-04-16",10.98
"1557","2018-04-17",11.34
"1558","2018-04-18",11.01
"1559","2018-04-19",10.91
"1560","2018-04-20",10.82
"1561","2018-04-23",10.67
"1562","2018-04-24",10.78
"1563","2018-04-25",10.62
"1564","2018-04-26",10.87
"1565","2018-04-27",11.15
"1566","2018-04-30",10.93
"1567","2018-05-01",11
"1568","2018-05-02",11.01
"1569","2018-05-03",11.04
"1570","2018-05-04",11.17
"1571","2018-05-07",11.43
"1572","2018-05-08",11.26
"1573","2018-05-09",11.21
"1574","2018-05-10",10.74
"1575","2018-05-11",10.91
"1576","2018-05-14",11.11
"1577","2018-05-15",11.43
"1578","2018-05-16",12.5
"1579","2018-05-17",12.47
"1580","2018-05-18",12.29
"1581","2018-05-21",12.94
"1582","2018-05-22",12.71
"1583","2018-05-23",13.08
"1584","2018-05-24",12.93
"1585","2018-05-25",12.79
"1586","2018-05-29",12.75
"1587","2018-05-30",12.79
"1588","2018-05-31",12.98
"1589","2018-06-01",12.96
"1590","2018-06-04",12.06
"1591","2018-06-05",11.7
"1592","2018-06-06",12.17
"1593","2018-06-07",11.77
"1594","2018-06-08",12.02
"1595","2018-06-11",11.84
"1596","2018-06-12",12
"1597","2018-06-13",12.21
"1598","2018-06-14",12.52
"1599","2018-06-15",12.53
"1600","2018-06-18",12.46
"1601","2018-06-19",12.32
"1602","2018-06-20",12.4
"1603","2018-06-21",11.5
"1604","2018-06-22",12.03
"1605","2018-06-25",12.38
"1606","2018-06-26",13.05
"1607","2018-06-27",13.12
"1608","2018-06-28",13.98
"1609","2018-06-29",13.17
"1610","2018-07-02",12.65
"1611","2018-07-03",12.69
"1612","2018-07-05",13.12
"1613","2018-07-06",13.67
"1614","2018-07-09",13.72
"1615","2018-07-10",13.72
"1616","2018-07-11",13.29
"1617","2018-07-12",13.61
"1618","2018-07-13",13.58
"1619","2018-07-16",12.71
"1620","2018-07-17",12.54
"1621","2018-07-18",12.46
"1622","2018-07-19",12.3
"1623","2018-07-20",12.33
"1624","2018-07-23",12.64
"1625","2018-07-24",12.15
"1626","2018-07-25",12.36
"1627","2018-07-26",12.43
"1628","2018-07-27",11.37
"1629","2018-07-30",11.11
"1630","2018-07-31",11.56
"1631","2018-08-01",11.17
"1632","2018-08-02",11.21
"1633","2018-08-03",10.97
"1634","2018-08-06",10.94
"1635","2018-08-07",11.15
"1636","2018-08-08",11.44
"1637","2018-08-09",11.6
"1638","2018-08-10",11.95
"1639","2018-08-13",12.67
"1640","2018-08-14",11.29
"1641","2018-08-15",11.41
"1642","2018-08-16",10.95
"1643","2018-08-17",11.03
"1644","2018-08-20",10.92
"1645","2018-08-21",11.02
"1646","2018-08-22",11.23
"1647","2018-08-23",11.24
"1648","2018-08-24",11.48
"1649","2018-08-27",11.73
"1650","2018-08-28",12.22
"1651","2018-08-29",12.76
"1652","2018-08-30",12.93
"1653","2018-08-31",13.18
"1654","2018-09-04",13.43
"1655","2018-09-05",12.61
"1656","2018-09-06",12.51
"1657","2018-09-07",10.77
"1658","2018-09-10",11.13
"1659","2018-09-11",11.16
"1660","2018-09-12",11.09
"1661","2018-09-13",11.24
"1662","2018-09-14",10.95
"1663","2018-09-17",10.49
"1664","2018-09-18",11.52
"1665","2018-09-19",11.83
"1666","2018-09-20",12.37
"1667","2018-09-21",12.91
"1668","2018-09-24",12.82
"1669","2018-09-25",13.07
"1670","2018-09-26",13.19
"1671","2018-09-27",10.81
"1672","2018-09-28",12.64
"1673","2018-10-01",12.26
"1674","2018-10-02",11.36
"1675","2018-10-03",11.5
"1676","2018-10-04",11.18
"1677","2018-10-05",11.08
"1678","2018-10-08",10.64
"1679","2018-10-09",10.61
"1680","2018-10-10",10.1
"1681","2018-10-11",10.02
"1682","2018-10-12",10.24
"1683","2018-10-15",10.55
"1684","2018-10-16",11.5
"1685","2018-10-17",11.61
"1686","2018-10-18",11.69
"1687","2018-10-19",11.41
"1688","2018-10-22",11.06
"1689","2018-10-23",11.11
"1690","2018-10-24",10.8
"1691","2018-10-25",11.13
"1692","2018-10-26",10.96
"1693","2018-10-29",10.39
"1694","2018-10-30",11.42
"1695","2018-10-31",10.82
"1696","2018-11-01",11.39
"1697","2018-11-02",11.53
"1698","2018-11-05",11.66
"1699","2018-11-06",11.54
"1700","2018-11-07",12
"1701","2018-11-08",11.7
"1702","2018-11-09",10.05
"1703","2018-11-12",9.36
"1704","2018-11-13",9.32
"1705","2018-11-14",9.15
"1706","2018-11-15",9.7
"1707","2018-11-16",10.17
"1708","2018-11-19",9.45
"1709","2018-11-20",9.53
"1710","2018-11-21",9.7
"1711","2018-11-23",9.91
"1712","2018-11-26",10.07
"1713","2018-11-27",10
"1714","2018-11-28",10.3
"1715","2018-11-29",9.96
"1716","2018-11-30",10.05
"1717","2018-12-03",10.47
"1718","2018-12-04",10.23
"1719","2018-12-06",10.22
"1720","2018-12-07",9.85
"1721","2018-12-10",10.04
"1722","2018-12-11",10.1
"1723","2018-12-12",10.41
"1724","2018-12-13",10.14
"1725","2018-12-14",10.03
"1726","2018-12-17",9.99
"1727","2018-12-18",10.02
"1728","2018-12-19",9.97
"1729","2018-12-20",10.1
"1730","2018-12-21",9.9
"1731","2018-12-24",9.96
"1732","2018-12-26",10.58
"1733","2018-12-27",10.49
"1734","2018-12-28",10.94
"1735","2018-12-31",10.91
"1736","2019-01-02",11.07
"1737","2019-01-03",11.34
"1738","2019-01-04",11.83
"1739","2019-01-07",11.94
"1740","2019-01-08",11.87
"1741","2019-01-09",11.88
"1742","2019-01-10",12.38
"1743","2019-01-11",12.31
"1744","2019-01-14",12.14
"1745","2019-01-15",12.14
"1746","2019-01-16",12.22
"1747","2019-01-17",12.39
"1748","2019-01-18",12.45
"1749","2019-01-22",11.71
"1750","2019-01-23",11.76
"1751","2019-01-24",11.93
"1752","2019-01-25",12.43
"1753","2019-01-28",11.63
"1754","2019-01-29",11.29
"1755","2019-01-30",12.37
"1756","2019-01-31",12.24
"1757","2019-02-01",12.1
"1758","2019-02-04",12.1
"1759","2019-02-05",11.75
"1760","2019-02-06",11.55
"1761","2019-02-07",11.06
"1762","2019-02-08",11.34
"1763","2019-02-11",11.66
"1764","2019-02-12",10.92
"1765","2019-02-13",10.7
"1766","2019-02-14",10.86
"1767","2019-02-15",10.96
"1768","2019-02-19",10.82
"1769","2019-02-20",11.09
"1770","2019-02-21",11.07
"1771","2019-02-22",11.24
"1772","2019-02-25",10.9
"1773","2019-02-26",10.67
"1774","2019-02-27",10.84
"1775","2019-02-28",10.75
"1776","2019-03-01",10.78
"1777","2019-03-04",11.02
"1778","2019-03-05",10.88
"1779","2019-03-06",10.3
"1780","2019-03-07",10.16
"1781","2019-03-08",10.01
"1782","2019-03-11",10.33
"1783","2019-03-12",10.78
"1784","2019-03-13",10.1
"1785","2019-03-14",10.22
"1786","2019-03-15",10.19
"1787","2019-03-18",10.78
"1788","2019-03-19",11.41
"1789","2019-03-20",11.02
"1790","2019-03-21",10.5
"1791","2019-03-22",10.91
"1792","2019-03-25",12.16
"1793","2019-03-26",12.15
"1794","2019-03-27",12.97
"1795","2019-03-28",13.31
"1796","2019-03-29",13.89
"1797","2019-04-01",13.5
"1798","2019-04-02",14.08
"1799","2019-04-03",14.47
"1800","2019-04-04",14.53
"1801","2019-04-05",14.85
"1802","2019-04-08",14.22
"1803","2019-04-09",13.64
"1804","2019-04-10",13.64
"1805","2019-04-11",13.65
"1806","2019-04-12",13.13
"1807","2019-04-15",13.05
"1808","2019-04-16",12.93
"1809","2019-04-17",12.29
"1810","2019-04-18",12.13
"1811","2019-04-22",12.38
"1812","2019-04-23",12.78
"1813","2019-04-24",12.7
"1814","2019-04-25",13.05
"1815","2019-04-26",13.12
"1816","2019-04-29",13.61
"1817","2019-04-30",13.27
"1818","2019-05-01",12.94
"1819","2019-05-02",12.79
"1820","2019-05-03",12.93
"1821","2019-05-06",13.41
"1822","2019-05-07",12.75
"1823","2019-05-08",12.2
"1824","2019-05-09",12.21
"1825","2019-05-10",12.33
"1826","2019-05-13",11.98
"1827","2019-05-14",11.94
"1828","2019-05-15",12.35
"1829","2019-05-16",12.52
"1830","2019-05-17",12.43
"1831","2019-05-20",11.82
"1832","2019-05-21",11.86
"1833","2019-05-22",11.78
"1834","2019-05-23",11.6
"1835","2019-05-24",11.71
"1836","2019-05-28",12.35
"1837","2019-05-29",12.32
"1838","2019-05-30",11.81
"1839","2019-05-31",11.28
"1840","2019-06-03",11.2
"1841","2019-06-04",11.08
"1842","2019-06-05",8.96
"1843","2019-06-06",8.71
"1844","2019-06-07",8.66
"1845","2019-06-10",8.58
"1846","2019-06-11",8.31
"1847","2019-06-12",8.69
"1848","2019-06-13",8.68
"1849","2019-06-14",8.34
"1850","2019-06-17",8.78
"1851","2019-06-18",8.71
"1852","2019-06-19",8.57
"1853","2019-06-20",8.85
"1854","2019-06-21",8.7
"1855","2019-06-24",8.53
"1856","2019-06-25",8.72
"1857","2019-06-26",8.69
"1858","2019-06-27",8.94
"1859","2019-06-28",9.3
"1860","2019-07-01",8.96
"1861","2019-07-02",8.81
"1862","2019-07-03",8.89
"1863","2019-07-05",8.89
"1864","2019-07-08",8.47
"1865","2019-07-09",8.83
"1866","2019-07-10",8.86
"1867","2019-07-11",8.67
"1868","2019-07-12",8.5
"1869","2019-07-15",8.26
"1870","2019-07-16",8.27
"1871","2019-07-17",8.11
"1872","2019-07-18",8.28
"1873","2019-07-19",8.16
"1874","2019-07-22",8.29
"1875","2019-07-23",8.15
"1876","2019-07-24",7.96
"1877","2019-07-25",7.53
"1878","2019-07-26",7.74
"1879","2019-07-29",7.95
"1880","2019-07-30",8.09
"1881","2019-07-31",7.98
"1882","2019-08-01",7.92
"1883","2019-08-02",7.87
"1884","2019-08-05",7.62
"1885","2019-08-06",6.88
"1886","2019-08-07",6.91
"1887","2019-08-08",7.11
"1888","2019-08-09",6.84
"1889","2019-08-12",6.75
"1890","2019-08-13",7.02
"1891","2019-08-14",6.81
"1892","2019-08-15",6.47
"1893","2019-08-16",6.72
"1894","2019-08-19",7.09
"1895","2019-08-20",7.07
"1896","2019-08-21",7.12
"1897","2019-08-22",6.95
"1898","2019-08-23",6.7
"1899","2019-08-26",6.8
"1900","2019-08-27",6.62
"1901","2019-08-28",6.75
"1902","2019-08-29",6.76
"1903","2019-08-30",6.66
"1904","2019-09-03",6.6
"1905","2019-09-04",6.69
"1906","2019-09-05",6.96
"1907","2019-09-06",6.86
"1908","2019-09-09",7.2
"1909","2019-09-10",7.59
"1910","2019-09-11",7.7
"1911","2019-09-12",7.64
"1912","2019-09-13",7.58
"1913","2019-09-16",7.63
"1914","2019-09-17",7.58
"1915","2019-09-18",7.25
"1916","2019-09-19",7.59
"1917","2019-09-20",7.5
"1918","2019-09-23",7.23
"1919","2019-09-24",6.92
"1920","2019-09-25",6.81
"1921","2019-09-26",6.6
"1922","2019-09-27",6.55
"1923","2019-09-30",6.78
"1924","2019-10-01",6.81
"1925","2019-10-02",6.89
"1926","2019-10-03",7.21
"1927","2019-10-04",7.16
"1928","2019-10-07",7.35
"1929","2019-10-08",7.31
"1930","2019-10-09",7.4
"1931","2019-10-10",7.72
"1932","2019-10-11",7.59
"1933","2019-10-14",7.27
"1934","2019-10-15",7.75
"1935","2019-10-16",7.65
