"","date","OCUL"
"993","2018-07-03",6.47
"994","2018-07-05",6.49
"995","2018-07-06",6.4
"996","2018-07-09",6.4
"997","2018-07-10",6.38
"998","2018-07-11",6.52
"999","2018-07-12",6.59
"1000","2018-07-13",6.56
"1001","2018-07-16",6.2
"1002","2018-07-17",6.22
"1003","2018-07-18",6.27
"1004","2018-07-19",6.43
"1005","2018-07-20",6.07
"1006","2018-07-23",6.04
"1007","2018-07-24",5.86
"1008","2018-07-25",5.76
"1009","2018-07-26",5.73
"1010","2018-07-27",5.5
"1011","2018-07-30",5.45
"1012","2018-07-31",5.55
"1013","2018-08-01",5.58
"1014","2018-08-02",5.54
"1015","2018-08-03",5.42
"1016","2018-08-06",5.43
"1017","2018-08-07",5.54
"1018","2018-08-08",5.9
"1019","2018-08-09",6.28
"1020","2018-08-10",6.22
"1021","2018-08-13",6.06
"1022","2018-08-14",6.28
"1023","2018-08-15",6.05
"1024","2018-08-16",6.17
"1025","2018-08-17",6
"1026","2018-08-20",6.05
"1027","2018-08-21",6.12
"1028","2018-08-22",6.45
"1029","2018-08-23",6.45
"1030","2018-08-24",6.31
"1031","2018-08-27",6.47
"1032","2018-08-28",6.37
"1033","2018-08-29",6.49
"1034","2018-08-30",6.51
"1035","2018-08-31",6.75
"1036","2018-09-04",6.75
"1037","2018-09-05",6.82
"1038","2018-09-06",6.69
"1039","2018-09-07",6.99
"1040","2018-09-10",6.84
"1041","2018-09-11",6.62
"1042","2018-09-12",6.6
"1043","2018-09-13",6.37
"1044","2018-09-14",6.2
"1045","2018-09-17",6.14
"1046","2018-09-18",6.28
"1047","2018-09-19",6.43
"1048","2018-09-20",6.43
"1049","2018-09-21",6.45
"1050","2018-09-24",6.44
"1051","2018-09-25",6.62
"1052","2018-09-26",6.93
"1053","2018-09-27",6.97
"1054","2018-09-28",6.88
"1055","2018-10-01",7.11
"1056","2018-10-02",6.79
"1057","2018-10-03",6.88
"1058","2018-10-04",6.53
"1059","2018-10-05",6.2
"1060","2018-10-08",6.14
"1061","2018-10-09",6.23
"1062","2018-10-10",5.88
"1063","2018-10-11",6.08
"1064","2018-10-12",6.08
"1065","2018-10-15",6.16
"1066","2018-10-16",6.46
"1067","2018-10-17",6.37
"1068","2018-10-18",6.18
"1069","2018-10-19",6.17
"1070","2018-10-22",6.01
"1071","2018-10-23",5.84
"1072","2018-10-24",5.29
"1073","2018-10-25",5.39
"1074","2018-10-26",5.28
"1075","2018-10-29",5.12
"1076","2018-10-30",4.86
"1077","2018-10-31",4.96
"1078","2018-11-01",5.15
"1079","2018-11-02",5.24
"1080","2018-11-05",5.17
"1081","2018-11-06",5.24
"1082","2018-11-07",5.41
"1083","2018-11-08",5.66
"1084","2018-11-09",5.56
"1085","2018-11-12",5.29
"1086","2018-11-13",5.29
"1087","2018-11-14",5.04
"1088","2018-11-15",5.34
"1089","2018-11-16",5.32
"1090","2018-11-19",5.24
"1091","2018-11-20",5.11
"1092","2018-11-21",5.27
"1093","2018-11-23",5.68
"1094","2018-11-26",5.65
"1095","2018-11-27",5.37
"1096","2018-11-28",5.66
"1097","2018-11-29",6.06
"1098","2018-11-30",6.66
"1099","2018-12-03",5.73
"1100","2018-12-04",5.61
"1101","2018-12-06",6.07
"1102","2018-12-07",5.82
"1103","2018-12-10",5.6
"1104","2018-12-11",5.83
"1105","2018-12-12",5.73
"1106","2018-12-13",5.64
"1107","2018-12-14",5.33
"1108","2018-12-17",5.04
"1109","2018-12-18",4.88
"1110","2018-12-19",4.69
"1111","2018-12-20",4.49
"1112","2018-12-21",4.16
"1113","2018-12-24",4.15
"1114","2018-12-26",4.07
"1115","2018-12-27",3.87
"1116","2018-12-28",4.13
"1117","2018-12-31",3.98
"1118","2019-01-02",4.1
"1119","2019-01-03",4.06
"1120","2019-01-04",4.31
"1121","2019-01-07",4.17
"1122","2019-01-08",4.14
"1123","2019-01-09",4.15
"1124","2019-01-10",4
"1125","2019-01-11",3.95
"1126","2019-01-14",3.94
"1127","2019-01-15",3.99
"1128","2019-01-16",3.96
"1129","2019-01-17",3.95
"1130","2019-01-18",3.94
"1131","2019-01-22",3.75
"1132","2019-01-23",3.59
"1133","2019-01-24",3.66
"1134","2019-01-25",3.84
"1135","2019-01-28",3.8
"1136","2019-01-29",3.82
"1137","2019-01-30",3.81
"1138","2019-01-31",3.78
"1139","2019-02-01",3.8
"1140","2019-02-04",3.83
"1141","2019-02-05",3.82
"1142","2019-02-06",3.73
"1143","2019-02-07",3.59
"1144","2019-02-08",3.51
"1145","2019-02-11",3.54
"1146","2019-02-12",3.57
"1147","2019-02-13",3.67
"1148","2019-02-14",3.67
"1149","2019-02-15",3.66
"1150","2019-02-19",3.7
"1151","2019-02-20",3.72
"1152","2019-02-21",3.61
"1153","2019-02-22",4.16
"1154","2019-02-25",4.77
"1155","2019-02-26",4.69
"1156","2019-02-27",4.64
"1157","2019-02-28",4.45
"1158","2019-03-01",4.67
"1159","2019-03-04",4.71
"1160","2019-03-05",4.56
"1161","2019-03-06",4.3
"1162","2019-03-07",4.38
"1163","2019-03-08",4.29
"1164","2019-03-11",4.39
"1165","2019-03-12",4.36
"1166","2019-03-13",4.21
"1167","2019-03-14",4.09
"1168","2019-03-15",4.05
"1169","2019-03-18",4.06
"1170","2019-03-19",4.1
"1171","2019-03-20",4.16
"1172","2019-03-21",4.16
"1173","2019-03-22",3.94
"1174","2019-03-25",3.98
"1175","2019-03-26",4.02
"1176","2019-03-27",4.02
"1177","2019-03-28",3.98
"1178","2019-03-29",3.97
"1179","2019-04-01",4.07
"1180","2019-04-02",4.15
"1181","2019-04-03",4.24
"1182","2019-04-04",4.34
"1183","2019-04-05",4.44
"1184","2019-04-08",4.24
"1185","2019-04-09",4.01
"1186","2019-04-10",4.08
"1187","2019-04-11",3.96
"1188","2019-04-12",3.78
"1189","2019-04-15",3.71
"1190","2019-04-16",3.7
"1191","2019-04-17",3.65
"1192","2019-04-18",3.64
"1193","2019-04-22",3.66
"1194","2019-04-23",3.86
"1195","2019-04-24",3.97
"1196","2019-04-25",3.99
"1197","2019-04-26",4.09
"1198","2019-04-29",3.93
"1199","2019-04-30",3.75
"1200","2019-05-01",3.73
"1201","2019-05-02",3.62
"1202","2019-05-03",3.72
"1203","2019-05-06",3.96
"1204","2019-05-07",3.84
"1205","2019-05-08",3.73
"1206","2019-05-09",3.66
"1207","2019-05-10",3.68
"1208","2019-05-13",3.49
"1209","2019-05-14",3.6
"1210","2019-05-15",3.6
"1211","2019-05-16",3.53
"1212","2019-05-17",3.46
"1213","2019-05-20",3.37
"1214","2019-05-21",2.61
"1215","2019-05-22",2.65
"1216","2019-05-23",2.46
"1217","2019-05-24",2.64
"1218","2019-05-28",2.48
"1219","2019-05-29",2.6
"1220","2019-05-30",2.46
"1221","2019-05-31",2.9
"1222","2019-06-03",3.04
"1223","2019-06-04",2.93
"1224","2019-06-05",2.83
"1225","2019-06-06",2.79
"1226","2019-06-07",3.33
"1227","2019-06-10",3.25
"1228","2019-06-11",3.9
"1229","2019-06-12",3.82
"1230","2019-06-13",4.52
"1231","2019-06-14",4.37
"1232","2019-06-17",4.21
"1233","2019-06-18",4.48
"1234","2019-06-19",4.47
"1235","2019-06-20",4.13
"1236","2019-06-21",4.42
"1237","2019-06-24",4.36
"1238","2019-06-25",4.23
"1239","2019-06-26",4.27
"1240","2019-06-27",4.42
"1241","2019-06-28",4.4
"1242","2019-07-01",4.62
"1243","2019-07-02",4.71
"1244","2019-07-03",4.75
"1245","2019-07-05",5.15
"1246","2019-07-08",5.23
"1247","2019-07-09",5.13
"1248","2019-07-10",5.32
"1249","2019-07-11",5.14
"1250","2019-07-12",5.17
"1251","2019-07-15",5.3
"1252","2019-07-16",5.18
"1253","2019-07-17",4.8
"1254","2019-07-18",4.86
"1255","2019-07-19",4.56
"1256","2019-07-22",4.48
"1257","2019-07-23",4.43
"1258","2019-07-24",4.57
"1259","2019-07-25",4.37
"1260","2019-07-26",4.86
"1261","2019-07-29",4.72
"1262","2019-07-30",4.82
"1263","2019-07-31",4.65
"1264","2019-08-01",4.9
"1265","2019-08-02",4.82
"1266","2019-08-05",4.68
"1267","2019-08-06",4.64
"1268","2019-08-07",4.57
"1269","2019-08-08",4.2
"1270","2019-08-09",4.35
"1271","2019-08-12",4.32
"1272","2019-08-13",4.51
"1273","2019-08-14",4.24
"1274","2019-08-15",4.21
"1275","2019-08-16",4.48
"1276","2019-08-19",4.6
"1277","2019-08-20",4.61
"1278","2019-08-21",4.65
"1279","2019-08-22",4.69
"1280","2019-08-23",4.43
"1281","2019-08-26",4.05
"1282","2019-08-27",3.92
"1283","2019-08-28",4.01
"1284","2019-08-29",4.17
"1285","2019-08-30",4.29
"1286","2019-09-03",4.2
"1287","2019-09-04",4.19
"1288","2019-09-05",4.46
"1289","2019-09-06",4.38
"1290","2019-09-09",4.31
"1291","2019-09-10",4.44
"1292","2019-09-11",4.54
"1293","2019-09-12",4.44
"1294","2019-09-13",4.45
"1295","2019-09-16",4.37
"1296","2019-09-17",4.31
"1297","2019-09-18",4.3
"1298","2019-09-19",4.27
"1299","2019-09-20",4.14
"1300","2019-09-23",4.06
"1301","2019-09-24",3.815
"1302","2019-09-25",3.675
"1303","2019-09-26",3.295
"1304","2019-09-27",3.23
"1305","2019-09-30",3.04
"1306","2019-10-01",2.9
"1307","2019-10-02",3.1
"1308","2019-10-03",3.07
"1309","2019-10-04",3.15
"1310","2019-10-07",3.12
"1311","2019-10-08",2.94
"1312","2019-10-09",2.86
"1313","2019-10-10",2.8
"1314","2019-10-11",2.94
"1315","2019-10-14",3.06
"1316","2019-10-15",3.3
"1317","2019-10-16",3.27
"1318","2019-10-17",3.47
"1319","2019-10-18",3.44
"1320","2019-10-21",3.4
"1321","2019-10-22",3.62
"1322","2019-10-23",3.42
"1323","2019-10-24",3.21
"1324","2019-10-25",3.32
"1325","2019-10-28",3.5
"1326","2019-10-29",3.26
"1327","2019-10-30",3.36
"1328","2019-10-31",3.24
"1329","2019-11-01",3.42
"1330","2019-11-04",3.46
"1331","2019-11-05",3.39
"1332","2019-11-06",3.42
"1333","2019-11-07",3.29
"1334","2019-11-08",3.32
"1335","2019-11-11",2.93
"1336","2019-11-12",2.57
"1337","2019-11-13",2.77
"1338","2019-11-14",2.67
"1339","2019-11-15",2.8
"1340","2019-11-18",2.74
"1341","2019-11-19",2.8
"1342","2019-11-20",2.815
"1343","2019-11-21",2.95
"1344","2019-11-22",3.17
"1345","2019-11-25",3.18
"1346","2019-11-26",3.17
"1347","2019-11-27",3.55
"1348","2019-11-29",3.99
"1349","2019-12-02",3.98
"1350","2019-12-03",4
"1351","2019-12-04",4.08
"1352","2019-12-05",4.18
"1353","2019-12-06",4.37
"1354","2019-12-09",4.04
"1355","2019-12-10",4.09
"1356","2019-12-11",3.99
"1357","2019-12-12",4.05
"1358","2019-12-13",4.06
"1359","2019-12-16",4.06
"1360","2019-12-17",3.92
"1361","2019-12-18",3.94
"1362","2019-12-19",3.92
"1363","2019-12-20",4.02
"1364","2019-12-23",4.27
"1365","2019-12-24",4.73
"1366","2019-12-26",4.57
"1367","2019-12-27",4.19
"1368","2019-12-30",3.95
"1369","2019-12-31",3.95
"1370","2020-01-02",3.95
"1371","2020-01-03",4.35
"1372","2020-01-06",4.52
"1373","2020-01-07",4.5
"1374","2020-01-08",4.41
"1375","2020-01-09",4.41
"1376","2020-01-10",4.43
"1377","2020-01-13",4.44
"1378","2020-01-14",4.46
"1379","2020-01-15",4.53
"1380","2020-01-16",4.6
"1381","2020-01-17",4.63
"1382","2020-01-21",5.08
"1383","2020-01-22",4.79
"1384","2020-01-23",4.69
"1385","2020-01-24",4.52
"1386","2020-01-27",4.3
"1387","2020-01-28",4.42
"1388","2020-01-29",4.39
"1389","2020-01-30",4.39
"1390","2020-01-31",4.36
"1391","2020-02-03",4.52
"1392","2020-02-04",4.63
"1393","2020-02-05",4.86
"1394","2020-02-06",4.83
"1395","2020-02-07",5.21
"1396","2020-02-10",5.21
"1397","2020-02-11",5.2
"1398","2020-02-12",5.51
"1399","2020-02-13",5.41
"1400","2020-02-14",5.19
"1401","2020-02-18",5.25
"1402","2020-02-19",5.29
"1403","2020-02-20",5.36
"1404","2020-02-21",5.65
"1405","2020-02-24",5.14
"1406","2020-02-25",5.02
"1407","2020-02-26",4.96
"1408","2020-02-27",4.59
"1409","2020-02-28",4.705
"1410","2020-03-02",4.69
"1411","2020-03-03",5.46
"1412","2020-03-04",7.23
"1413","2020-03-05",7.4
"1414","2020-03-06",6.91
"1415","2020-03-09",6.08
"1416","2020-03-10",6.17
"1417","2020-03-11",5.35
"1418","2020-03-12",4.29
"1419","2020-03-13",4.74
"1420","2020-03-16",4.06
"1421","2020-03-17",5
"1422","2020-03-18",4.65
"1423","2020-03-19",4.75
"1424","2020-03-20",4.17
"1425","2020-03-23",4.82
"1426","2020-03-24",4.92
"1427","2020-03-25",5.02
"1428","2020-03-26",4.88
"1429","2020-03-27",4.92
"1430","2020-03-30",4.95
"1431","2020-03-31",4.95
"1432","2020-04-01",4.67
"1433","2020-04-02",4.76
"1434","2020-04-03",4.78
"1435","2020-04-06",5.15
"1436","2020-04-07",5.03
"1437","2020-04-08",5.24
"1438","2020-04-09",5.42
"1439","2020-04-13",5.72
"1440","2020-04-14",5.6
"1441","2020-04-15",5.54
"1442","2020-04-16",5.32
"1443","2020-04-17",5.17
"1444","2020-04-20",5.27
"1445","2020-04-21",4.89
"1446","2020-04-22",4.79
"1447","2020-04-23",4.89
"1448","2020-04-24",5.1
"1449","2020-04-27",5.66
"1450","2020-04-28",5.81
"1451","2020-04-29",6.12
"1452","2020-04-30",5.76
"1453","2020-05-01",5.75
"1454","2020-05-04",6.13
"1455","2020-05-05",6.405
"1456","2020-05-06",6.34
"1457","2020-05-07",6.64
"1458","2020-05-08",5.97
"1459","2020-05-11",6.525
"1460","2020-05-12",6.83
"1461","2020-05-13",6.32
"1462","2020-05-14",6.01
"1463","2020-05-15",6.875
"1464","2020-05-18",6.76
"1465","2020-05-19",6.45
"1466","2020-05-20",6.405
"1467","2020-05-21",6.06
"1468","2020-05-22",7.22
"1469","2020-05-26",6.84
"1470","2020-05-27",6.915
"1471","2020-05-28",7.045
"1472","2020-05-29",7.04
"1473","2020-06-01",7.14
"1474","2020-06-02",7.07
"1475","2020-06-03",6.92
"1476","2020-06-04",7.07
"1477","2020-06-05",7.24
"1478","2020-06-08",7.725
"1479","2020-06-09",7.65
"1480","2020-06-10",7.345
"1481","2020-06-11",7.09
"1482","2020-06-12",7.45
"1483","2020-06-15",8.255
"1484","2020-06-16",8.85
"1485","2020-06-17",8.69
"1486","2020-06-18",8.92
"1487","2020-06-19",8.875
"1488","2020-06-22",8.95
"1489","2020-06-23",8.8
"1490","2020-06-24",8.7
"1491","2020-06-25",8.75
"1492","2020-06-26",8.21
"1493","2020-06-29",8.28
"1494","2020-06-30",8.33
"1495","2020-07-01",8.25
"1496","2020-07-02",7.98
"1497","2020-07-06",7.55
"1498","2020-07-07",7.51
"1499","2020-07-08",7.51
"1500","2020-07-09",7.44
"1501","2020-07-10",7.42
"1502","2020-07-13",7.355
"1503","2020-07-14",7.55
"1504","2020-07-15",8.37
"1505","2020-07-16",8.53
"1506","2020-07-17",8.845
"1507","2020-07-20",8.87
"1508","2020-07-21",8.62
"1509","2020-07-22",8.75
"1510","2020-07-23",8.64
"1511","2020-07-24",8.54
"1512","2020-07-27",8.46
"1513","2020-07-28",8.3
"1514","2020-07-29",7.97
"1515","2020-07-30",8.11
"1516","2020-07-31",7.84
"1517","2020-08-03",8.39
"1518","2020-08-04",8.47
"1519","2020-08-05",8.74
"1520","2020-08-06",8.46
"1521","2020-08-07",8.21
"1522","2020-08-10",8.46
"1523","2020-08-11",8.1
"1524","2020-08-12",8.24
"1525","2020-08-13",8.065
"1526","2020-08-14",7.99
"1527","2020-08-17",8.48
"1528","2020-08-18",8.575
"1529","2020-08-19",8.44
"1530","2020-08-20",8.55
"1531","2020-08-21",8.37
"1532","2020-08-24",8.06
"1533","2020-08-25",8.59
"1534","2020-08-26",9.87
"1535","2020-08-27",9.4
"1536","2020-08-28",8.75
"1537","2020-08-31",8.7
"1538","2020-09-01",8.46
"1539","2020-09-02",8.38
"1540","2020-09-03",7.8
"1541","2020-09-04",7.72
"1542","2020-09-08",7.905
"1543","2020-09-09",8.26
"1544","2020-09-10",8.31
"1545","2020-09-11",8.08
"1546","2020-09-14",8.55
"1547","2020-09-15",8.56
"1548","2020-09-16",8.82
"1549","2020-09-17",8.85
"1550","2020-09-18",9.24
"1551","2020-09-21",8.94
"1552","2020-09-22",8.69
"1553","2020-09-23",8.23
"1554","2020-09-24",7.82
"1555","2020-09-25",7.89
"1556","2020-09-28",7.9
"1557","2020-09-29",7.81
"1558","2020-09-30",7.61
"1559","2020-10-01",7.91
"1560","2020-10-02",8.04
"1561","2020-10-05",8.42
"1562","2020-10-06",8.41
"1563","2020-10-07",10.82
"1564","2020-10-08",11.22
"1565","2020-10-09",11.27
"1566","2020-10-12",10.99
"1567","2020-10-13",12.11
"1568","2020-10-14",11.03
"1569","2020-10-15",10.51
"1570","2020-10-16",10.3
"1571","2020-10-19",10.25
"1572","2020-10-20",10.26
"1573","2020-10-21",10.53
"1574","2020-10-22",10.325
"1575","2020-10-23",10.18
"1576","2020-10-26",9.73
"1577","2020-10-27",9.69
"1578","2020-10-28",9.29
"1579","2020-10-29",9.49
"1580","2020-10-30",9.5
"1581","2020-11-02",10.61
"1582","2020-11-03",10.54
"1583","2020-11-04",12.05
"1584","2020-11-05",12
"1585","2020-11-06",12.84
"1586","2020-11-09",12.55
"1587","2020-11-10",13.39
"1588","2020-11-11",13.27
"1589","2020-11-12",13.17
"1590","2020-11-13",13.9
"1591","2020-11-16",13.78
"1592","2020-11-17",13.59
"1593","2020-11-18",13.43
"1594","2020-11-19",13.74
"1595","2020-11-20",14.66
"1596","2020-11-23",14.99
"1597","2020-11-24",15.48
"1598","2020-11-25",16.52
"1599","2020-11-27",17.42
