"","date","TX"
"768","2010-01-20",36.970001
"769","2010-01-21",35.599998
"770","2010-01-22",33.98
"771","2010-01-25",32.77
"772","2010-01-26",31.59
"773","2010-01-27",30.719999
"774","2010-01-28",30.73
"775","2010-01-29",29.76
"776","2010-02-01",31.9
"777","2010-02-02",32.32
"778","2010-02-03",31.65
"779","2010-02-04",29.16
"780","2010-02-05",29.65
"781","2010-02-08",29.52
"782","2010-02-09",30
"783","2010-02-10",30.07
"784","2010-02-11",30.049999
"785","2010-02-12",30.9
"786","2010-02-16",31.299999
"787","2010-02-17",31.41
"788","2010-02-18",31.889999
"789","2010-02-19",31.68
"790","2010-02-22",31.67
"791","2010-02-23",29.9
"792","2010-02-24",30.17
"793","2010-02-25",33.84
"794","2010-02-26",34.23
"795","2010-03-01",34.450001
"796","2010-03-02",35.34
"797","2010-03-03",35.900002
"798","2010-03-04",34.849998
"799","2010-03-05",35.880001
"800","2010-03-08",35.5
"801","2010-03-09",36.48
"802","2010-03-10",37.619999
"803","2010-03-11",36.830002
"804","2010-03-12",36.779999
"805","2010-03-15",36.389999
"806","2010-03-16",36.650002
"807","2010-03-17",36.830002
"808","2010-03-18",36.73
"809","2010-03-19",37.560001
"810","2010-03-22",37.66
"811","2010-03-23",39.950001
"812","2010-03-24",39.509998
"813","2010-03-25",39.099998
"814","2010-03-26",39.189999
"815","2010-03-29",41.029999
"816","2010-03-30",41.34
"817","2010-03-31",41.029999
"818","2010-04-01",41.98
"819","2010-04-05",43.049999
"820","2010-04-06",42.59
"821","2010-04-07",41.43
"822","2010-04-08",41
"823","2010-04-09",41.720001
"824","2010-04-12",41.299999
"825","2010-04-13",39.669998
"826","2010-04-14",39.630001
"827","2010-04-15",37.950001
"828","2010-04-16",37.470001
"829","2010-04-19",36.970001
"830","2010-04-20",37.049999
"831","2010-04-21",37.68
"832","2010-04-22",37.139999
"833","2010-04-23",37.48
"834","2010-04-26",37.23
"835","2010-04-27",35.509998
"836","2010-04-28",36.299999
"837","2010-04-29",37.369999
"838","2010-04-30",36.939999
"839","2010-05-03",36.25
"840","2010-05-04",33.939999
"841","2010-05-05",38.049999
"842","2010-05-06",34.419998
"843","2010-05-07",35.330002
"844","2010-05-10",39.139999
"845","2010-05-11",38.470001
"846","2010-05-12",38.18
"847","2010-05-13",36.650002
"848","2010-05-14",34.509998
"849","2010-05-17",33.5
"850","2010-05-18",32.919998
"851","2010-05-19",31.98
"852","2010-05-20",29.780001
"853","2010-05-21",32.799999
"854","2010-05-24",33.25
"855","2010-05-25",34.07
"856","2010-05-26",33
"857","2010-05-27",34.400002
"858","2010-05-28",34.049999
"859","2010-06-01",32.900002
"860","2010-06-02",35.209999
"861","2010-06-03",33.709999
"862","2010-06-04",32.060001
"863","2010-06-07",31.16
"864","2010-06-08",32.150002
"865","2010-06-09",32.66
"866","2010-06-10",34.810001
"867","2010-06-11",35.91
"868","2010-06-14",35.57
"869","2010-06-15",36.09
"870","2010-06-16",35.959999
"871","2010-06-17",35.200001
"872","2010-06-18",36.23
"873","2010-06-21",36.209999
"874","2010-06-22",35.490002
"875","2010-06-23",36.869999
"876","2010-06-24",35.560001
"877","2010-06-25",36.669998
"878","2010-06-28",35.849998
"879","2010-06-29",34.110001
"880","2010-06-30",32.919998
"881","2010-07-01",32.259998
"882","2010-07-02",32.5
"883","2010-07-06",34.419998
"884","2010-07-07",35.990002
"885","2010-07-08",36.970001
"886","2010-07-09",37.939999
"887","2010-07-12",36.57
"888","2010-07-13",36.599998
"889","2010-07-14",35.450001
"890","2010-07-15",34.880001
"891","2010-07-16",33.43
"892","2010-07-19",33.860001
"893","2010-07-20",35.5
"894","2010-07-21",35.25
"895","2010-07-22",36.389999
"896","2010-07-23",37.299999
"897","2010-07-26",36.990002
"898","2010-07-27",36.049999
"899","2010-07-28",35.380001
"900","2010-07-29",34.77
"901","2010-07-30",35.75
"902","2010-08-02",35.84
"903","2010-08-03",35.709999
"904","2010-08-04",34.490002
"905","2010-08-05",34.740002
"906","2010-08-06",35.77
"907","2010-08-09",35.84
"908","2010-08-10",33.990002
"909","2010-08-11",32.5
"910","2010-08-12",33.23
"911","2010-08-13",32.490002
"912","2010-08-16",32.889999
"913","2010-08-17",33.5
"914","2010-08-18",33.09
"915","2010-08-19",32.900002
"916","2010-08-20",33.18
"917","2010-08-23",32.299999
"918","2010-08-24",30.870001
"919","2010-08-25",31.360001
"920","2010-08-26",32.299999
"921","2010-08-27",33.439999
"922","2010-08-30",32.490002
"923","2010-08-31",32.77
"924","2010-09-01",33.959999
"925","2010-09-02",33.849998
"926","2010-09-03",34.200001
"927","2010-09-07",34.07
"928","2010-09-08",34.189999
"929","2010-09-09",34.360001
"930","2010-09-10",34.349998
"931","2010-09-13",35.139999
"932","2010-09-14",35.290001
"933","2010-09-15",35.27
"934","2010-09-16",35.09
"935","2010-09-17",33.810001
"936","2010-09-20",34.049999
"937","2010-09-21",33.439999
"938","2010-09-22",32.740002
"939","2010-09-23",31.559999
"940","2010-09-24",32.450001
"941","2010-09-27",33.349998
"942","2010-09-28",33.060001
"943","2010-09-29",33.299999
"944","2010-09-30",32.650002
"945","2010-10-01",33
"946","2010-10-04",32.549999
"947","2010-10-05",33.860001
"948","2010-10-06",34.650002
"949","2010-10-07",34.52
"950","2010-10-08",35.27
"951","2010-10-11",35.400002
"952","2010-10-12",35.549999
"953","2010-10-13",35.68
"954","2010-10-14",35.849998
"955","2010-10-15",35.759998
"956","2010-10-18",35.720001
"957","2010-10-19",35.220001
"958","2010-10-20",35.459999
"959","2010-10-21",34.990002
"960","2010-10-22",35.119999
"961","2010-10-25",35.189999
"962","2010-10-26",34.32
"963","2010-10-27",34.880001
"964","2010-10-28",34.279999
"965","2010-10-29",34.279999
"966","2010-11-01",35.32
"967","2010-11-02",35.419998
"968","2010-11-03",35.259998
