"","date","MNR"
"1002","2010-12-22",8.5
"1003","2010-12-23",8.56
"1004","2010-12-27",8.67
"1005","2010-12-28",8.66
"1006","2010-12-29",8.41
"1007","2010-12-30",8.48
"1008","2010-12-31",8.5
"1009","2011-01-03",8.72
"1010","2011-01-04",8.62
"1011","2011-01-05",8.62
"1012","2011-01-06",8.58
"1013","2011-01-07",8.57
"1014","2011-01-10",8.57
"1015","2011-01-11",8.77
"1016","2011-01-12",8.73
"1017","2011-01-13",8.74
"1018","2011-01-14",8.79
"1019","2011-01-18",8.75
"1020","2011-01-19",8.62
"1021","2011-01-20",8.6
"1022","2011-01-21",8.56
"1023","2011-01-24",8.46
"1024","2011-01-25",8.52
"1025","2011-01-26",8.53
"1026","2011-01-27",8.54
"1027","2011-01-28",8.39
"1028","2011-01-31",8.23
"1029","2011-02-01",8.26
"1030","2011-02-02",8.31
"1031","2011-02-03",8.29
"1032","2011-02-04",8.3
"1033","2011-02-07",8.4
"1034","2011-02-08",8.57
"1035","2011-02-09",8.6
"1036","2011-02-10",8.52
"1037","2011-02-11",8.39
"1038","2011-02-14",8.28
"1039","2011-02-15",8.21
"1040","2011-02-16",8.24
"1041","2011-02-17",8.26
"1042","2011-02-18",8.24
"1043","2011-02-22",8.2
"1044","2011-02-23",8.15
"1045","2011-02-24",8.13
"1046","2011-02-25",8.27
"1047","2011-02-28",8.26
"1048","2011-03-01",8.23
"1049","2011-03-02",8.18
"1050","2011-03-03",8.28
"1051","2011-03-04",8.26
"1052","2011-03-07",8.1
"1053","2011-03-08",8.32
"1054","2011-03-09",8.31
"1055","2011-03-10",8.09
"1056","2011-03-11",8.11
"1057","2011-03-14",8.07
"1058","2011-03-15",8.03
"1059","2011-03-16",8.01
"1060","2011-03-17",8.02
"1061","2011-03-18",8.04
"1062","2011-03-21",8.21
"1063","2011-03-22",8.11
"1064","2011-03-23",8.17
"1065","2011-03-24",8.16
"1066","2011-03-25",8.14
"1067","2011-03-28",8.06
"1068","2011-03-29",8.12
"1069","2011-03-30",8.26
"1070","2011-03-31",8.21
"1071","2011-04-01",8.24
"1072","2011-04-04",8.25
"1073","2011-04-05",8.31
"1074","2011-04-06",8.29
"1075","2011-04-07",8.17
"1076","2011-04-08",8.16
"1077","2011-04-11",8.26
"1078","2011-04-12",8.15
"1079","2011-04-13",8.08
"1080","2011-04-14",8.24
"1081","2011-04-15",8.19
"1082","2011-04-18",8.12
"1083","2011-04-19",8.11
"1084","2011-04-20",8.2
"1085","2011-04-21",8.21
"1086","2011-04-25",8.19
"1087","2011-04-26",8.25
"1088","2011-04-27",8.29
"1089","2011-04-28",8.25
"1090","2011-04-29",8.36
"1091","2011-05-02",8.25
"1092","2011-05-03",8.23
"1093","2011-05-04",8.2
"1094","2011-05-05",8.19
"1095","2011-05-06",8.2
"1096","2011-05-09",8.19
"1097","2011-05-10",8.41
"1098","2011-05-11",8.38
"1099","2011-05-12",8.38
"1100","2011-05-13",8.28
"1101","2011-05-16",8.19
"1102","2011-05-17",8.33
"1103","2011-05-18",8.4
"1104","2011-05-19",8.4
"1105","2011-05-20",8.23
"1106","2011-05-23",8.35
"1107","2011-05-24",8.21
"1108","2011-05-25",8.33
"1109","2011-05-26",8.45
"1110","2011-05-27",8.49
"1111","2011-05-31",8.59
"1112","2011-06-01",8.31
"1113","2011-06-02",8.42
"1114","2011-06-03",8.35
"1115","2011-06-06",8.29
"1116","2011-06-07",8.36
"1117","2011-06-08",8.42
"1118","2011-06-09",8.43
"1119","2011-06-10",8.37
"1120","2011-06-13",8.42
"1121","2011-06-14",8.42
"1122","2011-06-15",8.39
"1123","2011-06-16",8.46
"1124","2011-06-17",8.44
"1125","2011-06-20",8.63
"1126","2011-06-21",8.79
"1127","2011-06-22",8.56
"1128","2011-06-23",8.61
"1129","2011-06-24",8.39
"1130","2011-06-27",8.49
"1131","2011-06-28",8.54
"1132","2011-06-29",8.44
"1133","2011-06-30",8.45
"1134","2011-07-01",8.58
"1135","2011-07-05",8.59
"1136","2011-07-06",8.54
"1137","2011-07-07",8.75
"1138","2011-07-08",8.66
"1139","2011-07-11",8.53
"1140","2011-07-12",8.49
"1141","2011-07-13",8.51
"1142","2011-07-14",8.39
"1143","2011-07-15",8.41
"1144","2011-07-18",8.29
"1145","2011-07-19",8.42
"1146","2011-07-20",8.37
"1147","2011-07-21",8.5
"1148","2011-07-22",8.45
"1149","2011-07-25",8.39
"1150","2011-07-26",8.36
"1151","2011-07-27",8.2
"1152","2011-07-28",8.28
"1153","2011-07-29",8.24
"1154","2011-08-01",8.23
"1155","2011-08-02",8.05
"1156","2011-08-03",8.16
"1157","2011-08-04",7.95
"1158","2011-08-05",8.05
"1159","2011-08-08",7.5
"1160","2011-08-09",8.52
"1161","2011-08-10",7.92
"1162","2011-08-11",7.95
"1163","2011-08-12",7.69
"1164","2011-08-15",7.79
"1165","2011-08-16",7.66
"1166","2011-08-17",7.75
"1167","2011-08-18",7.57
"1168","2011-08-19",7.72
"1169","2011-08-22",7.68
"1170","2011-08-23",8.05
"1171","2011-08-24",8.3
"1172","2011-08-25",8.03
"1173","2011-08-26",8.09
"1174","2011-08-29",8.32
"1175","2011-08-30",8.29
"1176","2011-08-31",8.12
"1177","2011-09-01",7.85
"1178","2011-09-02",7.74
"1179","2011-09-06",7.85
"1180","2011-09-07",8.09
"1181","2011-09-08",7.81
"1182","2011-09-09",7.74
"1183","2011-09-12",7.84
"1184","2011-09-13",7.8
"1185","2011-09-14",7.87
"1186","2011-09-15",7.93
"1187","2011-09-16",8.15
"1188","2011-09-19",7.98
"1189","2011-09-20",8
"1190","2011-09-21",7.7
"1191","2011-09-22",7.73
"1192","2011-09-23",7.82
"1193","2011-09-26",7.99
"1194","2011-09-27",7.99
"1195","2011-09-28",7.76
"1196","2011-09-29",7.95
"1197","2011-09-30",7.93
"1198","2011-10-03",7.65
"1199","2011-10-04",8.24
"1200","2011-10-05",8.22
"1201","2011-10-06",8.26
"1202","2011-10-07",8.09
"1203","2011-10-10",8.35
"1204","2011-10-11",8.31
"1205","2011-10-12",8.35
"1206","2011-10-13",8.4
"1207","2011-10-14",8.44
"1208","2011-10-17",8.17
"1209","2011-10-18",8.38
"1210","2011-10-19",7.98
"1211","2011-10-20",7.91
"1212","2011-10-21",8.1
"1213","2011-10-24",8.18
"1214","2011-10-25",8
"1215","2011-10-26",8.19
"1216","2011-10-27",8.52
"1217","2011-10-28",8.46
"1218","2011-10-31",8.4
"1219","2011-11-01",8.06
"1220","2011-11-02",8.33
"1221","2011-11-03",8.48
"1222","2011-11-04",8.37
"1223","2011-11-07",8.39
"1224","2011-11-08",8.54
"1225","2011-11-09",8.25
"1226","2011-11-10",8.19
"1227","2011-11-11",8.18
"1228","2011-11-14",8.04
"1229","2011-11-15",8.2
"1230","2011-11-16",8.63
"1231","2011-11-17",8.55
"1232","2011-11-18",8.85
"1233","2011-11-21",8.9
"1234","2011-11-22",8.93
"1235","2011-11-23",8.79
"1236","2011-11-25",8.7
"1237","2011-11-28",8.88
"1238","2011-11-29",8.76
"1239","2011-11-30",8.49
"1240","2011-12-01",8.45
"1241","2011-12-02",8.54
"1242","2011-12-05",8.69
"1243","2011-12-06",8.69
"1244","2011-12-07",8.78
"1245","2011-12-08",8.58
"1246","2011-12-09",8.74
"1247","2011-12-12",8.76
"1248","2011-12-13",8.69
"1249","2011-12-14",8.86
"1250","2011-12-15",8.94
"1251","2011-12-16",9
"1252","2011-12-19",8.94
"1253","2011-12-20",9.15
"1254","2011-12-21",9.17
"1255","2011-12-22",9.33
"1256","2011-12-23",9.31
"1257","2011-12-27",9.36
"1258","2011-12-28",9.18
"1259","2011-12-29",9.22
"1260","2011-12-30",9.15
"1261","2012-01-03",9.33
"1262","2012-01-04",9.25
"1263","2012-01-05",9.24
"1264","2012-01-06",9.22
"1265","2012-01-09",9.19
"1266","2012-01-10",9.18
"1267","2012-01-11",9.22
"1268","2012-01-12",9.11
"1269","2012-01-13",8.96
"1270","2012-01-17",8.97
"1271","2012-01-18",9.15
"1272","2012-01-19",9.12
"1273","2012-01-20",9.27
"1274","2012-01-23",9.26
"1275","2012-01-24",9.26
"1276","2012-01-25",9.3
"1277","2012-01-26",9.28
"1278","2012-01-27",9.4
"1279","2012-01-30",9.21
"1280","2012-01-31",9.31
"1281","2012-02-01",9.45
"1282","2012-02-02",9.46
"1283","2012-02-03",9.66
"1284","2012-02-06",9.63
"1285","2012-02-07",9.61
"1286","2012-02-08",9.59
"1287","2012-02-09",9.43
"1288","2012-02-10",9.35
"1289","2012-02-13",9.62
"1290","2012-02-14",9.42
"1291","2012-02-15",9.36
"1292","2012-02-16",9.44
"1293","2012-02-17",9.45
"1294","2012-02-21",9.38
"1295","2012-02-22",9.37
"1296","2012-02-23",9.53
"1297","2012-02-24",9.51
"1298","2012-02-27",9.46
"1299","2012-02-28",9.42
"1300","2012-02-29",9.36
"1301","2012-03-01",9.3
"1302","2012-03-02",9.05
"1303","2012-03-05",9.29
"1304","2012-03-06",9.35
"1305","2012-03-07",9.51
"1306","2012-03-08",9.5
"1307","2012-03-09",9.54
"1308","2012-03-12",9.42
"1309","2012-03-13",9.65
"1310","2012-03-14",9.49
"1311","2012-03-15",9.59
"1312","2012-03-16",9.6
"1313","2012-03-19",9.58
"1314","2012-03-20",9.51
"1315","2012-03-21",9.53
"1316","2012-03-22",9.47
"1317","2012-03-23",9.57
"1318","2012-03-26",9.8
"1319","2012-03-27",9.73
"1320","2012-03-28",9.64
"1321","2012-03-29",9.7
"1322","2012-03-30",9.74
"1323","2012-04-02",10.06
"1324","2012-04-03",9.76
"1325","2012-04-04",9.57
"1326","2012-04-05",9.7
"1327","2012-04-09",9.49
"1328","2012-04-10",9.29
"1329","2012-04-11",9.51
"1330","2012-04-12",9.66
"1331","2012-04-13",9.81
"1332","2012-04-16",9.85
"1333","2012-04-17",9.94
"1334","2012-04-18",9.68
"1335","2012-04-19",9.71
"1336","2012-04-20",10.02
"1337","2012-04-23",10
"1338","2012-04-24",10.15
"1339","2012-04-25",10.23
"1340","2012-04-26",10.24
"1341","2012-04-27",10.39
"1342","2012-04-30",10.26
"1343","2012-05-01",10.07
"1344","2012-05-02",10.07
"1345","2012-05-03",10.07
"1346","2012-05-04",10
"1347","2012-05-07",10.28
"1348","2012-05-08",10.45
"1349","2012-05-09",10.46
"1350","2012-05-10",10.59
"1351","2012-05-11",10.44
"1352","2012-05-14",10.24
"1353","2012-05-15",10.32
"1354","2012-05-16",10.51
"1355","2012-05-17",10.46
"1356","2012-05-18",10.05
"1357","2012-05-21",10.32
"1358","2012-05-22",10.15
"1359","2012-05-23",10.15
"1360","2012-05-24",10.28
"1361","2012-05-25",10.1
"1362","2012-05-29",10.18
"1363","2012-05-30",10.22
"1364","2012-05-31",10.15
"1365","2012-06-01",9.96
"1366","2012-06-04",10.08
"1367","2012-06-05",10.18
"1368","2012-06-06",10.49
"1369","2012-06-07",10.41
"1370","2012-06-08",10.5
"1371","2012-06-11",10.32
"1372","2012-06-12",10.5
"1373","2012-06-13",10.46
"1374","2012-06-14",10.64
"1375","2012-06-15",10.6
"1376","2012-06-18",10.56
"1377","2012-06-19",10.7
"1378","2012-06-20",10.59
"1379","2012-06-21",10.51
"1380","2012-06-22",10.83
"1381","2012-06-25",10.87
"1382","2012-06-26",11.01
"1383","2012-06-27",11.18
"1384","2012-06-28",11.2
"1385","2012-06-29",11.72
"1386","2012-07-02",11.84
"1387","2012-07-03",11.9
"1388","2012-07-05",11.8
"1389","2012-07-06",11.73
"1390","2012-07-09",11.6
"1391","2012-07-10",11.53
"1392","2012-07-11",11.38
"1393","2012-07-12",11.16
"1394","2012-07-13",11.31
"1395","2012-07-16",11.43
"1396","2012-07-17",11.55
"1397","2012-07-18",11.54
"1398","2012-07-19",11.45
"1399","2012-07-20",11.63
"1400","2012-07-23",11.27
"1401","2012-07-24",10.99
"1402","2012-07-25",10.93
"1403","2012-07-26",10.75
"1404","2012-07-27",10.98
"1405","2012-07-30",11.14
"1406","2012-07-31",11.14
"1407","2012-08-01",11.11
"1408","2012-08-02",10.97
"1409","2012-08-03",11.49
"1410","2012-08-06",11.68
"1411","2012-08-07",11.28
"1412","2012-08-08",11.24
"1413","2012-08-09",11.23
"1414","2012-08-10",11.05
"1415","2012-08-13",10.92
"1416","2012-08-14",10.83
"1417","2012-08-15",10.91
"1418","2012-08-16",11
"1419","2012-08-17",11.26
"1420","2012-08-20",11.29
"1421","2012-08-21",11.19
"1422","2012-08-22",11.17
"1423","2012-08-23",10.9
"1424","2012-08-24",11.04
"1425","2012-08-27",11.21
"1426","2012-08-28",11.25
"1427","2012-08-29",11.28
"1428","2012-08-30",11.11
"1429","2012-08-31",11.17
"1430","2012-09-04",11.54
"1431","2012-09-05",11.49
"1432","2012-09-06",11.5
"1433","2012-09-07",11.44
"1434","2012-09-10",11.48
"1435","2012-09-11",11.55
"1436","2012-09-12",11.58
"1437","2012-09-13",11.66
"1438","2012-09-14",11.56
"1439","2012-09-17",11.51
"1440","2012-09-18",11.57
"1441","2012-09-19",11.55
"1442","2012-09-20",11.38
"1443","2012-09-21",11.45
"1444","2012-09-24",11.3
"1445","2012-09-25",11.15
"1446","2012-09-26",11.08
"1447","2012-09-27",11.19
"1448","2012-09-28",11.19
"1449","2012-10-01",11.39
"1450","2012-10-02",11.44
"1451","2012-10-03",11.46
"1452","2012-10-04",11.42
"1453","2012-10-05",11.38
"1454","2012-10-08",11.4
"1455","2012-10-09",11.3
"1456","2012-10-10",11.37
"1457","2012-10-11",11.36
"1458","2012-10-12",11.32
"1459","2012-10-15",11.35
"1460","2012-10-16",11.4
"1461","2012-10-17",11.44
"1462","2012-10-18",11.32
"1463","2012-10-19",11.14
"1464","2012-10-22",11.16
"1465","2012-10-23",11.16
"1466","2012-10-24",11.18
"1467","2012-10-25",11.14
"1468","2012-10-26",11.1
"1469","2012-10-31",11.1
"1470","2012-11-01",11.04
"1471","2012-11-02",10.88
"1472","2012-11-05",10.92
"1473","2012-11-06",10.98
"1474","2012-11-07",10.72
"1475","2012-11-08",10.53
"1476","2012-11-09",10.29
"1477","2012-11-12",10.17
"1478","2012-11-13",10.12
"1479","2012-11-14",9.84
"1480","2012-11-15",9.74
"1481","2012-11-16",9.75
"1482","2012-11-19",9.97
"1483","2012-11-20",9.94
"1484","2012-11-21",10
"1485","2012-11-23",10.11
"1486","2012-11-26",10.25
"1487","2012-11-27",10.25
"1488","2012-11-28",10.33
"1489","2012-11-29",10.36
"1490","2012-11-30",10.5
"1491","2012-12-03",10.48
"1492","2012-12-04",10.61
"1493","2012-12-05",10.41
"1494","2012-12-06",10.29
"1495","2012-12-07",10.22
"1496","2012-12-10",10.42
"1497","2012-12-11",10.53
"1498","2012-12-12",10.19
"1499","2012-12-13",9.96
"1500","2012-12-14",9.94
"1501","2012-12-17",9.86
"1502","2012-12-18",9.95
"1503","2012-12-19",10.03
"1504","2012-12-20",10.05
"1505","2012-12-21",10.11
"1506","2012-12-24",10.27
"1507","2012-12-26",10.29
"1508","2012-12-27",10.26
"1509","2012-12-28",10.22
"1510","2012-12-31",10.36
"1511","2013-01-02",10.46
"1512","2013-01-03",10.45
"1513","2013-01-04",10.62
"1514","2013-01-07",10.47
"1515","2013-01-08",10.43
"1516","2013-01-09",10.38
"1517","2013-01-10",10.48
"1518","2013-01-11",10.37
"1519","2013-01-14",10.36
"1520","2013-01-15",10.35
"1521","2013-01-16",10.3
"1522","2013-01-17",10.35
"1523","2013-01-18",10.27
"1524","2013-01-22",10.36
"1525","2013-01-23",10.43
"1526","2013-01-24",10.35
"1527","2013-01-25",10.53
"1528","2013-01-28",10.97
"1529","2013-01-29",11.03
"1530","2013-01-30",10.71
"1531","2013-01-31",10.86
"1532","2013-02-01",10.97
"1533","2013-02-04",10.82
"1534","2013-02-05",10.74
"1535","2013-02-06",10.67
"1536","2013-02-07",10.65
"1537","2013-02-08",10.77
"1538","2013-02-11",10.71
"1539","2013-02-12",10.92
"1540","2013-02-13",10.78
"1541","2013-02-14",10.6
"1542","2013-02-15",10.46
"1543","2013-02-19",10.5
"1544","2013-02-20",10.4
"1545","2013-02-21",10.36
"1546","2013-02-22",10.83
"1547","2013-02-25",10.81
"1548","2013-02-26",10.95
"1549","2013-02-27",11.13
"1550","2013-02-28",11.16
"1551","2013-03-01",11.15
"1552","2013-03-04",11.05
"1553","2013-03-05",11.06
"1554","2013-03-06",10.91
"1555","2013-03-07",10.91
"1556","2013-03-08",11.19
"1557","2013-03-11",11.08
"1558","2013-03-12",10.97
"1559","2013-03-13",11
"1560","2013-03-14",11.01
"1561","2013-03-15",11.19
"1562","2013-03-18",11.1
"1563","2013-03-19",11.01
"1564","2013-03-20",11.14
"1565","2013-03-21",11
"1566","2013-03-22",11.04
"1567","2013-03-25",11.18
"1568","2013-03-26",11.11
"1569","2013-03-27",11.07
"1570","2013-03-28",11.15
"1571","2013-04-01",11.03
"1572","2013-04-02",10.97
"1573","2013-04-03",10.96
"1574","2013-04-04",10.92
"1575","2013-04-05",10.97
"1576","2013-04-08",10.97
"1577","2013-04-09",10.87
"1578","2013-04-10",11.02
"1579","2013-04-11",11.01
"1580","2013-04-12",11.01
"1581","2013-04-15",10.7
"1582","2013-04-16",10.81
"1583","2013-04-17",10.52
"1584","2013-04-18",10.48
"1585","2013-04-19",10.63
"1586","2013-04-22",10.58
"1587","2013-04-23",10.7
"1588","2013-04-24",10.72
"1589","2013-04-25",10.76
"1590","2013-04-26",10.6
"1591","2013-04-29",10.62
"1592","2013-04-30",10.64
"1593","2013-05-01",10.53
"1594","2013-05-02",10.56
"1595","2013-05-03",10.64
"1596","2013-05-06",10.68
"1597","2013-05-07",10.74
"1598","2013-05-08",10.76
"1599","2013-05-09",10.9
"1600","2013-05-10",10.9
"1601","2013-05-13",10.81
"1602","2013-05-14",10.88
"1603","2013-05-15",11.18
"1604","2013-05-16",11.16
"1605","2013-05-17",11.01
"1606","2013-05-20",10.93
"1607","2013-05-21",10.99
"1608","2013-05-22",10.78
"1609","2013-05-23",10.73
"1610","2013-05-24",10.77
"1611","2013-05-28",10.7
"1612","2013-05-29",10.58
"1613","2013-05-30",10.55
"1614","2013-05-31",10.26
"1615","2013-06-03",10.25
"1616","2013-06-04",10.09
"1617","2013-06-05",10.04
"1618","2013-06-06",10.06
"1619","2013-06-07",10.08
"1620","2013-06-10",10.03
"1621","2013-06-11",9.99
"1622","2013-06-12",9.84
"1623","2013-06-13",10
"1624","2013-06-14",9.9
"1625","2013-06-17",10.01
"1626","2013-06-18",10.16
"1627","2013-06-19",9.91
"1628","2013-06-20",9.67
"1629","2013-06-21",9.68
"1630","2013-06-24",9.58
"1631","2013-06-25",9.69
"1632","2013-06-26",9.72
"1633","2013-06-27",9.96
"1634","2013-06-28",9.87
"1635","2013-07-01",10.02
"1636","2013-07-02",10.03
"1637","2013-07-03",9.86
"1638","2013-07-05",9.87
"1639","2013-07-08",9.96
"1640","2013-07-09",10.13
"1641","2013-07-10",10.11
"1642","2013-07-11",10.19
"1643","2013-07-12",10.15
"1644","2013-07-15",10.15
"1645","2013-07-16",10.17
"1646","2013-07-17",10.28
"1647","2013-07-18",10.34
"1648","2013-07-19",10.25
"1649","2013-07-22",10.28
"1650","2013-07-23",10.4
"1651","2013-07-24",10.16
"1652","2013-07-25",10.31
"1653","2013-07-26",10.21
"1654","2013-07-29",10
"1655","2013-07-30",10
"1656","2013-07-31",9.78
"1657","2013-08-01",9.74
"1658","2013-08-02",9.8
"1659","2013-08-05",9.81
"1660","2013-08-06",9.89
"1661","2013-08-07",9.79
"1662","2013-08-08",9.7
"1663","2013-08-09",9.86
"1664","2013-08-12",9.79
"1665","2013-08-13",9.44
"1666","2013-08-14",9.35
"1667","2013-08-15",9.05
"1668","2013-08-16",8.96
"1669","2013-08-19",8.85
"1670","2013-08-20",8.99
"1671","2013-08-21",8.92
"1672","2013-08-22",8.96
"1673","2013-08-23",9.11
"1674","2013-08-26",9.06
"1675","2013-08-27",9.03
"1676","2013-08-28",9.01
"1677","2013-08-29",9.17
"1678","2013-08-30",8.98
"1679","2013-09-03",8.94
"1680","2013-09-04",8.91
"1681","2013-09-05",8.9
"1682","2013-09-06",8.91
"1683","2013-09-09",9.04
"1684","2013-09-10",8.92
"1685","2013-09-11",8.81
"1686","2013-09-12",8.75
"1687","2013-09-13",8.72
"1688","2013-09-16",8.75
"1689","2013-09-17",8.82
"1690","2013-09-18",9.09
"1691","2013-09-19",9.11
"1692","2013-09-20",8.96
"1693","2013-09-23",9.01
"1694","2013-09-24",9.07
"1695","2013-09-25",9.05
"1696","2013-09-26",9.07
"1697","2013-09-27",9.11
"1698","2013-09-30",9.07
"1699","2013-10-01",9.13
"1700","2013-10-02",9.01
"1701","2013-10-03",8.91
"1702","2013-10-04",8.94
"1703","2013-10-07",8.85
"1704","2013-10-08",8.82
"1705","2013-10-09",8.8
"1706","2013-10-10",8.95
"1707","2013-10-11",9.03
"1708","2013-10-14",8.98
"1709","2013-10-15",8.84
"1710","2013-10-16",8.87
"1711","2013-10-17",9
"1712","2013-10-18",9.12
"1713","2013-10-21",9.2
"1714","2013-10-22",9.28
"1715","2013-10-23",9.41
"1716","2013-10-24",9.32
"1717","2013-10-25",9.46
"1718","2013-10-28",9.42
"1719","2013-10-29",9.31
"1720","2013-10-30",9.26
"1721","2013-10-31",9.22
"1722","2013-11-01",9.13
"1723","2013-11-04",9.22
"1724","2013-11-05",9.15
"1725","2013-11-06",9.17
"1726","2013-11-07",9.21
"1727","2013-11-08",9.21
"1728","2013-11-11",9.17
"1729","2013-11-12",9.14
"1730","2013-11-13",8.96
"1731","2013-11-14",9.05
"1732","2013-11-15",9.01
"1733","2013-11-18",9.09
"1734","2013-11-19",9.08
"1735","2013-11-20",9.05
"1736","2013-11-21",9.3
"1737","2013-11-22",9.3
"1738","2013-11-25",9.34
"1739","2013-11-26",9.33
"1740","2013-11-27",9.42
"1741","2013-11-29",9.62
"1742","2013-12-02",9.2
"1743","2013-12-03",9.2
"1744","2013-12-04",9.08
"1745","2013-12-05",9.08
"1746","2013-12-06",9.32
"1747","2013-12-09",9.3
"1748","2013-12-10",9.11
"1749","2013-12-11",9.04
"1750","2013-12-12",8.88
"1751","2013-12-13",8.85
"1752","2013-12-16",8.84
"1753","2013-12-17",8.8
"1754","2013-12-18",9.08
"1755","2013-12-19",8.92
"1756","2013-12-20",9.23
"1757","2013-12-23",9.22
"1758","2013-12-24",9.24
"1759","2013-12-26",9.27
"1760","2013-12-27",9.32
"1761","2013-12-30",9.28
"1762","2013-12-31",9.09
"1763","2014-01-02",8.94
"1764","2014-01-03",9.16
"1765","2014-01-06",9.17
"1766","2014-01-07",9.23
"1767","2014-01-08",8.99
"1768","2014-01-09",9.03
"1769","2014-01-10",9
"1770","2014-01-13",8.85
"1771","2014-01-14",8.81
"1772","2014-01-15",8.86
"1773","2014-01-16",8.97
"1774","2014-01-17",8.94
"1775","2014-01-21",9.11
"1776","2014-01-22",9.19
"1777","2014-01-23",9.25
"1778","2014-01-24",9.16
"1779","2014-01-27",9.04
"1780","2014-01-28",9.13
"1781","2014-01-29",9.18
"1782","2014-01-30",9.31
"1783","2014-01-31",9.24
"1784","2014-02-03",9.13
"1785","2014-02-04",9.26
"1786","2014-02-05",9.14
"1787","2014-02-06",9.28
"1788","2014-02-07",9.48
"1789","2014-02-10",9.45
"1790","2014-02-11",9.82
"1791","2014-02-12",9.87
"1792","2014-02-13",9.74
"1793","2014-02-14",9.54
"1794","2014-02-18",9.59
"1795","2014-02-19",9.54
"1796","2014-02-20",9.73
"1797","2014-02-21",9.69
"1798","2014-02-24",9.66
"1799","2014-02-25",9.67
"1800","2014-02-26",9.65
"1801","2014-02-27",9.68
"1802","2014-02-28",9.68
"1803","2014-03-03",9.73
"1804","2014-03-04",9.88
"1805","2014-03-05",9.81
"1806","2014-03-06",9.7
"1807","2014-03-07",9.63
"1808","2014-03-10",9.62
"1809","2014-03-11",9.51
"1810","2014-03-12",9.58
"1811","2014-03-13",9.53
"1812","2014-03-14",9.48
"1813","2014-03-17",9.42
"1814","2014-03-18",9.48
"1815","2014-03-19",9.39
"1816","2014-03-20",9.33
"1817","2014-03-21",9.51
"1818","2014-03-24",9.47
"1819","2014-03-25",9.52
"1820","2014-03-26",9.42
"1821","2014-03-27",9.45
"1822","2014-03-28",9.41
"1823","2014-03-31",9.54
"1824","2014-04-01",9.61
"1825","2014-04-02",9.66
"1826","2014-04-03",9.59
"1827","2014-04-04",9.53
"1828","2014-04-07",9.57
"1829","2014-04-08",9.59
"1830","2014-04-09",9.6
"1831","2014-04-10",9.51
"1832","2014-04-11",9.41
"1833","2014-04-14",9.38
"1834","2014-04-15",9.46
"1835","2014-04-16",9.48
"1836","2014-04-17",9.43
"1837","2014-04-21",9.54
"1838","2014-04-22",9.56
"1839","2014-04-23",9.46
"1840","2014-04-24",9.47
"1841","2014-04-25",9.41
"1842","2014-04-28",9.47
"1843","2014-04-29",9.43
"1844","2014-04-30",9.39
"1845","2014-05-01",9.39
"1846","2014-05-02",9.41
"1847","2014-05-05",9.36
"1848","2014-05-06",9.3
"1849","2014-05-07",9.48
"1850","2014-05-08",9.38
"1851","2014-05-09",9.55
"1852","2014-05-12",9.57
"1853","2014-05-13",9.25
"1854","2014-05-14",9.22
"1855","2014-05-15",9.1
"1856","2014-05-16",9.23
"1857","2014-05-19",9.22
"1858","2014-05-20",9.23
"1859","2014-05-21",9.09
"1860","2014-05-22",9.14
"1861","2014-05-23",9.26
"1862","2014-05-27",9.5
"1863","2014-05-28",9.51
"1864","2014-05-29",9.54
"1865","2014-05-30",9.47
"1866","2014-06-02",9.47
"1867","2014-06-03",9.46
"1868","2014-06-04",9.38
"1869","2014-06-05",9.58
"1870","2014-06-06",9.62
"1871","2014-06-09",9.53
"1872","2014-06-10",9.53
"1873","2014-06-11",9.52
"1874","2014-06-12",9.48
"1875","2014-06-13",9.43
"1876","2014-06-16",9.36
"1877","2014-06-17",9.37
"1878","2014-06-18",9.46
"1879","2014-06-19",9.51
"1880","2014-06-20",9.55
"1881","2014-06-23",9.55
"1882","2014-06-24",9.5
"1883","2014-06-25",9.41
"1884","2014-06-26",9.73
"1885","2014-06-27",9.87
"1886","2014-06-30",10.04
"1887","2014-07-01",10.25
"1888","2014-07-02",10.2
"1889","2014-07-03",10.2
"1890","2014-07-07",10.19
"1891","2014-07-08",10.2
"1892","2014-07-09",10.21
"1893","2014-07-10",10.24
"1894","2014-07-11",10.17
"1895","2014-07-14",10.25
"1896","2014-07-15",10.28
"1897","2014-07-16",10.35
"1898","2014-07-17",10.31
"1899","2014-07-18",10.48
"1900","2014-07-21",10.5
"1901","2014-07-22",10.5
"1902","2014-07-23",10.52
"1903","2014-07-24",10.51
"1904","2014-07-25",10.43
"1905","2014-07-28",10.46
"1906","2014-07-29",10.52
"1907","2014-07-30",10.41
"1908","2014-07-31",10.28
"1909","2014-08-01",10.37
"1910","2014-08-04",10.42
"1911","2014-08-05",10.46
"1912","2014-08-06",10.47
"1913","2014-08-07",10.61
"1914","2014-08-08",10.5
"1915","2014-08-11",10.51
"1916","2014-08-12",10.53
"1917","2014-08-13",10.54
"1918","2014-08-14",10.45
"1919","2014-08-15",10.43
"1920","2014-08-18",10.59
"1921","2014-08-19",10.64
"1922","2014-08-20",10.67
"1923","2014-08-21",10.75
"1924","2014-08-22",10.71
"1925","2014-08-25",10.69
"1926","2014-08-26",10.77
"1927","2014-08-27",10.72
"1928","2014-08-28",10.73
"1929","2014-08-29",10.82
"1930","2014-09-02",10.87
"1931","2014-09-03",10.86
"1932","2014-09-04",10.86
"1933","2014-09-05",10.96
"1934","2014-09-08",10.93
"1935","2014-09-09",10.8
