"","date","AKBA"
"482","2016-02-17",8.25
"483","2016-02-18",7.83
"484","2016-02-19",7.85
"485","2016-02-22",7.7
"486","2016-02-23",7.32
"487","2016-02-24",7.45
"488","2016-02-25",7.45
"489","2016-02-26",7.47
"490","2016-02-29",7.3
"491","2016-03-01",7.51
"492","2016-03-02",7.64
"493","2016-03-03",7.65
"494","2016-03-04",7.82
"495","2016-03-07",8.17
"496","2016-03-08",7.94
"497","2016-03-09",8.3
"498","2016-03-10",8.25
"499","2016-03-11",8.66
"500","2016-03-14",8.76
"501","2016-03-15",8.45
"502","2016-03-16",8.37
"503","2016-03-17",8.15
"504","2016-03-18",8.66
"505","2016-03-21",8.72
"506","2016-03-22",8.9
"507","2016-03-23",8.5
"508","2016-03-24",8.67
"509","2016-03-28",8.68
"510","2016-03-29",9.01
"511","2016-03-30",8.92
"512","2016-03-31",9.01
"513","2016-04-01",9.3
"514","2016-04-04",9.54
"515","2016-04-05",9.62
"516","2016-04-06",9.785
"517","2016-04-07",9.68
"518","2016-04-08",9.56
"519","2016-04-11",9.53
"520","2016-04-12",9.49
"521","2016-04-13",9.73
"522","2016-04-14",9.89
"523","2016-04-15",9.94
"524","2016-04-18",9.69
"525","2016-04-19",9.42
"526","2016-04-20",9.33
"527","2016-04-21",9.57
"528","2016-04-22",9.69
"529","2016-04-25",9.55
"530","2016-04-26",9.41
"531","2016-04-27",9.34
"532","2016-04-28",9.41
"533","2016-04-29",9.39
"534","2016-05-02",9.5
"535","2016-05-03",9.36
"536","2016-05-04",9.17
"537","2016-05-05",9.04
"538","2016-05-06",8.36
"539","2016-05-09",8.27
"540","2016-05-10",8.34
"541","2016-05-11",8.02
"542","2016-05-12",7.71
"543","2016-05-13",7.78
"544","2016-05-16",8.24
"545","2016-05-17",8.08
"546","2016-05-18",8.21
"547","2016-05-19",8.06
"548","2016-05-20",8.25
"549","2016-05-23",8.4
"550","2016-05-24",8.62
"551","2016-05-25",8.93
"552","2016-05-26",8.83
"553","2016-05-27",8.8
"554","2016-05-31",8.91
"555","2016-06-01",8.99
"556","2016-06-02",9.08
"557","2016-06-03",8.84
"558","2016-06-06",8.76
"559","2016-06-07",8.6
"560","2016-06-08",8.66
"561","2016-06-09",8.48
"562","2016-06-10",8.37
"563","2016-06-13",8.41
"564","2016-06-14",8.35
"565","2016-06-15",8.49
"566","2016-06-16",8.56
"567","2016-06-17",7.95
"568","2016-06-20",7.58
"569","2016-06-21",7.41
"570","2016-06-22",7.33
"571","2016-06-23",7.79
"572","2016-06-24",7.47
"573","2016-06-27",7.24
"574","2016-06-28",7.67
"575","2016-06-29",7.42
"576","2016-06-30",7.48
"577","2016-07-01",7.63
"578","2016-07-05",7.5
"579","2016-07-06",7.96
"580","2016-07-07",8.1
"581","2016-07-08",8.8
"582","2016-07-11",8.69
"583","2016-07-12",8.87
"584","2016-07-13",8.79
"585","2016-07-14",8.57
"586","2016-07-15",8.56
"587","2016-07-18",8.45
"588","2016-07-19",8.2
"589","2016-07-20",8.46
"590","2016-07-21",8.6
"591","2016-07-22",8.62
"592","2016-07-25",8.57
"593","2016-07-26",8.71
"594","2016-07-27",9.18
"595","2016-07-28",9.01
"596","2016-07-29",8.95
"597","2016-08-01",8.98
"598","2016-08-02",8.75
"599","2016-08-03",8.89
"600","2016-08-04",8.64
"601","2016-08-05",8.81
"602","2016-08-08",8.73
"603","2016-08-09",8
"604","2016-08-10",7.89
"605","2016-08-11",7.95
"606","2016-08-12",8.08
"607","2016-08-15",8.08
"608","2016-08-16",8
"609","2016-08-17",7.9
"610","2016-08-18",7.98
"611","2016-08-19",7.95
"612","2016-08-22",8.22
"613","2016-08-23",8.42
"614","2016-08-24",8.03
"615","2016-08-25",8.09
"616","2016-08-26",8.11
"617","2016-08-29",8.12
"618","2016-08-30",8.3
"619","2016-08-31",8.13
"620","2016-09-01",8.11
"621","2016-09-02",8.23
"622","2016-09-06",8.38
"623","2016-09-07",8.44
"624","2016-09-08",8.4
"625","2016-09-09",8.28
"626","2016-09-12",8.48
"627","2016-09-13",8.36
"628","2016-09-14",8.54
"629","2016-09-15",8.58
"630","2016-09-16",8.98
"631","2016-09-19",9.06
"632","2016-09-20",9.25
"633","2016-09-21",9.33
"634","2016-09-22",9.25
"635","2016-09-23",9.14
"636","2016-09-26",8.98
"637","2016-09-27",9.09
"638","2016-09-28",9.08
"639","2016-09-29",8.72
"640","2016-09-30",9.05
"641","2016-10-03",8.96
"642","2016-10-04",8.96
"643","2016-10-05",9.06
"644","2016-10-06",8.87
"645","2016-10-07",8.86
"646","2016-10-10",9.08
"647","2016-10-11",8.76
"648","2016-10-12",8.43
"649","2016-10-13",8.28
"650","2016-10-14",8.1
"651","2016-10-17",7.96
"652","2016-10-18",8.03
"653","2016-10-19",8.02
"654","2016-10-20",8.2
"655","2016-10-21",8.09
"656","2016-10-24",7.89
"657","2016-10-25",7.81
"658","2016-10-26",7.71
"659","2016-10-27",7.63
"660","2016-10-28",7.58
"661","2016-10-31",7.52
"662","2016-11-01",7.49
"663","2016-11-02",7.33
"664","2016-11-03",7.19
"665","2016-11-04",7.37
"666","2016-11-07",7.84
"667","2016-11-08",7.8
"668","2016-11-09",8.63
"669","2016-11-10",8.63
"670","2016-11-11",8.77
"671","2016-11-14",8.9
"672","2016-11-15",8.65
"673","2016-11-16",8.85
"674","2016-11-17",8.98
"675","2016-11-18",8.96
"676","2016-11-21",8.99
"677","2016-11-22",8.98
"678","2016-11-23",9.09
"679","2016-11-25",9.09
"680","2016-11-28",8.91
"681","2016-11-29",8.84
"682","2016-11-30",8.61
"683","2016-12-01",8.48
"684","2016-12-02",8.47
"685","2016-12-05",8.5
"686","2016-12-06",8.56
"687","2016-12-07",8.38
"688","2016-12-08",8.52
"689","2016-12-09",8.57
"690","2016-12-12",8.33
"691","2016-12-13",8.24
"692","2016-12-14",7.87
"693","2016-12-15",8.07
"694","2016-12-16",8.3
"695","2016-12-19",8.35
"696","2016-12-20",9.97
"697","2016-12-21",10.19
"698","2016-12-22",10.09
"699","2016-12-23",10.6
"700","2016-12-27",10.27
"701","2016-12-28",10.3
"702","2016-12-29",10.36
"703","2016-12-30",10.41
"704","2017-01-03",10.5
"705","2017-01-04",10.5
"706","2017-01-05",10.55
"707","2017-01-06",10.55
"708","2017-01-09",10.48
"709","2017-01-10",10.47
"710","2017-01-11",10.19
"711","2017-01-12",10.05
"712","2017-01-13",9.94
"713","2017-01-17",9.7
"714","2017-01-18",9.73
"715","2017-01-19",9.53
"716","2017-01-20",9.54
"717","2017-01-23",9.28
"718","2017-01-24",9.49
"719","2017-01-25",9.67
"720","2017-01-26",9.78
"721","2017-01-27",9.88
"722","2017-01-30",9.8
"723","2017-01-31",10.03
"724","2017-02-01",9.91
"725","2017-02-02",9.66
"726","2017-02-03",10
"727","2017-02-06",10.01
"728","2017-02-07",9.88
"729","2017-02-08",9.69
"730","2017-02-09",9.84
"731","2017-02-10",9.86
"732","2017-02-13",10.01
"733","2017-02-14",10.14
"734","2017-02-15",10.42
"735","2017-02-16",10.51
"736","2017-02-17",10.4
"737","2017-02-21",10.14
"738","2017-02-22",10.01
"739","2017-02-23",9.93
"740","2017-02-24",9.94
"741","2017-02-27",10.15
"742","2017-02-28",10.02
"743","2017-03-01",10.2
"744","2017-03-02",10.13
"745","2017-03-03",10.23
"746","2017-03-06",10.25
"747","2017-03-07",8.94
"748","2017-03-08",8.96
"749","2017-03-09",9.26
"750","2017-03-10",9.28
"751","2017-03-13",9.31
"752","2017-03-14",9.14
"753","2017-03-15",9.28
"754","2017-03-16",9.31
"755","2017-03-17",9.26
"756","2017-03-20",9.26
"757","2017-03-21",8.96
"758","2017-03-22",9.13
"759","2017-03-23",9.1
"760","2017-03-24",9.11
"761","2017-03-27",9.23
"762","2017-03-28",9.16
"763","2017-03-29",9.14
"764","2017-03-30",9.23
"765","2017-03-31",9.2
"766","2017-04-03",8.97
"767","2017-04-04",8.8
"768","2017-04-05",9.09
"769","2017-04-06",9.15
"770","2017-04-07",9.18
"771","2017-04-10",9.25
"772","2017-04-11",9.19
"773","2017-04-12",9.1
"774","2017-04-13",9.07
"775","2017-04-17",9.06
"776","2017-04-18",9.09
"777","2017-04-19",9.12
"778","2017-04-20",9.13
"779","2017-04-21",9.1
"780","2017-04-24",9.31
"781","2017-04-25",9.37
"782","2017-04-26",12.5
"783","2017-04-27",13.23
"784","2017-04-28",13.18
"785","2017-05-01",13.04
"786","2017-05-02",12.8
"787","2017-05-03",12.79
"788","2017-05-04",12.79
"789","2017-05-05",12.62
"790","2017-05-08",12.42
"791","2017-05-09",12.44
"792","2017-05-10",12.13
"793","2017-05-11",12.16
"794","2017-05-12",12.69
"795","2017-05-15",12.9
"796","2017-05-16",15.01
"797","2017-05-17",14.43
"798","2017-05-18",14.39
"799","2017-05-19",14.25
"800","2017-05-22",13.93
"801","2017-05-23",13.95
"802","2017-05-24",14.24
"803","2017-05-25",13.85
"804","2017-05-26",13.43
"805","2017-05-30",13.47
"806","2017-05-31",13.4
"807","2017-06-01",13.5
"808","2017-06-02",13.82
"809","2017-06-05",13.2
"810","2017-06-06",13.38
"811","2017-06-07",13.2
"812","2017-06-08",13.44
"813","2017-06-09",13.92
"814","2017-06-12",13.81
"815","2017-06-13",14.1
"816","2017-06-14",14.33
"817","2017-06-15",14.37
"818","2017-06-16",14.11
"819","2017-06-19",14.61
"820","2017-06-20",15.1
"821","2017-06-21",15.84
"822","2017-06-22",16.49
"823","2017-06-23",16.35
"824","2017-06-26",16.299999
"825","2017-06-27",15.69
"826","2017-06-28",15.5
"827","2017-06-29",15.1
"828","2017-06-30",14.37
"829","2017-07-03",14.58
"830","2017-07-05",14.54
"831","2017-07-06",14.46
"832","2017-07-07",14.21
"833","2017-07-10",13.99
"834","2017-07-11",13.98
"835","2017-07-12",14.09
"836","2017-07-13",14.11
"837","2017-07-14",13.86
"838","2017-07-17",13.82
"839","2017-07-18",13.62
"840","2017-07-19",13.67
"841","2017-07-20",13.67
"842","2017-07-21",13.82
"843","2017-07-24",14.04
"844","2017-07-25",13.78
"845","2017-07-26",13.9
"846","2017-07-27",13.29
"847","2017-07-28",13.4
"848","2017-07-31",13.19
"849","2017-08-01",13.03
"850","2017-08-02",13.14
"851","2017-08-03",13.02
"852","2017-08-04",13.2
"853","2017-08-07",13.06
"854","2017-08-08",13.62
"855","2017-08-09",13.95
"856","2017-08-10",13.59
"857","2017-08-11",14.29
"858","2017-08-14",14.63
"859","2017-08-15",15.16
"860","2017-08-16",15.25
"861","2017-08-17",15.02
"862","2017-08-18",14.99
"863","2017-08-21",14.96
"864","2017-08-22",15.04
"865","2017-08-23",15.11
"866","2017-08-24",15.81
"867","2017-08-25",16.440001
"868","2017-08-28",16.799999
"869","2017-08-29",16.709999
"870","2017-08-30",16.57
"871","2017-08-31",16.74
"872","2017-09-01",16.85
"873","2017-09-05",16.360001
"874","2017-09-06",16.450001
"875","2017-09-07",16.459999
"876","2017-09-08",16.780001
"877","2017-09-11",17.18
"878","2017-09-12",17.049999
"879","2017-09-13",17.6
"880","2017-09-14",17.73
"881","2017-09-15",17.299999
"882","2017-09-18",17.280001
"883","2017-09-19",17.540001
"884","2017-09-20",17.700001
"885","2017-09-21",17.52
"886","2017-09-22",17.57
"887","2017-09-25",17.9
"888","2017-09-26",17.530001
"889","2017-09-27",18.790001
"890","2017-09-28",19.209999
"891","2017-09-29",19.67
"892","2017-10-02",19.59
"893","2017-10-03",19.33
"894","2017-10-04",19.23
"895","2017-10-05",19.23
"896","2017-10-06",18.969999
"897","2017-10-09",18.74
"898","2017-10-10",18.940001
"899","2017-10-11",18.98
"900","2017-10-12",19.26
"901","2017-10-13",18.51
"902","2017-10-16",18.405001
"903","2017-10-17",18.190001
"904","2017-10-18",18
"905","2017-10-19",17.780001
"906","2017-10-20",17.879999
"907","2017-10-23",17.67
"908","2017-10-24",17.700001
"909","2017-10-25",17.17
"910","2017-10-26",16.969999
"911","2017-10-27",17.42
"912","2017-10-30",17.629999
"913","2017-10-31",18.15
"914","2017-11-01",17.860001
"915","2017-11-02",17.52
"916","2017-11-03",17.799999
"917","2017-11-06",17.700001
"918","2017-11-07",17.280001
"919","2017-11-08",17.27
"920","2017-11-09",15.1
"921","2017-11-10",15.49
"922","2017-11-13",15.07
"923","2017-11-14",14.24
"924","2017-11-15",14.72
"925","2017-11-16",15.13
"926","2017-11-17",15.36
"927","2017-11-20",15.49
"928","2017-11-21",15.79
"929","2017-11-22",15.67
"930","2017-11-24",15
"931","2017-11-27",15.56
"932","2017-11-28",15
"933","2017-11-29",14.83
"934","2017-11-30",15.56
"935","2017-12-01",15.85
"936","2017-12-04",15.39
"937","2017-12-05",15.19
"938","2017-12-06",15.4
"939","2017-12-07",15.5
"940","2017-12-08",15.81
"941","2017-12-11",15.5
"942","2017-12-12",15.31
"943","2017-12-13",15.54
"944","2017-12-14",14.84
"945","2017-12-15",15.05
"946","2017-12-18",15.25
"947","2017-12-19",15.48
"948","2017-12-20",15.4
"949","2017-12-21",15.58
"950","2017-12-22",15.7
"951","2017-12-26",15.37
"952","2017-12-27",15.15
"953","2017-12-28",15.46
"954","2017-12-29",14.87
"955","2018-01-02",14.97
"956","2018-01-03",15.48
"957","2018-01-04",15.43
"958","2018-01-05",15.31
"959","2018-01-08",15.1
"960","2018-01-09",15.57
"961","2018-01-10",15.25
"962","2018-01-11",15.58
"963","2018-01-12",15.68
"964","2018-01-16",14.98
"965","2018-01-17",15.13
"966","2018-01-18",14.66
"967","2018-01-19",14.71
"968","2018-01-22",15.22
"969","2018-01-23",15.39
"970","2018-01-24",14.8
"971","2018-01-25",15.14
"972","2018-01-26",15.23
"973","2018-01-29",15.59
"974","2018-01-30",15.02
"975","2018-01-31",14.78
"976","2018-02-01",14.94
"977","2018-02-02",14.56
"978","2018-02-05",14.14
"979","2018-02-06",14.19
"980","2018-02-07",14.36
"981","2018-02-08",14
"982","2018-02-09",14.11
"983","2018-02-12",14.45
"984","2018-02-13",14.47
"985","2018-02-14",14.56
"986","2018-02-15",14.78
"987","2018-02-16",14.14
"988","2018-02-20",13.62
"989","2018-02-21",14.31
"990","2018-02-22",15.03
"991","2018-02-23",15.23
"992","2018-02-26",15.1
"993","2018-02-27",14.59
"994","2018-02-28",14.3
