"","date","SAL"
"535","2009-02-17",21.5
"536","2009-02-18",23.5
"537","2009-02-19",22
"538","2009-02-20",21.299999
"539","2009-02-23",20.299999
"540","2009-02-24",22.299999
"541","2009-02-25",22.200001
"542","2009-02-26",22.74
"543","2009-02-27",22.35
"544","2009-03-02",21.85
"545","2009-03-03",20.75
"546","2009-03-04",21.700001
"547","2009-03-05",21.450001
"548","2009-03-06",19.9
"549","2009-03-09",18.700001
"550","2009-03-10",19.700001
"551","2009-03-11",20.700001
"552","2009-03-12",21
"553","2009-03-13",22.65
"554","2009-03-16",23.5
"555","2009-03-17",23.5
"556","2009-03-18",24.549999
"557","2009-03-19",24.549999
"558","2009-03-20",24.549999
"559","2009-03-23",24.549999
"560","2009-03-24",24.469999
"561","2009-03-25",24.15
"562","2009-03-26",24.15
"563","2009-03-27",24
"564","2009-03-30",24
"565","2009-03-31",24.549999
"566","2009-04-01",23.35
"567","2009-04-02",22.799999
"568","2009-04-03",24.25
"569","2009-04-06",24.65
"570","2009-04-07",24.65
"571","2009-04-08",25
"572","2009-04-09",25.200001
"573","2009-04-13",23.200001
"574","2009-04-14",22.93
"575","2009-04-15",22.719999
"576","2009-04-16",23.9
"577","2009-04-17",22.91
"578","2009-04-20",23.309999
"579","2009-04-21",23.299999
"580","2009-04-22",21.780001
"581","2009-04-23",22.4
"582","2009-04-24",23.1
"583","2009-04-27",22.299999
"584","2009-04-28",22.700001
"585","2009-04-29",23.51
"586","2009-04-30",24
"587","2009-05-01",23.51
"588","2009-05-04",22
"589","2009-05-05",22
"590","2009-05-06",21
"591","2009-05-07",21.549999
"592","2009-05-08",22
"593","2009-05-11",22
"594","2009-05-12",23.450001
"595","2009-05-13",22.940001
"596","2009-05-14",23.209999
"597","2009-05-15",23.200001
"598","2009-05-18",23.209999
"599","2009-05-19",22.5
"600","2009-05-20",22.799999
"601","2009-05-21",22.59
"602","2009-05-22",23.1
"603","2009-05-26",22.5
"604","2009-05-27",22.5
"605","2009-05-28",22.91
"606","2009-05-29",22.459999
"607","2009-06-01",24.4
"608","2009-06-02",24.799999
"609","2009-06-03",24.799999
"610","2009-06-04",25.25
"611","2009-06-05",25.9
"612","2009-06-08",24.799999
"613","2009-06-09",24.1
"614","2009-06-10",24.860001
"615","2009-06-11",23.139999
"616","2009-06-12",22.74
"617","2009-06-15",22.75
"618","2009-06-16",22.75
"619","2009-06-17",23.49
"620","2009-06-18",23.49
"621","2009-06-19",23.49
"622","2009-06-22",23.549999
"623","2009-06-23",23.540001
"624","2009-06-24",23.540001
"625","2009-06-25",22.5
"626","2009-06-26",23.09
"627","2009-06-29",23.559999
"628","2009-06-30",24.309999
"629","2009-07-01",24.5
"630","2009-07-02",24.1
"631","2009-07-06",24.959999
"632","2009-07-07",24.75
"633","2009-07-08",25
"634","2009-07-09",24.959999
"635","2009-07-10",24.969999
"636","2009-07-13",26
"637","2009-07-14",26
"638","2009-07-15",25.75
"639","2009-07-16",25.1
"640","2009-07-17",25.25
"641","2009-07-20",25.620001
"642","2009-07-21",25
"643","2009-07-22",24.959999
"644","2009-07-23",25
"645","2009-07-24",25.620001
"646","2009-07-27",25.5
"647","2009-07-28",26
"648","2009-07-29",26.5
"649","2009-07-30",26.9
"650","2009-07-31",26.84
"651","2009-08-03",27
"652","2009-08-04",25.799999
"653","2009-08-05",26.540001
"654","2009-08-06",24.25
"655","2009-08-07",23.879999
"656","2009-08-10",24.360001
"657","2009-08-11",24.360001
"658","2009-08-12",24.4
"659","2009-08-13",23.6
"660","2009-08-14",23.6
"661","2009-08-17",23.6
"662","2009-08-18",23.219999
"663","2009-08-19",23
"664","2009-08-20",23
"665","2009-08-21",22.25
"666","2009-08-24",25.1
"667","2009-08-25",23.85
"668","2009-08-26",23.58
"669","2009-08-27",24.48
"670","2009-08-28",25.450001
"671","2009-08-31",25.82
"672","2009-09-01",24.719999
"673","2009-09-02",24.299999
"674","2009-09-03",23.58
"675","2009-09-04",23.92
"676","2009-09-08",24.59
"677","2009-09-09",24.469999
"678","2009-09-10",24.01
"679","2009-09-11",24.01
"680","2009-09-14",24.01
"681","2009-09-15",24.01
"682","2009-09-16",24.790001
"683","2009-09-17",24.59
"684","2009-09-18",24.99
"685","2009-09-21",24.6
"686","2009-09-22",24.940001
"687","2009-09-23",24.950001
"688","2009-09-24",24.950001
"689","2009-09-25",24.959999
"690","2009-09-28",23.700001
"691","2009-09-29",24.82
"692","2009-09-30",24.9
"693","2009-10-01",24.5
"694","2009-10-02",24
"695","2009-10-05",23.65
"696","2009-10-06",23.5
"697","2009-10-07",24.35
"698","2009-10-08",24.35
"699","2009-10-09",24.35
"700","2009-10-12",24.709999
"701","2009-10-13",25.35
"702","2009-10-14",25.35
"703","2009-10-15",24.799999
"704","2009-10-16",24.43
"705","2009-10-19",23.65
"706","2009-10-20",23.5
"707","2009-10-21",24.049999
"708","2009-10-22",24.35
"709","2009-10-23",25.15
"710","2009-10-26",24.25
"711","2009-10-27",24.549999
"712","2009-10-28",24.610001
"713","2009-10-29",24.99
"714","2009-10-30",24.610001
"715","2009-11-02",24.540001
"716","2009-11-03",24.5
"717","2009-11-04",24.139999
"718","2009-11-05",24.5
"719","2009-11-06",24.5
"720","2009-11-09",23.700001
"721","2009-11-10",23.33
"722","2009-11-11",23.860001
"723","2009-11-12",23.309999
"724","2009-11-13",23.9
"725","2009-11-16",23.950001
"726","2009-11-17",23.950001
"727","2009-11-18",23.33
"728","2009-11-19",23.4
"729","2009-11-20",23.15
"730","2009-11-23",23.15
"731","2009-11-24",22.75
"732","2009-11-25",22.91
"733","2009-11-27",23.24
"734","2009-11-30",23.1
"735","2009-12-01",23
"736","2009-12-02",22.5
"737","2009-12-03",22.4
"738","2009-12-04",22.33
"739","2009-12-07",22.370001
"740","2009-12-08",22.379999
"741","2009-12-09",22.35
"742","2009-12-10",22
"743","2009-12-11",21.82
"744","2009-12-14",22.15
"745","2009-12-15",21.969999
"746","2009-12-16",21.9
"747","2009-12-17",21.75
"748","2009-12-18",21.6
"749","2009-12-21",21.74
"750","2009-12-22",21.73
"751","2009-12-23",21.4
"752","2009-12-24",21.299999
"753","2009-12-28",21
"754","2009-12-29",21.549999
"755","2009-12-30",20.940001
"756","2009-12-31",21.75
"757","2010-01-04",25.6
"758","2010-01-05",23.4
"759","2010-01-06",23.65
"760","2010-01-07",23.74
"761","2010-01-08",23.889999
"762","2010-01-11",23.790001
"763","2010-01-12",23.75
"764","2010-01-13",23.469999
"765","2010-01-14",23.5
"766","2010-01-15",23.35
"767","2010-01-19",23
"768","2010-01-20",22
"769","2010-01-21",21.799999
"770","2010-01-22",21.799999
"771","2010-01-25",22.120001
"772","2010-01-26",22.799999
"773","2010-01-27",22.700001
"774","2010-01-28",23.27
"775","2010-01-29",23.25
"776","2010-02-01",23.26
"777","2010-02-02",22.629999
"778","2010-02-03",23
"779","2010-02-04",23.41
"780","2010-02-05",23.200001
"781","2010-02-08",23.6
"782","2010-02-09",23.799999
"783","2010-02-10",23.25
"784","2010-02-11",23
"785","2010-02-12",22.9
"786","2010-02-16",22.9
"787","2010-02-17",22.9
"788","2010-02-18",21.950001
"789","2010-02-19",22.25
"790","2010-02-22",22.299999
"791","2010-02-23",23.07
"792","2010-02-24",23.15
"793","2010-02-25",23.030001
"794","2010-02-26",22.299999
"795","2010-03-01",22.41
"796","2010-03-02",22.049999
"797","2010-03-03",22.09
"798","2010-03-04",22.5
"799","2010-03-05",22
"800","2010-03-08",21.27
"801","2010-03-09",21.5
"802","2010-03-10",21.799999
"803","2010-03-11",22.52
"804","2010-03-12",22.16
"805","2010-03-15",22.15
"806","2010-03-16",22.17
"807","2010-03-17",22.5
"808","2010-03-18",22.700001
"809","2010-03-19",23.35
"810","2010-03-22",22.84
"811","2010-03-23",22.9
"812","2010-03-24",23.65
"813","2010-03-25",23.99
"814","2010-03-26",23.299999
"815","2010-03-29",23.77
"816","2010-03-30",24.58
"817","2010-03-31",24.799999
"818","2010-04-01",24.290001
"819","2010-04-05",23.889999
"820","2010-04-06",24.139999
"821","2010-04-07",24
"822","2010-04-08",24.110001
"823","2010-04-09",24.5
"824","2010-04-12",24.5
"825","2010-04-13",24.139999
"826","2010-04-14",23.75
"827","2010-04-15",23.75
"828","2010-04-16",23.75
"829","2010-04-19",24.15
"830","2010-04-20",24
"831","2010-04-21",24.25
"832","2010-04-22",24.620001
"833","2010-04-23",24.5
"834","2010-04-26",24.65
"835","2010-04-27",25
"836","2010-04-28",25
"837","2010-04-29",24.6
"838","2010-04-30",24.57
"839","2010-05-03",24.6
"840","2010-05-04",24.200001
"841","2010-05-05",24.200001
"842","2010-05-06",24.200001
"843","2010-05-07",24.129999
"844","2010-05-10",24.129999
"845","2010-05-11",23.809999
"846","2010-05-12",23.629999
"847","2010-05-13",22.629999
"848","2010-05-14",22.450001
"849","2010-05-17",22.35
"850","2010-05-18",22.35
"851","2010-05-19",22.040001
"852","2010-05-20",21.99
"853","2010-05-21",22.1
"854","2010-05-24",22.139999
"855","2010-05-25",22.450001
"856","2010-05-26",22.25
"857","2010-05-27",22.42
"858","2010-05-28",22.370001
"859","2010-06-01",22.299999
"860","2010-06-02",22.450001
"861","2010-06-03",22.290001
"862","2010-06-04",22.1
"863","2010-06-07",22.35
"864","2010-06-08",21.860001
"865","2010-06-09",22.4
"866","2010-06-10",22.4
"867","2010-06-11",21.99
"868","2010-06-14",22.209999
"869","2010-06-15",23.23
"870","2010-06-16",22.450001
"871","2010-06-17",22.450001
"872","2010-06-18",22.940001
"873","2010-06-21",22.75
"874","2010-06-22",23.35
"875","2010-06-23",23.35
"876","2010-06-24",23.299999
"877","2010-06-25",23.25
"878","2010-06-28",23.25
"879","2010-06-29",23.25
"880","2010-06-30",23.780001
"881","2010-07-01",22.66
"882","2010-07-02",23
"883","2010-07-06",22.549999
"884","2010-07-07",22.450001
"885","2010-07-08",22
"886","2010-07-09",22.389999
"887","2010-07-12",22.16
"888","2010-07-13",22.16
"889","2010-07-14",21.780001
"890","2010-07-15",21.780001
"891","2010-07-16",21.82
"892","2010-07-19",22.290001
"893","2010-07-20",22.23
"894","2010-07-21",21.9
"895","2010-07-22",22.299999
"896","2010-07-23",22.299999
"897","2010-07-26",22.299999
"898","2010-07-27",22.049999
"899","2010-07-28",22.049999
"900","2010-07-29",22.049999
"901","2010-07-30",22.75
"902","2010-08-02",22.98
"903","2010-08-03",22.98
"904","2010-08-04",23
"905","2010-08-05",22.98
"906","2010-08-06",22.02
"907","2010-08-09",23.049999
"908","2010-08-10",23
"909","2010-08-11",22.6
"910","2010-08-12",22.610001
"911","2010-08-13",23.01
"912","2010-08-16",23.01
"913","2010-08-17",22.969999
"914","2010-08-18",22.610001
"915","2010-08-19",22.610001
"916","2010-08-20",22.709999
"917","2010-08-23",22.700001
"918","2010-08-24",22.860001
"919","2010-08-25",23.059999
"920","2010-08-26",23.5
"921","2010-08-27",23.66
"922","2010-08-30",23.5
"923","2010-08-31",23.48
"924","2010-09-01",23.65
"925","2010-09-02",23.870001
"926","2010-09-03",23.790001
"927","2010-09-07",24
"928","2010-09-08",24.379999
"929","2010-09-09",24.379999
"930","2010-09-10",23.6
"931","2010-09-13",23.6
"932","2010-09-14",24.5
"933","2010-09-15",24.5
"934","2010-09-16",24.25
"935","2010-09-17",24.25
"936","2010-09-20",23.83
"937","2010-09-21",24.34
"938","2010-09-22",23.75
"939","2010-09-23",23.51
"940","2010-09-24",24
"941","2010-09-27",24
"942","2010-09-28",24
"943","2010-09-29",23.48
"944","2010-09-30",22.950001
"945","2010-10-01",22.950001
"946","2010-10-04",23.1
"947","2010-10-05",22.98
"948","2010-10-06",23.379999
"949","2010-10-07",22.91
"950","2010-10-08",22.48
"951","2010-10-11",22.48
"952","2010-10-12",22.48
"953","2010-10-13",22.950001
"954","2010-10-14",22.870001
"955","2010-10-15",22.870001
"956","2010-10-18",22.879999
"957","2010-10-19",22.35
"958","2010-10-20",22.780001
"959","2010-10-21",22.82
"960","2010-10-22",23
"961","2010-10-25",23
"962","2010-10-26",23
"963","2010-10-27",22.77
"964","2010-10-28",22.5
"965","2010-10-29",23
"966","2010-11-01",23
"967","2010-11-02",23.49
"968","2010-11-03",23.75
"969","2010-11-04",24.5
"970","2010-11-05",24.02
"971","2010-11-08",24.58
"972","2010-11-09",24.58
"973","2010-11-10",24.5
"974","2010-11-11",25
"975","2010-11-12",23.25
"976","2010-11-15",23.75
"977","2010-11-16",23.75
"978","2010-11-17",23.75
"979","2010-11-18",23.74
"980","2010-11-19",23.75
"981","2010-11-22",24.25
"982","2010-11-23",25
"983","2010-11-24",25
"984","2010-11-26",25.5
"985","2010-11-29",25
"986","2010-11-30",25.35
