"","date","OTRK"
"2067","2015-03-19",12.12
"2068","2015-03-20",12.06
"2069","2015-03-23",12
"2070","2015-03-24",11.7
"2071","2015-03-25",11.7
"2072","2015-03-26",11.7
"2073","2015-03-27",11.7
"2074","2015-03-30",12
"2075","2015-03-31",12
"2076","2015-04-01",10.5
"2077","2015-04-02",10.5
"2078","2015-04-06",10.5
"2079","2015-04-07",10.5
"2080","2015-04-08",10.5
"2081","2015-04-09",10.44
"2082","2015-04-10",10.5
"2083","2015-04-13",10.5
"2084","2015-04-14",10.5
"2085","2015-04-15",11.76
"2086","2015-04-16",12.12
"2087","2015-04-17",12.18
"2088","2015-04-20",12.18
"2089","2015-04-21",12
"2090","2015-04-22",12
"2091","2015-04-23",12
"2092","2015-04-24",11.94
"2093","2015-04-27",11.94
"2094","2015-04-28",11.94
"2095","2015-04-29",11.94
"2096","2015-04-30",12
"2097","2015-05-01",11.7
"2098","2015-05-04",12
"2099","2015-05-05",11.64
"2100","2015-05-06",11.4
"2101","2015-05-07",11.4
"2102","2015-05-08",11.64
"2103","2015-05-11",12.06
"2104","2015-05-12",11.88
"2105","2015-05-13",10.56
"2106","2015-05-14",9.6
"2107","2015-05-15",10.14
"2108","2015-05-18",10.02
"2109","2015-05-19",7.8
"2110","2015-05-20",9.18
"2111","2015-05-21",9.24
"2112","2015-05-22",8.52
"2113","2015-05-26",7.14
"2114","2015-05-27",7.02
"2115","2015-05-28",7.8
"2116","2015-05-29",8.4
"2117","2015-06-01",8.58
"2118","2015-06-02",8.22
"2119","2015-06-03",7.8
"2120","2015-06-04",7.86
"2121","2015-06-05",7.8
"2122","2015-06-08",7.92
"2123","2015-06-09",7.86
"2124","2015-06-10",7.86
"2125","2015-06-11",7.92
"2126","2015-06-12",8.04
"2127","2015-06-15",7.98
"2128","2015-06-16",8.04
"2129","2015-06-17",7.8
"2130","2015-06-18",7.68
"2131","2015-06-19",7.5
"2132","2015-06-22",7.56
"2133","2015-06-23",7.44
"2134","2015-06-24",7.44
"2135","2015-06-25",7.8
"2136","2015-06-26",7.8
"2137","2015-06-29",7.74
"2138","2015-06-30",8.1
"2139","2015-07-01",8.1
"2140","2015-07-02",8.16
"2141","2015-07-06",8.16
"2142","2015-07-07",8.52
"2143","2015-07-08",8.52
"2144","2015-07-09",8.52
"2145","2015-07-10",8.52
"2146","2015-07-13",8.52
"2147","2015-07-14",8.52
"2148","2015-07-15",8.34
"2149","2015-07-16",8.52
"2150","2015-07-17",8.88
"2151","2015-07-20",8.88
"2152","2015-07-21",9.3
"2153","2015-07-22",9.3
"2154","2015-07-23",10.02
"2155","2015-07-24",10.14
"2156","2015-07-27",9.96
"2157","2015-07-28",9.12
"2158","2015-07-29",9.3
"2159","2015-07-30",9.54
"2160","2015-07-31",9.66
"2161","2015-08-03",9.66
"2162","2015-08-04",9.84
"2163","2015-08-05",9.78
"2164","2015-08-06",9
"2165","2015-08-07",9
"2166","2015-08-10",8.7
"2167","2015-08-11",8.4
"2168","2015-08-12",8.1
"2169","2015-08-13",8.1
"2170","2015-08-14",8.1
"2171","2015-08-17",8.1
"2172","2015-08-18",7.98
"2173","2015-08-19",7.2
"2174","2015-08-20",7.2
"2175","2015-08-21",6.78
"2176","2015-08-24",6.48
"2177","2015-08-25",6.48
"2178","2015-08-26",5.64
"2179","2015-08-27",6.12
"2180","2015-08-28",6.12
"2181","2015-08-31",6
"2182","2015-09-01",6
"2183","2015-09-02",6
"2184","2015-09-03",6
"2185","2015-09-04",6
"2186","2015-09-08",5.22
"2187","2015-09-09",5.34
"2188","2015-09-10",5.34
"2189","2015-09-11",5.4
"2190","2015-09-14",5.4
"2191","2015-09-15",5.4
"2192","2015-09-16",4.74
"2193","2015-09-17",4.56
"2194","2015-09-18",4.74
"2195","2015-09-21",4.74
"2196","2015-09-22",4.2
"2197","2015-09-23",4.2
"2198","2015-09-24",4.74
"2199","2015-09-25",4.74
"2200","2015-09-28",4.74
"2201","2015-09-29",4.74
"2202","2015-09-30",4.74
"2203","2015-10-01",4.74
"2204","2015-10-02",4.74
"2205","2015-10-05",4.74
"2206","2015-10-06",4.62
"2207","2015-10-07",4.62
"2208","2015-10-08",4.62
"2209","2015-10-09",4.56
"2210","2015-10-12",4.14
"2211","2015-10-13",3.54
"2212","2015-10-14",3.48
"2213","2015-10-15",3.42
"2214","2015-10-16",3.42
"2215","2015-10-19",2.16
"2216","2015-10-20",1.92
"2217","2015-10-21",1.98
"2218","2015-10-22",1.92
"2219","2015-10-23",2.04
"2220","2015-10-26",2.88
"2221","2015-10-27",3
"2222","2015-10-28",3
"2223","2015-10-29",3.12
"2224","2015-10-30",3
"2225","2015-11-02",3.12
"2226","2015-11-03",3
"2227","2015-11-04",2.82
"2228","2015-11-05",2.82
"2229","2015-11-06",2.16
"2230","2015-11-09",2.1
"2231","2015-11-10",2.28
"2232","2015-11-11",2.34
"2233","2015-11-12",2.22
"2234","2015-11-13",2.28
"2235","2015-11-16",2.22
"2236","2015-11-17",2.34
"2237","2015-11-18",2.34
"2238","2015-11-19",2.28
"2239","2015-11-20",2.1
"2240","2015-11-23",2.1
"2241","2015-11-24",2.16
"2242","2015-11-25",2.16
"2243","2015-11-27",2.16
"2244","2015-11-30",2.1
"2245","2015-12-01",2.16
"2246","2015-12-02",2.16
"2247","2015-12-03",2.16
"2248","2015-12-04",2.1
"2249","2015-12-07",2.04
"2250","2015-12-08",2.28
"2251","2015-12-09",2.22
"2252","2015-12-10",3
"2253","2015-12-11",2.94
"2254","2015-12-14",3
"2255","2015-12-15",3
"2256","2015-12-16",2.64
"2257","2015-12-17",2.88
"2258","2015-12-18",2.94
"2259","2015-12-21",3.06
"2260","2015-12-22",2.4
"2261","2015-12-23",2.7
"2262","2015-12-24",2.28
"2263","2015-12-28",2.22
"2264","2015-12-29",2.58
"2265","2015-12-30",2.16
"2266","2015-12-31",2.16
"2267","2016-01-04",2.1
"2268","2016-01-05",2.28
"2269","2016-01-06",2.52
"2270","2016-01-07",2.46
"2271","2016-01-08",2.46
"2272","2016-01-11",2.46
"2273","2016-01-12",2.34
"2274","2016-01-13",2.34
"2275","2016-01-14",2.22
"2276","2016-01-15",2.22
"2277","2016-01-19",2.1
"2278","2016-01-20",2.28
"2279","2016-01-21",2.28
"2280","2016-01-22",2.16
"2281","2016-01-25",2.16
"2282","2016-01-26",2.04
"2283","2016-01-27",2.04
"2284","2016-01-28",1.92
"2285","2016-01-29",1.92
"2286","2016-02-01",1.92
"2287","2016-02-02",1.92
"2288","2016-02-03",2.28
"2289","2016-02-04",2.28
"2290","2016-02-05",2.16
"2291","2016-02-08",2.34
"2292","2016-02-09",2.1
"2293","2016-02-10",2.1
"2294","2016-02-11",2.1
"2295","2016-02-12",2.04
"2296","2016-02-16",1.98
"2297","2016-02-17",2.04
"2298","2016-02-18",2.34
"2299","2016-02-19",2.76
"2300","2016-02-22",2.76
"2301","2016-02-23",2.76
"2302","2016-02-24",2.76
"2303","2016-02-25",2.58
"2304","2016-02-26",2.76
"2305","2016-02-29",3
"2306","2016-03-01",3
"2307","2016-03-02",3
"2308","2016-03-03",3
"2309","2016-03-04",3.12
"2310","2016-03-07",3.12
"2311","2016-03-08",3.12
"2312","2016-03-09",3.12
"2313","2016-03-10",3.12
"2314","2016-03-11",3.18
"2315","2016-03-14",3.24
"2316","2016-03-15",3.24
"2317","2016-03-16",3.24
"2318","2016-03-17",3.24
"2319","2016-03-18",3.24
"2320","2016-03-21",3.24
"2321","2016-03-22",3.24
"2322","2016-03-23",3.24
"2323","2016-03-24",3.24
"2324","2016-03-28",3.24
"2325","2016-03-29",3.24
"2326","2016-03-30",3.3
"2327","2016-03-31",3.12
"2328","2016-04-01",4.14
"2329","2016-04-04",3.9
"2330","2016-04-05",3.66
"2331","2016-04-06",3.84
"2332","2016-04-07",3.9
"2333","2016-04-08",3.6
"2334","2016-04-11",3.6
"2335","2016-04-12",3.6
"2336","2016-04-13",4.5
"2337","2016-04-14",4.62
"2338","2016-04-15",4.44
"2339","2016-04-18",4.32
"2340","2016-04-19",3.66
"2341","2016-04-20",3.66
"2342","2016-04-21",3.66
"2343","2016-04-22",3.9
"2344","2016-04-25",4.14
"2345","2016-04-26",4.08
"2346","2016-04-27",3.96
"2347","2016-04-28",4.26
"2348","2016-04-29",4.02
"2349","2016-05-02",3.9
"2350","2016-05-03",3.78
"2351","2016-05-04",3.42
"2352","2016-05-05",3.6
"2353","2016-05-06",3.6
"2354","2016-05-09",3.54
"2355","2016-05-10",3.48
"2356","2016-05-11",3.42
"2357","2016-05-12",3.48
"2358","2016-05-13",3.48
"2359","2016-05-16",3.3
"2360","2016-05-17",3
"2361","2016-05-18",3.06
"2362","2016-05-19",2.7
"2363","2016-05-20",2.58
"2364","2016-05-23",2.58
"2365","2016-05-24",2.28
"2366","2016-05-25",2.28
"2367","2016-05-26",2.52
"2368","2016-05-27",3.48
"2369","2016-05-31",4.02
"2370","2016-06-01",3.84
"2371","2016-06-02",3.96
"2372","2016-06-03",4.5
"2373","2016-06-06",4.5
"2374","2016-06-07",4.38
"2375","2016-06-08",4.62
"2376","2016-06-09",4.68
"2377","2016-06-10",5.28
"2378","2016-06-13",4.62
"2379","2016-06-14",4.32
"2380","2016-06-15",4.02
"2381","2016-06-16",3.6
"2382","2016-06-17",3.6
"2383","2016-06-20",3.6
"2384","2016-06-21",3.48
"2385","2016-06-22",4.2
"2386","2016-06-23",4.2
"2387","2016-06-24",4.08
"2388","2016-06-27",4.02
"2389","2016-06-28",3.9
"2390","2016-06-29",3.9
"2391","2016-06-30",3.9
"2392","2016-07-01",3.78
"2393","2016-07-05",3.96
"2394","2016-07-06",4.8
"2395","2016-07-07",4.68
"2396","2016-07-08",4.5
"2397","2016-07-11",4.2
"2398","2016-07-12",4.08
"2399","2016-07-13",4.26
"2400","2016-07-14",4.2
"2401","2016-07-15",4.8
"2402","2016-07-18",6
"2403","2016-07-19",5.94
"2404","2016-07-20",5.82
"2405","2016-07-21",6
"2406","2016-07-22",7.2
"2407","2016-07-25",6.36
"2408","2016-07-26",6.84
"2409","2016-07-27",6.9
"2410","2016-07-28",6.72
"2411","2016-07-29",6.54
"2412","2016-08-01",6.9
"2413","2016-08-02",6
"2414","2016-08-03",6.78
"2415","2016-08-04",6.42
"2416","2016-08-05",6.18
"2417","2016-08-08",6.24
"2418","2016-08-09",6.3
"2419","2016-08-10",6.36
"2420","2016-08-11",7.02
"2421","2016-08-12",6.78
"2422","2016-08-15",6.72
"2423","2016-08-16",7.02
"2424","2016-08-17",7.26
"2425","2016-08-18",8.58
"2426","2016-08-19",8.58
"2427","2016-08-22",8.22
"2428","2016-08-23",8.04
"2429","2016-08-24",7.44
"2430","2016-08-25",7.32
"2431","2016-08-26",8.7
"2432","2016-08-29",8.7
"2433","2016-08-30",8.4
"2434","2016-08-31",8.34
"2435","2016-09-01",7.92
"2436","2016-09-02",8.04
"2437","2016-09-06",7.56
"2438","2016-09-07",7.68
"2439","2016-09-08",8.52
"2440","2016-09-09",6.42
"2441","2016-09-12",7.2
"2442","2016-09-13",7.5
"2443","2016-09-14",7.02
"2444","2016-09-15",7.2
"2445","2016-09-16",7.02
"2446","2016-09-19",7.2
"2447","2016-09-20",7.2
"2448","2016-09-21",7.2
"2449","2016-09-22",6.9
"2450","2016-09-23",6.66
"2451","2016-09-26",6
"2452","2016-09-27",5.34
"2453","2016-09-28",4.62
"2454","2016-09-29",5.34
"2455","2016-09-30",5.64
"2456","2016-10-03",5.64
"2457","2016-10-04",5.4
"2458","2016-10-05",5.88
"2459","2016-10-06",5.7
"2460","2016-10-07",5.82
"2461","2016-10-10",5.82
"2462","2016-10-11",4.98
"2463","2016-10-12",4.98
"2464","2016-10-13",5.04
"2465","2016-10-14",5.1
"2466","2016-10-17",6.48
"2467","2016-10-18",6.6
"2468","2016-10-19",6.48
"2469","2016-10-20",6.12
"2470","2016-10-21",6
"2471","2016-10-24",6
"2472","2016-10-25",6
"2473","2016-10-26",5.7
"2474","2016-10-27",5.7
"2475","2016-10-28",5.7
"2476","2016-10-31",5.64
"2477","2016-11-01",5.7
"2478","2016-11-02",4.92
"2479","2016-11-03",5.52
"2480","2016-11-04",5.34
"2481","2016-11-07",6
"2482","2016-11-08",6.12
"2483","2016-11-09",6.12
"2484","2016-11-10",5.76
"2485","2016-11-11",6.18
"2486","2016-11-14",6.12
"2487","2016-11-15",5.82
"2488","2016-11-16",5.94
"2489","2016-11-17",5.94
"2490","2016-11-18",6.24
"2491","2016-11-21",6.3
"2492","2016-11-22",6.24
"2493","2016-11-23",6.9
"2494","2016-11-25",6.78
"2495","2016-11-28",6.9
"2496","2016-11-29",6.96
"2497","2016-11-30",7.08
"2498","2016-12-01",7.08
"2499","2016-12-02",6.9
"2500","2016-12-05",6.9
"2501","2016-12-06",7.32
"2502","2016-12-07",7.02
"2503","2016-12-08",7.26
"2504","2016-12-09",6.66
"2505","2016-12-12",7.2
"2506","2016-12-13",6.6
"2507","2016-12-14",6.72
"2508","2016-12-15",7.02
"2509","2016-12-16",7.26
"2510","2016-12-19",6.9
"2511","2016-12-20",6.84
"2512","2016-12-21",5.88
"2513","2016-12-22",5.82
"2514","2016-12-23",5.4
"2515","2016-12-27",5.7
"2516","2016-12-28",5.16
"2517","2016-12-29",5.58
"2518","2016-12-30",5.34
"2519","2017-01-03",4.98
"2520","2017-01-04",5.16
"2521","2017-01-05",5.34
"2522","2017-01-06",5.34
"2523","2017-01-09",5.52
"2524","2017-01-10",5.58
"2525","2017-01-11",6.84
"2526","2017-01-12",5.76
"2527","2017-01-13",5.7
"2528","2017-01-17",6.18
"2529","2017-01-18",6.3
"2530","2017-01-19",6.36
"2531","2017-01-20",6.78
"2532","2017-01-23",6.24
"2533","2017-01-24",6.6
"2534","2017-01-25",6.42
"2535","2017-01-26",7.08
"2536","2017-01-27",7.08
"2537","2017-01-30",7.2
"2538","2017-01-31",7.68
"2539","2017-02-01",8.4
"2540","2017-02-02",8.64
"2541","2017-02-03",8.28
"2542","2017-02-06",8.04
"2543","2017-02-07",7.92
"2544","2017-02-08",7.98
"2545","2017-02-09",7.8
"2546","2017-02-10",7.8
"2547","2017-02-13",7.2
"2548","2017-02-14",7.2
"2549","2017-02-15",7.14
"2550","2017-02-16",7.5
"2551","2017-02-17",7.08
"2552","2017-02-21",7.02
"2553","2017-02-22",7.2
"2554","2017-02-23",7.26
"2555","2017-02-24",6.78
"2556","2017-02-27",7.08
"2557","2017-02-28",7.32
"2558","2017-03-01",7.56
"2559","2017-03-02",7.32
"2560","2017-03-03",7.44
"2561","2017-03-06",7.5
"2562","2017-03-07",7.86
"2563","2017-03-08",8.22
"2564","2017-03-09",8.28
"2565","2017-03-10",8.1
"2566","2017-03-13",7.5
"2567","2017-03-14",8.04
"2568","2017-03-15",10.8
"2569","2017-03-16",10.68
"2570","2017-03-17",10.14
"2571","2017-03-20",11.4
"2572","2017-03-21",11.7
"2573","2017-03-22",11.94
"2574","2017-03-23",11.34
"2575","2017-03-24",11.1
"2576","2017-03-27",11.4
"2577","2017-03-28",10.5
"2578","2017-03-29",10.62
"2579","2017-03-30",9.66
"2580","2017-03-31",9.72
"2581","2017-04-03",9.36
"2582","2017-04-04",9.6
"2583","2017-04-05",10.5
"2584","2017-04-06",10.98
"2585","2017-04-07",10.86
"2586","2017-04-10",10.68
"2587","2017-04-11",10.86
"2588","2017-04-12",9.36
"2589","2017-04-13",9.3
"2590","2017-04-17",9.3
"2591","2017-04-18",9.42
"2592","2017-04-19",8.58
"2593","2017-04-20",9.24
"2594","2017-04-21",8.4
"2595","2017-04-24",8.88
"2596","2017-04-25",10
"2597","2017-04-26",10
"2598","2017-04-27",10
"2599","2017-04-28",5.15
"2600","2017-05-01",5.05
"2601","2017-05-02",5.01
"2602","2017-05-03",4.79
"2603","2017-05-04",4.7
"2604","2017-05-05",4.76
"2605","2017-05-08",4.54
"2606","2017-05-09",3.98
"2607","2017-05-10",4.12
"2608","2017-05-11",4.3
"2609","2017-05-12",4.07
"2610","2017-05-15",4.01
"2611","2017-05-16",3.8
"2612","2017-05-17",3.95
"2613","2017-05-18",3.98
"2614","2017-05-19",3.86
"2615","2017-05-22",4.02
"2616","2017-05-23",4.21
"2617","2017-05-24",4.15
"2618","2017-05-25",4.15
"2619","2017-05-26",4.02
"2620","2017-05-30",3.89
"2621","2017-05-31",3.98
"2622","2017-06-01",3.94
"2623","2017-06-02",4.15
"2624","2017-06-05",4.28
"2625","2017-06-06",4.08
"2626","2017-06-07",4.05
"2627","2017-06-08",4.06
"2628","2017-06-09",4.01
"2629","2017-06-12",4.37
"2630","2017-06-13",4.64
"2631","2017-06-14",4.31
"2632","2017-06-15",4.68
"2633","2017-06-16",4.17
"2634","2017-06-19",4.54
"2635","2017-06-20",4.35
"2636","2017-06-21",4.49
"2637","2017-06-22",4.55
"2638","2017-06-23",4.61
"2639","2017-06-26",4.6
"2640","2017-06-27",4.48
"2641","2017-06-28",4.46
"2642","2017-06-29",4.4
"2643","2017-06-30",4.57
"2644","2017-07-03",4.42
"2645","2017-07-05",4.5
"2646","2017-07-06",4.38
"2647","2017-07-07",4.57
"2648","2017-07-10",4.55
"2649","2017-07-11",4.52
"2650","2017-07-12",4.39
"2651","2017-07-13",4.31
"2652","2017-07-14",4.28
"2653","2017-07-17",4.29
"2654","2017-07-18",4.39
"2655","2017-07-19",4.38
"2656","2017-07-20",4.3
"2657","2017-07-21",4.35
"2658","2017-07-24",4.37
"2659","2017-07-25",4.29
"2660","2017-07-26",4.35
"2661","2017-07-27",4.34
"2662","2017-07-28",4.4
"2663","2017-07-31",4.34
"2664","2017-08-01",4.34
"2665","2017-08-02",4.42
"2666","2017-08-03",4.56
"2667","2017-08-04",4.6
"2668","2017-08-07",4.61
"2669","2017-08-08",4.63
"2670","2017-08-09",4.57
"2671","2017-08-10",4.6
"2672","2017-08-11",4.5
"2673","2017-08-14",4.53
"2674","2017-08-15",4.67
"2675","2017-08-16",4.67
"2676","2017-08-17",4.69
"2677","2017-08-18",5.09
"2678","2017-08-21",4.94
"2679","2017-08-22",4.82
"2680","2017-08-23",4.89
"2681","2017-08-24",4.83
"2682","2017-08-25",4.97
"2683","2017-08-28",4.97
"2684","2017-08-29",5.13
"2685","2017-08-30",5.2
"2686","2017-08-31",5.14
"2687","2017-09-01",5.24
"2688","2017-09-05",5.2
"2689","2017-09-06",5.39
"2690","2017-09-07",5.34
"2691","2017-09-08",5.33
"2692","2017-09-11",5.34
"2693","2017-09-12",5.33
"2694","2017-09-13",5.13
"2695","2017-09-14",5.03
"2696","2017-09-15",5.02
"2697","2017-09-18",5.08
"2698","2017-09-19",5.1
"2699","2017-09-20",5.17
"2700","2017-09-21",5.15
"2701","2017-09-22",5.12
"2702","2017-09-25",5.07
"2703","2017-09-26",4.99
"2704","2017-09-27",4.98
"2705","2017-09-28",4.9
"2706","2017-09-29",4.87
"2707","2017-10-02",4.75
"2708","2017-10-03",4.32
"2709","2017-10-04",4.33
"2710","2017-10-05",4.14
"2711","2017-10-06",4.29
"2712","2017-10-09",4.5
"2713","2017-10-10",4.3
"2714","2017-10-11",4.39
"2715","2017-10-12",4.15
"2716","2017-10-13",4.04
"2717","2017-10-16",3.93
"2718","2017-10-17",3.84
"2719","2017-10-18",3.96
"2720","2017-10-19",3.84
"2721","2017-10-20",3.61
"2722","2017-10-23",3.56
"2723","2017-10-24",3.47
"2724","2017-10-25",3.51
"2725","2017-10-26",3.75
"2726","2017-10-27",3.71
"2727","2017-10-30",3.72
"2728","2017-10-31",3.75
"2729","2017-11-01",3.66
"2730","2017-11-02",3.62
"2731","2017-11-03",3.7
"2732","2017-11-06",3.71
"2733","2017-11-07",3.63
"2734","2017-11-08",3.59
"2735","2017-11-09",3.58
"2736","2017-11-10",3.47
"2737","2017-11-13",3.46
"2738","2017-11-14",3.64
"2739","2017-11-15",3.9
"2740","2017-11-16",3.68
"2741","2017-11-17",3.7
"2742","2017-11-20",3.75
"2743","2017-11-21",3.99
"2744","2017-11-22",3.97
"2745","2017-11-24",3.77
"2746","2017-11-27",3.82
"2747","2017-11-28",3.75
"2748","2017-11-29",3.74
"2749","2017-11-30",3.57
"2750","2017-12-01",3.52
"2751","2017-12-04",3.43
"2752","2017-12-05",3.47
"2753","2017-12-06",3.56
"2754","2017-12-07",3.55
"2755","2017-12-08",3.75
"2756","2017-12-11",3.68
"2757","2017-12-12",3.71
"2758","2017-12-13",3.73
"2759","2017-12-14",3.62
"2760","2017-12-15",3.53
"2761","2017-12-18",3.48
"2762","2017-12-19",3.5
"2763","2017-12-20",3.49
"2764","2017-12-21",3.51
"2765","2017-12-22",3.49
"2766","2017-12-26",3.37
"2767","2017-12-27",3.48
"2768","2017-12-28",3.52
"2769","2017-12-29",3.75
"2770","2018-01-02",3.76
"2771","2018-01-03",3.95
"2772","2018-01-04",3.88
"2773","2018-01-05",3.75
"2774","2018-01-08",3.94
"2775","2018-01-09",3.89
"2776","2018-01-10",3.82
"2777","2018-01-11",4.07
"2778","2018-01-12",4.33
"2779","2018-01-16",4.66
"2780","2018-01-17",4.67
"2781","2018-01-18",4.58
"2782","2018-01-19",4.61
"2783","2018-01-22",5.03
"2784","2018-01-23",4.95
"2785","2018-01-24",5.09
"2786","2018-01-25",4.98
"2787","2018-01-26",5
"2788","2018-01-29",4.86
"2789","2018-01-30",5.01
"2790","2018-01-31",5
"2791","2018-02-01",5.05
"2792","2018-02-02",4.66
"2793","2018-02-05",4.66
"2794","2018-02-06",4.7
"2795","2018-02-07",4.51
"2796","2018-02-08",4.3
"2797","2018-02-09",4.34
"2798","2018-02-12",4.29
"2799","2018-02-13",4.46
"2800","2018-02-14",4.44
"2801","2018-02-15",4.49
"2802","2018-02-16",4.32
"2803","2018-02-20",4.37
"2804","2018-02-21",4.48
"2805","2018-02-22",4.49
"2806","2018-02-23",4.59
"2807","2018-02-26",4.66
"2808","2018-02-27",4.75
"2809","2018-02-28",4.86
"2810","2018-03-01",4.56
"2811","2018-03-02",5.15
"2812","2018-03-05",5.55
"2813","2018-03-06",5.54
"2814","2018-03-07",5.33
"2815","2018-03-08",4.88
"2816","2018-03-09",4.69
"2817","2018-03-12",4.83
"2818","2018-03-13",4.77
"2819","2018-03-14",4.78
"2820","2018-03-15",4.6
"2821","2018-03-16",4.9
"2822","2018-03-19",4.89
"2823","2018-03-20",4.91
"2824","2018-03-21",4.92
"2825","2018-03-22",4.87
"2826","2018-03-23",4.77
"2827","2018-03-26",4.62
"2828","2018-03-27",4.6
"2829","2018-03-28",4.59
"2830","2018-03-29",4.8
"2831","2018-04-02",4.76
"2832","2018-04-03",4.75
"2833","2018-04-04",4.75
"2834","2018-04-05",4.66
"2835","2018-04-06",4.68
"2836","2018-04-09",4.78
"2837","2018-04-10",4.79
"2838","2018-04-11",4.83
"2839","2018-04-12",4.95
"2840","2018-04-13",4.91
"2841","2018-04-16",4.85
"2842","2018-04-17",4.9
"2843","2018-04-18",4.83
"2844","2018-04-19",4.91
"2845","2018-04-20",4.93
"2846","2018-04-23",4.97
"2847","2018-04-24",5
"2848","2018-04-25",5.09
"2849","2018-04-26",5
"2850","2018-04-27",5.01
"2851","2018-04-30",5.2
"2852","2018-05-01",5.07
"2853","2018-05-02",5.11
"2854","2018-05-03",5.2
"2855","2018-05-04",5.23
"2856","2018-05-07",5.08
"2857","2018-05-08",5.11
"2858","2018-05-09",5.1
"2859","2018-05-10",5.13
"2860","2018-05-11",5.11
"2861","2018-05-14",5.4
"2862","2018-05-15",5.36
"2863","2018-05-16",5.07
"2864","2018-05-17",5.19
"2865","2018-05-18",5.05
"2866","2018-05-21",5.14
"2867","2018-05-22",5.17
"2868","2018-05-23",5.5
"2869","2018-05-24",6.35
"2870","2018-05-25",6.44
"2871","2018-05-29",6.59
"2872","2018-05-30",7.05
"2873","2018-05-31",6.79
"2874","2018-06-01",6.41
"2875","2018-06-04",6.61
"2876","2018-06-05",6.61
"2877","2018-06-06",6.77
"2878","2018-06-07",6.5
"2879","2018-06-08",6.61
"2880","2018-06-11",7.13
"2881","2018-06-12",6.83
"2882","2018-06-13",7.23
"2883","2018-06-14",7.9
"2884","2018-06-15",8.65
"2885","2018-06-18",7.85
"2886","2018-06-19",8.12
"2887","2018-06-20",7.9
"2888","2018-06-21",7.89
"2889","2018-06-22",7.79
"2890","2018-06-25",7.55
"2891","2018-06-26",7.8
"2892","2018-06-27",7.15
"2893","2018-06-28",6.96
"2894","2018-06-29",6.72
"2895","2018-07-02",6.89
"2896","2018-07-03",6.82
"2897","2018-07-05",6.74
"2898","2018-07-06",6.78
"2899","2018-07-09",6.79
"2900","2018-07-10",6.83
"2901","2018-07-11",6.28
"2902","2018-07-12",6.63
"2903","2018-07-13",6.8
"2904","2018-07-16",6.66
"2905","2018-07-17",6.71
"2906","2018-07-18",6.83
"2907","2018-07-19",7.14
"2908","2018-07-20",7.12
"2909","2018-07-23",7.29
"2910","2018-07-24",7.1
"2911","2018-07-25",7.18
"2912","2018-07-26",7.2
"2913","2018-07-27",7.04
"2914","2018-07-30",6.95
"2915","2018-07-31",6.95
"2916","2018-08-01",6.92
"2917","2018-08-02",6.89
"2918","2018-08-03",6.61
"2919","2018-08-06",6.61
"2920","2018-08-07",6.78
"2921","2018-08-08",6.8
"2922","2018-08-09",7.88
"2923","2018-08-10",7.88
"2924","2018-08-13",8
"2925","2018-08-14",8.62
"2926","2018-08-15",8.15
"2927","2018-08-16",8.19
"2928","2018-08-17",8.22
"2929","2018-08-20",8.59
"2930","2018-08-21",8.5
"2931","2018-08-22",8.92
"2932","2018-08-23",8.91
"2933","2018-08-24",9.32
"2934","2018-08-27",8.95
"2935","2018-08-28",9.26
"2936","2018-08-29",8.89
"2937","2018-08-30",9.15
"2938","2018-08-31",9.08
"2939","2018-09-04",9.33
"2940","2018-09-05",9.16
"2941","2018-09-06",9.19
"2942","2018-09-07",9.63
"2943","2018-09-10",9.8
"2944","2018-09-11",10.29
"2945","2018-09-12",10.36
"2946","2018-09-13",10.19
"2947","2018-09-14",10.51
"2948","2018-09-17",12.44
"2949","2018-09-18",13.22
"2950","2018-09-19",12.96
"2951","2018-09-20",13.04
"2952","2018-09-21",11.75
"2953","2018-09-24",13.05
"2954","2018-09-25",12.74
"2955","2018-09-26",13.27
"2956","2018-09-27",12.86
"2957","2018-09-28",12.85
"2958","2018-10-01",11.26
"2959","2018-10-02",11.7
"2960","2018-10-03",11.44
"2961","2018-10-04",11.11
"2962","2018-10-05",10.64
"2963","2018-10-08",10.05
"2964","2018-10-09",10
"2965","2018-10-10",9.5
"2966","2018-10-11",9.12
"2967","2018-10-12",9.75
"2968","2018-10-15",10.06
"2969","2018-10-16",9.9
"2970","2018-10-17",9.66
"2971","2018-10-18",8.98
"2972","2018-10-19",8.72
"2973","2018-10-22",8.53
"2974","2018-10-23",8.94
"2975","2018-10-24",8.13
"2976","2018-10-25",8.44
"2977","2018-10-26",7.98
"2978","2018-10-29",8
"2979","2018-10-30",8.57
"2980","2018-10-31",9.48
"2981","2018-11-01",9.63
"2982","2018-11-02",10.71
"2983","2018-11-05",10.39
"2984","2018-11-06",10.29
"2985","2018-11-07",10.99
"2986","2018-11-08",10.17
"2987","2018-11-09",9.22
"2988","2018-11-12",9.44
"2989","2018-11-13",9.16
"2990","2018-11-14",9.43
"2991","2018-11-15",9.44
"2992","2018-11-16",9.9
"2993","2018-11-19",9.92
"2994","2018-11-20",9.4
"2995","2018-11-21",9.33
"2996","2018-11-23",9.77
"2997","2018-11-26",9.92
"2998","2018-11-27",10.03
"2999","2018-11-28",9.96
"3000","2018-11-29",11
"3001","2018-11-30",11.71
"3002","2018-12-03",11.43
"3003","2018-12-04",10.75
"3004","2018-12-06",11.7
