"","date","FANH"
"989","2011-10-04",6.11
"990","2011-10-05",6.29
"991","2011-10-06",6.34
"992","2011-10-07",6.01
"993","2011-10-10",6.31
"994","2011-10-11",6.01
"995","2011-10-12",6.07
"996","2011-10-13",6.4
"997","2011-10-14",6.55
"998","2011-10-17",6.45
"999","2011-10-18",6.73
"1000","2011-10-19",6.48
"1001","2011-10-20",6.74
"1002","2011-10-21",7.07
"1003","2011-10-24",7.78
"1004","2011-10-25",8.24
"1005","2011-10-26",8
"1006","2011-10-27",8.01
"1007","2011-10-28",7.89
"1008","2011-10-31",7.55
"1009","2011-11-01",6.87
"1010","2011-11-02",8.13
"1011","2011-11-03",7.73
"1012","2011-11-04",7.84
"1013","2011-11-07",8.05
"1014","2011-11-08",8.05
"1015","2011-11-09",8.1
"1016","2011-11-10",7.96
"1017","2011-11-11",8
"1018","2011-11-14",7.66
"1019","2011-11-15",7.46
"1020","2011-11-16",7.41
"1021","2011-11-17",7.45
"1022","2011-11-18",7.55
"1023","2011-11-21",7.85
"1024","2011-11-22",6.05
"1025","2011-11-23",5.81
"1026","2011-11-25",5.85
"1027","2011-11-28",6.06
"1028","2011-11-29",6.05
"1029","2011-11-30",6.31
"1030","2011-12-01",6.44
"1031","2011-12-02",6.85
"1032","2011-12-05",6.78
"1033","2011-12-06",6.69
"1034","2011-12-07",6.77
"1035","2011-12-08",6.61
"1036","2011-12-09",6.65
"1037","2011-12-12",6.68
"1038","2011-12-13",6.93
"1039","2011-12-14",7.01
"1040","2011-12-15",6.97
"1041","2011-12-16",6.92
"1042","2011-12-19",6.89
"1043","2011-12-20",7.01
"1044","2011-12-21",6.83
"1045","2011-12-22",6.94
"1046","2011-12-23",6.78
"1047","2011-12-27",6.7
"1048","2011-12-28",6.73
"1049","2011-12-29",6.79
"1050","2011-12-30",6.92
"1051","2012-01-03",7.28
"1052","2012-01-04",7.22
"1053","2012-01-05",7.22
"1054","2012-01-06",6.9
"1055","2012-01-09",6.75
"1056","2012-01-10",6.86
"1057","2012-01-11",6.8
"1058","2012-01-12",6.87
"1059","2012-01-13",6.8
"1060","2012-01-17",6.94
"1061","2012-01-18",6.99
"1062","2012-01-19",8.73
"1063","2012-01-20",8.45
"1064","2012-01-23",8.49
"1065","2012-01-24",8.29
"1066","2012-01-25",8.21
"1067","2012-01-26",7.97
"1068","2012-01-27",8
"1069","2012-01-30",8.07
"1070","2012-01-31",8.04
"1071","2012-02-01",7.94
"1072","2012-02-02",8.04
"1073","2012-02-03",8.16
"1074","2012-02-06",8.3
"1075","2012-02-07",8.17
"1076","2012-02-08",8.27
"1077","2012-02-09",8.46
"1078","2012-02-10",8.5
"1079","2012-02-13",8.57
"1080","2012-02-14",8.5
"1081","2012-02-15",8.5
"1082","2012-02-16",8.5
"1083","2012-02-17",8.53
"1084","2012-02-21",8.77
"1085","2012-02-22",8.58
"1086","2012-02-23",8.02
"1087","2012-02-24",8.07
"1088","2012-02-27",7.8
"1089","2012-02-28",7.79
"1090","2012-02-29",7.28
"1091","2012-03-01",7.09
"1092","2012-03-02",6
"1093","2012-03-05",5.98
"1094","2012-03-06",5.98
"1095","2012-03-07",6.08
"1096","2012-03-08",6.24
"1097","2012-03-09",6.5
"1098","2012-03-12",6.82
"1099","2012-03-13",7.23
"1100","2012-03-14",7.16
"1101","2012-03-15",6.93
"1102","2012-03-16",6.88
"1103","2012-03-19",6.95
"1104","2012-03-20",6.81
"1105","2012-03-21",6.67
"1106","2012-03-22",6.55
"1107","2012-03-23",6.48
"1108","2012-03-26",6.52
"1109","2012-03-27",6.55
"1110","2012-03-28",6.41
"1111","2012-03-29",6.15
"1112","2012-03-30",6.25
"1113","2012-04-02",6.25
"1114","2012-04-03",6.11
"1115","2012-04-04",6.06
"1116","2012-04-05",6.08
"1117","2012-04-09",5.98
"1118","2012-04-10",5.9
"1119","2012-04-11",6.29
"1120","2012-04-12",6.08
"1121","2012-04-13",6
"1122","2012-04-16",5.55
"1123","2012-04-17",5.68
"1124","2012-04-18",5.4
"1125","2012-04-19",5.46
"1126","2012-04-20",5.5
"1127","2012-04-23",5.27
"1128","2012-04-24",5.65
"1129","2012-04-25",5.86
"1130","2012-04-26",5.88
"1131","2012-04-27",5.9
"1132","2012-04-30",5.97
"1133","2012-05-01",5.94
"1134","2012-05-02",5.86
"1135","2012-05-03",5.88
"1136","2012-05-04",5.84
"1137","2012-05-07",5.85
"1138","2012-05-08",5.88
"1139","2012-05-09",7.79
"1140","2012-05-10",6.58
"1141","2012-05-11",6.37
"1142","2012-05-14",6.21
"1143","2012-05-15",6.06
"1144","2012-05-16",6.02
"1145","2012-05-17",6.01
"1146","2012-05-18",5.91
"1147","2012-05-21",5.94
"1148","2012-05-22",6
"1149","2012-05-23",6.41
"1150","2012-05-24",7.07
"1151","2012-05-25",7
"1152","2012-05-29",6.9
"1153","2012-05-30",6.63
"1154","2012-05-31",6.5
"1155","2012-06-01",6.21
"1156","2012-06-04",6.29
"1157","2012-06-05",6.6
"1158","2012-06-06",6.8
"1159","2012-06-07",6.93
"1160","2012-06-08",6.91
"1161","2012-06-11",6.91
"1162","2012-06-12",6.89
"1163","2012-06-13",6.85
"1164","2012-06-14",6.78
"1165","2012-06-15",6.93
"1166","2012-06-18",6.84
"1167","2012-06-19",6.88
"1168","2012-06-20",6.98
"1169","2012-06-21",7
"1170","2012-06-22",7
"1171","2012-06-25",6.96
"1172","2012-06-26",6.75
"1173","2012-06-27",6.86
"1174","2012-06-28",6.64
"1175","2012-06-29",6.84
"1176","2012-07-02",6.79
"1177","2012-07-03",6.89
"1178","2012-07-05",6.88
"1179","2012-07-06",6.78
"1180","2012-07-09",6.59
"1181","2012-07-10",6.54
"1182","2012-07-11",6.68
"1183","2012-07-12",6.55
"1184","2012-07-13",6.51
"1185","2012-07-16",6.53
"1186","2012-07-17",6.42
"1187","2012-07-18",6.34
"1188","2012-07-19",6.1
"1189","2012-07-20",6
"1190","2012-07-23",6.05
"1191","2012-07-24",6.02
"1192","2012-07-25",5.9
"1193","2012-07-26",5.89
"1194","2012-07-27",5.93
"1195","2012-07-30",5.96
"1196","2012-07-31",5.94
"1197","2012-08-01",5.91
"1198","2012-08-02",5.85
"1199","2012-08-03",5.95
"1200","2012-08-06",5.85
"1201","2012-08-07",5.84
"1202","2012-08-08",5.87
"1203","2012-08-09",5.92
"1204","2012-08-10",5.87
"1205","2012-08-13",5.93
"1206","2012-08-14",5.93
"1207","2012-08-15",5.91
"1208","2012-08-16",6
"1209","2012-08-17",5.84
"1210","2012-08-20",5.8
"1211","2012-08-21",5.74
"1212","2012-08-22",5.68
"1213","2012-08-23",5.57
"1214","2012-08-24",5.53
"1215","2012-08-27",5.5
"1216","2012-08-28",5.41
"1217","2012-08-29",5.25
"1218","2012-08-30",5.14
"1219","2012-08-31",5.15
"1220","2012-09-04",5.25
"1221","2012-09-05",5.62
"1222","2012-09-06",5.76
"1223","2012-09-07",6.11
"1224","2012-09-10",6.13
"1225","2012-09-11",6.18
"1226","2012-09-12",6.07
"1227","2012-09-13",6.18
"1228","2012-09-14",6.32
"1229","2012-09-17",6.3
"1230","2012-09-18",6.26
"1231","2012-09-19",6.19
"1232","2012-09-20",6.11
"1233","2012-09-21",6.16
"1234","2012-09-24",5.99
"1235","2012-09-25",5.96
"1236","2012-09-26",6.08
"1237","2012-09-27",5.98
"1238","2012-09-28",5.8
"1239","2012-10-01",5.94
"1240","2012-10-02",5.73
"1241","2012-10-03",5.63
"1242","2012-10-04",5.61
"1243","2012-10-05",5.57
"1244","2012-10-08",5.66
"1245","2012-10-09",5.56
"1246","2012-10-10",5.58
"1247","2012-10-11",5.59
"1248","2012-10-12",5.65
"1249","2012-10-15",5.75
"1250","2012-10-16",5.85
"1251","2012-10-17",5.94
"1252","2012-10-18",5.89
"1253","2012-10-19",5.86
"1254","2012-10-22",5.82
"1255","2012-10-23",5.78
"1256","2012-10-24",5.77
"1257","2012-10-25",5.86
"1258","2012-10-26",5.77
"1259","2012-10-31",5.88
"1260","2012-11-01",6.31
"1261","2012-11-02",6.74
"1262","2012-11-05",7.01
"1263","2012-11-06",7.13
"1264","2012-11-07",6.98
"1265","2012-11-08",7.04
"1266","2012-11-09",7.14
"1267","2012-11-12",7.17
"1268","2012-11-13",7.14
"1269","2012-11-14",7.1
"1270","2012-11-15",7.25
"1271","2012-11-16",7.19
"1272","2012-11-19",7.13
"1273","2012-11-20",7.08
"1274","2012-11-21",7.11
"1275","2012-11-23",7.26
"1276","2012-11-26",7.56
"1277","2012-11-27",7.61
"1278","2012-11-28",7.43
"1279","2012-11-29",7.53
"1280","2012-11-30",8.16
"1281","2012-12-03",7.97
"1282","2012-12-04",7.93
"1283","2012-12-05",7.93
"1284","2012-12-06",7.75
"1285","2012-12-07",7.43
"1286","2012-12-10",7.38
"1287","2012-12-11",7.29
"1288","2012-12-12",6.93
"1289","2012-12-13",6.74
"1290","2012-12-14",6.69
"1291","2012-12-17",6.68
"1292","2012-12-18",6.65
"1293","2012-12-19",6.47
"1294","2012-12-20",6.34
"1295","2012-12-21",6.41
"1296","2012-12-24",6.63
"1297","2012-12-26",6.6
"1298","2012-12-27",6.8
"1299","2012-12-28",6.58
"1300","2012-12-31",6.55
"1301","2013-01-02",6.77
"1302","2013-01-03",6.81
"1303","2013-01-04",6.83
"1304","2013-01-07",6.79
"1305","2013-01-08",6.65
"1306","2013-01-09",6.62
"1307","2013-01-10",6.64
"1308","2013-01-11",6.61
"1309","2013-01-14",6.7
"1310","2013-01-15",6.7
"1311","2013-01-16",6.68
"1312","2013-01-17",6.68
"1313","2013-01-18",6.73
"1314","2013-01-22",6.71
"1315","2013-01-23",6.62
"1316","2013-01-24",6.56
"1317","2013-01-25",6.61
"1318","2013-01-28",6.73
"1319","2013-01-29",6.68
"1320","2013-01-30",6.41
"1321","2013-01-31",6.44
"1322","2013-02-01",6.42
"1323","2013-02-04",6.16
"1324","2013-02-05",6.04
"1325","2013-02-06",6
"1326","2013-02-07",6
"1327","2013-02-08",5.89
"1328","2013-02-11",5.91
"1329","2013-02-12",5.84
"1330","2013-02-13",5.84
"1331","2013-02-14",5.79
"1332","2013-02-15",5.73
"1333","2013-02-19",5.78
"1334","2013-02-20",5.8
"1335","2013-02-21",5.8
"1336","2013-02-22",5.9
"1337","2013-02-25",6.11
"1338","2013-02-26",6.09
"1339","2013-02-27",5.98
"1340","2013-02-28",5.93
"1341","2013-03-01",5.94
"1342","2013-03-04",5.93
"1343","2013-03-05",6.04
"1344","2013-03-06",6.04
"1345","2013-03-07",5.9
"1346","2013-03-08",6.07
"1347","2013-03-11",6.43
"1348","2013-03-12",6.47
"1349","2013-03-13",6.47
"1350","2013-03-14",6.71
"1351","2013-03-15",6.79
"1352","2013-03-18",6.6
"1353","2013-03-19",6.29
"1354","2013-03-20",6.35
"1355","2013-03-21",6.23
"1356","2013-03-22",6.18
"1357","2013-03-25",6.3
"1358","2013-03-26",6.14
"1359","2013-03-27",6.07
"1360","2013-03-28",6.03
"1361","2013-04-01",6.2
"1362","2013-04-02",6.23
"1363","2013-04-03",6.17
"1364","2013-04-04",6.15
"1365","2013-04-05",6.27
"1366","2013-04-08",6.06
"1367","2013-04-09",6.23
"1368","2013-04-10",6.2
"1369","2013-04-11",6.16
"1370","2013-04-12",6.3
"1371","2013-04-15",6.26
"1372","2013-04-16",6.65
"1373","2013-04-17",6.46
"1374","2013-04-18",6.59
"1375","2013-04-19",6.68
"1376","2013-04-22",6.71
"1377","2013-04-23",6.67
"1378","2013-04-24",6.71
"1379","2013-04-25",6.69
"1380","2013-04-26",6.47
"1381","2013-04-29",6.37
"1382","2013-04-30",6.32
"1383","2013-05-01",6.31
"1384","2013-05-02",6.31
"1385","2013-05-03",6.45
"1386","2013-05-06",6.51
"1387","2013-05-07",6.55
"1388","2013-05-08",6.6
"1389","2013-05-09",6.53
"1390","2013-05-10",6.56
"1391","2013-05-13",6.54
"1392","2013-05-14",6.65
"1393","2013-05-15",6.63
"1394","2013-05-16",6.58
"1395","2013-05-17",6.4
"1396","2013-05-20",6.43
"1397","2013-05-21",6.33
"1398","2013-05-22",6.36
"1399","2013-05-23",6.14
"1400","2013-05-24",6.15
"1401","2013-05-28",6.09
"1402","2013-05-29",6.16
"1403","2013-05-30",6.16
"1404","2013-05-31",6.17
"1405","2013-06-03",6.1
"1406","2013-06-04",6.16
"1407","2013-06-05",6.1
"1408","2013-06-06",6.12
"1409","2013-06-07",6.23
"1410","2013-06-10",6.2
"1411","2013-06-11",6.27
"1412","2013-06-12",6.25
"1413","2013-06-13",6.3
"1414","2013-06-14",6.32
"1415","2013-06-17",6.29
"1416","2013-06-18",6.22
"1417","2013-06-19",6.11
"1418","2013-06-20",6.1
"1419","2013-06-21",6.15
"1420","2013-06-24",6.06
"1421","2013-06-25",6.07
"1422","2013-06-26",6.03
"1423","2013-06-27",6.05
"1424","2013-06-28",6.03
"1425","2013-07-01",6
"1426","2013-07-02",6
"1427","2013-07-03",6
"1428","2013-07-05",5.98
"1429","2013-07-08",5.99
"1430","2013-07-09",5.91
"1431","2013-07-10",5.81
"1432","2013-07-11",5.72
"1433","2013-07-12",5.79
"1434","2013-07-15",5.68
"1435","2013-07-16",5.74
"1436","2013-07-17",5.67
"1437","2013-07-18",5.65
"1438","2013-07-19",5.7
"1439","2013-07-22",5.67
"1440","2013-07-23",5.64
"1441","2013-07-24",5.69
"1442","2013-07-25",5.68
"1443","2013-07-26",5.65
"1444","2013-07-29",5.63
"1445","2013-07-30",5.69
"1446","2013-07-31",5.63
"1447","2013-08-01",5.57
"1448","2013-08-02",5.56
"1449","2013-08-05",5.6
"1450","2013-08-06",5.57
"1451","2013-08-07",5.59
"1452","2013-08-08",5.67
"1453","2013-08-09",5.8
"1454","2013-08-12",5.73
"1455","2013-08-13",5.74
"1456","2013-08-14",5.88
"1457","2013-08-15",5.82
"1458","2013-08-16",5.8
"1459","2013-08-19",5.75
"1460","2013-08-20",5.61
"1461","2013-08-21",5.37
"1462","2013-08-22",5.36
"1463","2013-08-23",5.02
"1464","2013-08-26",5.2
"1465","2013-08-27",5.04
"1466","2013-08-28",4.9
"1467","2013-08-29",4.88
"1468","2013-08-30",4.91
"1469","2013-09-03",5.04
"1470","2013-09-04",4.96
"1471","2013-09-05",4.92
"1472","2013-09-06",4.91
"1473","2013-09-09",4.96
"1474","2013-09-10",5.02
"1475","2013-09-11",5
"1476","2013-09-12",4.94
"1477","2013-09-13",4.84
"1478","2013-09-16",4.8
"1479","2013-09-17",4.93
"1480","2013-09-18",5
"1481","2013-09-19",5.05
"1482","2013-09-20",4.99
"1483","2013-09-23",5.07
"1484","2013-09-24",5.24
"1485","2013-09-25",5.37
"1486","2013-09-26",5.33
"1487","2013-09-27",5.25
"1488","2013-09-30",5.25
"1489","2013-10-01",5.18
"1490","2013-10-02",5.22
"1491","2013-10-03",5.13
"1492","2013-10-04",5.16
"1493","2013-10-07",5.18
"1494","2013-10-08",5.12
"1495","2013-10-09",5.06
"1496","2013-10-10",5.08
"1497","2013-10-11",5.1
"1498","2013-10-14",5.25
"1499","2013-10-15",5.2
"1500","2013-10-16",5.12
"1501","2013-10-17",5.06
"1502","2013-10-18",5.06
"1503","2013-10-21",4.99
"1504","2013-10-22",5
"1505","2013-10-23",4.96
"1506","2013-10-24",4.9
"1507","2013-10-25",4.94
"1508","2013-10-28",4.89
"1509","2013-10-29",4.9
"1510","2013-10-30",4.87
"1511","2013-10-31",4.85
"1512","2013-11-01",4.96
"1513","2013-11-04",5.02
"1514","2013-11-05",5.01
"1515","2013-11-06",5.01
"1516","2013-11-07",4.91
"1517","2013-11-08",4.96
"1518","2013-11-11",4.95
"1519","2013-11-12",4.88
"1520","2013-11-13",4.89
"1521","2013-11-14",5.05
"1522","2013-11-15",5.01
"1523","2013-11-18",5.37
"1524","2013-11-19",5.49
"1525","2013-11-20",5.16
"1526","2013-11-21",5.28
"1527","2013-11-22",5.34
"1528","2013-11-25",5.06
"1529","2013-11-26",5.09
"1530","2013-11-27",4.99
"1531","2013-11-29",4.89
"1532","2013-12-02",5.04
"1533","2013-12-03",5.09
"1534","2013-12-04",5.06
"1535","2013-12-05",5.1
"1536","2013-12-06",5.06
"1537","2013-12-09",5.01
"1538","2013-12-10",4.99
"1539","2013-12-11",4.9
"1540","2013-12-12",4.95
"1541","2013-12-13",4.95
"1542","2013-12-16",5
"1543","2013-12-17",5.03
"1544","2013-12-18",5.21
"1545","2013-12-19",5.4
"1546","2013-12-20",5.51
"1547","2013-12-23",6.01
"1548","2013-12-24",5.93
"1549","2013-12-26",5.75
"1550","2013-12-27",5.76
"1551","2013-12-30",5.93
"1552","2013-12-31",6.04
"1553","2014-01-02",6.06
"1554","2014-01-03",5.87
"1555","2014-01-06",5.92
"1556","2014-01-07",5.8
"1557","2014-01-08",5.84
"1558","2014-01-09",5.89
"1559","2014-01-10",5.89
"1560","2014-01-13",6.03
"1561","2014-01-14",6.1
"1562","2014-01-15",6.27
"1563","2014-01-16",6.38
"1564","2014-01-17",6.17
"1565","2014-01-21",6.06
"1566","2014-01-22",6.09
"1567","2014-01-23",6.05
"1568","2014-01-24",5.88
"1569","2014-01-27",5.58
"1570","2014-01-28",5.76
"1571","2014-01-29",5.7
"1572","2014-01-30",5.8
"1573","2014-01-31",5.83
"1574","2014-02-03",5.97
"1575","2014-02-04",6.22
"1576","2014-02-05",6.27
"1577","2014-02-06",6.04
"1578","2014-02-07",6
"1579","2014-02-10",5.85
"1580","2014-02-11",6.04
"1581","2014-02-12",5.99
"1582","2014-02-13",5.89
"1583","2014-02-14",5.85
"1584","2014-02-18",5.89
"1585","2014-02-19",5.79
"1586","2014-02-20",5.62
"1587","2014-02-21",5.7
"1588","2014-02-24",5.66
"1589","2014-02-25",5.89
"1590","2014-02-26",5.88
"1591","2014-02-27",6.05
"1592","2014-02-28",6.01
"1593","2014-03-03",6.1
"1594","2014-03-04",6.36
"1595","2014-03-05",6.61
"1596","2014-03-06",6.91
"1597","2014-03-07",7.32
"1598","2014-03-10",7.79
"1599","2014-03-11",8.62
"1600","2014-03-12",9.23
"1601","2014-03-13",9.38
"1602","2014-03-14",8.94
"1603","2014-03-17",8.7
"1604","2014-03-18",8.56
"1605","2014-03-19",8.5
"1606","2014-03-20",8.38
"1607","2014-03-21",8.24
"1608","2014-03-24",7.74
"1609","2014-03-25",7.71
"1610","2014-03-26",7.74
"1611","2014-03-27",7.89
"1612","2014-03-28",7.75
"1613","2014-03-31",7.5
"1614","2014-04-01",7.6
"1615","2014-04-02",7.82
"1616","2014-04-03",7.55
"1617","2014-04-04",7.24
"1618","2014-04-07",6.99
"1619","2014-04-08",7.01
"1620","2014-04-09",7.06
"1621","2014-04-10",6.94
"1622","2014-04-11",6.58
"1623","2014-04-14",6.51
"1624","2014-04-15",6.27
"1625","2014-04-16",6.58
"1626","2014-04-17",6.61
"1627","2014-04-21",6.71
"1628","2014-04-22",6.76
"1629","2014-04-23",6.8
"1630","2014-04-24",6.56
"1631","2014-04-25",6.25
"1632","2014-04-28",6.47
"1633","2014-04-29",6.48
"1634","2014-04-30",6.36
"1635","2014-05-01",6.55
"1636","2014-05-02",6.54
"1637","2014-05-05",6.46
"1638","2014-05-06",6.38
"1639","2014-05-07",6.14
"1640","2014-05-08",5.99
"1641","2014-05-09",6.31
"1642","2014-05-12",6.5
"1643","2014-05-13",6.44
"1644","2014-05-14",6.31
"1645","2014-05-15",6.29
"1646","2014-05-16",6.44
"1647","2014-05-19",6.29
"1648","2014-05-20",6.35
"1649","2014-05-21",6.41
"1650","2014-05-22",7.26
"1651","2014-05-23",7.13
"1652","2014-05-27",7.48
"1653","2014-05-28",7.42
"1654","2014-05-29",7.75
"1655","2014-05-30",7.44
"1656","2014-06-02",7.59
"1657","2014-06-03",7.43
"1658","2014-06-04",7.18
"1659","2014-06-05",7.11
"1660","2014-06-06",7.17
"1661","2014-06-09",7.51
"1662","2014-06-10",7.54
"1663","2014-06-11",7.51
"1664","2014-06-12",7.49
"1665","2014-06-13",7.5
"1666","2014-06-16",7.48
"1667","2014-06-17",7.36
"1668","2014-06-18",7.48
"1669","2014-06-19",7.31
"1670","2014-06-20",7.14
"1671","2014-06-23",7.2
"1672","2014-06-24",7.07
"1673","2014-06-25",7.01
"1674","2014-06-26",7
"1675","2014-06-27",7.04
"1676","2014-06-30",6.86
"1677","2014-07-01",6.84
"1678","2014-07-02",7.02
"1679","2014-07-03",7
"1680","2014-07-07",6.8
"1681","2014-07-08",6.65
"1682","2014-07-09",6.58
"1683","2014-07-10",6.34
"1684","2014-07-11",6.44
"1685","2014-07-14",6.15
"1686","2014-07-15",6.67
"1687","2014-07-16",6.69
"1688","2014-07-17",6.32
"1689","2014-07-18",6.34
"1690","2014-07-21",6.47
"1691","2014-07-22",6.55
"1692","2014-07-23",6.59
"1693","2014-07-24",6.74
"1694","2014-07-25",6.65
"1695","2014-07-28",6.65
"1696","2014-07-29",6.8
"1697","2014-07-30",6.74
"1698","2014-07-31",6.67
"1699","2014-08-01",6.62
"1700","2014-08-04",6.6
"1701","2014-08-05",6.63
"1702","2014-08-06",6.63
"1703","2014-08-07",6.5
"1704","2014-08-08",6.58
"1705","2014-08-11",6.5
"1706","2014-08-12",6.51
"1707","2014-08-13",6.47
"1708","2014-08-14",6.48
"1709","2014-08-15",6.4
"1710","2014-08-18",7.13
"1711","2014-08-19",7.08
"1712","2014-08-20",6.93
"1713","2014-08-21",6.72
"1714","2014-08-22",6.97
"1715","2014-08-25",6.99
"1716","2014-08-26",7.16
"1717","2014-08-27",7.05
"1718","2014-08-28",6.64
"1719","2014-08-29",6.68
"1720","2014-09-02",6.75
"1721","2014-09-03",6.76
"1722","2014-09-04",6.8
"1723","2014-09-05",6.79
"1724","2014-09-08",6.67
"1725","2014-09-09",6.6
"1726","2014-09-10",6.51
"1727","2014-09-11",6.54
"1728","2014-09-12",6.4
"1729","2014-09-15",6.27
"1730","2014-09-16",6.19
"1731","2014-09-17",6.22
"1732","2014-09-18",6.14
"1733","2014-09-19",6.21
"1734","2014-09-22",6.19
"1735","2014-09-23",6.12
"1736","2014-09-24",6.04
"1737","2014-09-25",6.03
"1738","2014-09-26",6.17
"1739","2014-09-29",5.99
"1740","2014-09-30",5.5
"1741","2014-10-01",5.68
"1742","2014-10-02",5.57
"1743","2014-10-03",5.64
"1744","2014-10-06",5.74
"1745","2014-10-07",5.51
"1746","2014-10-08",5.45
"1747","2014-10-09",5.34
"1748","2014-10-10",5.36
"1749","2014-10-13",5.39
"1750","2014-10-14",5.42
"1751","2014-10-15",5.4
"1752","2014-10-16",5.4
"1753","2014-10-17",5.47
"1754","2014-10-20",5.42
"1755","2014-10-21",5.35
"1756","2014-10-22",5.24
"1757","2014-10-23",5.27
"1758","2014-10-24",5.26
"1759","2014-10-27",5.27
"1760","2014-10-28",5.39
"1761","2014-10-29",5.39
"1762","2014-10-30",5.4
"1763","2014-10-31",5.48
"1764","2014-11-03",5.35
"1765","2014-11-04",5.33
"1766","2014-11-05",5.36
"1767","2014-11-06",5.36
"1768","2014-11-07",5.37
"1769","2014-11-10",5.45
"1770","2014-11-11",5.34
"1771","2014-11-12",5.33
"1772","2014-11-13",5.31
"1773","2014-11-14",5.32
"1774","2014-11-17",5.01
"1775","2014-11-18",5
"1776","2014-11-19",4.98
"1777","2014-11-20",5.08
"1778","2014-11-21",5.57
"1779","2014-11-24",6.24
"1780","2014-11-25",6.05
"1781","2014-11-26",6.71
"1782","2014-11-28",6.24
"1783","2014-12-01",6.04
"1784","2014-12-02",6.12
"1785","2014-12-03",6.12
"1786","2014-12-04",6.18
"1787","2014-12-05",5.94
"1788","2014-12-08",5.94
"1789","2014-12-09",5.89
"1790","2014-12-10",6.21
"1791","2014-12-11",6.26
"1792","2014-12-12",7.11
"1793","2014-12-15",6.25
"1794","2014-12-16",6.23
"1795","2014-12-17",6.46
"1796","2014-12-18",6.52
"1797","2014-12-19",6.74
"1798","2014-12-22",6.21
"1799","2014-12-23",6.25
"1800","2014-12-24",6.29
"1801","2014-12-26",6.85
"1802","2014-12-29",6.63
"1803","2014-12-30",6.57
"1804","2014-12-31",6.63
"1805","2015-01-02",6.71
"1806","2015-01-05",7.58
"1807","2015-01-06",7.44
"1808","2015-01-07",7.91
"1809","2015-01-08",7.78
"1810","2015-01-09",7.98
"1811","2015-01-12",7.69
"1812","2015-01-13",7.58
"1813","2015-01-14",7.85
"1814","2015-01-15",7.99
"1815","2015-01-16",8.48
"1816","2015-01-20",8.26
"1817","2015-01-21",8.45
"1818","2015-01-22",8.42
"1819","2015-01-23",8.35
"1820","2015-01-26",8.26
"1821","2015-01-27",8.34
"1822","2015-01-28",8.06
"1823","2015-01-29",8.23
"1824","2015-01-30",8.02
"1825","2015-02-02",8.1
"1826","2015-02-03",8.26
"1827","2015-02-04",8.28
"1828","2015-02-05",8.07
"1829","2015-02-06",8.12
"1830","2015-02-09",7.89
"1831","2015-02-10",8.16
"1832","2015-02-11",8
"1833","2015-02-12",8.06
"1834","2015-02-13",8
"1835","2015-02-17",7.98
"1836","2015-02-18",7.89
"1837","2015-02-19",7.9
"1838","2015-02-20",7.83
"1839","2015-02-23",7.9
"1840","2015-02-24",7.8
"1841","2015-02-25",7.99
"1842","2015-02-26",8.11
"1843","2015-02-27",8.18
"1844","2015-03-02",8.68
"1845","2015-03-03",8.22
"1846","2015-03-04",7.9
"1847","2015-03-05",8.19
"1848","2015-03-06",7.83
"1849","2015-03-09",8.07
"1850","2015-03-10",8.21
"1851","2015-03-11",8.2
"1852","2015-03-12",8.43
"1853","2015-03-13",8.55
"1854","2015-03-16",8.48
"1855","2015-03-17",8.55
"1856","2015-03-18",8.63
"1857","2015-03-19",8.67
"1858","2015-03-20",8.93
"1859","2015-03-23",9.15
"1860","2015-03-24",9.05
"1861","2015-03-25",8.67
"1862","2015-03-26",8.8
"1863","2015-03-27",8.82
"1864","2015-03-30",8.72
"1865","2015-03-31",8.63
"1866","2015-04-01",8.77
"1867","2015-04-02",9.01
"1868","2015-04-06",8.73
"1869","2015-04-07",8.63
"1870","2015-04-08",8.9
"1871","2015-04-09",8.68
"1872","2015-04-10",8.78
"1873","2015-04-13",8.74
"1874","2015-04-14",8.94
"1875","2015-04-15",9.03
"1876","2015-04-16",8.89
"1877","2015-04-17",8.78
"1878","2015-04-20",9.08
"1879","2015-04-21",9.99
"1880","2015-04-22",9.82
"1881","2015-04-23",9.99
"1882","2015-04-24",11
"1883","2015-04-27",12.03
"1884","2015-04-28",11.9
"1885","2015-04-29",11.9
"1886","2015-04-30",11.7
"1887","2015-05-01",11.63
"1888","2015-05-04",11.84
"1889","2015-05-05",11.12
"1890","2015-05-06",11.03
"1891","2015-05-07",11.04
"1892","2015-05-08",11.23
"1893","2015-05-11",10.71
"1894","2015-05-12",10.96
"1895","2015-05-13",10.72
"1896","2015-05-14",10.6
"1897","2015-05-15",10.35
"1898","2015-05-18",10.83
"1899","2015-05-19",10.99
"1900","2015-05-20",8.62
"1901","2015-05-21",8.39
"1902","2015-05-22",8.5
"1903","2015-05-26",8.19
"1904","2015-05-27",8.08
"1905","2015-05-28",8.14
"1906","2015-05-29",8.09
"1907","2015-06-01",7.77
"1908","2015-06-02",7.99
"1909","2015-06-03",7.89
"1910","2015-06-04",7.83
"1911","2015-06-05",8.05
"1912","2015-06-08",8.85
"1913","2015-06-09",8.37
"1914","2015-06-10",9.37
"1915","2015-06-11",9.14
"1916","2015-06-12",9.54
"1917","2015-06-15",9.22
"1918","2015-06-16",9.1
"1919","2015-06-17",9.19
"1920","2015-06-18",9.31
"1921","2015-06-19",9.1
"1922","2015-06-22",9.44
"1923","2015-06-23",9
"1924","2015-06-24",9.13
"1925","2015-06-25",9.12
