"","date","PBT"
"986","2010-11-30",22.059999
"987","2010-12-01",22.440001
"988","2010-12-02",22.459999
"989","2010-12-03",22.43
"990","2010-12-06",22.459999
"991","2010-12-07",22.469999
"992","2010-12-08",22.34
"993","2010-12-09",22.219999
"994","2010-12-10",22.57
"995","2010-12-13",22.66
"996","2010-12-14",22.700001
"997","2010-12-15",22.49
"998","2010-12-16",22.309999
"999","2010-12-17",22.209999
"1000","2010-12-20",22.129999
"1001","2010-12-21",22.370001
"1002","2010-12-22",22.25
"1003","2010-12-23",22.25
"1004","2010-12-27",22.52
"1005","2010-12-28",22.719999
"1006","2010-12-29",22.84
"1007","2010-12-30",22.83
"1008","2010-12-31",22.66
"1009","2011-01-03",22.84
"1010","2011-01-04",22.469999
"1011","2011-01-05",22.52
"1012","2011-01-06",22.219999
"1013","2011-01-07",22.32
"1014","2011-01-10",22.35
"1015","2011-01-11",22.67
"1016","2011-01-12",22.65
"1017","2011-01-13",22.559999
"1018","2011-01-14",22.540001
"1019","2011-01-18",22.6
"1020","2011-01-19",22.299999
"1021","2011-01-20",21.280001
"1022","2011-01-21",21.66
"1023","2011-01-24",21.870001
"1024","2011-01-25",20.9
"1025","2011-01-26",21.040001
"1026","2011-01-27",20.82
"1027","2011-01-28",21.25
"1028","2011-01-31",21.719999
"1029","2011-02-01",21.41
"1030","2011-02-02",21.65
"1031","2011-02-03",21.559999
"1032","2011-02-04",21.379999
"1033","2011-02-07",20.969999
"1034","2011-02-08",20.75
"1035","2011-02-09",20.709999
"1036","2011-02-10",20.43
"1037","2011-02-11",20.4
"1038","2011-02-14",20.709999
"1039","2011-02-15",20.9
"1040","2011-02-16",21.07
"1041","2011-02-17",21.219999
"1042","2011-02-18",21.33
"1043","2011-02-22",21.76
"1044","2011-02-23",22.209999
"1045","2011-02-24",21.940001
"1046","2011-02-25",21.889999
"1047","2011-02-28",21.82
"1048","2011-03-01",21.440001
"1049","2011-03-02",21.469999
"1050","2011-03-03",21.540001
"1051","2011-03-04",21.440001
"1052","2011-03-07",21.190001
"1053","2011-03-08",20.9
"1054","2011-03-09",20.66
"1055","2011-03-10",19.879999
"1056","2011-03-11",20.120001
"1057","2011-03-14",20.15
"1058","2011-03-15",20.040001
"1059","2011-03-16",20.01
"1060","2011-03-17",20.42
"1061","2011-03-18",20.610001
"1062","2011-03-21",21.18
"1063","2011-03-22",21.610001
"1064","2011-03-23",21.719999
"1065","2011-03-24",21.629999
"1066","2011-03-25",21.76
"1067","2011-03-28",21.530001
"1068","2011-03-29",21.52
"1069","2011-03-30",21.690001
"1070","2011-03-31",21.82
"1071","2011-04-01",22.059999
"1072","2011-04-04",22.16
"1073","2011-04-05",22.16
"1074","2011-04-06",22.120001
"1075","2011-04-07",22.16
"1076","2011-04-08",22.43
"1077","2011-04-11",22.139999
"1078","2011-04-12",21.209999
"1079","2011-04-13",21.280001
"1080","2011-04-14",21.6
"1081","2011-04-15",21.799999
"1082","2011-04-18",21.58
"1083","2011-04-19",21.83
"1084","2011-04-20",22.190001
"1085","2011-04-21",22.43
"1086","2011-04-25",22.32
"1087","2011-04-26",22.35
"1088","2011-04-27",22.16
"1089","2011-04-28",22.059999
"1090","2011-04-29",22
"1091","2011-05-02",21.5
"1092","2011-05-03",21.190001
"1093","2011-05-04",20.57
"1094","2011-05-05",20.1
"1095","2011-05-06",20.4
"1096","2011-05-09",20.83
"1097","2011-05-10",21.02
"1098","2011-05-11",20.65
"1099","2011-05-12",20.49
"1100","2011-05-13",20.440001
"1101","2011-05-16",20.209999
"1102","2011-05-17",19.82
"1103","2011-05-18",20.389999
"1104","2011-05-19",20.540001
"1105","2011-05-20",20.690001
"1106","2011-05-23",20.59
"1107","2011-05-24",21
"1108","2011-05-25",21.16
"1109","2011-05-26",21.040001
"1110","2011-05-27",21.09
"1111","2011-05-31",21.07
"1112","2011-06-01",20.780001
"1113","2011-06-02",20.83
"1114","2011-06-03",20.9
"1115","2011-06-06",20.709999
"1116","2011-06-07",20.48
"1117","2011-06-08",20.469999
"1118","2011-06-09",20.860001
"1119","2011-06-10",20.700001
"1120","2011-06-13",20.360001
"1121","2011-06-14",20.59
"1122","2011-06-15",20.73
"1123","2011-06-16",20.59
"1124","2011-06-17",20.469999
"1125","2011-06-20",20.68
"1126","2011-06-21",21.01
"1127","2011-06-22",21.07
"1128","2011-06-23",21.200001
"1129","2011-06-24",21.309999
"1130","2011-06-27",21.27
"1131","2011-06-28",21.389999
"1132","2011-06-29",21.620001
"1133","2011-06-30",21.639999
"1134","2011-07-01",21.629999
"1135","2011-07-05",21.719999
"1136","2011-07-06",22.26
"1137","2011-07-07",22.42
"1138","2011-07-08",22.440001
"1139","2011-07-11",22.41
"1140","2011-07-12",22.41
"1141","2011-07-13",22.559999
"1142","2011-07-14",22.59
"1143","2011-07-15",22.73
"1144","2011-07-18",22.83
"1145","2011-07-19",22.92
"1146","2011-07-20",23.040001
"1147","2011-07-21",23.139999
"1148","2011-07-22",23.219999
"1149","2011-07-25",23.32
"1150","2011-07-26",23.18
"1151","2011-07-27",22.309999
"1152","2011-07-28",22.15
"1153","2011-07-29",21.98
"1154","2011-08-01",22.219999
"1155","2011-08-02",22.040001
"1156","2011-08-03",21.940001
"1157","2011-08-04",21.35
"1158","2011-08-05",21.41
"1159","2011-08-08",19.75
"1160","2011-08-09",21.34
"1161","2011-08-10",21.219999
"1162","2011-08-11",21.66
"1163","2011-08-12",22.040001
"1164","2011-08-15",22.469999
"1165","2011-08-16",22.389999
"1166","2011-08-17",22.66
"1167","2011-08-18",22.08
"1168","2011-08-19",21.75
"1169","2011-08-22",21.32
"1170","2011-08-23",21.629999
"1171","2011-08-24",21.77
"1172","2011-08-25",21.629999
"1173","2011-08-26",22.02
"1174","2011-08-29",22.110001
"1175","2011-08-30",22.290001
"1176","2011-08-31",22.299999
"1177","2011-09-01",21.9
"1178","2011-09-02",21.530001
"1179","2011-09-06",21.469999
"1180","2011-09-07",21.799999
"1181","2011-09-08",21.6
"1182","2011-09-09",21.440001
"1183","2011-09-12",21.559999
"1184","2011-09-13",21.780001
"1185","2011-09-14",21.940001
"1186","2011-09-15",22.139999
"1187","2011-09-16",22.040001
"1188","2011-09-19",21.93
"1189","2011-09-20",21.799999
"1190","2011-09-21",21.58
"1191","2011-09-22",21.16
"1192","2011-09-23",21.02
"1193","2011-09-26",20.799999
"1194","2011-09-27",20.99
"1195","2011-09-28",20.440001
"1196","2011-09-29",20.549999
"1197","2011-09-30",20.459999
"1198","2011-10-03",19.549999
"1199","2011-10-04",18.969999
"1200","2011-10-05",19.459999
"1201","2011-10-06",19.629999
"1202","2011-10-07",19.48
"1203","2011-10-10",19.719999
"1204","2011-10-11",19.59
"1205","2011-10-12",19.66
"1206","2011-10-13",19.6
"1207","2011-10-14",19.91
"1208","2011-10-17",19.799999
"1209","2011-10-18",19.83
"1210","2011-10-19",19.709999
"1211","2011-10-20",19.610001
"1212","2011-10-21",19.879999
"1213","2011-10-24",19.969999
"1214","2011-10-25",19.809999
"1215","2011-10-26",19.98
"1216","2011-10-27",20.02
"1217","2011-10-28",20.15
"1218","2011-10-31",19.75
"1219","2011-11-01",19.57
"1220","2011-11-02",19.67
"1221","2011-11-03",19.83
"1222","2011-11-04",19.85
"1223","2011-11-07",19.870001
"1224","2011-11-08",19.99
"1225","2011-11-09",19.75
"1226","2011-11-10",20.02
"1227","2011-11-11",20.24
"1228","2011-11-14",20.360001
"1229","2011-11-15",20.5
"1230","2011-11-16",20.48
"1231","2011-11-17",20.24
"1232","2011-11-18",20.18
"1233","2011-11-21",20.02
"1234","2011-11-22",19.950001
"1235","2011-11-23",19.860001
"1236","2011-11-25",19.82
"1237","2011-11-28",19.940001
"1238","2011-11-29",19.98
"1239","2011-11-30",20.23
"1240","2011-12-01",20.049999
"1241","2011-12-02",20.129999
"1242","2011-12-05",20.17
"1243","2011-12-06",20.17
"1244","2011-12-07",20.08
"1245","2011-12-08",19.98
"1246","2011-12-09",20.139999
"1247","2011-12-12",19.969999
"1248","2011-12-13",19.93
"1249","2011-12-14",19.799999
"1250","2011-12-15",19.879999
"1251","2011-12-16",20.139999
"1252","2011-12-19",20.129999
"1253","2011-12-20",20.15
"1254","2011-12-21",20.42
"1255","2011-12-22",20.48
"1256","2011-12-23",20.610001
"1257","2011-12-27",20.76
"1258","2011-12-28",20.33
"1259","2011-12-29",20.459999
"1260","2011-12-30",20.370001
"1261","2012-01-03",20.27
"1262","2012-01-04",20.379999
"1263","2012-01-05",20.389999
"1264","2012-01-06",20.33
"1265","2012-01-09",20.41
"1266","2012-01-10",20.290001
"1267","2012-01-11",20.139999
"1268","2012-01-12",19.75
"1269","2012-01-13",19.9
"1270","2012-01-17",19.889999
"1271","2012-01-18",19.959999
"1272","2012-01-19",20.01
"1273","2012-01-20",20.469999
"1274","2012-01-23",20.59
"1275","2012-01-24",20.52
"1276","2012-01-25",20.639999
"1277","2012-01-26",20.620001
"1278","2012-01-27",20.52
"1279","2012-01-30",20.35
"1280","2012-01-31",20.15
"1281","2012-02-01",20.059999
"1282","2012-02-02",20.120001
"1283","2012-02-03",20.299999
"1284","2012-02-06",20.18
"1285","2012-02-07",20.35
"1286","2012-02-08",20.33
"1287","2012-02-09",20.41
"1288","2012-02-10",20.33
"1289","2012-02-13",20.360001
"1290","2012-02-14",20.5
"1291","2012-02-15",20.57
"1292","2012-02-16",20.799999
"1293","2012-02-17",21.35
"1294","2012-02-21",22.139999
"1295","2012-02-22",22.34
"1296","2012-02-23",22.440001
"1297","2012-02-24",22.52
"1298","2012-02-27",22.450001
"1299","2012-02-28",22.17
"1300","2012-02-29",22.129999
"1301","2012-03-01",22.41
"1302","2012-03-02",21.92
"1303","2012-03-05",22.34
"1304","2012-03-06",22.1
"1305","2012-03-07",22.65
"1306","2012-03-08",22.75
"1307","2012-03-09",22.85
"1308","2012-03-12",23.01
"1309","2012-03-13",23.120001
"1310","2012-03-14",22.799999
"1311","2012-03-15",22.700001
"1312","2012-03-16",22.66
"1313","2012-03-19",22.76
"1314","2012-03-20",22.709999
"1315","2012-03-21",22.66
"1316","2012-03-22",22.6
"1317","2012-03-23",22.82
"1318","2012-03-26",23.07
"1319","2012-03-27",23.16
"1320","2012-03-28",23.15
"1321","2012-03-29",22.91
"1322","2012-03-30",22.870001
"1323","2012-04-02",22.98
"1324","2012-04-03",22.9
"1325","2012-04-04",22.549999
"1326","2012-04-05",22.620001
"1327","2012-04-09",22.219999
"1328","2012-04-10",21.959999
"1329","2012-04-11",21.969999
"1330","2012-04-12",22.030001
"1331","2012-04-13",22.040001
"1332","2012-04-16",21.950001
"1333","2012-04-17",22.030001
"1334","2012-04-18",21.34
"1335","2012-04-19",21.110001
"1336","2012-04-20",21.299999
"1337","2012-04-23",20.799999
"1338","2012-04-24",20.690001
"1339","2012-04-25",20.92
"1340","2012-04-26",21.120001
"1341","2012-04-27",20.940001
"1342","2012-04-30",20.91
"1343","2012-05-01",20.66
"1344","2012-05-02",20.370001
"1345","2012-05-03",20.129999
"1346","2012-05-04",19.91
"1347","2012-05-07",19.91
"1348","2012-05-08",19.9
"1349","2012-05-09",20.08
"1350","2012-05-10",20.27
"1351","2012-05-11",20.09
"1352","2012-05-14",19.92
"1353","2012-05-15",19.75
"1354","2012-05-16",19.32
"1355","2012-05-17",18.700001
"1356","2012-05-18",18.450001
"1357","2012-05-21",19.15
"1358","2012-05-22",19.18
"1359","2012-05-23",18.99
"1360","2012-05-24",18.799999
"1361","2012-05-25",18.93
"1362","2012-05-29",18.950001
"1363","2012-05-30",18.09
"1364","2012-05-31",17.639999
"1365","2012-06-01",17.059999
"1366","2012-06-04",16.719999
"1367","2012-06-05",17
"1368","2012-06-06",17.639999
"1369","2012-06-07",17.469999
"1370","2012-06-08",17.18
"1371","2012-06-11",16.98
"1372","2012-06-12",17.370001
"1373","2012-06-13",17.24
"1374","2012-06-14",17.17
"1375","2012-06-15",17.379999
"1376","2012-06-18",17.27
"1377","2012-06-19",17.74
"1378","2012-06-20",17.469999
"1379","2012-06-21",16.92
"1380","2012-06-22",17.360001
"1381","2012-06-25",17.07
"1382","2012-06-26",17.219999
"1383","2012-06-27",17.73
"1384","2012-06-28",17.57
"1385","2012-06-29",17.74
"1386","2012-07-02",17.91
"1387","2012-07-03",18.360001
"1388","2012-07-05",18.299999
"1389","2012-07-06",18.209999
"1390","2012-07-09",18.219999
"1391","2012-07-10",17.93
"1392","2012-07-11",18.040001
"1393","2012-07-12",17.92
"1394","2012-07-13",17.690001
"1395","2012-07-16",17.74
"1396","2012-07-17",17.959999
"1397","2012-07-18",18.290001
"1398","2012-07-19",18.5
"1399","2012-07-20",18.540001
"1400","2012-07-23",18.52
"1401","2012-07-24",18.620001
"1402","2012-07-25",18.379999
"1403","2012-07-26",18.65
"1404","2012-07-27",18.33
"1405","2012-07-30",18.370001
"1406","2012-07-31",18.24
"1407","2012-08-01",18.200001
"1408","2012-08-02",18.120001
"1409","2012-08-03",18.07
"1410","2012-08-06",18.18
"1411","2012-08-07",18.290001
"1412","2012-08-08",18.370001
"1413","2012-08-09",18.4
"1414","2012-08-10",18.629999
"1415","2012-08-13",18.49
"1416","2012-08-14",18.6
"1417","2012-08-15",18.629999
"1418","2012-08-16",18.85
"1419","2012-08-17",19.1
"1420","2012-08-20",19.299999
"1421","2012-08-21",19.07
"1422","2012-08-22",17.969999
"1423","2012-08-23",17.9
"1424","2012-08-24",17.75
"1425","2012-08-27",17.17
"1426","2012-08-28",16.889999
"1427","2012-08-29",15.51
"1428","2012-08-30",15.17
"1429","2012-08-31",15.57
"1430","2012-09-04",15.23
"1431","2012-09-05",14.84
"1432","2012-09-06",14.86
"1433","2012-09-07",14.95
"1434","2012-09-10",15.12
"1435","2012-09-11",15.17
"1436","2012-09-12",15.6
"1437","2012-09-13",15.71
"1438","2012-09-14",15.98
"1439","2012-09-17",16.07
"1440","2012-09-18",15.93
"1441","2012-09-19",15.37
"1442","2012-09-20",15.29
"1443","2012-09-21",15.28
"1444","2012-09-24",15.18
"1445","2012-09-25",15.05
"1446","2012-09-26",14.9
"1447","2012-09-27",15.19
"1448","2012-09-28",15.34
"1449","2012-10-01",15.29
"1450","2012-10-02",15.05
"1451","2012-10-03",14.92
"1452","2012-10-04",15.03
"1453","2012-10-05",14.98
"1454","2012-10-08",14.88
"1455","2012-10-09",14.99
"1456","2012-10-10",14.75
"1457","2012-10-11",15
"1458","2012-10-12",14.94
"1459","2012-10-15",14.75
"1460","2012-10-16",14.48
"1461","2012-10-17",14.73
"1462","2012-10-18",15.03
"1463","2012-10-19",14.9
"1464","2012-10-22",14.51
"1465","2012-10-23",14.22
"1466","2012-10-24",14.22
"1467","2012-10-25",14.23
"1468","2012-10-26",14.22
"1469","2012-10-31",14.07
"1470","2012-11-01",14.13
"1471","2012-11-02",13.87
"1472","2012-11-05",14.05
"1473","2012-11-06",14.2
"1474","2012-11-07",13.83
"1475","2012-11-08",13.52
"1476","2012-11-09",13.38
"1477","2012-11-12",12.56
"1478","2012-11-13",12.78
"1479","2012-11-14",12.6
"1480","2012-11-15",12.68
"1481","2012-11-16",12.83
"1482","2012-11-19",13.29
"1483","2012-11-20",13.32
"1484","2012-11-21",13.49
"1485","2012-11-23",13.68
"1486","2012-11-26",13.86
"1487","2012-11-27",13.89
"1488","2012-11-28",13.68
"1489","2012-11-29",13.65
"1490","2012-11-30",13.6
"1491","2012-12-03",13.22
"1492","2012-12-04",13.14
"1493","2012-12-05",13.16
"1494","2012-12-06",13.05
"1495","2012-12-07",13.11
"1496","2012-12-10",13.03
"1497","2012-12-11",13.02
"1498","2012-12-12",12.87
"1499","2012-12-13",12.69
"1500","2012-12-14",12.42
"1501","2012-12-17",12.51
"1502","2012-12-18",12.92
"1503","2012-12-19",12.75
"1504","2012-12-20",12.25
"1505","2012-12-21",12.47
"1506","2012-12-24",12.46
"1507","2012-12-26",12.57
"1508","2012-12-27",12.25
"1509","2012-12-28",12.15
"1510","2012-12-31",12.26
"1511","2013-01-02",12.52
"1512","2013-01-03",13.22
"1513","2013-01-04",13.5
"1514","2013-01-07",13.27
"1515","2013-01-08",13.13
"1516","2013-01-09",12.97
"1517","2013-01-10",13.15
"1518","2013-01-11",13.17
"1519","2013-01-14",13.2
"1520","2013-01-15",13.29
"1521","2013-01-16",13.27
"1522","2013-01-17",13.39
"1523","2013-01-18",13.68
"1524","2013-01-22",14.23
"1525","2013-01-23",14.26
"1526","2013-01-24",14.12
"1527","2013-01-25",14.04
"1528","2013-01-28",13.96
"1529","2013-01-29",13.84
"1530","2013-01-30",13.86
"1531","2013-01-31",13.7
"1532","2013-02-01",14.09
"1533","2013-02-04",14.46
"1534","2013-02-05",14.17
"1535","2013-02-06",14.11
"1536","2013-02-07",13.93
"1537","2013-02-08",13.97
"1538","2013-02-11",13.91
"1539","2013-02-12",13.89
"1540","2013-02-13",14.16
"1541","2013-02-14",14.32
"1542","2013-02-15",13.95
"1543","2013-02-19",13.67
"1544","2013-02-20",13.22
"1545","2013-02-21",13.2
"1546","2013-02-22",13.69
"1547","2013-02-25",13.69
"1548","2013-02-26",13.37
"1549","2013-02-27",13.43
"1550","2013-02-28",13.29
"1551","2013-03-01",13.1
"1552","2013-03-04",12.56
"1553","2013-03-05",12.17
"1554","2013-03-06",12.48
"1555","2013-03-07",12.71
"1556","2013-03-08",12.66
"1557","2013-03-11",12.65
"1558","2013-03-12",12.64
"1559","2013-03-13",12.64
"1560","2013-03-14",12.59
"1561","2013-03-15",12.48
"1562","2013-03-18",12.48
"1563","2013-03-19",12.35
"1564","2013-03-20",12.32
"1565","2013-03-21",12.28
"1566","2013-03-22",12.29
"1567","2013-03-25",12.39
"1568","2013-03-26",12.4
"1569","2013-03-27",12.3
"1570","2013-03-28",12.45
"1571","2013-04-01",12.5
"1572","2013-04-02",12.54
"1573","2013-04-03",12.42
"1574","2013-04-04",12.43
"1575","2013-04-05",12.66
"1576","2013-04-08",12.83
"1577","2013-04-09",12.97
"1578","2013-04-10",12.95
"1579","2013-04-11",12.87
"1580","2013-04-12",12.8
"1581","2013-04-15",12.66
"1582","2013-04-16",12.58
"1583","2013-04-17",12.43
"1584","2013-04-18",12.49
"1585","2013-04-19",12.33
"1586","2013-04-22",12.38
"1587","2013-04-23",12.65
"1588","2013-04-24",12.91
"1589","2013-04-25",13.01
"1590","2013-04-26",12.77
"1591","2013-04-29",12.67
"1592","2013-04-30",12.7
"1593","2013-05-01",12.42
"1594","2013-05-02",12.59
"1595","2013-05-03",12.55
"1596","2013-05-06",12.56
"1597","2013-05-07",12.53
"1598","2013-05-08",12.51
"1599","2013-05-09",12.49
"1600","2013-05-10",12.7
"1601","2013-05-13",12.53
"1602","2013-05-14",12.88
"1603","2013-05-15",12.58
"1604","2013-05-16",12.51
"1605","2013-05-17",12.59
"1606","2013-05-20",13.13
"1607","2013-05-21",13.29
"1608","2013-05-22",13.72
"1609","2013-05-23",13.95
"1610","2013-05-24",14.11
"1611","2013-05-28",13.55
"1612","2013-05-29",13.3
"1613","2013-05-30",13.3
"1614","2013-05-31",13.01
"1615","2013-06-03",13.1
"1616","2013-06-04",13.44
"1617","2013-06-05",13.3
"1618","2013-06-06",13.13
"1619","2013-06-07",13.39
"1620","2013-06-10",13.32
"1621","2013-06-11",13.19
"1622","2013-06-12",13.01
"1623","2013-06-13",13.1
"1624","2013-06-14",13.07
"1625","2013-06-17",13.21
"1626","2013-06-18",13.3
"1627","2013-06-19",13.12
"1628","2013-06-20",12.96
"1629","2013-06-21",13.15
"1630","2013-06-24",13
"1631","2013-06-25",13.04
"1632","2013-06-26",13.21
"1633","2013-06-27",13.2
"1634","2013-06-28",13.29
"1635","2013-07-01",13.22
"1636","2013-07-02",13.16
"1637","2013-07-03",13.13
"1638","2013-07-05",13.32
"1639","2013-07-08",13.21
"1640","2013-07-09",13.31
"1641","2013-07-10",13.4
"1642","2013-07-11",13.19
"1643","2013-07-12",13.34
"1644","2013-07-15",13.36
"1645","2013-07-16",13.64
"1646","2013-07-17",13.7
"1647","2013-07-18",13.68
"1648","2013-07-19",13.65
"1649","2013-07-22",13.62
"1650","2013-07-23",13.59
"1651","2013-07-24",13.49
"1652","2013-07-25",13.47
"1653","2013-07-26",13.45
"1654","2013-07-29",13.3
"1655","2013-07-30",13.33
"1656","2013-07-31",13.36
"1657","2013-08-01",13.31
"1658","2013-08-02",13.46
"1659","2013-08-05",13.51
"1660","2013-08-06",13.51
"1661","2013-08-07",13.37
"1662","2013-08-08",13.33
"1663","2013-08-09",13.34
"1664","2013-08-12",13.18
"1665","2013-08-13",13.37
"1666","2013-08-14",13.33
"1667","2013-08-15",13.26
"1668","2013-08-16",13.35
"1669","2013-08-19",13.35
"1670","2013-08-20",13.43
"1671","2013-08-21",13.3
"1672","2013-08-22",13.43
"1673","2013-08-23",13.62
"1674","2013-08-26",13.85
"1675","2013-08-27",13.86
"1676","2013-08-28",13.7
"1677","2013-08-29",13.67
"1678","2013-08-30",13.55
"1679","2013-09-03",13.42
"1680","2013-09-04",13.47
"1681","2013-09-05",13.46
"1682","2013-09-06",13.67
"1683","2013-09-09",13.55
"1684","2013-09-10",13.35
"1685","2013-09-11",13.53
"1686","2013-09-12",13.52
"1687","2013-09-13",13.56
"1688","2013-09-16",13.55
"1689","2013-09-17",13.61
"1690","2013-09-18",13.73
"1691","2013-09-19",13.7
"1692","2013-09-20",13.83
"1693","2013-09-23",14.18
"1694","2013-09-24",14.21
"1695","2013-09-25",14.31
"1696","2013-09-26",14.2
"1697","2013-09-27",14.05
"1698","2013-09-30",14.25
"1699","2013-10-01",14.36
"1700","2013-10-02",14.33
"1701","2013-10-03",14.26
"1702","2013-10-04",14.29
"1703","2013-10-07",14.41
"1704","2013-10-08",14.48
"1705","2013-10-09",14.3
"1706","2013-10-10",14.43
"1707","2013-10-11",14.43
"1708","2013-10-14",14.42
"1709","2013-10-15",14.67
"1710","2013-10-16",14.79
"1711","2013-10-17",15.14
"1712","2013-10-18",15.32
"1713","2013-10-21",15.93
"1714","2013-10-22",16.24
"1715","2013-10-23",15.7
"1716","2013-10-24",15.81
"1717","2013-10-25",15.75
"1718","2013-10-28",15.68
"1719","2013-10-29",15.32
"1720","2013-10-30",14.59
"1721","2013-10-31",14.69
"1722","2013-11-01",14.37
"1723","2013-11-04",14.6
"1724","2013-11-05",14.53
"1725","2013-11-06",14.51
"1726","2013-11-07",14.43
"1727","2013-11-08",14.33
"1728","2013-11-11",14.32
"1729","2013-11-12",14.07
"1730","2013-11-13",14.26
"1731","2013-11-14",14.46
"1732","2013-11-15",14.83
"1733","2013-11-18",14.51
"1734","2013-11-19",13.92
"1735","2013-11-20",14.23
"1736","2013-11-21",14.27
"1737","2013-11-22",14.1
"1738","2013-11-25",14.02
"1739","2013-11-26",13.86
"1740","2013-11-27",13.95
"1741","2013-11-29",13.89
"1742","2013-12-02",13.49
"1743","2013-12-03",13.71
"1744","2013-12-04",13.95
"1745","2013-12-05",13.84
"1746","2013-12-06",13.64
"1747","2013-12-09",13.58
"1748","2013-12-10",13.55
"1749","2013-12-11",13.44
"1750","2013-12-12",13.72
"1751","2013-12-13",13.81
"1752","2013-12-16",13.55
"1753","2013-12-17",13.33
"1754","2013-12-18",13.37
"1755","2013-12-19",13.29
"1756","2013-12-20",13.28
"1757","2013-12-23",13.11
"1758","2013-12-24",13.21
"1759","2013-12-26",13.32
"1760","2013-12-27",13.2
"1761","2013-12-30",13.02
"1762","2013-12-31",12.86
"1763","2014-01-02",12.95
"1764","2014-01-03",13.11
"1765","2014-01-06",13.26
"1766","2014-01-07",13.28
"1767","2014-01-08",13.1
"1768","2014-01-09",13.05
"1769","2014-01-10",12.9
"1770","2014-01-13",12.73
"1771","2014-01-14",12.96
"1772","2014-01-15",13.02
"1773","2014-01-16",13.1
"1774","2014-01-17",13.04
"1775","2014-01-21",12.96
"1776","2014-01-22",13.21
"1777","2014-01-23",13.14
"1778","2014-01-24",13.04
"1779","2014-01-27",12.72
"1780","2014-01-28",13
"1781","2014-01-29",12.73
"1782","2014-01-30",12.76
"1783","2014-01-31",12.68
"1784","2014-02-03",12.28
"1785","2014-02-04",12.33
"1786","2014-02-05",12.27
"1787","2014-02-06",12.34
"1788","2014-02-07",12.64
"1789","2014-02-10",12.38
"1790","2014-02-11",12.31
"1791","2014-02-12",12.4
"1792","2014-02-13",12.56
"1793","2014-02-14",12.65
"1794","2014-02-18",13.05
"1795","2014-02-19",13.39
"1796","2014-02-20",13.41
"1797","2014-02-21",13.32
"1798","2014-02-24",13.21
"1799","2014-02-25",13.14
"1800","2014-02-26",13.1
"1801","2014-02-27",13.15
"1802","2014-02-28",13.24
"1803","2014-03-03",13.19
"1804","2014-03-04",13.07
"1805","2014-03-05",13.07
"1806","2014-03-06",12.89
"1807","2014-03-07",12.67
"1808","2014-03-10",12.69
"1809","2014-03-11",12.77
"1810","2014-03-12",12.83
"1811","2014-03-13",12.84
"1812","2014-03-14",13
"1813","2014-03-17",12.97
"1814","2014-03-18",13.15
"1815","2014-03-19",13.11
"1816","2014-03-20",13.11
"1817","2014-03-21",13.26
"1818","2014-03-24",13.24
"1819","2014-03-25",13.27
"1820","2014-03-26",13.12
"1821","2014-03-27",13.22
"1822","2014-03-28",13.27
"1823","2014-03-31",13.2
"1824","2014-04-01",13.27
"1825","2014-04-02",13.39
"1826","2014-04-03",13.39
"1827","2014-04-04",13.34
"1828","2014-04-07",13.23
"1829","2014-04-08",13.3
"1830","2014-04-09",13.26
"1831","2014-04-10",13.14
"1832","2014-04-11",13.15
"1833","2014-04-14",13.2
"1834","2014-04-15",13.28
"1835","2014-04-16",13.32
"1836","2014-04-17",13.21
"1837","2014-04-21",13.36
"1838","2014-04-22",13.43
"1839","2014-04-23",13.32
"1840","2014-04-24",13.21
"1841","2014-04-25",13.14
"1842","2014-04-28",13.27
"1843","2014-04-29",13.36
"1844","2014-04-30",13.41
"1845","2014-05-01",13.12
"1846","2014-05-02",13.38
"1847","2014-05-05",13.42
"1848","2014-05-06",13.39
"1849","2014-05-07",13.4
"1850","2014-05-08",13.23
"1851","2014-05-09",13.29
"1852","2014-05-12",13.35
"1853","2014-05-13",13.54
"1854","2014-05-14",13.51
"1855","2014-05-15",13.55
"1856","2014-05-16",13.45
"1857","2014-05-19",14.18
"1858","2014-05-20",14.17
"1859","2014-05-21",14.34
"1860","2014-05-22",14.45
"1861","2014-05-23",14.67
"1862","2014-05-27",14.65
"1863","2014-05-28",14.49
"1864","2014-05-29",14.24
"1865","2014-05-30",13.94
"1866","2014-06-02",13.96
"1867","2014-06-03",14.02
"1868","2014-06-04",14.2
"1869","2014-06-05",14.28
"1870","2014-06-06",14.38
"1871","2014-06-09",14.36
"1872","2014-06-10",14.45
"1873","2014-06-11",14.44
"1874","2014-06-12",14.76
"1875","2014-06-13",15.11
"1876","2014-06-16",15.2
"1877","2014-06-17",15.1
"1878","2014-06-18",15.08
"1879","2014-06-19",15.04
"1880","2014-06-20",14.76
"1881","2014-06-23",14.79
"1882","2014-06-24",14.55
"1883","2014-06-25",14.55
"1884","2014-06-26",14.51
"1885","2014-06-27",14.4
"1886","2014-06-30",14.25
"1887","2014-07-01",14.28
"1888","2014-07-02",14.17
"1889","2014-07-03",14.24
"1890","2014-07-07",14.1
"1891","2014-07-08",14.13
"1892","2014-07-09",14.18
"1893","2014-07-10",14.15
"1894","2014-07-11",14.08
"1895","2014-07-14",14.18
"1896","2014-07-15",14.03
"1897","2014-07-16",14.34
"1898","2014-07-17",14.16
"1899","2014-07-18",14.26
"1900","2014-07-21",14.34
"1901","2014-07-22",14.31
"1902","2014-07-23",14.19
"1903","2014-07-24",14.14
"1904","2014-07-25",14.2
"1905","2014-07-28",14.03
